Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164),CF2O(49),S(125),C2HF(58),S(463),C2HF(468),C2H2F3(68),S(165),S(464),C2H2F2(59),S(162),S(130),C2H3F2(65),C2H2F3(67),CF2(43),CHFCF2(55)
5.017905129176403e-17,0.8989609783430774,6.62425928124648e-19,9.385654771121084e-20,6.780066465233907e-29,1.1190831424088898e-28,0.0,0.0,8.863102457692547e-16,1.757758039649687e-28,1.4008629460242982e-37,1.6560975789061312e-48,3.3490708939679055e-38,6.303095628755183e-61,5.257062777100817e-45,1.9571999232736643e-38,1.4990299377601238e-34,1.974503164237862e-25,7.055801620655157e-78,8.180350233966272e-49,3.87906498556288e-77,9.21768908900558e-85,6.495903403775139e-30,1.4087104324980762e-66,1.2268778368859246e-41,3.2422290848018996e-78,7.43667911154572e-83,9.434454312864518e-73,5.74445782986877e-79,2.9313030657507356e-77,9.859660891428725e-41,1.1374096348278616e-82,3.413500978375815e-84,1.5689121791305267e-83,3.76,0.0,0.7901164289890411,0.99999999964551,4.38579025568312e-38,5.929469858436713e-45,2.4983243106042527e-11,2.4983243106073178e-11,3.544891669234423e-10,2.1196394987869362e-30,1.9745031642383903e-25,8.869726720324363e-16,1.419984186648561e-23,2.537065524664104e-28,8.182827251676726e-37,2.0714047408673044e-25,2.7408425433017215e-27,4.676337350596893e-31,1.315818208562469e-24,6.588121463996322e-29,9.828167580697132e-26,6.332811047116725e-25,9.147194291539508e-26,6.496053447240225e-30,1.1917691912555624e-33
1.0035814512087295e-16,0.8989609783471242,1.3248524328423214e-18,1.877131806660236e-19,2.7120283332535965e-28,4.476335464655541e-28,0.0,0.0,1.7726212423962713e-15,7.0310366264978985e-28,1.1206912698728474e-36,2.6497583205082243e-47,2.679258896418659e-37,1.0085152525558616e-59,4.20573587191662e-44,1.5657611544334942e-37,1.1992248315075384e-33,7.898018295327369e-25,4.515986629642275e-76,1.3088575229284137e-47,2.4826061765270005e-75,1.1799099093283186e-82,2.598363007775372e-29,4.5078810408606954e-65,9.815050003376091e-41,2.0751932481488436e-76,4.7672277044674215e-81,6.0384165962280514e-71,7.353108686829281e-77,1.9186830061794246e-75,7.88773512780632e-40,1.4559245469019486e-80,4.369402020422165e-82,2.0082630990423216e-81,3.76,0.0,0.790116428964057,0.9999999992910197,3.5086348346153672e-37,9.487159249939335e-44,4.996650738957438e-11,4.996650738969697e-11,7.089785775697343e-10,8.479828152598645e-30,7.898018295331591e-25,1.773946096169343e-15,5.679940357714512e-23,1.0148268334978325e-27,6.546266650785161e-36,8.285624146086628e-25,1.0963378880986773e-26,1.8705361357444e-30,5.263276189841688e-24,2.6352506791264835e-28,3.9312694316000434e-25,2.5331260108676013e-24,3.6588800400368434e-25,2.5984830426356734e-29,9.534160520561106e-33
2.007163327790908e-16,0.8989609783552174,2.6497054874192203e-18,3.7542646361672664e-19,1.084811696472823e-27,1.790534794291872e-27,0.0,0.0,3.5452432342181645e-15,2.8124155427908927e-27,8.965534792612325e-36,4.239615276193094e-46,2.1434082223289927e-36,1.613686326827333e-58,3.364721994546813e-43,1.2526094740045616e-36,9.593802078601066e-33,3.159208815977206e-24,2.890236566329251e-74,2.0941732239132135e-46,1.5888700468115104e-73,1.5102866370659587e-80,1.0393455289255847e-28,1.4425242272340342e-63,7.852074959662113e-40,1.3281783167646269e-74,3.060586076802887e-79,3.864593225043102e-69,9.411987816277965e-75,1.2824063116360736e-73,6.310191344867119e-39,1.8635853634880493e-78,5.592840623876352e-80,2.5705795478808e-79,3.76,0.0,0.7901164289140887,0.9999999985820394,2.8069089527806797e-36,1.5179460629198554e-42,9.993303595337943e-11,9.99330359538698e-11,1.4179572285175077e-09,3.392944152679948e-29,3.1592088159805836e-24,3.5478929450665037e-15,2.271976865256752e-22,4.0593084517916095e-27,5.237015252933571e-35,3.314250643813781e-24,4.385354336422543e-26,7.482146971493796e-30,2.10531115262963e-23,1.054100941204858e-27,1.5725081924366437e-24,1.0132507116528815e-23,1.4635524789996162e-24,1.0394415568481566e-28,7.62733111495886e-32
3.0107452043730865e-16,0.8989609783633106,3.974558587137788e-18,5.631397636085196e-19,2.3052250973421823e-27,3.8048868512183084e-27,0.0,0.0,5.317865224607919e-15,5.9763835844517336e-27,2.5635830907039705e-35,1.56056946310048e-45,6.128809042920761e-36,5.939546263727589e-58,9.62121977066913e-43,3.582025215988805e-36,2.743228021528371e-32,6.71332019453882e-24,1.434401818436485e-73,7.984036468506833e-46,9.066956224840983e-73,7.960095953210797e-80,2.2086094487341965e-28,6.748451631232302e-63,2.2452081847257926e-39,6.591134408476792e-74,1.5192134584852288e-78,1.9178024916554767e-68,4.856237435023572e-74,6.385400931214102e-73,1.8043206766245328e-38,9.61541089312565e-78,2.885698851331378e-79,1.326323947222517e-78,3.76,0.0,0.7901164288641205,0.999999997873059,8.026006337410827e-36,5.587049982106913e-42,1.4989956451392587e-10,1.4989956451496786e-10,2.1269357091205108e-09,7.211714569615282e-29,6.713320194548475e-24,5.321839794587013e-15,4.827951289970196e-22,8.626031012488449e-27,1.497459189885017e-34,7.042783176426689e-24,9.318881181841045e-26,1.5899563884593028e-29,4.473786628542314e-23,2.2399652742739575e-27,3.341580103724587e-24,2.1531579418291433e-23,3.110049305327877e-24,2.208884028639524e-28,2.180940177024283e-31
5.017908957537443e-16,0.8989609783794968,6.624264967142544e-18,9.385664317565403e-19,6.373270146144131e-27,1.0519394407451678e-26,0.0,0.0,8.863109199658873e-15,1.6522944304133964e-26,1.1781279853961157e-34,1.2007953054273389e-44,2.8165739820285205e-35,4.570234847452326e-57,4.421856769945436e-42,1.6462489127118663e-35,1.2606857729578213e-31,1.8560363111323358e-23,4.536347177321663e-72,6.565562371026462e-45,2.542435303012629e-71,5.187629000996179e-78,6.10615603092964e-28,9.856525558119034e-62,1.0318216999390482e-38,2.0847951185833848e-72,4.8400476111536934e-77,6.065575988106736e-67,3.273618675048275e-72,2.220604571964495e-71,8.291990536782274e-38,6.481807987367645e-76,1.945267572851288e-77,8.940832379272519e-77,3.76,0.0,0.7901164287641839,0.9999999964550992,3.6884548352350936e-35,4.29872323838522e-41,2.4983262162198413e-10,2.498326216248649e-10,3.5448919889477648e-09,1.9949803730725657e-28,1.8560363111367718e-23,8.869733496121425e-15,1.3347866519936507e-21,2.3848438997243384e-26,6.881766736748787e-34,1.9471225097271194e-23,2.576398375834872e-25,4.395762228272063e-29,1.2368705388457404e-22,6.192849535457788e-27,9.238486153871552e-24,5.952848802933216e-23,8.598372351417504e-24,6.107417898350749e-28,1.0022791453075299e-30
7.0250727107018e-16,0.898960978395683,9.273971527715865e-18,1.3139931680690958e-18,1.2068533537373966e-26,1.9919705611852535e-26,0.0,0.0,1.2408353168981275e-14,3.1288129650162966e-26,2.9236072378447564e-34,3.793553343139427e-44,6.989525899488392e-35,1.4438106784737772e-56,1.0973652276562848e-41,4.0855445504131976e-35,3.128479511354858e-31,3.514622964289026e-23,2.0213841013841364e-71,2.1265682609281334e-44,1.232579484892044e-70,2.5386766402346507e-77,1.1562721331640004e-27,3.918770352492837e-61,2.560549783680574e-38,9.289515183946454e-72,2.1590670588005012e-76,2.7026652178905073e-66,1.5777018812451853e-71,1.0032194560728213e-70,2.057715610317523e-37,3.123870531710005e-75,9.37510682062062e-77,4.3089835002853234e-76,3.76,0.0,0.7901164286642473,0.99999999503714,9.153157933861959e-35,1.3579838871040377e-40,3.497656787170077e-10,3.4976567872246283e-10,4.9628475873965945e-09,3.7795524986508853e-28,3.514622964300033e-23,1.2417627200149235e-14,2.52757481300905e-21,4.5159808934736947e-26,1.707758348594932e-33,3.687104351570676e-23,4.878714495097907e-25,8.323890559653629e-29,2.342159199548305e-22,1.1726891735925148e-26,1.7494154011115585e-23,1.1272415986990478e-22,1.6282024779044034e-23,1.1565852743801397e-27,2.487225465392645e-30
9.032236463866158e-16,0.8989609784118693,1.1923678268858693e-17,1.6894199725462863e-18,1.9391015366396777e-26,3.200582067020884e-26,0.0,0.0,1.5953597132575128e-14,5.0271939612524963e-26,5.728142060218001e-34,8.873777766473622e-44,1.3694382989153554e-34,3.3772756101897123e-56,2.1501263958939563e-41,8.005175552359503e-35,6.129541363897627e-31,5.647092324435723e-23,7.224196720909679e-71,5.16721093164585e-44,4.236615941707031e-70,1.0976049400685062e-76,1.8578305326802e-27,1.1294045769998585e-60,5.016834720178195e-38,3.3201611021142353e-71,7.742498082300353e-76,9.659255288056246e-66,6.9333823730980704e-71,3.735275038590638e-70,4.031624749621387e-37,1.3728190745437287e-74,4.1199932801800715e-76,1.8936299509287406e-75,3.76,0.0,0.7901164285643106,0.9999999936191815,1.7933524144958863e-34,3.1764066052167694e-40,4.4969873579899666e-10,4.4969873580776173e-10,6.380802504467326e-09,6.075596209281448e-28,5.647092324457284e-23,1.5965520906670446e-14,4.061159612008044e-21,7.256013991434665e-26,3.3459626412343404e-33,5.924223807370574e-23,7.838837449017446e-25,1.3374341416979893e-28,3.7632446488640067e-22,1.8842094219911602e-26,2.810858325498276e-23,1.811185941620257e-22,2.616100657631125e-23,1.858444061458983e-27,4.87315044311402e-30
1.3046563970194871e-15,0.8989609784442419,1.7223092174932848e-17,2.440273741479283e-18,3.785496136550247e-26,6.24814686329173e-26,0.0,0.0,2.304408504631829e-14,9.814041319661507e-26,1.455280400713732e-33,2.8605372405924596e-43,3.4791677469395067e-34,1.0886486196399741e-55,5.462943931836121e-41,2.034043307470855e-34,1.557258562632535e-30,1.1024206098696847e-22,5.228765017254066e-70,1.8545518257502394e-43,2.8897740746919336e-69,1.1371195446428212e-75,3.6268394668236874e-27,5.378762619930813e-60,1.2745758980716353e-37,2.403364520975088e-70,5.651933588809394e-75,6.991474612087428e-65,7.400877009329239e-70,2.9792714228735567e-69,1.0242665752322508e-36,1.4653842498541754e-73,4.397792487488822e-75,2.021311931145599e-74,3.76,0.0,0.7901164283644374,0.9999999907832661,4.5561543386370025e-34,1.0238415104093718e-39,6.495648499323832e-10,6.495648499494944e-10,9.216710739457128e-09,1.187085206549984e-27,1.10242060987516e-22,2.306130832556473e-14,7.928158054151123e-21,1.4165121780681676e-25,8.500683448300177e-33,1.1565214150862552e-22,1.5302919536827346e-24,2.610926551955981e-28,7.346571287977599e-22,3.6783394760455245e-26,5.487330899883234e-23,3.535780252666671e-22,5.1071273756569295e-23,3.628398185620618e-27,1.2380624844870097e-29
1.7060891476523585e-15,0.8989609784766147,2.2522506745033325e-17,3.191127761078947e-18,6.230277070606226e-26,1.02833776985477e-25,0.0,0.0,3.013457293899555e-14,1.6152227401163437e-25,2.922703541142595e-33,6.831795677091698e-43,6.987365364142732e-34,2.5999141265753744e-55,1.0972143291732908e-40,4.085495869875256e-34,3.127509732180212e-30,1.814395903316965e-22,1.922616664315149e-69,4.734283237634027e-43,1.0558494402874336e-68,4.857790867500876e-75,5.969155158412933e-27,1.622795679877396e-59,2.5598025807235496e-37,8.837574381822515e-70,2.0873017783456778e-74,2.5707752129695063e-64,3.171563054997619e-69,1.147574844499119e-68,2.057079536733582e-36,6.279741400990569e-73,1.8846251624900574e-74,8.662107956541514e-74,3.76,0.0,0.7901164281645642,0.9999999879473535,9.150322531951778e-34,2.4450260911294663e-39,8.494309640178369e-10,8.494309640459989e-10,1.2052616468779367e-08,1.9554010200054784e-27,1.814395903327956e-22,3.015709575362816e-14,1.3048387281370594e-20,2.3313356952830586e-25,1.707229059254027e-32,1.9034356511029594e-22,2.5186001635424266e-24,4.29713701726508e-28,1.209119538235563e-21,6.053920890186631e-26,9.031203813701846e-23,5.819287201799811e-22,8.405454990964719e-23,5.97228560130973e-27,2.4864544281954166e-29
2.10752189828523e-15,0.8989609785089872,2.7821922026596874e-17,3.941982049250724e-18,9.3161862835064e-26,1.5376822284542742e-25,0.0,0.0,3.722506080910221e-14,2.4152562107836836e-25,5.174175719167196e-33,1.4040101479090223e-42,1.2370004552464303e-33,5.342973332489889e-55,1.9425616452611936e-40,7.233284354832998e-34,5.5367501937831254e-30,2.713082772281056e-22,5.748546880424174e-69,1.0220522450324368e-42,3.139754100535972e-68,1.6828620522388628e-74,8.925728074038392e-27,4.058685098258823e-59,4.5317463694768895e-37,2.642535753550792e-69,6.272375883135423e-74,7.686541643596927e-64,1.1043314006522867e-68,3.6117522025014285e-68,3.641727869843862e-36,2.1865929142201098e-72,6.562225818173906e-74,3.016128067741297e-73,3.76,0.0,0.790116427964691,0.9999999851114434,1.6199167342853868e-33,5.024430650502603e-39,1.049297078051934e-09,1.0492970780940447e-09,1.4888519513459976e-08,2.9264778239355558e-27,2.7130827723005085e-22,3.725288319151569e-14,1.951136377808115e-20,3.486065656911194e-25,3.0223730097764646e-32,2.8462232935464716e-22,3.7660876132186176e-24,6.425545422239815e-28,1.8080066776313396e-21,9.052487512046783e-26,1.3504433953005208e-22,8.701629068302367e-22,1.2568747845408736e-22,8.931270017598257e-27,4.401865427397967e-29
2.9103873995509725e-15,0.8989609785737326,3.842075476884588e-17,5.4436914481852985e-18,1.7451661930299018e-25,2.8804824478864436e-25,0.0,0.0,5.140603648018612e-14,4.524408386820618e-25,1.3144608768130324e-32,4.886705640540073e-42,3.14250767663241e-33,1.8596789468881755e-54,4.935750639437105e-40,1.8377468305620305e-33,1.4065689380730887e-29,5.082320941997328e-22,4.328122165706944e-68,3.743409204917096e-42,2.5710980098007394e-67,1.8649317134356148e-73,1.6720229537388358e-26,2.1076853068362692e-58,1.1512756968834462e-36,1.9898604657834944e-68,4.799975912099085e-73,5.786964619429948e-63,1.2153455142513097e-67,3.163372535334565e-67,9.25153881193879e-36,2.4064046738908594e-71,7.221908289112376e-73,3.319331136961812e-72,3.76,0.0,0.7901164275649445,0.9999999794396314,4.1152748947858076e-33,1.7485435241800853e-38,1.4490293059628314e-09,1.4490293060417167e-09,2.056031738027756e-08,5.49286777790944e-27,5.082320942046725e-22,5.1444458097380245e-14,3.654990215833663e-20,6.530314029483776e-25,7.678107300252444e-32,5.331722264585071e-22,7.054884784743674e-24,1.203673251197481e-27,3.3868708024013656e-21,1.695771933568114e-25,2.529734082322473e-22,1.630043253031179e-21,2.354456130730393e-22,1.6734308422307223e-26,1.1182601481273231e-28
4.516118402082458e-15,0.8989609787032231,5.961842891676419e-17,8.447113516320123e-18,4.152920470375013e-25,6.854599410414437e-25,0.0,0.0,7.976798754752813e-14,1.0766599142311854e-24,4.8951367758761746e-32,2.946725579593987e-41,1.1702900357662384e-32,1.1216769067028997e-53,1.8388029985405625e-39,6.84444192735917e-33,5.238142227311284e-29,1.2094273575448022e-21,6.894097403794985e-67,2.2874065811725342e-41,4.4259290559315574e-66,4.867921352631889e-72,3.9788627968838106e-26,2.1014834080412054e-57,4.287588781380374e-36,3.170651034457418e-67,7.886143949626231e-72,9.217365552139736e-62,3.122541291573439e-66,6.411611370314589e-66,3.445332406854824e-35,6.182695035005518e-70,1.8555014460709684e-71,8.52824990368759e-71,3.76,0.0,0.7901164267654517,0.9999999680960397,1.532552102038188e-32,1.0542604211270716e-37,2.248493761159291e-09,2.2484937613470117e-09,3.190388042498308e-08,1.312564469742941e-26,1.2094273575631918e-21,7.98276080287319e-14,8.697670816206236e-20,1.553998599598706e-24,2.859370885818259e-31,1.268773720051932e-21,1.6788372930722786e-23,2.864345472454154e-27,8.059635368785397e-21,4.035395728627044e-25,6.019929320829987e-22,3.878964556049524e-21,5.602828693570472e-22,3.984105853881077e-26,4.164463862205796e-28
6.121849404613943e-15,0.8989609788327134,8.081611462617229e-17,1.1450539948593232e-17,7.602448879233971e-25,1.2548216257664772e-24,0.0,0.0,1.0812993824812153e-13,1.9709625211980473e-24,1.1952981718482917e-31,9.422896058947264e-41,2.857622957326038e-32,3.587606317285308e-53,4.491382314658143e-39,1.6713273585390167e-32,1.2790513649961179e-28,2.2140146328732057e-21,3.651215219342239e-66,7.401176928681913e-41,2.2922347060242406e-65,3.1642256459619775e-71,7.283812713164655e-26,8.68302124420448e-57,1.0469790861990823e-35,1.6796054235597912e-66,4.253562197048525e-71,4.881723434499781e-61,2.0340890248376326e-65,3.835754851742369e-65,8.41283833239372e-35,4.027540814615454e-69,1.2087138101327299e-70,5.555486657314788e-70,3.76,0.0,0.7901164259659589,0.9999999567524921,3.7421918688560583e-32,3.371130485924496e-37,3.0479582155212527e-09,3.047958215864899e-09,4.3247399847090044e-08,2.4119474753800793e-26,2.2140146329181047e-21,1.0821075811971835e-13,1.5922189616214365e-19,2.844790384081357e-24,6.98202228304558e-31,2.3226507676198672e-21,3.0733371482894744e-23,5.2435481368132066e-27,1.4754185303331543e-20,7.3873339424835905e-25,1.102023882992615e-21,7.100935629290913e-21,1.025668842164131e-21,7.296615228316974e-26,1.016880186877918e-27
9.333311409676914e-15,0.8989609790916945,1.2321152072148785e-16,1.7457405901871824e-17,1.762588873924085e-24,2.9092400432447966e-24,0.0,0.0,1.6485383854940035e-13,4.569574121919439e-24,4.269135885705219e-31,5.280963504979863e-40,1.0206307219764572e-31,2.0119536186716415e-52,1.6053316550853495e-38,5.969442300795515e-32,4.568251208577125e-28,5.133100017649588e-21,5.1817287618068636e-65,4.138749333070038e-40,3.371202667275939e-64,7.459685515194717e-70,1.6887139745696145e-25,7.752091209898143e-56,3.739677286548469e-35,2.38552156955403e-65,6.421288347768602e-70,6.927865301922468e-60,4.7878294820440826e-64,7.643085745530388e-64,3.00473545852714e-34,9.480042918599816e-68,2.84507768041786e-69,1.307653774880107e-68,3.76,0.0,0.7901164243669732,0.9999999340655275,1.3365594675556588e-31,1.8892470237666446e-36,4.6468871217424355e-09,4.646887122539163e-09,6.593430786380902e-08,5.637368479373824e-26,5.133100017809934e-21,1.6497705878045812e-13,3.6914769217359314e-19,6.595492881468892e-24,2.49369491798277e-30,5.384942831104505e-21,7.125434829043556e-23,1.2156896079953881e-26,3.420681441832232e-20,1.7127300094801395e-24,2.554982430685e-21,1.646314530961668e-20,2.3779598366767964e-21,1.693286512413655e-25,3.631882170559906e-27
1.5756235419802857e-14,0.8989609796096566,2.0800247163180096e-16,2.947119016417806e-17,5.017010751232334e-24,8.280826016796302e-24,0.0,0.0,2.7830163475244086e-13,1.3006768438121045e-23,2.105961188217284e-30,4.668816069638591e-39,5.034762568228203e-31,1.7814730067684055e-51,7.931868214010443e-38,2.9447407986145086e-31,2.253495018230986e-27,1.4610911796669765e-20,1.3840353626579143e-63,3.5759668358180156e-39,9.369094721613906e-63,3.4492201530682557e-68,4.806729799704158e-25,1.1982043123847548e-54,1.8450802504265845e-34,6.38197806035833e-64,1.8979798018016865e-68,1.8503687374228688e-58,2.178884843122709e-62,3.082789756634927e-62,1.4822333251228836e-33,4.3142820082308403e-66,1.2947711924746747e-67,5.951024173402872e-67,3.76,0.0,0.7901164211690018,0.9999998886921212,6.593187685979163e-31,1.670216726480932e-35,7.844744924174009e-09,7.844744926441801e-09,1.1130760060158744e-07,1.63149579414656e-25,1.4610911797460705e-20,2.785096620170165e-13,1.0507365801147173e-18,1.8773279817882325e-23,1.230127585166726e-29,1.5327608811320307e-20,2.0282102567312518e-22,3.4603223897223286e-26,9.736579005656535e-20,4.875178569018755e-24,7.272448634817039e-21,4.686042610852107e-20,6.768589581791164e-21,4.829285896414048e-25,1.7915886998032903e-26
2.8602083440054743e-14,0.8989609806455806,3.775849284507536e-16,5.349896812179835e-17,1.6524714843048877e-23,2.727487689891498e-23,0.0,0.0,5.051972095610969e-13,4.284081104767781e-23,1.29499198628716e-29,5.500469727666774e-38,3.0959622605927338e-30,2.1055488376520818e-50,4.893727733903576e-37,1.8107636677684444e-30,1.3856882947003655e-26,4.812531598241399e-20,5.5148440522448895e-62,4.094677266198746e-38,3.8356588710192886e-61,2.6810582158188826e-66,1.5832075155091874e-24,2.6057588798891403e-53,1.1349547320583035e-33,2.5514875300086337e-62,9.228337934203347e-67,7.372807872501219e-57,1.68936207310076e-60,2.1784278968048982e-60,9.114506953783636e-33,3.345057936727499e-64,1.003897793518104e-65,4.6141134951371465e-65,3.76,0.0,0.7901164147730592,0.9999997979474019,4.054202866492381e-30,1.9677018279531556e-34,1.42404604889947e-08,1.4240460496464197e-08,2.020520929764258e-07,5.554848849740192e-25,4.812531598727736e-20,5.055748761506683e-13,3.4608450266066325e-18,6.183392585452192e-23,7.564139757587025e-29,5.04849490810309e-20,6.680630505854502e-22,1.1397384489384849e-25,3.206969494419027e-19,1.6058132699225454e-23,2.39533916962911e-20,1.543455013088979e-19,2.2293919238848376e-20,1.5970774021799599e-24,1.1016588706506883e-25
5.429377948055851e-14,0.8989609827174285,7.167520631098346e-16,1.015553618768401e-16,5.953563056383752e-23,9.826665663901281e-23,0.0,0.0,9.58988288791491e-13,1.5434740207321287e-22,9.033503194519872e-29,7.538998084012184e-37,2.1596564483455823e-29,2.904531535042504e-49,3.436654254449966e-36,1.263117502244747e-29,9.665826579203011e-26,1.733929154717713e-19,2.753715375828025e-60,5.494781846911443e-37,1.9424154188138597e-59,2.6096673784956568e-64,5.703995771753822e-24,6.828254319728875e-52,7.922519184310642e-33,1.2826320713128498e-60,6.221621827130678e-65,3.681356300498141e-55,1.638571889520161e-58,2.00757064999078e-58,6.358022773653696e-32,3.2445838553514006e-62,9.737502449978497e-64,4.4755511754932177e-63,3.76,0.0,0.790116401981174,0.9999996164663354,2.8280112285351865e-29,2.69689932851038e-33,2.703189145846655e-08,2.7031891485377753e-08,3.8353270569746303e-07,2.132776923789829e-24,1.7339291550569393e-19,9.59705335062877e-13,1.2468776554130767e-17,2.22774367156357e-22,5.276353505447147e-28,1.8188715429168666e-19,2.407086688058465e-21,4.106270606905076e-25,1.1554117853919349e-18,5.785879648200777e-23,8.629880495166654e-20,5.560764976986105e-19,8.032079460940856e-20,5.800744751893381e-24,7.684583508175302e-25
