Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164)
2.229666015079002e-09,0.561732815954127,0.0,1.0646761974914362e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5015554560940964,0.9998546295720303,0.0,0.0,1.992394380763436e-07,1.9923943808023679e-07,0.00014537042796951077,3.893118095770104e-18
2.288577471716754e-09,0.5617328165161456,0.0,1.0928060385492855e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5015554508298625,0.9998545811055379,0.0,0.0,2.045036718423929e-07,2.045036718465051e-07,0.0001454188944620002,4.112131692724839e-18
2.347488928354506e-09,0.5617328170781644,0.0,1.120935878347912e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5015554455656289,0.9998545398578252,0.0,0.0,2.09767905553184e-07,2.0976790555752098e-07,0.00014546014217448785,4.33692214751943e-18
2.406400384992258e-09,0.561732817640183,0.0,1.149065717074853e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5015554403013952,0.9998545047537953,0.0,0.0,2.150321392087169e-07,2.1503213921328442e-07,0.0001454952462046039,4.5674827735377144e-18
2.46531184163001e-09,0.5617328182022018,0.0,1.1771955548897319e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5015554350371617,0.9998544748783685,0.0,0.0,2.202963728089916e-07,2.2029637281379548e-07,0.00014552512163123959,4.803807668321936e-18
2.524223298267762e-09,0.5617328187642204,0.0,1.2053253919284069e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5015554297729281,0.9998544494527062,0.0,0.0,2.2556060635400815e-07,2.2556060635905408e-07,0.0001455505472935658,5.045891628570449e-18
2.5831347549055138e-09,0.5617328193262391,0.0,1.2334552283064972e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5015554245086947,0.9998544278139989,0.0,0.0,2.3082483984376647e-07,2.3082483984906024e-07,0.00014557218600074506,5.293730072850013e-18
2.6420462115432658e-09,0.5617328198882579,0.0,1.2615850641223895e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5015554192444612,0.9998544093982146,0.0,0.0,2.3608907327826662e-07,2.3608907328381402e-07,0.00014559060178521887,5.547318971788683e-18
2.7009576681810177e-09,0.5617328204502765,0.0,1.2897148994598163e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.501555413980228,0.9998543937253478,0.0,0.0,2.4135330665750864e-07,2.413533066633153e-07,0.0001456062746520448,5.806654785143735e-18
2.7598691248187697e-09,0.5617328210122953,0.0,1.3178447343900388e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5015554087159946,0.9998543803868705,0.0,0.0,2.466175399814925e-07,2.466175399875643e-07,0.00014561961312940425,6.071734405425292e-18
2.8187805814565217e-09,0.5617328215743138,0.0,1.3459745689737094e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5015554034517614,0.999854369035082,0.0,0.0,2.5188177325021817e-07,2.5188177325656075e-07,0.00014563096491784587,6.342555107503004e-18
2.8776920380942737e-09,0.5617328221363324,0.0,1.3741044032624463e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5015553981875281,0.9998543593740671,0.0,0.0,2.571460064636856e-07,2.571460064703048e-07,0.00014564062593297596,6.619114503670735e-18
2.9366034947320257e-09,0.5617328226983512,0.0,1.4022342373001785e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5015553929232951,0.9998543511519931,0.0,0.0,2.624102396218949e-07,2.624102396287964e-07,0.00014564884800693918,6.901410503601916e-18
2.9955149513697777e-09,0.5617328232603699,0.0,1.430364071124291e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5015553876590619,0.9998543441545437,0.0,0.0,2.676744727248461e-07,2.6767447273203566e-07,0.0001456558454564273,7.189441278723011e-18
3.0544264080075296e-09,0.5617328238223884,0.0,1.4584939047666005e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.501555382394829,0.9998543381993223,0.0,0.0,2.729387057725391e-07,2.7293870578002245e-07,0.00014566180067771713,7.483205230581948e-18
3.1133378646452816e-09,0.5617328243844071,0.0,1.4866237382541853e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.501555377130596,0.9998543331310956,0.0,0.0,2.78202938764974e-07,2.782029387727568e-07,0.00014566686890423383,7.78270096283655e-18
3.1722493212830336e-09,0.5617328249464257,0.0,1.5147535716100905e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5015553718663631,0.9998543288177497,0.0,0.0,2.834671717021507e-07,2.834671717102387e-07,0.0001456711822503235,8.087927256496542e-18
3.2311607779207856e-09,0.5617328255084443,0.0,1.5428834048539297e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5015553666021302,0.999854325146848,0.0,0.0,2.8873140458406927e-07,2.887314045924683e-07,0.00014567485315182665,8.398883048066649e-18
3.2900722345585376e-09,0.561732826070463,0.0,1.5710132380023944e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5015553613378975,0.9998543220227035,0.0,0.0,2.939956374107297e-07,2.939956374194454e-07,0.00014567797729640681,8.715567410263633e-18
3.3489836911962895e-09,0.5617328266324815,0.0,1.5991430710696896e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5015553560736646,0.9998543193638807,0.0,0.0,2.9925987018213194e-07,2.9925987019117004e-07,0.00014568063611920384,9.037979535020054e-18
3.466806604471793e-09,0.5617328277565188,0.0,1.6554027370071942e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5015553455451993,0.9998543151760773,0.0,0.0,3.0978833555916204e-07,3.097883355688622e-07,0.00014568482392270042,9.699984351282982e-18
3.5728472264197464e-09,0.5617328287681522,0.0,1.706036436176909e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5015553360695807,0.9998543124047712,0.0,0.0,3.1926395420950625e-07,3.1926395421982184e-07,0.00014568759522883858,1.0315371474630952e-17
3.6754350462336076e-09,0.5617328297468458,0.0,1.7550214449328733e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.501555326902499,0.9998543103899352,0.0,0.0,3.284310358693589e-07,3.284310358802875e-07,0.00014568961006467823,1.0928374193522584e-17
3.778022866047468e-09,0.5617328307255393,0.0,1.8040064536028806e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5015553177354176,0.9998543088678709,0.0,0.0,3.375981173616447e-07,3.3759811737320357e-07,0.0001456911321288991,1.1558736205087421e-17
3.8806106858613295e-09,0.5617328317042326,0.0,1.8529914622079224e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5015553085683362,0.999854307718228,0.0,0.0,3.467651986863635e-07,3.4676519869857007e-07,0.00014569228177170314,1.2206456093723002e-17
3.983198505675191e-09,0.5617328326829261,0.0,1.901976470763852e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5015552994012551,0.9998543068501353,0.0,0.0,3.559322798435153e-07,3.55932279856387e-07,0.00014569314986440535,1.2871532752168853e-17
4.085786325489052e-09,0.5617328336616196,0.0,1.9509614792826974e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.501555290234174,0.99985430619464,0.0,0.0,3.650993608331002e-07,3.6509936084665434e-07,0.00014569380535970367,1.355396531328735e-17
4.188374145302913e-09,0.5617328346403132,0.0,1.9999464877735643e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5015552810670932,0.9998543056995355,0.0,0.0,3.742664416551182e-07,3.742664416693721e-07,0.00014569430046403603,1.425375309987664e-17
4.290961965116774e-09,0.5617328356190064,0.0,2.0489314962433084e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5015552719000125,0.9998543053255206,0.0,0.0,3.834335223095693e-07,3.834335223245403e-07,0.0001456946744792665,1.4970895584955832e-17
4.393549784930635e-09,0.5617328365976997,0.0,2.0979165046970872e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.501555262732932,0.9998543050430332,0.0,0.0,3.9260060279645346e-07,3.9260060281215893e-07,0.00014569495696650233,1.5705392358698992e-17
4.4961376047444964e-09,0.5617328375763933,0.0,2.146901513138798e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5015552535658516,0.9998543048297273,0.0,0.0,4.0176768311577065e-07,4.017676831322281e-07,0.00014569517027238015,1.6457243101788992e-17
4.598725424558358e-09,0.5617328385550865,0.0,2.1958865215713976e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5015552443987715,0.9998543046686513,0.0,0.0,4.10934763267521e-07,4.109347632847476e-07,0.00014569533134818665,1.7226447565090488e-17
4.701313244372219e-09,0.5617328395337797,0.0,2.2448715299971234e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5015552352316914,0.9998543045469852,0.0,0.0,4.2010184325170444e-07,4.2010184326971755e-07,0.00014569545301442488,1.801300555435513e-17
4.80390106418608e-09,0.5617328405124731,0.0,2.2938565384176573e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5015552260646117,0.9998543044550788,0.0,0.0,4.29268923068321e-07,4.2926892308713803e-07,0.00014569554492086396,1.8816916918365912e-17
5.009076703813802e-09,0.5617328424698598,0.0,2.3918265552478496e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5015552077304526,0.9998543043336167,0.0,0.0,4.4760308219885323e-07,4.4760308221933015e-07,0.00014569566638281326,2.047679932966081e-17
5.2142523434415246e-09,0.5617328444272462,0.0,2.4897965720688434e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5015551893962942,0.999854304264884,0.0,0.0,4.659372406591181e-07,4.6593724068132434e-07,0.00014569573511560749,2.2206094132101468e-17
5.419427983069247e-09,0.5617328463846327,0.0,2.587766588884667e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5015551710621364,0.9998543042257896,0.0,0.0,4.842713984491153e-07,4.842713984731202e-07,0.00014569577420999935,2.4004800913460293e-17
5.624603622696969e-09,0.561732848342019,0.0,2.6857366056976317e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5015551527279793,0.9998543042030917,0.0,0.0,5.026055555688451e-07,5.026055555947181e-07,0.00014569579690776994,2.5872919417751506e-17
5.8297792623246916e-09,0.5617328502994055,0.0,2.7837066225089665e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5015551343938229,0.9998543041897309,0.0,0.0,5.209397120183073e-07,5.209397120461179e-07,0.0001456958102689758,2.781044948821541e-17
6.034954901952414e-09,0.5617328522567916,0.0,2.8816766393193206e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5015551160596672,0.999854304181995,0.0,0.0,5.392738677975019e-07,5.392738678273196e-07,0.0001456958180045896,2.9817391024399424e-17
6.240130541580136e-09,0.5617328542141777,0.0,2.979646656129086e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5015550977255121,0.9998543041776333,0.0,0.0,5.576080229064293e-07,5.576080229383231e-07,0.00014569582236649583,3.1893743955721116e-17
6.4453061812078585e-09,0.5617328561715639,0.0,3.077616672938527e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5015550793913577,0.999854304175132,0.0,0.0,5.759421773450891e-07,5.759421773791286e-07,0.00014569582486749882,3.4039508229019566e-17
6.855657460463303e-09,0.5617328600863358,0.0,3.2735567065569954e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5015550427230508,0.9998543041724993,0.0,0.0,6.126104842116066e-07,6.12610484250146e-07,0.0001456958275002604,3.8539270632590656e-17
7.266008739718748e-09,0.5617328640011074,0.0,3.46949674017522e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5015550060547467,0.9998543041712665,0.0,0.0,6.492787883970547e-07,6.492787884403714e-07,0.0001456958287329648,4.3316677985944845e-17
7.676360018974192e-09,0.5617328679158788,0.0,3.66543677379328e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5015549693864452,0.9998543041709699,0.0,0.0,6.859470899014336e-07,6.859470899498055e-07,0.00014569582902976074,4.837173008320972e-17
8.086711298229637e-09,0.56173287183065,0.0,3.86137680741125e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5015549327181463,0.9998543041711974,0.0,0.0,7.226153887247435e-07,7.226153887784478e-07,0.00014569582880231293,5.3704426729978197e-17
8.907413856740526e-09,0.5617328796601913,0.0,4.253256874647188e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5015548593815566,0.9998543041716618,0.0,0.0,7.959519783281569e-07,7.959519783933596e-07,0.00014569582833790003,6.520275286803257e-17
9.999999999999999e-09,0.5617328937533628,0.0,4.774959563205299e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5015547617499275,0.9998543041717436,0.0,0.0,8.935836076019153e-07,8.93583607684149e-07,0.00014569582825596982,8.223364725311442e-17
1.0384678462060127e-08,0.5617328937533628,0.0,4.958640995672026e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5015547273757225,0.9998543041716267,0.0,0.0,9.279578125891343e-07,9.279578126778327e-07,0.0001456958283729231,8.869838817720591e-17
1.1861943067379728e-08,0.5617329078465305,0.0,5.664025116696871e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.501554595369923,0.9998543041715605,0.0,0.0,1.0599636121034743e-06,1.0599636122192667e-06,0.00014569582843911125,1.157922801159727e-16
1.4816472278018928e-08,0.5617329360328549,0.0,7.074793358746543e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5015543313584281,0.9998543041715134,0.0,0.0,1.3239751068922906e-06,1.3239751070730654e-06,0.00014569582848615595,1.8077478740304892e-16
2.0725530699297327e-08,0.5617329924054594,0.0,9.896329842845876e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5015538033358553,0.9998543041715051,0.0,0.0,1.851997679510769e-06,1.8519976798646874e-06,0.0001456958284942906,3.5391840580944025e-16
3.254364754185413e-08,0.5617331051504901,0.0,1.5539402811044532e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5015527472923774,0.999854304171508,0.0,0.0,2.908041156913562e-06,2.908041157786479e-06,0.0001456958284907979,8.729176980708436e-16
5.617988122696773e-08,0.5617333306398393,0.0,2.6825548747441844e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5015506352120922,0.9998543041715084,0.0,0.0,5.0201214404020385e-06,5.020121443003784e-06,0.00014569582848879582,2.601745689734365e-15
9.999999999999998e-08,0.5617337816156887,0.0,4.774936689932378e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5015467195690992,0.9998543041715031,0.0,0.0,8.93576442766137e-06,8.93576443590492e-06,0.00014569582848838398,8.243550700628821e-15
1.0345234859719493e-07,0.5617337816156887,0.0,4.939784062023636e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5015464110782041,0.9998543041715023,0.0,0.0,9.244255322266982e-06,9.24425533108955e-06,0.00014569582848853374,8.822568768855653e-15
1.9799728333764935e-07,0.5617346835559917,0.0,9.454242436582462e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5015379629171561,0.9998543041714788,0.0,0.0,1.7692416346800104e-05,1.7692416379115783e-05,0.0001456958284885039,3.231567921348367e-14
