Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164),CF2O(49),S(125),C2HF(58),S(463),C2HF(468),C2H2F3(68),S(165),S(464),S(130),C2H2F2(59),C2H3F2(65),C2H2F3(67),CF2(43),CHFCF2(55),CF2CH(73),C2HF2(72),S(179),C2H3F2(64),CHF2(82),CHF3(42),S(1244),S(1385),CF2O2(181),CF2O2(276),CH2F2(41),S(203),S(1542),CHO2(322),C2F(467),S(174),S(413),S(1894)
6.608131880721785e-05,0.657867974587018,7.454383271603385e-07,3.0769267086708457e-07,1.0768282145025082e-07,2.2340102778133012e-05,0.0,0.0,2.039607869440272e-05,9.530740724420879e-08,7.751187285948129e-06,7.086930992549694e-07,4.583183474693898e-08,1.523396366214078e-20,9.924738729113146e-15,1.0116571076944005e-09,9.77391923645636e-08,0.00014297717942104613,4.481807184354454e-18,1.4577124594267177e-14,3.6617572592638603e-16,1.9381423289968938e-18,2.2633059160743665e-11,3.567208999889834e-12,2.0053025983786657e-12,1.0488294191769608e-14,9.264673715264889e-20,2.8888960625495487e-13,7.189166051469609e-13,7.940559959847913e-16,1.4396347111918813e-11,9.751427532165492e-18,1.2369530327724263e-17,5.129253227730997e-14,3.76,0.0,0.6210814440368049,0.9994774699870532,2.0842686471905028e-05,3.715757125466255e-07,0.09022903570241807,0.09041243951771827,0.00034424144397168246,1.991676750400958e-12,0.00014160497838621374,2.2610763881218803e-05,1.4259796042472693e-05,3.901027495384755e-09,1.007368149533286e-11,1.852564269988683e-07,2.347969563005075e-07,7.647347365507883e-07,6.847752830360253e-12,3.0383957494698616e-06,1.716378381192989e-07,4.6727163151779e-07,8.213374189430596e-06,3.468562915442486e-05,2.225036806227832e-08,1.6682794202539242e-09,2.86145128033233e-07,3.576632129941006e-08,1.4808180216354764e-06,9.745398695358635e-08,1.6747964869526266e-09,1.3764690569417307e-14,9.929722818148675e-10,4.125107925555407e-12,5.543927134583128e-07,7.059796812133893e-10,1.5721792909037656e-15,1.5813014085630125e-11,2.8559465205540667e-11,7.779571386616481e-13,1.2547194371605327e-09,3.5379450675190436e-14
6.676960928224351e-05,0.6579720236818868,7.581777166001898e-07,3.113597187910993e-07,1.0971026029406992e-07,2.2918575547792825e-05,0.0,0.0,2.0835649318211903e-05,9.80610381661818e-08,8.007955503527745e-06,7.339047051784829e-07,4.691830596458483e-08,1.609202979554588e-20,1.0307506696884345e-14,1.0330338359085524e-09,1.0037630545027553e-07,0.00014594761072589992,4.7226520736650176e-18,1.5021480441498218e-14,3.882302287146197e-16,2.023382481409425e-18,2.3074530355560018e-11,3.7385392162073915e-12,2.0761766754644618e-12,1.1180003172304921e-14,9.911221076267233e-20,3.0569260963072455e-13,7.643662571342188e-13,8.374799693575574e-16,1.4907777978310555e-11,1.0263864654460898e-17,1.3009535115060071e-17,5.4379300101952665e-14,3.76,0.0,0.6202017084248803,0.9994736257463206,2.1406659049830156e-05,3.846723243489672e-07,0.09110379790519431,0.0912911028750702,0.00034424011509720363,2.010660191516293e-12,0.00014454751400779078,2.2978160960301375e-05,1.455261914071447e-05,3.963777121589865e-09,1.0281274422032301e-11,1.882681311676771e-07,2.422592623992782e-07,7.975033985496784e-07,6.923763801864548e-12,3.100772658112853e-06,1.7594439402247568e-07,4.74893114016105e-07,8.481949876840453e-06,3.5602574270290686e-05,2.286182231480537e-08,1.7142004461007019e-09,2.9384033190849755e-07,3.672922170730005e-08,1.515890292406063e-06,1.0195777198670578e-07,1.7195717276521801e-09,1.4132645310225624e-14,1.0255399432717106e-09,4.2602258473032655e-12,5.728971829594295e-07,7.236716210631837e-10,1.6142036776344491e-15,1.623334160924081e-11,2.9522928060990006e-11,8.000321479213178e-13,1.28423330452138e-09,3.621426453626252e-14
6.745789975726917e-05,0.6580759280668664,7.710323356597082e-07,3.150489766513258e-07,1.1176211203650913e-07,2.350639182621056e-05,0.0,0.0,2.1281451248903354e-05,1.0087879944588228e-07,8.270720864293302e-06,7.597678708621539e-07,4.802157845729487e-08,1.6991305177360535e-20,1.070188446550558e-14,1.0546915478186e-09,1.0306315528900443e-07,0.00014894835026943654,4.974319257136801e-18,1.547444324574292e-14,4.114082857292559e-16,2.111698059627357e-18,2.3521846095490928e-11,3.916737185930217e-12,2.1491915399848713e-12,1.191040458136616e-14,1.0598254743065812e-19,3.2332132221058e-13,8.122824317972429e-13,8.829112656404419e-16,1.543350791830976e-11,1.079890592753559e-17,1.3677284059481208e-17,5.762327629567233e-14,3.76,0.0,0.6193231974692271,0.9994697360715167,2.1980813985663083e-05,3.9811203238996076e-07,0.09197727586699087,0.09216852487236063,0.00034423877058299267,2.02960949599644e-12,0.0001475201801536462,2.3347925082037386e-05,1.4848299195012243e-05,4.026915424917658e-09,1.0490900152448124e-11,1.9129925343990004e-07,2.499003758046837e-07,8.313333542294649e-07,6.999868941168446e-12,3.163762174665089e-06,1.8032557510855732e-07,4.825639097186463e-07,8.756697116748674e-06,3.653434756757062e-05,2.3484728069481177e-08,1.7609823203428362e-09,3.0167435463293303e-07,3.770904035308145e-08,1.5514400872124512e-06,1.0663540907681147e-07,1.765145447267724e-09,1.4507161278113268e-14,1.0588544499414423e-09,4.398438801175045e-12,5.918139428745731e-07,7.416689796846887e-10,1.6569773910820196e-15,1.66611192056966e-11,3.050990380596706e-11,8.225571094432951e-13,1.3141424291313475e-09,3.706040587418608e-14
6.814619023229482e-05,0.6581796879675068,7.84002943055737e-07,3.1876078399229154e-07,1.1383863128722174e-07,2.410362484375001e-05,0.0,0.0,2.173352296732734e-05,1.0376192038143375e-07,8.539573948031292e-06,7.862938299007122e-07,4.9141838162990764e-08,1.793309208424366e-20,1.1108140094128661e-14,1.0766329495023323e-09,1.0580033957138593e-07,0.00015197940340226805,5.237211235726157e-18,1.593608258633179e-14,4.357570583180426e-16,2.2031792407637762e-18,2.3975062903236826e-11,4.102030921157156e-12,2.2244038275825143e-12,1.2681304439790282e-14,1.132804052461692e-19,3.4180948440575254e-13,8.627782040950418e-13,9.304270076630899e-16,1.5973841567689513e-11,1.1357367915742987e-17,1.4373780822467918e-17,6.103113844036848e-14,3.76,0.0,0.6184459092908502,0.9994658007998241,2.2565264422214974e-05,4.119009978644731e-07,0.09284947123261392,0.09304470723782925,0.0003442374103729214,2.0485247254628856e-12,0.0001505229863141666,2.372005648295443e-05,1.5146832675768938e-05,4.090442287544304e-09,1.0702556175344854e-11,1.9434979594468686e-07,2.577231281505428e-07,8.662483242460317e-07,7.076068219501581e-12,3.2273638318711895e-06,1.8478219045462574e-07,4.90284023921211e-07,9.037706848146277e-06,3.748104355760768e-05,2.41192253105579e-08,1.8086355218253247e-09,3.096488202585895e-07,3.87059474034114e-08,1.5874709844151442e-06,1.1149192894084499e-07,1.8115267864121906e-09,1.488831358828565e-14,1.0929266593918645e-09,4.539791751908161e-12,6.111480533283748e-07,7.599750214868588e-10,1.7005090102301668e-15,1.7096432027976104e-11,3.1520790197196545e-11,8.455380058574526e-13,1.344449665355175e-09,3.79179627079627e-14
6.883448070732048e-05,0.6582833036092175,7.970903071884576e-07,3.224954894093249e-07,1.1594007551184674e-07,2.4710348254230753e-05,0.0,0.0,2.2191902750897797e-05,1.0671164870237178e-07,8.814606287089058e-06,8.134939423613316e-07,5.0279267375524214e-08,1.8919332349242954e-20,1.152656507989227e-14,1.0988605458497832e-09,1.08588460632182e-07,0.00015504077609338092,5.5117424427207856e-18,1.640646769592312e-14,4.613252800549503e-16,2.297920178948381e-18,2.4434233081620645e-11,4.294654712120889e-12,2.3018714808938297e-12,1.3494578302069015e-14,1.210295349083932e-19,3.6119196765183335e-13,9.159709493151469e-13,9.801067393299826e-16,1.6529088138328076e-11,1.1940126385985023e-17,1.510005781864138e-17,6.46097979437206e-14,3.76,0.0,0.6175698420123134,0.999461819766779,2.316012460144213e-05,4.2604544947569226e-07,0.0937203856428173,0.09391965169706928,0.0003442360344103572,2.0674059413285554e-12,0.0001535559426765593,2.4094555746237082e-05,1.5448216057045297e-05,4.154357652226232e-09,1.0916239982083354e-11,1.9741976366207776e-07,2.657303655186037e-07,9.022723486709014e-07,7.152361610179247e-12,3.2915771705249516e-06,1.8931505734375013e-07,4.980534691748381e-07,9.32507089650801e-06,3.844275674629197e-05,2.4765455254379876e-08,1.8571707145721767e-09,3.177653701205254e-07,3.9720115124201256e-08,1.6239866116047793e-06,1.1653246159731831e-07,1.8587249826741172e-09,1.5276178142839577e-14,1.1277675318902327e-09,4.684330089265768e-12,6.309046081996106e-07,7.785930423595777e-10,1.7448072030873771e-15,1.7539365977816025e-11,3.2555989329875105e-11,8.689805309177554e-13,1.3751579073488055e-09,3.8787024404822525e-14
6.952277118234613e-05,0.6583867752172744,8.102952090152799e-07,3.262534337165596e-07,1.1806670531596057e-07,2.5326636142890922e-05,0.0,0.0,2.265662868149631e-05,1.0972925081185279e-07,9.095910375782455e-06,8.413796960163319e-07,5.143405228427691e-08,1.995215441659271e-20,1.19574503092898e-14,1.1213769767217599e-09,1.1142812552997635e-07,0.00015813247494160556,5.798339577098357e-18,1.688566745996016e-14,4.881633005296885e-16,2.396017946175267e-18,2.489941159261426e-11,4.4948492755697715e-12,2.381653757763669e-12,1.435217337991621e-14,1.2925495243807967e-19,3.8150480849177017e-13,9.719824773372326e-13,1.0320324948840472e-15,1.709956147793935e-11,1.2548053226913026e-17,1.585717636682365e-17,6.836640728414318e-14,3.76,0.0,0.6166949937577174,0.9994577928062451,2.3765509882044352e-05,4.405516839030679e-07,0.09459002073428191,0.09479335997303012,0.00034423464263808425,2.0862532048123253e-12,0.00015661906013264855,2.4471423802224363e-05,1.5752445816581904e-05,4.218661521581437e-09,1.1131949066636375e-11,2.0050916442867752e-07,2.7392494821991914e-07,9.394297899888125e-07,7.228749088622368e-12,3.35640173954275e-06,1.9392499737003336e-07,5.058722654028223e-07,9.618881988271187e-06,3.941958164841717e-05,2.5423560547385452e-08,1.9065986121291023e-09,3.260256647977132e-07,4.075171681923413e-08,1.6609906518691212e-06,1.2176223775927442e-07,1.906749381221331e-09,1.5670831729969324e-14,1.1633881317586375e-09,4.83209963451866e-12,6.51088735720271e-07,7.975263540238239e-10,1.7898807390994463e-15,1.7990008028041134e-11,3.3615908995512e-11,8.928905362448131e-13,1.4062700949519152e-09,3.966768184327682e-14
7.014223260986923e-05,0.6584797767018339,8.222807688417952e-07,3.296557190356984e-07,1.200024236049979e-07,2.5889534459122154e-05,0.0,0.0,2.3080339302760556e-05,1.1250418672420359e-07,9.354523638168559e-06,8.670726964621075e-07,5.248835737856072e-08,2.092247146734635e-20,1.2356137420384552e-14,1.1418910631799621e-09,1.1402839944737865e-07,0.0001609409387433638,6.066957346743189e-18,1.7324540432754352e-14,5.134461466590442e-16,2.487258523791509e-18,2.5323258418056506e-11,4.6817016457491046e-12,2.4554868698840243e-12,1.5163572572992765e-14,1.3708670765494387e-19,4.0061257042444435e-13,1.0249072716172247e-12,1.0807558904270603e-15,1.762626953822226e-11,1.3117438656377921e-17,1.6565858704775095e-17,7.190561419715664e-14,3.76,0.0,0.6159086710448534,0.9994541291350707,2.4319451846702776e-05,4.5392187852802373e-07,0.0953715998484853,0.09557864190658011,0.0003442333764779054,2.103186763078864e-12,0.0001594016631559656,2.4812631404829638e-05,1.6028683345412638e-05,4.276867223369251e-09,1.1327816786150815e-11,2.0330624904121198e-07,2.8146262826900664e-07,9.738609564375649e-07,7.297578245658272e-12,3.4152660874033076e-06,1.9814052375604246e-07,5.129513992520815e-07,9.888901572900679e-06,4.031172270984255e-05,2.6026128256460188e-08,1.9518558986590214e-09,3.33584220399203e-07,4.169520842238885e-08,1.6947149766231644e-06,1.2663524493661243e-07,1.950685555746842e-09,1.6031888787693463e-14,1.196122569202598e-09,4.9678931358495226e-12,6.696242920097504e-07,8.148386603610619e-10,1.8311171732028366e-15,1.840224910579105e-11,3.459131521039354e-11,9.148143468955228e-13,1.4346189096746873e-09,4.0470264391767895e-14
7.076169403739232e-05,0.6585726618655395,8.343627550988014e-07,3.33077329653931e-07,1.219589496315061e-07,2.6460295004456082e-05,0.0,0.0,2.3509248513217263e-05,1.1533609153809848e-07,9.618361550368935e-06,8.93339034185655e-07,5.3557015102156484e-08,2.1933200641836084e-20,1.276537340360308e-14,1.1626433085765788e-09,1.1667136857603983e-07,0.00016377397831494038,6.346036192193222e-18,1.7770658526112174e-14,5.398387240167614e-16,2.581372348393019e-18,2.5752059731115182e-11,4.875071501941578e-12,2.531289031894307e-12,1.6014034469745334e-14,1.4534545885658364e-19,4.205320619335453e-13,1.0803129847367486e-12,1.1314305318752494e-15,1.8165804522941455e-11,1.3708626176588867e-17,1.730123417884519e-17,7.560052328720291e-14,3.76,0.0,0.6151233328577632,0.9994504280031289,2.4882099183085285e-05,4.675949599209369e-07,0.09615214522425601,0.09636292517743383,0.0003442320974224506,2.1200929136519865e-12,0.00016220871501896431,2.5155759882206145e-05,1.6307221028106606e-05,4.335387742838503e-09,1.152532112975959e-11,2.0611909242274862e-07,2.891564910465918e-07,1.0092484085945708e-06,7.36648358068687e-12,3.474624855876112e-06,2.024197564219842e-07,5.20070553429809e-07,1.0164288007853184e-05,4.1216249775681624e-05,2.663853844721823e-08,1.9978530235064818e-09,3.412618078601789e-07,4.2653091299965155e-08,1.7288407170786134e-06,1.316698168934652e-07,1.995305575127609e-09,1.639856510515258e-14,1.2295058511069537e-09,5.106375417007509e-12,6.885141531320947e-07,8.324114972985157e-10,1.872995356274988e-15,1.8820869860019043e-11,3.558738614646711e-11,9.371259439523015e-13,1.4632995541113265e-09,4.1282382951873826e-14
7.138115546491541e-05,0.6586654308723446,8.465417545486272e-07,3.3651851658491496e-07,1.2393647975830357e-07,2.7038972714575907e-05,0.0,0.0,2.3943383707147162e-05,1.1822592824103299e-07,9.887493593584151e-06,9.20187355393953e-07,5.464016471568643e-08,2.2985777184878173e-20,1.3185381542338783e-14,1.1836356536749208e-09,1.1935748527161839e-07,0.00016663159979667797,6.6359152385686815e-18,1.8224071243317014e-14,5.673812599893813e-16,2.67843466438138e-18,2.6185856077612287e-11,5.075148286312417e-12,2.6091062873386245e-12,1.6905136851373518e-14,1.5405208387872674e-19,4.412921040910236e-13,1.1382981872496095e-12,1.1841216495617376e-15,1.8718404883518017e-11,1.432230779042202e-17,1.8064145332532843e-17,7.945687765789818e-14,3.76,0.0,0.6143389778320746,0.9994466892857007,2.545353834714353e-05,4.815756613924382e-07,0.09693165804621871,0.09714621103613796,0.00034423080542874226,2.136971700722139e-12,0.0001650402251632424,2.55008105753836e-05,1.658805630467547e-05,4.394223196567979e-09,1.1724460276061276e-11,2.0894770574257175e-07,2.970086504559356e-07,1.045610588954228e-06,7.435465080248914e-12,3.5344777332966667e-06,2.0676330674602068e-07,5.272297564940886e-07,1.0445110798237153e-05,4.213323181763266e-05,2.726089833027821e-08,2.0445980624739043e-09,3.490596759905295e-07,4.3625494665227775e-08,1.7633706703686396e-06,1.3686998173915758e-07,2.0406164645116816e-09,1.6770918409628397e-14,1.2635462656358397e-09,5.247580801762337e-12,7.077621318764566e-07,8.502473269650935e-10,1.9155218811653957e-15,1.9245935665192338e-11,3.6604429925422236e-11,9.5982972668282e-13,1.4923142631773436e-09,4.2104106850656947e-14
7.20006168924385e-05,0.6587580838861219,8.588183610951006e-07,3.399795279774152e-07,1.2593521285770892e-07,2.76256228238962e-05,0.0,0.0,2.4382772169834585e-05,1.211746726887866e-07,1.0161989907248698e-05,9.476263936724064e-07,5.573795012062063e-08,2.408159403070811e-20,1.3616388389413736e-14,1.2048701852122224e-09,1.2208720503818266e-07,0.00016951380975406793,6.9369427640029235e-18,1.8684827863622737e-14,5.96115145929134e-16,2.77852355604326e-18,2.66246909974198e-11,5.282126041388557e-12,2.688985608529329e-12,1.78385104079966e-14,1.6322838705770852e-19,4.629223645019192e-13,1.1989647128357267e-12,1.2388962742454226e-15,1.9284312245547064e-11,1.4959200043046112e-17,1.8855457570092702e-17,8.348059645277334e-14,3.76,0.0,0.6135556046043915,0.9994429128568978,2.60338565585644e-05,4.958687620005512e-07,0.09771013949629703,0.09792850073151058,0.00034422950045341036,2.153823168342927e-12,0.00016789620351501317,2.5847785029297927e-05,1.6871186617604164e-05,4.453373736418025e-09,1.1925232405410034e-11,2.1179210184826447e-07,3.0502122922542773e-07,1.082966159412811e-06,7.504522732320336e-12,3.5948244135199705e-06,2.1117178930251176e-07,5.344290413243165e-07,1.0731440060601404e-05,4.30627378446964e-05,2.7893316423107848e-08,2.0920991387015574e-09,3.569790858991739e-07,4.461254862762793e-08,1.798307668071297e-06,1.42239837259447e-07,2.0866253170275807e-09,1.7149006987027653e-14,1.2982521714258376e-09,5.3915439059794064e-12,7.273720652190711e-07,8.683486231050973e-10,1.958703404451742e-15,1.9677512573214052e-11,3.7642758320380966e-11,9.829300641933292e-13,1.5216652999132074e-09,4.2935506370319165e-14
7.262007831996159e-05,0.6588506210706607,8.711931746210898e-07,3.434606050244272e-07,1.2795534955840674e-07,2.8220300870509158e-05,0.0,0.0,2.4827441087579498e-05,1.2418331375687666e-07,1.0441921302637748e-05,9.756649710035392e-07,5.6850516149508557e-08,2.5222222006704767e-20,1.4058626389222442e-14,1.2263489680625232e-09,1.248609865292414e-07,0.0001724206151837768,7.249476993312272e-18,1.9152977443306876e-14,6.260829644216831e-16,2.8817183506802972e-18,2.706860755835054e-11,5.4962035069392896e-12,2.7709749126412527e-12,1.881584028637086e-14,1.7289710943889769e-19,4.854533787806103e-13,1.2624177476528703e-12,1.2958232753001815e-15,1.9863771312263378e-11,1.5620039099823743e-17,1.9676061463752377e-17,8.767777949866498e-14,3.76,0.0,0.612773211812284,0.9994390985896383,2.662314180912939e-05,5.104790868246207e-07,0.09848759075369871,0.0987097955106426,0.00034422818245267425,2.1706473604317592e-12,0.0001707766604904203,2.6196684988187016e-05,1.7156609411865267e-05,4.512839548708731e-09,1.2127635699925272e-11,2.1465229522946876e-07,3.13196358803161e-07,1.1213340031986726e-06,7.573656526324862e-12,3.6556645959672015e-06,2.1564582286806646e-07,5.416684450494641e-07,1.1023346530864524e-05,4.400483691050809e-05,2.8535902355293476e-08,2.1403644741139064e-09,3.650213118574715e-07,4.561438436225768e-08,1.833654578717151e-06,1.4778355179304816e-07,2.133339299450603e-09,1.7532889727415472e-14,1.333631998819292e-09,5.538299642604017e-12,7.473478147381518e-07,8.86717875417948e-10,2.0025466516677245e-15,2.0115667310724478e-11,3.870268718031925e-11,1.0064313241491383e-12,1.5513549575607182e-09,4.377665280886372e-14
7.323953974748468e-05,0.658943042589671,8.836668000140971e-07,3.4696198840137227e-07,1.2999709218393862e-07,2.882306270030268e-05,0.0,0.0,2.527741755248009e-05,1.2725285349233272e-07,1.0727359269713023e-05,1.004311998672897e-06,5.7978007322755615e-08,2.6409230653453223e-20,1.4512330634154897e-14,1.248074025374287e-09,1.2767929155502166e-07,0.00017535202351463426,7.573885806735451e-18,1.962856881614976e-14,6.573285148737654e-16,2.988099550493276e-18,2.7517648003307438e-11,5.7175842172808535e-12,2.8551230748070607e-12,1.983886758313768e-14,1.8308197130928872e-19,5.089165710228324e-13,1.3287659213553233e-12,1.354973398016993e-15,2.0457029909244494e-11,1.6305579366070613e-17,2.0526870811919304e-17,9.205471182262815e-14,3.76,0.0,0.6119917980942834,0.9994352463556286,2.7221482868861912e-05,5.254115072399614e-07,0.0992640129949132,0.09949009661889929,0.00034422685138233583,2.1874443207692796e-12,0.00017368160700100514,2.654751238760439e-05,1.7444322134934058e-05,4.572620852764453e-09,1.2331668343502383e-11,2.1752830195244508e-07,3.2153617925185986e-07,1.160733226834823e-06,7.642866453147787e-12,3.716997985673447e-06,2.2018603032360718e-07,5.48948008871414e-07,1.132090156744662e-05,4.495959812038504e-05,2.9188766648272506e-08,2.189402382563817e-09,3.7318764095821495e-07,4.663113392397233e-08,1.86941430568398e-06,1.535053651309176e-07,2.180765650050478e-09,1.7922626107974527e-14,1.3696942507780262e-09,5.687883225072177e-12,7.676932669802651e-07,9.053575894471083e-10,2.0470584153629688e-15,2.0560467240997775e-11,3.9784536058442674e-11,1.0303378982343414e-12,1.5813855577883024e-09,4.462761843328661e-14
