Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164),CF2O(49),S(125),C2HF(58),S(463),C2HF(468),C2H2F3(68),S(165),S(464),S(130),C2H2F2(59),C2H3F2(65),C2H2F3(67),CF2(43),CHFCF2(55),CF2CH(73),C2HF2(72),S(179),C2H3F2(64),CHF2(82),CHF3(42),S(1244),S(1385),CF2O2(181),CF2O2(276),CH2F2(41),S(203),S(1542),CHO2(322),C2F(467),S(174),S(413),S(1894),C2H3F2(66),C2HF4(54),CHFO(47),S(2753),S(512),CF2CF2(61),C2HF3(169),C2HF4(69),C2HFO(577),S(3833),S(2867),F(37),S(344),CFO(51),C1OO1(180),CH2O2(318)
1.1563343447310626e-06,0.8453575893907957,1.9237426505262804e-05,6.876644338011855e-06,2.7753256900872107e-06,2.3592781089122886e-05,0.0,0.0,9.027930677178509e-06,1.1135848232209956e-08,4.640299396685189e-06,7.26289712015078e-07,1.725262398468172e-06,8.831531325657615e-17,2.479736654520738e-12,1.269575122756679e-08,7.448879499027782e-07,3.269619416014759e-05,1.3333346508147864e-09,1.7635954272901256e-10,6.685534593796004e-14,6.240841640816231e-16,4.57405654829474e-09,2.160455636569342e-11,2.271247927199289e-11,3.882595194596345e-12,5.5087279230413945e-17,4.2805771211325685e-13,1.7530898448230693e-13,1.071749304655188e-14,1.8710562769041135e-09,1.5778466715470314e-15,8.374560962599925e-16,4.089533425834885e-14,3.76,0.0,0.42755211100941704,0.997810330142902,1.529195214484347e-05,2.2036916254343523e-07,0.16087617835701443,0.16195488286433715,0.0021321886670555576,9.952053229975485e-11,3.017453525369861e-05,2.5584815921356684e-05,0.0004887465138496298,4.4638662692330003e-10,1.3575966452543392e-08,4.552423039906636e-07,2.3056046348616698e-07,1.4343302713643052e-08,7.646711469878965e-09,5.54546922022517e-05,3.979157039913495e-07,9.7111163054053e-07,6.253433543551705e-06,3.539337932994911e-05,3.060620755527402e-06,3.916678552966865e-07,9.82120906671591e-07,6.618853571380323e-08,3.822927788131345e-06,2.844508483782544e-07,3.6303260727094885e-10,1.2515349370745875e-14,7.078363435917033e-10,2.4563438199910058e-11,2.3717450136243533e-07,7.452577569059109e-11,2.3700638015299466e-15,7.010568509344189e-10,3.77610119654358e-08,3.4193569581136275e-11,1.5186734448843367e-10,4.490845876773828e-14,1.6662498759198414e-08,6.495290391296199e-10,1.05538682574135e-09,1.9960221315783187e-14,7.360816050690393e-11,2.4351635602551986e-10,2.4375490911761295e-10,2.2555410717657226e-10,2.690424469473842e-08,1.7914306704946382e-14,6.758823635948774e-10,3.398925959340894e-08,9.649309263834939e-10,5.265332103064329e-10,1.3330821210338329e-14,8.632218750118929e-15
1.1830784974483445e-06,0.8458455837842994,2.0010389303679005e-05,7.1689553580605725e-06,2.8990001998181645e-06,2.5046875317408986e-05,0.0,0.0,9.419642342549648e-06,1.1749539128083733e-08,5.120416097145776e-06,7.651057744253762e-07,1.8563123945968802e-06,1.00001978107678e-16,2.697234559268828e-12,1.3240139910517613e-08,7.843950641717507e-07,3.4262024913457675e-05,1.4805605984305487e-09,1.8855495872163233e-10,7.757871332444393e-14,6.804715879606956e-16,4.584370611794337e-09,2.351494218612735e-11,2.3940602573785188e-11,4.500983525866994e-12,6.329321810940194e-17,4.768227668425691e-13,1.9791032669620745e-13,1.1892463933410899e-14,1.994576260705237e-09,1.7870739503846113e-15,9.519038829321463e-16,4.743501778750326e-14,3.76,0.0,0.4243928334830823,0.9978073698384777,1.634039071443455e-05,2.3648397924007666e-07,0.16400544744981524,0.16513284864750527,0.0021321821849591173,1.0139809208029435e-10,3.151554164319307e-05,2.6498515151161237e-05,0.0005105509843451768,4.620865986405475e-10,1.4202781119580112e-08,4.7154876511063037e-07,2.3900107802212646e-07,1.5779621846304034e-08,7.818099983818994e-09,5.789678629172983e-05,4.130749241628272e-07,1.0064550474249108e-06,6.81065112933469e-06,3.7544204626148814e-05,3.289168450935745e-06,4.216525376821408e-07,1.0591227427477563e-06,7.013347972739445e-08,4.170657044917871e-06,2.8741797517759536e-07,3.913609756562492e-10,1.3490772974717829e-14,7.756407386979492e-10,2.687924561850751e-11,2.602582934195318e-07,7.733670399351648e-11,2.554619422185056e-15,7.36944588864743e-10,4.196740975908512e-08,3.6181063502436255e-11,1.6561153684506412e-10,4.897583472603774e-14,1.7629913403726315e-08,6.861720875597736e-10,1.2102141792052617e-09,2.1075471036392686e-14,7.620464791576056e-11,2.63021604320345e-10,2.586614342410189e-10,2.3800337937539775e-10,2.9322051836491102e-08,1.951363463694125e-14,7.542567140029068e-10,3.560323818911657e-08,1.0945918112245758e-09,5.699877817880269e-10,1.389675262252063e-14,8.997413929857716e-15
1.2098226501656263e-06,0.8463300850595652,2.0796504866481102e-05,7.465199017758689e-06,3.0251224118962538e-06,2.655465134914943e-05,0.0,0.0,9.829205147224405e-06,1.2393047613862425e-08,5.635860196739668e-06,8.05894565672456e-07,1.993266964736028e-06,1.1300432199249637e-16,2.9303539673449505e-12,1.380362477476499e-08,8.252858449417844e-07,3.586782900651339e-05,1.6398632717394207e-09,2.012556942326945e-10,8.97208347873838e-14,7.415931751908974e-16,4.596114690561389e-09,2.5541060726807374e-11,2.5214326882428935e-11,5.1994044886542574e-12,7.251635225272421e-17,5.304177558080243e-13,2.22926749374549e-13,1.317289964074673e-14,2.122913377766931e-09,2.01819455183056e-15,1.0786885728353703e-15,5.4828617234506595e-14,3.76,0.0,0.42125679229938573,0.997804308507978,1.7433396193390138e-05,2.5342487020778394e-07,0.16711081855882018,0.168287922052553,0.0021321754884567686,1.0325911959456215e-10,3.2883105737875693e-05,2.7419899169588134e-05,0.0005327836781314026,4.779049246667495e-10,1.4842388794223031e-08,4.879934033399059e-07,2.475507380087209e-07,1.7321471280857925e-08,7.989248405632548e-09,6.0385049324560683e-05,4.286155161859335e-07,1.042109027425248e-06,7.403869483776876e-06,3.9771506643695804e-05,3.528444427631032e-06,4.530830371552696e-07,1.139863520372275e-06,7.421348974648718e-08,4.539715078967507e-06,2.9030818830034576e-07,4.210478712438626e-10,1.4512914550817784e-14,8.482094983219677e-10,2.935490796748993e-11,2.8492682416845857e-07,8.021758695886164e-11,2.748006103062909e-15,7.742218645915358e-10,4.6514466781496604e-08,3.8252036091064904e-11,1.801901086633882e-10,5.3290675315045005e-14,1.8630492312682735e-08,7.238039890999078e-10,1.3830065422570835e-09,2.2219960655338182e-14,7.882087045253857e-11,2.83562222093929e-10,2.7410172098016056e-10,2.507746821501938e-10,3.188540620330236e-08,2.120808127006922e-14,8.393539324430652e-10,3.725725742986894e-08,1.238146720481348e-09,6.158438661981608e-10,1.4482604955649776e-14,9.375245608984631e-15
1.2365668028829082e-06,0.8468111193942458,2.1595687520694007e-05,7.76533852325896e-06,3.153687686871484e-06,2.8116801148303005e-05,0.0,0.0,1.0257368084195187e-05,1.3068081779417172e-08,6.188170308883705e-06,8.487312962255025e-07,2.1362079832014946e-06,1.2744187058158698e-16,3.179886293671253e-12,1.4386275275540746e-08,8.675910656643534e-07,3.751388614064491e-05,1.8118977007919618e-09,2.1446814357640794e-10,1.0342952558334946e-13,8.077545563789662e-16,4.609293529578382e-09,2.7686843430491383e-11,2.6534938981256448e-11,5.985892873464465e-12,8.285902666567229e-17,5.892479135090842e-13,2.5056984974710394e-13,1.4566475748357847e-14,2.2561273278074408e-09,2.2729358770300244e-15,1.2188103667780372e-15,6.316413885358682e-14,3.76,0.0,0.41814381567681386,0.9978011440326157,1.857174843781071e-05,2.712192955568778e-07,0.17019246412832317,0.17142027173255667,0.0021321685730085155,1.051037688664843e-10,3.427710506428847e-05,2.8348586672181935e-05,0.0005554416946112194,4.938349085069203e-10,1.549470298826462e-08,5.045693996851901e-07,2.5621214157309357e-07,1.8973722989240358e-08,8.160157912606834e-09,6.291911486088184e-05,4.445423858388291e-07,1.07805850935138e-06,8.034492717125768e-06,4.207592321918439e-05,3.7786502924498503e-06,4.859874346671715e-07,1.2244111429176758e-06,7.842958427990271e-08,4.930781035561006e-06,2.931284656867335e-07,4.5211661552941865e-10,1.558257486774449e-14,9.257472981545281e-10,3.1997153383439654e-11,3.1124442143195935e-07,8.316935020694104e-11,2.9503750439418884e-15,8.12899359853271e-10,5.141945276955958e-08,4.04092441024393e-11,1.9562887763417357e-10,5.786071851669392e-14,1.966452345177336e-08,7.62412985686078e-10,1.575310431530604e-09,2.3393291912382418e-14,8.145571849033657e-11,3.0516680532236084e-10,2.9008029033037345e-10,2.6386364670983274e-10,3.459875160988032e-08,2.3000459434359704e-14,9.315484421779014e-10,3.8951455852885705e-08,1.3967023133611184e-09,6.641697380192665e-10,1.5088423092669726e-14,9.765743348999515e-15
1.26331095560019e-06,0.8472887127745503,2.2407853272905018e-05,8.06934384270633e-06,3.284692229717992e-06,2.9734006552291245e-05,0.0,0.0,1.0704885185674991e-05,1.3776431223747295e-08,6.778905222387494e-06,8.936917548217786e-07,2.285216250704542e-06,1.4344219792715082e-16,3.4466436201086896e-12,1.498816402677701e-08,9.113416316211222e-07,3.9200479535716316e-05,1.9973362107560314e-09,2.2819849789092987e-10,1.1886391132841581e-13,8.792752717699314e-16,4.623912090065133e-09,2.995626561769618e-11,2.790375692630473e-11,6.86906058010838e-12,9.443164722661557e-17,6.537458317308349e-13,2.810662482478601e-13,1.6081307279019614e-14,2.394277065617905e-09,2.5531219775248314e-15,1.373326592000674e-15,7.253642865474472e-14,3.76,0.0,0.4150537331228723,0.9977978742733414,1.9756223305464345e-05,2.89895275345479e-07,0.17325055529472286,0.1745300650886844,0.0021321614340311795,1.0693219214378694e-10,3.569742068465112e-05,2.9284206304290223e-05,0.0005785221490696179,5.098700432770176e-10,1.615963768415576e-08,5.212701129136361e-07,2.649883712357676e-07,2.0741325571131418e-08,8.330829687255318e-09,6.549862009192171e-05,4.6086026976795404e-07,1.1142888201882488e-06,8.7039424278677e-06,4.445806050914132e-05,4.0399850357295515e-06,5.203934359714219e-07,1.3128324469584367e-06,8.278273767803485e-08,5.344535774167456e-06,2.9588598354927045e-07,4.845901063162976e-10,1.6700540168367985e-14,1.0084614896524552e-09,3.4812795956792504e-11,3.3927627746510007e-07,8.61928898267528e-11,3.1618747050186106e-15,8.529877505314178e-10,5.669997778313117e-08,4.265552488305775e-11,2.1195368889121854e-10,6.269372059463697e-14,2.0732284111386452e-08,8.019867765218844e-10,1.7887602426298867e-09,2.459505124996714e-14,8.410811380757422e-11,3.278644327741793e-10,3.066014401511627e-10,2.772657498393979e-10,3.746653566841434e-08,2.489358011106701e-14,1.0312239363697784e-09,4.06859787041731e-08,1.5714221132272779e-09,7.150337734409018e-10,1.571425545688127e-14,1.016893903536938e-14
1.290055108317472e-06,0.8477628909967654,2.3232920110362068e-05,8.37719112774231e-06,3.41813308619555e-06,3.1406939567498155e-05,0.0,0.0,1.1172515301821132e-05,1.4519968535895438e-08,7.40964364624852e-06,9.408523090620001e-07,2.4403716284442497e-06,1.6114127918744088e-16,3.7314588591461935e-12,1.5609366943511666e-08,9.565685550291757e-07,4.092789600294356e-05,2.1968683735740175e-09,2.424527488750255e-10,1.361949814256576e-13,9.564891485972634e-16,4.6399755609917805e-09,3.235334840557995e-11,2.932213074151689e-11,7.858121474323602e-12,1.0735314855644311e-16,7.243728453829656e-13,3.1465842199389696e-13,1.7725966105696038e-14,2.537420879972337e-09,2.8606769938109503e-15,1.5433537760987387e-15,8.304754899949047e-14,3.76,0.0,0.4119863754237501,0.9977944970711747,2.098759301566766e-05,3.0948139015803057e-07,0.17628526189598837,0.1776174682796854,0.0021321540668990616,1.0874453992218465e-10,3.714393718497432e-05,3.0226396644729026e-05,0.0006020221726525848,5.260040106125761e-10,1.68371073344431e-08,5.380890793088792e-07,2.7388289050491826e-07,2.262930136303384e-08,8.501264916914624e-09,6.812320579172741e-05,4.775737444551781e-07,1.1507856748708377e-06,9.413657551462732e-06,4.691849382408712e-05,4.312645150210388e-06,5.56328387715371e-07,1.4051932579294436e-06,8.72738826834486e-08,5.781661950885538e-06,2.9858812599478625e-07,5.184908402149833e-10,1.786758294195579e-14,1.0965620511831626e-09,3.78087342642425e-11,3.690884455852948e-07,8.928907411597528e-11,3.3826509528665762e-15,8.944977257421385e-10,6.23739872056439e-08,4.4993795350663515e-11,2.2919041897546327e-10,6.779745796808756e-14,2.1834041527614112e-08,8.425125679571517e-10,2.025080787496488e-09,2.5824811367911113e-14,8.677700941528023e-11,3.5168475311545313e-10,3.2366925100165435e-10,2.9097633284348593e-10,4.049321065148543e-08,2.689025309384884e-14,1.1387732866073179e-09,4.246097844865999e-08,1.7635277184901377e-09,7.685044534636899e-10,1.6360154205075992e-14,1.0584866966370975e-14
1.3167992610347538e-06,0.8482336796687648,2.407080828354786e-05,8.688862171538943e-06,3.5540081394592805e-06,3.313626268134104e-05,0.0,0.0,1.1661021899186766e-05,1.5300650836708026e-08,8.081983986962982e-06,9.902899069332263e-07,2.60175315559374e-06,1.8068385245606026e-16,4.035185928987805e-12,1.6249963324402106e-08,1.0033029319603856e-06,4.269642601993923e-05,2.4112009638680184e-09,2.5723669248126357e-10,1.5560615357395718e-13,1.0397446897665425e-15,4.657489366259204e-09,3.488216079181913e-11,3.079144321065548e-11,8.962916556465283e-12,1.2175147980466338e-16,8.016204653569052e-13,3.516055695669176e-13,1.9509498635914668e-14,2.685616470777184e-09,3.1976286644111462e-15,1.7300697505733863e-15,9.480716834450579e-14,3.76,0.0,0.40894157463407627,0.9977910102474911,2.22666265048239e-05,3.3000678119864256e-07,0.17929675248102858,0.18068264623130312,0.0021321464669447157,1.1054096096840723e-10,3.861654266406646e-05,3.1174806175618575e-05,0.0006259389123447309,5.422306793633273e-10,1.7527026861164713e-08,5.550200121764635e-07,2.8289954040159695e-07,2.4642743610912966e-08,8.671464793363432e-09,7.079251627045932e-05,4.946872352222912e-07,1.1875351754874904e-06,1.0165094224682827e-05,4.9457768461121855e-05,4.596824750735258e-06,5.938192936893516e-07,1.5015584435357342e-06,9.190391308693064e-08,6.242844103904855e-06,3.012424946378949e-07,5.538409341742198e-10,1.9084462661512685e-14,1.1902615442579563e-09,4.0991950053682096e-11,4.007478375965675e-07,9.24587452906935e-11,3.6128471986338326e-15,9.374400037605602e-10,6.845975693437497e-08,4.7427050863404914e-11,2.4736497988941393e-10,7.317972916190272e-14,2.2970053501514216e-08,8.839771219337669e-10,2.2860898525638e-09,2.7082132725531516e-14,8.94613893484032e-11,3.766580786345973e-10,3.412875919679583e-10,3.0499062013866816e-10,4.368323437219709e-08,2.899328764723354e-14,1.2545984552687177e-09,4.427661526133633e-08,1.9742999933803735e-09,8.246503682013e-10,1.7026175343969906e-14,1.1013563911233162e-14
1.3435434137520356e-06,0.8487011042115146,2.4921440569569587e-05,9.0043439048454e-06,3.692316106996384e-06,3.492262918930786e-05,0.0,0.0,1.217117287648557e-05,1.61205213850999e-08,8.797544154325798e-06,1.042082079062557e-06,2.7694391519156476e-06,2.0222379002214645e-16,4.3586999402601486e-12,1.691003588652014e-08,1.0515759210323952e-06,4.4506363806628923e-05,2.6410579197117278e-09,2.725559325663099e-10,1.772938491598149e-13,1.1294054738057947e-15,4.676459168504307e-09,3.7546821898425927e-11,3.231311076602695e-11,1.0193939433337944e-11,1.3776410882170676e-16,8.86011858929839e-13,3.921845075047201e-13,2.144144376909597e-14,2.8389210245900653e-09,3.566111872100455e-15,1.9347157830567323e-15,1.0793296428225188e-13,3.76,0.0,0.4059191640667678,0.9977874116042663,2.359408977779939e-05,3.515011499403813e-07,0.18228519431897092,0.18372576264561105,0.002132138629459379,1.1232160234379463e-10,4.011512872331601e-05,3.212909323953424e-05,0.0006502695309456993,5.58544104076352e-10,1.8229311655206554e-08,5.720568011192957e-07,2.92042535919098e-07,2.6786813713659067e-08,8.841430512463318e-09,7.350619932925012e-05,5.122050252394122e-07,1.2245238099591815e-06,1.0959725663726501e-05,5.207640053386972e-05,4.892715694483399e-06,6.328928311892378e-07,1.601991965097092e-06,9.667368631681991e-08,6.728768740179906e-06,3.038569182078564e-07,5.906621461202839e-10,2.035192649221727e-14,1.2897750743251819e-09,4.436950706819562e-11,4.343222219252969e-07,9.570272120064897e-11,3.8526045322735605e-15,9.818253436130892e-10,7.497588873716372e-08,4.995836398993605e-11,2.6650332319305806e-10,7.884835679219572e-14,2.414056902441753e-08,9.263668030078223e-10,2.5737007796214198e-09,2.8366564995216108e-14,9.216026842141569e-11,4.028154856345588e-10,3.594601264741068e-10,3.1930373750075865e-10,4.7041071068626117e-08,3.12054931814637e-14,1.3791104117085618e-09,4.613305749818766e-08,2.205080238865879e-09,8.835402223078914e-10,1.7712378785491282e-14,1.145506912698711e-14
1.3702875664693175e-06,0.8491651898605656,2.578474251612327e-05,9.32362793049585e-06,3.8330565379610054e-06,3.67666835353166e-05,0.0,0.0,1.270374039554006e-05,1.698171125213504e-08,9.55796139219257e-06,1.0963069415408427e-06,2.943507307247856e-06,2.2592447937775107e-16,4.702897394420982e-12,1.7589670762909766e-08,1.101418723824991e-06,4.6358007401023275e-05,2.887180308847124e-09,2.8841588449877006e-10,2.0146807934710092e-13,1.225850566029039e-15,4.69689087039455e-09,4.035150337099527e-11,3.3888584472014036e-11,1.1562362085390162e-11,1.5553854520444856e-16,9.78103378255681e-13,4.3669059891305385e-13,2.353185112215588e-14,2.9973912886350286e-09,3.968372205793078e-15,2.158598737317258e-15,1.225510400256812e-13,3.76,0.0,0.40291897828296896,0.9977836989242843,2.4970746255337964e-05,3.739947573695702e-07,0.1852507534083526,0.18674698001027315,0.0021321305496933072,1.140866094274349e-10,4.1639590457158975e-05,3.308892598496522e-05,0.0006750112070454333,5.749385232921367e-10,1.894387757562184e-08,5.891935111011569e-07,3.0131646241988443e-07,2.9066738543903513e-08,9.011163273821555e-09,7.626390621661913e-05,5.301312644857156e-07,1.2617384502355684e-06,1.1799042054659688e-05,5.477487779875269e-05,5.200507701538652e-06,6.73575367457575e-07,1.7065569270309097e-06,1.0158402596854934e-07,7.2401244219641885e-06,3.06439462151308e-07,6.289758948151376e-10,2.1670709973746673e-14,1.3953202556523354e-09,4.79485499917537e-11,4.698802224014572e-07,9.902179705071798e-11,4.102061851886966e-15,1.0276645540572754e-09,8.194130575449725e-08,5.2590883263712665e-11,2.866314440713632e-10,8.481118956696446e-14,2.534582890546886e-08,9.69667623961576e-10,2.8899250713207456e-09,2.9677648470145764e-14,9.487269195253611e-11,4.301889215445088e-10,3.7819031806920343e-10,3.3391072997429307e-10,5.057119228300489e-08,3.352967991650033e-14,1.512729052207883e-09,4.8030482146215174e-08,2.4572713439534203e-09,9.452428414661447e-10,1.8418828356035606e-14,1.190942434357895e-14
1.3970317191865993e-06,0.8496259616675393,2.666064266602172e-05,9.646710096069499e-06,3.976229810961373e-06,3.866906166379609e-05,0.0,0.0,1.3259500725558017e-05,1.7886441065956544e-08,1.0364892131156336e-05,1.1530431991889463e-06,3.1240347595525535e-06,2.5195921439481407e-16,5.068696394040906e-12,1.828895747236072e-08,1.1528625669712738e-06,4.825165873411105e-05,3.150326300893977e-09,3.048217787249808e-10,2.283530416888329e-13,1.3294749409075428e-15,4.718790613953239e-09,4.3300431929330676e-11,3.5519351100623915e-11,1.3080060922461519e-11,1.752328827055529e-16,1.0784861374818381e-12,4.854387146052891e-13,2.5791299520535683e-14,3.1610836434304645e-09,4.4067695865407366e-15,2.4030932602534756e-15,1.387963544802406e-13,3.76,0.0,0.39994085308208044,0.9977798699713075,2.6397357117735298e-05,3.975184228625038e-07,0.1881935944862273,0.18974645960772868,0.002132122222856345,1.1583612593786059e-10,4.3189826444163785e-05,3.40539823010156e-05,0.0007001611349983658,5.914083576839018e-10,1.9670640948915637e-08,6.064243813152069e-07,3.1072627197359825e-07,3.148780785208953e-08,9.180664280475972e-09,7.906529158642973e-05,5.484699786165206e-07,1.2991663500458e-06,1.2684550455057021e-05,5.755366047664853e-05,5.520388475633264e-06,7.158929761756182e-07,1.8153156246818047e-06,1.0663572441152619e-07,7.777601852226444e-06,3.089984382337479e-07,6.688032789951057e-10,2.3041537675548546e-14,1.507117179878242e-09,5.173630350395143e-11,5.074913176346406e-07,1.0241674707126955e-10,4.361355986164836e-15,1.0749685015754831e-09,8.937524812897251e-08,5.5327831911319356e-11,3.0777538532087314e-10,9.107610432024958e-14,2.6586066387746367e-08,1.0138652900236043e-09,3.2368750232683588e-09,3.101491542166331e-14,9.759773546165483e-11,4.5881131880586555e-10,3.9748143618402616e-10,3.4880657945346944e-10,5.427807772876595e-08,3.596865951762107e-14,1.655883123602767e-09,4.996907525197966e-08,2.7323389176031865e-09,1.0098271798758365e-09,1.914559176949861e-14,1.2376673742554227e-14
