Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164),CF2O(49),S(125)
5.2508443067300285e-09,0.8783241853364657,1.1518288341689187e-10,1.1626443111897002e-11,7.053030385727381e-13,1.1970986341241336e-12,0.0,0.0,8.082114388317974e-08,1.0713724080699515e-12,1.1795159959837184e-13,1.2478040635131989e-21,2.8001302090550307e-14,3.6562815488860953e-37,3.4724698345858813e-26,5.830928326048368e-26,9.02708349073857e-27,2.5759542792312535e-09,2.811015142778396e-43,5.601242431842473e-46,2.1227073849101618e-37,1.2244798006755467e-39,5.5257909793013e-28,3.436077327420369e-27,7.0751603216158e-18,2.2961795286682822e-35,3.0555250596391485e-35,5.319178750328949e-39,9.995241663976848e-56,6.841104285191699e-46,6.499743256743772e-17,1.182106031681661e-43,6.98763393119122e-34,2.8582979790733316e-43,3.76,0.0,0.6363958615468982,0.9969793443723635,2.171521522009388e-14,4.075675354858683e-36,0.0022362788447072798,0.0022362814234033017,0.003020572220549305,2.5957184536899922e-12,2.5761003042067824e-09,8.094134860971881e-08
5.391031144071605e-09,0.8783338773391448,1.1976345310203372e-10,1.1959628879607255e-11,7.489395086558338e-13,1.2767542312229565e-12,0.0,0.0,8.297243680267124e-08,1.1290708181033451e-12,1.2774836099193716e-13,1.3880585086013226e-21,3.031433167586512e-14,4.3728306246612695e-37,3.900299945672023e-26,6.498476412309482e-26,1.0148112516429909e-26,2.7160738747975824e-09,3.5108772381698496e-43,6.750114783614361e-46,2.5557789373157497e-37,1.4737310178198305e-39,6.255530552852182e-28,3.9174520256543186e-27,7.6207761526899e-18,2.7783243125608473e-35,3.5815114550997743e-35,6.418323466311698e-39,1.283990338096196e-55,8.31571783937133e-46,7.026161335482805e-17,1.4690376102081612e-43,8.399313432524424e-34,3.569576974217772e-43,3.76,0.0,0.6363362626851982,0.9969793390197302,2.364075508918498e-14,4.825578674191863e-36,0.00229587541002832,0.0022958781289296,0.0030205752814373966,2.6692653969872137e-12,2.7162320153740277e-09,8.309752239371667e-08
5.531217981413181e-09,0.8783435684341755,1.244212397412376e-10,1.2294311777630992e-11,7.941481240393612e-13,1.3596744220359866e-12,0.0,0.0,8.512342110731488e-08,1.188268512229733e-12,1.3807187118702815e-13,1.5398005149816122e-21,3.2750370839312387e-14,5.207058720369321e-37,4.368267609973729e-26,7.222411660175848e-26,1.1376125032092359e-26,2.859878439340043e-09,4.360342185677826e-43,8.095253469635632e-46,3.0623111731304245e-37,1.7651342910551374e-39,7.060021311987926e-28,4.4509086516219326e-27,8.191601634589587e-18,3.345573148724092e-35,4.1806490966003715e-35,7.70717700098498e-39,1.6391472699642e-55,1.0058915591332284e-45,7.579478614491448e-17,1.815492151173853e-43,1.0047336426782514e-33,4.433008481100663e-43,3.76,0.0,0.6362766694049875,0.9969793345372321,2.5683735999034387e-14,5.689629127515887e-36,0.0023554663903956304,0.002355469253187778,0.0030205774688100606,2.7428018212257383e-12,2.8600493455699967e-09,8.525347493839075e-08
5.671404818754758e-09,0.8783532586216425,1.291561626837837e-10,1.263051495170344e-11,8.409495566532188e-13,1.4459181359714438e-12,0.0,0.0,8.727409684065979e-08,1.2489644454897316e-12,1.4893588614057642e-13,1.70363943517546e-21,3.531252680915169e-14,6.17478340530698e-37,4.879033877461738e-26,8.005912669229058e-26,1.271849542860867e-26,3.007367515727916e-09,5.386426745708029e-43,9.663834787158615e-46,3.652375941046278e-37,2.1044443865738673e-39,7.944835481708842e-28,5.0405013597635715e-27,8.788019616308954e-18,4.010265015754428e-35,4.860822462627361e-35,9.212396404130164e-39,2.080168997452784e-55,1.2111200109355017e-45,8.160292881743992e-17,2.231838989456074e-43,1.1963516959778958e-33,5.476147728499879e-43,3.76,0.0,0.6362170817057433,0.9969793306771377,2.7848323913738992e-14,6.681808530097593e-36,0.0024150517863323387,0.0024150547967005218,0.0030205790303992606,2.8163282384809108e-12,3.0075518545335182e-09,8.740920632079936e-08
5.811591656096334e-09,0.8783629479016309,1.339681413709039e-10,1.2968261516968135e-11,8.893644042212433e-13,1.535544238494246e-12,0.0,0.0,8.942446404580259e-08,1.3111575734381603e-12,1.603541642618963e-13,1.8802003265548552e-21,3.800390218683193e-14,7.293505170206423e-37,5.43536777783512e-26,8.852254885422909e-26,1.4182929287864646e-26,3.1585406504227223e-09,6.620181584572769e-43,1.1485966795935534e-45,4.337115747290423e-37,2.498023903101469e-39,8.91581425325803e-28,5.690482064290708e-27,9.410403325107378e-18,4.786161359582193e-35,5.630531896035147e-35,1.0963578850974189e-38,2.6250054302193712e-55,1.4517992935530317e-45,8.769197285295477e-17,2.7299289415251638e-43,1.41829585431137e-33,6.730691419306103e-43,3.76,0.0,0.6361574995869431,0.9969793272611026,3.013873812286541e-14,7.817424126235224e-36,0.002474631598361518,0.002474634759990468,0.003020580144550064,2.8898450324033325e-12,3.1587391055934275e-09,8.956471661754567e-08
5.951778493437911e-09,0.8783726362742259,1.3885709533565522e-10,1.330757455803322e-11,9.394131905017366e-13,1.6286115312152693e-12,0.0,0.0,9.157452276550846e-08,1.3748468521435662e-12,1.7234046641761625e-13,2.0701239539258507e-21,4.082759495608854e-14,8.582542122077045e-37,6.040148093682925e-26,9.764811377288136e-26,1.5777471265852115e-26,3.3133973925543274e-09,8.097174518442905e-43,1.3594920834976439e-45,5.128826268407175e-37,2.9528896119714115e-39,9.979074085679179e-28,6.405304479515217e-27,1.005911659868786e-17,5.688570263963375e-35,6.498924316083273e-35,1.29935023954476e-38,3.294807828247376e-55,1.7330097135367444e-45,9.40678036870995e-17,3.32326218811858e-43,1.674429605384027e-33,8.232980568875374e-43,3.76,0.0,0.6360979230480642,0.9969793241614566,3.2559251022733234e-14,9.113200294331649e-36,0.002534205827006189,0.0025342091435802054,0.003020580938932613,2.9633524896400056e-12,3.313610664744691e-09,9.17200059048983e-08
6.232152168121064e-09,0.8783920102975749,1.4886560768868186e-10,1.3990992253618037e-11,1.0444943058381596e-12,1.8253045749356864e-12,0.0,0.0,9.587371491847398e-08,1.506709688665846e-12,1.9807219859089953e-13,2.492701028554136e-21,4.688430156419511e-14,1.1758801998741333e-36,7.407122366034574e-26,1.1802552235759138e-25,1.9390801312409024e-26,3.6341599055724446e-09,1.1949064282127813e-42,1.8823701665742316e-45,7.088642559077035e-37,4.078117137574988e-39,1.2408316870785545e-27,8.048322137783642e-27,1.1436941581392775e-17,7.942709838646744e-35,8.571769649956639e-35,1.8038162901402487e-38,5.1130030653262855e-55,2.4403442458131162e-45,1.0770313935552192e-16,4.859051219301778e-43,2.3066410705513628e-33,1.215286115813194e-42,3.76,0.0,0.6359787867079795,0.9969793185825346,3.780792670858785e-14,1.2259808399832954e-35,0.0026533375362338403,0.002653341173749161,0.003020581897192603,3.1103401797416557e-12,3.6344049812151734e-09,9.602992175528542e-08
6.512525842804217e-09,0.8784113806923687,1.591810578392371e-10,1.4680952106503e-11,1.1563556224884333e-12,2.0364664061728774e-12,0.0,0.0,1.0017167363797645e-07,1.6445446138649888e-12,2.262412187767658e-13,2.9768110244396717e-21,5.350733845661829e-14,1.590006596529782e-36,9.005248459884444e-26,1.4148101762789857e-25,2.362992678890405e-26,3.969651479396407e-09,1.7338324928449917e-42,2.5689194769412546e-45,9.656655089866769e-37,5.551251093090843e-39,1.528723999791779e-27,1.0009370887420993e-26,1.2924225932985495e-17,1.0931298609784985e-34,1.1166677231462441e-34,2.468224364762571e-38,7.78783064511389e-55,3.386496791104185e-45,1.2255511161473537e-16,6.987527777032248e-43,3.131946147415105e-33,1.764170379394842e-42,3.76,0.0,0.6358596726813088,0.996979313478868,4.362958401353674e-14,1.6287530320949412e-35,0.0027724469181984583,0.002772450891387113,0.003020582366685457,3.2572924499603223e-12,3.969931363435956e-09,1.003389544783436e-07
6.880130901587669e-09,0.8784367722134067,1.7316987391046866e-10,1.5595794893953024e-11,1.3135624407126753e-12,2.3360302085595884e-12,0.0,0.0,1.0580496847732391e-07,1.8342977959306893e-12,2.670512849780005e-13,3.714318470582162e-21,6.309016854926464e-14,2.319295417803693e-36,1.149648849552323e-25,1.7741121843741474e-25,3.0266359746446074e-26,4.431832880644307e-09,2.7605943139789088e-42,3.786283159708697e-45,1.4199238405977684e-36,8.154404976196253e-39,1.9843350908399323e-27,1.313530248492258e-26,1.5044407344626555e-17,1.6291133048497653e-34,1.5528756175987783e-34,3.650604159445145e-38,1.3184921762691656e-54,5.100777901419627e-45,1.4394715372288327e-16,1.0998883512156257e-42,4.585417681197195e-33,2.8111418368290702e-42,3.76,0.0,0.6357035330499602,0.9969793070753181,5.2191045211877927e-14,2.3234980633081015e-35,0.002928580438777173,0.0029285848743902665,0.0030205826737858795,3.449912775838551e-12,4.432163181093111e-09,1.0598729991802007e-07
7.210975454492775e-09,0.8784596192514005,1.862088105927029e-10,1.6429379742133306e-11,1.4655498981707542e-12,2.6284615467541485e-12,0.0,0.0,1.1087312206858707e-07,2.0138256092931007e-12,3.0772989938454156e-13,4.4880326793716566e-21,7.262898559667364e-14,3.205970317209061e-36,1.4173069614994225e-25,2.153273690452521e-25,3.7430428433041227e-26,4.869432883418142e-09,4.110493492347538e-42,5.2751916246231486e-45,1.9741127307838822e-36,1.1326743217429295e-38,2.4814018499786715e-27,1.6568275309498677e-26,1.7121820661198282e-17,2.292485525797844e-34,2.058433428106695e-34,5.10226625966928e-38,2.070086938398524e-54,7.244907981947335e-45,1.65138164135698e-16,1.6215030734933147e-42,6.350425307108598e-33,4.189597066688123e-42,3.76,0.0,0.6355630401638007,0.9969793014450561,6.086052970471111e-14,3.1506706732525736e-35,0.0030690678048981984,0.003069072678334843,0.003020582797394001,3.6232205822151244e-12,4.869813424567595e-09,1.11069514817916e-07
7.541820007397881e-09,0.8784824612401868,1.9967203239390744e-10,1.727296356516122e-11,1.6277565907855727e-12,2.9433091130126987e-12,0.0,0.0,1.1593955982329127e-07,2.2016286825940122e-12,3.5233808718747027e-13,5.376631214653142e-21,8.307560691097729e-14,4.3711468221609697e-36,1.7315456543996794e-25,2.591167734088443e-25,4.5880815094595974e-26,5.3275248094170035e-09,6.015038772776255e-42,7.240695463629419e-45,2.703971503448833e-36,1.550005529442555e-38,3.0731283713966258e-27,2.067698081318442e-26,1.93634939847319e-17,3.17814929455442e-34,2.693859587504012e-34,7.025642714397898e-38,3.189116618372396e-54,1.013583833224243e-44,1.882399949760337e-16,2.349833259432054e-42,8.66450232112295e-33,6.13755376153027e-42,3.76,0.0,0.6354225783272057,0.9969792958777255,7.050821970308453e-14,4.2170677362502496e-35,0.003209524102184826,0.0032095294339417363,0.003020582839271064,3.7964807984025745e-12,5.327960430719968e-09,1.1615050296011793e-07
7.872664560302988e-09,0.8785052981808821,2.1355849556645884e-10,1.8126845164526328e-11,1.8004411850436387e-12,3.281336125928606e-12,0.0,0.0,1.2100428229225665e-07,2.3976933721407605e-12,4.0105710534619866e-13,6.3909471102556136e-21,9.447005364602588e-14,5.884608190222398e-36,2.097995493701052e-25,3.093799288823037e-25,5.578300750134068e-26,5.806102835633885e-09,8.660262191020151e-42,9.802940405039002e-45,3.653155102175154e-36,2.0921829448925794e-38,3.772377049977232e-27,2.555459544779658e-26,2.1772970060305685e-17,4.345547700155072e-34,3.484344675134468e-34,9.542133350563422e-38,4.824752453186578e-54,1.3983195710979585e-44,2.1332327490739526e-16,3.3515849299843777e-42,1.1660787186256365e-32,8.847801209483939e-42,3.76,0.0,0.6352821475333125,0.9969792903452472,8.119820880598541e-14,5.577196630685157e-35,0.0033499493375044155,0.0033499551480727055,0.0030205828275008915,3.9696935137666395e-12,5.806598597895513e-09,1.2123026533524094e-07
8.203509113208095e-09,0.8785281300746015,2.2786715916129883e-10,1.8991322412755954e-11,1.9838601560375986e-12,3.643303858409191e-12,0.0,0.0,1.2606729002618905e-07,2.6020060500596954e-12,4.5406828539422977e-13,7.542301804468587e-21,1.0685220673208274e-13,7.830341016972486e-36,2.522701133666287e-25,3.6675105306436083e-25,6.731662485131075e-26,6.305161141221879e-09,1.2285780415282808e-41,1.3106308244153748e-44,4.8740168649524095e-36,2.788788779840631e-38,4.5931396592825885e-27,3.130221129211312e-26,2.435358580550448e-17,5.867204297714213e-34,4.458654551286176e-34,1.2798380875489651e-37,7.180821993719263e-54,1.9045654340477757e-44,2.40457349824848e-16,4.7114751948601125e-42,1.5497639068038423e-32,1.2569564533274638e-41,3.76,0.0,0.6351417477752596,0.9969792848164845,9.299614399335238e-14,7.295481283627709e-35,0.0034903435177228064,0.003490349827587991,0.0030205827932248187,4.142858822557481e-12,6.305722326532486e-09,1.2630880293362954e-07
8.534353666113202e-09,0.878550956922461,2.425969850262653e-10,1.9866692253982678e-11,2.178267790945421e-12,4.029971638840812e-12,0.0,0.0,1.311285835755857e-07,2.8145531042930065e-12,5.115530333374019e-13,8.84250517933076e-21,1.2026180696995919e-13,1.0307502082018242e-35,3.0121235072378264e-25,4.318981939251441e-25,8.067556594542883e-26,6.8246939082106724e-09,1.719108868017447e-41,1.7320764268848505e-44,6.427874373928292e-36,3.674507646494246e-38,5.550547924858669e-27,3.8028870045181953e-26,2.7108474695310356e-17,7.829513826750232e-34,5.649229448357523e-34,1.6967887034644425e-37,1.0524564272340851e-53,2.563508495390098e-44,2.6971028762022615e-16,6.534807449476775e-42,2.0359919571465933e-32,1.7615419288569342e-41,3.76,0.0,0.6350013790461874,0.9969792792717881,1.0596922245802783e-13,9.446750666018527e-35,0.0036307066497043208,0.0036307134793463164,0.003020582756097087,4.315976803227181e-12,6.825326019878584e-09,1.3138611674526152e-07
9.196042771923414e-09,0.8785965954850592,2.7331598484924535e-10,2.1651292882064848e-11,2.601055454861932e-12,4.880434999907959e-12,0.0,0.0,1.412460303217323e-07,3.2642959723654352e-12,6.406692243236582e-13,1.1939141857427637e-20,1.503216167784595e-13,1.7350778829615193e-35,4.21317562331886e-25,5.883685676590433e-25,1.137236241330973e-25,7.925159568186765e-09,3.2465582484356044e-41,2.93282418677262e-44,1.0838724939111388e-35,6.184537086841721e-38,7.942047708369278e-27,5.489821081013869e-26,3.315271771319576e-17,1.3514206489730415e-33,8.830716901638684e-34,2.8915531762986e-37,2.174040687019916e-53,4.499997917551085e-44,3.3483889370930167e-16,1.2132660763343217e-41,3.406751320693041e-32,3.3384260480036665e-41,3.76,0.0,0.6347207346475541,0.9969792681112083,1.357171729337609e-13,1.5413618270125607e-34,0.00391133979640641,0.003911347727019404,0.003020582696690704,4.662070948282023e-12,7.92595092703142e-09,1.4153707696622908e-07
9.953280943817033e-09,0.8786487995873351,3.105222885032764e-10,2.3751537626578477e-11,3.1426223877255194e-12,5.986413869102093e-12,0.0,0.0,1.5281604904880014e-07,3.819191412250266e-12,8.13145992457803e-13,1.6408915462891097e-20,1.9036434694387573e-13,3.01911771427981e-35,6.017960377591685e-25,8.1690056639406025e-25,1.6396548763843105e-25,9.284937060628982e-09,6.375633776749971e-41,5.124094662441042e-44,1.884713523829791e-35,1.073136389051069e-37,1.1620288834278033e-26,8.094520052563831e-26,4.096697093788065e-17,2.412347423992577e-33,1.417047667355816e-33,5.089244082777817e-37,4.706330870330464e-53,8.184651858055305e-44,4.2076635191119555e-16,2.339016650354447e-41,5.872060587808577e-32,6.586331867265957e-41,3.76,0.0,0.6343997168956867,0.996979255231515,1.7659902035661993e-13,2.5948873625919875e-34,0.004232344577102613,0.0042323538681015545,0.0030205826440830763,5.057909847470357e-12,9.285941032718116e-09,1.5314786217366316e-07
9.999999999999999e-09,0.8787009772871404,3.1288924434638896e-10,2.3883215516876353e-11,3.1781154152314263e-12,6.059478443005476e-12,0.0,0.0,1.5352958673361934e-07,3.854828751998452e-12,8.246972653114171e-13,1.6720564895182777e-20,1.9304200649522288e-13,3.1199595279901e-35,6.146467330294152e-25,8.329364965501375e-25,1.6756588454955604e-25,9.372339078572475e-09,6.635902477589828e-41,5.296165930640851e-44,1.947432324148053e-35,1.1087022533806118e-37,1.188532776759238e-26,8.282476796595561e-26,4.1481062454849525e-17,2.496619706020846e-33,1.45725059185915e-33,5.26253703791651e-37,4.927410488955796e-53,8.480252433907353e-44,4.2648206188321525e-16,2.431793323433977e-41,6.064175924003984e-32,6.857295534040304e-41,3.76,0.0,0.634379916495128,0.9969792544336594,1.7937895255376564e-13,2.6763227057736684e-34,0.004252144174083304,0.0042521535525229135,0.0030205826408397844,5.082323678235538e-12,9.373357285824125e-09,1.5386399949706856e-07
1.0710519115710651e-08,0.8787009772871404,3.4990638545364266e-10,2.591698983812006e-11,3.748609886579672e-12,7.2426534434041935e-12,0.0,0.0,1.6437710304855568e-07,4.416847899337832e-12,1.014090641252823e-12,2.2029162273267033e-20,2.368782008034716e-13,5.05252824485268e-35,8.380828208722697e-25,1.1078427079398497e-24,2.3058322342738206e-25,1.0751811521240248e-08,1.1921088855350575e-40,8.591798260309942e-44,3.1453212351484497e-35,1.7871126196164964e-37,1.6547188483175256e-26,1.1591615371233938e-25,4.976575404402061e-17,4.1298887600600414e-33,2.1953916524823054e-33,8.596033338771968e-37,9.645602867007952e-53,1.4268419331852318e-43,5.195719031665029e-16,4.298010406412153e-41,9.714327840684036e-32,1.2377807131316042e-40,3.76,0.0,0.6340788615029838,0.9969792422663033,2.256326051148424e-13,4.212470863528827e-34,0.004553186897886357,0.004553197656402917,0.0030205825787152883,5.453501363106125e-12,1.0753063059441994e-08,1.6475226382160183e-07
1.146775728760427e-08,0.8787531285978294,3.914560576266109e-10,2.8151133769377647e-11,4.42189109258702e-12,8.658098627588283e-12,0.0,0.0,1.7592919890883373e-07,5.0571035315355556e-12,1.245684293352956e-12,2.898215690587946e-20,2.903281971805456e-13,8.173298425248007e-35,1.1417887328409192e-24,1.4722291972779727e-24,3.1732438523122965e-25,1.23257133627845e-08,2.1359728730054497e-40,1.3902921102667383e-43,5.065846091023324e-35,2.8722526550502353e-37,2.301550820490114e-26,1.6186782605534857e-25,5.95734560473382e-17,6.818410424898576e-33,3.299632051196599e-33,1.4011287493610683e-36,1.884758863313518e-52,2.3975021308993353e-43,6.319734976249685e-16,7.576177505412743e-41,1.5510809681259455e-31,2.229956717714131e-40,3.76,0.0,0.6337581683873219,0.9969792292137504,2.837469707466561e-13,6.625906086340995e-34,0.004873866840935951,0.004873879174034863,0.0030205825024669573,5.8488456475079726e-12,1.232725006685097e-08,1.7635029375051772e-07
1.2224995459497888e-08,0.8788052535327491,4.351591617515454e-10,3.045742886799364e-11,5.165283087782212e-12,1.0241642332507343e-11,0.0,0.0,1.874723432138366e-07,5.739796836866935e-12,1.510110010378661e-12,3.746362286734137e-20,3.511756206856218e-13,1.2834538641608834e-34,1.5259253776058618e-24,1.9221628792761785e-24,4.284873243154906e-25,1.4006573049598521e-08,3.687873357579112e-40,2.1811477227370594e-43,7.910452917130856e-35,4.4757707704213e-37,3.136022349854742e-26,2.2113100094107186e-25,7.041113619868556e-17,1.0906394275717986e-32,4.8299603934992384e-33,2.2140953940765707e-36,3.533833947948919e-52,3.901130545384936e-43,7.586591983865541e-16,1.2881115329792865e-40,2.4013406445249553e-31,3.872495350633792e-40,3.76,0.0,0.6334376374666195,0.9969792160589498,3.519100786871008e-13,1.0138371328740965e-33,0.005194384488388125,0.005194398503067232,0.003020582430301415,6.243942945199084e-12,1.4008435164337389e-08,1.8794196379052592e-07
1.2982233631391506e-08,0.8788573521052389,4.810036288666676e-10,3.283930994693916e-11,5.9815478789373895e-12,1.2002125821825955e-11,0.0,0.0,1.9900654254396362e-07,6.464766772468402e-12,1.8095527663225253e-12,4.76827436342679e-20,4.198780498603446e-13,1.963265947981001e-34,2.0049643182936972e-24,2.4708509816567153e-24,5.689635756244871e-25,1.5794321097473473e-08,6.163809203106021e-40,3.33020188816126e-43,1.2021531998752922e-34,6.7878784187267864e-37,4.1961252498882953e-26,2.963228922297397e-25,8.229694111631536e-17,1.6966594436152997e-32,6.907817513318958e-33,3.4048994138470814e-36,6.391459739126794e-52,6.171047842216428e-43,9.002883908385118e-16,2.121851040535862e-40,3.6183796920475934e-31,6.511788853629279e-40,3.76,0.0,0.6331172686588364,0.9969792027990528,4.311279155986542e-13,1.5140199441078715e-33,0.005514739922338051,0.005514755725528354,0.003020582365124141,6.638793458014176e-12,1.5796551510922675e-08,1.995272857606364e-07
1.3739471803285124e-08,0.8789094243286324,5.289774638394745e-10,3.5300187349881775e-11,6.87339334148801e-12,1.3948339048474403e-11,0.0,0.0,2.1053180347582414e-07,7.231852723610314e-12,2.146199421760904e-12,5.986217332784105e-20,4.968893844731259e-13,2.933955709919831e-34,2.5948918996274567e-24,3.132639859174811e-24,7.442797668453697e-25,1.7688888071887833e-08,1.0010107585217313e-39,4.96388913599016e-43,1.7835598333241942e-34,1.0050289466208527e-36,5.524607889813616e-26,3.9035849259669507e-25,9.524645630562665e-17,2.575106982058726e-32,9.678575508954208e-33,5.1116576769143194e-36,1.1198322730476838e-51,9.520330216756814e-43,1.0574929131851456e-15,3.3986442385117247e-40,5.323178564687835e-31,1.0642151266602422e-39,3.76,0.0,0.632797061881974,0.9969791894401075,5.224436380296019e-13,2.2126657361347834e-33,0.005834933224839358,0.005834950923405069,0.003020582300943922,7.033397331587603e-12,1.7691532313493306e-08,2.1110627146821696e-07
1.525394814707236e-08,0.8790134897814306,6.312656220984072e-10,4.04724514923782e-11,8.89439464181283e-12,1.8432860691796897e-11,0.0,0.0,2.3355553643260272e-07,8.891732346298665e-12,2.939861098358806e-12,9.106001458369343e-20,6.776361956260881e-13,6.175226200644339e-34,4.1793501803039176e-24,4.8588828247847485e-24,1.2250596109083762e-24,2.1798201320207494e-08,2.460737745343162e-39,1.03781587319404e-42,3.694309544828543e-34,2.0729660409863133e-36,9.183575066081476e-26,6.481958762960774e-25,1.2438853549743106e-16,5.574662720488921e-32,1.8023140708432084e-32,1.0841879565046995e-35,3.1982340058304506e-51,2.1282054870005773e-42,1.421026261087365e-15,8.130485523421413e-40,1.0839046563866099e-30,2.6521110882308333e-39,3.76,0.0,0.632157134093224,0.9969791624287172,7.457204155684455e-13,4.472988910957778e-33,0.006474833763503122,0.0064748555731453505,0.003020582172156631,7.821865901565518e-12,2.180182036300735e-08,2.3424528126309053e-07
1.6768424490859598e-08,0.8791174499976738,7.419291338348718e-10,4.600102094175751e-11,1.1248902559707431e-11,2.3764513454646374e-11,0.0,0.0,2.565435946223905e-07,1.0718159312247975e-11,3.908626678736509e-12,1.331081930573356e-19,8.96974712829002e-13,1.2131712707689494e-33,6.439415470089823e-24,7.239766761449037e-24,1.929375225930722e-24,2.633395833314884e-08,5.5549449407709043e-39,2.023234024723931e-42,7.136285919951216e-34,3.9872780806002784e-36,1.4559819219866092e-25,1.0243119744265146e-24,1.579216013254438e-16,1.1225774606893632e-31,3.161735536055924e-32,2.1436954844050084e-35,8.291193839002646e-51,4.4185667891994446e-42,1.853803411136796e-15,1.7897435799459674e-39,2.058578003265524e-30,6.071420990456489e-39,3.76,0.0,0.6315178534452093,0.9969791350354456,1.030797237383845e-12,8.486238316586624e-33,0.007114086759978502,0.007114113107353798,0.003020582033726647,8.609350042275453e-12,2.633876594639854e-08,2.57359087382182e-07
1.8282900834646834e-08,0.8792213050837872,8.608746480043489e-10,5.191231405200856e-11,1.3956723344452185e-11,3.001180333825537e-11,0.0,0.0,2.7949603052339466e-07,1.2709864017678817e-11,5.0700563976953975e-12,1.8827393377702092e-19,1.1584064183210817e-12,2.249407388587969e-33,9.56246913478295e-24,1.0434536286974059e-23,2.9286167638252214e-24,3.1295605454006835e-08,1.167408522798114e-38,3.721208651581468e-42,1.3007002556783848e-33,7.236833774729353e-36,2.219210782917252e-25,1.5537494744417034e-24,1.9590501498429178e-16,2.1275957134889167e-31,5.278821065003146e-32,3.9975772388290824e-35,1.9800081868861366e-50,8.621471546666453e-42,2.3599918973450326e-15,3.675768508253052e-39,3.690064510732378e-30,1.2940266053663243e-38,3.76,0.0,0.6308792192834333,0.9969791072515356,1.3872743527122482e-12,1.5265903779523353e-32,0.0077526928692012815,0.007752724180433604,0.0030205818948641607,9.395851210984571e-12,3.130183647290807e-08,2.804477838144673e-07
1.979737717843407e-08,0.879325055146086,9.880099495851654e-10,5.823237327640511e-11,1.7036883132496014e-11,3.72424471156429e-11,0.0,0.0,3.024128965534331e-07,1.486558361501919e-11,6.441738249638007e-12,2.5904097699210556e-19,1.465376505315006e-12,3.9722133060366124e-33,1.376458559575249e-23,1.4623931531169934e-23,4.30846847172256e-24,3.6682589841886854e-08,2.3113302475937895e-38,6.518111393499578e-42,2.257921026544035e-33,1.2510897145673297e-35,3.2719155451318367e-25,2.277204923767336e-24,2.3837955205445434e-16,3.8320996005703623e-31,8.454875520169837e-32,7.097674793605882e-35,4.420056586457096e-50,1.5967469864013563e-41,2.9434137694316087e-15,7.126208552279268e-39,6.3016839997537855e-30,2.598421924792818e-38,3.76,0.0,0.6302412309540601,0.9969790790742181,1.825269125867552e-12,2.625578080870147e-32,0.008390652745444623,0.00839068944612613,0.0030205817587915214,1.0181370916548241e-11,3.66905001386942e-08,3.0351146431413436e-07
2.1311853522221308e-08,0.8794287002907797,1.123243944510556e-09,6.498687036739466e-11,2.050765547254187e-11,4.552338290257574e-11,0.0,0.0,3.2529424506971565e-07,1.7184061981037186e-11,8.041287183421419e-12,3.481098979426669e-19,1.821274732664387e-12,6.728754576146343e-33,1.9291768702849395e-23,2.001126912238889e-23,6.170334651836146e-24,4.2494359456762446e-08,4.351440709017508e-38,1.0954111528358177e-41,3.760739699534672e-33,2.075385937027593e-35,4.688716653051626e-25,3.2412663804507603e-24,2.853718951488405e-16,6.609774429910846e-31,1.3071668576254436e-31,1.20880655846649e-34,9.326159386253091e-50,2.829138353193842e-41,3.607573418587758e-15,1.3157301023978802e-38,1.0328164619439486e-29,4.961497099616811e-38,3.76,0.0,0.6296038878039166,0.9969790505075379,2.355391313876122e-12,4.345906515149492e-32,0.00902796704231978,0.0090280095575116,0.0030205816219168544,1.0965910531861126e-11,4.2504225911971996e-08,3.265502223852432e-07
2.434080620979578e-08,0.8796356762516475,1.4176491263739837e-09,7.990005185727534e-11,2.8690574918183054e-11,6.550007145115876e-11,0.0,0.0,3.709505986855735e-07,2.2304303897709536e-11,1.1994574660692883e-11,5.930422631349078e-19,2.693144064521203e-12,1.7473643359821367e-32,3.546318593427717e-23,3.5314235270852655e-23,1.1835592301398274e-23,5.5390050225031803e-08,1.3768981540032324e-37,2.8035587004920506e-41,9.452594962551687e-33,5.171730466017419e-35,8.972397183163316e-25,6.108595482308275e-24,3.9296908080975346e-16,1.7756692986924534e-30,2.865774346300462e-31,3.1775921952634147e-34,3.717408346719073e-49,8.009636140096537e-41,5.190727740531199e-15,3.997330859087824e-38,2.5119711212814155e-29,1.6175964653894746e-37,3.76,0.0,0.6283311344319247,0.9969789922091812,3.73673478470359e-12,1.0861408614754163e-31,0.010300661509106359,0.01030071692638194,0.0030205813444771014,1.2532055243330643e-11,5.5404743528046956e-08,3.725533438962575e-07
