Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164),CF2O(49),S(125),C2HF(58),S(463),C2HF(468),C2H2F3(68),S(165),S(464),S(130),C2H2F2(59),C2H3F2(65),C2H2F3(67),CF2(43),CHFCF2(55),CF2CH(73),C2HF2(72),S(179),C2H3F2(64),CHF2(82),CHF3(42),S(1244),S(1385),CF2O2(181),CF2O2(276),CH2F2(41),S(203),S(1542),CHO2(322),C2F(467),S(174),S(413),S(1894),C2H3F2(66),C2HF4(54),CHFO(47),S(2753),S(512),CF2CF2(61),C2HF3(169),C2HF4(69),C2HFO(577),S(3833),S(2867),F(37),S(344),CFO(51),C1OO1(180),CH2O2(318),C2H2O(623),S(3850),S(970),S(2764),CHF2O(206),CF3(45),S(1375),C3HF3(994),CH2F(46),S(2131),CF3O2(511)
9.260228799773568e-08,0.7864806630168786,2.5831372544940537e-08,1.3218878596612423e-09,9.310152334543226e-10,2.4829401739263536e-09,0.0,0.0,2.28455320140027e-07,2.1169666840953006e-11,1.4285948890469692e-10,4.004879244719951e-09,2.5977543037164655e-12,2.7378512908383497e-22,2.3632927020134784e-15,6.625480643008403e-10,1.455476450840622e-07,3.930756820973763e-08,1.0679289378394518e-17,1.0241604374132281e-16,4.0097832248800117e-19,9.481527831920092e-19,6.930297238086351e-10,5.0750858894832186e-17,2.890413955695862e-12,7.67772903573831e-20,3.4186887762413823e-22,8.578901434067386e-16,1.65715267030339e-15,3.3261080515258685e-16,3.365352183455165e-14,4.9707305322183665e-22,1.0027984478009028e-22,1.9449849504951992e-21,3.76,0.0,0.8163973183955217,0.9987691657623096,4.004562184251068e-10,4.626446255026962e-09,0.005027398906707967,0.005027744211196269,0.0012305609113445852,1.0851284111063981e-12,3.9142389240231755e-08,2.3537349606645704e-07,1.3987986501449005e-07,7.854024193593592e-12,4.718533342001298e-13,3.157086105000709e-09,1.966283015084351e-10,1.478228839092319e-13,2.96331904176905e-11,2.0695189500760087e-08,5.014446918503184e-09,4.453251708676001e-09,5.15275224638237e-09,7.484617075505805e-09,5.875652796972905e-11,2.917463237272273e-12,6.048161076263238e-12,1.7788831657379695e-11,1.3740099971937479e-12,5.733040385422796e-09,4.24619903005441e-15,1.0740352245678389e-19,1.048189498370721e-13,3.64874104164419e-15,5.024149644396195e-14,2.2346875096313504e-12,1.800522606407472e-20,2.762256549295865e-11,1.2971858103429508e-16,1.2446083750252959e-14,1.2070803648219236e-16,1.8067399565984187e-20,1.8328571658068663e-11,2.917214646224657e-14,4.564730377717855e-12,1.7895682424633926e-18,1.1660137489916322e-12,2.737884689391606e-16,1.1546220568789508e-14,1.0687334931265413e-14,1.0779137545229772e-14,5.9313836029957945e-21,2.3447771042220153e-17,5.615007550219523e-11,2.667116520567494e-15,6.529381918116068e-16,1.5258778729508727e-15,6.441240779514467e-16,3.151883610954219e-25,2.380488261373529e-29,2.4897093808238764e-13,1.6506702304969694e-18,1.3108435746539151e-17,1.4965286577346605e-07,1.727044591823274e-17,2.4823686448825546e-20,4.735043495229905e-09,2.733240489862755e-23,7.516605331382934e-11
9.465379248560592e-08,0.7864962960708306,2.69175160757167e-08,1.402198025646123e-09,9.828566148549553e-10,2.6461217235368727e-09,0.0,0.0,2.3349727848378016e-07,2.211005090677484e-11,1.4717014148936395e-10,4.122199402155462e-09,2.822631926815677e-12,2.8614487174613837e-22,2.4249378863142962e-15,6.627453222983176e-10,1.4866732418174588e-07,4.1065106521562964e-08,1.2039317970990223e-17,1.1115201845020293e-16,4.169788203048169e-19,9.663527910599336e-19,6.930095901385819e-10,5.461626388295309e-17,2.9598397373912264e-12,8.804909717503667e-20,3.651652277881019e-22,9.073506374015461e-16,1.7678309672806758e-15,3.5121388269447313e-16,3.514164736115115e-14,5.514492376776892e-22,1.1253653928973082e-22,2.2018002615479886e-21,3.76,0.0,0.8162862766121961,0.9987691587683646,4.313268243781542e-10,4.831267021825484e-09,0.005138421855642235,0.005138782526501928,0.0012305608998364008,1.1091447244579812e-12,4.089356947876223e-08,2.4083395516862474e-07,1.4614101599069179e-07,8.040477577187801e-12,5.006300949738589e-13,3.2364946448384473e-09,2.05369269352662e-10,1.5770549583437374e-13,3.030055659879602e-11,2.1622163072248085e-08,5.145566056997537e-09,4.600308176669905e-09,5.398036922687751e-09,7.869528838577011e-09,6.186648015884506e-11,3.109045936244051e-12,6.489759344606689e-12,1.8520640543230736e-11,1.521688297724963e-12,5.862691843953393e-09,4.572102438754947e-15,1.1548045568530728e-19,1.1199189572732342e-13,3.854832274118737e-15,5.5651692011450846e-14,2.29569608075157e-12,1.9341359305481796e-20,2.7630717706567258e-11,1.456066425514368e-16,1.2824065277137903e-14,1.3409703500854925e-16,2.0028773840786486e-20,1.8962836517634958e-11,3.132085141106023e-14,4.8857302405899e-12,1.9238510140984457e-18,1.1961187586281132e-12,3.0032756777233316e-16,1.2209507982749956e-14,1.1452704825376756e-14,1.1853278048642922e-14,6.524887648961909e-21,2.6287190694414994e-17,5.715921976873186e-11,2.9188413625881044e-15,7.114641578856138e-16,1.5345010654876168e-15,6.449344945515935e-16,3.5810404273563924e-25,2.743772874518083e-29,2.5738955391433763e-13,1.7715127563695242e-18,1.376594055771569e-17,1.5295304679160625e-07,1.8915747503112552e-17,2.7766746196896625e-20,4.959011328268249e-09,3.057658123823033e-23,7.714820800308131e-11
9.87568014613464e-08,0.7865275558727856,2.9145381957671742e-08,1.5718406312175231e-09,1.0913215753724668e-09,2.992598315287814e-09,0.0,0.0,2.4357899081020883e-07,2.4051070293810015e-11,1.5583533861642901e-10,4.3569258252174076e-09,3.3174866352956177e-12,3.118539619414578e-22,2.548432314241234e-15,6.630286634362369e-10,1.548934528512634e-07,4.469511731480563e-08,1.51811635153946e-17,1.302089164527963e-16,4.493963359367271e-19,1.001014603164866e-18,6.929441973782568e-10,6.299461842310937e-17,3.0984031873458363e-12,1.1486391676151252e-19,4.1469455691181066e-22,1.0115227762292926e-15,2.003490012576933e-15,3.9005906000506966e-16,3.823806790317206e-14,6.748428551973253e-22,1.4080521770927323e-22,2.8016012416231797e-21,3.76,0.0,0.8160642382593534,0.9987691446580989,4.980984013775337e-10,5.253893308506469e-09,0.005360421861295236,0.0053608142641789576,0.0012305608766708304,1.1571645589391528e-12,4.451056567468962e-08,2.517947842297789e-07,1.5907383146254916e-07,8.4147152115181e-12,5.612609080097877e-13,3.3959121874013436e-09,2.2341234041343786e-10,1.788103487379582e-13,3.163531347495201e-11,2.3536908220900053e-08,5.4078985834815434e-09,4.897144433755772e-09,5.906795103389141e-09,8.670807005264426e-09,6.839959359429576e-11,3.5169640510873757e-12,7.441901388053923e-12,2.003897648241538e-11,1.8544040928050996e-12,6.122337350175088e-09,5.2772894392446794e-15,1.3293172460106032e-19,1.2728795393869572e-13,4.288439736525848e-15,6.784909384105741e-14,2.4177611546901313e-12,2.2225539675874062e-20,2.7642212911199498e-11,1.8218795163064563e-16,1.3592841928996824e-14,1.643755704963853e-16,2.4455369684773183e-20,2.024560778490078e-11,3.5931372619069656e-14,5.5730713417480314e-12,2.212359140166153e-18,1.2565522115688358e-12,3.5911581073195743e-16,1.3597651681997128e-14,1.3088955034065812e-14,1.4256555999954475e-14,7.853368511385281e-21,3.282724885549386e-17,5.91770382139852e-11,3.4758656808105197e-15,8.401644239046637e-16,1.549624184952008e-15,6.46297613786619e-16,4.586584881085929e-25,3.6146667473624136e-29,2.7438774005229083e-13,2.0302450708800527e-18,1.5135181120475957e-17,1.595514697989161e-07,2.2562020269476235e-17,3.4494823067533177e-20,5.423446288185681e-09,3.79946608561098e-23,8.1112742767439e-11
9.999999999999998e-08,0.7865588072687565,2.983491013679714e-08,1.6256565442796888e-09,1.1254511331719874e-09,3.1029791282065608e-09,0.0,0.0,2.466331414980001e-07,2.4655031070292118e-11,1.5847269537195534e-10,4.428063936489284e-09,3.4799537242305997e-12,3.199100365216998e-22,2.5859028304997737e-15,6.630901420269275e-10,1.567764743224705e-07,4.582524382379429e-08,1.6254126561795127e-17,1.3641746255417943e-16,4.593234425938054e-19,1.0110759257524843e-18,6.92918921782354e-10,6.57115857635029e-17,3.1403116384916095e-12,1.2424485233348428e-19,4.304896144990417e-22,1.0444973669224974e-15,2.0787457179682277e-15,4.0226046275403433e-16,3.920901298452868e-14,7.163939098636359e-22,1.5045161423613516e-22,3.008375867491054e-21,3.76,0.0,0.8159969732500462,0.9987691403504837,5.197016477271612e-10,5.385359119454323e-09,0.005427675072846535,0.005428077353409938,0.0012305608696124208,1.171711048423519e-12,4.563666997891699e-08,2.5512650010596434e-07,1.6310046712263396e-07,8.528462293320419e-12,5.804505739652812e-13,3.444374302818133e-09,2.2902684914897178e-10,1.8556797760481432e-13,3.203974697111159e-11,2.4133069348795592e-08,5.487407029017252e-09,4.987774218446992e-09,6.065752093599877e-09,8.921908404628391e-09,7.046331506213656e-11,3.647250664482666e-12,7.749247813679307e-12,2.0513698263474003e-11,1.9657409752665927e-12,6.20109925534132e-09,5.505575327138441e-15,1.3857443732913016e-19,1.3217854682777853e-13,4.425553175846868e-15,7.193316431255129e-14,2.4547575721527265e-12,2.3157404236293246e-20,2.7644641791821182e-11,1.9465048455417253e-16,1.3829163480110117e-14,1.745382417976156e-16,2.593875221554157e-20,2.0638019409225248e-11,3.7413028021385394e-14,5.793611781428582e-12,2.3051725881202904e-18,1.2749225565063721e-12,3.785120305939506e-16,1.4034546612530743e-14,1.361315086549896e-14,1.5056369505077517e-14,8.295642949404542e-21,3.5056403343402585e-17,5.978851214829854e-11,3.659525414639951e-15,8.823804646171663e-16,1.5536992725295737e-15,6.466510834134304e-16,4.934052969106769e-25,3.921257566696754e-29,2.795788151603377e-13,2.113234266972337e-18,1.5564481583790858e-17,1.6155026045846818e-07,2.376578820820923e-17,3.6773306296125555e-20,5.568527264696957e-09,4.0507277378295166e-23,8.231397978606393e-11
1.0285981043708689e-07,0.7865588072687565,3.1446398437960586e-08,1.7537931641620186e-09,1.2062062327342584e-09,3.3666325792872213e-09,0.0,0.0,2.536577950552667e-07,2.607228327504173e-11,1.6456110167554683e-10,4.591727478684566e-09,3.87713480675885e-12,3.3892355552067327e-22,2.6721878194802268e-15,6.631965682202244e-10,1.6110198798794343e-07,4.847833113394219e-08,1.8956690555732508e-17,1.5150027023971757e-16,4.823351984457341e-19,1.0334742266041853e-18,6.928530123900035e-10,7.229251056586188e-17,3.2365825622576e-12,1.4832404396681903e-19,4.682438893923564e-22,1.1228979552485304e-15,2.2588314395323855e-15,4.3108958017656166e-16,4.150258052294463e-14,8.199677234889076e-22,1.7474497194645495e-22,3.533226255203611e-21,3.76,0.0,0.8158422601769201,0.9987691303843812,5.719124173129939e-10,5.6937889583342625e-09,0.005582360691137845,0.0055827861581756845,0.0012305608533059698,1.2051673430710013e-12,4.8280364983095055e-08,2.6280963320850844e-07,1.725538993230432e-07,8.790755240403943e-12,6.260557123514265e-13,3.5561378888122497e-09,2.4220235559257053e-10,2.0177414395072751e-13,3.297010302562519e-11,2.5532698469889927e-08,5.670341784723125e-09,5.1974233306462594e-09,6.4399281426341266e-09,9.514288411903939e-09,7.536280187256141e-11,3.959109790307309e-12,8.490943911718514e-12,2.1632155952531266e-11,2.241853147313437e-12,6.38243950532662e-09,6.057654845136237e-15,1.5220864870932515e-19,1.4389190188173996e-13,4.7512632851157796e-15,8.206650996788264e-14,2.5398800339353022e-12,2.5407753405603573e-20,2.7648715908154807e-11,2.2598996072916164e-16,1.4378789005865296e-14,1.9979828358001238e-16,2.9621511373020606e-20,2.1547301530771043e-11,4.097530526558059e-14,6.3232886339009285e-12,2.5284919927097894e-18,1.3172863623352352e-12,4.2608783256660943e-16,1.5068491823461306e-14,1.487041134068612e-14,1.7031905517611893e-14,9.388344734840048e-21,4.0664964414802036e-17,6.119564000558556e-11,4.1098626146233185e-15,9.854876898716139e-16,1.5622706668859263e-15,6.473732239548377e-16,5.817439270793544e-25,4.7121090740330037e-29,2.9158895988922844e-13,2.312457638280665e-18,1.6577797435941137e-17,1.661473077201288e-07,2.6720406170709495e-17,4.2476036321937186e-20,5.909992594140925e-09,4.679692603477937e-23,8.507714961020585e-11
1.0696281941282738e-07,0.7865900502610803,3.381944622574545e-08,1.9483848224118802e-09,1.3275563588489187e-09,3.7690999109192276e-09,0.0,0.0,2.637337280350991e-07,2.817352076778867e-11,1.733504428281927e-10,4.8265678353913695e-09,4.507429896229781e-12,3.6740305746635207e-22,2.7961928785217323e-15,6.632794944932721e-10,1.672929843608006e-07,5.2414697453011136e-08,2.345885418352122e-17,1.7517352915586664e-16,5.157580193952239e-19,1.0638710251367998e-18,6.927430702482414e-10,8.258052625609943e-17,3.3743782861451252e-12,1.8971713347245913e-19,5.259376830375075e-22,1.2417193876464194e-15,2.534584342612269e-15,4.743035034467992e-16,4.49449969170663e-14,9.896904910356628e-22,2.1523331474423944e-22,4.419337958898055e-21,3.76,0.0,0.8156203423473065,0.9987691159468647,6.531738485401086e-10,6.150901749705463e-09,0.005804238361731292,0.00580469822476659,0.0012305608297414085,1.2531530839824229e-12,5.220291403565638e-08,2.73879444612186e-07,1.8658110082176094e-07,9.168630295012009e-12,6.950835571123839e-13,3.717180996636618e-09,2.6173783465380407e-10,2.2668538056176157e-13,3.430492523813196e-11,2.76095111342026e-08,5.932883346624759e-09,5.500943425154801e-09,6.997582730865902e-09,1.0400281310973993e-08,8.277131218442092e-11,4.436973183795704e-12,9.643032813677764e-12,2.330242384066808e-11,2.690305591776196e-12,6.642998145350052e-09,6.918151492030843e-15,1.7342964995472992e-19,1.6185239504426693e-13,5.2440738012312156e-15,9.853889330152617e-14,2.662044053514222e-12,2.890713665730496e-20,2.765154583370633e-11,2.780790646130658e-16,1.5182012064020157e-14,2.4097392315507555e-16,3.5613658521368414e-20,2.2867955990360037e-11,4.6471648172206666e-14,7.139301844459233e-12,2.8734834569896034e-18,1.378324641898594e-12,5.019504013802993e-16,1.66227258970464e-14,1.6802404364523172e-14,2.022013488717397e-14,1.1152549521702677e-20,4.999698449018362e-17,6.321653776572692e-11,4.8277556516168605e-15,1.1487883820882777e-15,1.5728160603757355e-15,6.482168388360654e-16,7.312285494259393e-25,6.082794543043997e-29,3.0898083476713777e-13,2.6190344356415374e-18,1.8095103356472874e-17,1.727405607930795e-07,3.1438408662601036e-17,5.187950462646557e-20,6.418783665693408e-09,5.71707421357115e-23,8.904102023646854e-11
1.1106582838856786e-07,0.7866212848520937,3.6263432451978525e-08,2.1559368200035687e-09,1.4554108928678566e-09,4.2008619915253515e-09,0.0,0.0,2.738068260832954e-07,3.035461438496131e-11,1.8220692814948805e-10,5.061420024397169e-09,5.214525263563955e-12,3.9734187294993977e-22,2.92043745726816e-15,6.63300040343055e-10,1.7346649650838703e-07,5.6504166293049796e-08,2.87894140384143e-17,2.013783069542672e-16,5.496309076837015e-19,1.0923429146680912e-18,6.92619491349948e-10,9.393296215555227e-17,3.5117910468078762e-12,2.4051359204554227e-19,5.878996695344587e-22,1.368231359853028e-15,2.831471183185745e-15,5.196969337564961e-16,4.857549863139851e-14,1.187134443669399e-21,2.632459737706335e-22,5.485496275987177e-21,3.76,0.0,0.8153984847529381,0.9987691013451984,7.422902658802996e-10,6.625179628976857e-09,0.006026054889625491,0.006026550480221558,0.001230560805976703,1.3011217887980272e-12,5.627815951827093e-08,2.850051347218826e-07,2.0115531722442515e-07,9.548372075451054e-12,7.684090976645183e-13,3.879050936654294e-09,2.820173012698374e-10,2.5363392449708544e-13,3.563978009976977e-11,2.9767323547604314e-08,6.195515993945988e-09,5.807528621341229e-09,7.579904749581826e-09,1.1329085831426291e-08,9.064058186698482e-11,4.952068929911225e-12,1.0904519599794343e-11,2.505199955180292e-11,3.2064576707842905e-12,6.904013106044771e-09,7.863902245111825e-15,1.9671717083417616e-19,1.8121747446146737e-13,5.767632822594442e-15,1.1751778717510204e-13,2.784247624843456e-12,3.2743470418360644e-20,2.7651681724643033e-11,3.3962990912558153e-16,1.6002619767482166e-14,2.8855401092513514e-16,4.252430171251629e-20,2.4207719148532914e-11,5.24392634489823e-14,8.024047104704159e-12,3.2485584403262186e-18,1.439670561029516e-12,5.874352750431482e-16,1.82610235112412e-14,1.8890152116089566e-14,2.386475797810661e-14,1.3170228177091308e-20,6.104105479618129e-17,6.524106379958375e-11,5.636785259704565e-15,1.3314711182874511e-15,1.5815841946800993e-15,6.4887295688434395e-16,9.114556801899699e-25,7.780647284377189e-29,3.265525333879613e-13,2.9508406110461924e-18,1.9688448920497165e-17,1.7933122916067798e-07,3.676588819417364e-17,6.288921481765409e-20,6.9499517125985e-09,6.932004249647945e-23,9.300404200451935e-11
1.1516883736430835e-07,0.7866525110441305,3.8777287923030986e-08,2.376762499710099e-09,1.5898023884120024e-09,4.662767050331695e-09,0.0,0.0,2.83877125095854e-07,3.261539643003604e-11,1.9113460748518899e-10,5.2962643990947946e-09,6.004876311177393e-12,4.287892335847167e-22,3.0449126475267246e-15,6.632749063137115e-10,1.7962257876921915e-07,6.074668818942913e-08,3.5059315741768735e-17,2.3026623131944686e-16,5.839230802185732e-19,1.1190244669337216e-18,6.924859896621855e-10,1.0642785904198587e-16,3.6488217078554224e-12,3.0238335706666293e-19,6.5425322191798265e-22,1.5026787312261046e-15,3.150207836821261e-15,5.672642503818376e-16,5.240458160616238e-14,1.4156914082954564e-21,3.198637001796102e-22,6.760408499887439e-21,3.76,0.0,0.8151766873762549,0.9987690865790307,8.396714045339606e-10,7.116570709807266e-09,0.00624781029136025,0.006248342940805852,0.0012305607820114152,1.3490734646377705e-12,6.050604817174776e-08,2.9618759480074716e-07,2.1627642981262125e-07,9.930011395726093e-12,8.460928699129366e-13,4.041757266432068e-09,3.0303928302568034e-10,2.827110351760841e-13,3.697466759774464e-11,3.2006113075679345e-08,6.458236250606711e-09,6.117025300723012e-09,8.187039612511244e-09,1.2300995224163981e-08,9.898630721597467e-11,5.5059366960814645e-12,1.2281963381393271e-11,2.6883073012397142e-11,3.797441471992903e-12,7.165484223060099e-09,8.900201974888961e-15,2.221977178589728e-19,2.0203457808692848e-13,6.3226928537152545e-15,1.3927177842742987e-13,2.9064874843181955e-12,3.693718713109556e-20,2.764984737015589e-11,4.1193165810538115e-16,1.6840723783254802e-14,3.432338596916515e-16,5.045210602400939e-20,2.5566825825029954e-11,5.889687375243071e-14,8.980476804972478e-12,3.6549326731538555e-18,1.5013276908511685e-12,6.832986520897818e-16,1.998403043468821e-14,2.113876213018742e-14,2.8012055405735635e-14,1.5467172296478395e-20,7.403738535306921e-17,6.727039421020218e-11,6.544510932149495e-15,1.5349904008692749e-15,1.588852889938594e-15,6.493772807159684e-16,1.1272801709147746e-24,9.867583926616088e-29,3.442945967743534e-13,3.3087228193373137e-18,2.1359219362337996e-17,1.8591931289283615e-07,4.275509206859093e-17,7.570469045703079e-20,7.503628034635349e-09,8.346608522821835e-23,9.696597600790152e-11
1.1927184634004882e-07,0.7866837288395248,4.135996508830958e-08,2.6111674443785333e-09,1.7307574393182453e-09,5.155650112913726e-09,0.0,0.0,2.939446605702597e-07,3.495569989236003e-11,2.0013796277634258e-10,5.531086656970733e-09,6.885242252990416e-12,4.61794057029125e-22,3.1696103801100435e-15,6.632164168358104e-10,1.8576128530543483e-07,6.514221416818857e-08,4.2389065432154205e-17,2.619908028335664e-16,6.186065319410404e-19,1.144045583653441e-18,6.923452613117879e-10,1.2014702552370317e-16,3.7854712444970416e-12,3.772133416546124e-19,7.25121705140862e-22,1.6453065069630846e-15,3.4915036403426025e-15,6.169983150533975e-16,5.644300656067137e-14,1.6790335698020018e-21,3.8627920317415054e-22,8.276190114516484e-21,3.76,0.0,0.8149549501997128,0.9987690716480101,9.457287637555057e-10,7.625023272564508e-09,0.006469504583466234,0.006470075622780102,0.001230560757845117,1.397008118616307e-12,6.488652679249066e-08,3.074276921731659e-07,2.3194431988354377e-07,1.0313578223683487e-11,9.28191548068187e-13,4.205309634055643e-09,3.248023114216786e-10,3.140093919178254e-13,3.8309587719409657e-11,3.432585712627631e-08,6.721043467999348e-09,6.429299757766144e-09,8.819132564575749e-09,1.3316296968803213e-08,1.0782441253904328e-10,6.100141281212685e-12,1.378213261943693e-11,2.8797801619129554e-11,4.470834321876866e-12,7.427411331889876e-09,1.0032519308086689e-14,2.5000189982945585e-19,2.2435055288071423e-13,6.909997668913298e-15,1.640869414739018e-13,3.0287621042386105e-12,4.1509376504756573e-20,2.7646577125530223e-11,4.963943427965944e-16,1.769643867827496e-14,4.0575355679451517e-16,5.950204964002091e-20,2.6945578674908008e-11,6.586306027807564e-14,1.0011559485182573e-11,4.093812560506602e-18,1.5632996456199353e-12,7.90320633662778e-16,2.1792372143058133e-14,2.3553233791067213e-14,3.2711133500375897e-14,1.8070752712199014e-20,8.925004459622063e-17,6.930556994746737e-11,7.558813257158736e-15,1.7608503120818417e-15,1.5948593873504698e-15,6.497585121106704e-16,1.3841058640892634e-24,1.2414319591448016e-28,3.6219878180101327e-13,3.693509592809373e-18,2.310883414984087e-17,1.9250481200381583e-07,4.9460684582238506e-17,9.054166525957146e-20,8.079943286233357e-09,9.984821640781428e-23,1.0092663973534467e-10
1.233748553157893e-07,0.786714938240609,4.401043656830495e-08,2.8594495874621533e-09,1.8782970844104388e-09,5.6803332392926406e-09,0.0,0.0,3.040094676396747e-07,3.737535844275491e-11,2.092218713222864e-10,5.7658764055929946e-09,7.862687527883326e-12,4.964048341085466e-22,3.294523205814526e-15,6.631336863638247e-10,1.918826701209083e-07,6.969069572959973e-08,5.0909097124741074e-17,2.9670726285028244e-16,6.5365575543271e-19,1.167530624180509e-18,6.921992750761195e-10,1.3517605302156732e-16,3.921740699423906e-12,4.671255345316427e-19,8.00628810999534e-22,1.796359479844222e-15,3.856061438645167e-15,6.688906569083882e-16,6.070175465638666e-14,1.9811251921649223e-21,4.638041981166944e-22,1.0068636271485195e-20,3.76,0.0,0.8147332732057821,0.9987690565517867,1.0608752345447224e-09,8.150485763785376e-09,0.006691137782465691,0.0066917485424002904,0.0012305607334773764,1.4449257578435794e-12,6.94195422331712e-08,3.1872627119103136e-07,2.481588687497593e-07,1.069910171665752e-11,1.0147581868120137e-12,4.3697177419171325e-09,3.473049218762147e-10,3.4762312009516983e-13,3.964454045239978e-11,3.672653315777094e-08,6.983939073247126e-09,6.744235910371652e-09,9.476328943236342e-09,1.4375273754977242e-08,1.1717103946163428e-10,6.7362726534233745e-12,1.5412006623023205e-11,3.079830795084271e-11,5.234667853109497e-12,7.689794267868666e-09,1.1266498160259486e-14,2.802644610767782e-19,2.4821166749355694e-13,7.530282608126651e-15,1.9226727346473263e-13,3.1510712370036106e-12,4.6481790533733705e-20,2.7642266363681246e-11,5.945552884174557e-16,1.8569881818134302e-14,4.768989131510114e-16,6.978555763400162e-20,2.8344332522559392e-11,7.335626140683936e-14,1.1120279756885058e-11,4.5663950784454185e-18,1.6255900677325416e-12,9.093046972176775e-16,2.368665692657079e-14,2.6138460816171146e-14,3.8013981117912563e-14,2.100995121722785e-20,1.069683809307738e-16,7.134751513760912e-11,8.687896015039855e-15,2.010604211152261e-15,1.5998054395579972e-15,6.500397967915745e-16,1.6879241045346907e-24,1.5501216703879843e-28,3.802579215118602e-13,4.1060117409576946e-18,2.49387460478276e-17,1.9908772646580195e-07,5.693977746368173e-17,1.0763276152045743e-19,8.679027709285837e-09,1.18724639811526e-22,1.048858935033978e-10
