Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164),CF2O(49),S(125),C2HF(58),S(463),C2HF(468),C2H2F3(68),S(165),S(464),C2H2F2(59),S(162),S(130),C2H3F2(65),C2H2F3(67),CF2(43),CHFCF2(55),CF2CH(73),C2HF2(72),S(179),C2H3F2(64),CHF2(82),S(1228),CHF3(42),S(1335),CF2O2(181),CF2O2(276),CH2F2(41),S(203),S(1568),CHO2(322),S(174),CF2CF2(61),C2F(467),S(512)
2.1586566590027635e-09,0.6960943975900431,1.866437991266716e-13,1.6487356809869275e-15,6.26030452737583e-16,6.779724159944928e-16,0.0,0.0,6.457315670441127e-10,4.796517978918888e-16,5.644869097183057e-16,6.56660692478568e-16,7.973839711373152e-20,4.810645901538127e-34,7.283773775455213e-23,2.3769830425921065e-13,1.4368337911034382e-17,6.492582610618015e-13,3.2614865849056024e-32,5.0627780546245885e-28,1.7464305725213306e-28,9.963506795183405e-28,2.138447647784317e-12,2.178965424916951e-28,7.417005608908595e-24,3.5955488968444285e-33,1.0956065705905794e-40,1.560771433287669e-30,3.370272344702456e-37,4.760362493610966e-36,2.635813279614224e-23,2.0525265938991092e-39,2.5227215906252315e-38,2.5752582989590972e-40,3.76,0.0,0.8802542083791886,0.9995218066156351,9.685507778153509e-17,2.5081050512895864e-21,9.837848196999412e-06,9.837849307103553e-06,0.00047819273796549357,3.2967234310946064e-16,6.489714117414222e-13,6.455185247993149e-10,1.7462265889335035e-13,1.5265999462097207e-14,1.0878647998407313e-21,3.631383891020041e-13,7.679117767916032e-16,1.276330761946611e-19,3.3973327523387754e-14,4.840521796296403e-19,8.002533941262353e-16,7.550811123563176e-14,9.327048706678417e-14,7.568191302595748e-17,2.0789292655032362e-15,2.1236355474778015e-16,1.5085029369198113e-19,9.221320054098042e-19,2.0343887774347934e-16,7.680908137829775e-23,1.0619022541138897e-22,2.377592717670808e-12,5.2626059434014996e-27,9.652552044503179e-24,6.508803478463807e-24,1.6961900152242884e-24,1.5194331336324787e-17,1.9207902771480747e-27,2.1369328164454196e-23,2.4871425976628645e-20,1.192120298270357e-37,5.969884646006644e-27,7.334976509695579e-17
2.221803330844439e-09,0.6960944331067447,1.9252602260416023e-13,1.7434599871273992e-15,6.769595810824298e-16,7.282480519082211e-16,0.0,0.0,6.646191233854726e-10,5.081214766477833e-16,6.144416221019713e-16,7.147720207721751e-16,8.710735281804157e-20,5.228821059821358e-34,7.695575347711112e-23,2.5123922856137973e-13,1.5662825174244864e-17,6.885926517898011e-13,3.752314442595428e-32,5.680385907207857e-28,2.0100825343757322e-28,1.1462795816775201e-27,2.194325905012135e-12,2.450675498030407e-28,8.274372497099168e-24,4.259986273859055e-33,1.3046585124351313e-40,1.8069172638113584e-30,4.12212429385225e-37,5.64823833507298e-36,2.8785208469424726e-23,2.4847012086771854e-39,2.9999999783451657e-38,3.1575278321005733e-40,3.76,0.0,0.8802539205776067,0.99952157029475,1.0552037411561263e-16,2.8141792382817084e-21,1.012563075541912e-05,1.012563193217432e-05,0.00047842903992283825,3.411587606518296e-16,6.882804399994289e-13,6.643885767711994e-10,1.8498846224904315e-13,1.6100076894080303e-14,1.1860380744406381e-21,3.8423682336945184e-13,8.149374773083346e-16,1.3599356023183313e-19,3.599716229479372e-14,5.008784121457994e-19,8.40508348250539e-16,7.996510301413026e-14,9.881472243896154e-14,8.063813828743525e-17,2.264891340644117e-15,2.2493999749660554e-16,1.6367811053828022e-19,1.001207730371435e-18,2.1530624874592238e-16,8.579756337418511e-23,1.1853828780543204e-22,2.4471416736473406e-12,5.837159175657059e-27,1.0685461067370715e-23,7.001531860535053e-24,1.8947760030333375e-24,1.652986921603174e-17,2.1052170922268333e-27,2.352270100356433e-23,2.5784868811422588e-20,1.4068652158806791e-37,6.509397672157984e-27,7.968711008168563e-17
2.2849500026861144e-09,0.6960944686234349,1.9843867659294948e-13,1.841270053874655e-15,7.304955714582462e-16,7.808123763727888e-16,0.0,0.0,6.835066570889945e-10,5.374117744564137e-16,6.671987250012299e-16,7.761432824489427e-16,9.491601056925422e-20,5.669595361427806e-34,8.117545912573299e-23,2.6512326588967634e-13,1.7032594969015822e-17,7.290685812275626e-13,4.2996183256620047e-32,6.352767994603625e-28,2.3042163362478978e-28,1.313456105808887e-27,2.249853547214257e-12,2.7470240079837943e-28,9.203222708584145e-24,5.0228172225792184e-33,1.545963232921265e-40,2.083265178877753e-30,5.0132749133923024e-37,6.669317058163265e-36,3.135617107483563e-23,2.991791121028674e-39,3.54987747346496e-38,3.8491293103587804e-40,3.76,0.0,0.8802536327761186,0.9995213705591397,1.1468271346491713e-16,3.1474147894106968e-21,1.0413413218120506e-05,1.0413414463452714e-05,0.00047862875660395693,3.526128925761336e-16,7.287295860819464e-13,6.832579905614195e-10,1.956531214108091e-13,1.6952493671208677e-14,1.2899399102789587e-21,4.0590489115686533e-13,8.633305408458036e-16,1.4466289776251648e-19,3.8079860181431256e-14,5.176779527672196e-19,8.814018620068436e-16,8.45484245442625e-14,1.0451943045156442e-13,8.577640353244515e-17,2.461514774125933e-15,2.3787650253281373e-16,1.7720859646954963e-19,1.0846199834632709e-18,2.274980682379966e-16,9.556978978349213e-23,1.3191697046575837e-22,2.516690504542427e-12,6.454965576788959e-27,1.1794217204999122e-23,7.515567145918606e-24,2.110687665747876e-24,1.793929840702135e-17,2.301140229081864e-27,2.5818995684822653e-23,2.6696725077534426e-20,1.6530712860744429e-37,7.080485001341552e-27,8.636275466246974e-17
2.34809667452779e-09,0.6960945041401135,2.0438227329229616e-13,1.9422014968816415e-15,7.866966374341099e-16,8.357093964175465e-16,0.0,0.0,7.023941688158367e-10,5.675226841080811e-16,7.228280911161794e-16,8.408557562333937e-16,1.031769504175753e-19,6.133461716362395e-34,8.549598106213072e-23,2.793479727657567e-13,1.8479750374754147e-17,7.706854172847841e-13,4.9079860009685495e-32,7.0830596394959225e-28,2.631328617475008e-28,1.499280605130673e-27,2.3050328313899795e-12,3.069450198841993e-28,1.0207343583224566e-23,5.895185775423933e-33,1.823386797080837e-40,2.3925262352767122e-30,6.064572338951981e-37,7.838986100489162e-36,3.4075072212549954e-23,3.5841451976682546e-39,4.1808473879991787e-38,4.666642625345322e-40,3.76,0.0,0.8802533449747246,0.9995212017435118,1.2435541802872059e-16,3.509368316120479e-21,1.0701195585104391e-05,1.0701196900938767e-05,0.00047879755330153983,3.6403752896371114e-16,7.703181825508964e-13,7.021267688213742e-10,2.06616636301073e-13,1.782298412112738e-14,1.3997319706189698e-21,4.281405252250943e-13,9.130897045422057e-16,1.5364489076002455e-19,4.02214402649851e-14,5.344528504649604e-19,9.2291454046938e-16,8.925795579854552e-14,1.103846421775583e-13,9.109884590994801e-17,2.6690846482246515e-15,2.511729299768583e-16,1.9146017473152477e-19,1.1724826945805638e-18,2.400133851249188e-16,1.0617253956358105e-22,1.4638063459930158e-22,2.5862392103562504e-12,7.117881409538496e-27,1.298198967570175e-23,8.05119848954122e-24,2.3449599396693585e-24,1.942437743227521e-17,2.5089145294400647e-27,2.826300287234197e-23,2.7607148079673726e-20,1.934367085751953e-37,7.68404601577111e-27,9.338376008323477e-17
2.4112433463694653e-09,0.6960945396567804,2.1035732280867259e-13,2.0462898514636083e-15,8.456205631232149e-16,8.929828875159135e-16,0.0,0.0,7.212816591284419e-10,5.984541984197143e-16,7.813990954210465e-16,9.089901417707178e-16,1.119027464801587e-19,6.620905743983508e-34,8.991645190393212e-23,2.939109215831656e-13,2.0006392472229048e-17,8.134426069272436e-13,5.58222727313997e-32,7.874482189188108e-28,2.994039072621015e-28,1.7052210890228546e-27,2.3598659999952464e-12,3.419433294797233e-28,1.129061379414063e-23,6.889127093587135e-33,2.1411332214782447e-40,2.7375709295129512e-30,7.2992844587573285e-37,9.173905935461355e-36,3.69459597658291e-23,4.273195513208082e-39,4.902112855596509e-38,5.6285969071632115e-40,3.76,0.0,0.8802530571734245,0.9995210590608992,1.3455176860126527e-16,3.901639295037975e-21,1.0988977856371514e-05,1.0988979244632504e-05,0.00047894021698289787,3.7543534064061747e-16,8.130456412756971e-13,7.2099491409385e-10,2.178790068422609e-13,1.8711286406882075e-14,1.5155758554478047e-21,4.5094166597340777e-13,9.642138528176434e-16,1.6294334123498754e-19,4.242192104690387e-14,5.512051267991483e-19,9.650275778168648e-16,9.409357687831279e-14,1.1641038832260855e-13,9.660760091966418e-17,2.88788509959816e-15,2.648291400312136e-16,2.0645124976363717e-19,1.2649097968114005e-18,2.528512515621575e-16,1.1765421731028355e-22,1.6198494607379028e-22,2.6557877910889903e-12,7.82778364350168e-27,1.4251988131072266e-23,8.60871407532536e-24,2.5986637743288443e-24,2.0986847866816537e-17,2.728895614550901e-27,3.085952129042345e-23,2.851629418884188e-20,2.254695254247182e-37,8.320980255899987e-27,1.0075706752896668e-16
2.4743900182111407e-09,0.6960945751734359,2.1636433316597103e-13,2.153570558106557e-15,9.073247060731475e-16,9.526763952291883e-16,0.0,0.0,7.401691285059128e-10,6.302063102308957e-16,8.429806183992248e-16,9.806265633896321e-16,1.211059677877191e-19,7.132405845631555e-34,9.443601048535009e-23,3.0880970050687946e-13,2.1614620345335677e-17,8.573396675972806e-13,6.327377276116505e-32,8.730342916876394e-28,3.395092451828129e-28,1.932814211520095e-27,2.4143552810344735e-12,3.7984924669344376e-28,1.2457002932556587e-23,8.017609872742904e-33,2.503763665790662e-40,3.121433954360243e-30,8.74330276645394e-37,1.0692075350990108e-35,3.9972878317929295e-23,5.071535894598321e-39,5.723623398249965e-38,6.755636862193184e-40,3.76,0.0,0.8802527693722185,0.9995209384657948,1.4528500480513e-16,4.325870027205994e-21,1.1276760031922528e-05,1.1276761494533957e-05,0.00047906079315477207,3.8680885465190524e-16,8.569114448521154e-13,7.398624288284783e-10,2.294402329567997e-13,1.9617142471715228e-14,1.6376331015012064e-21,4.74306261407072e-13,1.0167020013747938e-15,1.725620512340304e-19,4.46813204660281e-14,5.679367416818281e-19,1.0077227394350425e-15,9.905516801345459e-14,1.2259669922577073e-13,1.0230480241114456e-16,3.1181993227241033e-15,2.788449929837498e-16,2.2220020721519312e-19,1.3620152205535317e-18,2.660107229445979e-16,1.300648744540798e-22,1.787868704620413e-22,2.725336246740828e-12,8.586569336894403e-27,1.5607462492010863e-23,9.188401261375198e-24,2.872906603920928e-24,2.262843448173016e-17,2.961439868945492e-27,3.3613357286624104e-23,2.942431921244019e-20,2.618331358639395e-37,8.992187425050412e-27,1.0848949963994264e-16
2.537536690052816e-09,0.6960946106900797,2.2240381031566094e-13,2.264078949382535e-15,9.718660001380772e-16,1.0148332368400512e-15,0.0,0.0,7.590565773569985e-10,6.627790124005027e-16,9.076410492586665e-16,1.0558445738424845e-15,1.3079917904094212e-19,7.668433276716681e-34,9.905380181812803e-23,3.240419133732971e-13,2.3306531082857978e-17,9.023761793854033e-13,7.148699647615994e-32,9.654034923035826e-28,3.8373605018836132e-28,2.1836662231045723e-27,2.4685028881519798e-12,4.2081868038828035e-28,1.3710571092616588e-23,9.29457935278242e-33,2.9162161561045687e-40,3.547318968521474e-30,1.042535716701908e-36,1.241289804459354e-35,4.3159869536954566e-23,5.993003665002946e-39,6.656112220898458e-38,8.070698186747844e-40,3.76,0.0,0.8802524815711064,0.9995208365385547,1.565683253233743e-16,4.783745597351849e-21,1.156454211175804e-05,1.1564543650643158e-05,0.00047916270146128244,3.98160439095055e-16,9.019151387722573e-13,7.587293153948001e-10,2.4130031456711735e-13,2.0540297984647946e-14,1.7660651822882676e-21,4.982322671055483e-13,1.0705532826123013e-15,1.8250482283860317e-19,4.699965591568688e-14,5.846495691668521e-19,1.0509823445587437e-15,1.0414260956215958e-13,1.289436048602949e-13,1.0819258257672324e-16,3.3603095733235566e-15,2.932203492107756e-16,2.3872541396170617e-19,1.463912888153989e-18,2.7949085789574225e-16,1.434562303066177e-22,1.9684466803124468e-22,2.7948845773119457e-12,9.396155041964605e-27,1.7051702803844572e-23,9.790546703318442e-24,3.168832815468854e-24,2.435084538700705e-17,3.2069044236317118e-27,3.6529324421109203e-23,3.0331375645035696e-20,3.0299034311567427e-37,9.698567394117716e-27,1.1658776200834653e-16
2.6006833618944916e-09,0.6960946462067119,2.284762581468989e-13,2.3778502382940675e-15,1.0393009583322275e-15,1.0794965029753285e-15,0.0,0.0,7.779440060309543e-10,6.961722978039021e-16,9.754482891268475e-16,1.134723158021695e-15,1.4099494128242041e-19,8.229452218256883e-34,1.0376897705276528e-22,3.396051795906972e-13,2.5084219780230557e-17,9.485517779665827e-13,8.051689585794121e-32,1.0649037036921084e-27,4.323843847531092e-28,2.459453885553314e-27,2.5223110207230002e-12,4.650115286178217e-28,1.5055468456301036e-23,1.073500092679488e-32,3.383825852024443e-40,4.018603379194551e-30,1.2377242208727224e-36,1.4357250547943576e-35,4.6510972530599233e-23,7.052764672441694e-39,7.711134240789483e-38,9.599192456156549e-40,3.76,0.0,0.8802521937700881,0.999520750388727,1.6841488813036442e-16,5.276993833192453e-21,1.1852324095878597e-05,1.1852325712960139e-05,0.0004792488323539821,4.0949229585546616e-16,9.480563243592616e-13,7.775955760932069e-10,2.5345925159564285e-13,2.1480502286852132e-14,1.901033508116163e-21,5.227176461912613e-13,1.1257669324736407e-15,1.9277545816394826e-19,4.93769442602655e-14,6.013453818341331e-19,1.0947892494509758e-15,1.0935578201065793e-13,1.354511348345313e-13,1.142730719397183e-16,3.6144971717703975e-15,3.0795506917974147e-16,2.56045218121372e-19,1.5707167090796753e-18,2.9329071825694537e-16,1.5788169295175968e-22,2.1621788868251395e-22,2.8644327828025222e-12,1.0258476233946778e-26,1.8588039108502151e-23,1.0415436458024588e-23,3.487624213592987e-24,2.6155772173183323e-17,3.4656471390668896e-27,3.9612243082092804e-23,3.123761069128474e-20,3.4944122015085974e-37,1.0441020206345832e-26,1.2505844465700085e-16
2.663830033736167e-09,0.6960946817233327,2.3458217849658897e-13,2.4949195078489242e-15,1.109685675665056e-15,1.1467090592182688e-15,0.0,0.0,7.968314148267062e-10,7.303861593305773e-16,1.0464697542257704e-15,1.2173407366530482e-15,1.517058124938512e-19,8.815919847877828e-34,1.085806934400166e-22,3.55497134040171e-13,2.6949779541299726e-17,9.958661481969931e-13,9.042076792370791e-32,1.1718913718180385e-27,4.857673815047075e-28,2.7619253511431737e-27,2.5757818639442816e-12,5.125916763963226e-28,1.6495934878599495e-23,1.2354904315786324e-32,3.912345850082354e-40,4.538843136784601e-30,1.4634054889985498e-36,1.6547551439747993e-35,5.003022417411886e-23,8.267401583023231e-39,8.901104828193282e-38,1.1369201622227026e-39,3.76,0.0,0.880251905969164,0.9995206775734725,1.8083781072131116e-16,5.8073852647753745e-21,1.2140105984284693e-05,1.2140107681484928e-05,0.0004793216286727277,4.208064585719399e-16,9.953346523624523e-13,7.964612131641808e-10,2.659170439648059e-13,2.243750833878876e-14,2.04269942611487e-21,5.477603692988417e-13,1.18234227853305e-15,2.0337775935817886e-19,5.1813201851269566e-14,6.180258411819943e-19,1.1391268310933245e-15,1.146945659729656e-13,1.4211931839291507e-13,1.205483993397714e-16,3.8810425064868884e-15,3.2304901345165204e-16,2.7417794907166406e-19,1.682540575546123e-18,3.074093690766858e-16,1.7339637997998802e-22,2.3696736684878343e-22,2.933980863212741e-12,1.1175486762388902e-26,2.021984133039344e-23,1.1063356071412392e-23,3.830500481855914e-24,2.8044890051803506e-17,3.7380265883311886e-27,4.286694012572187e-23,3.214316485966297e-20,4.017252025223871e-37,1.1220446082172998e-26,1.3390802350071387e-16
2.7269767055778425e-09,0.6960947172399417,2.407220711593937e-13,2.6153217018321726e-15,1.1830758319580711e-15,1.2165135477102408e-15,0.0,0.0,8.157188040006237e-10,7.654205898821218e-16,1.1207723790268425e-15,1.3037751699656577e-15,1.6294434812607908e-19,9.428286410278166e-34,1.1348811429266467e-22,3.717154269770384e-13,2.890530148008362e-17,1.0443190183548294e-12,1.0125828304565584e-31,1.2867314958582267e-27,5.442114199140995e-28,3.0929010069188592e-27,2.628917588924248e-12,5.637269937753617e-28,1.8036299473070835e-23,1.4171428286877695e-32,4.507968523424289e-40,5.111777541174156e-30,1.723444431743696e-36,1.9007831826712767e-35,5.37216594141319e-23,9.655005456479583e-39,1.023933924672782e-37,1.3411682357836297e-39,3.76,0.0,0.8802516181683337,0.9995206160283856,1.9385017034048053e-16,6.3767330838558076e-21,1.2427887776976776e-05,1.2427889556217558e-05,0.00047938315482251684,4.321047944331179e-16,1.0437498171965818e-12,8.153262287961418e-10,2.7867369159703675e-13,2.3411072668098125e-14,2.19122422026188e-21,5.733584145447826e-13,1.2402787292857252e-15,2.1431552860145107e-19,5.4308444542901756e-14,6.346924925827924e-19,1.1839789713710982e-15,1.2015884219063005e-13,1.489481844170153e-13,1.2702069191658501e-16,4.16022503732566e-15,3.3850204268319476e-16,2.9314191746603567e-19,1.7994983585922226e-18,3.218458785998718e-16,1.9005713906322186e-22,2.5915521635746236e-22,3.0035288185427813e-12,1.2149158324076073e-26,2.1950519173612248e-23,1.1734590652988166e-23,4.198719640618748e-24,3.001985799471109e-17,4.024402040768512e-27,4.6298248539234684e-23,3.3048171010170184e-20,4.604232517468202e-37,1.2037745424144097e-26,1.4314286179042671e-16
2.790123377419518e-09,0.6960947527565391,2.468964338976936e-13,2.739091616670713e-15,1.2595266946434345e-15,1.2889523887419291e-15,0.0,0.0,8.346061737731181e-10,8.012755823705289e-16,1.1984226193857919e-15,1.394103761338772e-15,1.7472310156887158e-19,1.0066995287165025e-33,1.1849040894756182e-22,3.8825772393275496e-13,3.0952874722531423e-17,1.0939101549699215e-12,1.1309151218434458e-31,1.409797618385482e-27,6.080562974370254e-28,3.454274284806795e-27,2.681720352772725e-12,6.1858933420314505e-28,1.9680980197910107e-23,1.6202865891592016e-32,5.177347396408796e-40,5.74133405900774e-30,2.022087346695718e-36,2.176380706944329e-35,5.758931155060603e-23,1.1235270615336927e-38,1.1740092779843057e-37,1.5760680467231182e-39,3.76,0.0,0.8802513303675974,0.9995205640087493,2.0746500420808123e-16,6.986893103309359e-21,1.271566947395526e-05,1.2715671337158058e-05,0.00047943515552034205,4.433890087615777e-16,1.0933015517698752e-12,8.341906251321239e-10,2.9172919441476685e-13,2.4400955318228973e-14,2.346769111406901e-21,5.995097674974637e-13,1.2995757645376954e-15,2.255925681052157e-19,5.686268770716768e-14,6.513467637107251e-19,1.2293300417365674e-15,1.2574849153247724e-13,1.5593776142663835e-13,1.33692075092827e-16,4.452323298938343e-15,3.543140176286107e-16,3.129554152507134e-19,1.92170390456238e-18,3.3659931825718135e-16,2.0792256836926958e-22,2.8284482526365444e-22,3.073076648792825e-12,1.3181479956765573e-26,2.3783522028665625e-23,1.242942493914467e-23,4.593578501391086e-24,3.2082318872179113e-17,4.325133446232535e-27,4.991100712626067e-23,3.3952753761064565e-20,5.261600900432876e-37,1.2893818821888776e-26,1.5276921154041185e-16
2.8532700492611933e-09,0.696094788273125,2.531057624514979e-13,2.8662638943361596e-15,1.3390931215443205e-15,1.3640677823339914e-15,0.0,0.0,8.534935243342202e-10,8.379511297167513e-16,1.2794864556575365e-15,1.4884032609253136e-15,1.8705462456641797e-19,1.0732483066661199e-33,1.2358675272794199e-22,4.051217056173176e-13,3.309458640828173e-17,1.1446393582136338e-12,1.2598495305352801e-31,1.5414718155637595e-27,6.776553951841855e-28,3.8480124380952366e-27,2.734192298690222e-12,6.773545331484805e-28,2.1434483442631393e-23,1.8468710206017595e-32,5.927619555816081e-40,6.431633151513777e-30,2.3639893348205172e-36,2.484294973918199e-35,6.163721249907145e-23,1.3029592833694506e-38,1.3418601535045608e-37,1.8453555621453516e-39,3.76,0.0,0.8802510425669552,0.9995205200398914,2.2169530974581089e-16,7.639763716580712e-21,1.300345107522053e-05,1.3003453024306456e-05,0.0004794791054389994,4.546606518295361e-16,1.1439896228723798e-12,8.530544042754248e-10,3.0508355234042805e-13,2.5406919797798196e-14,2.509495257296551e-21,6.262124211475068e-13,1.3602329268414186e-15,2.372126801115417e-19,5.947594624852303e-14,6.6798996582002535e-19,1.2751648883379889e-15,1.3146339499436006e-13,1.630880775809757e-13,1.4056467255666894e-16,4.757614904130907e-15,3.7048479914131996e-16,3.3363671568156925e-19,2.049271031976058e-18,3.516687626544384e-16,2.27053036814611e-22,3.08100850659044e-22,3.142624353963053e-12,1.427445755315245e-26,2.5722338887493194e-23,1.3148143346630422e-23,5.01641311764559e-24,3.423389958988315e-17,4.640581420010089e-27,5.371006021346669e-23,3.485702919611426e-20,5.996065075727257e-37,1.3789567057163577e-26,1.6279321493864513e-16
