Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164),CF2O(49),S(125),C2HF(58),S(463),C2HF(468),C2H2F3(68),S(165),S(464),S(130),C2H2F2(59),C2H3F2(65),C2H2F3(67),CF2(43),CHFCF2(55),CF2CH(73),C2HF2(72),S(179),C2H3F2(64),CHF2(82),CHF3(42),S(1244),S(1385),CF2O2(181),CF2O2(276),CH2F2(41),S(203),S(1542),CHO2(322),C2F(467),S(174),S(413),S(1894),C2H3F2(66),C2HF4(54),CHFO(47),S(2753),S(512),CF2CF2(61),C2HF3(169),C2HF4(69),C2HFO(577),S(3833),S(2867),F(37),S(344),CFO(51),C1OO1(180),CH2O2(318),C2H2O(623),S(3850),S(970)
0.03975188010556778,0.45803998694551823,1.0556674607268264e-10,1.7859934207485684e-09,3.227390177377684e-10,3.1644000098484134e-07,0.0,0.0,7.0287433275118335e-06,6.931784571353795e-07,1.3727287513592917e-06,7.11985556164299e-08,1.5971676550008622e-11,8.938297042043157e-29,1.7387214772607268e-23,6.310268793795769e-15,3.189536874753381e-12,0.0001508589590198879,1.0819920110599566e-18,7.990729206383087e-24,1.7882840421017592e-23,1.1057107020043055e-27,1.4429159428997614e-16,7.625982807603619e-13,5.337018287172138e-16,1.3508527537316935e-16,5.280702422873708e-27,6.020851596934064e-17,1.9519575934773537e-18,8.255927268040985e-24,1.4753260372434816e-13,4.190676333451447e-23,1.0429772061177715e-23,2.1388680919829384e-18,3.76,0.0,0.6569983944867374,0.9998206521554918,9.593840014778948e-06,6.752117646897562e-10,0.004444104247124255,0.004596746947130224,1.4049950346950129e-05,1.0125573515380115e-15,0.00015153239324187728,1.1455605218607986e-06,2.076713860991494e-09,1.2704392648819216e-08,2.102502790412421e-18,7.734293984747243e-10,1.6196901482684044e-06,1.31464754263652e-06,6.646263478790753e-18,9.89839086542395e-09,5.729218841130879e-10,2.1664848341838998e-10,6.563903871989449e-07,1.0783438827519209e-05,3.827644117631251e-13,9.931620797680061e-15,4.0393096089797525e-11,7.525152744382984e-11,6.624093595409738e-11,4.7606786790609034e-08,3.170750448742499e-11,1.088760374133584e-17,9.583433892587192e-11,1.0540052454954798e-14,2.5550770926364404e-09,6.230651372202229e-10,6.282137932753686e-19,4.072319971362694e-15,4.711448400083162e-19,4.118470583517696e-17,6.342730755568431e-12,5.550048103450181e-18,5.873949057289347e-12,8.736555368598953e-12,1.6337064121845446e-11,3.3932282286994295e-13,4.1370482756018093e-10,7.921375050429451e-11,7.954790243139491e-16,4.0525908137791124e-13,1.2000379088306173e-12,1.2913110446694287e-19,9.752414547508238e-10,2.1103307594039986e-15,6.43495953023639e-08,2.761809730351535e-13,8.816725590134658e-18,1.6539724941050563e-19,8.655410988464588e-27,7.627666644989724e-33,9.825913826143177e-12
0.04001567024641596,0.458042561930346,1.0679318903196057e-10,1.8145714985752485e-09,3.285252723921105e-10,3.2203245116840484e-07,0.0,0.0,7.099039700144634e-06,7.060020603426722e-07,1.4076709726329787e-06,7.321812301408234e-08,1.62865336494206e-11,7.879277160066268e-28,1.7992594252768235e-23,6.4521303590881455e-15,3.2417989687832756e-12,0.00015287197076911349,1.1158801797791336e-18,8.148691752446554e-24,1.874409826344835e-23,2.0221019541269757e-27,1.4752447243549828e-16,7.857177876671744e-13,5.471860475032695e-16,1.4040576894679823e-16,5.583089320784799e-27,6.256337260199453e-17,2.0305122517573374e-18,8.544291036794069e-24,1.5099693682608286e-13,4.367624071097782e-23,1.0919145064535821e-23,2.230730622924538e-18,3.76,0.0,0.6569677026359539,0.9998183962265055,9.823042902232276e-06,6.90816044066673e-10,0.004472459495379081,0.0046271419179418705,1.4049918641492178e-05,1.0190098619631391e-15,0.0001535656158992752,1.1602346640054442e-06,2.1040297901577226e-09,1.2867029493858071e-08,2.1301643201509626e-18,7.833618009506311e-10,1.6504952584038095e-06,1.3566363328830695e-06,6.728350303186087e-18,1.0124574334461191e-08,5.82343933331303e-10,2.196596152141841e-10,6.69299606333487e-07,1.0979932856401684e-05,3.9086483270663525e-13,1.014241441534605e-14,4.126727034672773e-11,7.649151221222765e-11,6.772999121792892e-11,4.921500250590622e-08,3.239348197535845e-11,1.1123150920909285e-17,9.772012921973994e-11,1.0747441783757284e-14,2.6321139700817768e-09,6.333069624810888e-10,6.4180477920927e-19,4.160731305949425e-15,4.849769858919155e-19,4.200377353924908e-17,6.485259905875433e-12,5.679826811960459e-18,5.9707875254476336e-12,9.048477088329078e-12,1.6903737443003585e-11,3.514349199491459e-13,4.1901502913806555e-10,8.249842620897418e-11,8.0997438497903e-16,4.1401615077603757e-13,1.2270317042828064e-12,1.3203475639347086e-19,1.0045923219698456e-09,2.1413768008254198e-15,6.651292092775307e-08,2.8201579000710374e-13,9.016600337894821e-18,1.691467744003784e-19,8.996300057686614e-27,7.93357839938359e-33,9.962410479405299e-12
0.04027946038726414,0.45804513695914284,1.0802390968763101e-10,1.843332107080297e-09,3.343721539033826e-10,3.276909831798453e-07,0.0,0.0,7.169368959518206e-06,7.189806071845583e-07,1.4432984016781683e-06,7.528136644854053e-08,1.660552285627495e-11,1.2462136101040443e-28,1.8592079600099394e-23,6.595850861960595e-15,3.294465659511877e-12,0.00015489855812851237,1.1505826538625178e-18,8.30937670624359e-24,1.9635661383010253e-23,1.240910155721512e-27,1.50799734570677e-16,8.093794025266329e-13,5.609058351493288e-16,1.459036339137827e-16,5.900561040855938e-27,6.49937238397578e-17,2.1116503358623274e-18,8.84047843028828e-24,1.5451492686041559e-13,4.550769666346154e-23,1.1428389045334097e-23,2.3259241931191222e-18,3.76,0.0,0.656937007496303,0.9998161236870338,1.0056335530957171e-05,7.066747838797251e-10,0.004500799695885621,0.0046575354279497294,1.4049886702976115e-05,1.0254588290441097e-15,0.00015561290309916748,1.1749689760744147e-06,2.131519801122935e-09,1.303033084435563e-08,2.158002175545394e-18,7.933357081094784e-10,1.681640493801051e-06,1.3997026857574385e-06,6.811325802222633e-18,1.0354467938909e-08,5.918398917653788e-10,2.2269047663394608e-10,6.823488599422098e-07,1.1178919245324424e-05,3.9907565970218656e-13,1.0356119104636984e-14,4.2153374878114356e-11,7.774127846320533e-11,6.923911090436485e-11,5.086527010242292e-08,3.308882174804326e-11,1.1361912516892261e-17,9.962638713474932e-11,1.0957081770112124e-14,2.7108789133404282e-09,6.43629008820843e-10,6.555812161234367e-19,4.250344372854199e-15,4.990966780477535e-19,4.283208249260674e-17,6.629714063932761e-12,5.811503729644747e-18,6.06839195854816e-12,9.370878746677313e-12,1.7486297360956627e-11,3.6395384917054346e-13,4.2434736434336535e-10,8.590321218302026e-11,8.246536125721306e-16,4.229437197238011e-13,1.2543907909090653e-12,1.3497766569510722e-19,1.0345992688082213e-09,2.1726605979396594e-15,6.873238450376546e-08,2.879357837202427e-13,9.21921760010937e-18,1.729477155818591e-19,9.34855296688729e-27,8.249996011301289e-33,1.0099799885643895e-11
0.04054325052811232,0.4580477120336404,1.0925876240433041e-10,1.87227179433475e-09,3.402793126877689e-10,3.3341586042634805e-07,0.0,0.0,7.23971911766026e-06,7.321135854601215e-07,1.479620046123094e-06,7.738887755977084e-08,1.6928706613099752e-11,-1.331370845338347e-28,1.9213303124373892e-23,6.741505127485123e-15,3.347531336785683e-12,0.0001569387269702044,1.1861095801634903e-18,8.471960547320369e-24,2.056152941335455e-23,9.554807698377047e-28,1.5411906241733578e-16,8.335915124408087e-13,5.748622117291455e-16,1.5158365118621921e-16,6.233770247082986e-27,6.750140706613942e-17,2.19543388291243e-18,9.144621714415629e-24,1.5808674337407534e-13,4.7402870287562804e-23,1.1957962316941724e-23,2.4245441421739664e-18,3.76,0.0,0.6569063090243223,0.9998138345137839,1.029376032091164e-05,7.227899298789505e-10,0.004529124851320451,0.00468792747627713,1.4049854530611138e-05,1.0319042479736077e-15,0.00015767426922783272,1.1897613650854486e-06,2.159183811929102e-09,1.3194273468314905e-08,2.1860162735815565e-18,8.033497197376785e-10,1.7131246081505788e-06,1.44386466193655e-06,6.895197386640912e-18,1.0588102116934544e-08,6.014087878422556e-10,2.2574079475787678e-10,6.955374817193783e-07,1.1380407593814934e-05,4.073979673935977e-13,1.0572746933396182e-14,4.305142269653087e-11,7.900070324367893e-11,7.076835522682388e-11,5.255833384225761e-08,3.379352396035917e-11,1.160388899299704e-17,1.015530153288624e-10,1.1168961704171057e-14,2.791395256865348e-09,6.540301989271325e-10,6.6954315363154335e-19,4.3411636733598444e-15,5.135077349783123e-19,4.366983290275674e-17,6.776091078329293e-12,5.9450798440170454e-18,6.1667520951716286e-12,9.704045369953472e-12,1.808505123313854e-11,3.7689067020559726e-13,4.29701083788976e-10,8.943162853480803e-11,8.395174153744058e-16,4.3204471515239567e-13,1.2821149682218342e-12,1.3795981162997473e-19,1.0652710720243175e-09,2.204180659116481e-15,7.100896537849255e-08,2.9394163770326837e-13,9.424594568273966e-18,1.7680043476567733e-19,9.712475974569349e-27,8.57697640353927e-33,1.0238069649576421e-11
0.0408070406689605,0.45805028715556073,1.1049758329808825e-10,1.9013863836465184e-09,3.4624636730126295e-10,3.3920733831150845e-07,0.0,0.0,7.310078177484759e-06,7.454004106838621e-07,1.516644940165727e-06,7.954124818078994e-08,1.7256077602398796e-11,-7.269986093281616e-28,1.984465841050348e-23,6.889061682294795e-15,3.4009902492188303e-12,0.00015899248308441196,1.2224733771478727e-18,8.636793064456463e-24,2.152369464335405e-23,2.3361366594578564e-28,1.5748174880645464e-16,8.583625312611549e-13,5.890561881675328e-16,1.574506973806603e-16,6.583363227381893e-27,7.008828971843253e-17,2.2819256076057667e-18,9.456853082287296e-24,1.6171254475535898e-13,4.9363404778954904e-23,1.2508518160612352e-23,2.5266876650675302e-18,3.76,0.0,0.6568756071769184,0.9998115286837684,1.053535943789795e-05,7.391634002611725e-10,0.004557434964531458,0.004718318062040999,1.4049822124268813e-05,1.0383461213153582e-15,0.00015974972864922087,1.2046097205506254e-06,2.1870217407622515e-09,1.335883393571188e-08,2.2142065313877563e-18,8.134024238224046e-10,1.7449462395411354e-06,1.4891403295198247e-06,6.979972380685095e-18,1.0825506950757237e-08,6.110495831876245e-10,2.2881029171279795e-10,7.088647622855304e-07,1.1584407136931246e-05,4.158314685253474e-13,1.0792299421013058e-14,4.396141957094593e-11,8.026964899395019e-11,7.23177019720072e-11,5.429494253674775e-08,3.450759674165938e-11,1.184908297959701e-17,1.0349991004840947e-10,1.1383070171888283e-14,2.873686323742115e-09,6.645094089801775e-10,6.836907345323957e-19,4.433188291065298e-15,5.282129649046678e-19,4.451689617799002e-17,6.9243920778914205e-12,6.0805584567240414e-18,6.2658575212461965e-12,1.004826625122723e-11,1.8700308498458883e-11,3.9025660818167277e-13,4.350754317513431e-10,9.308726094261902e-11,8.545664747797133e-16,4.4132208469174027e-13,1.3102042843189546e-12,1.409811976197171e-19,1.0966165010105351e-09,2.2359344893119965e-15,7.334364849446222e-08,3.0003403507565226e-13,9.632727156283723e-18,1.8070483836152922e-19,1.0088381508121976e-26,8.914894003201844e-33,1.0377207141717375e-11
0.04107083080980868,0.45805286232661346,1.117402179679509e-10,1.930672992330338e-09,3.5227292722776936e-10,3.4506566424235555e-07,0.0,0.0,7.380434144368301e-06,7.588404260846434e-07,1.55438214061616e-06,8.173907002120562e-08,1.758769094796694e-11,9.01376861241217e-30,2.0512002901882134e-23,7.038586695892605e-15,3.454836511589078e-12,0.0001610598321704873,1.2596841007286221e-18,8.803071197755414e-24,2.252603782047868e-23,1.2187873481336843e-27,1.608892796886644e-16,8.837008965971385e-13,6.034886871267325e-16,1.6350971866314587e-16,6.95002535865608e-27,7.275624501396198e-17,2.371188877463642e-18,9.777303492010518e-24,1.653924744194581e-13,5.139108251591495e-23,1.3080525792673824e-23,2.63245304629165e-18,3.76,0.0,0.6568449019113897,0.999809206174317,1.0781174770698353e-05,7.557970847274045e-10,0.004585730038538947,0.004748707184352076,1.404978948318823e-05,1.0447844446127257e-15,0.00016183929569418858,1.2195119193232876e-06,2.215033505900913e-09,1.3523988681221618e-08,2.242572866190581e-18,8.234923994346987e-10,1.777103910997096e-06,1.5355477523545457e-06,7.065658018465431e-18,1.106671215147835e-08,6.207612551890166e-10,2.3189868554240878e-10,7.223299472827102e-07,1.179092674176132e-05,4.243771083923007e-13,1.1014784603019138e-14,4.4883362098466785e-11,8.154798582722996e-11,7.388715075554795e-11,5.607584931550852e-08,3.523102838999912e-11,1.2097490826195018e-17,1.0546696114276593e-10,1.1599395054350692e-14,2.957775406164089e-09,6.750655069204312e-10,6.980237686761768e-19,4.526420805066435e-15,5.432154120679339e-19,4.53734418769453e-17,7.074609500422732e-12,6.217936077532383e-18,6.365697473434767e-12,1.0403834460806859e-11,1.933237279814031e-11,4.040630343949998e-13,4.404696477909652e-10,9.68737604713778e-11,8.698014450360582e-16,4.507787737027616e-13,1.3386577332999345e-12,1.4404171601932412e-19,1.128644312012831e-09,2.267920456445598e-15,7.573742409383321e-08,3.0621365855429305e-13,9.843623562684783e-18,1.8466111823594375e-19,1.0476586413745738e-26,9.263830793480371e-33,1.0517199557128591e-11
0.04133462095065686,0.45805543754850153,1.1298647202712924e-10,1.960127183513016e-09,3.5835856355567783e-10,3.5099107743363114e-07,0.0,0.0,7.450775035431482e-06,7.724329026894966e-07,1.5928407269938483e-06,8.39829346213269e-08,1.7923500427429318e-11,-1.1245230926945145e-29,2.118375012087725e-23,7.189990466932494e-15,3.5090641295364164e-12,0.00016314077983544528,1.2977552903762791e-18,8.971837128234718e-24,2.3570583964483777e-23,1.2385000489667337e-27,1.643396374224715e-16,9.096150684454805e-13,6.181614109390969e-16,1.6976576310519949e-16,7.334421136786609e-27,7.550718055916841e-17,2.4632876983918275e-18,1.0106104240285833e-23,1.69126665133935e-13,5.348753558407972e-23,1.3674943901851853e-23,2.741940564292019e-18,3.76,0.0,0.6568141931854385,0.9998068669630744,1.1031247919342162e-05,7.726928440653136e-10,0.0046140100765312796,0.004779094842315066,1.4049756607609117e-05,1.0512192244025066e-15,0.00016394298465658352,1.2344658253403552e-06,2.243219025776116e-09,1.3689713990036142e-08,2.2711151953590703e-18,8.336182170413916e-10,1.8095960308516652e-06,1.583104984142032e-06,7.15226144240757e-18,1.1311747053000601e-08,6.305426956737322e-10,2.350056899870971e-10,7.359322400557605e-07,1.1999974906087831e-05,4.3303382001568666e-13,1.124019767311764e-14,4.581724582833492e-11,8.283556522641318e-11,7.54766261233505e-11,5.79018115230208e-08,3.5963826121081964e-11,1.2349114550081442e-17,1.074540520806918e-10,1.1817923532511882e-14,3.0436857710196406e-09,6.85697307142156e-10,7.125423468109785e-19,4.6208567022433024e-15,5.585172580033656e-19,4.623915833905429e-17,7.2267454057012235e-12,6.3572163556633805e-18,6.46626121458957e-12,1.0771047147066342e-11,1.9981551232945523e-11,4.1832147832083034e-13,4.458829668210807e-10,1.0079484344130617e-10,8.852229531472137e-16,4.604178138917803e-13,1.3674752079238557e-12,1.4714135204011396e-19,1.1613632478847067e-09,2.3001354346229943e-15,7.819128755766779e-08,3.1248119030702764e-13,1.0057267009938018e-17,1.8866891208433605e-19,1.0877414121396509e-26,9.624328469890606e-33,1.0658033881134801e-11
0.041572032077420225,0.45805775529306214,1.1411106084032641e-10,1.9867764771081498e-09,3.638857791396137e-10,3.563814994125934e-07,0.0,0.0,7.514059060668425e-06,7.847958208903562e-07,1.6280777611203196e-06,8.604226789824596e-08,1.8229339799488158e-11,-4.297792452703687e-29,2.1801827262385194e-23,7.327881863475977e-15,3.5581899817388896e-12,0.0001650252640671204,1.3327639394770233e-18,9.125547796400956e-24,2.4547030873096342e-23,1.242645437060984e-27,1.6748206171979002e-16,9.334371475991598e-13,6.315729219048369e-16,1.755689199674642e-16,7.696134955910437e-27,7.805557774708251e-17,2.548654473653448e-18,1.0409272573480762e-23,1.7253392732083885e-13,5.543462375239061e-23,1.4229606967806062e-23,2.8437463892269393e-18,3.76,0.0,0.6567865523388293,0.9998047473747306,1.125998830242143e-05,7.881246137984159e-10,0.004639449257713509,0.004806442481719063,1.4049726818667855e-05,1.0570074950840118e-15,0.0001658483907371617,1.24796677449502e-06,2.2687344866800244e-09,1.38393348877956e-08,2.296953698641157e-18,8.427609088524888e-10,1.839123477427187e-06,1.6269044850056865e-06,7.230995052731494e-18,1.153557676704611e-08,6.394047483344338e-10,2.378176659573613e-10,7.482908341767733e-07,1.2190286872953058e-05,4.409201543838552e-13,1.1445575070648382e-14,4.666794144538778e-11,8.400217328273116e-11,7.692424014059221e-11,5.958432937806672e-08,3.663134149733344e-11,1.2578321966240904e-17,1.092594662106306e-10,1.2016472040195547e-14,3.122581491799089e-09,6.953296699050188e-10,7.257675115731915e-19,4.706877942749767e-15,5.72547020191921e-19,4.702618031993443e-17,7.365301667815053e-12,6.4841921125747735e-18,6.557378165761185e-12,1.1111743347287756e-11,2.058070125574471e-11,4.3155020444785186e-13,4.5077065073881517e-10,1.044420151138523e-10,8.992622947169858e-16,4.692514004433417e-13,1.3937212978115683e-12,1.4996437512303874e-19,1.1914084132334447e-09,2.329322999847251e-15,8.045196676908634e-08,3.1819769378072764e-13,1.0251893602173332e-17,1.923199624818155e-19,1.1249224588359357e-26,9.958829376717246e-33,1.0785493698194561e-11
0.04180944320418359,0.4580600730813899,1.1523832796486779e-10,2.013556165244739e-09,3.6946014857433677e-10,3.618266113874175e-07,0.0,0.0,7.577312485287231e-06,7.97280947665764e-07,1.663913134508811e-06,8.813980515990227e-08,1.8538608860605985e-11,8.778970237392453e-30,2.2434239894647217e-23,7.467316532071106e-15,3.607615219536744e-12,0.00016692077154803435,1.3684865532411798e-18,9.28095838921861e-24,2.5558385062413443e-23,1.3493305834562642e-27,1.7065965605907166e-16,9.577386944977914e-13,6.451802992016058e-16,1.8153966373804052e-16,8.073332520004773e-27,8.06741987970901e-17,2.6364179427766938e-18,1.0719405960078324e-23,1.759853123564052e-13,5.744016771376555e-23,1.4803396951717076e-23,2.9487258756264267e-18,3.76,0.0,0.6567589086251522,0.9998026142242731,1.1492240831530971e-05,8.037714604912746e-10,0.004664876265012569,0.004833788933610056,1.4049696839124705e-05,1.0627928942954546e-15,0.00016776525746140604,1.261506295221193e-06,2.294390563721807e-09,1.3989381188507824e-08,2.32293463054445e-18,8.51930415736566e-10,1.8689191193611622e-06,1.6716630672298707e-06,7.310482846811608e-18,1.176255279763651e-08,6.483216205991119e-10,2.406442671144086e-10,7.607591603871549e-07,1.2382659206300155e-05,4.4889680417496236e-13,1.165332742327288e-14,4.7528291621878635e-11,8.51760479717504e-11,7.838801138813642e-11,6.130451675358986e-08,3.730642546262199e-11,1.2810128232540348e-17,1.1108091895362979e-10,1.2216784155869575e-14,3.202988163424099e-09,7.050214996277817e-10,7.391426284685131e-19,4.7938731096543016e-15,5.868232811075452e-19,4.782063988368673e-17,7.505402548312434e-12,6.612704702325789e-18,6.649064004206048e-12,1.1462337058196694e-11,2.1194192281412957e-11,4.451631250803187e-13,4.556726216760873e-10,1.0820406642080012e-10,9.134536345854063e-16,4.782374144388725e-13,1.4202607272745082e-12,1.5281891877653112e-19,1.2220268035515487e-09,2.3586926621753226e-15,8.276286003753511e-08,3.2398645146002037e-13,1.0448741960078879e-17,1.9601269243897339e-19,1.1631771905786732e-26,1.0303069828637054e-32,1.0913615045929845e-11
0.04204685433094695,0.4580623909147096,1.163681472511267e-10,2.040462745080015e-09,3.750813067547628e-10,3.6732657142639686e-07,0.0,0.0,7.640526633290234e-06,8.098876100884846e-07,1.700353502319709e-06,9.027597660263922e-08,1.8851310305766656e-11,-3.193629217374119e-29,2.3078585591522615e-23,7.608286466980144e-15,3.6573352113804525e-12,0.0001688273061628193,1.4049316825327926e-18,9.438151293717863e-24,2.660554918547434e-23,1.3435809675562956e-27,1.738722399746117e-16,9.825259123818977e-13,6.589843654796522e-16,1.8768186708336645e-16,8.466559232339066e-27,8.336449204728967e-17,2.7266259499743008e-18,1.1036599436715936e-23,1.794808865850004e-13,5.950547318234451e-23,1.5396886135879922e-23,3.0569557373584027e-18,3.76,0.0,0.6567312620144364,0.9998004674960524,1.1728035198824516e-05,8.196346813954117e-10,0.004690291101079568,0.004861134197324155,1.404966666880701e-05,1.0685754229483991e-15,0.00016969359514822815,1.275082810072479e-06,2.320187197714965e-09,1.413983538335655e-08,2.3490579311158366e-18,8.611256813991537e-10,1.8989815728450426e-06,1.7173938393913312e-06,7.390729841664168e-18,1.1992695747962825e-08,6.572924773694015e-10,2.434852768987845e-10,7.733365543695903e-07,1.257709736613226e-05,4.569636522974341e-13,1.1863454363633049e-14,4.839829245456537e-11,8.635708009528559e-11,7.986792808482721e-11,6.306293341359029e-08,3.798907561242416e-11,1.3044532487889798e-17,1.1291831308900306e-10,1.2418849185584082e-14,3.2849226628080442e-09,7.147718883037801e-10,7.526676458367793e-19,4.881841453277013e-15,6.013483083933577e-19,4.862248589585746e-17,7.647047674681214e-12,6.742754998696702e-18,6.741310299833066e-12,1.1823052678528316e-11,2.1822250961059082e-11,4.591689463251628e-13,4.605883143684398e-10,1.1208383434784062e-10,9.277973756245188e-16,4.873780984217896e-13,1.4470933384286653e-12,1.5570496515588943e-19,1.2532247548480578e-09,2.388242580379666e-15,8.51247022594091e-08,3.2984795930863995e-13,1.0647811130643495e-17,1.9974708005156537e-19,1.2025304173134578e-26,1.0657290778056969e-32,1.1042388085244318e-11
0.042284265457710316,0.45806470879420763,1.1750039341163523e-10,2.0674942817042997e-09,3.8074889433198036e-10,3.7288153041591915e-07,0.0,0.0,7.703692866811909e-06,8.226150743755297e-07,1.7374055314277361e-06,9.245121162730414e-08,1.9167449972232414e-11,7.951765605216612e-31,2.3737344670053664e-23,7.75079016831977e-15,3.707345280623634e-12,0.0001707448716980635,1.4421071807264629e-18,9.597068088785228e-24,2.7689938171119637e-23,1.4295833300662098e-27,1.7711977705968474e-16,1.0078050171810963e-12,6.729855972864591e-16,1.9399948233756826e-16,8.876375796316596e-27,8.612792634230083e-17,2.8193268228870754e-18,1.136094677656054e-23,1.83020714156748e-13,6.163186354877646e-23,1.601055869334302e-23,3.16851411182243e-18,3.76,0.0,0.6567036124771095,0.9997983071747099,1.1967400796804017e-05,8.357155470669464e-10,0.004715693768708704,0.004888478272192866,1.40496363074544e-05,1.0743550810125663e-15,0.00017163341406074937,1.288694737870049e-06,2.3461243295828406e-09,1.4290679923144458e-08,2.3753235405160032e-18,8.703456467922232e-10,1.9293093581780825e-06,1.7641098748960973e-06,7.471740968295195e-18,1.2226025867249461e-08,6.663164885819049e-10,2.463404765715556e-10,7.86022313733616e-07,1.2773606489862617e-05,4.651207011003917e-13,1.2075955065863056e-14,4.92779211960823e-11,8.754516131601193e-11,8.136390715540585e-11,6.486014219248542e-08,3.867927331407455e-11,1.3281528358586591e-17,1.1477154604312278e-10,1.2622655845133289e-14,3.3684018102058965e-09,7.245799298186762e-10,7.663421972750239e-19,4.97078069208232e-15,6.16123243916154e-19,4.9431683229508966e-17,7.790228316629725e-12,6.874337351612747e-18,6.8341085512514e-12,1.219411663662935e-11,2.246510345026715e-11,4.735764527912236e-13,4.6551716208376053e-10,1.1608421100579436e-10,9.422938969080171e-16,4.966757250468865e-13,1.4742176863814761e-12,1.5862235797764373e-19,1.2850085804267805e-09,2.4179709873934682e-15,8.75382320112954e-08,3.357827125773086e-13,1.0849091652619473e-17,2.0352295151139504e-19,1.2430074587923902e-26,1.1021699183470751e-32,1.1171802879866573e-11
