Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164),CF2O(49),S(125),C2HF(58),S(463),C2HF(468),C2H2F3(68),S(165),S(464),S(130),C2H2F2(59),C2H3F2(65),C2H2F3(67),CF2(43),CHFCF2(55),CF2CH(73),C2HF2(72),S(179),C2H3F2(64),CHF2(82),CHF3(42),S(1244),S(1385),CF2O2(181),CF2O2(276),CH2F2(41),S(203),S(1542),CHO2(322),C2F(467),S(174),S(413),S(1894),C2H3F2(66),C2HF4(54),CHFO(47),S(2753),S(512),CF2CF2(61)
1.3304340557057318e-09,0.9502062398630137,1.9529980194015836e-10,1.5584680728609854e-11,5.647031851346235e-13,7.316102483386509e-13,0.0,0.0,3.993764090750967e-08,2.2708973869335323e-13,4.155431950831665e-13,4.764850087896503e-13,1.475825937615983e-15,8.976850795632592e-25,2.516786268623102e-16,3.540457399683809e-10,4.912930105528666e-12,3.6210330901698206e-10,2.720711692974696e-25,1.443688402144645e-18,4.5584555028057825e-22,2.845035518189057e-21,7.006970297663431e-09,2.0193212085743269e-22,1.1930587791166362e-17,3.381165342981005e-27,1.7191087648134453e-29,1.9921903374844594e-22,3.798060128341968e-27,6.523428966114602e-27,5.276471031441491e-18,1.251387484537468e-30,2.8067811406114123e-31,1.3305443872598547e-31,3.76,0.0,0.926787818397634,0.9966364928496899,7.268438320851825e-14,3.3539534817423336e-15,0.001202256797770422,0.0012023137483903356,0.0033634668355349688,1.32050397504484e-12,3.6188907564295885e-10,4.073324865834663e-08,2.6601483244298916e-08,1.4393867762398657e-13,3.892382132493384e-14,2.0111690569642927e-10,9.21039472993308e-12,8.282110188100853e-16,1.2696039349303982e-10,2.2765198900627677e-09,9.492514347138798e-10,1.0668072812271131e-10,1.6274734773789653e-11,2.4920637189297516e-11,1.485319317794639e-12,1.6276620842329715e-14,1.711496773700178e-14,4.042276608842012e-12,8.741188197861946e-17,7.350765486549555e-09,5.271824915830314e-19,4.063759043759867e-23,5.177614657398539e-18,9.659526526058865e-18,4.868509755518256e-18,1.804987751639788e-14,1.381424003475059e-23,4.1686432723447025e-19,1.791400224058314e-19,2.8149927995174786e-14,1.1948803252859504e-20,8.088189227316046e-24,5.426955001193855e-13,1.640833292231799e-17,1.410060976162897e-22,5.862428646969545e-23,4.684985737363358e-15,1.1201828481608288e-27
1.3605343895355842e-09,0.9502107801969046,2.0710639974540039e-10,1.6206301407437122e-11,6.044368991427989e-13,7.87720049384188e-13,0.0,0.0,4.083950128901765e-08,2.374716796590809e-13,4.441164154299187e-13,5.09219059515468e-13,1.5851675649115471e-15,9.588558042433006e-25,2.6290315587442053e-16,3.699266344780761e-10,5.241856897547565e-12,3.796870095303895e-10,3.0382937601203295e-25,1.5786933860273492e-18,5.091220097179546e-22,3.1768940816490085e-21,7.157467712949756e-09,2.2164329060821417e-22,1.2995389996925237e-17,3.8032676221166156e-27,1.9638021245205655e-29,2.232014940429573e-22,4.4239035817325666e-27,7.57350227911025e-27,5.6620753719825835e-18,1.4617548128914308e-30,3.2323497635890905e-31,1.559996808463724e-31,3.76,0.0,0.9267606342251511,0.9966260112041643,7.780721833630729e-14,3.6610926488666025e-15,0.0012294384648265484,0.0012294980191065346,0.0033739475609506522,1.3666978330090753e-12,3.794579989725803e-10,4.1671231161028276e-08,2.781857112182633e-08,1.4954814742164264e-13,4.161303935367791e-14,2.0953933081597963e-10,9.667383779554726e-12,8.674396826048574e-16,1.3176417192720575e-10,2.3816023666440854e-09,9.896577795830328e-10,1.1152828050015143e-10,1.7123691124653565e-11,2.658462292730203e-11,1.553755709722703e-12,1.7195585865993618e-14,1.8040815426914627e-14,4.199700816789373e-12,9.47182393642973e-17,7.516700271609744e-09,5.673370633292435e-19,4.3568213854678335e-23,5.631888104126159e-18,1.030697147383648e-17,5.284214467309468e-18,1.9171470659953456e-14,1.4749789651490305e-23,4.4738221129997805e-19,1.9221743548272853e-19,2.9574452003045824e-14,1.2712464877351818e-20,8.618745505050476e-24,5.777524693531324e-13,1.7906857748302623e-17,1.5494635981095827e-22,6.513460160777669e-23,4.965115002539483e-15,1.2678772696113519e-27
1.3906347233654366e-09,0.9502153204022538,2.1937694282433292e-10,1.684045684672273e-11,6.460847544777367e-13,8.469282983143538e-13,0.0,0.0,4.174131444779833e-08,2.4808535105690473e-13,4.739576569687101e-13,5.434039279809059e-13,1.6998914922831372e-15,1.022695654417165e-24,2.7435972284701127e-16,3.8614183355514664e-10,5.58461594373186e-12,3.976885625262574e-10,3.384652014477279e-25,1.7229458005929737e-18,5.67235507646316e-22,3.5387928682821116e-21,7.307622611617177e-09,2.4277736120273577e-22,1.4128091499701904e-17,4.267027726390052e-27,2.2367461802409233e-29,2.4945503082800205e-22,5.13527300038684e-27,8.763620506938633e-27,6.06630181773156e-18,1.7014856076215206e-30,3.710979743776467e-31,1.822533215503591e-31,3.76,0.0,0.926733450848914,0.9966162469753211,8.316968375621842e-14,3.98854904821107e-15,0.001256619303731589,0.0012566815197253794,0.003383710869297593,1.412929270114958e-12,3.974441164646323e-10,4.2609978281110954e-08,2.906287243080342e-08,1.5522886192466222e-13,4.4422761563539735e-14,2.1810301904143758e-10,1.0135411761128296e-11,9.076371954016201e-16,1.3662077844158632e-10,2.4890845762570768e-09,1.030779359525682e-09,1.164817847430595e-10,1.7998121803510814e-11,2.8318274320969395e-11,1.6237593281754114e-12,1.8146710645966763e-14,1.89922998692472e-14,4.359147999557276e-12,1.0247123082078718e-16,7.682618605194801e-09,6.094386300246167e-19,4.6626790991881774e-23,6.114836183474834e-18,1.0981786194990705e-17,5.726010604018572e-18,2.0333140409388893e-14,1.5721543176753788e-23,4.792861852103642e-19,2.0596228688436424e-19,3.103087803978183e-14,1.3505140413921012e-20,9.15971574644262e-24,6.141761749919825e-13,1.9504093585097982e-17,1.6991064517807623e-22,7.219237632976147e-23,5.254411183455935e-15,1.4311034915858233e-27
1.420735057195289e-09,0.9502198604790661,2.3211927453676358e-10,1.7487168107702867e-11,6.896992134664422e-13,9.093419747246837e-13,0.0,0.0,4.2643081031262626e-08,2.589307369755737e-13,5.050933493292022e-13,5.790697882382063e-13,1.8201325620851757e-15,1.089257807898051e-24,2.860475418099971e-16,4.0269045822039424e-10,5.941448788563484e-12,4.161073675722383e-10,3.7616712956106316e-25,1.8768578235333344e-18,6.305040066886236e-22,3.932696549295912e-21,7.457435802864692e-09,2.6540219582468778e-22,1.5331332224768582e-17,4.7755154746683916e-27,2.5404751269782446e-29,2.7813905194738676e-22,5.941543708778301e-27,1.0108740350574676e-26,6.489604581545494e-18,1.9738700397835896e-30,4.247919586298137e-31,2.122026097478492e-31,3.76,0.0,0.9267062682688987,0.9966071510558725,8.877769408521533e-14,4.337166695069986e-15,0.0012837993145172059,0.0012838642502695933,0.003392805867864636,1.4591815240805786e-12,4.1584681390911e-10,4.354949120498561e-08,3.033438653712231e-08,1.6097926798014324e-13,4.735557775962654e-14,2.2680631867745655e-10,1.0614455211561457e-11,9.488077184439397e-16,1.4152874236148484e-10,2.5989678015747706e-09,1.0726091194235239e-09,1.2154111530794043e-10,1.8898268737361493e-11,3.012279668398206e-11,1.6953321286437116e-12,1.9130496456898463e-14,1.996946263493763e-14,4.520577385935625e-12,1.1068871719721675e-16,7.84852048848401e-09,6.535264687691376e-19,4.9815095091541e-23,6.627585465086517e-18,1.1684464594868004e-17,6.194976027344586e-18,2.153518680068325e-14,1.672978708844743e-23,5.126003106770491e-19,2.2039650598224687e-19,3.251888360488015e-14,1.4327165955174403e-20,9.735090188672395e-24,6.519840722275425e-13,2.120410981800461e-17,1.8594909649684685e-22,7.982919977519617e-23,5.5528989408727525e-15,1.6110977060501018e-27
1.4508353910251413e-09,0.9502244004273468,2.453411577048358e-10,1.8146456950665594e-11,7.35333162047045e-13,9.75069539732881e-13,0.0,0.0,4.3544801643693275e-08,2.7000782166396896e-13,5.375498531677117e-13,6.162467348848683e-13,1.9460258023003087e-15,1.1585952501397173e-24,2.979658299431417e-16,4.195716315686328e-10,6.312594598250726e-12,4.349428286131933e-10,4.171314064120315e-25,2.0408505541537496e-18,6.992586672615582e-22,4.360650471348014e-21,7.606908093985527e-09,2.8958728915093087e-22,1.6607788044496012e-17,5.3319538601140045e-27,2.877687638926284e-29,3.0942042091795843e-22,6.852871589320377e-27,1.1625028071482907e-26,6.9324388783841165e-18,2.28247834574471e-30,4.8488067747179615e-31,2.462698917784799e-31,3.76,0.0,0.9266790864850813,0.996598677698773,9.46371975126985e-14,4.70780413134849e-15,0.0013109784972149862,0.0013110462107618977,0.003401278303696498,1.5054394765895843e-12,4.346654815107852e-10,4.448977106811018e-08,3.163311280670043e-08,1.6679785018673868e-13,5.041407451068601e-14,2.356476001428508e-10,1.1104490887738983e-11,9.909554228859643e-16,1.4648663385432598e-10,2.7112532872505766e-09,1.1151400727271928e-09,1.2670614575114e-10,1.9824371471588125e-11,3.1999383638155017e-11,1.7684760879493977e-12,2.014744424302498e-14,2.097234612073449e-14,4.6839492881395205e-12,1.1938892116546845e-16,8.0144059226566e-09,6.996393224132766e-19,5.31348518262259e-23,7.171280177422047e-18,1.2415496830969532e-17,6.692211303691518e-18,2.2777893370589034e-14,1.777479637525065e-23,5.473483526252785e-19,2.355425379969972e-19,3.403814952570319e-14,1.5178870623337354e-20,1.0345284296476664e-23,6.911931973306909e-13,2.3011044382851024e-17,2.0311312048858093e-22,8.807764456047153e-23,5.860598967694368e-15,1.809164354288314e-27
1.4809357248549937e-09,0.9502289402471011,2.5905027542253594e-10,1.8818346137870656e-11,7.830399055232417e-13,1.0442209209968987e-12,0.0,0.0,4.444647684916291e-08,2.8131658952052593e-13,5.713534605477868e-13,6.549647834063441e-13,2.07770644806056e-15,1.2307607787051482e-24,3.101138075783956e-16,4.367844787343818e-10,6.698290183208361e-12,4.5419436246260953e-10,4.615621669084975e-25,2.2153540092635943e-18,7.738440722952614e-22,4.824781969838409e-21,7.756040290400685e-09,3.154037744192008e-22,1.7960170097990878e-17,5.9397228709657474e-27,3.251253850129922e-29,3.434736373219117e-22,7.880241747051864e-27,1.3329931869859485e-26,7.395261065566325e-18,2.6311782517445698e-30,5.519688520647648e-31,2.8491508945219725e-31,3.76,0.0,0.926651905497438,0.9965907842895521,1.0075417620041382e-13,5.1013342865388795e-15,0.0013381568518564312,0.0013382274012250159,0.0034091707912640434,1.5516896726643861e-12,4.5389952238022424e-10,4.54308189580448e-08,3.2959050605480135e-08,1.726831299968845e-13,5.360083515299868e-14,2.4462525567676973e-10,1.1605496072353416e-11,1.0340844897700398e-15,1.5149306286888285e-10,2.8259422409060754e-09,1.1583653008105956e-09,1.3197674874429086e-10,2.077666719270532e-11,3.394921725862817e-11,1.8431932040446476e-12,2.1198054624123007e-14,2.200099445857149e-14,4.8492250728426345e-12,1.2859042612070812e-16,8.180274908891728e-09,7.478154265967188e-19,5.658774233309499e-23,7.747082020036303e-18,1.3175369360523185e-17,7.218839637080691e-18,2.4061527565897123e-14,1.8856835631460934e-23,5.835538057203482e-19,2.5142335833051316e-19,3.558836162874896e-14,1.60605770876484e-20,1.0944428773497011e-23,7.318201741509674e-13,2.492910308813943e-17,2.214553928245599e-22,9.69712674528525e-23,6.177528134872467e-15,2.026678057752503e-27
1.5110360586848461e-09,0.9502334799383337,2.7325423191423825e-10,1.9502859206835556e-11,8.328731619304551e-13,1.1169074964661452e-12,0.0,0.0,4.534810717430523e-08,2.928570250830954e-13,6.06530394815524e-13,6.952538701178984e-13,2.215309925962637e-15,1.3058070076572557e-24,3.2249069820513807e-16,4.5432812690985616e-10,7.098770021831849e-12,4.738613929277015e-10,5.096715715838132e-25,2.400807119000679e-18,8.54618464667351e-22,5.327301766503828e-21,7.904833195641172e-09,3.4292442355184803e-22,1.9391224059507485e-17,6.602364109959835e-27,3.664221968567732e-29,3.8048101859793866e-22,9.035511486996403e-27,1.5242246259462708e-26,7.878528643086455e-18,3.0241510681255974e-30,6.267040869286831e-31,3.286379105742897e-31,3.76,0.0,0.9266247253059448,0.9965834311294505,1.071346466330415e-13,5.518644330760487e-15,0.0013653343784729632,0.0013654078216816684,0.003416523029326329,1.5979200635983448e-12,4.735483466590948e-10,4.6372635917346344e-08,3.431219929942828e-08,1.7863366477578516e-13,5.691843979442108e-14,2.537376990255265e-10,1.2117448353612356e-11,1.0781991099943082e-15,1.5654667795032e-10,2.9430358342345274e-09,1.2022779522885944e-09,1.3735279609154646e-10,2.1755390751765198e-11,3.597346822910153e-11,1.919485496249809e-12,2.22828279026913e-14,2.3055452863970797e-14,5.0163671287231455e-12,1.3831218016475096e-16,8.346127448368501e-09,7.980925048703118e-19,6.017540445907417e-23,8.356169962560997e-18,1.396456498751082e-17,7.776007118764754e-18,2.5386341173065574e-14,1.997615976887514e-23,6.212399055420611e-19,2.680624888338694e-19,3.716920952231212e-14,1.6972601243379395e-20,1.156186941157495e-23,7.738812211406201e-13,2.696255889096572e-17,2.4102985886287356e-22,1.0654461107470589e-22,6.503699650233611e-15,2.2650860860177713e-27
1.5712367263445509e-09,0.9502425589352562,3.031766884921759e-10,2.090985668471354e-11,9.391361244160607e-13,1.2733389058044486e-12,0.0,0.0,4.715123511759913e-08,3.166328381216533e-13,6.811087961421506e-13,7.806645095616875e-13,2.5088281856652994e-15,1.4647511326702155e-24,3.4792812819329e-16,4.904043451554116e-10,7.94500884515662e-12,5.144397207206968e-10,6.178158238605188e-25,2.8063625649244937e-18,1.0362368009811218e-21,6.4567737397412825e-21,8.201404337459594e-09,4.0337754209187873e-22,2.2500499133687876e-17,8.107260952810307e-27,4.6214907397216484e-29,4.641277220458776e-22,1.1781853461019075e-26,1.977148076662343e-26,8.908236583099272e-18,3.9613208275676626e-30,8.019338260804255e-31,4.335304507358021e-31,3.76,0.0,0.9265703673113136,0.9965702001973845,1.207103026208376e-13,6.428223156026847e-15,0.0014196869477565539,0.0014197663526664566,0.0034297521161563115,1.6902803817811695e-12,5.140880679830551e-10,4.82585810045781e-08,3.7100126836818155e-08,1.907249032251681e-13,6.39564853871896e-14,2.7236070999445736e-10,1.3174107772688349e-11,1.1694018232331885e-15,1.6679024755812618e-10,3.1844414525525163e-09,1.2921384523122986e-09,1.4842070682076924e-10,2.379304924407543e-11,4.024984883895229e-11,2.076803792012878e-12,2.45568628111619e-14,2.5241991169363854e-14,5.356104557877242e-12,1.5939404338699947e-16,8.677783191763048e-09,9.050980910573863e-19,6.776139659376136e-23,9.679005284348913e-18,1.5632838754332493e-17,8.986657834131192e-18,2.8160437790146427e-14,2.2327640053623286e-23,7.011458491818706e-19,3.0371258793167e-19,4.042159912609453e-14,1.8888836706569022e-20,1.295865160409255e-23,8.623684098091917e-13,3.1393085423668524e-17,2.8409753330547675e-22,1.2787355891056002e-22,7.1838050468704e-15,2.810749221020614e-27
1.6254173272382851e-09,0.9502507295929946,3.318739471243622e-10,2.2219585058796242e-11,1.0425926452988404e-12,1.4273640477233296e-12,0.0,0.0,4.877390137870773e-08,3.3882322083575293e-13,7.531878099350289e-13,8.632057441537082e-13,2.7946137102144372e-15,1.6181770671363468e-24,3.7159697242302755e-16,5.239955665011857e-10,8.759491262870636e-12,5.523757208766526e-10,7.300237911697e-25,3.213395981523143e-18,1.2247411089708878e-21,7.628517774498911e-21,8.467166012238492e-09,4.643774008608828e-22,2.559613253590193e-17,9.688313944919267e-27,5.652265770441304e-29,5.515084918289267e-22,1.4829576162919773e-26,2.4775900139202346e-26,9.909513930692182e-18,5.005201364627665e-30,9.932446910240902e-31,5.512198682613485e-31,3.76,0.0,0.9265214478387402,0.9965597947192496,1.338906082105196e-13,7.337358101418785e-15,0.0014686014285801156,0.0014686863973585793,0.0034401559322596704,1.773243057205984e-12,5.519867468148054e-10,4.995857142804579e-08,3.970231652181555e-08,2.0181642238021684e-13,7.076403057827526e-14,2.895669110547708e-10,1.4162326845536978e-11,1.2548971017461985e-15,1.761580328144665e-10,3.4099414292280625e-09,1.3752965113162366e-09,1.587411429113065e-10,2.5719634094852663e-11,4.43646148520401e-11,2.2237980533718874e-12,2.672534409686192e-14,2.7298637066510277e-14,5.6678935148343966e-12,1.8034453252879765e-16,8.976217124731974e-09,1.0089571153512417e-18,7.506534166240544e-23,1.0995569983048624e-17,1.723934042625558e-17,1.0192653972185591e-17,3.080017754462318e-14,2.4573877810872844e-23,7.783535751208523e-19,3.386387942480482e-19,4.345051497610166e-14,2.0720188571441382e-20,1.42225792670787e-23,9.470660284198196e-13,3.5819434835933786e-17,3.2763986269656754e-22,1.497609766870649e-22,7.82757112769559e-15,3.389385805431199e-27
1.6795979281320193e-09,0.9502588998344027,3.622892244414639e-10,2.3570626154308926e-11,1.153792827639567e-12,1.5946400684077966e-12,0.0,0.0,5.0396428959128964e-08,3.617639719033494e-13,8.301211096793329e-13,9.512991148137628e-13,3.1017051940976715e-15,1.7817468143091595e-24,3.959955631435521e-16,5.586451018049474e-10,9.625417048418037e-12,5.916495829920517e-10,8.578303060302927e-25,3.663139473250545e-18,1.4395171436867182e-21,8.962970319316972e-21,8.731840795153083e-09,5.321059713606137e-22,2.899087072535297e-17,1.1510059138634032e-26,6.867003907257725e-29,6.516726881616662e-22,1.8521295515198237e-26,3.0814067598832676e-26,1.0984211968271656e-17,6.273823693435311e-30,1.2215919530132397e-30,6.952289362534568e-31,3.76,0.0,0.9264725309453238,0.996550635796137,1.4801980341538899e-13,8.337973413227775e-15,0.0015175132270878878,0.0015176039475830834,0.003449313192091124,1.856010936466586e-12,5.912207659778944e-10,5.1661068057684516e-08,4.23926596477622e-08,2.1309848298531211e-13,7.803548902271514e-14,3.0718610768944156e-10,1.5185690227284085e-11,1.3436511982341803e-15,1.8565933860398118e-10,3.643249119588163e-09,1.4605782747652213e-09,1.694011870637217e-10,2.7735393172522303e-11,4.873819407441598e-11,2.375928263230483e-12,2.9012280043976857e-14,2.943969103503566e-14,5.985188015571972e-12,2.0329204811038443e-16,9.274597788538252e-09,1.1201883523924112e-18,8.282968359855848e-23,1.2439086608485803e-17,1.8948195275690672e-17,1.1516471518213901e-17,3.3576580212734964e-14,2.6944530399287983e-23,8.60710226286931e-19,3.764143415630494e-19,4.657409067922611e-14,2.2654430593642348e-20,1.5736865000750367e-23,1.0366444113558507e-12,4.0689121952426136e-17,3.7607187944740296e-22,1.7443296633375943e-22,8.501335030712139e-15,4.0617776013951416e-27
1.7337785290257536e-09,0.9502670696595106,3.9446412173668875e-10,2.4963154148709156e-11,1.2730642124971655e-12,1.7758669953731895e-12,0.0,0.0,5.201881987490136e-08,3.8545500510384554e-13,9.120591701912025e-13,1.0451163720080415e-12,3.4309005073722776e-15,1.9557611801887467e-24,4.211194864066513e-16,5.94347933770749e-10,1.0544072289810364e-11,6.322584726885464e-10,1.0027795122715434e-24,4.158474628261863e-18,1.6831774823169106e-21,1.047621053834871e-20,8.995433305490717e-09,6.07047615075312e-22,3.2701886825112066e-17,1.359955131456228e-26,8.290873183878252e-29,7.659902481783829e-22,2.296446369413132e-26,3.8054295095701503e-26,1.2135052310146575e-17,7.805373696454948e-30,1.4925924567267877e-30,8.702658737351528e-31,3.76,0.0,0.9264236166309263,0.9965425740229957,1.6313426564771394e-13,9.435739854554852e-15,0.001566422343460146,0.0015665190034724545,0.003457373300702125,1.938554509838595e-12,6.317872127244518e-10,5.336607565958095e-08,4.5171152517820705e-08,2.2456385963268747e-13,8.578579169364156e-14,3.252097888181089e-10,1.62440877073225e-11,1.4356889078212226e-15,1.9528754570489605e-10,3.884370181793379e-09,1.5479461324978664e-09,1.8040006240549595e-10,2.984161462012903e-11,5.337702081033542e-11,2.533206969596118e-12,3.142057778721103e-14,3.166548420161254e-14,6.307802045893464e-12,2.283604040041972e-16,9.572925190056096e-09,1.2389953133425011e-18,9.106269336920546e-23,1.401703094986068e-17,2.076209274911038e-17,1.2965629804203299e-17,3.6490599074405566e-14,2.944083822731151e-23,9.48344395468026e-19,4.1719822490186016e-19,4.979070168176753e-14,2.469322548112978e-20,1.6770233933125043e-23,1.1311843215156847e-12,4.60294067731299e-17,4.297545680744912e-22,2.0212661271188158e-22,9.205059196774929e-15,4.8392828994059844e-27
