Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164),CF2O(49),S(125),C2HF(58),S(463),C2HF(468),C2H2F3(68),S(165),S(464),S(130),C2H2F2(59),C2H3F2(65)
3.1079101039890517e-05,0.8622378161291241,9.417225689749907e-06,2.719473982340141e-05,9.441781002485083e-06,0.00023696134728650418,0.0,0.0,4.286213834881177e-05,8.666161870304676e-08,0.00013166260836081713,4.31096516347669e-05,5.266779715552841e-07,1.785372086438484e-15,9.512888167268163e-11,1.066054930945113e-06,5.243858608407469e-08,0.0018767685333634949,8.252748100455021e-13,2.184624111610617e-09,4.54332393766836e-10,3.5851598736737e-12,3.4949202188347234e-08,6.26888658387939e-11,6.90489054021031e-12,1.9516886066683524e-10,6.407973610499696e-15,4.163383737758048e-10,2.1543234808113813e-14,3.19477127351717e-16,5.865751725080377e-10,6.915041947045509e-17,8.01427690770496e-15,5.248674220488265e-14,3.76,0.0,0.10529851503812844,0.9964696454806198,0.00037582064682683793,4.4339747862914307e-10,0.6246426949838312,0.6424820882564054,0.0012017583098558216,1.1790781686206263e-10,0.002052598713972322,0.0004515034080377788,0.007528844569826673,1.441584792394054e-08,6.915398354491124e-08,9.863307825598316e-06,1.1031894787821067e-05,0.00023929366510755731,7.926357984620748e-09,0.0009550006726163071,1.275307368422462e-06
3.126327908105859e-05,0.862417554247681,9.459467478843566e-06,2.736675851681984e-05,9.576607601128366e-06,0.00023879929163738418,0.0,0.0,4.315678445756839e-05,8.765111977135822e-08,0.00013374273632293194,4.373223681844515e-05,5.330921078693506e-07,1.816099618328641e-15,9.633215428951494e-11,1.0747492453468901e-06,5.360144131302247e-08,0.0018926543046864973,8.469975663815049e-13,2.2087760910646258e-09,4.6544839271314573e-10,3.643945952687993e-12,3.523402366164136e-08,6.430346154149504e-11,7.004804946952651e-12,2.004992667893652e-10,6.634654495853294e-15,4.264328566194233e-10,2.2650050477855167e-14,3.311056889630572e-16,5.95441201327674e-10,7.155378736130591e-17,8.270186872816855e-15,5.465982528157372e-14,3.76,0.0,0.10408509697123913,0.996448629092353,0.0003790898578699569,4.5985510761651555e-10,0.6257573896821422,0.6437595492891058,0.001201732941168121,1.1809112146770304e-10,0.0020711925112289697,0.0004515627309283096,0.007598181983972303,1.4414437036448605e-08,6.97924754212562e-08,9.864615288187493e-06,1.1136786616781975e-05,0.00024191658061726442,7.969916010377604e-09,0.0009629915761107216,1.2817559681165199e-06
3.144745712222667e-05,0.8625953593747767,9.502115663815182e-06,2.753957331599361e-05,9.713491443628878e-06,0.0002406439242221988,0.0,0.0,4.3453463331902466e-05,8.865361439923718e-08,0.00013584285543625845,4.435974842000001e-05,5.395615540183653e-07,1.847371202398327e-15,9.754923460692439e-11,1.0834742924524613e-06,5.47819373713412e-08,0.0019085530027892607,8.691899419837604e-13,2.232991276805109e-09,4.767615851298266e-10,3.703420636620721e-12,3.551984833336065e-08,6.595233721451288e-11,7.105912177009723e-12,2.0594414946482445e-10,6.868616740806889e-15,4.367087522124444e-10,2.380556884679623e-14,3.431082170910069e-16,6.044030452056865e-10,7.402644869068938e-17,8.533081636212485e-15,5.691013898953249e-14,3.76,0.0,0.10288561392331641,0.996427563815841,0.0003823690717386471,4.768089122042789e-10,0.6268579799035414,0.6450232253487046,0.0012017075138209166,1.1827193829033656e-10,0.0020898241369685395,0.00045161181248393244,0.007667657647150434,1.4412731234937032e-08,7.043224644558267e-08,9.865698646569643e-06,1.1241970350457618e-05,0.0002445388923718882,8.013414831573739e-09,0.0009709865251422942,1.2882546730239766e-06
3.163163516339474e-05,0.8627712537473945,9.545177459534676e-06,2.7713203461755755e-05,9.852468673623722e-06,0.00024249532338728268,0.0,0.0,4.375220069596643e-05,8.966925228209403e-08,0.0001379630643663107,4.499220376334552e-05,5.460871073377564e-07,1.8792000814063744e-15,9.878040107156415e-11,1.092230814009329e-06,5.5980228221318826e-08,0.0019244641915921181,8.91860912117877e-13,2.257268626197959e-09,4.882742788530562e-10,3.7635941290081696e-12,3.580670051615498e-08,6.763617719550477e-11,7.20822809132662e-12,2.1150550053615383e-10,7.110083036851519e-15,4.471683875216344e-10,2.5011579107277168e-14,3.5549526290024103e-16,6.134616081397704e-10,7.657008582523525e-17,8.803134064355923e-15,5.924004688182682e-14,3.76,0.0,0.10169990578369952,0.9964064498544383,0.0003856583958634957,4.942704293770222e-10,0.6279446275584802,0.6462732747517876,0.0012016820280629642,1.1845029904484145e-10,0.002108493272549469,0.0004516510803738267,0.007737269975043421,1.4410743990728358e-08,7.107328196144073e-08,9.866567247774541e-06,1.1347444800028181e-05,0.00024716048687444583,8.056854313720889e-09,0.0009789852992877967,1.2948045989903082e-06
3.181581320456282e-05,0.8629452593564213,9.588660080606633e-06,2.7887668309086422e-05,9.993575580162863e-06,0.000244353567407192,0.0,0.0,4.4053022511885774e-05,9.069818514984672e-08,0.0001401034631144198,4.5629620611720224e-05,5.526695791240376e-07,1.911599836226518e-15,1.0002593714492172e-10,1.101019561125199e-06,5.7196468877924816e-08,0.001940387438637216,9.15019631064405e-13,2.281607107197301e-09,4.999888016995977e-10,3.824476874575735e-12,3.609460490384113e-08,6.935568208495811e-11,7.31176876820982e-12,2.171853464389619e-10,7.35928259873681e-15,4.5781411673559855e-10,2.626992331792591e-14,3.6827763829380635e-16,6.226178059703611e-10,7.918641845219197e-17,9.080521398818198e-15,6.165197679225432e-14,3.76,0.0,0.10052781428384956,0.9963852874043095,0.00038895794005143117,5.122513879963887e-10,0.6290174926931823,0.6475098539888641,0.0012016564841178968,1.1862623251152588e-10,0.0021271996047573243,0.00045168095373568,0.007807017400806236,1.4408488490787406e-08,7.171556747399893e-08,9.86723025149726e-06,1.1453208812862687e-05,0.0002497812556988517,8.100234325210883e-09,0.0009869876809454365,1.3014068611589893e-06
3.199999124573089e-05,0.863117397922362,9.632570743020979e-06,2.8062987328870503e-05,1.013684872212186e-05,0.0002462187344908453,0.0,0.0,4.435595499106271e-05,9.174056684017988e-08,0.00014226415305925702,4.6272017175173915e-05,5.593097949684449e-07,1.9445843422949283e-15,1.0128613157822935e-10,1.1098412943299757e-06,5.84308154488515e-08,0.0019563223149711944,9.386754349901575e-13,2.306005698197339e-09,5.119075019458462e-10,3.886079572332672e-12,3.638358634493883e-08,7.111156939806327e-11,7.416550496896402e-12,2.2298574931691654e-10,7.61645141086054e-15,4.686483220329196e-10,2.7582498251770034e-14,3.814664197048703e-16,6.318725659877989e-10,8.187720478443976e-17,9.365425350853668e-15,6.414842337913268e-14,3.76,0.0,0.09936918296597659,0.9963640766544594,0.00039226781635107633,5.307637120959526e-10,0.6300767335214785,0.6487331177556795,0.001201630882212526,1.1879976843821383e-10,0.0021459428257366293,0.0004517018432600219,0.007876898374787764,1.4405977643209701e-08,7.2359088647469e-08,9.867696633801864e-06,1.155926127234211e-05,0.00025240109533661813,8.143554737261807e-09,0.0009949934552857837,1.308062573061305e-06
3.218416928689897e-05,0.8632876909415178,9.676916665200855e-06,2.8239180108889603e-05,1.028232537360891e-05,0.00024809090278229675,0.0,0.0,4.4661024598020186e-05,9.279655333275442e-08,0.0001444452369737633,4.6919412113829434e-05,5.660085977768152e-07,1.978167830710967e-15,1.0256127860053715e-10,1.118696783530579e-06,5.9683425147028e-08,0.0019722683950933067,9.628378455472356e-13,2.3304633881448575e-09,5.240327485418725e-10,3.9484131814721e-12,3.6673669929900164e-08,7.290457385716123e-11,7.522589787597411e-12,2.2890880754243532e-10,7.881832722228011e-15,4.796734139279898e-10,2.8951256241369576e-14,3.950729559939766e-16,6.412268275841061e-10,8.464424399698728e-17,9.658032201473604e-15,6.673194932473334e-14,3.76,0.0,0.09822385717007862,0.996342817786761,0.0003955881386029537,5.498195223844796e-10,0.6311225064383627,0.6499432189665477,0.0012016052225725345,1.1897093746823652e-10,0.0021647226329622234,0.00045171415083178313,0.007946911364412449,1.440322406537635e-08,7.300383130400916e-08,9.867975179769298e-06,1.1665601097788704e-05,0.0002550199071347814,8.186815423895246e-09,0.001003002410230873,1.3147728476593366e-06
3.236834732806704e-05,0.8634561596383291,9.721705070363458e-06,2.8416266355094387e-05,1.0430043868475742e-05,0.0002499701503662321,0.0,0.0,4.4968258061484495e-05,9.386630281433697e-08,0.0001466468190635154,4.757182454414687e-05,5.727668505899841e-07,2.0123649535436947e-15,1.0385167775262947e-10,1.127586807587137e-06,6.09544563319078e-08,0.001988225256851907,9.87516580664115e-13,2.3549791764725546e-09,5.363669315314532e-10,4.011488916825502e-12,3.6964881260556135e-08,7.473544802220775e-11,7.629903377682397e-12,2.3495665668990354e-10,8.155677470670941e-15,4.908918319399667e-10,3.037820680540938e-14,4.0910887334925315e-16,6.506815426351908e-10,8.748937691064179e-17,9.958532974473832e-15,6.940518768321565e-14,3.76,0.0,0.09709168400815647,0.9963215109760276,0.00039891902208833905,5.694311391041826e-10,0.6321549660463934,0.6511403087803291,0.0012015795053961385,1.1913976739783923e-10,0.002183538729183025,0.00045171826938345444,0.008017054853948043,1.440024008022608e-08,7.36497814215779e-08,9.868074478267825e-06,1.1772227244321225e-05,0.00025763759715965475,8.230016261891854e-09,0.0010110143364134936,1.3215387978932375e-06
3.255252536923512e-05,0.8636228250139495,9.766943190430148e-06,2.8594265892815538e-05,1.058004339068747e-05,0.00025185655526958276,0.0,0.0,4.527768238163108e-05,9.494997571807922e-08,0.00014886900499022057,4.822927404243891e-05,5.795854357098365e-07,2.047190700226314e-15,1.051576339284487e-10,1.13651215450175e-06,6.224406853013953e-08,0.0020041924813878624,1.0127215598040958e-12,2.3795520730630544e-09,5.489124622883975e-10,4.075318246208678e-12,3.7257246253162186e-08,7.660496265196704e-11,7.738508229291639e-12,2.4113147008799083e-10,8.438244380631043e-15,5.023060449759307e-10,3.1865417605641207e-14,4.235860819067832e-16,6.602376754804138e-10,9.041448582218548e-17,1.026712360851482e-14,7.217084327148666e-14,3.76,0.0,0.09597251234969459,0.9963001563900122,0.00040226058373571096,5.896110837116152e-10,0.6331742651701605,0.6523245366146583,0.0012015537308761278,1.1930628565151924e-10,0.0022023908223915596,0.0004517145831922577,0.008087327344378708,1.4397037723432002e-08,7.429692513276005e-08,9.868002927602558e-06,1.1879138702779862e-05,0.0002602540761276702,8.273157130767087e-09,0.0010190290271548928,1.3283615365108368e-06
3.2736703410403193e-05,0.8637877078097355,9.812638269273492e-06,2.8773198669080567e-05,1.073236335468496e-05,0.0002537501954682424,0.0,0.0,4.558932484356429e-05,9.60477347964635e-08,0.0001511119019159152,4.8891780651618615e-05,5.864652505867305e-07,2.082660379953536e-15,1.0647945777837625e-10,1.1454736216333702e-06,6.355242247132597e-08,0.002020169653029182,1.0384629048413763e-12,2.404181098129259e-09,5.61671773988925e-10,4.139912910519906e-12,3.755079085595775e-08,7.851390737130027e-11,7.848421529939157e-12,2.474354599402154e-10,8.72979979661774e-15,5.139185520943221e-10,3.3415016309446523e-14,4.385167816281772e-16,6.698962027025217e-10,9.34214948010011e-17,1.0584005121530115e-14,7.503169533367943e-14,3.76,0.0,0.09486619279331973,0.9962787541894347,0.0004056129427362547,6.103720821113599e-10,0.6341805548842933,0.6534960501734932,0.0012015278992168253,1.1947052215248618e-10,0.0022212786257653277,0.0004517034686791547,0.008157727353158109,1.4393628770069175e-08,7.49452487224846e-08,9.867768754184951e-06,1.1986334499581418e-05,0.0002628692592685678,8.316237912723938e-09,0.0010270462784215976,1.3352421760667437e-06
3.292088145157127e-05,0.8639508285489484,9.858797561911132e-06,2.895308475420181e-05,1.0887042982863175e-05,0.00025565114889010497,0.0,0.0,4.5903213020844654e-05,9.715974515998452e-08,0.00015337561852089162,4.955936488484551e-05,5.934072045088976e-07,2.1187897777602443e-15,1.078174659214871e-10,1.1544720154555196e-06,6.487968010542989e-08,0.0020361563592419907,1.0647509337946941e-12,2.428865282263336e-09,5.746473218729056e-10,4.2052849346621906e-12,3.784554133310271e-08,8.046309099858288e-11,7.959660705274808e-12,2.538708779838468e-10,9.030617603554719e-15,5.257318829254714e-10,3.502919162171176e-14,4.539134695763584e-16,6.796581139348166e-10,9.651237191408724e-17,1.0909383623951508e-14,7.799059893775994e-14,3.76,0.0,0.0937725776517346,0.9962573045280383,0.00040897622096440294,6.317270664392609e-10,0.635173984528261,0.6546549954616652,0.0012015020106000858,1.1963250524055622e-10,0.002240201857636066,0.00045168529490680824,0.008228253414079121,1.4390024752781902e-08,7.559473862681828e-08,9.867380024475456e-06,1.2093813696646376e-05,0.00026548306626480886,8.35925849262818e-09,0.0010350658888026011,1.3421818299792902e-06
3.3105059492739344e-05,0.8641122074991127,9.905428334965476e-06,2.91339443436366e-05,1.1044122402595112e-05,0.0002575594934229181,0.0,0.0,4.621937478324134e-05,9.8286174341607e-08,0.00015566026503663558,5.0232047731387354e-05,6.004122257405266e-07,2.1555951289002437e-15,1.0917198026652845e-10,1.163508150882399e-06,6.622600464710141e-08,0.0020521521905349166,1.0915961732611928e-12,2.4536036664199572e-09,5.878415836685123e-10,4.2714465986382386e-12,3.814152479250384e-08,8.245334222417608e-11,8.072243415528421e-12,2.604400164682502e-10,9.340980181122445e-15,5.37748598346483e-10,3.671019495981943e-14,4.697889458567929e-16,6.895244123260221e-10,9.968913258764354e-17,1.1243470375010669e-14,8.105048747643341e-14,3.76,0.0,0.0926915209291521,0.996235807552643,0.00041235054187930447,6.536891779359965e-10,0.6361547017302752,0.6558015168083914,0.0012014760651747776,1.1979225836671233e-10,0.0022591602414399167,0.00045166042268359624,0.00829890407706207,1.438623693881319e-08,7.624538143100842e-08,9.866844626211806e-06,1.2201575391277058e-05,0.0002680954211283885,8.402218757968338e-09,0.0010430876594724975,1.3491816119216255e-06
3.328923753390742e-05,0.8642718647128198,9.952537870935168e-06,2.9315797759105835e-05,1.1203643297662785e-05,0.0002594753069176749,0.0,0.0,4.6537838304252314e-05,9.942719235163659e-08,0.00015796595327489734,5.090985066122719e-05,6.07481267070118e-07,2.193092900888256e-15,1.1054332883573276e-10,1.1725828525387058e-06,6.759156060001885e-08,0.002068156740382178,1.1190093697516108e-12,2.4783953018443214e-09,6.012570599364901e-10,4.338410460168528e-12,3.843876799759884e-08,8.448551015357103e-11,8.186187559449591e-12,2.6714520899259097e-10,9.661179151715625e-15,5.499712910433187e-10,3.8460341848266615e-14,4.861563213803412e-16,6.994961138867037e-10,1.0295383798185779e-16,1.1586482067566192e-14,8.421437481719716e-14,3.76,0.0,0.09162287830371288,0.9962142634030934,0.00041573602987258937,6.762717693205112e-10,0.6371228524257135,0.6569357568854015,0.001201450063134133,1.199498123999444e-10,0.0022781535056798025,0.0004516292040596159,0.008369677907991391,1.4382276305024002e-08,7.689716386797238e-08,9.866170255184261e-06,1.2309618716071812e-05,0.0002707062521062279,8.445118598824155e-09,0.0010511113941630646,1.3562426364992434e-06
3.3473415575075494e-05,0.8644298200032969,1.0000133472827055e-05,2.94986654503234e-05,1.1365648043727144e-05,0.00026139866719203527,0.0,0.0,4.685863207184379e-05,1.0058297172141993e-07,0.00016029279665762423,5.159279562861694e-05,6.146153006106749e-07,2.231300095049307e-15,1.1193184597577575e-10,1.181696953947127e-06,6.897651377148322e-08,0.002084169605167243,1.1470014923142953e-12,2.50323925001104e-09,6.148962743355619e-10,4.406189376684761e-12,3.8737298095804754e-08,8.656046470393396e-11,8.301511281416827e-12,2.7398883117819906e-10,9.991515025371107e-15,5.624025859432071e-10,4.028201299286965e-14,5.030290236839007e-16,7.09574248149412e-10,1.0630859666415818e-16,1.193864109341178e-14,8.748535694413139e-14,3.76,0.0,0.09056650711292388,0.9961926722123601,0.00041913281113328246,6.994884066088701e-10,0.6380785808709567,0.6580578567205513,0.0012014240046284881,1.201051933620597e-10,0.002297181383897274,0.0004515919832716823,0.008440573488593037,1.4378153570622809e-08,7.7550072817164e-08,9.865364434580708e-06,1.2417942838861544e-05,0.00027331549161119175,8.48795790784364e-09,0.0010591368991419387,1.3633660197420206e-06
3.365759361624357e-05,0.864586092958333,1.0048222465764885e-05,2.9682567997703516e-05,1.1530179002860497e-05,0.0002633296520374127,0.0,0.0,4.7181784899106004e-05,1.0175368756585179e-07,0.00016264091025275054,5.228090507737124e-05,6.218153125597075e-07,2.270234191930822e-15,1.1333787194764276e-10,1.1908512972616433e-06,7.038103130631295e-08,0.002100190384104044,1.1755837325733408e-12,2.528134582570813e-09,6.287617740258811e-10,4.474796486949153e-12,3.903714283700322e-08,8.867909720154358e-11,8.41823297369119e-12,2.809733016409618e-10,1.033229695571961e-14,5.750451408586287e-10,4.217765589092377e-14,5.204208046874706e-16,7.197598586573687e-10,1.0975556515023858e-16,1.2300175625863611e-14,9.086661432263916e-14,3.76,0.0,0.08952226633214543,0.996171034106535,0.0004225410143545057,7.233528718393654e-10,0.6390220296644068,0.6591679557184894,0.0012013978898004168,1.2025842662288653e-10,0.0023162436146295044,0.0004515490975795146,0.008511589416247972,1.4373879226114004e-08,7.820409530284909e-08,9.864434534821234e-06,1.2526546962610566e-05,0.000275923076123018,8.530736580207723e-09,0.0010671639831802107,1.3705528792883509e-06
3.3841771657411645e-05,0.8647407029370219,1.0096812196953296e-05,2.98675261149643e-05,1.1697278775514624e-05,0.0002652683392271089,0.0,0.0,4.750732593136986e-05,1.0293951765500375e-07,0.00016501041080778202,5.2974201946982735e-05,6.290823044081621e-07,2.309913055106136e-15,1.1476175316938981e-10,1.2000467337040876e-06,7.180528172959008e-08,0.002116218679146985,1.2047675064553731e-12,2.5530803812887433e-09,6.428561301405758e-10,4.54424521457465e-12,3.933833014569249e-08,9.084232110040527e-11,8.536371279441244e-12,2.881010831338046e-10,1.0683843163004576e-14,5.87901647247955e-10,4.414978673922829e-14,5.383457475758731e-16,7.300540029294163e-10,1.1329694977852251e-16,1.2671319636338733e-14,9.436141471757618e-14,3.76,0.0,0.08849001655092839,0.9961493492048535,0.0004259607704840216,7.478791662730857e-10,0.6399533397706415,0.6602661916844098,0.001201371718794892,1.2040953875925808e-10,0.0023353399413602025,0.0004515008771876715,0.008582724303777177,1.4369463533108524e-08,7.885921849211749e-08,9.8633877736245e-06,1.2635430325305566e-05,0.0002785289460754459,8.573454513589485e-09,0.00107519245751518,1.377804334531878e-06
