Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164),CF2O(49),S(125),C2HF(58),S(463),C2HF(468),C2H2F3(68),S(165),S(464),S(130),C2H2F2(59),C2H3F2(65),C2H2F3(67),CF2(43),CHFCF2(55),CF2CH(73),C2HF2(72),S(179),C2H3F2(64),CHF2(82),CHF3(42),S(1244),S(1385),CF2O2(181),CF2O2(276),CH2F2(41),S(203),S(1542),CHO2(322),C2F(467),S(174),S(413),S(1894),C2H3F2(66),C2HF4(54),CHFO(47),S(2753),S(512),CF2CF2(61),C2HF3(169),C2HF4(69),C2HFO(577),S(3833),S(2867),F(37),S(344),CFO(51),C1OO1(180),CH2O2(318),C2H2O(623),S(3850),S(970),S(2764)
9.669584512715041e-05,0.9276234159620185,0.002123517696641763,0.00048062695719874957,0.0006119268512386406,0.12547800836829887,0.0,0.0,0.00115603542583393,0.00010130026533447826,0.40908876148558454,0.016888054238246995,0.0005222416624070855,8.458435387285748e-10,1.0848995942105642e-07,2.3289420546187327e-06,0.0009571321848626359,0.010814524118910419,0.00011097670541083236,1.2791402449939039e-08,1.3138435194233793e-05,2.2659820716483948e-09,5.869345161111644e-07,5.4352352407468655e-05,1.5505734564407238e-07,0.00025851548524302454,6.558624220035693e-08,5.1727815683084364e-05,2.579582584532362e-05,9.54235795793602e-08,1.0118557535368407e-06,1.1193293934719296e-09,1.497601953941653e-08,4.573629262710495e-06,3.76,0.0,0.005678852960326695,0.5496914317162629,0.24848726293365106,0.006079585513056771,0.2732561270493266,0.856755105281704,0.0005694650004173829,1.9524324667332224e-11,0.1881688302280601,0.000461001225837876,0.054593824150175,8.929883417108924e-09,3.6853720222264494e-07,1.2128753095427245e-05,2.8435224055198305e-05,0.0016563574934492563,2.6991059565345582e-08,0.007806516325515294,0.00013654618796729166,4.6041472608305716e-05,0.16753614308820525,0.02340958329379322,0.0009206262226596037,0.00010134536665640667,0.0005431122981956306,3.7040597790855626e-05,0.006934480742677662,0.0061470957213890474,2.71317738781732e-07,5.593124431008927e-12,1.0700908143184228e-05,1.538798257061632e-07,0.021620860848651533,3.901563062680311e-08,8.502749366085385e-13,6.6835871405833e-08,2.3266025422399433e-05,1.9113336335951024e-09,4.3674011640122016e-07,1.8144224216143074e-10,1.7481158090173748e-05,3.298999965154725e-05,0.0035781433713505057,1.239260318570924e-09,2.7967690100369795e-09,0.0037187346453153706,3.164382607366543e-08,5.7674661140954263e-05,0.00012312573368372247,2.981998809724987e-11,0.00012659627945928398,2.4922411886693593e-06,0.0023673650302701737,3.399003157529543e-05,3.3634567500345857e-12,1.1745561809968417e-12,5.721982349970673e-10,4.408140396540394e-12,1.5529311223262688e-09,5.657195331081261e-09
9.694186373495661e-05,0.9277934446718713,0.0021297437201698898,0.0004809556096928706,0.0006121612871264219,0.12576499618797368,0.0,0.0,0.00114902017264814,0.00010028670239510898,0.4102311363554591,0.01694564795539534,0.0005206140540629228,8.54831781405812e-10,1.0908830832200888e-07,2.3346952997102366e-06,0.0009586398054369058,0.010753432339346853,0.00011137700251804388,1.2835342080184472e-08,1.3284561898879768e-05,2.287594496335393e-09,5.89855979378539e-07,5.4468572111931086e-05,1.5441996380484798e-07,0.0002600276731295748,6.616216573347547e-08,5.206147644062494e-05,2.5873334514170664e-05,9.584083654108365e-08,1.0105917581425278e-06,1.120197825947946e-09,1.5061017728773493e-08,4.576766491047024e-06,3.76,0.0,0.005604629896826993,0.5484724701518437,0.2491037353133043,0.006086226885669612,0.272222599435702,0.8572950028394536,0.0005682021997528928,1.9403789965800388e-11,0.18881862567943417,0.0004609056744483455,0.054746146638082804,8.906600283798913e-09,3.695673784486277e-07,1.2133596682937425e-05,2.816129434224073e-05,0.0016520372324925034,2.6954722882229905e-08,0.007796648575474191,0.0001364093672351905,4.607310264251586e-05,0.16779627550046494,0.023368673730642095,0.000919257304511423,0.00010120365093109083,0.0005409588505641357,3.700427908606849e-05,0.0069329061983309575,0.00614358544247439,2.6959317402201544e-07,5.557573904111757e-12,1.0691900082345731e-05,1.5375004326425777e-07,0.021605728947096337,3.8881375783202715e-08,8.44870571949757e-13,6.670668408525675e-08,2.3306069014233608e-05,1.9006402516046413e-09,4.355881392925895e-07,1.8068958751493048e-10,1.7484307543011393e-05,3.300793938371676e-05,0.0035739687375725394,1.2369579155882174e-09,2.7909567053867046e-09,0.003720294302902583,3.158855335715125e-08,5.780032549154082e-05,0.00012304404774371417,2.972869628241425e-11,0.00012636024503595906,2.493612093669209e-06,0.002364216967139824,3.39746580776899e-05,3.3636502646595055e-12,1.1746265566651193e-12,5.756808652593463e-10,4.4361896081676045e-12,1.5502603047571315e-09,5.6559040885712925e-09
9.718788234276281e-05,0.92796282306279,0.0021360013286253316,0.0004812887872355974,0.0006124043857097445,0.12605047972736344,0.0,0.0,0.001142065787451359,9.928559839018364e-05,0.41136988155896365,0.017003230116538624,0.0005189945874088161,8.63929770426917e-10,1.0969114672733455e-07,2.3405090549455898e-06,0.0009601465582841833,0.010692635682550041,0.00011177760590688742,1.2879396507352416e-08,1.3431722453480375e-05,2.3093514627650667e-09,5.927963795049746e-07,5.458391197624308e-05,1.5378737967610786e-07,0.0002615377687764292,6.67416235830137e-08,5.239554869220333e-05,2.5950392334758435e-05,9.625869794183836e-08,1.0093523172398564e-06,1.121067549275673e-09,1.5146228239909984e-08,4.579777358494148e-06,3.76,0.0,0.005531446364592018,0.547256731000785,0.24971817158511375,0.0060927650935623315,0.2711925174768072,0.8578338149870036,0.0005669427373595969,1.9283998899693958e-11,0.18946716723794316,0.000460816464755755,0.054897964343730545,8.883514700398295e-09,3.705941405221714e-07,1.2138491307859867e-05,2.7890498482295767e-05,0.0016477251777972863,2.6917908333624206e-08,0.0077866345993579,0.00013627342042195432,4.6104721088175435e-05,0.1680546541485438,0.023327502282607392,0.0009178986320343369,0.00010106296389859587,0.0005388201475743555,3.6968180820023135e-05,0.006931297903974711,0.006140109001775735,2.6788310773209384e-07,5.522322245491714e-12,1.0682779680006735e-05,1.536186476120257e-07,0.021590065784560367,3.8747870027661656e-08,8.395116404223778e-13,6.657948378130606e-08,2.3346286314103732e-05,1.8900458297135117e-09,4.3443782028566943e-07,1.7994056719976784e-10,1.7487425846128282e-05,3.302574287033732e-05,0.003569810293668104,1.234656410108619e-09,2.785173581715266e-09,0.0037217998906723337,3.153292650792708e-08,5.792558985945392e-05,0.00012296226007838117,2.963769618669161e-11,0.00012612260005832388,2.49501534275655e-06,0.002361017252560957,3.39596465696479e-05,3.363915975950445e-12,1.1747221446675633e-12,5.791708086258981e-10,4.4644018592188315e-12,1.5475956159221016e-09,5.654556948274066e-09
9.7433900950569e-05,0.9281315557543282,0.002142290805692033,0.0004816265046150826,0.0006126561722208366,0.12633446515043117,0.0,0.0,0.0011351716316681617,9.829678128017952e-05,0.4125050183398447,0.017060801920558928,0.0005173832393036403,8.731391749274576e-10,1.1029853073432954e-07,2.3463838411816642e-06,0.0009616525036349293,0.010632134035267764,0.00011217852692390183,1.292356870690228e-08,1.3579921031214974e-05,2.331254043016447e-09,5.957559167293515e-07,5.46983795074954e-05,1.5315956053992818e-07,0.00026304570871044927,6.732464033261507e-08,5.273002689686688e-05,2.602699962458552e-05,9.667717528867736e-08,1.0081373497954224e-06,1.12193867085311e-09,1.523165271839879e-08,4.582662774015916e-06,3.76,0.0,0.005459287731457228,0.5460441916246017,0.2503305864072187,0.00609920040434787,0.2701658664857401,0.8583715559537659,0.0005656865897851848,1.916494595473435e-11,0.19011446311968375,0.00046073349438182314,0.05504927905767068,8.860623288851757e-09,3.7161750055985434e-07,1.2143435987710775e-05,2.7622795408894776e-05,0.0016434214450536146,2.6880620649090306e-08,0.00777647582554276,0.00013613834851826503,4.613632727882909e-05,0.1683112877258876,0.023286071800369384,0.0009165501843219121,0.0001009233039604846,0.0005366960736480222,3.693230343307508e-05,0.006929656064538753,0.006136666050057231,2.6618739109495275e-07,5.487366387628348e-12,1.0673548081016416e-05,1.534856551741995e-07,0.021573875322635373,3.861510851194729e-08,8.341976757270152e-13,6.645426373464121e-08,2.338667926830304e-05,1.879549219207144e-09,4.332891608413656e-07,1.79195167900759e-10,1.7490513839796186e-05,3.304341258559009e-05,0.0035656686606604236,1.232355877402494e-09,2.779419187547173e-09,0.003723251768718945,3.1476949381319944e-08,5.8050459655569915e-05,0.00012288038428407653,2.9546989163764724e-11,0.0001258833861661005,2.4964511328978214e-06,0.0023577665818801815,3.3945003501715906e-05,3.3642540737575475e-12,1.1748430143116328e-12,5.826680976034883e-10,4.492778944907501e-12,1.5449369744927914e-09,5.6531546789475486e-09
9.76799195583752e-05,0.9282996473181087,0.0021486124366054352,0.0004819687766291769,0.0006129166717309817,0.12661695860128475,0.0,0.0,0.001128337073862087,9.7320081447065e-05,0.4136365678664133,0.017118364566786462,0.0005157799858889393,8.824614222043087e-10,1.109105177593823e-07,2.3523202170287312e-06,0.0009631577011375598,0.010571927235828183,0.00011257977678094375,1.296786166626664e-08,1.3729161834403405e-05,2.353303321823554e-09,5.987347928689281e-07,5.481198219919943e-05,1.5253647382359746e-07,0.0002645514296537938,6.7911240765792e-08,5.3064905539127656e-05,2.61031567146141e-05,9.709628010657383e-08,1.006946775157118e-06,1.1228112962257366e-09,1.5317292821774565e-08,4.585423644869577e-06,3.76,0.0,0.005388139578007164,0.544834829500956,0.25094099432288564,0.006105533084463921,0.26914263178285774,0.8589082398334198,0.0005644337336976662,1.9046625658398966e-11,0.19076052154552783,0.0004606566625277545,0.055200092560719866,8.83792272507958e-09,3.726374706132327e-07,1.2148429753821855e-05,2.7358144636799433e-05,0.0016391261455935184,2.6842864528375447e-08,0.007766173673482639,0.00013600415244157502,4.616792055931756e-05,0.1685661848143606,0.02324438509845519,0.0009152119398149306,0.00010078466944126043,0.0005345865138068111,3.689664734177162e-05,0.006927980881499165,0.006133256235951329,2.645058767853127e-07,5.4527032934691064e-12,1.0664206412469523e-05,1.5335108212654012e-07,0.021557161497017377,3.848308636725103e-08,8.289282161663478e-13,6.633101670492025e-08,2.342724991150098e-05,1.8691492844501775e-09,4.3214216219945277e-07,1.7845337624657127e-10,1.74935723536126e-05,3.3060950957129176e-05,0.003561544442215275,1.2300563903749366e-09,2.7736930744329593e-09,0.0037246502858530586,3.142062578375194e-08,5.8174940213499446e-05,0.00012279843367080524,2.9456576493818814e-11,0.0001256426444238482,2.497919658537121e-06,0.0023544656438372743,3.393073519359305e-05,3.364664730426982e-12,1.1749892231480145e-12,5.861727656221168e-10,4.521322671947067e-12,1.5422842982505772e-09,5.651698032240982e-09
9.79259381661814e-05,0.9284671022506581,0.0021549665083291985,0.0004823156180931982,0.0006131859093079098,0.12689796620547086,0.0,0.0,0.00112156148876298,9.635533138656018e-05,0.4147645512388189,0.017175919254946034,0.0005141848026110667,8.918982869629868e-10,1.1152716972215367e-07,2.3583188040297147e-06,0.0009646622099254297,0.010512015081151915,0.00011298136656901259,1.301227838526443e-08,1.38794490914129e-05,2.375500402636338e-09,6.017332122134478e-07,5.4924727532353316e-05,1.519180870979421e-07,0.0002660548684970453,6.850145000806089e-08,5.3400179127181164e-05,2.617886394718517e-05,9.75160239506313e-08,1.0057805135651759e-06,1.1236855291182718e-09,1.5403150215529215e-08,4.5880608767118915e-06,3.76,0.0,0.005317987670372613,0.5436286222104664,0.2515494097740624,0.006111763399304983,0.26812279869678185,0.8594438806007539,0.0005631841458717053,1.892903258003644e-11,0.19140535073978004,0.00046058586976928406,0.05535040662513768,8.815409731169666e-09,3.736540626757527e-07,1.2153471648881418e-05,2.709650618606169e-05,0.0016348393869685786,2.6804644644917797e-08,0.007755729554756146,0.00013587083302275737,4.6199500272069365e-05,0.16881935389764713,0.023202444959874897,0.0009138838764146121,0.0001006470586012986,0.0005324913536297651,3.686121293819997e-05,0.006926272553285919,0.006129879206429454,2.628384187883851e-07,5.418329953140333e-12,1.0654755786686261e-05,1.532149444327766e-07,0.02153992822059669,3.835179877447767e-08,8.237028041926707e-13,6.62097358399192e-08,2.3468000159005763e-05,1.8588449023533339e-09,4.309968254060055e-07,1.7771517861649539e-10,1.7496602205929268e-05,3.307836037097934e-05,0.0035574382269592387,1.2277580199716262e-09,2.7679948022924024e-09,0.0037259957811196683,3.1363959479014614e-08,5.829903678692969e-05,0.00012271642129970151,2.936645939203499e-11,0.00012540041539071492,2.499421114113807e-06,0.0023511151213373802,3.39168478529864e-05,3.365148122765771e-12,1.175160834861471e-12,5.896848470277144e-10,4.550034858964215e-12,1.5396375068006763e-09,5.6501877489708885e-09
9.81719567739876e-05,0.9286339251258154,0.002161353309547905,0.0004826670438104742,0.0006134639097196434,0.12717749406543633,0.0,0.0,0.0011148442591255954,9.540236623159487e-05,0.4158889894713756,0.0172334671853894,0.0005125976642426666,9.014518139684988e-10,1.1214854837560073e-07,2.364380193626262e-06,0.0009661660885274601,0.010452397317761729,0.00011338330723845636,1.3056821876664626e-08,1.4030787063269552e-05,2.3978464072465274e-09,6.047513801268604e-07,5.503662297188412e-05,1.5130436761575658e-07,0.00026755596233921954,6.909529348089455e-08,5.373584219823654e-05,2.625412167847801e-05,9.793641838670554e-08,1.0046384858428959e-06,1.1245614714156204e-09,1.5489226579462078e-08,4.590575373128278e-06,3.76,0.0,0.00524881800225602,0.5424255474617454,0.25215584707704924,0.0061178916129521355,0.26710635256826043,0.8599784920843072,0.000561937803214557,1.8812161343124313e-11,0.19204895892950258,0.00046052101835538473,0.05550022301220285,8.793081113218481e-09,3.746672886674659e-07,1.2158560736813766e-05,2.683784070821077e-05,0.0016305612721193958,2.6765965639553873e-08,0.007745144871181295,0.00013573839108479684,4.6231065789163015e-05,0.1690708033389419,0.02316025412887102,0.0009125659713436939,0.00010051046962360469,0.0005304104793719435,3.6826000611134674e-05,0.006924531274641302,0.006126534606574964,2.6118487302005897e-07,5.384243396633761e-12,1.0645197295760345e-05,1.530772577574183e-07,0.021522179378041843,3.822124093578633e-08,8.185209883241609e-13,6.60904147173696e-08,2.3508931977849975e-05,1.8486349703713944e-09,4.298531511084436e-07,1.769805605450217e-10,1.749960421263812e-05,3.309564316575502e-05,0.003553350585162995,1.2254608333739322e-09,2.7623239406719893e-09,0.003727288581591587,3.1306954178477256e-08,5.842275455707796e-05,0.00012263435992924702,2.927663893786225e-11,0.0001251567390007403,2.5009556919476666e-06,0.0023477156900372515,3.3903347550802066e-05,3.3657044575363148e-12,1.1753579226795726e-12,5.932043772196434e-10,4.578917337997802e-12,1.5369965212372463e-09,5.648624549003604e-09
9.84179753817938e-05,0.9288001203301928,0.002167773131097042,0.00048302306862925155,0.0006137506978598124,0.12745554826139047,0.0,0.0,0.0011081847745066774,9.446102346528987e-05,0.4170099034980693,0.017291009559126505,0.0005110185448569177,9.111237973336692e-10,1.1277471157431583e-07,2.3705049022694215e-06,0.0009676693949237079,0.010393073647698372,0.00011378560959864615,1.310149516734567e-08,1.4183180041171587e-05,2.4203424734076247e-09,6.077895017068905e-07,5.5147675967285875e-05,1.5069528320986404e-07,0.00026905464846706457,6.969279677602297e-08,5.407188931405969e-05,2.632893027670854e-05,9.835747501564232e-08,1.0035206136180979e-06,1.1254392231992679e-09,1.5575523604285203e-08,4.592968035702139e-06,3.76,0.0,0.005180616772871728,0.5412255830808346,0.2527603204335552,0.006123917988282841,0.2660932787511086,0.8605120879799266,0.0005606946827551249,1.869600660534086e-11,0.192691354343725,0.00046046201208337133,0.055649543473114946,8.770933708203385e-09,3.756771604403115e-07,1.2163696090940914e-05,2.6582109415346176e-05,0.0016262918998436145,2.6726832123339757e-08,0.007734421015658814,0.0001356068273468325,4.626261647635429e-05,0.16932054139125444,0.023117815314721922,0.0009112582014105045,0.00010037490063491029,0.0005283437779537398,3.6791010715907315e-05,0.0069227572369216835,0.006123222080004916,2.5954509652751334e-07,5.350440676894975e-12,1.0635532016107996e-05,1.5293803755578924e-07,0.021503918828275827,3.809140802354795e-08,8.133823205314833e-13,6.597304690085466e-08,2.3550047255571546e-05,1.83851839380383e-09,4.287111398756777e-07,1.7624950808917156e-10,1.7502579174304388e-05,3.311280163475553e-05,0.0035492820706431592,1.2231648966129814e-09,2.756680059259345e-09,0.00372852900364143,3.1249613546204264e-08,5.854609861357788e-05,0.00012255226204529657,2.9187116184264247e-11,0.00012491165461936074,2.5025235833783343e-06,0.002344268018972197,3.3890240237041356e-05,3.366333945847067e-12,1.1755805588273622e-12,5.967313925200581e-10,4.607971952727018e-12,1.5343612610748833e-09,5.647009140124294e-09
9.86639939896e-05,0.9289656923126496,0.002174226265719788,0.00048338370745707533,0.0006140462987529222,0.12773213485155935,0.0,0.0,0.0011015824310651207,9.353114281628523e-05,0.4181273141740868,0.01734854757773599,0.0005094474177784593,9.209156896281179e-10,1.1340571895482463e-07,2.3766935045071074e-06,0.000969172186571333,0.010334043731850975,0.00011418828434535344,1.3146301299942866e-08,1.4336632345547194e-05,2.4429897551541276e-09,6.108477842253688e-07,5.5257893952687804e-05,1.5009080172879145e-07,0.00027055086434329034,7.029398575316402e-08,5.4408315059252726e-05,2.6403290120981036e-05,9.877920550257103e-08,1.0024268191674272e-06,1.1263188826693237e-09,1.5662042994834282e-08,4.595239763984347e-06,3.76,0.0,0.005113370375807109,0.540028707007033,0.2533628439351551,0.006129842787003064,0.26508356261432847,0.8610446818574994,0.0005594547616396383,1.8580563069038598e-11,0.19333254521229917,0.00046040875614015455,0.05579836974895046,8.748964406574949e-09,3.7668368977855277e-07,1.2168876797775992e-05,2.6329274052803164e-05,0.0016220313650486245,2.6687248678740695e-08,0.007723559372524886,0.0001354761424107726,4.6294151702914466e-05,0.16956857620254223,0.023075131193595968,0.0009099605428040246,0.00010024034969807089,0.0005262911368644015,3.675624357556275e-05,0.006920950628268347,0.006119941269141173,2.5791894774716794e-07,5.316918875820117e-12,1.062576100910143e-05,1.5279729906275706e-07,0.021485150405564007,3.796229528864985e-08,8.082863572192591e-13,6.585762549792546e-08,2.3591348039917017e-05,1.8284940929953068e-09,4.2757079204110786e-07,1.755220068253518e-10,1.750552788038258e-05,3.3129838027569404e-05,0.0035452332217858957,1.2208702734800896e-09,2.7510627403866234e-09,0.0037297173535810065,3.119194120147899e-08,5.866907396895482e-05,0.00012247013987754787,2.90978921013525e-11,0.00012466520106946459,2.504124978964757e-06,0.0023407727708278426,3.3877531748432444e-05,3.367036757707495e-12,1.175828801246583e-12,6.002659303495805e-10,4.6372005616332015e-12,1.5317316496874963e-09,5.645342221767435e-09
9.891001259740619e-05,0.9291306454383212,0.002180713008023453,0.00048374897528194146,0.0006143507374324417,0.12800725987150088,0.0,0.0,0.0010950366312955883,9.261256618224861e-05,0.41924124227588067,0.017406082443314045,0.0005078842557845212,9.308294047150879e-10,1.1404163806589402e-07,2.382946710040833e-06,0.0009706745204183784,0.010275307191958098,0.0001145913420586066,1.3191243330285809e-08,1.4491148325919225e-05,2.4657894281911224e-09,6.139264388991425e-07,5.53672843467775e-05,1.4949089086870672e-07,0.00027204454760032125,7.089888669029849e-08,5.474511404323546e-05,2.647720160062532e-05,9.920162151659078e-08,1.0013570258711686e-06,1.1272005463785025e-09,1.5748786463732492e-08,4.597391455438672e-06,3.76,0.0,0.005047065392823211,0.5388348972908549,0.2539634315660234,0.006135666269665695,0.26407718954291504,0.8615762871644673,0.0005582180171295365,1.8465825485200426e-11,0.19397253976511467,0.0004603611570996894,0.05594670357118365,8.727170166821189e-09,3.776868884007807e-07,1.2174101960062276e-05,2.6079296879866545e-05,0.0016177797588945557,2.664721986021986e-08,0.007712561317726305,0.00013534633691845134,4.6325670852900264e-05,0.16981491581825323,0.02303220440958809,0.0009086729713208945,0.00010010681482448392,0.0005242524443007263,3.672169952661594e-05,0.006919111633710293,0.006116691815436368,2.563062869029407e-07,5.2836751123958285e-12,1.0615885320980957e-05,1.5265505728524598e-07,0.021465877920050294,3.783389799492009e-08,8.032326604536117e-13,6.57441438763109e-08,2.3632836086862226e-05,1.8185610044052675e-09,4.264321076345373e-07,1.7479804173923276e-10,1.750845111902275e-05,3.3146754553234996e-05,0.003541204562157179,1.218577024749385e-09,2.7454715697481493e-09,0.0037308539280497236,3.113394072021229e-08,5.879168556111179e-05,0.00012238800540900942,2.900896755999107e-11,0.00012441741664475509,2.5057600681259455e-06,0.002337230602066619,3.38652278156058e-05,3.3678130630057177e-12,1.1761027112908081e-12,6.038080291140329e-10,4.666605036238145e-12,1.529107609355355e-09,5.643624470441902e-09
