Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164),CF2O(49),S(125),C2HF(58),S(463),C2HF(468),C2H2F3(68),S(165),S(464),C2H2F2(59),S(162),S(130),C2H3F2(65),C2H2F3(67),CF2(43),CHFCF2(55),CF2CH(73),C2HF2(72),S(179),C2H3F2(64),CHF2(82),S(1228),CHF3(42),S(1335),CF2O2(181),CF2O2(276),CH2F2(41),S(203),S(1568),CHO2(322),S(174),CF2CF2(61),C2F(467),S(512),C2H3F2(66),S(413),S(1931),S(1325),C2HF3(169),F(37),C2HF4(69),C2HFO(577),S(4228),S(4234),CHFO(47),C2HF4(54),S(5148),C1OO1(180),CH2O2(318),CFO(51),C2H2O(623),S(1319),S(2245),S(344),S(1323),CHF2O(206),S(6577),CH2F(46),S(1074),S(973),CF3(45),C2H2F(71),CHO2(457),CHF2O(207),CH2CF(70),CHFO2(635),CF3O2(511)
0.0032715879946736428,0.6530854293114092,1.7735339226337652e-05,1.0874259745312621e-05,3.5009941394465185e-05,0.015920816004813487,0.0,0.0,0.0014263791894626454,0.0004869499083851888,0.08720541333913366,0.017453846025187927,1.6403983531145804e-05,1.786156985608707e-16,3.4854775705394342e-12,1.0775250488843682e-08,1.5860337030758517e-05,0.023215889823353368,5.780813936185098e-08,1.4812917834562685e-11,7.4124103211949785e-06,6.487388131764869e-13,4.1996719788896206e-10,3.63141935950232e-06,1.3602903179653385e-08,4.469369755157037e-06,3.804700475438732e-11,3.4123325890474496e-07,8.974723423716407e-07,3.101547173985155e-10,6.199723170748009e-08,4.146454939847843e-12,5.838963676905153e-11,1.4004110823162375e-07,3.76,0.0,0.17256214818531185,0.8178029946656138,0.1079743991167169,0.001017986875248363,0.34090702071236295,0.45622960076854696,0.00015011354785916104,1.9895936955674335e-12,0.10587146241594626,0.00039352926995854585,0.0005969094772148442,1.1607876369168111e-07,1.1703612148736747e-10,2.298913095029464e-06,0.00018265241068463522,0.014484951709380228,0.0018512135072526555,1.2288928716232848e-11,1.3627313020826244e-10,3.7419804940247136e-05,6.887667827511535e-06,0.006232967947165889,0.007415859727939759,1.0429445178180897e-05,6.944641258356537e-07,0.00021935070898417353,8.613456729480254e-06,0.00016642386142940002,2.5574128263637333e-06,0.007479221987345846,1.1775178096510329e-11,5.737728517029335e-07,1.1627538268553193e-09,0.002387098712868973,3.4884087042916303e-07,1.1578903553366206e-12,9.896941828107798e-09,8.928142623990602e-12,0.0015783306534050295,5.784617938612897e-09,1.4159900782074447e-08,2.1696965725452173e-06,2.9026015055369503e-07,7.009675556997742e-12,0.00025362824375149635,1.945836664813227e-10,2.3129596452242577e-08,5.200226933598044e-06,1.5544383120744755e-08,2.863022619859115e-14,7.877100664328757e-06,0.000590411461226105,3.13099958617093e-05,2.2590512645372773e-08,3.132610742869768e-13,3.1390961766002174e-14,5.875156036918573e-07,1.035639211134173e-13,5.17034805546514e-09,1.7070470209487033e-10,0.004957080992925903,3.973940035759504e-10,5.485103020808184e-09,3.617687165547516e-17,1.0794800642732985e-05,5.6844026070472194e-11,1.8575415553717224e-07,9.853213825568998e-05,2.8728652716522053e-07,3.342570884502711e-12,9.190174376683002e-10,4.964440632923899e-07,6.249092703103159e-12,1.2009904541130451e-06
0.003284349753592812,0.6533040284056526,1.7902985246553236e-05,1.0969622218349221e-05,3.5375904056945224e-05,0.016140028138864976,0.0,0.0,0.0014302283317867456,0.0004897429505419313,0.08867595459140094,0.017726201089450635,1.6574712691584467e-05,1.8529447477129604e-16,3.5703990229679998e-12,1.088608758840359e-08,1.6017479480238932e-05,0.02321279344975288,5.9350942074464746e-08,1.5217766290062178e-11,7.534562063783634e-06,6.626930661115827e-13,4.242950930644882e-10,3.7191622509305173e-06,1.3767379185654414e-08,4.566157115812479e-06,3.9316861595242604e-11,3.526024465739798e-07,9.16288921986603e-07,3.19365566897297e-10,6.240155523943248e-08,4.255823126412937e-12,6.023422929257651e-11,1.4355041229587337e-07,3.76,0.0,0.17115396691910592,0.8152100406222035,0.10963732042276948,0.001029075963246269,0.34030545620879143,0.4572432797429758,0.00014963759431713833,1.9791232988517526e-12,0.10735927931071981,0.00039344274922411274,0.00060459337059695,1.1564658264402261e-07,1.1854283974666386e-10,2.300445739558114e-06,0.000182813297280685,0.014614675347943513,0.0018696410888336948,1.2347159397101623e-11,1.37600775070323e-10,3.766800803033361e-05,6.909991203930479e-06,0.00627717415320639,0.007462824152828106,1.0549442495008588e-05,7.030489028970897e-07,0.00022124625126893435,8.676515850946368e-06,0.00016801718237150563,2.570476510508704e-06,0.007569064962001569,1.1835324016936878e-11,5.758228465751892e-07,1.1669067365210725e-09,0.002417108040416078,3.499133818680527e-07,1.1638044718502187e-12,9.94836593980847e-09,8.953747827883093e-12,0.001608165216073315,5.851828936629387e-09,1.4121385895586298e-08,2.1876795513001036e-06,2.920128827495981e-07,7.062850754985117e-12,0.0002568459086208472,1.9581603362344862e-10,2.3384089656981317e-08,5.311267711436295e-06,1.5702994471189648e-08,2.882106205836938e-14,7.977616411452017e-06,0.0005979378730271816,3.175683526400886e-05,2.2832624455458737e-08,3.15379611577901e-13,3.160323683281091e-14,5.968224365123086e-07,1.0582945292922737e-13,5.2104550329504984e-09,1.740701624565701e-10,0.0049985350672842295,3.9995591525126845e-10,5.609923548842236e-09,3.7275080240357533e-17,1.0806327706554983e-05,5.7296571792089876e-11,1.8726050390148586e-07,9.962548541626549e-05,2.9099153080865725e-07,3.425463467708519e-12,9.247456175244304e-10,5.02301180778691e-07,6.358600787065238e-12,1.2100627641048954e-06
0.0032971115125119813,0.653523014806859,1.8070399309753484e-05,1.106427293420875e-05,3.573947680854508e-05,0.01636028115763946,0.0,0.0,0.0014338682551144446,0.0004924093509921321,0.09015870588698419,0.018000266846422707,1.6743789891773885e-05,1.921701008963745e-16,3.656667027774261e-12,1.0996373228661096e-08,1.6174911688363303e-05,0.023206664375718857,6.092405381092084e-08,1.5631307672281996e-11,7.658406572576545e-06,6.769404914992807e-13,4.2859801568760856e-10,3.808192575555034e-06,1.3930652318317906e-08,4.664094470041057e-06,4.062415411358706e-11,3.642708460716417e-07,9.353509679707399e-07,3.287574802211838e-10,6.279345031619775e-08,4.367057063589132e-12,6.212415487012793e-11,1.471117316695731e-07,3.76,0.0,0.169751133234073,0.8126001850079935,0.11131166141963673,0.0010401825058627575,0.33968934294930225,0.4582545647011806,0.00014915853838959334,1.9685557281465294e-12,0.10885762348614675,0.0003933123517197869,0.0006123555038225038,1.151995349395721e-07,1.2006491001406967e-10,2.3017444033802896e-06,0.0001829377887120349,0.014743378942985063,0.0018880086096411555,1.2403394295006574e-11,1.3892397353875383e-10,3.791249093430053e-05,6.931802749051353e-06,0.006321318912903319,0.007509608512346919,1.0668861342757471e-05,7.116074542563082e-07,0.00022311231378054305,8.738769963303412e-06,0.00016960537108192728,2.5829948148656365e-06,0.007658737048010272,1.1892958798607534e-11,5.778277195206909e-07,1.1709682062841097e-09,0.0024471328412158048,3.509284075342323e-07,1.1694716584021083e-12,9.997710585499597e-09,8.977756004131817e-12,0.0016381850056423355,5.919161582319188e-09,1.4081102730798295e-08,2.2054998866848495e-06,2.9373165848681255e-07,7.115173527197897e-12,0.00026007837159912263,1.97043677071595e-10,2.3636886414268222e-08,5.423449014838934e-06,1.586076710852223e-08,2.900776540704461e-14,8.078312060477822e-06,0.0006054694276547483,3.220252187461157e-05,2.307121161797698e-08,3.174534055599144e-13,3.181102849653046e-14,6.061542619347985e-07,1.0812280905117434e-13,5.250372548567521e-09,1.7748536765706484e-10,0.0050397742618813485,4.024919005604368e-10,5.7364733800882865e-09,3.839888419290824e-17,1.0817339259419536e-05,5.774777807477134e-11,1.8875826245534448e-07,0.00010072499117763878,2.947338229363755e-07,3.5095652039760516e-12,9.303710154675932e-10,5.082218238231063e-07,6.469044850337532e-12,1.2190930416959938e-06
0.0033085970955392336,0.6537204201289215,1.822084426318091e-05,1.1148824152935373e-05,3.6064536168021676e-05,0.016559360456825642,0.0,0.0,0.0014369642202898844,0.0004946991131601319,0.09150343506089648,0.018248348481056855,1.6894483178646227e-05,1.9852914739817758e-16,3.7354585677277596e-12,1.1095129216908352e-08,1.6316833854625618e-05,0.023198575825081478,6.236588924038854e-08,1.6010999921022062e-11,7.771319973396502e-06,6.900176430587854e-13,4.3244807526188326e-10,3.889414002431576e-06,1.4076501418902151e-08,4.7532081514707946e-06,4.183338087937136e-11,3.750319091513339e-07,9.527165908347813e-07,3.3736519283955344e-10,6.313536628157243e-08,4.468760279727678e-12,6.386424470426486e-11,1.5036104371775738e-07,3.76,0.0,0.16849324444758532,0.810237185703055,0.11282810272652276,0.0010501918014055342,0.33912258139191803,0.4591626975770365,0.0001487247945447435,1.9589646426853584e-12,0.1102149758931953,0.000393157690736553,0.0006194077437395422,1.147847110175616e-07,1.2144778671388425e-10,2.3027138317695594e-06,0.0001830187385535273,0.014858304875654822,0.001904483679800594,1.2452280994745298e-11,1.4011073760777525e-10,3.812928451214132e-05,6.950992748062048e-06,0.0063609946715235816,0.0075515535916167624,1.0775807102892679e-05,7.192850258981723e-07,0.0002247658333270149,8.794093739882685e-06,0.0001710300467104283,2.5937897223376653e-06,0.007739269704215936,1.194265883847379e-11,5.79593456370041e-07,1.1745452077587554e-09,0.0024741608913943646,3.5179257621968803e-07,1.174358618184442e-12,1.0040322232411608e-08,8.997992191122771e-12,0.0016653529882739424,5.979850187594689e-09,1.4043357958085396e-08,2.2213943863788734e-06,2.952490732497271e-07,7.161517696270311e-12,0.0002629999790485887,1.981443366687163e-10,2.386286717430134e-08,5.525363009366037e-06,1.600200185671684e-08,2.917219844412095e-14,8.169069087050577e-06,0.000612249514598651,3.260247903927245e-05,2.3282803431590975e-08,3.1928082903152604e-13,3.1994133992114406e-14,6.145705512679025e-07,1.1021033704934907e-13,5.286132270138629e-09,1.806016570136911e-10,0.005076699063538386,4.0475179536910133e-10,5.851837663370087e-09,3.94324028608794e-17,1.0826812508964065e-05,5.8152594707555755e-11,1.9009866123063352e-07,0.00010171966547042843,2.9813333483508624e-07,3.5862826343690776e-12,9.353445689915867e-10,5.136042259173907e-07,6.5692318240858e-12,1.2271818261743867e-06
0.003317349067685405,0.6538710362432805,1.8335320729033433e-05,1.1212834005414375e-05,3.6310794742855737e-05,0.016711577726097382,0.0,0.0,0.0014392083453550445,0.0004963730390299761,0.09253452612502677,0.018438267330049097,1.7008336472574765e-05,2.034855872034556e-16,3.796226777558091e-12,1.1170045410235524e-08,1.6425118115235565e-05,0.02319078892586454,6.348117111657279e-08,1.6305135086625303e-11,7.858287031181917e-06,7.001463848180944e-13,4.353667530725927e-10,3.951996199089138e-06,1.41869027502068e-08,4.82172155276706e-06,4.2775952835706385e-11,3.833989034626847e-07,9.660824802565067e-07,3.4402279474343024e-10,6.338895782048899e-08,4.547268430063131e-12,6.5215292351113e-11,1.5286485727465943e-07,3.76,0.0,0.1675377529339855,0.8084277884480036,0.11398955666655769,0.0010578265140203053,0.3386830179068211,0.45985341725218937,0.00014839266794924654,1.951606817499097e-12,0.11125480563423523,0.00039301625123524213,0.0006248233555288453,1.1446081137744939e-07,1.22509742010612e-10,2.3033261908632515e-06,0.00018306067717553141,0.014945281351758169,0.0019169997476559376,1.2488426129559638e-11,1.410122542138005e-10,3.829238596660776e-05,6.965333823009845e-06,0.0063911916737251166,0.007583409345875175,1.085694043324605e-05,7.251177663637021e-07,0.00022600891255932418,8.835792679556836e-06,0.0001721124883101742,2.6017127611352555e-06,0.007800510979851569,1.1979136620176132e-11,5.809143316979953e-07,1.177220999063418e-09,0.0024947555480684183,3.5241958817453957e-07,1.1779454392944224e-12,1.0071637606232383e-08,9.01253745207441e-12,0.0016861456697208803,6.026144430650841e-09,1.4013661700050642e-08,2.233411794508279e-06,2.963863453375925e-07,7.196347679709769e-12,0.0002652339643200082,1.9898024811398826e-10,2.4034038313771117e-08,5.603611400617727e-06,1.610911430214403e-08,2.9295170687936083e-14,8.238295820885838e-06,0.0006174154420939433,3.290640742816995e-05,2.3441973414896832e-08,3.2064812646143673e-13,3.2131135366553164e-14,6.20992807517543e-07,1.1181580606510062e-13,5.313273216228354e-09,1.8300338291233414e-10,0.005104710713490658,4.0645934507972557e-10,5.940672344435913e-09,4.023408929208645e-17,1.0833755194936388e-05,5.846018491117017e-11,1.9111508318663763e-07,0.00010248077362194734,3.007434958900382e-07,3.645387458567841e-12,9.390768336369638e-10,5.177395343062694e-07,6.64606711021476e-12,1.233319568606127e-06
0.003326101039831576,0.6540218139636138,1.844964446658582e-05,1.1276471712851372e-05,3.655576474928092e-05,0.016864227494846284,0.0,0.0,0.0014413526609093814,0.0004979850307597261,0.09357107934853867,0.018628930900375342,1.7121320670269056e-05,2.0853874466192122e-16,3.857623384019732e-12,1.1244658830232716e-08,1.6533517274751908e-05,0.023181607972038554,6.461084765171489e-08,1.6603459237918938e-11,7.946058487582055e-06,7.10418587684834e-13,4.3827189460414046e-10,4.015173394267118e-06,1.4296639922653076e-08,4.890755578055271e-06,4.3737086624019704e-11,3.9191198136072895e-07,9.795636422520916e-07,3.5076563608663244e-10,6.363648117753465e-08,4.626648941468768e-12,6.658820384914521e-11,1.5539258670450952e-07,3.76,0.0,0.16658490744662563,0.8066109224988207,0.11515603842162607,0.0010654672032610751,0.3382368803269134,0.4605430441313288,0.00014805917042918682,1.9442074442274987e-12,0.11229934944200018,0.00039285452185127025,0.0006302748691205329,1.1413026479171468e-07,1.2357874233707958e-10,2.3038296737243943e-06,0.00018308557061820244,0.015031727067557638,0.0019294812040603695,1.2523607542308048e-11,1.4191122154965713e-10,3.8453651640811765e-05,6.979430255136411e-06,0.006421356904113657,0.007615170182541157,1.0937747625985045e-05,7.309341672922668e-07,0.00022723708073639053,8.877089075334451e-06,0.00017319207157814656,2.6093720673987344e-06,0.00786163353174863,1.2014400081105844e-11,5.822139050045048e-07,1.1798536224274664e-09,0.002515346428723409,3.5301931239467454e-07,1.1814128518923812e-12,1.0101946639053671e-08,9.026324548257284e-12,0.0017070132236734275,6.0724764524008125e-09,1.3983166937085927e-08,2.2453457942828364e-06,2.9750701225390224e-07,7.230751929733016e-12,0.0002674745224624347,1.9981366949933608e-10,2.420428648163422e-08,5.682358981717922e-06,1.621576922522072e-08,2.9416105422212e-14,8.307573300444278e-06,0.0006225797778521276,3.3209536048979e-05,2.3599308548484317e-08,3.219933414193241e-13,3.2265924032534384e-14,6.274212576409415e-07,1.1343392339268333e-13,5.34031922834829e-09,1.8542858671107242e-10,0.005132611491813641,4.081542373465397e-10,6.0303039945515484e-09,4.104807739201889e-17,1.0840460927611428e-05,5.87669614110394e-11,1.9212711753006492e-07,0.0001032445567286075,3.0337053317276976e-07,3.705047038570842e-12,9.427587418544917e-10,5.219039605493372e-07,6.723323160574779e-12,1.2394338367226329e-06
0.0033348530119777474,0.6541727476195905,1.85638047351519e-05,1.1339727784153202e-05,3.6799405001179354e-05,0.017017294342001933,0.0,0.0,0.0014433968899549318,0.0004995345467507436,0.09461301727180396,0.018820322958215983,1.7233412504543618e-05,2.136892631038473e-16,3.919647586485452e-12,1.1318958549509073e-08,1.6642025676206652e-05,0.02317104258190196,6.575495326087905e-08,1.6905998733382363e-11,8.034636197895532e-06,7.208357165368148e-13,4.4116305547742535e-10,4.078942393668479e-06,1.440568718902016e-08,4.960304410343507e-06,4.471703550093054e-11,4.005725342879093e-07,9.931600102955616e-07,3.575937383087089e-10,6.387788450801904e-08,4.706900101032592e-12,6.798312026471763e-11,1.5794406794329224e-07,3.76,0.0,0.16563474239006143,0.8047867189982413,0.11632745417051221,0.0010731132770147673,0.337784242050732,0.46123158638367023,0.00014772432605646436,1.9367676415305642e-12,0.11334854215857294,0.0003926726084250133,0.0006357620203907462,1.1379316947231536e-07,1.2465473599370614e-10,2.3042246766274422e-06,0.00018309345671051734,0.015117628909091792,0.001941926380956209,1.2557819592264867e-11,1.4280751957436102e-10,3.8613060973488185e-05,6.993281261512608e-06,0.0064514896263858194,0.007646833339839689,1.1018215180629198e-05,7.367332139439254e-07,0.00022845007622605484,8.917977092782068e-06,0.00017426868134178688,2.6167660391820247e-06,0.007922627245369313,1.2048441848666501e-11,5.83492166311205e-07,1.1824430577675771e-09,0.002535930597656271,3.5359171099128386e-07,1.1847601312096814e-12,1.0131243018654635e-08,9.039352445101296e-12,0.001727952310401561,6.118840080813416e-09,1.3951883255202144e-08,2.257194679587023e-06,2.986109194417596e-07,7.264724197770098e-12,0.00026972154984418993,2.0064452835717775e-10,2.43735796725099e-08,5.761595356660986e-06,1.6321950346265427e-08,2.9534979644625004e-14,8.376892443902797e-06,0.0006277414473045628,3.3511797140979756e-05,2.3754763220054584e-08,3.2331622088555276e-13,3.2398474641945e-14,6.338543987563091e-07,1.1506456302933458e-13,5.3672688322222896e-09,1.878772790860989e-10,0.00516039886610256,4.098363566644033e-10,6.120728711055595e-09,4.187444087673927e-17,1.084693128512842e-05,5.907287526527656e-11,1.9313467477340844e-07,0.00010401095301519472,3.060142591147328e-07,3.765258021184958e-12,9.463898031369756e-10,5.260972833517553e-07,6.800994638688894e-12,1.245523631714177e-06
0.0033436049841239187,0.6543238314046185,1.86777899919711e-05,1.140259298888069e-05,3.704167297747416e-05,0.017170762740994404,0.0,0.0,0.001445340799252497,0.0005010210826433064,0.09566026122946522,0.01901242713523607,1.7344588860661562e-05,2.189390290792329e-16,3.982297481087455e-12,1.1392933569413722e-08,1.675063774586835e-05,0.023159102797483518,6.691351404312174e-08,1.7212777593522134e-11,8.124021874689069e-06,7.313992598395739e-13,4.440397771631435e-10,4.143299836438657e-06,1.4514019739195412e-08,5.030362050148487e-06,4.5716060226646175e-11,4.0938194050082615e-07,1.006871509875755e-06,3.6450700703318054e-10,6.411311976920065e-08,4.78801945262946e-12,6.940016537119754e-11,1.6051912928316433e-07,3.76,0.0,0.1646872919946862,0.8029553105165668,0.1175037090036277,0.0010807641435627519,0.33732517733318595,0.4619190519150068,0.00014738815916500039,1.929288521580083e-12,0.11440231773478726,0.000392470623757803,0.0006412845344464278,1.1344962204469509e-07,1.257376691647242e-10,2.3045116090128654e-06,0.00018308438090934367,0.015202973947643594,0.0019543336199990707,1.25910573772051e-11,1.4370102895475449e-10,3.8770593937699203e-05,7.0068859902353684e-06,0.006481589115709713,0.007678396036952801,1.1098329109556869e-05,7.42513860284301e-07,0.00022964764649139214,8.95845097212904e-06,0.00017534220514465516,2.623893263984587e-06,0.007983482040794083,1.2081255423764965e-11,5.8474911072637e-07,1.184989295736672e-09,0.002556505120442722,3.5413676276746566e-07,1.187986638446737e-12,1.0159521169150866e-08,9.051620561649833e-12,0.0017489595550884995,6.16523046003357e-09,1.3919820051672448e-08,2.268956726655398e-06,2.9969792326253707e-07,7.298258613809232e-12,0.0002719749424632932,2.014727517184866e-10,2.4541886107475083e-08,5.841309955160511e-06,1.6427641911090848e-08,2.9651772338793237e-14,8.44624413604648e-06,0.0006328993728264816,3.381312346940631e-05,2.3908294648149025e-08,3.246165324090952e-13,3.252876392210768e-14,6.402907204805012e-07,1.167075937584195e-13,5.394120603197894e-09,1.9034946152085047e-10,0.0051880703340540695,4.1150559238426794e-10,6.211940680590281e-09,4.2713237946068595e-17,1.085316788156112e-05,5.937787605081587e-11,1.9413766668642514e-07,0.00010477989945555823,3.086744822964753e-07,3.826015380333475e-12,9.499695567797332e-10,5.303192767115373e-07,6.8790760685417344e-12,1.2515879804800022e-06
0.003351481759055473,0.6544599303297435,1.8780218088477378e-05,1.1458829817990724e-05,3.7258507481867586e-05,0.017309214714256123,0.0,0.0,0.0014470043848580593,0.0005023047305314024,0.09660725148511637,0.01918591612533296,1.744384629999328e-05,2.237490814097496e-16,4.039215298595064e-12,1.1459224440612347e-08,1.684847265526539e-05,0.02314719052163891,6.796859094763895e-08,1.749252253050509e-11,8.205161094568719e-06,7.410328279890382e-13,4.466161153905674e-10,4.201721742662931e-06,1.4610887534688674e-08,5.0938438516481125e-06,4.663169577620993e-11,4.1743880365940245e-07,1.019310229210522e-06,3.7080171199869756e-10,6.431952167445572e-08,4.861767328260175e-12,7.069452531911333e-11,1.6285669743359264e-07,3.76,0.0,0.16383693581128755,0.8013009933064122,0.11856639647800049,0.0010876535327559128,0.33690658652416455,0.46253685661625854,0.00014708449852542124,1.922524626374185e-12,0.11535457880998079,0.0003922717755355002,0.000646284796447722,1.131349960567506e-07,1.2671819613133557e-10,2.304677828380971e-06,0.00018306175400735144,0.015279297884562327,0.0019654663360421445,1.2620134314466404e-11,1.4450270508894642e-10,3.891075317198186e-05,7.018919054659434e-06,0.006508649651594725,0.00770671425787525,1.117011804445802e-05,7.476998554281832e-07,0.0002307120675636048,8.994518731484905e-06,0.0001763056463499524,2.630078567697527e-06,0.008038124283017548,1.2109732329855234e-11,5.858621343879333e-07,1.1872439752427748e-09,0.0025750115204351367,3.546039122462162e-07,1.1907867225516346e-12,1.0184096425163883e-08,9.062011844836516e-12,0.0017679215340790381,6.207000484847319e-09,1.3890304872114602e-08,2.27946692946986e-06,3.006616586572468e-07,7.32806042918881e-12,0.0002740083518634758,2.022158387007032e-10,2.4692492417619485e-08,5.913452954402772e-06,1.6522332710300224e-08,2.975508857479404e-14,8.508680930653104e-06,0.000637537412075992,3.408346252408796e-05,2.4044792451954928e-08,3.2576732126770055e-13,3.2644071188514797e-14,6.460848670572619e-07,1.1819680353696105e-13,5.418202379138066e-09,1.9259450962199393e-10,0.005212873512023203,4.129967986077766e-10,6.2947003700565986e-09,4.3478828507378e-17,1.0858582300745088e-05,5.965155530111421e-11,1.9503638403490693e-07,0.0001054740785110119,3.1108262661213764e-07,3.881160715379909e-12,9.531470973807887e-10,5.341433919935139e-07,6.94969533125951e-12,1.2570233189644676e-06
0.003359358533987027,0.6545961417654653,1.888248785968358e-05,1.1514736035881634e-05,3.747416885039278e-05,0.017447967835137176,0.0,0.0,0.0014485864439195552,0.0005035366723578555,0.09755841598287282,0.019359956464673093,1.754232803766898e-05,2.2864057139821907e-16,4.096636539584546e-12,1.1525235785596158e-08,1.694638299000171e-05,0.02313418136242636,6.903540239310946e-08,1.777573737239679e-11,8.286957083129537e-06,7.507872233879579e-13,4.4918008712565396e-10,4.260614749741336e-06,1.4707138584777116e-08,5.157728153870452e-06,4.7563166082407365e-11,4.256183282239582e-07,1.0318420736680863e-06,3.7716529761548505e-10,6.452086201670499e-08,4.936214765648163e-12,7.200699421874415e-11,1.6521308443633055e-07,3.76,0.0,0.16298883074539305,0.7996410471016533,0.11963285524362598,0.0010945458950376219,0.3364829064024479,0.46315380074849566,0.00014677980464889516,1.9157306150687495e-12,0.11631044845171906,0.00039205685818398487,0.0006513132556190463,1.1281530034893735e-07,1.2770425664608352e-10,2.304757243550303e-06,0.00018302547487116576,0.015355151343091835,0.001976565793870873,1.2648415016848715e-11,1.4530194048977802e-10,3.904936340454737e-05,7.030751573488742e-06,0.00653568217656626,0.007734946786683692,1.124159991843766e-05,7.528693789938565e-07,0.00023176362021462725,9.030242598457397e-06,0.00017726641788869636,2.6360458261152696e-06,0.008092638582416605,1.213720528124949e-11,5.869578938747492e-07,1.1894636699375222e-09,0.0025935055983515192,3.5504889406864e-07,1.1934880845229724e-12,1.020783903885772e-08,9.071787299742372e-12,0.0017869334543491593,6.248784022149841e-09,1.3860173709224047e-08,2.289904250970091e-06,3.016114918064048e-07,7.35749879225674e-12,0.0002760467563015863,2.029566775910856e-10,2.4842251780950605e-08,5.985966365887393e-06,1.6616602885790258e-08,2.9856687102776366e-14,8.571129999124136e-06,0.0006421707553071246,3.43529414577299e-05,2.417966620345905e-08,3.268994783208752e-13,3.275751152656532e-14,6.518792330240176e-07,1.1969583849783e-13,5.4422027599466344e-09,1.9485857995702222e-10,0.005237579023717891,4.1447740368252935e-10,6.3780898939654335e-09,4.4254573112342733e-17,1.0863809917249297e-05,5.99244186685927e-11,1.9593127026489328e-07,0.00010617022345161598,3.1350382924790787e-07,3.9367420582395675e-12,9.562824055334256e-10,5.379903668796631e-07,7.0206381479007945e-12,1.262436522119897e-06
0.0033672353089185814,0.6547324613204308,1.898459142186467e-05,1.1570305343010297e-05,3.768862800958754e-05,0.017587010595073668,0.0,0.0,0.0014500868920119577,0.0005047166194997393,0.09851369501615746,0.019534535972616805,1.7640018305805738e-05,2.336147209228586e-16,4.1545598329351165e-12,1.1590960065523481e-08,1.7044364724259286e-05,0.023120083489248797,7.011396107500569e-08,1.80624387319313e-11,8.369410788497233e-06,7.606635185173451e-13,4.5173138089333107e-10,4.3199760682453144e-06,1.480275543668653e-08,5.222010212855449e-06,4.8510660326510394e-11,4.3392148957328223e-07,1.0444669736085803e-06,3.835976739713278e-10,6.471711266490708e-08,5.011359571297623e-12,7.333765447532338e-11,1.675881495778898e-07,3.76,0.0,0.16214300131714549,0.7979755712831214,0.12070301402213364,0.0011014408007768042,0.33605419276761683,0.4637698895190388,0.00014647409577726669,1.9089073063827205e-12,0.1172698767712814,0.0003918259672516719,0.0006563696896925724,1.1249061007237216e-07,1.286958071840474e-10,2.3047502288312585e-06,0.0001829755923855849,0.015430525307302993,0.0019876308076118296,1.2675896840478702e-11,1.460986498422659e-10,3.918641194293236e-05,7.042383124680411e-06,0.006562686183156203,0.00776309156014535,1.1312765147380931e-05,7.580217028007301e-07,0.0002328021354558607,9.065618806748427e-06,0.00017822444070091643,2.6417942862263654e-06,0.008147017686177396,1.2163670815984796e-11,5.880363950514478e-07,1.1916483921009488e-09,0.0026119852239515733,3.554717174511563e-07,1.1960903842503305e-12,1.0230746003122022e-08,9.08094722213127e-12,0.0018059927900453596,6.290577203360034e-09,1.382943398931528e-08,2.3002675346743077e-06,3.025473309671046e-07,7.386569784316415e-12,0.00027809007929246223,2.0369521425014768e-10,2.4991142059340876e-08,6.058841991718361e-06,1.6710441434990002e-08,2.9956554457011604e-14,8.633584643479618e-06,0.0006467986132379634,3.462151195013624e-05,2.4312886394894033e-08,3.280128560089688e-13,3.2869070170843063e-14,6.57672696151535e-07,1.2120459443128202e-13,5.4661207715750256e-09,1.971416630215115e-10,0.005262185110089501,4.159473336870386e-10,6.462104947233816e-09,4.5040511518837216e-17,1.0868851989299918e-05,6.019642926110964e-11,1.9682226358924193e-07,0.00010686828586850319,3.1593794131835257e-07,3.992755685107091e-12,9.593751858764297e-10,5.418600214039249e-07,7.09190038273546e-12,1.2678268770368196e-06
