Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164),CF2O(49),S(125),C2HF(58),S(463),C2HF(468),C2H2F3(68),S(165),S(464),S(130),C2H2F2(59),C2H3F2(65),C2H2F3(67),CF2(43),CHFCF2(55),CF2CH(73),C2HF2(72),S(179),C2H3F2(64),CHF2(82),CHF3(42),S(1244),S(1385),CF2O2(181),CF2O2(276),CH2F2(41),S(203),S(1542),CHO2(322),C2F(467),S(174),S(413),S(1894),C2H3F2(66),C2HF4(54),CHFO(47),S(2753),S(512),CF2CF2(61),C2HF3(169),C2HF4(69),C2HFO(577),S(3833),S(2867),F(37),S(344)
6.161179580526351e-05,0.865815708254228,0.003927722876021923,0.001473789099105626,0.0017373599378875857,0.08063043116597617,0.0,0.0,0.0017331623978507733,0.00014417232410419615,0.3193266174327005,0.011009371394174461,0.0006776332762306533,8.589240669813024e-09,7.131841226078593e-07,1.7745926284244196e-05,0.0007626674164168992,0.007568396751764545,3.09640899773564e-07,2.2038404716489783e-08,1.130133551825068e-05,5.014704311478483e-09,7.495395379862054e-07,4.726786802184186e-05,1.8251824273732026e-07,1.219121217256856e-05,1.117697655005552e-07,4.148923663412487e-05,7.33052817726574e-06,6.2052652744689e-08,1.4279865486909047e-06,1.1039770554739174e-09,2.1231879167543285e-08,2.6874652489368907e-06,3.76,0.0,0.002613768525960987,0.6419309149936904,0.20742813063514806,0.002453822855842562,0.12475282674146873,0.588266480009059,0.0007994779430260401,1.611493303324041e-11,0.14133879122891202,0.0004518836035417949,0.04788972868523696,8.933679698818857e-09,4.705622902779649e-07,1.3313575515386715e-05,1.894723679427614e-05,0.0006656759189861029,2.1030821071955013e-08,0.004033169580744678,8.87638582937984e-05,4.903892325017303e-05,0.13332274374591033,0.017078834449163624,0.001143750366441414,0.0001337441836435437,0.0006384712467438563,2.493352408494425e-05,0.007510156103822269,0.004285991490471946,3.10462490773783e-07,7.350161549805506e-12,1.1272848805226382e-05,1.996085957411057e-07,0.01309681165338228,2.387566946270456e-08,1.177444227084297e-12,3.7752450476036676e-08,8.22352709159013e-05,2.7437191595166603e-09,4.45116102844098e-07,2.541802482091787e-10,1.2515108360816205e-05,2.101752798064838e-05,0.007802485192296056,7.863669965377687e-10,2.9466131809927587e-09,0.001826492416582152,3.508543431048662e-08,3.800132713426488e-05,0.000148064576335,4.881487268649353e-11,0.0002590538365129037,4.9329644024186675e-06,0.0007148165966509858
6.200095609014612e-05,0.8662118545845231,0.004007926210685747,0.0014999920186579143,0.0017657218410887063,0.08102989239458731,0.0,0.0,0.0017076704245400879,0.00014056807570232338,0.3220840965441848,0.01115165093726678,0.0006741716514145849,9.040000644417804e-09,7.319807057920425e-07,1.780541828068204e-05,0.0007627432501106739,0.007401366297545477,3.1815175000044657e-07,2.2539240646337028e-08,1.1605258912454603e-05,5.137118632218638e-09,7.551103910401424e-07,4.754109148612245e-05,1.8041831792634713e-07,1.220559708382212e-05,1.1457212743724988e-07,4.1741367644628044e-05,7.277065806263131e-06,6.255915815735568e-08,1.4323344668021856e-06,1.1063584100757477e-09,2.1651544872691975e-08,2.68521847180555e-06,3.76,0.0,0.002507380254140411,0.6386832074152248,0.20926209279775548,0.0024418096451451674,0.122177828946423,0.5895725581836827,0.000795433225989924,1.56952848104903e-11,0.1430718830919427,0.00045648500759562873,0.0482961331903362,8.974870099294552e-09,4.7456381484617067e-07,1.3480698169320223e-05,1.8352009090284023e-05,0.0006618510939978246,2.0842389972441562e-08,0.003998818892544494,8.866473745336609e-05,4.9702567872194715e-05,0.133790142161545,0.01699201295266254,0.0011423159042595402,0.0001336341183076799,0.0006342170930106967,2.49134954423276e-05,0.0074886973468116964,0.004282536974779963,3.066929511851781e-07,7.260921349283062e-12,1.1250663128645768e-05,1.992138182543526e-07,0.012958205667099902,2.3713360783800334e-08,1.1631489058289995e-12,3.732463472789598e-08,8.368374467023783e-05,2.711126067023597e-09,4.413879270559345e-07,2.5141658626170793e-10,1.258025956945303e-05,2.1155510271848023e-05,0.007872608051984807,7.871646599010105e-10,2.9662174948075517e-09,0.0018214698111542634,3.490735575461696e-08,3.834040381685803e-05,0.00014821625419525735,4.85961660896739e-11,0.0002604915323483462,5.00873628909492e-06,0.0007078810097039578
6.239011637502872e-05,0.8666053276187643,0.004091159107218409,0.001527356313002355,0.0017953325323250926,0.08141484713026625,0.0,0.0,0.0016825856665387722,0.00013705481470930282,0.32483015429476675,0.011295755859658821,0.0006707656875028409,9.522150335052686e-09,7.516074641281264e-07,1.7866597725534854e-05,0.000762639908792559,0.007235959274246751,3.2688544918233516e-07,2.3059662531490325e-08,1.1913602005602833e-05,5.2641486457308855e-09,7.608649784485272e-07,4.780379884718936e-05,1.7832806030846053e-07,1.2214843901226342e-05,1.1743655536172482e-07,4.197582216869056e-05,7.2185080990073635e-06,6.304739315120045e-08,1.4371468292128542e-06,1.1086581131068499e-09,2.2078367449757242e-08,2.681866525178284e-06,3.76,0.0,0.0024050195173898996,0.6354325449978202,0.21109482285092998,0.0024289435989499385,0.11961699327438305,0.5908836652921606,0.0007913848292958625,1.5281168083232613e-11,0.14481313985706118,0.0004612670388265114,0.048700842912178716,9.01862078884425e-09,4.785486284890663e-07,1.3652693459106352e-05,1.777335987391274e-05,0.0006580655750260792,2.0647709070475832e-08,0.003963205957877225,8.856723277859025e-05,5.0383514528553134e-05,0.13424077596130504,0.01690161937773903,0.0011410122109107189,0.00013353914171186857,0.000630055358301996,2.489397182019391e-05,0.007465836762344718,0.004279245357115402,3.0299176033810323e-07,7.1732991091942095e-12,1.1226680529436369e-05,1.987872217852517e-07,0.012814098460081549,2.3551995642580144e-08,1.1491127502665364e-12,3.6903612241858406e-08,8.518137382636942e-05,2.6795191226181036e-09,4.375936881901384e-07,2.4864826758679963e-10,1.2646003416840206e-05,2.1296269851170707e-05,0.007944373942307648,7.880109149163546e-10,2.986490044443963e-09,0.0018159044868240118,3.472194413976465e-08,3.868003544022006e-05,0.00014837105519629454,4.837811494491193e-11,0.0002618960543527532,5.0879990310092486e-06,0.0007007532726816627
6.277927665991132e-05,0.8669961731666529,0.0041775814132394016,0.0015559512270456684,0.001826260579285847,0.08178503448797118,0.0,0.0,0.0016578928721734608,0.0001336292582509281,0.3275651026197875,0.011441781212333656,0.0006674144938429049,1.0038335960123942e-08,7.721087593906371e-07,1.7929400557052466e-05,0.0007623478957614278,0.007072200002279246,3.3584847458865196e-07,2.3600852014792113e-08,1.2226287735364136e-05,5.396050372720265e-09,7.668053886660866e-07,4.805565654517306e-05,1.7624614380460543e-07,1.221889051310682e-05,1.2036392213637144e-07,4.219175334313917e-05,7.154782535832955e-06,6.351575169769647e-08,1.4424302878184486e-06,1.1108681997481408e-09,2.2512414166187986e-08,2.6773946642308827e-06,3.76,0.0,0.0023065396390264574,0.6321781067602015,0.21292667922674832,0.0024152171269359885,0.11707010770399814,0.5922002054617864,0.0007873317305140755,1.4872501262701226e-11,0.14656313401231114,0.0004662330976245624,0.04910387931080167,9.06492705930915e-09,4.825169444202015e-07,1.3829691860966598e-05,1.721077534522819e-05,0.0006543206082246334,2.044677117885829e-08,0.003926329593254558,8.847097446724416e-05,5.108229659478492e-05,0.1346743524169323,0.016807620737943858,0.0011398383139967318,0.00013345915405634068,0.0006259837024151597,2.4874854903762165e-05,0.007441520752897451,0.004276096159826113,2.9935661426087636e-07,7.0872402754482816e-12,1.1200885664769635e-05,1.9832853208698065e-07,0.012664519223461023,2.3391432277193414e-08,1.135327020358987e-12,3.6489169032694705e-08,8.673053145380778e-05,2.6488760041931266e-09,4.3373101737025064e-07,2.458743179073049e-10,1.2712305884890377e-05,2.1440025303111797e-05,0.008017871677160076,7.889110303168783e-10,3.007437288396218e-09,0.0018097887762501227,3.45291319754431e-08,3.902024379205308e-05,0.00014852954208295058,4.8160818660271396e-11,0.0002632678006480088,5.170947759684581e-06,0.0006934382913444902
6.316843694479392e-05,0.8673844351310053,0.004267363364794972,0.0015858513150398637,0.001858579292154132,0.08214017789967107,0.0,0.0,0.0016335766935425568,0.00013028817016818125,0.3302892523604095,0.011589827045511888,0.0006641169664701787,1.059145827855012e-08,7.935314025225163e-07,1.7993749685435254e-05,0.0007618571011143845,0.006910109638018063,3.4504732851837355e-07,2.4164071696623742e-08,1.2543223967941437e-05,5.533095222500021e-09,7.729333427344306e-07,4.829629899693716e-05,1.7417118869427574e-07,1.2217671446548718e-05,1.2335497409443038e-07,4.238827434902328e-05,7.085818920781379e-06,6.396250612521484e-08,1.4481913395223292e-06,1.1129797981942481e-09,2.2953732896646455e-08,2.6717872865202356e-06,3.76,0.0,0.002211799175386305,0.6289190480906705,0.21475802185390663,0.002400622462356511,0.11453696380829409,0.593522589388766,0.0007832728777861038,1.4469205211024503e-11,0.1483224669680261,0.0004713867901763059,0.04950526246425119,9.113785925435868e-09,4.864689624937623e-07,1.4011828953054074e-05,1.6663757712079427e-05,0.0006506172333052157,2.0239567461644238e-08,0.0038881882817633426,8.837555137717378e-05,5.179946522013573e-05,0.1350905468268299,0.01670998108986397,0.0011387929398956433,0.00013339401983360994,0.0006219996521254923,2.485603474339487e-05,0.0074156928749063425,0.004273067103286407,2.9578517317244e-07,7.002689445573488e-12,1.1173260539547203e-05,1.9783742789121928e-07,0.012509498177689166,2.323151986085603e-08,1.1217828400991452e-12,3.608108364795831e-08,8.833372097194532e-05,2.619174964310316e-09,4.2979744329404716e-07,2.4309366547593344e-10,1.2779126505832103e-05,2.1587006670216187e-05,0.008093191651944508,7.89870460738008e-10,3.0290658493135308e-09,0.0018031141245557101,3.4328845706200256e-08,3.9361036761924185e-05,0.0001486922687254633,4.794436800809748e-11,0.000264607173156571,5.257791676094166e-06,0.0006859408753865368
6.355759722967652e-05,0.8677701553955521,0.004360686390872451,0.0016171369399400862,0.0018923671273142885,0.0824799839800821,0.0,0.0,0.001609621665669768,0.00012702835974832654,0.3330029125454998,0.011739998759331896,0.0006608717737853685,1.1184699518923795e-08,8.15924757654566e-07,1.8059553504967504e-05,0.0007611567722191222,0.006749706313156742,3.544885072637674e-07,2.4750671708997476e-08,1.286430173438437e-05,5.675570700205841e-09,7.792501303366145e-07,4.852532579356505e-05,1.721017619469671e-07,1.2211117547037534e-05,1.264103063453629e-07,4.256445672486191e-05,7.011549977033487e-06,6.438580018615891e-08,1.4544362647045117e-06,1.1149830694932227e-09,2.340234884210176e-08,2.6650278809939976e-06,3.76,0.0,0.0021206617197798965,0.6256544995516697,0.2165892119517605,0.002385151672378982,0.11201735749315124,0.594851234701466,0.0007792071883360835,1.4071203320672527e-11,0.15009177064696425,0.0004767319261795553,0.04990501091641385,9.165195885886295e-09,4.904048677144984e-07,1.419924534641771e-05,1.6131824902233667e-05,0.0006469562722719699,2.0026087522603263e-08,0.0038487801897347405,8.828050740657069e-05,5.2535589115314485e-05,0.13548900052726345,0.016608661502812365,0.0011378744832604563,0.00013334356419277064,0.0006181005894146153,2.483738872669501e-05,0.0073882936947331345,0.004270133998514503,2.922750568331696e-07,6.919590258529341e-12,1.1143784414305476e-05,1.973135392712048e-07,0.012349066811936133,2.307209783654523e-08,1.1084711798464279e-12,3.5679126636371e-08,8.99935827518243e-05,2.5903947953385048e-09,4.2579038926326217e-07,2.403051400737582e-10,1.2846417678234174e-05,2.1737456379196548e-05,0.008170425902808833,7.908948647980315e-10,3.051382442607997e-09,0.0017958710828931863,3.412100564993071e-08,3.970240666804526e-05,0.00014885978052262566,4.7728845233962445e-11,0.00026591457683242196,5.348755277013687e-06,0.0006782657395574225
6.394675751455912e-05,0.8681533737021222,0.004457743986601103,0.001649894823372187,0.0019277081320703893,0.08280414132221506,0.0,0.0,0.001586012183570171,0.00012384668012740187,0.3357063896147823,0.011892407484388514,0.0006576773393092972,1.1821553612094146e-08,8.393408446970071e-07,1.8126704215099292e-05,0.0007602354834028868,0.006591005265863685,3.6417846450736454e-07,2.5362096880071553e-08,1.318939327530131e-05,5.823781088095538e-09,7.857565360282832e-07,4.8742298675477324e-05,1.7003637756640709e-07,1.2199155642276815e-05,1.2953033465802574e-07,4.271932870720278e-05,6.931912019128481e-06,6.47836419900115e-08,1.4611710555310602e-06,1.1168671419564155e-09,2.38582608098789e-08,2.657098976356358e-06,3.76,0.0,0.002032995712740767,0.6223835656011554,0.21842061179063652,0.0023687966702570337,0.1095110897887387,0.5961865663217105,0.0007751335468784115,1.3678421599258389e-11,0.15187170920949325,0.00048227251544094525,0.05030314150759229,9.219156659695105e-09,4.943248286093663e-07,1.4392086573624221e-05,1.5614510271046835e-05,0.0006433383160277075,1.980631951123879e-08,0.003808103186844477,8.818533735088668e-05,5.32912541765778e-05,0.1358693187302135,0.016503620028141163,0.0011370809728101022,0.00013330756881391653,0.0006142837378766053,2.4818780395111257e-05,0.007359260635853626,0.0042672706253238405,2.8882383930299683e-07,6.837885270550135e-12,1.1112433704486983e-05,1.9675644585125778e-07,0.01218325814918314,2.2912995105980034e-08,1.0953828364319991e-12,3.52830598903749e-08,9.171290720020223e-05,2.5625147711571736e-09,4.217071700235343e-07,2.3750747169109243e-10,1.291412389361506e-05,2.1891630219931598e-05,0.008249668156646964,7.919901235294296e-10,3.0743937937809556e-09,0.0017880493026229197,3.3905525935431466e-08,4.0044328369623185e-05,0.00014903261472911175,4.751432412299759e-11,0.0002671904189065119,5.444079727797353e-06,0.0006704175052328194
6.433591779944173e-05,0.8685341275165696,0.0045587426637313695,0.0016842186602516163,0.001964692425733194,0.08311231921450787,0.0,0.0,0.0015627324782044852,0.00012074002647450716,0.33839998657412346,0.012047170495022868,0.0006545318232642168,1.2505859240251366e-08,8.638344301116373e-07,1.819507602988148e-05,0.0007590811050786562,0.006434018966839319,3.741235679044129e-07,2.599989454301201e-08,1.3518349874483926e-05,5.978048080470268e-09,7.924527575044061e-07,4.8946738266416196e-05,1.6797349711879115e-07,1.2181708187933544e-05,1.3271526350879047e-07,4.285187362203936e-05,6.846845709053353e-06,6.51538969220549e-08,1.4684013231305702e-06,1.118620041212302e-09,2.4321436985313918e-08,2.64798208903245e-06,3.76,0.0,0.0019486742586154325,0.6191053232283055,0.22025258440445958,0.002351549229577008,0.10701796770020956,0.5975290168207874,0.00077105080391873,1.3290788759943553e-11,0.15366298092313907,0.00048801276291655487,0.05069966920488617,9.275668885376734e-09,4.982289955379795e-07,1.4590502931707569e-05,1.511136231174506e-05,0.0006397637086316568,1.958025024910174e-08,0.00376615487018083,8.808948255275075e-05,5.4067062940115694e-05,0.13623106817488392,0.01639481166845932,0.0011364100296264274,0.00013328576699323295,0.0006105461467270671,2.4800058210332076e-05,0.007328527820781142,0.004264448594967062,2.854290426763111e-07,6.757515806582983e-12,1.1079181870651111e-05,1.961656748563743e-07,0.012012107040369467,2.2754029279849888e-08,1.0825084093344681e-12,3.489263596066566e-08,9.349463559249085e-05,2.5355146243625112e-09,4.1754498885337813e-07,2.3469928902291505e-10,1.298218089884342e-05,2.2049798371941998e-05,0.008331013868985195,7.931623586369015e-10,3.098106545522729e-09,0.0017796375302879636,3.3682314439779544e-08,4.038675714670628e-05,0.00014921130072031278,4.730087003676473e-11,0.0002684351081434251,5.544024314507889e-06,0.0006624007024403494
6.472507808432433e-05,0.8689124518805533,0.004663902980738652,0.001720209787845709,0.0020034167408900924,0.08340416627716642,0.0,0.0,0.0015397665895437577,0.00011770533383963985,0.34108400206805956,0.01220441165820324,0.0006514330979298679,1.3241836184347635e-08,8.894631102636658e-07,1.8264522995188918e-05,0.0007576807725726053,0.006278757233083742,3.843300484947091e-07,2.6665723040021155e-08,1.3850999458080648e-05,6.13871133775654e-09,7.993383069043563e-07,4.913812055261563e-05,1.6591153027776211e-07,1.2158692900046225e-05,1.3596504972622504e-07,4.296102835264887e-05,6.756296904319211e-06,6.54942804953792e-08,1.4761322024802057e-06,1.1202286123273775e-09,2.4791810157086707e-08,2.6376576709094073e-06,3.76,0.0,0.0018675749475184646,0.6158188205014428,0.22208549326293384,0.002333401000750346,0.10453780513450912,0.598879026767261,0.000766957773945577,1.290823632024362e-11,0.15546632018617212,0.0004939570624344807,0.051094606890252026,9.334733798461924e-09,5.021174987235123e-07,1.4794649263140012e-05,1.4621944361180461e-05,0.000636232528949832,1.9347865378139812e-08,0.0037229325926080533,8.799232570072506e-05,5.486363378906323e-05,0.1365737745684366,0.016282188347599074,0.0011358588254509895,0.00013327783850478734,0.0006068846731881995,2.478105405672403e-05,0.007296025900156496,0.004261637196867181,2.8208813058336043e-07,6.6784218066142145e-12,1.1043999298807374e-05,1.955406989847922e-07,0.011835650488225673,2.2595005598398347e-08,1.0698382760824598e-12,3.4507597105357744e-08,9.53418897304668e-05,2.509374419726613e-09,4.133009340746068e-07,2.3187911758188328e-10,1.3050514727257101e-05,2.2212246493253367e-05,0.00841456024802492,7.944179515787743e-10,3.122527148803894e-09,0.0017706236036514192,3.345127272726047e-08,4.0729626302122376e-05,0.0001493963601316585,4.708853988384194e-11,0.00026964905410507996,5.6488681707930335e-06,0.0006542197723503905
6.507532234071867e-05,0.8692508934942359,0.00476229997375306,0.001754117864424103,0.002039842071759102,0.08365255754494706,0.0,0.0,0.0015193522360486536,0.00011503313434992086,0.34349166636785833,0.012348155597486742,0.0006486822390610556,1.3952222354731793e-08,9.135493475500994e-07,1.8327805808752575e-05,0.0007561989325511675,0.00614050224000002,3.9374435196156555e-07,2.7290402517147533e-08,1.4153378459313372e-05,6.28907261825184e-09,8.056961359574576e-07,4.929872856050587e-05,1.64055185631649e-07,1.2133146508156454e-05,1.3894504319130305e-07,4.303835177583845e-05,6.670075626733059e-06,6.577307150798221e-08,1.4835217547100878e-06,1.121541035286436e-09,2.522121125237632e-08,2.62731620020206e-06,3.76,0.0,0.0017972428074935428,0.6128530941582623,0.22373621215984413,0.002316290435704236,0.10231659178448181,0.6001008698854139,0.0007632642412180734,1.2568228610680881e-11,0.1571002810929789,0.0004994851728998078,0.051448700176654316,9.390075961481026e-09,5.056038490138187e-07,1.4983411503781807e-05,1.4192858196300222e-05,0.0006330914328289604,1.9133306467187595e-08,0.0036829409475977997,8.790320919234132e-05,5.5598822197044916e-05,0.1368655012579241,0.016177523327879036,0.0011354623686163742,0.00013328225115745543,0.0006036516576696678,2.476355562496707e-05,0.007265201331308683,0.004259088641462613,2.791252305831989e-07,6.6082768069436755e-12,1.101065714880221e-05,1.9494849399062866e-07,0.011672336036056004,2.2451663168349985e-08,1.0586016689311028e-12,3.4165444322889884e-08,9.706314927755087e-05,2.486567283336195e-09,4.094087815853722e-07,2.293294095450884e-10,1.3112182052432251e-05,2.2362358614173202e-05,0.008491715318841263,7.956247526178065e-10,3.145115988391489e-09,0.001761985441084955,3.32365538592281e-08,4.103851012389304e-05,0.000149568787804057,4.6898443899358435e-11,0.0002707156585367256,5.7476645240728945e-06,0.0006467202077858993
6.539054217147359e-05,0.8695538489663718,0.004854053626344098,0.0017859369781810135,0.002073968767330468,0.08386430314114708,0.0,0.0,0.0015011755645841173,0.00011267409030256515,0.345652304863344,0.012479415119735934,0.0006462355267069247,1.4633621543809584e-08,9.360930026504028e-07,1.8385273465099135e-05,0.0007546768519801279,0.006017275178747444,4.0240591493504524e-07,2.787440129330428e-08,1.4427804872277699e-05,6.4293015015167144e-09,8.115471510159073e-07,4.943346296956111e-05,1.6238295517472085e-07,1.2106182526790924e-05,1.4167134267627134e-07,4.309027829107158e-05,6.58862130470271e-06,6.600004510353472e-08,1.490524496214811e-06,1.1226028552598282e-09,2.5612491205334566e-08,2.617145200759628e-06,3.76,0.0,0.00173602471334796,0.6101769299671653,0.22522297809395778,0.0023002560922100487,0.10032624903660246,0.6012063500697945,0.0007599313312408063,1.2265656837928627e-11,0.1585802261959639,0.0005046078049074406,0.051766295356497904,9.441653541638692e-09,5.087308432930584e-07,1.5157474014793082e-05,1.3815650550150493e-05,0.0006302940843122324,1.8935809226334675e-08,0.003646062388200785,8.782118276826612e-05,5.627569804159773e-05,0.1371141705041253,0.016080614754687445,0.0011351838525271022,0.00013329530086211822,0.0006007901825989386,2.4747360019936635e-05,0.007236137403125511,0.004256757842698674,2.7649252529790727e-07,6.545948809392418e-12,1.0979267753496305e-05,1.9439103202845416e-07,0.01152173149269856,2.232233794279574e-08,1.0486172574172373e-12,3.386088133349891e-08,9.866201837509577e-05,2.4666112143700165e-09,4.0584515379987777e-07,2.270242649021917e-10,1.3167758214333635e-05,2.2500824749165482e-05,0.00856280807774717,7.967773878740337e-10,3.1659438715652424e-09,0.0017537766413709898,3.3037744807719864e-08,4.131667717198904e-05,0.0001497290480063621,4.6728193878087505e-11,0.00027165484142580324,5.840376435992034e-06,0.0006398625283974577
6.570576200222851e-05,0.8698552639739957,0.004948981897129312,0.0018190593032197493,0.002109433851687415,0.08406463388783485,0.0,0.0,0.0014831756422323309,0.00011035692941085793,0.3478071681997369,0.012612545004590832,0.0006438146608325081,1.535789487424105e-08,9.594933721946013e-07,1.8443109258988622e-05,0.0007529679583708184,0.005895188911787181,4.11249271042011e-07,2.848015279524932e-08,1.4704257503941776e-05,6.574391874155619e-09,8.175187018823104e-07,4.955853233944138e-05,1.6070833204895395e-07,1.2075401611619207e-05,1.4443908382942488e-07,4.312480901243032e-05,6.503495764096138e-06,6.620283200218235e-08,1.4978625567729493e-06,1.1235422989016238e-09,2.6008228229659392e-08,2.6061434279007806e-06,3.76,0.0,0.0016767168630070928,0.6074935506761368,0.22671100378047462,0.002283615595601559,0.09834410613730017,0.6023176012446771,0.000756589435907682,1.1966306311262371e-11,0.1600695246529359,0.0005098726980216542,0.05208286235056761,9.494908059287628e-09,5.118477156867928e-07,1.5335584574251383e-05,1.3446722020737208e-05,0.0006275243837978786,1.873413987412661e-08,0.003608342659262901,8.773698515716475e-05,5.6967341499044455e-05,0.13734935299983064,0.01598110746293056,0.0011349771041923484,0.00013331667359305863,0.000597972319410195,2.473061845545998e-05,0.007205777180016864,0.004254370887884555,2.7389043011250577e-07,6.484345316294109e-12,1.094654817485756e-05,1.9380999963409626e-07,0.01136772081418753,2.2192583399208416e-08,1.0387488863434205e-12,3.355935479967308e-08,0.00010031001523079938,2.447184902146531e-09,4.022222409781798e-07,2.2470828390649593e-10,1.3223347214341855e-05,2.2642663525962677e-05,0.008635523259445624,7.979970049994605e-10,3.1872463600842794e-09,0.0017451481532646232,3.283360233221518e-08,4.159492800038783e-05,0.00014989439203585815,4.655875437142432e-11,0.00027257458073468195,5.936873508378891e-06,0.0006329047864810518
6.602098183298343e-05,0.8701551516772206,0.005047234338215592,0.001853557059300272,0.002146304229848733,0.0842533165300335,0.0,0.0,0.0014653434957696192,0.00010808008917719065,0.3499564017745336,0.01274762606699562,0.0006414178227557231,1.612821822253779e-08,9.837866687389392e-07,1.8501185551110502e-05,0.0007510638677885279,0.005774244013779271,4.202771662103002e-07,2.9108795980702314e-08,1.4982587191983835e-05,6.7245601496358505e-09,8.23608671249255e-07,4.9673554548792144e-05,1.5903037637007846e-07,1.2040749141743993e-05,1.4724756545153575e-07,4.314128409850187e-05,6.41468481691793e-06,6.63799009538303e-08,1.5055370560632344e-06,1.1243497142282101e-09,2.640829211211955e-08,2.5942982220449546e-06,3.76,0.0,0.0016192620821103068,0.6048023876727571,0.22820048117339561,0.002266364367412695,0.09637008230022343,0.6034348743061121,0.0007532378470837458,1.1670146534895025e-11,0.16156864650344607,0.000515282501469693,0.05239840303750582,9.549839457773837e-09,5.149544871569599e-07,1.5517832548560058e-05,1.3085867843454339e-05,0.0006247817575294431,1.8528289402365398e-08,0.003569780055588241,8.765014626253781e-05,5.767410555936424e-05,0.13757070462445609,0.01587896987005226,0.0011348394891921138,0.00013334606523518453,0.0005951959281068786,2.4713201298463584e-05,0.007174076336943288,0.00425190617261749,2.713174466304638e-07,6.42343084292256e-12,1.0912476154738693e-05,1.9320500095569268e-07,0.011210329531400953,2.206226720442313e-08,1.0289908701789397e-12,3.326070324004208e-08,0.00010200916571561018,2.4282779924032783e-09,3.985382628005593e-07,2.2238047621187053e-10,1.3278885743436359e-05,2.278806159850194e-05,0.008709915826104116,7.9928756927676e-10,3.2090258938988357e-09,0.0017360917632092195,3.262406175203685e-08,4.1873171679046214e-05,0.00015006508201254048,4.6390138957176495e-11,0.0002734750924131812,6.037350815457735e-06,0.0006258491865775048
6.633620166373834e-05,0.870453523862054,0.005148969082804723,0.0018895075504188764,0.0021846510039446746,0.08443010572390248,0.0,0.0,0.0014476700062093894,0.00010584201931536401,0.35210014668658896,0.012884743065134227,0.0006390430152617635,1.6948023450416402e-08,1.0090103481622202e-06,1.8559360942662484e-05,0.0007489558215849978,0.005654440105848891,4.2949213365360855e-07,2.9761538601297758e-08,1.5262628513172162e-05,6.880030767107935e-09,8.298143904795851e-07,4.9778119844503316e-05,1.5734812946205714e-07,1.2002167637886042e-05,1.5009587932240232e-07,4.313902158163774e-05,6.32217874222637e-06,6.652964420295822e-08,1.513548624635119e-06,1.1250147696486341e-09,2.681252422194606e-08,2.5815963678584514e-06,3.76,0.0,0.0015636048102997916,0.6021028565923685,0.22969160135636613,0.0022484978238452727,0.09440410205273272,0.6045584241629827,0.0007498758370167779,1.1377148465772485e-11,0.16307808222409576,0.0005208399193578656,0.0527129179370798,9.606447001731926e-09,5.180511655933065e-07,1.5704308496248618e-05,1.2732889111400026e-05,0.0006220654645279005,1.831824874146259e-08,0.0035303728527944357,8.756016390847022e-05,5.8396347190023836e-05,0.13777785728667072,0.01577416902035152,0.0011347680472562304,0.00013338313212546722,0.0005924587334284729,2.4694970070489477e-05,0.007140988690059246,0.004249340695593102,2.687720322173838e-07,6.363168859267613e-12,1.0877027819883657e-05,1.925756114322864e-07,0.01104958493492208,2.193125060162431e-08,1.0193373561768305e-12,3.296475852689955e-08,0.00010376158417263553,2.4098804347815337e-09,3.9479138375199986e-07,2.2003980118205902e-10,1.333430433821121e-05,2.2937214648315382e-05,0.00878604141754823,8.006531947432025e-10,3.2312845401950632e-09,0.001726598868427863,3.240905557252015e-08,4.2151301374507276e-05,0.00015024137635554126,4.622235724613174e-11,0.000274356591312488,6.142016092528645e-06,0.0006186979025137152
