Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164),CF2O(49),S(125),C2HF(58),S(463),C2HF(468),C2H2F3(68),S(165),S(464),S(130),C2H2F2(59),C2H3F2(65),C2H2F3(67),CF2(43),CHFCF2(55),CF2CH(73),C2HF2(72),S(179),C2H3F2(64),CHF2(82),CHF3(42),S(1244),S(1385),CF2O2(181),CF2O2(276),CH2F2(41),S(203),S(1542),CHO2(322),C2F(467),S(174),S(413),S(1894),C2H3F2(66),C2HF4(54),CHFO(47),S(2753),S(512),CF2CF2(61),C2HF3(169),C2HF4(69),C2HFO(577),S(3833),S(2867),F(37),S(344),CFO(51),C1OO1(180),CH2O2(318),C2H2O(623)
3.832271683249081e-08,0.8464078068438543,6.368500805795276e-08,2.0930244176284605e-09,1.4194507948234406e-09,3.125684279600634e-09,0.0,0.0,3.112737087604804e-07,2.2190220684719067e-11,3.336964098900993e-10,9.242493844815237e-09,3.572506278067975e-12,2.1429956259738938e-21,9.82599990401737e-15,5.580588904181696e-09,1.070369465865642e-09,4.755066679518149e-08,3.94915125413454e-17,2.3162276743683825e-15,6.7528323987746524e-18,2.93479835109476e-17,6.831021481065455e-09,7.094540970948678e-18,2.1732693282438407e-14,6.006654002205492e-21,4.257562868158008e-24,8.199957223700526e-18,1.13385666225138e-20,6.48242589606118e-21,1.6715629295607902e-14,4.0632429746066426e-24,7.795806717005052e-25,3.7402435790239335e-24,3.76,0.0,0.7295162814776529,0.997837961181975,3.0671838386388236e-10,1.2661888396787958e-11,0.008064041514513587,0.008065797979488058,0.0021616682099118347,5.087049628977877e-12,4.737993450832319e-08,3.383727168113895e-07,8.005280421008965e-07,5.553511958323888e-12,6.5302409711048695e-12,5.4014911229473915e-09,5.686195327744371e-10,1.4261918532330346e-13,3.4469037498842375e-10,9.255176821263464e-08,1.3283938808473842e-08,7.442495012450655e-09,1.4254076410613815e-09,1.3313409488273303e-08,1.24703878082272e-10,5.951032131580685e-12,5.036542065730947e-12,4.2611482561630256e-11,1.5722345048947763e-12,2.2043604506455655e-08,1.463338501366119e-15,5.534954104250426e-20,2.0000031362302452e-14,1.7063960665999133e-15,7.248557773869608e-14,2.2637435910459075e-12,1.1184050207050156e-20,2.2547633707787058e-10,1.2836844228313143e-15,1.944488307915808e-13,4.993973356669695e-17,1.5566416036408145e-20,5.168379040391134e-11,6.811889754820839e-14,4.600831027701484e-18,1.866158034259075e-18,8.1634393196088e-13,1.0264619998366046e-15,6.412043997557728e-14,3.137236210974904e-14,2.8170833129947526e-14,1.8006129822504648e-20,2.7004788422294988e-17,3.9753881934747606e-10,3.7217418969296954e-16,2.2324009028195068e-15,3.82059841779105e-15,3.592401678228922e-15,3.683188533231296e-26
3.963241045903273e-08,0.8464499487533269,6.834230189359059e-08,2.2956440986913856e-09,1.5616434365514113e-09,3.4725053636778597e-09,0.0,0.0,3.218297304276504e-07,2.3721394442015903e-11,3.5538733805519073e-10,9.845252802732084e-09,4.049917722910791e-12,2.3093477975374896e-21,1.02084885087641e-14,5.6696221399011884e-09,1.155002116027153e-09,5.084802313646495e-08,4.811162095749666e-17,2.6365723370667617e-15,7.398219665245592e-18,3.170123858606772e-17,6.8637950493028e-09,8.470714691574653e-18,2.3759178712251654e-14,7.124077203094559e-21,4.962601853254094e-24,9.354563775230462e-18,1.369672879411662e-20,7.753848038684502e-21,1.9335752336809478e-14,4.981852259420162e-24,9.552129063378144e-25,4.722193054438646e-24,3.76,0.0,0.7292422059224077,0.9978379465491649,3.4563603730275184e-10,1.4167015235179775e-11,0.008338035967652304,0.008339913977195624,0.002161668163635874,5.261007604936651e-12,5.0666078459555605e-08,3.5100803216551704e-07,8.56091857024207e-07,5.769001594251825e-12,7.1686080132759925e-12,5.625610892344853e-09,6.07703231127242e-10,1.5690545985733335e-13,3.568498958506647e-10,9.898346375701127e-08,1.3814204595653392e-08,7.852188554501955e-09,1.5356007479190931e-09,1.4417736370224298e-08,1.3488849754930763e-10,6.5704774128303975e-12,5.58983041902089e-12,4.499362948854336e-11,1.840574204513984e-12,2.2780942733500653e-08,1.6338453863514199e-15,6.165354458025554e-20,2.2296621094985492e-14,1.860651652137781e-15,8.496916051084849e-14,2.3604821523220447e-12,1.2437141858893592e-20,2.2919987236967815e-10,1.529755222388374e-15,2.0269607473484965e-13,5.877977060175914e-17,1.828759818895098e-20,5.441286390355109e-11,7.6062778958617e-14,5.4182010879994436e-18,2.0909421017536606e-18,8.516120593088389e-13,1.1860355984271412e-15,7.032988338022904e-14,3.4973953917396825e-14,3.18687276281534e-14,2.0393531207712027e-20,3.142117501981937e-17,4.0842988872559864e-10,4.292715411980209e-16,2.540868854162613e-15,3.981744180183702e-15,3.6615406476494515e-15,4.3861572054568025e-26
4.094210408557465e-08,0.8464920751460919,7.314233345979966e-08,2.5104687415189576e-09,1.712181571580541e-09,3.843419521895005e-09,0.0,0.0,3.323806000516927e-07,2.5302881947026842e-11,3.7745172350288825e-10,1.0457494434227684e-08,4.575945876414583e-12,2.4830595650912627e-21,1.05907183528492e-14,5.7519573918701e-09,1.2428993542430311e-09,5.4255199262032295e-08,5.821989464938985e-17,2.9883074228134877e-15,8.070597333328237e-18,3.4094398235845403e-17,6.8932695963826085e-09,1.0058217346584352e-17,2.5883089418587385e-14,8.404253847194614e-21,5.751830296825161e-24,1.0615314292485477e-17,1.64345175205351e-20,9.213543500410896e-21,2.2261088201545124e-14,6.070510219011383e-24,1.1635808407264385e-24,5.919521320757817e-24,3.76,0.0,0.7289682331949228,0.997837931789891,3.8808683951156467e-10,1.578871365851881e-11,0.008611925269888313,0.008613928871205026,0.0021616681170981747,5.434881496504354e-12,5.4061829468540126e-08,3.6372184677684976e-07,9.13513840173951e-07,5.985808973369826e-12,7.843919848568383e-12,5.851179015295354e-09,6.480551911264743e-10,1.7215666598196447e-13,3.6900844869416696e-10,1.0563023815241577e-07,1.4344236021215512e-08,8.267820592707906e-09,1.6500258958961922e-09,1.557144994082457e-08,1.4561019294221164e-10,7.232484167333415e-12,6.186540510503371e-12,4.7450765400466366e-11,2.1440546358998835e-12,2.351723445559769e-08,1.8184487653925246e-15,6.846825717608097e-20,2.4761716185043623e-14,2.0231246545090694e-15,9.910492750246667e-14,2.4571860485769514e-12,1.3790291474101517e-20,2.326437163570883e-10,1.8132648128047016e-15,2.1100349029027807e-13,6.882569393618066e-17,2.1376110993717254e-20,5.716325304994454e-11,8.460471981566458e-14,6.351369547233229e-18,2.3332188500114937e-18,8.871059953753967e-13,1.3635474288218375e-15,7.687417364976975e-14,3.883872330293131e-14,3.5939004586714067e-14,2.302345317808299e-20,3.640860160164131e-17,4.1923275712445575e-10,4.927462829157087e-16,2.8800588118970996e-15,4.137752170716603e-15,3.72593184065169e-15,5.194635150906364e-26
4.225179771211657e-08,0.8465341860279405,7.808298199352063e-08,2.7377898495973503e-09,1.8712025096822983e-09,4.239121921249815e-09,0.0,0.0,3.4292633604604673e-07,2.6934611372180485e-11,3.9986776582187917e-10,1.1078501272265474e-08,5.154160602870477e-12,2.6643520234936094e-21,1.0972900164306306e-14,5.828014397656903e-09,1.334055251922e-09,5.777213326905459e-08,7.000900997971503e-17,3.3733056795926275e-15,8.769207174372615e-18,3.652083829435197e-17,6.919762399906021e-09,1.1881109231720475e-17,2.810447788628568e-14,9.865154955787256e-21,6.631640691280065e-24,1.1986695544038269e-17,1.9596207853544626e-20,1.0880701313418325e-20,2.5514785094501235e-14,7.354351035236774e-24,1.4096565764692288e-24,7.370926476265975e-24,3.76,0.0,0.728694363255793,0.9978379169045921,4.342664194147794e-10,1.753137471878702e-11,0.008885709460576305,0.008887842699569621,0.002161668070296818,5.608671350584043e-12,5.756713481811919e-08,3.7651467340314336e-07,9.7279341787287e-07,6.20394310075987e-12,8.55684589540556e-12,6.0781994105310065e-09,6.896725499168592e-10,1.8841048562980815e-13,3.811660336076939e-10,1.124919948268918e-07,1.487400623156312e-08,8.68918989701514e-09,1.7686864999665763e-09,1.6775005718527446e-08,1.5688688330675727e-10,7.938728959423802e-12,6.828973916451735e-12,4.9984783287120594e-11,2.4859511539363552e-12,2.425248078383672e-08,2.0179235073830317e-15,7.582135011461441e-20,2.7400877080661452e-14,2.1939726751130733e-15,1.150490305929924e-13,2.55384696724277e-12,1.524886466728241e-20,2.358252018708383e-10,2.1385058153853097e-15,2.19371119490425e-13,8.01950572801162e-17,2.4867482452355863e-20,5.993415546529109e-11,9.376587656541423e-14,7.413018469763191e-18,2.5936294963773008e-18,9.228262501698387e-13,1.5602787388907894e-15,8.3757314047775e-14,4.2975195508349027e-14,4.040922480425568e-14,2.591398787875158e-20,4.202376520736265e-17,4.299535593212271e-10,5.630600362800711e-16,3.251918768052385e-15,4.288458166412987e-15,3.7858346652843096e-15,6.120715321660766e-26
4.356149133865849e-08,0.8465762814046655,8.316221781901263e-08,2.977893904090509e-09,2.038837328855847e-09,4.660297728900817e-09,0.0,0.0,3.5346695658484737e-07,2.8616511048349265e-11,4.2261525416434176e-10,1.1707600966399685e-08,5.788297796873197e-12,2.8534579168648803e-21,1.1355248086023506e-14,5.8981974819934975e-09,1.4284637176775815e-09,6.139876419672196e-08,8.368863158670815e-17,3.7934811667172406e-15,9.493285832478055e-18,3.8974247964283594e-17,6.943559358409774e-09,1.396522281579051e-17,3.042335588809419e-14,1.1526225455313134e-20,7.608659292518445e-24,1.3473123482434061e-17,2.3229369712645806e-20,1.2775591973006875e-20,2.912073670817124e-14,8.861361145401768e-24,1.699016029852674e-24,9.120647801670641e-24,3.76,0.0,0.728420596065636,0.997837901893667,4.843737898050323e-10,1.93993801444142e-11,0.009159388579048532,0.009161655500328235,0.002161668023226535,5.782377214106422e-12,6.118194183368701e-08,3.8938700938031316e-07,1.0339300165619557e-06,6.423412695020192e-12,9.308032085958537e-12,6.3066762480393404e-09,7.325524505342813e-10,2.0570524015746233e-13,3.933226506776814e-10,1.1956863716945732e-07,1.5403494903767278e-08,9.116110718893903e-09,1.8915859894244455e-09,1.8028851441609608e-08,1.6873696177264152e-10,8.690928773842836e-12,7.519513612208335e-12,5.259756490734931e-11,2.8697251250323224e-12,2.4986682828346006e-08,2.2330725823467604e-15,8.374148819857632e-20,3.0219608922932686e-14,2.3733517645980244e-15,1.329667008853983e-13,2.650458452976557e-12,1.6818418223438847e-20,2.387610613744894e-10,2.5101104806541262e-15,2.277990194048823e-13,9.301242824468733e-17,2.879935069585451e-20,6.272494494004485e-11,1.0356726839400242e-13,8.616861706857456e-18,2.8728110802880118e-18,9.587733938440828e-13,1.7775509201407025e-15,9.098317927112249e-14,4.7391792852627795e-14,4.530829959493037e-14,2.908412161706531e-20,4.8327498444843686e-17,4.405982097545625e-10,6.406906853937887e-16,3.658453495762132e-15,4.433746192554216e-15,3.841503362846062e-15,7.177529266762461e-26
4.4871184965200414e-08,0.8466183612820637,8.837810021868062e-08,3.2310625497705337e-09,2.215211174523101e-09,5.10762254011411e-09,0.0,0.0,3.640024796222214e-07,3.0348509463660385e-11,4.4567550960302616e-10,1.2344164612256994e-08,6.482262086645723e-12,3.0506211060366966e-21,1.173797723099347e-14,5.96289416825301e-09,1.5261185402781056e-09,6.513503199881904e-08,9.948622283544527e-17,4.2507883262924446e-15,1.0242070829502464e-17,4.14486496299225e-17,6.964918201655759e-09,1.6338216341085093e-17,3.28397008458306e-14,1.3408476947253984e-20,8.68974988205301e-24,1.5078944328781655e-17,2.73849788739723e-20,1.4919575573232874e-20,3.3103560346794685e-14,1.0622609863723095e-23,2.0378955181887118e-24,1.1219071320031449e-23,3.76,0.0,0.7281469315850916,0.9978378867574672,5.386111914036771e-10,2.1397102150738463e-11,0.00943296266461606,0.009435367311505198,0.0021616679758909023,5.955999134163645e-12,6.490619788344593e-08,4.0233933743502216e-07,1.0969230627996847e-06,6.644226203445162e-12,1.0098101669546698e-11,6.536613885811319e-09,7.766920418972611e-10,2.2407989716835867e-13,4.0547829998905005e-10,1.268600685473697e-07,1.59326869594135e-08,9.548411667292605e-09,2.0187278499644824e-09,1.9333427744353435e-08,1.8117929300998853e-10,9.490842230874939e-12,8.26062561523717e-12,5.5290979483303234e-11,3.29902776088143e-12,2.5719841698292807e-08,2.4647276971164426e-15,9.225835123650968e-20,3.3223362170591893e-14,2.561416478628875e-15,1.5303245180830285e-13,2.7470155433379964e-12,1.85047041008129e-20,2.414673617255462e-10,2.9330661664886946e-15,2.3628725903734353e-13,1.0740954146484754e-16,3.3211510103266206e-20,6.553514748279611e-11,1.1402977431993525e-13,9.9777040855211e-18,3.1713963608407267e-18,9.94948040996943e-13,2.0167249854829943e-15,9.85555284150582e-14,5.2096834961386384e-14,5.066651849902071e-14,3.255375336644029e-20,5.538496826837001e-17,4.511724117373195e-10,7.261323884354768e-16,4.1017242870438344e-15,4.5735435077825545e-15,3.893185403066375e-15,8.379315263941463e-26
4.6180878591742335e-08,0.8466604256659336,9.372877475029495e-08,3.4975727730327945e-09,2.400443542970313e-09,5.581762791524486e-09,0.0,0.0,3.745329229097574e-07,3.21305352623981e-11,4.690313231676182e-10,1.2987604934227602e-08,7.240129446712623e-12,3.2560960747642706e-21,1.2121301717472392e-14,6.022474260853441e-09,1.6270134235507847e-09,6.898087751404397e-08,1.1764786025577884e-16,4.74722107488892e-15,1.1014805544812255e-17,4.3938411478876025e-17,6.984071363065431e-09,1.902962566471316e-17,3.535346129515028e-14,1.5534585336713705e-20,9.882018111776929e-24,1.6808436307782345e-17,3.211752713400171e-20,1.7335108851583913e-20,3.748857486677986e-14,1.2672491334422711e-23,2.433252053643401e-24,1.372338182335721e-23,3.76,0.0,0.7278733697748209,0.9978378714963039,5.971839431581082e-10,2.352890330372634e-11,0.009706431756569794,0.00970897817111032,0.002161667928294095,6.1295371577116475e-12,6.873985037865969e-08,4.1537212645073427e-07,1.1617719832612819e-06,6.86639181633898e-12,1.0927655988772649e-11,6.7680168238294036e-09,8.220884787983835e-10,2.435740773198286e-13,4.176329816256237e-10,1.3436619232105525e-07,1.6461571529670025e-08,9.98593466397074e-09,2.1501156582110665e-09,2.0689168778535535e-08,1.9423321052310854e-10,1.0340270724586725e-11,9.054860581374678e-12,5.806688274974172e-11,3.777703876323664e-12,2.645195850188397e-08,2.7137499129915396e-15,1.0140265491600034e-19,3.641753329166986e-14,2.758319928591587e-15,1.7543027910279367e-13,2.843514475518054e-12,2.031367331854007e-20,2.439594596841373e-10,3.4127310348261954e-15,2.448359170959206e-13,1.235254484774227e-16,3.81459563818341e-20,6.836442024546988e-11,1.2517413078181292e-13,1.151150280064031e-17,3.490013730813902e-18,1.0313508394434872e-12,2.2792010488859973e-15,1.0647801651039412e-13,5.709853919993591e-14,5.651557641979798e-14,3.6343712873982534e-20,6.326587863717433e-17,4.616816662370293e-10,8.198955917444351e-16,4.583848691486251e-15,4.707815843556187e-15,3.941120266473197e-15,9.74148995878784e-26
4.7490572218284256e-08,0.8467024745620763,9.92124701263819e-08,3.777697071587009e-09,2.594648549202212e-09,6.083376158195102e-09,0.0,0.0,3.8505830401231816e-07,3.3962517243992144e-11,4.926668908074277e-10,1.3637374360224183e-08,8.066149720946837e-12,3.470147474401173e-21,1.2505433128010264e-14,6.077289336194873e-09,1.7311420143152498e-09,7.293624243469644e-08,1.384390516599136e-16,5.284811915451217e-15,1.1810743249264752e-17,4.6438253706388875e-17,7.001228538653224e-09,2.2070914296990647e-17,3.7964561534642586e-14,1.7928993482953215e-20,1.1192816414038748e-23,1.8665811910309154e-17,3.7485131664819675e-20,2.0045751201913354e-20,4.230177850634113e-14,1.5048977686367408e-23,2.8928275120821497e-24,1.6698264172944987e-23,3.76,0.0,0.7275999105955064,0.9978378561104586,6.603002988074772e-10,2.5799136429718224e-11,0.009979795894181284,0.009982488117138904,0.002161667880434134,6.302991331534432e-12,7.268284677389844e-08,4.284858321880889e-07,1.228476204738025e-06,7.089917480460472e-12,1.179727522860823e-11,7.000889671455217e-09,8.687389218956054e-10,2.64228061116216e-13,4.297866956702168e-10,1.4208691185689393e-07,1.699014113619609e-08,1.0428533975264599e-08,2.285753109751584e-09,2.2096502783724672e-08,2.079185137832251e-10,1.1241059484826319e-11,9.904855353703904e-12,6.092711631224257e-11,4.309795572145911e-12,2.718303434636663e-08,2.9810302452353083e-15,1.1120617105694636e-19,3.980746551186187e-14,2.964213827917674e-15,2.0035385773417028e-13,2.9399524541431046e-12,2.2251479727849178e-20,2.462519754571449e-10,3.954849969021255e-15,2.534450804509252e-13,1.415066644090788e-16,4.364693071245716e-20,7.121253314219484e-11,1.370209296933831e-13,1.323543109769936e-17,3.829287146186614e-18,1.0679824624403e-12,2.566417807755412e-15,1.147542047560563e-13,6.24050212945519e-14,6.288860019303165e-14,4.0475778377206104e-20,7.204467706468383e-17,4.721312802358621e-10,9.225070466665032e-16,5.107000255864936e-15,4.8365629212823606e-15,3.985538567878397e-15,1.1280723617690102e-25
4.880026584482618e-08,0.8467445079762954,1.0482749482582411e-07,4.071703615611187e-09,2.7979351800413106e-09,6.61311193312543e-09,0.0,0.0,3.95578640322494e-07,3.584438436208194e-11,5.16567747031959e-10,1.4292963043574628e-08,8.964749061429879e-12,3.6930497079553765e-21,1.2890579308593881e-14,6.12767254424253e-09,1.8384979250783081e-09,7.70010692746326e-08,1.6214555728850444e-16,5.86563106861977e-15,1.262915034135463e-17,4.894324959316664e-17,7.01657897685274e-09,2.549552165750394e-17,4.067290559605379e-14,2.0618019034139567e-20,1.2629749452802256e-23,2.0655220558629283e-17,4.354964358223892e-20,2.3076169752073538e-20,4.756982670877974e-14,1.7793883295132148e-23,3.425216756597725e-24,2.0216655538701442e-23,3.76,0.0,0.7273265540078524,0.9978378406001771,7.281713095035075e-10,2.8212144559734217e-11,0.010253055116703352,0.01025589718757175,0.002161667832309677,6.4763617025030734e-12,7.673513456728219e-08,4.4168089796269905e-07,1.2970351541365774e-06,7.31481091167956e-12,1.270751913984369e-11,7.235237122371612e-09,9.166405377035711e-10,2.860827956917383e-13,4.4193944220477104e-10,1.5002213053819667e-07,1.751839103186671e-08,1.0876075313366168e-08,2.42564404234552e-09,2.3555852613152478e-08,2.222554652145351e-10,1.2195098567089653e-11,1.0813334465430069e-11,6.387350722670937e-11,4.8995458474168726e-12,2.7913070338028825e-08,3.267490245005652e-15,1.217017472639967e-19,4.3398449603700614e-14,3.179248535118294e-15,2.280067359266067e-13,3.0363274643296173e-12,2.432448367015653e-20,2.4835878001481755e-10,4.5655707038915964e-15,2.621148429962819e-13,1.6150731167908225e-16,4.97609630480099e-20,7.407935282706024e-11,1.4959061691024306e-13,1.516794426544321e-17,4.189836069279376e-18,1.1048436028281933e-12,2.8798520290037346e-15,1.233875696616306e-13,6.80242961146103e-14,6.982017462394568e-14,4.49726939527862e-20,8.180076490855042e-17,4.825263747025509e-10,1.0345098290772571e-15,5.673408264672247e-15,4.95981426716142e-15,4.026661447129183e-15,1.301501910917262e-25
5.01099594713681e-08,0.846786525914397,1.1057223355378157e-07,4.379856400303276e-09,3.0104075331503836e-09,7.171611388439961e-09,0.0,0.0,4.060939490738915e-07,3.7776065723649324e-11,5.407206984513022e-10,1.4953896870521865e-08,9.940532286566238e-12,3.925086552160288e-21,1.3276943443718522e-14,6.173938651148218e-09,1.949074752631629e-09,8.117530133710706e-08,1.8907421351021472e-16,6.491785622974584e-15,1.346930889289075e-17,5.144882240137726e-17,7.0302935315305475e-09,2.933890955262665e-17,4.347838063781455e-14,2.3629967576579757e-20,1.4200680089625163e-23,2.2780751552027804e-17,5.0376755753670997e-20,2.6452143588334608e-20,5.3320010020170806e-14,2.0953140350128208e-23,4.039939824852053e-24,2.436055074501531e-23,3.76,0.0,0.727053299972583,0.997837824965669,8.010106923204152e-10,3.077226090066782e-11,0.010526209463370644,0.010529205420375156,0.002161667783923317,6.649648317534832e-12,8.089666130072337e-08,4.549577552822245e-07,1.3674482584783504e-06,7.541079606904937e-12,1.3658927737835195e-11,7.47106393410193e-09,9.657904985849347e-10,3.09179901585506e-13,4.5409122131064973e-10,1.5817175177462467e-07,1.8046318664356915e-08,1.1328435001932506e-08,2.5697924554138653e-09,2.5067636219593824e-08,2.3726478704182455e-10,1.3204323773010569e-11,1.1783111597366283e-11,6.690786775243141e-11,5.551402144230771e-12,2.8642067582200203e-08,3.574082563996237e-15,1.3292332598674974e-19,4.719572470597911e-14,3.403573094246806e-15,2.5860252644547694e-13,3.132638119531124e-12,2.6539255523738792e-20,2.5029299314669287e-10,5.25146016448268e-15,2.708453047608696e-13,1.8368926084520203e-16,5.653691447142458e-20,7.69648287576013e-11,1.6290349106775752e-13,1.732884798524916e-17,4.572275424171148e-18,1.1419349683120573e-12,3.2210180396118177e-15,1.3238151125268187e-13,7.396427859540822e-14,7.734636801335697e-14,4.985818651229092e-20,9.26187113151147e-17,4.928718921988612e-10,1.1564633615995242e-15,6.285357481561495e-15,5.077625334499998e-15,4.064700174351063e-15,1.4963794710828189e-25
