Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164),CF2O(49),S(125),C2HF(58),S(463),C2HF(468),C2H2F3(68),S(165),S(464),S(130),C2H2F2(59),C2H3F2(65),C2H2F3(67),CF2(43),CHFCF2(55),CF2CH(73),C2HF2(72),S(179),C2H3F2(64),CHF2(82),CHF3(42),S(1244),S(1385),CF2O2(181),CF2O2(276),CH2F2(41),S(203),S(1542),CHO2(322),C2F(467),S(174),S(413),S(1894),C2H3F2(66),C2HF4(54),CHFO(47),S(2753),S(512),CF2CF2(61),C2HF3(169),C2HF4(69),C2HFO(577),S(3833)
0.0002888126701077117,0.6237277209940592,1.0912599759555214e-06,4.228266884568933e-07,2.9563477118970314e-07,8.568357261655716e-05,0.0,0.0,7.923322679928862e-05,9.54797554273259e-07,6.39925507787795e-05,8.780470295630165e-06,9.5713520661025e-08,5.937458758439734e-20,2.616491781864886e-14,1.6997930639258606e-09,3.6373534660891923e-07,0.0007091291012372592,4.1174212254975284e-17,1.7592915592590147e-14,5.59514248448375e-15,6.323228403852384e-18,3.190525466396589e-11,1.0527363585399503e-10,1.8465000112156367e-11,6.107771545757052e-13,3.72321346126211e-18,9.142469477984678e-12,4.568369652967128e-11,1.472938426128218e-14,1.242298411701529e-10,1.2150897872732778e-16,1.4082507959131393e-16,1.854662040957239e-12,3.76,0.0,0.45127369878706136,0.9988420201475307,0.00013946857653037188,3.30587311940072e-06,0.12970989789054277,0.130554657174343,0.00025445946401542055,1.7375783128436527e-12,0.0007092498890078557,5.0189820299894454e-05,2.907846702276252e-05,1.2929568843959407e-08,1.113437331134753e-11,3.426720286510106e-07,5.147369997366797e-06,1.563675452604775e-05,4.68860324590915e-12,1.1535842319776781e-05,6.085224613005901e-07,8.773463172074906e-07,6.777592155298869e-05,0.00016028474336497414,5.415560359212927e-08,3.690041534798603e-09,9.90377487003422e-07,1.2703191874143162e-07,3.2832756489256263e-06,2.2667030236170164e-06,9.317670794417714e-09,5.823886825278248e-14,8.31589049817469e-09,2.447417537169511e-11,3.1091167237394596e-06,4.303946905184382e-09,6.184982925945216e-15,5.5613605266518035e-11,7.148483139714483e-11,2.141285545987318e-12,4.560624653057215e-09,9.158999738255157e-14,3.136923484124566e-08,5.14399852100716e-09,2.7483357351729975e-08,3.1004399738042778e-12,1.6393512318323488e-09,1.1786328167051455e-08,8.879139244534577e-12,4.601076439447799e-10,1.6016772112673122e-07,1.074064409167014e-08
0.00029103292867833745,0.6238285997122521,1.1089348412955202e-06,4.290399559515495e-07,3.0190990731120844e-07,8.752719644118823e-05,0.0,0.0,8.059180461601305e-05,9.823516117573548e-07,6.581361438250451e-05,9.049895485478786e-06,9.793438269798472e-08,6.261707345246952e-20,2.715354185746e-14,1.7360136537023471e-09,3.723955441849123e-07,0.0007202385227503298,4.3266857009949607e-17,1.7975827621083756e-14,5.880581668865145e-15,6.611966521591929e-18,3.257889009955906e-11,1.1015771198151313e-10,1.9147091499025605e-11,6.454839393575424e-13,3.984784402644206e-18,9.610853021981754e-12,4.817908751944239e-11,1.544383083553278e-14,1.2823402756980927e-10,1.2754271888605598e-16,1.4782015546875464e-16,1.9534451875597714e-12,3.76,0.0,0.4503883084806141,0.9988264510959912,0.0001430016431076848,3.4038428232683074e-06,0.13057654209523856,0.131435270092855,0.0002544554943583057,1.7488776461757976e-12,0.0007204443103756994,5.08964833950395e-05,2.9510675423103362e-05,1.3109293791356625e-08,1.1300056271601697e-11,3.4749927425316414e-07,5.2761188260148244e-06,1.6178391989615182e-05,4.745244177712811e-12,1.1782151619953253e-05,6.223353917988457e-07,8.897354497100395e-07,6.964648692771228e-05,0.00016359844774943967,5.5559460197243264e-08,3.785735734981108e-09,1.0154723675418962e-06,1.2994123718167792e-07,3.353393769878071e-06,2.3577186813389718e-06,9.552094781042164e-09,5.970406280942235e-14,8.54441891993155e-09,2.5146507554891433e-11,3.1918405638772004e-06,4.400946426351506e-09,6.3405842998966144e-15,5.701016185761698e-11,7.363356721514281e-11,2.191158700160171e-12,4.657202068052785e-09,9.358647137813837e-14,3.208845154114715e-08,5.322727505421856e-09,2.862553801591781e-08,3.2075963109402703e-12,1.6621538302418806e-09,1.2471756620151944e-08,9.062729507135384e-12,4.772410748037144e-10,1.6441550248104722e-07,1.1089174399175984e-08
0.0002932531872489632,0.6239292914277023,1.126796066226942e-06,4.35326119272942e-07,3.082923654783105e-07,8.939928425974414e-05,0.0,0.0,8.196463744527014e-05,1.0105729864542978e-06,6.767641391184461e-05,9.326006532634377e-06,1.0019627342698267e-07,6.601838584141341e-20,2.8174221441757874e-14,1.7728306231109254e-09,3.8120399735512846e-07,0.000731443505909781,4.545523614109938e-17,1.8363886961603118e-14,6.178736572772357e-15,6.912421438183228e-18,3.326364900030347e-11,1.1524299126582865e-10,1.9850663709915983e-11,6.819588879436605e-13,4.263262810617299e-18,1.0100330439655282e-11,5.079375448030286e-11,1.6188137314655716e-14,1.323406775848762e-10,1.3384016795771296e-16,1.5512689672354727e-16,2.0568924778696143e-12,3.76,0.0,0.4495045607077465,0.9988107038906298,0.00014660637010787653,3.5040551800105973e-06,0.1314413203889914,0.13231415854902137,0.0002544514793242805,1.7601481905671161e-12,0.0007317397972449745,5.160834087975189e-05,2.9945831925488244e-05,1.3290294303499852e-08,1.1466870708727087e-11,3.523620860824278e-07,5.4071149302965895e-06,1.6735206815381222e-05,4.802456886026978e-12,1.2032569081730268e-05,6.363708058892885e-07,9.022166668478402e-07,7.155650102832747e-05,0.0001669583401637502,5.699201352274252e-08,3.883386907212015e-09,1.0410676610420554e-06,1.3289751725915658e-07,3.424625577601172e-06,2.4517791585987803e-06,9.791143896868702e-09,6.119816451281662e-14,8.777728710592333e-09,2.5832901314852856e-11,3.276279660434628e-06,4.4994872678983315e-09,6.499255516862726e-15,5.843423045028268e-11,7.583406013210232e-11,2.241848467311048e-12,4.755292468633189e-09,9.561664950540057e-14,3.281931287986649e-08,5.507760879749768e-09,2.9808652815554345e-08,3.3185135358210566e-12,1.6851187780082635e-09,1.3193188838799218e-08,9.248879084960895e-12,4.950077453374382e-10,1.687519306238453e-07,1.1446760156122958e-08
0.0002954734458195889,0.6240297966348594,1.144844230349326e-06,4.416857381793515e-07,3.1478355937292315e-07,9.130012088608498e-05,0.0,0.0,8.335174881297008e-05,1.039474339376698e-06,6.958170862693032e-05,9.608933711182336e-06,1.0249976810576837e-07,6.958537201037034e-20,2.9227815246138355e-14,1.8102508830762262e-09,3.9016207920527713e-07,0.0007427444304419884,4.774327919135134e-17,1.875711812202244e-14,6.49009872275198e-15,7.225008170829976e-18,3.395966087730666e-11,1.2053678998694205e-10,2.0576257644868344e-11,7.202822574598177e-13,4.5596470871317494e-18,1.0611722892740928e-11,5.353256958524988e-11,1.6963343366573236e-14,1.365517282930218e-10,1.4041127303372543e-16,1.627576964759616e-16,2.1651964478616344e-12,3.76,0.0,0.44862245124035394,0.9987947768935953,0.00015028390955240556,3.6065462054745726e-06,0.13230423498120072,0.1331913257371577,0.000254447418496082,1.7713899903468123e-12,0.0007431369685376738,5.232537291126581e-05,3.0383931801483002e-05,1.3472564622757503e-08,1.1634814806920382e-11,3.5726033144358744e-07,5.54037846151939e-06,1.730751936549548e-05,4.860249702732499e-12,1.2287150088668982e-05,6.506305534363869e-07,9.147896520997432e-07,7.350653046081618e-05,0.00017036474780094524,5.845370148940675e-08,3.983024945414165e-09,1.0671707574743893e-06,1.359011554285152e-07,3.496982313566133e-06,2.5489657240383607e-06,1.0034885249461126e-08,6.272159277375426e-14,9.01588742908604e-09,2.6533555234117987e-11,3.3624610768866117e-06,4.599581723137423e-09,6.661041116056392e-15,5.988620983189244e-11,7.808724194709673e-11,2.2933617145925327e-12,4.8549106868289445e-09,9.768095008297437e-14,3.356191836363597e-08,5.699318894395005e-09,3.1033939128358515e-08,3.4333223619444403e-12,1.7082453617286472e-09,1.3952303456794243e-08,9.437606112343557e-12,5.134299034179108e-10,1.731784205039712e-07,1.1813585166275478e-08
0.00029769370439021464,0.6241301158283504,1.1630798949304687e-06,4.481193730312508e-07,3.2138491455142456e-07,9.322999218069605e-05,0.0,0.0,8.475316000119569e-05,1.0690684663720533e-06,7.153026825877164e-05,9.898809163073294e-06,1.0484544682556009e-07,7.332510778860125e-20,3.031520001672689e-14,1.8482813761938979e-09,3.992711542141376e-07,0.0007541416811000709,5.0135060448141146e-17,1.9155545450048126e-14,6.815176177722347e-15,7.550154337030494e-18,3.466705585554625e-11,1.2604665528943492e-10,2.1324423161894356e-11,7.605375183209839e-13,4.874988837482324e-18,1.1145878333981449e-11,5.640056775776958e-11,1.7770516851028002e-14,1.4086913858943185e-10,1.472662945302074e-16,1.7072538432300012e-16,2.2785564128136572e-12,3.76,0.0,0.4477419758509982,0.9987786684462591,0.00015403542735452746,3.711352197911423e-06,0.1331652880606864,0.1340667748435035,0.0002544433114511539,1.7826030893644478e-12,0.0007546364558576777,5.3047559046693414e-05,3.0824970349666444e-05,1.365609883978252e-08,1.1803886760719749e-11,3.621938735963728e-07,5.675929410329459e-06,1.7895654037121998e-05,4.918631032265055e-12,1.2545950512637822e-05,6.651164702341881e-07,9.274540789370356e-07,7.54971447993474e-05,0.00017381799623652968,5.994496633230286e-08,4.084680046545924e-09,1.0937891139173642e-06,1.3895254564558128e-07,3.5704752325969574e-06,2.649361217651343e-06,1.0283386530370033e-08,6.427477065289117e-14,9.258962958410894e-09,2.7248668845853853e-11,3.450412181480463e-06,4.701241976511689e-09,6.825986024289834e-15,6.136650225543723e-11,8.039405416656483e-11,2.3457052541999997e-12,4.956071562769215e-09,9.977979453889318e-14,3.43163669294761e-08,5.897628549659674e-09,3.230266436741418e-08,3.552157477257021e-12,1.731532849057326e-09,1.4750846914496133e-08,9.628928634021997e-12,5.325304690676543e-10,1.7769640258593987e-07,1.2189836051341783e-08
0.00029991396296084037,0.6242302495029829,1.1815036024714867e-06,4.546275838733311e-07,3.280978682853898e-07,9.518918503416963e-05,0.0,0.0,8.616889002884006e-05,1.099368296466783e-06,7.352287309854499e-05,1.0195766914095736e-05,1.0723389483359123e-07,7.724498353839283e-20,3.1437271407601125e-14,1.886929082328098e-09,4.085325778856541e-07,0.000765635647635183,5.263480459984608e-17,1.9559193134621386e-14,7.154494026487385e-15,7.888300914146605e-18,3.53859647712524e-11,1.3178037122121418e-10,2.2095719081349617e-11,8.028114653605806e-13,5.2103955237002384e-18,1.170367219729549e-11,5.940295068843146e-11,1.8610754321213204e-14,1.4529488915359149e-10,1.5441581548577105e-16,1.790432406152129e-16,2.3971786618056907e-12,3.76,0.0,0.44686313031291597,0.9987623768690715,0.00015786210341689485,3.818509734927363e-06,0.1340244817956439,0.13494050904623353,0.00025443915776161044,1.7937875309889687e-12,0.0007662389036312081,5.377487826523109e-05,3.126894289606561e-05,1.384089089930668e-08,1.1974084775171905e-11,3.6716257190807975e-07,5.8137875989597885e-06,1.8499939254639523e-05,4.977609351119617e-12,1.280902671050543e-05,6.798303772610128e-07,9.402096112304019e-07,7.752891649898084e-05,0.0001773184093856525,6.146625454758791e-08,4.188382698423051e-09,1.1209302548699985e-06,1.420520792573241e-07,3.6451156019536043e-06,2.7530500662127275e-06,1.0536716017815003e-08,6.585812487697134e-14,9.507023494739594e-09,2.7978442601717456e-11,3.540160649108129e-06,4.8044800983462885e-09,6.9941355576630545e-15,6.287551345798555e-11,8.275544785169111e-11,2.398885840316231e-12,5.058789943386194e-09,1.0191360741852483e-13,3.508275689945892e-08,6.102923748466302e-09,3.3616126511686405e-08,3.67515763264845e-12,1.7549804894450836e-09,1.5590635743023588e-08,9.822864602766278e-12,5.523330497294129e-10,1.8230732290787214e-07,1.2575702279514431e-08
0.0003021342215314661,0.6243301981537421,1.2001158766038476e-06,4.612109302678854e-07,3.3492386962408317e-07,9.717798735083872e-05,0.0,0.0,8.759895563359615e-05,1.1303868901315924e-06,7.556031408731006e-05,1.049994288988894e-05,1.0966570243152906e-07,8.135261307150312e-20,3.2594941780900134e-14,1.9262010137314444e-09,4.1794769636217775e-07,0.0007772267247663138,5.5246889101973155e-17,1.9968085207348665e-14,7.508594899395262e-15,8.239901410007882e-18,3.6116519085697735e-11,1.3774596488700246e-10,2.2890713183010194e-11,8.471943320572368e-13,5.5670330669245755e-18,1.2286008099490936e-11,6.254509089978604e-11,1.9485181528208086e-14,1.498309824349817e-10,1.6187074518994838e-16,1.8772500981515686e-16,2.521276656599695e-12,3.76,0.0,0.44598591040003005,0.9987459004614233,0.00016176513172802085,3.928055670351544e-06,0.13488181833360108,0.13581253151546832,0.00025443495699420106,1.8049433581078027e-12,0.0007779449692477704,5.4507308988708045e-05,3.171584479459766e-05,1.4026934605502732e-08,1.2145407066001272e-11,3.721662819944552e-07,5.953972673524438e-06,1.9120707460974707e-05,5.037193207333133e-12,1.3076435520688064e-05,6.947740802598425e-07,9.530559036198957e-07,7.960242080651942e-05,0.00018086630946174712,6.301801698090851e-08,4.294163685086937e-09,1.1486017722581926e-06,1.452001449332688e-07,3.720914700292017e-06,2.860118298533775e-06,1.0794942576028134e-08,6.747208583511442e-14,9.760137536331397e-09,2.8723077839137555e-11,3.6317344631797333e-06,4.90930804182099e-09,7.165535421194539e-15,6.441365265676078e-11,8.51723838982435e-11,2.4529101677440157e-12,5.163080680932225e-09,1.0408281638821878e-13,3.5861185969304365e-08,6.315445451065267e-09,3.497565464618498e-08,3.802465731541407e-12,1.7785875148216983e-09,1.647355890607934e-08,1.0019431877084292e-11,5.728619554672234e-10,1.8701264313764427e-07,1.2971376194059793e-08
0.0003043544801020918,0.6244299622757941,1.2189172222091922e-06,4.67869971899021e-07,3.4186437942897536e-07,9.919668803258601e-05,0.0,0.0,8.904337125550588e-05,1.1621374374545075e-06,7.764339290591858e-05,1.0811474931994176e-05,1.1214146492550171e-07,8.565589798720318e-20,3.378914193549442e-14,1.9661042150462852e-09,4.275178460303717e-07,0.0007889153121487709,5.797584919724222e-17,2.0382245543920418e-14,7.878039492295667e-15,8.605422803341443e-18,3.685885088520056e-11,1.4395171272023157e-10,2.3709982199471277e-11,8.937799084576763e-13,5.9461285739894254e-18,1.2893818549925484e-11,6.583253585964115e-11,2.0394953923166106e-14,1.5447944259546827e-10,1.6964232894285586e-16,1.9678491397989176e-16,2.651071233723993e-12,3.76,0.0,0.4451103118869625,0.9987292375015014,0.00016574572045780842,4.040027131017379e-06,0.1357372998013743,0.1366828454132856,0.0002544307087102735,1.8160706131259074e-12,0.0007897553232016519,5.524482910055788e-05,3.216567142751973e-05,1.4214223626923989e-08,1.2317851859781926e-11,3.7720485584941814e-07,6.096504096369708e-06,1.975829510797391e-05,5.097391219948745e-12,1.3348234259573389e-05,7.099493694429132e-07,9.6599260184295e-07,8.171823566974925e-05,0.00018446201693673019,6.460070883811943e-08,4.402054092993651e-09,1.1768113254608785e-06,1.483971286117044e-07,3.7978838166120345e-06,2.970653560531254e-06,1.1058135654790014e-08,6.911708757596199e-14,1.0018373871901405e-08,2.9482776747157536e-11,3.725161917506828e-06,5.015737640967879e-09,7.340231708520915e-15,6.598133254557843e-11,8.764583312408404e-11,2.507784869602618e-12,5.2689586314698514e-09,1.062878522376874e-13,3.665175119872561e-08,6.535441831827728e-09,3.638260949774713e-08,3.934228920642902e-12,1.8023531402227484e-09,1.7401580201096065e-08,1.0218648219014662e-11,5.941422144839261e-10,1.9181384062814113e-07,1.3377053041954577e-08
0.00030879499724334334,0.62462893891533,1.257089053744303e-06,4.814173800253809e-07,3.560948267245079e-07,0.00010332494499202402,0.0,0.0,9.197529874094863e-05,1.2278877897681265e-06,8.19497249959509e-05,1.1457168257086251e-05,1.1722726125503597e-07,9.488249247635799e-20,3.629094740569689e-14,2.0478327730408616e-09,4.4712853343870974e-07,0.0008125866407704005,6.380336601204635e-17,2.122646573994989e-14,8.66529623741506e-15,9.380165430517649e-18,3.837937850213234e-11,1.5711806202907176e-10,2.542369660152074e-11,9.93952879171673e-13,6.776925238458514e-18,1.4189741964925522e-11,7.286642976593562e-11,2.232530763888699e-14,1.6412166843292258e-10,1.8618216950211486e-16,2.1609849934497785e-16,2.928671606962986e-12,3.76,0.0,0.44336396216234353,0.9986953449307051,0.00017394448333189316,4.271396480243126e-06,0.13744270592982283,0.138418360102833,0.00025442206781102754,1.8382395740618332e-12,0.0008136916444758431,5.673504644745542e-05,3.3074080570024884e-05,1.4592511641799126e-08,1.2666101917800723e-11,3.8738598552771764e-07,6.388682872194126e-06,2.1085294509729015e-05,5.2196645422172985e-12,1.3905233156346482e-05,7.410017861151908e-07,9.92135756279689e-07,8.607912180020383e-05,0.00019179812703715474,6.786072334305549e-08,4.624289008655473e-09,1.2348755145269258e-06,1.5493937940948032e-07,3.955377305625025e-06,3.2024839314595536e-06,1.1599702101787619e-08,7.25019679030564e-14,1.055048996074092e-08,3.1048178379559767e-11,3.917692485576591e-06,5.2334485227493994e-09,7.699699872681244e-15,6.92069825600665e-11,9.276620249943958e-11,2.620111609153917e-12,5.485535607257186e-09,1.1080714338961557e-13,3.826967502110302e-08,6.998888349920088e-09,3.934440372241824e-08,4.211730924524433e-12,1.8503569706104094e-09,1.9401161545326228e-08,1.062509865897154e-11,6.390605915811593e-10,2.0170985555646322e-07,1.4219211216542917e-08
0.00031323551438459485,0.6248271833864857,1.2960227607852198e-06,4.95274286358605e-07,3.7080113237992063e-07,0.00010757628647883885,0.0,0.0,9.496474153975649e-05,1.296727391738994e-06,8.644850103718259e-05,1.2133988549348884e-05,1.2249614790018095e-07,1.049937898994221e-19,3.895050529011194e-14,2.132171772016062e-09,4.673751217254954e-07,0.000836652928196006,7.015701643331983e-17,2.2092041662513486e-14,9.52113203355607e-15,1.0216544659112038e-17,3.9948617009997374e-11,1.7135086313977294e-10,2.7241654656748222e-11,1.1041565492748595e-12,7.713937823768286e-18,1.559950809516431e-11,8.05526704275619e-11,2.44116724137986e-14,1.7423819216661858e-10,2.0413232644532472e-16,2.371079133873993e-16,3.2319019171018908e-12,3.76,0.0,0.44162404735051497,0.9986606849526403,0.00018246834464651042,4.512920129253682e-06,0.13914071677967454,0.1401470782510816,0.0002544132314452307,1.8602947433516245e-12,0.0008380534989085827,5.824534333988923e-05,3.399413396596561e-05,1.497570177087934e-08,1.3018820985529282e-11,3.97704709485957e-07,6.6904756635478525e-06,2.248370883189226e-05,5.344499668978848e-12,1.4480491348393759e-05,7.730016187175501e-07,1.018636075389469e-06,9.06162489450625e-05,0.00019932926720161044,7.125002689032776e-08,4.855342132116823e-09,1.2951854490045377e-06,1.6168186086648718e-07,4.117686553797163e-06,3.4492752495414625e-06,1.2161982673403957e-08,7.601631146877348e-14,1.1103927429277452e-08,3.267628071832581e-11,4.117984983971498e-06,5.457704896072942e-09,8.072916574718219e-15,7.255583462730143e-11,9.812451540549374e-11,2.7359178164494137e-12,5.708639746719832e-09,1.1547498986901633e-13,3.9937291189721694e-08,7.495399030855165e-09,4.251304850872396e-08,4.508929181762137e-12,1.8989853872671464e-09,2.160668206796204e-08,1.1042356010241048e-11,6.873033749034881e-10,2.1200750228848594e-07,1.5103797944624585e-08
0.00031767603152584636,0.6250246996570057,1.3357217051668933e-06,5.094451665786138e-07,3.8599540608201174e-07,0.0001119530580190645,0.0,0.0,9.801173116924695e-05,1.368766225043758e-06,9.114653030879709e-05,1.2843109149529862e-05,1.2795307020641872e-07,1.1606373147445218e-19,4.177593574579481e-14,2.2191787336686065e-09,4.882679125010592e-07,0.0008611175458825219,7.7079345694939e-17,2.2979158846344884e-14,1.0450739800952892e-14,1.1118810625495962e-17,4.156764557700878e-11,1.867259703698691e-10,2.916879075239981e-11,1.2252821381078976e-12,8.769492898678864e-18,1.7131692259252958e-11,8.894236598486333e-11,2.6664413022004673e-14,1.8484598302074197e-10,2.235956857767866e-16,2.599457096974193e-16,3.5628159251882773e-12,3.76,0.0,0.4398905336749886,0.9986252430147402,0.00019132748998563134,4.764904572131289e-06,0.14083134861553942,0.14186902486631134,0.0002544041959054553,1.882236442771132e-12,0.0008628467367537428,5.977552542044407e-05,3.4925795741091016e-05,1.5363738988863268e-08,1.33759952843243e-11,4.0815972669259775e-07,7.002030789379451e-06,2.3956372833698734e-05,5.4719680503572655e-12,1.5074484183621893e-05,8.059625793301434e-07,1.045490439276239e-06,9.533432830799062e-05,0.00020705793474216775,7.477241848335928e-08,5.095472975541108e-09,1.357804839193703e-06,1.6862755282454661e-07,4.284902152099264e-06,3.7117883932538053e-06,1.2745554053950638e-08,7.966372243962805e-14,1.1679245824781397e-08,3.4368728349936777e-11,4.326277131514652e-06,5.688596791624982e-09,8.460264557343292e-15,7.603131551134624e-11,1.037288833113534e-10,2.8552541360924023e-12,5.938389901973031e-09,1.2029495089284415e-13,4.165535093774145e-08,8.027235309551342e-09,4.5900624597179167e-08,4.827163061892461e-12,1.948231566917266e-09,2.4036805401007105e-08,1.147055868724163e-11,7.390982770425393e-10,2.2271916980408864e-07,1.6032482667473287e-08
