Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164),CF2O(49),S(125),C2HF(58),S(463),C2HF(468),C2H2F3(68),S(165),S(464),C2H2F2(59),S(162),S(130),C2H3F2(65),C2H2F3(67),CF2(43),CHFCF2(55),CF2CH(73),C2HF2(72),S(179),C2H3F2(64),CHF2(82),S(1228),CHF3(42),S(1335),CF2O2(181),CF2O2(276),CH2F2(41),S(203),S(1568),CHO2(322),S(174),CF2CF2(61),C2F(467),S(512),C2H3F2(66),S(413),S(1931),S(1325),C2HF3(169),F(37),C2HF4(69),C2HFO(577),S(4228),S(4234),CHFO(47),C2HF4(54),S(5148),C1OO1(180),CH2O2(318),CFO(51),C2H2O(623),S(1319),S(2245),S(344)
4.103691166512619e-05,0.8503308619982303,0.00022962152626302356,5.659573827190058e-05,5.035624757390748e-05,0.005729816503493715,0.0,0.0,0.0019911928896642053,7.788350707804142e-05,0.00718637135781135,0.0003634078186309286,9.235406872217994e-05,2.0014023456810369e-13,4.291872665399625e-10,1.7144830378107386e-07,9.221340165978683e-05,0.004196497784196132,2.624724659630428e-07,2.1745456768118814e-10,5.612526857076356e-10,4.890155640226443e-13,1.0157426932466521e-08,1.495297309584847e-07,2.989141321433376e-08,2.9556734203910024e-07,5.174274619472546e-12,4.6722444795497003e-08,1.442084316681211e-07,3.516078566556101e-10,9.760192191068282e-08,1.20356560763517e-11,1.448421925580504e-11,1.8428565513302478e-08,3.76,0.0,0.38250711673245,0.9863701923130436,0.005701659966048091,0.0004100031756589503,0.5999845933525499,0.6170660183404445,0.0008190042246208048,5.420413470046107e-11,0.003158408246178139,0.0007986793918479928,0.002141749752265418,3.874985895334844e-08,9.166606785481184e-09,1.050701057305161e-05,3.7302257778388075e-05,0.00048815387965817824,0.0009570413833708606,1.3152434830651488e-10,2.849028058719269e-09,5.3829694639856394e-05,2.5037302688362718e-05,0.006708461340805511,0.0056142523905541005,0.00011466494881691899,1.141071356168109e-05,0.00020726838416669356,1.3470600530437315e-05,0.001174564429412877,2.741692982995928e-07,0.0005991947284423478,4.755217506850761e-12,7.67048266469834e-07,8.625342423028916e-09,0.0005628360493370628,4.345911056045591e-08,6.804583098285271e-13,1.798487616248659e-08,2.4950931274568824e-10,1.672593454075252e-05,8.132095872742005e-07,6.460802082442574e-09,3.735505485409166e-06,2.0265782363359775e-07,2.57605467808436e-11,2.067141395533839e-06,4.583614999627411e-09,1.8235753508352767e-07,4.402970565923666e-07,5.038419756647328e-07,9.8263836631388e-13,2.0681207219765136e-06,6.111517474864179e-05,1.1139095592553875e-06,1.079114418995637e-10,6.492406240207576e-13,1.9096124964752136e-13,2.2240906125836143e-07,2.137737274154263e-13,1.7610467023978122e-09,6.539547502190749e-10,0.00010411879857307256
4.136047539364714e-05,0.8507671332272416,0.00023369786012032153,5.7785843946543715e-05,5.181893086549628e-05,0.005871559456803666,0.0,0.0,0.0020289307312368813,8.114013746975215e-05,0.007437041324138375,0.0003756591861467679,9.490411119072205e-05,2.1279131113851458e-13,4.481801666712616e-10,1.7586457217336226e-07,9.437396130496288e-05,0.004298234085035399,2.746149929950584e-07,2.2210816294618772e-10,5.957960513686937e-10,5.180577346531121e-13,1.0441932511746655e-08,1.5835161286925092e-07,3.112628207116537e-08,3.0916293340725815e-07,5.594884017780301e-12,4.949464960591945e-08,1.5230601856581994e-07,3.695990584427601e-10,1.0130801820599757e-07,1.2659220461265225e-11,1.534372347253522e-11,1.952535794383038e-08,3.76,0.0,0.37946357429529837,0.98599584635767,0.0058883398723196395,0.00042266657986207636,0.6024343076838033,0.6199682441654251,0.000818693376161039,5.437689641626474e-11,0.003247050009548823,0.000806782376017994,0.002175900428338912,3.910814296055974e-08,9.31292749888705e-09,1.0618667944402927e-05,3.817825852724633e-05,0.0005036750668807537,0.0009805263102817918,1.3466876639958217e-10,2.9008000726813476e-09,5.497915472317906e-05,2.532096709593191e-05,0.006924623066276258,0.0057266183216952,0.00011797169746727966,1.1739324806496915e-05,0.0002130176490984663,1.3759423113163097e-05,0.0012007300365247879,2.815248161345696e-07,0.0006233331720545262,4.882779449712663e-12,7.91231871642969e-07,8.896951232786857e-09,0.0005825590006923741,4.435046227990914e-08,6.987109113556592e-13,1.8454385857546788e-08,2.552282467349508e-10,1.7843600633575874e-05,8.335558529270588e-07,6.524241665371521e-09,3.818650438977888e-06,2.0699351901755355e-07,2.6570401214583712e-11,2.1619556295915632e-06,4.675398466770905e-09,1.8669650490088131e-07,4.642255794050014e-07,5.171978952291433e-07,1.0077857899568905e-12,2.1324867484772325e-06,6.410501694955088e-05,1.1676688542932483e-06,1.1301882989907277e-10,6.653858683833924e-13,1.9570756095309649e-13,2.3253927865997127e-07,2.2359853745887285e-13,1.828376697066294e-09,6.854389232105938e-10,0.00010851051389757421
4.168403912216809e-05,0.8512016147093112,0.00023780324454169408,5.8992472103526066e-05,5.331386461895921e-05,0.006015786688614283,0.0,0.0,0.002066714899408708,8.449044442124629e-05,0.007694690233866471,0.00038823258313292624,9.75032575289099e-05,2.261194941245102e-13,4.678410463831988e-10,1.8035877889162536e-07,9.655980196971235e-05,0.004401721843595203,2.8724698008243503e-07,2.2683412158118703e-10,6.323135214943768e-10,5.485786904784385e-13,1.073257108248577e-08,1.6762507185603756e-07,3.239435683108705e-08,3.23296589715949e-07,6.045951296712323e-12,5.2405802335232634e-08,1.60769158289045e-07,3.8833593068110004e-10,1.0512109001183893e-07,1.3308806777932568e-11,1.6247822056762845e-11,2.0677209968738378e-08,3.76,0.0,0.3764398519536082,0.9856127059447856,0.0060801054879014655,0.0004355933777064533,0.6048522870599939,0.6228488099114112,0.0008183752260999695,5.45460793416935e-11,0.0033382182842606927,0.0008148221752322955,0.0022104707804433237,3.946243334289127e-08,9.461040840184088e-09,1.0729695978957895e-05,3.9059465273674535e-05,0.0005195087334092056,0.0010044171920740906,1.3784997827792001e-10,2.9533574986630667e-09,5.613890303668205e-05,2.560383759262208e-05,0.007145783257290896,0.005840049331950681,0.00012134505511773893,1.2074538450523223e-05,0.00021887270456291027,1.4050924989621994e-05,0.0012271657775914443,2.890048468947802e-07,0.0006481631866552265,5.012500278997148e-12,8.159465939073089e-07,9.17451417376402e-09,0.0006028540619783326,4.524813095534373e-08,7.172723825283013e-13,1.893178568768655e-08,2.6098402608853536e-10,1.9025909263593348e-05,8.541625006892812e-07,6.587154691332298e-09,3.902712582260781e-06,2.1136676974229272e-07,2.740047344140314e-11,2.260284296395068e-06,4.768052745444216e-09,1.9111241174887147e-07,4.892337795432105e-07,5.307984971056665e-07,1.0333569728580108e-12,2.198348855191136e-06,6.72158940165101e-05,1.2235243233581783e-06,1.1831896355127316e-10,6.817926819094722e-13,2.0053068585171368e-13,2.431385544123093e-07,2.3381183401643244e-13,1.8976354088624977e-09,7.182023164522525e-10,0.0001130458878283555
4.2007602850689046e-05,0.8516343435621969,0.00024193701389094038,6.0215587301607126e-05,5.4841294022540167e-05,0.006162521909831112,0.0,0.0,0.0021045268253665488,8.793500748149056e-05,0.00795945564738618,0.0004011335904126885,0.0001001517448798047,2.40153177911774e-13,4.881854344653471e-10,1.8493118604898973e-07,9.877065051763309e-05,0.004506967782530479,3.003849059831272e-07,2.3163372104689574e-10,6.709114769633306e-10,5.806403074319599e-13,1.1029410325317574e-08,1.7736889359940857e-07,3.369571233717534e-08,3.379862250477931e-07,6.529385839442654e-12,5.546147291863573e-08,1.6960951200596345e-07,4.07841470271302e-10,1.0904255130147507e-07,1.398517148244559e-11,1.719845520185135e-11,2.1886294320922863e-08,3.76,0.0,0.3734357927300174,0.9852206242832824,0.006277058303563844,0.0004487852492218464,0.6072385350249534,0.62570788960379,0.0008180496525539904,5.471167730641296e-11,0.0034319821118149255,0.0008227961583959104,0.0022454705396040327,3.981259660418502e-08,9.61098831270437e-09,1.0840062956352265e-05,3.9945423875965785e-05,0.0005356554691666692,0.0010287161581912588,1.4106728716207899e-10,3.0067047094606283e-09,5.7308678826595596e-05,2.588584948540741e-05,0.007371994330778179,0.005954534630789217,0.00012478536297389175,1.241638819788115e-05,0.00022483360695838825,1.4345045837038906e-05,0.0012538671619688078,2.966088979143673e-07,0.0006736934967636941,5.1443714298605006e-12,8.411965294857211e-07,9.45807680068335e-09,0.000623734115669696,4.6151850886660583e-08,7.361414959407894e-13,1.9417058419374638e-08,2.667740522226955e-10,2.0275928622743563e-05,8.75028727890157e-07,6.649520330216306e-09,3.987680003210457e-06,2.1577656392319118e-07,2.825102424594272e-11,2.3622230258809265e-06,4.861569032857399e-09,1.956058074234924e-07,5.153578497816901e-07,5.446449307787028e-07,1.059352196434886e-12,2.2657268673684067e-06,7.04514626334321e-05,1.281528505017227e-06,1.2381625428438817e-10,6.984608512326724e-13,2.0543055811398523e-13,2.542270504225717e-07,2.444265376275214e-13,1.9688542272394914e-09,7.52287969776888e-10,0.00011772798147134737
4.233116657921e-05,0.8520653566888985,0.00024609849033719954,6.145514266069855e-05,5.640144342817915e-05,0.0063117886786634245,0.0,0.0,0.0021423478390753753,9.147430801873777e-05,0.00823147586913488,0.0004143677879410014,0.00010284978184562388,2.5492149316925503e-13,5.092288754302861e-10,1.8958201202189683e-07,0.0001010062260723767,0.004613977715363241,3.140456569869792e-07,2.365082755218388e-10,7.117016966251903e-10,6.143064257319434e-13,1.1332516042912731e-08,1.8760238879416128e-07,3.503038861276659e-08,3.532502228248364e-07,7.0471952388922e-12,5.8667389799459964e-08,1.7883889077758133e-07,4.2813910263707863e-10,1.1307375346058497e-07,1.4689077255913926e-11,1.8197626559012647e-11,2.3154838483393334e-08,3.76,0.0,0.370451241823596,0.9848194542037397,0.0064793001489994815,0.0004622437834583075,0.6095930538400695,0.6285456565509441,0.0008177165333252969,5.4873683982677327e-11,0.003528411625038775,0.0008307016959224039,0.0022809097073451805,4.015849961691583e-08,9.76281258381869e-09,1.0949737111218791e-05,4.083567148302812e-05,0.0005521156801516898,0.0010534252009866442,1.443199617188058e-10,3.060845794935598e-09,5.848821415367578e-05,2.616693778238265e-05,0.0076033072910883185,0.006070063073603379,0.0001282929211993173,1.2764903721356563e-05,0.0002309003260661568,1.4641723528147068e-05,0.0012808295227305165,3.0433635118869727e-07,0.0006999325248372535,5.278382163586137e-12,8.66985552966103e-07,9.74768217409027e-09,0.0006452121721668242,4.706135029805881e-08,7.553167131136311e-13,1.9910179891769854e-08,2.725956756451279e-10,2.1596830619111104e-05,8.961537871683857e-07,6.711317739675514e-09,4.073540294769225e-06,2.2022185695490225e-07,2.912230354291734e-11,2.467868784934081e-06,4.955938236861769e-09,2.001772084640832e-07,5.426345857622899e-07,5.587382194068756e-07,1.0857714512560578e-12,2.334640378352764e-06,7.38154277717662e-05,1.341733809888184e-06,1.2951507115590606e-10,7.153899709972138e-13,2.1040705502965985e-13,2.658255609995634e-07,2.554559068214189e-13,2.0420642390563827e-09,7.877401111438903e-10,0.00012255986275793937
4.265473030773095e-05,0.8524946907663125,0.00025028698447842403,6.271107960950504e-05,5.799451548817723e-05,0.006463610388931963,0.0,0.0,0.002180159193301188,9.510872590938818e-05,0.00851088986502694,0.00042794075043038924,0.00010559754742018856,2.7045430214957724e-13,5.309869139054646e-10,1.9431143004415842e-07,0.00010326624045946374,0.004722756517429342,3.2824653069884035e-07,2.4145913609440403e-10,7.548016032731212e-10,6.496428885123179e-13,1.1641952050298258e-08,1.983453934775535e-07,3.639839035453554e-08,3.6910744322689973e-07,7.601488928622937e-12,6.20294419553379e-08,1.8846924888754536e-07,4.4925268195776867e-10,1.1721598143297265e-07,1.542129229579985e-11,1.924740417241255e-11,2.4485124556660713e-08,3.76,0.0,0.3674860466258749,0.9844090482596948,0.006686933109272679,0.0004759704767225352,0.6119158446008323,0.6313622833530729,0.0008173757459859682,5.5032092908299755e-11,0.0036275780150520965,0.0008385361620446843,0.0023167985544819167,4.050000975277981e-08,9.916557480325565e-09,1.105868666034981e-05,4.172973712810438e-05,0.0005688895843929742,0.0010785461725279202,1.4760723630177183e-10,3.1157845556333456e-09,5.967723412545295e-05,2.6447037245923142e-05,0.007839771665243207,0.006186623162808387,0.00013186798739463603,1.3120110514687531e-05,0.0002370727424125231,1.494089418010243e-05,0.0013080480178240949,3.1218646019882464e-07,0.0007268883738853458,5.4145195125530655e-12,8.933173090793469e-07,1.0043370768418223e-08,0.0006673013618446924,4.7976351571023074e-08,7.747961766227147e-13,2.0411118834059365e-08,2.784461991141558e-10,2.29918918523238e-05,9.175369908478094e-07,6.772526084420806e-09,4.160280563732403e-06,2.2470157182782844e-07,3.0014549600748486e-11,2.577319852589286e-06,5.051150976836978e-09,2.0482709756766138e-07,5.711013680508329e-07,5.730792548897053e-07,1.1126144277211546e-12,2.405108725793973e-06,7.731153981351121e-05,1.404192443200799e-06,1.3541973274452478e-10,7.325794387676164e-13,2.1545999591632632e-13,2.7795551412586885e-07,2.6691354344190314e-13,2.1172961964383863e-09,8.246041825322836e-10,0.0001275446041801695
4.2978294036251904e-05,0.8529223822336394,0.0002545017960020837,6.398332766079672e-05,5.962069031830859e-05,0.006618010258171521,0.0,0.0,0.002217942087792967,9.883853639112952e-05,0.008797837176538287,0.0004418580428537936,0.00010839518994700257,2.86782192916874e-13,5.534750786214357e-10,1.991195668596383e-07,0.00010555039865392337,0.004833308097331193,3.4300523958800835e-07,2.464876908874391e-10,8.003345183399106e-10,6.867175805008329e-13,1.1957780066375123e-08,2.0961826849565812e-07,3.77996865064113e-08,3.8557723055580814e-07,8.194481860989586e-12,6.555368086746322e-08,1.98512676932266e-07,4.712064910560162e-10,1.2147044990545326e-07,1.6182589580457572e-11,2.0349921365953055e-11,2.5879489043207548e-08,3.76,0.0,0.36454005673628703,0.9839892588328035,0.006900059438588512,0.0004899667309059082,0.6142069073566132,0.6341579419104211,0.0008170271679652759,5.5186897510212897e-11,0.003729553495568887,0.0008462969372539085,0.0023531476194275877,4.083699501934176e-08,1.0072267981776993e-08,1.1166879831597075e-05,4.2627142340760554e-05,0.0005859772080584576,0.0011040807815095707,1.509283112296759e-10,3.171524496627602e-09,6.0875457139339406e-05,2.6726082450336883e-05,0.008081435438707072,0.006304203049151599,0.00013551077513857527,1.3482029750168125e-05,0.000243350644746005,1.524249220587129e-05,0.0013355176315110449,3.201583469257708e-07,0.0007545688100571403,5.552768228504373e-12,9.201952045848425e-07,1.0345180381285268e-08,0.0006900149266081359,4.8896571487034075e-08,7.945777027014667e-13,2.0919836692849898e-08,2.8432288088676705e-10,2.4464494431571363e-05,9.391777148907065e-07,6.833124556614273e-09,4.247887440265133e-06,2.2921459950226513e-07,3.0927988269423355e-11,2.6906757935246375e-06,5.147197584754455e-09,2.0955591640874415e-07,6.007961427583698e-07,5.876687930264344e-07,1.1398805070130322e-12,2.4771509673266526e-06,8.094359145513175e-05,1.4689563261362173e-06,1.415344989793289e-10,7.500284502124058e-13,2.2058914071143165e-13,2.90638971391588e-07,2.788133979324169e-13,2.1945804843611135e-09,8.629268659025785e-10,0.00013268528046269474
4.330185776477286e-05,0.853348467280568,0.0002587422143474902,6.527180418656302e-05,6.128012468802839e-05,0.006775011315568116,0.0,0.0,0.0022556776935713395,0.00010266390709277844,0.009092457831520451,0.0004561252158301453,0.00011124282611296547,3.039364719822368e-13,5.767088664877203e-10,2.0400650141972333e-07,0.00010785839923211771,0.004945635368974988,3.583399142903266e-07,2.5159536511702793e-10,8.484299254454996e-10,7.25600466781621e-13,1.2280059609134746e-08,2.2144189807978458e-07,3.923420991677364e-08,4.026794205394041e-07,8.82849822997295e-12,6.924632242994413e-08,2.0898139468563536e-07,4.94025241001662e-10,1.258382995470196e-07,1.697374610225304e-11,2.1507377580714074e-11,2.7340322546771992e-08,3.76,0.0,0.36161312397686934,0.983559938241797,0.007118781471505379,0.000504233851908603,0.6164662412335918,0.6369328034308717,0.0008166706766401486,5.533809112859505e-11,0.003834411264539583,0.0008539814109245284,0.002389967706002621,4.1169324206567685e-08,1.0229990211676455e-08,1.1274284895256704e-05,4.3527401775799755e-05,0.0006033783817331257,0.0011300305902799004,1.542823531497359e-10,3.228068821604443e-09,6.208259514153957e-05,2.7004007845101458e-05,0.008328344991814216,0.006422790533250285,0.00013922145255286077,1.3850678140193503e-05,0.0002497337276322166,1.5546450369947187e-05,0.0013632331761105154,3.2825099905681856e-07,0.0007829812452418458,5.693110734137027e-12,9.476224002824984e-07,1.0653146044236317e-08,0.0007133662109541774,4.982172148501001e-08,8.146587743174306e-13,2.1436287469251518e-08,2.9022293807170357e-10,2.6018126626074983e-05,9.610754023576486e-07,6.893092397971316e-09,4.336347088502313e-06,2.3375979934411794e-07,3.1862832215133425e-11,2.808037429843208e-06,5.244068106417667e-09,2.1436407438533956e-07,6.317574007166557e-07,6.025074487925116e-07,1.1675687523814838e-12,2.550785855749236e-06,8.471541439137609e-05,1.536077013944652e-06,1.4786356264262338e-10,7.677359945224073e-13,2.2579418862881745e-13,3.0389862620351873e-07,2.911697745774676e-13,2.2739470880086707e-09,9.027561091564694e-10,0.00013798496617336203
4.362542149329381e-05,0.8537729818352314,0.0002630075194319248,6.657641424787993e-05,6.297295124498925e-05,0.006934636389690347,0.0,0.0,0.0022933471772639898,0.00010658489525349778,0.009394892251823661,0.00047074780089923136,0.00011414053996914512,3.21949156373371e-13,6.007037259317182e-10,2.0897226366767325e-07,0.00011018993482708361,0.005059740224255873,3.74269106638224e-07,2.5678362107271053e-10,8.992237429147968e-10,7.663636315181475e-13,1.2608847891005966e-08,2.3383768750473384e-07,4.070185707887259e-08,4.204343475691908e-07,9.505975229744146e-12,7.311374879582895e-08,2.1988774375349127e-07,5.177340702398128e-10,1.303205933086426e-07,1.7795542081337204e-11,2.2722039155229568e-11,2.8870069384619965e-08,3.76,0.0,0.3587051024062541,0.983120938855093,0.007343201531716384,0.0005187730481611593,0.6186938445606806,0.6396870384369325,0.0008163061494286667,5.5485667041540965e-11,0.003942225463146611,0.0008615869839875984,0.0024272698807265773,4.1496867034460376e-08,1.038977142648002e-08,1.1380870196168703e-05,4.4430023857682993e-05,0.0006210927368842766,0.0011563970119892084,1.5766849539984807e-10,3.28542042719898e-09,6.329835389099568e-05,2.7280747820813127e-05,0.008580545036973437,0.0065423730673669495,0.00014300014097670227,1.4226067806802112e-05,0.00025622158919316843,1.5852699844625346e-05,0.001391189294038816,3.364632674238007e-07,0.0008121327197286801,5.835527078737122e-12,9.756018031701898e-07,1.0967299935140157e-08,0.0007373686525430128,5.075150792270529e-08,8.350365348297701e-13,2.196041756875356e-08,2.961435500379894e-10,2.765638333773549e-05,9.832295664370254e-07,6.9524089221625844e-09,4.425645217365556e-06,2.3833599962010495e-07,3.2819280164279014e-11,2.9295068111418906e-06,5.341752302913012e-09,2.1925192766349034e-07,6.640241552288536e-07,6.175956917355745e-07,1.1956779007532106e-12,2.626031813739062e-06,8.86308757785495e-05,1.605605615099356e-06,1.5441104109991288e-10,7.857008502032237e-13,2.310747769348374e-13,3.1775780077307445e-07,3.0399733669563213e-13,2.3554255599605287e-09,9.441411520485777e-10,0.00014344673327440353
4.394898522181476e-05,0.8541959615520043,0.00026729698231536375,6.789705037810658e-05,6.469927776835657e-05,0.007096908096128895,0.0,0.0,0.0023309317254398094,0.00011060144514232447,0.009705281157832243,0.0004857313056924621,0.00011708838200496792,3.40852963123866e-13,6.254750412605618e-10,2.1401683334129806e-07,0.00011254469258470202,0.005175623506484633,3.9081179241165016e-07,2.620539580344566e-10,9.52858605372577e-10,8.09081316835664e-13,1.2944199722086011e-08,2.468275598068673e-07,4.220248795821451e-08,4.388628518647359e-07,1.0229466851800529e-11,7.716251015709963e-08,2.3124418003315757e-07,5.423585435452552e-10,1.3491831280713588e-07,1.8648760140835325e-11,2.3996240054629016e-11,3.0471227110638284e-08,3.76,0.0,0.3558158483326363,0.9826721132069598,0.007573421838549896,0.0005335854292501679,0.6208897149983935,0.6424208167720259,0.0008159334638865121,5.562961849025148e-11,0.004053071132176346,0.0008691110718817023,0.002465065469587904,4.181949431671208e-08,1.0551660002353388e-08,1.1486604189506124e-05,4.5334511439002975e-05,0.0006391197025245621,0.0011831813078649845,1.6108583853227622e-10,3.343581897596886e-09,6.452243324709665e-05,2.7556236782483698e-05,0.008838078556805616,0.006662937757444063,0.00014684691360550444,1.4608206153040293e-05,0.0002628137289716393,1.616117027361505e-05,0.001419380460185176,3.447938636405394e-07,0.0008420298849636336,5.979994897232895e-12,1.0041360587663907e-06,1.1287671292468402e-08,0.0007620357722822548,5.1685632360983e-08,8.557077821324265e-13,2.2492165660144865e-08,3.020818619504751e-10,2.9382966386117052e-05,1.0056397928671266e-06,7.0110535399333364e-09,4.5157670931856e-06,2.429419980609416e-07,3.379751615943076e-11,3.055187182869664e-06,5.440239652239253e-09,2.2421981461361514e-07,6.976359183712058e-07,6.329338415368591e-07,1.2242063547834536e-12,2.702906908143966e-06,9.269387447806953e-05,1.6775927038543286e-06,1.611809672563747e-10,8.039215810244355e-13,2.364304797524703e-13,3.3224044066028846e-07,3.1731111177957706e-13,2.4390449872576307e-09,9.871325519423746e-10,0.00014907364861643988
4.4272548950335715e-05,0.8546174417990818,0.000271609866040959,6.92335925167237e-05,6.645918646983653e-05,0.007261848824858987,0.0,0.0,0.0023684125688690923,0.00011471338569084861,0.010023765470001672,0.0005010812090075695,0.00012008636823492798,3.606813002710846e-13,6.510381146841687e-10,2.191401389453942e-07,0.00011492235462186399,0.005293284984594142,4.079873737645201e-07,2.674079120870778e-10,1.0094841545137585e-09,8.538299614072783e-13,1.3286167407554016e-08,2.6043395153406957e-07,4.37359259020294e-08,4.5798628655849426e-07,1.1001647698853103e-11,8.13993264543435e-08,2.4306326599473225e-07,5.679246501187603e-10,1.3963235478315581e-07,1.953418448458526e-11,2.5332382526326623e-11,3.214634594829509e-08,3.76,0.0,0.35294522032606457,0.9822133141170168,0.007809544411319512,0.0005486720046438501,0.6230538496703844,0.645134307606209,0.0008155524978061844,5.5769938704705706e-11,0.004167024165794084,0.0008765511073047232,0.0025033660542644483,4.213707810973983e-08,1.0715705419609825e-08,1.1591455474054172e-05,4.6240362471453424e-05,0.0006574585020987905,0.0012103845846209577,1.645334506917503e-10,3.402555499414005e-09,6.57545274432659e-05,2.7830409220141408e-05,0.009100986743304585,0.006784471365392593,0.00015076179438403524,1.499709574937494e-05,0.0002695095459882311,1.647178982959648e-05,0.0014478009845676656,3.5324135804436987e-07,0.000872678986464392,6.1264893745950815e-12,1.033227543616653e-06,1.161428633165467e-08,0.000787381163927826,5.262379183284766e-08,8.76668963569344e-13,2.3031462553193497e-08,3.080349882750574e-10,3.120168459546789e-05,1.0283057420225582e-06,7.0690057819586016e-09,4.606697550973713e-06,2.47576562479862e-07,3.4797708829859496e-11,3.185182952980809e-06,5.53951935120764e-09,2.2926798306376914e-07,7.326326759187729e-07,6.485220636992213e-07,1.2531521752326159e-12,2.7814288238903598e-06,9.690833708105198e-05,1.7520882415636313e-06,1.6817728174415898e-10,8.223965326213404e-13,2.4186080709414574e-13,3.4737110906125125e-07,3.3112649657779545e-13,2.5248339584117683e-09,1.0317822094076333e-09,0.00015486877137771708
4.451721335527308e-05,0.8549351721026274,0.00027488617237191385,7.025470624928534e-05,6.781228309283121e-05,0.0073883552729021515,0.0,0.0,0.0023966736378271698,0.00011788581529137846,0.010270050118173222,0.0005129347165045143,0.00012238659466677474,3.763092210604112e-13,6.709027443483232e-10,2.230663574758425e-07,0.00011673524725600019,0.005383435212640219,4.2140707927569774e-07,2.7151280905183785e-10,1.0543830216661174e-09,8.890632715158509e-13,1.3549171173112876e-08,2.711458194314334e-07,4.4917096961107925e-08,4.729213026676852e-07,1.1619566806116025e-11,8.473207602722534e-08,2.523152317088395e-07,5.878979004728141e-10,1.4327463262555358e-07,2.0225565293262947e-11,2.6385345361473165e-11,3.346368869872925e-08,3.76,0.0,0.350786862000063,0.9818596792410854,0.007992070678980888,0.0005602624101467968,0.6246691980541198,0.6471727605471865,0.0008152588559869687,5.587362744146867e-11,0.004255300280544462,0.0008821195668700109,0.0025326697490668367,4.237379483114128e-08,1.0841212088047602e-08,1.1670134184486768e-05,4.692592306293687e-05,0.0006715319344147413,0.00123123325758597,1.6715989165282073e-10,3.447689119996697e-09,6.669131391275307e-05,2.8036812151223223e-05,0.009303378791349215,0.006877004693162798,0.00015376725889699823,1.5295637965990706e-05,0.00027464103570274426,1.6708048757720433e-05,0.0014694400343753056,3.5970563711530685e-07,0.0008963572906287415,6.238591007474369e-12,1.0555964931927777e-06,1.1865417789839785e-08,0.0008070048897421232,5.333567791280737e-08,8.92709005535774e-13,2.344422007200818e-08,3.125445364034393e-10,3.26404768280198e-05,1.0456143447891013e-06,7.112354558866741e-09,4.675982471771477e-06,2.510992109566097e-07,3.5568681811628183e-11,3.2864095342531265e-06,5.615109555562812e-09,2.3313865925259736e-07,7.600398902653555e-07,6.604752285897255e-07,1.2753154419474596e-12,2.8419075639861554e-06,0.00010019810026094106,1.8101140226533486e-06,1.7362024047147532e-10,8.365341211128129e-13,2.4601618925552815e-13,3.5925784207681335e-07,3.4191572849737277e-13,2.591161369613385e-09,1.066677745106197e-09,0.00015936432752046285
4.4761877760210443e-05,0.8552520801562263,0.00027817512024363474,7.128477650463688e-05,6.918462760139267e-05,0.0075164099431681616,0.0,0.0,0.00242485666562992,0.00012111245393257683,0.010521105085540739,0.0005250031735732965,0.00012471545979179648,3.9250022598694155e-13,6.912353066330987e-10,2.2703745152775522e-07,0.00011856091060121653,0.005474600422846373,4.3520872276591134e-07,2.756671079984761e-10,1.1011521926271865e-09,9.255376382141753e-13,1.3816006653389767e-08,2.822334150695329e-07,4.6116798859604905e-08,4.882758116866673e-07,1.226818150058813e-11,8.817933167195107e-08,2.618444732141852e-07,6.084362209856429e-10,1.4698419926685886e-07,2.0936148826533027e-11,2.7476230816047085e-11,3.482595164771554e-08,3.76,0.0,0.3486390146032885,0.981500194652262,0.008178073692129641,0.0005720104671408583,0.6262663974615434,0.6491997826457298,0.0008149603573820853,5.597523317548116e-11,0.004345430383062705,0.0008876374187447621,0.0025622741562600845,4.260750135561457e-08,1.0968003133969474e-08,1.1748276919366767e-05,4.761175358441468e-05,0.0006857825994567479,0.0012523223881013529,1.6980266086242151e-10,3.4932889285334535e-09,6.763236887061071e-05,2.8242396805772192e-05,0.009508882737327948,0.006970078262563822,0.00015681162046328852,1.5598036150088872e-05,0.0002798310615367507,1.6945462485928265e-05,0.0014912042915228123,3.662351239481516e-07,0.0009204712194883387,6.35182311449599e-12,1.0782860576219814e-06,1.2120141268934454e-08,0.000827030162270223,5.404956124247331e-08,9.089107706049285e-13,2.3861213396212495e-08,3.170596219116931e-10,3.413591937859758e-05,1.0630689252638845e-06,7.1552871120367194e-09,4.74571392551158e-06,2.5463691576366986e-07,3.635235609840874e-11,3.3902098975872335e-06,5.691141574720345e-09,2.3705547039352744e-07,7.882797553116091e-07,6.725713267455688e-07,1.2977149215971607e-12,2.903345100996857e-06,0.00010357843954522123,1.8696232389505195e-06,1.7919645656989067e-10,8.508151014793487e-13,2.5021365846602135e-13,3.71540589027216e-07,3.5300773814093606e-13,2.658757233717777e-09,1.1025754118567365e-09,0.0001639591166633125
