Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164),CF2O(49),S(125),C2HF(58),S(463),C2HF(468),C2H2F3(68),S(165),S(464),S(130),C2H2F2(59),C2H3F2(65),C2H2F3(67),CF2(43),CHFCF2(55),CF2CH(73),C2HF2(72),S(179),C2H3F2(64),CHF2(82),CHF3(42),S(1244),S(1385),CF2O2(181),CF2O2(276),CH2F2(41),S(203),S(1542),CHO2(322),C2F(467),S(174),S(413),S(1894),C2H3F2(66),C2HF4(54),CHFO(47),S(2753),S(512),CF2CF2(61),C2HF3(169),C2HF4(69),C2HFO(577),S(3833),S(2867),F(37),S(344),CFO(51),C1OO1(180),CH2O2(318),C2H2O(623),S(3850),S(970),S(2764),CHF2O(206),CF3(45),S(1375),C3HF3(994),CH2F(46),S(2131),CF3O2(511),S(1368),C2HF5(81),CH2CFO(79),C2F5(3279),CF3CCH(84),CHF2O(207),CHO2(457),CHFO2(635)
4.8948919022041564e-18,0.5061214434818169,3.834481698644464e-26,1.7354753042079297e-30,3.1820866477277304e-37,4.324701560738484e-38,0.0,0.0,2.8234378268141538e-21,2.87055924489209e-37,1.6104868347052979e-46,1.8737247271762394e-46,5.04486294853254e-52,2.1541171618457072e-64,3.445907473787391e-45,1.4505257624016785e-35,7.640992181625466e-23,1.0682156443478572e-34,2.578636987373093e-83,4.510707577293607e-68,1.2229845266690112e-81,6.505776005677853e-78,3.3204275623206537e-26,6.081112200343661e-66,1.0365373806686246e-38,6.280072606684924e-80,4.174422676492437e-77,2.461964642478232e-58,3.47278588434733e-55,4.008521529115697e-57,1.6938697385799503e-51,2.405166468520861e-83,1.3484213469909166e-87,4.170788230743245e-85,3.76,0.0,0.7382897795267213,0.9999999999995193,2.992325471537906e-47,9.622243619477141e-36,1.0232856845500311e-17,1.0232856845500311e-17,4.806717071130361e-13,1.2826283213761554e-38,1.0652650125666489e-34,2.823476171630083e-21,2.6640211091281293e-38,9.837528335003728e-34,1.7194572477430014e-58,7.799921994905396e-35,1.8427756747922513e-39,1.6763329094275947e-42,1.3365808627950296e-40,6.708331145636136e-39,5.549202083478793e-29,6.218573287874235e-36,2.780678678365102e-37,8.115640991090223e-45,1.1206476567143792e-39,1.6296067530117906e-47,3.056701154283338e-50,2.628474613415593e-40,6.187446183791388e-54,3.320427563885314e-26,3.2880023750469878e-62,1.2173115993288146e-66,6.898300595762621e-55,1.2151213592959395e-53,7.7593948021862e-58,3.391275368269981e-40,1.273806413699987e-66,4.5127409491526924e-45,1.2212410823291134e-63,4.6604059203011e-53,2.2041580083277092e-54,6.521507826310202e-65,6.578322619117311e-44,3.4195423812556084e-63,1.6800917702244397e-49,4.2615249071578264e-75,5.444161897471e-46,3.4100238610580383e-76,2.8897768377813955e-57,7.810947486434335e-65,1.2675222394806393e-59,1.976892871227325e-74,3.5763365200231647e-72,5.549202063997035e-29,3.055399346171676e-68,1.7301533322719223e-61,8.522335728585282e-52,3.1754292350249997e-50,2.5481749217101554e-96,7.155148067333528e-103,6.830605990956494e-48,1.8995047846141112e-76,1.9247052290224925e-59,7.640992181616249e-23,6.592145611310359e-72,4.209301482344794e-88,2.7805540617012303e-37,8.210442889451197e-94,1.0097384018442047e-34,5.4352025000473515e-71,2.3430111847428966e-83,5.81233161740075e-61,1.1427085554849187e-70,1.529397447212863e-91,8.320126312216739e-64,5.803548604016903e-62,3.4381201577465775e-84
9.79403653412352e-18,0.506121443481817,7.672294832406566e-26,3.472458477012373e-30,1.2736639353306294e-36,1.7310076778119394e-37,0.0,0.0,5.649328683884367e-21,1.1489717872856947e-36,1.2893687118407709e-45,1.500119267525189e-45,4.038957866903906e-51,1.724603523780822e-63,1.3792610183137077e-44,5.805883224668662e-35,1.528862293160831e-22,4.275646444732279e-34,4.15565263846105e-82,3.6113087861994634e-67,3.919686805846566e-80,1.0430710572140113e-76,6.643739941513861e-26,9.737703982408214e-65,4.148850816940327e-38,1.0061602498192137e-78,6.686847493538703e-76,1.971568458904606e-57,2.781045260761819e-54,3.2100682772990197e-56,1.356125736054248e-50,7.706034769370321e-82,4.3202522965495864e-86,1.3362999898362026e-83,3.76,0.0,0.7382897795267213,0.9999999999990382,2.395679837904881e-46,3.8514050768481796e-35,2.0474604096600534e-17,2.0474604096600534e-17,9.617610177962076e-13,5.133856096903942e-38,4.263836228035836e-34,5.649405406828463e-21,1.0663027075888422e-37,3.9375750675113345e-33,1.3766113018111407e-57,3.1220015162391924e-34,7.375905186318385e-39,6.709700297262974e-42,5.349806678873641e-40,2.685080699831054e-38,1.1103225406571114e-28,2.4890499221206673e-35,1.1129961371251706e-36,3.304546855964385e-44,4.485511118812158e-39,6.522700536077371e-47,2.4472287839649517e-49,1.052074845613071e-39,2.476689755844813e-53,6.643739947776581e-26,5.2651090866612294e-61,1.9492924955838743e-65,5.436976304709458e-54,9.728359230648916e-53,6.21223819333072e-57,1.3573939432116138e-39,2.039758153072814e-65,3.6129366783948176e-44,9.777354327211425e-63,3.732104452646385e-52,8.822376261048813e-54,5.2212725732960705e-64,2.6330434199383e-43,2.7462326992201506e-62,1.3450949839023505e-48,6.844611466701224e-74,3.450144693568529e-45,5.462670522384441e-75,1.157482779076623e-56,6.354558595872434e-64,1.0148075110797721e-58,3.16566775099582e-73,5.726912906267841e-71,1.1103225328593305e-28,4.894328133963583e-67,1.385174681161375e-60,6.476870826672206e-51,2.5422741774810365e-49,8.164281660002397e-95,2.292785900317407e-101,5.468638093125727e-47,3.0892727114908673e-75,1.5409344920198128e-58,1.5288622931571409e-22,1.0559707616381542e-70,1.349088491527954e-86,1.1129462579829092e-36,2.631461314654018e-92,4.0415850615736585e-34,8.706444393685729e-70,4.228387661268199e-82,4.6542648034965177e-60,1.8304614220173397e-69,4.901745583349741e-90,6.661160067633982e-63,9.293239181196365e-61,1.1015568774275878e-82
1.9592325797962248e-17,0.5061214434818169,1.5347921100248258e-25,6.946425035008103e-30,5.096314769636098e-36,6.926285483276367e-37,0.0,0.0,1.1301110398019352e-20,4.5973837541991365e-36,1.0318868335613602e-44,1.200551620495068e-44,3.232393839372764e-50,1.380206959402675e-62,5.518840639077285e-44,2.323109537840394e-34,3.0583884431568024e-22,1.7108155202609778e-33,6.735095973733776e-81,2.890144613117158e-66,1.2552824006958317e-78,1.6730733868885417e-75,1.329036469118578e-25,1.5586669103006092e-63,1.6600807395345428e-37,1.6117286939633076e-77,1.0705177025267294e-74,1.5780538599186174e-56,2.225963380521321e-53,2.5693556789743763e-55,1.08531274293669e-49,2.4674525723865048e-80,1.383329993487715e-84,4.2787983402150895e-82,3.76,0.0,0.7382897795267213,0.999999999998076,1.9172719642272952e-45,1.5410636994818638e-34,4.095809859880098e-17,4.095809859880098e-17,1.9239396130924485e-12,2.054211302954077e-37,1.706089895227823e-33,1.1301263877213434e-20,4.266599753951384e-37,1.5755429196172623e-32,1.1017074217246542e-56,1.2492072659775719e-33,2.951322890802992e-38,2.684754105773045e-41,2.1406195140896086e-39,1.0743820279104344e-37,2.221127216934421e-28,9.959441826155457e-35,4.4534342931179783e-36,1.3672041853832222e-43,1.7947887123050152e-38,2.6099511594761953e-46,1.9585304913338032e-48,4.2096697733468515e-39,9.91077561808607e-53,1.3290364716244815e-25,8.427620489382246e-60,3.1201437739061565e-64,4.316883679777398e-53,7.785643868570784e-52,4.971680307523277e-56,5.4313438926363785e-39,3.264947972447246e-64,2.8914473549273004e-43,7.82485499931059e-62,2.987196141439819e-51,3.5300996931027966e-53,4.178766495142788e-63,1.0535603473185243e-42,2.2111494127033472e-61,1.0764847889478665e-47,1.1020199844780348e-72,2.397687356062598e-44,8.746276937727756e-74,4.637992518807343e-56,5.247321528987759e-63,8.121622332944871e-58,5.067181927157849e-72,9.166884343389292e-70,2.221127185733142e-28,7.835479341904285e-66,1.10856074067521e-59,5.044963799375889e-50,2.0345919790721234e-48,2.614253387617865e-93,7.345495304402707e-100,4.376572504448224e-46,5.097198790458407e-74,1.23321592406813e-57,3.058388443142038e-22,1.6905358348180318e-69,4.3204652014083654e-85,4.453234711572956e-36,8.427273014491826e-91,1.6171604654445744e-33,1.3938412650637726e-68,8.292858047700827e-81,3.7251725757876806e-59,2.930441577631079e-68,1.5697874047560975e-88,5.330952556446751e-62,1.4875234708927626e-59,3.527157718268531e-81
3.9188904325639705e-17,0.506121443481817,3.0699173637201605e-25,1.3894359000546958e-29,2.0388577633117883e-35,2.770965230030751e-36,0.0,0.0,2.2604673826267552e-20,1.8392528653294453e-35,8.256662443213223e-44,9.606241656187778e-44,2.5864062234660083e-49,1.104375266271435e-61,2.207895617070336e-43,9.293950842736861e-34,6.117440743146362e-22,6.844376206249912e-33,1.1043982153306511e-79,2.312554858430259e-65,4.0184765155571476e-77,2.6880587030086975e-74,2.6583614155671627e-25,2.4943746008476e-62,6.641403937106688e-37,2.582801321693394e-76,1.713326167624548e-73,1.2627628103067085e-55,1.7812216833049938e-52,2.0560050931375015e-54,8.68415090976842e-49,7.898283417451394e-79,4.428015295681117e-83,1.3696377786970504e-80,3.76,0.0,0.7382897795267213,0.9999999999961516,1.534108868656867e-44,6.165258278341965e-34,8.192508760320186e-17,8.192508760320187e-17,3.848296699404529e-12,8.218184021826987e-37,6.825470628954157e-33,2.2604980817936225e-20,1.70691772587184e-36,6.303197608075609e-32,8.815333252534942e-56,4.997642498451062e-33,1.1807213830413474e-37,1.0740764693437705e-40,8.563871927675208e-39,4.2982277073678695e-37,4.442736616124424e-28,3.984425250374934e-34,1.7816637074832573e-35,5.829405606958497e-43,7.180323544646111e-38,1.0441674755452736e-45,1.567123442091053e-47,1.6841420265299086e-38,3.965588148356775e-52,2.65836142559241e-25,1.348695022671127e-58,4.99325089774327e-63,3.440423254055775e-52,6.229697745652297e-51,3.978100315291585e-55,2.1728912507742915e-38,5.224984795223883e-63,2.3135971430768335e-42,6.261072868442912e-61,2.3903620188548423e-50,1.4122697602982488e-52,3.343906662218678e-62,4.214927503026775e-42,1.7904622156594e-60,8.613513868365191e-47,1.7840599018853036e-71,1.7731076077131134e-43,1.400107139777835e-72,1.8607428486646254e-55,4.457493020497739e-62,6.49856623372412e-57,8.109185954333373e-71,1.4670081660848264e-68,4.442736491298988e-28,1.2540411602952745e-64,8.870170422919226e-59,3.981332029218557e-49,1.6279826898162143e-47,8.368705522101561e-92,2.3542077152853045e-98,3.501922956647069e-45,8.644798606372812e-73,9.867601222775987e-57,6.117440743087293e-22,2.7056436908345318e-68,1.383090213210744e-83,1.7815838618649692e-35,2.6977832911602274e-89,6.469694893289726e-33,2.2307943656755513e-67,1.815062187765925e-79,2.9808426686846735e-58,4.69006961261398e-67,5.025286618746373e-87,4.265572066946878e-61,2.380521793723201e-58,1.1290391136427921e-79
7.838206138099462e-17,0.5061214434818169,6.140167871618813e-25,2.779023032981436e-29,8.156094831645938e-35,1.1084763202397337e-35,0.0,0.0,4.5211800682676856e-20,7.35761023124512e-35,6.605957104858661e-43,7.685730442318905e-43,2.0693215064535226e-48,8.835840979439246e-61,8.832301219054597e-43,3.7178828808878554e-33,1.2235545343115935e-21,2.737973388844124e-32,1.852139143381601e-78,1.8502196374004434e-64,1.2861641811128875e-75,4.334809663067285e-73,5.317011294521135e-25,3.99140544530844e-61,2.656777785618705e-36,4.143830180411686e-75,2.741720201000043e-72,1.0103381643016843e-54,1.425157760222458e-51,1.6450123199017805e-53,6.947980380896957e-48,2.527840380040597e-77,1.417182429300813e-81,4.383516807470855e-79,3.76,0.0,0.7382897795267211,0.9999999999923029,1.2274036222381043e-43,2.4663040217111774e-33,1.6385906561200362e-16,1.6385906561200362e-16,7.697010454907126e-12,3.287542102665781e-36,2.7304105424368167e-32,4.5212414699193195e-20,6.828226591642016e-36,2.5214842423659404e-31,7.052936225016789e-55,1.9992196976466765e-32,4.72327030171426e-37,4.296655594427153e-40,3.4258275553450997e-38,1.7194310121553156e-36,8.885955601045966e-28,1.5938998133744303e-33,7.127234851771384e-35,2.6197343164371497e-42,2.87236317311145e-37,4.177146338211002e-45,1.2538183849468863e-46,6.737116379291552e-38,1.5868704433535162e-51,5.317011334625387e-25,2.158132657348906e-57,7.990018160462381e-62,2.7471067336517936e-51,4.984230994465594e-50,3.1827827226650336e-54,8.692272596006296e-38,8.360829667335634e-62,1.8510533735009474e-41,5.009333893079998e-60,1.912531568825352e-49,5.649538940683125e-52,2.6757930166658382e-61,1.6861082796129446e-41,1.4663905428119696e-59,6.8914653873121134e-46,2.920188950701045e-70,1.3604549890833019e-42,2.241445320069254e-71,7.485531409796576e-55,3.9805140096828166e-61,5.1993655020646795e-56,1.2976065189263395e-69,2.3474606684866857e-67,8.885955101703587e-28,2.006757476722032e-63,7.096810456758722e-58,3.16320627788986e-48,1.302509784762702e-46,2.6787373350189267e-90,7.553871054126564e-97,2.8018043734145877e-44,1.5393630969193797e-71,7.894830763296134e-56,1.2235545342879646e-21,4.3296591072014605e-67,4.426755019720727e-82,7.126915443269966e-35,8.634596364136534e-88,2.5880885785306705e-32,3.5697897418612176e-66,4.465894884584979e-78,2.3849562475751212e-57,7.505202029538414e-66,1.6084064909569187e-85,3.412781773349427e-60,3.809222176221309e-57,3.6134856698861505e-78
1.5676837549170445e-16,0.506121443481817,1.2280668889448057e-24,5.558198658110906e-29,3.2625707092381037e-34,4.4340858595127485e-35,0.0,0.0,9.042605439514707e-20,2.943163850737681e-34,5.2850165148434526e-42,6.14888811643695e-42,1.6555358938827397e-47,7.069008284632192e-60,3.533064224261515e-42,1.4872136504456592e-32,2.4471754543016905e-21,1.0952339907415425e-31,3.235266425950008e-77,1.4802461174823615e-63,4.116128075425394e-74,7.042836493128094e-72,1.0634310996656302e-24,6.386573592989304e-60,1.0627543576106462e-35,6.665189695414649e-74,4.3870709906353865e-71,8.083217193758128e-54,1.1401983780111512e-50,1.3160931591395097e-52,5.558648173812372e-47,8.089712676391074e-76,4.5353318888777405e-80,1.4028335960818001e-77,3.76,0.0,0.738289779526721,0.9999999999846055,9.819695047319e-43,9.865617521873436e-33,3.2772702162960716e-16,3.277270216296072e-16,1.539443629742644e-11,1.3150711120625568e-35,1.0922087290663966e-31,9.042728246095269e-20,2.7314017782449453e-35,1.0086347371159738e-30,5.642616843455014e-54,7.997204196880491e-32,1.88938530832112e-36,1.7187322141371605e-39,1.370386773104621e-37,6.878003917787978e-36,1.777239431705519e-27,6.375858689221246e-33,2.8510099492557428e-34,1.2781715733900736e-41,1.1489920215769362e-36,1.6710357355620093e-44,1.0031025611882137e-45,2.6949562100518204e-37,6.351788945407495e-51,1.0634311157079835e-24,3.453188753264215e-56,1.278468226688587e-60,2.1955970489166798e-50,3.9875734241802816e-49,2.5463471894041273e-53,3.4770506860976253e-37,1.3378008967908747e-60,1.4809128647504096e-40,4.007657363831847e-59,1.5301218535128293e-48,2.259907639953391e-51,2.141397751548603e-60,6.744708052068524e-41,1.2273666323665165e-58,5.513434040897721e-45,4.881755140618916e-69,1.065148714391312e-41,3.5896087046625376e-70,3.027899439985003e-54,3.8472834390316045e-60,4.159705600045875e-55,2.0762835604368908e-68,3.7561423159284724e-66,1.77723923196044e-27,3.2110452781141815e-62,5.677718423075461e-57,2.5218228279558954e-47,1.0420572469379658e-45,8.574802642996041e-89,2.4298269457584712e-95,2.241549905166355e-43,2.962506371721312e-70,6.316164817341794e-55,2.4471754542071713e-21,6.927958021342966e-66,1.416700234676577e-80,2.8508821806286504e-34,2.7633412377497335e-86,1.0352775570859705e-31,5.712078621785256e-65,1.2142808751205294e-76,1.9080782272855952e-56,1.200919583823451e-64,5.147404460023345e-84,2.7303551958605367e-59,6.095064916638114e-56,1.156406750760564e-76
3.135410037131241e-16,0.506121443481817,2.4561670933234287e-24,1.1116555345474669e-28,1.3050548524224335e-33,1.773670552698196e-34,0.0,0.0,1.8085456181869397e-19,1.177289492361528e-33,4.228113478844008e-41,4.919246241367128e-41,1.3244603089539166e-46,5.655340741244182e-59,1.4132544226375108e-41,5.948975497536277e-32,4.894417294266615e-21,4.381025653746954e-31,6.16574881577015e-76,1.1842252234357047e-62,1.5260457299942637e-72,1.1718507466951419e-70,2.1268910177835505e-24,1.0218777639154524e-58,4.251103916054675e-35,1.0775498345409282e-72,7.019568456134124e-70,6.466778807214451e-53,9.12187571217911e-50,1.0529078495784887e-51,4.4470240795361945e-46,2.5888077536257458e-74,1.4513619232372479e-78,4.4892410557152625e-76,3.76,0.0,0.7382897795267207,0.9999999999692107,7.855942367027332e-42,3.9463272971738806e-32,6.554629336648136e-16,6.554629336648142e-16,3.078928130852443e-11,5.260397554575504e-35,4.36892436073723e-31,1.808570179814539e-19,1.0925829400113267e-34,4.0346210213137065e-30,4.514200622905575e-53,3.1989467597096266e-31,7.557697459198412e-36,6.875069055497823e-39,5.4816585333465216e-37,2.7512575425735255e-35,3.5545274733738184e-27,2.5503953637868263e-32,1.1404271818640032e-33,6.954709434330429e-41,4.5960615895740207e-36,6.685152630430703e-44,8.025011878081967e-45,1.0780044159153367e-36,2.5440065101305736e-50,2.126891081954269e-24,5.525243190411508e-55,2.045601353963742e-59,1.755649727638849e-49,3.190133391722191e-48,2.037126183939843e-52,1.3908487037424523e-36,2.140535400255867e-59,1.1847581966578313e-39,3.2062019926473706e-58,1.2241358210447468e-47,9.039815334515555e-51,1.7142169772131813e-59,2.697938502160445e-40,1.0686284043408164e-57,4.4108519279672536e-44,8.48044509620435e-68,8.42832292238415e-41,5.753297463795033e-69,1.2380374254861688e-53,4.138278664342793e-59,3.3278628518313507e-54,3.322156076616452e-67,6.0100147932189485e-65,3.5545266743772474e-27,5.137859105083477e-61,4.542283397852884e-56,2.013965360904039e-46,8.336655070449256e-45,2.7454417803313717e-87,7.855255912515398e-94,1.7932824838639242e-42,6.338251820350391e-69,5.0530523824152456e-54,4.89441729388853e-21,1.1085135761234055e-64,5.2523862870569985e-79,1.1403760733512931e-33,1.0245029448258468e-84,4.141194480638017e-31,9.139657821564816e-64,3.541980554200418e-75,1.5265084788230267e-55,1.9215411442426078e-63,1.9083893641011534e-82,2.1843362646925945e-58,9.752350047234019e-55,3.70065828935302e-75
6.270862601559634e-16,0.5061214434818171,4.912367505331777e-24,2.22332904686284e-28,5.220272651125352e-33,7.094755369540779e-34,0.0,0.0,3.6171157666021364e-19,4.7092058739424505e-33,3.382530781449648e-40,3.93547407709717e-40,1.0595810729023795e-45,4.5243260943621486e-58,5.653075037672571e-41,2.3796142963150753e-31,9.788900974135383e-21,1.7524285348422916e-30,1.2851008438333197e-74,9.473917757576672e-62,4.9043310575674864e-71,2.002627949779745e-69,4.2538107647829444e-24,1.6350252067387107e-57,1.7004588615751084e-34,1.7595818655394397e-71,1.1231513192352067e-68,5.17350553866261e-52,7.297616046656306e-49,8.423396087132594e-51,3.557661464434737e-45,8.284343940089059e-73,4.6444474206287234e-77,1.4365851570676564e-74,3.76,0.0,0.73828977952672,0.999999999938421,6.284828260569979e-41,1.578546976688941e-31,1.3109347577352258e-15,1.3109347577352274e-15,6.157894463498098e-11,2.1041852932207156e-34,1.7475879683118868e-30,3.6171648901038523e-19,4.370376217867721e-34,1.6138648160810325e-29,3.6114033579992274e-52,1.2795917190232418e-30,3.023111707459121e-35,2.750055857219183e-38,2.1926856513303442e-36,1.100514212723539e-34,7.109104750576237e-27,1.0201685232506876e-31,4.5617551325062224e-33,4.255462356779459e-40,1.8384433341988662e-35,2.674787218214704e-43,6.420086011764826e-44,4.3120615265380275e-36,1.0202044851773218e-49,4.253811021468424e-24,8.840501989205118e-54,3.273003705019177e-58,1.4042005690308768e-48,2.552135292995327e-47,1.6297203629605487e-51,5.5634524681654104e-36,3.4248980331436834e-58,9.478174597823259e-39,2.564992034841185e-57,9.793235086403141e-47,3.6159636043338778e-50,1.3730807641289027e-58,1.0791866921345218e-39,9.936502324284934e-57,3.5287234210871808e-43,1.5711060377597594e-66,6.7055104694511244e-40,9.236531809228183e-68,5.167033253766234e-53,5.007288525337575e-58,2.6623505749927985e-53,5.315569621322798e-66,9.616246575505418e-64,7.109101554557445e-27,8.220723899818462e-60,3.633871196128274e-55,1.609781791429323e-45,6.669401956435107e-44,8.794541569548882e-86,2.5646391559894792e-92,1.4346430048433246e-41,1.5255384311681298e-67,4.042490826240118e-53,9.78890097262303e-21,1.773654004860489e-63,1.6879863408111385e-77,4.561550696199222e-33,3.2924977000423437e-83,1.656494642421491e-30,1.462371809416358e-62,1.0784365008240543e-73,1.2212261084683201e-54,3.0745216800459823e-62,6.133088854280863e-81,1.7474901684299765e-57,1.5603952623603111e-53,1.1842424699834951e-73
1.2541767730416421e-15,0.5061214434818173,9.824768342352905e-24,4.446684770869611e-28,2.0881197915913685e-32,2.8379173718855875e-33,0.0,0.0,7.234256063209565e-19,1.8836919304685095e-32,2.70604045029793e-39,3.1484465499070746e-39,8.476702895022426e-45,3.619482044555087e-57,2.26124138914061e-40,9.518504723551942e-31,1.9577868333628604e-20,7.009753366439233e-30,3.009798745465692e-73,7.579184835662846e-61,1.5696109804683704e-69,3.6110436363503156e-68,8.507649901835978e-24,2.616056935835646e-56,6.8018700197756775e-34,2.928873651522572e-70,1.79705832761562e-67,4.1388381815501216e-51,5.838139028306669e-48,6.738770185359971e-50,2.846146026458896e-44,2.65101527164851e-71,1.4862375304309516e-75,4.5971189395461347e-73,3.76,0.0,0.7382897795267187,0.9999999998768418,5.0278920902878585e-40,6.314220022469929e-31,2.6218784058760444e-15,2.6218784058760515e-15,1.2315816450512155e-10,8.416822915220285e-34,6.990391001150147e-30,7.234354310199632e-19,1.7481593787511402e-33,6.455492022297027e-29,2.8891398301371655e-51,5.118392897143949e-30,1.209252410423331e-34,1.1000281459015526e-37,8.770786678364134e-36,4.402079246404573e-34,1.421826408044433e-26,4.08069484875839e-31,1.8247113343048352e-32,2.881039819970153e-39,7.35381071409675e-35,1.070479503047049e-42,5.136099337886303e-43,1.724833382187209e-35,4.101572817285671e-49,8.50765092858307e-24,1.4144893281890804e-52,5.236838471279611e-57,1.123251907097549e-47,2.0417176155480037e-46,1.303784124877154e-50,2.2253931532236927e-35,5.479864270666714e-57,7.582579134193766e-38,2.052005803738097e-56,7.834639737215428e-46,1.4463933480889306e-49,1.1011699157362412e-57,4.316771230424647e-39,1.01690474003134e-55,2.8229954885542823e-42,3.199281894509845e-65,5.349548975048443e-39,1.4878070101156582e-66,2.238702312414237e-52,6.720472775055411e-57,2.1299380884141363e-52,8.50512889287252e-65,1.5386407195589462e-62,1.4218251296304168e-26,1.3153277708031163e-58,2.9071163697754045e-54,1.2872799557331482e-44,5.3355512230556145e-43,2.8200145549010613e-84,8.532777777969639e-91,1.1477212008330325e-40,4.077384174097399e-66,3.234013362442268e-52,1.957786832757916e-20,2.8378723888482595e-62,5.4023318025993973e-76,1.8246295592248845e-32,1.0537505313211653e-81,6.626012266628269e-30,2.3398161265700552e-61,3.3629992757079293e-72,9.769901631433119e-54,4.919279367960435e-61,1.9628702060315315e-79,1.398001098590937e-56,2.496646415887191e-52,3.789669992676627e-72
2.5083577988129994e-15,0.5061214434818174,1.9649570068413116e-23,8.89343101643159e-28,8.352501291149675e-32,1.1351704673787327e-32,0.0,0.0,1.446853665553257e-18,7.534786883296713e-32,2.164838411405109e-38,2.518842482302472e-38,6.781388854405736e-44,2.8955937326993934e-56,9.044987541524035e-40,3.807410871880808e-30,3.915580305163777e-20,2.803911336176983e-29,7.867117719191352e-72,6.063374906454486e-60,5.022800642413331e-68,7.079334354251972e-67,1.7015326748159263e-23,4.18570430893563e-55,2.7207549090325588e-33,5.049482985547635e-69,2.8753060534649805e-66,3.3110852506797114e-50,4.670529698890867e-47,5.391037473103276e-49,2.276923522315787e-43,8.483287606621909e-70,4.755983534443556e-74,1.4710865182092204e-71,3.76,0.0,0.738289779526716,0.9999999997536838,4.022325040768494e-39,2.5256944320910603e-30,5.243765702157663e-15,5.24376570215769e-15,2.46316177115794e-10,3.366768873885622e-33,2.7961663698166176e-29,1.4468733148459818e-18,6.992655298252217e-33,2.5822033147005433e-28,2.3113187212332216e-50,2.0473623556044356e-29,4.837034557815203e-34,4.400125437538621e-37,3.508323163462722e-35,1.760836180891887e-33,2.843660184203341e-26,1.6322820908168043e-30,7.298863901873332e-32,2.0954982268581416e-38,2.9415317454326484e-34,4.286402303921239e-42,4.108891561019674e-42,6.899351063592825e-35,1.6572234850132255e-48,1.7015330855157706e-23,2.2631900661261465e-51,8.378965387299599e-56,8.98588728600187e-47,1.6333745636882964e-45,1.043030542729204e-49,8.901602027004388e-35,8.767786537535158e-56,6.066072443100701e-37,1.6416095125440724e-55,6.267720073791247e-45,5.785592502983786e-49,8.852353591881679e-57,1.7267148879554573e-38,1.1686944924262484e-54,2.2584030916793803e-41,7.312458722276966e-64,4.2736953326378065e-38,2.4123373961834043e-65,1.0330040852700638e-51,9.719796123269068e-56,1.7040271393549143e-51,1.3608769278173506e-63,2.4619331566354195e-61,2.8436550705342926e-26,2.1045339913599023e-57,2.325703455577466e-53,1.0296229400615503e-43,4.2684504379177287e-42,9.060789605458756e-83,2.9390538685074215e-89,9.181796631581242e-40,1.1760674855657126e-64,2.587220783670922e-51,3.9155803027439924e-20,4.5406171010629815e-61,1.7287624507202892e-74,7.298536799591893e-32,3.3720334432225336e-80,2.650411643222567e-29,3.743722739525599e-60,1.0620800139533632e-70,7.815983149158188e-53,7.870882732901311e-60,6.281243788460186e-78,1.1184052662340904e-55,3.9946409572306874e-51,1.2127370873290252e-70
