Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164),CF2O(49),S(125),C2HF(58),S(463),C2HF(468),C2H2F3(68),S(165),S(464),S(130),C2H2F2(59),C2H3F2(65),C2H2F3(67),CF2(43),CHFCF2(55),CF2CH(73),C2HF2(72),S(179),C2H3F2(64)
2.886512713485694e-06,1.0175919875884287,0.00042850561327348276,0.00026343316680935483,7.298924904949423e-05,0.001861614132228968,0.0,0.0,0.0006172418367761092,4.055498435098238e-06,0.001454277450332704,2.3035982322880084e-05,0.00020632287759764898,1.990207299372294e-11,2.460947581421656e-08,8.151669329293532e-06,7.118986142829633e-05,0.0015193018309674962,1.0663680052922937e-10,1.0167625227371893e-07,8.791998656133106e-09,3.014004029874179e-10,4.0141998798683887e-07,4.965836316421148e-09,4.789480254661929e-09,1.8627072921623244e-09,7.51801919456069e-12,3.2028476808565694e-08,2.008342551336631e-09,7.395285205761833e-11,1.0485386469807299e-08,1.4994119366269146e-11,8.08381997247115e-12,7.480280667728715e-10,3.76,0.0,0.13226555655780767,0.993565788577142,0.0014576081882978888,7.517769026303327e-05,0.65308524489811,0.7039718244947846,0.0029353427324821336,6.574723380343869e-10,0.0005888982265040831,0.00017367575046436912,0.02241116259329706,1.7783901285605443e-09,1.2624868555021752e-06,3.3446747429197753e-06,4.348591902955434e-06,6.163072137227506e-06,1.4445241993895904e-07,0.0017459148548384235,9.762477464061102e-06,7.299817489360379e-06,0.002767021687156143,0.001850509933561793,0.0006985323105359469,0.00010490472608435187,0.00014186331134692003,3.0827196312323275e-06
2.9215184190972126e-06,1.0181495015179602,0.00043681690792131086,0.00026985863794163814,7.477491582828804e-05,0.0019129657608136631,0.0,0.0,0.0006414112051407357,4.314704216480082e-06,0.0015202435391150852,2.395063287738293e-05,0.0002128584218406029,2.1233954837152454e-11,2.5749814648276434e-08,8.366987596482229e-06,7.335482340116572e-05,0.0015686801311913109,1.1427482953693171e-10,1.0419671356394991e-07,9.379660361663247e-09,3.179351377220975e-10,4.1216001407845135e-07,5.288200652269354e-09,5.036743629340486e-09,2.0289898042225523e-09,8.170027489550627e-12,3.4251322544996705e-08,2.1532616450582495e-09,7.852557381453446e-11,1.1208185617270313e-08,1.593216143754327e-11,8.616712441306846e-12,8.044878982936781e-10,3.76,0.0,0.12935777205121698,0.9934433732118125,0.0015047604906490285,7.824807630193982e-05,0.6553452532272338,0.7072699989534571,0.0029349810416476863,6.593054221486807e-10,0.0006022313136078721,0.00017372293792363135,0.02283747619862961,1.7776884153010139e-09,1.2867941265528486e-06,3.346261983091569e-06,4.395694214493215e-06,6.375080956383134e-06,1.4570234176633952e-07,0.00177432349775698,9.971762176331505e-06,7.304997847608027e-06,0.0028818713794186413,0.001886067025926465,0.0007197411343225828,0.00010810677143120315,0.00014610588480590782,3.151873380336372e-06
2.9565241247087314e-06,1.0186975999636936,0.00044526526500582477,0.0002763993352305631,7.660018148051268e-05,0.001965241404685754,0.0,0.0,0.0006661723859410629,4.587663837685727e-06,0.0015882808487673414,2.489098350887855e-05,0.00021952137634450322,2.264714735352811e-11,2.6935276838282112e-08,8.586105721609378e-06,7.556172055037989e-05,0.001619142065084568,1.2238492944115356e-10,1.0673686091786472e-07,9.998363759616051e-09,3.3522001212656317e-10,4.2309124696152796e-07,5.6281555550272795e-09,5.295497484313418e-09,2.2082751675955733e-09,8.872246865647437e-12,3.660084039062227e-08,2.306740375682068e-09,8.332913327004401e-11,1.197253495649963e-08,1.691754571530011e-11,9.178976981276526e-12,8.644324345712541e-10,3.76,0.0,0.12651316320241554,0.9933179553977436,0.001552986664878043,8.140407318872358e-05,0.6575362930432773,0.7105067027347098,0.002934610499262164,6.610711696339989e-10,0.0006157358242602734,0.00017374887301278258,0.023265559282818798,1.77678071514824e-09,1.3112046236443119e-06,3.3474621011217756e-06,4.442414953110382e-06,6.591324923969657e-06,1.4694228086967695e-07,0.0018027052960641328,1.018437423944719e-05,7.309366883437338e-06,0.002999987641412353,0.0019217047333045189,0.0007413555855653928,0.00011136995582558186,0.00015042643533703714,3.222056936033084e-06
2.99152983032025e-06,1.0192365079962558,0.0004538538348966145,0.0002830575525591258,7.846619133085893e-05,0.0020184580627110173,0.0,0.0,0.000691530403124966,4.874964520265159e-06,0.001658430402328369,2.5857584826496614e-05,0.00022631373665515884,2.414642388034807e-11,2.8167571602445173e-08,8.809095088564645e-06,7.781117778645212e-05,0.0016707025073559375,1.3099280772400242e-10,1.0929631500121038e-07,1.06493563228722e-08,3.5328523271413844e-10,4.342172535829434e-07,5.986533827293869e-09,5.566209716417074e-09,2.4014640804892605e-09,9.628175025754023e-12,3.908293890081912e-08,2.4691841350731516e-09,8.837327898373313e-11,1.2780344735424511e-08,1.7952246535595105e-11,9.77203548057165e-12,9.280349500699459e-10,3.76,0.0,0.12373036073689564,0.9931894852080048,0.001602309246179989,8.464700638503769e-05,0.6596597091927318,0.7136832638054933,0.0029342309402827097,6.627702598888009e-10,0.0006294145854204554,0.0001737544729548106,0.02369537080577584,1.7756763253282758e-09,1.3357159521131323e-06,3.348293286839088e-06,4.488762707533507e-06,6.811845405277768e-06,1.4817229212242798e-07,0.001831056602522056,1.0400375306146365e-05,7.312965759102615e-06,0.0031214281222132884,0.0019574222762271916,0.000763381890598452,0.00011469520582444273,0.00015482611574967192,3.2932901367767166e-06
3.023034965370617e-06,1.0197138498452332,0.00046170601406591487,0.0002891523380552502,8.01814006492725e-05,0.0020671720291252534,0.0,0.0,0.000714867018817335,5.146298067898375e-06,0.0017234054362794745,2.6750436682256225e-05,0.0002325391891814436,2.5573536525948208e-11,2.9318139006762026e-08,9.013155021185187e-06,7.987260589884447e-05,0.0017180585521764447,1.3918778089933682e-10,1.1161602409613617e-07,1.1263918808124657e-08,3.7023700949433924e-10,4.4440017150083377e-07,6.3255444118257e-09,5.8204742869426786e-09,2.5880115781033465e-09,1.0357503728873342e-11,4.143525660069493e-08,2.6233962684123257e-09,9.312707138387527e-11,1.3546164711193387e-08,1.892733447169029e-11,1.033334577946555e-11,9.885537291706496e-10,3.76,0.0,0.1212775751510188,0.9930712103029761,0.0016476561373842398,8.764107936503964e-05,0.6615140511836978,0.7164918210106478,0.00293388150410314,6.642435262245924e-10,0.0006418768947743087,0.0001737428450412016,0.024083645858407117,1.7745214701998395e-09,1.3578604248693884e-06,3.348740204932219e-06,4.530164075603293e-06,7.014005309852208e-06,1.4927085868511233e-07,0.0018565437767348366,1.05977242197531e-05,7.315578671741499e-06,0.0032336150632187393,0.0019896359313770354,0.0007835629255273628,0.0001177417748322034,0.00015885445140627333,3.358313692441695e-06
3.0545401004209838e-06,1.0201840839746343,0.00046967655932067184,0.00029534588346556527,8.193142389136061e-05,0.002116675362237839,0.0,0.0,0.0007386946715731752,5.430195974393289e-06,0.0017901560797372394,2.7665430192835988e-05,0.00023887263197650251,2.707832962407562e-11,3.0509403159753694e-08,9.220462103428378e-06,8.196950003488809e-05,0.0017663276306099068,1.4782841084783058e-10,1.139508062371595e-07,1.1906641237640836e-08,3.8786990071810707e-10,4.5474643244165626e-07,6.680842926684069e-09,6.085179699377971e-09,2.787334751544506e-09,1.1136228562877458e-11,4.390458463913974e-08,2.7855290201873363e-09,9.809158447825318e-11,1.4350276388338538e-08,1.9945573496168212e-11,1.0921937201081836e-11,1.0523181064029032e-09,3.76,0.0,0.11887281074059965,0.9929503842327484,0.0016939272236427964,9.070763003818749e-05,0.6633156170667107,0.7192536426196269,0.0029335245480111155,6.656653907931794e-10,0.0006544849850857065,0.00017371604982290622,0.024473259942578884,1.7732204593665933e-09,1.3800830104172526e-06,3.3489142483144e-06,4.5712770627680986e-06,7.219695208964388e-06,1.503614664742723e-07,0.0018820008673235138,1.0797911402032764e-05,7.31762671589341e-06,0.0033485851490134533,0.002021913742688512,0.000804087357983271,0.00012084007557461746,0.00016294869511209752,3.424217524260407e-06
3.0860452354713506e-06,1.020647365323152,0.0004777677139375655,0.00030163989480305156,8.371714164780991e-05,0.00216698137485054,0.0,0.0,0.0007630168956744431,5.727128519309963e-06,0.0018587137179187222,2.8602996400789844e-05,0.0002453156112961872,2.8664868599024305e-11,3.174273512227644e-08,9.431069770972818e-06,8.41023438210997e-05,0.001815520907755105,1.569362273176527e-10,1.1630040207268714e-07,1.2578514856539999e-08,4.0620835372845186e-10,4.652587136781744e-07,7.053116639365816e-09,6.360699757331231e-09,3.0002140471427692e-09,1.1967393924012076e-11,4.6495734729044404e-08,2.9559114368188067e-09,1.032747312061611e-10,1.5194213744291188e-08,2.100856161627239e-11,1.1538990481393894e-11,1.1194696953684714e-09,3.76,0.0,0.11651512964914043,0.9928269688617196,0.0017411402788273334,9.384764273797582e-05,0.6650653219152313,0.7219696378398707,0.002933159934225855,6.670357879325515e-10,0.0006672411900054972,0.00017367465729069674,0.024864185143550308,1.7717790131235146e-09,1.4023820789233177e-06,3.3488268105097826e-06,4.612108394919814e-06,7.428947427234957e-06,1.5144415393795613e-07,0.0019074254256494752,1.1000980092800142e-05,7.319135871314279e-06,0.0034663821050037722,0.002054255781139028,0.0008249599179170835,0.0001239908126714156,0.00016710972144692984,3.4910156403304615e-06
3.1175503705217174e-06,1.021103846080191,0.0004859817023543312,0.0003080360866425663,8.553944917296996e-05,0.002218103669741138,0.0,0.0,0.0007878371803851071,6.037579923618134e-06,0.001929110222683682,2.9563576112217114e-05,0.0002518696998307001,3.0337421320426504e-11,3.301954690058406e-08,9.64503181758342e-06,8.627162915567092e-05,0.0018656496440296628,1.6653371966029323e-10,1.1866455762891532e-07,1.3280558148340694e-08,4.252776227467132e-10,4.7593971267736274e-07,7.44308021127577e-09,6.647419028969057e-09,3.2274732797308573e-09,1.2854218105402047e-11,4.921368863668592e-08,3.134883822528921e-09,1.0868469567408229e-10,1.6079557330071567e-08,2.2117950016405557e-11,1.2185735778155106e-11,1.1901552759410547e-09,3.76,0.0,0.11420361230743525,0.9927009254567131,0.0017893135137485396,9.706210738252259e-05,0.6667640609676078,0.7246406980422627,0.002932787560170874,6.683560601588665e-10,0.0006801479328955942,0.00017361920813363123,0.025256394164211982,1.770202547405761e-09,1.4247560362607427e-06,3.3484887312826592e-06,4.65266492548242e-06,7.641794935281712e-06,1.525189590374055e-07,0.0019328150664622468,1.1206972901872618e-05,7.320130923775744e-06,0.0035870502000706506,0.002086662314258649,0.0008461853867817199,0.00012719469860406255,0.0001713384138245641,3.558721851361872e-06
3.145853347369329e-06,1.021508254764851,0.0004934673849607179,0.0003138707228599877,8.720848845484377e-05,0.002264737420936259,0.0,0.0,0.0008105622856645357,6.328415234237159e-06,0.001993946347094057,3.0446518120457206e-05,0.00025785369512343055,3.191700699024922e-11,3.420485665267211e-08,9.840151795303256e-06,8.825191553432643e-05,0.0019114903554515398,1.7559260966498775e-10,1.2080063242317386e-07,1.3937833633112932e-08,4.430533451896842e-10,4.856812065509683e-07,7.809104023187723e-09,6.914871618344095e-09,3.444611180833813e-09,1.3701164919137902e-11,5.176776306133216e-08,3.303279965512362e-09,1.1374517073187582e-10,1.6911562826767653e-08,2.3155550897735206e-11,1.2793119603903371e-11,1.2567950865476708e-09,3.76,0.0,0.11216565682244604,0.9925854197032544,0.0018334245664728115,0.00010001416181948154,0.6682474044738793,0.7270026775971538,0.0029324463336456376,6.695005835377906e-10,0.0006918732786816986,0.0001735578312176868,0.025609812079443607,1.7686753994478428e-09,1.4449184946984863e-06,3.3479797895370488e-06,4.688870737594027e-06,7.836102171497231e-06,1.5347783129700174e-07,0.001955592433718735,1.139455673242192e-05,7.320605950891764e-06,0.0036979388265924074,0.0021158304433870558,0.0008655584195945064,0.000130118857068789,0.0001751957384505508,3.6203320172437023e-06
3.1741563242169404e-06,1.0219074022341117,0.0005010555644178633,0.00031979046676963713,8.890846188135906e-05,0.002312051433955769,0.0,0.0,0.0008336945899567403,6.630934444446409e-06,0.0020603164611092866,3.134873067045503e-05,0.00026392982555072293,3.357302134767146e-11,3.542751247955992e-08,1.0038062022239444e-05,9.026238312688894e-05,0.001958103482580253,1.850833851065462e-10,1.229480803240392e-07,1.4621080167211937e-08,4.614594023110375e-10,4.955630359904146e-07,8.190562935616438e-09,7.191976042461512e-09,3.6747187986521658e-09,1.4598372338874633e-11,5.443219817103708e-08,3.479155854497301e-09,1.190018600343116e-10,1.7779512250564123e-08,2.4233250329743236e-11,1.3426465890720704e-11,1.3265237834413416e-09,3.76,0.0,0.11016358840783828,0.9924677324288229,0.001878339415433443,0.00010302783147538486,0.6696909447491631,0.7293297195094272,0.0029320986582322007,6.706056556346534e-10,0.0007037240323194172,0.0001734858761177765,0.025964225627240142,1.767046917187414e-09,1.4651390277036e-06,3.3472840012405108e-06,4.72486552841863e-06,8.033362864825014e-06,1.5443039916796767e-07,0.0019783381023661477,1.1584564237305625e-05,7.320701515500597e-06,0.0038112136388103587,0.0021450514612183697,0.0008852236948463298,0.00013308701639813217,0.00017910904323518428,3.6826958004860876e-06
3.202459301064552e-06,1.0223013933362297,0.0005087478106797922,0.0003257965749184271,9.064004926364645e-05,0.0023600561683981775,0.0,0.0,0.0008572365184423857,6.945518571788015e-06,0.0021282447107898207,3.227055427473543e-05,0.0002700992808786698,3.530901263840355e-11,3.6688625292489266e-08,1.0238802077674164e-05,9.230340439667968e-05,0.0020054973711456916,1.9502449768947044e-10,1.2510672813741808e-07,1.5331095252682482e-08,4.805158471458602e-10,5.055871903841203e-07,8.588035958722417e-09,7.479034089666141e-09,3.918492044030833e-09,1.5548570162239233e-11,5.721097870754175e-08,3.662782816235963e-09,1.2446128944714485e-10,1.868465127078769e-08,2.5352360897833098e-11,1.4086776518820364e-11,1.399459134956675e-09,3.76,0.0,0.10819677673389015,0.9923478343916537,0.0019240721887952917,0.00010610384511579658,0.6710952913346906,0.7316224345730136,0.002931744449820101,6.716719779657151e-10,0.0007157021430749859,0.00017340367789752078,0.026319616265750887,1.765320425872534e-09,1.4854165516844113e-06,3.3464081506253373e-06,4.76065449713688e-06,8.233602157377867e-06,1.553766891746039e-07,0.002001050468523449,1.1777024826158283e-05,7.320433271689718e-06,0.003926907859942918,0.0021743259599311913,0.0009051847678554382,0.00013609970668323833,0.0001830789829928104,3.745822780834178e-06
3.227931980227402e-06,1.0226516619555182,0.0005157610951186446,0.0003312769545642672,9.222607762297957e-05,0.0024038597925423407,0.0,0.0,0.0008787764574266899,7.239282597209891e-06,0.002190732570110854,3.311724990964201e-05,0.00027573257811511567,3.694284242100429e-11,3.78574485081833e-08,1.0421920449102561e-05,9.416675847727931e-05,0.002048826361728161,2.0437237598272699e-10,1.2705894668479929e-07,1.5993670818712793e-08,4.982397650266835e-10,5.147322679263052e-07,8.959948872874755e-09,7.746152143069216e-09,4.1501746809375105e-09,1.645142186365571e-11,5.981304021067522e-08,3.834905096134508e-09,1.2955367107096084e-10,1.953212926045432e-08,2.6396082572137424e-11,1.470496866723459e-11,1.4679430353693667e-09,3.76,0.0,0.1064562786881128,0.9922380114783466,0.0019659429278946652,0.0001089261664907763,0.672326186739572,0.7336570248063583,0.0029314200178714544,6.725995403246346e-10,0.0007265929948010549,0.0001733212049627326,0.026640288239521845,1.763685390284787e-09,1.5037141729495138e-06,3.345471282687796e-06,4.792692938544605e-06,8.416385292148554e-06,1.5622300427665708e-07,0.002021461829419166,1.1952360632663328e-05,7.319893182537858e-06,0.0040331289996749856,0.0022007193239475423,0.0009234055971733978,0.00013884964277994564,0.0001867008955330083,3.8032973941818234e-06
3.2534046593902523e-06,1.0229979116154397,0.0005228610566885476,0.00033682922907316026,9.383878136025484e-05,0.002448239415243269,0.0,0.0,0.0009006518408527084,7.543427445311213e-06,0.002254520431661004,3.3980369784906224e-05,0.000281443330145249,3.86472617107566e-11,3.9059194578418625e-08,1.060739216830169e-05,9.605544430862978e-05,0.0020928007270454856,2.1411506381951335e-10,1.29019978121901e-07,1.667919992927458e-08,5.165226390328589e-10,5.239957074433079e-07,9.345770447813375e-09,8.02181376713775e-09,4.394074100788719e-09,1.7401706138314775e-11,6.251413256358415e-08,4.013741625207039e-09,1.3482075600837407e-10,2.041172046308327e-08,2.7475452677334324e-11,1.5346627374672475e-11,1.5392140696699988e-09,3.76,0.0,0.10474339294005859,0.9921263520266702,0.00200849859429134,0.00011180011532283865,0.6735262467598703,0.7356647265077882,0.0029310901603513376,6.734966338619564e-10,0.0007375901459063929,0.00017323091367461903,0.026961723975897873,1.761975690919956e-09,1.5220563386429493e-06,3.344398306428692e-06,4.824572801155306e-06,8.601620569674278e-06,1.5706427443554264e-07,0.002041843830634578,1.2129727528557665e-05,7.319080996396713e-06,0.004141361781072428,0.0022271571925833256,0.000941871542082471,0.0001416364720420254,0.00019036969703567036,3.861404605074122e-06
3.2788773385531026e-06,1.023340215351479,0.0005300488080589749,0.00034245431920166034,9.547867658787963e-05,0.0024932030516049597,0.0,0.0,0.0009228643554482646,7.858251557204666e-06,0.002319626607196596,3.486017654950899e-05,0.0002872324318700794,4.042519027841464e-11,4.0294732813236814e-08,1.0795246312370303e-05,9.796974255622266e-05,0.002137426653943098,2.2426758410764408e-10,1.3098970317275233e-07,1.7388305452563855e-08,5.353803016622252e-10,5.333789735667707e-07,9.745966916701787e-09,8.30625471168297e-09,4.650771421668059e-09,1.8401710990715145e-11,6.531742600976482e-08,4.199507625759751e-09,1.4026772062187622e-10,2.132440156839599e-08,2.8591509124506134e-11,1.6012562957165274e-11,1.6133661930153742e-09,3.76,0.0,0.10305768259618649,0.9920128339520259,0.002051750114806994,0.00011472622951947816,0.6746958911176425,0.7376459629046046,0.002930754813942572,6.743637544163844e-10,0.0007486951501160588,0.00017313301423165523,0.027283910754175845,1.7601933935393734e-09,1.5404423048136866e-06,3.343193526095732e-06,4.856297996362121e-06,8.789327028625092e-06,1.5790051833880786e-07,0.0020621953803543172,1.230914582055492e-05,7.318006744940057e-06,0.004251631162410384,0.002253640253043745,0.0009605852354686518,0.00014446058716184013,0.0001940858704907267,3.920151061261806e-06
