Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164),CF2O(49),S(125),C2HF(58),S(463),C2HF(468),C2H2F3(68),S(165),S(464),S(130),C2H2F2(59),C2H3F2(65),C2H2F3(67),CF2(43),CHFCF2(55),CF2CH(73),C2HF2(72),S(179),C2H3F2(64),CHF2(82),CHF3(42),S(1244),S(1385),CF2O2(181),CF2O2(276),CH2F2(41)
1.1553646928979936e-09,0.48360137880871146,3.9571426365246706e-19,3.381633472269972e-23,3.4312616022537583e-23,6.786070126217996e-23,0.0,0.0,8.809066244234238e-14,7.232488029172109e-22,1.3509062835363988e-23,1.5717151460574133e-23,1.739196271664977e-29,3.271302714472253e-53,2.0698767717251794e-36,8.691332690260037e-21,2.1154751549644327e-30,1.5428578239567232e-19,9.768719822020983e-49,2.6475496095030104e-48,3.131428381297491e-44,1.5473869124095796e-43,1.062398446860396e-19,4.895577161986875e-46,4.425870533052956e-37,6.242639348242192e-48,3.015033369558498e-60,9.634245325401504e-46,7.728772651887905e-62,3.0269860091766964e-56,3.593736539186542e-35,2.858994631683251e-57,2.695922559040168e-55,3.8678795647740476e-62,3.76,0.0,0.9845034435622075,0.9999869220696199,2.2662719662869875e-24,1.5514233088502028e-35,1.8211694388439312e-10,1.8211694403875978e-10,1.307793029211411e-05,2.2983425959639445e-23,1.542789488692317e-19,8.80829423919723e-14,2.1756132301847276e-24,8.031183179265234e-18,8.498253012486104e-38,8.197605769978155e-20,8.811552205088002e-25,1.4610763815193489e-27,9.532678525399915e-27,5.207289594279879e-25,5.856465217247063e-23,4.177955661749358e-21,1.939210229054232e-28,2.4193092847225123e-23,2.8912072187974517e-25,5.5635641971111255e-31,1.2082574069925359e-27,6.1892153519522e-26,6.681454167878316e-36,1.1496723694262267e-19,1.6022405547984092e-31,4.453779917492644e-36,2.154400802556221e-37,1.3520970615963899e-37,4.444958837155878e-38
1.1881305246564124e-09,0.4836013788091463,4.0694774749159447e-19,3.587253857456019e-23,3.660894995250279e-23,7.199035513317769e-23,0.0,0.0,9.058888100507586e-14,7.64852694129361e-22,1.4673663074668487e-23,1.707210839131053e-23,1.894983204005827e-29,3.5503638409362867e-53,2.1852768276561617e-36,9.176604799391568e-21,2.3005029229951e-30,1.6341999332761618e-19,1.1202709951625454e-48,2.9603266146513554e-48,3.592002285139455e-44,1.7746148826181651e-43,1.0901190381285482e-19,5.615084402569825e-46,4.824735093095695e-37,7.365375117699565e-48,3.568816260327245e-60,1.1085789559307601e-45,9.196512958655731e-62,3.5749212279068055e-56,3.9151818802446554e-35,3.382281059193512e-57,3.1905601914770817e-55,4.713572394643286e-62,3.76,0.0,0.9845034435570402,0.9999868738068172,2.4620677969242074e-24,1.7349793156215654e-35,1.8728173139632402e-10,1.8728173155982906e-10,1.3126193092393047e-05,2.4026089558544e-23,1.6341257069105068e-19,9.058070670263245e-14,2.3007626314375983e-24,8.491803507088492e-18,9.241968069440923e-38,8.668919848372791e-20,9.348121036799524e-25,1.555254234423892e-27,1.0069193031288206e-26,5.50695061441448e-25,6.19295990544568e-23,4.418278286960373e-21,2.051406541943286e-28,2.630981030984364e-23,3.057154939458284e-25,6.047197704626315e-31,1.313807712365399e-27,6.545093909778576e-26,7.481748369732199e-36,1.182276768363876e-19,1.791643726372146e-31,4.9742707783972586e-36,2.3689546306722717e-37,1.4441084839603073e-37,4.977376917061144e-38
1.2208963564148312e-09,0.4836013788095811,4.1818188737675874e-19,3.79998939323939e-23,3.8995699722682257e-23,7.625387323101492e-23,0.0,0.0,9.308709945082468e-14,8.076199596921235e-22,1.590233613307922e-23,1.8501610996236883e-23,2.05984450630059e-29,3.8444494374071177e-53,2.3036060573654324e-36,9.674249996489958e-21,2.49601042919486e-30,1.7281697959996514e-19,1.2798447875526153e-48,3.299996597568388e-48,4.104680792986657e-44,2.027486317223346e-43,1.1177141882203185e-19,6.415898129444037e-46,5.24711150126391e-37,8.650468477581077e-48,4.204721847841058e-60,1.2706506778271968e-45,1.0892772632075784e-61,4.2028162131761e-56,4.255297508331213e-35,3.9828036209228786e-57,3.758455297536496e-55,5.713197629096443e-62,3.76,0.0,0.9845034435518729,0.9999868297293177,2.6686835189778096e-24,1.9343569540576298e-35,1.9244651890796492e-10,1.924465190808712e-10,1.3170270589384742e-05,2.507515323241557e-23,1.7280893544220443e-19,9.307845799443177e-14,2.429411612455999e-24,8.965190339101873e-18,1.0027854335622338e-37,9.15339306193387e-20,9.90053388702675e-25,1.652915218016921e-27,1.061973934788447e-26,5.815000817575636e-25,6.538831308162975e-23,4.66532036739648e-21,2.16679434036289e-28,2.854649494812282e-23,3.2277125380628577e-25,6.5580442157126414e-31,1.4253241560805239e-27,6.910911558155842e-26,8.353808556817316e-36,1.2148811672982694e-19,1.9973518135139024e-31,5.538721457416142e-36,2.5977030736977866e-37,1.5393180150992677e-37,5.557540428551337e-38
1.25366218817325e-09,0.48360137881001586,4.294166865264532e-19,4.0199213971369847e-23,4.147420115643654e-23,8.0652195230988e-23,0.0,0.0,9.558531778958786e-14,8.515505995461286e-22,1.7196691102152004e-23,2.000753137674046e-23,2.2340362348707364e-29,4.153910351400168e-53,2.424849291456639e-36,1.0184206877240996e-20,2.7022856712814388e-30,1.8247648911856648e-19,1.4568935052922263e-48,3.6680538932056345e-48,4.673673343049791e-44,2.3080641437517546e-43,1.1451844682273507e-19,7.304574620207704e-46,5.693686924120216e-37,1.011597012711473e-47,4.932172085480915e-60,1.451061853568657e-45,1.2845809437194869e-61,4.919683916046232e-56,4.6146056853879647e-35,4.669362599456516e-57,4.407998239769498e-55,6.8894465536873435e-62,3.76,0.0,0.9845034435467056,0.9999867894741763,2.8863948044934574e-24,2.1504397487262968e-35,1.9761130641931615e-10,1.9761130660188628e-10,1.321052572824904e-05,2.6129961941913358e-23,1.8246779021458576e-19,9.557619628353058e-14,2.561560173239736e-24,9.451337518433987e-18,1.0857074717686792e-37,9.651024308410125e-20,1.0468761643262418e-24,1.7541055499724364e-27,1.1184267017541246e-26,6.131440707743115e-25,6.894077647289026e-23,4.919081863968653e-21,2.2853765623525495e-28,3.0906450180916267e-23,3.402878360424965e-25,7.096845111401479e-31,1.5429699211255934e-27,7.286667622880581e-26,9.302057126423254e-36,1.2474855662294066e-19,2.2202733945662858e-31,6.149489277142393e-36,2.841125285317658e-37,1.6377306910561588e-37,6.188391685861194e-38
1.2864280199316688e-09,0.4836013788104508,4.406521481430811e-19,4.247130790605367e-23,4.404578325333585e-23,8.518625619993195e-23,0.0,0.0,9.80835360304976e-14,8.966446136364593e-22,1.8558329086542983e-23,2.1591732341830076e-23,2.4178141366789494e-29,4.47909429678945e-53,2.5489914387952467e-36,1.0706414318759026e-20,2.91961659288772e-30,1.9239827595952435e-19,1.6527811207172195e-48,4.0660327389847044e-48,5.303398280530545e-44,2.618512719138752e-43,1.1725304466401945e-19,8.287994256923158e-46,6.165149053109938e-37,1.1781361740432088e-47,5.761368484008514e-60,1.6513098843370338e-45,1.5086529702111894e-61,5.7352687350678e-56,4.993627784397071e-35,5.451477907312983e-57,5.148271606789872e-55,8.267611562756634e-62,3.76,0.0,0.9845034435415383,0.9999867527099219,3.1154761753638008e-24,2.3841351733065342e-35,2.0277609393037794e-10,2.0277609412287422e-10,1.324728998014946e-05,2.7189912199363796e-23,1.9238888827438453e-19,9.80739215852194e-14,2.6972083137886173e-24,9.950238891213412e-18,1.1730792118231298e-37,1.0161812485719895e-19,1.1052775907810327e-24,1.8588714472749636e-27,1.1762725764054094e-26,6.456270787084396e-25,7.258697145052681e-23,5.179562737620396e-21,2.40715614534279e-28,3.339297916009588e-23,3.582650752946223e-25,7.664341501937721e-31,1.6669081300830993e-27,7.672361429866143e-26,1.0331074547153861e-35,1.2800899651572883e-19,2.4613415522526444e-31,6.808987917165806e-36,3.099701128078307e-37,1.7393512712925021e-37,6.872978181539606e-38
1.3191938516900876e-09,0.48360137881088544,4.518882754130289e-19,4.481698101836802e-23,4.671176822049835e-23,8.985698661732337e-23,0.0,0.0,1.0058175418189446e-13,9.429020019122619e-22,1.9988843240602304e-23,2.3256067450711134e-23,2.6114336559011397e-29,4.820345874181655e-53,2.6760174861330856e-36,1.1240811478303373e-20,3.148291083567005e-30,2.0258210119926265e-19,1.868936564712065e-48,4.4955072357121773e-48,5.998486738334078e-44,2.961099638060917e-43,1.1997526893601692e-19,9.373367453745324e-46,6.662186120468188e-37,1.3667625299949895e-47,6.703332657924824e-60,1.8729691137899625e-45,1.7648662987074318e-61,6.660083769068557e-56,5.392884303559251e-35,6.339425564659411e-57,5.989085974253485e-55,9.875803363367365e-62,3.76,0.0,0.984503443536371,0.999986719133828,3.3562010085121525e-24,2.636374646090629e-35,2.0794088144115048e-10,2.079408816438351e-10,1.3280866071564745e-05,2.825444904563177e-23,2.0257198989213196e-19,1.0057163391399415e-13,2.8363560341024522e-24,1.0461888306560467e-17,1.265016943579347e-37,1.068575649194673e-19,1.1652549092738464e-24,1.9672591262195014e-27,1.2355065492009147e-26,6.789491555961196e-25,7.632688024021507e-23,5.446762949325516e-21,2.532136026158042e-28,3.600938477057085e-23,3.7670280626149853e-25,8.261274226875976e-31,1.7973018452355948e-27,8.067992305142628e-26,1.1445601342047535e-35,1.3126943640819142e-19,2.7215138642511213e-31,7.51968704059625e-36,3.373911137101577e-37,1.844184276594527e-37,7.61445390654757e-38
1.3519596834485064e-09,0.48360137881132026,4.631250715067397e-19,4.723703468328398e-23,4.947347150378774e-23,9.466531239628787e-23,0.0,0.0,1.0307997225139602e-13,9.903227643263977e-22,2.1489818804801764e-23,2.5002381055167362e-23,2.815149941219288e-29,5.178006591175919e-53,2.805912497734667e-36,1.1787337792000872e-20,3.3885969787983104e-30,2.130277335541068e-19,2.1068548335140907e-48,4.9580913085327877e-48,6.763786441272713e-44,3.3381975010404106e-43,1.226851759711164e-19,1.0568240462953955e-45,7.185486916928252e-37,1.5797313645855282e-47,7.769947764203437e-60,2.117692509279438e-45,2.0568943835119372e-61,7.705448866625371e-56,5.812894881960876e-35,7.344274898662165e-57,6.941016427800378e-55,1.17451798819827e-61,3.76,0.0,0.9845034435312037,0.9999866884694203,3.608841541052682e-24,2.9081135254868677e-35,2.13105668951634e-10,2.1310566916476882e-10,1.3311530476796879e-05,2.932306309275854e-23,2.1301686298226387e-19,1.0306933328362474e-13,2.979003334181048e-24,1.0986279616579909e-17,1.3616369564851517e-37,1.122285522533536e-19,1.2268054492969911e-24,2.079314802411509e-27,1.2961236286132987e-26,7.131103512935953e-25,8.016048507101734e-23,5.720682460086078e-21,2.6603191410198244e-28,3.8758969630307e-23,3.9560086370054485e-25,8.888383855176592e-31,1.934314068651496e-27,8.473559574856899e-26,1.265054005972298e-35,1.3452987630032843e-19,3.0017723937830436e-31,8.284111923002285e-36,3.664236488776974e-37,1.9522340217655487e-37,8.416080662401129e-38
1.3847255152069252e-09,0.4836013788117551,4.743625395787853e-19,4.973226639255499e-23,5.233220181887053e-23,9.961215490451193e-23,0.0,0.0,1.0557819024595949e-13,1.0389069008351193e-21,2.306283314199704e-23,2.6832508341750295e-23,3.0292178536572586e-29,5.552414882509885e-53,2.938661615005276e-36,1.2345932973574513e-20,3.6408220599916904e-30,2.237349498564267e-19,2.3680980705359366e-48,5.4554386679208596e-48,7.604365434713636e-44,3.752285642843907e-43,1.2538282184513836e-19,1.1880501060995105e-45,7.735740810787557e-37,1.8194622214663916e-47,8.974000824780634e-60,2.387213327946998e-45,2.3887300732622277e-61,8.883529463345842e-56,6.254178316360201e-35,8.477926452760174e-57,8.015439838790138e-55,1.3910187173553343e-61,3.76,0.0,0.9845034435260364,0.9999866604642003,3.873668875427235e-24,3.2003311055226673e-35,2.1827045646182883e-10,2.182704566856755e-10,1.3339535694455575e-05,3.039528764917148e-23,2.2372328357924573e-19,1.0556701970721778e-13,3.1251502140242134e-24,1.1523406676354478e-17,1.4630555395824293e-37,1.1773107584288017e-19,1.2899266340618305e-24,2.1950846907669105e-27,1.3581188410644877e-26,7.481107154778309e-25,8.408776817538197e-23,6.0013212309305385e-21,2.791708425550149e-28,4.164503609034651e-23,4.149590824276937e-25,9.546410685301595e-31,2.078107742254211e-27,8.889062565272559e-26,1.395095723359899e-35,1.3779031619213986e-19,3.303123680212886e-31,9.104843083741368e-36,3.9711589737302085e-37,2.06350464384003e-37,9.281229365391471e-38
1.417491346965344e-09,0.48360137881218984,4.856006827679403e-19,5.230346977676366e-23,5.528926118213371e-23,1.0469843098506019e-22,0.0,0.0,1.0807640817193907e-13,1.0886544113977748e-21,2.4709455773525554e-23,2.8748275373777363e-23,3.253891974810274e-29,5.9439061300926195e-53,3.074250056120813e-36,1.2916537013078057e-20,3.9052540544935856e-30,2.3470353539090654e-19,2.654296623545735e-48,5.989242770709951e-48,8.525515738603849e-44,4.205951821688049e-43,1.2806826237850374e-19,1.3318384116104255e-45,8.313637767958491e-37,2.088546194035382e-47,1.0329225924451962e-59,2.6833467679610116e-45,2.7647052408660235e-61,1.0207376198255994e-55,6.717252578782349e-35,9.753150594448871e-57,9.224572883914531e-55,1.6408812632892527e-61,3.76,0.0,0.984503443520869,0.9999866348875655,4.150952984518903e-24,3.514030611348146e-35,2.234352439717351e-10,2.23435244206555e-10,1.3365112326664822e-05,3.1470695940078087e-23,2.346910361738236e-19,1.0806469319727388e-13,3.2747966736317583e-24,1.2073263343939173e-17,1.5693889815071267e-37,1.2336512467361088e-19,1.354615984327483e-24,2.314615005512136e-27,1.42148723086113e-26,7.83950297647154e-25,8.810871178914287e-23,6.2886792229120354e-21,2.9263068147751017e-28,4.467088623482806e-23,4.347772973173343e-25,1.023609474531046e-30,2.2288457478770253e-27,9.314500602769953e-26,1.5352085329233504e-35,1.4105075608362566e-19,3.626598729657517e-31,9.984515919659701e-36,4.295160973482197e-37,2.1780001264329843e-37,1.0213381342912299e-37
1.4502571787237628e-09,0.48360137881262466,4.968395041972529e-19,5.495143462591831e-23,5.834594494146305e-23,1.09925052977098e-22,0.0,0.0,1.1057462603513833e-13,1.1395652959765436e-21,2.643124841514049e-23,3.0751499133139434e-23,3.4894266153425327e-29,6.352812682925037e-53,3.2126631156593976e-36,1.349909017563658e-20,4.182180635592195e-30,2.4593328411150666e-19,2.9671500775384395e-48,6.561236781160674e-48,9.53275692778914e-44,4.701893869754365e-43,1.3074155313739793e-19,1.4890477039055366e-45,8.919868372690912e-37,2.389753329205202e-47,1.1850348276042106e-59,3.0079916051399953e-45,3.189511160250261e-61,1.169096530073008e-55,7.20263483466224e-35,1.1183626810418165e-56,1.0581510799982814e-54,1.9282850808251455e-61,3.76,0.0,0.9845034435157017,0.9999866115289117,4.44096271674244e-24,3.8502391947401354e-35,2.2860003148135304e-10,2.2860003172740745e-10,1.3388470977980699e-05,3.254889843227953e-23,2.4591991392996833e-19,1.1056235376573996e-13,3.42794271300349e-24,1.263584348035619e-17,1.6807535704892567e-37,1.2913068773262005e-19,1.4208711208609163e-24,2.4379519601841807e-27,1.4862238601302863e-26,8.206291471218996e-25,9.222329815151897e-23,6.582756397106846e-21,3.0641172431285244e-28,4.7839821881007704e-23,4.550553433022697e-25,1.0958175792955872e-30,2.3866909073058264e-27,9.749873013846162e-26,1.68593246798254e-35,1.443111959747859e-19,3.9732530056027945e-31,1.0925820341141199e-35,4.63672544030204e-37,2.2957243207447353e-37,1.1216129621923212e-37
1.4830230104821817e-09,0.4836013788130595,5.080790069741177e-19,5.767694690880709e-23,6.150354180688266e-23,1.1529292873652015e-22,0.0,0.0,1.1307284384085763e-13,1.191639554536187e-21,2.8229765012781825e-23,3.284398756191869e-23,3.736075823645917e-29,6.779463876908324e-53,3.3538861642347113e-36,1.4093533000192945e-20,4.471889422522892e-30,2.574239987572109e-19,3.308428263628078e-48,7.173193532066644e-48,1.063183963953452e-43,5.2429213055113385e-43,1.334027494349283e-19,1.6605725118563702e-45,9.555123848699033e-37,2.726040142258391e-47,1.3553129144834436e-59,3.3631318151876486e-45,3.6682196428636246e-61,1.3349239739465542e-55,7.710841461312954e-35,1.2783983678058154e-56,1.2100266865305743e-54,2.257818211671408e-61,3.76,0.0,0.9845034435105344,0.9999865901958976,4.743965801111632e-24,4.2100079296066534e-35,2.3376481899068284e-10,2.337648192482328e-10,1.3409803989576796e-05,3.3629540270098994e-23,2.574097188006047e-19,1.1306000142405693e-13,3.584588332139219e-24,1.3211140949590394e-17,1.797265594352898e-37,1.3502775400846487e-19,1.4886897657362319e-24,2.565141767630691e-27,1.5523238087553453e-26,8.581473130450488e-25,9.643150950511361e-23,6.883552714612947e-21,3.205142644455766e-28,5.1155144579280267e-23,4.757930553736833e-25,1.1713393315779359e-30,2.5518059823115524e-27,1.0195179125114983e-25,1.8478245409921793e-35,1.4757163586562058e-19,4.3441664195258445e-31,1.1931500410485926e-35,4.996335879820704e-37,2.4166809636748883e-37,1.2293180209577635e-37
1.5157888422406005e-09,0.4836013788134943,5.193191941903468e-19,6.048078879129299e-23,6.476333388105598e-23,1.2080296165648606e-22,0.0,0.0,1.1557106159393816e-13,1.244877187043826e-21,3.0106551778185045e-23,3.502753960381767e-23,3.9940933945679937e-29,7.2241860545410125e-53,3.497904648131071e-36,1.4699806298260043e-20,4.774667980473648e-30,2.691754908824921e-19,3.6799722442882403e-48,7.826925485898554e-48,1.1828749009147892e-43,5.831956908338082e-43,1.3605190633227715e-19,1.8473436742859574e-45,1.022009608046364e-36,3.1005572402460923e-47,1.5454411624319732e-59,3.75083818174842e-45,4.20630494687012e-61,1.5198151125038715e-55,8.242388066528952e-35,1.456983950247707e-56,1.3795812599197118e-54,2.634506476061681e-61,3.76,0.0,0.9845034435053671,0.9999865707128617,5.060228852283723e-24,4.594411807491813e-35,2.3892960649972474e-10,2.3892960676903107e-10,1.342928702299728e-05,3.471229882705155e-23,2.6916026155805866e-19,1.1555763618320345e-13,3.7447335310387524e-24,1.3799149618585313e-17,1.919041340516198e-37,1.410563124911594e-19,1.558069742656134e-24,2.6962306400100748e-27,1.6197821743121735e-26,8.965048443828686e-25,1.0073332809591399e-22,7.191068136548727e-21,3.34938595201747e-28,5.462015561320119e-23,4.969902685811165e-25,1.250248653120693e-30,2.7243536746739777e-27,1.0650418263306943e-25,2.0214589347374244e-35,1.5083207575612968e-19,4.740443321521653e-31,1.300435398259913e-35,5.374476336023915e-37,2.5408736934450543e-37,1.344835336604393e-37
1.5485546739990193e-09,0.4836013788139291,5.305600689222417e-19,6.336373865371017e-23,6.812659668964932e-23,1.2645605068786145e-22,0.0,0.0,1.180692792988015e-13,1.299278193468739e-21,3.206314722432834e-23,3.730394524540044e-23,4.2637328781316837e-29,7.68730258450526e-53,3.644704088940234e-36,1.5317851152678866e-20,5.0908038205904976e-30,2.811875808164546e-19,4.0836952752650775e-48,8.524284695986287e-48,1.3129708034601019e-43,6.472038255939678e-43,1.3868907863984895e-19,2.050328850893645e-45,1.091547763451582e-36,3.51665705141773e-47,1.757216725541035e-59,4.1732698904759434e-45,4.809666471975903e-61,1.725470235762754e-55,8.797789507162939e-35,1.6557843608319984e-56,1.5684118671217913e-54,3.0638440143898027e-61,3.76,0.0,0.9845034435001998,0.9999865529193754,5.390017375581004e-24,5.004549733081197e-35,2.440943940084788e-10,2.4409439428980213e-10,1.3447080506572192e-05,3.579688137602728e-23,2.8117136175318215e-19,1.180552580537357e-13,3.908378309701901e-24,1.4399863357239575e-17,2.0461970959913727e-37,1.4721635217215117e-19,1.6290089764558766e-24,2.831264788791628e-27,1.6885940720054967e-26,9.357017899255434e-25,1.0512873617329055e-22,7.505302624051788e-21,3.496850098493346e-28,5.823815599950914e-23,5.186468180324522e-25,1.332619438664466e-30,2.904496626198261e-27,1.111558975526926e-25,2.207427192358727e-35,1.5409251564631314e-19,5.163212490932728e-31,1.4147232347972631e-35,5.7716313782933545e-37,2.668306063076973e-37,1.4685584869548657e-37
