Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164),CF2O(49),S(125),C2HF(58),S(463),C2HF(468),C2H2F3(68),S(165)
0.000709879621579768,0.6291769528093003,3.822623828064828e-08,6.844438686835705e-08,1.073625172497911e-08,1.230899952114317e-05,0.0,0.0,2.7445967273962315e-05,4.1830308926932923e-07,1.8200047123268095e-05,9.187680777982497e-10,8.71123326245761e-09,6.622764833826952e-26,8.250979199717873e-19,9.016116493574396e-13,4.4639926765235635e-13,0.0014858424054746966,2.6087596124994102e-20,9.122725166738835e-15,1.4501570672260647e-15,2.33432094282156e-22,8.847513294435087e-14,1.1698568184463676e-13,1.1696137236057026e-13,2.268282616718384e-16,3.283711597550755e-23,1.6634102846836795e-15,7.123276530452411e-23,8.50153101877345e-23,5.5931703553915754e-11,3.503139068096778e-23,2.4174078109298737e-19,7.265041890191764e-18,3.76,0.0,0.6180421451824627,0.9982755743060995,1.4467888365522777e-05,2.4041406653666283e-14,0.1758389188146017,0.17740109624342096,0.00018500351780740968,1.3223864825371588e-12,0.0015040520692190932,4.518672809109137e-05,2.8847513727940518e-05,1.670015530062494e-08,5.763743244945737e-12,2.714392625527297e-07,4.302127474226014e-07
0.0007252657549059749,0.629547113418841,3.989790373871264e-08,7.145268837390731e-08,1.1351747510725138e-08,1.3027928932836994e-05,0.0,0.0,2.852982357749827e-05,4.4577918150634873e-07,1.9476134654193565e-05,1.0000596681978908e-09,9.176855438217763e-09,7.61275085465138e-26,9.086373786417047e-19,9.589812462905654e-13,4.994035052107555e-13,0.0015468413371172325,2.970705508932234e-20,9.686536783458077e-15,1.647351464032054e-15,2.6417181981565484e-22,9.41023380436768e-14,1.335181367644709e-13,1.2682563235038266e-13,2.629585093192108e-16,3.875486657766243e-23,1.8759975448523826e-15,9.077319483103257e-23,9.993915747739024e-23,6.052775402146905e-11,4.1646686985235256e-23,2.755208380643879e-19,8.715836449502611e-18,3.76,0.0,0.6146698830165744,0.9982117320205548,1.5379312475708082e-05,2.854312715501874e-14,0.1791458224385446,0.18077272537122788,0.00018499167798186945,1.3463775460495728e-12,0.0015663276339999105,4.702403947840227e-05,3.0063485579486488e-05,1.7367864464678784e-08,6.006854062113706e-12,2.824763934772109e-07,4.481985402549218e-07
0.0007406518882321818,0.6299152637654754,4.1624286768284626e-08,7.45563170280124e-08,1.1998828459729617e-08,1.3775988757071942e-05,0.0,0.0,2.9645584604545787e-05,4.748688191152837e-07,2.0816040551259384e-05,1.087239471838129e-09,9.660890236420126e-09,8.735745376765874e-26,9.993634872362962e-19,1.0190406646004366e-12,5.574385740640322e-13,0.0016088919874983148,3.375744725882453e-20,1.0271340715191104e-14,1.8664095530270675e-15,2.9825058991580546e-22,9.999316580572669e-14,1.5209295078544785e-13,1.3734715694055224e-13,3.0406051145005213e-16,4.5627284990664583e-23,2.1110776366872157e-15,1.1512298844971646e-22,1.1717370176276773e-22,6.5418358819719e-11,4.93536886396067e-23,3.134112460031512e-19,1.0421224168182682e-17,3.76,0.0,0.6113159542074321,0.9981467173208447,1.6337327437016414e-05,3.3772973355600604e-14,0.18243319475177366,0.1841259852076564,0.0001849796209414118,1.3701933052708225e-12,0.0016297187601269502,4.891997266912386e-05,3.1302517187912986e-05,1.805637592837045e-08,6.254578465348723e-12,2.938656781625476e-07,4.665222514084315e-07
0.0007560380215583886,0.6302814150037579,4.3406582855770104e-08,7.775698144586971e-08,1.2678929310743074e-08,1.4553925757799027e-05,0.0,0.0,3.0793796329251206e-05,5.05649719385223e-07,2.222200601663887e-05,1.1806629719368028e-09,1.0164013405904123e-08,1.000771860650418e-25,1.0977940480393882e-18,1.0818715367548724e-12,6.208610755203187e-13,0.0016719839632349097,3.828240584208519e-20,1.0877385502303336e-14,2.109234960843603e-15,3.3595791827836934e-22,1.0615560106432428e-13,1.7292881460171844e-13,1.485587893749809e-13,3.5071945491878653e-16,5.359160913921166e-23,2.3705619922379156e-15,1.4533423508281875e-22,1.370313976642154e-22,7.06173179003746e-11,5.830796504982182e-23,3.5584775270606514e-19,1.2420145591188916e-17,3.76,0.0,0.6079802569076527,0.9980805366891332,1.7344017912883476e-05,3.9830726412964e-14,0.18570114399058735,0.1874609755973396,0.00018496734788689035,1.3938350337874975e-12,0.0016942172964520784,5.087639891209197e-05,3.2564488934114965e-05,1.876634316591433e-08,6.506892523385908e-12,3.0561835800337085e-07,4.851825821399086e-07
0.0007714241548845955,0.6306455782328583,4.52459983180168e-08,8.105637588356795e-08,1.3393537826893662e-08,1.536249774620396e-05,0.0,0.0,3.197500079874818e-05,5.382021830060539e-07,2.3696345014416838e-05,1.280704533105983e-09,1.0686927758099575e-08,1.1446363924495604e-25,1.2044770758079985e-18,1.1475562420069613e-12,6.900433007047721e-13,0.001736106857322916,4.33292922431785e-20,1.1504913196422559e-14,2.377854451691989e-15,3.7760234126601983e-22,1.1259770068277665e-13,1.9626434471924926e-13,1.6049446999625325e-13,4.0357879157731176e-16,6.280254970682928e-23,2.656485772495112e-15,1.8266075910529093e-22,1.598610558635814e-22,7.613882423137515e-11,6.868391504349137e-23,4.033064879645979e-19,1.475667977385549e-17,3.76,0.0,0.6046626897862233,0.9980131965096787,1.8401548600096485e-05,4.682740147198001e-14,0.18894977777736158,0.19077779583110635,0.0001849548600010186,1.4173039940574237e-12,0.001759815151014259,5.289522709453344e-05,3.384928164149686e-05,1.949843204361872e-08,6.7637723934754685e-12,3.177459005196424e-07,5.041782798410731e-07
0.0007868102882108024,0.6310077644974534,4.714375133094571e-08,8.44561810352483e-08,1.4144196514802356e-08,1.62024738005834e-05,0.0,0.0,3.318973686115581e-05,5.726091476217931e-07,2.5241447210907742e-05,1.3877583779645593e-09,1.1230363807704003e-08,1.3071177514235918e-25,1.3199921590168781e-18,1.2161778836570596e-12,7.653732875385501e-13,0.0018012502456795413,4.894946520452395e-20,1.2154159446708784e-14,2.6744233628304775e-15,4.235122728512766e-22,1.193275912958661e-13,2.223595768914708e-13,1.7318925630872345e-13,4.633450965074693e-16,7.343425366911637e-23,2.971013288304408e-15,2.285914155248907e-22,1.8605141965756553e-22,8.199746696246225e-11,8.067666130137898e-23,4.563072579123704e-19,1.7480622319394497e-17,3.76,0.0,0.6013631520257173,0.9979447030674287,1.951216650151548e-05,5.488623061663722e-14,0.19217920312390868,0.19407654464882632,0.00018494215844810913,1.4406014375155017e-12,0.0018265042905238724,5.497840368229434e-05,3.515677657679456e-05,2.0253320767738483e-08,7.025194321547419e-12,3.302599989973904e-07,5.235081381122919e-07
0.0008021964215370093,0.6313679847878243,4.910107295687121e-08,8.795806488198455e-08,1.4932504391839e-08,1.7074634501408587e-05,0.0,0.0,3.443854088346663e-05,6.089562426839447e-07,2.685978098661287e-05,1.5022396211750187e-09,1.1795080418492339e-08,1.4903708827016685e-25,1.4449518663410101e-18,1.2878202680951416e-12,8.472548414054149e-13,0.00186740368361723,5.519856586338711e-20,1.2825353584845282e-14,3.0012311984390516e-15,4.740368885645676e-22,1.2635346722160034e-13,2.5149754882780135e-13,1.8667934324324463e-13,5.307932688721055e-16,8.568244752928284e-23,3.3164435399201484e-15,2.8488793022681485e-22,2.1603500183023587e-22,8.820823447957216e-11,9.45040889114469e-23,5.154170736792373e-19,2.0648117913866593e-17,3.76,0.0,0.5980815433195049,0.9978750625465913,2.06782032630699e-05,6.414370538965928e-14,0.19538952643482915,0.1973573202422514,0.0001849292443738091,1.463728604678171e-12,0.0018942767398502924,5.712791266808117e-05,3.648685545085281e-05,2.1031699835542395e-08,7.291134642367376e-12,3.4317257217759193e-07,5.431709968299141e-07
0.0008175825548632162,0.6317262500405278,5.111920817228401e-08,9.156368359116033e-08,1.5760118796697192e-08,1.7979772180966377e-05,0.0,0.0,3.572194745668484e-05,6.473318456061137e-07,2.85538965142021e-05,1.6245853624971529e-09,1.2381865458827321e-08,1.6967716085702788e-25,1.5800032032524127e-18,1.3625678867992834e-12,9.36107518454008e-13,0.0019345567022559468,6.213682088488849e-20,1.3518718708850012e-14,3.3607073732831695e-15,5.295470279490021e-22,1.336835886686369e-13,2.8398597301159335e-13,2.01002084101514e-13,6.067720859934204e-16,9.976679748806586e-23,3.695215861359867e-15,3.5362770748609976e-22,2.5029224335929473e-22,9.478651771001553e-11,1.104090517082814e-22,5.812539267101116e-19,2.4322350385305956e-17,3.76,0.0,0.5948177638689703,0.9978042810291798,2.1902077571333432e-05,7.475067834630498e-14,0.19858085351084803,0.2006202202578448,0.0001849161189048302,1.4866867252460944e-12,0.001963124581513911,5.93457755276826e-05,3.7839400419357205e-05,2.183427198975328e-08,7.561569779683243e-12,3.564957639930092e-07,5.631657422078724e-07
0.0008329686881894231,0.6320825711388005,5.3199416891423865e-08,9.527468245553052e-08,1.6628757249692745e-08,1.8918691187402402e-05,0.0,0.0,3.70404900857537e-05,6.878271392867333e-07,3.0326428899872182e-05,1.755255842154995e-09,1.2991536464298366e-08,1.9289355998989133e-25,1.7258291234519644e-18,1.4405059004754178e-12,1.0323665702731645e-12,0.0020026988048774965,6.982936435157888e-20,1.42344717656644e-14,3.755427103609244e-15,5.904361174276681e-22,1.4132628014841867e-13,3.201590031950053e-13,2.1619601197328782e-13,6.922101311100443e-16,1.1593349123536642e-22,4.109915661485847e-15,4.372521467493092e-22,2.8935598759680588e-22,1.0174811345525688e-10,1.2866174548930367e-22,6.544908408083189e-19,2.8574294764801495e-17,3.76,0.0,0.5915717143807325,0.9977323644935389,2.3186297610406027e-05,8.687352467088496e-14,0.20175328955212896,0.20386534179959467,0.00018490278314867574,1.5094770182052812e-12,0.0020330399551836413,6.16340511842445e-05,3.921429408351887e-05,2.266175217622617e-08,7.836476246362451e-12,3.702419433534175e-07,5.834913068540166e-07
0.00084835482151563,0.632436958913049,5.534297498173972e-08,9.909269686366899e-08,1.7540199364658947e-08,1.9892208163090015e-05,0.0,0.0,3.839470186367988e-05,7.305361711692664e-07,3.218010139068814e-05,1.8947356632900705e-09,1.3624941307768873e-08,2.1897410145943692e-25,1.8831500889004335e-18,1.5217201254194472e-12,1.136482849663517e-12,0.002071819463218992,7.83465789549908e-20,1.4972823632546335e-14,4.1881174521409255e-15,6.571211142530609e-22,1.492899291086102e-13,3.603790999199984e-13,2.323008616046846e-13,7.881221215606987e-16,1.3445806403432085e-22,4.563280262994929e-15,5.38621058386409e-22,3.3381629530360547e-22,1.0910922782752826e-10,1.4956226324666782e-22,7.358602012176826e-19,3.3483536520210894e-17,3.76,0.0,0.588343296063879,0.9976593188128462,2.4533463580715496e-05,1.0069536583361623e-13,0.20490693916156769,0.20709278143181162,0.00018488923819336286,1.5321006919266182e-12,0.002104015057179632,6.399483598019471e-05,4.061141949071293e-05,2.3514867504760578e-08,8.115830644519921e-12,3.8442370397679727e-07,6.041466698220058e-07
0.0008637409548418369,0.6327894241413312,5.755117527253406e-08,1.0301935330194258e-07,1.8496288809815678e-08,2.0901152337049386e-05,0.0,0.0,3.978511612989147e-05,7.755559139985937e-07,3.41177286511857e-05,2.0435350862299304e-09,1.4282958877189733e-08,2.482350860086162e-25,2.0527256900123513e-18,1.6062970222946634e-12,1.248922678400276e-12,0.0021419081137014715,8.776445828576168e-20,1.5733979197289382e-14,4.661663535020081e-15,7.300434712573286e-22,1.5758298480225035e-13,4.0503900014132756e-13,2.493575918297271e-13,8.956156630331177e-16,1.5564849050861565e-22,5.058204842057292e-15,6.610737625333975e-22,3.8432562425433905e-22,1.1688647981730993e-10,1.734433417443795e-22,8.261583875167496e-19,3.913916292458571e-17,3.76,0.0,0.5851324106272009,0.9975851497535941,2.5946270282821384e-05,1.1641735671277775e-13,0.20804190634807032,0.21030263518191483,0.00018487548510714093,1.5545589442637783e-12,0.0021760421399804717,6.64302636562228e-05,4.203066013507387e-05,2.4394357212788505e-08,8.399609665637398e-12,3.99053864262918e-07,6.251308566598339e-07
0.0008791270881680438,0.6331399775498374,5.982532855462455e-08,1.070562703863292e-07,1.9498935323849605e-08,2.1946365830998446e-05,0.0,0.0,4.121226711210321e-05,8.229863283574822e-07,3.614222011010248e-05,2.2021913987697705e-09,1.4966499760525694e-08,2.810238072515858e-25,2.23535632177821e-18,1.6943236871350998e-12,1.3701676779186019e-12,0.0022129541535925385,9.816499098370029e-20,1.6518137437267685e-14,5.179114894286265e-15,8.096701260677696e-22,1.662139573742766e-13,4.545637949995468e-13,2.674084085134512e-13,1.0158984531158368e-15,1.7984856145541299e-22,5.597748466938589e-15,8.084974632348749e-22,4.41604392007653e-22,1.2509690494564452e-10,2.0067331039547463e-22,9.262507262685285e-19,4.564073133768906e-17,3.76,0.0,0.5819389602764313,0.9975098629740453,2.7427509767605193e-05,1.3426003675300446e-13,0.2111582945298152,0.21349499854320733,0.00018486152493820562,1.5768529626496908e-12,0.002249113511734628,6.894250533695072e-05,4.3471899958049283e-05,2.5300972631780237e-08,8.687790090674487e-12,4.141454672071212e-07,6.464429394559622e-07
0.0008945132214942507,0.6334886298133771,6.216676456725417e-08,1.1120505991527819e-07,2.055011678968061e-08,2.3028703978646885e-05,0.0,0.0,4.2676690550230444e-05,8.729304270326874e-07,3.8256583376706474e-05,2.3712703667119877e-09,1.5676506937613268e-08,3.1772122911460533e-25,2.4318849191772303e-18,1.785887844433949e-12,1.5007145635693747e-12,0.002284946937103707,1.096365679271849e-19,1.7325491497325034e-14,5.743692037327123e-15,8.964945085205437e-22,1.7519141715337963e-13,5.09413119699266e-13,2.864967879522064e-13,1.1502859581328804e-15,2.0744157037776113e-22,6.185140231264737e-15,9.854035318907046e-22,5.064469450066337e-22,1.3375795902446227e-10,2.31659253864646e-22,1.0370767797767324e-18,5.309931947621537e-17,3.76,0.0,0.5787628477114913,0.9974334640226687,2.8980074053324057e-05,1.5446474550698748e-13,0.21425620653750002,0.2166699664776394,0.0001848473587144087,1.598983924191421e-12,0.002323221535776263,7.15337695231657e-05,4.493502334891344e-05,2.6235477156302602e-08,8.9803487901716e-12,4.2971178035353435e-07,6.680820368838309e-07
0.0009098993548204576,0.6338353915558713,6.457683297045398e-08,1.1546732793652626e-07,2.165188136070483e-08,2.4149035657907757e-05,0.0,0.0,4.417892430088281e-05,9.254943412770311e-07,4.0463927726762215e-05,2.5513677694552216e-09,1.6413956478554785e-08,3.5874484816021575e-25,2.6431987559693056e-18,1.8810778422821766e-12,1.6410749032503957e-12,0.0023578757714225415,1.2227441398433382e-19,1.815622876652015e-14,6.3587931460958055e-15,9.910375719098298e-22,1.8452399414401988e-13,5.70083460127487e-13,3.0666750078704515e-13,1.30020959038097e-15,2.3885433432389613e-22,6.823785478746835e-15,1.1970123828921108e-21,5.797279584983996e-22,1.4288752201805587e-10,2.668504006263931e-22,1.1596559944347246e-18,6.163866324810265e-17,3.76,0.0,0.5756039761237421,0.9973559583365541,3.0606957910502274e-05,1.7729510310819518e-13,0.21733574461757074,0.21982763341855893,0.0001848329874429645,1.6209529957636153e-12,0.0023983586301456012,7.420630209048132e-05,4.641991514524075e-05,2.7198646215661858e-08,9.2772627243449e-12,4.4576629578690754e-07,6.900473142454413e-07
0.0009252854881466644,0.6341802733508485,6.705690430039773e-08,1.1984467582496817e-07,2.280634964491084e-08,2.5308243635696767e-05,0.0,0.0,4.571950892125821e-05,9.807873890450106e-07,4.27674676590765e-05,2.7431110259095884e-09,1.7179858248277804e-08,4.045518049333105e-25,2.8702313073711748e-18,1.979982649548429e-12,1.7917748416378774e-12,0.0024317299126785296,1.3618104549263348e-19,1.9010530953738093e-14,7.028000960697507e-15,1.0938488460091976e-21,1.9422037771831097e-13,6.371105813052295e-13,3.2796663638487803e-13,1.4672254152267068e-15,2.745615752236395e-22,7.517272117940041e-15,1.4493476583752682e-21,6.624092914750332e-22,1.5250390198937557e-10,3.0674174996075995e-22,1.2950937270353143e-18,7.139638807453865e-17,3.76,0.0,0.5724622491932413,0.9972773512398054,3.2311261716318094e-05,2.0303855628334432e-13,0.2203970104354343,0.22296809327345005,0.0001848184121101518,1.6427613341004187e-12,0.0024745172671136765,7.696238629416757e-05,4.7926460633340656e-05,2.819126724801598e-08,9.57850894317351e-12,4.6232273016151667e-07,7.123379835147477e-07
0.0009406716214728713,0.6345232857219429,6.960837090483224e-08,1.2433870136619573e-07,2.40157169530315e-08,2.6507224924936765e-05,0.0,0.0,4.729898823131569e-05,1.0389221452580665e-06,4.517052652361037e-05,2.94716091623663e-09,1.797525661689078e-08,4.556421960530989e-25,3.1139641790086032e-18,2.0826918548995517e-12,1.953354791592003e-12,0.0025064985618415193,1.514667548715814e-19,1.9888574162181427e-14,7.755089842178069e-15,1.2055075109721907e-21,2.042893164880055e-13,7.110720828193483e-13,3.504416276286623e-13,1.6530234184896137e-15,3.150906908250758e-22,8.269377025726927e-15,1.7493404623557303e-21,7.555473221502679e-22,1.6262583912739372e-10,3.5187795044154937e-22,1.444587670648493e-18,8.252533981284213e-17,3.76,0.0,0.5693375710860048,0.997197647941915,3.409619438021469e-05,2.3200799029977947e-13,0.22344010507865542,0.22609143942665946,0.0001848036336810128,1.6644100858859802e-12,0.002551689972711331,7.980434277985475e-05,4.9454545548655334e-05,2.9214139676827577e-08,9.884064586479295e-12,4.793950247653609e-07,7.349533033816082e-07
0.0009560577547990782,0.6348644391433984,7.223264785608175e-08,1.2895099983782143e-07,2.5282255602222244e-08,2.7746891153342395e-05,0.0,0.0,4.8917909852904735e-05,1.1000145141243012e-06,4.7676540221637066e-05,3.1642134050576226e-09,1.880123117487126e-08,5.125626508118541e-25,3.375429104449095e-18,2.1892956674628025e-12,2.1263690944492064e-12,0.0025821708605521312,1.6825012386115122e-19,2.079052896275271e-14,8.544033018699304e-15,1.3266234940313408e-21,2.1473961833688458e-13,7.925900863542689e-13,3.741412761216715e-13,1.8594373654130647e-15,3.610269450403743e-22,9.084072537285564e-15,2.104944409710329e-21,8.60300791130379e-22,1.732725098394106e-10,4.02857443620388e-22,1.6094347036757731e-18,9.519502159909226e-17,3.76,0.0,0.5662298464512779,0.9971168535361169,3.596507634216777e-05,2.645434069855056e-13,0.22646512906013816,0.2291977647421121,0.00018478865309904782,1.6859003878435212e-12,0.002629869326262339,8.273452959987465e-05,5.100405607612148e-05,3.026807488955127e-08,1.0193906883999418e-11,4.969973456182299e-07,7.578925792969705e-07
0.0009714438881252851,0.6352037440405748,7.493117383866297e-08,1.3368316508274123e-07,2.6608317276859063e-08,2.9028168943543793e-05,0.0,0.0,5.057682572434015e-05,1.1641838035202388e-06,5.028906097811321e-05,3.3950015720376504e-09,1.9658897452456335e-08,5.759101729076387e-25,3.655710013994021e-18,2.299884919110119e-12,2.3113856510364482e-12,0.002658735886883972,1.866585669180425e-19,2.171656046634006e-14,9.399010019062145e-15,1.4578385899108534e-21,2.2558015061181638e-13,8.823340605737053e-13,3.9911577775278357e-13,2.0884552840902545e-15,4.130191100855104e-22,9.965533019863928e-15,2.5252622855296322e-21,9.779391804043154e-22,1.8446353089150764e-10,4.603368872334882e-22,1.791038184270011e-18,1.095931432282229e-16,3.76,0.0,0.5631389804188082,0.9970349729977219,3.7921342644852756e-05,3.0101366882463805e-13,0.22947218232129174,0.232287161566015,0.00018477347128590651,1.7072333668229799e-12,0.0027090479599206426,8.57553422350004e-05,5.257487885049722e-05,3.135389621845081e-08,1.0508013155451958e-11,5.151440836022119e-07,7.811551635198644e-07
0.000986830021451492,0.6355412107904597,7.770541200871893e-08,1.38536790569665e-07,2.7996335459876566e-08,3.03520003040982e-05,0.0,0.0,5.2276292588890066e-05,1.2315528014350048e-06,5.3011761186496055e-05,3.640297656132217e-09,2.054940764307717e-08,6.463362499412418e-25,3.955945176599794e-18,2.4145510682251685e-12,2.5089855254346875e-12,0.0027361826510373497,2.068289064100723e-19,2.2666828395018485e-14,1.0324414297937942e-14,1.599827600803884e-21,2.368198404583382e-13,9.810237888646652e-13,4.2541674856227534e-13,2.3422306082158377e-15,4.717855961275077e-22,1.0918141527919683e-14,3.020685140150245e-21,1.1098516573727333e-21,1.9621896358057592e-10,5.2503587303303835e-22,1.990915714925885e-18,1.259272900291272e-16,3.76,0.0,0.5600648785961261,0.9969520111824367,3.9968546080999505e-05,3.418183090749718e-13,0.2324613642351815,0.23535972172954947,0.00018475808914107664,1.72841013988732e-12,0.0027892185582116765,8.886921362126244e-05,5.416690095665529e-05,3.2472438923410764e-08,1.0826360810594717e-11,5.338498546227059e-07,8.047404551667413e-07
0.0009999999999999998,0.6358768497221841,8.01413249250295e-08,1.4278900363120134e-07,2.923554406934647e-08,3.151967744686985e-05,0.0,0.0,5.3763610569135615e-05,1.2918552815962313e-06,5.5432680004120904e-05,3.862400261679288e-09,2.1338639507577394e-08,7.127765846328125e-25,4.229687681410354e-18,2.5160091593631464e-12,2.6885677951254384e-12,0.0028031663233365088,2.256042538872577e-19,2.3499592038616914e-14,1.1175952671842548e-14,1.7304581931026414e-21,2.467644650970603e-13,1.0731876152128665e-12,4.4902316177155115e-13,2.580875818516089e-15,5.280672983113605e-22,1.1793525796900662e-14,3.513311179570068e-21,1.2352466561351484e-21,2.067450126521175e-10,5.867440861719362e-22,2.1777558592004718e-18,1.4161928843281957e-16,3.76,0.0,0.5574468027449347,0.996880143546869,4.1795886636899095e-05,3.8051430490244617e-13,0.235005875968508,0.23797641846290568,0.00018474476411299212,1.74641345870485e-12,0.002858624159068024,9.161036133810234e-05,5.554636879111946e-05,3.345650289635283e-08,1.1102206987553357e-11,5.503165912700255e-07,8.251845318855409e-07
0.001002216154777699,0.6358768497221841,8.055685082214277e-08,1.4351347043413277e-07,2.9448827923590815e-08,3.171934303091261e-05,0.0,0.0,5.4016872455665925e-05,1.302247854464318e-06,5.5848437326328225e-05,3.9009152201519634e-09,2.1473951329417365e-08,7.245512947254525e-25,4.277329416392724e-18,2.533386204691855e-12,2.7197625236750004e-12,0.0028145000909641266,2.2890798119149083e-19,2.3641487152178486e-14,1.1324861057617425e-14,1.7532995017033947e-21,2.4846767527532767e-13,1.0894324856802515e-12,4.530972508741991e-13,2.623094015876323e-15,5.381211046628253e-22,1.1946496537305993e-14,3.603044670796443e-21,1.2575566143948605e-21,2.0855931791427703e-10,5.977419548834194e-22,2.2107074026812326e-18,1.444267185076959e-16,3.76,0.0,0.5570074470658333,0.9968679728246631,4.211036041732455e-05,3.873894077736048e-13,0.23543277360966394,0.23841553655155315,0.00018474250754156862,1.7494318143974172e-12,0.002870373857577701,9.207861418146329e-05,5.578000992984345e-05,3.362455017658708e-08,1.1148927349277533e-11,5.531294997976688e-07,8.28647900263652e-07
0.0010176022881039058,0.6362106711175416,8.34870048275495e-08,1.4861480049205862e-07,3.0968399269441354e-08,3.313117111856186e-05,0.0,0.0,5.579913303133786e-05,1.3763989483187225e-06,5.880301395377604e-05,4.177711442611351e-09,2.243375621050787e-08,8.113293400958214e-25,4.621116406569334e-18,2.6564830559388455e-12,2.9443227497059588e-12,0.0028936770679234016,2.5305329032359115e-19,2.464068589159387e-14,1.2405195271245793e-14,1.9189986273593256e-21,2.6053270327259484e-13,1.208390067358092e-12,4.822118196100621e-13,2.9335660027800365e-15,6.129038440358832e-22,1.3055418756056514e-14,4.285779762927172e-21,1.4227118353980817e-21,2.2150555677309676e-10,6.793160034361117e-22,2.452184640080721e-18,1.6534428631868253e-16,3.76,0.0,0.5539665923828953,0.9967828625357839,4.4350583696375034e-05,4.381935333694953e-13,0.23838650869050795,0.24145469684119014,0.00018472672734159797,1.7702994880956316e-12,0.0029525066459270546,9.538605186098495e-05,5.741409375591354e-05,3.481108904872961e-08,1.147569036148826e-11,5.72998085672659e-07,8.528769918016751e-07
0.0010329884214301127,0.636542685211512,8.649741542179679e-08,1.53842379220461e-07,3.25577435427979e-08,3.458847518095212e-05,0.0,0.0,5.762364812104261e-05,1.4541397902859794e-06,6.18795477651275e-05,4.471589544163073e-09,2.3430088830166917e-08,9.07513162476999e-25,4.9886210427620885e-18,2.7839349939185834e-12,3.1832841411213156e-12,0.0029737023619679642,2.7943367386925673e-19,2.5664568585440965e-14,1.3570499912525629e-14,2.0977058822874163e-21,2.730240341190983e-13,1.3387865834200246e-12,5.128164887201864e-13,3.2763702301128816e-15,6.971033511901478e-22,1.4249958009136546e-14,5.08411808539108e-21,1.6071253225376336e-21,2.3507910002650447e-10,7.706979047442767e-22,2.7172594346930482e-18,1.889585244283599e-16,3.76,0.0,0.5509422215719425,0.9966966848024321,4.669314161744577e-05,4.947337495960278e-13,0.2413226671645008,0.24447729290061082,0.00018471074937226453,1.7910142491881027e-12,0.0030356097621872754,9.87940721673578e-05,5.906904087151998e-05,3.6032926496968165e-08,1.1806627527392652e-11,5.93470904458493e-07,8.774272697959425e-07
0.0010483745547563196,0.6368729021927904,8.958965156531125e-08,1.591978087010605e-07,3.4219646920023653e-08,3.609226288075267e-05,0.0,0.0,5.949099799684057e-05,1.5356078935681335e-06,6.508223173315523e-05,4.783501356311549e-09,2.446425530560346e-08,1.0140197005681269e-24,5.381221897424692e-18,2.9158360428560708e-12,3.4372759872226834e-12,0.003054564667361549,3.082300325911705e-19,2.6713274091280952e-14,1.4826104396967662e-14,2.2902399736946037e-21,2.859508396657683e-13,1.481575814514741e-12,5.449688176859252e-13,3.654447689114224e-15,7.917889645437323e-22,1.5535400194309022e-14,6.015273653800508e-21,1.8127668172762063e-21,2.4930182857183777e-10,8.729126208406928e-22,3.007994315685662e-18,2.1557585965734025e-16,3.76,0.0,0.5479342421245778,0.9966094439847502,4.9142090997642816e-05,5.575516871016275e-13,0.24424134616254015,0.2474834145276015,0.00018469457444122967,1.8115771764256416e-12,0.003119676095862029,0.00010230525821295586,6.074474016428918e-05,3.7290945353815885e-08,1.2141716617368418e-11,6.145634742876943e-07,9.02298321348546e-07
0.0010637606880825265,0.6372013322043174,9.276531045144618e-08,1.6468269551787883e-07,3.5956990424982965e-08,3.764355936698169e-05,0.0,0.0,6.140176973199021e-05,1.6209446633949477e-06,6.8415399316068e-05,5.114450040467961e-09,2.5537602052435974e-08,1.1318458665004361e-24,5.800363756645055e-18,3.0522808874583103e-12,3.706938432050974e-12,0.0031362525879271054,3.39636088428204e-19,2.7786936218017653e-14,1.6177593239976783e-14,2.497458668552913e-21,2.99322354712414e-13,1.6377790433339562e-12,5.787279179434188e-13,4.070971726495982e-15,8.981389916179793e-22,1.6917274306090313e-14,7.098661295048296e-21,2.0417800510658034e-21,2.641960882606112e-10,9.870766308819787e-22,3.326612844343111e-18,2.45532996120504e-16,3.76,0.0,0.5449425619966928,0.996521144314632,5.170162331410801e-05,6.272296792805294e-13,0.24714264226271218,0.2504731510182229,0.0001846782033323906,1.8319893391834985e-12,0.003204698586591784,0.0001059222307601856,6.24410809729605e-05,3.858604031714296e-08,1.2480935492033571e-11,6.362915394859334e-07,9.274897807155255e-07
