Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164),CF2O(49),S(125),C2HF(58),S(463),C2HF(468),C2H2F3(68),S(165),S(464),S(130),C2H2F2(59),C2H3F2(65),C2H2F3(67),CF2(43),CHFCF2(55),CF2CH(73),C2HF2(72),S(179),C2H3F2(64),CHF2(82),CHF3(42),S(1244),S(1385),CF2O2(181),CF2O2(276),CH2F2(41),S(203),S(1542),CHO2(322),C2F(467),S(174),S(413),S(1894),C2H3F2(66),C2HF4(54),CHFO(47),S(2753),S(512),CF2CF2(61),C2HF3(169),C2HF4(69),C2HFO(577),S(3833),S(2867),F(37),S(344),CFO(51),C1OO1(180),CH2O2(318),C2H2O(623),S(3850),S(970),S(2764),CHF2O(206),CF3(45)
2.010865934079837e-05,0.764551645111842,2.7300770387540056e-05,8.05474429753306e-06,3.937055665931772e-06,0.0003294054950217963,0.0,0.0,0.0001512431523513556,7.652381827933683e-07,0.00020309807792181906,1.1628299751350004e-05,4.466764105082488e-06,1.694528019208147e-16,3.064309489965204e-12,1.010619717392605e-08,5.745369862986584e-06,0.0003863991469594827,2.8232217560519535e-09,1.0735696897225504e-11,7.123980857282592e-13,1.0335520565732344e-15,5.848599607821648e-10,6.617026374218291e-10,2.55798479422713e-10,2.5460586685266803e-09,1.6936690631536525e-15,1.1349307419747313e-10,4.15148340107306e-10,1.354335520973304e-12,2.0729621833896365e-09,3.9274285685102596e-14,3.584779524210858e-14,3.8314241339165364e-11,3.76,0.0,0.5155558652833767,0.9984453615741848,0.00026225928483176075,1.5548331695886385e-05,0.2565494194663374,0.25786925040408337,0.0007875159924200321,2.3594573578736185e-11,0.0003241837442069493,0.0001551121317638333,0.0003091363345957565,8.972538364331787e-09,1.1856916575867961e-09,1.9612826913795523e-06,3.267324218859848e-06,8.515836135948347e-06,4.4276966391851596e-10,6.920488246764377e-05,3.349685321426535e-06,4.576452032365919e-06,0.00020128554429884487,0.0004398750783265774,4.430946169713642e-06,4.340298187736106e-07,9.99107513024784e-06,8.212535300805726e-07,7.543133250260176e-05,5.700921488683885e-06,1.5954861732995335e-08,2.6568057672020803e-13,2.4926329454399166e-08,2.6558055600044824e-10,1.4349728868544424e-05,3.2484744720022927e-09,3.749729405637216e-14,1.0415895028643813e-09,3.258679162356936e-08,7.695301237906954e-11,1.5830699510303252e-08,1.2715097487674362e-12,2.2037051875642888e-07,1.2045365373163553e-08,3.232854990255432e-07,1.400991363192802e-12,1.4576811856271196e-09,1.865129748649434e-08,3.191084533888782e-10,2.3133840854033503e-09,3.909804012691229e-07,1.8397895344108888e-13,2.1102503286863476e-07,1.6627912096683206e-08,8.978707845842659e-07,9.088626966114081e-09,4.602722282733178e-14,1.3028712681159061e-14,1.7434479287773346e-15,1.755213789671465e-18,4.860787221613149e-10,7.346496041413494e-13,1.1086897691013734e-11,5.116063666022874e-06
2.0286475863084443e-05,0.7647978581271587,2.783241987013716e-05,8.193225709172404e-06,4.025963564738258e-06,0.00033779940259186437,0.0,0.0,0.00015537057658424427,7.969535478114891e-07,0.00020997020460780615,1.2015231263090203e-05,4.585242125063548e-06,1.8037138643027775e-16,3.199271394332554e-12,1.0350956503875467e-08,5.887779958859882e-06,0.00039428304605873424,2.9383994151172604e-09,1.0998350111346848e-11,7.548002678875847e-13,1.0861751764587812e-15,5.975517191758953e-10,6.931759686722269e-10,2.664014518499929e-10,2.6650733348747238e-09,1.8096294947754352e-15,1.1930611021131693e-10,4.360562070257786e-10,1.4222781945448047e-12,2.1399671464940197e-09,4.131307352042853e-14,3.774019861196135e-14,4.046979630690422e-11,3.76,0.0,0.5136985071553741,0.9984263378915754,0.0002695901389683488,1.594087841192487e-05,0.25836960136273396,0.2597171960913964,0.0007875009627903831,2.375387318565706e-11,0.0003302899093355078,0.00015765991124314611,0.00031433206773299495,9.11682653316379e-09,1.2057220298046272e-09,1.993562526615051e-06,3.384093939426205e-06,8.867988774206331e-06,4.4768406406372865e-10,7.066436376107387e-05,3.43635354583419e-06,4.652143747124205e-06,0.00020803287385641242,0.0004508642872522254,4.557854764013469e-06,4.464827591951292e-07,1.027290812527235e-05,8.429724140891817e-07,7.756318619180766e-05,5.953418675217295e-06,1.6399484417296792e-08,2.7308344999490833e-13,2.5762115713607364e-08,2.744689163252324e-10,1.4847038563332439e-05,3.331834976053461e-09,3.8542024235402254e-14,1.0686966933298798e-09,3.369395763255556e-08,7.936982442806768e-11,1.6272676760206123e-08,1.3077211799989031e-12,2.2622004905313283e-07,1.2415105125461802e-08,3.3980326354248886e-07,1.443503695786586e-12,1.4811762072025423e-09,1.9837183083952876e-08,3.270866418549713e-10,2.4033809937214902e-09,4.0209732750259793e-07,1.8914552052041197e-13,2.185293116631797e-07,1.6974042103777395e-08,9.406739239797485e-07,9.384240934857803e-09,4.712694933883186e-14,1.3339811563495489e-14,1.826272547478461e-15,1.860201944050241e-18,4.939507276284111e-10,7.629685642600034e-13,1.1543363440240603e-11,5.1362666269019835e-06
2.0464292385370516e-05,0.7650432471245262,2.8371226289644358e-05,8.333558078681417e-06,4.1164858454806926e-06,0.000346342556268704,0.0,0.0,0.00015958039040967737,8.298604469020317e-07,0.00021702322567447487,1.2412196337036255e-05,4.706126920182806e-06,1.919248376291779e-16,3.339361073297019e-12,1.0600222984140619e-08,6.033255293096767e-06,0.000402276614948666,3.057474625504126e-09,1.1264869698296136e-11,7.993560397534042e-13,1.141343961007737e-15,6.104891256724731e-10,7.260411872173293e-10,2.7743667970095164e-10,2.7887043375769824e-09,1.9332479766936114e-15,1.2540838108627297e-10,4.580031894102437e-10,1.4934105922959703e-12,2.2087941663674847e-09,4.34475667483462e-14,3.972373817832974e-14,4.273624409574379e-11,3.76,0.0,0.5118475482827701,0.9984069524647309,0.00027707761931257017,1.6342715063680584e-05,0.2601827777438193,0.26155854689067864,0.0007874856481606455,2.3912437804806414e-11,0.0003364690187502662,0.00016022918973377872,0.0003195663727460118,9.262265934461722e-09,1.2259019167805925e-09,2.02611713082065e-06,3.504166311637205e-06,9.231655076840054e-06,4.5262994081010627e-10,7.214576228166823e-05,3.524672326199386e-06,4.72848864583733e-06,0.00021495591338411378,0.0004620327799558784,4.687557452435145e-06,4.592100008682977e-07,1.056079422617475e-05,8.651029139289967e-07,7.97372715867021e-05,6.216110544213194e-06,1.6853481327915888e-08,2.806423862888759e-13,2.661953198946921e-08,2.835869416666879e-10,1.5357329935776493e-05,3.416761985102634e-09,3.960877739634532e-14,1.0963403693230856e-09,3.48295517794616e-08,8.184531807199618e-11,1.672322665993875e-08,1.3446796801283385e-12,2.3218150606070904e-07,1.2795907302463127e-08,3.570383441783731e-07,1.4872738032085403e-12,1.504860722244368e-09,2.1092573295619387e-08,3.351950834728622e-10,2.4970365545221307e-09,4.134464762898001e-07,1.9441789641356299e-13,2.262343526064234e-07,1.732539388341598e-08,9.851358147059026e-07,9.686991907171772e-09,4.8246507065231906e-14,1.365651800310766e-14,1.9123998033496116e-15,1.9707588097547357e-18,5.018870718401283e-10,7.924297885488665e-13,1.2015791196705641e-11,5.1560671527810134e-06
2.0642108907656588e-05,0.76528781584015,2.8917258198074562e-05,8.475764783202222e-06,4.2086489348410475e-06,0.00035503671531691484,0.0,0.0,0.00016387359149096738,8.639995733696135e-07,0.00022426079408236442,1.2819393232627857e-05,4.829456632417724e-06,2.0414671115710105e-16,3.484748417213032e-12,1.0854062565255935e-08,6.1818402054895155e-06,0.00041038113419997934,3.180557016793625e-09,1.1535273680780137e-11,8.46157255992723e-13,1.1991722870673377e-15,6.236760544519358e-10,7.603557092171346e-10,2.889202052330675e-10,2.917098362858057e-09,2.06500760477201e-15,1.3181323287388314e-10,4.810373056241383e-10,1.5678665117060133e-12,2.2794868992642847e-09,4.568175196496921e-14,4.1802368476679216e-14,4.511873626959457e-11,3.76,0.0,0.5100029632238428,0.9983871997357467,0.00028472437597560995,1.6754030909336972e-05,0.26198896635738167,0.26339332574062246,0.0007874700438000122,2.40702689157057e-11,0.000342721849215788,0.000162819994541183,0.00032483915586786505,9.40885718007854e-09,1.2462309526040604e-09,2.058946943074937e-06,3.6276063052843414e-06,9.60711783590427e-06,4.5760782693635125e-10,7.364935729580404e-05,3.6146628218554038e-06,4.805488084302578e-06,0.00022205813195933356,0.0004733820328269191,4.820101440786916e-06,4.7221617011655767e-07,1.0854832530899483e-05,8.876501734143384e-07,8.195409993310782e-05,6.489341137662996e-06,1.7317001888106563e-08,2.8835987298267504e-13,2.749899872560682e-08,2.9293909060245203e-10,1.588084692696886e-05,3.503275043745872e-09,4.069790453804092e-14,1.1245287132633244e-09,3.599407177792758e-08,8.438047424245983e-11,1.7182448549312823e-08,1.3823963280049167e-12,2.3825632740632907e-07,1.3188167216037967e-08,3.7501705908207363e-07,1.5323464052425372e-12,1.5287349098034407e-09,2.2421155287058687e-08,3.4343485160427406e-10,2.5945063627707063e-09,4.2503143262311163e-07,1.9979766707592168e-13,2.3414398339093072e-07,1.7682032524810278e-08,1.0313067868603259e-06,9.997005349168388e-09,4.938617512157653e-14,1.3978911211815514e-14,2.0019398939677285e-15,2.0871466382986884e-18,5.098878447477755e-10,8.230815264560608e-13,1.2504663108956221e-11,5.175466223513339e-06
2.081992542994266e-05,0.7655315680079484,2.9470584181627545e-05,8.619869015389337e-06,4.302479659780859e-06,0.00036388365506484293,0.0,0.0,0.0001682511791377316,8.994128629899134e-07,0.00023168662102197648,1.3237023244278664e-05,4.955270045512653e-06,2.170722635416887e-16,3.6356061262310995e-12,1.111254118848629e-08,6.333579333869757e-06,0.00041859790392542387,3.307758840675286e-09,1.1809579973929192e-11,8.952990447038317e-13,1.2597783792441133e-15,6.371164368186729e-10,7.961791290985925e-10,3.0086858161036225e-10,3.050405926070958e-09,2.205420162892248e-15,1.3853456047558913e-10,5.052085366207732e-10,1.6457845885267263e-12,2.3520899717397287e-09,4.801975775523706e-14,4.398019615838354e-14,4.762263602310958e-11,3.76,0.0,0.5081647266069382,0.9983670740706099,0.00029253309998338674,1.717501766394254e-05,0.2637881847849606,0.2652215554953648,0.0007874541454063542,2.4227368940170288e-11,0.00034904919465515987,0.0001654323500907122,0.00033015032474657845,9.556600711689075e-09,1.2667087767708267e-09,2.0920523683837655e-06,3.7544794896329926e-06,9.994664600721334e-06,4.626182620896545e-10,7.517543193434056e-05,3.706346276536923e-06,4.883143347655448e-06,0.0002293430498051766,0.0004849135229539877,4.955534550768253e-06,4.855059515653835e-07,1.1155123350311064e-05,9.10619359628693e-07,8.42141843530802e-05,6.773463348211884e-06,1.7790197275105008e-08,2.962384266711766e-13,2.8400942387283844e-08,3.02529885507874e-10,1.6417837018411154e-05,3.5913937530404846e-09,4.180976076928584e-14,1.1532700458457481e-09,3.7188019053822046e-08,8.697628022760552e-11,1.76504420468436e-08,1.4208823502492377e-12,2.444459575058468e-07,1.3592295381228357e-08,3.937665412382166e-07,1.5787679302866187e-12,1.5527989232921348e-09,2.382678984918138e-08,3.5180702013392644e-10,2.6959521269302866e-09,4.3685582745944656e-07,2.0528643823996858e-13,2.422620842920228e-07,1.80440237649124e-08,1.0792383095690491e-06,1.0314408800136918e-08,5.054624085315276e-14,1.4307072351671646e-14,2.0950061487728906e-15,2.209638618052358e-18,5.179531285575711e-10,8.549739045102276e-13,1.3010474283141217e-11,5.194464840562418e-06
2.0997741952228733e-05,0.7657745073598015,3.0031272842777113e-05,8.765893741203232e-06,4.39800521785861e-06,0.00037288516695619425,0.0,0.0,0.00017271415417673288,9.361435249408781e-07,0.00023930447683984533,1.3665290739847401e-05,5.083606436508461e-06,2.3073762924024827e-16,3.792111330532254e-12,1.1375724905632854e-08,6.488517604598782e-06,0.0004269282439292909,3.4391950309630023e-09,1.2087806393116696e-11,9.468799078682382e-13,1.3232850401455107e-15,6.50814180961918e-10,8.33573293640868e-10,3.1329888581095085e-10,3.1887814561201504e-09,2.355027674098822e-15,1.4558682693022454e-10,5.305688933251389e-10,1.727308433140415e-12,2.426648955999627e-09,5.046585829973669e-14,4.6261486965787e-14,5.025352566088219e-11,3.76,0.0,0.5063328131303104,0.9983465697588852,0.0003005065238326049,1.760586951107829e-05,0.26558045044132,0.26704325892489544,0.0007874379486068402,2.4383740992635888e-11,0.00035545186645484544,0.00016806627774769068,0.0003354997884801791,9.705496791745738e-09,1.2873350343143468e-09,2.125433775482214e-06,3.884852025862344e-06,1.0394587710706616e-05,4.676617928080274e-10,7.672427320505238e-05,3.799744041958757e-06,4.9614556453326915e-06,0.00023681423876820672,0.0004966287278939016,5.093905214531112e-06,4.990840913182479e-07,1.1461768223306352e-05,9.340156639542739e-07,8.651803978055036e-05,7.068839066836792e-06,1.8273220440190415e-08,3.04280593481006e-13,2.9325795521305102e-08,3.123639131651415e-10,1.696855129187593e-05,3.6811378018793578e-09,4.294470536558748e-14,1.1825726865064165e-09,3.8411898814910865e-08,8.963373124284946e-11,1.8127307034431088e-08,1.4601491241086787e-12,2.5075184973125067e-07,1.4008718000295424e-08,4.133147596689906e-07,1.6265865686418365e-12,1.5770528890340246e-09,2.5313518482692428e-08,3.6031266330241347e-10,2.8015418664628496e-09,4.489233382165139e-07,2.1088583551768803e-13,2.5059258879743354e-07,1.8411433974895963e-08,1.1289830087592457e-06,1.0639331926054601e-08,5.172698723926675e-14,1.464108073244821e-14,2.191715112531826e-15,2.3385193472684268e-18,5.260829972604036e-10,8.881589859088959e-13,1.353373312423823e-11,5.213064028780437e-06
2.1175558474514806e-05,0.7660166376255901,3.059939270618614e-05,8.913862253990761e-06,4.495253191381914e-06,0.00038204305856169156,0.0,0.0,0.00017726351862296696,9.742360739496887e-07,0.00024711819169535333,1.4104403180314309e-05,5.214505373172064e-06,2.451812154964455e-16,3.954447958367608e-12,1.1643680874517357e-08,6.646700225403516e-06,0.00043537349355516925,3.5749832493284147e-09,1.2369970659810966e-11,1.0010018254335611e-12,1.3898201453881586e-15,6.647732549005947e-10,8.726023782783381e-10,3.2622873078840424e-10,3.3323833820541097e-09,2.514404198509924e-15,1.5298508335192256e-10,5.571724861272788e-10,1.8125867732048519e-12,2.5032103973278317e-09,5.302448125820705e-14,4.865067077954361e-14,5.30172144745233e-11,3.76,0.0,0.5045071975619024,0.998325681013544,0.00030864742205598424,1.804678311381384e-05,0.26736578057468524,0.26885845871546443,0.0007874214485521229,2.4539386717235033e-11,0.0003619306937579689,0.00017072179570566453,0.0003408874576540418,9.855545497041582e-09,1.3081093759461457e-09,2.1590914954190335e-06,4.018790659005387e-06,1.0807184326066624e-05,4.727389725464539e-10,7.829617200773985e-05,3.89487756207925e-06,5.040426107445456e-06,0.00024447532248681977,0.0005085291254270875,5.2352624481336845e-06,5.129553940662942e-07,1.1774869880742927e-05,9.578442984472414e-07,8.886618258307482e-05,7.3758393328923845e-06,1.8766226046433314e-08,3.1248894798982137e-13,3.027399679820771e-08,3.2244582513972835e-10,1.7533244480453812e-05,3.772526951642702e-09,4.410310162551232e-14,1.2124450457169373e-09,3.966621911342972e-08,9.235382743596752e-11,1.8613143574670957e-08,1.5002081752212875e-12,2.571754653125249e-07,1.4437877447475464e-08,4.3369054209346164e-07,1.675852325848808e-12,1.6014969052482068e-09,2.688557079634518e-08,3.68952855528948e-10,2.9114501220673163e-09,4.6123768743074806e-07,2.1659750353977888e-13,2.591394842095388e-07,1.8784330144731524e-08,1.1805946851894275e-06,1.0971906574269335e-08,5.292869606515586e-14,1.4981016377789697e-14,2.292186626927839e-15,2.4740852538716747e-18,5.342775162132369e-10,9.226908341128744e-13,1.4074961632860395e-11,5.2312648382595105e-06
2.1353374996800878e-05,0.766257962533331,3.117501216817774e-05,9.063798272543843e-06,4.594251584403767e-06,0.0003913591535673614,0.0,0.0,0.0001819002752249945,1.0137363621977e-06,0.0002551316560575893,1.4554571146149015e-05,5.348006831299801e-06,2.6044356964391957e-16,4.122804604773634e-12,1.191647717908542e-08,6.80817267740285e-06,0.00044393501168609367,3.7152439339718086e-09,1.2656090403680721e-11,1.0577703628965954e-12,1.4595166818972165e-15,6.789977463629285e-10,9.133329655577552e-10,3.3967627700977557e-10,3.4813742198272273e-09,2.6841575743541074e-15,1.6074498955339635e-10,5.850755962902517e-10,1.9017736041052917e-12,2.5818218789650248e-09,5.570021048454602e-14,5.115234557619291e-14,5.591974667190069e-11,3.76,0.0,0.5026878547390855,0.9983044019696603,0.00031695861181721456,1.8497957625114097e-05,0.2691441922666281,0.270667177469993,0.0007874046407946486,2.4694308507245873e-11,0.0003684865237682453,0.0001733989189250663,0.00034631324437866883,1.0006746714207142e-08,1.3290314582021542e-09,2.193025820788083e-06,4.156362709786909e-06,1.1232756455768374e-05,4.778503617029194e-10,7.989142314779275e-05,3.991768342378988e-06,5.120055783061941e-06,0.00025232997669534616,0.000520616193311294,5.379655857975522e-06,5.271247201499553e-07,1.2094532227529374e-05,9.821104915571708e-07,9.125913034890891e-05,7.694844483256598e-06,1.9269370436830032e-08,3.208660927674695e-13,3.124599104003676e-08,3.3278033809916804e-10,1.8112175022841135e-05,3.865581000481047e-09,4.528531678718162e-14,1.2428957173487164e-09,4.095149036564791e-08,9.513757563637964e-11,1.910805186730607e-08,1.541071177919719e-12,2.63718270938094e-07,1.4880232771085216e-08,4.5492359670315e-07,1.7266170783105684e-12,1.6261310413473467e-09,2.8547372179346948e-08,3.7772867123255977e-10,3.0258581642039993e-09,4.7380264241859947e-07,2.2242310602886899e-13,2.679068122124732e-07,1.91627798987326e-08,1.2341283325881829e-06,1.1312266830114186e-08,5.4151659186831784e-14,1.5326962618272303e-14,2.3965439087473577e-15,2.6166449569882516e-18,5.425367419339904e-10,9.586255758833398e-13,1.4634695717134977e-11,5.24906834629714e-06
2.153119151908695e-05,0.7664984858092633,3.175819952947577e-05,9.215725365597908e-06,4.695028814818157e-06,0.00040083529180074404,0.0,0.0,0.00018662542720515585,1.054691610754354e-06,0.0002633488215033391,1.5016008384514108e-05,5.4841513906916405e-06,2.7656604065900133e-16,4.2973734161298425e-12,1.2194182426028548e-08,6.97298070358315e-06,0.00045261417708259544,3.860100366752297e-09,1.2946183166182918e-11,1.1172947817153734e-12,1.5325126535622513e-15,6.934917597093596e-10,9.558341261171362e-10,3.5366024512603317e-10,3.6359206603893535e-09,2.864931117051392e-15,1.6888283517399034e-10,6.143367489805199e-10,1.995028338908727e-12,2.6625320257227517e-09,5.849779039867717e-14,5.377128328968855e-14,5.896740934768915e-11,3.76,0.0,0.5008747595685046,0.9982827266842197,0.0003254429534919809,1.8959594697590244e-05,0.2709157024310877,0.2724694377084865,0.0007873875208015131,2.4848509495881645e-11,0.00037512022208161503,0.00017609765898147614,0.00035177706232684855,1.0159100131789116e-08,1.3501009435867449e-09,2.2272370038741584e-06,4.297636065906894e-06,1.1671610984481196e-05,4.829965276327056e-10,8.151032534432796e-05,4.090437953973359e-06,5.200345636376519e-06,0.0002603819298689639,0.0005328914090277495,5.527135669580105e-06,5.415969887869405e-07,1.2420860382404375e-05,1.0068194883890994e-06,9.369740202758327e-05,8.026244298525549e-06,1.9782811696078532e-08,3.294146593904811e-13,3.2242229266959336e-08,3.4337223434593056e-10,1.8705605130146788e-05,3.9603197889408415e-09,4.649172218275273e-14,1.2739333136744933e-09,4.226822604674426e-08,9.798599073474489e-11,1.961213227990268e-08,1.5827499619202036e-12,2.703817392078864e-07,1.533626021923568e-08,4.770445332480574e-07,1.7789346311737033e-12,1.6509553366535802e-09,3.0303551688040526e-08,3.866411846482368e-10,3.144954196943902e-09,4.866220170244886e-07,2.2836432652863974e-13,2.768986694754319e-07,1.954685149508674e-08,1.2896401557817654e-06,1.166054907585298e-08,5.539617316982134e-14,1.5679002182950967e-14,2.504913637443294e-15,2.7665197674840953e-18,5.508607217469294e-10,9.960214624606339e-13,1.521348552893244e-11,5.266475659453674e-06
2.1709008041373023e-05,0.7667382111780124,3.2349022987685104e-05,9.369666805259857e-06,4.797613684052372e-06,0.00041047332927221357,0.0,0.0,0.0001914399781067229,1.0971504419766332e-06,0.00027177370168492853,1.548893185136702e-05,5.62298012411745e-06,2.9359238920502184e-16,4.4783527180208326e-12,1.2476865485570456e-08,7.141170297147255e-06,0.0004614123885754935,4.009678739441753e-09,1.3240266407791269e-11,1.1796881526858182e-12,1.6089514323116506e-15,7.08259396381246e-10,1.0001775020827094e-09,3.6819992909648683e-10,3.796193660862301e-09,3.0574056047100926e-15,1.7741556125179935e-10,6.450167880137754e-10,2.0925159560667455e-12,2.745390476548772e-09,6.142213248123963e-14,5.651243705225086e-14,6.216674083526411e-11,3.76,0.0,0.4990678870260015,0.9982606491357839,0.00033410335122000483,1.9431898492428578e-05,0.27268032781372087,0.27426526186845157,0.0007873700834713007,2.5001991045796405e-11,0.0003818326730210863,0.00017881802385449726,0.00035727882677218396,1.031260522859521e-08,1.3713175007178776e-09,2.261725254039985e-06,4.442679172427591e-06,1.2124059698936266e-05,4.881780446588102e-10,8.315318123741143e-05,4.190908048825922e-06,5.281296540803542e-06,0.00026863496373341064,0.0005453562495089233,5.677752724426014e-06,5.563771811593886e-07,1.2753960699575071e-05,1.031976552781834e-06,9.618151791482301e-05,8.37043814954831e-06,2.0306709683176228e-08,3.381373089000391e-13,3.326316875703552e-08,3.542263624218603e-10,1.931380085198438e-05,4.056763216338668e-09,4.7722693310452207e-14,1.3055664969307103e-09,4.361694296982009e-08,1.0090009032063852e-10,2.0125485341761117e-08,1.6252565166471361e-12,2.771673499112406e-07,1.5806453769796742e-08,5.000848857155285e-07,1.8328607765408727e-12,1.6759697985732643e-09,3.2158950184386964e-08,3.9569146962999466e-10,3.268933573020618e-09,4.996996724368407e-07,2.344228685077546e-13,2.861192082944945e-07,1.9936613802243202e-08,1.3471875889513657e-06,1.2016892051062789e-08,5.66625298695178e-14,1.6037217119380403e-14,2.6174260439232036e-15,2.9240441743838966e-18,5.592494931462717e-10,1.034938934204956e-12,1.5811895813649007e-11,5.283487915659539e-06
