Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164),CF2O(49),S(125),C2HF(58),S(463),C2HF(468),C2H2F3(68),S(165),S(464),S(130),C2H2F2(59),C2H3F2(65),C2H2F3(67),CF2(43),CHFCF2(55),CF2CH(73),C2HF2(72),S(179),C2H3F2(64),CHF2(82),CHF3(42),S(1244),S(1385),CF2O2(181),CF2O2(276),CH2F2(41),S(203),S(1542)
1.0275695150328751e-05,0.4753682793732283,5.943701231658834e-14,3.199074969718932e-14,3.5397535204979213e-15,6.828125291450355e-14,0.0,0.0,1.6063865981352423e-09,1.3395635708843084e-13,2.2121770227915718e-15,2.4224500596853026e-15,4.686571912138836e-18,9.446432350387784e-42,7.044886710121298e-29,4.955888460905353e-17,1.3713909999444092e-18,5.4391168228131264e-11,1.7724739372835995e-35,2.8815264655784265e-32,8.469069560558515e-32,7.369308884040897e-34,4.1636064278013136e-18,5.1915646628989985e-30,5.3065102043463e-24,1.3975330301558805e-31,1.899323308701372e-40,3.661628621291246e-29,9.794661820507648e-35,1.4928259557775203e-36,2.1730208112354948e-23,4.782394704243057e-38,5.2515304260102845e-36,7.263163399674124e-35,3.76,0.0,0.6632655166803857,0.9999787585426494,4.7112753503845224e-14,1.1218997300014375e-19,4.148176606853753e-06,4.148231004065607e-06,2.1239786211096387e-05,1.4937655312514266e-18,5.439024371739932e-11,1.5806374565497164e-09,2.391554097186283e-15,1.0181673507664714e-11,2.3519738798474986e-24,1.6083684825149309e-12,6.161020085797478e-16,1.0029943399644614e-15,1.639399656277247e-20,6.01702091590325e-16,1.1542324905526392e-15,6.434225836741339e-13,6.371531236293334e-18,6.933815108862084e-12,3.812685593181621e-18,7.920749296848831e-20,1.4017927056028994e-16,2.0575248490084166e-17,1.4525065084870175e-18,5.611190306537011e-15,6.005483521704942e-17,7.891157847328474e-23,1.1941585016082433e-22,3.176911326891057e-26,1.6021650308774052e-20,5.819079446192954e-16,2.733551152015567e-20
1.1834115579627987e-05,0.4753683345177565,6.936149695161677e-14,4.166995339338858e-14,4.264429897191874e-15,9.23380385249775e-14,0.0,0.0,1.8513183798804157e-09,1.7771030493952372e-13,2.600868827525121e-15,2.7934074724740073e-15,6.2487078317470065e-18,1.2849242497478693e-41,8.226109816854707e-29,4.9559546644733776e-17,1.8331690934634837e-18,7.213987872252368e-11,2.095373323930196e-35,4.37161233611785e-32,9.549456723897875e-32,1.205977087015981e-33,4.1636084604120875e-18,8.495074283078869e-30,7.134688701412017e-24,1.8770515622491882e-31,2.9136493730992667e-40,5.593255642128085e-29,2.0249839848419817e-34,2.398556648386137e-36,3.240049234583743e-23,8.024414326940764e-38,7.780725089749042e-36,1.4962724075241292e-34,3.76,0.0,0.663264887315791,0.999978758278373,6.553954438316723e-14,1.7323776807329114e-19,4.777280736853386e-06,4.777352884503084e-06,2.1239786205343468e-05,1.7203156995218771e-18,7.213886017949246e-11,1.8190398254920826e-09,3.1719660840913995e-15,1.1724422984712415e-11,3.4060618659562405e-24,1.8583590009741154e-12,8.170359824540147e-16,1.5303238637402083e-15,1.88821298147129e-20,7.981331386182114e-16,1.3587558134009547e-15,7.618218183362119e-13,1.011540402090466e-17,9.333350860704713e-12,4.454231176800956e-18,9.696837985636984e-20,1.8637335379190402e-16,2.7227723854331515e-17,2.5140326463200332e-18,6.46213881057068e-15,8.213918486310542e-17,1.0751732340863207e-22,2.1102903079754916e-22,5.3897656746627e-26,2.918222553640063e-20,6.8725470638679175e-16,4.288899025309216e-20
1.3392536008927222e-05,0.4753683896622329,7.929082874478892e-14,5.224640906529147e-14,5.016207409291583e-15,1.2007518705184873e-13,0.0,0.0,2.096598079292168e-09,2.2765015139151305e-13,3.011040372067489e-15,3.1643732605105326e-15,8.038038828161786e-18,1.6775396878984328e-41,9.407975811676148e-29,4.956039396058296e-17,2.3622456487139014e-18,9.239055640713883e-11,2.4356670798163776e-35,6.250077678545857e-32,1.0289938726924952e-31,1.123926921907532e-33,4.16361193735275e-18,1.3098778324601048e-29,9.238537756673967e-24,2.436297067427994e-31,4.237490791163196e-40,8.10706663281937e-29,3.827359288234566e-34,3.680851247603268e-36,4.608095445090527e-23,1.26796902675498e-37,1.0940982388489139e-35,2.82083149180759e-34,3.76,0.0,0.6632642579517777,0.9999787580112405,8.744385870293843e-14,2.532282510561766e-19,5.406381767867947e-06,5.406474168084452e-06,2.1239786199529884e-05,1.9468646991104323e-18,9.238946376109247e-11,2.057101299237295e-09,4.062391365571693e-15,1.3264966053530585e-11,4.690005970841044e-24,2.1079923536938784e-12,1.046248704606953e-15,2.2155342928158386e-15,2.1370267690737983e-20,1.0222896612524655e-15,1.5699273524752488e-15,8.80173208449186e-13,1.5271324871833665e-17,1.2091779518408903e-11,5.111118666529526e-18,1.1535152293015821e-19,2.395576799472094e-16,3.481551096052168e-17,4.041917404613399e-18,7.313074341839276e-15,1.0791986075589338e-16,1.4085367261526382e-22,3.5033979630659354e-22,8.649371317225899e-26,4.9318370697611445e-20,7.961166066814165e-16,6.356856564314334e-20
1.4950956438226457e-05,0.4753684448066579,8.922501908118172e-14,6.361199786621906e-14,5.79209838510382e-15,1.5149464370554545e-13,0.0,0.0,2.342225252481716e-09,2.837803967738084e-13,3.445604469411334e-15,3.535349190378352e-15,1.0055167943120367e-17,2.1229291924647835e-41,1.0590775725087285e-28,4.956143186350314e-17,2.958743511146943e-18,1.1514318586661863e-10,2.7958022107070843e-35,8.598983416860511e-32,1.1566716579492225e-31,1.2561686496628728e-33,4.163616905093915e-18,1.9277555332396613e-29,1.1619960020805759e-23,3.079769820795253e-31,5.912375617374052e-40,1.1279809136431245e-28,6.720063919379535e-34,5.444719310754095e-36,6.314649413417671e-23,1.913069892894215e-37,1.4777155798925187e-35,4.943653050603308e-34,3.76,0.0,0.6632636285883454,0.9999787577412522,1.129482982948994e-13,3.547361745761592e-19,6.0354796999306396e-06,6.0355948548102535e-06,2.1239786193655653e-05,2.1734125300275863e-18,1.1514204157939645e-10,2.2948225963094875e-09,5.062829417325218e-15,1.4803307369606492e-11,6.2115899105124314e-24,2.3572691946989242e-12,1.303728772877698e-15,3.0790474848326986e-15,2.3858410196035866e-20,1.2741799879308201e-15,1.7877603452369056e-15,9.983908027471462e-13,2.2123303082301224e-17,1.5208664361521247e-11,5.78332531420684e-18,1.3428489410950003e-19,2.998911793929514e-16,4.334050117205255e-17,6.135389619951488e-18,8.163996901228903e-15,1.3748238739813548e-16,1.790298645657489e-22,5.521418733874778e-22,1.32501913187622e-25,7.850696653375241e-20,9.08500278765891e-16,9.015485100986332e-20
1.6509376867525692e-05,0.47536849995103114,9.916437463853018e-14,7.567287401708721e-14,6.589522908399334e-15,1.8659817385972056e-13,0.0,0.0,2.588199394131327e-09,3.461055261367503e-13,3.907483481258919e-15,3.906337127166409e-15,1.2300616489389676e-17,2.621171890897878e-41,1.177431100272679e-28,4.956266925555068e-17,3.6227865447855535e-18,1.4039775170327715e-10,3.1782399551650786e-35,1.1799954358227504e-31,1.2737234995166889e-31,1.6320933540916736e-33,4.1636234331461044e-18,2.7333295525711806e-29,1.4280868415121367e-23,3.8126425173396084e-31,7.97995100476397e-40,1.518826744766792e-28,1.1138187651266643e-33,7.81326222398358e-36,8.39728838603259e-23,2.780410229323219e-37,1.9329453759266138e-35,8.182557083484247e-34,3.76,0.0,0.6632629992254937,0.999978757468409,1.421605594573281e-13,4.803417240167671e-19,6.664574533074535e-06,6.66471494468104e-06,2.1239786187720768e-05,2.399959192283793e-18,1.4039658075687638e-10,2.5322043971269426e-09,6.1732797150600616e-15,1.6339451342414806e-11,7.976472720393176e-24,2.606190292329724e-12,1.5894648566045274e-15,4.141183908539751e-15,2.6346557335776077e-20,1.5538124176872415e-15,2.0122687538673493e-15,1.1164590231261252e-12,3.09734106408538e-17,1.868350723295718e-11,6.4708285458363055e-18,1.537285146626624e-19,3.6753258379921926e-16,5.28046216972188e-17,8.897241478511076e-18,9.014906489903031e-15,1.7091224715887144e-16,2.2215507456690435e-22,8.339328917433038e-22,1.9533870053501802e-25,1.1916876485075514e-19,1.0244131324114869e-15,1.234490002504502e-19
1.8067797296824927e-05,0.47536855509535286,1.0910879936172707e-13,8.834576953264593e-14,7.406166814833819e-15,2.2538761805068506e-13,0.0,0.0,2.834519986941777e-09,4.146300117012953e-13,4.399604763933026e-15,4.277338984124936e-15,1.4774879346168943e-17,3.1719036861460104e-41,1.2958116617059927e-28,4.9564119891077195e-17,4.354499391103044e-18,1.681542385282566e-10,3.585449980979823e-35,1.5709122997019892e-31,1.4103611206341611e-31,1.3612755161150543e-33,4.163631623710858e-18,3.7589698579762205e-29,1.7223179146164133e-23,4.640607024535454e-31,1.048194806013027e-39,1.9909261232959054e-28,1.7611823203580255e-33,1.0927725604697509e-35,1.089365492302197e-22,3.916030371190997e-37,2.463519981990161e-35,1.2924711790059533e-33,3.76,0.0,0.6632623698632228,0.9999787571927112,1.7517757827906868e-13,6.326292912942298e-19,7.293666267332617e-06,7.293834437697355e-06,2.123978618172526e-05,2.6265046858894732e-18,1.681530684198723e-10,2.769247358859935e-09,7.393741734491879e-15,1.787340223148559e-11,9.988892361102924e-24,2.854756104449321e-12,1.903445662561527e-15,5.422186230282177e-15,2.8834709115097164e-20,1.8611951993676105e-15,2.243466803178213e-15,1.2343771900410314e-12,4.2132862665538864e-17,2.2515797697235418e-11,7.173606011288265e-18,1.7366004003426422e-19,4.426403326401462e-16,6.320978445249446e-17,1.2430866310745045e-17,9.86580310929524e-15,2.0829480994950718e-16,2.703383278129166e-22,1.2151752927156215e-21,2.7875555414632166e-25,1.739643764307665e-19,1.1438628828661566e-15,1.6426799553826773e-19
2.1184638155423398e-05,0.4753686653838415,1.2901213066175538e-13,1.1525836085850558e-13,9.089608047567928e-15,3.1403170385825325e-13,0.0,0.0,3.3281984751119515e-09,5.702948405970937e-13,5.4863215401752945e-15,5.0193925063508344e-15,2.0411398911726096e-17,4.4319348026277695e-41,1.5328330074838766e-28,4.956768184196353e-17,6.02143895396245e-18,2.3117291365442537e-10,4.484085990947861e-35,2.5116695573971006e-31,1.6669738492062052e-31,7.449548332343255e-34,4.163653160099945e-18,6.616075706954163e-29,2.3959689489440947e-23,6.608521330085368e-31,1.6956775230346195e-39,3.209642141220703e-28,3.961171089865966e-33,2.007019218899134e-35,1.7278653600030747e-22,7.2067568738029445e-37,3.764307260165572e-35,2.9026160604692384e-33,3.76,0.0,0.6632611111404223,0.9999787566327539,2.529481445786011e-13,1.0276202192931074e-18,8.55184043932258e-06,8.552071633168757e-06,2.123978616955239e-05,3.0795921671906863e-18,2.3117183773859992e-10,3.2423192609336475e-09,1.0164698841361537e-14,2.0934740922667255e-11,1.4766800023864727e-23,3.3508243479775864e-12,2.6160965506638153e-15,8.721173001375251e-15,3.3811026612912134e-20,2.5592446121564934e-15,2.725986716687711e-15,1.469747562827391e-12,7.269357607591722e-17,3.1250697621016395e-11,8.624889560110897e-18,2.1494830767900296e-19,6.158866663712038e-16,8.685071931981043e-17,2.2229968179425072e-17,1.1567557448200958e-14,2.95258527628287e-16,3.8231378395034116e-22,2.3686140371129057e-21,5.248510651062235e-25,3.385002801548203e-19,1.3934019197537714e-15,2.718678627668234e-19
2.430147901402187e-05,0.4753687756721236,1.4893443089216824e-13,1.43856048543573e-13,1.0828709330178488e-14,4.174415878686137e-13,0.0,0.0,3.823256619499924e-09,7.508103713366369e-13,6.729268455910884e-15,5.761526017593838e-15,2.6966826576243604e-17,5.904319029719426e-41,1.7700869324171564e-28,4.9572143106094683e-17,7.960575605038422e-18,3.0419908829470877e-10,5.511527153228972e-35,3.8419306943365505e-31,1.867130155137719e-31,-2.957490637415925e-34,4.163681716402498e-18,1.0805689668458475e-28,3.184491687526588e-23,9.040551506030618e-31,2.5673174443829343e-39,4.845676390896959e-28,7.937810005969842e-33,3.4350772312355543e-35,2.577282356182071e-22,1.2277025656306731e-36,5.40701692983865e-35,5.8109331422229835e-33,3.76,0.0,0.6632598524199425,0.9999787560613844,3.468581803959564e-13,1.5604782370494145e-18,9.810002216162437e-06,9.810306441228837e-06,2.123978615713714e-05,3.53267497401389e-18,3.0419824663506024e-10,3.7140431984391353e-09,1.3375696543809339e-14,2.3987355155809728e-11,2.0563126739879364e-23,3.845479172694471e-12,3.4415917892658344e-15,1.3136245790245508e-14,3.878736273018655e-20,3.368393563913818e-15,3.235430227433753e-15,1.704471109106972e-12,1.1646215351809036e-16,4.14093213761646e-11,1.0136975965385805e-17,2.580822213935717e-19,8.208909278913106e-16,1.1427839081328682e-16,3.6353039752995216e-17,1.326925993657203e-14,3.9905314555263357e-16,5.158241092329441e-22,4.209741146880424e-21,9.078390053600655e-25,5.987763327232619e-19,1.6571755335642125e-15,4.19837823613521e-19
2.741831987262034e-05,0.4753688859601994,1.6887550103168232e-13,1.7375472805235588e-13,1.2612823231422675e-14,5.356318186840801e-13,0.0,0.0,4.3196903258864755e-09,9.562118620590015e-13,8.152006872264858e-15,6.503756201423066e-15,3.44431074312284e-17,7.587754252017596e-41,2.007866061737239e-28,4.957753466911616e-17,1.0172934227371907e-17,3.8723263957199363e-10,6.687635457177217e-35,5.419560430269984e-31,2.0764059675972063e-31,1.7475312808232467e-33,4.163717535988451e-18,1.667365406594071e-28,4.089436347047275e-23,1.2002953085572388e-30,3.696917485858363e-39,6.960664954662207e-28,1.4588901486959502e-32,5.555456536299147e-35,3.6680571772731025e-22,1.9685102150755682e-36,7.418020542583459e-35,1.0672444038735566e-32,3.76,0.0,0.6632585937017822,0.9999787554786066,4.573930722304873e-13,2.2520486607645795e-18,1.1068151598112634e-05,1.106853886188196e-05,2.1239786144479543e-05,3.985753106441236e-18,3.872321922770528e-10,4.1844238335272605e-09,1.7026730647824468e-14,2.7031275124262043e-11,2.738791993519342e-23,4.338725301542475e-12,4.379842085243567e-15,1.8826292773867546e-14,4.3763717507269386e-20,4.288706814101753e-15,3.7719071322043195e-15,1.9385293343052494e-12,1.7617384671947551e-16,5.298762944006506e-11,1.1709665884539133e-17,3.0303190864999825e-19,1.058906853207058e-15,1.4550783437489875e-16,5.559091635807559e-17,1.4970910600031887e-14,5.20354724588685e-16,6.717326197651957e-22,6.965701388727524e-21,1.4697433781377494e-24,9.854344545974088e-19,1.935241711183316e-15,6.153375300146833e-19
3.0535160731218806e-05,0.47536899624806855,1.888353217506557e-13,2.0466990669086735e-13,1.443407446431444e-14,6.686168457115093e-13,0.0,0.0,4.8174955015673974e-09,1.1865343137082888e-12,9.77814570914766e-15,7.246100151600844e-15,4.2841373335566096e-17,9.49000984597871e-41,2.245712459022451e-28,4.958386751030647e-17,1.2659551433140926e-17,4.802734446778195e-10,8.032317859006951e-35,7.57916587170492e-31,2.247297648037403e-31,-2.393100061203287e-33,4.1637607006338615e-18,2.4610871796122927e-28,5.112361674732376e-23,1.557237111660959e-30,5.118529244839252e-39,9.616358436301345e-28,2.5104943463142407e-32,8.579320890842092e-35,5.030834835883161e-22,3.01231698552166e-36,9.824263699555657e-35,1.8355210001575717e-32,3.76,0.0,0.6632573349859409,0.9999787548844248,5.849357795055796e-13,3.123263074377678e-18,1.2326288585431997e-05,1.2326768895132495e-05,2.123978613157977e-05,4.438826564554263e-18,4.802735719067677e-10,4.653465613232903e-09,2.1117796959520355e-14,3.006652962917096e-11,3.5245758147839414e-23,4.830567517948968e-12,5.4307584932996886e-15,2.5948693032428016e-14,4.874009098412174e-20,5.320248494758527e-15,4.335527042828704e-15,2.1719193643596288e-12,2.546383512804043e-16,6.598158360689744e-11,1.3342749923435895e-17,3.4978780935190726e-19,1.331180054994525e-15,1.8055403927628597e-16,8.069715954513934e-17,1.6672509473018984e-14,6.59835034451474e-16,8.508971393269496e-22,1.0893923474740033e-20,2.257621743542183e-24,1.5334027420306435e-18,2.227658508838656e-15,8.658357185248208e-19
3.3652001589817276e-05,0.4753691065357314,2.0881386895619497e-13,2.3638655005629705e-13,1.628651455281388e-14,8.164110771692228e-13,0.0,0.0,5.316668062361472e-09,1.4418124812904643e-12,1.1631326516082268e-14,7.988575204043708e-15,5.216289958483614e-17,1.159427891030291e-40,2.4841552545672465e-28,4.95911621628433e-17,1.5421473703374634e-17,5.833213808448204e-10,9.565511815503929e-35,1.0020406972242233e-30,2.409203908306918e-31,3.226783046876464e-33,4.1638113756368355e-18,3.5052940519491245e-28,6.254833332637046e-23,1.9835460333643553e-30,6.866372114550058e-39,1.2874633954611824e-27,4.1001774443473673e-32,1.2748862488826808e-34,6.696358787652217e-22,4.433595661362921e-36,1.2654481215563243e-34,2.9963427785770177e-32,3.76,0.0,0.6632560762724178,0.999978754278843,7.297979317398705e-13,4.1951368847458854e-18,1.358441317837787e-05,1.3584996540984809e-05,2.1239786118437803e-05,4.891895348434104e-18,5.833222828341041e-10,5.1211728329691234e-09,2.5648891285125927e-14,3.3093146479585243e-11,4.41389307932232e-23,5.321010197406662e-12,6.594252310267088e-15,3.46593876449605e-14,5.3716483200341894e-20,6.463082148920275e-15,4.926398959647081e-15,2.4046448343595903e-12,3.547119385794591e-16,8.038715392546182e-11,1.503602287019879e-17,3.9834319891358426e-19,1.63894761072497e-15,2.1943191541069141e-16,1.123814073886647e-16,1.837405659968661e-14,8.181613846903398e-16,1.0541697753232271e-21,1.6276709031801092e-20,3.322637255270478e-24,2.2814265661016726e-18,2.5344835441639047e-15,1.1790959004200869e-18
3.988568330701422e-05,0.47536932711043794,2.488269355612245e-13,3.0154564821854546e-13,2.0066191506344352e-14,1.1564846584807742e-12,0.0,0.0,6.319099069626254e-09,2.02737386597597e-12,1.6113439482643015e-14,9.473988046596902e-15,7.357725809315484e-17,1.6470875967572695e-40,2.96163534892608e-28,4.960862182330725e-17,2.1775454336195727e-17,8.194381552874288e-10,1.3277257439262869e-34,1.6798733687727637e-30,2.7013941665006374e-31,8.360359898580656e-34,4.163935122286873e-18,6.541211030451059e-28,8.904710246927741e-23,3.083539343446393e-30,1.1478976152644122e-38,2.1447177985134695e-27,9.686322180691491e-32,2.564404857881518e-34,1.1059610799419253e-21,8.780146773713678e-36,1.971589580922233e-34,7.072019814512656e-32,3.76,0.0,0.6632535588523246,0.9999787530334957,1.0725410873296634e-12,7.025314836705305e-18,1.610062518217197e-05,1.610144467051223e-05,2.1239786091427897e-05,5.798018893815778e-18,8.194412880938057e-10,6.052600361113945e-09,3.603114720349533e-14,3.912057579652127e-11,6.503893565728359e-23,6.297714822876405e-12,9.258617751536494e-15,5.746292617425461e-14,6.366932400760223e-20,9.082876835582548e-15,6.190332950142499e-15,2.868110295230868e-12,6.311307949404617e-16,1.1341708915816e-10,1.8602265773036634e-17,5.008160983685537e-19,2.3658697108480243e-15,3.0874205493348763e-16,1.980663742264376e-16,2.1776995844117606e-14,1.1939980359224088e-15,1.5364178597278464e-21,3.2617496085039474e-20,6.502055793493484e-24,4.5472944291374115e-18,3.191588070802009e-15,2.0262889115566067e-18
4.611936502421116e-05,0.47536954768431877,2.8891431476512035e-13,3.682825203593389e-13,2.3925623218862467e-14,1.555967219869683e-12,0.0,0.0,7.326950930962825e-09,2.7131694972837125e-12,2.1787763424261865e-14,1.096013426480526e-14,9.868973962033514e-17,2.2197089567402375e-40,3.4400771551185935e-28,4.96299168789623e-17,2.924338977736297e-17,1.0955819808452396e-09,1.7982692336096308e-34,2.5801965967930616e-30,4.063466113233941e-31,1.456393276053701e-32,4.164088804097663e-18,1.1213243043261227e-27,1.2051720580840768e-22,4.5884139757943065e-30,1.781339966524854e-38,3.317634772230721e-27,2.0201631482921595e-31,4.680013798727899e-34,1.7007192919278012e-21,1.5855111190857476e-35,2.8888201139949495e-34,1.473508126398601e-31,3.76,0.0,0.6632510414414992,0.9999787517425969,1.4873255212212939e-12,1.0912298584840507e-17,1.8616787611527016e-05,1.8617883250499132e-05,2.1239786063450457e-05,6.704123743225289e-18,1.0955883876362522e-09,6.978739033855201e-09,4.817346485486352e-14,4.511377422947052e-11,9.009360743229712e-23,7.268873374173314e-12,1.2372230781845437e-14,8.845795509014231e-14,7.362224023905007e-20,1.2148588219723199e-14,7.564572552021237e-15,3.328949082378237e-12,1.028466017420292e-15,1.5204544777676082e-10,2.24066768393219e-17,6.103931998723538e-19,3.249392419375551e-15,4.1355638194848887e-16,3.1734190538789464e-16,2.5179728905245406e-14,1.6531090682641985e-15,2.125173363263437e-21,5.857964808157613e-20,1.1471438715756804e-23,8.152512065807805e-18,3.9070119508204856e-15,3.22445409767642e-18
5.23530467414081e-05,0.47536976825737404,3.2907561571410694e-13,4.360234121557004e-13,2.7848996089534908e-14,2.014972887044901e-12,0.0,0.0,8.34019143528613e-09,3.4994692279129494e-12,2.884390099381464e-14,1.2447153595286846e-14,1.2750483223123745e-16,2.882616855371573e-40,3.921849850289775e-28,4.965506723054774e-17,3.783388069673353e-17,1.411751875457058e-09,2.3841862533524245e-34,3.8042908727012706e-30,5.341864059128205e-31,-3.6817720848004297e-34,4.1642725771846476e-18,1.803708834142509e-27,1.5708608022507638e-22,6.601487253217363e-30,2.615248768807754e-38,4.856313643659589e-27,3.8372784840222383e-31,7.929227693308032e-34,2.4791009393565476e-21,2.670504726251789e-35,4.051189718683272e-34,2.796028508875683e-31,3.76,0.0,0.6632485240399388,0.9999787504061789,1.9754696442025517e-12,1.6027097187533712e-17,2.1132900468454166e-05,2.1134312280980413e-05,2.1239786034506192e-05,7.61020989729389e-18,1.41176276181023e-09,7.899620560985534e-09,6.20758106928184e-14,5.107294705367215e-11,1.1930523523541255e-22,8.23451919826603e-12,1.5934385101559374e-14,1.2884455365985015e-13,8.357523219933625e-20,1.566070497487059e-14,9.04997457281653e-15,3.787172758924792e-12,1.5698262983467292e-15,1.9624044460157138e-10,2.6447564528354013e-17,7.270207469174224e-19,4.299092954181692e-15,5.339921181852291e-16,4.742021663619607e-16,2.858225655212968e-14,2.2006620137357504e-15,2.827034665868414e-21,9.694411407402432e-20,1.8724930458453643e-23,1.3507223827690309e-17,4.681208403612909e-15,4.845423536826207e-18
5.858672845860504e-05,0.4753699888296037,3.6931045095002675e-13,5.044105421974077e-13,3.182648139703057e-14,2.533615216452579e-12,0.0,0.0,9.358788562511128e-09,4.386539283442577e-12,3.7471574310615614e-14,1.393518521029344e-14,1.6002367332333062e-16,3.633742203604188e-40,4.403853349769361e-28,4.9684028189508025e-17,4.755559119829684e-17,1.7679468569114573e-09,3.101498577085652e-34,5.330383795437335e-30,5.915982741457972e-31,-1.2949473055766862e-33,4.164486089206345e-18,2.7612427434650965e-27,1.9888196983286148e-22,9.241461975959453e-30,3.678304840828093e-38,6.811198446993391e-27,6.780613424011296e-31,1.2672683954396214e-33,3.466542953239275e-21,4.2594562450424287e-35,5.4987590077593e-34,4.935166124722803e-31,3.76,0.0,0.6632460066476414,0.9999787490242736,2.5380715629443475e-12,2.2542035372387398e-17,2.364896375494399e-05,2.365073176199097e-05,2.1239786004595775e-05,8.516277356646099e-18,1.7679635916267012e-09,8.815276069779818e-09,7.773815117259433e-14,5.699829576251375e-11,1.526752386694733e-22,9.194684923906495e-12,1.994437521840541e-14,1.798019548926051e-13,9.352830018775698e-20,1.961970708957705e-14,1.0647388888042147e-14,4.242793838836383e-12,2.2782493506491134e-15,2.4597048201936677e-10,3.072320607995511e-17,8.506478655541361e-19,5.524402040292811e-15,6.701655236833789e-16,6.719825554685917e-16,3.1984579770669756e-14,2.8417461341205278e-15,3.6485000931542556e-21,1.5061914573422493e-19,2.877708158689983e-23,2.1055432213742376e-17,5.514626962581338e-15,6.965292918829454e-18
6.482041017580198e-05,0.47537020940100766,4.0961843864744813e-13,5.732191541590298e-13,3.5851935645250505e-14,3.1120071845611426e-12,0.0,0.0,1.0382710478540222e-08,5.3746422745105566e-12,4.7860640148024974e-14,1.542436791951988e-14,1.962501129408988e-16,4.4662864944766176e-40,4.888155267689767e-28,4.9716810563245304e-17,5.841722910745357e-17,2.164165942891961e-09,3.966247070082716e-34,7.214253769190042e-30,6.186979999303455e-31,1.1199227537774795e-33,4.164729428490933e-18,4.0630128882647915e-27,2.460338669890429e-22,1.2642587711288056e-29,4.99969606003569e-38,9.233125875923614e-27,1.1312488890062372e-30,1.9325486104882782e-33,4.688735898946729e-21,6.502465767017992e-35,7.27783933541664e-34,8.22358731310093e-31,3.76,0.0,0.663243489264605,0.9999787475969129,3.176094139811844e-12,3.063076811418188e-17,2.61649774729666e-05,2.616714169356568e-05,2.1239785973719886e-05,9.422326121898584e-18,2.1641900586673546e-09,9.725736272827488e-09,9.516045275105888e-14,6.289001915884437e-11,1.9020423943269526e-22,1.0149402763178817e-11,2.4401496620198172e-14,2.424887259420373e-13,1.0348144449834589e-19,2.4026066019307293e-14,1.2357658517150834e-14,4.695829159449598e-12,3.176746157609698e-15,3.012041449445959e-10,3.523193046561686e-17,9.812249228068868e-19,6.93460692297389e-15,8.221919359307325e-16,9.13479036559589e-16,3.5386699777882255e-14,3.581372944635649e-15,4.595968741711033e-21,2.225982735803603e-19,4.2156153310887497e-23,3.1269646197502363e-17,6.407713519082721e-15,9.664376874094135e-18
7.105409189299892e-05,0.4753704299715864,4.499991997077913e-13,6.423128501986154e-13,3.992166171841813e-14,3.750261196376976e-12,0.0,0.0,1.1411925537425105e-08,6.464037225647485e-12,6.020110597365587e-14,1.6914840364629793e-14,2.361869533012978e-16,5.401719098981856e-40,5.374366749925249e-28,4.9753403142688855e-17,7.042752939497682e-17,2.6004081510054545e-09,4.994498565970691e-34,9.50359830654351e-30,6.489931412422213e-31,4.822935107636774e-34,4.165002504335219e-18,5.787921168333264e-27,2.9867143524883027e-22,1.695479050022396e-29,6.609099630113919e-38,1.2173385718063082e-26,1.8010423927672558e-30,2.8358449545551875e-33,6.171614469556642e-21,9.575941355382295e-35,9.441263509664778e-34,1.307560100536307e-30,3.76,0.0,0.6632409718908282,0.9999787461241284,3.8904107669115414e-12,4.046828575040972e-17,2.8680941624471856e-05,2.868354207573943e-05,2.1239785941879202e-05,1.0328356193661223e-17,2.6004413450075466e-09,1.0631031559676147e-08,1.1434268188669292e-13,6.874831395031283e-11,2.318921666471997e-22,1.109870460361845e-11,2.9305045878823896e-14,3.1804304323350787e-13,1.1343466541994256e-19,2.8880244796626634e-14,1.4181619743220021e-14,5.146295253800218e-12,4.2883280513207555e-15,3.6191020299102317e-10,3.9972065076328496e-17,1.118702310268851e-18,8.538853679082656e-15,9.90185767931076e-16,1.2010434456884504e-15,3.878861803269499e-14,4.42447778271691e-15,5.6757424374521496e-21,3.159338725984514e-19,5.939990437652759e-23,4.4646367933524214e-17,7.360910408228078e-15,1.302714520831421e-17
