Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164),CF2O(49)
5.716350270038801e-09,0.4600677263018625,5.612548972771313e-31,1.2453464812164624e-23,6.698963366858252e-35,2.1184538429919853e-29,0.0,0.0,1.4731214928486981e-27,1.1171579837285475e-49,3.781472795062216e-29,7.671091160871495e-42,1.4404224356941887e-27,3.7044210052851326e-83,2.9239858077805444e-61,1.437588633604387e-55,6.406911217081252e-63,2.5983594273385806e-18,3.101585645131421e-92,1.7239009842937002e-90,1.973794745398523e-70,3.716491931693065e-74,1.080886616259864e-58,4.661924196496054e-77,5.722551084273287e-50,1.3670641361616677e-65,3.4944483434571893e-66,9.827846219999025e-79,5.941886729594235e-121,2.7973890773537592e-99,5.644390363332234e-47,1.8379789888978267e-93,6.064360352762966e-69,2.539898823237778e-91,3.76,0.0,0.7226833200685215,0.9999868520856435,3.0212585329822387e-54,1.0174422349133203e-84,5.926378947953206e-10,5.926378973937949e-10,1.314791435650373e-05,1.1495324259610153e-22,2.598359428816819e-18
5.957288423583451e-09,0.4600677263039585,6.609372979983771e-31,1.2978364823994174e-23,8.220238479544101e-35,2.3986261034551125e-29,0.0,0.0,1.6687116584139155e-27,1.4327591955698527e-49,4.3606472167603186e-29,9.20082122828816e-42,1.630132255648176e-27,4.615465029986483e-83,3.8952702220170735e-61,1.695238648432266e-55,8.367030190037269e-63,2.8224229159424733e-18,4.65948170304603e-92,2.3402605556486507e-90,2.6358576721797387e-70,4.958327407703567e-74,1.32162297112847e-58,6.7645875960515846e-77,7.038108163354093e-50,1.825311252111264e-65,4.4763776491091497e-66,1.312217554415843e-78,9.931170304865709e-121,4.1321245946290586e-99,6.935114084389481e-47,2.8266890132642e-93,8.098491400769265e-69,3.9095451403445744e-91,3.76,0.0,0.7226833200435425,0.9999868520848071,4.196602576277051e-54,1.5029075908860252e-84,6.176169588189473e-10,6.176169616414903e-10,1.3147915192850809e-05,1.2020961488802103e-22,2.822422917616213e-18
6.198226577128102e-09,0.46006772630605464,7.733061235455354e-31,1.3503264835826092e-23,1.0005694943599917e-34,2.7024445095417006e-29,0.0,0.0,1.880937884956825e-27,1.8194299948722358e-49,5.0019831669512555e-29,1.0960019037589451e-41,1.835720517989107e-27,5.7018911532275906e-83,5.130483698403009e-61,1.9859579195456296e-55,1.0815530439410575e-62,3.0557357438961e-18,6.902435210630727e-92,3.139636134817119e-90,3.479606055346533e-70,6.539206338164046e-74,1.6027644810506765e-58,9.671685728515925e-77,8.585146935609853e-50,2.409199931558089e-65,5.67777901414421e-66,1.7320318583999e-78,1.627554345106256e-120,6.012510269408024e-99,8.451090018486382e-47,4.275473288869556e-93,1.069082953361511e-68,5.918414766443498e-91,3.76,0.0,0.7226833200185635,0.9999868520843247,5.754021657298699e-54,2.186838374984128e-84,6.425960228324612e-10,6.425960258883223e-10,1.3147915675297684e-05,1.254659553140391e-22,3.055735745781841e-18
6.439164730672752e-09,0.46006772630815057,8.993883527796074e-31,1.4028164847660817e-23,1.2088235244870148e-34,3.030865434380798e-29,0.0,0.0,2.1104884903414445e-27,2.28943664677626e-49,5.709593093038514e-29,1.297283883419482e-41,2.0578134464033957e-27,6.988884265153187e-83,6.686636091833804e-61,2.3124432332745098e-55,1.3848698373913211e-62,3.298297910289794e-18,1.0091594314941156e-91,4.166154075040068e-90,4.54469050424299e-70,8.532589910278684e-74,1.929035518274576e-58,1.3639612025215402e-76,1.0392959362376966e-49,3.1461148035866946e-65,7.136112251244172e-66,2.2619584303125736e-78,2.6176657741244868e-120,8.62664796942394e-99,1.022041686827303e-46,6.366685054489285e-93,1.396319480664192e-68,8.820775925122015e-91,3.76,0.0,0.7226833199935845,0.9999868520840424,7.795087205948969e-54,3.137653012428972e-84,6.675750868358624e-10,6.675750901342909e-10,1.314791595773522e-05,1.307222762550356e-22,3.2982979124047046e-18
6.680102884217403e-09,0.4600677263102467,1.0402501037073055e-30,1.4553064859498758e-23,1.4503368868840261e-34,3.384845251016577e-29,0.0,0.0,2.3580529727136894e-27,2.8565706098647326e-49,6.487711392892888e-29,1.5265003753797538e-41,2.2970360450135288e-27,8.504115181244316e-83,8.630139877762001e-61,2.677494436689169e-55,1.7577239985012228e-62,3.55010941469758e-18,1.4574648476478298e-91,5.4723424377727525e-90,5.877373116827501e-70,1.1024061191474396e-73,2.3054861914036618e-58,1.899182047898802e-76,1.2493215404852382e-49,4.067999685144127e-65,8.893409380907171e-66,2.925023597911431e-78,4.137032087749023e-120,1.22168164319794e-98,1.2273405805849739e-46,9.344024031711812e-93,1.805771955891528e-68,1.2956816323056358e-90,3.76,0.0,0.7226833199686055,0.9999868520839029,1.0442911210892813e-53,4.443476265312655e-84,6.925541508291508e-10,6.925541543793962e-10,1.3147916097103151e-05,1.3597858480343065e-22,3.550109417059494e-18
7.161979191306705e-09,0.46006772631443893,1.3708496014361887e-30,1.5602864883186073e-23,2.0492881167989304e-34,4.1733070517904845e-29,0.0,0.0,2.9099897956442055e-27,4.349281082606531e-49,8.273261489014721e-29,2.0801797697209207e-41,2.8293617614299263e-27,1.2348724087926809e-82,1.4021828665917574e-60,3.535211903628393e-55,2.7679770989691844e-62,4.081480436581861e-18,2.9687957845254426e-91,9.204699743698607e-90,9.586657299352392e-70,1.794246212437232e-73,3.231491292654629e-58,3.5757120862632075e-76,1.7715319082760094e-49,6.631798232247247e-65,1.3508513256239487e-65,4.769764941917997e-78,1.007741080946262e-119,2.3813879885175094e-98,1.7367859860655232e-46,1.9544940439756824e-92,2.945405649305313e-68,2.715338818042688e-90,3.76,0.0,0.7226833199186473,0.9999868520838282,1.8238789057049084e-53,8.661622337153669e-84,7.425122787853896e-10,7.425122828670166e-10,1.3147916171849714e-05,1.4649118012716812e-22,4.081480439493957e-18
8.029356544067448e-09,0.46006772632198467,2.1695743861124857e-30,1.7492504925877397e-23,3.669454749838744e-34,5.893895995108994e-29,0.0,0.0,4.116757722593969e-27,8.887569263231332e-49,1.2410045058983163e-28,3.50211965730918e-41,3.988604682648002e-27,2.3215409399313288e-82,3.2326551423115603e-60,5.608818435427532e-55,6.041458499282339e-62,5.131181595684564e-18,1.095859361503603e-90,2.2685548679815617e-89,2.2464046130923186e-69,4.1398539457604786e-73,5.6868125741955575e-58,1.09341276287099e-75,3.1845625919725153e-49,1.5361592098444306e-64,2.746594787034487e-65,1.1071450111334285e-77,5.430201527398276e-119,7.905537196868816e-98,3.108638675784952e-46,7.419683006620723e-92,6.901792066484257e-68,1.0372685863942567e-89,3.76,0.0,0.7226833198287227,0.9999868520837619,4.840478609939275e-53,2.8754991128461614e-83,8.324369090046831e-10,8.324369141360301e-10,1.3147916238230399e-05,1.654138391482174e-22,5.13118159979727e-18
9.764111249588935e-09,0.4600677263370763,5.801845972994577e-30,2.127178501197753e-23,1.4085879461263916e-33,1.1723078676412283e-28,0.0,0.0,8.233071335764497e-27,4.330128305292372e-48,2.930822659214087e-28,1.1441092973022733e-40,7.887171632010636e-27,9.422631815726866e-82,2.19498212492971e-59,1.4435248432580587e-54,3.6179794555940484e-61,7.829940964229361e-18,2.8415754460615993e-89,1.8152646171593773e-88,1.7991877468047238e-68,2.7023324134385464e-72,1.954942132018593e-57,1.454942264271518e-74,1.1107174919875004e-48,1.0247336323734067e-63,1.3108814810267501e-64,7.42694831884236e-77,3.5167764277924696e-117,1.440995772805886e-96,1.0635133823774665e-45,1.7764229497526748e-90,5.527484803642345e-67,2.5825565349696987e-88,3.76,0.0,0.7226833196488734,0.9999868520837843,5.107722218203324e-52,5.242362757848876e-82,1.0122861687879659e-09,1.0122861766181103e-09,1.3147916215679824e-05,2.0325912896655891e-22,7.829940972409616e-18
9.999999999999999e-09,0.46006772636725973,7.216185073240394e-30,2.178568455927784e-23,2.058078892431256e-33,1.3256279860776898e-28,0.0,0.0,9.329608746016158e-27,7.008432503971185e-48,3.5184534467307305e-28,1.5704152818963138e-40,8.898261897037367e-27,1.3956164819648003e-81,4.376155630124451e-59,1.7522230108854354e-54,6.800007516263366e-61,8.327312441101005e-18,2.1135156302535291e-88,4.1672488888551326e-88,3.87024518285636e-68,5.18772018306261e-72,2.6147788378287534e-57,4.753256322374567e-74,1.51688604645454e-48,2.0109949187231507e-63,2.083879831498085e-64,1.4317555602352124e-76,4.9947590412134154e-116,6.404452533238437e-96,1.431983201036149e-45,1.0389184387661927e-89,1.18894765630744e-66,1.5959789738748275e-87,3.76,0.0,0.7226833196244179,0.9999868520837846,1.457144338687824e-51,2.3305859576677533e-81,1.0367417398092037e-09,1.0367417481367246e-09,1.314791621539069e-05,2.0840526194012621e-22,8.327312450351113e-18
1.3233620660631907e-08,0.46006772636725973,2.660429123652567e-29,2.8830345191647404e-23,1.0961459571691776e-32,3.427377653252229e-28,0.0,0.0,2.4361211646818465e-26,4.3723281250309533e-47,1.1573839945772905e-27,7.414321941845538e-40,2.2758534441008938e-26,7.610294359392053e-81,3.427621529184969e-58,5.983932963138743e-54,5.042002611299654e-60,1.514540224325765e-17,2.7190803509115906e-87,3.640882429753118e-87,3.226080684763082e-67,3.9258023355779175e-71,1.1659981717715458e-56,4.9967351801488324e-73,7.084743891031146e-48,1.5530905752810747e-62,1.268033020211844e-63,1.087756848578996e-75,6.864325398982282e-115,7.44447312693752e-95,6.483057558578395e-45,1.284550238233471e-88,9.910121497883092e-66,1.9933817295731788e-86,3.76,0.0,0.722683319289175,0.9999868520837886,1.4430244685422893e-50,2.709246901264001e-80,1.3719846862575574e-09,1.3719847014032386e-09,1.3147916211427183e-05,2.7894971086652878e-22,1.5145402267173567e-17
2.0172639482717852e-08,0.46006772642762633,1.9738612489118911e-28,4.394746567363326e-23,1.5271329503871312e-31,1.4579021683462603e-27,0.0,0.0,1.0617675167476236e-25,8.927667850954275e-46,7.559054860038552e-27,8.931778972725817e-39,9.417198512954611e-26,1.1317982526877564e-79,1.134674717057154e-56,3.89224701246048e-53,1.5841148629227885e-58,3.744809486360222e-17,9.94786096007608e-85,1.745549140022881e-85,1.172805911550417e-65,1.1944198522097464e-69,1.0688865001684768e-55,4.44686381310406e-71,8.271012662360979e-47,5.122806857032381e-61,2.373885550030345e-62,3.3687250033106084e-74,4.899656820497085e-112,1.1198726334553962e-92,6.795092185212813e-44,2.8251281526581777e-86,3.601919688847523e-64,4.939163861766132e-84,3.76,0.0,0.7226833185697779,0.9999868520837889,9.734107391740771e-49,4.0783510354144864e-78,2.0913817128088442e-09,2.0913817502573694e-09,1.3147916211006277e-05,4.303308735974101e-22,3.744809496533325e-17
3.405067712688974e-08,0.4600677265483597,1.9939892189164144e-27,7.418170921804706e-23,3.0166589161837424e-30,8.172489876340651e-27,0.0,0.0,6.223227178136941e-25,3.0856511883482397e-44,7.039605847682336e-26,1.6148210207182505e-37,4.998725864902383e-25,2.4540430058723603e-78,6.02626243029193e-55,3.5000060497411784e-52,8.819798997689517e-57,1.127405594986327e-16,8.805960103380657e-82,1.4531632818867806e-83,6.798768291978607e-64,5.74729427396097e-68,1.2524824715772344e-54,7.8277350540188e-69,1.6401508841918832e-45,2.8504857375268776e-59,6.95328507716319e-61,1.7987430293834348e-72,9.114757296651603e-109,3.633915496272329e-90,1.0392551212182456e-42,1.2943077107091019e-83,2.087111147172708e-62,2.7726132651629707e-81,3.76,0.0,0.7226833171309838,0.9999868520837889,1.150350274667194e-46,1.3252403712606773e-75,3.530175732359836e-09,3.5301758451011293e-09,1.3147916210984744e-05,7.330931919803669e-22,1.1274056006890134e-16
6.180675241523352e-08,0.46006772678982644,2.3208354103162442e-26,1.3465025724680492e-22,6.96844773080715e-29,5.415995703201815e-26,0.0,0.0,4.435677805110605e-24,1.4935709052393606e-42,7.880449775017277e-25,3.576915251932278e-36,2.9911858027445024e-24,6.327749781403334e-77,3.8786511846674213e-53,3.736071268433808e-51,6.706987936804903e-55,3.8607379950443264e-16,1.1660744114976963e-78,1.4895511272029422e-81,4.879675173026726e-62,3.2243362812732673e-66,1.6164621811449827e-53,2.036844009074576e-66,5.329019369692771e-44,2.0331663217293165e-57,2.503707737260076e-59,1.3083491588341195e-70,3.0347061943225403e-105,1.8395205489138465e-87,1.9157543033505277e-41,8.2992411125337955e-81,1.4966523956992246e-60,2.431826958956495e-78,3.76,0.0,0.7226833142533956,0.9999868520837888,1.816055989507475e-44,6.727140802540213e-73,6.407763637255496e-09,6.407764023330637e-09,1.3147916210983834e-05,1.3386178000359849e-21,3.860738032836634e-16
8.956282770357729e-08,0.4600677270312931,7.723074234235081e-26,1.951189604591132e-22,2.9153583831988386e-28,1.4732697124044294e-25,0.0,0.0,1.2512903848514779e-23,7.272128091677022e-42,2.6047428089666257e-24,1.4866023345936774e-35,7.675594451213354e-24,2.7877139988608716e-76,1.897002072357111e-52,1.254507244840316e-50,3.507081141763439e-54,7.821553433720694e-16,7.6009048438392645e-78,7.182296481878841e-81,2.634640476558478e-61,1.462533235498967e-65,5.710019369135194e-53,1.1713041594359075e-65,2.44582536787042e-43,1.0056410815958909e-56,1.1169971731572697e-58,6.894138186419468e-70,2.7082886291981833e-104,1.2976296138614978e-86,7.357882976013156e-41,5.2491698578649e-80,8.078189473440685e-60,1.668355140112083e-77,3.76,0.0,0.7226833113758074,0.9999868520837885,1.0659865347107274e-43,4.749147475329205e-72,9.285351407944836e-09,9.285352190102134e-09,1.3147916210983456e-05,1.944142379217853e-21,7.821553536524066e-16
9.999999999999998e-08,0.4600677272727598,1.1658769119168664e-25,2.178572404717003e-22,4.880149646029748e-28,2.0559982778218698e-25,0.0,0.0,1.7745505637568902e-23,1.562305336276738e-41,3.927218709774869e-24,2.48427772656005e-35,1.0419343579690144e-23,5.266050066626079e-76,4.346772264802163e-52,1.941130894780899e-50,8.130175186245924e-54,9.772519622304737e-16,3.549551216462549e-77,1.9469461456690878e-80,5.620914951023064e-61,3.3694847196238042e-65,9.11204506024754e-53,3.88482876905557e-65,5.075839323969827e-43,2.350469902547946e-56,2.2508435294748602e-58,1.6235550659352782e-69,1.116450884674299e-103,4.1674442397935125e-86,1.305571910760881e-40,2.046689254438859e-79,1.723219136878396e-59,6.436175042841081e-77,3.76,0.0,0.7226833102937422,0.9999868520837881,2.7940682721378233e-43,1.5253919384939759e-71,1.0367416420668084e-08,1.0367417397922232e-08,1.3147916210983317e-05,2.1718389824154603e-21,9.772519765770362e-16
1.1731890299192106e-07,0.4600677272727598,1.8189457315369753e-25,2.55587964326485e-22,8.140422477973476e-28,3.0229478699585316e-25,0.0,0.0,2.6428213961838088e-23,2.948014612268735e-41,6.121666706297991e-24,4.139768585594221e-35,1.4972178738552514e-23,9.378472542751742e-76,8.411794007328874e-52,3.08047860770076e-50,1.580149793583423e-53,1.3009851842276428e-15,8.178237842168733e-77,3.9858146456883575e-80,1.057618410454933e-60,6.533781219277992e-65,1.4757190243928411e-52,8.387510927162793e-65,9.439948230047386e-43,4.582009176723879e-56,4.1322894321680694e-58,3.173620656801343e-69,2.5196322585812564e-103,8.92946595407987e-86,2.251041319757707e-40,4.571839318850394e-79,3.2421867874138765e-59,1.4347648383816384e-76,3.76,0.0,0.7226833084982193,0.9999868520837878,5.661557580795515e-43,3.2684993672863418e-71,1.2162939044427864e-08,1.2162940345415619e-08,1.3147916210983085e-05,2.549666929523406e-21,1.3009852053214884e-15
1.728310535686086e-07,0.46006772775569327,5.730102331363232e-25,3.765273563412981e-22,3.243335066498385e-27,8.026288410184536e-25,0.0,0.0,7.312550277383962e-23,2.559098987240298e-40,1.9300329697230403e-23,1.6482945345093895e-34,3.670635462928888e-23,1.3197053139673893e-74,8.248733723760748e-51,1.1037027410445861e-49,1.635092242873851e-52,2.62672758233931e-15,8.665191099526162e-75,5.3571245512391226e-79,8.792629700276611e-60,6.100422093054318e-64,5.9411955979088896e-52,3.0090386804711564e-63,7.922160553587627e-42,4.627109599292953e-55,2.944674026813551e-57,3.8052606856036396e-68,3.316511187299201e-101,3.8617153196350104e-84,1.1796892214717348e-39,3.023204284363932e-77,2.6945370803111196e-58,9.637243446891332e-75,3.76,0.0,0.7226833027430429,0.9999868520837866,8.031869583435094e-42,1.4136736207514298e-69,1.791811400241994e-08,1.791811662915134e-08,1.3147916210982343e-05,3.760715961953237e-21,2.6267276383459954e-15
2.2834320414529616e-07,0.46006772823862657,1.324443767997866e-24,4.974699235431151e-22,8.847814728313876e-27,1.6516866114698742e-24,0.0,0.0,1.553488973210788e-22,1.0037683219570572e-39,4.4732426602515964e-23,4.5018742339253495e-34,7.052070892081243e-23,6.9930854114206375e-74,3.232239825062091e-50,2.7461304297838615e-49,6.829364688231243e-52,4.403859190196637e-15,6.430177515293901e-74,2.3149069847578655e-78,3.527439203572843e-59,2.3123084953821105e-63,1.6067003384979478e-51,1.7775193090176984e-62,3.0621613402251994e-41,1.8913719028352315e-54,1.0295700432910504e-56,1.690099103477529e-67,3.740447095075581e-100,2.4598405057046504e-83,3.5571697680854225e-39,1.9208014447248727e-76,1.0806550727231869e-57,6.736183686122112e-74,3.76,0.0,0.7226832969878666,0.9999868520837847,3.770698700712013e-41,9.014049635858102e-69,2.3673288466887587e-08,2.3673292870751862e-08,1.3147916210981593e-05,4.971764887982861e-21,4.403859305449774e-15
3.393675052986713e-07,0.46006772920449335,4.986207011450959e-24,7.39384722298474e-22,4.9721124242030903e-26,5.100127881092961e-24,0.0,0.0,5.118380781939636e-22,1.2334138826562256e-38,1.711921445583526e-22,2.5650021113994276e-33,1.8468997297001264e-22,3.554834427128283e-72,3.467080935313545e-49,1.1062703406639256e-48,9.880253486145926e-51,9.440326506693388e-15,1.1688956100299975e-58,1.4816040863718483e-58,2.4476684751505623e-37,1.4760928166790904e-36,8.307532198230008e-51,7.33442639566961e-61,3.569964986530572e-40,2.288684597930422e-53,7.910878493052017e-56,2.294767720249577e-58,4.1147278472512907e-97,3.462060877536119e-81,1.9760629416662531e-38,1.2290957070440163e-74,1.3821927695459446e-56,6.878114804950499e-72,3.76,0.0,0.7226832854775144,0.9999868520837797,8.896632472723772e-40,7.09067733506358e-67,3.518363577526141e-08,3.5183645215595655e-08,1.3147916210980075e-05,7.393862391407515e-21,9.440326862575506e-15
4.503918064520464e-07,0.46006773017036023,1.2513011253091649e-23,9.813681244587937e-22,1.5919783510072594e-25,1.1468669108211374e-23,0.0,0.0,1.201093725728651e-21,5.985233398637116e-38,4.364303512187312e-22,8.31397960659174e-33,3.638425705720435e-22,2.8830387407130256e-71,1.567352891765793e-48,2.9041380354131036e-48,5.074879629818725e-50,1.6430639359925507e-14,-1.5465390898823723e-55,-1.9788694240009552e-55,-3.2701691647133823e-34,-1.9740788333399927e-33,2.703602560617635e-50,5.491882055110635e-60,1.686952878672316e-39,1.0832244775201481e-52,3.015585752526648e-55,-4.8530007898898245e-57,3.180396081238283e-96,1.270740885533707e-80,6.442398352482029e-38,1.0080777320365632e-73,6.52425304745407e-56,6.2895828447402795e-71,3.76,0.0,0.7226832739671623,0.9999868520837727,5.4864775395052205e-39,6.07253044703252e-66,4.669398094740656e-08,4.6693997378056536e-08,1.3147916210978532e-05,9.81595943513837e-21,1.6430640160198428e-14
6.724404087587966e-07,0.46006773210209356,4.6820501077462256e-23,1.4658834016486458e-21,9.266240955899395e-25,3.780167906525395e-23,0.0,0.0,4.22038042217114e-21,7.773391989991819e-37,1.7059653757074957e-21,5.036859783045351e-32,9.31800153945605e-22,1.517725181452953e-69,1.5236765898937399e-47,1.1865533896902582e-47,7.11984911666338e-49,3.6299802886144007e-14,-1.1645261511418916e-54,-9.6409177304242e-38,-6.128928964838199e-34,-5.333178154110128e-34,1.7652109662823266e-49,2.2071887602343104e-58,1.9089882334618323e-38,1.1813217278836262e-51,2.0794995458051592e-54,-3.7159742620016574e-56,-7.671180220483461e-94,-8.072461942873593e-79,3.5656771836445717e-37,5.086835899994383e-72,7.346208494893658e-55,5.020568221784325e-69,3.76,0.0,0.7226832509464585,0.9999868520837528,1.2763164703832854e-37,3.9440514716100173e-64,6.971466485348866e-08,6.971470115330883e-08,1.3147916210975367e-05,1.4660152137310976e-20,3.6299805523909536e-14
