Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164),CF2O(49),S(125),C2HF(58),S(463),C2HF(468),C2H2F3(68),S(165),S(464),S(130),C2H2F2(59),C2H3F2(65),C2H2F3(67),CF2(43),CHFCF2(55),CF2CH(73),C2HF2(72),S(179),C2H3F2(64),CHF2(82),CHF3(42),S(1244),S(1385),CF2O2(181),CF2O2(276),CH2F2(41),S(203),S(1542),CHO2(322),C2F(467),S(174),S(413),S(1894),C2H3F2(66),C2HF4(54),CHFO(47),S(2753),S(512),CF2CF2(61),C2HF3(169),C2HF4(69)
2.913723124524478e-09,0.8658221576592149,1.9374258018983023e-10,1.2495310184618975e-11,1.285286043190456e-12,1.3222874632907905e-12,0.0,0.0,3.519357710458665e-08,2.3309550279115484e-13,1.1145367104266085e-12,1.2862104071707807e-12,2.5589915152231624e-15,2.549486261245016e-25,8.729788860649391e-17,3.9753553404055865e-10,3.958071805076668e-12,5.158364549685832e-10,6.049499720501827e-25,6.69817910260412e-19,1.2271146505816666e-21,7.481559251657235e-21,3.230952938639385e-09,2.56218941707467e-22,1.5195425095530606e-17,8.938090861286412e-27,1.483199298354798e-29,2.3850630324706395e-22,7.90757283873231e-27,9.634604713510857e-27,5.298537751121763e-18,3.767625283011679e-30,1.2731804650533834e-30,6.059585511459637e-31,3.76,0.0,0.6885848743521972,0.9973694432452993,1.9947691057143265e-13,3.495558484659227e-15,0.0009501295074886787,0.00095016263640379,0.002630521031127811,7.950451368870239e-13,5.152679770022566e-10,3.551886405135667e-08,1.5208851067804054e-08,2.7381925857036275e-13,2.0805782219793414e-14,2.3048810769743076e-10,8.499725632210532e-12,6.167662082877624e-16,5.318797853285401e-11,1.5507082671624988e-09,5.682743296100766e-10,1.2879287942412726e-10,1.0446942407219252e-11,4.1100017231304427e-11,1.4175663409254473e-12,1.4153704550426501e-14,1.4912331412047783e-14,2.0432649732687764e-12,1.2405555049838928e-16,3.6249748447590834e-09,1.1320250137682873e-18,7.054388006581844e-23,8.857162906951653e-18,7.384793755914306e-18,5.515399948478277e-18,2.8558443354063806e-14,2.0530526191369675e-23,6.197418011572842e-19,1.0799141315318746e-19,1.4984234693331043e-14,7.16607708988411e-21,2.8077705028648594e-23,4.581631915473701e-13,2.3886280347016004e-17,2.0914923064847164e-22,2.1046314177883796e-22,1.3109337413203619e-14,3.958731768242401e-20,5.341582156484151e-17,1.2199402138686143e-17
2.9689665904629046e-09,0.8658250174085023,2.0351344222991561e-10,1.2941629424771122e-11,1.360777808916226e-12,1.4048261365539735e-12,0.0,0.0,3.585989499006853e-08,2.4200934897869935e-13,1.1776811074772815e-12,1.359053401481383e-12,2.7125335994600784e-15,2.691099623575959e-25,9.044631383322207e-17,4.120661407117176e-10,4.176063769487452e-12,5.359392432526301e-10,6.626131259966276e-25,7.21960098879159e-19,1.34449749759994e-21,8.194062499614122e-21,3.285057933579684e-09,2.7675009373513873e-22,1.6306867194421232e-17,9.915486255797496e-27,1.657939025417728e-29,2.6282835589695166e-22,8.975268339880235e-27,1.088974988341219e-26,5.61596207188765e-18,4.273458087551657e-30,1.42805971688685e-30,6.908795721186837e-31,3.76,0.0,0.6885668716839797,0.9973691556914657,2.1115345261224618e-13,3.759950902408832e-15,0.00096813072934613,0.0009681651243960767,0.002630807897982767,8.121143615395743e-13,5.35338540552305e-10,3.619785384507763e-08,1.5790915319948685e-08,2.817844216447318e-13,2.2002165573970985e-14,2.381397382053925e-10,8.832552135751305e-12,6.42121741646033e-16,5.4653782500917456e-11,1.610590166170507e-09,5.87898759387155e-10,1.3363878740474748e-10,1.0913551321941946e-11,4.3339030353494095e-11,1.471961856933864e-12,1.4874516095366312e-14,1.5575325691213248e-14,2.1063986390757532e-12,1.3302591858479659e-16,3.6935304537346376e-09,1.199747295583083e-18,7.443759383995567e-23,9.489396762734809e-18,7.774952048616868e-18,5.9232500789065775e-18,2.99450515643981e-14,2.157041131734273e-23,6.544036988155398e-19,1.1468408537235014e-19,1.5523036728115144e-14,7.560512461009278e-21,1.4477908458799917e-23,4.82079474249903e-13,2.567840219544071e-17,2.260685162831318e-22,2.2912119939250147e-22,1.3703838467615483e-14,4.337290357796917e-20,5.732363164608875e-17,1.3111203930768631e-17
3.024210056401331e-09,0.8658278770848133,2.1359704895238985e-10,1.3396475781226296e-11,1.4392540552157006e-12,1.4909822664701251e-12,0.0,0.0,3.652618716809161e-08,2.510901924594906e-13,1.2431117367373535e-12,1.4345322509318547e-12,2.8721506324448005e-15,2.83765250874631e-25,9.364360577523992e-17,4.268326664415608e-10,4.401508185542036e-12,5.564210500730552e-10,7.245186785416893e-25,7.770842304220233e-19,1.4705636399289864e-21,8.958913063576783e-21,3.338919151253143e-09,2.9849902484942933e-22,1.7475792371997253e-17,1.097892083439852e-26,1.849417820443073e-29,2.8911690130748877e-22,1.0162544239729443e-26,1.2280215412398667e-26,5.946064557669924e-18,4.835354830621275e-30,1.5983481899423978e-30,7.857499063166593e-31,3.76,0.0,0.6885488694859315,0.997368903979588,2.2328295573680557e-13,4.038756977600205e-15,0.0009861314678229725,0.0009861671526689327,0.0026310589225157226,8.291648768926907e-13,5.557869554709081e-10,3.6877077435983516e-08,1.6383905255319423e-08,2.8979705471024293e-13,2.3243188061609435e-14,2.4587900268026373e-10,9.171626905901426e-12,6.680533649751076e-16,5.612549791752558e-11,1.6716162603050805e-09,6.077841886063553e-10,1.3857059486195744e-10,1.1392294055004097e-11,4.5653035248459154e-11,1.5273903394211452e-12,1.5618756009025696e-14,1.6255034914115917e-14,2.1700913143018947e-12,1.4247435539589732e-16,3.762079632457573e-09,1.2700546403118528e-18,7.846136335722655e-23,1.0153575213692316e-17,8.177712066587907e-18,6.3534887000955034e-18,3.1367155188763974e-14,2.2640890390907333e-23,6.902731952773106e-19,1.2167381586172422e-19,1.6068928632138173e-14,7.969124746700913e-21,-9.145798602444202e-24,5.067232311044687e-13,2.756697243065963e-17,2.4400242725354012e-22,2.4901110310167937e-22,1.4311115742046285e-14,4.7438541654702137e-20,6.143268911867463e-17,1.4071751258688873e-17
3.0794535223397574e-09,0.8658307366881505,2.2399728436495385e-10,1.3859899860802284e-11,1.520777859623205e-12,1.5808496495770596e-12,0.0,0.0,3.719245367768312e-08,2.6033802007902903e-13,1.3108653669013073e-12,1.512689282040761e-12,3.0379648466658893e-15,2.9892164396434605e-25,9.688943124126678e-17,4.418338647701227e-10,4.63450307855584e-12,5.772817981804179e-10,7.908886442563742e-25,8.353014514701649e-19,1.6057718354654221e-21,9.778843345029554e-21,3.39253774048055e-09,3.2151391134297756e-22,1.8703946504360248e-17,1.2134199154182383e-26,2.0588828852605089e-29,3.1749082769642373e-22,1.1480117161585591e-26,1.3817632257863475e-26,6.289121242111785e-18,5.458250032175687e-30,1.785250333806678e-30,8.91514403951576e-31,3.76,0.0,0.6885308677580401,0.9973686835194785,2.358745542556415e-13,4.332464288607269e-15,0.001004131722934932,0.0010041687212344122,0.00263127869491486,8.461982734238423e-13,5.766131257431572e-10,3.7556535614201984e-08,1.6987820635355806e-08,2.9785551022765836e-13,2.452964064352379e-14,2.5370445723603164e-10,9.51694718681206e-12,6.945648620046277e-16,5.7602850701571825e-11,1.7337867752030655e-09,6.279274726386126e-10,1.4358809093459515e-10,1.1883268995194634e-11,4.8042955549170536e-11,1.5838524690630141e-12,1.6386775665769432e-14,1.6951610852688026e-14,2.2343318719513448e-12,1.524178767060435e-16,3.830622381378641e-09,1.342991860350546e-18,8.261688060835387e-23,1.0850662050774134e-17,8.593228727248824e-18,6.806943925278717e-18,3.282471985084007e-14,2.3742291985657118e-23,7.273692264330274e-19,1.2896961814507062e-19,1.6621819166424625e-14,8.392197083304695e-21,-4.1827555140179987e-23,5.320997075466563e-13,2.9555173637986515e-17,2.629914591675435e-22,2.7018639193939146e-22,1.4931063974636282e-14,5.179904932386211e-20,6.57490024319925e-17,1.508262886303145e-17
3.134696988278184e-09,0.8658335962185161,2.3471798235751814e-10,1.4331952954529323e-11,1.6054125057958936e-12,1.6745228547810505e-12,0.0,0.0,3.78586945537732e-08,2.697528186944728e-13,1.3809785738179276e-12,1.5935665969233929e-12,3.210098819162929e-15,3.1458624623985576e-25,1.0018345947004873e-16,4.570684951556838e-10,4.875145300058576e-12,5.985214256163967e-10,8.61951972511104e-25,8.967249110571505e-19,1.7505954813099327e-21,1.0656670539591329e-20,3.4459148446706156e-09,3.458439698485139e-22,1.999308886558769e-17,1.338740156416102e-26,2.2876485555979147e-29,3.480738530271227e-22,1.2939429000369675e-26,1.5514381212721806e-26,6.645410697335684e-18,6.1474019634520795e-30,1.9900400060449484e-30,1.0091873307501924e-30,3.76,0.0,0.6885128665002932,0.9973684905082771,2.489374167924379e-13,4.641566740712447e-15,0.001022131494697682,0.0010221698301045696,0.002631471018039482,8.632161456411137e-13,5.978169707436633e-10,3.823622915404525e-08,1.760266122150484e-08,3.0595820217373655e-13,2.5862312878986396e-14,2.6161468366965827e-10,9.868510580676644e-12,7.216600216517261e-16,5.908557944597364e-11,1.7971019245446428e-09,6.483255042729873e-10,1.4869106404603888e-10,1.238657335427491e-11,5.0509702695658525e-11,1.6413489402861332e-12,1.7178925814716875e-14,1.7665206122991585e-14,2.299109537907666e-12,1.6287383717385847e-16,3.8991587009485685e-09,1.4186037028049463e-18,8.69058366872954e-23,1.1581630584939621e-17,9.021655707989642e-18,7.28446113439828e-18,3.4317700196005943e-14,2.4874945851925705e-23,7.657107817347549e-19,1.365807213605517e-19,1.7181619498223123e-14,8.829476061713499e-21,4.1077836229843355e-23,5.582139501455392e-13,3.1646226327067324e-17,2.8307695736059803e-22,2.9270167640002708e-22,1.556357530602866e-14,5.646972046969442e-20,7.027862021586758e-17,1.614543909542961e-17
3.1899404542166102e-09,0.8658364556759127,2.457629273538899e-10,1.4812686758504693e-11,1.6932214788388042e-12,1.772097212675042e-12,0.0,0.0,3.852490982837776e-08,2.7933457517236305e-13,1.4534877415831541e-12,1.6772060745546372e-12,3.388675475674219e-15,3.3076611607863555e-25,1.035253621283405e-16,4.725353229701935e-10,5.1235305415976205e-12,6.20139874172158e-10,9.379446081036476e-25,9.614697590094485e-19,1.9055227584627586e-21,1.1595297342368328e-20,3.4990516018217267e-09,3.7153946741736706e-22,2.1344991673051876e-17,1.4744891933227198e-26,2.53709859018158e-29,3.809946263072899e-22,1.4552680964456373e-26,1.7383625842963754e-26,7.015214099954838e-18,6.908406903860877e-30,2.214063154137936e-30,1.1398561151749884e-30,3.76,0.0,0.6884948657126785,0.9973683216941921,2.6248074666776196e-13,4.966564491119814e-15,0.001040130783126855,0.0010401704792914572,0.002631639143681793,8.802198733514036e-13,6.193984136949338e-10,3.891615881540203e-08,1.822842677522098e-08,3.141036039286291e-13,2.7241992928173098e-14,2.69608289009758e-10,1.0226314774346302e-11,7.493426380090001e-16,6.057343487192622e-11,1.8615619105684054e-09,6.689752132771818e-10,1.5387930193323684e-10,1.2902303180812834e-11,5.3054176136572315e-11,1.699880461441562e-12,1.7995556586392898e-14,1.8395973588257646e-14,2.3644138789068454e-12,1.7385993230721067e-16,3.967688591618054e-09,1.496934852888503e-18,9.132992185215178e-23,1.234746351475607e-17,9.46314547312248e-18,7.786903076827643e-18,3.5846040337531335e-14,2.6039182890940575e-23,8.053169031609538e-19,1.4451657586140548e-19,1.7748242196270497e-14,9.282764261951336e-21,-1.0381090429301402e-22,5.850708105384154e-13,3.384338841218571e-17,3.043011210777796e-22,3.166126283299849e-22,1.6208539495301237e-14,6.146633055385577e-20,7.502762969340883e-17,1.7261801628203425e-17
3.2451839201550366e-09,0.8658393150603427,2.5713585496282185e-10,1.530215321252585e-11,1.7842684585357072e-12,1.8736688047889094e-12,0.0,0.0,3.919109953246804e-08,2.890832763850586e-13,1.5284290635130265e-12,1.7636493719274672e-12,3.573818085250522e-15,3.474682670586604e-25,1.0691481330909825e-16,4.882331194847527e-10,5.3797533485189306e-12,6.421370827475005e-10,1.0191095516404278e-24,1.0296531442880934e-18,2.0710567759521975e-21,1.2597712650039315e-20,3.5519491445338615e-09,3.9865173164316117e-22,2.276143962955057e-17,1.621332535113853e-26,2.8086884654499313e-29,4.1638682856627918e-22,1.6332867886151365e-26,1.9439345619136125e-26,7.39881527932537e-18,7.747213440347682e-30,2.458740511769579e-30,1.2846851471679618e-30,3.76,0.0,0.6884768653951836,0.997368174003479,2.765137822665249e-13,5.3079638740936545e-15,0.0010581295882380502,0.0010581706688071292,0.002631786145585949,8.972105489189157e-13,6.413573750244553e-10,3.9596325345818744e-08,1.886511705796599e-08,3.2229024607862376e-13,2.866946755460823e-14,2.7768390506357337e-10,1.0590357383333453e-11,7.77616510331634e-16,6.206617925721363e-11,1.927166924610974e-09,6.898735659588426e-10,1.591525916749877e-10,1.3430553373868927e-11,5.5677263530771896e-11,1.7594477548950697e-12,1.883701749955088e-14,1.9144066019769742e-14,2.430234790228577e-12,1.853941997051024e-16,4.036212053837775e-09,1.5780299279765708e-18,9.589082494006726e-23,1.3149152790060026e-17,9.917849303785645e-18,8.31514994122191e-18,3.7409674303093705e-14,2.723533491023672e-23,8.462066792864145e-19,1.5278685876398705e-19,1.832160068008656e-14,9.748825949433882e-21,3.3139830192105923e-22,6.126749493790545e-13,3.614995469278826e-17,3.2670700763321508e-22,3.4197597130737836e-22,1.686584414329506e-14,6.680514171617112e-20,8.000215509351438e-17,1.8433353164127727e-17
3.300427386093463e-09,0.8658421743718092,2.688404526351307e-10,1.5800404800232778e-11,1.878617317931053e-12,1.979334452579501e-12,0.0,0.0,3.9857263695615894e-08,2.989989092113869e-13,1.6058385428415973e-12,1.852937924872108e-12,3.7656502611227225e-15,3.6469966938864572e-25,1.1035148953047323e-16,5.041606618157505e-10,5.643907133860599e-12,6.645130001352741e-10,1.1056969214252912e-24,1.1013942133307542e-18,2.2477157177509166e-21,1.3666992281994287e-20,3.6046086000606456e-09,4.272331601079963e-22,2.4244229456823192e-17,1.7799655832188512e-26,3.1039476461026925e-29,4.543892732605007e-22,1.8293812232901906e-26,2.1696368727757203e-26,7.79650077575067e-18,8.670136739849284e-30,2.7255702723497914e-30,1.4449195703262647e-30,3.76,0.0,0.6884588655477962,0.9973680446123686,2.910457973614668e-13,5.666277325486927e-15,0.0010761279100468192,0.0010761703986636375,0.002631914847521043,9.141892851832405e-13,6.63693785151834e-10,4.0276729480352206e-08,1.9512731831208924e-08,3.3051671404208273e-13,3.014552212761161e-14,2.858401879637791e-10,1.0960636256131403e-11,8.064854430418708e-16,6.356358584067065e-11,1.9939171476691593e-09,7.110175647234325e-10,1.6451071972311823e-10,1.3971417696885029e-11,5.837984095129049e-11,1.820051556793288e-12,1.970365746790256e-14,1.9909636767315343e-14,2.496562482924414e-12,1.9749502234705862e-16,4.104729088058379e-09,1.661933478191157e-18,1.0059023352172971e-22,1.3987699478816725e-17,1.0385917318661443e-17,8.870099529998533e-18,3.900852648509502e-14,2.846373441703645e-23,8.883992444508963e-19,1.6140147961450116e-19,1.890161030750488e-14,1.0233005119188052e-20,1.9760497678873083e-22,6.410308403505917e-13,3.856925632722839e-17,3.503385360607265e-22,3.68849471040862e-22,1.753537492159072e-14,7.250290794216319e-20,8.520835603442213e-17,1.966174714239529e-17
3.3556708520318895e-09,0.8658450336103142,2.8088036032123116e-10,1.6307494611894412e-11,1.976332115230241e-12,2.089191706552098e-12,0.0,0.0,4.052340234466478e-08,3.0908146053911627e-13,1.6857519936698773e-12,1.9451129491102655e-12,3.964295977021189e-15,3.824672513792258e-25,1.138350697343858e-16,5.203167328903595e-10,5.916084192336906e-12,6.872675879178791e-10,1.1979640137073195e-24,1.1768141083430481e-18,2.436032987568234e-21,1.480629967813295e-20,3.657031090341497e-09,4.573372306649524e-22,2.5795169439309663e-17,1.9511144419449975e-26,3.424481984304878e-29,4.951460101278779e-22,2.045020052038715e-26,2.4170407104192486e-26,8.208559929417069e-18,9.6838738614044e-30,3.0161309388596787e-30,1.621889379583564e-30,3.76,0.0,0.688440866170504,0.9973679312127643,3.0608610146735573e-13,6.0420233067667626e-15,0.0010941257485686667,0.0010941696688730343,0.002632027557583754,9.311572377616872e-13,6.864075873813132e-10,4.095737194044198e-08,2.0171270856425983e-08,3.387816459639309e-13,3.1670940624814106e-14,2.9407581772202785e-10,1.1337149541929477e-11,8.359532457337486e-16,6.506543831086886e-11,2.061812750882461e-09,7.324042476290484e-10,1.6995347193426355e-10,1.4524988791818041e-11,6.116277308742833e-11,1.8816926169957877e-12,2.059582480672037e-14,2.069283991016491e-14,2.56338747218817e-12,2.1018113297732146e-16,4.1732396947304904e-09,1.7486900019684526e-18,1.0542983505612887e-22,1.486411364099492e-17,1.0867498489370844e-17,9.45266748294625e-18,4.0642512072111605e-14,2.9724714804202445e-23,9.319137858755434e-19,1.703705864221507e-19,1.948818855965349e-14,1.0734172911540279e-20,-1.7551114747262058e-22,6.701427741012474e-13,4.1104660309926154e-17,3.7524049105177563e-22,3.972919244382115e-22,1.8217015771272224e-14,7.857688019783854e-20,9.065242593966138e-17,2.094865344652843e-17
3.410914317970316e-09,0.8658478927758607,2.9325917093729717e-10,1.6823476172934747e-11,2.077477091355424e-12,2.203338838602929e-12,0.0,0.0,4.1189515504228716e-08,3.193309172639839e-13,1.7682050417680815e-12,2.0402154411741616e-12,4.169879572526245e-15,4.007779005184645e-25,1.1736523528515756e-16,5.367001214400177e-10,6.196375710301034e-12,7.104008134163134e-10,1.2961753436463868e-24,1.2560359660465589e-18,2.6365573088743224e-21,1.6018886369102205e-20,3.709217732006088e-09,4.89018509746516e-22,2.7416079104377095e-17,2.1355365192598144e-26,3.7719755366057035e-29,5.388064014796957e-22,2.2817611367491517e-26,2.6878083291403905e-26,8.635284934234287e-18,1.0795515404519544e-29,3.332083502519196e-30,1.817012616796834e-30,3.76,0.0,0.6884228672632945,0.9973678319125502,3.2164404011163784e-13,6.435726250883652e-15,0.0011121231038190554,0.0011121684794473735,0.002632126167889909,9.481154549725248e-13,7.094987308516198e-10,4.163825343455536e-08,2.08407338951005e-08,3.4708373135437875e-13,3.3246505633996366e-14,3.0238949791196734e-10,1.1719895523193314e-11,8.660237331667919e-16,6.65715304712326e-11,2.1308538958490447e-09,7.540306880691704e-10,1.7548063359046426e-10,1.5091358189156646e-11,6.402691338681817e-11,1.9443716991774536e-12,2.1513867237755832e-14,2.1493829891797166e-14,2.630700569624734e-12,2.2347161591514813e-16,4.241743874304705e-09,1.838343950624467e-18,1.10411317079648e-22,1.577941423594988e-17,1.1362740656489185e-17,1.0063787370905576e-17,4.231153734329185e-14,3.101861040189709e-23,9.767695443461894e-19,1.7970457007163229e-19,2.008125441636903e-14,1.1250218606701431e-20,-2.3277611410669833e-22,7.000148609931466e-13,4.37595691036607e-17,4.0145852619373766e-22,4.273631515923148e-22,1.8910649032698744e-14,8.504481003921307e-20,9.634059094098464e-17,2.2295758199000915e-17
3.4661577839087423e-09,0.8658507518684506,3.0598043112447983e-10,1.7348403278555465e-11,2.1821166650203956e-12,2.3218748294777165e-12,0.0,0.0,4.185560319774852e-08,3.2974726628765787e-13,1.85323312577634e-12,2.1382861798050162e-12,4.382525755105947e-15,4.196384652230802e-25,1.2094166996749404e-16,5.533096219801687e-10,6.484871781968344e-12,7.339126429502124e-10,1.4006027117053763e-24,1.3391849156369e-18,2.8498528871606306e-21,1.7308092737739647e-20,3.761169636391469e-09,5.223326659638925e-22,2.9108788698705955e-17,2.3340215062178956e-26,4.1481935361133374e-29,5.855252463867235e-22,2.541256162853233e-26,2.9836974539152535e-26,9.076970913120113e-18,1.2012564644708802e-29,3.6751750193616315e-30,2.031800653233498e-30,3.76,0.0,0.6884048688261555,0.9973677450249092,3.3772899526016254e-13,6.847916474127172e-15,0.0011301199758134144,0.001130166830398705,0.002632212365256149,9.65064772613199e-13,7.32967163796362e-10,4.2319374659482234e-08,2.1521120708722833e-08,3.554217088082986e-13,3.487299835608788e-14,3.107799551522433e-10,1.210887245654875e-11,8.96700725256731e-16,6.808166567784595e-11,2.201040735156218e-09,7.758939942561097e-10,1.810919894324511e-10,1.5670616324146226e-11,6.697310428687688e-11,2.0080895809147686e-12,2.2458131897384202e-14,2.2312761174321858e-14,2.6984928704734255e-12,2.3738590960662203e-16,4.310241627231595e-09,1.9309397292019497e-18,1.1553636705359855e-22,1.6734628969389883e-17,1.1871790556535192e-17,1.0704410831141902e-17,4.401550014698661e-14,3.234575636919602e-23,1.0229858116583584e-18,1.8941407150235583e-19,2.068072777000625e-14,1.1782349904376569e-20,-1.7501400238280283e-22,7.306510355898689e-13,4.653742004057194e-17,4.290391692190077e-22,4.591239830195555e-22,1.961615566107134e-14,9.192495549110927e-20,1.0227910809131089e-16,2.3704763426683004e-17
3.5214012498471687e-09,0.8658536108880867,3.190476420070397e-10,1.788233001143505e-11,2.2903154259179133e-12,2.4448993561622995e-12,0.0,0.0,4.252166544809183e-08,3.403304945165677e-13,1.940871498272189e-12,2.239365727209095e-12,4.6023595991381026e-15,4.390557565893132e-25,1.2456405998480043e-16,5.701440347744119e-10,6.781661425624161e-12,7.578030427690816e-10,1.5115252698418756e-24,1.426388076735596e-18,3.076499571843038e-21,1.8677348777157237e-20,3.8128879095751175e-09,5.573364837319999e-22,3.0875138663378237e-17,2.5473923612582323e-26,4.5549853890630873e-29,6.354629049357551e-22,2.82525531190283e-26,3.3065657358754634e-26,9.533915987198069e-18,1.3342956792960932e-29,4.047242225708425e-30,2.2678635807936162e-30,3.76,0.0,0.6883868708590746,0.997367668949133,3.543503857210829e-13,7.27913008806604e-15,0.0011481163645671389,0.0011481647217390812,0.0026322877503911378,9.820058905138687e-13,7.56812834473568e-10,4.300073630117201e-08,2.2212431058790263e-08,3.637943636702512e-13,3.655119860817476e-14,3.192459385917102e-10,1.2504078596226707e-11,9.279880470713437e-16,6.95956562696538e-11,2.27237341291811e-09,7.979913087050159e-10,1.8678732369333746e-10,1.6262852552947788e-11,7.000217744575597e-11,2.0728470536431004e-12,2.3428965344825835e-14,2.314978829352711e-14,2.7667557407610446e-12,2.5194380949559525e-16,4.378732953961707e-09,2.026521694353631e-18,1.2080667207434814e-22,1.7730794140469926e-17,1.2394793846850593e-17,1.1375507721253902e-17,4.575429037465518e-14,3.3706488464454965e-23,1.0705819268105705e-18,1.9950998895477204e-19,2.1286529507309554e-14,1.2329956113112697e-20,2.134632058850627e-22,7.6205506114193e-13,4.9441684724087665e-17,4.580298271277187e-22,4.926362470414897e-22,2.0333415442169952e-14,9.923608691547437e-20,1.0847426358268337e-16,2.5177386726817248e-17
