Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164),CF2O(49),S(125),C2HF(58),S(463),C2HF(468),C2H2F3(68),S(165),S(464),S(130),C2H2F2(59),C2H3F2(65),C2H2F3(67),CF2(43),CHFCF2(55),CF2CH(73),C2HF2(72),S(179),C2H3F2(64),CHF2(82),CHF3(42),S(1244),S(1385),CF2O2(181),CF2O2(276),CH2F2(41),S(203),S(1542),CHO2(322),C2F(467),S(174),S(413),S(1894),C2H3F2(66),C2HF4(54),CHFO(47),S(2753),S(512),CF2CF2(61),C2HF3(169),C2HF4(69),C2HFO(577),S(3833),S(2867),F(37),S(344),CFO(51),C1OO1(180)
1.9883572472351593e-05,0.8606394666574423,0.0013693203178782812,0.0006331021705591102,0.0006681985156635401,0.015581172631815894,0.0,0.0,0.005813663800291109,0.0005284921202338745,0.04490621423846966,0.0012976315133855292,0.000863886237807492,5.872396531791814e-10,2.0562321615394747e-07,1.6294938987239004e-05,0.0004390066854162431,0.010921863923943884,2.106809318871847e-05,7.5909761068034e-09,1.4287779544534717e-07,1.1369873700511194e-09,6.884063502468787e-07,3.022147899095555e-06,2.764582189190707e-07,3.450860024850157e-06,3.7726385373769756e-09,3.1964279682489335e-06,9.524384853625687e-07,6.765732623560705e-09,1.5007954068586032e-06,4.967263579389402e-10,1.048529161409401e-09,2.752939434623941e-07,3.76,0.0,0.05611880527715039,0.9417309513938098,0.028115619584343988,0.0009437592426830763,0.44140827637683056,0.5308278686487846,0.001416671964670995,1.23250121170586e-10,0.01006327282151432,0.0005316559643880161,0.012785112651844255,1.2609925428557305e-08,1.836399138122019e-07,9.495163196586668e-06,0.0001440468248898487,0.0003055783083631348,2.3443764614072532e-08,0.0023767017736707934,8.058214923865475e-05,2.3303546725255363e-05,0.034995966773383715,0.009237056897063523,0.0015125948411264945,0.00018194405352824167,0.0009195554519959721,2.247999771222962e-05,0.006647627165317843,0.002089047191244874,5.103669957627912e-07,1.3849566048887002e-11,4.523429958454053e-06,9.955988487967688e-08,0.0039303581758980315,2.5165222709985596e-08,2.3457329452728922e-12,8.42526941907449e-08,3.8842964036832146e-05,1.588465637754346e-08,4.3218230256633124e-07,2.7052390855476995e-10,6.616111207074825e-06,3.0459755842856005e-06,0.0010248031108108864,1.332858132579184e-10,2.3933116637038412e-09,0.00016916157243252437,2.9108885267133716e-08,3.446599646150197e-06,7.060217087386782e-05,3.736955075882327e-11,2.1057534096428713e-05,3.599469074031148e-06,0.0001717373975565206,1.0395680973680915e-05,1.7092437372839522e-11
2.00290022129762e-05,0.8610183199793531,0.0013853553967217852,0.0006415216992350496,0.0006806161001574352,0.015971171041629033,0.0,0.0,0.005835653277159467,0.0005386699857949932,0.046236471035013986,0.0013350862330892776,0.0008757468517073811,6.113308461184076e-10,2.112394059440974e-07,1.652560791593864e-05,0.00044564820048019314,0.011111978334651003,2.1906310160386164e-05,7.761855092456145e-09,1.5247866018341226e-07,1.17438182299305e-09,7.005105977894549e-07,3.16699845831365e-06,2.815739544703391e-07,3.654991630020974e-06,3.9951799470392044e-09,3.3412358653644163e-06,9.9161157951376e-07,7.02099238264219e-09,1.5303640284141417e-06,5.114903485034776e-10,1.0994232269432376e-09,2.8753068111887167e-07,3.76,0.0,0.05502812819982632,0.9402542992364648,0.028967426135579153,0.0009659076235086586,0.44042917551864796,0.5320324876357466,0.0014144507124840323,1.227299355062427e-10,0.010419108928198653,0.0005291648397627434,0.013038673347028986,1.2525696087853796e-08,1.872883151106757e-07,9.479460250034082e-06,0.00014483502890507295,0.00031194688654441883,2.3718770382582463e-08,0.002414361590006866,8.128807144185784e-05,2.3336423974160255e-05,0.03589084428107798,0.009377481980248176,0.0015337634609046203,0.00018448956741059938,0.0009306532547742446,2.268342343382867e-05,0.006718850890572494,0.00214622373740668,5.154978560691247e-07,1.3988713722765452e-11,4.631995682483379e-06,1.0194134210196016e-07,0.004064423014228118,2.5327137204792648e-08,2.369290654581438e-12,8.517187240426818e-08,3.94152969635969e-05,1.5934295405213554e-08,4.359906730600732e-07,2.767663839909857e-10,6.692572301310901e-06,3.1495796269065623e-06,0.0010658478948778651,1.3754380204207346e-10,2.3857025290887353e-09,0.00017753463008748774,2.9551924025799728e-08,3.5805125328886633e-06,7.221594838812652e-05,3.8147109894647994e-11,2.167951198490952e-05,3.658601767759633e-06,0.0001771321002799917,1.091711797812929e-05,1.7541814823069016e-11
2.0174431953600804e-05,0.8613975670635959,0.0014012699753282003,0.0006498317228767756,0.0006929267337829135,0.01636586858631047,0.0,0.0,0.005855069700084237,0.0005485266423665244,0.047586455590143836,0.0013730759959508579,0.0008873912674868321,6.359285834130632e-10,2.1688842498990928e-07,1.6753444057743376e-05,0.00045225017669698714,0.011300418768898434,2.276495867881344e-05,7.93512036829757e-09,1.6260528226113188e-07,1.212199804187189e-09,7.125982612125573e-07,3.316063139302257e-06,2.86571414622451e-07,3.868739535578596e-06,4.226629014054445e-09,3.4901148380315004e-06,1.0316306486522327e-06,7.281273890541798e-09,1.5595044706076506e-06,5.263139394912327e-10,1.1518862422025004e-09,3.0008247545167794e-07,3.76,0.0,0.053955955563275634,0.9387603406760768,0.029832191659307387,0.0009881667563883308,0.4394114536892276,0.5332254300873338,0.0014122034263681477,1.2219805496484392e-10,0.010783380230549143,0.0005265524864047383,0.01329593452014646,1.2438624677182196e-08,1.9099053874824295e-07,9.462032390219747e-06,0.00014553790670804507,0.000318268879224588,2.3993425307129857e-08,0.0024520366176703163,8.197419977650548e-05,2.336621421114508e-05,0.03679293379489462,0.009517648127447233,0.0015545103632453997,0.0001869850313739036,0.0009414210124610955,2.2881507700292397e-05,0.006788211012601195,0.002203219180180902,5.204126254313047e-07,1.4121997557204139e-11,4.741017906696493e-06,1.0433257857294182e-07,0.004200381421350325,2.5481226243182435e-08,2.391855207907843e-12,8.605986928986242e-08,3.9989753755256886e-05,1.5975978258469943e-08,4.3965283078506734e-07,2.829647677506128e-10,6.76791726073115e-06,3.254133398798603e-06,0.0011076047782708513,1.4182260065425733e-10,2.377625239149856e-09,0.00018615076278599054,2.999415550741874e-08,3.7167310351270786e-06,7.383531503220207e-05,3.8923525715922267e-11,2.2310149149760666e-05,3.717484344945771e-06,0.00018260257107347366,1.1453005123479122e-05,1.7996411499878352e-11
2.031986169422541e-05,0.861777183282104,0.001417066320711147,0.0006580302755103326,0.0007051234945689567,0.016765178102908652,0.0,0.0,0.005871964999831763,0.0005580488835711618,0.048955834670925756,0.0014115920098669457,0.0008988140425566541,6.61030531047608e-10,2.2256831139145143e-07,1.6978389561103027e-05,0.00045881180377794784,0.01148703985414187,2.36439131374693e-05,8.110730949070462e-09,1.7327789859762552e-07,1.2504252850822712e-09,7.24667307545633e-07,3.469331676722925e-06,2.914471636484744e-07,4.092396435168917e-06,4.467106288197978e-09,3.6430747853518188e-06,1.0724851281194877e-06,7.546526524046848e-09,1.5881903218869714e-06,5.411862364289618e-10,1.2059239756395414e-09,3.129475474499254e-07,3.76,0.0,0.05290206623968679,0.9372494538004081,0.03070964762454996,0.0010105275989507401,0.438355998959322,0.5344070000577372,0.001409930671161253,1.216546962254325e-10,0.011156066308800497,0.0005238261695106045,0.013556836938366568,1.2348908770038773e-08,1.947457493016558e-07,9.44298989449307e-06,0.000146156140795802,0.00032453932575261205,2.426763623484034e-08,0.0024897132181011757,8.26407007216538e-05,2.3393137804644897e-05,0.03770186267663369,0.00965751041446531,0.0015748258584993037,0.00018942930696293315,0.0009518538100858473,2.3074287841787975e-05,0.006855719320976865,0.002259969395718944,5.25109623638161e-07,1.42493720912416e-11,4.850437412802006e-06,1.0673229784351841e-07,0.00433815138001744,2.5627593810663396e-08,2.413418906357676e-12,8.691633397585121e-08,4.056616685203494e-05,1.600986865986708e-08,4.431701480421913e-07,2.8911299728946497e-10,6.842148574616075e-06,3.3595552404638202e-06,0.0011500443115257395,1.461182358789451e-10,2.3691099045109665e-09,0.00019500781664557104,3.0435437770301296e-08,3.855191510975228e-06,7.545941671506448e-05,3.969830496389744e-11,2.294921572734708e-05,3.7760929496727113e-06,0.00018814643729615614,1.2003053182363532e-05,1.8456110090710358e-11
2.0465291434850016e-05,0.8621571421240427,0.001432746871785892,0.0006661156631720496,0.0007171999544393425,0.01716901040744099,0.0,0.0,0.0058863943817473625,0.0005672248052290217,0.05034426449843904,0.0014506252607348834,0.0009100102052407758,6.866345497528416e-10,2.282772108890646e-07,1.7200394398955814e-05,0.0004653323668003732,0.011671700248929624,2.454302323102497e-05,8.288643456831774e-09,1.8451704419709918e-07,1.2890427813588496e-09,7.367159468687453e-07,3.626789104343002e-06,2.961981870125676e-07,4.326255514055793e-06,4.716725109150076e-09,3.8001228815974637e-06,1.1141638429303795e-06,7.816696984449088e-09,1.6163968673072337e-06,5.560965475403195e-10,1.2615408722507679e-09,3.2612380427463486e-07,3.76,0.0,0.051866239757275494,0.9357220228612567,0.03159951714517655,0.0010329812428729317,0.43726370508588375,0.5355774925310995,0.001407633029308334,1.2110043860520016e-10,0.011537139398246094,0.000520993083370063,0.013821317490251301,1.2256743118756383e-08,1.985530539019661e-07,9.422441949567162e-06,0.0001466905992499073,0.0003307534520174429,2.4541311636822754e-08,0.0025273779569167133,8.328776257842568e-05,2.341741269499382e-05,0.03861725859690064,0.009797024799728469,0.001594701325722602,0.00019182138194312153,0.0009619475201229677,2.3261807140885876e-05,0.006921391351738148,0.0023164119244573154,5.295876600739979e-07,1.4370805198150061e-11,4.960195470884212e-06,1.0913921480500684e-07,0.0044776490251963045,2.5766352007645392e-08,2.4339763477524634e-12,8.774098404042867e-08,4.114435954850622e-05,1.6036141526787195e-08,4.465442571318664e-07,2.952052027064675e-10,6.915270331028891e-06,3.4657639804382867e-06,0.0011931360423410985,1.5042679096184366e-10,2.3601862662064124e-09,0.00020410321385008458,3.087563164968178e-08,3.995829289651243e-06,7.708740693275415e-05,4.0470964198890296e-11,2.3596472869943735e-05,3.834404546682082e-06,0.00019376124004965762,1.2566942401486603e-05,1.8920792184571078e-11
2.061072117547462e-05,0.8625374153541425,0.001448314220528106,0.0006740864559564324,0.0007291501785930862,0.017577274442694364,0.0,0.0,0.00589841592583587,0.0005760438085862113,0.05175139160229703,0.0014901665356342483,0.0009209752475940064,7.127387377970064e-10,2.340133777117107e-07,1.741941615324673e-05,0.0004718112397219367,0.011854262862572866,2.5462114700820884e-05,8.468812298356072e-09,1.963435371182863e-07,1.3280374037910991e-09,7.48742625262921e-07,3.788415893157458e-06,3.0082187753256e-07,4.570610081203152e-06,4.975591649926974e-09,3.9612636573534485e-06,1.1566550487303866e-06,8.091729453809558e-09,1.6441011098058123e-06,5.710343999699253e-10,1.3187400909810889e-09,3.3960884864961674e-07,3.76,0.0,0.05084825622164642,0.9341784375604694,0.032501515809096146,0.0010555189244968587,0.43613547018812915,0.5367371935485942,0.0014053110873332984,1.2053567536390022e-10,0.011926564613783225,0.000518060335051452,0.01408930944609174,1.2162319244265671e-08,2.024115059737849e-07,9.400496393920815e-06,0.00014714232429162188,0.00033690667752703967,2.4814361680144784e-08,0.002565017615496555,8.391559354143659e-05,2.343925387457258e-05,0.03953875023477203,0.009936148161991004,0.0016141291910335466,0.0001941603676622668,0.0009716987825942367,2.3444114309686877e-05,0.006985246088865828,0.0023724861540234655,5.338460176453298e-07,1.4486277584210377e-11,5.070233949446433e-06,1.1155205779190002e-07,0.004618788904091459,2.5897620220076566e-08,2.453524284236687e-12,8.853360180747382e-08,4.1724147187649834e-05,1.605498169068272e-08,4.49777028336524e-07,3.0123577705727235e-10,6.987288098041885e-06,3.572679180843752e-06,0.001236848632065795,1.5474441605340895e-10,2.350883625542474e-09,0.0002134339616234022,3.1314600877383446e-08,4.13857888299096e-06,7.871844826634324e-05,4.124102985513016e-11,2.4251673219715796e-05,3.892396947167914e-06,0.0001994444392055046,1.314432413722486e-05,1.939033852273703e-11
2.0756150916099227e-05,0.8629179731679868,0.0014637710943181353,0.0006819414794944993,0.0007409687224855839,0.01798987742362629,0.0,0.0,0.005908090200234288,0.0005844965949946313,0.05317685366642139,0.0015302064456309133,0.0009317051169847622,7.393414472669416e-10,2.3977517499379047e-07,1.7635419780756257e-05,0.00047824787918717744,0.01203459505284835,2.6400990172624887e-05,8.65118984713686e-09,2.0877846320428249e-07,1.3673949033114175e-09,7.607460173449903e-07,3.95418810032644e-06,3.0531602130496394e-07,4.825753201128097e-06,5.243804993904957e-09,4.126499084135729e-06,1.1999464719015366e-06,8.371565755029887e-09,1.6712817806081675e-06,5.859895650182487e-10,1.3775235465101838e-09,3.5339998869812893e-07,3.76,0.0,0.049847896251868126,0.9326190923373393,0.03341535249773039,0.0010781320342360572,0.43497219545078525,0.5378863803492676,0.00140296543278742,1.199605417446542e-10,0.012324300189108787,0.0005150349295276347,0.014360742721450447,1.2065825059839613e-08,2.063201090322093e-07,9.37725948616223e-06,0.00014751252050543154,0.00034299462140641683,2.5086698291037676e-08,0.002602619201364651,8.452441982821628e-05,2.3458872919438726e-05,0.04046596794297752,0.010074838335519124,0.0016331029026015256,0.00019644549602643846,0.000981104982731309,2.362126300272229e-05,0.007047305666642712,0.002428133485188187,5.378844352332738e-07,1.4595782265096263e-11,5.180495418982224e-06,1.139695707385993e-07,0.004761484230841467,2.6021524374507634e-08,2.472061522336843e-12,8.929403150001816e-08,4.230533850954932e-05,1.6066582658141483e-08,4.528705481730951e-07,3.071994008103755e-10,7.058208814260856e-06,3.680221366402747e-06,0.0012811499721483888,1.5906733814775865e-10,2.3412307770771812e-09,0.00022299666272624434,3.175221219349333e-08,4.283374184683431e-06,8.035171379324596e-05,4.200803877385859e-11,2.4914561394976793e-05,3.950048833267456e-06,0.0002051934185324522,1.3734822609608412e-05,1.9864629240387743e-11
2.0901580656723833e-05,0.8632987843436295,0.001479120339662795,0.0006896798060520085,0.0007526506264388012,0.018406724979854943,0.0,0.0,0.005915479889926782,0.0005925751526619781,0.05462028036304572,0.001570735448126772,0.0009421962066142336,7.664412899269233e-10,2.455610746713116e-07,1.784837736578338e-05,0.00048464181865109495,0.012212568801956567,2.7359430080518142e-05,8.835726628808005e-09,2.2184316063256088e-07,1.4071017101740768e-09,7.727250185110278e-07,4.124077527632272e-06,3.096787829207184e-07,5.091977326744511e-06,5.521457243027321e-09,4.295828661901235e-06,1.2440253486886957e-06,8.65614551291353e-09,1.6979193396166085e-06,6.009520689043886e-10,1.43789195428459e-09,3.674942481654455e-07,3.76,0.0,0.04886494093058048,0.9310443856507563,0.034340730191978024,0.0011008121248193444,0.43377478385902063,0.5390253215234966,0.0014005966702232931,1.1937565106244483e-10,0.012730297728571047,0.0005119237561618934,0.014635544142591219,1.1967444513153695e-08,2.1027782051398402e-07,9.35283569367789e-06,0.0001478025428420133,0.0003490131073433593,2.5358235210632672e-08,0.0026401699574221615,8.511448392294703e-05,2.3476477565611585e-05,0.041398544377725645,0.01021305414270402,0.0016516169026653516,0.00019867611613315846,0.000990164226459621,2.3793311409437354e-05,0.0071075950752869325,0.0024832974805718607,5.417030888675175e-07,1.4699324177804414e-11,5.290923248220341e-06,1.1639051569329243e-07,0.004905647134656437,2.61381961695967e-08,2.4895889383113934e-12,9.002217989405006e-08,4.2887736664479605e-05,1.607114540406486e-08,4.5582709673380256e-07,3.130909605021723e-10,7.128040671999101e-06,3.788312236415156e-06,0.001326007299792084,1.6339187167210714e-10,2.331255956902946e-09,0.00023278752737390313,3.2188335449926624e-08,4.430148656436487e-06,8.198638841064264e-05,4.277154003531299e-11,2.5584874486520897e-05,4.0073397772718005e-06,0.00021100549090182066,1.4338036756364688e-05,2.034354409910842e-11
2.104701039734844e-05,0.863679816389497,0.0014943649068973504,0.0006973007450476363,0.0007641914083802544,0.01882772129554964,0.0,0.0,0.005920649442225116,0.0006002727361296989,0.05608129417225863,0.0016117438686985798,0.0009524453450328389,7.940371789035912e-10,2.513696571132381e-07,1.80582678590085e-05,0.0004909926628291921,0.012388060870948688,2.8337193664979066e-05,9.022371508980788e-09,2.3555920434488481e-07,1.4471449681438465e-09,7.846787367523272e-07,4.298051887990053e-06,3.1390868823402217e-07,5.369573934314965e-06,5.808633654849791e-09,4.469249508947908e-06,1.2888784632358275e-06,8.94540631764059e-09,1.7239959680962536e-06,6.159122009469891e-10,1.499844879210182e-09,3.818883769697626e-07,3.76,0.0,0.04789917176727632,0.9294547193079592,0.035277346761536106,0.001123550918423714,0.43254413896934346,0.5401542771778428,0.001398205405975572,1.187814613297045e-10,0.013144502469744032,0.0005087335766098759,0.014913637711208738,1.1867357295814815e-08,2.1428355561177263e-07,9.327327502438782e-06,0.0001480138845054166,0.00035495816751525227,2.562888804174977e-08,0.002677657370073179,8.568604289641233e-05,2.3492271334657397e-05,0.04233611509250516,0.01035075542404638,0.0016696665970431068,0.00020085169061428656,0.0009988753140376587,2.396032179577836e-05,0.0071661418718833355,0.0025379239959778333,5.453025721416675e-07,1.4796919587492634e-11,5.401461694277075e-06,1.1881367445774975e-07,0.005051188900326401,2.6247772328643464e-08,2.50610931196288e-12,9.071801204257355e-08,4.347114079357083e-05,1.6068877213508e-08,4.5864912661563255e-07,3.1890562193292145e-10,7.19679301067154e-06,3.8968748593171125e-06,0.0013713873120935797,1.6771442618520371e-10,2.320986793388836e-09,0.00024280238646456602,3.2622843705721435e-08,4.5788355015301105e-06,8.362167006938196e-05,4.3531094743471365e-11,2.6262342562014362e-05,4.064250263131704e-06,0.00021687790354961328,1.4953542168556361e-05,2.082696270963817e-11
2.1192440137973044e-05,0.8640610356881012,0.0015095078366728733,0.0007048038337256866,0.0007755870543951791,0.019252769245560113,0.0,0.0,0.005923664730304949,0.0006075838391602876,0.05755951118470948,0.0016532219223670125,0.0009624497848294666,8.221283593005936e-10,2.571996101995538e-07,1.8265076810212835e-05,0.0004973000824944911,0.012560952933234785,2.933402004065916e-05,9.211071880230258e-09,2.499483904144316e-07,1.487512562678962e-09,7.966064843524434e-07,4.476074978815183e-06,3.1800460720610635e-07,5.65883316172034e-06,6.105412807006519e-09,4.646756453658101e-06,1.3344921844518545e-06,9.239283888329326e-09,1.7494955526634319e-06,6.308605357470008e-10,1.5633807867173454e-09,3.965788620267802e-07,3.76,0.0,0.04695037067413084,0.9278504978026773,0.036224895734249016,0.001146340312750912,0.4312811637198263,0.5412734991101598,0.0013957922402971744,1.1817799669751148e-10,0.013566853554940852,0.0005054710138938746,0.015194944868677708,1.1765738583901754e-08,2.1833619110045512e-07,9.300835247858596e-06,0.00014814816482230236,0.00036082604553638273,2.5898574288054345e-08,0.002715069176311745,8.623936683409588e-05,2.350645319883486e-05,0.0432783190956002,0.010487903065481518,0.001687248322274859,0.0002029717917194474,0.0010072377121771623,2.4122360086610452e-05,0.007222975898603433,0.0025919612944131,5.486838758178455e-07,1.4888595444674907e-11,5.512055986321354e-06,1.2123785017860624e-07,0.005198020200142513,2.6350393993098254e-08,2.521627183030593e-12,9.138154713777368e-08,4.405534639748146e-05,1.605999058874027e-08,4.613392430230962e-07,3.2463887532678647e-10,7.264476225951949e-06,4.005833850116391e-06,0.0014172562780443124,1.7203151318219156e-10,2.310450255447518e-09,0.00025303670600825814,3.305561331392349e-08,4.729367824944884e-06,8.525677091889915e-05,4.4286276025930314e-11,2.6946689176517452e-05,4.120761695476524e-06,0.00022280784337509426,1.5580893090835284e-05,2.1314764744367945e-11
2.133786987859765e-05,0.8644424076347591,0.0015245522463236253,0.0007121888267809753,0.0007868340083792758,0.019681770529599584,0.0,0.0,0.005924592735532335,0.0006145041617331033,0.05905454188521298,0.0016951597342343696,0.0009722071904983004,8.507143899612375e-10,2.630497285186776e-07,1.8468796085181774e-05,0.0005035638095996448,0.01273113168726274,3.0349629316330923e-05,9.401773851379872e-09,2.6503272040586135e-07,1.528193144876347e-09,8.085077694905337e-07,4.658106860856598e-06,3.2196573727659454e-07,5.960043450980635e-06,6.411866786556831e-09,4.828342127687178e-06,1.3808525016263435e-06,9.537712243587753e-09,1.774403661941046e-06,6.457879402161467e-10,1.6284970979078307e-09,4.1156193829662184e-07,3.76,0.0,0.04601831995323074,0.9262321276409575,0.037183067043586496,0.0011691723861075567,0.4299867592831448,0.5423832309936837,0.0013933577902920796,1.17565888492391e-10,0.013997284309767316,0.000502142542950155,0.01547938475485623,1.166275879109213e-08,2.2243456911032069e-07,9.273456969982339e-06,0.0001482071171821553,0.00036661319846658606,2.616721338739766e-08,0.002752393369806041,8.67747372854551e-05,2.3519217299333342e-05,0.044224799370962825,0.010624459022992368,0.0017043593112226146,0.00020503609720884955,0.0010152515248710906,2.4279495507728398e-05,0.007278129009544247,0.002645360142952534,5.51848366521102e-07,1.4974388966626682e-11,5.622652401478284e-06,1.236618695707849e-07,0.00534605131646874,2.6446206049253034e-08,2.5361488944488164e-12,9.201285985342471e-08,4.464014802190893e-05,1.6044702194361596e-08,4.639001827658553e-07,3.302864137199397e-10,7.331101665792667e-06,4.1151155302190825e-06,0.0014635801477643309,1.7633975424891005e-10,2.2996726195183454e-09,0.0002634856026381704,3.348652399987283e-08,4.881678781986366e-06,8.689091836119646e-05,4.503667109722463e-11,2.763763188703046e-05,4.1768564259314665e-06,0.00022879244225606962,1.621962446783454e-05,2.1806830139755508e-11
2.1483299619222256e-05,0.8648238967719666,0.001539501319895513,0.0007194556874196782,0.000797929158751331,0.020114625800304747,0.0,0.0,0.005923501249434657,0.000621030571846363,0.060565991915473634,0.0017375473594649457,0.0009817156258689044,8.797951625913401e-10,2.6891891145588967e-07,1.8669423596162667e-05,0.0005097836327712097,0.012898488949815172,3.138372377659027e-05,9.594422430999393e-09,2.8083438578494647e-07,1.5691761488875692e-09,8.203822878688919e-07,4.8441040416876845e-06,3.2579158483177146e-07,6.273491196361564e-06,6.728061401745494e-09,5.013997060046577e-06,1.4279450587796658e-06,9.840623859059883e-09,1.7987075153648485e-06,6.606855731972927e-10,1.6951902428538604e-09,4.268336000054546e-07,3.76,0.0,0.04510280229498421,0.9246000167252008,0.038151547750582195,0.0011920394015445088,0.4286618239643651,0.5434837085691072,0.001390902674000242,1.1694569541410724e-10,0.014435722527201537,0.0004987544819101632,0.015766874467416273,1.1558583369933466e-08,2.2657750087670419e-07,9.2452882745235e-06,0.00014819257713097247,0.0003723162979303145,2.6434726737733358e-08,0.0027896182060717103,8.729244597704259e-05,2.3530752679380906e-05,0.04517520336299524,0.010760386344554918,0.0017209976566459465,0.00020704438604014379,0.0010229174631877817,2.4431800239708256e-05,0.007331634808115855,0.0026980738928675187,5.547977653150986e-07,1.5054347010085995e-11,5.733198334718097e-06,1.2608458411736817e-07,0.005495192354266126,2.6535356516665316e-08,2.5496824167456187e-12,9.261207593359743e-08,4.5225337047042404e-05,1.6023231871833974e-08,4.663347951722982e-07,3.358442049249252e-10,7.396681542488189e-06,4.224648070754322e-06,0.0015103246585456793,1.806358862048821e-10,2.2886794370716028e-09,0.000274143860089816,3.391545893112981e-08,5.035701711670781e-06,8.852335601902911e-05,4.578188085650629e-11,2.8334882769268417e-05,4.232517735595727e-06,0.00023482878236261745,1.6869254021090675e-05,2.2303039288698535e-11
2.162872935984686e-05,0.8652054669181148,0.0015543582939231296,0.0007266045750657639,0.0008088698270778429,0.020551234793561576,0.0,0.0,0.005920458595289469,0.0006271610628230996,0.06209346281416086,0.001780374802557267,0.0009909735405295695,9.093709658658812e-10,2.748061628956956e-07,1.8866962990710606e-05,0.0005159593930669495,0.013062921728912397,3.243598907420236e-05,9.78896171668868e-09,2.9737575242931296e-07,1.6104518091335202e-09,8.322299140222774e-07,5.034019661797113e-06,3.29481946872268e-07,6.599460398423594e-06,7.054056414743332e-09,5.203709771981256e-06,1.4757551876487028e-06,1.014794985272761e-08,1.8223959498779212e-06,6.755449059029785e-10,1.7634557240340947e-09,4.423896119937442e-07,3.76,0.0,0.04420360078557039,0.9229545737585826,0.03913002274127835,0.001214933810123998,0.4273072521473124,0.5445751598431434,0.0013884274950228966,1.1631729978260458e-10,0.014882090755316633,0.000495312985465342,0.016057329305485184,1.1453372683392921e-08,2.3076377034743674e-07,9.216422237533846e-06,0.00014810647069033304,0.0003779322303886696,2.670103771584585e-08,0.00282673220670117,8.779279324114767e-05,2.3541243109512563e-05,0.04612918342457836,0.010895649189274232,0.0017371622746694569,0.0002089965340010649,0.0010302368144150657,2.4579348972480355e-05,0.0073835283948969705,0.002750058543312606,5.575341262039393e-07,1.512852533976743e-11,5.843642362723344e-06,1.2850487103643182e-07,0.005645353443150792,2.6617995963806278e-08,2.562237152668289e-12,9.317936650365355e-08,4.581070958185705e-05,1.599580170328742e-08,4.686460250793155e-07,3.413085726515015e-10,7.461228847002154e-06,4.334361617937847e-06,0.0015574554370549345,1.849167647028441e-10,2.277495502410213e-09,0.00028500594651977446,3.434230477845536e-08,5.191370264231944e-06,9.015334460969706e-05,4.652151918660733e-11,2.903814893493836e-05,4.287729902111743e-06,0.00024091390145068427,1.752928433751914e-05,2.2803273221511382e-11
2.1774159100471467e-05,0.8655870812918821,0.0015691264554611626,0.0007336358400981674,0.0008196537490847587,0.02099149644285093,0.0,0.0,0.005915533370291208,0.0006328947067902172,0.0636365527332325,0.00182363203589305,0.0009999797567475921,9.394424657291594e-10,2.807105867665221e-07,1.906142341844123e-05,0.0005220909802033543,0.013224332280633492,3.350609551384213e-05,9.98533506163532e-09,3.1467934529213046e-07,1.6520111632902976e-09,8.440506934460845e-07,5.227803684202924e-06,3.3303689393746793e-07,6.938232326223171e-06,7.3899057909312724e-09,5.397466871624669e-06,1.5242679394286243e-06,1.0459620114914016e-08,1.8454593734587692e-06,6.903577256412879e-10,1.8332881640534717e-09,4.5822552115330767e-07,3.76,0.0,0.04332049892529642,0.9212962076234833,0.04011817539185118,0.0012378482533585895,0.42592393328767963,0.5456578052932166,0.001385932873893673,1.1568132286996645e-10,0.015336306587828991,0.0004918240372852216,0.016350663028592366,1.1347281798783235e-08,2.3499213784839822e-07,9.186949279284936e-06,0.0001479508029695355,0.000383458096626545,2.696607169312208e-08,0.0028637241629030966,8.827608729771418e-05,2.3550866835686208e-05,0.04708639723076908,0.01103021284399473,0.0017528528650316989,0.00021089250908289974,0.0010372114105676857,2.472221880036729e-05,0.007433846129432964,0.0028012727894577553,5.600598138215464e-07,1.5196988220271133e-11,5.953934299948366e-06,1.3092163525184776e-07,0.005796444928356616,2.669427719180655e-08,2.573824022650374e-12,9.371495048135467e-08,4.639605257615325e-05,1.5962635177319887e-08,4.7083689447872556e-07,3.4667602738522944e-10,7.524757286881136e-06,4.444188405133863e-06,0.0016049380977114717,1.891793702656098e-10,2.2661448214613293e-09,0.0002960660325721167,3.476695176890995e-08,5.348618503956661e-06,9.178016274610848e-05,4.7255215341612375e-11,2.9747133047744356e-05,4.342478076427665e-06,0.00024704479812071673,1.8199204962174992e-05,2.3307413777848227e-11
