Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164),CF2O(49),S(125),C2HF(58),S(463),C2HF(468),C2H2F3(68),S(165),S(464),S(130),C2H2F2(59)
6.5000777805543895e-15,0.5127804198391236,2.5313813209246224e-22,2.5643265354905984e-26,2.299667910891115e-31,3.184649225923894e-31,0.0,0.0,8.858696037655512e-18,1.2970736064621176e-30,7.59597244104115e-43,4.8460281808499797e-57,8.572067730821656e-42,4.436156928965644e-86,3.8203696191058694e-66,4.6789656336816866e-49,8.194274434163078e-68,7.856256657605028e-28,2.5737120569878454e-98,9.154707638683855e-62,1.125442791301973e-90,2.786747515822549e-103,1.041032867855874e-50,1.1043031582218152e-72,1.840264881366837e-48,8.149933369677872e-98,2.7070543906524984e-93,3.7234743586762355e-87,6.571730141547308e-142,3.1111646965770957e-116,8.467281176991287e-47,4.960538486954327e-118,2.9007908182376493e-97,3.508345157336866e-117,3.76,0.0,0.5544245942291864,0.9999999989792229,2.1753276727232472e-39,3.430633812872116e-92,4.12591571212258e-14,4.1259157121226583e-14,1.0207770509560921e-09,8.0371638042077e-32,7.85625665760512e-28,8.858949172390934e-18,7.177066631749803e-31,2.8027809699021504e-27,2.0583484475871135e-47,5.973497944586337e-28,2.71687594265978e-32,2.244926329397016e-41,3.769279957817463e-33,1.809447630910813e-31
8.666770986315382e-15,0.512780419839125,3.375175350378361e-22,3.419111734802446e-26,3.9111332184011797e-31,5.416254819199448e-31,0.0,0.0,1.1811595549425767e-17,2.20598271584416e-30,1.589333262924321e-42,1.256562494238952e-56,1.7935651939211636e-41,1.3919482280073155e-85,1.0348319418754348e-65,1.0232392056752649e-48,2.2192950023488434e-67,1.3361454515633738e-27,1.0219071177336342e-97,2.479759093425044e-61,4.423108866827721e-90,1.2897739216385937e-102,2.276498700716186e-50,3.544005958334148e-72,3.850453748018325e-48,3.2642941253585594e-97,1.0677949931307742e-92,1.5214454524896244e-86,4.686791668744497e-141,1.6420195154247337e-115,1.771640304252835e-46,2.7295926953117637e-117,1.3334531552789043e-96,1.930506834251166e-116,3.76,0.0,0.5544245942291727,0.9999999986389675,4.551513707662978e-39,1.3901394175126382e-91,5.5012213381170215e-14,5.501221338117155e-14,1.3610324227718572e-09,1.3669398643340957e-31,1.3361454515633932e-27,1.1811933061183957e-17,1.2206311856790716e-30,4.7667967019617255e-27,4.306754002795097e-47,1.0159356488720696e-27,4.620710539498121e-32,4.909401545681286e-41,6.410557814962444e-33,3.0773968342567843e-31
1.0833464192076376e-14,0.5127804198391264,4.2189693891455005e-22,4.2739019955680995e-26,5.975328232687104e-31,8.274814128044015e-31,0.0,0.0,1.4764495060204973e-17,3.37024336747077e-30,2.8933236508705735e-42,2.7473616123489805e-56,3.2651203410167433e-41,3.578311674840886e-85,2.324717455685725e-65,1.9197400956849665e-48,4.985121013340492e-67,2.0413313318725735e-27,3.248379219978315e-97,5.5707027863565084e-61,1.3889187800748688e-89,4.646415037343908e-102,4.2708731664235284e-50,9.2603813420234e-72,7.00961128816156e-48,1.0480317974022798e-96,3.366698016908741e-92,4.956204153543529e-86,2.5496236317908983e-140,6.903290890513068e-115,3.225206848463669e-46,1.2204826983072912e-116,4.923131472127652e-96,8.63187469230181e-116,3.76,0.0,0.5544245942291589,0.9999999982987141,8.285857506219494e-39,4.494029436175198e-91,6.876526964111416e-14,6.87652696411162e-14,1.7012857898854567e-09,2.0884203108498127e-31,2.041331331872609e-27,1.4764916948318172e-17,1.8648487717233605e-30,7.282588552331906e-27,7.840281767701071e-47,1.552120214803135e-27,7.059426656007204e-32,9.21070647917515e-41,9.793883194883736e-33,4.701567344711619e-31
1.516685060359836e-14,0.5127804198391289,5.906557495204995e-22,5.9834980194263e-26,1.1490345239363566e-30,1.5912175521637384e-30,0.0,0.0,2.067029407872803e-17,6.48085899682982e-30,7.63924973824479e-42,1.0567105804500658e-55,8.620904436993092e-41,2.018749824040202e-84,9.014980401067184e-65,5.25278622500202e-48,1.933003948676299e-66,3.9254205609627826e-27,3.0601204329832293e-96,2.160246949753464e-60,1.2642777149769785e-88,6.523526214202417e-101,1.1685454598731245e-49,5.180284194771084e-71,1.850749203907055e-47,9.168606064255812e-96,2.774524191742074e-91,4.306568536619184e-85,1.98261885062612e-138,1.7078705452208528e-113,8.515520560388578e-46,2.4975677470835543e-115,6.03542413926417e-95,1.766407180582209e-114,3.76,0.0,0.5544245942291314,0.9999999976182135,2.1877110131500417e-38,3.942445183103193e-90,9.627138216100052e-14,9.627138216100447e-14,2.3817863841513485e-09,4.0161549350368984e-31,3.925420560962876e-27,2.067088471750601e-17,3.5860383435447095e-30,1.4004159644926522e-26,2.0700658569063825e-46,2.984672338171204e-27,1.3575135683204112e-31,2.52021746394916e-40,1.8833285691724312e-32,9.040948058623784e-31
1.9500237015120344e-14,0.5127804198391317,7.594145639091149e-22,7.693114600607609e-26,1.8844137564463355e-30,2.609592834776482e-30,0.0,0.0,2.6576093093225995e-17,1.0628592581824476e-29,1.5838117781446907e-41,2.8068431851921035e-55,1.7873336994986751e-40,6.713908807407917e-84,2.3988068042797255e-64,1.1073563570907746e-47,5.14336916644582e-66,6.437699591025045e-27,1.2987682691610838e-95,5.748212972102966e-60,5.247814199014506e-88,3.331321745310628e-100,2.4633998652165438e-49,1.7124129966186023e-70,3.8370758299190806e-47,3.90932972323318e-95,1.1409255528352986e-90,1.803362292257841e-84,1.5915658147442823e-137,1.0258574787669097e-112,1.7654848935320104e-45,1.5037769540452184e-114,3.0087657339357743e-94,1.063547736982409e-113,3.76,0.0,0.5544245942291038,0.9999999969377212,4.535673021683421e-38,1.647793638289136e-89,1.237774946808849e-13,1.2377749468089136e-13,3.062278836412738e-09,6.586793089795937e-31,6.437699591025239e-27,2.6576852479956617e-17,5.881093935819944e-30,2.2966785271491016e-26,4.291765128076328e-46,4.894855135974716e-27,2.226335793490829e-31,5.312925413657444e-40,3.0886532154409877e-32,1.4827132351489336e-30
2.8167009838164315e-14,0.512780419839137,1.096932204032748e-21,1.1112409426523118e-25,3.906727306375685e-30,5.410153511397811e-30,0.0,0.0,3.8387691110148597e-17,2.2034976398888037e-29,4.758924238855972e-41,1.2737561459187052e-54,5.370450956288968e-40,4.595936778375906e-83,1.0752087709399216e-63,3.377815366396742e-47,2.3053564930411978e-65,1.33465910242166e-26,1.4425984579350196e-94,2.5764839436480303e-59,5.492012504294149e-87,5.487051361041222e-99,7.514081895484551e-49,1.1466929999556249e-69,1.1529367637725086e-46,4.323452972289436e-94,1.139997576071451e-89,1.838435994657116e-83,1.0756728613840629e-135,2.6227649355077247e-111,5.304800985560837e-45,3.671916265809986e-113,4.581958042769759e-93,2.5969669026613603e-112,3.76,0.0,0.5544245942290488,0.9999999955767607,1.362838709672448e-37,1.6891506496361584e-88,1.7878971972064768e-13,1.7878971972066106e-13,4.423239318856853e-09,1.3656960151660381e-30,1.3346591024217188e-26,3.838878798464926e-17,1.2192561257973157e-29,4.761425294797156e-26,1.2895514266174905e-45,1.0147911323151307e-26,4.6156674124780404e-31,1.6206071921104082e-39,6.40332722643618e-32,3.073930188873229e-30
4.5500555484252253e-14,0.5127804198391476,1.7719675296652686e-21,1.7951245732244864e-25,1.015755756057033e-29,1.4066491644317086e-29,0.0,0.0,6.201088709570247e-17,5.72913134383142e-29,2.0460408367984046e-40,9.535687506844348e-54,2.3089578954273747e-39,5.978126307199984e-82,7.804252170378581e-63,1.465694737321231e-46,1.6733480408017618e-64,3.470183348025672e-26,3.4858837823839378e-93,1.8700772892212934e-58,1.1943680476761638e-85,2.1722782727525548e-97,3.2604601426918215e-48,1.4268942731815826e-68,4.956906587377509e-46,1.0670350970225467e-92,2.3555914312848885e-88,3.842349111332851e-82,2.1464874628529136e-133,1.6872083030689894e-109,2.280732266141019e-44,2.212567042311952e-111,1.6036898931511701e-91,1.5648412327050846e-110,3.76,0.0,0.5544245942289387,0.9999999928549373,5.859283056106874e-37,3.560925902467151e-87,2.8881416980014925e-13,2.888141698001841e-13,7.145062599421067e-09,3.551569478756967e-30,3.470183348025924e-26,6.201265891320245e-17,3.170086669185403e-29,1.2379782849462756e-25,5.544197325452936e-45,2.63847408188914e-26,1.2001218180091567e-30,7.031953499984757e-39,1.664873678300075e-31,7.992271013763315e-30
8.016764677642814e-14,0.5127804198391688,3.122038362469829e-21,3.162990496409335e-25,3.1483958283263895e-29,4.3599935836607216e-29,0.0,0.0,1.092572788736594e-16,1.7757785471802188e-28,1.1521807319389344e-39,1.0142234198101458e-52,1.300234852075248e-38,1.1813053444203148e-80,8.005934999719165e-62,8.286757935605055e-46,1.7166670421740285e-63,1.0756340323660513e-25,1.4726573576258496e-91,1.9183499163695642e-57,4.21531627014527e-84,1.4626914521917306e-95,1.8433921664296064e-47,2.7203518668009078e-67,2.7913641696306058e-45,4.827218024081258e-91,8.013470516505224e-87,1.3131281059179031e-80,8.795553472225629e-131,1.9959911922968443e-107,1.2843399622315981e-43,2.5309351228085207e-109,1.0005285209140906e-89,1.7900091570328872e-108,3.76,0.0,0.5544245942287187,0.9999999874116814,3.299433115746959e-36,1.2257317195858932e-85,5.088630699590568e-13,5.088630699591647e-13,1.2588318452565924e-08,1.1012993290991915e-29,1.0756340323661928e-25,1.0926040044699609e-16,9.825873372771018e-29,3.83718528191691e-25,3.1220044501134915e-44,8.17810753328386e-26,3.720107080465578e-30,3.9755580095641736e-38,5.160360922039321e-31,2.477252383932222e-29
1.495018293607799e-13,0.5127804198392113,5.822180754236331e-21,5.899117000934225e-25,1.0943569173451295e-28,1.5154986453539563e-28,0.0,0.0,2.0375006165707328e-16,6.172462270175022e-28,7.651314031632741e-39,1.3150929850087917e-51,8.634479513966646e-38,2.9375967420875827e-79,1.0098694714906348e-60,5.5105796345324876e-45,2.165492454416799e-62,3.7390269544561174e-25,9.119028251625224e-90,2.4196739499228724e-56,1.9651547973117928e-82,1.3317721809512004e-93,1.2258264570455627e-46,6.631643170835449e-66,1.8536631228796326e-44,3.308352095692735e-89,3.663087269983346e-85,6.011624579551007e-79,5.511437010575692e-128,3.3810051250948568e-105,8.528922194679383e-43,4.225669891924557e-107,8.772453234324281e-88,2.988619351919356e-106,3.76,0.0,0.5544245942282785,0.9999999765267323,2.190945372426242e-35,5.634653627265785e-84,9.48960870276489e-13,9.489608702768639e-13,2.3473267536380077e-08,3.831321054659486e-29,3.7390269544570565e-25,2.0375588222143747e-16,3.41539394242046e-28,1.3337727356463922e-24,2.0731260790721376e-43,2.842643324865418e-25,1.2932600499893827e-29,2.643459872594064e-37,1.793689288027181e-30,8.610729527976832e-29
2.1883601194513167e-13,0.5127804198392537,8.52232411421229e-21,8.635769729655983e-25,2.3445265512289196e-28,3.2467717386038123e-28,0.0,0.0,2.9824284341062166e-16,1.3223748924675362e-27,2.299181106923212e-38,5.2843267622281417e-51,2.5946129786771653e-37,1.538722661888954e-78,4.1666400099076523e-60,1.6564059605123423e-44,8.9343089491628e-62,8.010790302538366e-25,7.082289320595846e-89,9.983064790482388e-56,1.312206451665167e-81,1.1236461426361723e-92,3.684663663928309e-46,3.5390720666735237e-65,5.570153951556001e-44,2.7417875712925487e-88,2.6361978039849416e-84,4.327496628124225e-78,7.047651724126457e-127,3.366438933698009e-104,2.562892770244459e-42,4.277145858737845e-106,7.693755250341392e-87,3.025027314257096e-105,3.76,0.0,0.5544245942278383,0.9999999656438664,6.583436826076538e-35,3.9886095225298584e-83,1.389058670593411e-12,1.3890586705942139e-12,3.435613339590273e-08,8.214095261678018e-29,8.01079030254119e-25,2.9825136227182027e-16,7.317065729041767e-28,2.8574425142830316e-24,6.229408657629697e-43,6.090016231065254e-25,2.7709795390359416e-29,7.945335931712464e-37,3.8427422175324486e-30,1.8447441602860796e-28
3.575043771138352e-13,0.5127804198393386,1.392261373879144e-20,1.411065396115984e-24,6.256822620200027e-28,8.664640053243958e-28,0.0,0.0,4.87228403829134e-16,3.5290128872232145e-27,1.005948078010573e-37,3.8212011549235953e-50,1.1352018064233705e-36,1.881773100985513e-77,3.03545403586614e-59,7.248898398673171e-44,6.50872551240026e-61,2.138060089391093e-24,2.3335839867183816e-87,7.272045717890606e-55,2.924325790338756e-80,4.256171260709135e-91,1.612507289694015e-45,4.4264352838849756e-64,2.437067718716582e-43,9.680138100336935e-87,5.7095157352415126e-83,9.375450693773994e-77,1.9797840855549554e-124,2.5415359038116e-102,1.1213225620913677e-41,3.3721023139039873e-104,3.092571454809844e-85,2.384939588099544e-103,3.76,0.0,0.5544245942269579,0.9999999438843822,2.880139823593564e-34,8.694214086037339e-82,2.2692542712257234e-12,2.2692542712278657e-12,5.611561749273854e-08,2.195627852747858e-28,2.1380600893923283e-24,4.872423172014331e-16,1.95270037375705e-27,7.625618472876372e-24,2.725258358998521e-42,1.6252378951255936e-24,7.396839002329121e-29,3.476515303577572e-36,1.0254988864778485e-29,4.923057351354223e-28
4.961727422825387e-13,0.5127804198394237,1.932290723620647e-20,1.958764333037928e-24,1.2051728025668535e-27,1.668960578540224e-27,0.0,0.0,6.762139601305835e-16,6.797491751408585e-27,2.61930482717198e-37,1.3043620468843396e-49,2.9558477364989997e-36,8.283872368584097e-77,1.0545594298357248e-58,1.8876916285827576e-43,2.261173299824308e-60,4.118667392515817e-24,1.5659198542529372e-86,2.5262342230483158e-54,1.6324388209838193e-79,2.9648972950896823e-90,4.199133316194449e-45,1.9755210305556306e-63,6.345655816209497e-43,6.739375841342374e-86,3.33561420614415e-82,5.477816233024508e-76,2.1393315807034608e-123,2.097969861675984e-101,2.9197069380645874e-41,2.85333773410277e-103,2.222845974536808e-84,2.0180424268405613e-102,3.76,0.0,0.5544245942260775,0.9999999221332257,7.498793612638114e-34,5.029425317898583e-81,3.149449871855993e-12,3.1494498718601205e-12,7.786677355201773e-08,4.2353025427360515e-28,4.118667392519033e-24,6.762332652372356e-16,3.7612400993139235e-27,1.468823271630389e-23,7.095540387726614e-42,3.130489425621971e-24,1.4250973614969501e-28,9.051942733286361e-36,1.975269656081022e-29,9.482665508664785e-28
6.348411074512423e-13,0.5127804198395085,2.4723204606456695e-20,2.5066737989375397e-24,1.9729243114534017e-27,2.732167067611465e-27,0.0,0.0,8.65199512316481e-16,1.1127811440126032e-26,5.374979639263761e-37,3.279187179014262e-49,6.065567243375845e-36,2.5308198930492378e-76,2.695224769926471e-58,3.873999169667131e-43,5.778952549412715e-60,6.743076198406309e-24,7.01980444507664e-86,6.45606242173155e-54,6.132394715217225e-79,1.314541823376304e-89,8.617616022151117e-45,6.146455775876826e-63,1.3021643755913235e-42,3.124934301246908e-85,1.2936556501762736e-81,2.1246301941291614e-75,1.4787337133827025e-122,1.1187993393517578e-100,5.99140056946127e-41,1.6727839522724966e-102,1.0600287560198067e-83,1.1830886288787129e-101,3.76,0.0,0.5544245942251971,0.9999999003903945,1.5386902628590062e-33,1.9374965101722835e-80,4.029645472484221e-12,4.029645472490978e-12,9.960960463466323e-08,6.943175908016928e-28,6.743076198412911e-24,8.652242063807541e-16,6.157325737249841e-27,2.404527043186636e-23,1.4559459414645515e-41,5.124755730114423e-24,2.33348921167607e-28,1.857420020473274e-35,3.233577881407071e-29,1.552356946267733e-27
7.735094726199458e-13,0.5127804198395934,3.0123505849541454e-20,3.0547938094350113e-24,2.9289368270721063e-27,4.056083655239043e-27,0.0,0.0,1.0541850603883787e-15,1.6519971922710033e-26,9.586458309525276e-37,6.91158011438155e-49,1.0818109784980606e-35,6.278981785332545e-76,5.7572262549326654e-58,6.909952173904296e-43,1.2344140068289318e-59,1.0011466511717532e-23,2.4679664094322845e-85,1.3789711307731911e-53,1.8353067420758455e-78,4.505056528061989e-89,1.53709841389167e-44,1.554900457786076e-62,2.3224464421526736e-42,1.1242532863496276e-84,3.9431737373771024e-81,6.476531915973022e-75,7.978895912154301e-122,4.638668696820736e-100,1.0685824908901842e-40,7.44778504866242e-102,3.8948105109767914e-83,5.267504182177448e-101,3.76,0.0,0.5544245942243167,0.9999998786558851,2.744112681394444e-33,5.8833335901046944e-80,4.909841073110406e-12,4.909841073120438e-12,1.2134411388478848e-07,1.0322063187200356e-27,1.001146651172931e-23,1.0542151406335564e-15,9.14095728345567e-27,3.569671643197197e-23,2.596545605167931e-41,7.608036317887018e-24,3.4650144053826843e-28,3.312571940112058e-35,4.800414679525544e-29,2.3045770088298335e-27
1e-12,0.5127804198397634,3.894396197876285e-20,3.950504825774232e-24,4.895278665625892e-27,6.779137344474262e-27,0.0,0.0,1.362859898889675e-15,2.7610652221063997e-26,2.0351271920218183e-36,1.836022533145483e-48,2.2965846802394617e-35,2.0989804521408626e-75,1.5562453101634563e-57,1.4671077252490237e-42,3.3367052193258136e-59,1.673515051743153e-23,1.4339874851033976e-84,3.727046970598781e-53,8.237948095159149e-78,2.4951452258178963e-88,3.2635256726203153e-44,5.368020647935435e-62,4.9303378527833513e-42,6.66126792749713e-84,1.7897842447647943e-80,2.9400708275000975e-74,1.1332450491259454e-120,3.728441559960461e-99,2.2684995635349e-40,6.200831969063297e-101,2.3655186207679522e-82,4.3855956834296944e-100,3.76,0.0,0.5544245942228787,0.9999998431742533,5.824857287559149e-33,2.6643254735410045e-79,6.347486678438507e-12,6.347486678455278e-12,1.568257454661511e-07,1.7290695852005584e-27,1.6735150517456533e-23,1.362898770548153e-15,1.5277737555298357e-26,5.966149198538579e-23,5.511619822025624e-41,1.2715683603661238e-23,5.793392593349955e-28,7.031571646259944e-35,8.02304967339001e-29,3.851755653419223e-27
1.0508462029573528e-12,0.5127804198397634,4.092411995421223e-20,4.151665521956244e-24,5.4057450246540685e-27,7.486047807649662e-27,0.0,0.0,1.4321561441959128e-15,3.0489815179282374e-26,2.3536862407326498e-36,2.2145541391155818e-48,2.6560667522258776e-35,2.634655929927385e-75,1.8828780831136747e-57,1.696798696885828e-42,4.037018024893105e-59,1.848085692045047e-23,1.943320789167502e-84,4.509185152133246e-53,1.0813282767940195e-77,3.362638572543937e-88,3.774461579561501e-44,6.774576718427671e-62,5.702078341616855e-42,9.043618687657832e-84,2.3515924385644423e-80,3.863026683053634e-74,1.6487693375503985e-120,5.219536757746755e-99,2.623584942316062e-40,8.697634989740275e-101,3.2196539805937385e-82,6.151483763757305e-100,3.76,0.0,0.5544245942225559,0.9999998352118201,6.736458111964298e-33,3.49995578132325e-79,6.670232274356647e-12,6.670232274375167e-12,1.6478817851082203e-07,1.9103276952866834e-27,1.8480856920479388e-23,1.4321969884728087e-15,1.6870858098308457e-26,6.588277715940315e-23,6.374198252976828e-41,1.404163853886386e-23,6.398037495651932e-28,8.132035374193025e-35,8.859641145112892e-29,4.25340646227752e-27
1.3281829332947598e-12,0.512780419839933,5.1724749550213744e-20,5.2493795954380565e-24,8.635597711357795e-27,1.1958854509763537e-26,0.0,0.0,1.8101272115655952e-15,4.870702132537656e-26,4.698034031739653e-36,5.4258322105815383e-48,5.301562316314454e-35,7.868727150688589e-75,4.6773665457263743e-57,3.387347810053309e-42,1.0028469338600031e-58,2.952827711852562e-23,8.613483111402074e-84,1.119997735510906e-52,4.004190623067538e-77,1.4564210693494898e-87,7.534988382537429e-44,2.064616590368188e-61,1.1381459040014485e-41,4.060578569386273e-83,8.822745468554628e-80,1.4495047519589647e-73,1.169196346199574e-119,2.7298648112528045e-98,5.236721817323352e-40,4.75362418854696e-100,1.464725087370182e-81,3.3620495234754816e-99,3.76,0.0,0.554424594220795,0.9999997918010057,1.3444360711980773e-32,1.3096387245856735e-78,8.430623475594714e-12,8.430623475624309e-12,2.0819899256687984e-07,3.060141949085534e-27,2.9528277118583335e-23,1.8101788087675275e-15,2.695094253836763e-26,1.0524629348793898e-22,1.2721374864808832e-40,2.243129218504392e-23,1.0225404928448571e-27,1.6229670725058166e-34,1.4152877996480833e-28,6.79475561810741e-27
1.6055196636321667e-12,0.5127804198401031,6.252539463754068e-20,6.347936161141816e-24,1.2618495220964594e-26,1.7474505314457282e-26,0.0,0.0,2.1880982625104786e-15,7.117159016111291e-26,8.255992357850973e-36,1.1309923332861185e-47,9.316531960447322e-35,1.9328758143263904e-74,9.835676170433113e-57,5.953518407151323e-42,2.108798985164103e-58,4.31552396198952e-23,2.943391904874946e-83,2.354834527235569e-52,1.169955652270366e-76,4.880838510188705e-87,1.3243250605104708e-43,5.1356247277165524e-61,2.0000839350697115e-41,1.404196345674945e-82,2.6090897700689492e-79,4.2870137933766675e-73,5.971357066949456e-119,1.0751308127201318e-97,9.202575700059624e-40,1.9539700034897644e-99,5.116594081699258e-81,1.3819671087128603e-98,3.76,0.0,0.5544245942190342,0.9999997484234155,2.3622943145004365e-32,3.8635334402098145e-78,1.0191014676824613e-11,1.0191014676867862e-11,2.5157658249153594e-07,4.484010301254794e-27,4.315523961999663e-23,2.1881606015308965e-15,3.938121060116901e-26,1.5378713764657644e-22,2.2352589351640167e-40,3.2776993150761936e-23,1.4948418709539783e-27,2.8517047327209537e-34,2.0680050451348616e-28,9.928625221141092e-27
