Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164),CF2O(49),S(125),C2HF(58),S(463),C2HF(468),C2H2F3(68),S(165),S(464),C2H2F2(59),S(162),S(130),C2H3F2(65),C2H2F3(67),CF2(43),CHFCF2(55),CF2CH(73),C2HF2(72),S(179),C2H3F2(64),CHF2(82),S(1228),CHF3(42),S(1335),CF2O2(181),CF2O2(276),CH2F2(41),S(203),S(1568),CHO2(322),S(174),CF2CF2(61),C2F(467),S(512),C2H3F2(66),S(413),S(1931),S(1325),C2HF3(169),F(37),C2HF4(69),C2HFO(577),S(4228),S(4234),CHFO(47),C2HF4(54),S(5148),C1OO1(180),CH2O2(318),CFO(51),C2H2O(623)
9.999999999999999e-09,0.7573731240740283,2.7941413077580337e-11,5.370054926336833e-13,3.4397149998072363e-13,4.0512750734698304e-13,0.0,0.0,1.034777454658741e-08,7.048032685238988e-14,3.239885305000515e-13,8.285878625612593e-12,1.5061586489233335e-16,3.736749093449845e-26,3.728160651164221e-18,2.7442090277246503e-11,6.836116201935332e-14,1.0231738251125793e-10,3.1114989421391467e-25,1.2776930438215031e-22,1.5641967803617485e-23,8.590263026650362e-23,7.046019174244834e-11,7.265711071134122e-24,2.136343192555728e-19,1.4913271134933806e-27,2.6787017066525115e-32,8.102311407446158e-25,2.4831684807374155e-29,1.6278328098885618e-29,1.0761365245521924e-19,1.8224341824342033e-32,2.3625909092419959e-32,6.984271688279135e-33,3.76,0.0,0.9748252806454509,0.9992092647679341,6.671020914899681e-14,9.484563391322365e-17,0.00019806287825414773,0.0001980632453848694,0.0007907247713923119,1.7999002106653252e-14,1.0215192409488674e-10,1.0316989407986317e-08,1.0975283307586942e-10,4.219530765312709e-13,1.4256328799618828e-17,4.37576838264048e-11,2.620512689363528e-13,5.789347192795371e-17,1.8785536753883446e-11,7.924674579783589e-17,2.0458593961677325e-13,2.708297797060825e-11,1.7288131215214714e-11,1.1189111458355545e-13,3.206002839166692e-12,6.223168091029596e-14,3.1667547774428737e-16,9.714949255517126e-16,7.117613191638873e-14,2.8432980295793133e-18,3.554995177117759e-19,1.0770412205809264e-10,1.1801730109319308e-23,1.3628607338656463e-19,2.451200854662599e-20,6.287486329927053e-20,1.1758495676567525e-14,2.485423893279096e-24,1.0697675019293767e-12,5.6931366770716824e-18,1.668975612153374e-22,8.463405503624986e-23,1.81338275647376e-14,1.2302548378568865e-14,2.037625373381636e-22,1.6973697207157162e-26,1.0465673505870184e-24,3.4172127088808575e-19,1.1507260097227165e-12,1.777949055758649e-19,2.7774119105688096e-20,5.477568738755471e-26,4.6023704039608525e-23,3.746156014720068e-24,5.163300186534908e-19,3.105664370720139e-23,1.0785628079268507e-17,1.968710954645258e-17,3.534727010966343e-21,3.0749455410976707e-33
1.0138631247182869e-08,0.7573731240740283,2.8901142971408424e-11,5.546276826073038e-13,3.5712929040456804e-13,4.2223499421416986e-13,0.0,0.0,1.0491191962483248e-08,7.244697364564567e-14,3.356779851443749e-13,8.600690991404178e-12,1.570316256251923e-16,3.8696086457379753e-26,3.812395402614218e-18,2.79862313840175e-11,7.110367272539438e-14,1.0517850462050344e-10,3.366529581705912e-25,1.3482964741553593e-22,1.6550445646203218e-23,9.078943225129128e-23,7.105449034181589e-11,7.682029896761839e-24,2.2474534784621216e-19,1.6056267504234825e-27,2.887274904086877e-32,8.679335506109896e-25,2.7235694870838985e-29,1.762017728444575e-29,1.1225491358184185e-19,1.9845044539244162e-32,2.549652644645601e-32,7.678483999904097e-33,3.76,0.0,0.9748225350084537,0.9992092646215046,6.93458526145043e-14,1.0001368239668075e-16,0.0002008083622746861,0.00020080873961970925,0.0007907247711715065,1.8255738194366217e-14,1.0500708106099807e-10,1.0459636030607207e-08,1.1281687917506856e-10,4.2994606129639733e-13,1.4852290612720392e-17,4.4815069777900614e-11,2.693692134752866e-13,5.990718648006577e-17,1.9312240466198004e-11,8.038445524134796e-17,2.0799930854033778e-13,2.7782167698373492e-11,1.7768583929444247e-11,1.1586561001125475e-13,3.332788572334811e-12,6.395421743636066e-14,3.2978113698384496e-16,1.0109250590364819e-15,7.29327249068898e-14,3.0123422148721687e-18,3.7396084090057244e-19,1.0919650218820523e-10,1.2351176027247492e-23,1.4320553577575725e-19,2.543419391019388e-20,6.669597882331438e-20,1.2164547086139082e-14,2.5921943959425184e-24,1.0924605051885003e-12,5.780204924731368e-18,1.7846207655649767e-22,8.841383255028022e-23,1.8712267866640232e-14,1.277884768083701e-14,2.171525170333877e-22,1.8077608445511636e-26,1.1133915983791318e-24,3.597144214501149e-19,1.1649442648658282e-12,1.8745235700568936e-19,2.8903540813218915e-20,5.708026491601388e-26,4.8510736087171415e-23,3.968077275112362e-24,5.444167379153248e-19,3.2985843906435374e-23,1.1217838633382932e-17,2.019362470142832e-17,3.717636923889705e-21,3.335567258091839e-33
1.067956508809771e-08,0.7573745387611924,3.283061952401838e-11,6.267905216499522e-13,4.11400507397164e-13,4.936950235400116e-13,0.0,0.0,1.1050793783662474e-08,8.037929119976071e-14,3.8348784895336827e-13,9.892227589771607e-12,1.8382267854628472e-16,4.411901384817723e-26,4.1454907399124885e-18,3.0112615059014604e-11,8.248401655581516e-14,1.1671953166935197e-10,4.531889188588356e-25,1.6519267008246316e-22,2.045415882111049e-23,1.117083694532587e-22,7.330346927833877e-11,9.48192480743274e-24,2.721098528749474e-19,2.1208596461488703e-27,3.8294951556726124e-32,1.1249074070620949e-24,3.8608102166774604e-29,2.3765053126052174e-29,1.3168631598323185e-19,2.73541956844202e-32,3.397012801245772e-32,1.0982270485661942e-32,3.76,0.0,0.9748118217114201,0.9992092640494861,8.0256560842284e-14,1.221966848320959e-16,0.00021152106136639943,0.0002115214798974484,0.0007907247705273445,1.9257503270906466e-14,1.1652371057234466e-10,1.1016169674611647e-08,1.2517607771524274e-10,4.612598357507946e-13,1.7334942396062827e-17,4.9023731301523913e-11,2.9888294369460467e-13,6.819108510112852e-17,2.143720042305845e-11,8.482424517178653e-17,2.2132486455311351e-13,3.058530200749088e-11,1.9705152534653574e-11,1.32222077994232e-13,3.857299651403873e-12,7.089654982707993e-14,3.843078967095288e-16,1.1748960763687065e-15,7.994395122746554e-14,3.74794188818455e-18,4.526632730003641e-19,1.1501952023436232e-10,1.466449530311912e-23,1.7267004707294977e-19,2.924563100068985e-20,8.337545176668602e-20,1.3820635646672254e-14,3.0384979995413895e-24,1.1812956945122475e-12,6.121297955267146e-18,2.2977654978352105e-22,1.0432132468986563e-22,2.104819581141654e-14,1.4746067936323193e-14,2.763752241529539e-22,2.2947298287849116e-26,1.406917341014322e-24,4.364240496031466e-19,1.2200343652849841e-12,2.2882999757962363e-19,3.361766326618306e-20,6.671950292155813e-26,5.920263078263402e-23,4.932221636732248e-24,6.647839154298297e-19,4.138395573998333e-23,1.2995630900236272e-17,2.2196971947121767e-17,4.499311148745588e-21,4.5323332895567716e-33
1.1761432769927393e-08,0.7573773680892153,4.158216681005275e-11,7.878893179633708e-13,5.343592084217327e-13,6.604685010759647e-13,0.0,0.0,1.2169962165973727e-08,9.747848510302578e-14,4.89611970430482e-13,1.2777890501456924e-11,2.4630585776428907e-16,5.609625090714857e-26,4.8304770047422885e-18,3.4362779705056636e-11,1.0863758759151875e-13,1.4160229364355834e-10,7.862835669877419e-25,2.408749654364518e-22,3.0125652254580774e-23,1.630582629651573e-22,7.748488832648884e-11,1.4025333407989755e-23,3.8775059136135616e-19,3.548095862832331e-27,6.449982624005012e-32,1.8172133282723155e-24,7.37794275124898e-29,4.143329282279307e-29,1.7730663219999971e-19,4.946778828473587e-32,5.768001790523557e-32,2.1341617619442262e-32,3.76,0.0,0.9747903954700382,0.9992092628997196,1.051945706212027e-13,1.7724623891564396e-16,0.00023294610193696165,0.00023294660918625053,0.0007907247728753188,2.1260988898850255e-14,1.4135231504307676e-10,1.21289302990927e-08,1.5182113141243749e-10,5.243838030170705e-13,2.3091724025957085e-17,5.7815790682965925e-11,3.624902269496873e-13,8.688224334645646e-17,2.6020408647146042e-11,9.370617176938075e-17,2.479996483558866e-13,3.6542464952238306e-11,2.3872521436074224e-11,1.6913877767881093e-13,5.053743556788161e-12,8.583420046103539e-14,5.1036738945276e-16,1.553723455055657e-15,9.469388132919428e-14,5.6330636270692815e-18,6.4487575434106615e-19,1.266646378395893e-10,2.0158427819808463e-23,2.445071731685469e-19,3.793238935356533e-20,1.2642297745496341e-19,1.7474850427790217e-14,4.0816837480131565e-24,1.3595237242038219e-12,6.809961025684675e-18,3.670028419952432e-22,1.4215146089794188e-22,2.608294510305585e-14,1.9216677385306252e-14,4.339022988705747e-22,3.586083122197162e-26,2.1750268175813855e-24,6.236470218233712e-19,1.3284012826494222e-12,3.31026750525984e-19,4.4619167104130987e-20,8.931629086645137e-26,8.587337064463965e-23,7.393360034101645e-24,9.622442454824547e-19,6.286102577189394e-23,1.698549895085402e-17,2.630932811379419e-17,6.421660679812667e-21,7.988429423365843e-33
1.2735113683574107e-08,0.7573799144316518,5.049006282380363e-11,9.528655704772866e-13,6.621237921568165e-13,8.400558455955017e-13,0.0,0.0,1.3177174178778685e-08,1.1427479975848466e-13,5.970537642550544e-13,1.5719817816879383e-11,3.1355199088159375e-16,6.814338824572243e-26,5.464823390458959e-18,3.8158694519504453e-11,1.3628859671625937e-13,1.6604951762544926e-10,1.2372296182881384e-24,3.287348623408084e-22,4.119861079359076e-23,2.2116640758917767e-22,8.09149835812768e-11,1.9382179566841678e-23,5.186936494642191e-19,5.4124024370224806e-27,9.882541116680223e-32,2.692764495820807e-24,1.2579198960193527e-28,6.555379455451726e-29,2.268440384776601e-19,8.034594636634243e-32,8.894344278680468e-32,3.690293860093942e-32,3.76,0.0,0.9747711122548465,0.9992092618664109,1.3139818368983983e-13,2.408213367335897e-16,0.0002522282307901125,0.0002522288251091382,0.0007907247711215439,2.3064074862856156e-14,1.6574470422078644e-10,1.3130094416275345e-08,1.779980386478253e-10,5.816201040961361e-13,2.924276216046252e-17,6.61232799630555e-11,4.249540480453078e-13,1.0627047204682065e-16,3.05252561362698e-11,1.0170258184180877e-16,2.72023397471315e-13,4.229253831921713e-11,2.7956445274284124e-11,2.0740767034670666e-13,6.306761587486432e-12,1.0047385319270598e-13,6.44566248858236e-16,1.9569788409746715e-15,1.0876327058026787e-13,7.895263653065122e-18,8.626669199242595e-19,1.3714419667757822e-10,2.6190581450503636e-23,3.258641595616454e-19,4.7040146983906124e-20,1.784974591334102e-19,2.115167627714058e-14,5.2070367919679594e-24,1.519349365299675e-12,7.437142276718009e-18,5.393758532819995e-22,1.8391746679219014e-22,3.1004522797826474e-14,2.3878077750421778e-14,6.311479967458553e-22,5.197877779395356e-26,3.118370163077315e-24,8.353717369057543e-19,1.4239370302844863e-12,4.482975551015858e-19,5.65007231106275e-20,1.1383850232299439e-25,1.169422306012016e-22,1.0332674016927138e-23,1.3038229162433654e-18,8.845413501462726e-23,2.1064301881061e-17,3.009571959020121e-17,8.622120949226964e-21,1.2715938972432564e-32
1.370879459722082e-08,0.7573824607240852,6.038528864065713e-11,1.1377084677683197e-12,8.067703053097085e-13,1.0501098778997495e-12,0.0,0.0,1.418434945417147e-08,1.324037063471515e-13,7.156762815928688e-13,1.8986006784276947e-11,3.921961052830526e-16,8.135823518263672e-26,6.112520938705201e-18,4.1902540343047094e-11,1.6809850953553838e-13,1.9244132858938968e-10,1.8813836496785615e-24,4.384889110629096e-22,5.476996912844758e-23,2.9157598596400777e-22,8.405754469770428e-11,2.61737284235395e-23,6.78520247770141e-19,7.992467564825793e-27,1.4634852863994776e-31,3.868767250316523e-24,2.061363456131478e-28,1.0032789028184168e-28,2.8530819786983986e-19,1.255680973177526e-31,1.3247268852093855e-31,6.128586117083543e-32,3.76,0.0,0.9747518294205352,0.9992092608337144,1.6138902844639557e-13,3.1986163372626844e-16,0.0002715099734585892,0.00027151066167833813,0.0007907247664970143,2.486711235782505e-14,1.9207596657284822e-10,1.4130985013118432e-08,2.06255674201099e-10,6.391417020401688e-13,3.6386774164889024e-17,7.477150970466687e-11,4.923564216376059e-13,1.2825078406792036e-16,3.539007432588517e-11,1.0970152933588593e-16,2.9605566071371505e-13,4.839856377449682e-11,3.235363893375097e-11,2.5072506678149156e-13,7.735161615970913e-12,1.162413082683357e-13,7.998918586383529e-16,2.4239935214356747e-15,1.2355106136583874e-13,1.0808865114756742e-17,1.1287385936432561e-18,1.4762276369024647e-10,3.336379323173118e-23,4.253570364834128e-19,5.745377033633015e-20,2.460401238327933e-19,2.5192404143824187e-14,6.525532610428973e-24,1.6774930027016156e-12,8.071320376096834e-18,7.699117290814248e-22,2.3403315282582704e-22,3.627004563916089e-14,2.91706535534615e-14,8.948722827629103e-22,7.347343820421507e-26,4.3576220385915575e-24,1.0932922293047516e-18,1.5176605633470725e-12,5.9314489719923545e-19,7.047672428831202e-20,1.4279636872646718e-25,1.5597207273237976e-22,1.4101744122606422e-23,1.7260118092588712e-18,1.210721383536725e-22,2.559234242751222e-17,3.392873622232947e-17,1.1340430865645841e-20,1.952399918456002e-32
1.4682475510867533e-08,0.7573850069665184,7.127272795994697e-11,1.3432897959560827e-12,9.688996888833593e-13,1.2930492921277902e-12,0.0,0.0,1.5191488656928956e-08,1.5186482649273693e-13,8.452978300148137e-13,2.257205815613319e-11,4.831824930182192e-16,9.570106726858322e-26,6.770500731298963e-18,4.5575224927137766e-11,2.0431200430214328e-13,2.2077758559803298e-10,2.7777878534626007e-24,5.734324253328534e-22,7.106583659086654e-23,3.7513387176020095e-22,8.693723152463812e-11,3.4649395382226404e-23,8.706146788612037e-19,1.1479424751729542e-26,2.1046115367390124e-31,5.4117978582234076e-24,3.264170277869588e-28,1.4922005627394886e-28,3.5360162505666217e-19,1.8985480225457055e-31,1.915013766455919e-31,9.82927350305971e-32,3.76,0.0,0.9747325469670945,0.9992092597955715,1.953833622553922e-13,4.165957943174932e-16,0.0002907913299611723,0.0002907921189012907,0.0007907247650647563,2.6670101907464526e-14,2.2034605028556594e-10,1.5131628923627897e-08,2.3659400649137476e-10,6.968671304306857e-13,4.459447158308255e-17,8.373138397194611e-11,5.646933789091659e-13,1.5297847889421898e-16,4.0614868871184135e-11,1.1770301805728925e-16,3.2009262371156447e-13,5.484914643537306e-11,3.706159218807449e-11,2.9934309487592366e-13,9.34650436103155e-12,1.3313181500417868e-13,9.77734971405151e-16,2.9592989459633246e-15,1.3902835186295642e-13,1.4498812333778644e-17,1.4488931516360583e-18,1.5810033895066172e-10,4.17860799879024e-23,5.45333529506197e-19,6.925341027282746e-20,3.3213904446182594e-19,2.9592069342027366e-14,8.053129337086496e-24,1.8330616237505417e-12,8.712496600549163e-18,1.0716809225468667e-21,2.935983716772419e-22,4.185515884420728e-14,3.5117775969394074e-14,1.2406463131234313e-21,1.0159339619317773e-25,5.955462428897131e-24,1.4025098545497304e-18,1.609643287807908e-12,7.692079790263332e-19,8.677152560088097e-20,1.7667359197033002e-25,2.0432302592852338e-22,1.885537669150526e-23,2.239536541705586e-18,1.6183305618163424e-22,3.0552590854364107e-17,3.778015805391661e-17,1.4651394292555898e-20,2.906323269287521e-32
1.5656156424514247e-08,0.7573875531589545,8.31532991588363e-11,1.570457550647611e-12,1.1490656129577762e-12,1.5712705129491608e-12,0.0,0.0,1.619859243016821e-08,1.7265778279754757e-13,9.856856359761022e-13,2.6471927833347875e-11,5.874680475055251e-16,1.11126196810101e-25,7.436021484448987e-18,4.9161377048185715e-11,2.451657392021747e-13,2.510581218676936e-10,3.9972557702372224e-24,7.370727615897777e-22,9.02913113082575e-23,4.725331607285797e-22,8.957653625670707e-11,4.508312927211648e-23,1.098418985608856e-18,1.609763367887273e-26,2.950369364613387e-31,7.395628969647156e-24,5.016459078715922e-28,2.1648589616566922e-28,4.3266690168339496e-19,2.789261193355052e-31,2.6974313376351876e-31,1.5292655599211431e-31,3.76,0.0,0.9747132648945142,0.9992092587530079,2.3359731860068875e-13,5.333777284237224e-16,0.00031007230031628334,0.0003100731967854385,0.0007907247658046504,2.8473043371706127e-14,2.5055490353443976e-10,1.6132051063794377e-08,2.690130039398047e-10,7.547376880900192e-13,5.393586202027299e-17,9.297633514092258e-11,6.419609552994015e-13,1.8060894121470723e-16,4.6199643930171494e-11,1.2570705027404894e-16,3.4413234227383835e-13,6.163325764005376e-11,4.207769388830209e-11,3.535060381279249e-13,1.114783695370986e-11,1.5114071663415574e-13,1.1794578230963043e-15,3.567400114907176e-15,1.5516974514482115e-13,1.9103711634068798e-17,1.829079684968331e-18,1.6857692253188796e-10,5.156651629966954e-23,6.882526682123445e-19,8.251835142994688e-20,4.4023976702882145e-19,3.434465595572724e-14,9.805841457427894e-24,1.9853306641140955e-12,9.36067211062138e-18,1.4594026230691626e-21,3.6381894076081403e-22,4.7736356705233186e-14,4.1740486438165426e-14,1.68625925512482e-21,1.3776355366363278e-25,7.982322680463179e-24,1.768141066744281e-18,1.6999537119732186e-12,9.802641995385422e-19,1.0562339823483178e-19,2.1598409699517096e-25,2.634978000922947e-22,2.4765063429440133e-23,2.8555486878328326e-18,2.119146267818623e-22,3.59245758746588e-17,4.1625896211556796e-17,1.8634797786415824e-20,4.211710760168734e-32
1.6629837338160962e-08,0.757390099301395,9.602464035500685e-11,1.8200375720550922e-12,1.347780126458697e-12,1.887144364756477e-12,0.0,0.0,1.720566139608254e-08,1.9478219881386525e-13,1.1365661976274744e-12,3.0678248952147926e-11,7.060226361981165e-16,1.275833335495752e-25,8.106638697568867e-18,5.26488356492292e-11,2.9088860856254677e-13,2.8328274997426385e-10,5.623620040474835e-24,9.331258504016713e-22,1.1262900245373306e-22,5.843104061348769e-22,9.199597952813823e-11,5.77744869694954e-23,1.3654184859352854e-18,2.2108473130810303e-26,4.044442762812668e-31,9.901081027390092e-24,7.508962176728436e-28,3.072900115108613e-28,5.234871414708712e-19,3.99610217566696e-31,3.7140974406514292e-31,2.316509897848511e-31,3.76,0.0,0.9746939832027838,0.9992092577100568,2.762479662073478e-13,6.726824605023417e-16,0.00032935288454199546,0.0003293538953382258,0.0007907247646903937,3.027593623689522e-14,2.827024744527047e-10,1.7132274592636967e-08,3.0351263496952917e-10,8.127110760716506e-13,6.448025616401386e-17,1.0248210255813655e-10,7.241551903813244e-13,2.1129764026071462e-16,5.214440303706719e-11,1.3371362733956245e-16,3.6817381462808476e-13,6.874022292344145e-11,4.73992451082217e-11,4.134505890415533e-13,1.314573607037726e-11,1.7026344800898376e-13,1.40639471444193e-15,4.2527761163546615e-15,1.7195290506786641e-13,2.4776346537472267e-17,2.2753749345291214e-18,1.7905251450698557e-10,6.28150619470371e-23,8.56680635927991e-19,9.732703532028876e-20,5.741604925150405e-19,3.944335201691127e-14,1.1799725308354617e-23,2.1337210963076586e-12,1.001584800582338e-17,1.9495041113853446e-21,4.460154537067841e-22,5.3891223952839e-14,4.9057649815776696e-14,2.251847647657151e-21,1.835952131741165e-25,1.0516735716899274e-23,2.1952947025370327e-18,1.7886575808948733e-12,1.2302182255595655e-18,1.2728510201348486e-19,2.612733140387099e-25,3.3515045895720063e-22,3.2019763786470175e-23,3.58559514068482e-18,2.7254999956835757e-22,4.168519696544378e-17,4.5445571802693965e-17,2.3375406339654597e-20,5.961680370251191e-32
1.7603518251807677e-08,0.7573926453938421,1.0988170291708281e-10,2.0928350908122454e-12,1.56551867062969e-12,2.243013550536856e-12,0.0,0.0,1.8212696156676844e-08,2.1823769901633238e-13,1.2976342052313404e-12,3.518260981845827e-11,8.398294578496799e-16,1.4501875957479404e-25,8.780176604593717e-18,5.6028200727829165e-11,3.4170199113912717e-13,3.1745126644813897e-10,7.755005403227775e-24,1.1655127853938682e-21,1.3823831567405693e-22,7.108473697326411e-22,9.421428831060579e-11,7.304971786852948e-23,1.6751287100548094e-18,2.981455897444897e-26,5.435558535068953e-31,1.3015815200006578e-23,1.0980223941975688e-27,4.278337096788967e-28,6.270862918242707e-19,5.599541607760606e-31,5.012266762012327e-31,3.4268468183684396e-31,3.76,0.0,0.9746747018918932,0.9992092566660594,3.235542098650707e-13,8.371021332072565e-16,0.00034863308265604617,0.0003486342145670998,0.0007907247623885763,3.207878084676113e-14,3.167887112134747e-10,1.8132321058817974e-08,3.4009286800563185e-10,8.707567223419836e-13,7.629627473187982e-17,1.1222653075196434e-10,8.112721281820503e-13,2.4520012946708856e-16,5.844914960893204e-11,1.417227528038646e-16,3.9221643095850313e-13,7.615971043105086e-11,5.3023471073863366e-11,4.794060940600491e-13,1.5346347294463136e-11,1.904955337829338e-13,1.659852580078496e-15,5.0198806494264955e-15,1.893581662030732e-13,3.168417764795286e-17,2.7939662416114783e-18,1.895271149490113e-10,7.564240817785338e-23,1.0532867580357626e-18,1.1375708265359133e-19,7.381068567975086e-19,4.488075673336775e-14,1.4050866214937467e-23,2.2777792769240766e-12,1.0678025685297742e-17,2.5601753926661906e-21,5.4163219132570635e-22,6.029858205897612e-14,5.708609690025002e-14,2.960020673030028e-21,2.408969199380477e-25,1.3645672398719058e-23,2.6890524679173574e-18,1.8758180031318722e-12,1.5230919825653396e-18,1.5202444060703041e-19,3.1311942028435346e-25,4.2109554088259e-22,4.082669815403406e-23,4.4415900506233195e-18,3.4502375520995196e-22,4.780942612702853e-17,4.9222108471948426e-17,2.8962959165527995e-20,8.265660616398994e-32
1.8577199165454392e-08,0.7573951914362977,1.2471726377142625e-10,2.3896361865348387e-12,1.8027245211278755e-12,2.6411908285873988e-12,0.0,0.0,1.9219697294492926e-08,2.4302390877533434e-13,1.4685601931083688e-12,3.99757927247109e-11,9.898853858080058e-16,1.6337633900396329e-25,9.454702691528623e-18,5.929243933546645e-11,3.978199906519679e-13,3.535634556592453e-10,1.0505122480659895e-23,1.4383564694193839e-21,1.6725537527250066e-22,8.523764032093822e-22,9.624855726590166e-11,9.126285445016192e-23,2.031083635539044e-18,3.956442266585975e-26,7.177550145899299e-31,1.6834084954390154e-23,1.5724443660242158e-27,5.854925340097313e-28,7.445292989038087e-19,7.69336461038832e-31,6.644467311287522e-31,4.963310177239058e-31,3.76,0.0,0.9746554209618319,0.9992092556185825,3.757375516306092e-13,1.0293421417734071e-15,0.0003679128946758475,0.00036791415447950894,0.0007907247613411257,3.3881577652225044e-14,3.528135620436596e-10,1.9132210534162888e-08,3.787536714750961e-10,9.288524738214294e-13,8.94518553448573e-17,1.2218938551532405e-10,9.033078172315362e-13,2.8247204640885594e-16,6.51138871209936e-11,1.4973443086080528e-16,4.1625976381779767e-13,8.388171975117295e-11,5.894753198204397e-11,5.515947903193245e-13,1.7755421028379014e-11,2.1183258701194236e-13,1.9411115459667086e-15,5.873142535425794e-15,2.0736819191168373e-13,4.0009828719078214e-17,3.3911363175593114e-18,2.0000072393101832e-10,9.015984104164942e-23,1.2808396245791998e-18,1.318853149161162e-19,9.366863488795656e-19,5.064904725411381e-14,1.6575367108442442e-23,2.417159254762189e-12,1.1347206713151779e-17,3.311419491436079e-21,6.522461046080865e-22,6.693856007317306e-14,6.584075718124711e-14,3.8359815406560875e-21,3.116833874968308e-25,1.7464864740483315e-23,3.2544522882485193e-18,1.9614955703697474e-12,1.8630154875094435e-18,1.80124800848641e-19,3.7213454581916725e-25,5.2331751126968395e-22,5.141215149935668e-23,5.435789122939825e-18,4.306682291125e-22,5.4270911892135995e-17,5.294133879398854e-17,3.549216552030688e-20,1.1250980785664617e-31
