Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164),CF2O(49),S(125),C2HF(58),S(463),C2HF(468),C2H2F3(68),S(165),S(464),S(130),C2H2F2(59),C2H3F2(65),C2H2F3(67),CF2(43),CHFCF2(55),CF2CH(73),C2HF2(72)
2.279447567872078e-16,0.7118282280394725,3.499239450510427e-20,1.3861019370971012e-22,4.860291602804633e-30,1.0387839400431518e-29,0.0,0.0,1.0896707789010428e-16,1.4239296647038252e-29,5.814692034851351e-40,3.595311706731633e-51,4.740938874297034e-40,1.3728895537900846e-68,5.744626785621505e-51,7.951808836577328e-42,1.8100063016854488e-37,1.389405260575181e-26,3.094194928640671e-84,2.3350872298673224e-54,8.144208636317452e-83,6.686826589544432e-91,6.204180376175513e-34,1.6516865991633755e-69,1.2241765105350696e-44,1.4838177372292185e-84,1.0043818709061511e-87,5.432323810450752e-77,1.6963515287825597e-83,4.5549617469932594e-83,2.0508494315690685e-43,6.691141702322403e-87,1.2484562879806821e-88,6.061978359811387e-87,3.76,0.0,0.8432079109072326,0.9999999996406522,7.34943201301683e-39,8.20786477367611e-48,1.8129312328099493e-12,1.8129312328099893e-12,3.59347665333112e-10,4.625138917634538e-31,1.3894052605752617e-26,1.0900207027197008e-16,1.0409109535837832e-26,3.773464567820447e-28,2.297099493781361e-41,1.239071191719354e-26,1.6233114106403704e-29,4.106307287614208e-33,6.685080706253001e-29,1.8918891165311058e-27,3.395426072347574e-27,3.311435311341225e-27,6.205992975562578e-34,1.911429359842479e-35,9.358821438788493e-30,1.6986385202906732e-33
4.558897068057439e-16,0.7118282280397031,6.998481913432443e-20,2.772205469820039e-22,1.9441178854000745e-29,4.1551384256092304e-29,0.0,0.0,2.1793424809975347e-16,5.695722278740777e-29,4.651758336176273e-39,5.752503229554426e-50,3.792754930446923e-39,2.1968327273011774e-67,4.596153894832158e-50,6.361451706569209e-41,1.4480061116411143e-36,5.557626181247037e-26,1.9802898853860046e-82,3.736143801786705e-53,5.21230205420043e-81,8.559160108183367e-89,2.4816736965781404e-33,5.285407650203234e-68,9.79343987879098e-44,9.497384807339868e-83,6.4340976825843065e-86,3.4766963010285624e-75,2.171333634736703e-81,3.078728998704602e-81,1.640681198143602e-42,8.564677793211296e-85,1.59802718537588e-86,7.759347537710765e-85,3.76,0.0,0.8432079109054196,0.9999999992813045,5.879549994806739e-38,1.313259404170627e-46,3.6258640024567934e-12,3.6258640024569534e-12,7.186953466550916e-10,1.8501714393582864e-30,5.55762618124768e-26,2.1800423286833044e-16,4.163646461506136e-26,1.5093867332767125e-27,1.837680956388432e-40,4.9562878713516565e-26,6.49325390729531e-29,1.642524010104863e-32,2.6740337988345786e-28,7.567561295491487e-27,1.3581712887290585e-26,1.324574967142744e-26,2.4831237771608853e-33,1.529144609720033e-34,3.743530953651267e-29,6.794563757487228e-33
6.8383465682428e-16,0.7118282280399332,1.0497724410904763e-19,4.1583093180023023e-22,4.1312512909747155e-29,8.829670840288689e-29,0.0,0.0,3.2690141826960026e-16,1.2103412103669732e-28,1.3301126349762706e-38,2.1173930671572575e-49,1.0844912576342381e-38,8.086172317191918e-67,1.3142867658763838e-49,1.8190835203103696e-40,4.140393258054296e-36,1.1809960552822264e-25,9.827240972420827e-82,1.4244051995219855e-52,2.9744233627994475e-80,4.7577581289359834e-88,5.273557544801415e-33,2.4726324201926887e-67,2.8003156752169856e-43,4.7131735597119593e-82,3.193157612846027e-85,1.7253088392067741e-74,1.1203278424139901e-80,1.534265770128087e-80,4.6913245014451796e-42,4.419056995851213e-84,8.245229430668525e-86,4.0035364391427314e-84,3.76,0.0,0.8432079109036066,0.9999999989219569,1.6811841606607332e-37,4.833667544992762e-46,5.438796772099694e-12,5.438796772100035e-12,1.0780428115015111e-09,3.931808780737189e-30,1.1809960552824103e-25,3.27006395406275e-16,8.847750385179302e-26,3.2074473293187586e-27,5.254619982853299e-40,1.0532113627558986e-25,1.3798174113449427e-28,3.4903642599003356e-32,5.6823226151745635e-28,1.608107078649642e-26,2.886114522785678e-26,2.814722332198944e-26,5.277703870004806e-33,4.372398681016011e-34,7.955004761003706e-29,1.4438458551880035e-32
9.11779606842816e-16,0.7118282280401637,1.3996966942927392e-19,5.544413481644256e-22,7.047429382284642e-29,1.506238119961411e-28,0.0,0.0,4.3586858839964466e-16,2.064699913862937e-28,2.8055935364938674e-38,5.370388311401201e-49,2.2875067714578746e-38,2.0509128816116995e-66,2.772352849474979e-49,3.837174001297712e-40,8.733289420426434e-36,2.0146409780097508e-25,4.157274817558946e-81,3.832467933856881e-52,1.1636763200951893e-79,2.3470055378929554e-87,8.996069561485913e-33,7.976896388721012e-67,5.906684010818429e-43,1.993934403184609e-81,1.3515869884929243e-84,7.29870281070697e-74,6.1117783723590416e-80,6.697253552903757e-80,9.895364738827648e-42,2.410749786994724e-83,4.498060369402287e-85,2.184068829410369e-83,3.76,0.0,0.8432079109017936,0.9999999985626096,3.5461046950670782e-37,1.2259228658538939e-45,7.251729541738653e-12,7.251729541739235e-12,1.4373900598725013e-09,6.707526462089136e-30,2.0146409780101388e-25,4.360085578858037e-16,1.509322272460061e-25,5.4715282097010574e-27,1.1083516536730524e-39,1.7966548429727915e-25,2.353807564850383e-28,5.954151522643733e-32,9.693374399044987e-28,2.7432417601385187e-26,4.923372306968169e-26,4.801585626607291e-26,9.004815363577761e-33,9.222656074729704e-34,1.3570303564458904e-28,2.4630326418648362e-32
1.3676695068798884e-15,0.7118282280406244,2.099545208806013e-19,8.316622549294158e-22,1.4590808822897656e-28,3.1184750203878023e-28,0.0,0.0,6.538029285663198e-16,4.274699318861262e-28,7.662949227037435e-38,1.878199542300551e-48,6.247892997428782e-38,7.172639980386272e-66,7.572798253423695e-49,1.0481583531665039e-39,2.3853324474674297e-35,4.171060370656749e-25,3.744603579421203e-80,1.5501075226109556e-51,9.74571125042654e-79,2.8377242382014937e-86,1.8625220864472515e-32,4.3908631253201345e-66,1.613301813334742e-42,1.7961992192537335e-80,1.2190821891245783e-83,6.574223288780159e-73,8.488189905075717e-79,6.481845973826673e-79,2.7027321059218007e-41,3.3481105415228217e-82,6.24702060292342e-84,3.0332903173192674e-82,3.76,0.0,0.8432079108981675,0.9999999978439155,9.685512891818907e-37,4.287112078179202e-45,1.0877595081007318e-11,1.0877595081008518e-11,2.156084048560307e-09,1.3888320323187103e-29,4.17106037065781e-25,6.540128827077626e-16,3.1248603481211775e-25,1.1328104813962807e-26,3.027252435178374e-39,3.719745957758296e-25,4.873264499923526e-28,1.232731615100452e-31,2.0068900883821804e-27,5.679534172190171e-26,1.0193217934395906e-25,9.941074091378907e-26,1.8649108367505178e-32,2.518993660068863e-33,2.8095592483498243e-28,5.099400985892854e-32
1.8235594069169605e-15,0.7118282280410849,2.799393736024674e-19,1.1088832777005448e-21,2.4815145634841445e-28,5.3037095374618705e-28,0.0,0.0,8.717372685866278e-16,7.270144305532635e-28,1.6033458562526412e-37,4.693407156631062e-48,1.3072686550091224e-37,1.792350179059704e-65,1.58460195065345e-48,2.19326939069088e-39,4.990913667019552e-35,7.093884522924908e-25,1.4770529608099412e-79,4.198815536332596e-51,3.830167010038405e-78,1.2897182800999613e-85,3.167662368509585e-32,1.4091461322523669e-65,3.3755729504197464e-42,7.085427287479807e-80,4.8117280680720495e-83,2.593193283313973e-72,3.9019012898498904e-78,2.6401716307292605e-78,5.655021557362019e-41,1.5390794758581628e-81,2.871667837849741e-83,1.3943610558130665e-81,3.76,0.0,0.8432079108945414,0.9999999971252219,2.026533422667963e-36,1.0712326410221314e-44,1.4503460620261485e-11,1.4503460620263528e-11,2.8747772411918345e-09,2.3622495069027544e-29,7.093884522927127e-25,8.720172073149057e-16,5.314569277540248e-25,1.926613958567904e-26,6.33402509052964e-39,6.326313881896093e-25,8.28815451112677e-28,2.0965538070212174e-31,3.413194344075051e-27,9.659400591508932e-26,1.73359947929675e-25,1.690716418809607e-25,3.1726604338867005e-32,5.2705776275115746e-33,4.778324658353311e-28,8.672752823955976e-32
2.7353392069911048e-15,0.7118282280420061,4.199090832182074e-19,1.6633257041679242e-21,5.406714637763687e-28,1.1555702522283912e-27,0.0,0.0,1.3076059481466254e-15,1.5840163019359292e-27,5.062876434102155e-37,2.1737153502070915e-47,4.127955055301073e-37,8.30181649740859e-65,5.004764005204873e-48,6.926337879981326e-39,1.5759767591813695e-34,1.5456144009959678e-24,1.76899863899807e-78,2.1056355786531033e-50,5.133496744271844e-77,2.510326181399672e-84,6.901690622879282e-32,1.0768726355370332e-64,1.0659071205958687e-41,8.487895109424195e-79,5.777492977181992e-82,3.105735493620074e-71,7.323525673536697e-77,3.561259433264955e-77,1.7856830435097274e-40,2.8887192778865284e-80,5.389873179261848e-82,2.6170955984544773e-80,3.76,0.0,0.8432079108872892,0.9999999956878377,6.399168300344503e-36,4.960750086864987e-44,2.1755191698722207e-11,2.1755191698726666e-11,4.312161012489725e-09,5.14794366468478e-29,1.5456144009966682e-24,1.308025855823813e-15,1.1579363523319564e-24,4.197698873666568e-26,2.0000899709444594e-38,1.378374854155827e-24,1.805823881710936e-27,4.56796401698892e-31,7.436653740188508e-27,2.1045865746146084e-25,3.777159990433246e-25,3.6837265679585545e-25,6.917472975000708e-32,1.6642860008151748e-32,1.0410995751358734e-27,1.8896197330372386e-31
3.647119007065249e-15,0.7118282280429273,5.598787983335034e-19,2.217768632773455e-21,9.492371915948877e-28,2.0287926003018197e-27,0.0,0.0,1.743474627073072e-15,2.780999685541437e-27,1.1515707251644947e-36,6.303530534610186e-47,9.389192561599508e-37,2.4076767627912385e-64,1.138564119750284e-47,1.5754894149835182e-38,3.5846171984779863e-34,2.713581372406575e-24,8.451154007765801e-78,6.3172624904355785e-50,2.4503688665369247e-76,1.4565927636572339e-83,1.2117046315500064e-31,4.0570016631236136e-64,2.424455204483303e-41,4.0555222005043287e-78,2.764353734115659e-81,1.483724045268964e-70,4.2604300512853095e-76,1.8160895769736237e-76,4.061604753536642e-40,1.6805008848587403e-79,3.1355373146646754e-81,1.5224849704690153e-79,3.76,0.0,0.843207910880037,0.9999999942504569,1.4555144290964264e-35,1.4384867479483842e-43,2.9006922777120174e-11,2.9006922777128e-11,5.749541338056478e-09,9.039849017729004e-29,2.713581372408168e-24,1.7440345034028886e-15,2.032946649276847e-24,7.36974630841936e-26,4.5492783375381006e-38,2.4199624396945844e-24,3.1704256197616416e-27,8.01980872430439e-31,1.3056259844586847e-26,3.6949459613764006e-25,6.631422083199869e-25,6.467384476001895e-25,1.2152943858537012e-31,3.7854797821092685e-32,1.827820575436911e-27,3.317542542267457e-31
5.4706786072135384e-15,0.71182822804477,8.398182451387944e-19,3.3266560033507817e-21,2.1161096558969193e-27,4.522734342108523e-27,0.0,0.0,2.6152119830165625e-15,6.1996097605601676e-27,3.8448634229333574e-36,3.203267407523266e-46,3.134862834122213e-36,1.2239530621286055e-63,3.803144813684741e-47,5.26043658595384e-38,1.1968296491694457e-33,6.049327884243625e-24,1.047531869415927e-76,3.2683098168764076e-49,3.1980071196451555e-75,2.924709578336466e-82,2.7012212278272635e-31,3.2447923344840324e-63,8.094837378158519e-41,5.029277683934918e-77,3.443875589571479e-80,1.8390921893864762e-69,8.416273699061872e-75,2.7233862807777403e-75,1.35608824353671e-39,3.319753917541813e-78,6.194114240819803e-80,3.007601223949553e-78,3.76,0.0,0.8432079108655327,0.9999999913757057,4.859662234050014e-35,7.309557866698803e-43,4.3510384933726964e-11,4.3510384933744406e-11,8.624291604417012e-09,2.0160885765846235e-28,6.049327884248943e-24,2.6160517957587016e-15,4.5319947246567414e-24,1.6429179492300672e-25,1.5189100918927838e-37,5.394758634495812e-24,7.067777712412695e-27,1.787835335959261e-30,2.910596804776827e-26,8.237046364380542e-25,1.4783255376744323e-24,1.441757086442335e-24,2.7132066766002773e-31,1.263893485234603e-31,4.074712527780602e-27,7.395740131738069e-31
9.117797807510116e-15,0.7118282280484549,1.3996972050652124e-18,5.544436799589653e-21,5.849175137818267e-27,1.2501368081232712e-26,0.0,0.0,4.35868668726404e-15,1.7136447295558906e-26,1.807956967135586e-35,2.6510670395979952e-45,1.4740957866384297e-35,1.0138982649427844e-62,1.7901194930285475e-46,2.4736438565525877e-37,5.6277899376957556e-33,1.6721119842701554e-23,2.563542366383481e-75,2.671010838630145e-48,8.227954343215968e-74,1.3032772804250003e-80,7.466490764688967e-31,4.6595369182703486e-62,3.806478809652117e-40,1.2320129840010112e-75,8.51224420756659e-79,4.500656300863789e-68,3.5762898090984045e-73,8.949406164898638e-74,6.376687027184694e-39,1.4106528930830595e-76,2.632047330437081e-78,1.2780114361739244e-76,3.76,0.0,0.843207910836524,0.999999985626245,2.285133904460806e-34,6.049280468952157e-42,7.25173092461838e-11,7.251730924623204e-11,1.4373750587739941e-08,5.577658610123356e-28,1.672111984272656e-23,4.3600863692581695e-15,1.2526964104519944e-23,4.541215874396584e-25,7.142292206964431e-37,1.4911743084453683e-23,1.9536343530839502e-26,4.941788412081949e-30,8.045224504501379e-26,2.276816126749848e-24,4.086264775552451e-24,3.985185428088403e-24,7.522849320357518e-31,5.943140397821899e-31,1.1262982493349322e-26,2.0442863361614754e-30
1.641203620810327e-14,0.711828228055825,2.519455390253919e-18,9.980022619537934e-21,1.8914094048604408e-26,4.042485549526399e-26,0.0,0.0,7.845636065193169e-15,5.541300048391324e-26,1.0811700816544975e-34,3.0150830971343174e-44,8.815188720054572e-35,1.15541240214911e-61,1.0727259203424419e-45,1.4792574486627931e-36,3.3654289370703385e-32,5.407044224358767e-23,9.723123362276898e-74,2.9597230391896e-47,3.2240997609460057e-72,9.486862709320163e-79,2.414389256734823e-30,9.727402447983025e-61,2.2763880465461256e-39,4.682559869568493e-74,3.2936486138355597e-77,1.7070280675137e-66,2.5269039903668243e-71,5.15758277036099e-72,3.813300134712247e-38,9.967336409881535e-75,1.859743616059252e-76,9.030132638617887e-75,3.76,0.0,0.8432079107785067,0.9999999741274899,1.3665145503563663e-33,6.879806940198356e-41,1.3053115786806968e-10,1.3053115786822568e-10,2.587250231434644e-08,1.8068923677353048e-27,5.407044224373721e-23,7.848155471396825e-15,4.050761861593376e-23,1.468461916910391e-24,4.271104285594974e-36,4.821911134933902e-23,6.317456844563099e-26,1.597995017351911e-29,2.6015273273170393e-25,7.362390709993104e-24,1.3213484431309704e-23,1.2886631695634789e-23,2.4480917798854625e-30,3.554008684983019e-30,3.642036406351711e-26,6.610588408965548e-30
3.1000513009289585e-14,0.7118282280705651,4.7589728220153405e-18,1.8851291177096735e-20,6.743974209198508e-26,1.4413812313757958e-25,0.0,0.0,1.4819534698787788e-14,1.9757952602594511e-25,7.432301894665701e-34,4.061475043883028e-43,6.059836344009365e-34,1.5626826551745043e-60,7.405174267825166e-45,1.0168747066553525e-35,2.3134649323463753e-31,1.9279582378525058e-22,4.730249245987311e-72,3.901861760355796e-46,1.594597151804263e-70,8.711067059603689e-77,8.608694991411086e-30,2.4953607862568054e-59,1.5649840515915356e-38,2.2875870452937567e-72,1.655916830696128e-75,8.304581961103459e-65,2.1923581602244355e-69,3.959857912701348e-70,2.6213814620724324e-37,8.647818527186442e-73,1.6135461394968758e-74,7.834701535579223e-73,3.76,0.0,0.843207910662472,0.9999999511306444,9.39370414640401e-33,9.267422729842057e-40,2.4655885509972985e-10,2.4655885510028623e-10,4.886934080589979e-08,6.466206964559781e-27,1.9279582378627864e-22,1.482429349623107e-14,1.4443318531931152e-22,5.2359112977553034e-24,2.936044967754139e-35,1.7192906365548134e-22,2.252625162712335e-25,5.697790717842381e-29,9.275927505880255e-25,2.6251201393251497e-23,4.711374007099664e-23,4.594832667106488e-23,8.840373065838731e-30,2.4430979396276898e-29,1.2985974569295852e-25,2.3571410610157714e-29
6.017746661166221e-14,0.7118282281000452,9.238011931221774e-18,3.6594216008975293e-20,2.54075819186451e-25,5.430331678282077e-25,0.0,0.0,2.8767331476940205e-14,7.443705871864088e-25,5.5039672639702204e-33,5.961642062707198e-42,4.487591453078872e-33,2.3122790407662865e-59,5.529803230654383e-44,7.530195934696578e-35,1.71317506138253e-30,7.263731407731458e-22,2.6306877102749143e-70,5.650430319722559e-45,8.937657364298444e-69,9.985869504108146e-75,3.243277441743994e-29,7.135807524735412e-58,1.1591274629714148e-37,1.2828953758436437e-70,9.97718058964166e-74,4.6185434246864997e-63,2.6003277565968103e-67,4.282695705832095e-68,1.9412548244808587e-36,1.0257372482302745e-70,1.9138710184547299e-72,9.292953504656553e-71,3.76,0.0,0.8432079104304027,0.9999999051396133,6.956262216466565e-32,1.3603194692546985e-38,4.786142495146033e-10,4.786142495166992e-10,9.486035804103031e-08,2.4539211639100964e-26,7.2637314078075885e-22,2.877656882814155e-14,5.441445240902547e-22,1.972596151045468e-23,2.1742104971255387e-34,6.477332754401847e-22,8.487289534336854e-25,2.14662094378039e-28,3.494636149154545e-24,9.890005878789379e-23,1.7749852557332287e-22,1.7310793966969968e-22,3.414840508794623e-29,1.8091704798030118e-28,4.892398210895604e-25,8.88102916337384e-29
1.1853137381640747e-13,0.7118282281590055,1.819610713303046e-17,7.208161686123438e-20,9.856884679417478e-25,2.1067005957715717e-24,0.0,0.0,5.666292307729924e-14,2.8877873353927707e-24,4.2351400013120663e-32,9.135872806833412e-41,3.4530675530190533e-32,3.6001438371042046e-58,4.325737605340075e-43,5.793888899721597e-34,1.3181544871347756e-29,2.818159520794548e-21,1.5681765296925456e-68,8.594117219796563e-44,5.347472572589829e-67,1.186050969949482e-72,1.2582273895601357e-28,2.157751982024639e-56,8.921969432644745e-37,7.774677544308482e-69,6.797758538570472e-72,2.753167187205178e-61,3.078844336825717e-65,4.85590177369848e-66,1.4937369539362595e-35,1.2145609876554463e-68,2.2662056069890732e-70,1.100374376011272e-68,3.76,0.0,0.8432079099662639,0.9999998131681889,5.352306805192439e-31,2.084614266566963e-37,9.427250381505612e-10,9.427250381586926e-10,1.868317546336756e-07,9.658243669161671e-26,2.818159520853129e-21,5.668111662113207e-14,2.1110099680510154e-21,7.652643008487543e-23,1.6728857497246144e-33,2.5128785635410302e-21,3.2931437610879923e-24,8.327882237795316e-28,1.3557283329556543e-23,3.8368317486389444e-22,6.8860561471847745e-22,6.715727033427837e-22,1.3902318045736566e-28,1.3920141367350218e-27,1.898006840071535e-24,3.445880870554637e-28
1.768852810211527e-13,0.711828228217966,2.715422498018992e-17,1.0757108638072571e-19,2.195089375767484e-24,4.691540287758547e-24,0.0,0.0,8.455851206999826e-14,6.430984451451739e-24,1.330828636305127e-31,3.832307117199689e-40,1.0850739177110634e-31,1.5232758945193996e-57,1.3742462165389963e-42,1.820562585605629e-33,4.141925421153714e-29,6.2762829703034346e-21,1.2052502336402686e-67,3.7458561841104204e-43,3.770542858783198e-66,1.0790626088770189e-71,2.8020158207704995e-28,1.2136465943857454e-55,2.8041913127059834e-36,6.01276186666482e-68,5.49503192252573e-71,2.1160138775425546e-60,2.8527955528647458e-64,4.464951801867901e-65,4.6938397181469827e-35,1.1254040648547749e-67,2.099855529126117e-69,1.0196017960755937e-67,3.76,0.0,0.8432079095021252,0.9999997212109468,1.681811393401288e-30,8.744528265096285e-37,1.4068358265281339e-09,1.4068358265462423e-09,2.7878896886953855e-07,2.1763666399284455e-25,6.276282970487513e-21,8.458566058661884e-14,4.7011331390810476e-21,1.7042034610301713e-22,5.256568499148716e-33,5.596070345700475e-21,7.334615680602927e-24,1.8545967231402795e-27,3.019121107238724e-23,8.54447089502764e-22,1.5334960130758652e-21,1.4955651098286009e-21,3.2168021913506063e-28,4.374005537934252e-27,4.226783482169311e-24,7.67472880017808e-28
2.9359309543064323e-13,0.7118282283358868,4.507052861669369e-17,1.7855623455195006e-19,6.0472613668286705e-24,1.2924751662534348e-23,0.0,0.0,1.4034968223444512e-13,1.771672151411787e-23,6.079030569526489e-31,2.915111294740959e-39,4.9564554983196944e-31,1.1901536047521382e-56,6.458415173653802e-42,8.315102548596541e-33,1.8917584097558837e-28,1.729275409767649e-20,2.865352106159613e-66,2.8924981048099745e-42,9.234707591953105e-65,4.7004630212126925e-70,7.719242178517247e-28,1.6331885332115853e-54,1.2816372421967758e-35,1.4760503830440398e-66,1.6483476143768922e-69,5.0306997750270475e-59,1.2931611066692788e-62,1.9878455033038006e-63,2.1440742409285454e-34,5.102022390764287e-66,9.519834280294653e-68,4.6224334896086175e-66,3.76,0.0,0.8432079085738479,0.9999995373389983,7.681420815777589e-30,6.651699199155227e-36,2.3350574025081216e-09,2.3350574025580105e-09,4.6266086148591844e-07,6.1543680226548305e-25,1.7292754098517297e-20,1.4039473703713242e-13,1.2951154465221778e-20,4.694855499655198e-22,2.400855099024617e-32,1.5416569141743087e-20,2.0211852742594612e-23,5.109299915651033e-27,8.317187993254609e-23,2.3539186634368368e-21,4.224625225175937e-21,4.120133688226044e-21,9.613713478637322e-28,1.9977538923369986e-26,1.1644365985410175e-23,2.1148668889169157e-27
