Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164),CF2O(49),S(125),C2HF(58),S(463),C2HF(468),C2H2F3(68),S(165),S(464),C2H2F2(59),S(162),S(130),C2H3F2(65),C2H2F3(67),CF2(43),CHFCF2(55),CF2CH(73),C2HF2(72),S(179),C2H3F2(64),CHF2(82),S(1228),CHF3(42),S(1335),CF2O2(181),CF2O2(276),CH2F2(41),S(203),S(1568),CHO2(322),S(174),CF2CF2(61),C2F(467),S(512),C2H3F2(66)
1.6549616657768035e-18,0.5314655498448011,2.7580264281037167e-25,6.090463760074316e-29,9.94577638474227e-38,1.2369629338919884e-37,0.0,0.0,5.771617169316976e-21,3.8300320132234805e-37,2.7087748226774136e-46,3.1515261602675815e-46,2.5964093570434117e-51,6.879213034828338e-70,2.671665375169461e-47,7.277944575459089e-35,1.2127610618124909e-50,3.1119645254500513e-34,1.808979706324659e-84,1.4826949498198344e-73,1.543835933370378e-80,8.315588300284767e-80,5.121514802108428e-25,8.18146464099776e-71,1.1528729186302877e-57,1.3739409371704769e-90,2.266976943369227e-103,1.254801275660628e-82,6.127954182577106e-104,3.4190785986074163e-99,4.41352520726059e-56,1.1268737046937863e-101,7.595056989416057e-100,4.006180122645066e-113,3.76,0.0,0.5015566270286422,0.9999999999995987,4.487727717163149e-47,5.655606765994222e-64,3.433628023444364e-17,3.433628023444364e-17,4.0136741056426424e-13,2.690903030005767e-38,3.111964525448682e-34,5.771892971959064e-21,9.68228602884706e-37,4.498943474503599e-34,3.9247783525784525e-56,2.453660515947756e-34,2.054403669002488e-38,7.852004878757067e-42,2.403555175436931e-37,5.448407335642381e-42,5.3011375041429146e-39,1.8161856849369627e-36,2.9566761999010705e-35,1.99343723192299e-40,4.794939639121417e-44,1.310444877135131e-38,3.2851985917601253e-44,1.084848281836012e-49,3.1079644540417307e-39,5.830161152111791e-53,3.433784704650364e-62,5.12151480283622e-25,1.5418617481522582e-66,1.8328558947480824e-54,9.277213791195498e-57,1.4403205282957548e-58,1.8967505023474e-48,1.5088234168946757e-66,6.754760278909528e-63,9.258871859120519e-52,6.547772771784672e-94,2.6985596714882386e-61,1.3065980619379656e-45,5.33937793163501e-51
3.311361178352718e-18,0.5314655498448011,5.518449056451273e-25,1.2186218998342914e-28,3.980902507102392e-37,4.951075360337686e-37,0.0,0.0,1.154824877578925e-20,1.5330109404379926e-36,2.168666908928356e-45,2.5231371907240513e-45,2.078706219240065e-50,5.507553282679826e-69,1.0693624060009913e-46,2.913074516890401e-34,9.709462600924633e-50,1.245596813486148e-33,5.7958817848818134e-83,2.3750727105158976e-72,4.9480211830827764e-79,2.6651606021641625e-78,1.0247479224655838e-24,1.310100311053736e-69,9.22999333387005e-57,4.410272699916454e-89,1.4531761778687228e-101,4.0216582197468935e-81,3.9268684400974e-102,2.1920614412091643e-97,3.533503783143009e-55,7.224684477740757e-100,4.869391318084098e-98,5.138324053624429e-111,3.76,0.0,0.5015566270286422,0.999999999999197,3.592910903919763e-46,9.056339540847236e-63,6.870239216326994e-17,6.870239216326994e-17,8.030835305991772e-13,1.0770625212911985e-37,1.2455968134850504e-33,1.1548800620692006e-20,3.875437688100048e-36,1.8007498481924917e-33,3.1422091153212958e-55,9.821036487518367e-34,8.222968637727356e-38,3.1428482443913674e-41,9.620484547360996e-37,2.1807828322807203e-41,2.1218365174528392e-38,7.26947585620913e-36,1.1834410120176447e-34,7.978943976080718e-40,1.9261411961711265e-43,5.245194626406583e-38,1.3149356242599752e-43,8.685482212511494e-49,1.2439957405254934e-38,2.3340861869598158e-52,5.4985969861322665e-61,1.0247479227568904e-24,2.469018033111565e-65,7.33818414938601e-54,7.427411953946845e-56,1.1534245761068154e-57,1.5185537538345781e-47,2.416113000019109e-65,1.0816549680159559e-61,7.414604795816427e-51,2.098572792934361e-92,2.1604885769965164e-60,6.098601906773191e-45,4.274748915647183e-50
6.624160203504546e-18,0.5314655498448011,1.1039294313283424e-24,2.4377729546957125e-28,1.5928795466682824e-36,1.9810750566312482e-36,0.0,0.0,2.3101511988724496e-20,6.134040600970214e-36,1.7355926288558664e-44,2.0192765849766602e-44,1.663596742494849e-49,4.407716482080485e-68,4.278842531780448e-46,1.1656092519729511e-33,7.77052098458304e-49,4.984009734495099e-33,1.8558264877958825e-81,3.802326417136439e-71,1.5846071968036645e-77,8.53519521093841e-77,2.0499408065378196e-24,2.097013702349208e-68,7.38679988879752e-56,1.4167277572214106e-87,9.30772887768087e-100,1.2879385293699995e-79,2.514789986961912e-100,1.404152910059853e-95,2.827876938551707e-54,4.627863792693269e-98,3.119150717990001e-96,6.5837276832786215e-109,3.76,0.0,0.5015566270286421,0.9999999999983935,2.8754206814897015e-45,1.4496041178848885e-61,1.3743461602092251e-16,1.3743461602092251e-16,1.6065157633421544e-12,4.309653341934934e-37,4.984009734486319e-33,2.3102615918144262e-20,1.5506798743755343e-35,7.205344977142439e-33,2.5147222737500153e-54,3.929693844153381e-33,3.290258571357744e-37,1.257548673787101e-40,3.849446945127985e-36,8.725971947061866e-41,8.49010988579395e-38,2.90873723553775e-35,4.735305551388797e-34,3.192616896840503e-39,7.762417663474395e-43,2.098761068766103e-37,5.261455600866914e-43,6.951065306765003e-48,4.977603341564246e-38,9.343405082551045e-52,8.801390171138982e-60,2.049940807703426e-24,3.9520610592530536e-64,2.937817227731369e-53,5.944186869809814e-55,9.232071531805338e-57,1.2153045410845343e-46,3.8673780089538474e-64,1.7313629624075532e-60,5.934688173371195e-50,6.720694876779422e-91,1.729047478178514e-59,3.135505152466411e-44,3.421098315938771e-49
1.3249758253808204e-17,0.5314655498448012,2.208098482749589e-24,4.876075093249362e-28,6.372555465657028e-36,7.925590265662636e-36,0.0,0.0,4.6208038414557786e-20,2.4540156651223163e-35,1.3887377995943409e-43,1.6157280658891972e-43,1.3311301606407658e-48,3.526842868801139e-67,1.7118156331960988e-45,4.663196004569119e-33,6.217597401390486e-48,1.9939284454770622e-32,5.940476336759733e-80,6.085490910586067e-70,5.07272851787635e-76,2.7323319137868187e-75,4.1003265729333086e-24,3.35590467165808e-67,5.910562285501051e-55,4.563058075576902e-86,5.959315945865203e-98,4.1230166157572397e-78,1.609976013197533e-98,8.990528061127689e-94,2.262731217186869e-53,2.9631345159509866e-96,1.9971337898142657e-94,8.43144475690397e-107,3.76,0.0,0.501556627028642,0.9999999999967867,2.3007734211391107e-44,2.3198385393215633e-60,2.7489906373622763e-16,2.7489906373622763e-16,3.2133801995207125e-12,1.7241422188821292e-36,1.9939284454700368e-32,4.6210246512994277e-20,6.203729239596437e-35,2.8826071740041816e-32,2.0121598932299017e-53,1.572133423879696e-32,1.3163176973184794e-36,5.0310135703817906e-40,1.5400294390152895e-35,3.4909569934009872e-40,3.3965967938154796e-37,1.1636842997886326e-34,1.8944305651473676e-33,1.2772546501248615e-38,3.1497549025600565e-42,8.39641090591448e-37,2.104925102489771e-42,5.5619242888421e-47,1.991365458668133e-37,3.741186999890095e-51,1.4085132993892396e-58,4.100326577596492e-24,6.324603777005423e-63,1.1765885776313735e-52,4.7562525689022323e-54,7.387527692140943e-56,9.724282874536929e-46,6.189082836259819e-63,2.7707528794019607e-59,4.7489524802653215e-49,2.1514651141510723e-89,1.3835006853036031e-58,1.8107127918829373e-43,2.7373984371314416e-48
2.650095435441552e-17,0.5314655498448012,4.416436585811345e-24,9.752679485679894e-28,2.549229691706926e-35,3.17049415678957e-35,0.0,0.0,9.242109126607556e-20,9.816861566836135e-35,1.1110957287163065e-42,1.2927051840173938e-42,1.0650052552465638e-47,2.821742193185934e-66,6.84781980738178e-45,1.8654302104821197e-32,4.974550216933536e-47,7.976363006235975e-32,1.9012455311422964e-78,9.738200601963448e-69,1.623590867498233e-74,8.745173579443273e-74,8.201098098728352e-24,5.369993785755102e-66,4.7288988997107214e-54,1.4782305118833934e-84,3.81472062394651e-96,1.3196235117405848e-76,1.0305481232346032e-96,5.755202088784924e-92,1.810356874210698e-52,1.896822747158962e-94,1.2784464501971748e-92,1.0794985135964415e-104,3.76,0.0,0.5015566270286418,0.9999999999935729,1.8407935047727214e-43,3.7121192704530516e-59,5.498279591668378e-16,5.498279591668378e-16,6.427108954648252e-12,6.89713220597797e-36,7.976363006179766e-32,9.242550770247632e-20,2.4816936586397626e-34,1.153136712469326e-31,1.6098807605950227e-52,6.289045503937246e-32,5.265699477384208e-36,2.0125692200921686e-39,6.160619113887007e-35,1.3964964564139246e-39,1.3587492913457142e-36,4.6551160371565366e-34,7.578338993763984e-33,5.109434416855547e-38,1.2954332879059507e-41,3.35883770783041e-36,8.42038772367138e-42,4.449968290996764e-46,7.966110124791486e-37,1.4991700527126187e-50,2.2538540040009588e-57,8.201098117382603e-24,1.0120411004529325e-61,4.716901282277162e-52,3.8053632548120184e-53,5.910770496989419e-55,7.78016499565662e-45,9.903554871189031e-62,4.433662327716168e-58,3.799642680947809e-48,6.886040215118446e-88,1.1069056405678839e-57,1.1694255337636046e-42,2.190126685588931e-47
5.300334655563015e-17,0.5314655498448012,8.83311279281191e-24,1.950588873183391e-27,1.0197334071478563e-34,1.2682492941163954e-34,0.0,0.0,1.848471969685158e-19,3.926904413681926e-34,8.889187795121991e-42,1.0342132408099564e-41,8.520446718904825e-47,2.257500913565629e-65,2.7392393769958835e-44,7.462024458113518e-32,3.9798291017725746e-46,3.190675111777506e-31,6.084454691369618e-77,1.5582253167794823e-67,5.19599920193975e-73,2.7987293982217525e-72,1.64026411223347e-23,8.592427276372785e-65,3.7832988755868167e-53,4.8445147771736555e-83,2.441663954833864e-94,4.223208454308009e-75,6.596032544402493e-95,3.683733903859436e-90,1.4483542881247607e-51,1.2140999219121067e-92,8.182956151804946e-91,1.38193323805509e-102,3.76,0.0,0.5015566270286412,0.9999999999871455,1.4727047127974913e-42,5.939692937301159e-58,1.0996857500280573e-15,1.0996857500280573e-15,1.2854565995985053e-11,2.758966773487417e-35,3.1906751117325367e-31,1.8485603008056844e-19,9.927178574543747e-34,4.612734538738346e-31,1.2879657501325509e-51,2.5157205665308818e-31,2.10636562766169e-35,8.050604517744722e-39,2.464347920845961e-34,5.586213216216501e-39,5.435218305260279e-36,1.862122185062292e-33,3.031458948589667e-32,2.043856936148728e-37,5.465385831230397e-41,1.3435897540347825e-35,3.368293789592584e-41,3.560146180165794e-45,3.186573712451076e-36,6.017512731610938e-50,3.606352592073399e-56,1.6402641196954737e-23,1.6193493514330038e-60,1.8949687761957963e-51,3.0444349824433032e-52,4.7289158575704594e-54,6.224427488751833e-44,1.5846505030559824e-60,7.094225768688313e-57,3.0399062134434287e-47,2.2037512127666133e-86,8.855665516205568e-57,8.238689121270649e-42,1.752184527137831e-46
1.060081309580594e-16,0.5314655498448013,1.7666465210321262e-23,3.901230906931392e-27,4.079016914190094e-34,5.073100596770105e-34,0.0,0.0,3.6969940837101523e-19,1.5707937234222816e-33,7.111519005466706e-41,8.273902281331931e-41,6.816519487647324e-46,1.8060435860603417e-64,1.0957180381279483e-43,2.984870498015692e-31,3.183938854417413e-45,1.2762960748658577e-30,1.947100532612218e-75,2.493251085621886e-66,1.6628010883160766e-71,8.956372207664295e-71,3.2805727057612436e-23,1.3748233886184826e-63,3.0267111930385848e-52,1.623101239200762e-81,1.5627426625709722e-92,1.3514928634467226e-73,4.221630468117701e-93,2.3577191620300632e-88,1.1587109865760293e-50,7.770666507863292e-91,5.237379747169137e-89,1.7689866930153729e-100,3.76,0.0,0.5015566270286401,0.9999999999742906,1.1781917315378648e-41,9.503750389979952e-57,2.1994013317504926e-15,2.199401331750494e-15,2.570947820298582e-11,1.1036104648209647e-34,1.2762960748298812e-30,3.697170748332648e-19,3.9709522192526653e-33,1.8451313510901395e-30,1.030397057400303e-50,1.0063086996700683e-30,8.425634955388581e-35,3.2203073692063097e-38,9.857592238781929e-34,2.2345308168964586e-38,2.1741315383581808e-35,7.448640282558053e-33,1.2126082501376698e-31,8.175594111762501e-37,2.4129568840204883e-40,5.374468358795929e-35,1.3473462423511534e-40,2.8481855555821325e-44,1.274655417864221e-35,2.423525204205495e-49,5.770313081299649e-55,3.2805727356098664e-23,2.5910258003173377e-59,7.645082708548894e-51,2.435605564533922e-51,3.783252640739166e-53,4.979660187901899e-43,2.535505967864781e-59,1.1351053577907453e-55,2.432001445777814e-46,7.052366213017945e-85,7.084700573975811e-56,6.144237961375906e-41,1.4017808938585546e-45
2.1201769976291792e-16,0.5314655498448015,3.533317005937283e-23,7.802515712496333e-27,1.6316236014964053e-33,2.029261047485461e-33,0.0,0.0,7.394038311664894e-19,6.283238810085816e-33,5.689282678950495e-40,6.619200328413464e-40,5.453280815879236e-45,1.4448519958905248e-63,4.382916696560677e-43,1.1939603346301962e-30,2.547181312642847e-44,5.105236742923059e-30,6.23084166149287e-74,3.989274197318149e-65,6.16462845686189e-70,3.320463719501141e-69,6.561189848042808e-23,2.199745588228802e-62,2.421398093159607e-51,6.708767511926144e-80,1.1560531196245136e-90,5.009554158333482e-72,2.701904611469198e-91,1.9938619495983968e-86,9.269798755810767e-50,6.571460079081884e-89,4.429122247137137e-87,3.9638703618968785e-98,3.76,0.0,0.5015566270286379,0.9999999999485807,9.42564565037789e-41,1.5206193976361754e-55,4.398832495195353e-15,4.3988324951953575e-15,5.141929511429819e-11,4.414497184986768e-34,5.1052367426352445e-30,7.394391643247058e-19,1.5883970457319196e-32,7.380600453452901e-30,8.243274289342478e-50,4.025275742776542e-30,3.3702890860280817e-34,1.2881360869943263e-37,3.94307700794579e-33,8.938214741121064e-38,8.696614486657435e-35,2.979486421124157e-32,4.850482342759841e-31,3.270270938749405e-36,1.1466008757437038e-39,2.149809211368385e-34,5.389450310931408e-40,2.278575874461644e-43,5.098673537007964e-35,9.825969913508785e-49,9.2326200175839e-54,6.561189967438517e-23,4.145694634508371e-58,3.110107695659091e-50,1.9485072043245596e-50,3.0266503624548434e-52,3.9837754246783433e-42,4.05686098214232e-58,1.816191801738373e-54,1.945631179422811e-45,2.6145936236151698e-83,5.667827724252652e-55,4.736699571511804e-40,1.121438023792852e-44
4.2403683737263497e-16,0.5314655498448021,7.066657981360745e-23,1.5605088275903165e-26,6.526529506197224e-33,8.117086803942582e-33,0.0,0.0,1.4788126767193399e-18,2.5133083073135534e-32,4.5514530786563265e-39,5.2953916008527584e-39,4.362651351000997e-44,1.1558884231433832e-62,1.753175562668003e-42,4.7758655483707635e-30,2.037757141047459e-43,2.0421054920573076e-29,1.9938884764177757e-72,6.382896671184388e-64,1.9811372197268905e-68,1.0671031157075052e-67,1.3122423953510016e-22,3.51961594324171e-61,1.9371306122035925e-50,2.551231924887139e-78,7.445579326013756e-89,1.6099212514036348e-70,1.729242916837983e-89,1.28093478598777e-84,7.415884370108819e-49,4.221763274039319e-87,2.845441571908912e-85,5.090810619741919e-96,3.76,0.0,0.5015566270286335,0.9999999998971612,7.5405611620421e-40,2.433006503615768e-54,8.797694822085027e-15,8.797694822085047e-15,1.028388989261838e-10,1.765816190728037e-33,2.0421054918270547e-29,1.4788833432517813e-18,6.353620499133182e-32,2.952255173054025e-29,6.594658563242128e-49,1.610118484059409e-29,1.348123146911261e-33,5.152570840905401e-37,1.5772388264977202e-32,3.575304520760044e-37,3.4786633813299657e-34,1.1918006295923294e-31,1.9402028058827796e-30,1.3081150505900768e-35,6.037700638844022e-39,8.599280574360193e-34,2.1557995031351567e-39,1.8228716477160692e-42,2.0394797874170348e-34,4.0358249155515925e-48,1.4772287101915963e-52,1.3122424431095263e-22,6.633153723519505e-57,1.2856848443258645e-49,1.5588144181318015e-49,2.4213400176709426e-51,3.187039241556235e-41,6.491016486144344e-57,2.9059249577537597e-53,1.5565160444680086e-44,8.402658498213884e-82,4.5342890852415165e-54,3.717882232698713e-39,8.971557420226135e-44
8.48075112592069e-16,0.531465549844803,1.4133339954660267e-22,3.1210245211834194e-26,2.610619965274426e-32,3.2468440414052393e-32,0.0,0.0,2.957630367672649e-18,1.0053258795413533e-31,3.64117314993514e-38,4.236325714489841e-38,3.490132732665585e-43,9.247134300054903e-62,7.012719820353333e-42,1.9103510124443406e-29,1.6302105479616126e-42,8.168446007247983e-29,6.380473432546804e-71,1.0212680995707648e-62,6.34051555786164e-67,3.4152020275047895e-66,2.6244891448060773e-22,5.631405410914989e-60,1.5497101162203257e-49,1.0695679730482852e-76,4.766288921531255e-87,5.152461606007564e-69,1.1067296695819198e-87,8.198513136569e-83,5.932727274144518e-48,2.702104320618084e-85,1.8212011222445857e-83,6.516448920557168e-94,3.76,0.0,0.5015566270286247,0.9999999997943221,6.032466661927088e-39,3.8928227768266285e-53,1.759541947586419e-14,1.759541947586427e-14,2.0567798650713874e-10,7.063349408710088e-33,8.168446005405957e-29,2.9577717008827056e-18,2.5414546629087345e-31,1.180905052992919e-28,5.27574250247463e-48,6.440490294916403e-29,5.392511546230476e-33,2.061033806309732e-36,6.308971359042175e-32,1.4301257967912498e-36,1.3914688058279099e-33,4.767214636645645e-31,7.760830963477451e-30,5.232473682585162e-35,3.576108391870293e-38,3.439720969934449e-33,8.62328725338189e-39,1.4583016591655114e-41,8.157939890601747e-34,1.6986679129425196e-47,2.363573479208494e-51,2.624489335840657e-22,1.0613078603673092e-55,5.475843587995573e-49,1.2470542820379174e-48,1.937080589434155e-50,2.54963894110698e-40,1.038565036587715e-55,4.649492764945018e-52,1.2452158227128856e-43,2.689282723386056e-80,3.6274420299744486e-53,2.9457145747828393e-38,7.177267219731553e-43
1.6961516630309372e-15,0.5314655498448047,2.8266703991069716e-22,6.242060632024177e-26,1.0442505328610047e-31,1.2987401181372523e-31,0.0,0.0,5.915265748969703e-18,4.02130863103815e-31,2.9129426552004117e-37,3.3890653827503544e-37,2.7921124028993406e-42,7.39771758057331e-61,2.80509128332492e-41,7.64141324490212e-29,1.3041703703967403e-41,3.267385170059685e-28,2.0417561403845668e-69,1.6340326513701204e-61,2.0289784867554752e-65,1.092871906221844e-64,5.248982357162801e-22,9.010269378856287e-59,1.2397715777553762e-48,5.0423500090167215e-75,3.050458597795429e-85,1.6488000790002952e-67,7.083199056129888e-86,5.247067576766417e-81,4.746192341447176e-47,1.7293543408060643e-83,1.165573838396387e-81,8.341087418421508e-92,3.76,0.0,0.501556627028607,0.9999999995886444,4.825980223331409e-38,6.228526330414678e-52,3.5190868783421773e-14,3.51908687834221e-14,4.1135568149890416e-10,2.8253967022712145e-32,3.2673851685860628e-28,5.915548415251653e-18,1.0165831578160078e-30,4.723626062961421e-28,4.2206002613367985e-47,2.5761993775017472e-28,2.1570115570482146e-32,8.244147535948035e-36,2.52359175933212e-31,5.7205132730484864e-36,5.565881617548666e-33,1.9068882750874327e-30,3.1043363352604245e-29,2.0929922730937477e-34,2.359263944824714e-37,1.375890131528661e-32,3.4493731361393674e-38,1.1666430024832295e-40,3.263180100959828e-33,7.469352832361578e-47,3.781723399369764e-50,5.248983121302041e-22,1.6980948040407644e-54,2.4568243078952492e-48,9.976433816909215e-48,1.5496689963703816e-49,2.0397141514135397e-39,1.6617036915616613e-54,7.439193481982383e-51,9.961715278349155e-43,8.606147768881998e-79,2.901957927754531e-52,2.3451350942002624e-37,5.74182227566169e-42
2.5442282134698053e-15,0.5314655498448065,4.240006811728959e-22,9.363101466528025e-26,2.219035002481334e-31,2.7598250318351477e-31,0.0,0.0,8.872901129657192e-18,8.54528403609265e-31,8.329198272352858e-37,9.690612165151311e-37,7.983704754151014e-42,2.1152855398667485e-60,5.960820895543765e-41,1.6238008452275019e-28,3.729113570152597e-41,6.943200491342446e-28,9.551794010926563e-69,6.229752744085861e-61,8.96991172643818e-65,4.8314777712285226e-64,7.873475282966128e-22,3.316379908029331e-58,3.544976098462653e-48,2.4046184861691804e-74,1.6326360443928295e-84,7.289681628412811e-67,3.950127344710172e-85,2.6038565216399793e-80,1.3571155341865705e-46,8.581914362513315e-83,5.784155907553715e-81,4.30369331607793e-91,3.76,0.0,0.5015566270285894,0.9999999993829671,1.3799292022309986e-37,2.2925121139459278e-51,5.278631809097861e-14,5.278631809097931e-14,6.170328963216462e-10,6.004061200564348e-32,6.943200487128809e-28,8.873325128727696e-18,2.1602400182671788e-30,1.0037708909351611e-27,1.2068283467275964e-46,5.474425700671878e-28,4.583658353250924e-32,1.7518823150309804e-35,5.362634504142779e-31,1.215610245741864e-35,1.1827501857283104e-32,4.052139093699762e-30,6.596717183208162e-29,4.4476104473756315e-34,6.3776405742081805e-37,2.923767614127361e-32,7.329999745978808e-38,3.341645953443879e-40,6.9342603014822e-33,1.7010864155759108e-46,1.393680774842232e-49,7.873476906762548e-22,6.257998193628079e-54,5.612166759449303e-48,2.852635128161205e-47,4.6005848820742505e-49,5.832336779670152e-39,6.12388131829249e-54,2.7415571612643937e-50,2.957269391540398e-42,3.8047342913712453e-78,8.297789109015741e-52,6.697221874367552e-37,1.641802929533356e-41
3.3923047639086735e-15,0.5314655498448082,5.653343233331989e-22,1.24841470247035e-25,3.7854162052724823e-31,4.70793970314078e-31,0.0,0.0,1.1830536509735122e-17,1.4577252094385769e-30,1.7568694556634826e-36,2.0440311255567507e-36,1.6839959641642567e-41,4.4617505069580693e-60,1.0168460679868626e-40,2.770013629223496e-28,7.865782187790419e-41,1.1844292850213562e-27,3.0814788048020534e-68,1.6761615104865819e-60,3.065266060050042e-64,1.6510491094380703e-63,1.049796792221609e-21,8.411062248359537e-58,7.477388575263428e-48,9.524352828927016e-74,6.169109258034373e-84,2.4909129446918554e-66,1.4894580681303048e-84,1.1015275785493937e-79,2.8625516138267883e-46,3.630472720097061e-82,2.4469155411669418e-80,2.3478166495874503e-90,3.76,0.0,0.5015566270285717,0.9999999991772903,2.9106708692815428e-37,5.81430826134419e-51,7.038176739853472e-14,7.038176739853589e-14,8.22709630976486e-10,1.024237605447709e-31,1.1844292841325776e-27,1.1831101841310843e-17,3.685116047644372e-30,1.7123153489991736e-27,2.545551037990241e-46,9.338727988323346e-28,7.819195214430258e-32,2.988506224891858e-35,9.148025374799936e-31,2.0736898271113492e-35,2.0176329076714077e-32,6.912473916678816e-30,1.125322564183227e-28,7.587101982114726e-34,1.302227880474413e-36,4.9876045408175e-32,1.2504243893142617e-37,7.059419084391046e-40,1.1829034587987303e-32,3.0913515996921818e-46,3.539000689655387e-49,1.0497970692222177e-21,1.5891054900402394e-53,1.0188514910151865e-47,6.017030137430206e-47,1.0024441096869335e-48,1.2302140878697355e-38,1.555047900149258e-53,6.961657063197269e-50,6.443522602266396e-42,1.3002140357635042e-77,1.750244410174277e-51,1.4116576543938205e-36,3.4630385977884134e-41
5.08845786478641e-15,0.5314655498448118,8.480016097616021e-22,1.8726249227252014e-25,7.837234649462761e-31,9.747199799357644e-31,0.0,0.0,1.7745807268460374e-17,3.0180354641052785e-30,4.7985561285552605e-36,5.582883835145778e-36,4.59952157938644e-41,1.2186425851512545e-59,2.1052508589442175e-40,5.734962055770744e-28,2.1483895260445246e-40,2.4522136713523547e-27,1.6961905446471305e-67,6.779524674561598e-60,1.8847570783053117e-63,1.0151896800932883e-62,1.5746952528192904e-21,2.941391778671382e-57,2.0423099047120476e-47,7.800327864412336e-73,4.456623973998393e-83,1.5314149250080055e-65,1.0820342991268009e-83,9.921859898517597e-79,7.818524400871896e-46,3.2701090055969875e-81,2.2040325332768495e-79,3.2607122167866344e-89,3.76,0.0,0.5015566270285365,0.9999999987659381,7.949946195768476e-37,2.033292198772323e-50,1.0557266601364517e-13,1.0557266601364765e-13,1.2340619733649741e-09,2.120612916220654e-31,2.452213668924825e-27,1.7746655264381556e-17,7.629566155918973e-30,3.545131987330237e-27,6.952690861019465e-46,1.9334653671630244e-27,1.618869878023395e-31,6.187325693241021e-35,1.8939828241641505e-30,4.29331838279433e-35,4.1772529118043625e-32,1.4311401931484022e-29,2.329837879331032e-28,1.570813505743428e-33,3.436604242188538e-36,1.032620360764996e-31,2.588888296730142e-37,1.9340000130296627e-39,2.449051825386375e-32,7.126715610331192e-46,1.2405184901033788e-48,1.5746958263139378e-21,5.570257209018866e-53,2.321882101135679e-47,1.64343571878263e-46,2.909790351851292e-48,3.3601242160473385e-38,5.450869759301117e-53,2.440233535085019e-49,1.8702453076213105e-41,7.995169100297667e-77,4.7804613352634514e-51,3.8529347161270336e-36,9.458634454896694e-41
6.784610965664146e-15,0.5314655498448153,1.1306688994926574e-21,2.496836880050269e-25,1.332910059171669e-30,1.6577446651426796e-30,0.0,0.0,2.3661078024944068e-17,5.132888400708632e-30,1.0040185287599287e-35,1.1681261329918805e-35,9.623748787704684e-41,2.5498080208836833e-59,3.5804804220282507e-40,9.753668748069763e-28,4.4951500766504675e-40,4.170578395603767e-27,5.4435279236363085e-67,1.836387207552112e-59,6.327190917620745e-63,3.408024805399362e-62,2.0995936080411052e-21,7.34974229436363e-57,4.2732012627829524e-47,2.9784425912460714e-72,1.707801308443169e-82,5.140775931854264e-65,3.978762112889965e-83,3.913661320424005e-78,1.6358983034362072e-45,1.2898902704974798e-80,8.693777706652995e-79,1.4989046096775912e-88,3.76,0.0,0.5015566270285013,0.9999999983545874,1.6633948054065925e-36,5.080644209256548e-50,1.4076356462875288e-13,1.4076356462875712e-13,1.645412550014142e-09,3.6067072287521297e-31,4.170578390524561e-27,2.3662208684168777e-17,1.2975895112799935e-29,6.029341427198365e-27,1.4547356755194562e-45,3.28831851453317e-27,2.7532816087107157e-31,1.0523024906896065e-34,3.221169072593615e-30,7.301822018397214e-35,7.104412991637812e-32,2.4339948846591738e-29,3.962444437708123e-28,2.671542816572892e-33,7.043099679665017e-36,1.75621695376216e-31,4.403090866235449e-37,4.0559491135280465e-39,4.165196149356089e-32,1.3352342983406974e-45,3.1055538268601005e-48,2.0995945834053355e-21,1.3944758842369097e-52,4.2927747566437785e-47,3.438613635364845e-46,6.363390751807952e-48,7.030548366773325e-38,1.3645867882836427e-52,6.1089158436608066e-49,4.0898465728317683e-41,2.6840921396590717e-76,1.0002325413664499e-50,8.058266910722196e-36,1.9790629599724195e-40
