Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164),CF2O(49),S(125),C2HF(58),S(463),C2HF(468),C2H2F3(68),S(165),S(464),C2H2F2(59),S(162),S(130),C2H3F2(65),C2H2F3(67),CF2(43),CHFCF2(55),CF2CH(73),C2HF2(72),S(179),C2H3F2(64),CHF2(82),S(1228),CHF3(42),S(1335),CF2O2(181),CF2O2(276),CH2F2(41),S(203),S(1568),CHO2(322),S(174),CF2CF2(61),C2F(467),S(512),C2H3F2(66),S(413),S(1931),S(1325),C2HF3(169),F(37),C2HF4(69),C2HFO(577),S(4228),S(4234),CHFO(47),C2HF4(54),S(5148),C1OO1(180),CH2O2(318),CFO(51),C2H2O(623),S(1319),S(2245),S(344),S(1323),CHF2O(206),S(6577),CH2F(46),S(1074),S(973),CF3(45),C2H2F(71),CHO2(457),CHF2O(207),CH2CF(70),CHFO2(635),CF3O2(511),CH2CFO(79),S(2261),C2HF5(81),CHF3O(248)
0.0003806145868060975,0.8390503694180061,0.0009136244935586619,0.00019595510715156815,0.0002594441536988943,0.11811335277082716,0.0,0.0,0.0005131020525656203,3.698563824776188e-05,0.49696268631718926,0.025883523954568794,0.00014587887293533573,7.90515337419378e-11,1.627920378606453e-08,5.452641691341337e-07,0.00044453866555032575,0.0062303677623117455,3.640272053476143e-05,1.682293534927521e-08,8.775109419387704e-05,9.299075130141295e-10,9.215360840135059e-08,5.8131987343520205e-05,5.2019624346067736e-08,0.00025182400773601283,5.3107477759695456e-08,6.714942699810288e-05,3.0815436017825925e-05,6.754469027691754e-08,2.889883829493532e-07,4.2496017114400964e-10,1.3974379198842786e-08,3.621952006844528e-06,3.76,0.0,0.0054409355780809035,0.39329834604970787,0.32450425874379135,0.005273533835944872,0.16517173518835152,0.7895904663133049,0.0002347371097755865,3.1754471617016832e-12,0.3282907312458897,0.00011233785382310909,0.028690628889276957,3.1938953802771067e-09,6.280206422369337e-08,2.3581203650902607e-06,5.198889032883022e-06,0.0012249920117850738,0.004538952400204548,7.472964803536478e-11,4.5570584746464265e-09,0.0001037832120206402,1.0341294004497917e-05,0.0986918781930116,0.00537806510852251,0.00020877374724262923,1.9708435353496307e-05,0.0002488705183388491,2.603562859023156e-05,0.003934577279746171,2.097608641368293e-07,0.007551790326402994,2.776031517397959e-12,4.284752729632603e-06,3.302282590285729e-08,0.017431138883644556,5.518791300511821e-08,3.639620840696621e-13,1.3401348680770568e-08,4.176144793776193e-11,0.004692705114516356,3.1860604727308358e-06,9.507732144856564e-10,1.1462696091098431e-05,4.5374971298535603e-07,5.239396400029785e-11,0.0007470727042846819,2.0738092291733417e-09,5.493770457761093e-07,7.564444982050734e-05,9.610564678514017e-07,7.388005925701527e-13,1.864755048497928e-05,0.002802481336007515,2.4580529279142993e-05,1.4584739352676253e-09,1.2921409583165883e-12,2.9577115327426987e-13,1.2785753960089422e-05,1.251270944614546e-10,6.534013526301668e-08,1.2205438414214878e-07,0.0033093162164393583,1.2298862085744438e-08,3.363885220746332e-07,6.138780454346308e-13,0.00016476643380783918,2.945897562683142e-10,3.212365509149457e-07,0.0005917283704511139,2.946504313325747e-06,1.9283589731369603e-10,1.781655879909568e-08,1.8452418368236583e-06,7.236971251045818e-11,4.0932534555639183e-07,7.810812526893126e-06,1.2835629082709026e-08,0.0019918726213338533,2.820687905255296e-08
0.0003838471117140976,0.8394500970371267,0.0009216120780510466,0.00019631192496283277,0.0002590546885803501,0.11873832598143298,0.0,0.0,0.000502781770483447,3.569378031057864e-05,0.5003489901621293,0.0261167873619293,0.00014388877302100206,8.189006572953921e-11,1.655241379742454e-08,5.48530990600727e-07,0.0004452109655856054,0.006100073268495987,3.679054988079453e-05,1.720261625797892e-08,8.94102121354216e-05,9.552364514021096e-10,9.334587822716067e-08,5.8107753514611524e-05,5.112542929823107e-08,0.000254159543696449,5.436857653681833e-08,6.818896822771571e-05,3.089506049965565e-05,6.80785846604772e-08,2.8780756626856344e-07,4.2577683681452957e-10,1.4148327578169214e-08,3.600583676083439e-06,3.76,0.0,0.005203997913759971,0.3892740125162783,0.3263314404933953,0.005267523588677792,0.1625506288857343,0.7913530423302094,0.00023233522579111588,3.0916068857791325e-12,0.3308467116306189,0.00011084383716389173,0.028890207294249574,3.1176857429992984e-09,6.323939501995046e-08,2.334016009913807e-06,5.025453253065786e-06,0.0011971404337639522,0.004477836687875201,7.35919267106842e-11,4.495519216622576e-09,0.00010301092646294012,1.0253791379331166e-05,0.09869459979672583,0.005294606850209973,0.0002070950662144575,1.9547654026412913e-05,0.0002443984700321742,2.58372843894959e-05,0.003929086194564418,2.0378659560489528e-07,0.007519367426677078,2.6969671783500738e-12,4.23905678226267e-06,3.2670595103626555e-08,0.017324483603997763,5.4188442197602454e-08,3.5359611378267173e-13,1.321408958746973e-08,4.0986348469940225e-11,0.004655489598104217,3.201288757670244e-06,9.308708900747062e-10,1.1387463363240241e-05,4.4826077633716546e-07,5.1529955703929734e-11,0.0007421859008660939,2.0416297366836553e-09,5.487319960483007e-07,7.563140035845389e-05,9.573381370749487e-07,7.2806597717613e-13,1.839817231433162e-05,0.002778162905887622,2.447975565435984e-05,1.4369476846780514e-09,1.285940922285486e-12,2.943528178675559e-13,1.2700045283689735e-05,1.2667759765254733e-10,6.453002533927654e-08,1.2284829353514215e-07,0.0032610537391704678,1.2108227263262545e-08,3.4183503294978686e-07,6.255061568055957e-13,0.00016428819046001347,2.910617224043681e-10,3.1651051388133813e-07,0.0005917855332557286,2.9644716468034e-06,1.96197293179501e-10,1.7629754936132625e-08,1.8706655105072772e-06,7.292998905271109e-11,4.0498289596697237e-07,7.833754868600788e-06,1.2696025203727186e-08,0.002008066594890846,2.8369520020106022e-08
0.0003870796366220977,0.8398427615452053,0.000929698329910075,0.00019668637671525413,0.0002587074195888727,0.1193482598240007,0.0,0.0,0.0004927795168850174,3.445878116499966e-05,0.5036850412805144,0.02634935566041703,0.00014193673893672524,8.483590884613294e-11,1.683123345128134e-08,5.519239198580068e-07,0.0004458633442037524,0.00597273241394871,3.717848632053169e-05,1.758617948936067e-08,9.106783573163571e-05,9.808825855682386e-10,9.456120859096212e-08,5.807339511226182e-05,5.0255898286563975e-08,0.00025642679644396885,5.5641432876712724e-08,6.92160302004597e-05,3.0965779365456644e-05,6.860465980202314e-08,2.866908710242211e-07,4.2657016092568717e-10,1.4320922537578367e-08,3.5785003347137683e-06,3.76,0.0,0.004977805050324661,0.38530369225175143,0.3281294858818796,0.005260579329327818,0.15996877540368198,0.7930968140783848,0.00022996557891529252,3.0100624555473293e-12,0.33337098642512364,0.00010940471045528222,0.029085897680559757,3.0443968504973504e-09,6.366820841026371e-08,2.31059489898721e-06,4.858983351081447e-06,0.001169831181341551,0.004416842536638488,7.247866005229826e-11,4.434118027099124e-09,0.00010224670364577971,1.0168175732015924e-05,0.09868537463395273,0.005212434954338882,0.00020544686754132429,1.9389619643409422e-05,0.0002400397835586342,2.564098448506446e-05,0.003923366470533292,1.980180181708012e-07,0.007487266101619223,2.6206249651932248e-12,4.1935158943099065e-06,3.231956140404078e-08,0.017215150271302,5.321057365231117e-08,3.4358703449386547e-13,1.3033839914239219e-08,4.0232809591970195e-11,0.004617930564856105,3.2166809697731687e-06,9.115974262533161e-10,1.1312323032310683e-05,4.4283027597281977e-07,5.06836069257766e-11,0.0007370227460523143,2.009946250945479e-09,5.481788676796609e-07,7.560810141581074e-05,9.536686802972964e-07,7.175433697804726e-13,1.8151276453228683e-05,0.002754387608377873,2.4378744643875278e-05,1.415760758665467e-09,1.2800715177539848e-12,2.930101573859814e-13,1.2617533327209405e-05,1.282166442260776e-10,6.371555562885038e-08,1.2361104426602383e-07,0.003212896811329897,1.1918710595415819e-08,3.473334638027029e-07,6.37309300455276e-13,0.0001638305982034968,2.8759206260022583e-10,3.117973819678659e-07,0.0005918675260964965,2.9819410263200117e-06,1.9960402477698668e-10,1.7445246276497316e-08,1.8959746947688495e-06,7.349212854839117e-11,4.007201429996833e-07,7.855202134745655e-06,1.255676454288398e-08,0.0020239633169548653,2.853290842945341e-08
0.00039031216153009776,0.8402285437703084,0.0009378878906223179,0.00019707878546788136,0.00025840240411640177,0.11994343910965574,0.0,0.0,0.000483083312694219,3.327771196416685e-05,0.5069719651070254,0.02658128380522674,0.00014002200013578934,8.789441949509416e-11,1.7115932706011333e-08,5.55447176703181e-07,0.00044649734176125706,0.005848262688653999,3.756666090674829e-05,1.7973665564593442e-08,9.27234988320174e-05,1.0068487778917404e-09,9.580049996179006e-08,5.8029402931388887e-05,4.9410336570557137e-08,0.00025862578062436665,5.6926144711735914e-08,7.02302557131698e-05,3.102778893302924e-05,6.91232874804417e-08,2.8563730178277487e-07,4.2734208601631714e-10,1.4492199220201114e-08,3.5557453847207496e-06,3.76,0.0,0.004761857957278081,0.38138611647440684,0.3298991490690296,0.005252724839105324,0.15742545387048232,0.7948223738791733,0.0002276274118958164,2.9307415374082716e-12,0.3358642264640793,0.00010801803161516301,0.02927774952873645,2.973880920524266e-09,6.408861281629277e-08,2.287831257760724e-06,4.699151166216294e-06,0.0011430578332874307,0.004356008356619778,7.138920188649733e-11,4.372892494960267e-09,0.00010149066516106858,1.008439290561798e-05,0.09866450602007769,0.005131520304985514,0.00020382882280841485,1.9234312249446662e-05,0.00023579102810479812,2.544676373381739e-05,0.0039174259750100835,1.9244681261927993e-07,0.0074554657506248736,2.5468947792256984e-12,4.148142374576767e-06,3.196981955511095e-08,0.01710324613148685,5.225382450915308e-08,3.3392041129480657e-13,1.2860397813162263e-08,3.9500042931708025e-11,0.004580044501592875,3.232247138508523e-06,8.929256852966363e-10,1.1237328806027772e-05,4.374578395460272e-07,4.9854489693627754e-11,0.0007315928835512353,1.9787475479193927e-09,5.477178129007339e-07,7.55748959958293e-05,9.500487612162828e-07,7.072279020361493e-13,1.790694468636201e-05,0.0027311498068530965,2.427752879252663e-05,1.3949070377775493e-09,1.2745316021075045e-12,2.9174291114799837e-13,1.2538194381084641e-05,1.2974473119972264e-10,6.289725739725672e-08,1.2434296746810527e-07,0.003164876764129601,1.1730388651819361e-08,3.528861971739032e-07,6.492949421943607e-13,0.00016339279341656262,2.8418035184075273e-10,3.07100050287908e-07,0.0005919733911316105,2.9989232310784677e-06,2.0305792195394747e-10,1.72630266243277e-08,1.921171253959583e-06,7.405645418860939e-11,3.965343241760592e-07,7.875191164602612e-06,1.2417906446687587e-08,0.0020395666702554146,2.8697065949128452e-08
0.0003932214339472978,0.8405700083718117,0.0009453507734274704,0.00019744758705307242,0.0002581640859817971,0.12046671522957966,0.0,0.0,0.0004746089473885418,3.225857781303372e-05,0.5098891004182508,0.02678951678186049,0.00013832999697457524,9.074810421955962e-11,1.7377422258713375e-08,5.587331760566613e-07,0.00044705347277572286,0.005738628429235442,3.79163291021063e-05,1.8325794566483693e-08,9.421154355442317e-05,1.0304948134697405e-09,9.693712006184581e-08,5.7981968836355e-05,4.866927010404129e-08,0.0002605465477033781,5.8092618260635426e-08,7.113180094928131e-05,3.107631376494191e-05,6.958399618766455e-08,2.847423160654002e-07,4.2802009292462023e-10,1.4645252105161963e-08,3.5347263307324165e-06,3.76,0.0,0.00457587249327564,0.3779043711127254,0.3314681835887652,0.005244896791528285,0.15516882285802205,0.7963602804154717,0.00022554936587705716,2.8611960591650874e-12,0.3380821515818304,0.00010681293909262714,0.029447174383668947,2.912671951870992e-09,6.445987506067957e-08,2.26788560957778e-06,4.5607204796649265e-06,0.0011194145098467306,0.00430142407460771,7.042852888962224e-11,4.317968759353951e-09,0.0001008173223887555,1.0010511459354897e-05,0.0986360109443836,0.005059747787882719,0.00020239809543729862,1.9096850417807875e-05,0.00023205840091856093,2.5273769715733235e-05,0.003911897000192443,1.8759490617928494e-07,0.0074270864667889775,2.4826838802849275e-12,4.107458673064069e-06,3.165622855769832e-08,0.017000419741722075,5.1410416377529694e-08,3.255018413603065e-13,1.2709962055218846e-08,3.885769038048251e-11,0.0045456801885950795,3.2464138061487274e-06,8.766142100100672e-10,1.1170001414482106e-05,4.326719540157144e-07,4.9122671576653375e-11,0.0007264858963391261,1.95107384496264e-09,5.473817639742207e-07,7.553681414227954e-05,9.468337353427501e-07,6.981171687501934e-13,1.768929851675672e-05,0.0027106904243454173,2.4186284291326888e-05,1.3764185393366148e-09,1.2698267176996355e-12,2.9066671536894043e-13,1.2469483038610897e-05,1.3111107786255545e-10,6.215793786673498e-08,1.2497561539254794e-07,0.003121799897319686,1.1561978753867265e-08,3.579321302705941e-07,6.602444538654619e-13,0.0001630150068789672,2.8115895225498634e-10,3.028881893949285e-07,0.0005920883056505817,3.013800005789207e-06,2.0620832560965407e-10,1.7100980029867165e-08,1.943753877377333e-06,7.456648241988503e-11,3.9283066251466423e-07,7.891965662570174e-06,1.2293323839785065e-08,0.00205336202396019,2.884548428424055e-08
0.0003961307063644979,0.8409061643730201,0.0009529047960142046,0.00019783146872374939,0.0002579601421865115,0.12097846347953686,0.0,0.0,0.00046636525694731124,3.127899408087118e-05,0.5127681133065034,0.02699731463155793,0.00013666704868466018,9.370205344646502e-11,1.7644116585756128e-08,5.62131652468843e-07,0.0004475970202747507,0.00563119793573527,3.82663895446738e-05,1.868117449814183e-08,9.569730894266721e-05,1.05440575099379e-09,9.80946085505352e-08,5.792745961372868e-05,4.79466000685129e-08,0.000262412144617953,5.926888855647617e-08,7.202243359689599e-05,3.1118087083690705e-05,7.00392558949096e-08,2.8389714021053734e-07,4.2868366125026166e-10,1.4797296670814211e-08,3.5132266604698117e-06,3.76,0.0,0.004397470288825874,0.3744634641635084,0.3330153377738115,0.005236366919101086,0.15294231898923683,0.7978843043828611,0.00022349569373469682,2.7933459727351283e-12,0.34027594184501053,0.00010564682540391205,0.02961356409037196,2.8535000740236876e-09,6.482448833053993e-08,2.2484349963585404e-06,4.427199814274757e-06,0.0010961948520290278,0.0042470229321114,6.948619679022937e-11,4.263239687939714e-09,0.000100150778978396,9.938033405857343e-06,0.09859852730154292,0.004988948311096482,0.00020099129553568346,1.8961566090953505e-05,0.00022840980276557803,2.5102508431527644e-05,0.0039062005653385805,1.8289090684695705e-07,0.007398921236100603,2.4204303972689794e-12,4.066927305845423e-06,3.134381297772264e-08,0.01689566716083443,5.058339389205102e-08,3.1733990374615355e-13,1.2564752229350928e-08,3.823103165990525e-11,0.004511074006292468,3.260737089878065e-06,8.607512676225914e-10,1.1102869887200351e-05,4.2793244201138027e-07,4.840417129140682e-11,0.0007211775839455953,1.923775341150719e-09,5.471206657501184e-07,7.549120745911975e-05,9.436598524792794e-07,6.89167023534808e-13,1.747383495370197e-05,0.0026906570580667697,2.409491856198409e-05,1.3581905597885084e-09,1.2653875038066582e-12,2.8965132713541455e-13,1.2403306558066846e-05,1.3246938885165111e-10,6.141628824179618e-08,1.255838064197895e-07,0.003078877370480405,1.1394640869374313e-08,3.63025925218859e-07,6.71353908002897e-13,0.0001626520094948778,2.781836912710324e-10,2.9869313620056875e-07,0.0005922211293224195,3.028299898235922e-06,2.0939990889296264e-10,1.6940775412892027e-08,1.9662494515486493e-06,7.507877583233124e-11,3.8918528705150226e-07,7.907617629099552e-06,1.2169148448517398e-08,0.002066925605419021,2.899456194581643e-08
0.00039903997878169796,0.8412371323652372,0.0009605536485325332,0.0001982307025539516,0.0002577906732866315,0.12147887763768772,0.0,0.0,0.000458344605981039,3.033716246155814e-05,0.5156097677164182,0.02720471639098473,0.00013503262357739108,9.676090733322602e-11,1.7916238896693208e-08,5.656460740577979e-07,0.0004481290478173479,0.005525915826821642,3.861693564630117e-05,1.9039845610045954e-08,9.718047979326449e-05,1.0785848893911974e-09,9.927369419002212e-08,5.7866207946435365e-05,4.7241868307796736e-08,0.0002642226762073013,6.0455068173922e-08,7.290192529756653e-05,3.1153252351949936e-05,7.04893478754659e-08,2.831012427048946e-07,4.2933412158658577e-10,1.4948363545251747e-08,3.4912748601312408e-06,3.76,0.0,0.004226334982050957,0.37106253313575166,0.3345411143633987,0.00522715149951067,0.1507454406787721,0.7993948388323634,0.00022146588070439397,2.7271436308541003e-12,0.3424460594012577,0.00010451814075319669,0.029776952756781796,2.796273803129035e-09,6.518252736844094e-08,2.229462592185767e-06,4.298384634286016e-06,0.0010733937146461627,0.004192827865777061,6.856177825515669e-11,4.208727694430484e-09,9.949110832890203e-05,9.866921298690476e-06,0.09855225399700926,0.00491910029135778,0.00019960819258926167,1.8828444274845987e-05,0.0002248429754120336,2.4933000819907432e-05,0.0039003417197481078,1.7832949792060412e-07,0.0073709568302740315,2.3600639540531262e-12,4.026555283259351e-06,3.10326268228043e-08,0.016789058424486993,4.977242571529865e-08,3.094253704176666e-13,1.242464215123388e-08,3.761956357056326e-11,0.004476235872910232,3.275224586737591e-06,8.45319659560129e-10,1.1035968640551056e-05,4.232389595028509e-07,4.769869686316898e-11,0.0007156748406482733,1.896843715705686e-09,5.469347682006924e-07,7.543829991667733e-05,9.405275967324485e-07,6.803741887871056e-13,1.7260595484825706e-05,0.0026710450358299028,2.4003450442332275e-05,1.3402186966696078e-09,1.2612137596551708e-12,2.8869670326740107e-13,1.2339649097035646e-05,1.338200983773548e-10,6.067265373504275e-08,1.261677834404412e-07,0.003036127712166701,1.1228418704141401e-08,3.681695206636575e-07,6.826293578829671e-13,0.00016230325419857585,2.75254133146306e-10,2.9451659684773324e-07,0.0005923712085600071,3.0424318200056265e-06,2.1263416014238972e-10,1.6782406132264732e-08,1.988660565660339e-06,7.559356831632084e-11,3.85596384160017e-07,7.92217568262924e-06,1.2045414708040205e-08,0.0020802601326543445,2.914431765373465e-08
0.00040165832395717803,0.8415306648428,0.0009675218303991175,0.00019860337399374542,0.0002576677264111481,0.12191971651605778,0.0,0.0,0.0004513106607429886,2.952038093863048e-05,0.5181359329375332,0.0273910713802861,0.00013358559686798226,9.960762482534924e-11,1.816598199958631e-08,5.68911163083945e-07,0.00044859888832629564,0.005432954214639992,3.893291913928229e-05,1.9365499769433544e-08,9.851286113947161e-05,1.1005784941336854e-09,1.0035395886454071e-07,5.7805585431725734e-05,4.662257839569123e-08,0.00026580518132764293,6.153120647252395e-08,7.368376140516763e-05,3.117936950224284e-05,7.089024707047751e-08,2.8242667633548406e-07,4.299094083593828e-10,1.5083514366363113e-08,3.471154438500425e-06,3.76,0.0,0.004078275876876265,0.36803517670567387,0.3358964398326811,0.005218284667670109,0.14879317149895185,0.8007431020790329,0.00021965903197635074,2.6689322536958972e-12,0.34437930043688403,0.00010353309822873581,0.029921464346988925,2.7463620380626417e-09,6.54992021920362e-08,2.212782846898091e-06,4.1863129685499095e-06,0.0010532261844214065,0.0041442462713449325,6.774477690408148e-11,4.159869857767885e-09,9.890333802808371e-05,9.804057861468241e-06,0.09850325193500908,0.004857032742056006,0.00019838347308891106,1.8710471149224688e-05,0.0002217009360433916,2.478195958972662e-05,0.003894933904214806,1.743419357904573e-07,0.0073459500547730875,2.307291880307596e-12,3.9903620507169364e-06,3.075365157958482e-08,0.016691579496818865,4.90560118766084e-08,3.0250651976452374e-13,1.2302803745643768e-08,3.708183297959529e-11,0.004444690975890437,3.2884101067698206e-06,8.317864206022831e-10,1.0975981736231501e-05,4.1905387714313376e-07,4.7074668621581354e-11,0.0007105617882893359,1.87291206091944e-09,5.46831997698805e-07,7.53846198978575e-05,9.377445607114943e-07,6.725924986346967e-13,1.707061183032635e-05,0.0026537505203904146,2.392105605390123e-05,1.3242593753702429e-09,1.2576842802431524e-12,2.878894745335982e-13,1.2284498659949958e-05,1.3502961457599915e-10,6.000196049403566e-08,1.2667286137365515e-07,0.0029978151445813265,1.1079805919654713e-08,3.728429933974284e-07,6.929243588010508e-13,0.00016200111861369978,2.7265622262522795e-10,2.9077485778957557e-07,0.0005925205050589922,3.0548435516853416e-06,2.155827399372792e-10,1.6641436942870847e-08,2.008760808268698e-06,7.605921153077078e-11,3.824132062616054e-07,7.93436667461465e-06,1.1934458091261896e-08,0.0020920675827614207,2.927969379134972e-08
0.0004042766691326581,0.8418201734017432,0.0009745727405755672,0.00019898892723179323,0.0002575729035642784,0.12235166377795696,0.0,0.0,0.0004444463116541007,2.873161438704696e-05,0.5206329762145034,0.02757716508541761,0.00013216087777911194,1.025470689590628e-10,1.842048633141045e-08,5.722758113685811e-07,0.00044906099687724,0.005341650826303287,3.9249438580920506e-05,1.9693889879925048e-08,9.984267356143777e-05,1.1227953723027099e-09,1.014528942068402e-07,5.773999658808814e-05,4.601714249231321e-08,0.00026734330117630136,6.261557541112731e-08,7.445624330785633e-05,3.120035401072169e-05,7.128739961951677e-08,2.8179133789596447e-07,4.304760714856819e-10,1.5217923804681217e-08,3.450709512734568e-06,3.76,0.0,0.003935645774883285,0.365038914124624,0.3372351928496339,0.005208886866670527,0.14686414358758804,0.8020810190424246,0.00021787074121336873,2.6119856436200924e-12,0.34629405985965894,0.0001025761310247928,0.030063596177180643,2.6978958805309323e-09,6.581066383162026e-08,2.196465795620071e-06,4.077759246097165e-06,0.0010333895034574975,0.004095863670522602,6.694165958365052e-11,4.111219170194531e-09,9.83212378624939e-05,9.742244640088431e-06,0.09844742184103562,0.004795702726474499,0.0001971776011718913,1.8594226484309055e-05,0.00021862181246237522,2.4632368163678293e-05,0.0038894018508707625,1.7046218032518257e-07,0.0073210867238639975,2.2559465219432073e-12,3.954307470954619e-06,3.047574590667985e-08,0.01659269959108959,4.835210575431567e-08,2.9577472186178436e-13,1.2184914921740901e-08,3.65556805590789e-11,0.004412972236263922,3.301740590387947e-06,8.1857776506775e-10,1.0916231245494902e-05,4.149055012091907e-07,4.646075229144968e-11,0.0007053017353159729,1.8492647986944509e-09,5.467906243495065e-07,7.532535417872235e-05,9.34995995686384e-07,6.649333718003574e-13,1.6882482698061502e-05,0.0026367898970708725,2.3838604725395848e-05,1.3085007855598988e-09,1.2543698096722032e-12,2.8713146095806773e-13,1.2231366012050085e-05,1.36233691502408e-10,5.933016285353549e-08,1.2715870073291056e-07,0.0029596684273976775,1.0932156419718171e-08,3.775599413364463e-07,7.033635988892003e-13,0.00016170972977732254,2.7009459823983985e-10,2.870504884583038e-07,0.0005926828051767624,3.066971628443961e-06,2.1856828999062123e-10,1.6501942788511172e-08,2.0287974861839768e-06,7.652723924931811e-11,3.792731130627949e-07,7.94571667469719e-06,1.1823906255403759e-08,0.002103693600466641,2.9415650167331284e-08
0.00040689501430813817,0.8421057392996066,0.00098170929712836,0.00019938758728343622,0.0002575063210327368,0.12277485216058782,0.0,0.0,0.00043774661530076344,2.7969735846231004e-05,0.5231014200934582,0.027763025514399305,0.00013075809939532245,1.0558320657567954e-10,1.8679934982220042e-08,5.757428388536059e-07,0.0004495161141197464,0.005251968315677232,3.956656098095667e-05,2.0025053103671125e-08,0.00010116970398219077,1.1452388479667927e-09,1.0257108489900805e-07,5.766966824249045e-05,4.542525365174017e-08,0.0002688371626075452,6.370828644159644e-08,7.521922430441535e-05,3.121630936402533e-05,7.168101631620043e-08,2.8119496077921206e-07,4.3103503153263563e-10,1.53516173514313e-08,3.429958888523664e-06,3.76,0.0,0.0037982410850416646,0.36207315407157104,0.33855771211766195,0.0051989692858530655,0.14495800666191577,0.8034088537101421,0.00021610065549446957,2.5562721987582896e-12,0.3481906579724512,0.00010164623911511823,0.03020337178489542,2.650818086912784e-09,6.611696386978305e-08,2.180500305164245e-06,3.9725936360564514e-06,0.0010138797207159122,0.004047693835978259,6.615214368769792e-11,4.062789067929598e-09,9.77448525256794e-05,9.681455678803699e-06,0.0983848953542536,0.004735094639412735,0.00019599041652854549,1.847969932157744e-05,0.0002156041020882595,2.4484239185404404e-05,0.003883748817546344,1.6668680106492567e-07,0.007296358226226968,2.2059824985409306e-12,3.918395565115573e-06,3.019894069511829e-08,0.01649246491982284,4.766047853417662e-08,2.8922402852551436e-13,1.2070895642644928e-08,3.604078319417488e-11,0.004381085784517065,3.3152218307033984e-06,8.056826734066993e-10,1.0856739418988929e-05,4.1079353799226607e-07,4.585674472517321e-11,0.0006998995881470622,1.82589591266516e-09,5.468109271996138e-07,7.526065064302894e-05,9.322822623695462e-07,6.573945901703345e-13,1.6696228579406434e-05,0.0026201596022399597,2.3756107453773192e-05,1.2929397716947035e-09,1.2512705078265084e-12,2.864226951580634e-13,1.2180241396370904e-05,1.3743269220123178e-10,5.8657486929173276e-08,1.2762547899686155e-07,0.0029216986246417102,1.0785495078244474e-08,3.8232192443651397e-07,7.139519396345898e-13,0.00016142873692832988,2.6756888886320967e-10,2.8334450352820485e-07,0.0005928576625658205,3.078823181376705e-06,2.2159200947535888e-10,1.6363917629530672e-08,2.048773299069427e-06,7.699782285807311e-11,3.761749037978722e-07,7.956247472643187e-06,1.1713778935422543e-08,0.0021151400904481335,2.9552202549463593e-08
0.00040951335948361824,0.8423874418162485,0.0009889344971526692,0.00019979958843016347,0.00025746810966372413,0.12318941181470666,0.0,0.0,0.00043120680804590856,2.7233670500515e-05,0.5255417767829049,0.027948680575809386,0.0001293769014203854,1.0872022233467977e-10,1.8944518288616134e-08,5.793151694794631e-07,0.0004499649705678915,0.005163870257197831,3.988435305018668e-05,2.035902927948862e-08,0.00010249374466171412,1.167912564624503e-09,1.0370913524930629e-07,5.759482243754378e-05,4.484661634702342e-08,0.0002702869062401658,6.480946083474198e-08,7.597256366525199e-05,3.122733848307948e-05,7.207130968273348e-08,2.8063731568017546e-07,4.315871957123029e-10,1.548462148158053e-08,3.408920775837156e-06,3.76,0.0,0.0036658660796381635,0.35913731639665414,0.33986432809907896,0.005188542904605745,0.14307441519426872,0.8047268634621043,0.00021434842856607724,2.5017610336843667e-12,0.3500694100560633,0.00010074245989109872,0.030340814282748665,2.605073294564929e-09,6.641815295902242e-08,2.164875574123241e-06,3.870691787017428e-06,0.000994692837208313,0.003999749677916183,6.537595014605559e-11,4.014592137942575e-09,9.717422423604804e-05,9.621665422946514e-06,0.09831580010037466,0.00467519296606176,0.00019482176180641742,1.8366878761657435e-05,0.0002126463450686583,2.4337584626851393e-05,0.003877977931775964,1.6301246902919377e-07,0.007271756246165075,2.157355715164697e-12,3.882630044822287e-06,2.992326461352474e-08,0.01639092025353968,4.6980905632990814e-08,2.828486553408658e-13,1.196067010733035e-08,3.5536825098069936e-11,0.004349037443192902,3.3288597214369376e-06,7.930904654294584e-10,1.0797527607323308e-05,4.067176891157039e-07,4.52624508686048e-11,0.0006943602110567203,1.8027994212468713e-09,5.468932325623345e-07,7.519065254043152e-05,9.296037251443351e-07,6.499739779676744e-13,1.6511867231356025e-05,0.0026038560497548,2.367357443680058e-05,1.2775732206352572e-09,1.248386783560888e-12,2.8576328072042913e-13,1.213111574693246e-05,1.3862699494413185e-10,5.798415237425053e-08,1.2807337078345881e-07,0.0028839160957409037,1.0639845098062275e-08,3.871305527782474e-07,7.246944035548626e-13,0.0001611578034492091,2.6507871142373574e-10,2.7965785201105817e-07,0.0005930446404496942,3.0904055372198874e-06,2.2465513777766538e-10,1.6227355426942455e-08,2.0686912079388028e-06,7.74711347664356e-11,3.7311740935505405e-07,7.965981123979836e-06,1.160409509570135e-08,0.0021264089329144946,2.9689367429062812e-08
