Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164),CF2O(49),S(125),C2HF(58),S(463),C2HF(468),C2H2F3(68),S(165),S(464),S(130),C2H2F2(59),C2H3F2(65),C2H2F3(67),CF2(43),CHFCF2(55),CF2CH(73),C2HF2(72),S(179),C2H3F2(64),CHF2(82),CHF3(42),S(1244),S(1385),CF2O2(181),CF2O2(276),CH2F2(41),S(203),S(1542),CHO2(322),C2F(467),S(174),S(413),S(1894),C2H3F2(66),C2HF4(54),CHFO(47),S(2753),S(512),CF2CF2(61),C2HF3(169),C2HF4(69),C2HFO(577),S(3833),S(2867),F(37),S(344),CFO(51),C1OO1(180),CH2O2(318),C2H2O(623),S(3850),S(970),S(2764),CHF2O(206),CF3(45),S(1375),C3HF3(994)
4.097426793747307e-06,0.9343612006164712,0.0002825730826420194,8.442137535533425e-05,4.17140135852561e-05,0.001255303856636203,0.0,0.0,0.0005156758818893424,3.1283470970011747e-06,0.001148601439578774,5.767389636076165e-05,0.00011345220537891442,5.593250699255044e-13,1.0178716973621329e-09,3.572584318092816e-07,3.79047046468206e-05,0.0007529409840919813,4.891473599753109e-07,9.128571257603724e-09,6.299119126225183e-10,7.693695514303229e-13,2.7159436274904982e-08,5.6970982519536595e-09,2.548607753915646e-09,1.1556201169705637e-07,6.406731143594413e-13,2.113193894917544e-09,1.3868953920457622e-09,2.6717857230584767e-11,9.508609593714261e-08,4.825483011633716e-12,2.9032422569242988e-12,4.711296114614454e-10,3.76,0.0,0.2538968329216815,0.9955234741372235,0.0008904085684592982,4.949819526194228e-05,0.524223107274027,0.5406434143139596,0.002123401966071256,2.9167384230532877e-10,0.00043267446151786356,0.00023813536619355768,0.006584710900328091,3.7645108030059335e-09,1.9100907267214276e-07,4.262118622102723e-06,7.4786650131718944e-06,6.523325356266401e-06,3.390599862245897e-08,0.0007363982268786594,9.979981664425658e-06,9.28059344035686e-06,0.001124105932409032,0.0013865031956189493,0.00022832369524538367,3.071001044518983e-05,7.27999405138971e-05,2.8788682531579314e-06,0.0005178916017351496,1.1707868608291486e-05,2.4511105596028184e-08,8.419656198017963e-13,1.4697714199566318e-07,4.859200764421291e-09,5.8083821135252715e-05,1.773452794686566e-09,1.5906811939063722e-13,2.4462471222629255e-08,1.067435277529517e-05,3.082472336819394e-09,1.8715021461007852e-08,6.1479716789340345e-12,7.262366191395225e-07,2.1347383046624838e-08,3.474056589976267e-06,5.945300345055651e-13,6.251417767255492e-10,1.1263598552698954e-07,9.622556573095106e-09,8.536596473304801e-09,3.5377615121444593e-06,2.126090347084394e-12,2.7003128965392654e-07,7.798849872413196e-07,1.606567496584908e-06,5.932166273105501e-08,3.448458104288571e-13,2.2006500898068543e-13,8.851049062001585e-13,3.0198076724756976e-15,2.2149273395745496e-10,5.501870511527978e-13,1.4485796390378327e-10,1.4586077617602613e-05,1.4727510828369274e-07,4.232057728770385e-09
4.1326410405459244e-06,0.9347634220956133,0.0002873678691224923,8.59474977650669e-05,4.257520102244713e-05,0.0012837689194072502,0.0,0.0,0.0005303670641683546,3.275802155553119e-06,0.001186451638077731,5.943984288227907e-05,0.00011623378347267538,5.916922314622213e-13,1.0585549510413591e-09,3.652112430316968e-07,3.8722409417611744e-05,0.000769722494685665,5.08099477923493e-07,9.315328968472625e-09,6.632845489172417e-10,8.052178243022088e-13,2.7709045401465415e-08,5.9101393173193424e-09,2.646646351069489e-09,1.202342274728539e-07,6.800743761470935e-13,2.214413610382172e-09,1.4508722197842154e-09,2.7879602834206492e-11,9.755483825541006e-08,5.0486260196137284e-12,3.0405279696244406e-12,4.958476017079425e-10,3.76,0.0,0.2514138304108905,0.995460554245915,0.000913476030652592,5.069819109086968e-05,0.5264983101873503,0.5431946431075845,0.0021232676953862046,2.927953496672301e-10,0.0004402993385685399,0.00024020940829690162,0.0066819393855694145,3.795440491681912e-09,1.9385943740559986e-07,4.299666785402038e-06,7.720372752756608e-06,6.730658455401844e-06,3.418123768999007e-08,0.0007473921944901791,1.018262253278419e-05,9.363588657529212e-06,0.00116012231834366,0.0014128564668512169,0.00023414605434601731,3.149653070461478e-05,7.463110891933419e-05,2.939361142031645e-06,0.0005328695518988438,1.220890522703361e-05,2.511563745439444e-08,8.627265098080959e-13,1.5173532289472366e-07,5.015816166362338e-09,6.006711875713857e-05,1.809735712889407e-09,1.6298967601925094e-13,2.502241465583952e-08,1.10166558369419e-05,3.176479403754887e-09,1.9247213868762342e-08,6.3435016436954825e-12,7.418364730491775e-07,2.178671319585512e-08,3.64246038586479e-06,6.064642497468003e-13,6.303575946061155e-10,1.1903005723232868e-07,9.805816883398852e-09,8.789211732749905e-09,3.6411981770291075e-06,2.187173013294711e-12,2.7961660785800873e-07,7.968000174334252e-07,1.6758178481638774e-06,6.114574132268261e-08,3.5236976670017385e-13,2.2485519520640143e-13,9.231855825301782e-13,3.1863422031643905e-15,2.2336470836613087e-10,5.661829788355347e-13,1.5121696857579952e-10,1.4608151573708954e-05,1.5505724982845305e-07,4.450015483160892e-09
4.167855287344542e-06,0.9351622423987049,0.00029222122711238034,8.749506775915197e-05,4.3451517263600735e-05,0.0013126688343109306,0.0,0.0,0.0005453443394738775,3.429318069061098e-06,0.0012252287676670663,6.12463211843601e-05,0.00011906282408195547,6.257512457403715e-13,1.100632715990862e-09,3.732944203331366e-07,3.955420634123647e-05,0.000786777376113287,5.276497692375162e-07,9.503917572513173e-09,6.981113516944652e-10,8.425401973874597e-13,2.826918549562667e-08,6.130538612292789e-09,2.7483269340352856e-09,1.2505302439785665e-07,7.216992526552069e-13,2.320036717274057e-09,1.5175777219907907e-09,2.9086865957499047e-11,1.000760808571439e-07,5.2807137096493794e-12,3.183486823968878e-12,5.216989943238333e-10,3.76,0.0,0.24895457112844688,0.9953963673198338,0.0009369931267394368,5.192244093633915e-05,0.5287474843909442,0.5457223626653004,0.0021231307238433303,2.939019604829212e-10,0.0004480152045384225,0.0002422787820520053,0.006779648930862792,3.826274694042779e-09,1.9672409261168556e-07,4.337146689679066e-06,7.968162663015899e-06,6.942740141940326e-06,3.445642500190326e-08,0.0007584490375524949,1.0388137735032257e-05,9.44646568307256e-06,0.00119699768530142,0.001439445531699818,0.00024007412942656515,3.229733826921377e-05,7.649457436601753e-05,3.000698503074559e-06,0.0005481486466972699,1.2729558342574436e-05,2.5730507143861405e-08,8.83842365590309e-13,1.5660697735788038e-07,5.176152359385459e-09,6.210408574734515e-05,1.846540479261753e-09,1.6697827492276557e-13,2.559147212249489e-08,1.1366396075754325e-05,3.2725117478700033e-09,1.9789824955786155e-08,6.544118142236889e-12,7.576654925753685e-07,2.2237076274593328e-08,3.817764846339861e-06,6.186948758855541e-13,6.355605320408756e-10,1.257634927082195e-07,9.990720161940561e-09,9.05211305279157e-09,3.7468233142643017e-06,2.2495144689946663e-12,2.894539572133663e-07,8.139945135355357e-07,1.7473726964531047e-06,6.301675405800216e-08,3.6001338122168853e-13,2.2972147259219346e-13,9.626128354979278e-13,3.3609774042865957e-15,2.2523256680944684e-10,5.828264238921842e-13,1.5782259780076054e-10,1.4628946513728778e-05,1.6317744294294288e-07,4.6771158681180744e-09
4.199548109463298e-06,0.9355183037493577,0.00029663993403269056,8.89064599983971e-05,4.425337130142295e-05,0.0013390546774343208,0.0,0.0,0.0005590707857353367,3.5728408151417347e-06,0.001260934103208007,6.290735982733763e-05,0.00012165001428971733,6.579179502059775e-13,1.1397300439488731e-09,3.8068218491905047e-07,4.03150064983655e-05,0.0008023633844873082,5.457694750318173e-07,9.675209182555485e-09,7.307405437878846e-10,8.774350839063832e-13,2.878245815120802e-08,6.335399067484889e-09,2.8430529759271972e-09,1.29518135559015e-07,7.611584704517162e-13,2.419003148448815e-09,1.5800313652818698e-09,3.0213610685642935e-11,1.0239097719829477e-07,5.497494433104828e-12,3.3171693241052573e-12,5.45971435751414e-10,3.76,0.0,0.2467613483892358,0.9953375001767777,0.0009585491498921891,5.30453151816885e-05,0.5307496596355161,0.5479773965607138,0.0021230051067738813,2.9488526926383073e-10,0.0004550384054328088,0.00024413725707394003,0.006867996068317248,3.853944415155065e-09,1.9931441717272258e-07,4.370821080799284e-06,8.196447076435301e-06,7.137736704411995e-06,3.4704054878056364e-08,0.0007684538541133868,1.0575583959567391e-05,9.520956460359541e-06,0.0012309319717251513,0.0014635771465284274,0.0002455009319494474,3.303043479577889e-05,7.819964579012728e-05,3.056631322493052e-06,0.0005621602382328482,1.3215453679037912e-05,2.6292832322265284e-08,9.031536892853119e-13,1.6109004216915197e-07,5.323687098377254e-09,6.398425284146401e-05,1.880115316697717e-09,1.7062600711331548e-13,2.611150893861695e-08,1.1687582801483824e-05,3.360691183042837e-09,2.028717884098719e-08,6.729122543045601e-12,7.721096953859231e-07,2.265221033417614e-08,3.981639017490126e-06,6.299659456626448e-13,6.402323189869623e-10,1.3212700993310582e-07,1.0158536811001499e-08,9.2979147397076e-09,3.843783951457964e-06,2.306712875631598e-12,2.985267910550533e-07,8.297114904465005e-07,1.813787337313685e-06,6.474184406587803e-08,3.6699622145239385e-13,2.3416699219370636e-13,9.992821433187004e-13,3.525366808934225e-15,2.269101853638159e-10,5.983839066095681e-13,1.639856678707202e-10,1.4646578641020097e-05,1.7078425365858876e-07,4.889571051953739e-09
4.228071649370179e-06,0.9358364520169498,0.00030065828329036576,9.019194563469603e-05,4.498588696455681e-05,0.0013631095929276097,0.0,0.0,0.0005716262985696594,3.706488737346648e-06,0.0012937319637700189,6.443123719483834e-05,0.0001240120990448103,6.881468409913233e-13,1.1759389723415173e-09,3.8742372567002966e-07,4.1009697108395314e-05,0.0008165846533421468,5.625120674542305e-07,9.830634107796867e-09,7.611801286457983e-10,9.099319375272645e-13,2.925192186738506e-08,6.525203273251418e-09,2.9309866731016885e-09,1.336427818463242e-07,7.983648301001192e-13,2.511346364762495e-09,1.638265597935544e-09,3.1261253019693674e-11,1.0451214990912458e-07,5.6991950353451934e-12,3.4416810426475257e-12,5.686606322181911e-10,3.76,0.0,0.24480359510639316,0.9952836176971648,0.0009782707593740847,5.407319017932797e-05,0.5325338607546355,0.5499909370248437,0.002122890128688644,2.9576009705946407e-10,0.00046142408606269066,0.00024580669473223067,0.006947837373837441,3.87878187473649e-09,2.0165547673011672e-07,4.401082008197362e-06,8.406229907484562e-06,7.31662157267591e-06,3.492689463955166e-08,0.0007775015809816749,1.0746315321183877e-05,9.587920101587448e-06,0.001262086666960321,0.001485458677103989,0.00025046007204849123,3.370035852936364e-05,7.975710956781844e-05,3.107566936333101e-06,0.0005749838181731659,1.3667194172834317e-05,2.6806247226842608e-08,9.207853006831214e-13,1.6520583746884607e-07,5.459125357277193e-09,6.571517018182302e-05,1.9107009081241754e-09,1.7395645145946782e-13,2.6585999276891626e-08,1.1981897498130396e-05,3.441484512716024e-09,2.074216310649873e-08,6.899308504431142e-12,7.852715582692782e-07,2.30340665962146e-08,4.134222728807746e-06,6.403312000819051e-13,6.444282407197807e-10,1.3811037022623088e-07,1.0310708065875177e-08,9.52689064033042e-09,3.932606475103339e-06,2.359086571656767e-12,3.0687276554422107e-07,8.440550365670004e-07,1.8752273483789341e-06,6.632860147910766e-08,3.733656578753778e-13,2.3822193256426097e-13,1.0332701993060363e-12,3.67939257422338e-15,2.2841728990301093e-10,6.12873506610024e-13,1.697145785041619e-10,1.4661577913148223e-05,1.7787972310920343e-07,5.087505141404665e-09
4.25659518927706e-06,0.9361524351928665,0.0003047163639528867,9.149202424092438e-05,4.572883920155331e-05,0.0013874587932880152,0.0,0.0,0.0005843744161192319,3.844502331160272e-06,0.0013271671342476323,6.59829115665519e-05,0.0001264063469223512,7.196356474402801e-13,1.2131400027151515e-09,3.942539226890102e-07,4.171392416807186e-05,0.0008309915383165895,5.796756721475101e-07,9.987252785084994e-09,7.926657640219299e-10,9.434941491009646e-13,2.972860614928398e-08,6.720300290075156e-09,3.0215292877562134e-09,1.3786987237368972e-07,8.372445930048791e-13,2.606890371197768e-09,1.698479696804326e-09,3.234160763000024e-11,1.066697151642315e-07,5.9073246994157744e-12,3.5702884771333098e-12,5.921756995402833e-10,3.76,0.0,0.24286101475810265,0.995228870021593,0.0009983009253884212,5.5117654823108234e-05,0.5343013526114953,0.5519894513784701,0.0021227733064356643,2.966253816010372e-10,0.0004678719433580336,0.000247473123384816,0.007027988494073583,3.903557744324487e-09,2.0400573640045423e-07,4.4312997736103e-06,8.620160506633624e-06,7.49875914471679e-06,3.51497124434408e-08,0.0007865903580505861,1.0918986239541519e-05,9.654811225495095e-06,0.0012938310914732166,0.0015074946187629448,0.00025549105693642443,3.437998963965033e-05,8.133649619272227e-05,3.1590720336999042e-06,0.000588011283268091,1.4132984536499962e-05,2.7326668791407464e-08,9.386574950608587e-13,1.6939946426287975e-07,5.597115423783047e-09,6.7483515759411e-05,1.9416382459936005e-09,1.773323342799758e-13,2.7066669307991517e-08,1.2281222637704837e-05,3.523646637102395e-09,2.1204189394312594e-08,7.073052705825761e-12,7.985884113253314e-07,2.3423989942894152e-08,4.291776165500661e-06,6.509132299143737e-13,6.486160181507623e-10,1.4434594534642456e-07,1.0463955199426176e-08,9.763494876215742e-09,4.022923247481279e-06,2.41231837038085e-12,3.1539221031581596e-07,8.585883113968306e-07,1.9382771993487473e-06,6.794848405611759e-08,3.798163704396828e-13,2.4232855215546845e-13,1.068215549895991e-12,3.839382591271718e-15,2.2992182417928813e-10,6.27842910912597e-13,1.7562108922564237e-10,1.4675760310364124e-05,1.8521811590472963e-07,5.291982425346113e-09
4.28511872918394e-06,0.936466272858783,0.00030881456416262474,9.28068524447472e-05,4.648238458806668e-05,0.001412105030659368,0.0,0.0,0.000597316586133976,3.987003902291994e-06,0.001361248535340803,6.756275103060248e-05,0.0001288330664471799,7.524327164233994e-13,1.2513573121789893e-09,4.0117372160193214e-07,4.242777573145866e-05,0.0008455859430523233,5.972691771035587e-07,1.0145063059790427e-08,8.252262678994554e-10,9.781527479428923e-13,3.021260672045944e-08,6.920837715824591e-09,3.1147495505229143e-09,1.4220134667639848e-07,8.778673953975156e-13,2.705733932474678e-09,1.760733611296877e-09,3.345557064896968e-11,1.0886427446340355e-07,6.122059500650163e-12,3.703109513369346e-12,6.165426982112291e-10,3.76,0.0,0.24093348835412925,0.9951732468093776,0.0010186438305017909,5.617891435257417e-05,0.5360522428230504,0.553973056665252,0.002122654617478227,2.974811663129401e-10,0.0004743827531994412,0.00024913655224905075,0.0071084477716439895,3.928272224793782e-09,2.063651459086088e-07,4.4614747451663324e-06,8.83828566973808e-06,7.684191403603744e-06,3.53725119165912e-08,0.0007957201334377396,1.1093612715162614e-05,9.721631099772273e-06,0.0013261732314853885,0.00152968489771371,0.00026059463813833206,3.5069428982146097e-05,8.29380272362805e-05,3.211151217712158e-06,0.0006012445203606641,1.461319444442174e-05,2.7854164592983297e-08,9.567725932622882e-13,1.7367195421697454e-07,5.737691035386144e-09,6.928997921874722e-05,1.9729301035145152e-09,1.8075409426884228e-13,2.7553579547533867e-08,1.2585596141846776e-05,3.607189353313464e-09,2.16733192959933e-08,7.250424181998757e-12,8.1206164565063e-07,2.3822242737959993e-08,4.454438821150218e-06,6.617190828095558e-13,6.527957250327179e-10,1.508432039824648e-07,1.0618277689042762e-08,1.0008007776520515e-08,4.1147520796802084e-06,2.4664180794943655e-12,3.240876007461448e-07,8.733131786834873e-07,2.0029668713410687e-06,6.960223485844696e-08,3.8634919558332017e-13,2.4648738177739933e-13,1.1041413903991737e-12,4.0055446324731215e-15,2.3142382107232758e-10,6.433096158102366e-13,1.8171018733250613e-10,1.4689132662506326e-05,1.9280603731968984e-07,5.503172784873481e-09
4.313642269090821e-06,0.9367779844748743,0.0003129532711443816,9.413658714631403e-05,4.7246681509378724e-05,0.0014370510885231991,0.0,0.0,0.0006104542477494156,4.134118578944525e-06,0.0013959851840662097,6.917112745879991e-05,0.00013129256721101232,7.865881097876815e-13,1.2906156022293724e-09,4.081840732707196e-07,4.315134037259912e-05,0.0008603697861280509,6.153016370311284e-07,1.0304062820088014e-08,8.588910860172179e-10,1.0139395606971792e-12,3.070402055752118e-08,7.126967262571615e-09,3.2107176697811686e-09,1.4663917482565277e-07,9.203055647848173e-13,2.8079784793450375e-09,1.8250888524912668e-09,3.460405942722045e-11,1.1109643831428156e-07,6.343579555780583e-12,3.840264993074136e-12,6.41788392389162e-10,3.76,0.0,0.23902089783427866,0.9951167376226925,0.0010393037188477017,5.725717538084072e-05,0.5377866379080609,0.5559418690250201,0.0021225340397802894,2.983275219767527e-10,0.0004809573079240057,0.0002507969873017913,0.0071892135859569885,3.952925460768912e-09,2.0873365604792948e-07,4.491607236143985e-06,9.06065207848992e-06,7.872960784905306e-06,3.5595296703867535e-08,0.0008048908591385495,1.1270210706889249e-05,9.788380878737629e-06,0.001359121151270317,0.0015520294461955466,0.00026577157072545907,3.5768777894497366e-05,8.456192530618776e-05,3.2638090828155903e-06,0.0006146854165120095,1.5108201654659012e-05,2.8388802443987387e-08,9.751329231645936e-13,1.7802434862783434e-07,5.880886244863857e-09,7.113526315360995e-05,2.004579239206271e-09,1.8422217082291602e-13,2.8046790411502276e-08,1.2895055326247957e-05,3.6921243767897455e-09,2.21496143291245e-08,7.431493320632025e-12,8.256926537159538e-07,2.4229094045554486e-08,4.622353673140894e-06,6.727559856203778e-13,6.569674262947652e-10,1.5761191893141036e-07,1.0773675054455014e-08,1.0260717954951573e-08,4.208110946851139e-06,2.5213955935455287e-12,3.3296143566210035e-07,8.882315598339869e-07,2.0693266824216825e-06,7.12906193438657e-08,3.929649734893406e-13,2.506989541361528e-13,1.1410714652291432e-12,4.178093147577373e-15,2.3292331038328724e-10,6.592916254884703e-13,1.8798698751697213e-10,1.4701701885217114e-05,2.006502291082134e-07,5.721249419720715e-09
4.342165808997702e-06,0.937087589380532,0.00031713287099567166,9.548138548189473e-05,4.802189015503261e-05,0.0014622997816606934,0.0,0.0,0.0006237888308804562,4.285974356659656e-06,0.0014313861944175409,7.08084165254406e-05,0.00013378515975149313,8.221536604609263e-13,1.330940106952779e-09,4.1528593320021363e-07,4.388470716811022e-05,0.0008753450008708206,6.337822759265787e-07,1.0464249998802174e-08,8.936903033103048e-10,1.0508872280815053e-12,3.1202945881968964e-08,7.338844861947262e-09,3.3095053511609193e-09,1.5118535793938808e-07,9.646342160850166e-13,2.9137281697716902e-09,1.891608526632316e-09,3.5788012936156317e-11,1.1336682626609648e-07,6.572069089033514e-12,3.981878773914617e-12,6.679402655246524e-10,3.76,0.0,0.23712312606147673,0.9950593319266088,0.0010602848967669642,5.835264589110395e-05,0.5395046432938629,0.5578960037013277,0.002122411551707078,2.9916455428822215e-10,0.00048759641658528994,0.0002524544311776248,0.007270284353625577,3.977517535801926e-09,2.111112186921405e-07,4.521697503914211e-06,9.287306289156682e-06,8.065110176908883e-06,3.58180704678332e-08,0.0008141024909909399,1.1448796121479306e-05,9.855061600417519e-06,0.0013926829933679245,0.001574528202300642,0.0002710226131593436,3.647813816115118e-05,8.620841397296094e-05,3.317050211493822e-06,0.0006283358584337222,1.5618392146211603e-05,2.893065036945477e-08,9.937408176013493e-13,1.8245769844133934e-07,6.026735421975879e-09,7.302008334812635e-05,2.036588394827235e-09,1.8773700364266588e-13,2.8546362320351903e-08,1.3209636870404121e-05,3.778463334878953e-09,2.2633135915064197e-08,7.616331718335913e-12,8.394828286230265e-07,2.4644819868313292e-08,4.795667258300817e-06,6.840313609509391e-13,6.611311773188373e-10,1.646621751320385e-07,1.0930146856551926e-08,1.0521922491963634e-08,4.3030179881673785e-06,2.577260893512586e-12,3.420162375152732e-07,9.03345375729156e-07,2.1373872888196692e-06,7.301442612033979e-08,3.996645478698898e-13,2.5496380295750474e-13,1.1790300833780638e-12,4.357249490580522e-15,2.3442031871855654e-10,6.758074630465332e-13,1.9445673459273437e-10,1.471347498505373e-05,2.087575715617165e-07,5.9463888957982085e-09
4.370689348904582e-06,0.9373951067959804,0.0003213537484828424,9.684140474686312e-05,4.880817251248768e-05,0.0014878539560875435,0.0,0.0,0.0006373217555606322,4.442702143085097e-06,0.0014674607779668696,7.247499772267332e-05,0.00013631115542841806,8.591830269428477e-13,1.3723566002607209e-09,4.224802613924496e-07,4.462796567724959e-05,0.0008905135351419574,6.527204896767177e-07,1.0625622575145776e-08,9.296546558502534e-10,1.089029221505923e-12,3.1709482166389985e-08,7.556630775922188e-09,3.4111858153471583e-09,1.5584192871159246e-07,1.0109313507538576e-12,3.0230899526303034e-09,1.9603573698494185e-09,3.7008392177142595e-11,1.1567606694131614e-07,6.807716482029859e-12,4.128077790794352e-12,6.9502653657048e-10,3.76,0.0,0.2352400568149862,0.9950010190915899,0.001081591733437328,5.9465535231298505e-05,0.5412063633231271,0.5598355750488653,0.002122287129601078,2.999922856234084e-10,0.000494300905218789,0.0002541088830725956,0.007351658528903299,4.0020484810547455e-09,2.1349778680787487e-07,4.551745746761203e-06,9.518294720621056e-06,8.260682919543748e-06,3.604083688839503e-08,0.0008233549886362639,1.1629384802738781e-05,9.921674184518827e-06,0.0014268669787284376,0.0015971811097978768,0.0002763485270935853,3.719761198021677e-05,8.787771768599444e-05,3.3708791710676827e-06,0.0006421977318805397,1.6144160257483533e-05,2.947977657603903e-08,1.0125986191967352e-12,1.8697306426845125e-07,6.1752732451398376e-09,7.494516902361204e-05,2.0689602932365035e-09,1.9129903597545496e-13,2.905235656607978e-08,1.3529376786547487e-05,3.866217761639643e-09,2.312394536191625e-08,7.80501260798524e-12,8.5343356331615e-07,2.5069703386440005e-08,4.974529751112567e-06,6.955528022716306e-13,6.652870255083795e-10,1.7200437808971895e-07,1.108769269610494e-08,1.0791927120894875e-08,4.39949150666037e-06,2.6340240333912457e-12,3.5125455254862374e-07,9.186565071619765e-07,2.207179686057067e-06,7.477446774732623e-08,4.0644876541085654e-13,2.5928246522643116e-13,1.2180421104623108e-12,4.543241784694626e-15,2.359148699837569e-10,6.928761792147254e-13,2.0112480618612592e-10,1.4724459064975007e-05,2.171350856202159e-07,6.178771193921288e-09
