Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164),CF2O(49),S(125),C2HF(58),S(463),C2HF(468),C2H2F3(68),S(165),S(464),S(130),C2H2F2(59),C2H3F2(65),C2H2F3(67),CF2(43),CHFCF2(55),CF2CH(73),C2HF2(72),S(179),C2H3F2(64),CHF2(82),CHF3(42),S(1244),S(1385),CF2O2(181),CF2O2(276),CH2F2(41),S(203),S(1542),CHO2(322)
2.631408927220104e-07,0.8818073808398956,5.610268323383258e-06,9.564428858438086e-07,4.860841403447368e-07,2.1436391436794143e-06,0.0,0.0,3.0789112925604078e-06,1.806369044847539e-09,9.474257174071022e-08,7.3039574928398e-08,4.843436290469753e-08,4.094248261353914e-17,4.687161188140717e-12,1.3205653420070753e-07,1.7407309272347966e-07,4.392476557314424e-06,5.0902747611731224e-17,2.8778746093275228e-11,5.76820798110716e-14,6.785394880212807e-14,2.020442119942821e-08,6.282389726411668e-13,5.608319924220482e-12,1.5129958282351024e-16,1.30637977154229e-18,2.0950174180962673e-13,1.8152932517237413e-15,4.359865902988036e-16,1.714298261685873e-10,9.548165544809224e-18,3.587827729167069e-18,4.233496485698194e-17,3.76,0.0,0.6057888297191092,0.997311311575972,7.353498785346282e-07,1.8067507074392335e-08,0.08410731013072231,0.084394328350538,0.0026799657566986134,8.028856383991669e-11,4.329702685942399e-06,7.352333744055167e-06,0.00013405736717816592,9.561093252537902e-11,5.023771591529417e-09,1.3673939101552114e-07,6.854308883200899e-08,2.604960104730333e-10,8.259652892181056e-09,1.3723513262098578e-05,1.9183338413889126e-07,2.770391442270272e-07,2.8698794794559595e-07,3.5169940385592947e-06,1.7568946975604616e-07,2.0018644509059646e-08,2.5389547673581847e-08,7.1697066747874595e-09,5.316414305920048e-08,2.8022062613871673e-07,6.430106902325974e-12,2.5779616618030785e-16,2.2125453875909145e-11,1.0948806475188114e-12,3.141013148693738e-09,2.376793328887112e-11,5.309166042321579e-17,5.867134612517005e-12
2.7041415005993326e-07,0.8821554504677572,5.8877168701977025e-06,1.023187818645845e-06,5.158682309598102e-07,2.311618951151695e-06,0.0,0.0,3.1599926069893246e-06,1.902040996244862e-09,1.0183554749839377e-07,7.621315289188386e-08,5.4366969438851006e-08,4.6009709013161746e-17,4.98428947717399e-12,1.329183873155133e-07,1.8353656605165561e-07,4.634269284257594e-06,5.688398598728084e-17,3.161620355647582e-11,6.128381333154413e-14,6.962593284927126e-14,2.0200723537311222e-08,7.078935012082625e-13,5.920410845036759e-12,1.7425899384614457e-16,1.4944193196368454e-18,2.29566581249028e-13,2.0752349073223965e-15,4.87276684792158e-16,1.87772944915558e-10,1.1305457518078802e-17,4.280443542608834e-18,5.1568970450163863e-17,3.76,0.0,0.6036115738548166,0.9973108974023506,8.033484596684179e-07,1.9587368488178572e-08,0.08627555728025404,0.08657836295946537,0.002679964495820099,8.232841959682225e-11,4.565933540510685e-06,7.670423318187159e-06,0.00014142884524875042,9.972890864058318e-11,5.3327851816461955e-09,1.4269771662143583e-07,7.212961546137383e-08,2.9025459653169815e-10,8.48427949117026e-09,1.4471136567652751e-05,1.9723972161488406e-07,2.896015178331955e-07,3.0737577123183927e-07,3.7674703600315113e-06,1.9316870921945266e-07,2.2152827111071693e-08,2.8356190970452957e-08,7.701448796772429e-09,6.006756265858677e-08,2.861242644956245e-07,7.186263259253282e-12,2.88001037017479e-16,2.3965825444281434e-11,1.1821755793090106e-12,3.5587774644946726e-09,2.4436135165635386e-11,5.929530786937472e-17,6.57799038430668e-12
2.7768740739785615e-07,0.8825023066223644,6.1703227170818684e-06,1.0922832999418007e-06,5.464774691101142e-07,2.4874435408482345e-06,0.0,0.0,3.2410669784314418e-06,1.9999376732820705e-09,1.0942734879550784e-07,7.941556305831375e-08,6.08165755929218e-08,5.14951367315377e-17,5.288247648013489e-12,1.3372281837220718e-07,1.9322897769462344e-07,4.88242848409569e-06,6.350574219052799e-17,3.463750000441558e-11,6.496216324596556e-14,7.131514992963117e-14,2.019440380434915e-08,7.947011311245073e-13,6.240224945353058e-12,1.999146852622804e-16,1.7028428150683228e-18,2.5083953101512887e-13,2.3635804522395197e-15,5.428364880775805e-16,2.0508410387622304e-10,1.3319973138657515e-17,5.0804192270861065e-18,6.246489009258793e-17,3.76,0.0,0.6014421243471383,0.9973104728079616,8.753665307447001e-07,2.1187631161161414e-08,0.08843576372190086,0.08875476407278879,0.0026799632076259195,8.435910007652304e-11,4.808109656121884e-06,7.994002409603443e-06,0.00014898985761409623,1.039159226062873e-10,5.65086011311242e-09,1.48759542912044e-07,7.579426856698358e-08,3.225957166393463e-10,8.708657070298957e-09,1.5237413916573195e-05,2.0266884546804697e-07,3.023941527016543e-07,3.288684868200009e-07,4.028888193972317e-06,2.1184544519986587e-07,2.4445250767135193e-08,3.156825451725235e-08,8.256355645009394e-09,6.762714430379102e-08,2.9194114542396e-07,8.0052602136224e-12,3.207062181688964e-16,2.5915631517779502e-11,1.2745387082325257e-12,4.01779341472548e-09,2.510682520060581e-11,6.601098670744056e-17,7.34994417007853e-12
2.8496066473577904e-07,0.8828479537019981,6.458022855140362e-06,1.1637142480986764e-06,5.779051464678104e-07,2.6712361614627126e-06,0.0,0.0,3.322158092379584e-06,2.1000484345775917e-09,1.1755520089899356e-07,8.264643014431087e-08,6.780936178298689e-08,5.741638896524706e-17,5.598897179451398e-12,1.3447577373363193e-07,2.0314939206484284e-07,5.136955936264007e-06,7.083246525130494e-17,3.784830210411471e-11,6.871473243304808e-14,7.292394769643242e-14,2.018573366348639e-08,8.890412609543136e-13,6.567728684124514e-12,2.284943811711248e-16,1.9331952254514963e-18,2.733515429087781e-13,2.682517418057368e-15,6.028817798163263e-16,2.2338521262676997e-10,1.5619863087360638e-17,6.000391085631856e-18,7.526048667399451e-17,3.76,0.0,0.5992804530417938,0.9973100377020578,9.515084339840458e-07,2.2870134869725144e-08,0.09058795804880096,0.09092355914790232,0.0026799618918690324,8.638065127669498e-11,5.056207880202567e-06,8.322989176362995e-06,0.00015673981304038234,1.0817084025863023e-10,5.9779685930105486e-09,1.5492334762834122e-07,7.953612511389166e-08,3.5767485060815075e-10,8.93278593011533e-09,1.6022257587597638e-05,2.0812211053070208e-07,3.154138158093534e-07,3.515180008169709e-07,4.301438603601147e-06,2.317643056053274e-07,2.690244312543672e-08,3.503741934724389e-08,8.834714945381396e-09,7.588247530519574e-08,2.9767216459942807e-07,8.890084883811683e-12,3.560299883370909e-16,2.7979992667961158e-11,1.3722069342512713e-12,4.52074130898494e-09,2.578017181162536e-11,7.32628323358874e-17,8.18602115713126e-12
2.9223392207370193e-07,0.8831923960890283,6.750756809677057e-06,1.237463828175211e-06,6.101446268543662e-07,2.8631178196569423e-06,0.0,0.0,3.4032904987584254e-06,2.202363719107318e-09,1.2625823127724755e-07,8.590555937784351e-08,7.537169641849051e-08,6.379127646145803e-17,5.9161246008793555e-12,1.351829481664775e-07,2.1329696980228933e-07,5.397854295603551e-06,7.893396113095983e-17,4.12542298366366e-11,7.25394400524391e-14,7.445511704556719e-14,2.0174973539028367e-08,9.912985554769858e-13,6.902891839573945e-12,2.6023826995269766e-16,2.1870982006425934e-18,2.9713365682102913e-13,3.034335195414882e-15,6.676328741017529e-16,2.426976919677067e-10,1.8235312382241363e-17,7.05400853726541e-18,9.021892236559935e-17,3.76,0.0,0.5971265318895403,0.9973095919926025,1.0318774109383029e-06,2.4636708726196253e-08,0.0927321687481882,0.09308477554230377,0.0026799605482989586,8.839311890757525e-11,5.310205283514548e-06,8.657300769856485e-06,0.00016467812155753503,1.1249251613161782e-10,6.314082813644366e-09,1.6118758815752548e-07,8.33542705688545e-08,3.9565258494348284e-10,9.15666637015083e-09,1.682558018703295e-05,2.1360084269037292e-07,3.286572204475011e-07,3.753779835887986e-07,4.585309851380802e-06,2.5297002279184133e-07,2.95309610239799e-08,3.877544431361865e-08,9.436806440611122e-09,8.487404925088616e-08,3.033182111598958e-07,9.843741791761893e-12,3.9409129826078492e-16,3.016426264235533e-11,1.4754273005238533e-12,5.07038125059083e-09,2.645633973139725e-11,8.107511471766623e-17,9.089264548174252e-12
2.995071794116248e-07,0.8835356381499734,7.048466459821465e-06,1.3135135780522178e-06,6.431893458329349e-07,3.063207363355345e-06,0.0,0.0,3.4844896161112513e-06,2.306875083764818e-09,1.3557747259109862e-07,8.9192930752462e-08,8.35300979928632e-08,7.063785157062106e-17,6.239842092235427e-12,1.3584979282312865e-07,2.2367096835053295e-07,5.665127063924197e-06,8.788565579956707e-17,4.48608550704253e-11,7.643454023277227e-14,7.59118314257854e-14,2.0162372963824376e-08,1.1018626421988144e-12,7.2456875375733975e-12,2.953994874469377e-16,2.4662533623917112e-18,3.222171026905288e-13,3.421427074025745e-15,7.373146931253404e-16,2.630424837244009e-10,2.119860655975073e-17,8.255974872153126e-18,1.0763054428613702e-16,3.76,0.0,0.59498033294569,0.9973091355862422,1.116575615896044e-06,2.648917203978199e-08,0.09486842420186915,0.09523844051397558,0.002679959176661704,9.039654839422016e-11,5.570079157223565e-06,8.996853470986423e-06,0.00017280419446216957,1.1687979526865932e-10,6.659174968053995e-09,1.6755070419211737e-07,8.72477988168349e-08,4.3669460352132616e-10,9.380298688947088e-09,1.764729464763338e-05,2.1910633976935123e-07,3.4212103265672776e-07,4.005038495533544e-07,4.880687360897192e-06,2.7550740791832716e-07,3.2337386095385165e-08,4.2794153162674793e-08,1.0062902153747717e-08,9.464323109522691e-08,3.088801678202815e-07,1.0869249429975638e-11,4.3500963558008533e-16,3.2474031538160694e-11,1.584457082879303e-12,5.669551749851864e-09,2.713549013241667e-11,8.947221092553448e-17,1.0062731269441405e-11
3.067804367495477e-07,0.8838776842355496,7.351095870880838e-06,1.3918435305255942e-06,6.770328094309509e-07,3.271621559361548e-06,0.0,0.0,3.5657817343177537e-06,2.4135752410188836e-09,1.4555586332840708e-07,9.250869342009012e-08,9.231119837433339e-08,7.797446700642223e-17,6.569987918574075e-12,1.3648152299802811e-07,2.342707423304906e-07,5.938778561473607e-06,9.776885953824267e-17,4.867370031385388e-11,8.039863899660058e-14,7.729759057815642e-14,2.0148170919851676e-08,1.221127817522057e-12,7.596092273117045e-12,3.342446373239687e-16,2.772445784785213e-18,3.486334046338775e-13,3.846292328187853e-15,8.121568532064541e-16,2.8444005995288484e-10,2.454419644727273e-17,9.622087519016472e-18,1.2781472562641538e-16,3.76,0.0,0.5928418283696304,0.9973086683882809,1.2057041291398282e-06,2.8429335178423067e-08,0.09699675268669815,0.09738458122176302,0.002679957776699691,9.239098487874422e-11,5.835807009935e-06,9.341562816535331e-06,0.00018111744432045332,1.2133151490166137e-10,7.013217262158202e-09,1.7401112019872245e-07,9.121581207803729e-08,4.809716738211302e-10,9.603683184045889e-09,1.8487314227478372e-05,2.2463987233093566e-07,3.558018772093459e-07,4.2695273573328824e-07,5.187753683740344e-06,2.9942132637895943e-07,3.5328320564617015e-08,4.710542214511994e-08,1.0713266627446285e-08,1.0523222202338296e-07,3.1435891098926776e-07,1.1969636977513734e-11,4.789048955965774e-16,3.4915128492002207e-11,1.6995638607311983e-12,6.321168286965353e-09,2.7817780742288228e-11,9.847857888972039e-17,1.1109487830254119e-11
3.140536940874706e-07,0.8842185386807281,7.658591138321516e-06,1.4724323314369175e-06,7.116685922817971e-07,3.488475165788484e-06,0.0,0.0,3.6471940159101136e-06,2.5224580966137987e-09,1.562382461850313e-07,9.585316021640067e-08,1.0174170736155156e-07,8.581983881421294e-17,6.906526720336411e-12,1.370831256747826e-07,2.450957437237017e-07,6.218813898391009e-06,1.0867103232396269e-16,5.269823762683607e-11,8.443070965570925e-14,7.861616868961618e-14,2.013259616963667e-08,1.3494927620529851e-12,7.954085925302506e-12,3.770543510058819e-16,3.1075476629135012e-18,3.764144867736776e-13,4.3115383533841196e-15,8.923937626289257e-16,3.069104315798509e-10,2.830876162171431e-17,1.1169277813641151e-17,1.5112176111177277e-16,3.76,0.0,0.5907109904243556,0.9973081903026612,1.2993629699219325e-06,3.0459000429957823e-08,0.09911718237505031,0.09952322472575098,0.002679956348151708,9.4376473222538e-11,6.107366564705259e-06,9.69134371646047e-06,0.00018961728497089182,1.258465060050463e-10,7.3761819245127714e-09,1.8056724770936778e-07,9.525742082550684e-08,5.286596289013177e-10,9.826820152002947e-09,1.9345552508849953e-05,2.3020268441766642e-07,3.6969634317072733e-07,4.547834792036419e-07,5.506688470970282e-06,3.247566742438054e-07,3.8510383226094844e-08,5.172116816205487e-08,1.1388157144264616e-08,1.1668402420649206e-07,3.19755310887782e-07,1.3147941163764218e-11,5.258972578769598e-16,3.7493623910561984e-11,1.821025570466373e-12,7.028221831382309e-09,2.850336595058166e-11,1.0811873233688209e-16,1.2232606339600682e-11
3.213269514253935e-07,0.8845582058047899,7.97090024246463e-06,1.5552573538909346e-06,7.470903353765095e-07,3.7138809997094938e-06,0.0,0.0,3.7287544960507444e-06,2.633518787261793e-09,1.6767136429116574e-07,9.922680231418537e-08,1.1184837855633559e-07,9.419311307069854e-17,7.249449674489463e-12,1.3765936687626703e-07,2.561455218756559e-07,6.505238946217151e-06,1.206860501765618e-16,5.693988767532783e-11,8.853010688816833e-14,7.987156687133986e-14,2.0115867577313986e-08,1.4873602645854237e-12,8.319651766221485e-12,4.241238892963066e-16,3.473522166319572e-18,4.055927803511591e-13,4.819882859148945e-15,9.782647308439739e-16,3.30473156514253e-10,3.253127255925737e-17,1.2915650253618667e-17,1.7793481579291995e-16,3.76,0.0,0.5885877914759999,0.9973077012319468,1.3976511090939639e-06,3.25799628611621e-08,0.10122974133529261,0.10165439798763896,0.0026799548907528612,9.635305800846634e-11,6.384735756036475e-06,1.0046110562775742e-05,0.00019830313152703925,1.304235947338218e-10,7.748041214197408e-09,1.872174874489699e-07,9.937174370332178e-08,5.799393452855144e-10,1.0049709888413326e-08,2.0221923397109744e-05,2.357959942314833e-07,3.8380098906935715e-07,4.840565935555465e-07,5.837668448811602e-06,3.5155835565090027e-07,4.189020558911088e-08,5.665333744030548e-08,1.2087823929501438e-08,1.2904240555035483e-07,3.2507023166919094e-07,1.4407203278136694e-11,5.761070686270228e-16,4.021583126454163e-11,1.949130542242673e-12,7.79377732384881e-09,2.919239690760128e-11,1.1841721690520787e-16,1.3435160684003837e-11
3.2860020876331637e-07,0.8848966899113776,8.28797291320236e-06,1.6402948085597158e-06,7.832917435456691e-07,3.947950000340606e-06,0.0,0.0,3.8104920812274954e-06,2.746753718274829e-09,1.79903855372621e-07,1.0263024400263105e-07,1.2265797660365595e-07,1.0311393588170549e-16,7.598774537617869e-12,1.3821479882288621e-07,2.674197233282111e-07,6.7980603095290365e-06,1.3391447232650474e-16,6.140401891639063e-11,9.269657967738016e-14,8.106796984292509e-14,2.0098194420883417e-08,1.635136954437724e-12,8.692776464081396e-12,4.757637876886054e-16,3.8724274733830164e-18,4.3620133175648925e-13,5.374156122672791e-15,1.070014088638905e-15,3.5514734727087214e-10,3.7253051479431906e-17,1.48805212156759e-17,2.086719260576993e-16,3.76,0.0,0.5864722039933825,0.99730720107731,1.5006664813674706e-06,3.4794011173237594e-08,0.10333445753225232,0.10377812787111433,0.0026799534042345383,9.832078354304447e-11,6.667892726861944e-06,1.0405777330555295e-05,0.00020717440038013323,1.3506160375459957e-10,8.128767427073924e-09,1.9396023130996894e-07,1.0355790744542427e-07,6.349967169044341e-10,1.0272352687921424e-08,2.1116341119575853e-05,2.414209947626111e-07,3.981123476992118e-07,5.148342444862673e-07,6.180867398293684e-06,3.7987126111092706e-07,4.5474428183750184e-08,6.19138947338371e-08,1.281251033662779e-08,1.4235186453491048e-07,3.303045315411314e-07,1.5750466324563647e-11,6.296547287886257e-16,4.308830846475304e-11,2.084177520986881e-12,8.620972126869727e-09,2.988502161593306e-11,1.293985874256355e-16,1.4720222870884565e-11
3.3587346610123926e-07,0.8852339952885533,8.609760504104502e-06,1.727519850066671e-06,8.202665827778423e-07,4.190791288038465e-06,0.0,0.0,3.892436546722318e-06,2.862160601082803e-09,1.9298624393782446e-07,1.0606425759102989e-07,1.3419724584338029e-07,1.1260252629167822e-16,7.954545582239318e-12,1.3875376690302696e-07,2.789180914899614e-07,7.09728529776594e-06,1.484638090597748e-16,6.609594690251538e-11,9.69302832789451e-14,8.220970668669658e-14,2.0079776697305378e-08,1.7932330418792535e-12,9.073450080850044e-12,5.323005472391396e-16,4.306420983158851e-18,4.682739111389462e-13,5.977303307299196e-15,1.167891318819545e-15,3.809516781516635e-10,4.2517831947998225e-17,1.7084457118487678e-17,2.4378805169419823e-16,3.76,0.0,0.5843642005475526,0.9973066897385219,1.6085059971869768e-06,3.71029285523326e-08,0.10543135882768342,0.10589444114222382,0.002679951888324385,1.0027969385859831e-10,6.956815825529463e-06,1.077025767154877e-05,0.00021623050920165516,1.3975935347601083e-10,8.518332900687436e-09,2.007938641830832e-07,1.0781504679513653e-07,6.940226252372313e-10,1.0494748844228919e-08,2.2028720224399973e-05,2.4707885436949704e-07,4.1262693057590987e-07,5.471802246226064e-07,6.536456138575747e-06,4.0974024669176144e-07,4.926969702045234e-08,6.751481304758859e-08,1.3562453017162454e-08,1.5665759523825e-07,3.354590628888929e-07,1.718077231964675e-11,6.866605878099061e-16,4.6117858838740574e-11,2.2264756723663316e-12,9.513014449174574e-09,3.0581385015634325e-11,1.4108738635855997e-16,1.609085954107746e-11
3.4314672343916215e-07,0.8855701262088513,8.936215875258411e-06,1.8169066794679056e-06,8.580086774818354e-07,4.442512219411359e-06,0.0,0.0,3.97461853291429e-06,2.9797384905893087e-09,2.069709315892102e-07,1.0952975843468558e-07,1.4649288040673397e-07,1.2267975173321026e-16,8.316833438599504e-12,1.392804164625837e-07,2.906404661538112e-07,7.402921897308647e-06,1.6444879012200386e-16,7.10209336936964e-11,1.0123179037814821e-13,8.330121551165084e-14,2.006080542045591e-08,1.9620620663630003e-12,9.461666064743524e-12,5.940773728262274e-16,4.7777637015225334e-18,5.01845121286561e-13,6.6323868500482036e-15,1.2721511969107796e-15,4.07904392033304e-10,4.8371817306046076e-17,1.9549312028611595e-17,2.8377717790289125e-16,3.76,0.0,0.582263753811344,0.9973061671139457,1.7212655541956501e-06,3.950849351377261e-08,0.10752047298073011,0.1080033644697432,0.0026799503427462823,1.0222983271539957e-10,7.251483602789345e-06,1.1139465000912544e-05,0.00022547087694581693,1.44515663184749e-10,8.916710018144585e-09,2.077167656534629e-07,1.1214230442540123e-07,7.572129058056706e-10,1.0716898650110631e-08,2.2958975579444956e-05,2.527707173127603e-07,4.2734123206911025e-07,5.811599276836853e-07,6.904602513688911e-06,4.4121011404761125e-07,5.3282660195879524e-08,7.346806387689978e-08,1.4337882077106256e-08,1.720054526332046e-07,3.40534672400271e-07,1.870115973233289e-11,7.472448430033779e-16,4.93115317279175e-11,2.376344574562965e-12,1.0473181749633569e-08,3.1281629063315193e-11,1.5350812336833132e-16,1.7550128652852986e-11
3.5041998077708504e-07,0.8859050869293335,9.267293284197653e-06,1.9084286428644362e-06,8.96511907781531e-07,4.703218438835069e-06,0.0,0.0,4.057069540480557e-06,3.0994878223208924e-09,2.2191218556229995e-07,1.1302780008037848e-07,1.5957149577863336e-07,1.3336720563297873e-16,8.685734853228956e-12,1.397986994215578e-07,3.0258678287099666e-07,7.714978743868207e-06,1.8199163359155083e-16,7.618418736635795e-11,1.056021015942029e-13,8.434701183978002e-14,2.004146291134955e-08,2.1420406522707065e-12,9.857421237894927e-12,6.614549604936236e-16,5.2888247983208926e-18,5.369505064970253e-13,7.342588922209913e-15,1.383053941389139e-15,4.3602330680545745e-10,5.486373797839752e-17,2.2298264716496494e-17,3.291744662687475e-16,3.76,0.0,0.5801708365589342,0.9973056331005321,1.8390400482865086e-06,4.2012480738800315e-08,0.10960182764838766,0.11010492442554559,0.0026799487672203395,1.0417124360378535e-10,7.551874808793408e-06,1.1513312577559012e-05,0.0002348949238519737,1.49329352094503e-10,9.323871211238048e-09,2.1472731157224268e-07,1.1653883085977385e-07,8.247683111765163e-10,1.093880239742882e-08,2.390702237116294e-05,2.5849770424865566e-07,4.4225173323401087e-07,6.168403220849325e-07,7.285471382433418e-06,4.743255912568164e-07,5.751996463781874e-08,7.978560795285882e-08,1.513902122097992e-08,1.8844191823687092e-07,3.4553220119181224e-07,2.0314661062204584e-11,8.115274443756921e-16,5.26766227258861e-11,2.5341141966983825e-12,1.1504819125799058e-08,3.198589280548159e-11,1.6668525601167217e-16,1.9101076338506852e-11
