Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164),CF2O(49),S(125),C2HF(58),S(463),C2HF(468),C2H2F3(68),S(165),S(464),S(130),C2H2F2(59),C2H3F2(65),C2H2F3(67),CF2(43)
1.6089924337665652e-09,0.8130519292445336,7.830666667682645e-12,6.731176667658003e-13,1.0316886984501293e-14,1.723505035377993e-14,0.0,0.0,8.36540782310388e-09,1.8825840216336008e-14,1.4937709950852055e-16,7.615902913176592e-21,4.8472273326001653e-17,1.6772527701848477e-32,5.784492599145743e-23,5.501942134817755e-18,4.2126970660021746e-14,4.092237301352649e-11,9.8853189297135e-37,8.928698025221919e-22,2.2585515662111565e-35,5.71447770915487e-37,1.1619161053207465e-16,5.007966312810137e-31,6.702965025503435e-20,7.484540232939869e-35,2.4076721622166723e-37,2.502967910961869e-31,7.0692596589414585e-31,4.20456909209456e-31,7.013380565957963e-20,3.6638732159204173e-34,1.0199229831087605e-35,9.91368790464135e-35,3.76,0.0,0.6675963168372245,0.9981939998445841,7.949382296019422e-17,7.452293097506471e-25,0.00020367722102916262,0.00020367826340057576,0.0018059917483981259,7.576588914184826e-14,4.092240734743942e-11,8.370138015232581e-09,4.5706213338533297e-10,6.028753905134866e-14,1.2196240660144707e-16,2.292473377886228e-11,3.807959494636393e-13,2.869177423727208e-17,2.1521733903343477e-12,5.514878364857247e-11,2.952459255797624e-11,9.764365918236464e-12,4.2412324502176966e-14
1.6474560936281554e-09,0.8130526584545671,8.130598788274478e-12,6.999542451556405e-13,1.090423808603065e-14,1.8232099522446878e-14,0.0,0.0,8.565249078566044e-09,1.9735972362061368e-14,1.6078260380911967e-16,8.365082409271573e-21,5.216710621337637e-17,1.884560668108798e-32,6.349172395189316e-23,5.901170509023109e-18,4.516766050521006e-14,4.2985843309414414e-11,1.143119063147734e-36,9.812437133017607e-22,2.6586576301934685e-35,6.735534273157503e-37,1.2168171618961075e-16,5.765666352357986e-31,7.338082910434564e-20,8.840161770930723e-35,2.8500904826117583e-37,2.8905055036315192e-31,8.32327385392734e-31,4.949366479618631e-31,7.545666186776723e-20,4.323724548004767e-34,1.205515641309336e-35,1.1718134764608703e-34,3.76,0.0,0.6675914483900408,0.998190927815617,8.581319623870716e-17,8.378441731934783e-25,0.000208545438331545,0.00020854653116849508,0.0018090635754309913,7.82405707947424e-14,4.298588003064211e-11,8.570121582759615e-09,4.791748960179988e-10,6.281920083041566e-14,1.308909449783115e-16,2.3993346940233457e-11,4.0033374140888147e-13,3.0148898081385546e-17,2.2383901127815215e-12,5.783400497385687e-11,3.090460536138105e-11,1.0238279586710186e-11,4.5471629131727097e-14
1.6859197534897456e-09,0.8130533876593626,8.437899237694206e-12,7.272909480817096e-13,1.1513231100994736e-14,1.9267207385902236e-14,0.0,0.0,8.765087269350755e-09,2.0667561685458065e-14,1.7275641101562967e-16,9.167951709769082e-21,5.604544334481328e-17,2.1117439049254567e-32,6.953835919503497e-23,6.319027408574581e-18,4.8348715310465986e-14,4.509951258600866e-11,1.317436806525328e-36,1.0760153201078563e-21,3.118230367203646e-35,7.908707116120628e-37,1.2729241674606098e-16,6.618072817642832e-31,8.016514855253934e-20,1.04004547505153e-34,3.360544635490993e-37,3.326857995421254e-31,9.762419528621854e-31,5.803910968773107e-31,8.104156104788828e-20,5.082394869187962e-34,1.4192885316133024e-35,1.3796665012602452e-34,3.76,0.0,0.667586579978325,0.9981881359380472,9.248880778696645e-17,9.394054533287383e-25,0.00021341361946441853,0.00021341476395702813,0.0018118552510191204,8.070955040659701e-14,4.50995518013018e-11,8.770105198262542e-09,5.018099613001322e-10,6.538731898371081e-14,1.4024353250236137e-16,2.508445264538347e-11,4.203516380519831e-13,3.1645353075198815e-17,2.3256149938254957e-12,6.058363307754094e-11,3.231390499337863e-11,1.0723487112012612e-11,4.8672083750408177e-14
1.7243834133513358e-09,0.8130541168589197,8.752703915012031e-12,7.551273341395386e-13,1.2144358202302998e-14,2.0341305441173184e-14,0.0,0.0,8.964922450101307e-09,2.162060656148856e-14,1.8531220469999797e-16,1.0026985701586998e-20,6.011165993737042e-17,2.3601799904732956e-32,7.600283724310857e-23,6.755916766412513e-18,5.167307539777495e-14,4.7263314638711795e-11,1.513464893423589e-36,1.1774855200208561e-21,3.6444938960617883e-35,9.252347236289775e-37,1.3302331237540882e-16,7.574715372778843e-31,8.740105082532219e-20,1.2190425508983431e-34,3.9475507063234e-37,3.816833184455599e-31,1.1408763353252818e-30,6.781248663873856e-31,8.689458112811063e-20,5.951806991032509e-34,1.664708300848174e-35,1.6183012562512088e-34,3.76,0.0,0.6675817116020765,0.9981855986619946,9.953368938317804e-17,1.0505405266392046e-24,0.0002182817644282535,0.00021828296176643042,0.0018143923250423305,8.317260684012042e-14,4.726335645714294e-11,8.97008902894421e-09,5.24967326059747e-10,6.799112752543733e-14,1.5002987808148933e-16,2.619793429144807e-11,4.4084872389495103e-13,3.318136768626433e-17,2.413818725903114e-12,6.339769548348118e-11,3.3752349243076786e-11,1.121999227776075e-11,5.201664444825457e-14
1.762847073212926e-09,0.813054846053238,9.075148026579597e-12,7.834630158669587e-13,1.2798119997100615e-14,2.1455341887726085e-14,0.0,0.0,9.1647546705757e-09,2.259510537081462e-14,1.984636524497218e-16,1.0944712276154514e-20,6.437012400080925e-17,2.6313066022973204e-32,8.290352167824027e-23,7.212241175499966e-18,5.51436668085206e-14,4.947718652947204e-11,1.733330775034617e-36,1.2859620645315825e-21,4.2453633907439374e-35,1.0786521955208964e-36,1.3887400458672282e-16,8.645871200235426e-31,9.510729732927949e-20,1.4237446072042817e-34,4.620457748153496e-37,4.3655870753221505e-31,1.328640043757134e-30,7.89561995381523e-31,9.302178201682708e-20,6.944987671322686e-34,1.9455721830734983e-35,1.8914130747241632e-34,3.76,0.0,0.6675768432612952,0.9981832927677414,1.0696116816976845e-16,1.171904800754934e-24,0.00022314987322351594,0.00022315112459695734,0.001816698017218189,8.562959211515854e-14,4.947723106243698e-11,9.170073236547355e-09,5.486469871249268e-10,7.062987661960232e-14,1.6025968199976427e-16,2.7333675913236767e-11,4.618241288107803e-13,3.475717048502924e-17,2.502972853333259e-12,6.627621889893572e-11,3.521979658613552e-11,1.172779881055913e-11,5.55082530104621e-14
1.8013107330745162e-09,0.8130555752423189,9.405366089361362e-12,8.122976588917296e-13,1.3475025479544369e-14,2.2610281542445498e-14,0.0,0.0,9.364583976091808e-09,2.3591056499295518e-14,2.1222440674548974e-16,1.1923712153315157e-20,6.882519662496006e-17,2.926622698062838e-32,9.02591317741668e-23,7.688401893854468e-18,5.876340137242744e-14,5.1741068536111235e-11,1.9793170963650177e-36,1.4017595555301389e-21,4.929494254260685e-35,1.2533130779474292e-36,1.4484409622124257e-16,9.842609002980656e-31,1.0330296506686737e-19,1.657141536386217e-34,5.389507426139585e-37,4.978640578087761e-31,1.5421587411440647e-30,9.162537299330804e-31,9.942920606081893e-20,8.076139723079637e-34,2.2660307181293695e-35,2.2030413856487236e-34,3.76,0.0,0.6675719749559808,0.9981811971532105,1.1478487165341693e-16,1.3041822720957033e-24,0.0002280179458506679,0.0002280192524488644,0.001818793429624401,8.808042166172555e-14,5.174111589733011e-11,9.370057977804062e-09,5.728489413238229e-10,7.330283223864848e-14,1.7094263592503823e-16,2.8491562179139765e-11,4.832770272217661e-13,3.63729901441245e-17,2.593049747555163e-12,6.921922923830056e-11,3.6716106181454796e-11,1.2246910380098949e-11,5.914983698777907e-14
1.8397743929361064e-09,0.8130563044261611,9.743491934251608e-12,8.416309808503379e-13,1.4175591983793764e-14,2.380710575501114e-14,0.0,0.0,9.56441040793196e-09,2.460845833753194e-14,2.266081058227396e-16,1.2966618705892869e-20,7.3481232261904e-17,3.2476896181260866e-32,9.808874014029078e-23,8.184798849603151e-18,6.253517677617101e-14,5.405490408392486e-11,2.2538694422828145e-36,1.525199441297023e-21,5.706333656666809e-35,1.4516026172580479e-36,1.5093319144941887e-16,1.1176834869076739e-30,1.120074430784927e-19,1.9224927295997494e-34,6.2658964336327375e-37,5.661896639210637e-31,1.7842880811112765e-30,1.0598866070985318e-30,1.0612287849485503e-19,9.360716890610555e-34,2.6306114446746294e-35,2.557592820428959e-34,3.76,0.0,0.6675671066861331,0.9981792926408324,1.2301873267681736e-16,1.4480860801966668e-24,0.00023288598231016743,0.00023288734532240707,0.0018206977398300913,9.052506552781394e-14,5.4054954389443024e-11,9.570043404844378e-09,5.975731854846544e-10,7.60092758295918e-14,1.8208842291654684e-16,2.967147838711586e-11,5.052066370501101e-13,3.802905543771366e-17,2.6840225830865055e-12,7.222675164615583e-11,3.824113786787797e-11,1.2777330599278565e-11,6.294430976653476e-14
1.8782380527976966e-09,0.8130570336047653,1.0089658709377061e-11,8.714627501265453e-13,1.4900345137204434e-14,2.5046812323666585e-14,0.0,0.0,9.76423400371058e-09,2.5647309280451495e-14,2.4162837451281084e-16,1.407611778492675e-20,7.834257900155486e-17,3.5961321783728376e-32,1.0641177037802e-22,8.701830646058613e-18,6.646187663165695e-14,5.64186396631892e-11,2.5596043219711486e-36,1.6566100124965255e-21,6.586174500379057e-35,1.6761139324004744e-36,1.571408957679097e-16,1.2661340051211781e-30,1.212404289113136e-19,2.2233445858059793e-34,7.261841741629242e-37,6.421657808423817e-31,2.0581280843296362e-30,1.2222908476020224e-30,1.131088078806743e-19,1.0815501521151277e-33,3.0442435847372736e-35,2.9598652894663334e-34,3.76,0.0,0.6675622384517516,0.9981775618020354,1.3167699436229591e-16,1.6043590587375053e-24,0.00023775398260246884,0.00023775540321784082,0.0018224283764069398,9.296354047532986e-14,5.641869303137774e-11,9.770029665568013e-09,6.228197164357059e-10,7.874850398746043e-14,1.937067174325028e-16,3.0873310460755496e-11,5.276122184892805e-13,3.972559524089659e-17,2.775865314180383e-12,7.529881051964215e-11,3.979475216091131e-11,1.3319063024343426e-11,6.689457063830023e-14
1.9167017126592866e-09,0.8130577627781316,1.0443998883384983e-11,9.017927844513721e-13,1.56498188137131e-14,2.6330415411374564e-14,0.0,0.0,9.964054797708326e-09,2.6707607726931925e-14,2.572988250602384e-16,1.5254947545579373e-20,8.34135788395089e-17,3.973639753436281e-32,1.1524799474933025e-22,9.239894566812936e-18,7.054637054397053e-14,5.88322247357027e-11,2.8993173972949828e-36,1.796326398172407e-21,7.580211876448588e-35,1.9296611001906475e-36,1.6346681599653411e-16,1.430985071422845e-30,1.310219251144344e-19,2.563548733181226e-34,8.390648743322542e-37,7.264644245712047e-31,2.3670380597439324e-30,1.405449061110458e-30,1.203929865337226e-19,1.245868505962255e-33,3.5122837366226216e-35,3.4150730451941977e-34,3.76,0.0,0.667557370252836,0.9981759887977404,1.4077421502740404e-16,1.7737742832952936e-24,0.0002426219467280227,0.00024262342613542106,0.001824001178434401,9.539590289860492e-14,5.88322812872588e-11,9.97001690398236e-09,6.485885310053267e-10,8.15198281358403e-14,2.0580718533768226e-16,3.209694494541355e-11,5.504930726376949e-13,4.1462838529163326e-17,2.8685526521607887e-12,7.84354295301866e-11,4.137681024945903e-11,1.3872111155043286e-11,7.100350486917794e-14
1.9551653725208766e-09,0.8130584919462599,1.0806644248716714e-11,9.326209493999777e-13,1.6424555087405572e-14,2.7658945462354263e-14,0.0,0.0,1.0163872821175736e-08,2.7789352079458722e-14,2.736330579135554e-16,1.650589827372286e-20,8.869856793629717e-17,4.381967350405363e-32,1.246175318574897e-22,9.799386580847479e-18,7.479151417899862e-14,6.129561163302957e-11,3.275991960797945e-36,1.9446905617458444e-21,8.700602075925371e-35,2.215292757513554e-36,1.699105602751865e-16,1.6137079704292893e-30,1.413722357602042e-19,2.947280974930896e-34,9.666782355401787e-37,8.198012172558863e-31,2.7146520775074083e-30,1.6115052677036646e-30,1.279813909364061e-19,1.4309951393049256e-33,4.040542592862962e-35,3.928872748095912e-34,3.76,0.0,0.6675525020893863,0.9981745592333976,1.5032527307260115e-16,1.9571356158411733e-24,0.0002474898746872757,0.00024749141407540327,0.00182543054046186,9.782224250132003e-14,6.129567149097653e-11,1.0170005260509993e-08,6.748796260219295e-10,8.432257421434257e-14,2.1839948391100538e-16,3.334226900440736e-11,5.738485400300846e-13,4.3241014377893853e-17,2.9620600434168613e-12,8.163663164459705e-11,4.2987173992574214e-11,1.4436478434805093e-11,7.527398376871769e-14
1.9936290323824666e-09,0.8130592211091502,1.1177725924866637e-11,9.639471568154871e-13,1.7225104186260956e-14,2.903344911899703e-14,0.0,0.0,1.0363688102609211e-08,2.889254074381385e-14,2.9064466248767876e-16,1.783181221320612e-20,9.420187686740681e-17,4.822936673134394e-32,1.3454084433988573e-22,1.0380701347656167e-17,7.9200149330725e-14,6.380875544871441e-11,3.69280766926016e-36,2.102051297015655e-21,9.960524220944316e-35,2.5363062289585854e-36,1.7647173806071274e-16,1.8158780393918706e-30,1.5231196299136384e-19,3.379060971463519e-34,1.1105941137666105e-36,9.229372771697184e-31,3.104895000354052e-30,1.842774239046167e-30,1.3587998213696623e-19,1.6390563070248562e-33,4.6353126997346574e-35,4.507390552070976e-34,3.76,0.0,0.6675476339614022,0.9981732600272447,1.6034537184113398e-16,2.1552782460007415e-24,0.00025235776648067145,0.000252359367038043,0.0018267295442521271,1.002426766698508e-13,6.38088187384015e-11,1.0369994872268364e-08,7.016929983139898e-10,8.715608237281557e-14,2.314932618531095e-16,3.460917041527518e-11,5.976779990965004e-13,4.506035196190008e-17,3.0563636480367658e-12,8.490243914554344e-11,4.462570591622535e-11,1.5012168250919907e-11,7.970886475845809e-14
2.0320926922440566e-09,0.8130599502668027,1.1557374361626453e-11,9.957713631852346e-13,1.805202444606699e-14,3.045498913915721e-14,0.0,0.0,1.0563500668001804e-08,3.001717212879282e-14,3.083472178965291e-16,1.923558339380626e-20,9.992783086362458e-17,5.298437177264645e-32,1.4503873657289356e-22,1.0984232222380051e-17,8.377510398820132e-14,6.637161392639567e-11,4.153149538961672e-36,2.2687642241607802e-21,1.1374244580640917e-34,2.8962621883263654e-36,1.8314996012375047e-16,2.039180265760799e-30,1.638620035938104e-19,3.86377267077224e-34,1.2725134492427156e-36,1.0366811539648179e-30,3.541999079985834e-30,2.1017511626687595e-30,1.4409470613335576e-19,1.8723450421447695e-33,5.303397274707145e-35,5.157250225361893e-34,3.76,0.0,0.667542765868883,0.9981720792905774,1.7085004445121745e-16,2.3690692290979116e-24,0.00025722562210864973,0.00025722728502359555,0.0018279100785090483,1.0265734548397061e-13,6.637168077549777e-11,1.05699858733243e-08,7.290286447100443e-10,9.00197066721335e-14,2.450981592939156e-16,3.589753756609151e-11,6.219808645743411e-13,4.6921080555006525e-17,3.1514403190626162e-12,8.823287365144393e-11,4.6292269210078285e-11,1.5599183934742423e-11,8.43109914400923e-14
2.0705563521056466e-09,0.8130606794192177,1.194571934231482e-11,1.0280935679908917e-12,1.8905882264502476e-14,3.192464431381544e-14,0.0,0.0,1.076331054107115e-08,3.116324464594763e-14,3.2675429365500074e-16,2.0720157459866325e-20,1.0588075004140909e-16,5.810427116068557e-32,1.561323523887271e-22,1.1610371260951161e-17,8.851919240219458e-14,6.898414734545049e-11,4.660617209010206e-36,2.4451917857450393e-21,1.295718363746765e-34,3.29899986237622e-36,1.8994483854553576e-16,2.2854151033396084e-30,1.760435455947695e-19,4.406685498758541e-34,1.4542763005059331e-36,1.1618908096378216e-30,4.0305211248971785e-30,2.39112163266947e-30,1.5263149424172175e-19,2.1333303601548537e-33,6.052140098023482e-35,5.885602323099896e-34,3.76,0.0,0.6675378978118288,0.9981710062189444,1.8185515860061853e-16,2.5994080210019285e-24,0.0002620934415716473,0.0002620951680323165,0.0018289829476844312,1.050664073091121e-13,6.898421788396743e-11,1.0769978394925524e-08,7.568865620386904e-10,9.291281479139948e-14,2.592238078001884e-16,3.7207259451835307e-11,6.467565858948075e-13,4.882342952966624e-17,3.247267582348409e-12,9.162795613577264e-11,4.7986727724293844e-11,1.619752876190179e-11,8.908319366325949e-14
2.1090200119672366e-09,0.8130614085663944,1.2342889986992288e-11,1.060913812050468e-12,1.9787252055383803e-14,3.3443509385112087e-14,0.0,0.0,1.0963117743466599e-08,3.2330756709352923e-14,3.458794503497942e-16,2.2288531499621196e-20,1.1206494962312682e-16,6.360934577227181e-32,1.6784317280421312e-22,1.2259509225243723e-17,9.34352151515134e-14,7.164631840554197e-11,5.219034479308272e-36,2.6317032427241444e-21,1.4725985969940065e-34,3.7486527851166626e-36,1.9685598671467649e-16,2.5565045126094703e-30,1.8887806488618407e-19,5.013476321119881e-34,1.6578701986937867e-36,1.299475645644641e-30,4.575360245905834e-30,2.713771970046194e-30,1.6149626344928868e-19,2.4246667579830906e-33,6.889456494448606e-35,6.700154427373969e-34,3.76,0.0,0.6675330297902391,0.9981700309932621,1.93376921343744e-16,2.8472270097971015e-24,0.0002669612248700978,0.00026696301606446123,0.0018299579708612858,1.0747003491765433e-13,7.164639276579768e-11,1.0969972565711323e-08,7.852667471285849e-10,9.58347877414075e-14,2.7387983038309e-16,3.85382256708081e-11,6.720046455616846e-13,5.076762835660938e-17,3.34382361700343e-12,9.508770694580644e-11,4.970894596634074e-11,1.6807205952522525e-11,9.402828759296231e-14
2.1474836718288266e-09,0.8130621377083339,1.2749014755661527e-11,1.0942321758670607e-12,2.0696716203073665e-14,3.501269496474887e-14,0.0,0.0,1.116292229495746e-08,3.3519706735393625e-14,3.6573624027896117e-16,2.3943753875212936e-20,1.1848474014709765e-16,6.952058510651341e-32,1.801930137614289e-22,1.2932035588230947e-17,9.852595920901383e-14,7.435809211120995e-11,5.832459129953598e-36,2.828674670454973e-21,1.6698593018298612e-34,4.249665110876773e-36,2.0388301932389633e-16,2.8544982308525546e-30,2.023873218731427e-19,5.690252188311289e-34,1.885438828188613e-36,1.4503985766057886e-30,5.181776185509674e-30,3.0727998757781856e-30,1.706949167515966e-19,2.749204009798513e-33,7.823865421061277e-35,7.609202470577342e-34,3.76,0.0,0.6675281618041137,0.9981691446899511,2.0543188384132894e-16,3.113492044294711e-24,0.00027182897200443164,0.00027183082912028526,0.001830844071619388,1.098684120899282e-13,7.435817042785166e-11,1.116996851190427e-08,8.141691968084428e-10,9.878501958421418e-14,2.8907584150572565e-16,3.98903264210988e-11,6.977245575372819e-13,5.275390660452131e-17,3.4410872364041043e-12,9.861214582082675e-11,5.1458789097823906e-11,1.7428218671454427e-11,9.914907577661223e-14
2.1859473316904166e-09,0.8130628668450356,1.3164221451452877e-11,1.1280487779965738e-12,2.163486501705055e-14,3.663332745275687e-14,0.0,0.0,1.136272421360408e-08,3.4730093142571806e-14,3.8633820806030153e-16,2.5688924053396516e-20,1.2514442766749207e-16,7.585969747456807e-32,1.9320402388014558e-22,1.3628338539145776e-17,1.03794198007287e-13,7.711943565744781e-11,6.505193029088491e-36,3.0364889547070927e-21,1.889431880002802e-34,4.806808494333725e-36,2.110255523667489e-16,3.1815802777520974e-30,2.1659335814718618e-19,6.443573874980492e-34,2.1392910397131575e-36,1.6156781510480744e-30,5.855408237042222e-30,3.471525419680419e-30,1.8023334347419155e-19,3.1099972617485175e-33,8.86452267680796e-35,8.62166315763756e-34,3.76,0.0,0.6675232938534522,0.9981683391992645,2.1803694608282607e-16,3.3992029594064345e-24,0.00027669668297507655,0.00027669860720004396,0.001831649359705629,1.1226173064888609e-13,7.711951806744463e-11,1.136996635748475e-08,8.435939079070371e-10,1.0176291715867609e-13,3.048214470906844e-16,4.126345249709239e-11,7.239158656476901e-13,5.478249393974821e-17,3.539037869757773e-12,1.0220129190979226e-10,5.3236122931328015e-11,1.806057002851054e-11,1.0444834721070434e-13
