Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164),CF2O(49),S(125),C2HF(58),S(463),C2HF(468),C2H2F3(68),S(165),S(464),S(130),C2H2F2(59),C2H3F2(65),C2H2F3(67),CF2(43),CHFCF2(55),CF2CH(73),C2HF2(72),S(179),C2H3F2(64),CHF2(82),CHF3(42),S(1244),S(1385),CF2O2(181),CF2O2(276),CH2F2(41),S(203),S(1542),CHO2(322),C2F(467),S(174),S(413),S(1894),C2H3F2(66),C2HF4(54),CHFO(47),S(2753),S(512),CF2CF2(61),C2HF3(169),C2HF4(69),C2HFO(577),S(3833),S(2867),F(37),S(344),CFO(51),C1OO1(180),CH2O2(318),C2H2O(623),S(3850),S(970),S(2764),CHF2O(206),CF3(45),S(1375),C3HF3(994),CH2F(46)
5.128805621804749e-05,0.8882282468645579,0.0008381676698111193,0.0002842485740742854,0.0003750533522703628,0.0246671162938198,0.0,0.0,0.0045463510434040925,0.0005956044358239075,0.06801235719447368,0.0028320482491749747,0.0006079915975891397,2.4031753138150976e-11,1.2755279426638816e-08,1.1727097660507424e-06,0.0004014170346399619,0.016383758535430847,1.1794145471932788e-05,2.6787305885547255e-09,6.512703445327409e-08,3.507817938889029e-11,1.0367462840824832e-07,5.171192463136667e-06,2.480669831047965e-07,1.0044258173179941e-05,9.592946006397548e-10,1.6974544856191027e-06,2.7604957860955604e-06,8.597521360641509e-09,1.0431406030298937e-06,3.4163495297169796e-10,7.317727455190268e-10,5.885447768567555e-07,3.76,0.0,0.1158797507046872,0.9116168119963057,0.045459661388337395,0.0020178268995371413,0.6566790025261108,0.7728129392278719,0.0009058129564711794,7.480258175888185e-11,0.024777660587729757,0.0006024068486581821,0.012026440782645552,2.1169713126739384e-08,7.425521566634177e-08,9.13340420247831e-06,0.0002536751146523937,0.0007161215090516618,1.3944421718483746e-08,0.003971824429480091,0.000147628332024571,2.2263517222633443e-05,0.04887857104308527,0.010052270220280478,0.000875614050678323,9.206608439762263e-05,0.0010070972041126588,3.865293240085969e-05,0.005598974527420802,0.00414014556612613,9.222115112761321e-07,1.841314746080905e-11,5.274434370308676e-06,7.250368808860937e-08,0.008509743418585448,7.994567111028449e-08,2.7670262776173615e-12,9.703142221737015e-08,9.777606279596703e-06,7.780107812287355e-09,6.507307074485368e-07,2.2370620931845127e-10,1.1841682206574446e-05,8.166215267183363e-06,0.0016353465128645917,5.595084675654665e-10,3.889598419240522e-09,0.0006812220393076859,1.2351392314254271e-08,1.0315948465540148e-05,6.251951686827984e-05,2.5719610063216277e-11,4.6187058940707346e-05,1.3702930357782105e-06,0.0008976908810265152,1.0898570173136185e-05,3.099828754259598e-12,1.0478424352603553e-12,2.244043540007535e-11,1.9116533317766587e-13,1.3745908782918856e-09,1.8589810109892006e-09,2.776951538465175e-08,0.00037771446212710494,0.00012000164790334953,2.151679121517871e-06,0.0011860603463490424
5.143999889280263e-05,0.888456045895073,0.0008421856490531349,0.0002856173627056298,0.0003773905932798518,0.024926532939838673,0.0,0.0,0.004544396234733304,0.0005983779021958782,0.06885686546132595,0.0028650038617809236,0.000611367832728685,2.449172061591947e-11,1.2923127514416986e-08,1.1796185989016014e-06,0.0004039536278889546,0.016483731514723696,1.1991009300228074e-05,2.7062396749187434e-09,6.705341327308297e-08,3.584905492953783e-11,1.046596580773871e-07,5.268697036547721e-06,2.4948445443624636e-07,1.0238115606516236e-05,9.846499974819864e-10,1.732935867393099e-06,2.8071814156116887e-06,8.739855962963964e-09,1.0502700117253582e-06,3.459311402969815e-10,7.461252021495024e-10,5.992863558514095e-07,3.76,0.0,0.11505426634090565,0.910650944238952,0.04601272401042775,0.002036679268991182,0.6562606082985635,0.7736449438819547,0.0009048532608008338,7.4656576743748e-11,0.025114660571201403,0.0006009744253026904,0.01214099012939049,2.1091611263132052e-08,7.496376284224188e-08,9.124417559283173e-06,0.00025366745753915257,0.0007216685052136336,1.403669438925466e-08,0.0040024631101366545,0.00014817795115178525,2.228012055073988e-05,0.04933764649214957,0.010111294383392803,0.0008804653200327799,9.257986313881087e-05,0.001011198927654165,3.8803934236847294e-05,0.0056215805742351795,0.0041810346339668306,9.247537315428033e-07,1.8463871659947058e-11,5.317571983408053e-06,7.309527447686659e-08,0.00861068724077941,8.012855524977526e-08,2.7746454799716737e-12,9.739737555429731e-08,9.8439792738191e-06,7.779368975548486e-09,6.525157000052931e-07,2.2524014881120281e-10,1.1901658515683941e-05,8.268452211654546e-06,0.0016533593922406246,5.657688806173841e-10,3.881153697402701e-09,0.0006939268481643116,1.2423974311900342e-08,1.0470553856215038e-05,6.305433479097603e-05,2.5905520360626157e-11,4.672479569509391e-05,1.3790513680364964e-06,0.000908570058357725,1.1053991674740056e-05,3.1140486530850724e-12,1.0526378026564875e-12,2.2896475251338823e-11,1.9523598135124807e-13,1.3738193863626144e-09,1.8843682454977317e-09,2.8182134421804508e-08,0.00038046584748429994,0.00012253455937713114,2.195778787157059e-06,0.0011833644751015925
5.159194156755776e-05,0.8886837897942602,0.0008461826343034566,0.0002869720486494747,0.00037970595718135657,0.025187197903560114,0.0,0.0,0.004542130153678379,0.0006010712184013641,0.06970611897200493,0.0028981112304935284,0.0006147083286722581,2.495650606875767e-11,1.3091657519306022e-08,1.1864764946692554e-06,0.000406484620820631,0.016582946706657817,1.2189626292660661e-05,2.7338970083742033e-09,6.902779628622464e-08,3.663263217412541e-11,1.0564621427461838e-07,5.367208724799951e-06,2.508800552359033e-07,1.0434743653527447e-05,1.0104810822389623e-09,1.7689364923369126e-06,2.8543012779967433e-06,8.883466808480926e-09,1.0573209046926604e-06,3.5023351282481865e-10,7.606508996614091e-10,6.101352761600854e-07,3.76,0.0,0.11423378887645065,0.9096807610905823,0.046568493523630156,0.0020555689343494136,0.6558330133937138,0.7744737732197803,0.000903889277184121,7.450935332453598e-11,0.02545421997572374,0.0005995141535520501,0.012256214264356054,2.1012581170531856e-08,7.567652004449204e-08,9.115068662013573e-06,0.0002536354919689844,0.0007271848913263906,1.412897395134975e-08,0.004033112451859088,0.00014872053399572622,2.229601510805492e-05,0.049797386510348714,0.010170162375683734,0.000885264542959342,9.308830494570653e-05,0.0010152192648460556,3.89531239740945e-05,0.005643954731912561,0.004221765802976103,9.272080012062869e-07,1.8512839977571428e-11,5.3606349149788975e-06,7.368582129201174e-08,0.008711956465904344,8.030648363559152e-08,2.7820008338650103e-12,9.775568533745646e-08,9.91018157897819e-06,7.778016479664702e-09,6.542642320580427e-07,2.2675961233018246e-10,1.196123360064132e-05,8.370861090047828e-06,0.0016714058047036218,5.72020325422935e-10,3.872546215800083e-09,0.0007067487958279043,1.2496364785903352e-08,1.06261142472614e-05,6.358813860004714e-05,2.6090331541176222e-11,4.7264621675915926e-05,1.3877542086610577e-06,0.0009195000843449913,1.1210027301490564e-05,3.12807358543206e-12,1.057367293509273e-12,2.335867070011007e-11,1.9935887036387252e-13,1.3729959202267434e-09,1.9098462663920087e-09,2.8597340049956032e-08,0.00038319162917291923,0.0001251097092007098,2.2405645626177917e-06,0.0011806265110024612
5.17438842423129e-05,0.8889114736669399,0.0008501586566174916,0.00028831259407709724,0.00038199925783882505,0.025449098103280766,0.0,0.0,0.004539557795303611,0.000603684199823282,0.07056006421569243,0.00293136812634883,0.000618012793077749,2.5426097505286297e-11,1.3260853252240001e-08,1.1932830820008611e-06,0.0004090099385297412,0.01668139069047545,1.2389980841998494e-05,2.7617003805232597e-09,7.105105767187789e-08,3.742903329183449e-11,1.066342326406542e-07,5.466721822235088e-06,2.5225371493610246e-07,1.0634159961297712e-05,1.0367918443312075e-09,1.8054594584347282e-06,2.901853937281243e-06,9.028347596165091e-09,1.0642923686513274e-06,3.545414397689742e-10,7.753498310976025e-10,6.2109095190044e-07,3.76,0.0,0.11341830397290611,0.9087063259272541,0.04712692622948685,0.0020744947004684784,0.6553963208979505,0.77529945170593,0.0009029210685904428,7.436093374125258e-11,0.025796320966989687,0.0005980267320107953,0.012372105766258057,2.0932653429726428e-08,7.639344155718906e-08,9.105365927712985e-06,0.0002535795205510082,0.0007326699161057828,1.4221253526521217e-08,0.004063770105208969,0.00014925610086874726,2.2311214502381213e-05,0.05025775465720778,0.010228869819318611,0.0008900114101144826,9.359137723608656e-05,0.001019158153816044,3.910050514837263e-05,0.005666098643430955,0.00426233157348768,9.29574585126216e-07,1.856005773159797e-11,5.403618643085923e-06,7.427526671392204e-08,0.008813540032590926,8.047948777293336e-08,2.7890931423091735e-12,9.8106354168345e-08,9.976205859118598e-06,7.77605908377176e-09,6.559766148902243e-07,2.2826439806654587e-10,1.202040666834355e-05,8.473427939183615e-06,0.001689482674158434,5.782617662589444e-10,3.863780396015446e-09,0.00071968643028183,1.2568558346522092e-08,1.07826157025549e-05,6.412086339624293e-05,2.627401807244677e-11,4.7806478614436606e-05,1.3964007789678162e-06,0.0009304799754235879,1.1366646349718694e-05,3.1419032216653207e-12,1.0620307939096535e-12,2.382703327015406e-11,2.035338762228941e-13,1.3721215821542656e-09,1.935411700737609e-09,2.9015104207802387e-08,0.00038589150751045155,0.00012772748435146893,2.2860412081871293e-06,0.0011778477942827098
5.189582691706803e-05,0.8891390925624275,0.0008541137519896966,0.0002896389664096951,0.00038427032000817873,0.02571222034893223,0.0,0.0,0.0045366841572478415,0.0006062167068588455,0.07141864723960366,0.0029647723155846366,0.0006212809482877556,2.5900468776419987e-11,1.3430698044602293e-08,1.2000380246355994e-06,0.00041152950803843976,0.01677905039147781,1.2592056870798316e-05,2.7896475558166185e-09,7.312407841238366e-08,3.823837980896244e-11,1.0762364829497662e-07,5.567230405820885e-06,2.536053719624133e-07,1.0836381903840669e-05,1.0635862124964184e-09,1.842507817701575e-06,2.9498379084479898e-06,9.174491817734499e-09,1.0711835350609477e-06,3.588542914643374e-10,7.902219594533479e-10,6.321527742482211e-07,3.76,0.0,0.1126077971303413,0.9077277023607999,0.04768797826408812,0.0020934553815259663,0.6549506340177695,0.7761220034576894,0.0009019486982235377,7.42113402098175e-11,0.02614094534423881,0.0005965128558098964,0.012488657117482121,2.08518582655471e-08,7.711448104819964e-08,9.095317724557488e-06,0.0002534998508843894,0.0007381228465304105,1.431352629200557e-08,0.004094433738843238,0.00014978467361506943,2.2325732285551584e-05,0.05071871480172878,0.010287412395244456,0.0008947056342295,9.408904968009787e-05,0.0010230155648813357,3.9246081677678025e-05,0.005688013996549192,0.0043027245896125116,9.318537823729548e-07,1.860553092293394e-11,5.44651871435943e-06,7.486354986489095e-08,0.008915426897852439,8.06476004711058e-08,2.795923309805576e-12,9.844938657034783e-08,1.0042043738448001e-05,7.773505597255387e-09,6.576531664965624e-07,2.2975431167474079e-10,1.2079177045055476e-05,8.576138924062037e-06,0.0017075869274716592,5.844921953262155e-10,3.85486064313732e-09,0.0007327382608969528,1.2640549676342066e-08,1.094004417097967e-05,6.465244519083529e-05,2.645655501775032e-11,4.8350307830720844e-05,1.4049903199236285e-06,0.0009415087394614332,1.1523817943379146e-05,3.155537264026507e-12,1.0666281869127783e-12,2.4301573161096868e-11,2.0776085799980537e-13,1.3711974635910889e-09,1.9610611707320336e-09,2.9435398201481378e-08,0.00038856520057957135,0.00013038826781246204,2.3322133874144e-06,0.0011750296526458325
5.204776959182317e-05,0.889366641514639,0.0008580479597748586,0.0002909511378407639,0.0003865189793427626,0.025976551346966827,0.0,0.0,0.004533514238351554,0.0006086686441655049,0.07228181366516961,0.0029983215601883306,0.0006245125312382708,2.6379601086507708e-11,1.3601176792711534e-08,1.2067410663330427e-06,0.0004140432582526919,0.016875913081855643,1.2795837844785479e-05,2.817736272718061e-09,7.52477461953521e-08,3.9060793952777046e-11,1.0861439706745927e-07,5.668728338366629e-06,2.5493497382011705e-07,1.1041426580401473e-05,1.0908680642091617e-09,1.880084576455054e-06,2.99825165809521e-06,9.321892766243371e-09,1.0779935796165402e-06,3.631714516005901e-10,8.052672183753476e-10,6.433201116933573e-07,3.76,0.0,0.11180225368671003,0.9067449542217997,0.0482516056112688,0.0021124498011455667,0.6544960560595762,0.7769414522471477,0.0009009722295046145,7.406059490059402e-11,0.026488074547400247,0.0005949732166312306,0.012605860704700779,2.0770225877698183e-08,7.78395915801465e-08,9.084932381613895e-06,0.00025339679531276944,0.0007435429678840374,1.440578548134762e-08,0.004125101039757567,0.0001503062753930773,2.2339581957185225e-05,0.051180231128523795,0.010345785843640576,0.0008993469499211859,9.45812941815148e-05,0.0010267915000223419,3.938985787768925e-05,0.005709702522012889,0.004342937640682082,9.340459236879263e-07,1.864926612089139e-11,5.489330744307885e-06,7.545061082719846e-08,0.009017606039997341,8.081085489006281e-08,2.8024923185643666e-12,9.87847904680518e-08,1.0107688300322645e-05,7.770364892664693e-09,6.592942093866457e-07,2.312291752050057e-10,1.2137544155457447e-05,8.678980340129058e-06,0.0017257154956328102,5.907105868590584e-10,3.84579132097886e-09,0.0007459027591482781,1.2712333530788763e-08,1.109838549013169e-05,6.518282091539062e-05,2.6637918067441643e-11,4.889605025064504e-05,1.4135221057612738e-06,0.000952585376037001,1.1681511052205422e-05,3.1689754072083005e-12,1.071159391175162e-12,2.478230042978908e-11,2.1203967758899097e-13,1.3702246610627438e-09,1.986791304307301e-09,2.985819334654732e-08,0.00039121244406950447,0.00013309243848010484,2.3790856661566555e-06,0.0011721734009586368
5.218451799910279e-05,0.8895713716231166,0.0008615709239415695,0.00029211993139110484,0.0003885234909841791,0.02621547166171943,0.0,0.0,0.004530412119506393,0.00061080645660232,0.07306253699526365,0.0030286380505844895,0.000627389480710079,2.681488338717166e-11,1.3755136553968556e-08,1.2127291748379278e-06,0.000416300600652444,0.0169623978208295,1.2980684425990254e-05,2.8431352468582484e-09,7.72030893380563e-08,3.981224022909807e-11,1.0950715911337016e-07,5.760917131219342e-06,2.5611272315821296e-07,1.1228394133701592e-05,1.1158416879167213e-09,1.914357888174304e-06,3.04219018819095e-06,9.455622417315531e-09,1.084052615154842e-06,3.670600685615515e-10,8.189558992710265e-10,6.534603910158164e-07,3.76,0.0,0.1110814960440775,0.9058570072928255,0.048761035634997944,0.0021295726607949354,0.6540794194559811,0.7776763224978731,0.0009000899561329756,7.392395765718038e-11,0.02680261683932671,0.0005935660823507095,0.012711895232143113,2.0696065552280308e-08,7.849563255346597e-08,9.075304168258474e-06,0.00025328431194889526,0.0007483924494767844,1.4488801598143682e-08,0.004152702849620966,0.0001507697770171345,2.2351486525228928e-05,0.051596042019934035,0.010398173870901422,0.0009034786952116713,9.501965187598615e-05,0.0010301202061196275,3.951772104396625e-05,0.005729029718723286,0.004378969676782021,9.359447151150472e-07,1.8687147778239334e-11,5.527782728818459e-06,7.597787196984305e-08,0.00910980807749618,8.095365817019755e-08,2.8081820365815208e-12,9.908014140646303e-08,1.0166597259034158e-05,7.767043550440623e-09,6.607410586344617e-07,2.3254353564608553e-10,1.2189729359422557e-05,8.77163791767594e-06,0.0017420494648954993,5.96296033338969e-10,3.8375046235992075e-09,0.0007578458457154893,1.2776757333133338e-08,1.1241661374909818e-05,6.565907650958368e-05,2.6800121505285803e-11,4.9388805102924116e-05,1.4211507521436251e-06,0.0009625944468932225,1.1823854997983944e-05,3.180902157862458e-12,1.075180865238696e-12,2.522025160335567e-11,2.1593479488370837e-13,1.369308408128321e-09,2.0100146013338647e-09,3.024082434782579e-08,0.0003935721443445137,0.00013556359784819053,2.4218729951052053e-06,0.001169571266146573
5.232126640638242e-05,0.8897760373494585,0.0008650770392218265,0.0002932771903721266,0.0003905096266441124,0.02645535039078501,0.0,0.0,0.004527077695275305,0.0006128789559233399,0.07384688833422161,0.0030590685855548644,0.0006302364334664693,2.7253999814892164e-11,1.39095847117534e-08,1.218674789271627e-06,0.0004185531240004891,0.017048218168231613,1.3166885589065834e-05,2.868645335550048e-09,7.920083706566496e-08,4.0574458193932117e-11,1.1040090422508398e-07,5.853897393958313e-06,2.5727254806764316e-07,1.1417673793009147e-05,1.141216009590764e-09,1.949063726706107e-06,3.086474375500769e-06,9.59035925564747e-09,1.0900447712031516e-06,3.7095122786664567e-10,8.327846480843449e-10,6.636851168261795e-07,3.76,0.0,0.11036473582799314,0.9049658180907788,0.04927248365430182,0.0021467210598097018,0.6536557401786806,0.7784087151805015,0.0008992044610944373,7.378642152192024e-11,0.027119158720856816,0.0005921391351785321,0.012818446163386303,2.0621272764919377e-08,7.915489761242129e-08,9.06541558570221e-06,0.00025315337595360754,0.0007532142966759763,1.457179643338829e-08,0.004180304112404397,0.00015122767072999916,2.2362870534787475e-05,0.05201224902817519,0.010450418482915847,0.0009075672233473872,9.545357450301522e-05,0.0010333829874039694,3.964413339770139e-05,0.00574817593193555,0.00441484517550896,9.377735666459831e-07,1.8723633191717083e-11,5.566156808574905e-06,7.650405306171232e-08,0.009202229961206681,8.10925793040155e-08,2.813661954057629e-12,9.936933209646438e-08,1.0225338477124919e-05,7.763260295774316e-09,6.621596533168008e-07,2.33845436224224e-10,1.2241587242083737e-05,8.864380362238573e-06,0.0017583984216283323,6.018702240372311e-10,3.829103412693494e-09,0.0007698777605914548,1.2841005173341918e-08,1.1385654643028624e-05,6.613426022142523e-05,2.6961337982102432e-11,4.9883017954162215e-05,1.4287315527092555e-06,0.0009726407379793224,1.1966573352774924e-05,3.1926700964092898e-12,1.0791486786851251e-12,2.5663225954194805e-11,2.1987163156629292e-13,1.3683543808252094e-09,2.0332980404245967e-09,3.0625437951202424e-08,0.0003959100520103632,0.00013807047437321932,2.4652342082845054e-06,0.001166940255330648
5.245801481366204e-05,0.8899806350047876,0.0008685663426256341,0.000294422904492123,0.00039247728808347837,0.026696177646538585,0.0,0.0,0.004523514595276442,0.0006148861603615185,0.07463482726839855,0.0030896115290770486,0.0006330532272181014,2.7696930215703672e-11,1.4064509539674596e-08,1.224577745113214e-06,0.0004208007801429019,0.01713336557238346,1.3354428380080667e-05,2.8942648422223356e-09,8.124164970371385e-08,4.1347536010240455e-11,1.1129558636079886e-07,5.947664230647562e-06,2.5841442858731075e-07,1.1609277433996327e-05,1.1669937311225608e-09,1.984204186148755e-06,3.131103006699958e-06,9.7260979871097e-09,1.095969537151099e-06,3.7484448758364337e-10,8.46753355320608e-10,6.739937835794183e-07,3.76,0.0,0.10965196201097974,0.9040714334859873,0.04978591735701045,0.002163894161010692,0.6532250936021707,0.7791386469236966,0.0008983157909588721,7.364800256521725e-11,0.02743768596959727,0.000590692870216094,0.012925507776470436,2.0545868887802067e-08,7.981735143999764e-08,9.055272596564052e-06,0.0002530042232364312,0.000758008026798811,1.4654765176263213e-08,0.004207903181859739,0.00015167997611166548,2.237374366626953e-05,0.05242882673632015,0.01050251670043546,0.0009116123844061808,9.588304602444683e-05,0.0010365799076585238,3.97690988260027e-05,0.00576714249742913,0.004450559193422499,9.395327816536372e-07,1.8758728411587406e-11,5.604449934594953e-06,7.702911244455245e-08,0.009294863722374784,8.122764422432525e-08,2.8189329785627498e-12,9.965237331820831e-08,1.0283906476512547e-05,7.75902166610256e-09,6.635502383500256e-07,2.351347606393437e-10,1.2293117586426523e-05,8.957197977482972e-06,0.001774760145439313,6.074324560475754e-10,3.820590799611121e-09,0.0007819973160365199,1.2905073383106567e-08,1.1530354760949949e-05,6.660832805472486e-05,2.7121551029278878e-11,5.037864504277561e-05,1.4362640274359115e-06,0.0009827235047471143,1.2109643279023555e-05,3.2042791706836808e-12,1.083062809987634e-12,2.6111228067443288e-11,2.238500520467899e-13,1.3673633589777696e-09,2.0566391637520983e-09,3.1012013307460864e-08,0.00039822600993964357,0.00014061333509142422,2.509172423122047e-06,0.0011642812979235763
5.2594763220941665e-05,0.8901851608961496,0.0008720388734950175,0.0002955570664571054,0.00039442638368941175,0.026937943482842248,0.0,0.0,0.0045197264427852485,0.000616828115035328,0.07542631315802922,0.0031202652443160822,0.0006358397089024294,2.8143662675783154e-11,1.4219900111744468e-08,1.2304379004701265e-06,0.00042304352205936395,0.01721783171167821,1.3543299572811157e-05,2.919992056503005e-09,8.332619162894168e-08,4.213156222768464e-11,1.121911606159415e-07,6.042212615775376e-06,2.595383504755858e-07,1.1803216744069699e-05,1.1931775187886686e-09,2.0197813299824905e-06,3.176074839076173e-06,9.862833193677541e-09,1.1018264301237368e-06,3.787394090070799e-10,8.60861892382088e-10,6.84385871778422e-07,3.76,0.0,0.10894316345840267,0.9031739004372853,0.05030130437401861,0.0021810911337705836,0.652787555099337,0.7798661341373094,0.0008974239923841284,7.350871682525664e-11,0.027758184152889546,0.0005892277796557709,0.013033074298297606,2.0469875127385686e-08,8.048295839350211e-08,9.044881130745331e-06,0.00025283709204256677,0.0007627731692860655,1.4737703055192012e-08,0.0042354984246099365,0.00015212671351881477,2.238411554760736e-05,0.05284574995177756,0.010554465584475849,0.0009156140418792893,9.63080517735279e-05,0.0010397110497442858,3.9892621444314665e-05,0.0057859307724800095,0.004486106887258582,9.412226817380031e-07,1.8792439866829075e-11,5.642659104649799e-06,7.755300910091545e-08,0.009387701416197124,8.135887922268535e-08,2.823996077802472e-12,9.992927895109915e-08,1.0342296007498e-05,7.754334218127422e-09,6.649130610528808e-07,2.3641139504830236e-10,1.23443202329855e-05,9.050081162199118e-06,0.0017911324224981055,6.129820387030421e-10,3.811969864561351e-09,0.0007942033019778475,1.296895834357854e-08,1.1675751132826604e-05,6.708123664829333e-05,2.7280744571892014e-11,5.087564240631258e-05,1.4437477134753174e-06,0.0009928419981472519,1.2253041889088528e-05,3.2157293777953887e-12,1.0869232817131863e-12,2.6564261491523006e-11,2.27869906805406e-13,1.3663361171946006e-09,2.0800355154422386e-09,3.140052981909707e-08,0.0004005198720365113,0.00014319244403948237,2.5536906893738852e-06,0.001161595313837462
