Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164),CF2O(49),S(125),C2HF(58),S(463),C2HF(468),C2H2F3(68),S(165),S(464),S(130),C2H2F2(59),C2H3F2(65),C2H2F3(67),CF2(43),CHFCF2(55),CF2CH(73),C2HF2(72),S(179),C2H3F2(64),CHF2(82),CHF3(42),S(1244),S(1385),CF2O2(181),CF2O2(276),CH2F2(41),S(203),S(1542),CHO2(322),C2F(467),S(174),S(413),S(1894),C2H3F2(66),C2HF4(54),CHFO(47),S(2753),S(512),CF2CF2(61),C2HF3(169)
0.0002925879525406464,0.8010241134338253,0.000222557793288459,8.31768859782352e-05,0.00016025968966051356,0.02991073207683828,0.0,0.0,0.0026615351960849803,0.0005454668126651882,0.0897537801092606,0.0062185538381539516,0.00019146037302422342,2.634498917980293e-12,4.982766658152756e-09,1.9997895716890493e-06,0.0001731317040620941,0.023785850597611163,8.553650192750067e-10,7.66872753762912e-11,5.613932912516784e-08,1.6112969439789777e-11,4.780674249608234e-08,8.986402376115203e-06,1.1529669134487316e-07,9.695597268869373e-07,6.797461831438806e-10,3.6836750305488784e-06,5.217087222186006e-06,5.847082307236678e-09,3.52212166688952e-07,7.770729871748241e-11,6.068822360239421e-10,8.067486026751167e-07,3.76,0.0,0.19953110521855028,0.8588601867353175,0.0807742781551546,0.0027860549325041534,0.59135435460192,0.712746844445393,0.00040032456783031963,1.6229787090814206e-11,0.06568361024661912,0.0010347125216509873,0.0037060655653714187,8.910708586995778e-08,4.884260397247395e-09,1.1052636661656595e-05,0.0003478193447255076,0.0081874358471185,2.640147098097898e-09,0.004425898618330647,0.00014558448310569963,3.239640052031142e-05,0.037865901951519315,0.015545797417273731,0.00017446008527708293,1.4664740951578146e-05,0.0008270514748953242,3.4762908732193366e-05,0.0012898263582065029,0.007310690352759213,2.2448009247583643e-06,2.407058361592893e-11,3.5309147919039196e-06,2.0583342641022017e-08,0.004328241636711261,2.6415942077812673e-07,2.9628175426469095e-12,3.422737144822046e-08,4.124570848343618e-07,1.1058463114288145e-09,4.939361599077877e-07,6.91710388610594e-11,1.0652798811905993e-05,6.212115849821113e-05,0.0009936930259304042,1.1539425077156097e-08,1.4670899982890733e-08,0.0031120952858062,3.413011638253789e-09
0.0002939318208264327,0.8014016041876608,0.00022478090794047728,8.398814902158454e-05,0.00016214293816972118,0.030398279705499236,0.0,0.0,0.002662617981022432,0.0005498693885207574,0.0915683036129797,0.006328462757440691,0.00019379202175994362,2.7251499241458862e-12,5.088316473691439e-09,2.0221657441832354e-06,0.00017507614536461092,0.023955603945869337,8.965011947718404e-10,7.817009739018958e-11,5.898945218702145e-08,1.660890260943638e-11,4.833408722590006e-08,9.249254308960631e-06,1.1660233165630073e-07,1.0058434641368156e-06,7.110938379486913e-10,3.804832140978946e-06,5.347633459383867e-06,6.032142804648928e-09,3.565029166683511e-07,7.979462111738816e-11,6.307841468513071e-10,8.309141545447256e-07,3.76,0.0,0.1976661731236499,0.8563415036056202,0.0822804207611024,0.0028226182898152376,0.590740639485418,0.7142836213598279,0.0003991505898847648,1.61577839305338e-11,0.06696856846576751,0.0010345672015764696,0.0037705424369893674,8.879149391055776e-08,4.969262707511412e-09,1.1069106599266164e-05,0.0003478483679669105,0.008277759537412523,2.670286072313304e-09,0.004478901355244633,0.0001467621374736305,3.253027328671669e-05,0.038325347640315546,0.015666524611308692,0.00017664008506858037,1.4852183849657514e-05,0.0008337889836419499,3.505841812277357e-05,0.0013001771021738334,0.007416414239839445,2.2553968817589073e-06,2.4184168820898553e-11,3.56179994542707e-06,2.076319431056188e-08,0.00440989577230869,2.6536975654030867e-07,2.9767961463230305e-12,3.440062132787742e-08,4.181899089508275e-07,1.1082236879258682e-09,4.962172481542859e-07,6.98558125157623e-11,1.0762523867201934e-05,6.320951009014867e-05,0.0010150184557504971,1.1701654129672448e-08,1.4644264676861026e-08,0.0032006648248915615,3.439523786042955e-09
0.00029527568911221896,0.8017795654292272,0.00022700600528964446,8.479161944880271e-05,0.00016400977963252323,0.030890657016234346,0.0,0.0,0.0026632675756389427,0.0005541286657726337,0.09340271954564575,0.006439134794771461,0.00019610480266072684,2.81801891624309e-12,5.194726383689597e-09,2.0443879540982253e-06,0.000177024592551402,0.024121999076181275,9.392189530290488e-10,7.967562854074388e-11,6.196455045595092e-08,1.7115876275262277e-11,4.8857186776202926e-08,9.516982181033141e-06,1.1789212608123861e-07,1.0431064136966582e-06,7.435835380020924e-10,3.929048625979658e-06,5.480329627974426e-06,6.221271856888704e-09,3.607441935097094e-07,8.191275469543737e-11,6.553770348346385e-10,8.555520098798694e-07,3.76,0.0,0.1958127050811865,0.8538009920637137,0.08379989036621072,0.002859296076425501,0.5900990754544048,0.715812704918179,0.0003979664375481893,1.6084767477160254e-11,0.06826711882122874,0.0010343020588938288,0.0038359611995924447,8.8463709569863e-08,5.0555092150723555e-09,1.1084529664498528e-05,0.0003478040950007473,0.008367536910082208,2.7004192053015224e-09,0.004531903212244818,0.00014792968037847227,3.2662220709905674e-05,0.03878489340074096,0.01578646497417821,0.00017880643186287968,1.503862237278312e-05,0.0008403645680194512,3.535162142559692e-05,0.0013104332204841374,0.007521941287464694,2.2653800014630616e-06,2.4291182513105173e-11,3.5923221507230925e-06,2.0940928620040524e-08,0.004492224235694236,2.665409944790832e-07,2.9899658581407376e-12,3.4564728905783806e-08,4.23935885574045e-07,1.1103844883091578e-09,4.984239253116712e-07,7.052941227512563e-11,1.0871983257363201e-05,6.429941691382553e-05,0.0010364693227635075,1.1862522656992109e-08,1.461575144636203e-08,0.0032905882201302986,3.4658632923981445e-09
0.0002966195573980052,0.8021579763177712,0.00022923260717637965,8.558693917187906e-05,0.00016585920264527304,0.03138782052376129,0.0,0.0,0.0026634838481468925,0.0005582403727153453,0.09525677026702886,0.006550547021031363,0.00019839740288772118,2.9131195735572825e-12,5.301958227220786e-09,2.0664465609320693e-06,0.00017897664785696696,0.024284959581263144,9.835552717736668e-10,8.120383540681585e-11,6.506891084037368e-08,1.7634002457634257e-11,4.937579669176988e-08,9.789571376417545e-06,1.1916520497056083e-07,1.0813577488277085e-06,7.772402116797684e-10,4.056365123429263e-06,5.61518044435502e-06,6.4144812433666384e-09,3.649332475073964e-07,8.40611853549345e-11,6.806682466684737e-10,8.806617544359471e-07,3.76,0.0,0.1939707693856233,0.8512390895945616,0.0853324077447272,0.0028960826381111706,0.5894300508210542,0.7173341710993393,0.00039677231473102714,1.601076659702707e-11,0.06957907157905688,0.0010339181627078153,0.003902320142734585,8.81239825099032e-08,5.1429977637729446e-09,1.109891061335751e-05,0.000347686673118825,0.008456737907806074,2.7305390063980006e-09,0.004584890937010723,0.00014908674540411575,3.279222577638971e-05,0.03924446327773179,0.015905587085619878,0.000180958050710349,1.5223965666029641e-05,0.0008467742716525767,3.564242258188624e-05,0.0013205924011895436,0.00762722780272938,2.2747442583692236e-06,2.4391560121490933e-11,3.622473326531056e-06,2.1116498597211077e-08,0.004575205780980488,2.6767268646219376e-07,3.0023187330280727e-12,3.4719592671105354e-08,4.296926988871238e-07,1.1123280393024816e-09,5.005556985723594e-07,7.119143896721622e-11,1.0981144416791199e-05,6.539041118463422e-05,0.001058034458554662,1.2021934807383837e-08,1.4585386704050087e-08,0.003381844379498468,3.4920232578197936e-09
0.0002979634256837915,0.8025368150113781,0.00023146023144100483,8.63737571110113e-05,0.0001676902096079103,0.03188972392645194,0.0,0.0,0.0026632669990976797,0.0005622003926164645,0.09713018576097711,0.006662676121122775,0.0002006685243669325,3.010463910991818e-12,5.409972762250003e-09,2.088332067146143e-06,0.00018093190720023774,0.024444412030765705,1.0295467198307838e-09,8.275466782179214e-11,6.830690247424445e-08,1.8163391708204163e-11,4.9889676263499974e-08,1.0067003230226035e-05,1.2042070777498288e-07,1.1206060020951488e-06,8.120885063006523e-10,4.186821476404791e-06,5.752189767380025e-06,6.611779574130729e-09,3.6906737892523026e-07,8.623936205688923e-11,7.066646157854992e-10,9.062425924924152e-07,3.76,0.0,0.1921404338843177,0.8486562465540393,0.08687768497774867,0.002932972297098423,0.5887339639075014,0.7188480941210674,0.00039556843134300917,1.5935810580312572e-11,0.07090422913758836,0.0010334166602140769,0.0039696169254936076,8.77725703840368e-08,5.231725365097242e-09,1.1112254788635754e-05,0.0003474963136764919,0.008545332962137818,2.7606379664781982e-09,0.004637851241547748,0.00015023297229188186,3.292027197628848e-05,0.039703982810270856,0.016023859614218018,0.00018309387846930536,1.540812366435971e-05,0.0008530143147513028,3.593072689679302e-05,0.0013306524158745205,0.007732230265643387,2.283484381606214e-06,2.4485245166978978e-11,3.652245778012772e-06,2.1289859523334498e-08,0.004658818548646721,2.687644161401863e-07,3.013847821960992e-12,3.4865122299998854e-08,4.3545799363664376e-07,1.1140538723860525e-09,5.026121403692391e-07,7.184150507823416e-11,1.1089974794091023e-05,6.648202371615831e-05,0.001079702423592269,1.2179796284021283e-08,1.4553198011357772e-08,0.0034744108025354303,3.517996802200222e-09
0.00029930729396957775,0.8029160586032398,0.0002336883924540197,8.715172981582844e-05,0.00016950181843006392,0.032396318133018846,0.0,0.0,0.0026626175646386886,0.000566004775461057,0.09902268392356209,0.006775498425024997,0.0002029168862269948,3.110062188163157e-12,5.5187297131499925e-09,2.1100351340899006e-06,0.00018288996056571195,0.024600286092324068,1.0772293766307787e-09,8.432805873426186e-11,7.168297489148968e-08,1.8704153119053405e-11,5.0398588933603335e-08,1.0349254994104367e-05,1.2165778462342636e-07,1.1608590387691375e-06,8.481527426892646e-10,4.320456679789065e-06,5.891360582697659e-06,6.813172218640161e-09,3.7314394303771036e-07,8.8446697148572e-11,7.333724371233659e-10,9.322933412949521e-07,3.76,0.0,0.19032176580426585,0.8460529256159952,0.08843542579168187,0.0029699593570275814,0.5880112226593185,0.7203545464115647,0.00039435500303544,1.585992910470697e-11,0.07224238626321697,0.0010327987749087506,0.004037848574843288,8.740973840799187e-08,5.321688195811246e-09,1.1124568107095457e-05,0.0003472332921664801,0.008633293031321489,2.7907085658088183e-09,0.00469077081607033,0.0001513680074351085,3.30463432952063e-05,0.04016337910233048,0.016141251350713592,0.00018521286562220036,1.559100724618381e-05,0.0008590811015647912,3.6216441168828655e-05,0.0013406111216009572,0.007836905400191321,2.2915958671181485e-06,2.457218939345505e-11,3.6816322038565117e-06,2.1460968974450336e-08,0.004743040096303527,2.6981579968777876e-07,3.0245471881097283e-12,3.500123886471909e-08,4.412293799224097e-07,1.1155617256774634e-09,5.045928885400358e-07,7.247923540979039e-11,1.1198441891727045e-05,6.7573784693633e-05,0.001101461525783338,1.2336014528114188e-08,1.4519214030363757e-08,0.003568263609166849,3.543777072135599e-09
0.000300651162255364,0.8032956833251991,0.00023591660180903695,8.792052191991415e-05,0.00017129306413632685,0.03290755129074838,0.0,0.0,0.0026615364180353524,0.0005696497473609355,0.10093397083009327,0.006888989934437573,0.0002051412268867032,3.2119228965898344e-12,5.628187838248887e-09,2.131546594782773e-06,0.00018485039235009812,0.02475251462522031,1.126638764286141e-09,8.592392413289386e-11,7.520165631658227e-08,1.925639438732065e-11,5.0902302628953765e-08,1.0636299816374841e-05,1.2287559789010798e-07,1.202124035871466e-06,8.854568747096711e-10,4.4573088365001306e-06,6.0326949904550105e-06,7.018661269889329e-09,3.77160355349628e-07,9.06825671888303e-11,7.607974488335888e-10,9.588124272265708e-07,3.76,0.0,0.1885148316086177,0.8434296012844594,0.09000532585998508,0.003007038107110268,0.5872622443014464,0.7218535985883932,0.0003931322509738401,1.5783152204332126e-11,0.07359333030299355,0.0010320658047062187,0.0041070114857416256,8.703575895578318e-08,5.41288159787321e-09,1.113585704840867e-05,0.00034689794811764416,0.0087205896307842,2.8207432806877135e-09,0.004743636340748152,0.00015249150437903706,3.3170424220819466e-05,0.04062258087706445,0.016257731236437006,0.00018731397787553913,1.577252836547964e-05,0.0008649712257461319,3.649947382481246e-05,0.0013504664622590876,0.007941210233432708,2.2990749798780688e-06,2.4652352790375416e-11,3.710625700185278e-06,2.162978684308005e-08,0.004827847425992852,2.7082648632217153e-07,3.0344119095377787e-12,3.512787488642245e-08,4.470044363712129e-07,1.1168515440424963e-09,5.064976460020411e-07,7.310426769644998e-11,1.1306513309144491e-05,6.866522433108727e-05,0.0011232998369553947,1.2490498846857968e-08,1.4483464480912492e-08,0.0036633775676610408,3.569357247167938e-09
0.0003019950305411503,0.8036756643923347,0.00023814436881674554,8.867980659073925e-05,0.00017306300032968728,0.03342336881857822,0.0,0.0,0.0026600247707367288,0.0005731317192268989,0.10286374101916027,0.007003126349275646,0.00020734030601708144,3.3160527496978187e-12,5.738304980777599e-09,2.1528574658166295e-06,0.00018681278171623622,0.024901033764077655,1.1778097834558766e-09,8.754216299965354e-11,7.886755182838187e-08,1.9820221838529376e-11,5.14005900774061e-08,1.0928106731445816e-05,1.2407332365234294e-07,1.2444074630854506e-06,9.240244494148356e-10,4.597415115881528e-06,6.176194194155426e-06,7.228245499071493e-09,3.811140963574526e-07,9.294631340280012e-11,7.889448136817981e-10,9.857978828698553e-07,3.76,0.0,0.18671969685871861,0.8407867593952856,0.09158707311400531,0.003044202826181619,0.5864874549842909,0.7233453194405529,0.00039190040160566483,1.570551023589901e-11,0.07495684140554312,0.0010312191200592107,0.004177101422595944,8.665091114207029e-08,5.505300080176135e-09,1.1146128642595569e-05,0.0003464906848448203,0.00880719486159575,2.8507345899568006e-09,0.004796434497233605,0.00015360312425658827,3.3292499743740916e-05,0.04108151852471449,0.01637326839141786,0.00018939619766396672,1.5952600177565513e-05,0.0008706814750942538,3.6779735035437004e-05,0.0013602164697520975,0.008045102152542144,2.3059187575448052e-06,2.4725703632672694e-11,3.739219764069933e-06,2.179627535937748e-08,0.004913217012158101,2.7179615881615534e-07,3.0434380841660517e-12,3.5244974416194695e-08,4.5278071430508724e-07,1.1179234793416062e-09,5.083261805649481e-07,7.371625315544154e-11,1.1414156780460082e-05,6.975587350699064e-05,0.001145205209719767,1.2643160561446704e-08,1.4445980093875354e-08,0.0037597261252961048,3.59473054595607e-09
0.00030333889882693655,0.8040559761642474,0.0002403712009213002,8.9429266048314e-05,0.0001748107006490673,0.033943713444910976,0.0,0.0,0.002658084172179456,0.0005764472951850292,0.10481167779710263,0.007117883094640636,0.00020951290657338377,3.42245656332398e-12,5.849038113116868e-09,2.1739589605557934e-06,0.0001887767029623732,0.025045782996541092,1.2307766399907514e-09,8.918265726495953e-11,8.268534136527131e-08,2.039574043760128e-11,5.1893229140604614e-08,1.122464065656769e-05,1.2525015317853478e-07,1.2877150646949717e-06,9.638785609049383e-10,4.7408117127244035e-06,6.321858490145429e-06,7.441920298495332e-09,3.8500271556982513e-07,9.52372421946421e-11,8.178190973107143e-10,1.013247344733984e-06,3.76,0.0,0.1849364260770989,0.8381248965973885,0.09318034806910692,0.0030814477867693838,0.5856872894130962,0.7248297759126051,0.0003906596864185097,1.562703384454572e-11,0.07633269275450039,0.0010302601617724143,0.004248113521899556,8.625548036114999e-08,5.598937321825797e-09,1.1155390453054485e-05,0.00034601196905498986,0.00889308143803991,2.880674981597517e-09,0.004849151980339646,0.00015470253618944283,3.3412555341245264e-05,0.0415401241456912,0.016487832143046954,0.00019145852573966324,1.613113717409612e-05,0.000876208836200132,3.705713682217499e-05,0.0013698592649128438,0.008148538961760831,2.3121250121469297e-06,2.479221849918031e-11,3.767408296543059e-06,2.196039910866729e-08,0.004999124830890724,2.727245339891254e-07,3.051622832067484e-12,3.5352493087856044e-08,4.585557417252775e-07,1.1187778902816544e-09,5.100783245148861e-07,7.431485701699123e-11,1.1521340207722598e-05,7.084526441356653e-05,0.0011671652951340127,1.2793913151144843e-08,1.440679255799143e-08,0.003857281442119525,3.6198902325674114e-09
0.000306026635398509,0.8048174848485042,0.00024482008478572475,9.089748593781415e-05,0.00017823579714516726,0.03499774173176779,0.0,0.0,0.0026529240043935143,0.0005825666925464419,0.10876073028711622,0.007349158079045,0.0002137739324214718,3.64209589479838e-12,6.072176344330176e-09,2.2154997317307783e-06,0.00019270741633121613,0.025323746904937137,1.3422307720559288e-09,9.252985472120885e-11,9.079568257216035e-08,2.1582264568305337e-11,5.286070113206975e-08,1.1831728658513243e-05,1.2753797340872698e-07,1.3774220350513837e-06,1.04753626313387e-09,5.037615509536471e-06,6.619678946618509e-06,7.881506169004947e-09,3.925751597610832e-07,9.989770569921216e-11,8.777635996466614e-10,1.0695268437252844e-06,3.76,0.0,0.18140572845186087,0.8327461454708437,0.0964001682580442,0.003156155517125543,0.5840126086124242,0.7277771541882805,0.0003881526081230554,1.5467701609730604e-11,0.07912047568320583,0.0010280115241341605,0.004392881640284115,8.543404011574449e-08,5.789838683797126e-09,1.117091754776077e-05,0.00034484236012633515,0.009062592718948404,2.9403730520633346e-09,0.0049542918466535385,0.00015686345509683728,3.364655109474778e-05,0.04245607650359829,0.016713917968707227,0.00019551961034080595,1.6483272134203994e-05,0.0008867038605457116,3.760302014100549e-05,0.0013888161515298995,0.00835388091314503,2.3226200600042885e-06,2.4904688002569395e-11,3.822546401237404e-06,2.2281422473844685e-08,0.005172456774462319,2.744564310413845e-07,3.065461621333127e-12,3.553866824220131e-08,4.700920687611658e-07,1.1198366003666208e-09,5.133530880967872e-07,7.547065391097103e-11,1.1734199616991719e-05,7.301841088106241e-05,0.001211199318555972,1.3089356394594125e-08,1.432343927634393e-08,0.0040558947958303365,3.6695420934329287e-09
0.0003084455983129243,0.8055036988624235,0.0002488159254657343,9.2182293747344e-05,0.00018123350509487447,0.03596122186869368,0.0,0.0,0.0026468352739155796,0.0005874752550822798,0.1123736125238118,0.007559175954738858,0.0002175066370545092,3.8475576233023706e-12,6.274660472903655e-09,2.252086663498389e-06,0.00019624594108774425,0.025560485488149258,1.4490076351377759e-09,9.561691387395173e-11,9.866286712046934e-08,2.2691147199844368e-11,5.370999609348917e-08,1.2393838253200613e-05,1.2951779602086397e-07,1.461703150683149e-06,1.127449124193122e-09,5.316333488238678e-06,6.895106017108468e-06,8.29100703968014e-09,3.991446330359036e-07,1.0417745206202665e-10,9.34232714865592e-10,1.1217334256279856e-06,3.76,0.0,0.17826929638712818,0.8278454015270652,0.09933408705562093,0.0032236094643106326,0.5824231306923789,0.7304055838056699,0.00038586833262082583,1.5321760988326592e-11,0.08166927517118368,0.0010256195818750496,0.004526265252924047,8.466152554622274e-08,5.96573786663455e-09,1.118152470693888e-05,0.0003435513028261076,0.009212434866386726,2.9938522501032237e-09,0.005048509051594199,0.00015876338969361247,3.38501033516758e-05,0.04327865333006779,0.016913763790942633,0.00019909695995293955,1.6794118543411055e-05,0.0008954978934351805,3.80836951866928e-05,0.0014054936821753532,0.008536719510348607,2.329879109211484e-06,2.4982465800705536e-11,3.8707309161414985e-06,2.2561949213655783e-08,0.005330046208824049,2.758717662764521e-07,3.0750307917976404e-12,3.567325113620971e-08,4.804453686073921e-07,1.1200532953525991e-09,5.160387342177938e-07,7.646205169591236e-11,1.1923882564504395e-05,7.496529717038731e-05,0.00125088973446991,1.33479067337531e-08,1.4242932243764858e-08,0.0042384696835924204,3.7134318066795784e-09
0.00031086456122733956,0.8061905473449446,0.0002528010566894054,9.343078322625118e-05,0.0001841458273354802,0.03693836122439926,0.0,0.0,0.002639396168827694,0.0005918015540882829,0.1160399533602984,0.007770812003275632,0.00022113589568055725,4.060374242751817e-12,6.478438776380279e-09,2.287868798599738e-06,0.00019978262844278627,0.02578422902328113,1.5620957296140162e-09,9.877347084319288e-11,1.0709814183042882e-07,2.3839484843992065e-11,5.4537802494493346e-08,1.2970530713829845e-05,1.3141818493599494e-07,1.549357020874437e-06,1.2118645446944604e-09,5.606226109959434e-06,7.177510109626117e-06,8.713533104914084e-09,4.054686214919605e-07,1.0853299760116995e-10,9.930990874844638e-10,1.1753884163611045e-06,3.76,0.0,0.17517224480024365,0.8228911871284189,0.10230008666048637,0.003291234480486933,0.5807585414110584,0.7330114323477601,0.00038355913397844493,1.5173602936994137e-11,0.08425423921154575,0.0010228892344439791,0.004662532856319202,8.385939877962612e-08,6.145450267996023e-09,1.1189000467428775e-05,0.00034203882473308106,0.009359555078031184,3.0470507992000113e-09,0.0051422598533208165,0.00016061903319972422,3.404690731314623e-05,0.04409918051858308,0.017109991467374706,0.00020259531242347226,1.7098736621754534e-05,0.0009036620083345179,3.8553833910107046e-05,0.0014217987671355414,0.00871745255116085,2.3350736679426894e-06,2.5038107259798923e-11,3.917525236257376e-06,2.2834371586146393e-08,0.005488986557035434,2.7715047586592834e-07,3.0818752881089018e-12,3.5776629639568374e-08,4.907555757720599e-07,1.1195800976161743e-09,5.184771421789988e-07,7.74055768917183e-11,1.211158762298648e-05,7.690096218375895e-05,0.00129055823165208,1.359903771468939e-08,1.4157438114058874e-08,0.0044244669545127156,3.756527442557345e-09
0.0003132835241417548,0.8068778525573655,0.0002567726189149219,9.464148128909933e-05,0.00018696826632767918,0.03792873528356578,0.0,0.0,0.002630627731400503,0.0005955337542693542,0.11975754797643437,0.007983916767068357,0.00022465570310508062,4.280503441314827e-12,6.6832378956990354e-09,2.3228034978156354e-06,0.00020331487357928634,0.02599475408657375,1.6816602934507512e-09,1.0199823108853873e-10,1.1613118157155675e-07,2.5027846686760306e-11,5.534304921098105e-08,1.3561454816728195e-05,1.3323516028085877e-07,1.6403888997514136e-06,1.3008955424606683e-09,5.907463975811921e-06,7.466858968144426e-06,9.148933136680203e-09,4.1153588072306187e-07,1.1295917435420739e-10,1.054365796150475e-09,1.230463652459398e-06,3.76,0.0,0.17211489444780048,0.8178867128280997,0.10529608476447365,0.0033589974870121978,0.579021629660752,0.735595022193534,0.0003812265086383588,1.5023412002282623e-11,0.08687382880994393,0.0010198310972849489,0.004801634152406341,8.302949001106324e-08,6.328910011880675e-09,1.119340605833565e-05,0.00034030983856899344,0.009503819756120456,3.099926126987161e-09,0.005235468739706274,0.00016242879760434785,3.423689579955072e-05,0.04491732831410957,0.017302433618047793,0.00020600969081324623,1.7396692116756286e-05,0.0009111862801472824,3.901300459199964e-05,0.0014377237491388776,0.008895856555171795,2.3382184277717545e-06,2.5071770123641586e-11,3.962908448461715e-06,2.309856843728812e-08,0.005649124041420563,2.782921670326623e-07,3.0860145421473906e-12,3.584895865728513e-08,5.010080114555564e-07,1.1184263549435294e-09,5.206695666154509e-07,7.829984173224831e-11,1.229713881804311e-05,7.882281206241273e-05,0.0013301281285438699,1.3842338622293794e-08,1.4067169408335693e-08,0.004613683288149379,3.798792238383147e-09
0.0003157024870561701,0.807565429736951,0.00026072778028251605,9.581303924562311e-05,0.00018969663619650706,0.03893189594252974,0.0,0.0,0.002620554332930549,0.0005986625616829744,0.12352410482496363,0.008198340197659797,0.00022806044022345763,4.507882023647568e-12,6.888780815754663e-09,2.356851019253261e-06,0.0002068400544063008,0.026191876402853295,1.807853966598549e-09,1.0528973161116349e-10,1.257922334238336e-07,2.6256790977528634e-11,5.612474065248704e-08,1.4166218518985814e-05,1.3496500991073737e-07,1.7347954140630188e-06,1.3946472710353776e-09,6.220204488229194e-06,7.763110214667694e-06,9.59701983790732e-09,4.1733619237701585e-07,1.1745053773423714e-10,1.1180286294316936e-09,1.286926878844022e-06,3.76,0.0,0.16909754482082504,0.8128352548378783,0.10831995203995923,0.003426865664845967,0.5772152392493006,0.7381566558891214,0.0003788719836482917,1.4871372950290685e-11,0.08952645442620184,0.0010164563145693307,0.004943512867891622,8.217365771365254e-08,6.516043310284298e-09,1.1194806923483891e-05,0.00033836984435458374,0.009645103573707386,3.1524362975786446e-09,0.005328061295312694,0.0001641912082453035,3.4420006689271396e-05,0.045732786946327715,0.017490927445504116,0.00020933541733958116,1.7687574030518057e-05,0.0009180630810695912,3.946080306408535e-05,0.0014532619364921512,0.009071716771695985,2.3393356508717885e-06,2.5083693309641047e-11,4.006863802537214e-06,2.3354442859553203e-08,0.005810302361938449,2.792968132506018e-07,3.087477977024707e-12,3.58905081952132e-08,5.111881044241647e-07,1.1166033985230178e-09,5.226178671235143e-07,7.914363568840302e-11,1.2480364945735194e-05,8.072831756287798e-05,0.001369522262152053,1.4077430246138645e-08,1.3972344407717716e-08,0.004805905532563728,3.840190436422765e-09
0.00031812144997058535,0.8082530885414897,0.00026466374809572393,9.69442373622773e-05,0.00019232708085042046,0.03994737296335945,0.0,0.0,0.0026092035609616474,0.0006011812858160557,0.127337254175276,0.00841393218298931,0.00023134489982035188,4.742425769944451e-12,7.094788243972893e-09,2.3899746565623646e-06,0.0002103555401363036,0.02637545106300395,1.9408157144474483e-09,1.0864634635795046e-10,1.361120554691348e-07,2.752686566669997e-11,5.688196037562354e-08,1.4784390225166897e-05,1.3660431068488216e-07,1.8325644726014225e-06,1.4932163831253156e-09,6.544591303518386e-06,8.066211290667448e-06,1.0057570331350956e-08,4.2286041292201074e-07,1.2200139437585684e-10,1.1840759856283598e-09,1.3447418338330089e-06,3.76,0.0,0.16612047209370587,0.8077401430634178,0.11136952003725863,0.0034948065248921363,0.5753422600021967,0.740696616275875,0.00037649711108447023,1.471767012108378e-11,0.09221048187285164,0.0010127765024937933,0.005088106997950642,8.129377963378154e-08,6.7067687819081364e-09,1.1193272351004626e-05,0.0003362248998908466,0.009783289766263978,3.204540131375105e-09,0.005419964414230013,0.0001659049093247691,3.4596182958666045e-05,0.046545266689436385,0.017675315279186966,0.00021256813281394512,1.797099635024743e-05,0.0009242870845656311,3.9896854280305715e-05,0.0014684075972246702,0.009244828049175959,2.338454875070333e-06,2.5074193740163394e-11,4.049378619325181e-06,2.360192165023978e-08,0.005972363372639792,2.8016475050538603e-07,3.086304616606041e-12,3.5901659328102374e-08,5.21281471943517e-07,1.1141244592402033e-09,5.243244823383869e-07,7.993592904950211e-11,1.2661100238557729e-05,8.261502465791757e-05,0.001408663395164325,1.4303966255107561e-08,1.3873186112926913e-08,0.005000911754679626,3.880687403464295e-09
