Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164),CF2O(49),S(125),C2HF(58),S(463),C2HF(468),C2H2F3(68),S(165),S(464),S(130),C2H2F2(59),C2H3F2(65),C2H2F3(67),CF2(43),CHFCF2(55),CF2CH(73),C2HF2(72),S(179),C2H3F2(64),CHF2(82),CHF3(42),S(1244),S(1385),CF2O2(181),CF2O2(276),CH2F2(41),S(203),S(1542),CHO2(322),C2F(467),S(174),S(413),S(1894),C2H3F2(66),C2HF4(54),CHFO(47),S(2753),S(512),CF2CF2(61),C2HF3(169),C2HF4(69),C2HFO(577),S(3833),S(2867),F(37),S(344),CFO(51),C1OO1(180),CH2O2(318),C2H2O(623),S(3850),S(970),S(2764),CHF2O(206),CF3(45),S(1375),C3HF3(994),CH2F(46),S(2131),CF3O2(511),S(1368)
4.562021642066021e-18,0.504180589464734,3.869978920124008e-26,1.9579189414415198e-30,3.089264103130383e-37,3.9507623924945805e-38,0.0,0.0,2.7347666585228088e-21,2.56787506093629e-37,1.4801740430391347e-46,1.7221119627051823e-46,4.850446351531735e-52,2.267832350275207e-64,3.6381217499466444e-45,1.4225872186291273e-35,7.722015120049384e-23,1.0240354828772899e-34,9.044567185427686e-84,5.491085937650235e-68,1.1207661748865075e-81,6.782439428117857e-78,3.479223840970304e-26,5.281235601187253e-66,1.02707577955386e-38,1.833193282730699e-83,4.167416716707791e-77,2.4371172788949172e-58,3.286150453573824e-55,3.899526522645066e-57,1.6081913249525304e-51,2.090415303708967e-83,1.2400292198601181e-87,3.7324985266471103e-85,3.76,0.0,0.6972472670007926,0.999999999999535,2.7335569169624e-47,8.854279243327025e-36,1.0065600405138088e-17,1.0065600405138088e-17,4.649812032324074e-13,1.2145528605574835e-38,1.0211703882446863e-34,2.7348053583110607e-21,2.816136502653174e-38,8.78722995734834e-34,1.9117843580074622e-58,7.502351613658345e-35,1.8659003349224163e-39,1.5790090080879738e-42,1.4180554374564928e-40,7.096608991289158e-39,5.952489350699469e-29,6.085440485284089e-36,2.7906496705524167e-37,8.036272949670774e-45,1.138101320040407e-39,1.7920075263724837e-47,2.896531232787501e-50,2.560874813692735e-40,7.324539378600316e-54,3.479223842497112e-26,2.906013913791329e-62,1.0844857733697045e-66,6.819475900590052e-55,1.198834556035832e-53,7.512464787053956e-58,3.340376812987558e-40,1.1326493746232361e-66,4.1464495311937216e-45,1.3638667031436146e-63,4.708797633321239e-53,2.5070377102438979e-54,7.138353646798237e-65,7.094327986242455e-44,3.297579374885673e-63,1.559478606209261e-49,3.7721981988647937e-75,5.043393367440898e-46,3.384562095770686e-76,3.094359968424947e-57,7.60848850662964e-65,1.3604618248017555e-59,2.015507863044738e-74,3.6270572799729267e-72,5.952489331923246e-29,2.8703546986880063e-68,1.872694909068264e-61,7.960980300111553e-52,2.912140424401384e-50,2.4283008443922095e-96,2.167395094154531e-106,6.133425030693732e-48,1.7018195271769442e-76,1.8896964584434364e-59,7.722015120040796e-23,6.412375492292358e-72,4.1623944459207687e-88,2.790516733527552e-37,8.522746485332108e-94,9.398006482845234e-35,1.9018765333695305e-70
9.128006812926191e-18,0.504180589464734,7.743320115694913e-26,3.917539011074497e-30,1.2365107271965498e-36,1.5813345588495248e-37,0.0,0.0,5.471909308927952e-21,1.0278192319285401e-36,1.1850392428722167e-45,1.3787368434084317e-45,3.883306374242147e-51,1.8156448182431923e-63,1.4561968212701577e-44,5.694056239972299e-35,1.5450739201973608e-22,4.098810660302052e-34,1.4728638990986472e-82,4.39620758830385e-67,3.592075200197805e-80,1.0873018207451078e-76,6.961470462621173e-26,8.456859136646873e-65,4.110979754842546e-38,5.873460907220095e-82,6.675624876246921e-76,1.951670415668846e-57,2.631585548148339e-54,3.122783873282905e-56,1.2875309090217732e-50,6.697587557700449e-82,3.9729707118458635e-86,1.1958741288715138e-83,3.76,0.0,0.6972472670007926,0.9999999999990696,2.1885076520647544e-46,3.544019189095787e-35,2.0139945901853184e-17,2.0139945901853184e-17,9.303663788281866e-13,4.861376829601338e-38,4.087342815116536e-34,5.471986742125308e-21,1.1271885074144985e-37,3.517182000844102e-33,1.5305899331393256e-57,3.0028958146658207e-34,7.468464087494467e-39,6.320151057294147e-42,5.6759173063750166e-40,2.84049302621928e-38,1.1910150319543062e-28,2.4357621056750905e-35,1.116987132515632e-36,3.2670769923273585e-44,4.555371257682205e-39,7.172726884943811e-47,2.318995320081374e-49,1.0250173087082938e-39,2.9318283853277967e-53,6.961470468732381e-26,4.653428124856022e-61,1.736597532834821e-65,5.365020068761664e-54,9.597965782491576e-53,6.014544305883312e-57,1.3370212560890443e-39,1.8137223562830102e-65,3.3196808260653966e-44,1.0919226518561097e-62,3.770857072746725e-52,1.0034684396576664e-53,5.715109404414712e-64,2.839580041269191e-43,2.6475257730248563e-62,1.2485311147229518e-48,6.057003383550908e-74,3.145061922668517e-45,5.421837613379822e-75,1.2393902122288108e-56,6.180721886125717e-64,1.0892167259493005e-58,3.227502158113782e-73,5.8081317961358966e-71,1.1910150244389235e-28,4.597912143250681e-67,1.4992946139399203e-60,6.002655469158266e-51,2.3314830392468892e-49,7.780274630442557e-95,1.3888729994786553e-104,4.910469409113526e-47,2.7638104765266055e-75,1.5129061882776706e-58,1.5450739201939236e-22,1.0271740706385743e-70,1.3340547042649414e-86,1.1169339230606731e-36,2.7315551636768716e-92,3.7616517842913343e-34,3.0465437637963256e-69
1.825997715464653e-17,0.504180589464734,1.5490002507147682e-25,7.836779357920374e-30,4.94765354246992e-36,6.3273980467189795e-37,0.0,0.0,1.0946194609733138e-20,4.112615724259588e-36,9.483915507239223e-45,1.1034087498079766e-44,3.107825337230591e-50,1.4530676643060942e-62,5.826684064480858e-44,2.2783641780948123e-34,3.0908187365816557e-22,1.6400581711814025e-33,2.4360816709659194e-81,3.5183022044595117e-66,1.150364558399906e-78,1.743613788708618e-75,1.3925963697376261e-25,1.3536483104373628e-63,1.644927381765481e-37,1.880667125682225e-80,1.0687210365860547e-74,1.562127360117941e-56,2.1063350336423257e-53,2.4994927789452107e-55,1.0304160339630936e-49,2.1445503614497714e-80,1.2721315518427035e-84,3.82915832847758e-82,3.76,0.0,0.6972472670007926,0.9999999999981388,1.751471251985949e-45,1.4180693055149306e-34,4.028863689528338e-17,4.028863689528338e-17,1.8611367065178205e-12,1.945184092555599e-37,1.6354695393487837e-33,1.0946349509743003e-20,4.510222260680913e-37,1.4073309342589268e-32,1.2249371240365237e-56,1.2015494711160519e-33,2.9883585044690905e-38,2.528883667684088e-41,2.27110624295538e-39,1.136567201858794e-37,2.3825472369702672e-28,9.746221149779103e-35,4.4694034731918844e-36,1.3476483031424144e-43,1.8227418675627906e-38,2.8700463903177357e-46,1.8559046928967175e-48,4.1014043816586413e-39,1.1731963126709597e-52,1.392596372182906e-25,7.448531211997556e-60,2.7796928521419704e-64,4.255756534875951e-53,7.68128949467511e-52,4.813465221453127e-56,5.3498266037848226e-39,2.9031430054976418e-64,2.6567535512670386e-43,8.738699790660141e-62,3.01821394782837e-51,4.0151808582252324e-53,4.573962209106594e-63,1.136201898172492e-42,2.130466551368859e-61,9.992043458732018e-48,9.746754995342294e-73,2.1598400840079975e-44,8.680755679693718e-74,4.965895914754443e-56,5.089397912865191e-63,8.717126272208828e-58,5.166157240752894e-72,9.296886944538878e-70,2.382547206898946e-28,7.360937932282478e-66,1.199891370212053e-59,4.655529260722582e-50,1.8658950065684842e-48,2.4912998478868076e-93,8.894359739872363e-103,3.9298679184905494e-46,4.547729229186039e-74,1.2107847619842368e-57,3.090818736567903e-22,1.6444343374523096e-69,4.272319393981082e-85,4.4691905660585245e-36,8.747824256529309e-91,1.5051506915355728e-33,4.877304927035744e-68
3.6523917838087206e-17,0.5041805894647341,3.098336729129707e-25,1.5675260881931834e-29,1.9793835919393568e-35,2.531371256245983e-36,0.0,0.0,2.1894765211323106e-20,1.6453140871554937e-35,7.588573325072854e-44,8.828950443829772e-44,2.486732491674035e-49,1.1626749003236093e-61,2.3310530328347254e-43,9.114940269504494e-34,6.182308369348047e-22,6.561300724471967e-33,4.149850196470419e-80,2.815176375228816e-65,3.682607962251909e-77,2.800098588272756e-74,2.785495013269985e-25,2.1662780849099236e-62,6.580780638791062e-37,6.019990890712539e-79,1.7104506642530043e-73,1.250018383073485e-55,1.685494769168349e-52,2.000100618931957e-54,8.244893831015536e-49,6.864677664452457e-79,4.072070906364923e-83,1.2257085951563938e-80,3.76,0.0,0.6972472670007926,0.9999999999962773,1.4014431083985348e-44,5.67320061333506e-34,8.058601888214375e-17,8.058601888214376e-17,3.722677267889392e-12,7.782004094688177e-37,6.542943209184663e-33,2.1895075044935186e-20,1.804382592308595e-36,5.63024013390586e-32,9.801358100030514e-56,4.806980286143882e-33,1.1955380375940868e-37,1.0117181436641437e-40,9.085903810904505e-39,4.547008895715687e-37,4.765611691991158e-28,3.8991230957287135e-34,1.7880524193632386e-35,5.714658952222206e-43,7.292154367720987e-38,1.1482225214226553e-45,1.4850071891335963e-47,1.640828820039557e-38,4.694213861686942e-52,2.7854950230526965e-25,1.192008751312723e-58,4.448418213413862e-63,3.3900958252830485e-52,6.14619841363963e-51,3.851504250282921e-55,2.1402790241801757e-38,4.6459786941366646e-63,2.1258064493851826e-42,6.992287546497423e-61,2.415182554043118e-50,1.6063338133070277e-52,3.660085133602688e-62,4.545547516835249e-42,1.7232086810121007e-60,7.995152907755187e-47,1.5761994944524482e-71,1.5853185930599817e-43,1.389572389527739e-72,1.9920591592165796e-55,4.3010421548742975e-62,6.975061388189232e-57,8.267578372681196e-71,1.4878127133544342e-68,4.765611571686293e-28,1.1780924615668394e-64,9.600954221359838e-59,3.6657573862388324e-49,1.4929994837476094e-47,7.975103903663596e-92,5.6941739509354314e-101,3.1444914180119923e-45,7.674192153877393e-73,9.688117833861008e-57,6.182308369293027e-22,2.6318598653412495e-68,1.3676775222258478e-83,1.7879672426422146e-35,2.8003998532723463e-89,6.0215828612839526e-33,7.805956548826548e-67
7.305179920496857e-17,0.504180589464734,6.197009686457121e-25,3.1352227251233716e-29,7.918178782156069e-35,1.012630929165465e-35,0.0,0.0,4.379190641442145e-20,6.58179198165855e-35,6.071435066453527e-43,7.063837383780663e-43,1.9895749436532308e-48,9.302282337595958e-61,9.32497097643091e-43,3.646272825637174e-33,1.236528763487203e-21,2.624733971759129e-32,7.444719318504695e-79,2.2523550379574532e-64,1.1786652077474158e-75,4.51136020311139e-73,5.571292286660066e-25,3.466397608611226e-61,2.63252649272481e-36,1.9266941071442186e-77,2.7371187256776633e-72,1.0001413305685593e-54,1.3485665330763543e-51,1.600283078174155e-53,6.59654135194151e-48,2.197035543961352e-77,1.303262720832143e-81,3.9228723840245734e-79,3.76,0.0,0.6972472670007925,0.9999999999925542,1.1212609373208235e-43,2.2694649367400907e-33,1.611807828558645e-16,1.6118078285586452e-16,7.445758014601794e-12,3.1130558589077516e-36,2.6173903679987486e-32,4.3792526115146733e-20,7.218117787138486e-36,2.2522793447889316e-31,7.841831002611385e-55,1.9229486057283114e-32,4.782541723270654e-37,4.047201984750214e-40,3.634657303346959e-38,1.8189515865826022e-36,9.531740781988817e-28,1.5597761744996246e-33,7.152791779139426e-35,2.544621228311309e-42,2.9170991430347313e-37,4.5934005341698276e-45,1.1881191363312589e-46,6.56384945271905e-38,1.8783701481007003e-51,5.571292325794094e-25,1.9074090306948028e-57,7.118196897582601e-62,2.706274115678215e-51,4.917425221642743e-50,3.08149627023543e-54,8.561813048965369e-38,7.434325464124568e-62,1.7008065656373895e-41,5.594361179446767e-60,1.932390520385197e-49,6.425858333364827e-52,2.928698788733273e-61,1.8183670464489427e-41,1.4082723133124814e-59,6.396729647401748e-46,2.5745730175228455e-70,1.2112195436731718e-42,2.224432609076965e-71,8.011908283663102e-55,3.807196096142587e-61,5.580598262899753e-56,1.322951763115882e-69,2.3807510569253773e-67,9.53174030073019e-28,1.8852218973115766e-63,7.681493005083882e-58,2.909135110807907e-48,1.1945129710700912e-46,2.5527376020541195e-90,3.6448420038290977e-99,2.5158319918698685e-44,1.3548388901959516e-71,7.751230400048512e-56,1.2365287634651932e-21,4.2115878741682986e-67,4.3774247543959234e-82,7.152451044493995e-35,8.963033639662971e-88,2.4088291774244242e-32,1.2491345703069755e-65
1.461075619387313e-16,0.5041805894647341,1.2394355603102107e-24,6.27061732749543e-29,3.1674004152167154e-34,4.050688682159173e-35,0.0,0.0,8.758618882029166e-20,2.6328239230766063e-34,4.8573785914054466e-42,5.6513483791243253e-42,1.5917356052914706e-47,7.442179087184835e-60,3.730140146567414e-42,1.4585684641581616e-32,2.473124616588481e-21,1.0499363736666579e-31,1.4485960712613513e-77,1.8019697224706247e-63,3.772097707538623e-74,7.316575621827942e-72,1.1142886778741686e-24,5.546518323887694e-60,1.053053445742126e-35,6.165896379410809e-76,4.379708095655148e-71,8.001637342481616e-54,1.0789215177232662e-50,1.2803075006754302e-52,5.277483604188822e-47,7.03105561874585e-76,4.170760809667275e-80,1.255416003894973e-77,3.76,0.0,0.6972472670007924,0.999999999985108,8.970513267817182e-43,9.078229142913807e-33,3.2237031080330593e-16,3.22370310803306e-16,1.489191800390393e-11,1.245273716051913e-35,1.0469988126199304e-31,8.758742825487854e-20,2.88736460261938e-35,9.009483965059854e-31,6.273762626965135e-54,7.692107414923993e-32,1.913094825510591e-36,1.618946705030395e-39,1.4539220713257406e-37,7.276102414254416e-36,1.9063999681807646e-27,6.239358579496238e-33,2.8612331361867277e-34,1.2247556121109633e-41,1.1668871377310944e-36,1.83754429904098e-44,9.505406638242823e-46,2.6256466192187346e-37,7.518040808808731e-51,1.1142886935284164e-24,3.0520104763043938e-56,1.1389697101915478e-60,2.162702255049903e-50,3.934126325498632e-49,2.4653141855868364e-53,3.4248647248316237e-37,1.1895526984106356e-60,1.3607097312610266e-40,4.475701411680921e-59,1.5460100354999158e-48,2.5704480353876185e-51,2.3436343774619342e-60,7.273764630545016e-41,1.1739738832448437e-58,5.117626659397521e-45,4.2871321689014906e-69,9.461587136959667e-42,3.56189137915147e-70,3.239313883644289e-54,3.631586329794736e-60,4.464706195716018e-55,2.1168376086036637e-68,3.8094088119081983e-66,1.906399775669481e-27,3.016574220740281e-62,6.145486664805728e-57,2.3179208226521185e-47,9.556557018039007e-46,8.17137968869711e-89,2.3328812307109112e-97,2.0127611394338782e-43,2.573771467841922e-70,6.201279043587455e-55,2.473124616500438e-21,6.739030467435173e-66,1.4009130049443978e-80,2.861096836756887e-34,2.868451451266791e-86,9.635708788859113e-32,1.998760540843723e-64
2.922190874062567e-16,0.5041805894647341,2.4789047444352697e-24,1.254141184628708e-28,1.2669859589249789e-33,1.6203085515856673e-34,0.0,0.0,1.751747536307264e-19,1.0531509956879044e-33,3.885995032275147e-41,4.521202329057049e-41,1.2734188511199948e-46,5.9538844711430945e-59,1.4920863956243817e-41,5.834392432336922e-32,4.946316322776962e-21,4.199831442496071e-31,3.257154526768368e-76,1.4416102356140267e-62,1.3984972066229103e-72,1.2119580196112967e-70,2.228607554411075e-24,8.874655027168213e-59,4.2122994792775875e-35,1.973165968783186e-74,7.007787401447809e-70,6.40151283226937e-53,8.63164531512581e-50,1.0242784167492684e-51,4.2220870861269834e-46,2.2500244526292025e-74,1.3346946936153353e-78,4.017486494078014e-76,3.76,0.0,0.6972472670007921,0.9999999999702157,7.176580837060881e-42,3.6313655376625925e-32,6.447493666981885e-16,6.447493666981888e-16,2.978423196601995e-11,4.981201822811088e-35,4.188080959145934e-31,1.7517723253157702e-19,1.1549693390188652e-34,3.603866896828577e-30,5.019129234599467e-53,3.0769055641461947e-31,7.652537328032386e-36,6.475918858856336e-39,5.81580652405136e-37,2.910500180972604e-35,3.812852036073932e-27,2.4957942090355776e-32,1.144516539834098e-33,6.554081411142371e-41,4.667643510748291e-36,7.351201313693526e-44,7.60450670760958e-45,1.0502800155460826e-36,3.010681224287256e-50,2.22860761702934e-24,4.883341570352693e-55,1.822398046863714e-59,1.72924176438468e-49,3.147374788735921e-48,1.972298241696127e-52,1.3699738793456585e-36,1.9033323577207918e-59,1.0885934377584644e-39,3.580646118665777e-58,1.236846793044979e-47,1.028200220768395e-50,1.87585409866808e-59,2.9095654260468282e-40,1.0148797313233841e-57,4.09419850673853e-44,7.3958789933667955e-68,7.477996438859808e-41,5.707363994808182e-69,1.3232890166767482e-53,3.842456041958172e-59,3.5718686534101145e-54,3.387042892607743e-67,6.095240715443919e-65,3.8128512660131305e-27,4.826694108555529e-61,4.916506869590509e-56,1.850585052329542e-46,7.645426421405529e-45,2.6162157346324954e-87,1.4931042958383722e-95,1.6102471275040978e-42,5.417112850719409e-69,4.961141534861115e-54,4.946316322424783e-21,1.0782841161254595e-64,5.193855465269388e-79,1.1444620189324466e-33,1.0634723351443017e-84,3.854361932275678e-31,3.198133047874372e-63
5.844421383413076e-16,0.5041805894647342,4.957843115869637e-24,2.5083022140066934e-28,5.0679955171037605e-33,6.4813010446589e-34,0.0,0.0,3.503518832463729e-19,4.2126468359930615e-33,3.1088327961981235e-40,3.6170308885936396e-40,1.0187473973034127e-45,4.763163915472494e-58,5.968406139096692e-41,2.3337806129145772e-31,9.892699735097622e-21,1.6799500678220026e-30,8.04387673567912e-75,1.1533022595400544e-61,4.494421882644563e-71,2.0563179742633712e-69,4.4572452199672226e-24,1.4199628555284948e-57,1.6849369291086433e-34,6.314252868352947e-73,1.1212663182259034e-68,5.121291887050426e-52,6.905425523030525e-49,8.194357000251482e-51,3.37770973622011e-45,7.200216580018692e-73,4.271105097189351e-77,1.2856207342237998e-74,3.76,0.0,0.6972472670007914,0.9999999999404311,5.741332616574358e-41,1.4525609912888884e-31,1.289507478487952e-15,1.2895074784879538e-15,5.956883582431852e-11,1.992505490476781e-34,1.675249826589821e-30,3.5035684107391356e-19,4.619924352435999e-34,1.4415614148777113e-29,4.01535104135983e-52,1.230774744333262e-30,3.0610479373378574e-35,2.5903941228269437e-38,2.326346206915319e-36,1.1642119160541328e-34,7.625757323577877e-27,9.983278391789125e-32,4.5781127307792185e-33,3.9456401313706795e-40,1.8670763941123118e-35,2.9412101045453086e-43,6.083677882856152e-44,4.2011627970976395e-36,1.207007847020287e-49,4.457245470442825e-24,7.813446305092304e-54,2.9158739042946978e-58,1.3830363175493223e-48,2.5179281500330877e-47,1.5778573896422852e-51,5.479952199646645e-36,3.0453687313274834e-58,8.708847883394795e-39,2.864550890798318e-57,9.894924857712911e-47,4.1128434233391255e-50,1.5021428059875017e-58,1.1638383123500063e-39,9.32997172576529e-57,3.2753976776540844e-43,1.3549669173807352e-66,5.945886713409179e-40,9.15796755551294e-68,5.513515539280316e-53,4.573407936075034e-58,2.857556658439289e-53,5.419385639367867e-66,9.752601366855973e-64,7.625754243303338e-27,7.722850861362885e-60,3.933253519928267e-55,1.478973003600278e-45,6.116412664622873e-44,8.380201814014258e-86,9.556049095240555e-94,1.2882129830880823e-41,1.28242596769053e-67,3.9689612003971455e-53,9.89269973368889e-21,1.725286140248898e-63,1.669175990180423e-77,4.577894644790268e-33,3.417735629945983e-83,1.5417604559992744e-30,5.117105808793746e-62
1.1688882402114095e-15,0.5041805894647343,9.915719871475398e-24,5.0166327752464005e-28,2.0272086193828475e-32,2.5925343298137252e-33,0.0,0.0,7.007061424567744e-19,1.6850673050400438e-32,2.4870807951683627e-39,2.8936836402472477e-39,8.15003115623538e-45,3.810553439544461e-57,2.3873744726636935e-40,9.335169128850413e-31,1.978546655951373e-20,6.719837661927626e-30,2.1916545873939118e-73,9.226478965858387e-61,1.4384212514015852e-69,3.6635368324568136e-68,8.91452020100888e-24,2.271954991293457e-56,6.739781975248167e-34,2.0205802456383237e-71,1.7940423051806036e-67,4.097066857077073e-51,5.524384127012462e-48,6.555537466208716e-50,2.7021837930872356e-44,2.304091234761413e-71,1.366766827999935e-75,4.1140277869007376e-73,3.76,0.0,0.6972472670007901,0.999999999880862,4.5930930432405945e-40,5.810273517678085e-31,2.5790237020674746e-15,2.5790237020674813e-15,1.1913794727733711e-10,7.970098440304584e-34,6.701036600741774e-30,7.007160581143443e-19,1.8479791402883357e-33,5.766274922772535e-29,3.2122998944201086e-51,4.923124006218241e-30,1.2244268967056547e-34,1.0361631020534402e-37,9.305431617137143e-36,4.6568713556962014e-34,1.5251572505456183e-26,3.993331668150368e-31,1.83125440688929e-32,2.6374541826216296e-39,7.468343537677542e-35,1.1770497618925363e-42,4.866971244371616e-43,1.6804736649123432e-35,4.849842590001712e-49,8.914521202916344e-24,1.2501593744731261e-52,4.6654272954659586e-57,1.106303707739183e-47,2.014351971424856e-46,1.262293492268957e-50,2.1919927787145156e-35,4.8726148212533215e-57,6.967114889844e-38,2.29165431056911e-56,7.915992815815371e-46,1.6451462987680857e-49,1.2040228722409666e-57,4.655379349848989e-39,9.401361125682738e-56,2.6203336912220463e-42,2.71711648299981e-65,4.742104950214809e-39,1.473614399727884e-66,2.3816733562291014e-52,6.057812880661864e-57,2.2861024314737804e-52,8.671222103955387e-65,1.5604549331550044e-62,1.5251560184295384e-26,1.2356673611085279e-58,3.1466236394226855e-54,1.18258941867372e-44,4.893157468875395e-43,2.686906542516988e-84,6.115923355877939e-92,1.0305764901418218e-40,3.382069082921363e-66,3.1751891924575943e-52,1.978546655387877e-20,2.760483582574671e-62,5.342130038520285e-76,1.831167171918922e-32,1.0938324226964347e-81,6.1670731871386685e-30,8.187443590258235e-61
2.337780443951613e-15,0.5041805894647345,1.9831473433635207e-23,1.003332790770176e-27,8.108855912377284e-32,1.0370169497038645e-32,0.0,0.0,1.4014146607940113e-18,6.74028636113505e-32,1.989670219374611e-38,2.3150205944427387e-38,6.520050055130124e-44,3.048451309080107e-56,9.549521169968096e-40,3.734076504616759e-30,3.957100020744512e-20,2.687944469979696e-29,6.401297205408707e-72,7.381214896538179e-60,4.602989809491383e-68,7.056419779886178e-67,1.7829068762809874e-23,3.6351394645210314e-55,2.6959196289698955e-33,6.465887010344866e-70,2.870480416873529e-66,3.277667942598175e-50,4.419524784924073e-47,5.2444507180233424e-49,2.1617533994583707e-43,7.373125731488141e-70,4.373675376471783e-74,1.3164963839922371e-71,3.76,0.0,0.6972472670007875,0.999999999761724,3.6744848482676233e-39,2.3241153175435395e-30,5.158056149226501e-15,5.158056149226527e-15,2.3827578513030495e-10,3.188076236073083e-33,2.6804240258759314e-29,1.4014344920182387e-18,7.391935359823028e-33,2.3065157824452903e-28,2.569847539667063e-50,1.9692546014148266e-29,4.8977319945023315e-34,4.144664410421151e-37,3.722181680511697e-35,1.862753283820213e-33,3.050322129669433e-26,1.597336729728099e-30,7.325036258734496e-32,1.902338588045406e-38,2.9873449924801817e-34,4.7126889215806406e-42,3.8935884606670235e-42,6.721911744254683e-35,1.957374019516964e-48,1.782907277044958e-23,2.000261314728665e-51,7.464705071432006e-56,8.850208168612501e-47,1.6114823556491897e-45,1.0098379252326733e-49,8.767999411446822e-35,7.7961885029344105e-56,5.5737008337076106e-37,1.8333288868350645e-55,6.332803782766018e-45,6.580606424854027e-49,9.668868036047962e-57,1.862158413224742e-38,1.0620858693561146e-54,2.0962731727813918e-41,6.104700683756708e-64,3.7878421115829535e-38,2.384438000485431e-65,1.0936937024295919e-51,8.684779760481756e-56,1.8289566434246976e-51,1.387447613733786e-63,2.496827397511784e-61,3.0503172011926e-26,1.9770767569692936e-57,2.517309822794547e-53,9.45850403920848e-44,3.914534871586116e-42,8.63152565151641e-83,3.9141999180052813e-90,8.244636195047402e-40,9.667899522182102e-65,2.5401611156586055e-51,3.9571000184905216e-20,4.416795984719269e-61,1.709497704853662e-74,7.324687316916917e-32,3.500296703021627e-80,2.466835544956916e-29,1.3099969020616271e-59
3.506672647691817e-15,0.5041805894647348,2.9747227046743505e-23,1.5050057050176655e-27,1.723133289634488e-31,2.2036635190388236e-32,0.0,0.0,2.102123179047683e-18,1.432311923013836e-31,5.689217092943287e-38,6.619626803073854e-38,1.864329340725983e-43,8.716671303594539e-56,2.029274618641524e-39,7.934917562769512e-30,5.935653385447569e-20,5.711890606730867e-29,2.862452881666148e-71,2.110569615710037e-59,2.0349365715685405e-67,2.821964426600996e-66,2.6743615924328766e-23,1.3379936321774412e-54,5.728833471278182e-33,3.024886652346843e-69,1.0943452020859235e-65,9.730590159354008e-50,1.3120478956601958e-46,1.5569480571291495e-48,6.181268256415548e-43,3.4493153139020246e-69,2.0472219591879152e-73,6.158871378835757e-71,3.76,0.0,0.697247267000785,0.9999999996425867,1.050673731681674e-38,4.938748743777476e-30,7.737088596385508e-15,7.737088596385566e-15,3.574132379314479e-10,6.774716871340734e-33,5.695909650316931e-29,2.102152925745165e-18,1.570787438880292e-32,4.901349626737902e-28,7.348163407196328e-50,4.184669144620765e-29,1.0407708442254457e-33,8.807420926796586e-37,7.90964135233639e-35,3.9583536952238366e-33,4.575488851541391e-26,3.394343089910405e-30,1.5565713696535268e-31,5.287024516887009e-38,6.348112828145283e-34,1.0021048367645297e-41,1.1139845969692319e-41,1.428407312752295e-34,4.188841427410355e-48,2.674362444056903e-23,7.365477708451651e-51,2.7486964186189457e-55,2.53062402579664e-46,4.607829297059003e-45,2.8878391505417363e-49,1.8632021495782648e-34,2.8707540368261367e-55,1.593730045693001e-36,5.242178778614277e-55,1.8800505813229606e-44,1.3983805714058042e-48,2.772456732808886e-56,3.9570924337413373e-38,3.5638522858280094e-54,5.994035671208299e-41,2.5677422239875574e-63,1.0826570874279628e-37,9.129860416267608e-65,2.5312472975630145e-51,3.1138123896675995e-55,5.24421537820927e-51,5.117075251961502e-63,9.208612827511365e-61,4.575478378520314e-26,7.537613105578632e-57,7.197944433812426e-53,2.7043961208474403e-43,1.1193127213257445e-41,4.0442121159057734e-82,2.1939568842333227e-89,2.357452427558396e-39,4.311827255359554e-64,7.26328284582151e-51,5.935653380657834e-20,1.6839056359480102e-60,7.557521983566967e-74,1.5564972193077998e-31,1.5474469025017022e-79,5.242029448936809e-29,4.994368431096403e-59
