Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164),CF2O(49),S(125),C2HF(58),S(463),C2HF(468),C2H2F3(68),S(165),S(464)
2.454117559184004e-06,1.0063853087728656,2.1025846629683675e-06,9.310491074297099e-06,1.6553685714016546e-06,1.419760543830402e-05,0.0,0.0,1.6056125651774433e-05,9.12528634449269e-09,1.4866418488361082e-05,4.548969111056133e-09,3.9283811905574257e-07,5.756471375431233e-18,1.4624459079716857e-12,2.140515216605407e-09,2.8961269539139815e-12,0.0003877240145359967,1.0453702327994021e-12,1.0370761650220568e-07,9.80000863907859e-11,2.0868224529697874e-15,3.2008242388198723e-10,1.1045075264192274e-15,9.822846743997181e-13,2.4132556637100107e-14,2.403033379813469e-18,1.822375897752948e-14,8.302078401704012e-25,3.2174615272883286e-22,1.0132163330495709e-10,2.190977662681746e-21,1.4010006958761664e-18,5.0104652223362304e-20,3.76,0.0,0.11748203433818234,0.996408408393675,7.125115796205798e-06,5.924443576732774e-16,0.5969951478293485,0.6422132076143604,0.0031599620905520295,7.076786673876745e-10,0.0004011602080939262,3.450751111858269e-05,0.02240105739059315,3.323364389515765e-10,1.4553879637455977e-06,1.4671814063837068e-06,8.88279364635776e-06,6.617056084215488e-08
2.505472824462072e-06,1.007230963594539,2.1598013792323264e-06,9.66733201095765e-06,1.7375968020963415e-06,1.4875974413810667e-05,0.0,0.0,1.6152921775740437e-05,9.007950676201388e-09,1.5708933083196472e-05,4.880206967296169e-09,4.0725315066346904e-07,6.4015863909676334e-18,1.5819776575012736e-12,2.2436489910943004e-09,3.199649959223323e-12,0.0003994977104158745,1.1570477092933953e-12,1.0794822656030783e-07,1.0861882887077791e-10,2.3209992757363896e-15,3.3482226666421635e-10,1.1855341165598754e-15,9.84716307728876e-13,2.7530697864602645e-14,2.7160382919734925e-18,2.0142004975285668e-14,1.0313146263549993e-24,3.649228192788345e-22,1.0453755837417394e-10,2.5082393605452063e-21,1.5184874710348909e-18,5.88458430023429e-20,3.76,0.0,0.1130519350326468,0.9963952913417922,7.394302513062151e-06,6.86701283978987e-16,0.6006832114886053,0.6473712639727677,0.003159920246746709,7.114445997396967e-10,0.0004136680560762916,3.5153914634946706e-05,0.023129516476145758,3.382763594620233e-10,1.5033593319595395e-06,1.4947387712618335e-06,9.159812851797336e-06,7.005565936713309e-08
2.5568280897401395e-06,1.0080500147000795,2.2174892139172165e-06,1.0031201163406844e-05,1.8228765769249726e-06,1.557150125562421e-05,0.0,0.0,1.6249310923683996e-05,8.895129876528348e-09,1.657831710236137e-05,5.227195367549609e-09,4.217994533672552e-07,7.101809774943423e-18,1.708038875117607e-12,2.349118160206514e-09,3.5268513199731217e-12,0.0004113139384117023,1.2778958510429098e-12,1.1222762906164082e-07,1.2009187935988786e-10,2.5747568319133204e-15,3.4987874416306184e-10,1.2710984604166467e-15,9.86952277324963e-13,3.130994284017593e-14,3.0614362190540827e-18,2.2209843511575632e-14,1.2750111564218242e-24,4.127324231104117e-22,1.0780698942145363e-10,2.8621987309320534e-21,1.6438599068234417e-18,6.886418835879843e-20,3.76,0.0,0.10878887518610657,0.996382100783522,7.66597067752712e-06,7.93335468942468e-16,0.604199458195881,0.6523669983390551,0.0031598781817341924,7.150195327936579e-10,0.0004262406017428268,3.579836827256012e-05,0.023862686026232503,3.441964537817109e-10,1.551649647425729e-06,1.522213064950352e-06,9.438269324291945e-06,7.408200877985927e-08
2.608183355018207e-06,1.0088434596719873,2.2756468591372406e-06,1.0402139268986385e-05,1.9113004861362818e-06,1.628423150683794e-05,0.0,0.0,1.634554251238177e-05,8.787074453827106e-09,1.747470736558293e-05,5.590297457280609e-09,4.3647193737445784e-07,7.860412991164017e-18,1.840804396622697e-12,2.456913772692742e-09,3.878951503921017e-12,0.0004231693093614461,1.408458491079046e-12,1.1654322201995764e-07,1.324638920956475e-10,2.849166252126719e-15,3.6525060191886747e-10,1.361403685611524e-15,9.89036293209693e-13,3.550225381295699e-14,3.441758270326692e-18,2.443489265164072e-14,1.56905900970835e-24,4.655524461513045e-22,1.1113158355950498e-10,3.2560480585468106e-21,1.777568248316731e-18,8.031164046794876e-20,3.76,0.0,0.1046865566551354,0.9963688397680722,7.940002012827285e-06,9.136373895401918e-16,0.6075504018530956,0.6572064964824512,0.003159835901874217,7.184111644958262e-10,0.000438874549127961,3.6440869777528785e-05,0.02460035364892223,3.5009687160121433e-10,1.6002445939568173e-06,1.5496041972738602e-06,9.718090195535745e-06,7.825164432645781e-08
2.6595386202962748e-06,1.0096122584427527,2.334272913503861e-06,1.0780186049428784e-05,2.002962868716254e-06,1.7014208131374623e-05,0.0,0.0,1.6441852011600836e-05,8.683995392790393e-09,1.8398232083036812e-05,5.969876248309917e-09,4.5126573608209854e-07,8.680775930727844e-18,1.980447891783589e-12,2.567026818420341e-09,4.2572008652515365e-12,0.0004350605733271511,1.5493007873544495e-12,1.2089248794551822e-07,1.457805080486412e-10,3.145324087532947e-15,3.8093657696218643e-10,1.4566606278732785e-15,9.910102718183653e-13,4.01413603887013e-14,3.8596735167504654e-18,2.6824945150355045e-14,1.9224110259302858e-24,5.237817037547788e-22,1.1451299288971469e-10,3.693165736862029e-21,1.9200853518285143e-18,9.335431515353492e-20,3.76,0.0,0.10073891876515122,0.9963555112137141,8.21628048496806e-06,1.0489977330597653e-15,0.610742310973691,0.661895614488219,0.003159793423234205,7.216270454704517e-10,0.0004515667359260894,3.7081415401520324e-05,0.02534231473768376,3.559777348635051e-10,1.649130379659213e-06,1.5769120140461979e-06,9.999205555892644e-06,8.25665776111998e-08
2.7108938855743425e-06,1.0103573347179435,2.393365890056548e-06,1.1165380165467353e-05,2.0979597780928243e-06,1.7761471582643783e-05,0.0,0.0,1.6538461591289835e-05,8.586068203569531e-09,1.9349011210160903e-05,6.366294635418375e-09,4.661762020609541e-07,9.566387316833914e-18,2.127141804067679e-12,2.6794482200387962e-09,4.66287940480434e-12,0.000446984613664319,1.701009697794233e-12,1.2527299366266586e-07,1.6008833518327323e-10,3.4643518244160158e-15,3.9693539674667994e-10,1.5570880067045038e-15,9.929143414831151e-13,4.526280302899731e-14,4.317993550062425e-18,2.93879662149278e-14,2.345360574807016e-24,5.878410220149431e-22,1.1795286077789555e-10,4.177121607004313e-21,2.0719074144211946e-18,1.0817347351161207e-19,3.76,0.0,0.09694012935664767,0.996342117933829,8.494692214351044e-06,1.2009124983730753e-15,0.6137812179151992,0.6664399874383138,0.0031597507506680353,7.246742244342037e-10,0.00046431412781311845,3.771999997991785e-05,0.026088372198276994,3.6183913920242217e-10,1.6982937185768396e-06,1.6041363004253312e-06,1.0281548328653467e-05,8.702879627740675e-08
2.76224915085241e-06,1.0110795773452377,2.452924224233281e-06,1.1557759177532426e-05,2.1963889450938037e-06,1.852605987031013e-05,0.0,0.0,1.6635580739534528e-05,8.493436662366089e-09,2.032715679099792e-05,6.779915411600854e-09,4.811989028038999e-07,1.052084504863101e-17,2.281057293690179e-12,2.7941688251982406e-09,5.097296520720426e-12,0.00045893844135493555,1.8641944514858176e-12,1.296823898451051e-07,1.75434928717786e-10,3.807395396633137e-15,4.1324577816058453e-10,1.662912603742388e-15,9.947868630059523e-13,5.090397573135096e-14,4.819677098238069e-18,3.21320912128133e-14,2.849705363091972e-24,6.581739177320508e-22,1.2145281844716328e-10,4.7116822860141535e-21,2.2335547046468253e-18,1.2496655133919482e-19,3.76,0.0,0.09328457616916733,0.9963286626326132,8.775125392945542e-06,1.3709882108224604e-15,0.6166729277651422,0.6708450377629802,0.003159707887004421,7.275594066317422e-10,0.0004771138130210016,3.835661700576094e-05,0.02683833618431906,3.6768115548601503e-10,1.74772181291471e-06,1.6312767840800508e-06,1.0565054149817237e-05,9.164026367381874e-08
2.8136044161304778e-06,1.0117798416316042,2.512946281855189e-06,1.195735951321034e-05,2.2983497380736265e-06,1.93080086251898e-05,0.0,0.0,1.673340685270358e-05,8.406216256858659e-09,2.1332773290279173e-05,7.211101282111393e-09,4.963296162750624e-07,1.1547856485049163e-17,2.442364184887503e-12,2.9111793994958207e-09,5.561790749907001e-12,0.0004709191896281873,2.0394870146179937e-12,1.341184103103844e-07,1.9186877142987134e-10,4.17562469760889e-15,4.298664266528712e-10,1.7743694443543292e-15,9.966644491279596e-13,5.710416787260423e-14,5.367834695147717e-18,3.5065623328275985e-14,3.4489267829597095e-24,7.352472806936721e-22,1.250144818871063e-10,5.300816454305639e-21,2.4055722947466517e-18,1.439482380321924e-19,3.76,0.0,0.0897668585501949,0.9963151478933808,9.057470207128852e-06,1.560947248452878e-15,0.6194230268932509,0.6751159832759074,0.003159664849381979,7.30289282088141e-10,0.000489962997189808,3.899125870011996e-05,0.02759202384132958,3.735038315478159e-10,1.7974023358296207e-06,1.6583331382045904e-06,1.0849661254256403e-05,9.640291850810112e-08
2.8649596814085454e-06,1.012458950610499,2.5734303670707666e-06,1.2364216439756102e-05,2.4039431201450253e-06,2.010735116229431e-05,0.0,0.0,1.683212579913187e-05,8.324497350873729e-09,2.2365957914511537e-05,7.660214877541293e-09,5.115643263042866e-07,1.2651238695944769e-17,2.611230917390053e-12,3.030470620094936e-09,6.057729500779343e-12,0.00048292410881390653,2.2275425497038248e-12,1.3857887109503587e-07,2.0943925404953155e-10,4.57023309276891e-15,4.467960354845561e-10,1.891701983014249e-15,9.9858198666374e-13,6.390460520845149e-14,5.9657334019993594e-18,3.8197031170884844e-14,4.158385844553814e-24,8.1955205797453465e-22,1.2863944905368306e-10,5.948700123817818e-21,2.5885307951299352e-18,1.6535160666314404e-19,3.76,0.0,0.08638177947662068,0.9963015762095411,9.341618766299887e-06,1.772633277257544e-15,0.6220368911826131,0.6792578449050979,0.003159621642708815,7.328700609537373e-10,0.0005028589984428509,3.9623916079467556e-05,0.02834925905905518,3.793071933892216e-10,1.8473234147749277e-06,1.6853049844051325e-06,1.1135310366680396e-05,1.0131867448912764e-07
2.916314946686613e-06,1.013117696261096,2.6343747302236397e-06,1.2778364040981473e-05,2.513271603571356e-06,2.0924118542046752e-05,0.0,0.0,1.69319124576091e-05,8.248348083605211e-09,2.342680092231881e-05,8.12761876613069e-09,5.268992178566077e-07,1.3834918665071541e-17,2.7878245002200118e-12,3.1520330700048044e-09,6.586508777499773e-12,0.0004949505614078245,2.4290398665777317e-12,1.430616693357802e-07,2.2819665577117559e-10,4.992436933422069e-15,4.640332850515307e-10,2.015162293007312e-15,1.0005726724716822e-12,7.13484900131186e-14,6.616801578091218e-18,4.153494633790633e-14,4.9955367742479096e-24,9.116039399177098e-22,1.3232929732314976e-10,6.659721906301708e-21,2.7830270910598075e-18,1.8942929699669244e-19,3.76,0.0,0.0831243378769757,0.9962879499830549,9.627465037291948e-06,2.008016792973783e-15,0.6245196939517649,0.6832754541310427,0.0031595782654594883,7.353075594288771e-10,0.0005157992426644052,4.02545790206053e-05,0.029109872231871954,3.850912464094751e-10,1.8974736153861333e-06,1.7121918954744604e-06,1.1421944596915934e-05,1.063894199596737e-07
2.9676702119646808e-06,1.0137568406813768,2.695777575645728e-06,1.3199835200004529e-05,2.6264392012863426e-06,2.1758339629698033e-05,0.0,0.0,1.7032931231864535e-05,8.177817019088438e-09,2.4515385924257806e-05,8.613675465422472e-09,5.423306721934566e-07,1.5102933431049685e-17,2.9723104694955587e-12,3.2758572331680275e-09,7.149552896112856e-12,0.0005069960173971702,2.6446818637874075e-12,1.4756478199512293e-07,2.481921249190171e-10,5.443475073712291e-15,4.815768423509658e-10,2.1450112609902377e-15,1.0026680498547764e-12,7.948104034735075e-14,7.324633698791264e-18,4.508816093391166e-14,5.980159398548833e-24,1.0119440475170483e-21,1.3608558120753612e-10,7.438488245293311e-21,2.9896850815156266e-18,2.164547532429081e-19,3.76,0.0,0.0799897212431387,0.9962742715021641,9.914904784543508e-06,2.2692007669860908e-15,0.6268764135791814,0.6871734601433,0.00315953473596527,7.376077258545968e-10,0.0005287812590289582,4.088323632352398e-05,0.029873700027063445,3.908559769303272e-10,1.947841925893945e-06,1.7389933980772517e-06,1.1709509341096868e-05,1.1161701752115496e-07
3.0190254772427484e-06,1.0143771172168403,2.7576370693254086e-06,1.3628661586049754e-05,2.7435513754940965e-06,2.261004115297387e-05,0.0,0.0,1.7135336542173006e-05,8.11293556151242e-09,2.563179017238859e-05,9.118747453502652e-09,5.57855261960663e-07,1.6459430212469653e-17,3.1648528508147703e-12,3.401933490282961e-09,7.748314193113272e-12,0.0005190580497862293,2.8751959589196285e-12,1.5208626444453947e-07,2.6947765979746255e-10,5.924608391036262e-15,4.994253605766308e-10,2.281518786930604e-15,1.0048980412009924e-12,8.83495284621643e-14,8.092995218336103e-18,4.8865625051190664e-14,7.134611471944588e-24,1.1211396210342207e-21,1.3990983030822167e-10,8.28982862642817e-21,3.2091564211956258e-18,2.4672351838987635e-19,3.76,0.0,0.0769732985206333,0.9962605429772194,1.0203835516024128e-05,2.5584263938770895e-15,0.6291118408413122,0.6909563367261571,0.003159491060433629,7.397760683088328e-10,0.0005418026757220246,4.150987577250851e-05,0.03064058516077076,3.9660135326816534e-10,1.9984177420514234e-06,1.765708975363508e-06,1.1997952186972037e-05,1.1700330365200348e-07
3.070380742520816e-06,1.0149792315464905,2.8199513464075063e-06,1.4064873644106018e-05,2.864714983489325e-06,2.347924775799051e-05,0.0,0.0,1.7239273295154728e-05,8.053720151565707e-09,2.6776084839867813e-05,9.643197180036106e-09,5.734697462285464e-07,1.7908666497960967e-17,3.36561412267488e-12,3.5302521152895412e-09,8.384272726542646e-12,0.0005311343302836201,3.1213345062837266e-12,1.5662424892003746e-07,2.9210608974421584e-10,6.437119310344603e-15,5.175774787316512e-10,2.4249639899330552e-15,1.007290991574402e-12,9.800331832735461e-14,8.92582747490565e-18,5.287644421226497e-14,8.484102144744152e-24,1.239784709561845e-21,1.438035474619658e-10,9.218800800892128e-21,3.442121265402028e-18,2.8055458699592464e-19,3.76,0.0,0.07407061326700914,0.9962467665453306,1.0494156434854547e-05,2.8780789379529705e-15,0.6312305859749097,0.6946283888836756,0.0031594472320105966,7.418175952950296e-10,0.0005548612158146637,4.213448419590444e-05,0.03141037618141086,4.0232732673713385e-10,2.0491908525617616e-06,1.7923380695188838e-06,1.2287222822307442e-05,1.2255008832128439e-07
3.1217360077988838e-06,1.015563862727713,2.8827185185493186e-06,1.4508500589863982e-05,2.9900382207209977e-06,2.436598206347636e-05,0.0,0.0,1.7344877332781777e-05,8.00017425865855e-09,2.7948335290774275e-05,1.0187387077140936e-08,5.891710654895517e-07,1.945501006259127e-17,3.5747551832741427e-12,3.660803272676516e-09,9.058935969981965e-12,0.0005432226252299469,3.383875200625537e-12,1.6117694288898026e-07,3.1613105640955725e-10,6.982311334120628e-15,5.360318213984294e-10,2.575635420473569e-15,1.009873715614358e-12,1.0849390227243235e-13,9.827252636289113e-18,5.712987677765248e-14,1.0056987804103337e-23,1.3685008612715629e-21,1.4776820710618184e-10,1.0230695980624822e-20,3.689289017419151e-18,3.182918183528485e-19,3.76,0.0,0.07127737706818212,0.9962329442346399,1.0785768396476089e-05,3.230693676124865e-15,0.6332370854738959,0.6981937592140424,0.0031594032700011047,7.437376078558239e-10,0.0005679546933706976,4.2757047524776084e-05,0.032182927260359734,4.080338329731529e-10,2.1001514249932277e-06,1.818880084264942e-06,1.2577272948894023e-05,1.282591545991745e-07
3.1730912730769514e-06,1.016131664201622,2.9459366810884904e-06,1.4959570408126904e-05,3.1196305610360687e-06,2.5270264713336615e-05,0.0,0.0,1.7452275861552766e-05,7.952290183474581e-09,2.91486013404557e-05,1.07516795703386e-08,6.04956336644633e-07,2.1102938995850034e-17,3.792435322982629e-12,3.793577015504911e-09,9.773838500166352e-12,0.0005553207917042842,3.663621465487532e-12,1.65742627333383e-07,3.416069952878955e-10,7.561508578009946e-15,5.547869986785518e-10,2.7338312795831606e-15,1.0126715367192831e-12,1.1987493676632482e-13,1.0801578684040537e-17,6.163533132314631e-14,1.1885091559045255e-23,1.507937814322348e-21,1.5180525384931062e-10,1.1331044008843381e-20,3.951399079892827e-18,3.6030541196506285e-19,3.76,0.0,0.06858946320299675,0.996219078003917,1.1078573871312453e-05,3.618961934606286e-15,0.6351356086307728,0.701656434042758,0.003159359183613628,7.455410442376712e-10,0.0005810810097254406,4.337755085059803e-05,0.032958097989698044,4.137207929450923e-10,2.1512899921678296e-06,1.8453343873229924e-06,1.286805620029404e-05,1.3413225826585607e-07
3.224446538355019e-06,1.0166832647603743,3.009603919967785e-06,1.541810985257897e-05,3.2536026943230498e-06,2.619211442760631e-05,0.0,0.0,1.7561587862752163e-05,7.910050684747889e-09,3.0376937506687935e-05,1.1336437089818533e-08,6.208228480005917e-07,2.2857041720398466e-17,4.01881219658115e-12,3.928563284019408e-09,1.0530541678171115e-11,0.0005674267737412483,3.9614028245878295e-12,1.7031965495069072e-07,3.685891175065778e-10,8.176055311696734e-15,5.738416060740994e-10,2.8998596454482783e-15,1.0157083331825782e-12,1.322022773311634e-13,1.185330443342524e-17,6.640236398706314e-14,1.400404767689049e-23,1.658774188193375e-21,1.5591610117385957e-10,1.2525618558471714e-20,4.229221609714342e-18,4.0699344732321594e-19,3.76,0.0,0.06600290054665547,0.996205169758155,1.1372476912819885e-05,4.045737216563608e-15,0.6369302638321981,0.7050202493238231,0.0031593149596168876,7.472321688875597e-10,0.0005942381498680369,4.399597848231957e-05,0.033735753186819435,4.193881138328831e-10,2.2025974390104537e-06,1.8717003128469077e-06,1.3159528061373866e-05,1.401711274204001e-07
3.2758018036330867e-06,1.0172192694779014,3.073718318469845e-06,1.5884144450406456e-05,3.392066461657753e-06,2.713154805183486e-05,0.0,0.0,1.7672924484649786e-05,7.873430443589077e-09,3.1633393251829064e-05,1.194202208197336e-08,6.367680542680207e-07,2.4722016899991793e-17,4.254041797737015e-12,4.065751905061508e-09,1.1330633324402959e-11,0.0005795385987727712,4.27807525501357e-12,1.7490644831602657e-07,3.9713339188587146e-10,8.827315507327326e-15,5.93194224500896e-10,3.074038707921912e-15,1.0190065905355252e-12,1.4553401256724193e-13,1.2987124587926771e-17,7.144067579028648e-14,1.6453672313690085e-23,1.821718175167369e-21,1.6010213031841583e-10,1.3820442313352104e-20,4.523558275123173e-18,4.5878348996974595e-19,3.76,0.0,0.06351386770401439,0.9961912212964076,1.1667383130679663e-05,4.51404141794598e-15,0.6386250046178078,0.7082888963177174,0.0031592706175510555,7.488157033276855e-10,0.0006074241790417781,4.461231400292351e-05,0.03451576270570306,4.250356901259789e-10,2.2540649898453013e-06,1.8979771638302597e-06,1.3451645793227419e-05,1.4637746209125702e-07
3.3271570689111544e-06,1.0177402606054449,3.1382779637278854e-06,1.6357698510255445e-05,3.535134787845051e-06,2.8088580604940813e-05,0.0,0.0,1.7786389417459188e-05,7.84239737805198e-09,3.2918013216251294e-05,1.2568797021416328e-08,6.527895715879584e-07,2.67026733884156e-17,4.498278441010969e-12,4.205132592137289e-09,1.2175727388441481e-11,0.0005916543742410374,4.6145215210406605e-12,1.7950149800779598e-07,4.2729652729558325e-10,9.516672395240825e-15,6.128434205480793e-10,3.256697011543658e-15,1.0225874444915221e-12,1.5993049733884023e-13,1.4207934826747385e-17,7.676010993456596e-14,1.9278361917698647e-23,1.9975082321370418e-21,1.6436468935176737e-10,1.5221792120220412e-20,4.835243017586316e-18,5.161342658767295e-19,3.76,0.0,0.06111868736408212,0.9961772343525422,1.1963199669035033e-05,5.027071128976157e-15,0.6402236355112014,0.7114659270546464,0.003159226171869853,7.502961494493226e-10,0.0006206372395091862,4.5226540325458045e-05,0.03529800125465499,4.306634045941585e-10,2.30568419612661e-06,1.924164214496924e-06,1.374436836182596e-05,1.527529338498678e-07
3.378512334189222e-06,1.018246798433231,3.2032809529300954e-06,1.6838795129991444e-05,3.682921611643433e-06,2.9063225325587954e-05,0.0,0.0,1.790207925184649e-05,7.816913819855143e-09,3.423083744336773e-05,1.3217124423779391e-08,6.688851726140955e-07,2.880393022934626e-17,4.751674742336019e-12,4.3466949459211355e-09,1.3067463613548187e-11,0.0006037722842684032,4.971651486882062e-12,1.8410336067987764e-07,4.591359553012211e-10,1.0245528025337497e-14,6.327877466068772e-10,3.4481737075129893e-15,1.0264707265981428e-12,1.754543851283551e-13,1.5520836922265585e-17,8.23706490784415e-14,2.2527520720053615e-23,2.186913772554709e-21,1.6870509232475865e-10,1.67362041859499e-20,5.1651428180645635e-18,5.795374061834097e-19,3.76,0.0,0.05881382086737879,0.9961632106280646,1.2259835189668624e-05,5.588204018276508e-15,0.6417298176317382,0.7145547595911996,0.0031591816019802795,7.516770793714988e-10,0.0006338755473679716,4.5838639748857185e-05,0.036082348220325716,4.3627112917408617e-10,2.3574469245908225e-06,1.950260712679698e-06,1.4037656367021808e-05,1.5929918542892304e-07
3.4298675994672897e-06,1.0187394221195565,3.2687253993025454e-06,1.7327456208893083e-05,3.835541813882147e-06,3.005549371712964e-05,0.0,0.0,1.802008382171403e-05,7.796937564535234e-09,3.557190159639992e-05,1.3887366859139602e-08,6.850527816244148e-07,3.103081647673115e-17,5.014381599613532e-12,4.490428455538455e-09,1.4007507195772828e-11,0.0006158905865368508,5.350402407307181e-12,1.8871065713210133e-07,4.927098131028556e-10,1.1015302837244624e-14,6.530257410616257e-10,3.648818815041393e-15,1.0306750183003705e-12,1.9217065951014675e-13,1.6931143886724206e-17,8.82824125928031e-14,2.625601875891059e-23,2.3907358581398246e-21,1.7312461855693374e-10,1.8370479270782147e-20,5.514158464518725e-18,6.495192643429558e-19,3.76,0.0,0.05659586297812728,0.996149151720858,1.2557199859780918e-05,6.20100529667143e-15,0.6431470740952084,0.7175586830682631,0.0031591369261707906,7.529626719489784e-10,0.0006471373895706297,4.644859401361673e-05,0.03686868749781411,4.4185872580541663e-10,2.409345345817565e-06,1.9762658821875997e-06,1.4331471976711205e-05,1.6601783034689135e-07
3.4812228647453574e-06,1.019218650488536,3.3346094378587928e-06,1.782370246352898e-05,3.993111143291198e-06,3.1065395591157e-05,0.0,0.0,1.814048653195842e-05,7.782422805726516e-09,3.6941237167147674e-05,1.4579886966231881e-08,7.012904696858593e-07,3.3388471068535746e-17,5.286548183822246e-12,4.636322500458656e-09,1.4997548439155984e-11,0.0006280076093468422,5.75173919530619e-12,1.933220703829591e-07,5.280769267976521e-10,1.1827435239244771e-14,6.735559288297568e-10,3.8589934927674765e-15,1.035217695440321e-12,2.1014666482153122e-13,1.8444385147498143e-17,9.450565380354557e-14,3.052468191830233e-23,2.6098078907949158e-21,1.7762451212183683e-10,2.0131687843405304e-20,5.883225324653579e-18,7.266428077368869e-19,3.76,0.0,0.05446153685355314,0.9961350591623175,1.2855205344233253e-05,6.869234258280474e-15,0.6444787952113183,0.7204808625777207,0.003159092166985548,7.541571318869149e-10,0.000660421121117809,4.705638435713523e-05,0.03765690732667133,4.4742604731075617e-10,2.4613719231870034e-06,2.0021789251660983e-06,1.4625778865163047e-05,1.7291045254026364e-07
3.532578130023425e-06,1.0196849827977024,3.4009312307904083e-06,1.832755344179008e-05,4.155746140373434e-06,3.209293910970507e-05,0.0,0.0,1.826336467189687e-05,7.773320963458745e-09,3.8338871677118017e-05,1.5295047467857283e-08,7.175964499091163e-07,3.588214286813281e-17,5.5683219276406705e-12,4.784366352596384e-09,1.603930240678856e-11,0.0006401217486763935,6.176654665006859e-12,1.9793634370415885e-07,5.652967949484094e-10,1.2683381192295498e-14,6.943768217153984e-10,4.079070320693614e-15,1.0401149717264676e-12,2.2945213606382136e-13,2.00663117471809e-17,1.010507572194403e-13,3.540081549693988e-23,2.8449963046542604e-21,1.822059813612451e-10,2.2027175303449146e-20,6.273314124534829e-18,8.115095858396875e-19,3.76,0.0,0.05240768920286227,0.9961209344753286,1.3153764802193162e-05,7.596850895757938e-15,0.6457282434857894,0.723324343845193,0.0031590472957739165,7.552633867192175e-10,0.0006737251622465556,4.7661991569041526e-05,0.038446900132622315,4.529729384658188e-10,2.513519402221379e-06,2.0279990244544274e-06,1.4920542150129274e-05,1.799786060049654e-07
3.5839333953014927e-06,1.0201388994765792,3.467688972614826e-06,1.883902754077724e-05,4.323564059678543e-06,3.313813082616755e-05,0.0,0.0,1.8388789714971724e-05,7.769581415730922e-09,3.976482887111437e-05,1.6033211187212138e-08,7.339690727498529e-07,3.851719042411481e-17,5.859848510351395e-12,4.934549179150378e-09,1.7134508567106172e-11,0.0006522314654300798,6.626169748910294e-12,2.0255227867850587e-07,6.044295724467466e-10,1.3584613803494915e-14,7.154869187111314e-10,4.309433592942923e-15,1.0453819521267119e-12,2.5015922793614985e-13,2.1802901568087544e-17,1.079282357454679e-13,4.0958762849728904e-23,3.097201257587696e-21,1.8687019847955304e-10,2.4064567216187013e-20,6.685431726736247e-18,9.04761776998512e-19,3.76,0.0,0.05043128562874531,0.9961067790822505,1.3452792887749043e-05,8.38802258645926e-15,0.6468985584341987,0.7260920577357883,0.0031590023270588376,7.562850720005899e-10,0.0006870479958032883,4.8265396046573533e-05,0.03923856237482559,4.584992365558686e-10,2.5657808002987725e-06,2.0537253459385666e-06,1.5215728334722034e-05,1.8722381444855466e-07
3.6301531340517537e-06,1.0205371915603574,3.528142214257881e-06,1.930588629297019e-05,4.479129008756205e-06,3.40938967317425e-05,0.0,0.0,1.850390446976353e-05,7.770757617185386e-09,4.1072422970084226e-05,1.6717526253623706e-08,7.487601564018335e-07,4.101412656677388e-17,6.130680103052621e-12,5.071533511024494e-09,1.816735279261075e-11,0.0006631252074269481,7.052632607831173e-12,2.067070958521503e-07,6.413348440907104e-10,1.4435674272407667e-14,7.347320251666814e-10,4.525882745758247e-15,1.0504499575671963e-12,2.7005560442685364e-13,2.3468997120300198e-17,1.1441093731819167e-13,4.661144869100159e-23,3.3395065586396014e-21,1.9113968287801537e-10,2.6026080627739153e-20,7.07603410571131e-18,9.964234492062534e-19,3.76,0.0,0.04871632141827114,0.9960940140915756,1.372224951116725e-05,9.15803346153389e-15,0.6478866822711119,0.7285205523729247,0.0031589617981466716,7.571356053909641e-10,0.000699053408113333,4.880656026462596e-05,0.039952403317633826,4.6345515775457017e-10,2.612907899408044e-06,2.076798154069263e-06,1.54817308686766e-05,1.9389711872522393e-07
3.6763728728020148e-06,1.020926126669631,3.5889458814858292e-06,1.9778945594691022e-05,4.6390739349207645e-06,3.5063964306918373e-05,0.0,0.0,1.8621180122773298e-05,7.776196631865844e-09,4.2402987135999845e-05,1.7421032584560434e-08,7.636029734477898e-07,4.3634066849218473e-17,6.4096318019383066e-12,5.210233517985062e-09,1.9246223462332714e-11,0.0006740131351898173,7.500655286642777e-12,2.108615385054193e-07,6.798835618428432e-10,1.5325720956620138e-14,7.542090506086974e-10,4.7512822167129844e-15,1.0558383329595793e-12,2.912037889072012e-13,2.523768818499935e-17,1.2117931896928112e-13,5.294816218249891e-23,3.5970574045012756e-21,1.9547791638032042e-10,2.811490889111024e-20,7.486111801130823e-18,1.0959619068142897e-18,3.76,0.0,0.04705966803191445,0.9960812263138692,1.399195770731784e-05,9.986417039087028e-15,0.6488152801052229,0.7308919435058566,0.00315892119571449,7.57922741077653e-10,0.0007110718393076323,4.934590938609784e-05,0.04066744568471829,4.683941338963e-10,2.6601171016530356e-06,2.099793687586836e-06,1.574802731954089e-05,2.007161143664596e-07
