Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164),CF2O(49),S(125),C2HF(58),S(463),C2HF(468)
1.7645421251347766e-15,0.6216436404784857,8.498983696752582e-21,4.4331280306541344e-24,4.647631289617321e-30,9.767808284337816e-30,0.0,0.0,6.820161463471688e-17,1.8443442771367055e-29,1.753453816216705e-40,5.303813264333078e-57,4.351387383019463e-40,1.3418853478898295e-89,1.506744998399601e-62,8.480232049154829e-64,6.319824035277919e-64,1.319055513698151e-26,6.977213489538005e-94,1.140022829612044e-56,9.076709719084458e-85,1.0077362082315692e-99,4.785326592133431e-66,1.237061254401129e-69,1.5450445551166302e-45,2.4188236700196924e-92,6.887519473469539e-89,4.7992309170200356e-101,1.202314833077968e-135,1.1845336340078675e-110,4.1542615294012395e-44,4.586697550878467e-113,2.0715668059505603e-93,1.819758479016322e-111,3.76,0.0,0.8475176052719338,0.9999999990295325,3.24742792698515e-38,1.505418274078807e-88,6.796940454060257e-13,6.796940454060397e-13,9.704674217784962e-10,7.900800024625384e-31,1.3190555136982118e-26,6.821011361525958e-17,4.570340470254972e-28,3.215118596904809e-27,2.612051632736949e-43
2.3527229997154038e-15,0.6216436404785108,1.1331979112646775e-20,5.910839520890872e-24,7.928312987109722e-30,1.6662733462812193e-29,0.0,0.0,9.093549258793599e-17,3.1462346630892616e-29,3.698543682579926e-40,1.345162406552872e-56,9.178340538462544e-40,5.246862570167777e-89,4.054010711758534e-62,2.2701053486682166e-63,1.69950429027909e-63,2.2501548465272087e-26,3.6517359735024193e-93,3.0673160505257977e-56,3.5510586998995483e-84,4.37711690382572e-99,1.2875282324992086e-65,3.990850987428167e-69,3.2589479566121556e-45,1.0236239232525685e-91,2.9136797891302753e-88,2.5047069179502777e-100,8.860272672398808e-135,6.197789609815655e-110,8.762544799019448e-44,3.209524939917049e-112,1.1301029831303461e-92,1.2733693861628071e-110,3.76,0.0,0.8475176052717072,0.9999999987060444,6.849766748176311e-38,5.887638547250992e-88,9.062587912283396e-13,9.062587912283637e-13,1.2939555597845784e-09,1.3478228101672013e-30,2.2501548465273379e-26,9.09468245616682e-17,7.796463919280704e-28,5.4846144659010196e-27,5.509573967741453e-43
3.5290847488766582e-15,0.621643640478561,1.6997969999787138e-20,8.866264423650759e-24,1.641456658048948e-29,3.4498076588982105e-29,0.0,0.0,1.3640324847702914e-16,6.513879853181264e-29,1.0101877697519755e-39,4.70410107184338e-56,2.5068913831674366e-39,4.3902158935521094e-88,1.63971568474192e-61,9.077779590922213e-63,6.865917847261808e-63,4.6586644650512783e-26,5.422522273449529e-92,1.2406286897535931e-55,2.9739877088735454e-83,4.1800961491532285e-98,5.207634669516072e-65,2.1967529473425615e-68,8.901204379958013e-45,9.229582120984121e-91,2.6244662468766867e-87,3.670294195700613e-99,3.252866164610312e-133,9.19061943827155e-109,2.3933245719229625e-43,7.700313023715431e-111,1.5695015185123556e-91,3.055076112566575e-109,3.76,0.0,0.847517605271254,0.9999999980590693,1.870883947906462e-37,4.925027358275004e-87,1.3593882828728195e-12,1.3593882828728693e-12,1.940930619597569e-09,2.7906466321843577e-30,4.6586644650516296e-26,1.3642024643588941e-16,1.6141589772759619e-27,1.1355198161152695e-26,1.50483568612616e-42
4.705446498037913e-15,0.6216436404786113,2.2663960973657048e-20,1.182169233839071e-23,2.79168800222498e-29,5.867219601259875e-29,0.0,0.0,1.8187100433894484e-16,1.107840411469772e-28,2.113652170044845e-39,1.175427386045687e-55,5.245258886510287e-39,1.7248488446014299e-87,4.441542209998825e-61,2.4449681717319743e-62,1.8587135626307357e-62,7.923175654861065e-26,2.5819986159630755e-91,3.360522369531135e-55,1.1688084120723142e-82,1.8708240155063542e-97,1.410606296451992e-64,7.049969138519124e-68,1.862430954640987e-44,3.6424455947053207e-90,1.035217553210371e-86,1.7397602287668546e-98,2.0807699914287628e-132,4.374196874365937e-108,5.007638945742664e-43,4.2357539507967266e-110,7.214777001149477e-91,1.6805227081096071e-108,3.76,0.0,0.8475176052708008,0.9999999974120961,3.914515281097209e-37,1.934622630878627e-86,1.8125177745170674e-12,1.8125177745171525e-12,2.5879037737829147e-09,4.746414574166263e-30,7.9231756548618e-26,1.818936682809731e-16,2.745261789014579e-27,1.9312218135308316e-26,3.1486198121754146e-42
5.881808247199167e-15,0.6216436404786614,2.8329952040451476e-20,1.47771234802522e-23,4.265068617753086e-29,8.963786156523971e-29,0.0,0.0,2.2733876017174186e-16,1.6925298809137097e-28,3.847825671789457e-39,2.49379863629422e-55,9.54879991423242e-39,5.414974035192758e-87,9.977794534465071e-61,5.4718172552455215e-62,4.173946775698402e-62,1.2104833740616728e-25,9.81619243754527e-91,7.549310014996352e-55,3.67022356305259e-82,6.535974385495742e-97,3.168886247248516e-64,1.842135247195377e-67,3.3904866901545534e-44,1.1491422299563437e-89,3.263980876039816e-86,6.589670647320988e-98,1.0809514852051905e-131,1.6623451693050272e-107,9.116221554239648e-43,1.893382783051383e-109,2.663706564600703e-90,7.511939615783117e-108,3.76,0.0,0.8475176052703476,0.9999999967651247,7.126225809334691e-37,6.0726829462787024e-86,2.2656472661610672e-12,2.2656472661611973e-12,3.234874886229904e-09,7.251849348701827e-30,1.2104833740618072e-25,2.2736709009483806e-16,4.194139843314569e-27,2.950470526808517e-26,5.73194229137227e-42
8.234531745521676e-15,0.621643640478762,3.9661934458650867e-20,2.0687995648049124e-23,8.201576034891148e-29,1.7237043716654485e-28,0.0,0.0,3.1827427174815143e-16,3.254675054969461e-28,1.015941316334316e-38,9.136518763407805e-55,2.521169356648868e-38,4.9267903411108525e-86,3.8692683205181867e-60,2.1143595065574745e-61,1.618024405750603e-61,2.3277216037120145e-25,1.3406940831444854e-89,2.927525173607694e-54,3.340858669555824e-81,9.358456219268398e-96,1.2288564844178486e-63,1.0304947216750497e-66,8.951900860220734e-44,9.490980507601816e-89,2.6898677736758593e-85,8.944701812368839e-97,4.232809033957546e-130,2.2690126581532095e-106,2.406955674817205e-42,3.872743123751219e-108,3.265515090315614e-89,1.536499408146936e-106,3.76,0.0,0.8475176052694412,0.9999999954711888,1.881533896911318e-36,5.524273755970046e-85,3.1719062494483075e-12,3.171906249448557e-12,4.528810857696278e-09,1.3946801303580597e-29,2.3277216037123685e-25,3.1831393362695123e-16,8.06518247355156e-27,5.673649814682974e-26,1.5134018938550832e-41
1.0587255243844185e-14,0.6216436404788624,5.099391725426598e-20,2.6598880922897784e-23,1.3450563950016125e-28,2.8268708276394507e-28,0.0,0.0,4.092097832062959e-16,5.337658830057059e-28,2.106304146637582e-38,2.3724470601865575e-54,5.227023741956266e-38,2.0447301221508863e-85,1.029577391296151e-59,5.617828143117307e-61,4.304777730397938e-61,3.8174652713614914e-25,6.801959421128982e-89,7.789867554546296e-54,1.3867368772937858e-80,4.753903801023907e-95,3.26987757867572e-63,3.4064373355398597e-66,1.8559561483282563e-43,3.9080932221138515e-88,1.106111978562387e-84,4.531396010775625e-96,3.0000154730304253e-129,1.1510061303929347e-105,4.990229744454997e-42,2.3315334702143035e-107,1.62791514223276e-88,9.250290637276012e-106,3.76,0.0,0.8475176052685348,0.999999994177261,3.9008910255518555e-36,2.292648114014902e-84,4.07816523273454e-12,4.078165232734949e-12,5.8227385366647695e-09,2.287547698115657e-29,3.817465271362225e-25,4.092607770322698e-16,1.322687879391359e-26,9.304770374686836e-26,3.137661160453513e-41
1.5292702240489204e-14,0.6216436404790634,7.365788397758425e-20,3.842069078822702e-23,2.7885428067423433e-28,5.86060960120333e-28,0.0,0.0,5.910808057678434e-16,1.1065922610565712e-27,6.328858578990858e-38,1.0516049118027684e-53,1.570575303501176e-37,2.139438635812986e-84,4.6148262919617055e-59,2.5163878298952234e-60,1.9293821500431165e-60,7.914323228019966e-25,1.0730183853587843e-87,3.4916013720749556e-53,1.4512664408464854e-79,7.995764521571342e-94,1.4656433811081851e-62,2.2810679940431694e-65,5.5766320173102704e-43,3.9208223539290123e-87,1.1052075661489863e-83,7.139872048469525e-95,1.2283508624278712e-127,1.8155253766365614e-104,1.499425250259663e-41,5.6925814409692445e-106,2.47909202571668e-87,2.2585153929064392e-104,3.76,0.0,0.8475176052667222,0.9999999915894304,1.1721050159127277e-35,2.399035486321585e-83,5.890683199303983e-12,5.890683199304828e-12,8.410569020878053e-09,4.7437093776396695e-29,7.914323228022169e-25,5.911544634625804e-16,2.742168840624371e-26,1.929045115379433e-25,9.4277648691329e-41
2.470359623377924e-14,0.6216436404794653,1.1898582195253754e-19,6.206446778019991e-23,7.250258709569332e-28,1.5237685058352074e-27,0.0,0.0,9.54822849472008e-16,2.8771586276109036e-27,2.7210023297148055e-37,7.756173614359204e-53,6.752463548359181e-37,4.652014053571139e-83,3.34958720136628e-58,1.8282157633043437e-59,1.4005414949766097e-59,2.057755959163316e-24,3.843334601081886e-86,2.5342927911110142e-52,3.1561228629872063e-78,3.2896612623832686e-92,1.0638128826956876e-61,2.838449107461465e-64,2.3975928810594087e-42,8.16590160739368e-86,2.2836839037946466e-82,2.5594773600200886e-93,1.2400382622804276e-125,6.503488704805825e-103,6.446563693149397e-41,3.2334541978453707e-104,8.470883306790634e-86,1.2828642453346898e-102,3.76,0.0,0.8475176052630967,0.9999999864138686,5.039257272950734e-35,5.2177015479017607e-82,9.515719132430772e-12,9.515719132432972e-12,1.3586130496947651e-08,1.2340310196038643e-28,2.0577559591642633e-24,9.549418348019326e-16,7.129685460645399e-26,5.0155477309110375e-25,4.053299894993981e-40
4.352538422035931e-14,0.621643640480269,2.0964171601556122e-19,1.0935265080433643e-22,2.2472611403399614e-27,4.723012096931293e-27,0.0,0.0,1.6823069312048656e-15,8.917925181845386e-27,1.5322551912353887e-36,8.198114456693452e-52,3.802457393166456e-36,1.6417157377157347e-81,3.436112671291626e-57,1.878854485750399e-58,1.436983995284438e-58,6.378255575496532e-24,2.406133834810827e-84,2.599711320282008e-51,1.1138997593062865e-76,2.288511198585202e-90,1.091298186106136e-60,5.411414619497541e-63,1.350135888456418e-41,2.8236473843809218e-84,7.768713541100543e-81,1.605318467506163e-91,2.8488924577593615e-123,4.0724312453549106e-101,3.6301981403503114e-40,3.922007566226787e-102,5.410756354991936e-84,1.5560472992327693e-100,3.76,0.0,0.847517605255846,0.999999976063143,2.8376666719055087e-34,1.8418648019543625e-80,1.6765790998635983e-11,1.67657909986428e-11,2.3936855497173855e-08,3.8291486473533195e-28,6.378255575501867e-24,1.6825165713958132e-15,2.2098886439634797e-25,1.5545975627000473e-24,2.282462026549375e-39
8.116896019351945e-14,0.6216436404818765,3.909535765940082e-19,2.0393153301206648e-22,7.811298174898331e-27,1.641681052142613e-26,0.0,0.0,3.137275071970327e-15,3.099798450687914e-26,1.0175088367565308e-35,1.0608296973619369e-50,2.5250575620693814e-35,7.653424362446753e-80,4.334232618894985e-56,2.3737208927731797e-57,1.8128719534918724e-57,2.2171127493416382e-23,2.0977267717573516e-82,3.2790972675570804e-50,5.192938502002022e-75,2.1218883265245849e-88,1.3765514772757295e-59,1.3191666571473651e-61,8.96570142719881e-41,1.3320304805799987e-82,3.551078641326737e-79,1.4018964698557359e-89,9.158887744619819e-121,3.5512854020645686e-99,2.410666554218036e-39,6.552756707716182e-100,4.7460538376852624e-82,2.599795390939178e-98,3.76,0.0,0.8475176052413443,0.9999999553632831,1.8843154597293157e-33,8.588376852091138e-79,3.126593473085292e-11,3.126593473087663e-11,4.4636713804913456e-08,1.3339277766394191e-27,2.2171127493451809e-23,3.137666020245917e-15,7.681393726080776e-25,5.403644863244593e-24,1.5156388976123472e-38
1.5645611213983973e-13,0.6216436404850914,7.535775875603173e-19,3.9309936206775004e-22,2.901763621053388e-26,6.098565731485646e-26,0.0,0.0,6.047211262713164e-15,1.1515218650843052e-25,7.397414444962182e-35,1.525054014341856e-49,1.8357465451738057e-34,4.156085348771148e-78,6.1295715013663265e-55,3.3604757283891034e-56,2.5640824256014616e-56,8.236810461739538e-23,2.1986018294143748e-80,4.637039990158066e-49,2.819845537982117e-73,2.298833295420107e-86,1.946788568454366e-58,3.6716875387884523e-60,6.518166285857161e-40,7.609501429919915e-81,1.9100792033237108e-77,1.471067369608283e-87,3.6814497484382686e-118,3.723009824210283e-97,1.7525820133138987e-38,1.3457265768343197e-97,5.004897077227574e-80,5.3391666058147995e-96,3.76,0.0,0.8475176052123411,0.9999999139699295,1.3698265457645067e-32,4.6644557681471874e-77,6.026622219451288e-11,6.026622219460097e-11,8.603006456085668e-08,4.9772725975184995e-27,8.236810461765296e-23,6.047964820608481e-15,2.8535058406567866e-24,2.007353648533906e-23,1.101812280962093e-37
2.3174326408616e-13,0.6216436404883062,1.1162019849391193e-18,5.822806106530275e-22,6.366166307923201e-26,1.3379619017790998e-25,0.0,0.0,8.957147332422047e-15,2.5263182940349454e-25,2.285462158829551e-34,6.2944262445920104e-49,5.671612892490668e-34,2.870359042838215e-77,2.6161735806934027e-54,1.4312583758887437e-55,1.0941485238115991e-55,1.8071829496655773e-22,1.9966450385293067e-79,1.9790584991730773e-48,1.94745803376751e-72,1.879100989486046e-85,8.309216559454506e-58,2.0244917418376416e-59,2.013812875702589e-39,5.8485774798644995e-80,1.4318501737256786e-76,1.3347682687374484e-86,4.2981582369085414e-117,3.3808678036904745e-96,5.414670822034252e-38,1.402600920685777e-96,4.54402355381184e-79,5.5648202074628733e-95,3.76,0.0,0.8475176051833379,0.9999998725850624,4.2319392183486753e-32,3.221083238012634e-76,8.926650965714095e-11,8.926650965733416e-11,1.2741492868973772e-07,1.09598128617926e-26,1.8071829496735352e-22,8.958263491204408e-15,6.26029286175281e-24,4.403909664453578e-23,3.403935982514901e-37
3.070304160324803e-13,0.6216436404915213,1.4788267687303282e-18,7.714752787808489e-22,1.1174338369618783e-25,2.348484362452965e-25,0.0,0.0,1.1867083281120481e-14,4.4343690805008195e-25,5.140719970771978e-34,1.754812464661119e-48,1.2757226933856218e-33,1.2518746124874552e-76,7.501111205358008e-54,4.096661626743938e-55,3.1366113878840294e-55,3.1722854618226403e-22,1.1364338765156355e-78,5.674115597325844e-48,8.493397043145433e-72,9.320372309432246e-85,2.382451533246328e-57,7.176379098912593e-59,4.5296916451095534e-39,2.7742380265742935e-79,6.551051275073585e-76,7.585276076916724e-86,3.7289433895390814e-116,1.9241449280564057e-95,1.217928001159684e-37,1.0537684114905777e-95,2.656918729754928e-78,4.180829035512918e-94,3.76,0.0,0.8475176051543346,0.9999998312086803,9.518533968853298e-32,1.404635272214134e-75,1.1826679711873705e-10,1.1826679711907627e-10,1.6879130784791534e-07,1.9305901467505811e-26,3.1722854618405398e-22,1.1868562032057285e-14,1.0988500363619828e-23,7.730024033426654e-23,7.656176931640438e-37
4.576047199251209e-13,0.6216436404979511,2.204077495549579e-18,1.1499048737389058e-21,2.4821993647709756e-25,5.216782247100652e-25,0.0,0.0,1.7686954815616073e-14,9.85023356386532e-25,1.7005069279485578e-33,8.682392992232793e-48,4.219978093896084e-33,1.6277280024314453e-75,3.772524060442073e-53,2.058308926443924e-54,1.5773436404881127e-54,7.047671361158566e-22,2.4381352511117307e-77,2.8532953442084025e-47,1.1041969231437475e-70,1.914209711867319e-83,1.1982444157874949e-56,5.660602627737249e-58,1.498380472139197e-38,3.891448120645042e-78,8.208310023602386e-75,1.6245260672405443e-84,2.6140498640126973e-114,4.12860789081266e-94,4.028794889140659e-37,3.9233879609616424e-94,5.5804264547071896e-77,1.5566142240849907e-92,3.76,0.0,0.8475176050963282,0.9999997484813619,3.148292632179511e-31,1.826038845227034e-74,1.7626737203883356e-10,1.7626737203958714e-10,2.515186204174369e-07,4.3223441268075946e-26,7.047671361217777e-22,1.7689158724664435e-14,2.4409176713148254e-23,1.7170880982287822e-22,2.5323097264198483e-36
6.081790238177615e-13,0.6216436405043809,2.9293297680175754e-18,1.5283881470435346e-21,4.384473363218184e-25,9.21475235664691e-25,0.0,0.0,2.35068258663749e-14,1.7399115136434856e-24,3.932773983143263e-33,2.57778259777616e-47,9.759561692946773e-33,7.737150859638196e-75,1.1337136444946643e-52,6.18116281226607e-54,4.739885606118104e-54,1.2450348560500835e-21,1.4510578539739822e-76,8.57383263735328e-47,5.248271587855705e-70,1.1042059175337532e-82,3.601039597736006e-56,2.159816137679356e-57,3.465307966833356e-38,2.006309396699716e-77,3.9973018269063484e-74,9.664893207488047e-84,2.1438339927669816e-113,2.457382195958079e-93,9.317404629518966e-37,2.7941212797289903e-93,3.3405489802148494e-76,1.1085773827420082e-91,3.76,0.0,0.8475176050383219,0.9999996657879617,7.280368592505642e-31,8.679322305548086e-74,2.3426794695480233e-10,2.342679469561336e-10,3.342120145977094e-07,7.69110089259957e-26,1.2450348560637768e-21,2.3509754898605526e-14,4.311553485686895e-23,3.0329861527849036e-22,5.8559175651462696e-36
7.58753327710402e-13,0.6216436405108109,3.6545835861337895e-18,1.9069250988052935e-21,6.824256288245711e-25,1.4342397008109068e-24,0.0,0.0,2.932669643358683e-14,2.708101361396954e-24,7.536108026762002e-33,5.98101691421873e-47,1.8701566952968555e-32,2.6060626428642253e-74,2.6592939485393613e-52,1.448958188436379e-53,1.1117430494847458e-53,1.938087023009458e-21,5.951688572633092e-76,2.0109288116346796e-46,1.767628064707319e-69,4.284665709252456e-82,8.446979475834046e-56,6.09708580650388e-57,6.640322212850847e-38,7.315989713314538e-77,1.3756913408129278e-73,3.962733060268444e-83,1.2258725650990384e-112,1.0080477819107779e-92,1.785427977836187e-36,1.3887490857668957e-92,1.384207131043122e-75,5.509919670182786e-91,3.76,0.0,0.8475176049803155,0.9999995831284668,1.3949580720114416e-30,2.9232658633657955e-73,2.922685218666433e-10,2.9226852186871566e-10,4.168715037677001e-07,1.2056503460354656e-25,1.9380870230356973e-21,2.933035055407109e-14,6.710757478379064e-23,4.720689733102617e-22,1.122025184001273e-35
9.093276316030426e-13,0.6216436405172407,4.379838949897681e-18,2.2855157291377213e-21,9.801548608583496e-25,2.0599718580992074e-24,0.0,0.0,3.514656651744663e-14,3.889592881044476e-24,1.2844408191460925e-32,1.194460148388323e-46,3.1874585174703296e-32,7.189767152658911e-74,5.360055837719357e-52,2.918948246051316e-53,2.240709296746787e-53,2.7839803756487585e-21,1.9555756972624607e-75,4.052824695614162e-46,4.876291999465565e-69,1.3295693707557779e-81,1.702609433395094e-55,1.4396520387535476e-56,1.1317625980847954e-37,2.1713459970890065e-76,3.84883929862792e-73,1.3016217521428982e-82,5.535907629696807e-112,3.312666343404437e-92,3.043046457967996e-36,5.453449725300364e-92,4.581603644557766e-75,2.163682217688763e-90,3.76,0.0,0.8475176049223091,0.999999500502863,2.3773239224034967e-30,8.064518791063742e-73,3.5026909677435636e-10,3.502690967773333e-10,4.994971016528502e-07,1.7438689801286449e-25,2.7839803756934803e-21,3.515094569125664e-14,9.638529649004933e-23,6.780191826334633e-22,1.9121839847234363e-35
1e-12,0.6216436405301006,4.816571726311493e-18,2.5135201578642554e-21,1.1853698368202803e-24,2.491268676339938e-24,0.0,0.0,3.865115764306596e-14,4.703955860628957e-24,1.6992613187323404e-32,1.7208473451340535e-46,4.216871311015899e-32,1.2648391099585206e-73,7.76194698000093e-52,4.225705515827067e-53,3.2447029004839827e-53,3.367109864017324e-21,3.9007038713090754e-75,5.8685592118796415e-46,8.577929778857343e-69,2.5437011666772415e-81,2.465604267721357e-55,2.2867618762828276e-56,1.4972727636947203e-37,4.027241708795136e-76,6.806758096568218e-73,2.5957144722817101e-82,1.4921861699647299e-111,6.608648916497059e-92,4.025818655831952e-36,1.258023461404332e-91,9.153098522293287e-75,4.9912778351703195e-90,3.76,0.0,0.847517604887379,0.9999994507639766,3.144924968541347e-30,1.418682894654041e-72,3.8519570349948084e-10,3.8519570350308135e-10,5.492359847715141e-07,2.1177986526303174e-25,3.367109864076489e-21,3.865597341039528e-14,1.1656546120512556e-22,8.199728186707464e-22,2.529598078532495e-35
1.2104762393883238e-12,0.6216436405301006,5.830354314366503e-18,3.0428580259344567e-21,1.736866316951846e-24,3.650340129047667e-24,0.0,0.0,4.678630523582962e-14,6.89248086773453e-24,2.981099560096413e-32,3.573642748319055e-46,7.397859131822322e-32,3.7719152059746445e-73,1.6281741996397045e-51,8.858903001634334e-53,6.805847119480085e-53,4.93450020843391e-21,1.3972722067220833e-74,1.230839919122987e-45,2.557767723538498e-68,8.611519916736085e-81,5.172120833470011e-55,5.716970190915163e-56,2.6267342814835924e-37,1.3039939979283842e-75,2.0422058336706946e-72,9.295489109684487e-82,7.375526084435911e-111,2.3678018246672982e-91,7.062679713016525e-36,5.3550704976478e-91,3.2811694631881235e-74,2.1246585015005216e-89,3.76,0.0,0.8475176048062963,0.9999993353532789,5.5166105483430435e-30,4.230485445016646e-72,4.662702465773987e-10,4.662702465826752e-10,6.646466742825078e-07,3.1327739729127756e-25,4.9345002085377065e-21,4.6792134411509944e-14,1.7079778523742807e-22,1.2014565626658406e-21,4.437244664703099e-35
1.511624847173605e-12,0.6216436405429604,7.280875861419727e-18,3.8004150383419956e-21,2.70858207979218e-24,5.6925819519750065e-24,0.0,0.0,5.842604202308028e-14,1.0748575326021138e-23,5.750490778773866e-32,8.399533652176496e-46,1.4270317781483274e-31,1.316208164839144e-72,3.869431106710404e-51,2.1040414247307056e-52,1.617349936824837e-52,7.697047502364152e-21,5.9204852283526555e-74,2.9246018212007933e-45,8.924130088738364e-68,3.477788289443827e-80,1.2292360664858355e-54,1.6536700173838953e-55,5.066908207458658e-37,5.024584731552344e-75,7.210724139726463e-72,3.937721387294642e-81,4.338505166281653e-110,1.0035571913978933e-90,1.3623745682932026e-35,2.720065411559516e-90,1.3958941239067955e-73,1.0792061450975923e-88,3.76,0.0,0.8475176046902836,0.9999991703390995,1.0639577835790373e-29,1.4761498660068932e-71,5.822713963639292e-10,5.822713963721595e-10,8.296608421598141e-07,4.951890706186484e-25,7.697047502564372e-21,5.843332106092747e-14,2.6635300109186135e-22,1.8736051474771114e-21,8.5578602018734e-35
1.8127734549588861e-12,0.6216436405558201,8.73140359105282e-18,4.558186767316264e-21,3.8953025443571716e-24,8.186699330254386e-24,0.0,0.0,7.006577688083547e-14,1.5457876100689327e-23,9.874060802451752e-32,1.7014615085795607e-45,2.4503249632929518e-31,3.6917647791611975e-72,7.896437731240958e-51,4.291982153700357e-52,3.3004473247127074e-52,1.1072098658565675e-20,1.959640750660398e-73,5.967201530018574e-45,2.5027576655132666e-67,1.1059028499654469e-79,2.508647093072695e-54,3.970011811808956e-55,8.700263029504624e-37,1.5454916095710308e-74,2.0445458031688394e-71,1.3032137690371101e-80,1.9285580414812032e-109,3.3227062861403904e-90,2.3393004035706243e-35,1.0585545462752221e-89,4.6465110206252866e-73,4.1999042489812414e-88,3.76,0.0,0.8475176045742708,0.9999990054602093,1.826580363584496e-29,4.140214932077005e-71,6.98272546133947e-10,6.98272546145786e-10,9.945397206255798e-07,7.218093028633435e-25,1.107209865890947e-20,7.007450564115199e-14,3.8305094404872157e-22,2.69445903530265e-21,1.4691945775404801e-34
2.4150706705294484e-12,0.6216436405815395,1.1632477598040957e-17,6.074374378684258e-21,6.913759116249541e-24,1.4530568547499997e-23,0.0,0.0,9.334524081421637e-14,2.743609599691391e-23,2.3280542823147377e-31,5.354939063522519e-45,5.7772230071000965e-31,2.2421311577673407e-71,2.50388008265947e-50,1.3603782339553252e-51,1.0465112492319069e-51,1.9661561141062585e-20,1.6849196409583946e-72,1.8912983232022562e-44,1.519335681656192e-66,9.838409735513394e-79,7.955569614766305e-54,1.714184880760995e-54,2.051286410117537e-36,1.1384971184532415e-73,1.2312498700659527e-70,1.1209817969584617e-79,3.6802219424008396e-108,2.859776270350302e-89,5.515440233001946e-35,1.2885191435618203e-88,3.9246543141814267e-72,5.112408082218768e-87,3.76,0.0,0.8475176043422452,0.9999986761078493,4.3049504262629734e-29,2.5143864493659378e-70,9.30274845624443e-10,9.302748456454658e-10,1.3238920572589522e-06,1.3157076827963251e-24,1.9661561141873176e-20,9.335686860040183e-14,6.79875011266524e-22,4.7822597613451306e-21,3.4626461803819504e-34
