Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164),CF2O(49),S(125),C2HF(58),S(463),C2HF(468),C2H2F3(68),S(165),S(464),C2H2F2(59),S(162),S(130),C2H3F2(65),C2H2F3(67),CF2(43),CHFCF2(55),CF2CH(73),C2HF2(72),S(179),C2H3F2(64),CHF2(82),S(1228),CHF3(42),S(1335),CF2O2(181),CF2O2(276),CH2F2(41),S(203),S(1568),CHO2(322),S(174),CF2CF2(61),C2F(467),S(512),C2H3F2(66),S(413),S(1931)
6.927054963658485e-05,0.8547303926700621,0.002067891665382431,0.0007220593348876978,0.001025353503581173,0.07615755872858061,0.0,0.0,0.0029434480849022527,0.0005155414794947127,0.24122173560138124,0.00867847405467882,0.0008713262621498908,1.7760902181701081e-09,3.0758596786525813e-07,1.49928046890942e-05,0.0007887690923764385,0.01599694289242477,1.0785272465134058e-07,4.975462462282334e-09,3.96889346438814e-06,2.005102520103163e-09,5.327309724823503e-07,4.839433266102637e-05,3.440966899337348e-07,1.1201113961251575e-05,5.546268894684127e-08,3.760071463993138e-05,1.3492691031530763e-05,7.096869201479102e-08,1.513772394947405e-06,1.2729782013602873e-09,1.5301492867204548e-08,3.752632718947106e-06,3.76,0.0,0.02918660527795509,0.7125816221008864,0.17778874614336,0.0034713399500016355,0.29600039861393185,0.6174229575744343,0.0006976753629213641,2.6599399709802265e-11,0.11022232342152322,0.0008414134002588785,0.027137121356893012,2.441665269265309e-08,1.6293976007878137e-07,1.7858279699719258e-05,1.3332031754438435e-05,0.004751828724839068,0.00606623230850468,5.304545449891382e-10,1.8690781229863756e-08,0.0001715630046113524,6.18528634575957e-05,0.1210410012007164,0.02355701083114062,0.0011773472317752908,0.00012619361569699315,0.0012133575847626385,4.610796271984256e-05,0.006481391886081965,9.212943578468188e-07,0.008460671538610316,1.8180892554558465e-11,1.0664682528498744e-05,1.4394321242806052e-07,0.015126897258589593,7.51352146768163e-08,2.721074281558108e-12,6.006673420888145e-08,4.771033418397664e-10,0.004697978713699048,2.167860505726491e-05,6.309100074583591e-09,1.8899143271638327e-05,6.279641431759505e-07,3.205384562267475e-10
6.95303783175325e-05,0.8550356885829291,0.0020787727526953887,0.0007234160935666413,0.001026200609127314,0.07672716206819527,0.0,0.0,0.002914559937020159,0.0005079796577830434,0.2431101717598054,0.008749560358220039,0.0008682392466462134,1.8014529997508124e-09,3.0943092857957135e-07,1.4991199959572068e-05,0.000791204744618423,0.015904355339321514,1.0965704582504533e-07,5.025987770174155e-09,4.061620279915452e-06,2.028979674976554e-09,5.329276233366752e-07,4.881412082520368e-05,3.4191292820673147e-07,1.1309354340753875e-05,5.636299724124829e-08,3.8073703390057746e-05,1.3606435442730311e-05,7.167030293071542e-08,1.5096196160186067e-06,1.2762209059394544e-09,1.5489966410717588e-08,3.781340336542568e-06,3.76,0.0,0.02874578224044059,0.7104603432627037,0.1791049001464042,0.0034852215998143316,0.2943144294271399,0.6180829905866918,0.0006955984786195606,2.635974710687372e-11,0.1112955042086517,0.0008377046768926606,0.027374501121896135,2.422799759992482e-08,1.6436954500137148e-07,1.7838324349793268e-05,1.3140311018233316e-05,0.004769518882791925,0.006079094665536169,5.281825134152452e-10,1.8724295148289867e-08,0.00017141977654717047,6.191316810862042e-05,0.12169723036033729,0.023550753675020467,0.0011746352003699824,0.00012593764740044468,0.0012061186266413785,4.60761142866304e-05,0.006496115358976495,9.127459103631111e-07,0.008459525100296796,1.801219460997152e-11,1.0687355626736356e-05,1.4424790353664246e-07,0.015191070697164114,7.480306497759727e-08,2.69582559601566e-12,5.956240406960575e-08,4.726431376846392e-10,0.004732486760391292,2.179555116828049e-05,6.280415119344307e-09,1.894028486397492e-05,6.272760671833806e-07,3.192421567248299e-10
6.979020699848015e-05,0.8553391775391962,0.002089700991316875,0.0007247754748146423,0.00102704155948635,0.07729410807097824,0.0,0.0,0.0028859660272143386,0.000500503508124972,0.2449905915306709,0.008820525461670626,0.0008651306947610913,1.827134727750094e-09,3.11281801537244e-07,1.4989371329502384e-05,0.0007936105798652116,0.01581105933633018,1.1147286796277762e-07,5.076693950340775e-09,4.155669031830672e-06,2.0530785325019744e-09,5.331185548916903e-07,4.92302780737215e-05,3.3973065472447747e-07,1.1416427497332758e-05,5.726973906301814e-08,3.854719151416305e-05,1.3719233111122226e-05,7.237032538928777e-08,1.505472279564155e-06,1.279374993272517e-09,1.5678685806095716e-08,3.8096592987285547e-06,3.76,0.0,0.02831151893085256,0.7083469129197276,0.18041490405232818,0.003498894745835331,0.29263401710653314,0.6187389389022429,0.0006935292783732779,2.6122007589018882e-11,0.1123673339222987,0.0008340470034830605,0.02761150998860825,2.4041906301543664e-08,1.6579710997051125e-07,1.781867352131425e-05,1.2951357278872217e-05,0.0047869696656460585,0.006091456115002855,5.259147336229294e-10,1.8756345162717283e-08,0.00017127415295320833,6.197275407162083e-05,0.12234864828024143,0.02354256252228971,0.0011719032583803236,0.00012567927931278965,0.001198904482007318,4.604353682953897e-05,0.006510722542426926,9.042668575417322e-07,0.008457920021433644,1.7844866517401422e-11,1.0709380524534134e-05,1.44543865227419e-07,0.015253765922221484,7.447183960042602e-08,2.6707819715636926e-12,5.906126602777198e-08,4.682359229223426e-10,0.004766534691328627,2.1912391762264725e-05,6.251980887255587e-09,1.8980976515622478e-05,6.265769593222769e-07,3.1793481333133724e-10
7.005003567942779e-05,0.8556408664340108,0.002100678959286002,0.0007261385411329786,0.001027878384833907,0.07785837284575241,0.0,0.0,0.002857666793008106,0.0004931141503486836,0.2468629654857017,0.008891370097666275,0.0008620025771022808,1.853144726142552e-09,3.1313934982155063e-07,1.4987341506278018e-05,0.000795987115066583,0.01571709954119474,1.1330025773914587e-07,5.127587041454317e-09,4.2510448848741814e-06,2.077403369745393e-09,5.333046852063749e-07,4.964277623524617e-05,3.375507846959343e-07,1.1522318211127388e-05,5.8182961903026976e-08,3.9021127147451216e-05,1.3831065568441746e-05,7.306876210477402e-08,1.5013339980532047e-06,1.282443243347989e-09,1.5867655128275006e-08,3.837586745889866e-06,3.76,0.0,0.02788372078295567,0.7062413284849933,0.1817187727649995,0.0035123594890943246,0.29095921083704396,0.6193908409042919,0.0006914677596567739,2.588617226337286e-11,0.1134377757249013,0.0008304401333746178,0.027848141317495755,2.3858350838476475e-08,1.6722241400438208e-07,1.7799329378172198e-05,1.276514983887437e-05,0.0048041845969595,0.006103319023702207,5.236520361210797e-10,1.8786938391919764e-08,0.00017112634915020456,6.203164593101223e-05,0.12299527951049902,0.02353246016069844,0.0011691536801496135,0.00012541875102336104,0.0011917174309445425,4.6010289539372866e-05,0.006525215826843547,8.958584310607836e-07,0.008455876105746602,1.7678932556473732e-11,1.0730765812906222e-05,1.4483121323907842e-07,0.0153149876724028,7.414162920031569e-08,2.6459470394844515e-12,5.856342083617951e-08,4.638816316480906e-10,0.004800124450117873,2.2029158314522477e-05,6.223796805314455e-09,1.9021236842369403e-05,6.258672074620052e-07,3.1661726226007295e-10
7.030986436037544e-05,0.8559407625670696,0.002111709253454128,0.0007275063390730317,0.0010287130745061756,0.07841993397327922,0.0,0.0,0.0028296624647997557,0.0004858125664368791,0.24872726858607638,0.008962095130970354,0.0008588568003033375,1.8794932967595947e-09,3.150043399034805e-07,1.4985132578700532e-05,0.0007983348671523889,0.015622519433946993,1.1513929130710788e-07,5.178673316947559e-09,4.347753014067074e-06,2.101958512710417e-09,5.334869114383358e-07,5.005158944832294e-05,3.3537419457043554e-07,1.1627012133393117e-05,5.910271683777287e-08,3.949545905007423e-05,1.3941914747609622e-05,7.37656184554646e-08,1.497208239048468e-06,1.2854284166205e-09,1.605687926220316e-08,3.86512002094334e-06,3.76,0.0,0.027462294267573933,0.7041435834389139,0.18301652397828877,0.0035256159448140765,0.2892900552215671,0.6200387350016001,0.000689413916093801,2.565223170640403e-11,0.11450679531373222,0.0008268837950389789,0.028084389003439757,2.3677302693836035e-08,1.6864541937093065e-07,1.7780293837190144e-05,1.2581666855588406e-05,0.004821167178268041,0.006114685811606236,5.213952330469637e-10,1.881608209952263e-08,0.00017097657491746288,6.208986799940745e-05,0.1236371489918299,0.023520469292992036,0.0011663886667122334,0.00012515629480686297,0.0011845596348885,4.597643016188463e-05,0.006539597574498011,8.875217469081009e-07,0.008453412785857888,1.7514414731623824e-11,1.07515199789873e-05,1.4511006190522553e-07,0.015374740945164072,7.381252136391707e-08,2.6213240913687883e-12,5.8068961928984794e-08,4.5958017322332346e-10,0.004833258236154118,2.214588166478769e-05,6.195862140221973e-09,1.9061084260452117e-05,6.251471881191363e-07,3.15290312216206e-10
7.054371017322831e-05,0.8562091426259485,0.0021216834170655796,0.0007287422546150928,0.0010294640812919973,0.07892300999451438,0.0,0.0,0.00280471074454504,0.0004793168927048661,0.2503982235133542,0.009025646218541314,0.0008560120283890612,1.903506192752461e-09,3.1668983286734674e-07,1.4983009248423588e-05,0.0008004236612639818,0.015536901966127392,1.1680444746898404e-07,5.224821513753755e-09,4.435933715566967e-06,2.12425867776741e-09,5.336483039175067e-07,5.0416351142530905e-05,3.334187618332898e-07,1.1720202231219441e-05,5.99361265408878e-08,3.992265471680693e-05,1.4040823693266592e-05,7.439144446410673e-08,1.4935085099359606e-06,1.288046297484411e-09,1.6227403478863274e-08,3.889560913884066e-06,3.76,0.0,0.027088381690260233,0.7022623071395151,0.18417928638145495,0.003537368775010393,0.2877926797850946,0.6206184446940127,0.0006875720108902424,2.5443297038144318e-11,0.1154676705915056,0.0008237260516462698,0.028296679276930838,2.351647911164881e-08,1.6992413019647668e-07,1.776342708127766e-05,1.2418842672165283e-05,0.004836255717070608,0.006124493777450595,5.19369787059042e-10,1.8841078207175965e-08,0.00017084026235938084,6.214171503639878e-05,0.12421078112656486,0.023508081523525026,0.0011638887177086216,0.0001249186219235988,0.0011781443254154894,4.594547996256534e-05,0.0065524477138021835,8.800809053096003e-07,0.00845085296516992,1.7367575936953315e-11,1.0769666047901509e-05,1.4535385210135073e-07,0.015427267668080596,7.351733594697667e-08,2.5993471450362315e-12,5.7626915929793036e-08,4.5575392882721664e-10,0.004862690800619823,2.2250922233182164e-05,6.170933487743914e-09,1.9096608927660843e-05,6.244906945939022e-07,3.140886678199207e-10
7.077755598608118e-05,0.8564760826406913,0.002131703999530485,0.000729983576999442,0.0010302163311567537,0.07942386470738849,0.0,0.0,0.002779997818705057,0.0004728935378946599,0.25206261180191153,0.009089102040080791,0.0008531557498408639,1.9278103283731465e-09,3.183825444120543e-07,1.4980773696606831e-05,0.0008024899350050267,0.015450846379446718,1.1847917307603785e-07,5.271136366374305e-09,4.525201561329471e-06,2.1467522066940382e-09,5.338078756077596e-07,5.077809315880513e-05,3.314672520954679e-07,1.1812402712818376e-05,6.07749143592343e-08,4.0350093855017005e-05,1.4138909255190297e-05,7.501600412263693e-08,1.4898239656954025e-06,1.2906010565154841e-09,1.6398143268271244e-08,3.9136788709280535e-06,3.76,0.0,0.026719488519076667,0.700387362427102,0.1853371266739262,0.0035489530983295217,0.2862999403470694,0.6211949671437242,0.000685736304636752,2.5235881533732563e-11,0.11642734652423023,0.0008206087692065698,0.028508650541189503,2.335764136375397e-08,1.7120092795461105e-07,1.7746812670773194e-05,1.2258189382115572e-05,0.004851161387381813,0.006133903717111836,5.173502633562492e-10,1.8864911672286638e-08,0.00017070266491420543,6.219305621307158e-05,0.12478059538240487,0.023494198775214206,0.0011613794919535713,0.0001246797285226426,0.0011717557867502698,4.591411973703918e-05,0.006565211083781485,8.726996550013175e-07,0.008447982495659919,1.722191338605582e-11,1.0787313732140712e-05,1.4559093057192692e-07,0.015478613141648152,7.32231684994774e-08,2.5775462687948262e-12,5.7187741846395207e-08,4.5197025644900365e-10,0.0048917579427486015,2.2355977353785158e-05,6.1462054682292444e-09,1.913182696492643e-05,6.238264405885772e-07,3.1288059574165905e-10
7.101140179893405e-05,0.8567415887111293,0.0021417729311572252,0.0007312310352389135,0.001030971191441565,0.07992248466138205,0.0,0.0,0.0027555234608803354,0.0004665429545532991,0.2537204236967339,0.00915246348417531,0.0008502892270022854,1.952413038841708e-09,3.2008303902688345e-07,1.4978440907377712e-05,0.0008045340631150494,0.015364381967476325,1.201635429298536e-07,5.317622930460222e-09,4.6155603640828476e-06,2.1694424126943556e-09,5.33966242802643e-07,5.1136801174845826e-05,3.2952022775649903e-07,1.190360483905153e-05,6.161912525249832e-08,4.077774036105435e-05,1.423615907735386e-05,7.563930626608899e-08,1.4861568797953568e-06,1.293094638609793e-09,1.6569103768642176e-08,3.9374723528646034e-06,3.76,0.0,0.026355548757955722,0.6985187369865676,0.18649006305991445,0.003560369024423375,0.2848118605808833,0.6217683303928985,0.0006839067852805872,2.5029977342277934e-11,0.1173858031164572,0.0008175317031279355,0.02872029939200088,2.3200767639441708e-08,1.724757914956524e-07,1.773045149336649e-05,1.209968901177591e-05,0.004865886689257775,0.006142917490563258,5.15337178640952e-10,1.8887588049490945e-08,0.00017056392476565355,6.224390852661488e-05,0.1253466105977397,0.023478837367095034,0.0011588624447049511,0.00012443976867059905,0.0011653953628280266,4.588238869479671e-05,0.006577889350833995,8.65378592136912e-07,0.00844481475268947,1.707743883046707e-11,1.0804468993648032e-05,1.458213776185842e-07,0.015528781480800724,7.293007481012797e-08,2.555923220257252e-12,5.6751494113906623e-08,4.482290244525479e-10,0.004920461746471568,2.2461069874272313e-05,6.1216772807649e-09,1.9166751340331594e-05,6.231546788352788e-07,3.1166663047969507e-10
7.124524761178692e-05,0.8570056671600597,0.0021518921539149423,0.0007324853483623913,0.0010317300043431947,0.08041885726782483,0.0,0.0,0.0027312873313963377,0.00046026551909815916,0.2553716519393796,0.00921573151603746,0.000847413682686414,1.9773238404318603e-09,3.217918848676533e-07,1.4976025485099481e-05,0.0008065564191628543,0.015277537278214874,1.218576377308056e-07,5.3642864143181055e-09,4.707013954934685e-06,2.19233264550305e-09,5.341240087972979e-07,5.14924622171918e-05,3.275782279174826e-07,1.1993800387477817e-05,6.24688065229976e-08,4.1205558510494895e-05,1.4332561055126834e-05,7.626136123174829e-08,1.4825094260006764e-06,1.2955289644611754e-09,1.674029057574487e-08,3.960939939066481e-06,3.76,0.0,0.02599649710923347,0.6966564162964821,0.18763811527346705,0.0035716166699127833,0.2833284615721546,0.6223385624932848,0.0006820834386087326,2.482557634004938e-11,0.11834302187705165,0.0008144945961100448,0.02893162273664354,2.3045835885802556e-08,1.7374870156997472e-07,1.771434429255575e-05,1.1943323036200266e-05,0.004880434104238868,0.00615153698373234,5.13331024153521e-10,1.89091129631963e-08,0.0001704241806064528,6.229428877296294e-05,0.12590884577234432,0.02346201352913605,0.0011563389859577107,0.0001241988919220091,0.001159064328667674,4.5850325140820324e-05,0.006590484163811718,8.581182493707086e-07,0.008441362856574134,1.693416276964297e-11,1.0821137720728154e-05,1.4604527254692961e-07,0.015577776929872212,7.26381082491639e-08,2.5344795696670713e-12,5.6318223143023945e-08,4.4453008122805644e-10,0.004948804432100422,2.2566222807280903e-05,6.097348056733539e-09,1.920139486482909e-05,6.224756554550833e-07,3.1044728970540673e-10
7.14790934246398e-05,0.8572683245228543,0.002162063620638462,0.0007337472255661374,0.0010324940872377564,0.08091297077631417,0.0,0.0,0.002707288982069247,0.0004540615350531486,0.2570162916809155,0.009278907175265637,0.0008445303012039979,2.002551547933381e-09,3.235096521922959e-07,1.4973541705993976e-05,0.0008085573752458366,0.01519034012251925,1.235615440183711e-07,5.411132176677333e-09,4.799566185898004e-06,2.2154263063123697e-09,5.342817658990701e-07,5.1845064621901616e-05,3.2564176931483056e-07,1.20829816385988e-05,6.332400791502935e-08,4.163351294917457e-05,1.4428103331987235e-05,7.688218071749092e-08,1.4788837068523342e-06,1.2979059233679156e-09,1.6911709721789044e-08,3.9840803240889705e-06,3.76,0.0,0.0256422689763289,0.6948003837127367,0.18878130451117098,0.003582696157873277,0.2818497619116559,0.6229056915039957,0.0006802662483297891,2.4622670146056924e-11,0.11929898578265614,0.0008114971786901717,0.029142617784670696,2.2892823794175638e-08,1.7501964076708527e-07,1.7698491660578487e-05,1.178907242218819e-05,0.004894806094554507,0.006159764106515707,5.113322556721082e-10,1.892949210196821e-08,0.00017028356796932885,6.234421348968517e-05,0.12646732004732492,0.02344374339561417,0.0011538104809399393,0.00012395724323991194,0.0011527638923316348,4.5817966522819114e-05,0.006602997154425555,8.50919099833538e-07,0.00843763967104795,1.6792094525219944e-11,1.0837325727183766e-05,1.4626269365361746e-07,0.015625603853813976,7.234731885491108e-08,2.513216710659997e-12,5.58879756243838e-08,4.4087325059095293e-10,0.004976788349245513,2.2671459742309032e-05,6.073216872059392e-09,1.923577018697276e-05,6.217896103786155e-07,3.0922307470032926e-10
7.168955465620738e-05,0.8575035066840325,0.002171264233008846,0.0007348899605897339,0.0010331873365750973,0.08135573234926131,0.0,0.0,0.002685893315684873,0.0004485409450226437,0.2584908321460849,0.00933568720741168,0.0008419295054453215,2.0255338458496388e-09,3.2506374246638253e-07,1.4971259396415041e-05,0.0008103402448998946,0.015111583722163239,1.2510352467874995e-07,5.453453759048377e-09,4.883805733647894e-06,2.236387394608774e-09,5.344242203048386e-07,5.215978303520229e-05,3.2390410329873157e-07,1.216237155512504e-05,6.409845187579565e-08,4.20187595427337e-05,1.4513346734715523e-05,7.743987261465642e-08,1.4756408301247737e-06,1.29999768521458e-09,1.70661909571399e-08,4.004625924800445e-06,3.76,0.0,0.02532753494024068,0.6931353153162766,0.18980603562652176,0.0035925240288793873,0.2805229635872334,0.6234134776668785,0.0006786360257185371,2.4441325515811736e-11,0.12015826748090368,0.0008088332056229498,0.02933223056528788,2.275673565390364e-08,1.7616178799295558e-07,1.7684442330524936e-05,1.1652039395617856e-05,0.0049075929166299955,0.006166834636664111,5.095400523532765e-10,1.8946858438291433e-08,0.00017015638339222682,6.23887697041861e-05,0.1269667472442304,0.023426076945587137,0.001151531604830323,0.00012373921555813047,0.0011471206068802394,4.578862170104319e-05,0.006614190222948128,8.44492528929962e-07,0.00843406727575027,1.6665272556007663e-11,1.0851488661337567e-05,1.4645290142614763e-07,0.015667652694448662,7.20866551588224e-08,2.494235726311357e-12,5.550337335896666e-08,4.376179574874285e-10,0.005001669168226438,2.2766264124443825e-05,6.0516672922859634e-09,1.926648899917999e-05,6.211663592684751e-07,3.081175146904645e-10
7.190001588777497e-05,0.8577375482782247,0.0021805101954036465,0.0007360398924014154,0.0010338868276675622,0.08179664775329183,0.0,0.0,0.002664689335756068,0.00044308016571296466,0.25996003354977937,0.009392394176114524,0.0008393241006544755,2.0487854383618026e-09,3.266259392245301e-07,1.4968942948891048e-05,0.0008121063492547542,0.01503258301597714,1.2665359857410468e-07,5.495931562779327e-09,4.9689411623550305e-06,2.25751863005275e-09,5.345675539100767e-07,5.2472008788457445e-05,3.2217167147530614e-07,1.2240929086517259e-05,6.4877448834173e-08,4.2404062916048025e-05,1.4597876072578192e-05,7.799658460112506e-08,1.472418644538786e-06,1.302045843327946e-09,1.7220870670736692e-08,4.0249047287718685e-06,3.76,0.0,0.025016610098849104,0.691475310208534,0.19082686340067134,0.003602215894505353,0.27919999508752974,0.6239187935191497,0.0006770107603440855,2.4261178271929248e-11,0.12101650969343691,0.0008062009415705293,0.02952157377713166,2.262216775629775e-08,1.7730231593309918e-07,1.7670599822460705e-05,1.1516689517403023e-05,0.004920241389059485,0.00617359033353788,5.077545120193767e-10,1.8963305577648704e-08,0.00017002869661485287,6.243298181228554e-05,0.12746315782600748,0.02340726359543816,0.0011492506457087093,0.00012352077572931475,0.001141503822432841,4.5759093520231795e-05,0.006625319489446132,8.381161242604892e-07,0.008430294360535079,1.6539440735092955e-11,1.08652709912917e-05,1.4663798363427657e-07,0.01570876198925685,7.182701850290958e-08,2.4754029500900373e-12,5.5121283523252593e-08,4.3439648201592094e-10,0.005026263266442469,2.2861172297411297e-05,6.030276520367954e-09,1.9297009704352724e-05,6.205377755245015e-07,3.070087415909156e-10
7.211047711934256e-05,0.8579704544438018,0.0021898029562763483,0.0007371975180655351,0.0010345934707270547,0.08223571007088012,0.0,0.0,0.0026436765085258032,0.0004376792789459418,0.2614238970422543,0.00944902898562218,0.0008367148723143085,2.0723143893191416e-09,3.2819666219685946e-07,1.4966602057345644e-05,0.000813855955614638,0.014953356779802572,1.282118406384164e-07,5.5385698048541375e-09,5.054975333224505e-06,2.278822608319656e-09,5.347121744170147e-07,5.2781735952565154e-05,3.204448053386599e-07,1.2318649600179084e-05,6.566103983521204e-08,4.2789398032234024e-05,1.4681683204564134e-05,7.855232782931095e-08,1.4692185231458244e-06,1.304051720783866e-09,1.737575416749114e-08,4.044916010901387e-06,3.76,0.0,0.024709448824181402,0.6898203521517612,0.1918438060807658,0.0036117718560254287,0.2778808651243584,0.6244216595219789,0.0006753904363114611,2.408222183342729e-11,0.12187370292266142,0.0008036001675789198,0.029710645982433826,2.2489103477936504e-08,1.784412155215746e-07,1.7656964290652846e-05,1.1383008007106992e-05,0.004932753263988317,0.006180032632133566,5.059759216144155e-10,1.8978837780191872e-08,0.00016990059965859192,6.247686133609304e-05,0.1279565659676865,0.023387314884849204,0.0011469685092293362,0.00012330202025814482,0.0011359142881599124,4.572940747218951e-05,0.006636386108758134,8.317901137321504e-07,0.008426329765970146,1.641460355096644e-11,1.0878676797997298e-05,1.4681799523148547e-07,0.015748935139121335,7.156844072034327e-08,2.4567190528336642e-12,5.474173263458204e-08,4.312086617837692e-10,0.005050572599149064,2.2956201344942633e-05,6.0090437486622315e-09,1.9327341198080643e-05,6.199040212055098e-07,3.0589708765159605e-10
7.232093835091014e-05,0.8582022304875031,0.0021991439719297127,0.0007383633287697537,0.0010353081608229767,0.08267291287482899,0.0,0.0,0.0026228542409941842,0.0004323383264002133,0.26288242514982163,0.009505592583794343,0.0008341025821501621,2.0961278625090686e-09,3.297763318222255e-07,1.4964246204293331e-05,0.000815589329775611,0.014873923327596935,1.29778329446815e-07,5.581372798785783e-09,5.141911127252574e-06,2.3003019624612218e-09,5.348584825150453e-07,5.3088959363289606e-05,3.1872382267015646e-07,1.239552876130916e-05,6.644926745598573e-08,4.3174740075421956e-05,1.4764760143888143e-05,7.910711418077406e-08,1.4660417995756547e-06,1.3060166254207613e-09,1.7530847006635078e-08,4.06465911345001e-06,3.76,0.0,0.024406005951432136,0.6881704237098398,0.19285688271879395,0.0036211920177653977,0.27656558099044937,0.624922096135276,0.0006737750365523328,2.390444949547128e-11,0.12272983854570009,0.0008010306585331805,0.029899445921283376,2.235752613338938e-08,1.7957847877332108e-07,1.764353580844443e-05,1.125097984959571e-05,0.004945130279259749,0.006186162978686728,5.042045630209998e-10,1.8993459335493704e-08,0.00016977218259562666,6.252041961381284e-05,0.1284469858918975,0.023366242276158265,0.001144686073805726,0.00012308304283079204,0.0011303527142857742,4.56995884988585e-05,0.0066473912249866976,8.255146919136691e-07,0.00842218216218357,1.629076483378487e-11,1.0891710111611665e-05,1.4699299048501277e-07,0.01578817560393374,7.131095246183281e-08,2.43818460688975e-12,5.4364744969726155e-08,4.2805432950132666e-10,0.005074599189663292,2.3051368210940335e-05,5.987968124785505e-09,1.9357492274257996e-05,6.1926525439924e-07,3.047828746546527e-10
7.253139958247773e-05,0.8584328818110801,0.002208534706811895,0.0007395378100832223,0.001036031777998523,0.08310825020516419,0.0,0.0,0.0026022218855907163,0.0004270573125816567,0.26433562169548147,0.009562085960125068,0.0008314879688147937,2.1202314313502696e-09,3.3136536931442034e-07,1.4961884669507887e-05,0.000817306735814496,0.0147943005212304,1.3135314713184073e-07,5.624344953949916e-09,5.2297514475620835e-06,2.321959369723465e-09,5.350068718353293e-07,5.339367458363239e-05,3.1700902733024287e-07,1.247156251965849e-05,6.724217575169372e-08,4.356006444090443e-05,1.4847099054268716e-05,7.966095625398374e-08,1.4628897739484104e-06,1.3079418530779586e-09,1.7686155010048147e-08,4.084133442749133e-06,3.76,0.0,0.024106236779143256,0.6865255063228284,0.19386611311251595,0.0036304764866461883,0.2752541486432307,0.6254201238149836,0.0006721645428979993,2.3727854446286656e-11,0.12358490877958311,0.0007984921837463677,0.03008797250316537,2.2227419023450146e-08,1.8071409873240768e-07,1.7630314381324503e-05,1.1120589832157824e-05,0.0049573741578763115,0.0061919828289489645,5.024407179181405e-10,1.900717455768374e-08,0.0001696435333574702,6.256366781447239e-05,0.12893443185241987,0.023344057149267072,0.001142404191453157,0.00012286393439925593,0.0011248197739164654,4.566966095446673e-05,0.0066583359717725075,8.192900213728389e-07,0.00841786004875487,1.61679277843992e-11,1.0904374910645424e-05,1.4716302296259382e-07,0.015826486895022793,7.105458377256036e-08,2.4198000906827805e-12,5.399034260890877e-08,4.2493331623528685e-10,0.005098345122896197,2.3146689977953653e-05,5.967048744871019e-09,1.9387471626390725e-05,6.186216291638932e-07,3.0366641389944374e-10
7.274186081404532e-05,0.8586624138788338,0.0022179766335599154,0.0007407214418104269,0.0010367651877837333,0.08354171657243147,0.0,0.0,0.0025817787387170084,0.000421836204295134,0.2657834918112892,0.009618510146050287,0.0008288717479045287,2.1446319237867767e-09,3.329641980085164e-07,1.4959526522055092e-05,0.000819008436096574,0.014714505769296662,1.3293637938811666e-07,5.6674907789611315e-09,5.318499219004333e-06,2.3437975513420225e-09,5.351577287281065e-07,5.369587790979472e-05,3.153007106185016e-07,1.2546747111453966e-05,6.80398102343287e-08,4.39453467364224e-05,1.4928692250315032e-05,8.021386735538517e-08,1.4597636971851776e-06,1.3098286771974206e-09,1.7841684265923126e-08,4.103338469733541e-06,3.76,0.0,0.023810097068888127,0.6848855802949897,0.19487151781530915,0.003639625372279954,0.27394657269113165,0.6259157630133098,0.0006705589360676544,2.3552429742961198e-11,0.12443890668748968,0.0007959845068831804,0.03027622480847491,2.209876535268581e-08,1.8184806948251186e-07,1.7617299933138158e-05,1.0991822531054791e-05,0.0049694866080719395,0.006197493648493544,5.006846429681265e-10,1.9019987786316133e-08,0.00016951473773337626,6.260661691848662e-05,0.12941891813582887,0.02332077080267071,0.0011401236878647288,0.00012264478321705874,0.0011193161027367269,4.5639648646927804e-05,0.006669221472142955,8.131162316928309e-07,0.008413371755025746,1.6046094953298788e-11,1.091667512358474e-05,1.4732814556134872e-07,0.015863872576479844,7.0799363075131e-08,2.401565885228469e-12,5.3618545583268e-08,4.218454372443685e-10,0.005121812546464733,2.324218364582362e-05,5.9462846758406265e-09,1.941728783664049e-05,6.179732959324547e-07,3.025480077496741e-10
