Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164),CF2O(49),S(125),C2HF(58),S(463),C2HF(468),C2H2F3(68),S(165),S(464),S(130),C2H2F2(59),C2H3F2(65),C2H2F3(67),CF2(43),CHFCF2(55),CF2CH(73),C2HF2(72),S(179)
1.6596932380422732e-05,0.6845896768392999,1.6831588474372398e-07,1.268786006956573e-07,1.76762532164486e-08,1.8928108562076365e-06,0.0,0.0,3.2374904077171307e-06,9.389113570778777e-09,5.482397542286476e-08,3.0808121103053797e-09,1.320794643442124e-09,1.2091519025251338e-22,3.5041144072133963e-16,1.6073951868508246e-10,9.688277028781573e-09,1.4361543884697992e-05,4.4908300988990735e-21,8.503937605004437e-16,1.1810257569271826e-18,4.6096566093145026e-20,3.391750167809645e-12,7.594798672678572e-15,1.2825552628783975e-13,4.122070020151301e-18,1.3930550589313258e-22,1.073771283173937e-15,2.12018403383249e-15,7.070271492327358e-18,1.340869250430035e-13,2.3836436358520287e-20,3.0717175310192513e-20,3.583598116571347e-17,3.76,0.0,0.9157680942768033,0.9996187992850034,1.3008931752839454e-06,1.5504442660392354e-08,0.03692609865915323,0.03694447019839294,0.00036291665914656347,8.638174818354232e-13,1.417522584137026e-05,5.048144807202232e-06,1.7544287702870049e-06,7.876313396351425e-10,1.3543701248826513e-12,4.258628389544743e-08,8.619266057258608e-09,9.688711705834183e-09,3.0583549575488396e-12,3.7082755483045886e-07,2.515740052061687e-08,1.057694004808579e-07,2.709006206853541e-07,2.270047567467066e-06,1.8609366188874874e-09,1.3997715328708665e-10,1.963198129341719e-08
1.7055218084761498e-05,0.6847087169317276,1.7477662251607757e-07,1.311131191899194e-07,1.8332276876194833e-08,2.0159690205435403e-06,0.0,0.0,3.3471957976574193e-06,9.87384419941296e-09,6.028937041475014e-08,3.3678735995158394e-09,1.415202503974617e-09,1.3842557616653742e-22,3.862895746000357e-16,1.7063461876315895e-10,1.0193949175728177e-08,1.5165474760700115e-05,5.259187944817827e-21,9.222824899616302e-16,1.3769375579471752e-18,5.19787625357003e-20,3.6005991060469873e-12,8.504252253895448e-15,1.3541136971715168e-13,4.934904381081292e-18,1.608125556091394e-22,1.2303044657263418e-15,2.4052840611178577e-15,7.831734072910931e-18,1.4600710091795896e-13,2.6896516600509023e-20,3.4694649677655345e-20,4.1488422113974186e-17,3.76,0.0,0.9147682252413181,0.999617845002656,1.3862890264715117e-06,1.6730031792037234e-08,0.03792466455029922,0.03794406565367863,0.00036291630694250073,8.870223819946349e-13,1.4961845286059607e-05,5.256504044933131e-06,1.8521237603643254e-06,8.200063935151479e-10,1.430786534897191e-12,4.434687280586554e-08,9.041795123284896e-09,1.0765033472071544e-08,3.144551048557015e-12,3.9144484360707503e-07,2.6286855828899506e-08,1.101902492742246e-07,2.958002872960447e-07,2.4245971548665093e-06,1.982646076003814e-09,1.4920294021435683e-10,2.1062857683321164e-08
1.7513503789100263e-05,0.6848276282270066,1.813208940542947e-07,1.3535548034999084e-07,1.8994744366625698e-08,2.1437001619434837e-06,0.0,0.0,3.458386734818887e-06,1.0370223200539639e-08,6.612837982414468e-08,3.672284799162697e-09,1.5134584446671023e-09,1.579098833484589e-22,4.2471838000904367e-16,1.8082534274969498e-10,1.0714181206129034e-08,1.5991307105112516e-05,6.1316962804251074e-21,9.980697969714022e-16,1.5985101715262035e-18,5.840775894500765e-20,3.815693789820898e-12,9.49560339567205e-15,1.4281284628591096e-13,5.879290159375071e-18,1.8506031405069774e-22,1.404659647238979e-15,2.7205000754872734e-15,8.65575579896871e-18,1.5867592136260213e-13,3.0257909481044536e-20,3.906556834600125e-20,4.784990996424029e-17,3.76,0.0,0.9137694376331408,0.999616866068397,1.474758438284434e-06,1.801811155729919e-08,0.03892211358822713,0.03894257242557552,0.0003629159457968921,9.101932003855165e-13,1.5769323028178707e-05,5.468123232206741e-06,1.9524362816587065e-06,8.528790383187963e-10,1.5092773813954258e-12,4.613505848024814e-08,9.471661288770689e-09,1.193063452464115e-08,3.2308390888653746e-12,4.1261223331880757e-07,2.7445178526992357e-08,1.14681294974134e-07,3.2221528939560874e-07,2.585483558183619e-06,2.108902835941739e-09,1.5877598961371678e-10,2.255294118703298e-08
1.797178949343903e-05,0.6849464108759599,1.8794780984920615e-07,1.3960521106779872e-07,1.966358347472212e-08,2.2760568933196426e-06,0.0,0.0,3.571093670926521e-06,1.0878327205182518e-08,7.235538986363327e-08,3.994551401690241e-09,1.615606908557187e-09,1.7953056913524303e-22,4.658030508120861e-16,1.913111861184939e-10,1.124920636093027e-08,1.6839041849725785e-05,7.118946304171404e-21,1.0778541171962517e-15,1.8482683457028294e-18,6.54162564951487e-20,4.037023965116018e-12,1.0574078646697835e-14,1.5046599615867106e-13,6.972118786249896e-18,2.123326312392298e-22,1.5983472383876649e-15,3.0682663434917768e-15,9.546193302758899e-18,1.7212373944218586e-13,3.3942234749814255e-20,4.3858104565004427e-20,5.4988417610341546e-17,3.76,0.0,0.9127717302086821,0.999615862444903,1.5663280650746136e-06,1.9370416622794425e-08,0.039918446942165835,0.03993999169193685,0.0003629155756961959,9.333299932850914e-13,1.65976297133705e-05,5.682958840692485e-06,2.055364043969855e-06,8.862422387287011e-10,1.5898408498215787e-12,4.7950472993604826e-08,9.90870897824928e-09,1.3190515216865731e-08,3.3172189842662207e-12,4.343291571660509e-07,2.863274948673906e-08,1.192416106820565e-07,3.501928168551186e-07,2.752805053255395e-06,2.2397564396945888e-09,1.68700117041446e-10,2.4102889428824163e-08
1.8430075197777795e-05,0.6850650650291429,1.946564770955294e-07,1.438618491820304e-07,2.033872244879738e-08,2.4130910664217244e-06,0.0,0.0,3.685346887215008e-06,1.1398241818366108e-08,7.89849310472491e-08,4.335177928582771e-09,1.72169151950635e-09,2.0345866492928798e-22,5.096498983512454e-16,2.0209159380042634e-10,1.1799257956073291e-08,1.7708679900071245e-05,8.232261923969927e-21,1.1617335455421612e-15,2.128908649554466e-18,7.303783351472522e-20,4.264578309539463e-12,1.1745123575790051e-14,1.5837696451671093e-13,8.231913270556911e-18,2.4293668848896837e-22,1.812966386977001e-15,3.4511651406645673e-15,1.0507078186353857e-17,1.86381657604708e-13,3.797215970424813e-20,4.910177982047147e-20,6.297663028197534e-17,3.76,0.0,0.9117751017270553,0.9996148340951244,1.6610241730334252e-06,2.0788707368240378e-08,0.040913665780009406,0.04093632462926396,0.00036291519662694075,9.564328168386837e-13,1.7446736037850462e-05,5.900967038906792e-06,2.1609047578604717e-06,9.200889174612903e-10,1.672475126221446e-12,4.9792745846364595e-08,1.0352786413413642e-08,1.4549820173239106e-08,3.4036906414876378e-12,4.565950515134293e-07,2.984994319378306e-08,1.2387026281085427e-07,3.7978015076153285e-07,2.9266585890309306e-06,2.375255361618678e-09,1.7897905614404217e-10,2.5713344528140558e-08
1.888836090211656e-05,0.6851835908368447,2.0144600008518776e-07,1.4812494300459048e-07,2.1020089993527462e-08,2.55485377234362e-06,0.0,0.0,3.801176481938152e-06,1.1930061363344273e-08,8.60316752545152e-08,4.694667645351028e-09,1.8317550885460592e-09,2.298739436266155e-22,5.563662881516516e-16,2.1316596152665363e-10,1.2364569012327867e-08,1.8600222129578675e-05,9.483727040949194e-21,1.2498058367955137e-15,2.443306345941115e-18,8.130693214695306e-20,4.498344462348023e-12,1.3014407982857164e-14,1.6655199889327003e-13,9.678935822261774e-18,2.7720444046783813e-22,2.050208153850541e-15,3.871933352129368e-15,1.1542621633683911e-17,2.0148154015489718e-13,4.237142737129212e-20,5.482749888749668e-20,7.189216209786339e-17,3.76,0.0,0.9107795509500658,0.9996137809822996,1.7588726433163056e-06,2.2274769814210452e-08,0.04190777126832848,0.04193157241270931,0.0003629148085757443,9.795017270595182e-13,1.8316612748194085e-05,6.122103711312052e-06,2.2690561346638997e-06,9.544119582762884e-10,1.7571783972484666e-12,5.1661504126182846e-08,1.0803745511001962e-08,1.6013837466334566e-08,3.4902539681896692e-12,4.794093558754746e-07,3.109712775367538e-08,1.2856631149721642e-07,4.110246543323933e-07,3.1071397785705126e-06,2.515447013096668e-09,1.8961645892879135e-10,2.738493324322171e-08
1.9346646606455327e-05,0.6853019884490882,2.083154805913095e-07,1.5239405091687595e-07,2.170761526881031e-08,2.7013953423023864e-06,0.0,0.0,3.918612358106014e-06,1.247388863369491e-08,9.351043281906294e-08,5.073522479029112e-09,1.945839619699736e-09,2.5896507506246216e-22,6.060605848251501e-16,2.2453363731905245e-10,1.2945371928744682e-08,1.951366937389924e-05,1.0886212894829562e-20,1.3421684062640269e-15,2.7945223634747692e-18,9.025884714096947e-20,4.738309053059186e-12,1.438783109281226e-14,1.749974470562077e-13,1.1335299296740996e-17,3.154941158615164e-22,2.3118587287059245e-15,4.333469241659516e-15,1.2657219001592145e-17,2.1745602540945745e-13,4.716488455429023e-20,6.106758465872828e-20,8.181777774639708e-17,3.76,0.0,0.9097850766421979,0.9996127030699723,1.859898975153278e-06,2.3830415507460515e-08,0.0429007645723813,0.04292573621607951,0.000362914411529386,1.0025367798433106e-12,1.9207230641133746e-05,6.346324477195718e-06,2.3798158864917165e-06,9.892042089210626e-10,1.8439488501697592e-12,5.3556372667869577e-08,1.1261441783444133e-08,1.7587997665338667e-08,3.5769088729602705e-12,5.027715129001842e-07,3.237466490039244e-08,1.3332881100895114e-07,4.439737640140372e-07,3.2943428906212914e-06,2.660377747037976e-09,2.006158960746923e-10,2.911826710640608e-08
1.9804932310794093e-05,0.6854202580156293,2.1526401824391555e-07,1.5666874101576736e-07,2.2401227891112515e-08,2.8527653486815715e-06,0.0,0.0,4.037684211450895e-06,1.3029834652992878e-08,1.0143614964027283e-07,5.472242938269399e-09,2.063986315455966e-09,2.909298349566681e-22,6.588420941590423e-16,2.36193922959281e-10,1.3541898194465955e-08,2.0449022425394726e-05,1.2453405444854612e-20,1.4389183304184602e-15,3.1858103677274025e-18,9.992971353923588e-20,4.98445773267075e-12,1.587152672869736e-14,1.8371975522948524e-13,1.3225082470135682e-17,3.5819178042262956e-22,2.5998026840232357e-15,4.8388393879708285e-15,1.3855454384538902e-17,2.3433853755278154e-13,5.2378509576355695e-20,6.785581272059956e-20,9.284161922962047e-17,3.76,0.0,0.9087916775706036,0.9996116003220054,1.964128288961803e-06,2.5457481369167348e-08,0.04389264685612451,0.04391881721183807,0.00036291400547473036,1.0255380309564868e-12,2.011856056336511e-05,6.573584709359954e-06,2.4931817262412597e-06,1.0244584840757201e-09,1.9327846728721114e-12,5.547697421168466e-08,1.172573424220129e-08,1.927787275882366e-08,3.6636552653096375e-12,5.266809683505021e-07,3.36829100076681e-08,1.3815681014790806e-07,4.786749807633397e-07,3.4883608417625826e-06,2.810092862968858e-09,2.1198085731474806e-10,3.0913942554102156e-08
2.026321801513286e-05,0.6855383996859585,2.2229071089747256e-07,1.6094859080772425e-07,2.3100857937081818e-08,3.0090126063335354e-06,0.0,0.0,4.158421518624729e-06,1.3598018441791224e-08,1.0982390431741187e-07,5.891328036046644e-09,2.1862355820215958e-09,3.2597524567816274e-22,7.148209985654349e-16,2.4814607537851294e-10,1.4154378134549273e-08,2.1406282027792485e-05,1.4199832790619347e-20,1.5401523475358584e-15,3.620623930506717e-18,1.1035649163731726e-19,5.236775205806211e-12,1.7471868460631115e-14,1.9272546677580605e-13,1.5374449103574096e-17,4.057129567435942e-22,2.9160262650456313e-15,5.391285787098932e-15,1.5142105144677273e-17,2.5216329822345545e-13,5.803944002418666e-20,7.52274456558768e-20,1.0505743760530557e-16,3.76,0.0,0.9077993525050891,0.999610472702597,2.0715853294630723e-06,2.7157829510518185e-08,0.04488341928222343,0.04491081657110844,0.0003629135903987314,1.0485055360310712e-12,2.1050573411362873e-05,6.8038395526216e-06,2.6091513676031025e-06,1.0601675682668593e-09,2.0236840538679168e-12,5.7422929560021145e-08,1.2196485303730882e-08,2.1089174954428394e-08,3.750493055664128e-12,5.51137171083763e-07,3.502221210312106e-08,1.430493526485583e-07,5.151758615118413e-07,3.689285189117016e-06,2.964636612398206e-09,2.2371475186018872e-10,3.27725410531763e-08
2.0721503719471625e-05,0.6856564136092996,2.293946549907268e-07,1.6523318694830592e-07,2.3806435949475502e-08,3.1701851741349132e-06,0.0,0.0,4.280853525630566e-06,1.417856679165308e-08,1.1868890530584282e-07,6.33127521486272e-09,2.312627034429277e-09,3.643176978665227e-22,7.741083017491217e-16,2.60389308066685e-10,1.478304068604155e-08,2.238544887100209e-05,1.6140892592559793e-20,1.645966858343427e-15,4.102623796262083e-18,1.2157695399059292e-19,5.495245257318904e-12,1.9195474727301993e-14,2.0202122130671332e-13,1.7811770808320365e-17,4.58504304282564e-22,3.262620714166016e-15,5.994233119641242e-15,1.6522146409049732e-17,2.70965337762238e-13,6.417600034237595e-20,8.321926705280978e-20,1.1856482965908672e-16,3.76,0.0,0.9068081002181039,0.999609320176294,2.182294468805981e-06,2.893334701953495e-08,0.045873083012062194,0.045901735463676915,0.0003629131662885394,1.0714393505870823e-12,2.2003240131206016e-05,7.0370439421284035e-06,2.7277225250684593e-06,1.0963242187085481e-09,2.1166451823010688e-12,5.9393857732530325e-08,1.2673560698008052e-08,2.302775535821078e-08,3.837422155360333e-12,5.761395730291502e-07,3.639291388492723e-08,1.480054775724057e-07,5.535240108080818e-07,3.897206123623235e-06,3.1240522045730917e-09,2.3582090882825734e-10,3.469462922470856e-08
2.117978942381039e-05,0.6857742999346106,2.3657494589959886e-07,1.6952212501523792e-07,2.451789294481069e-08,3.3363303567883756e-06,0.0,0.0,4.405009236490141e-06,1.4771614045982295e-08,1.2804648809484808e-07,6.792580274415474e-09,2.443199501557357e-09,4.0618316718830326e-22,8.368157754441508e-16,2.729227925039813e-10,1.54281132008551e-08,2.3386523586092034e-05,1.8292879457460624e-20,1.756457926662993e-15,4.635685245757111e-18,1.3362967327299917e-19,5.759850781658046e-12,2.1049213926988688e-14,2.1161375397528693e-13,2.056775374353005e-17,5.170453661898855e-22,3.6417856280541605e-15,6.6512961815339816e-15,1.800075553601155e-17,2.907805061148943e-13,7.081772899319422e-20,9.186961519668975e-20,1.3346947943317748e-16,3.76,0.0,0.9058179194847272,0.9996081427080061,2.296279709709613e-06,3.07859457226971e-08,0.04686163920575351,0.04689157505799548,0.0003629127331314071,1.0943395300190087e-12,2.2976531718412357e-05,7.273152621509537e-06,2.848892913936532e-06,1.1329211681514638e-09,2.2116662479528034e-12,6.138937611981905e-08,1.315682937953786e-08,2.509960253657268e-08,3.924442476637342e-12,6.01687629163206e-07,3.779535174103622e-08,1.5302421969868308e-07,5.937670726361916e-07,4.112212463864359e-06,3.2883818127778865e-09,2.4830257770013843e-10,3.668075896633047e-08
2.1638075128149157e-05,0.6858920588105847,2.438306782839539e-07,1.7381500930256666e-07,2.5235160421900863e-08,3.5074947068640295e-06,0.0,0.0,4.530917402149521e-06,1.537730188740656e-08,1.379121124067081e-07,7.275737301747645e-09,2.5779910311386484e-09,4.51807329847158e-22,9.030558957645503e-16,2.85745659544499e-10,1.6089821272310425e-08,2.440950674042543e-05,2.06730123333517e-20,1.8717212800571965e-15,5.223905556668395e-18,1.4655400657477429e-19,6.030573816256505e-12,2.3040209475331075e-14,2.215098950649356e-13,2.3675569079715204e-17,5.818503743915266e-22,4.055832345599165e-15,7.366287476935309e-15,1.9583316546159156e-17,3.1164548344257864e-13,7.799540558010386e-20,1.012184164222757e-19,1.4988340453385061e-16,3.76,0.0,0.9048288090826554,0.9996069402630218,2.413564688635209e-06,3.271756192460878e-08,0.047849089022148,0.04788033652118466,0.0003629122909146687,1.117206129582143e-12,2.3970419217782324e-05,7.512120160878249e-06,2.972660250321777e-06,1.1699511277199318e-09,2.3087454412474844e-12,6.34091006358924e-08,1.3646163440795158e-08,2.731084096377357e-08,4.011553932628462e-12,6.277807974834526e-07,3.9229855770992706e-08,1.581046099117817e-07,6.359527224098185e-07,4.33439165044635e-06,3.457666581046785e-09,2.611629288368272e-10,3.87314675745738e-08
2.2554646536826692e-05,0.686127194807969,2.58564844571976e-07,1.824110761849548e-07,2.668685528441837e-08,3.865063373361166e-06,0.0,0.0,4.788104771997124e-06,1.6627201541789284e-08,1.5922992905075108e-07,8.309574648954294e-09,2.860379593687264e-09,5.553235099427426e-22,1.0465871697855624e-15,3.122558699253575e-10,1.7464036814648173e-08,2.6521200290078646e-05,2.6191377476412043e-20,2.1169460749090528e-15,6.583367531186666e-18,1.7517877870189362e-19,6.5902964358893835e-12,2.7463768375247505e-14,2.422407996744449e-13,3.109252522874045e-17,7.324939075749623e-22,4.998395860136861e-15,8.986340414605347e-15,2.3082890011395032e-17,3.5667579789736323e-13,9.408808840567584e-20,1.2217922126319767e-19,1.8772034143922651e-16,3.76,0.0,0.9028537943962208,0.9996044603060759,2.6581265944752703e-06,3.682571269941754e-08,0.04982067415219264,0.04985462971601694,0.0003629113792527499,1.1628388095770297e-12,2.6019866377780765e-05,7.998449339130762e-06,3.227976634220849e-06,1.2452808300885555e-09,2.509070975712975e-12,6.751962523078977e-08,1.4642531265181581e-08,3.217665863231147e-08,4.186049905707967e-12,6.816003176017522e-07,4.219635145796177e-08,1.6844644095725836e-07,7.263425982294611e-07,4.80061140661325e-06,3.8112610708154325e-09,2.8803196707363747e-10,4.3028698317567294e-08
2.337956080463647e-05,0.6863383828151488,2.720745189909071e-07,1.9015723470623418e-07,2.8012575513360482e-08,4.204492427296487e-06,0.0,0.0,5.0258496698929784e-06,1.7796906504976943e-08,1.8031100376914905e-07,9.319681278495598e-09,3.129324377224654e-09,6.639098370779911e-22,1.1889877992807987e-15,3.3709524478683346e-10,1.8759946551506262e-08,2.849665557159721e-05,3.2130796375072473e-20,2.354923082343139e-15,8.04144509600704e-18,2.0433237698397851e-19,7.114771877294822e-12,3.199124824611845e-14,2.6200742440080316e-13,3.9359126231972905e-17,8.954320916539407e-22,5.9915954301417826e-15,1.0685075375574605e-14,2.6646419996818798e-17,4.0117875679412324e-13,1.1073958361050122e-19,1.4386687034432574e-19,2.2819772222097404e-16,3.76,0.0,0.9010799295024737,0.9996021425844699,2.889747150036922e-06,4.081320419705756e-08,0.05159132855894334,0.05162781806429708,0.00036291052764968385,1.2037939303669277e-12,2.7934517366869402e-05,8.445464223777708e-06,3.4666200452438313e-06,1.3144849895627332e-09,2.6963846129770264e-12,7.129800426405896e-08,1.5558784059792957e-08,3.709677471096118e-08,4.3434071087603955e-12,7.318967928307018e-07,4.497904760554222e-08,1.7795513696313247e-07,8.148157875060109e-07,5.2455891452109435e-06,4.146834700391941e-09,3.1353939961892337e-10,4.712216132446951e-08
2.420447507244625e-05,0.6865491601868567,2.858145466942329e-07,1.9791040453117554e-07,2.9356079438942466e-08,4.56087345753888e-06,0.0,0.0,5.26970696785143e-06,1.9010084688556947e-08,2.0328394921234635e-07,1.040818718043499e-08,3.412495489051339e-09,7.887955904347233e-22,1.3446098049571234e-15,3.6285698834057923e-10,2.0113169255411086e-08,3.0543099627456996e-05,3.9122327331244937e-20,2.6098357481066066e-15,9.752913983099195e-18,2.369564168615002e-19,7.65875239555838e-12,3.7086404508177146e-14,2.828683206143089e-13,4.940880406831744e-17,1.0884524742481173e-21,7.139229358406258e-15,1.2640663167995731e-14,3.064039209482195e-17,4.4969253924086413e-13,1.2966577643558786e-19,1.6851447404704587e-19,2.756237653998827e-16,3.76,0.0,0.8993095135911409,0.9995997434171262,3.1324100539817317e-06,4.508791342064705e-08,0.05335841626894598,0.05339753135822287,0.0003629096465040639,1.2446411063025737e-12,2.9915451038076914e-05,8.901029231357615e-06,3.7136420852495994e-06,1.384978047815616e-09,2.89033847127816e-12,7.514878621915643e-08,1.6492834231505802e-08,4.256979063980169e-08,4.501058277262743e-12,7.839511372218045e-07,4.787048727387025e-08,1.8764836336793005e-07,9.103250368616363e-07,5.71510332232449e-06,4.499056665906715e-09,3.4031951186694143e-10,5.1432561793127754e-08
2.502938934025603e-05,0.68675952778073,2.997796655094419e-07,2.0566857090774328e-07,3.0716986326010076e-08,4.934451114925683e-06,0.0,0.0,5.5198338175209365e-06,2.0267801935280174e-08,2.282430573279711e-07,1.1577903615974178e-08,3.7100872785106905e-09,9.317213508207874e-22,1.5141273870742262e-15,3.895347387807351e-10,2.1524940739067805e-08,3.266053287883783e-05,4.7303397558840596e-20,2.8822302823554596e-15,1.1750714722474332e-17,2.7330687322219943e-19,8.22210584612654e-12,4.280065435320498e-14,3.048667872924048e-13,6.154270843403104e-17,1.3160698809066084e-21,8.459274091570784e-15,1.488354584288625e-14,3.5104247672899026e-17,5.024623498937346e-13,1.510945316941087e-19,1.9641656233656318e-19,3.3091490916535133e-16,3.76,0.0,0.8975425396266558,0.9995972626169143,3.3862403421494766e-06,4.966197780808619e-08,0.0551219439961139,0.05516377635667134,0.0003629087357480906,1.2853806553464036e-12,3.1962500289469015e-05,9.364875460455815e-06,3.969029465027355e-06,1.4567170748449146e-09,3.0909220211672355e-12,7.906969735811901e-08,1.7444038713965596e-08,4.86360948656266e-08,4.659002935695753e-12,8.377602949254642e-07,5.0872372001306164e-08,1.9752037737457414e-07,1.0131485336403644e-06,6.209613522438374e-06,4.8681307260512564e-09,3.6838801020738435e-10,5.596252201731398e-08
