Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164),CF2O(49),S(125),C2HF(58),S(463),C2HF(468),C2H2F3(68),S(165),S(464),S(130),C2H2F2(59),C2H3F2(65),C2H2F3(67),CF2(43),CHFCF2(55),CF2CH(73),C2HF2(72),S(179),C2H3F2(64),CHF2(82),CHF3(42),S(1244),S(1385),CF2O2(181),CF2O2(276),CH2F2(41),S(203),S(1542),CHO2(322),C2F(467),S(174),S(413),S(1894),C2H3F2(66),C2HF4(54),CHFO(47),S(2753),S(512),CF2CF2(61),C2HF3(169),C2HF4(69),C2HFO(577),S(3833),S(2867),F(37),S(344),CFO(51),C1OO1(180),CH2O2(318),C2H2O(623),S(3850),S(970),S(2764),CHF2O(206),CF3(45),S(1375),C3HF3(994),CH2F(46),S(2131),CF3O2(511),S(1368),C2HF5(81),CH2CFO(79),C2F5(3279)
0.0005728070226928695,0.7873027875493178,0.04428101109438625,0.013936405282372744,0.016195877016719994,0.04058850341480804,0.0,0.0,0.0001032013840843527,6.986035583497598e-06,0.33013259853342275,0.3162642507172272,1.1071897073555863e-06,1.2220905491015598e-08,1.1811349645728721e-08,1.274351669178512e-08,3.8904469959838826e-08,5.7632350251995923e-08,4.512304610722748e-08,1.3637831868822168e-11,3.410613815512024e-10,3.91170091254859e-13,4.1813152584701185e-09,8.424258325495193e-09,2.4848553504897897e-11,2.219073795017632e-08,1.2927015706474704e-12,7.298360965858366e-13,5.705210816893782e-15,1.5949235531408152e-15,7.274856757376197e-10,3.260375013514014e-14,5.1084626782981866e-12,7.25987579499267e-14,3.76,0.0,1.1935139845914399e-13,0.0764851583092819,0.39167569967986315,6.618962780167087e-08,2.904949548822129e-09,0.7389838504965928,4.5981117116539264e-05,1.1737061180318195e-20,0.4621960115650587,2.2900352329154745e-13,6.262704300674106e-06,1.338593023667001e-18,1.4040620602807671e-11,7.213112553877606e-15,4.0665423251758505e-12,3.3604416802096496e-15,9.192099993421276e-17,7.459070192095785e-11,8.965473924589895e-11,3.549652028124983e-14,4.059335376506053e-06,4.461669306115349e-13,4.754810236729441e-10,4.526407084104461e-11,1.7781644479545612e-10,2.311515951671085e-11,4.159778926627616e-07,3.547376182170862e-08,3.078603619008383e-14,4.0979139562088054e-19,7.48949296036916e-08,5.571613177244886e-10,5.49495232711199e-09,9.75078066559015e-15,5.397114508066976e-20,3.193599895075752e-09,1.1359022960385374e-08,3.5972725339076895e-16,9.8265791399773e-12,8.127615029345108e-16,9.390233358376275e-12,1.448928276383608e-13,7.530798672862445e-06,1.765571457170188e-18,5.920081865483494e-19,4.3808965851299375e-13,1.332272086154164e-17,3.161263410783725e-13,1.0622754350792018e-12,3.282502967890198e-15,4.7602066034955245e-06,2.8100074281458194e-05,8.917409359064568e-09,9.759352459205897e-06,6.75336756780099e-15,1.5420463834445534e-15,2.5672455924492666e-12,3.8884125197069416e-14,4.018353442737136e-19,1.1001833969630028e-17,2.4043415104664902e-05,6.70395546206443e-09,0.00033074022971017427,1.492373342034604e-12,1.3880723765684722e-11,6.346103037967225e-09,9.5024231151104e-13,1.0603722317140662e-08,3.374784822418565e-14,2.568679812596554e-13,8.733809320335998e-15
0.0005732051975014696,0.7872645421219001,0.04424945976310976,0.01389914668941327,0.016176174225725613,0.040610110630281124,0.0,0.0,0.00010288517472321875,6.974745445850391e-06,0.3295824831609274,0.31682538015464207,1.1051958580946943e-06,1.1925067867107996e-08,1.1500713364273338e-08,1.2413432454197844e-08,3.793766193882901e-08,5.6389040151651716e-08,4.390873510998665e-08,1.3278479708738644e-11,3.3285833115636523e-10,3.816113653557e-13,4.066646805528396e-09,8.210792201240667e-09,2.419894831575556e-11,2.159771356732218e-08,1.2612464204600764e-12,7.062361263658046e-13,5.439522326474831e-15,1.5401785913246659e-15,7.091516599012475e-10,3.1728369348601286e-14,4.9721961840602154e-12,7.061366732439075e-14,3.76,0.0,1.1557298089271435e-13,0.07623658817723822,0.39166928425205666,6.459399041635783e-08,2.8119197187316438e-09,0.7390052896414464,4.583168234832736e-05,1.1324809126280325e-20,0.46218542283762665,2.2562185335368526e-13,6.094968198833641e-06,1.3146002083378886e-18,1.3664423267996773e-11,7.120243755624055e-15,3.92840070247385e-12,3.363400354845356e-15,8.898443502441741e-17,7.219402202504068e-11,8.673363801005984e-11,3.50561887554528e-14,4.06058646077266e-06,4.411305391093128e-13,4.6100577445936746e-10,4.3892658781224e-11,1.7177628745792006e-10,2.2360528332791703e-11,4.159783149107418e-07,3.552239000778364e-08,2.964495703323376e-14,3.9460307214180133e-19,7.470025837681467e-08,5.557097683259598e-10,5.5004038928896234e-09,9.402868485737314e-15,5.197694676102529e-20,3.1959726547877674e-09,1.1038654787697839e-08,3.472997712382484e-16,9.795133730512289e-12,8.103226173004527e-16,9.083857720309688e-12,1.4496692166219214e-13,7.532785494283384e-06,1.7608188831990394e-18,5.825136563389777e-19,4.3825233460568157e-13,1.2905915789516458e-17,3.1626272076167696e-13,1.026847122748326e-12,3.252472479641793e-15,4.729071878139967e-06,2.8066702271538237e-05,8.601914549672048e-09,9.755219779087853e-06,6.573713051625637e-15,1.500697119644994e-15,2.4965067305666823e-12,3.7812587795787836e-14,3.955792534468089e-19,1.0971342477874559e-17,2.402967084088825e-05,6.71213112812845e-09,0.00033074018699043187,1.4675006771098772e-12,1.3541069479827817e-11,6.295927258113603e-09,9.48354552944229e-13,1.0603720150079017e-08,3.382349144874669e-14,2.494636388056413e-13,8.746869564754688e-15
0.0005736033723100697,0.7872264275700378,0.04421776887298469,0.013861976172176483,0.016156480446664092,0.0406316179021627,0.0,0.0,0.00010257015218443511,6.963473834124979e-06,0.32903465857858966,0.31738420137397594,1.1032147906320566e-06,1.1636646503648508e-08,1.1198561643984599e-08,1.209226341664846e-08,3.699599091607984e-08,5.517920719464391e-08,4.27285241899493e-08,1.2928939322281096e-11,3.2486275111031084e-10,3.7229934066878374e-13,3.955241044331353e-09,8.002991119220702e-09,2.3567178911770757e-11,2.1021241373553892e-08,1.2306031254915884e-12,6.835377938046455e-13,5.186678265041308e-15,1.487630781730803e-15,6.913028494952176e-10,3.087743258265561e-14,4.839709156038165e-12,6.868860240032391e-14,3.76,0.0,1.1192891296231581e-13,0.07598904066886104,0.39166304064844865,6.303857531555592e-08,2.7222467796938794e-09,0.7390267091000561,4.568286235878691e-05,1.092856822631319e-20,0.4621748415691313,2.2236113734624869e-13,5.931912818040329e-06,1.2914518981595792e-18,1.3298727484233717e-11,7.0306459874076665e-15,3.795314409118921e-12,3.3664854865732616e-15,8.615251441705897e-17,6.98832717442298e-11,8.391898291648129e-11,3.4631316374431954e-14,4.0618504827834536e-06,4.3627461779291377e-13,4.4702435541785575e-10,4.256760537598118e-11,1.6596131354107212e-10,2.1633443773605964e-11,4.1597665728856257e-07,3.5571317529546185e-08,2.854967960761598e-14,3.800241027596321e-19,7.450601041031363e-08,5.542613944712834e-10,5.505863230819613e-09,9.068598717128197e-15,5.00627615376417e-20,3.198338104535402e-09,1.0727663164486081e-08,3.3534739736302317e-16,9.763766153746771e-12,8.078910785694608e-16,8.788619001639456e-12,1.450419230729711e-13,7.534754011369809e-06,1.756094039341382e-18,5.733415743160476e-19,4.3842183477189737e-13,1.2503718364971848e-17,3.164008714562416e-13,9.927261895600058e-13,3.222713556775924e-15,4.698140804379507e-06,2.8033336501322396e-05,8.29849532933535e-09,9.751071133557326e-06,6.399458726654071e-15,1.4605907324793772e-15,2.4277887215692007e-12,3.6771664131237716e-14,3.8953372969498037e-19,1.0941020375118443e-17,2.401583701545258e-05,6.720363176216217e-09,0.0003307401442340944,1.4431989755795815e-12,1.3210415977981126e-11,6.246148195394322e-09,9.464796324446748e-13,1.0603718012123562e-08,3.3899810228706265e-14,2.4228829370983877e-13,8.760066367933906e-15
0.0005740015471186698,0.7871884435172184,0.044185940690474976,0.013824894007029506,0.01613679603301539,0.04065302593414682,0.0,0.0,0.00010225631184393998,6.952220785300696e-06,0.3284891143765902,0.31794072503118653,1.1012462696943186e-06,1.135545027998461e-08,1.0904656651328366e-08,1.1779758797158627e-08,3.6078777239883026e-08,5.400190637881251e-08,4.158141847830977e-08,1.2588934517293953e-11,3.170691410864463e-10,3.6322722597806653e-13,3.8470019241838604e-09,7.800698460325685e-09,2.2952737526987972e-11,2.0460841002826284e-08,1.20074924840957e-12,6.617018388650599e-13,4.9460395488240824e-15,1.4371812335150956e-15,6.739258980516587e-10,3.0050241107115613e-14,4.7108930828951805e-12,6.682153092273843e-14,3.76,0.0,1.0841439881186107e-13,0.07574251099453283,0.3916569668992126,6.152232877734273e-08,2.635808771918264e-09,0.7390481089380706,4.55346542684797e-05,1.0547759029027265e-20,0.4621642677957328,2.192170674530636e-13,5.77340271737201e-06,1.2691192700014572e-18,1.294322928336333e-11,6.9442022166732086e-15,3.667093931727784e-12,3.369691968064634e-15,8.342146106828482e-17,6.765534132243716e-11,8.12068734878231e-11,3.4221350276313856e-14,4.063126432862165e-06,4.315927841615765e-13,4.3351955854117054e-10,4.128730662229026e-11,1.603629402836973e-10,2.0932890883341743e-11,4.1597291545620255e-07,3.562053086590016e-08,2.7498329281706938e-14,3.6603054600783353e-19,7.43121874748848e-08,5.528162092039805e-10,5.511329319945482e-09,8.747455208621514e-15,4.8225465813337254e-20,3.2006955436567594e-09,1.0425764573189493e-08,3.238526468867521e-16,9.732476246699827e-12,8.054667912505679e-16,8.504110090280166e-12,1.4511775536752454e-13,7.5367042023863825e-06,1.7513965884321055e-18,5.644807170443661e-19,4.38597838808247e-13,1.2115605542950806e-17,3.165406274846601e-13,9.598634311973115e-13,3.1932238723416783e-15,4.667412050129513e-06,2.7999977718715936e-05,8.006685347100588e-09,9.7469067183622e-06,6.23043873868117e-15,1.4216898570771765e-15,2.3610313866614554e-12,3.576044259143494e-14,3.836915619149884e-19,1.0910869947978064e-17,2.4001914842073796e-05,6.7286488957915515e-09,0.0003307401014425333,1.4194523216086844e-12,1.2888515714803298e-11,6.196762713151689e-09,9.446170816482947e-13,1.0603715902153451e-08,3.397676580674969e-14,2.353345313209247e-13,8.77339159436688e-15
0.0005743599044464099,0.7871543691342059,0.0441571797944333,0.01379159581988095,0.01611908835576876,0.04067220889130808,0.0,0.0,0.00010197486250588134,6.942108942091907e-06,0.328000065743477,0.3184396406806992,1.0994851385308306e-06,1.1108397282088825e-08,1.0646998907191621e-08,1.1505710176244803e-08,3.52736494089716e-08,5.2969391846123484e-08,4.057653027190208e-08,1.2290861282386211e-11,3.102231535871647e-10,3.5526200407791816e-13,3.752217300451948e-09,7.623218944083984e-09,2.241414813511726e-11,1.9969836696470833e-08,1.174537770170988e-12,6.42755917592402e-13,4.739398297453089e-15,1.3934928619872311e-15,6.586793567314768e-10,2.932549789735185e-14,4.5980101882799726e-12,6.518913369957991e-14,3.76,0.0,1.0535827964060981e-13,0.07552150059607461,0.3916516441371395,6.019034812329912e-08,2.560683236201794e-09,0.7390673520685267,4.540178779263076e-05,1.0217661743950236e-20,0.46215475783737126,2.1648370193769867e-13,5.634521161327427e-06,1.2496885836235934e-18,1.2631755929287435e-11,6.869006215607224e-15,3.5557049509652975e-12,3.3726774944060724e-15,8.104675550101859e-17,6.571853639764705e-11,7.885054352975913e-11,3.3864684806180444e-14,4.064284191543161e-06,4.275228887994614e-13,4.2175902322388704e-10,4.017202291571474e-11,1.5550277194693228e-10,2.0324272958647094e-11,4.159677630298975e-07,3.566505655937555e-08,2.6588177570901174e-14,3.53915881630692e-19,7.413811165579756e-08,5.515182791720794e-10,5.5162537632930135e-09,8.469202622969341e-15,4.6634841199208595e-20,3.2028096711857043e-09,1.0161603372386769e-08,3.138832484171353e-16,9.704381555294544e-12,8.032910801633509e-16,8.256901344472204e-12,1.4518665445479782e-13,7.538443692346536e-06,1.7471907699789583e-18,5.567616488290723e-19,4.387615503278236e-13,1.1777929289420325e-17,3.166676499651969e-13,9.313235370226059e-13,3.166911455274148e-15,4.639928060539902e-06,2.796996139736968e-05,7.753611460302353e-09,9.743145422210784e-06,6.082662487505875e-15,1.3876779790423496e-15,2.3025790868994e-12,3.4875025388522596e-14,3.7860032121290504e-19,1.088386875494146e-17,2.398931034191418e-05,6.736149792939472e-09,0.00033074006290110305,1.3985421534820237e-12,1.2606090476093649e-11,6.152649717981046e-09,9.42950991922237e-13,1.0603714026215972e-08,3.404654032215501e-14,2.292596713704571e-13,8.785487764875597e-15
0.00057471826177415,0.7871203998733283,0.04412831112465803,0.013758369601417644,0.01610138879606009,0.04069131253852988,0.0,0.0,0.00010169436366133994,6.932012188703719e-06,0.32751284827288,0.3189367116120823,1.0977338208682966e-06,1.0866913043329933e-08,1.0395665519805839e-08,1.1238311396055933e-08,3.4487327479787895e-08,5.1961833757442724e-08,3.9596992236191827e-08,1.2000104362051304e-11,3.035326329231053e-10,3.4748111798632644e-13,3.6598566143654955e-09,7.449970088535104e-09,2.1888845765370598e-11,1.949114302339202e-08,1.1489327756481233e-12,6.244522819956327e-13,4.541731019948468e-15,1.35136252437187e-15,6.437953169470996e-10,2.8618943253209226e-14,4.487940831234047e-12,6.360075316303855e-14,3.76,0.0,1.0240009627811679e-13,0.07530130732403541,0.3916464559662603,5.888853512768308e-08,2.488000112981326e-09,0.7390865794007875,4.5269412555056425e-05,9.899118558144113e-21,0.46214525400432577,2.1383853127989037e-13,5.499121735220157e-06,1.230869344617341e-18,1.23280947818576e-11,6.796194324433708e-15,3.447981424677141e-12,3.3757538892837657e-15,7.874825495186711e-17,6.384427930350543e-11,7.657158800227148e-11,3.351928636460444e-14,4.065450165499289e-06,4.2358468555204477e-13,4.1035940935432305e-10,3.9090646214942135e-11,1.508055694527915e-10,1.9735673186079967e-11,4.159609179120683e-07,3.570979429473495e-08,2.5710872318929632e-14,3.4223846971228925e-19,7.396438272118917e-08,5.502229511081628e-10,5.521182198209597e-09,8.200779154644842e-15,4.510163826232156e-20,3.2049161128343885e-09,9.90439053077743e-09,3.0425726811481185e-16,9.676349475549233e-12,8.011211277909343e-16,8.017789357857783e-12,1.452561165438994e-13,7.540168317771204e-06,1.7430051636579275e-18,5.492760451491157e-19,4.3893006900070133e-13,1.145089835487217e-17,3.167957352056028e-13,9.037311645297758e-13,3.1408135871504025e-15,4.612605918969746e-06,2.7939951860825662e-05,7.509263157838653e-09,9.73937165058325e-06,5.938877711089432e-15,1.354584925712593e-15,2.2456275652906265e-12,3.4012343257621006e-14,3.73661584795742e-19,1.0856992099124863e-17,2.397663612090557e-05,6.743690265462532e-09,0.00033074002433313674,1.3780581932110846e-12,1.2330389540894841e-11,6.1088507505779195e-09,9.412942485821156e-13,1.060371217131619e-08,3.4116776543230714e-14,2.2335343032366807e-13,8.797676483104044e-15
0.0005750407833691161,0.7870899171891345,0.04410223849890862,0.013728527687939737,0.016085466336314504,0.040708438428371754,0.0,0.0,0.00010144272460968762,6.922938032423859e-06,0.3270759119792349,0.3193825045657528,1.0961658943810532e-06,1.0654231776795883e-08,1.0174741775772294e-08,1.1003200390877373e-08,3.379533879067225e-08,5.107584518905133e-08,3.873653271236465e-08,1.1744525394353369e-11,2.97641027937287e-10,3.40632171005996e-13,3.5787514803401783e-09,7.29757641221762e-09,2.1427152793544006e-11,1.9070578790428125e-08,1.126394416273576e-12,6.085075637287807e-13,4.371171164985553e-15,1.314725590028926e-15,6.307022083642137e-10,2.799820596984162e-14,4.3912239271692385e-12,6.220774755954795e-14,3.76,0.0,9.9818860724055e-14,0.07510382917627725,0.39164190053223896,5.7742109284155625e-08,2.4246074522702013e-09,0.7391038705270105,4.5150693139002175e-05,9.62197470565807e-21,0.4621367058124798,2.1153094506087826e-13,5.380164570695547e-06,1.2144380722842442e-18,1.2061311088173383e-11,6.732638522914044e-15,3.354061885687927e-12,3.3785975860429764e-15,7.674271333218202e-17,6.220924004416832e-11,7.458456973817636e-11,3.3217760860586905e-14,4.066506037843356e-06,4.201494319955969e-13,4.0039898355017904e-10,3.814552459636477e-11,1.4671279761040142e-10,1.922250011196731e-11,4.1595330908124237e-07,3.5750232405032296e-08,2.4948377129959018e-14,3.320894226557256e-19,7.380832424503905e-08,5.490593877361209e-10,5.525620658026795e-09,7.967316847242401e-15,4.3769111821156106e-20,3.2068049322344712e-09,9.678683550337936e-09,2.958777757534324e-16,9.65117405921429e-12,7.991730504602238e-16,7.809290560357766e-12,1.453190734616428e-13,7.541707768114155e-06,1.7392549653412618e-18,5.427322236146851e-19,4.390856767163524e-13,1.116538847725208e-17,3.1691183373789585e-13,8.796816076703317e-13,3.1175075735464197e-15,4.588153583763193e-06,2.7912949509620136e-05,7.2965589203566054e-09,9.735964704983778e-06,5.812792355883978e-15,1.3255658512100512e-15,2.195621388933565e-12,3.325486835112364e-14,3.69342929591516e-19,1.0832907877369956e-17,2.3965170421429195e-05,6.750509097920673e-09,0.00033073998960001823,1.3599782830703869e-12,1.2087870444038646e-11,6.069698325710713e-09,9.398109256537986e-13,1.0603710519289823e-08,3.418036460056579e-14,2.1817792718947812e-13,8.80872132229401e-15
0.0005753633049640822,0.7870595192272758,0.04407608102963126,0.013698744343788986,0.01606955082814351,0.040725500852412194,0.0,0.0,0.00010119185031814568,6.913876135473891e-06,0.3266404473725616,0.31982681510110245,1.0946056759142476e-06,1.0445865385158297e-08,9.958697943398586e-09,1.077322019936872e-08,3.3117887380191274e-08,5.020910833671745e-08,3.789559626725665e-08,1.1494590861850953e-11,2.9186971849227866e-10,3.339256259694025e-13,3.4995123270164632e-09,7.1484496685111845e-09,2.0975705126204546e-11,1.865949799876679e-08,1.1043245052086596e-12,5.930454869765812e-13,4.207275125131761e-15,1.2792562223647077e-15,6.178890903564095e-10,2.7391482005583894e-14,4.296675547637069e-12,6.084838441636755e-14,3.76,0.0,9.731217466370006e-14,0.07490700761233458,0.3916374519736177,5.661903773267335e-08,2.36307194042114e-09,0.7391211489199455,4.503236844657756e-05,9.353552320574278e-21,0.46212816262049783,2.0929050704165499e-13,5.26389020839458e-06,1.1984697092336074e-18,1.1800546200991285e-11,6.670897376331403e-15,3.2629238739037347e-12,3.3815098468161606e-15,7.479514888912569e-17,6.062177291693115e-11,7.265635037584057e-11,3.29248111166027e-14,4.067567601073138e-06,4.168144901471065e-13,3.907137332539935e-10,3.722626606484207e-11,1.4274355550685508e-10,1.8724536734122437e-11,4.1594432777374065e-07,3.579082921245646e-08,2.421064928205534e-14,3.222698192111309e-19,7.36525485441414e-08,5.478979451939622e-10,5.530061355499136e-09,7.741283364035274e-15,4.2479832821174677e-20,3.2086867389091506e-09,9.458317748589467e-09,2.8775819599434014e-16,9.626049203413655e-12,7.97229563388061e-16,7.606945425127296e-12,1.4538241277812288e-13,7.5432351743963385e-06,1.7355199879639216e-18,5.363653784808616e-19,4.39244869148433e-13,1.0887980912428766e-17,3.1702863468141325e-13,8.563508956772059e-13,3.0943728007550193e-15,4.563830882453479e-06,2.788595345068549e-05,7.090462431851648e-09,9.73254786841662e-06,5.689772338114327e-15,1.297252143816785e-15,2.1467705367210318e-12,3.251489527970567e-14,3.6513973186604394e-19,1.0808917241355806e-17,2.3953649565972953e-05,6.757357375379804e-09,0.00033073995484676034,1.3422275171327838e-12,1.1850545113721331e-11,6.030796833767026e-09,9.383347258408604e-13,1.0603708883197924e-08,3.4244291661659474e-14,2.1313156080236226e-13,8.819833609450046e-15
0.0005756858265590482,0.7870292057849821,0.044049839862625825,0.013669019692769725,0.016053642446199362,0.04074250017518924,0.0,0.0,0.00010094173836104675,6.904826514308069e-06,0.3262064490030681,0.32026964878100284,1.0930530548249065e-06,1.024172364114102e-08,9.747421251172357e-09,1.0548254790314836e-08,3.245465536672356e-08,4.936118384146206e-08,3.707372244250714e-08,1.125017216366834e-11,2.862161298096445e-10,3.2735833600111185e-13,3.4220948244476878e-09,7.00251685583742e-09,2.053426685142789e-11,1.8257678174937745e-08,1.0827126767230754e-12,5.780492993246956e-13,4.049774601339061e-15,1.244912400592239e-15,6.053497363914974e-10,2.679844501000127e-14,4.204245332877374e-12,5.952175623267438e-14,3.76,0.0,9.487787737526426e-14,0.0747108401425964,0.39163310928722095,5.5518825698108894e-08,2.3033388261381005e-09,0.739138414607788,4.491443698107557e-05,9.093588773848008e-21,0.46211962444615357,2.07115277887613e-13,5.1502358702170405e-06,1.1829503377088107e-18,1.1545659233361824e-11,6.6109182867704374e-15,3.1744828447518808e-12,3.3844884011041542e-15,7.290386553605833e-17,5.908048117462583e-11,7.078518017824262e-11,3.2640188240284524e-14,4.068634426899811e-06,4.135769845906338e-13,3.8129588948024815e-10,3.6332145790961045e-11,1.3889402585942865e-10,1.824132995545391e-11,4.1593397390764377e-07,3.5831578882779105e-08,2.3496860049892314e-14,3.1276892340144264e-19,7.349705643696227e-08,5.467386295008194e-10,5.534503844513917e-09,7.52243943185168e-15,4.123240768214056e-20,3.210561203901635e-09,9.243162342021896e-09,2.798905016247408e-16,9.600974848176096e-12,7.952906278285637e-16,7.410571073997175e-12,1.45446101651847e-13,7.544750538268255e-06,1.7317999145870902e-18,5.301700170740797e-19,4.3940750823602977e-13,1.0618440527162448e-17,3.171460675580894e-13,8.337170970141242e-13,3.0714080724664922e-15,4.539637127784237e-06,2.7858964053733057e-05,6.890766527783002e-09,9.729121241313312e-06,5.569739222510338e-15,1.269625984491844e-15,2.0990472647333316e-12,3.179200369530762e-14,3.610485535192521e-19,1.0785018744849304e-17,2.394207417082192e-05,6.7642339323068345e-09,0.00033073992007397364,1.3247985786322306e-12,1.1618298002688793e-11,5.992144666487732e-09,9.368654499443544e-13,1.060370726254226e-08,3.430854247196426e-14,2.082109543572246e-13,8.83101003931114e-15
0.0005760083481540143,0.7869989766590634,0.04402351613342101,0.013639353854724093,0.01603774136285245,0.040759436759507786,0.0,0.0,0.00010069238631839339,6.8957891848351625e-06,0.3257739114361,0.3207110111502743,1.0915079228026971e-06,1.0041717531445601e-08,9.54080360021207e-09,1.0328191708758143e-08,3.1805332017220636e-08,4.853164214511491e-08,3.62704620087522e-08,1.1011143702518363e-11,2.806777448540618e-10,3.209272323546574e-13,3.3464557010955973e-09,6.8597066642487955e-09,2.0102607651080335e-11,1.7864902251404597e-08,1.0615487980904465e-12,5.63502896975445e-13,3.898412376713568e-15,1.211653775367539e-15,5.930780626926923e-10,2.621877573604438e-14,4.113884129690209e-12,5.822698307348906e-14,3.76,0.0,9.251387117640623e-14,0.07451532428729515,0.39162887147758724,5.444098924622187e-08,2.245354990027452e-09,0.7391556676176544,4.4796897251714986e-05,8.841812418141289e-21,0.4621110913069714,2.0500337508100717e-13,5.039140295515292e-06,1.1678662643412325e-18,1.1296512705074844e-11,6.55265015555584e-15,3.0886568629311256e-12,3.3875310495730746e-15,7.106721859021533e-17,5.7584009537240654e-11,6.896936179674512e-11,3.2363650633641724e-14,4.069706104028254e-06,4.1043412371113493e-13,3.721379068878683e-10,3.5462459689186585e-11,1.3516051121082313e-10,1.777243942652642e-11,4.1592224775222866e-07,3.58724757937612e-08,2.28062121440294e-14,3.0357613218795985e-19,7.33418487208495e-08,5.455814465186713e-10,5.538947694512524e-09,7.310555747180954e-15,4.0025438979132664e-20,3.21242799525314e-09,9.033089902434385e-09,2.7226683656472973e-16,9.575950945215503e-12,7.933562117500653e-16,7.2199901718539255e-12,1.4551010847746349e-13,7.546253863469263e-06,1.7280943419379983e-18,5.241409454467765e-19,4.395734609704219e-13,1.0356539113277552e-17,3.172640646566688e-13,8.117589603063464e-13,3.048612201041357e-15,4.515571636142414e-06,2.783198168368228e-05,6.697270593097372e-09,9.725684923454078e-06,5.452617542470516e-15,1.2426701485743472e-15,2.0524247013914314e-12,3.1085786537003295e-14,3.5706597576091695e-19,1.076121031050234e-17,2.3930444847254308e-05,6.771137646256137e-09,0.0003307398852822499,1.3076843360282088e-12,1.1391016163366667e-11,5.9537402259211444e-09,9.35402906916003e-13,1.0603705656840446e-08,3.437310254536604e-14,2.034128229565358e-13,8.84224745707529e-15
0.0005763308697489804,0.7869688316459232,0.04399711096735125,0.013609746945583623,0.01602184774821642,0.04077631096643262,0.0,0.0,0.00010044379177586812,6.8867641624269614e-06,0.325342829252238,0.321150907735665,1.08997017461238e-06,9.845761093026827e-09,9.338739613099182e-09,1.011291939666687e-08,3.116961370082662e-08,4.772006426499678e-08,3.5485376714888916e-08,1.0777382815366929e-11,2.752521029679294e-10,3.1462931534120294e-13,3.2725527330638842e-09,6.719949435126484e-09,1.9680502697462726e-11,1.7480958434472295e-08,1.040822965934726e-12,5.493907895877373e-13,3.75294187546355e-15,1.1794415594690027e-15,5.810681249575457e-10,2.5652160826097834e-14,4.025543960942888e-12,5.696321166375374e-14,3.76,0.0,9.021811958639655e-14,0.07432045757645857,0.3916247375569301,5.338505503623521e-08,2.18906889453181e-09,0.7391729079756174,4.4679747773608445e-05,8.597950067310399e-21,0.4621025632202294,2.0295297122110154e-13,4.93054370331809e-06,1.1532033634622774e-18,1.1052972458001029e-11,6.4960433747171326e-15,3.00536652361886e-12,3.390635661731062e-15,6.928361351207629e-17,5.613104296607812e-11,6.720724863833592e-11,3.209496377380213e-14,4.0707822374986135e-06,4.0738319720283343e-13,3.6323245728602413e-10,3.4616523822433955e-11,1.3153943015080434e-10,1.7317438541971063e-11,4.1590914991471025e-07,3.591351452693152e-08,2.2137934804026356e-14,2.946809690550606e-19,7.318692617228764e-08,5.444264019541953e-10,5.54339249000263e-09,7.105404544907043e-15,3.885754417810582e-20,3.214286778279865e-09,8.827976398594343e-09,2.6487937598984076e-16,9.550977442692975e-12,7.914262865538294e-16,7.03503066164746e-12,1.4557440284065323e-13,7.547745155749882e-06,1.724402708858739e-18,5.182728954537744e-19,4.3974259920405186e-13,1.0102055160298336e-17,3.1738256092964736e-13,7.904558931624773e-13,3.0259840068320517e-15,4.491633727538972e-06,2.780500670071902e-05,6.509780354575284e-09,9.72223901396632e-06,5.338335442649774e-15,1.2163678473767378e-15,2.006876758369686e-12,3.039584857051824e-14,3.531884856598445e-19,1.0737487841590447e-17,2.3918762201561144e-05,6.77806743618634e-09,0.00033073985047216224,1.2908778376307493e-12,1.1168589324008494e-11,5.915581924356986e-09,9.339469130750976e-13,1.060370406562523e-08,3.4437958116863266e-14,1.9873397111570017e-13,8.853542849924718e-15
