Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164),CF2O(49),S(125),C2HF(58),S(463),C2HF(468),C2H2F3(68),S(165),S(464),S(130),C2H2F2(59),C2H3F2(65),C2H2F3(67),CF2(43),CHFCF2(55),CF2CH(73),C2HF2(72),S(179),C2H3F2(64),CHF2(82),CHF3(42),S(1244),S(1385),CF2O2(181),CF2O2(276),CH2F2(41),S(203),S(1542),CHO2(322),C2F(467)
0.01726498041651674,0.5658864022542749,9.280061393955615e-08,8.231418163576113e-08,1.6879294650117085e-07,0.0004769510888494425,0.0,0.0,0.00015290979178417735,5.346611690200638e-05,0.001983647187018201,0.0004084988503792555,5.680708164734541e-08,8.116821801908908e-23,3.9765017915206513e-16,2.4177758415732e-10,4.522561949782624e-08,0.011880188416763929,7.33593642950383e-17,1.294200791410083e-16,1.8437516983084532e-14,3.9026758913422282e-19,2.696358906682149e-12,9.592483183177816e-09,1.6480013271921447e-11,2.234231238469785e-10,1.0811291966387603e-17,1.3109145524799635e-10,1.1613867799282157e-10,1.4444639982512522e-15,9.577945152504823e-10,3.8231410596523127e-16,2.514939803966585e-16,2.3030402385022405e-11,3.76,0.0,0.6751893667449392,0.9833213326332765,0.004240853863017295,1.5428365384381116e-05,0.17634606558909302,0.18909978833417296,6.0261171936419615e-05,2.3188930750137385e-13,0.013828402202577769,5.0521811471640106e-05,1.0719777022174075e-05,7.553031756479706e-08,2.2225155803466704e-13,1.3085431336173433e-07,7.24568149975085e-05,0.0013868095258341862,8.099714006531703e-14,8.42823144349362e-06,8.901394161580064e-07,2.484779370334243e-07,0.000143640361203064,0.0011223246765588771,1.1174675321687122e-08,4.709289951657647e-10,7.118031679328377e-07,1.5600975600231012e-07,1.89061809544883e-06,0.00025156124109499165,5.438120753064777e-08,8.579900870823353e-14,1.655080672063032e-08,9.661887187002478e-12,6.236568289799328e-05,6.822135517928787e-08,6.615832806694806e-15,4.3915832413511e-11,5.65158379222506e-13
0.017324551680528273,0.5659446487000753,9.326129132235925e-08,8.268036102781247e-08,1.70230204403541e-07,0.00048135182781382333,0.0,0.0,0.00015351578411654845,5.395546612394562e-05,0.002008419931282347,0.00041375991863307893,5.736064058973797e-08,8.254510946086828e-23,4.0234598539946413e-16,2.435466451149331e-10,4.554966936385925e-08,0.011952100368004934,7.532023350711631e-17,1.306596841500881e-16,1.887147882558057e-14,3.9679739311861236e-19,2.7159651312753837e-12,9.720003091731524e-09,1.6660429420383662e-11,2.2850964319539873e-10,1.108493970736628e-17,1.3328457615382166e-10,1.1811191405716495e-10,1.471851044421606e-15,9.675488115115023e-10,3.8981014645101915e-16,2.5701952097119192e-16,2.3478625606536237e-11,3.76,0.0,0.6745763421020269,0.9831938510327946,0.0042880777761671604,1.5581545620274197e-05,0.17683303156591296,0.18967152320455197,6.025335911823802e-05,2.324755761235968e-13,0.013926256971740146,5.0721592511872056e-05,1.079133001572332e-05,7.581135732045059e-08,2.2373518644275414e-13,1.313815835426229e-07,7.294635565340842e-05,0.0014020914214257255,8.161251320284752e-14,8.513194178546897e-06,8.96300422809897e-07,2.496630358433823e-07,0.00014443835394284274,0.0011301379275699983,1.1292230180989295e-08,4.758750032982168e-10,7.191049718157373e-07,1.571313995812234e-07,1.9022197267910572e-06,0.0002543437503569212,5.4926288429938284e-08,8.665899900831289e-14,1.6638907042872905e-08,9.7133161789975e-12,6.301870227044081e-05,6.867746079499328e-08,6.682145274819056e-15,4.4355920222364036e-11,5.713431597695516e-13
0.017384122944539806,0.566002864436889,9.372376113699358e-08,8.304792986744752e-08,1.7167659998491912e-07,0.0004857827841604371,0.0,0.0,0.00015412347771212787,5.444810363097327e-05,0.0020334273867346144,0.0004190736088127341,5.791822296126287e-08,8.394330637753094e-23,4.0708912485033823e-16,2.4532513957372414e-10,4.587528390839712e-08,0.012024124773528324,7.733036842365155e-17,1.3190669388111957e-16,1.9314474285238132e-14,4.0341622095116554e-19,2.735674148065429e-12,9.84880815254944e-09,1.6842403117845457e-11,2.3369649690700444e-10,1.1364716272394283e-17,1.355070504098064e-10,1.2011296840601113e-10,1.4997201299662366e-15,9.77372360185914e-10,3.974322120361071e-16,2.626532008961233e-16,2.3934296673453636e-11,3.76,0.0,0.6739635639454019,0.9830657553204378,0.004335691314513236,1.573574939778062e-05,0.17731920455300873,0.19024273071806483,6.024550866595415e-05,2.3306038286266745e-13,0.014024485894060964,5.092165270030032e-05,1.0863117149382904e-05,7.609263553348539e-08,2.2522366998000002e-13,1.319096931401962e-07,7.343793722189724e-05,0.0014174917965453036,8.22318592537158e-14,8.598802173551547e-06,9.024896493553893e-07,2.50851901788721e-07,0.00014523817076740524,0.0011379750809542562,1.1410744415544989e-08,4.808613464113638e-10,7.264650074708407e-07,1.5825853544486914e-07,1.9138636445257367e-06,0.0002571462189190016,5.5475527746522275e-08,8.752555015421398e-14,1.6727166046161874e-08,9.764837798148238e-12,6.367656087573159e-05,6.91354710914542e-08,6.748963638502203e-15,4.4799364211694096e-11,5.775791890053646e-13
0.01744369420855134,0.5660610496048047,9.418803035811216e-08,8.34168955783805e-08,1.7313217230946934e-07,0.0004902441312211384,0.0,0.0,0.00015473287608550658,5.494404218391936e-05,0.0020586711740517624,0.0004244403231476411,5.847984853263107e-08,8.536310181102696e-23,4.1188002591772305e-16,2.4711311092473683e-10,4.620246833664564e-08,0.012096260313467088,7.939092825424126e-17,1.3316112766293833e-16,1.97666701228329e-14,4.101250376936317e-19,2.7554864100223654e-12,9.978907795804532e-09,1.702594472844342e-11,2.3898539534973716e-10,1.1650741588465845e-17,1.3775917999938883e-10,1.2214216448710949e-10,1.5280791869770277e-15,9.872654278022843e-10,4.0518209951185536e-16,2.6839689450633553e-16,2.4397520272519135e-11,3.76,0.0,0.6733510307887915,0.9829370434334779,0.004383696853580213,1.589098096297528e-05,0.1778045847496094,0.1908134111064589,6.0237620453157194e-05,2.3364372718940615e-13,0.01412308957694583,5.1121991534009894e-05,1.093513861779573e-05,7.637415052689593e-08,2.2671701268009213e-13,1.324386415735171e-07,7.393156417555058e-05,0.001433011260514256,8.28552035750578e-14,8.685059418522227e-06,9.087071810565055e-07,2.5204454711657704e-07,0.00014603981049743538,0.0011458360984683805,1.1530223730342725e-08,4.858882664188515e-10,7.338836150589485e-07,1.5939118251869195e-07,1.9255499741074853e-06,0.00025996872159457854,5.6028947343994755e-08,8.839869664057545e-14,1.6815583266594252e-08,9.81645177361187e-12,6.433928487408006e-05,6.959539018160841e-08,6.816290557558835e-15,4.5246182015590233e-11,5.838667626730329e-13
0.01750326547256287,0.5661192043443432,9.465410598300671e-08,8.378726261779046e-08,1.7459696040859953e-07,0.0004947360430133335,0.0,0.0,0.00015534398271715579,5.54432944993257e-05,0.002084152920959736,0.0004298604660046713,5.904553715697806e-08,8.68047978464493e-23,4.167191202925574e-16,2.489106028771501e-10,4.653122785651619e-08,0.012168505663349058,8.15031056352128e-17,1.3442300489249547e-16,2.0228235831359936e-14,4.1692481701694686e-19,2.7754023733033235e-12,1.0110311499683364e-08,1.721106466042079e-11,2.4437807390460085e-10,1.1943138237412331e-17,1.4004126911740572e-10,1.2419982877409953e-10,1.556936306423106e-15,9.97228279515511e-10,4.130616328766714e-16,2.742525177023101e-16,2.4868402294748013e-11,3.76,0.0,0.6727387411445817,0.9828077132990569,0.0044320967780893455,1.6047244570647518e-05,0.1782891723510185,0.19138356460074607,6.0229694352815664e-05,2.342256085631157e-13,0.014222068632337485,5.1322608403547486e-05,1.1007394620285974e-05,7.665590045079402e-08,2.2821521867376683e-13,1.3296842799057366e-07,7.442724095243303e-05,0.001448650424042293,8.348257165819103e-14,8.771969924707005e-06,9.149531029264264e-07,2.532409836473784e-07,0.0001468432719017697,0.0011537209412725061,1.1650673851995597e-08,4.909560061758679e-10,7.413611357168213e-07,1.6052935970666818e-07,1.937278841516804e-06,0.00026281133320594705,5.658656910418052e-08,8.927847299079602e-14,1.6904158232705306e-08,9.868157830125892e-12,6.50069005213521e-05,7.005722213583163e-08,6.884128694021063e-15,4.5696391282957406e-11,5.902061993476158e-13
0.017562836736574404,0.5661773287963178,9.512199494561762e-08,8.415903835287431e-08,1.7607100331083364e-07,0.0004992586942413524,0.0,0.0,0.00015595680098890206,5.594587325323896e-05,0.0021098742621834393,0.0004353344439061165,5.961530861985086e-08,8.826871972757038e-23,4.216068440247865e-16,2.5071765908654513e-10,4.686156767228101e-08,0.01224085949412934,8.366812294436514e-17,1.3569234503190145e-16,2.0699343695195216e-14,4.2381654133965797e-19,2.795422493060503e-12,1.0243028791072908e-08,1.7397773367024493e-11,2.4987629347932844e-10,1.2242031129004644e-17,1.4235362420001352e-10,1.262862908122995e-10,1.5862996963006309e-15,1.0072611795237414e-09,4.2107265848377396e-16,2.802220076715457e-16,2.5347049856770867e-11,3.76,0.0,0.6721266935237082,0.9826777628341883,0.004480893482029272,1.6204544484313044e-05,0.17877296754856,0.19195319143119832,6.022173023727729e-05,2.34806026432598e-13,0.014321423676744396,5.152350276858315e-05,1.107988536090803e-05,7.693788356543795e-08,2.2971829218983066e-13,1.3349905171775295e-07,7.492497195560963e-05,0.0014644098991825226,8.411398912843206e-14,8.859537724560049e-06,9.212274997242761e-07,2.54441223526082e-07,0.00014764855367614533,0.0011616295699617264,1.177210052590226e-08,4.960648093948944e-10,7.488979114656804e-07,1.6167308588910678e-07,1.9490503717396277e-06,0.00026567412857870517,5.714841492714149e-08,9.016491375707924e-14,1.69928904630204e-08,9.919955686583352e-12,6.567943416889714e-05,7.052097098774279e-08,6.952480712143893e-15,4.615000967704193e-11,5.965977965687856e-13
0.017622408000585937,0.5662354231019121,9.559170419749485e-08,8.453222711278987e-08,1.7755433998182145e-07,0.0005038122602922007,0.0,0.0,0.00015657133424451893,5.6451791074856614e-05,0.0021358368394967663,0.00044086266552365456,6.018918277998136e-08,8.975521040331147e-23,4.265436355649582e-16,2.5253432333604326e-10,4.719349299013133e-08,0.012313320472146163,8.588722282758532e-17,1.3696916758482028e-16,2.1180168819612227e-14,4.308012005244436e-19,2.815547225625212e-12,1.0377069245283432e-08,1.758608132779987e-11,2.5548184069972527e-10,1.2547546715130532e-17,1.4469655392062177e-10,1.2840188322441107e-10,1.6161776796486256e-15,1.0173643912015526e-09,4.292170393955549e-16,2.863073369803148e-16,2.5833571304026204e-11,3.76,0.0,0.6715148864358296,0.9825471899457627,0.004530089368568302,1.6362884976084338e-05,0.17925597052960857,0.1925222918273541,6.0213727978269484e-05,2.3538498023771677e-13,0.014421155331217104,5.172467397817163e-05,1.1152611048476101e-05,7.722009795084102e-08,2.312262375557746e-13,1.3403051179967922e-07,7.542476155225403e-05,0.0014802902993533884,8.474948174626597e-14,8.94776687192517e-06,9.275304560006737e-07,2.556452784494502e-07,0.00014845565446419904,0.001169561944522809,1.1894509505565029e-08,5.012149202298561e-10,7.564942850767289e-07,1.6282237992540705e-07,1.960864690144583e-06,0.00026855718254347935,5.771450673713838e-08,9.105805352981413e-14,1.708177946867089e-08,9.971845057573612e-12,6.635691226297522e-05,7.09866407415054e-08,7.021349279127103e-15,4.6607054880737126e-11,6.030418750298517e-13
0.01768197926459747,0.5662934874026344,9.606324062702591e-08,8.490683632024194e-08,1.7904700937973017e-07,0.0005083969172335012,0.0,0.0,0.00015718758572882833,5.696106054963578e-05,0.0021620423016340475,0.0004464455416851983,6.076717941844763e-08,9.126456094062586e-23,4.315299365741752e-16,2.5436063923385844e-10,4.752700901156001e-08,0.012385887259179664,8.816167251290263e-17,1.382534921050237e-16,2.1670889178561302e-14,4.378797922792442e-19,2.835777025074245e-12,1.0512442486466672e-08,1.777599906881506e-11,2.611965283102472e-10,1.2859813403049189e-17,1.4707036920786427e-10,1.3054694174193204e-10,1.6465786928750271e-15,1.0275381773396886e-09,4.3749666091980355e-16,2.9251049841856384e-16,2.632807622651929e-11,3.76,0.0,0.670903318389228,0.9824159925306005,0.004579686850074625,1.6522270326631887e-05,0.17973818147754708,0.1930908660180175,6.020568744690247e-05,2.3596246940820645e-13,0.014521264221353365,5.1926121456658936e-05,1.122557189658699e-05,7.750254180640025e-08,2.3273905919825455e-13,1.3456280747537157e-07,7.592661407312322e-05,0.001496292239279203,8.538907540629089e-14,9.036661441870542e-06,9.338620561287666e-07,2.5685316046814553e-07,0.00014926457283771704,0.001177518024371201,1.2017906555341336e-08,5.064065834129654e-10,7.641505999739761e-07,1.639772606598907e-07,1.9727219210870665e-06,0.0002714605699294264,5.828486646617402e-08,9.195792691155297e-14,1.7170824750955173e-08,1.0023825651939053e-11,6.703936134414137e-05,7.145423536816493e-08,7.090737063105443e-15,4.7067544582707605e-11,6.095387327076572e-13
0.017741550528609002,0.5663515218403398,9.653661114126024e-08,8.528287005608336e-08,1.8054905041591844e-07,0.000513012841810991,0.0,0.0,0.00015780555864826194,5.747369421329383e-05,0.0021884923043638854,0.0004520834853749038,6.134931840505248e-08,9.279709774816068e-23,4.3656619224990073e-16,2.561966507135998e-10,4.7862120940144864e-08,0.012458558512390992,9.049277363743131e-17,1.3954533821814332e-16,2.217168565264699e-14,4.450533232240935e-19,2.8561123487402607e-12,1.0649158187491237e-08,1.7967537156356084e-11,2.670221954420552e-10,1.317896228409548e-17,1.4947538324848864e-10,1.3272180521928246e-10,1.6775113315244852e-15,1.0377827992715063e-09,4.459134347063813e-16,2.9883352772691897e-16,2.6830675465337182e-11,3.76,0.0,0.6702919878909827,0.9822841684754284,0.00462968834805492,1.668270482507905e-05,0.18021960057179262,0.1936589142312625,6.019760851366798e-05,2.365384933626003e-13,0.014621750977287169,5.212784450963229e-05,1.1298768123666575e-05,7.778521313875662e-08,2.342567616440394e-13,1.350959376813776e-07,7.643053381166277e-05,0.001512416335022271,8.603279613896686e-14,9.126225530963502e-06,9.402223841992313e-07,2.580648811515925e-07,0.00015007530731713322,0.0011854977683033114,1.2142297460589197e-08,5.116400445765788e-10,7.718672004924086e-07,1.651377469095203e-07,1.984622189356978e-06,0.0002743843655666406,5.8859516060766227e-08,9.286456852774806e-14,1.726002580371063e-08,1.0075897174163365e-11,6.772680804689357e-05,7.192375879513422e-08,7.160646733979388e-15,4.7531496483477136e-11,6.160886935154937e-13
0.017801121792620535,0.5664095265572158,9.701182257948851e-08,8.566033593841188e-08,1.8206050198872816e-07,0.0005176602114451407,0.0,0.0,0.0001584252561076,5.7989704554761073e-05,0.002215188510379741,0.0004577769117359977,6.193561951893347e-08,9.43531726856197e-23,4.4165285219513935e-16,2.580424015916601e-10,4.819883397400366e-08,0.012531332884396285,9.288185780386593e-17,1.4084472561551432e-16,2.268274207423139e-14,4.523228087260852e-19,2.8765536522300797e-12,1.0787226070284751e-08,1.816070619917864e-11,2.7296070798796083e-10,1.3505126740285521e-17,1.5191191150246494e-10,1.349268156604899e-10,1.7089843061678755e-15,1.0480985173653904e-09,4.544692941758063e-16,3.052784803909388e-16,2.7341481126748353e-11,3.76,0.0,0.6696808934468678,0.9821517156569544,0.004680096293156255,1.6844192768944528e-05,0.18070022798775412,0.19422643669443357,6.018949104844374e-05,2.371130515092937e-13,0.014722616233685398,5.232984252815944e-05,1.1372199952984526e-05,7.806811009118732e-08,2.3577934952032477e-13,1.356299015743281e-07,7.693652502344922e-05,0.0015286632039134274,8.668067010908918e-14,9.216463257031143e-06,9.466115240336956e-07,2.5928045246018927e-07,0.00015088785635144027,0.001193501134537977,1.2267688023127456e-08,5.169155501312855e-10,7.796444317605812e-07,1.6630385746315734e-07,1.9965656187126496e-06,0.0002773286442789597,5.943847748026226e-08,9.377801302414098e-14,1.734938211098318e-08,1.0128059323014668e-11,6.841927909889186e-05,7.239521491298638e-08,7.231080963216625e-15,4.79989282935017e-11,6.226920551671306e-13
0.017860693056632067,0.5664675016957882,9.748888180549305e-08,8.603923763927079e-08,1.835814029209703e-07,0.0005223392042292274,0.0,0.0,0.00015904668117570938,5.850910401005843e-05,0.0022421325893896976,0.0004635262380728463,6.252610262980563e-08,9.593311415782052e-23,4.467903682117525e-16,2.5989793586090405e-10,4.8537153313096966e-08,0.012604209023193766,9.533028039990764e-17,1.4215167403709833e-16,2.320424526828157e-14,4.596892717916878e-19,2.897101392877012e-12,1.0926655905733462e-08,1.8355516833117154e-11,2.7901395889104193e-10,1.3838441909377325e-17,1.5438027170691255e-10,1.371623182359339e-10,1.7410064608371279e-15,1.058485590990751e-09,4.631661918064437e-16,3.1184745329185004e-16,2.7860606589524826e-11,3.76,0.0,0.669070033561536,0.9820186319418309,0.004730913125111361,1.700673846404286e-05,0.1811800638968612,0.19479343363414936,6.018133492049122e-05,2.37686143247368e-13,0.014823860629740995,5.2532114771342296e-05,1.1445867612705961e-05,7.835123059213871e-08,2.373068275558022e-13,1.361646979744202e-07,7.744459192529646e-05,0.0015450334645927787,8.733272361789605e-14,9.307378759491728e-06,9.530295592128559e-07,2.604998858136967e-07,0.0001517022183397569,0.0012015280806639858,1.2394084052152654e-08,5.222333469131572e-10,7.874826396320553e-07,1.6747561108390648e-07,2.0085523334060616e-06,0.00028029348088705233,6.00217727024704e-08,9.469829507560076e-14,1.7438893149639e-08,1.0180311793080846e-11,6.911680132068073e-05,7.28686075782192e-08,7.302042424530836e-15,4.8469857738320945e-11,6.293491457648133e-13
0.0179202643206436,0.5665254473989151,9.796779560428166e-08,8.641958315865382e-08,1.8511179202385876e-07,0.000527049998925244,0.0,0.0,0.00015966983681274245,5.903190496547579e-05,0.002269326217986143,0.0004693318838519913,6.312078749205098e-08,9.753727026809177e-23,4.519791956673393e-16,2.617632972917344e-10,4.887708415020905e-08,0.012677185572253198,9.783942514750359e-17,1.434662032824736e-16,2.3736385096883084e-14,4.671537437129302e-19,2.917756025202097e-12,1.1067457514000748e-08,1.8551979741636516e-11,2.851838685110458e-10,1.4179045134152905e-17,1.5688078388963603e-10,1.3942866130777292e-10,1.7735867583234614e-15,1.0689442787551015e-09,4.720061041176819e-16,3.185425614041196e-16,2.8388166518761325e-11,3.76,0.0,0.6684594067384011,0.9818849151867467,0.004782141292734423,1.7170346224419668e-05,0.18165910846651886,0.19535990527630337,6.017313999846127e-05,2.3825776796547903e-13,0.014925484809165886,5.273466060107566e-05,1.1519771335898694e-05,7.863457273427262e-08,2.3883920058081954e-13,1.3670032596640682e-07,7.795473869463064e-05,0.0015615277369301875,8.798898310116889e-14,9.398976199056422e-06,9.594765730879393e-07,2.6172319309879806e-07,0.00015251839160890663,0.0012095785636873106,1.2521491368106984e-08,5.275936823545398e-10,7.953821705656165e-07,1.68653026510693e-07,2.0205824564488026e-06,0.00028327895020035805,6.060942370560761e-08,9.562544935757375e-14,1.7528558386654188e-08,1.0232654273166869e-11,6.981940162479836e-05,7.334394060902465e-08,7.373533791676428e-15,4.894430254318952e-11,6.360602608950873e-13
0.017979835584655133,0.5665833638097872,9.84485707986428e-08,8.6801375530514e-08,1.8665170803970819e-07,0.0005317927749622742,0.0,0.0,0.0001602947259498062,5.955811975085011e-05,0.0022967710797570065,0.0004751942707049358,6.37196939838222e-08,9.916597760437206e-23,4.572197934317627e-16,2.6363853005242386e-10,4.921863168069673e-08,0.012750261170427001,1.0041071145765047e-16,1.4478833322644134e-16,2.4279354502355575e-14,4.747172647382701e-19,2.9385180077869607e-12,1.1209640764422712e-08,1.87501056421732e-11,2.914723849283771e-10,1.4527076471829894e-17,1.5941377037385856e-10,1.4172619644718055e-10,1.8067343282143144e-15,1.0794748376489042e-09,4.809910332594252e-16,3.2536596870556557e-16,2.892427687321619e-11,3.76,0.0,0.6678490114798458,0.9817505632383753,0.004833783253865102,1.7335020372250137e-05,0.1821373618601408,0.1959258518460678,6.016490615039105e-05,2.388279250414089e-13,0.015027489420185511,5.2937479224898844e-05,1.1593911360592442e-05,7.89181343599265e-08,2.403764735285896e-13,1.3723678424128372e-07,7.84669694685979e-05,0.0015781466420763028,8.864947513171573e-14,9.491259758119722e-06,9.659526486924296e-07,2.6295038556516026e-07,0.00015333637443845787,0.001217652539971631,1.2649915811455074e-08,5.329968047361225e-10,8.033433718854034e-07,1.6983612244884954e-07,2.032656111605287e-06,0.00028628512702108967,6.120145248013224e-08,9.655951056483355e-14,1.7618377282050378e-08,1.028508644801905e-11,7.05271070155595e-05,7.382121777863872e-08,7.445557739898858e-15,4.942228044354273e-11,6.428257348512273e-13
