Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164),CF2O(49),S(125),C2HF(58),S(463),C2HF(468),C2H2F3(68),S(165),S(464),S(130),C2H2F2(59),C2H3F2(65),C2H2F3(67),CF2(43),CHFCF2(55),CF2CH(73),C2HF2(72),S(179),C2H3F2(64),CHF2(82),CHF3(42),S(1244),S(1385),CF2O2(181),CF2O2(276),CH2F2(41),S(203),S(1542),CHO2(322),C2F(467),S(174),S(413),S(1894),C2H3F2(66),C2HF4(54),CHFO(47),S(2753),S(512),CF2CF2(61),C2HF3(169),C2HF4(69),C2HFO(577),S(3833),S(2867),F(37),S(344),CFO(51),C1OO1(180),CH2O2(318),C2H2O(623),S(3850),S(970),S(2764),CHF2O(206),CF3(45),S(1375)
5.882417098142917e-05,0.8129346811221989,0.0003797977106138765,0.00012784074350734263,0.00015328424771709475,0.011001031130235183,0.0,0.0,0.0033320435984468193,0.00028060009484951007,0.022520329961774856,0.0011472501982712573,0.0001998059263456526,1.2151146861484339e-12,1.5011647196156548e-09,3.4314228184877763e-07,0.00017174909102089602,0.008689775193495532,1.1397604600872442e-06,2.5167205617108744e-10,3.6000311912263918e-09,2.7290722873320875e-12,2.273924540173011e-08,1.2447066534512697e-06,9.793086943922578e-08,1.6118887030247365e-06,7.128336502157537e-11,3.000937931846231e-07,7.976647912272628e-07,1.7131258905734628e-09,2.9220611960913056e-07,5.311783725515665e-11,9.879101448554885e-11,1.1582996726286058e-07,3.76,0.0,0.2221542172390671,0.964506916733307,0.017945843498003832,0.0008765883474479425,0.5220354598659558,0.5617470941786226,0.0007695482724014069,4.461226930736295e-11,0.009235995162507726,0.000963509157941257,0.0029149297416475924,4.999967503639747e-08,1.1501583134403493e-08,1.2785324703941828e-05,0.0001866784695263232,0.0012006288126667063,3.9860883773705745e-09,0.0017664914694654544,8.640294148016513e-05,3.1792256341239654e-05,0.017629229851387623,0.009262161059262159,0.00024512617034454123,2.4082375963488888e-05,0.00048114537176834364,2.16551090652342e-05,0.0021859868529779773,0.002023836676515519,6.877914077026273e-07,1.1555013657953748e-11,2.0554399996348103e-06,2.2063882222678874e-08,0.0016710707001035832,7.573462171051339e-08,1.6354932677285351e-12,3.982702517984055e-08,1.645555976943316e-06,3.050917086739969e-09,4.1055850367304255e-07,7.179804838974918e-11,6.268434259498453e-06,5.330202950715533e-06,0.0003112210814822971,5.55263158343019e-10,8.553705067633839e-09,0.0001443395406095109,6.908429529688608e-09,2.551783256898422e-06,1.964188198879988e-05,8.441559707986758e-12,2.112555265709959e-05,4.1526231144946474e-07,0.00033768684995430265,1.5618132401966209e-06,1.4027484324865142e-12,3.999056441057383e-13,1.6064013060047075e-12,8.765861382305079e-15,3.024134281910639e-09,7.247609292641826e-10,5.582876382098764e-09,2.894187907061722e-05,1.6445731935830195e-05
5.90342874987808e-05,0.8131274897484575,0.0003825023891070127,0.00012901030922168717,0.00015515945380616068,0.011133416400023594,0.0,0.0,0.003347903517010833,0.0002845417553723637,0.022888331871847117,0.0011650984634751307,0.00020212784018066319,1.2477677130831035e-12,1.5296321128122661e-09,3.468637823715779e-07,0.00017325870263371223,0.008782207849196305,1.1652920483365315e-06,2.546276556067948e-10,3.7264572364083546e-09,2.802370258272489e-12,2.3030870363545904e-08,1.2767726839135713e-06,9.922912850255212e-08,1.6488204476103122e-06,7.383596628897229e-11,3.078821388751891e-07,8.152579496371405e-07,1.751008878163143e-09,2.965560954982397e-07,5.423202455682156e-11,1.0151475598488756e-10,1.1875682058167213e-07,3.76,0.0,0.22101650343852883,0.9640113655736726,0.01822931612353849,0.0008875792374687952,0.5225188926178773,0.5627771169135389,0.0007691528913461019,4.4620059510807324e-11,0.009388934414852699,0.0009659523002321701,0.00294291974162508,5.008887075651088e-08,1.1611991690638693e-08,1.2824915711113898e-05,0.00018795437585174385,0.0012158592476156896,4.023522770551536e-09,0.0017861023910496889,8.70659086257745e-05,3.1916105263039595e-05,0.01787018243141278,0.009339629189839802,0.00024803330247430937,2.4368120962478357e-05,0.0004864090079692902,2.182460301019738e-05,0.002203795909123075,0.0020553005232695266,6.947967851089639e-07,1.1672685067821227e-11,2.0821929505784166e-06,2.2350652682963848e-08,0.0016995082912500544,7.625555316135419e-08,1.6521466604664026e-12,4.023526078360493e-08,1.6622269409914305e-06,3.070403869282592e-09,4.1360186188247585e-07,7.275181236285356e-11,6.322474418592334e-06,5.436981066812804e-06,0.00031795631467659163,5.659622090018194e-10,8.574411259178298e-09,0.0001484770903493228,6.966240235403527e-09,2.6103788380206758e-06,1.988644599044521e-05,8.540251598921263e-12,2.1444491803165514e-05,4.1995983612042865e-07,0.0003437258309686011,1.598270805391685e-06,1.4169223317007617e-12,4.0394316978668516e-13,1.6467581656027665e-12,9.023420647577301e-15,3.033656252253194e-09,7.408508223511748e-10,5.707276744943164e-09,2.9596344672043957e-05,1.685412864970674e-05
5.9244404016132436e-05,0.8133202511755497,0.0003852071601193534,0.00013018227420277142,0.00015704320260911806,0.011266872297186387,0.0,0.0,0.0033635473816167457,0.00028849284968284703,0.023260667965056072,0.0011831368609836823,0.00020445954654875085,1.2810969512785404e-12,1.5584642089785727e-09,3.5059901289155537e-07,0.00017477093622690954,0.00887500534867844,1.1912974225872248e-06,2.5761515052412546e-10,3.856960967518875e-09,2.877313742729627e-12,2.3324573855863453e-08,1.3094745969810798e-06,1.0053015160880131e-07,1.6864525384010335e-06,7.646601756431216e-11,3.15833965524835e-07,8.331217529714966e-07,1.7895325857555833e-09,3.009331631820972e-07,5.53618394200881e-11,1.0430009949555938e-10,1.2174024515678317e-07,3.76,0.0,0.21988289495373334,0.963510762873805,0.018515970130354532,0.0008986396233400729,0.5229926155276948,0.5638030127818382,0.0007687534799949497,4.462674367263665e-11,0.009544006116272024,0.0009683449225165715,0.0029711964618889513,5.0175016118513445e-08,1.1723531821507206e-08,1.2863940757254304e-05,0.00018921788335564285,0.0012311593424557488,4.061152138338345e-09,0.0018058238065523432,8.772779688533617e-05,3.203892923995833e-05,0.01811295543265378,0.009417243959417823,0.00025095207316877646,2.4655029741773772e-05,0.0004916823737503565,2.19939010094847e-05,0.0022215965932327864,0.002086999336186594,7.018014229221124e-07,1.1790343665322876e-11,2.1091105630310515e-06,2.2639181433598525e-08,0.001728300115092905,7.677419817274951e-08,1.6687982054390953e-12,4.064386956293306e-08,1.6789916684559978e-06,3.0897126341853267e-09,4.166367652339233e-07,7.371108526152912e-11,6.376565341139381e-06,5.545076648958133e-06,0.0003247938859471681,5.76778841410767e-10,8.594662881828647e-09,0.0001527074648145475,7.024160680070433e-09,2.669956828238254e-06,2.013254571085701e-05,8.639403057447792e-12,2.1766639156691218e-05,4.246829589762104e-07,0.00034983783242741186,1.635430602064842e-06,1.4311230400763405e-12,4.079882754755115e-13,1.6879720383181665e-12,9.287328054666793e-15,3.0430486209715437e-09,7.571908533094602e-10,5.833776352698772e-09,3.0261929101803445e-05,1.7271307621818018e-05
5.945452053348407e-05,0.813512968642718,0.0003879118923351221,0.0001313565141063628,0.0001589352660073861,0.011401400808305161,0.0,0.0,0.0033789736353593003,0.0002924524805747508,0.023637356652822367,0.0012013657911874743,0.00020680078211019162,1.3151111442794732e-12,1.5876622571052705e-09,3.543475942200718e-07,0.00017628572783803847,0.008968157849494226,1.2177827879728327e-06,2.606348212781924e-10,3.99165805402696e-09,2.9539315988435226e-12,2.3620343085369098e-08,1.34281961479591e-06,1.0183371448107234e-07,1.7247947309061992e-06,7.917535683013486e-11,3.2395174077122445e-07,8.51257873034877e-07,1.8287035306421628e-09,3.0533671550205083e-07,5.650732501247434e-11,1.0714803488611219e-10,1.247808721400329e-07,3.76,0.0,0.21875338358144428,0.9630050951570286,0.018805813930244466,0.0009097690289755636,0.523456636025337,0.5648248069851217,0.0007683500275940803,4.463232306655111e-11,0.00970122566619367,0.0009706868754664326,0.0029997624686386947,5.025810678780747e-08,1.1836213743171317e-08,1.290239768377581e-05,0.00019046875274202795,0.0012465274168149665,4.098974771287127e-09,0.0018256548001514292,8.838854435926689e-05,3.216072259855407e-05,0.018357539158897977,0.009495000611857825,0.0002538821265984295,2.4943068109007402e-05,0.0004969646053168772,2.2162987425609772e-05,0.002239387263608973,0.0021189300514317558,7.088039378188129e-07,1.1907966212882144e-11,2.136190808743945e-06,2.2929446663301975e-08,0.00175744760612248,7.729049514372334e-08,1.6854446138276689e-12,4.1052782117192144e-08,1.6958502829221718e-06,3.108840432821283e-09,4.196628538012757e-07,7.467574562865296e-11,6.430703007377181e-06,5.654486727194395e-06,0.00033173420684970797,5.877122646185933e-10,8.61445870524852e-09,0.00015703191768791618,7.0821873152694144e-09,2.730524860002032e-06,2.0380164345313272e-05,8.739003725556086e-12,2.209199731120456e-05,4.2943130370803237e-07,0.00035602304684708076,1.6732999377537918e-06,1.4453486421919735e-12,4.120404151379885e-13,1.7300567361235138e-12,9.557701942477903e-15,3.0523108521027635e-09,7.737822997486869e-10,5.962392835231291e-09,3.093861568569259e-05,1.769742678047441e-05
5.9664637050835705e-05,0.8137056453038656,0.00039061645620845425,0.00013253290396144228,0.00016083541308710512,0.011537003829551144,0.0,0.0,0.003394180798787964,0.00029641974493171936,0.02401841582195642,0.0012197856266523057,0.00020915127986914433,1.3498188788727457e-12,1.6172274566769519e-09,3.5810914362644554e-07,0.00017780301423318175,0.009061655354871846,1.244754360857901e-06,2.636869458906556e-10,4.1306668167646725e-09,3.0322530220247124e-12,2.3918164939367816e-08,1.3768149115784008e-06,1.0313959292399605e-07,1.7638568392267456e-06,8.196584914961574e-11,3.322379488975529e-07,8.696679529592195e-07,1.8685282048185787e-09,3.097661334824732e-07,5.766852107546786e-11,1.1005955723329363e-10,1.278793291447278e-07,3.76,0.0,0.21762796133487794,0.9624943496268779,0.0190988554383262,0.0009209669696133399,0.5239109621539948,0.5658425246403672,0.0007679425239323184,4.463679907560147e-11,0.009860608227207947,0.0009729780235756316,0.0030286203015635945,5.0338139279591234e-08,1.1950047569097705e-08,1.2940284494867819e-05,0.000191706749943317,0.0012619617690472944,4.136988926764281e-09,0.0018455944379287595,8.90480897690107e-05,3.228147999411723e-05,0.018603923573292436,0.009572894371230737,0.0002568231028997093,2.5232201482581563e-05,0.000502254832998618,2.2331846748402657e-05,0.002257166290709468,0.002151089522833559,7.158029415993632e-07,1.2025529391229025e-11,2.1634316157882217e-06,2.322142609469e-08,0.0017869521383395224,7.78043832837574e-08,1.7020825852707259e-12,4.146192870374993e-08,1.7128028885703598e-06,3.1277843866580832e-09,4.226797710173779e-07,7.564566958104048e-11,6.484883415013179e-06,5.765207906829313e-06,0.0003387776620104461,5.987616403514466e-10,8.633797627394756e-09,0.00016145169549019287,7.140316577746925e-09,2.7920904402218595e-06,2.0629284649083833e-05,8.839043060837508e-12,2.2420568268720612e-05,4.3420448581930276e-07,0.00036228165419038334,1.7118859864998526e-06,1.4595972102874435e-12,4.1609903943345114e-13,1.773026177680084e-12,9.834661740084562e-15,3.061442447182013e-09,7.9062638862918e-10,6.093143581142501e-09,3.162638216618871e-05,1.8132646132628994e-05
6.008487008553897e-05,0.8140908883953124,0.00039602456963558157,0.00013489163080273656,0.0001646590213409453,0.011811440529011166,0.0,0.0,0.003423932321668737,0.0003043735351863769,0.024793714483560117,0.001257199363435395,0.0002138789763540718,1.4213498651112261e-12,1.6774638852831677e-09,3.6566959820020634e-07,0.00018084482201748603,0.00924964464044221,1.3001810371682525e-06,2.698896561580332e-10,4.422106145452071e-09,3.1941250208725366e-12,2.4519912518334376e-08,1.446784781241929e-06,1.0575740076728078e-07,1.8441803452472007e-06,8.779788814839031e-11,3.49325682355414e-07,9.073164200149721e-07,1.9501645679128365e-09,3.187000332837408e-07,6.00381862511712e-11,1.1607736777055216e-10,1.3425222452507892e-07,3.76,0.0,0.21538935333019382,0.9614575773838242,0.019694560732688698,0.0009435664745207628,0.524790566584553,0.567865830342722,0.0007671153247285395,4.464244702356383e-11,0.010185921811769885,0.0009774074321704503,0.003087221464391897,5.0489020023951117e-08,1.2181210843427208e-08,1.3014340599485638e-05,0.00019414321810451635,0.0012930223983848603,4.21358467173647e-09,0.0018857958213897607,9.036333246289607e-05,3.2519867156823315e-05,0.019102052637138253,0.009729074013708676,0.0002627363654594108,2.581361306715405e-05,0.0005128557712871643,2.2668822730563843e-05,0.002292682961218571,0.00221608174497088,7.29784843154576e-07,1.2260384030683801e-11,2.218386411987481e-06,2.3810436168094277e-08,0.001847037514007552,7.882469404691347e-08,1.7353199689078426e-12,4.2280643491381695e-08,1.74699037874923e-06,3.16510959960355e-09,4.2868468272613693e-07,7.760080093422331e-11,6.593356538054821e-06,5.990567870410424e-06,0.00035317537626731977,6.212046612629398e-10,8.671100999661305e-09,0.00017058217163964026,7.256868661536004e-09,2.9182436257379233e-06,2.1131959116947554e-05,9.040394663659321e-12,2.3087353608770443e-05,4.438237839690168e-07,0.00037501970388272986,1.7912362120243863e-06,1.48815548048892e-12,4.242335295014172e-13,1.8616754861671677e-12,1.0408822086982748e-14,3.079311922371244e-09,8.250771429979337e-10,6.361116173349524e-09,3.303503783928342e-05,1.903103585552757e-05
6.050510312024224e-05,0.8144760039633336,0.0004014304996232381,0.00013725744434710534,0.00016851212844304315,0.012090195718539616,0.0,0.0,0.0034527916477157805,0.0003123468973312619,0.02558669626824442,0.001295380488638959,0.00021864043091667727,1.4957594153219876e-12,1.7391821888421726e-09,3.732772473426823e-07,0.00018389586786936874,0.009438890270643,1.357627320822035e-06,2.7622545279720526e-10,4.732280031123693e-09,3.363170008591281e-12,2.512970557963434e-08,1.519440526900579e-06,1.0838178710831397e-07,1.927502693917037e-06,9.397759357665331e-11,3.671173616608664e-07,9.460797160295915e-07,2.034493012618073e-09,3.277296861272724e-07,6.247108313443469e-11,1.2236158691078986e-10,1.4086387222869762e-07,3.76,0.0,0.21316701122320372,0.9604003576431185,0.02030313925317011,0.0009664340931136218,0.5256315056895032,0.5698731290764134,0.0007662718117603224,4.4643700802300045e-11,0.010520063200598555,0.0009816323395075313,0.003147019688607474,5.0627647361989474e-08,1.241710030355899e-08,1.3086096348161062e-05,0.00019652552264977588,0.0013243272184941114,4.29092478689553e-09,0.0019264201333469657,9.167304761501927e-05,3.275405451953034e-05,0.019607255651396496,0.009885744319089283,0.0002686889074402272,2.6398980643979036e-05,0.0005234781304313828,2.300470754518278e-05,0.0023281338337622966,0.0022819492324710677,7.437359530329706e-07,1.2494719875448873e-11,2.273957529510672e-06,2.440602440287744e-08,0.0019085659871674377,7.983466086932091e-08,1.7684837905027031e-12,4.3099450428900935e-08,1.7815545258609555e-06,3.2016666674687397e-09,4.346487200621369e-07,7.957544202106314e-11,6.7019530735781464e-06,6.221120905429398e-06,0.0003679895501274524,6.441002617886458e-10,8.706566738087474e-09,0.0001801086935928716,7.3737881552102765e-09,3.0484738016144418e-06,2.1640422555601305e-05,9.243369980930665e-12,2.3766999145233287e-05,4.535376183345007e-07,0.00038805316478192505,1.8735357490225666e-06,1.5167822276070404e-12,4.323872940701178e-13,1.9540333572015308e-12,1.1010785396620843e-14,3.096653805930483e-09,8.605518858172083e-10,6.637828172380091e-09,3.4487606223213376e-05,1.9967798523197357e-05
6.092533615494551e-05,0.8148610141383988,0.000406833273896479,0.00013962932747447356,0.00017239279799092768,0.012373281211135763,0.0,0.0,0.003480749683889344,0.0003203324474172775,0.026397484634866533,0.001334330963823048,0.00022343338673218232,1.5731171125360312e-12,1.8023903528510454e-09,3.809289135336164e-07,0.0001869556710045438,0.009629307059106012,1.417143112356336e-06,2.826964597910907e-10,5.062234466424824e-09,3.5396336418029124e-12,2.5747428468256264e-08,1.594837510887364e-06,1.1101097164651937e-07,2.013904378946913e-06,1.0052085152404248e-10,3.85633429194088e-07,9.859699285315182e-07,2.121564315353146e-09,3.3684974651700443e-07,6.496740312928898e-11,1.289203381251489e-10,1.4771914108401602e-07,3.76,0.0,0.21096087850195244,0.9593226132169449,0.020924636057839445,0.0009895656529301338,0.526433866571154,0.5718646185806343,0.000765411923430859,4.4640575501682214e-11,0.010863144548524863,0.0009856521554108763,0.0032080342062559383,5.075402368580832e-08,1.2657792639505574e-08,1.3155541595602147e-05,0.00019885198646178064,0.0013558619225167087,4.368994186538893e-09,0.001967459277270355,9.297676852722761e-05,3.2984011075522486e-05,0.020119440429079618,0.010042866462827144,0.00027467772144458986,2.698801513790441e-05,0.0005341147864121674,2.3339382015303774e-05,0.002363506368399603,0.002348663978212278,7.576450667309414e-07,1.2728348717611985e-11,2.330126894060285e-06,2.5007996593811392e-08,0.0019715462741607963,8.083382795545483e-08,1.8015474137916755e-12,4.391778274974854e-08,1.8164952965516423e-06,3.237435138193791e-09,4.4056916478712884e-07,8.156852066741735e-11,6.8106417157996434e-06,6.456824630065062e-06,0.0003832222464286065,6.67440061893433e-10,8.74019061225069e-09,0.00019004089871920603,7.491046089869341e-09,3.182836164095577e-06,2.215452171569313e-05,9.44787842379977e-12,2.4459499030284327e-05,4.6334263077150157e-07,0.00040138301058681794,1.9588365094753904e-06,1.545461697444361e-12,4.4055584423377193e-13,2.0502147344051077e-12,1.1641543763708348e-14,3.1134654507388445e-09,8.970585215444265e-10,6.9234093624599845e-09,3.598370817983587e-05,2.0944289248413617e-05
6.134556918964877e-05,0.8152459396682736,0.00041223194854831475,0.00014200625800259162,0.000176299059757591,0.012660707279696322,0.0,0.0,0.0035077985273116548,0.00032832275748730935,0.027226193970708027,0.0013740522908210237,0.000228255538751515,1.653492386382177e-12,1.867095631651736e-09,3.8862137681187696e-07,0.00019002376113504583,0.009820807685490922,1.4787782642788679e-06,2.893047485955971e-10,5.413061594427865e-09,3.723766982972311e-12,2.6372961169679958e-08,1.6730300425734653e-06,1.1364318478120791e-07,2.1034667068200113e-06,1.0744397084255273e-10,4.048945633006636e-07,1.0269986641140685e-06,2.211428612096362e-09,3.4605471049552824e-07,6.752728001601766e-11,1.3576180408254178e-10,1.5482282011527355e-07,3.76,0.0,0.20877090172340584,0.9582242784167752,0.021559087928821843,0.001012956859763842,0.5271977467456946,0.5738404950987436,0.0007645356073179032,4.46330880374525e-11,0.011215273652598197,0.0009894665061808338,0.003270283703274324,5.0868164608644056e-08,1.2903362413181793e-08,1.3222668749898208e-05,0.0002011210222590844,0.0013876119323408683,4.447777302296327e-09,0.0020089048924478597,9.427403943388088e-05,3.320971096772354e-05,0.020638509701556843,0.010200401393655972,0.00028069975150613865,2.7580422769240934e-05,0.0005447585636043077,2.3672729278043292e-05,0.0023987882730969845,0.002416196783032138,7.715009738261531e-07,1.2961082253235238e-11,2.3868758046684537e-06,2.5616151855949174e-08,0.0020359860349775005,8.182175363983984e-08,1.834484189221758e-12,4.473507156784754e-08,1.8518122224368116e-06,3.2723957242781065e-09,4.464433645510214e-07,8.357893191473334e-11,6.9193915105822345e-06,6.697629967738359e-06,0.0003988750571989269,6.912149569743594e-10,8.771970402040206e-09,0.00020038823696988045,7.608613326370334e-09,3.3213835876439025e-06,2.2674096855263857e-05,9.653826833643624e-12,2.5164837447976967e-05,4.7323534457710887e-07,0.0004150100015549632,2.047187639895694e-06,1.57417803173842e-12,4.487346621608022e-13,2.1503360238912153e-12,1.230210413363267e-14,3.129744797405685e-09,9.34604064730921e-10,7.217985081549117e-09,3.7522876004924304e-05,2.1961896493957454e-05
6.176580222435204e-05,0.8156307999046494,0.00041762560781047223,0.0001443872103262179,0.00018022891336197792,0.012952482628016893,0.0,0.0,0.0035339314431426286,0.0003363103722782048,0.028072929394441892,0.0014145455086628578,0.00023310453732023964,1.736954522701143e-12,1.9333045569152086e-09,3.963513801520346e-07,0.00019309967799846912,0.010013302818811258,1.5425824985100569e-06,2.9605233313817095e-10,5.785900932425709e-09,3.915826502104759e-12,2.7006179564174528e-08,1.7540712854066747e-06,1.1627667042823575e-07,2.1962717513335935e-06,1.1476367788142051e-10,4.249216671052322e-07,1.0691770426681252e-06,2.3041353183267262e-09,3.5533892656512405e-07,7.015078921234192e-11,1.428942179400244e-10,1.621796108926971e-07,3.76,0.0,0.206597030374114,0.9571052992178568,0.022206523294085585,0.0010366033034916826,0.5279232543047391,0.5758009533307176,0.0007636428203050225,4.462125716909294e-11,0.011576553778502552,0.0009930752318756432,0.003333786280529864,5.0970098768178604e-08,1.315388190305945e-08,1.3287472740962455e-05,0.00020333113405502965,0.0014195624227197024,4.527258100302998e-09,0.0020507483630236314,9.556441574530126e-05,3.343113341952562e-05,0.021164361260527474,0.010358309863663321,0.0002867518985222505,2.817590557219688e-05,0.0005554022490434619,2.4004634856878228e-05,0.0024339675195531496,0.0024845173037341003,7.852924819210554e-07,1.3192732484503111e-11,2.4441849605698727e-06,2.6230282913798726e-08,0.0021018918477129717,8.279801068258809e-08,1.8672675108611627e-12,4.5550747003619204e-08,1.887504390640112e-06,3.3065303103791594e-09,4.522687364831172e-07,8.560554019606553e-11,7.028171874570363e-06,6.943481218466941e-06,0.00041494909260242726,7.154151332130128e-10,8.801905872032365e-09,0.00021115994635295524,7.726460577770052e-09,3.4641665270324422e-06,2.319898195268632e-05,9.861119623367132e-12,2.588298847981361e-05,4.832121692264893e-07,0.00042893468100123626,2.1386353185242123e-06,1.6029152974885513e-12,4.569192090890659e-13,2.254515000249506e-12,1.2993487279821434e-14,3.145490366620919e-09,9.731946167096938e-10,7.521676043572728e-09,3.910455453000576e-05,2.30220419758376e-05
6.218603525905531e-05,0.816015612811316,0.00042301336375980084,0.0001467711570153171,0.0001841803319553333,0.013248614362941105,0.0,0.0,0.0035591428400914868,0.00034428782572782144,0.02893778657393947,0.0014558111913611966,0.00023797799183286535,1.823572730323755e-12,2.001022941195987e-09,4.041156348074318e-07,0.0001961829708543402,0.010206701245716257,1.6086053209047063e-06,3.0294116488203325e-10,6.181940581591604e-09,4.116074071535754e-12,2.7646955679181664e-08,1.8380131655627427e-06,1.1890968864265441e-07,2.2924023063131938e-06,1.2249711020006497e-10,4.457358568247898e-07,1.112515692341362e-06,2.3997330484537964e-09,3.646966069213716e-07,7.283794712405627e-11,1.5032585431788164e-10,1.6979411995172262e-07,3.76,0.0,0.20443921672782397,0.9559656334031803,0.022866962164545722,0.0010605004639404076,0.5286105080572847,0.5777461863857426,0.0007627335286964814,4.460510351392122e-11,0.011947083495447038,0.0009964783830618317,0.0033985594159303112,5.105986759847541e-08,1.340942095305502e-08,1.3349950982415342e-05,0.000205480918329627,0.001451698345751313,4.607420098788332e-09,0.002092980827271039,9.684746426258895e-05,3.3648262650729433e-05,0.021696888108395252,0.010516552458311783,0.0002928310256983688,2.877416191306128e-05,0.0005660386066181221,2.4334986727416772e-05,0.002469032357985083,0.0025535941037853555,7.990084402986961e-07,1.3423112117023182e-11,2.5020344892790326e-06,2.6850176403213248e-08,0.00216926918510685,8.376218652925249e-08,1.899870872622401e-12,4.636423930659454e-08,1.9235704272933983e-06,3.3398219575763453e-09,4.5804277054371525e-07,8.764718156246438e-11,7.136952613127095e-06,7.194316147488131e-06,0.00043144497106572204,7.400300848968262e-10,8.829998740869062e-09,0.00022236502844862416,7.844558431729295e-09,3.6112329230016605e-06,2.3729004932907238e-05,1.0069658924474023e-11,2.6613915987569554e-05,4.932694052895462e-07,0.00044315737215384665,2.2332225577198086e-06,1.631657515095306e-12,4.651049333358583e-13,2.362870706309783e-12,1.3716726701018839e-14,3.160701249952686e-09,1.0128353439597712e-09,7.834598173299941e-09,4.072810262184667e-05,2.4126180499869875e-05
6.260626829375858e-05,0.8164003949594656,0.0004283943559363109,0.00014915707039908302,0.00018815126590199528,0.013549107967725006,0.0,0.0,0.003583428243735626,0.0003522476572305751,0.029820851559191786,0.0014978494465547711,0.00024287347442078128,1.9134159670477443e-12,2.070255874581163e-09,4.1191082585637754e-07,0.0001992731979546803,0.010400910003331175,1.6768959329649097e-06,3.0997312796997667e-10,6.602418419684773e-09,4.324776963747242e-12,2.8295157948434163e-08,1.9249062824263533e-06,1.215405180927861e-07,2.3919418365328554e-06,1.3066180930859857e-10,4.6735844959151557e-07,1.1570247451907135e-06,2.498269535150078e-09,3.7412183895684374e-07,7.558871058425268e-11,1.5806501991255292e-10,1.7767085129609423e-07,3.76,0.0,0.2022974157004385,0.9548052506867156,0.023540416086461263,0.0010846437167769392,0.5292596376518612,0.5796763857350908,0.0007618077083155796,4.458464955733247e-11,0.012326956519886162,0.0009996762170713788,0.003464619927727119,5.113752507076029e-08,1.3670046825984006e-08,1.3410103327227842e-05,0.00020756906491884125,0.0014840044556373197,4.688246386040173e-09,0.0021355931870789724,9.812276335531985e-05,3.3861087779955396e-05,0.02223597861649427,0.010675089626358929,0.0002989339640164372,2.9374887011203695e-05,0.0005766603911353875,2.466367537487783e-05,0.002503971330820544,0.002623394706525702,8.126377632210765e-07,1.3652034951140602e-11,2.5604039758058047e-06,2.747561318543835e-08,0.0022381223932321317,8.471388353232879e-08,1.932267923639792e-12,4.7174979966808674e-08,1.960008468009779e-06,3.372254904720924e-09,4.637630326230578e-07,8.970266597832953e-11,7.245703936149625e-06,7.450066091177723e-06,0.00044836281062291287,7.650486337917325e-10,8.856252645599969e-09,0.00023401222405140552,7.96287737284339e-09,3.7626281117181507e-06,2.4263987906088224e-05,1.0279344739919197e-11,2.735757351376027e-05,5.034032494753724e-07,0.00045767817537688965,2.330989012391992e-06,1.660388685964405e-12,4.732872782578774e-13,2.475523346668528e-12,1.4472867437904118e-14,3.175377099095773e-09,1.0535304582739369e-09,8.1568624498839e-09,4.2392795068463e-05,2.5275799729137183e-05
