Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164),CF2O(49),S(125),C2HF(58),S(463)
1.217791391157178e-08,0.8532375536970733,1.6064259657660307e-10,6.1905972769306476e-12,1.5284263060811181e-12,3.4903555865237204e-12,0.0,0.0,1.0454957520337988e-07,2.499651108132081e-12,2.1964980449955e-13,2.7238983288920626e-21,6.095291499691803e-14,3.815172525550835e-36,9.281450434262762e-26,7.316137381002319e-26,2.1450181480152958e-26,5.011771871150745e-09,1.4470429391020884e-30,2.4231902011586808e-17,4.4794836294720075e-28,1.149379150651331e-34,1.2345777102809494e-27,1.7888260561423112e-26,9.504021862333928e-18,2.057308292503647e-34,8.594813533412378e-35,2.357741546123712e-38,1.044944601063232e-54,2.118739012029079e-45,1.1439917620295536e-16,1.0752786523822255e-42,5.765519304508281e-33,5.3068268593498277e-42,3.76,0.0,0.7887658583758629,0.9978480927540824,1.0867028903158468e-13,2.681090674409376e-35,0.0027283513292699676,0.0027285251897793037,0.0021517976746591875,1.6625008047598623e-12,5.012052596148695e-09,1.0472188902230302e-07,8.442339708200748e-08,1.5544567874887452e-12
1.2983160170473523e-08,0.8532652196206079,1.7746038312425113e-10,6.753174673689484e-12,1.7778752757172017e-12,4.094496220609991e-12,0.0,0.0,1.114408514904323e-07,2.839161329732043e-12,2.6636606691239445e-13,3.5222805705311895e-21,7.374810169697241e-14,5.877379165768445e-36,1.2325950178182703e-25,9.568616763309566e-26,2.8919417738136277e-26,5.6966489933911465e-09,2.309621006166058e-30,3.123250165699423e-17,6.991156623040297e-28,1.909729077219535e-34,1.678826937092442e-27,2.4472255715684544e-26,1.1264433956890616e-17,3.29165447717801e-34,1.2590859724813544e-34,3.733339329399935e-38,1.960967714209846e-54,3.44455958085261e-45,1.3750698088154803e-16,1.8276296672410785e-42,8.942840342893554e-33,9.206260933907162e-42,3.76,0.0,0.7885857693125444,0.9978480852020734,1.3428046434787915e-13,4.0957937997425103e-35,0.0029084212694878166,0.002908618870797795,0.0021517976494659237,1.7749513336094444e-12,5.696989254097538e-09,1.116319463700154e-07,9.595127283796124e-08,1.6729590818990303e-12
1.3788406429375266e-08,0.8532928793412347,1.9502421354143677e-10,7.34083465271904e-12,2.0506343793852776e-12,4.761338981923156e-12,0.0,0.0,1.1832947807964945e-07,3.200025724215875e-12,3.192870793474376e-13,4.4845687388888306e-21,8.819893191706418e-14,8.830836882871973e-36,1.610081917337462e-25,1.2320428594697795e-25,3.834576852214042e-26,6.425258081730532e-09,3.585603579709514e-30,3.963985821862058e-17,1.062175536428331e-27,3.076667700268202e-34,2.242456738657024e-27,3.283892227656703e-26,1.3201443579427114e-17,5.121675828807648e-34,1.802079004003794e-34,5.752228388280247e-38,3.5493850397027345e-54,5.44436899380829e-45,1.6338131643494826e-16,3.0096066500137256e-42,1.3499632106424316e-32,1.5464824896104878e-41,3.76,0.0,0.788405721366857,0.9978480776105607,1.6393153790371952e-13,6.10718708138422e-35,0.0030884493133331655,0.0030886721726229504,0.002151797622638648,1.8873684030774154e-12,6.425665741312506e-09,1.1854028552224799e-07,1.0821586827582701e-07,1.7914469664366047e-12
1.5398898947178756e-08,0.853348180179449,2.3237466081677434e-10,8.595523917684718e-12,2.669191194212473e-12,6.294331112786846e-12,0.0,0.0,1.320987862406562e-07,3.985637982305268e-12,4.45304247494437e-13,6.986429310452438e-21,1.224514908589934e-13,1.8719058011805294e-35,2.632901759740481e-25,1.96229562470323e-25,6.458828265879172e-26,8.01361816410009e-09,8.065986759120896e-30,6.137879098146919e-17,2.2920776818106644e-27,7.407783812312846e-34,3.820927233527964e-27,5.627928368700466e-26,1.761859961398091e-17,1.156997574492567e-33,3.4797363080499496e-34,1.2758279996965996e-37,1.0736863460550268e-53,1.2688220110078167e-44,2.2391976672144304e-16,7.551890169259372e-42,2.8732538436833463e-32,4.041319044174987e-41,3.76,0.0,0.7880457487908156,0.9978480623052377,2.3682874848559895e-13,1.277528140802785e-34,0.00344837975005829,0.0034486576756878624,0.0021517975679126913,2.1121022159292617e-12,8.014186156163297e-09,1.3235182259833148e-07,1.349546655610232e-07,2.0283433811939985e-12
1.7009391464982243e-08,0.853403456223079,2.72663455952402e-10,9.962839803328546e-12,3.39015241709976e-12,8.111585983393153e-12,0.0,0.0,1.4585750783626308e-07,4.856130465670517e-12,6.008288218911238e-13,1.0413468837565019e-20,1.6447124882290939e-13,3.691163123043205e-35,4.105308319751751e-25,2.9887477418484154e-25,1.03669784782879e-25,9.776744181091588e-09,1.675333970653014e-29,9.095025686170842e-17,4.579854884271699e-27,1.6325822988590202e-33,6.182836432994408e-27,9.128694394413228e-26,2.277827020213288e-17,2.4120968093630367e-33,6.2882539161093775e-34,2.616851274342266e-37,2.915374323059019e-53,2.725409475648093e-44,2.969507530791242e-16,1.7281740042132992e-41,5.659626171177586e-32,9.613278865551168e-41,3.76,0.0,0.7876859405726385,0.9978480468309988,3.304230776166286e-13,2.4921133400385732e-34,0.0038081427157275883,0.003808481772941939,0.002151797517683667,2.336702352230302e-12,9.777509792350403e-09,1.4615652691039297e-07,1.6463868378529492e-07,2.2651121615071594e-12
2.023037650058922e-08,0.8535139339720116,3.6193579587296343e-10,1.30675126271718e-11,5.162289143057261e-12,1.2686747623185748e-11,0.0,0.0,1.7334322391186883e-07,6.850331878434146e-12,1.0129548615026187e-12,2.0882324687562795e-20,2.747980161371413e-13,1.220246303302468e-34,8.931168708327216e-25,6.249706687812938e-25,2.386409376217454e-25,1.3826862643755682e-08,6.069311271930013e-29,1.803203604344614e-16,1.541457849236079e-26,6.589279525433815e-33,1.435312499640178e-26,2.114875015724217e-25,3.5393868752190347e-17,8.804112088973838e-33,1.7655434954957296e-33,9.277788907276456e-37,1.7764613702270183e-52,1.0551839535518135e-43,4.839180605787901e-16,7.418989315350002e-41,1.8465586883978067e-31,4.4950727224894585e-40,3.76,0.0,0.7869668169096518,0.9978480153919964,5.928195685968956e-13,8.117141528816007e-34,0.004527166538854986,0.004527646045718767,0.0021517974148431594,2.7855019313445477e-12,1.3828150895759354e-08,1.7374554362539599e-07,2.3283796340607928e-07,2.7382018942864164e-12
2.31292630326355e-08,0.8536132792624588,4.5203093431390007e-10,1.6326713645578246e-11,7.1632191120331205e-12,1.7995116411097214e-11,0.0,0.0,1.9804424400856026e-07,8.931840167228107e-12,1.5163408577098573e-12,3.57373753175387e-20,4.0805426916304884e-13,3.0668775137654323e-34,1.6305185930543767e-24,1.1086856094221353e-24,4.571854410571698e-25,1.8068587465122893e-08,1.6289455330893577e-28,3.0555152686975316e-16,3.909812240776877e-26,1.904701229345408e-32,2.7540702517995817e-26,4.0321650562360284e-25,4.942708227052344e-17,2.3748672437059317e-32,3.904451802615343e-33,2.454119541801708e-36,6.917123875509388e-52,2.9835141250120455e-43,7.030247898933169e-16,2.2561261309510996e-40,4.558179648400067e-31,1.4538168661676842e-39,3.76,0.0,0.7863201669641635,0.9978479865388422,9.34007306164582e-13,2.023795464885978e-33,0.00517371599321506,0.005174342624693052,0.0021517973189046076,3.188965270119876e-12,1.807051257353446e-08,1.9855255697786105e-07,3.0427888773826027e-07,3.163512247334137e-12
2.6028149564681778e-08,0.8537125443949307,5.51187083689581e-10,2.007308652721781e-11,9.579236770776505e-12,2.4560146744984742e-11,0.0,0.0,2.227110902069717e-07,1.1282851440155182e-11,2.16437228910468e-12,5.739756056706933e-20,5.777910039619208e-13,6.915323676614276e-34,2.774678699383047e-24,1.8429090367398003e-24,8.144982925558859e-25,2.2874878700352926e-08,3.8863051680863062e-28,4.860062106712516e-16,8.864789682443041e-26,4.8332567469092643e-32,4.8952059008355985e-26,7.103659389612442e-25,6.604235843897166e-17,5.687762173755175e-32,7.844838133879052e-33,5.788681170071701e-36,2.29861401826563e-51,7.466999570972783e-43,9.74416574973939e-16,6.001267802068592e-40,1.0058442723445538e-30,4.0928411245066635e-39,3.76,0.0,0.7856740483717745,0.9978479571547717,1.3975665548817064e-12,4.542633069940374e-33,0.0058197240261175275,0.005820517397631742,0.002151797222527724,3.5919969147192794e-12,2.2877621833906415e-08,2.2333784441462363e-07,3.8524514940932355e-07,3.5883735684977873e-12
2.8927036096728055e-08,0.8538117294355079,6.592380323251065e-10,2.435050999261038e-11,1.2437425708823946e-11,3.250348029900099e-11,0.0,0.0,2.473438098982412e-07,1.3901320345494473e-11,2.9755998264603464e-12,8.768709534179848e-20,7.880446553470642e-13,1.43154401297869e-33,4.465529139755354e-24,2.9095773648779824e-24,1.3693144327635883e-24,2.82451095625635e-08,8.452852448923814e-28,7.354233188501792e-16,1.84082911865031e-25,1.10734715694544e-31,8.18857452710004e-26,1.1760810088112961e-24,8.52640639513346e-17,1.240733251422794e-31,1.4618131166037897e-32,1.2482287846285208e-35,6.766499280516201e-51,1.6987202751385376e-42,1.3015669057986303e-15,1.4405642239313357e-39,2.0333019811207895e-30,1.0339399571073748e-38,3.76,0.0,0.7850284606957435,0.9978479272413124,2.0071015394181946e-12,9.38561576219064e-33,0.006465191081192608,0.006466170794684398,0.002151797124696536,3.994597388859138e-12,2.8248874475684554e-08,2.481015595172232e-07,4.75730310166959e-07,4.012757749325568e-12
3.182592262877433e-08,0.853910834450214,7.760207760886662e-10,2.920181202038283e-11,1.576280070939184e-11,4.1944499979505094e-11,0.0,0.0,2.719424504313551e-07,1.678521276124382e-11,3.968657984425068e-12,1.28650637600437e-19,1.0427424104790526e-12,2.7656527396065913e-33,6.868108538711401e-24,4.4054820318762636e-24,2.1955542477817e-24,3.4178654046110125e-08,1.707036917480988e-27,1.068852134465225e-15,3.562645266045212e-25,2.339725051315073e-31,1.303866991897569e-25,1.851916186277795e-24,1.0710562371564186e-16,2.5114473366818507e-31,2.5637425179414735e-32,2.5048061412471224e-35,1.808026466866369e-50,3.57908063242949e-42,1.6875256408050474e-15,3.181309972133008e-39,3.831507400324898e-30,2.3949525291395333e-38,3.76,0.0,0.784383403499689,0.9978478967991803,2.7875915227344633e-12,1.81369580400264e-32,0.007110117601708883,0.0071113032456438,0.002151797025207035,4.396767228185246e-12,3.4183667051933416e-08,2.728438551406465e-07,5.757279338029386e-07,4.436659543427116e-12
3.472480916082061e-08,0.8540098595050204,9.013754551750694e-10,3.466879164044699e-11,1.9578433371894085e-11,5.300037464890573e-11,0.0,0.0,2.9650705911238536e-07,1.993250574141235e-11,5.162262418795765e-12,1.8255427049585063e-19,1.3457050556913563e-12,5.046052312076976e-33,1.0173405177341214e-23,6.443203765780057e-24,3.3841056291602904e-24,4.0674886931274856e-08,3.242937338432541e-27,1.502596876830978e-15,6.507206972418427e-25,4.62765094411369e-31,1.9930120269182656e-25,2.7981652582339702e-24,1.315727517640014e-16,4.780327548764764e-31,4.2774601008653255e-32,4.737638222368328e-35,4.461050753960398e-50,7.078072667179241e-42,2.1349704132975025e-15,6.55573333531609e-39,6.815306870732728e-30,5.165194384693243e-38,3.76,0.0,0.7837388763475882,0.9978478658278063,3.7652765297741116e-12,3.316219351582778e-32,0.007754504030573593,0.007755915179946236,0.0021517969251400593,4.798506994418397e-12,4.068139687476077e-08,2.975648833420865e-07,6.852315861588166e-07,4.860092996299713e-12
3.762369569286689e-08,0.8541088046658419,1.035145290979564e-09,4.079224069560255e-11,2.3905572705917794e-11,6.578610378510717e-11,0.0,0.0,3.2103768320373184e-07,2.3341187461521607e-11,6.575207243269842e-12,2.518864755414502e-19,1.7006498019923226e-12,8.773121718556685e-33,1.459905325425559e-23,9.152020448535384e-24,5.044609948668295e-24,4.773318378002062e-08,5.8525407110502264e-27,2.0541623845747067e-15,1.1322958242108343e-24,8.662592613638577e-31,2.943274559477537e-25,4.0841370702786574e-24,1.5866578405598553e-16,8.641586469524543e-31,6.844340281226734e-32,8.526933823254052e-35,1.0290511794451158e-49,1.3270526212556277e-41,2.6462526877453948e-15,1.2742333778176035e-38,1.1551331773854256e-29,1.049042021230096e-37,3.76,0.0,0.783094878803778,0.9978478343279149,4.967548104024052e-12,5.787301395744463e-32,0.008398350810332921,0.008400007026671824,0.002151796824282573,5.1998172222315565e-12,4.774146201116539e-08,3.222647953336994e-07,8.04234835131717e-07,5.283068849495016e-12
4.342146875695944e-08,0.8543064555689208,1.3273183775445023e-09,5.516679811008822e-11,3.4170879352523446e-11,9.699652174179265e-11,0.0,0.0,3.6999716644463374e-07,3.093472512446943e-11,1.0134672188674176e-11,4.479078111935762e-19,2.5808519514214652e-12,2.3558861580710314e-32,2.781792024788039e-23,1.7188266227123496e-23,1.0323672881905673e-23,6.353347550497278e-08,1.6817619644953474e-26,3.58648801373387e-15,3.0465448389469058e-24,2.656534255220245e-30,5.900160896586735e-25,7.998721138992676e-24,2.2071270226174672e-16,2.4904649370920515e-30,1.5825004256468164e-31,2.4476586050784138e-34,4.678105090234915e-49,4.095536903039662e-41,3.86832068873425e-15,4.1761896600497246e-38,2.9503690496456226e-29,3.743285919109365e-37,3.76,0.0,0.7818084708001691,0.997847769745836,8.160612401240245e-12,1.5722756262382694e-31,0.009684427190916563,0.00968663217193368,0.002151796618989841,6.001151177270644e-12,6.354619424809593e-08,3.716018709720109e-07,1.0707144048275007e-06,6.12766734834539e-12
4.9219241821052e-08,0.8545037876856824,1.6513451623026118e-09,7.263245743346001e-11,4.669632832540496e-11,1.364539667077593e-10,0.0,0.0,4.188212773538328e-07,3.954995157313304e-11,1.4798879335738913e-11,7.411050450588145e-19,3.711115609706815e-12,5.575286036560595e-32,4.8816375468425044e-23,2.991318811278299e-23,1.9349291881035404e-23,8.157454925969491e-08,4.2267102619548627e-26,5.8279869500138185e-15,7.23148661534918e-24,7.061495398537475e-30,1.081679956299933e-24,1.43378652799931e-23,2.9319662604035206e-16,6.275014979347247e-30,3.285620352518426e-31,6.171776085828316e-34,1.7544982826013253e-48,1.0976916497441027e-40,5.367414828863486e-15,1.1740017959090156e-37,6.656789804735379e-29,1.1371989848188912e-36,3.76,0.0,0.7805241760107283,0.9978477030595233,1.2605289072247286e-11,3.7788933814125856e-31,0.01096835027661907,0.010971182106957831,0.0021517964068467578,6.800773343817801e-12,8.159306330905368e-08,4.208562726496733e-07,1.3751152273922873e-06,6.970436207766837e-12
5.501701488514455e-08,0.854700801541487,2.0060761981558147e-09,9.348141198951137e-11,6.159710369328272e-11,1.850046808053311e-10,0.0,0.0,4.675103923886584e-07,4.917116709771111e-11,2.0720748157257322e-11,1.1594856538079358e-18,5.117721180673241e-12,1.19523082123749e-31,8.033808309286761e-23,4.904410957992814e-23,3.384767842809727e-23,1.01851437474391e-07,9.566878706488836e-26,8.956842696049064e-15,1.5570885951318283e-23,1.679050934249772e-29,1.849751469887575e-24,2.3999368535191358e-23,3.760555852467741e-16,1.4236420440020158e-29,6.275365977108189e-31,1.406073561963352e-33,5.671629077853962e-48,2.6338333223571343e-40,7.154203225508136e-15,2.930734969001052e-37,1.3644734495286801e-28,3.045565106908565e-36,3.76,0.0,0.7792419909630515,0.9978476342660486,1.8552468975487527e-11,8.249480964488218e-31,0.01225012359484169,0.012253660251593282,0.0021517961948796624,7.598688022357758e-12,1.0187728070834205e-07,4.7002917372606266e-07,1.7173859205866135e-06,7.811399100479063e-12
6.081478794923711e-08,0.8548974976608237,2.390405715720786e-09,1.1799167797256136e-10,7.896856388078279e-11,2.4346417214700034e-10,0.0,0.0,5.160648872456476e-07,5.978284478818202e-11,2.8054219404383403e-11,1.7346999920694324e-18,6.825538071195841e-12,2.3674495383771537e-31,1.2558078294924122e-22,7.663655261594293e-23,5.600364682988868e-23,1.243591849928728e-07,1.9924881322971738e-25,1.3165930015922089e-14,3.1026079329673563e-23,3.6567883388944173e-29,2.9916936693762467e-24,3.803882842057189e-23,4.692146887284014e-16,2.971981291558717e-29,1.1212581703343639e-30,2.955585713517958e-33,1.6429319166160505e-47,5.79041469455716e-40,9.236952832283662e-15,6.6584009066910244e-37,2.591096337534152e-28,7.397126629522772e-36,3.76,0.0,0.7779619121904563,0.9978475633813169,2.6263149408762302e-11,1.6677046954243773e-30,0.01352975066723671,0.013534070020019032,0.0021517959712833096,8.394899631029311e-12,1.2439406995234594e-07,5.191217291473695e-07,2.0974751356069672e-06,8.650614126204644e-12
6.661256101332966e-08,0.8550938765673114,2.803270030417838e-09,1.4642764353088748e-10,9.888837215115069e-11,3.126183409944778e-10,0.0,0.0,5.644851368449249e-07,7.136962895168397e-11,3.695419076483011e-11,2.5020644418812247e-18,8.858092291130005e-12,4.394726102941004e-31,1.8819490292591948e-22,1.1509986931962642e-22,8.850371818349182e-23,1.4909284888140152e-07,3.8775025482799753e-25,1.8661657990230905e-14,5.80356385907901e-23,7.417739074912803e-29,4.622568038423024e-24,5.766977767878667e-23,5.725866332485614e-16,5.797825199531305e-29,1.8970695541416475e-30,5.8182370874992817e-33,4.357232739521048e-47,1.1854243053068039e-39,1.1621946445155959e-14,1.4000571200333412e-36,4.623124419979062e-28,1.6602571770685987e-35,3.76,0.0,0.7766839362319743,0.9978474903835837,3.6006595167834564e-11,3.1658747809602465e-30,0.014807235009716377,0.014812414820753152,0.00215179576190057,9.189411686663429e-12,1.4913866635007626e-07,5.681350746825194e-07,2.5153315572542284e-06,9.488095402688e-12
7.241033407742222e-08,0.8552899387837019,3.243645891596154e-09,1.790406379295925e-10,1.2141873030080196e-10,3.9322464656704143e-10,0.0,0.0,6.127715153134918e-07,8.391633345913377e-11,4.757645023825062e-11,3.500585465197341e-18,1.1237636459396157e-11,7.726427682208177e-31,2.722857134183722e-22,1.6721272451959905e-22,1.345793785753741e-22,1.7604749871813443e-07,7.12907695011994e-25,2.5662771004936367e-14,1.0298095682051992e-22,1.4178864337320003e-28,6.875649707363745e-24,8.426426354140395e-23,6.860894947225878e-16,1.0687234928081082e-28,3.0670324068969857e-30,1.0840151484629661e-32,1.0709568281713978e-46,2.2854079186389872e-39,1.431400911679878e-14,2.7590854112992557e-36,7.831891772518141e-28,3.4859871002708426e-35,3.76,0.0,0.7754080596323426,0.9978474153363416,4.8058407497481e-11,5.7006735071475016e-30,0.016082580132461746,0.01608869805666224,0.0021517955073388807,9.982230900146779e-12,1.761063173045006e-07,6.170703259955277e-07,2.9709039041095815e-06,1.0323841703791753e-11
7.820810714151477e-08,0.8554856848318805,3.710548692537952e-09,2.1606954842941503e-10,1.466088047504523e-10,4.860133723726056e-10,0.0,0.0,6.609243959682756e-07,9.740793993854923e-11,6.007760408746573e-11,4.772985662521315e-18,1.3985225524846205e-11,1.2971643996085267e-30,3.8241873185222264e-22,2.3613971188118926e-22,1.980543752543108e-22,2.0521821610089102e-07,1.248903431527351e-24,3.4399054050734526e-14,1.747440533587496e-22,2.576825150973089e-28,9.90315503713671e-24,1.1935564895539002e-22,8.096565861878631e-16,1.8773868030585681e-28,4.7716408079156544e-30,1.9272107867014123e-32,2.471152135074247e-46,4.186205198181342e-39,1.7317101754602595e-14,5.147947461234687e-36,1.2699571016727142e-27,6.91649643110287e-35,3.76,0.0,0.774134278941994,0.9978473381739247,6.269842621206531e-11,9.81314589836315e-30,0.01735578953993316,0.017362923124971855,0.0021517952773619886,1.0773358111880889e-11,2.052922818223864e-07,6.659285776224138e-07,3.4641409287268545e-06,1.1157882062030864e-11
