Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164),CF2O(49),S(125),C2HF(58),S(463),C2HF(468),C2H2F3(68),S(165),S(464),S(130)
3.6271486469924493e-10,0.8222152087845481,1.644277416398126e-12,1.7391014512586116e-13,6.775298226682923e-16,9.390433340917891e-16,0.0,0.0,2.4428135953447533e-09,1.3597733212689254e-15,3.3592546009943374e-18,1.2744009133973343e-27,9.938709953889894e-19,4.182135647832748e-46,2.1062646553218045e-32,2.5169266255973007e-26,3.4706392168177875e-33,2.671334972603426e-12,1.0483700715374029e-41,1.231500148679292e-23,7.940543679183325e-39,6.686736049177285e-47,3.313098712926753e-24,1.6653408681045462e-34,1.646925446654456e-22,1.3659325668552494e-45,2.2928676516232423e-44,1.3204067310216576e-43,1.7321711405475082e-69,6.227014587660416e-57,1.5455523741903887e-21,1.3092365191181805e-55,3.768920163785244e-44,2.7343405755017077e-56,3.76,0.0,0.5861705388464035,0.9987223205962108,1.2142178450252545e-18,3.8300064909452387e-45,6.135638384567944e-05,6.135650265537158e-05,0.0012776769581887852,7.902805021825339e-15,2.6713393274425818e-12,2.442597114541564e-09,5.8002911687488425e-11,4.452032038696518e-15,5.691895192281361e-18,1.8615759654560623e-12,2.8566217272374136e-14,5.1502189003734664e-20,9.604907042562251e-14
3.82376444716876e-10,0.8222157202577338,1.7371437852171646e-12,1.854700769582806e-13,7.540852820295371e-16,1.0453524305021662e-15,0.0,0.0,2.5751434232226413e-09,1.511126825041374e-15,3.967906806275178e-18,1.5859934750172484e-27,1.1738407519626266e-18,5.782326113594858e-46,2.626378615983123e-32,3.128388310809765e-26,4.329175137830696e-33,2.9956703737406164e-12,1.5188428192837963e-41,1.5209380110028425e-23,1.1206634850213416e-38,9.923645955300485e-47,3.913535735285207e-24,2.1842706176496835e-34,1.9439835777705776e-22,1.969374465018071e-45,3.198560698113694e-44,1.937796434061399e-43,2.8355424188771617e-69,9.180049646946244e-57,1.8251666174648035e-21,2.029826132074449e-55,5.536775646811454e-44,4.242448675031027e-56,3.76,0.0,0.5861672129663859,0.9986804119269008,1.424116554144006e-18,5.304779455486042e-45,6.46821246415504e-05,6.468225670823739e-05,0.001319585494835195,8.976106664252313e-15,2.9956755175116525e-12,2.5748144905650666e-09,6.446153383844064e-11,4.928305969368588e-15,6.6677139140184774e-18,2.0670088005559435e-12,3.221671263801048e-14,6.033640839286869e-20,1.0673771331019146e-13
4.0203802473450706e-10,0.8222162317280698,1.8303938813222816e-12,1.9728276259289237e-13,8.348625196286079e-16,1.1575506680071833e-15,0.0,0.0,2.7074665946507434e-09,1.6704595813874217e-15,4.648467667159567e-18,1.952564628550693e-27,1.375050729273736e-18,7.867871238231575e-46,3.239597984411046e-32,3.847646134329455e-26,5.341684334217832e-33,3.3403828191963643e-12,2.1600700033491405e-41,1.8586150672829056e-23,1.555931894447571e-38,1.4451752992175582e-46,4.586454259773433e-24,2.826595721287482e-34,2.275837477722894e-22,2.790371489745886e-45,4.389264638492704e-44,2.790896373533346e-43,4.5304852206502114e-69,1.3278001153653942e-56,2.137721654364918e-21,3.079630198953803e-55,7.980791221366389e-44,6.441387830342852e-56,3.76,0.0,0.5861638871052446,0.9986404790608299,1.65709225372001e-18,7.230218084506746e-45,6.800784620532012e-05,6.800799223194975e-05,0.0013595182282285596,1.0116541419566606e-14,3.34038884508465e-12,2.707015051458373e-09,7.126100139198084e-11,5.4267719603631656e-15,7.749036274759898e-18,2.28299368908032e-12,3.6116599800687156e-14,7.012685875297074e-20,1.179894208802596e-13
4.216996047521381e-10,0.822216743195556,1.9240276470268706e-12,2.0935110495854e-13,9.198805940705189e-16,1.2756663583501628e-15,0.0,0.0,2.83978336531302e-09,1.83777086512986e-15,5.4053377273770605e-18,2.3804611985725257e-27,1.5987975235287079e-18,1.0551699611384613e-45,3.956930256717334e-32,4.687389942607697e-26,6.526396647558068e-33,3.705639904065212e-12,3.020977186672092e-41,2.2496121577148245e-23,2.1284214230930484e-38,2.068853758478191e-46,5.3368364740051686e-24,3.613498586319552e-34,2.644567932064175e-22,3.891580231355747e-45,5.934167535517387e-44,3.951729775034147e-43,7.081229597630594e-69,1.8876508694372623e-56,2.4852180223543185e-21,4.581650993026579e-55,1.1307329747088703e-43,9.590159842672191e-56,3.76,0.0,0.5861605612629793,0.9986024288475891,1.9143860054339727e-18,9.71211091955171e-45,7.133354853692861e-05,7.133370922661402e-05,0.0013975683087772675,1.1322503281297551e-14,3.705646910955469e-12,2.8391990815327805e-09,7.840131266757066e-11,5.947160548332916e-15,8.941257979896287e-18,2.5095022819845437e-12,4.026875872889561e-14,8.092263013852789e-20,1.2980408874104254e-13
4.413611847697692e-10,0.822217254660193,2.0180450253820272e-12,2.2167774247989313e-13,1.0091586342063e-15,1.3997278436114245e-15,0.0,0.0,2.9720939788380827e-09,2.0130599661821045e-15,6.242952137792821e-18,2.8764124003673315e-27,1.8463876311747985e-18,1.3965880420032406e-45,4.7900814577868207e-32,5.661163137702032e-26,7.902696178473792e-33,4.09159415823338e-12,4.1611622238015095e-41,2.699264028791006e-23,2.872420050182175e-38,2.915832688441649e-46,6.1698009351540105e-24,4.568532319672699e-34,3.052266807300107e-22,5.349618056101662e-45,7.914753217827626e-44,5.509426469439792e-43,1.0848909369433068e-68,2.6417108732050797e-56,2.869670307060403e-21,6.695668996565954e-55,1.5771392430919342e-43,1.4025573039467659e-55,3.76,0.0,0.5861572354395895,0.9985661725283951,2.1972444492618956e-18,1.287436344562505e-44,7.465923163633139e-05,7.465940769233567e-05,0.001433824495264357,1.2592246157556597e-14,4.0916022507542075e-12,2.9713668529459815e-09,8.588246598466351e-11,6.4892056495897785e-15,1.0249771885138167e-17,2.7465063259403833e-12,4.467580565576503e-14,9.277280774385866e-20,1.4218161251649563e-13
4.6102276478740025e-10,0.8222177661219803,2.1124459601421795e-12,2.342650675815138e-13,1.1027158322901566e-15,1.529763493128869e-15,0.0,0.0,3.10439866736767e-09,2.1963261888372378e-15,7.165777533556974e-18,3.447533210245589e-27,2.1191365271788613e-18,1.8263783357283424e-45,5.751465419254633e-32,6.783385663731508e-26,9.491135567960589e-33,4.498384085195575e-12,5.652567417324051e-41,3.2131592571095913e-23,3.828768582783246e-38,4.0513183393296605e-46,7.090603156487406e-24,5.717756081358846e-34,3.501035469504257e-22,7.257348727115677e-45,1.0426252953775765e-43,7.57324340784532e-43,1.6320144728899929e-68,3.644263098305066e-56,3.2931056862781438e-21,9.626761306529664e-55,2.16850131056242e-43,2.018038594472412e-55,3.76,0.0,0.5861539096350747,0.9985316255290303,2.5069198229298453e-18,1.6861065296509463e-44,7.798489550349822e-05,7.79850876292201e-05,0.0014683713619070536,1.3923909651673122e-14,4.498393373759923e-12,3.1035186262717716e-09,9.370445966270592e-11,7.052644509824666e-15,1.167996799800642e-17,2.9939776620972786e-12,4.934011154422123e-14,1.0572647217350643e-19,1.5512188784931312e-13
4.806843448050313e-10,0.822218277580918,2.2072303957323304e-12,2.4711524403183114e-13,1.2005714376103317e-15,1.665801700633413e-15,0.0,0.0,3.2366976520982266e-09,2.387568851090667e-15,8.17830912805158e-18,4.1013274969287586e-27,2.41836780738537e-18,2.3622372745569147e-45,6.85421266599472e-32,8.069377076349032e-26,1.1313449574933333e-32,4.926135136799175e-12,7.581321215903576e-41,3.7971401731951845e-23,5.045764429265164e-38,5.555673746238931e-46,8.104636051015644e-24,7.089870964075531e-34,3.9929833150839914e-22,9.726418275588589e-45,1.357918672678203e-43,1.027595335989201e-42,2.414220294669666e-68,4.961448663301168e-56,3.75756257550698e-21,1.3635269892344686e-54,2.9426613265878706e-43,2.860457234014791e-55,3.76,0.0,0.586150583849435,0.9984987072625736,2.844669979424085e-18,2.183868651759142e-44,8.13105401384124e-05,8.13107490373727e-05,0.0015012894956257911,1.531554214371746e-14,4.9261457376410564e-12,3.2356546510428356e-09,1.0186729202113937e-10,7.637217655016113e-15,1.3237233479322134e-17,3.251888224893512e-12,5.426381939402434e-14,1.1983269969564523e-19,1.6862481040092685e-13
5.003459248226624e-10,0.8222187890370064,2.302398277216844e-12,2.60230223198547e-13,1.3027447505627691e-15,1.8078708815853053e-15,0.0,0.0,3.3689911437969547e-09,2.586787283994718e-15,9.285068009566509e-18,4.845690932587474e-27,2.7454123907753488e-18,3.0244638210581803e-45,8.112178944224139e-32,9.535379672173223e-26,1.3392568012145018e-32,5.374960627789204e-12,1.0049758243634916e-40,4.457302785346701e-23,6.580145961529724e-38,7.527123169905601e-46,9.217430246569298e-24,8.716356304321144e-34,4.53022640637615e-22,1.2890055762017847e-44,1.7500994361040462e-43,1.3777628616097113e-42,3.5165864200216856e-68,6.673198472282039e-56,4.265089368421285e-21,1.9048384204723304e-54,3.945137471365596e-43,3.999006897916528e-55,3.76,0.0,0.5861472580826695,0.9984673409414312,3.2117584026983464e-18,2.7998404874699344e-44,8.463616554106955e-05,8.463639191689891e-05,0.0015326556840145036,1.6765121417159415e-14,5.374972662996905e-12,3.3677751662679455e-09,1.1037096137940109e-10,8.242668843476285e-15,1.4926952644695853e-17,3.5202100409147943e-12,5.944886046210227e-14,1.3514056247954886e-19,1.8269027585150543e-13
5.200075048402934e-10,0.8222193004902449,2.3979495502696884e-12,2.736117592811435e-13,1.4092551171393117e-15,1.955999470698526e-15,0.0,0.0,3.5012793432935764e-09,2.79398083104362e-15,1.0490598627824069e-17,5.6889137004435876e-27,3.1016077778039347e-18,3.83621641948716e-45,9.539953421093113e-32,1.1198581657261196e-25,1.5752628096624536e-32,5.844962593715786e-12,1.3178626525576841e-40,5.199996703511231e-23,8.498160938813155e-38,1.0084805706957941e-45,1.0434654285200283e-23,1.0631606337387825e-33,5.114886205370941e-22,1.690615366689527e-44,2.233775662900095e-43,1.8269847285030008e-42,5.049725239017278e-68,8.875381696131747e-56,4.8177432662328e-21,2.627351241594044e-54,5.230268669261058e-43,5.519938984672186e-55,3.76,0.0,0.5861439323347785,0.9984374533982112,3.609454221707179e-18,3.555856612793646e-44,8.796177171147677e-05,8.796201626790413e-05,0.0015625430944641726,1.827057304976782e-14,5.84497619126182e-12,3.499880400924836e-09,1.1921546605692565e-10,8.868745018987536e-15,1.6754506966016112e-17,3.7989152277979915e-12,6.489696946175513e-14,1.5169912881808613e-19,1.9731817989995276e-13
5.396690848579245e-10,0.8222198119406344,2.493884161146076e-12,2.872614235797926e-13,1.5201219238050412e-15,2.110215919641765e-15,0.0,0.0,3.633562441948919e-09,3.009148847587462e-15,1.1799466458773714e-17,6.639683014072951e-27,3.488297361383528e-18,4.823784058714529e-45,1.1152866582304678e-31,1.307714033584264e-25,1.8418986264578746e-32,6.33623259542496e-12,1.7109490861058594e-40,6.031825063175799e-23,1.0876722453441506e-37,1.3372207221001834e-45,1.1762114718351107e-23,1.287306711521185e-33,5.749088399539895e-22,2.1960642752470145e-44,2.8256006383220806e-43,2.3980350553888893e-42,7.1560032992436084e-68,1.1682185535906868e-55,5.417589190514053e-21,3.5813625408083655e-54,6.862472438855932e-43,7.529851374458602e-55,3.76,0.0,0.5861406066057613,0.9984089749150421,4.039032222880862e-18,4.4767279156926584e-44,9.128735864965199e-05,9.12876220904938e-05,0.0015910214448470149,1.9829786761753385e-14,6.336247889192993e-12,3.631970574429853e-09,1.2840080437314602e-10,9.515196264988403e-15,1.8725275072937104e-17,4.087975993177947e-12,7.060969879994187e-14,1.6955746333610997e-19,2.125084182639064e-13
5.593306648755556e-10,0.8222203233881742,2.590202056655436e-12,3.0118061785645333e-13,1.6353645927409274e-15,2.2705486949051904e-15,0.0,0.0,3.765840622101399e-09,3.232290700273815e-15,1.3216255836788704e-17,7.707085462557164e-27,3.906829787292282e-18,6.016871673474854e-45,1.2966997852438374e-31,1.5190205302511536e-25,2.1418229497146243e-32,6.848852473167441e-12,2.200734138159421e-40,6.959644449274165e-23,1.3804655845341655e-37,1.756100091634945e-45,1.3205756108309817e-23,1.548137361349501e-33,6.434961814114412e-22,2.8271176329164e-44,3.5444629673836383e-43,3.117818005003819e-42,1.0016953171037e-67,1.5228741138482835e-55,6.066698774385342e-21,4.828476749796406e-54,8.917621559631289e-43,1.0159447508749192e-54,3.76,0.0,0.5861372808956177,0.9983818390609377,4.501772861149947e-18,5.590514780001582e-44,9.461292635562294e-05,9.46132093847733e-05,0.0016181571661482007,2.1440630898325963e-14,6.8488696029764045e-12,3.764045897085456e-09,1.3792697464749458e-10,1.0181775759770043e-14,2.0844632754365562e-17,4.3873646336754115e-12,7.658843190835468e-14,1.8876462718555935e-19,2.282608866797363e-13
5.789922448931866e-10,0.8222208348328647,2.686903184135653e-12,3.153705868420772e-13,1.7550025774287756e-15,2.4370262758225744e-15,0.0,0.0,3.898114057492428e-09,3.463405766515695e-15,1.4745567943761138e-17,8.900609195087548e-27,4.358558360897173e-18,7.448900108553794e-45,1.4999182961547467e-31,1.7557941622810245e-25,2.4778186201251847e-32,7.382895053262024e-12,2.806341640881962e-40,7.990564820111484e-23,1.7384040014706794e-37,2.2855328040546635e-45,1.4771660945840888e-23,1.8500486961947525e-33,7.174637405352951e-22,3.6091138936818795e-44,4.411685673294586e-43,4.017932519363446e-42,1.3862048920869072e-67,1.9674010977729743e-55,6.7671494271392035e-21,6.443593777408266e-54,1.1484545219844871e-42,1.3567811107592412e-54,3.76,0.0,0.5861339552043476,0.9983559825368403,4.998962269623353e-18,6.928814123556284e-44,9.793847482942657e-05,9.793877815084803e-05,0.0016440135574251323,2.310096521405705e-14,7.382914164887634e-12,3.8961065705066245e-09,1.4779397519940408e-10,1.086823973264463e-14,2.3117952959946912e-17,4.6970535339242134e-12,8.283439572211936e-14,2.09369678228065e-19,2.4457548090254276e-13
5.986538249108177e-10,0.8222213462747057,2.7839874914285213e-12,3.29832429941372e-13,1.8790553585565315e-15,2.6096771527388276e-15,0.0,0.0,4.030382913671775e-09,3.7024934339846186e-15,1.6392018945072883e-17,1.0230145957923995e-26,4.844840497224788e-18,9.157320867895714e-45,1.7267021080173807e-31,2.020155298871513e-25,2.852793668712248e-32,7.938424810119528e-12,3.549824880417148e-40,9.131949431309512e-23,2.1731646543530138e-37,2.94965513581552e-45,1.6466049493172945e-23,2.1977831738071896e-33,7.970247329586389e-22,4.571399451812318e-44,5.45123426357725e-43,5.135291117271939e-42,1.897903388793776e-67,2.52039534719425e-55,7.52102346760228e-21,8.517155581420861e-54,1.4666660289894624e-42,1.7947244184988018e-54,3.76,0.0,0.5861306295319505,0.9983313450279663,5.5318922680186895e-18,8.527060469396629e-44,0.00010126400407110832,0.00010126432838882339,0.0016686509334617181,2.480865211510837e-14,7.938446055313387e-12,4.0281527880271525e-09,1.5800180434830852e-10,1.1574347421048349e-14,2.555060580155068e-17,5.017015165635769e-12,8.934867235749474e-14,2.3142167120581404e-19,2.6145209670615475e-13
6.183154049284488e-10,0.8222218577136973,2.88145492685634e-12,3.4456711218322377e-13,2.0075424402234735e-15,2.7885298253136405e-15,0.0,0.0,4.162647348383816e-09,3.949553100127551e-15,1.8160238263087672e-17,1.1705992995677247e-26,5.367037211612234e-18,1.1183945868707258e-44,1.9788881743101436e-31,2.314330483701198e-25,3.2697823280619186e-32,8.515498486254235e-12,4.456494508049063e-40,1.0391414759772093e-22,2.698048001940862e-37,3.7768515187435697e-45,1.8295279560695068e-23,2.5964433270565425e-33,8.823924083179607e-22,5.74779892256299e-44,6.689933739056414e-43,6.512795890853661e-42,2.5726007677677106e-67,3.203498108567907e-55,8.330407321847946e-21,1.1157673545386692e-53,1.858373834237812e-42,2.352871838288185e-54,3.76,0.0,0.5861273038784265,0.9983078690631085,6.101860369936268e-18,1.0424841225738526e-43,0.00010458951408072147,0.00010458986009880481,0.0016921267654642703,2.6561566501462736e-14,8.515522022760684e-12,4.160184735086823e-09,1.685504604136442e-10,1.229986102854401e-14,2.8147958554755117e-17,5.347222086699198e-12,9.613221003659904e-14,2.5496965790137816e-19,2.788906298831277e-13
6.379769849460798e-10,0.8222223691498394,2.979305439199615e-12,3.59575474461662e-13,2.1404833464262588e-15,2.973612800952611e-15,0.0,0.0,4.294907511935568e-09,4.204584171706631e-15,2.005486697945908e-17,1.3338854827985853e-26,5.926512648364127e-18,1.3575292419625183e-44,2.258391158047337e-31,2.6406547419927264e-25,3.7319460105355945e-32,9.114165672737604e-12,5.555270662600876e-40,1.177683042766952e-22,3.328142293914402e-37,4.800334693521409e-45,2.026584622494311e-23,3.051505490355623e-33,9.737799708885804e-22,7.17712240656501e-44,8.157694516229554e-43,8.200074911084209e-42,3.4545498589089056e-67,4.0417728665080146e-55,9.197390781177924e-21,1.4494560018685322e-53,2.337381401399443e-42,3.058799202073833e-54,3.76,0.0,0.5861239782437747,0.9982854998805749,6.71016978906151e-18,1.2666226348317933e-43,0.00010791500485832658,0.00010791537328089765,0.0017144958151250698,2.8357604338174053e-14,9.114191664308518e-12,4.292202589600319e-09,1.794399417148502e-10,1.3044545683690608e-14,3.091537566033107e-17,5.687646940315414e-12,1.0318583330397764e-13,2.8006268728716314e-19,2.968909762447418e-13
6.576385649637109e-10,0.8222228805831323,3.077538977675804e-12,3.748582431097122e-13,2.2778976178079254e-15,3.164954593357715e-15,0.0,0.0,4.427163547547381e-09,4.467586064360607e-15,2.2080556358061644e-17,1.513984491194863e-26,6.524633644994224e-18,1.6382943641293698e-44,2.5672040873566723e-31,3.0015738818632543e-25,4.242574256705884e-32,9.734469352413433e-12,6.879060247088013e-40,1.329631912644147e-22,4.080498855407527e-37,6.058783620370959e-45,2.2384381494831343e-23,3.568833517776693e-33,1.0714005064337552e-21,8.903711264021607e-44,9.887747229507337e-43,1.0254282324785066e-41,4.598076811296295e-67,5.0641149280324086e-55,1.0124066316531618e-20,1.8681288369331348e-53,2.919524027497736e-42,3.9452447649328706e-54,3.76,0.0,0.5861206526279954,0.9982641853004453,7.358129444375063e-18,1.530011255709015e-43,0.00011124047640399084,0.00011124086793520733,0.001735810262364323,3.0194690074190554e-14,9.734497968821104e-12,4.424206522308769e-09,1.906702465713693e-10,1.3808169399748748e-14,3.3858218725725114e-17,6.038262454163603e-12,1.1051025257729315e-13,3.067498056651002e-19,3.154530316209993e-13
6.77300144981342e-10,0.8222233920135757,3.176155491919057e-12,3.9041603884631137e-13,2.4198048086528842e-15,3.3625837211894027e-15,0.0,0.0,4.559415591687078e-09,4.738558202186954e-15,2.4241966480784303e-17,1.7120487200070454e-26,7.162769329758665e-18,1.9663924546854023e-44,2.907398995137324e-31,3.3996467891370416e-25,4.805085657044854e-32,1.0376446408077512e-11,8.465160310471903e-40,1.4958256540819074e-22,4.974318500334246e-37,7.597042867595382e-45,2.4657653932538835e-23,4.15469248893216e-33,1.1754669148644026e-21,1.0978023930199946e-43,1.1916886376345195e-42,1.2740965497199764e-41,6.06946157114917e-67,6.303695539665474e-55,1.1112528445684789e-20,2.389890689024035e-53,3.6228896139492884e-42,5.050870730294479e-54,3.76,0.0,0.5861173270310882,0.9982438756028522,8.047053964445323e-18,1.8380582277629408e-43,0.00011456592871778769,0.0001145663440618393,0.0017561198270487554,3.207078301844255e-14,1.0376477825125753e-11,4.556196697114702e-09,2.0224137330264846e-10,1.459050303519209e-14,3.6981846526541846e-17,6.399041439598567e-12,1.181060730722503e-13,3.350800567971679e-19,3.345766918606228e-13
