Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164),CF2O(49),S(125),C2HF(58),S(463),C2HF(468),C2H2F3(68),S(165),S(464),C2H2F2(59),S(162),S(130),C2H3F2(65),C2H2F3(67),CF2(43),CHFCF2(55),CF2CH(73),C2HF2(72),S(179),C2H3F2(64),CHF2(82),S(1228),CHF3(42),S(1335),CF2O2(181),CF2O2(276),CH2F2(41),S(203),S(1568),CHO2(322),S(174),CF2CF2(61),C2F(467),S(512),C2H3F2(66),S(413),S(1931),S(1325),C2HF3(169),F(37),C2HF4(69),C2HFO(577),S(4228),S(4234),CHFO(47),C2HF4(54),S(5148),C1OO1(180),CH2O2(318),CFO(51),C2H2O(623),S(1319),S(2245),S(344),S(1323),CHF2O(206),S(6577),CH2F(46),S(1074),S(973),CF3(45),C2H2F(71),CHO2(457),CHF2O(207),CH2CF(70),CHFO2(635),CF3O2(511),CH2CFO(79),S(2261),C2HF5(81),CHF3O(248),C2F5(2339)
6.0737757883033564e-05,0.9343345679502191,0.0010959450724525076,0.0003189858324724557,0.0004442100826198304,0.051096433412848,0.0,0.0,0.003807511065490543,0.0006005246009853563,0.14370769794476967,0.005535422368660181,0.0007924062572707793,7.239128518757835e-11,2.5969111232004063e-08,1.617535659130775e-06,0.0006130988955794348,0.022484176187836737,2.9529499461166126e-05,1.3160016379592533e-08,1.7902680873499833e-05,2.0575015347890546e-10,1.810653422370929e-07,1.3860792117584105e-05,3.039208267171561e-07,8.348734157060488e-05,5.429813934146629e-09,6.379501055112682e-06,8.011200591042335e-06,2.3833203012743254e-08,1.400169382493133e-06,6.955255173535257e-10,2.5983260127284435e-09,1.7430500096585183e-06,3.76,0.0,0.07898551190315536,0.8286141130658298,0.09148950085111356,0.004015256151413324,0.6935764365282413,0.9225280808166312,0.0008280212645754712,6.904104694521099e-11,0.05690535322979601,0.0004975217435951789,0.023705263363945107,1.5013551389971157e-08,1.482854435270767e-07,8.433788069936491e-06,6.462527018023283e-05,0.0011869489656431247,0.006857276705672728,6.383113668717213e-10,2.3150156047421767e-08,0.00019004010674534224,2.3177931441296443e-05,0.0878070568854442,0.01380381663664932,0.0011692240101451087,0.00012367932125940302,0.0011322079947322277,5.034443495245365e-05,0.006595545379232994,8.891546526593901e-07,0.006612773374890426,1.7826898856584483e-11,8.25321152380914e-06,1.1405925692551728e-07,0.016904036804215573,8.748724385416841e-08,2.683388274736484e-12,1.0549256102184882e-07,8.665789347034363e-10,0.0019017598312713341,1.3094390241586098e-05,3.097838283537405e-09,1.6788628373174738e-05,6.577629284732811e-07,2.922436694647555e-10,0.00029216000528017796,1.7186872015376496e-08,1.7784548380643729e-06,2.2924666335545286e-05,5.382627239018295e-06,8.131393593884636e-12,2.3796470592010652e-05,0.003649957528227611,1.3380015905245168e-05,7.866522587959681e-10,3.669860608536847e-12,1.2454531916690926e-12,2.4325478482041974e-05,1.2775359009447898e-10,1.6800268823889887e-07,8.986752590803338e-08,0.0021707618084751646,6.513360922236123e-08,6.179609616192141e-08,6.019664393073972e-13,0.0009753274479815542,6.08738983484352e-10,3.436827045857527e-07,0.0005275579365346358,2.5853802044411606e-06,4.488135815136514e-11,7.442039053068799e-08,1.8877368413897242e-06,1.7013347814412028e-11,3.070731060432017e-07,1.0155146853731346e-05,3.542023757593713e-09,0.00013110307442745612,7.911005787711338e-09,3.1331289885607234e-06
6.103575531735098e-05,0.9347859003585339,0.0011011757826097333,0.00031968034098045684,0.0004454802009962262,0.0517642582688595,0.0,0.0,0.0037814177473885074,0.000597070994120753,0.1458208044170297,0.005610601730324405,0.0007939614625730334,7.38834191752495e-11,2.6310456567220647e-08,1.6244590825152108e-06,0.0006175488564902258,0.022546378267609888,3.0061826616853514e-05,1.340810758616059e-08,1.8267304177895846e-05,2.1155046151814339e-10,1.8298522422363463e-07,1.4140109150873813e-05,3.0399225590881536e-07,8.511869198878288e-05,5.592703121153953e-09,6.5511275366263205e-06,8.174529308148339e-06,2.4295244767164876e-08,1.4027190031198293e-06,7.032121708396267e-10,2.6561454158357148e-09,1.7778107364422667e-06,3.76,0.0,0.077836486174463,0.8263663370875362,0.09274954851058971,0.004059774432025871,0.6919828041677866,0.9239716632252019,0.0008257751321519484,6.86623914374996e-11,0.05783813593573992,0.0004929502648151263,0.024015972486619658,1.482808879670128e-08,1.502344702184589e-07,8.386638604907216e-06,6.403409938668679e-05,0.0011918750480655609,0.006916541093252616,6.366918330849817e-10,2.3328642663136584e-08,0.00019038224178248797,2.3129751125411775e-05,0.08872932664092242,0.01386051940171807,0.0011721771302984757,0.00012401127911747755,0.0011309506173733004,5.044677626897794e-05,0.00661597987713237,8.853333907596995e-07,0.006651093128415176,1.7750260655169146e-11,8.31420543206785e-06,1.1490000017170339e-07,0.017105211848856855,8.734772671328158e-08,2.6718499288417714e-12,1.053529637635103e-07,8.605241277780416e-10,0.0019357425956026046,1.3169338007470661e-05,3.07107390528491e-09,1.686187546298495e-05,6.577061155459495e-07,2.929237060090958e-10,0.00029732769696926443,1.7257564761191903e-08,1.7857042797728643e-06,2.328863289021087e-05,5.4024503841324895e-06,8.135283916572914e-12,2.3998097152589474e-05,0.003685551282396075,1.3508091399696055e-05,7.916464968232911e-10,3.673845544458824e-12,1.2467958813048166e-12,2.4612888861701054e-05,1.3035192318717918e-10,1.696663284693663e-07,9.195736050999019e-08,0.0021987376157502386,6.574544011743967e-08,6.282558437472932e-08,6.154217381327998e-13,0.0009685120133915483,6.125261639958435e-10,3.478607354888194e-07,0.0005292692784244933,2.6157440991923597e-06,4.567177618230276e-11,7.441608368632484e-08,1.9081353632939366e-06,1.728464490151827e-11,3.0708794770398687e-07,1.0227262781186456e-05,3.586766471041954e-09,0.00013374314280443112,7.994170177047588e-09,3.1801286632758106e-06
6.163175018598582e-05,0.9356836228942949,0.0011114833378302,0.0003209740118727723,0.00044783870120309433,0.05310274804191159,0.0,0.0,0.00372887552124,0.0005898164334536485,0.15005706700410323,0.0057610748919354774,0.0007967207579626075,7.689825952790226e-11,2.6989927576633235e-08,1.6378517184237488e-06,0.0006263614777647625,0.022659823367430405,3.112902279548419e-05,1.3910148736572174e-08,1.9009667456738476e-05,2.2348924595081203e-10,1.8680557154150395e-07,1.4702284121137363e-05,3.039778013376084e-07,8.843040259045244e-05,5.9271977492867595e-09,6.9026508866364935e-06,8.505029110914257e-06,2.5227492390773852e-08,1.4070694751800133e-06,7.183349054788493e-10,2.7733288809223754e-09,1.8477752041515168e-06,3.76,0.0,0.07558654140714588,0.8218690712690015,0.09526809715570617,0.0041485849292283,0.6887585649032462,0.9268298376267731,0.0008212811534202164,6.790532588836918e-11,0.05971349828039977,0.0004838814458266671,0.02463947630334234,1.4462202867919751e-08,1.5414584627742778e-07,8.292800306669435e-06,6.284810796318595e-05,0.0012011427863844514,0.007033817654614744,6.33263220539123e-10,2.3681643689941067e-08,0.00019101899562040168,2.30324383665999e-05,0.09056334790890988,0.013969819078420513,0.0011776244684812633,0.0001246273046052149,0.001127960439868177,5.063854385076468e-05,0.006655722748175061,8.773506513434541e-07,0.006724146089536911,1.759016589079792e-11,8.433645876743832e-06,1.1654631044947736e-07,0.017504513735937453,8.704561757777051e-08,2.6477471691802548e-12,1.0503328081046462e-07,8.483096050025276e-10,0.002003505246838699,1.3315080481790839e-05,3.018031318011489e-09,1.700466583112662e-05,6.574487076807678e-07,2.9412461328270997e-10,0.00030775018348367083,1.739383564350594e-08,1.7995601772702865e-06,2.401628871035544e-05,5.4400489948912905e-06,8.13952882855728e-12,2.4391359214098493e-05,0.0037551010364556096,1.375949989664573e-05,8.012245060251353e-10,3.680535307066218e-12,1.2490476200496674e-12,2.517478699325759e-05,1.356166972434324e-10,1.7295575526201036e-07,9.6202591132102e-08,0.0022543407006481364,6.695099099604558e-08,6.489424026597618e-08,6.425724103517409e-13,0.0009550980867846852,6.199156584373848e-10,3.561531380293904e-07,0.0005324950544732873,2.676519617054924e-06,4.7261413474115126e-11,7.439150815958533e-08,1.949185201620751e-06,1.7827183983449293e-11,3.069885774618551e-07,1.0371008513339493e-05,3.6751761000355565e-09,0.00013905118923161666,8.157664355979176e-09,3.273465230370685e-06
6.216814556775718e-05,0.9364858437289335,0.0011205888870125737,0.0003220333879279714,0.00044976053830146824,0.054310137990820455,0.0,0.0,0.0036812625392953486,0.0005829231187032622,0.15387940398173142,0.005896580178388516,0.0007988149582661684,7.964528322949044e-11,2.759750075230829e-08,1.6494017151847229e-06,0.0006341930384543489,0.022749660258815262,3.209162797508677e-05,1.4368483528107697e-08,1.969271426536005e-05,2.346242572466284e-10,1.9022068645389824e-07,1.5211888378038471e-05,3.0379249009857735e-07,9.146616662731924e-05,6.238193635959626e-09,7.2284618003101875e-06,8.806736629877857e-06,2.6075377384360163e-08,1.4101617853541034e-06,7.316544885035148e-10,2.8805034875061077e-09,1.9111977555156915e-06,3.76,0.0,0.07361540951266339,0.8178212274339219,0.09753198835091802,0.004228235208131301,0.6858173962815572,0.9293696471876126,0.000817236266760094,6.722470814601177e-11,0.06141162764289595,0.0004758120062979618,0.025202753823076785,1.4138867407960714e-08,1.5767967366173758e-07,8.208973060142973e-06,6.1778441245629e-05,0.0012088289732359776,0.007137905512040941,6.299752229167424e-10,2.3994720724007186e-08,0.00019153966701509933,2.2943967851193545e-05,0.09220156058484837,0.01406355121762784,0.0011820196760878204,0.00012512872856580264,0.0011247541654768778,5.079686418740161e-05,0.00669025371485991,8.698072899776883e-07,0.006785884278218031,1.7438888014478854e-11,8.538237956132112e-06,1.1798788891700789e-07,0.017860242612382417,8.674880266045738e-08,2.6249723163288946e-12,1.0470188473848504e-07,8.372190399546653e-10,0.002064197091925902,1.3441560072261108e-05,2.9708875811049254e-09,1.7129033498404898e-05,6.570610928110834e-07,2.95028965765778e-10,0.0003172249909923309,1.751070231466381e-08,1.811312052580042e-06,2.4670423913816812e-05,5.471611516810288e-06,8.13947701643424e-12,2.473374390726071e-05,0.003815788142002079,1.3980362100876949e-05,8.093838132102425e-10,3.685155375769112e-12,1.2505997134832471e-12,2.5665352110048728e-05,1.404306923728393e-10,1.7587213683267197e-07,1.0009615770497767e-07,0.0023039504269829754,6.801495646734988e-08,6.676635344430412e-08,6.672612469540782e-13,0.0009432774302244273,6.263528688789039e-10,3.635388325473703e-07,0.0005351838926978895,2.7312559779528166e-06,4.8701470715862425e-11,7.43520857856399e-08,1.9864102021423715e-06,1.831508516306296e-11,3.0676050163668454e-07,1.0499788604408745e-05,3.753463603514926e-09,0.00014385670786727173,8.301632859418978e-09,3.3566692450124473e-06
6.270454094952854e-05,0.9372825382042951,0.001129536751242405,0.00032299748722090777,0.00045149921294957584,0.055519606253670126,0.0,0.0,0.003633425325881664,0.0005757188489166111,0.15770905151422002,0.006032106840011365,0.0008005529310114196,8.2422930003359e-11,2.8201043832990126e-08,1.660490868915231e-06,0.0006419298534086608,0.02282814624183269,3.305543052958776e-05,1.4832775268505102e-08,2.0389855505726056e-05,2.461337626998165e-10,1.9361273387128793e-07,1.5724523754806263e-05,3.0345167855255647e-07,9.455350336942289e-05,6.558626578089406e-09,7.563223240760576e-06,9.112341420440329e-06,2.69311728771705e-08,1.4125082453528758e-06,7.446936373395728e-10,2.9892406598213992e-09,1.9749956764525444e-06,3.76,0.0,0.07169413866342146,0.813774843539428,0.09979212875544807,0.004307598428105097,0.6828419298497316,0.9318791611687377,0.0008131928376555225,6.65452758642956e-11,0.06311858450921459,0.0004678381810463787,0.025767772465092716,1.3821386571708976e-08,1.612246637828385e-07,8.125842875496067e-06,6.070856634582042e-05,0.0012159082354753791,0.007240574821415527,6.265104170673418e-10,2.4303319487088333e-08,0.00019201260462128308,2.2854855959003517e-05,0.09382759708051873,0.014152942304730368,0.001185951690645224,0.00012558171800058256,0.0011210890507633174,5.094215893015305e-05,0.0067236611078375945,8.619548759504912e-07,0.006843918237818809,1.7281416616692386e-11,8.640082885219301e-06,1.1939154131298544e-07,0.018212347240816582,8.642987130987551e-08,2.6012654539218996e-12,1.0433178260836074e-07,8.260591231223472e-10,0.002124543350845644,1.3563656740594706e-05,2.9243468113209257e-09,1.7249562793452138e-05,6.565341781288524e-07,2.9577177715847234e-10,0.00032678416409286077,1.7622161073956e-08,1.8224000215937765e-06,2.532337699643055e-05,5.501082975723348e-06,8.135930808847229e-12,2.506503413281619e-05,0.0038746289142610954,1.4196116218110487e-05,8.171149141313219e-10,3.688512405874168e-12,1.2517240003788079e-12,2.6141176129162052e-05,1.453142454876221e-10,1.787457899360085e-07,1.0405663707485052e-07,0.0023531121519850553,6.905862022021198e-08,6.864748866930392e-08,6.921678135413556e-13,0.0009316993342670008,6.32585505082622e-10,3.7084599417153713e-07,0.0005376806953447127,2.7860121934225544e-06,5.0149724811450996e-11,7.42972144610888e-08,2.023892088464163e-06,1.8802285249665956e-11,3.064102068219317e-07,1.0627971170692048e-05,3.830481592165992e-09,0.00014868521154487772,8.442661468255635e-09,3.4390736184062858e-06
6.32409363312999e-05,0.9380736185332228,0.0011383312752254434,0.00032387024325837425,0.00045306157495095815,0.05673066072475738,0.0,0.0,0.0035854391087996517,0.0005682353100477651,0.16154426404951416,0.006167605587452091,0.0008019468294776412,8.523001090022547e-11,2.880030398177412e-08,1.6711346868408026e-06,0.0006495718413495846,0.022895551939262376,3.401967523955506e-05,1.530283440003568e-08,2.110104900387135e-05,2.580223394251789e-10,1.9698075344858628e-07,1.623979015287642e-05,3.029627572835747e-07,9.76916631109401e-05,6.8885006136532605e-09,7.906936741974759e-06,9.4217113420178e-06,2.779441915324916e-08,1.4141417009900676e-06,7.574486056223054e-10,3.0994855289959237e-09,2.0391164448019352e-06,3.76,0.0,0.06982165199437763,0.8097315258277138,0.10204751853389886,0.004386653990617748,0.6798349276583081,0.9343588833471936,0.0008091524712078484,6.586746670952609e-11,0.06483349438885729,0.00045996681331495734,0.02633428055747095,1.3509925653539536e-08,1.6477922826303195e-07,8.043498684028283e-06,5.964021619925096e-05,0.0012223941566056361,0.007341795195789775,6.228825209324407e-10,2.4607353989733604e-08,0.00019243961893269492,2.2765279791031228e-05,0.09544108778135361,0.014238047665678651,0.001189437418714279,0.00012598799013633494,0.0011169925756815584,5.107489665558462e-05,0.006755989874671433,8.538220903785312e-07,0.006898345124261396,1.7118326636599344e-11,8.739189500487612e-06,1.2075739374223186e-07,0.018560673639532316,8.609020911398206e-08,2.5767131151450352e-12,1.0392548551584813e-07,8.148505582298086e-10,0.002184483583918616,1.3681435595172074e-05,2.878442245518274e-09,1.7366337912524608e-05,6.558757220903466e-07,2.963585876410799e-10,0.00033642266986250163,1.7728280693446463e-08,1.8328407721769616e-06,2.5974718147309773e-05,5.528527305605988e-06,8.129056227392892e-12,2.5385112258462815e-05,0.003931591810251802,1.4406786317024404e-05,8.244265734579558e-10,3.690667047486704e-12,1.2524410486332293e-12,2.660194094808904e-05,1.5026527579569689e-10,1.8157590699503063e-07,1.080819649751796e-07,0.0024017913772069964,7.008166529400056e-08,7.05369471858913e-08,7.172712660416851e-13,0.0009203665125645455,6.386116025446025e-10,3.780699545416057e-07,0.0005399959290158162,2.8407735789124235e-06,5.160553529010647e-11,7.422776177572445e-08,2.0616230547245396e-06,1.9288478220081137e-11,3.0594621103978257e-07,1.07555233709197e-05,3.9061813350056055e-09,0.00015353315481998783,8.580824530550872e-09,3.520642376874325e-06
6.377733171307126e-05,0.9388590041372248,0.0011469767600459334,0.00032465553412408814,0.0004544544681726252,0.05794282442227844,0.0,0.0,0.00353737405928838,0.0005605029729564562,0.16538336144186616,0.00630302968329569,0.000803008893249987,8.806539525286359e-11,2.9395052122062543e-08,1.6813486817529706e-06,0.0006571190268637234,0.022952158659158624,3.498364184906781e-05,1.5778474059792926e-08,2.1826249629808592e-05,2.7029440295840615e-10,2.0032387475615823e-07,1.6757296452538555e-05,3.0233303107690103e-07,0.00010087986795634961,7.227814724450149e-09,8.259598540934362e-06,9.734713823792299e-06,2.866466544920699e-08,1.4150949561650458e-06,7.699165238400993e-10,3.2111834417068972e-09,2.1035083702579308e-06,3.76,0.0,0.06799688131915635,0.8056928037150126,0.10429721218028006,0.0044653823975679945,0.6767990407608214,0.936809303309899,0.0008051166957498437,6.519169157084242e-11,0.0665555085389114,0.00045220396147859773,0.02690203603028805,1.3204619416929546e-08,1.683418389546307e-07,7.962020043876251e-06,5.857498958417793e-05,0.0012283008706787512,0.007441538859542466,6.19104713638427e-10,2.4906745991562507e-08,0.00019282248399208232,2.2675401292539267e-05,0.09704169819130529,0.014318926828283342,0.001192493737475533,0.00012634926132887642,0.001112491536263363,5.1195538071031104e-05,0.006787282898934276,8.454364480477764e-07,0.006949267270664662,1.6950169626224858e-11,8.835570818046699e-06,1.2208562968788142e-07,0.01890508001269547,8.573115282591754e-08,2.5513983125456044e-12,1.0348543212827865e-07,8.03612654531668e-10,0.00224396103987355,1.379496896879875e-05,2.83320257898229e-09,1.7479443017431865e-05,6.550931254274716e-07,2.9679501048207797e-10,0.00034613549051861197,1.78291351916822e-08,1.8426514612127395e-06,2.6624037818244323e-05,5.554009026691815e-06,8.119017024254609e-12,2.5693886950917852e-05,0.003986651021585324,1.4612406754517058e-05,8.313280766971139e-10,3.6916788127635015e-12,1.2527710374402666e-12,2.704738712608397e-05,1.5528170739900625e-10,1.8436177816393633e-07,1.1217005694120899e-07,0.0024499554532334297,7.108381907814228e-08,7.243406119330374e-08,7.425513505306027e-13,0.0009092807284284888,6.444295919492631e-10,3.852063258494977e-07,0.000542139853526974,2.895526621429687e-06,5.306828907006421e-11,7.414455459435651e-08,2.0995956923170417e-06,1.9773376773092378e-11,3.0537674207664286e-07,1.088241555104529e-05,3.980518938060935e-09,0.00015839711462071744,8.71620258978446e-09,3.6013444612171114e-06
6.431372709484262e-05,0.9396386212185487,0.0011554774628782826,0.0003253571742750499,0.0004556847070236967,0.05915563571076491,0.0,0.0,0.00348929550900373,0.0005525510435097019,0.16922472907061092,0.006438334891343381,0.0008037514004390346,9.09280072599498e-11,2.998508254187157e-08,1.6911483236720165e-06,0.0006645715376163628,0.02299825671800719,3.594664594200415e-05,1.625951060709043e-08,2.256540966153952e-05,2.829542094050894e-10,2.0364131765988552e-07,1.7276661133955405e-05,3.0156970063101047e-07,0.0001041173138161345,7.576563278509841e-09,8.621199790516988e-06,1.0051216078695807e-05,2.9541470856624474e-08,1.4154006372817006e-06,7.820953562441896e-10,3.324280118337611e-09,2.168120692034214e-06,3.76,0.0,0.06621876815519571,0.8016601308059137,0.10654031753086914,0.004543765207213919,0.673736810900819,0.9392308975211221,0.0008010869638590386,6.45183353324057e-11,0.06828380460309591,0.0004445549455611776,0.027470806431065368,1.290557436659947e-08,1.7191102807757912e-07,7.88147771025672e-06,5.751435706488209e-05,0.0012336429685168725,0.007539780554801349,6.151896321038064e-10,2.520142471704823e-08,0.00019316293619394724,2.2585368190012548e-05,0.09862912717175668,0.014395643113081674,0.0011951374395796372,0.0001266672413678121,0.0011076119945173026,5.13045355690329e-05,0.006817581085936155,8.368242762356034e-07,0.0069967913076680556,1.677747332591647e-11,8.9292436834902e-06,1.2337648519049537e-07,0.019245436301445696,8.535399036137758e-08,2.5254004741313315e-12,1.030139850591108e-07,7.923633780948709e-10,0.0023029226892422833,1.3904335602550749e-05,2.7886522846713777e-09,1.7588962108695367e-05,6.541934432872384e-07,2.9708670501615805e-10,0.00035591763096063213,1.792480332356967e-08,1.8518496316423554e-06,2.727094708117422e-05,5.5775929794654165e-06,8.105974228240755e-12,2.5991292013382525e-05,0.004039786243398967,1.4813021182537104e-05,8.378291469632189e-10,3.691605957753177e-12,1.2527337201678861e-12,2.7477311438468413e-05,1.6036147505939e-10,1.871027863959519e-07,1.1631881486588192e-07,0.002497573576343546,7.206485122798105e-08,7.433819397255526e-08,7.679884625213384e-13,0.0008984428916083765,6.500382888975004e-10,3.9225099810866184e-07,0.0005441224965380721,2.950258938708706e-06,5.453740082177614e-11,7.404838049621841e-08,2.1378029904362094e-06,2.0256712237988695e-11,3.047097257406404e-07,1.1008621131986403e-05,4.053455245895057e-09,0.00016327379288014532,8.848881269024699e-09,3.681153491082731e-06
6.485012247661398e-05,0.9404124028869258,0.001163837596005412,0.0003259789074005976,0.0004567590552854474,0.06036864846283403,0.0,0.0,0.003441264164490314,0.000544407426158931,0.17306681771369398,0.006573479420754105,0.0008041866235601684,9.381680939810479e-11,3.057021212887583e-08,1.7005489776516798e-06,0.0006719296013166386,0.023034143862134544,3.6908039551367396e-05,1.6745764085959088e-08,2.3318479130296022e-05,2.960058578205149e-10,2.0693239174359575e-07,1.779751281642451e-05,3.006798465541928e-07,0.00010740317238371586,7.934736458233566e-09,8.991726775030959e-06,1.0371085309877273e-05,3.042440509890256e-08,1.415091072981019e-06,7.939838555048392e-10,3.4387217938206565e-09,2.2329036670901596e-06,3.76,0.0,0.0644862646700653,0.7976348861148808,0.10877599464397826,0.0046217849912200005,0.6706506724332535,0.9416241303137133,0.0007970646535781258,6.384775769024489e-11,0.07001758709914661,0.000437024392908788,0.028040368899127047,1.2612870936936834e-08,1.7548538809427828e-07,7.80193419145132e-06,5.645966697311543e-05,0.0012384354105198776,0.007636497447962389,6.111493711863207e-10,2.549132657226781e-08,0.0001934626732715737,2.2495314899166324e-05,0.10020310521721328,0.014468263240292246,0.0011973851834895632,0.00012694362833966501,0.0011023792372625736,5.140233284019747e-05,0.00684692344848708,8.280107035982881e-07,0.007041027339142774,1.6600741442867567e-11,9.020228437000827e-06,1.2463024424079488e-07,0.01958162372733046,8.495996103448322e-08,2.4987954101632325e-12,1.025134280122346e-07,7.811194049351062e-10,0.002361319232701964,1.4009619879785727e-05,2.7448119209551773e-09,1.769497890159016e-05,6.53183397642666e-07,2.972393520874436e-10,0.000365764125769184,1.801536809025679e-08,1.8604531355463345e-06,2.7915077862086105e-05,5.599344082182965e-06,8.090085757378914e-12,2.6277285201369492e-05,0.004090982432989906,1.5008681605257418e-05,8.439398682407925e-10,3.6905053973431306e-12,1.2523483931106585e-12,2.7891564267148947e-05,1.655025293252255e-10,1.8979840257892687e-07,1.2052613313191343e-07,0.0025446167781540286,7.302457159178309e-08,7.624873978233505e-08,7.935636960195573e-13,0.000887853147828676,6.554368823523156e-10,3.99200135556818e-07,0.0005459536324727014,3.0049592348324828e-06,5.601231306605512e-11,7.393998923936168e-08,2.1762383337169707e-06,2.0738234373344773e-11,3.0395277771535086e-07,1.113411648718987e-05,4.124955723165962e-09,0.00016816001841797693,8.978950242251364e-09,3.760047520511996e-06
6.538651785838534e-05,0.9411802888911658,0.0011720613255363423,0.00032652440029117306,0.00045768420670791156,0.06158143216398364,0.0,0.0,0.0033933363177313216,0.0005360986996533237,0.17690814320226916,0.006708423865850445,0.0008043267890992891,9.673082933623247e-11,3.115028030818884e-08,1.709565887766673e-06,0.0006791935423502365,0.023060123785886347,3.786721151050339e-05,1.7237058668558694e-08,2.40854061470455e-05,3.094532931369683e-10,2.101964957702568e-07,1.83194907212055e-05,2.9967041438536696e-07,0.00011073659308613959,8.30232068109254e-09,9.371161127372977e-06,1.0694188909513666e-05,3.1313049224097697e-08,1.4141981837992275e-06,8.05581517095426e-10,3.554455348815291e-09,2.2978086493032943e-06,3.76,0.0,0.0627983345518937,0.7936183754658189,0.11100345456803415,0.004699425292872481,0.6675429544457501,0.943989454807831,0.0007930510698133016,6.31802940019376e-11,0.07175608776926096,0.0004296162826739982,0.0286105101040118,1.2326565600880875e-08,1.7906357135303285e-07,7.72344428732264e-06,5.5412151371777916e-05,0.001242693445788504,0.007731669036526105,6.069954857555079e-10,2.577639486320113e-08,0.0001937233533635691,2.240536339511015e-05,0.10176339277098151,0.014536856953231142,0.0011992534487487538,0.0001271801039986442,0.001096817743186778,5.1489364516733e-05,0.006875347191467749,8.190196570445908e-07,0.007082088172903526,1.642045358991849e-11,9.108548593489464e-06,1.258472343732412e-07,0.019913534331564266,8.455025588314909e-08,2.471655304089968e-12,1.0198596333371e-07,7.6989617434516e-10,0.002419105086925678,1.4110911132521512e-05,2.701698428219451e-09,1.7797576698116022e-05,6.520693897600916e-07,2.9725863091565095e-10,0.00037567004569116606,1.8100916269515575e-08,1.8684800620489175e-06,2.8556083061417508e-05,5.619327110163555e-06,8.071506080936453e-12,2.6551847025457054e-05,0.0041402295607974125,1.5199447484524332e-05,8.496706136762986e-10,3.688432608412425e-12,1.2516338614563735e-12,2.829004686839885e-05,1.7070284118616077e-10,1.9244818072288764e-07,1.2478990443851369e-07,0.00259105790902388,7.39628281438646e-08,7.816512359036077e-08,8.192588852561424e-13,0.000877510961471447,6.606249228500558e-10,4.060501722893274e-07,0.0005476427652878157,3.0596172529496897e-06,5.749249613365014e-11,7.382009422809419e-08,2.214895496977301e-06,2.1217711075474123e-11,3.031131982579462e-07,1.125888081207148e-05,4.194990321150645e-09,0.00017305274815208478,9.106502293123147e-09,3.838008792791853e-06
6.59229132401567e-05,0.9419422255363715,0.001180152770396999,0.0003269972374350176,0.00045846676766107174,0.06279357196229864,0.0,0.0,0.0033455640529305246,0.0005276501039444941,0.18074728586963862,0.006843131142123075,0.0008041840407753573,9.966917394807717e-11,3.17251488184555e-08,1.7182141590291516e-06,0.0006863637781181667,0.023076504747951723,3.882358756034606e-05,1.7733223050880087e-08,2.4866137209596138e-05,3.23300309839527e-10,2.1343311706079238e-07,1.8842245059377223e-05,2.985482015483143e-07,0.00011411670500120632,8.679299020581533e-09,9.759480047546006e-06,1.102039464957169e-05,3.220699621447658e-08,1.4127533840194681e-06,8.168885342484109e-10,3.671428432903316e-09,2.3627881596424296e-06,3.76,0.0,0.06115395380364966,0.7896118330541793,0.11322195800877194,0.004776670586516788,0.6644158830611038,0.9463273137579375,0.0007890474458950386,6.251625615270459e-11,0.07349856579888744,0.0004223339890158813,0.029181026150389828,1.2046692887215718e-08,1.8264428951973203e-07,7.646055612834175e-06,5.437293196473751e-05,0.001246432537563101,0.007825277056485232,6.027389950030458e-10,2.605657951625079e-08,0.0001939465942486263,2.231562405699374e-05,0.10330977858634324,0.014601496658894788,0.0012007584956552437,0.00012737832957172523,0.0010909511572905542,5.156605585499383e-05,0.006902887794957919,8.098738653062567e-07,0.007120088607055671,1.623706535645861e-11,9.194230537986969e-06,1.2702782247424822e-07,0.020241070512273873,8.412601810031309e-08,2.4440487231480035e-12,1.0143371058058318e-07,7.587079423725938e-10,0.0024762383492721706,1.420830295227531e-05,2.6593254130632436e-09,1.7896838277074494e-05,6.508575125665416e-07,2.971501981499706e-10,0.0003856305036136808,1.8181537967503037e-08,1.8759486678357434e-06,2.9193636578361607e-05,5.637606496414222e-06,8.050385927084445e-12,2.6814979546941262e-05,0.004187522355364542,1.538538489421804e-05,8.550319793094221e-10,3.685441556288402e-12,1.2506084191383804e-12,2.8672708546481608e-05,1.759604063789498e-10,1.950517532671454e-07,1.2910802513494948e-07,0.0026368716155986006,7.487950495394823e-08,8.008680090179767e-08,8.450566412561323e-13,0.0008674151915802704,6.656023095349823e-10,4.1279780719446784e-07,0.0005491991147633554,3.1142237261928017e-06,5.897744817945889e-11,7.368937396355148e-08,2.253768638063614e-06,2.1694928017533165e-11,3.0219796930258837e-07,1.138289598536229e-05,4.2635333326069985e-09,0.0001779490676746754,9.231632455501865e-09,3.91502349705792e-06
