Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164),CF2O(49),S(125),C2HF(58),S(463),C2HF(468),C2H2F3(68),S(165),S(464),S(130),C2H2F2(59),C2H3F2(65),C2H2F3(67),CF2(43),CHFCF2(55),CF2CH(73),C2HF2(72),S(179),C2H3F2(64),CHF2(82),CHF3(42),S(1244),S(1385),CF2O2(181),CF2O2(276),CH2F2(41),S(203)
0.029270659180438682,0.47927130866324597,6.617394366799179e-10,8.023611605667458e-10,7.976110756052275e-10,1.9085973202563243e-06,0.0,0.0,1.8360805035929805e-05,2.2009177869322537e-06,6.797554877900182e-06,5.271929695191835e-09,1.0708516318606113e-10,2.5077523429729413e-30,1.6943946245278928e-21,1.0773479141628689e-13,5.1862460436104716e-11,0.00047165851288736996,1.2480358399358354e-23,8.552891560869012e-22,3.7649425167663414e-21,2.407491788775094e-25,8.508555559310508e-16,1.3825916581134084e-13,8.961578636701413e-15,7.571513884594443e-16,8.239051170973588e-25,3.1243547120772667e-15,3.2800492567368367e-16,1.938303186303532e-21,1.7717353459950993e-12,2.6887313230810243e-21,5.646813288846835e-22,1.3999217684526607e-16,3.76,0.0,0.6715247027972208,0.9994698072461552,1.913869297278069e-05,1.0876554855883315e-08,0.012377705832658509,0.012853279019116119,2.1673421439096644e-05,4.535623677647439e-15,0.00047822440139315355,2.0276479132629363e-06,2.2374792001273557e-08,1.2684875500904748e-08,5.514502694203763e-17,2.176488365582565e-09,2.0359402349969124e-09,2.9564096648691444e-06,5.703392987715032e-17,6.991134237528764e-09,4.914238424784663e-09,1.1451619860109816e-09,1.870334599353223e-07,2.167281061057496e-05,3.457659218390182e-12,1.0348946637071374e-13,2.0130550820958463e-08,6.884369526304834e-10,1.617784449688169e-09,3.519669149231124e-08,1.0412467706564657e-08,1.3593109668662651e-14,2.5599745196204158e-11,4.601783935340862e-15,2.4102299929558483e-08,2.489648274945515e-09
0.029464341380804237,0.47927873095745605,6.693838590570944e-10,8.113410865783532e-10,8.136694373912798e-10,1.9431518196339793e-06,0.0,0.0,1.8555810667673745e-05,2.246373045227941e-06,6.966099546963671e-06,5.401513649921059e-09,1.0915605920960499e-10,2.615497399213176e-30,1.7439140650723796e-21,1.0962709083040584e-13,5.27378203013398e-11,0.0004777520656808937,1.302699256806283e-23,8.7194786630928e-22,3.9338492812039836e-21,2.497022464207195e-25,8.657235959257901e-16,1.4404749391240096e-13,9.191809599271844e-15,7.941993719376144e-16,8.710464974760185e-25,3.2405926594574605e-15,3.41537334365829e-16,2.0072260157724725e-21,1.8137000126885819e-12,2.801754685174487e-21,5.888345117288333e-22,1.4599554478883593e-16,3.76,0.0,0.6714398656966983,0.9994630649315673,1.9621244428080797e-05,1.1133394637847139e-08,0.012455773596881992,0.012937516116399563,2.167327521497025e-05,4.564128957858646e-15,0.00048448188325429055,2.0546703841637464e-06,2.266743497797588e-08,1.285364140827685e-08,5.586640959499179e-17,2.205587526512087e-09,2.061574835618464e-09,3.0499961067044765e-06,5.74405942968052e-17,7.108976266733193e-09,4.997772134955078e-09,1.1616678637716596e-09,1.9032235364109032e-07,2.205758848271117e-05,3.5335785239051076e-12,1.0575967302807224e-13,2.0575278057602174e-08,7.001681583322064e-10,1.6458119909524839e-09,3.630497568090629e-08,1.0642273521558641e-08,1.3893111938660424e-14,2.6049613947256563e-11,4.682647666297082e-15,2.468166621334962e-08,2.5319123706027456e-09
0.02965802358116979,0.47928615277798386,6.770513269015007e-10,8.203540081831653e-10,8.299423955412132e-10,1.9781209365431856e-06,0.0,0.0,1.8751133187157037e-05,2.292448841376231e-06,7.137878970805498e-06,5.533526502022426e-09,1.1125465074888688e-10,2.679924465253213e-30,1.7944825074033226e-21,1.1153872464591863e-13,5.362060596535115e-11,0.0004838820170076808,1.3594335466950132e-23,8.888160506520361e-22,4.109306178232041e-21,2.5892500484200714e-25,8.807434997962124e-16,1.500363207777892e-13,9.42608491698596e-15,8.328272115035813e-16,9.205538549064288e-25,3.3603334633125927e-15,3.5552816742028636e-16,2.07806119611891e-21,1.8563226763894726e-12,2.91874405255443e-21,6.138565219425816e-22,1.5221716905977875e-16,3.76,0.0,0.6713550290296089,0.999456277236975,2.0113453794474537e-05,1.139454302540221e-08,0.0125337935681037,0.013021742550751964,2.167312800679367e-05,4.592615252987415e-15,0.0004907789352389816,2.0818506590676387e-06,2.296192364825143e-08,1.3023386408949443e-08,5.65923428488739e-17,2.2348594087185326e-09,2.0874216378331918e-09,3.146082566411248e-06,5.784813442156935e-17,7.228514070691488e-09,5.082032136986699e-09,1.178308033537365e-09,1.9364332158215697e-07,2.2447411237915158e-05,3.610669372271804e-12,1.0806484601608215e-13,2.1026976551995473e-08,7.120019392761001e-10,1.6741123852495944e-09,3.744059483411447e-08,1.0875674689215889e-08,1.4197807768420038e-14,2.650385918613953e-11,4.764297996789173e-15,2.5271284072084638e-08,2.5745424179651466e-09
0.029851705781535346,0.4792935741305769,6.84740858511485e-10,8.293990081733137e-10,8.464298561717325e-10,2.013506358867854e-06,0.0,0.0,1.8946745553100672e-05,2.339144963486079e-06,7.312935939652005e-06,5.6679987701133634e-09,1.1338105181153668e-10,2.81814278509709e-30,1.8461176941911823e-21,1.1346959939246475e-13,5.451074842007158e-11,0.0004900483052939312,1.418314841702271e-23,9.058948864337976e-22,4.29152856410083e-21,2.6842321669350023e-25,8.959145299262216e-16,1.5623090397515262e-13,9.664425485807124e-15,8.730919788155708e-16,9.72527075521666e-25,3.4836556418193486e-15,3.69989002602446e-16,2.150843009609296e-21,1.8996059637166707e-12,3.0398073544748578e-21,6.397718355609876e-22,1.5866338714917201e-16,3.76,0.0,0.6712701926770946,0.99944944414473,2.0615448724524462e-05,1.1660036066505215e-08,0.012611765812757615,0.01310595832190086,2.167297981418427e-05,4.6210825846681184e-15,0.0004971155381836589,2.1091851166553145e-06,2.3258257035700495e-08,1.3194087760399417e-08,5.732282429614298e-17,2.264300183785518e-09,2.1134810408462638e-09,3.244716634428413e-06,5.825656666701973e-17,7.3497730302086385e-09,5.167012114710718e-09,1.195081251878748e-09,1.9699623788805453e-07,2.284230600651813e-05,3.688937074943179e-12,1.1040514272863152e-13,2.1485682395037114e-08,7.239374183343597e-10,1.70268460775432e-09,3.8604015897518785e-08,1.1112689612467252e-08,1.4507221181317778e-14,2.6962463382142192e-11,4.846731774863854e-15,2.5871260086659015e-08,2.6175351870350678e-09
0.0300453879819009,0.47930099502097395,6.924514736099262e-10,8.384751573321603e-10,8.631316491327754e-10,2.0493097307567654e-06,0.0,0.0,1.914262072880137e-05,2.386460977005138e-06,7.4913134160360016e-06,5.804961093626106e-09,1.1553536659325442e-10,2.9846225745599508e-30,1.898815931052326e-21,1.154195369177765e-13,5.5408176814049656e-11,0.000496250868821002,1.479394396496745e-23,9.231855487587415e-22,4.480737592969305e-21,2.782032704938399e-25,9.11235283672241e-16,1.6263657876914292e-13,9.906850839105605e-15,9.15052308595452e-16,1.0270691280331695e-24,3.6106386677786364e-15,3.849315731991936e-16,2.225605792619055e-21,1.9435523711720883e-12,3.1650543439536117e-21,6.666049484669428e-22,1.653406607623375e-16,3.76,0.0,0.6711853565206385,0.9994425656374185,2.1127356780679547e-05,1.1929909461761312e-08,0.01268969039746233,0.013190163429557804,2.1672830636764488e-05,4.64953097460317e-15,0.0005034916729559669,2.1366700895318063e-06,2.3556434167446468e-08,1.3365722434863085e-08,5.80578515379465e-17,2.293905973568585e-09,2.1397534002698636e-09,3.345946123508127e-06,5.866590758951663e-17,7.472778746318039e-09,5.252705573459582e-09,1.2119862457511489e-09,2.003809699126414e-07,2.324229919351931e-05,3.768386592878436e-12,1.1278071086110799e-13,2.195143011470039e-08,7.359736924564979e-10,1.7315276350677798e-09,3.9795708854661274e-08,1.1353335883363324e-08,1.4821375141992078e-14,2.7425408063906434e-11,4.929945679518146e-15,2.6481700588819978e-08,2.660887357543244e-09
0.030239070182266455,0.47930841545490205,7.001821923415379e-10,8.475815135178588e-10,8.800475367604826e-10,2.085532652330515e-06,0.0,0.0,1.9338731704996906e-05,2.434396225437002e-06,7.673054527428582e-06,5.944444227854736e-09,1.177177123048859e-10,3.0056567635406846e-30,1.9525836707549265e-21,1.1738863921156512e-13,5.63128185983191e-11,0.000502489645730869,1.5427361328076776e-23,9.406892105029112e-22,4.677160333589879e-21,2.882715895110384e-25,9.267065643750088e-16,1.692587575637433e-13,1.0153379844108934e-14,9.587685566719201e-16,1.0842863839309964e-24,3.741363045434367e-15,4.003677661496411e-16,2.302383978396805e-21,1.9881642643912426e-12,3.294596636914273e-21,6.943808692067343e-22,1.722555773284476e-16,3.76,0.0,0.6711005204421046,0.9994356416978644,2.1649305390900003e-05,1.2204198555700068e-08,0.012767567389004588,0.013274357873418477,2.1672680474161623e-05,4.677960444556971e-15,0.0005099073204535512,2.1643018681596697e-06,2.3856454074142426e-08,1.3538267142576554e-08,5.879742218413313e-17,2.3236728544159572e-09,2.1662390268658286e-09,3.4498190503207378e-06,5.907617388181988e-17,7.597557033497669e-09,5.3391058469196825e-09,1.2290217143282047e-09,2.0379737806638436e-07,2.364741646965053e-05,3.849022842000899e-12,1.1519169428237158e-13,2.2424252664120378e-08,7.481098353715694e-10,1.760640053752886e-09,4.101614660861518e-08,1.1597630272824879e-08,1.514029154366858e-14,2.7892673836717257e-11,5.013936223397385e-15,2.7102711651694932e-08,2.704595522380661e-09
0.03043275238263201,0.4793158354380753,7.079320250316255e-10,8.567171381516506e-10,8.9717720026261e-10,2.1221766796014734e-06,0.0,0.0,1.9535051524382995e-05,2.482949831325498e-06,7.858202559256532e-06,6.086479043257136e-09,1.1992819581988412e-10,3.1002934895998442e-30,2.00746301431874e-21,1.193769093534031e-13,5.7224599621568214e-11,0.0005087645740322614,1.6084531144041562e-23,9.584070427679039e-22,4.881029929069379e-21,2.986337504135962e-25,9.423283927083557e-16,1.7610292923572118e-13,1.0404030479322304e-14,1.0043029092662598e-15,1.1442888566342893e-24,3.8759103543559135e-15,4.163096201327811e-16,2.3812121134006656e-21,2.033443870758906e-12,3.428547749833663e-21,7.2312580129104005e-22,1.7941485110800048e-16,3.76,0.0,0.6710156843237831,0.9994286723091255,2.218142180301713e-05,1.2482938328430702e-08,0.012845396854320469,0.013358541653162805,2.167252932600837e-05,4.7063710163493874e-15,0.0005163624616022587,2.192076703203242e-06,2.415831578997525e-08,1.3711698344590136e-08,5.954153385325999e-17,2.3535968596944907e-09,2.192938188217973e-09,3.5563836157411677e-06,5.948738236828139e-17,7.724133912234547e-09,5.426206091808198e-09,1.246186329952779e-09,2.0724531643428457e-07,2.4057682764582315e-05,3.930850439765335e-12,1.1763822872032932e-13,2.2904181417818856e-08,7.603448961580526e-10,1.7900204899925185e-09,4.226580488877444e-08,1.1845588735777178e-08,1.546399121418932e-14,2.8364240432863163e-11,5.098699762604612e-15,2.773439905557626e-08,2.7486561851297956e-09
0.030626434582997564,0.47932325497619294,7.156999861987094e-10,8.65881080941313e-10,9.145202357923494e-10,2.159243324327465e-06,0.0,0.0,1.973155330422847e-05,2.5321206976303953e-06,8.046800947566738e-06,6.231096521538796e-09,1.2216689286275315e-10,3.414411856125779e-30,2.0634345425568546e-21,1.2138392475383233e-13,5.8143444058460224e-11,0.0005150755916062796,1.6765845082886906e-23,9.763402144929754e-22,5.09258563473234e-21,3.092962726382727e-25,9.580974413103532e-16,1.831746581709058e-13,1.065881874456575e-14,1.051719107623362e-15,1.2071895043247014e-24,4.0143630504850085e-15,4.327693234908946e-16,2.4621247166995296e-21,2.079393289269216e-12,3.567022964548341e-21,7.528653010121712e-22,1.8682532132362284e-16,3.76,0.0,0.6709308480484313,0.9994216574544954,2.2723833040156417e-05,1.2766163387651653e-08,0.012923178860478111,0.013442714768455042,2.1672377191942738e-05,4.7347627118493565e-15,0.0005228570773543266,2.219990809482978e-06,2.4462018352651203e-08,1.388599228164619e-08,6.02901841725678e-17,2.3836739839119057e-09,2.2198511079491514e-09,3.6656881857210606e-06,5.989955000020442e-17,7.852535601835064e-09,5.5139993057122e-09,1.263478739744013e-09,2.1072463269491704e-07,2.4473122259479763e-05,4.013873332341222e-12,1.2012043398149734e-13,2.3391246130934376e-08,7.726778991652416e-10,1.8196678284425012e-09,4.354516220992693e-08,1.2097226391717862e-08,1.579249388995029e-14,2.8840086665233537e-11,5.184232488344647e-15,2.8376868250324475e-08,2.793065769020543e-09
0.03082011678336312,0.47933067407493696,7.234850955678481e-10,8.750723937105059e-10,9.320761865981808e-10,2.1967340538182646e-06,0.0,0.0,1.992821026021619e-05,2.581907509365558e-06,8.23889327181881e-06,6.378327752365895e-09,1.244339065763011e-10,3.4252185922013655e-30,2.120464149175295e-21,1.2340977754663127e-13,5.906927457945778e-11,0.000521422636212139,1.747146079790132e-23,9.944898920450568e-22,5.3120729453208835e-21,3.202665232573315e-25,9.740144406351547e-16,1.904795835909099e-13,1.0917760263658548e-14,1.1010825970714675e-15,1.2731045489429709e-24,4.156804536987578e-15,4.497592120417093e-16,2.5451563127995934e-21,2.126014497779151e-12,3.7101393629977036e-21,7.836248043808064e-22,1.9449395342737698e-16,3.76,0.0,0.6708460114993159,0.9994145971174999,2.3276665856837555e-05,1.3053907961057251e-08,0.013000913474659318,0.013526877218943936,2.167222407160707e-05,4.7631355529675775e-15,0.0005293911486874231,2.248040369827907e-06,2.476756080339378e-08,1.4061124998154159e-08,6.10433707779719e-17,2.413900186827744e-09,2.246977965993988e-09,3.7777812714914367e-06,6.031269385094242e-17,7.982788512839575e-09,5.602478348006194e-09,1.2808975673987396e-09,2.1423516833817403e-07,2.489375838125314e-05,4.098095586845625e-12,1.2263842845404898e-13,2.3885474956063062e-08,7.851078509848997e-10,1.8495806388438107e-09,4.48546997596289e-08,1.235255751992794e-08,1.612581821141749e-14,2.9320190533171014e-11,5.270530444845714e-15,2.9030224368277406e-08,2.837820627162839e-09
0.031013798983728674,0.4793380927399701,7.312863636843069e-10,8.842901204190756e-10,9.498445248971344e-10,2.2346502909857412e-06,0.0,0.0,2.0124995729005222e-05,2.632308735654976e-06,8.434523247756827e-06,6.5282039303476365e-09,1.267293555929381e-10,3.3072097286252775e-30,2.178663844385565e-21,1.254548688599172e-13,6.000201264076034e-11,0.0005278056454928671,1.8203456670866746e-23,1.0128572403421544e-21,5.539743896702025e-21,3.315500306185541e-25,9.900825417486982e-16,1.9802341905749253e-13,1.1180870601759036e-14,1.1524610557189067e-15,1.3421550274823536e-24,4.303319465049786e-15,4.672917670196297e-16,2.6303416778895765e-21,2.1733093329774617e-12,3.858016117461936e-21,8.154330095646571e-22,2.0242784320706906e-16,3.76,0.0,0.6707611745602524,0.9994074912818958,2.38400466953617e-05,1.3346205889180867e-08,0.013078600764141584,0.013611029004262818,2.167206996464889e-05,4.7914895616505875e-15,0.0005359646566031337,2.2762215390302495e-06,2.5074942186964698e-08,1.4237072359885999e-08,6.180109131409548e-17,2.4442713978124285e-09,2.274318898684444e-09,3.892711510135011e-06,6.072683111107822e-17,8.114919239565634e-09,5.691635917104328e-09,1.2984414151878535e-09,2.1777675880672445e-07,2.5319613796859292e-05,4.183521437926267e-12,1.251923321093112e-13,2.4386894459095065e-08,7.97633737797409e-10,1.8797572463062424e-09,4.619490127494188e-08,1.2611595575872977e-08,1.6463981744329486e-14,2.9804529237674394e-11,5.357589533085122e-15,2.969457219805242e-08,2.8829170315702006e-09
0.031207481184094228,0.4793455109769347,7.391028075315875e-10,8.93533308766849e-10,9.678246098136767e-10,2.2729934143495236e-06,0.0,0.0,2.032188319139508e-05,2.6833226319945978e-06,8.633734720194381e-06,6.680756352538253e-09,1.2905328041012498e-10,3.855715542185119e-30,2.2380300977421888e-21,1.2751841896770382e-13,6.094157822024701e-11,0.0005342245569810689,1.8962562315049922e-23,1.0314434226237627e-21,5.7758569500427315e-21,3.4315243159625853e-25,1.0062955995256923e-15,2.058119510962229e-13,1.1448162083097226e-14,1.2059237734234512e-15,1.4144649345336074e-24,4.453993322653413e-15,4.853796128236712e-16,2.7177155515861723e-21,2.2212794978771445e-12,4.0107741361826936e-21,8.483173007896889e-22,2.1063421227389088e-16,3.76,0.0,0.6706763371156467,0.99940033993167,2.4414101641877085e-05,1.3643090618584987e-08,0.013156240796280045,0.013695170124029746,2.1671914870721863e-05,4.819824759875041e-15,0.0005425775821248265,2.304530446955756e-06,2.5384161551631897e-08,1.441381007965856e-08,6.256334343421602e-17,2.4747835190190775e-09,2.3018739987208393e-09,4.010527644788507e-06,6.114197908348358e-17,8.248954552448375e-09,5.781464559247087e-09,1.3161088649859877e-09,2.2134923362283757e-07,2.5750710408962748e-05,4.2701537336978575e-12,1.2778223620370505e-13,2.489552954513647e-08,8.102545188023421e-10,1.9101962804595628e-09,4.7566252996007333e-08,1.2874353170457643e-08,1.6807000949634835e-14,3.029307909679711e-11,5.445405496286933e-15,3.0370016132476964e-08,2.928351177899277e-09
0.031401163384459786,0.4793529287914504,7.46933453737001e-10,9.028009886050146e-10,9.86015757997578e-10,2.311764757914978e-06,0.0,0.0,2.0518846294644998e-05,2.7349472429203237e-06,8.836571655926348e-06,6.836016415372461e-09,1.3140574284539787e-10,4.09941033492939e-30,2.298364005469918e-21,1.296000758316687e-13,6.188788980235188e-11,0.000540679308104591,1.97468126698292e-23,1.0502495986723513e-21,6.0206770539690725e-21,3.5508256089175966e-25,1.0226508607623936e-15,2.138510381091573e-13,1.1719646308249016e-14,1.261541303674813e-15,1.4901596825037541e-24,4.608912203608696e-15,5.040355143953608e-16,2.807312299385293e-21,2.2699265958410504e-12,4.168535717746951e-21,8.82301229748586e-22,2.1912040545283135e-16,3.76,0.0,0.6705914990505344,0.9993931430510367,2.499895638352026e-05,1.3944595195449077e-08,0.01323383363848916,0.013779300577847639,2.167175878948329e-05,4.8481411696391085e-15,0.0005492299062964758,2.3329632017739787e-06,2.5695217949131267e-08,1.459131374484339e-08,6.333012480018664e-17,2.5054324286935075e-09,2.3296433156088697e-09,4.131278505048002e-06,6.155815517838363e-17,8.384921390394547e-09,5.87195673027056e-09,1.3338984796936739e-09,2.249524166185804e-07,2.61870693517209e-05,4.357995153512905e-12,1.304082225481675e-13,2.5411403471490733e-08,8.229691414385212e-10,1.9408963621722992e-09,4.896924359245138e-08,1.3140842048289013e-08,1.7154891157945088e-14,3.078581564883532e-11,5.533973936444386e-15,3.105666017077062e-08,2.9741192154009688e-09
0.031594845584825344,0.47936034618911144,7.547773211125549e-10,9.12092222219402e-10,1.0044172665374864e-09,2.350965611378398e-06,0.0,0.0,2.071585887459384e-05,2.7871804049882717e-06,9.043078136696011e-06,6.994015610492156e-09,1.337869085347115e-10,3.432861103981662e-30,2.3598959845210567e-21,1.3170120206533458e-13,6.284086519519321e-11,0.0005471698361919631,2.0559793755403065e-23,1.0692769265698059e-21,6.274476214377804e-21,3.6734721021275776e-25,1.0391590466455065e-15,2.2214661058027816e-13,1.1995337362712342e-14,1.319387085587556e-15,1.5693718164247005e-24,4.768163765415494e-15,5.232723750450731e-16,2.8991667639810456e-21,2.3192520938046586e-12,4.331425656861828e-21,9.174164316342525e-22,2.2789390271772776e-16,3.76,0.0,0.6705066602506196,0.9993859006244337,2.5594736166951477e-05,1.4250752259666576e-08,0.013311379358224393,0.013863420365304425,2.1671601720594388e-05,4.8764388129554345e-15,0.0005559216101815905,2.361515894535469e-06,2.600811043473535e-08,1.4769558828986901e-08,6.410143308253863e-17,2.5362139863936196e-09,2.3576268557220617e-09,4.255012987223687e-06,6.197537690832893e-17,8.52284685301282e-09,5.963104755989645e-09,1.3518088058916975e-09,2.2858612606922772e-07,2.662871098767513e-05,4.447050162786437e-12,1.330704059078178e-13,2.5934537964936653e-08,8.357765433393563e-10,1.971855670538324e-09,5.0404364016742555e-08,1.3411073140444262e-08,1.7507666641416412e-14,3.1282713769803097e-11,5.623290336195647e-15,3.175460792019566e-08,3.0202172275126766e-09
0.0317885277851909,0.4793677631754867,7.626334373422359e-10,9.214060274357512e-10,1.0230282683209905e-09,2.3905972202757085e-06,0.0,0.0,2.0912894977476602e-05,2.8400197500502636e-06,9.253298352612426e-06,7.1547855261791965e-09,1.361968026994873e-10,3.984621057410811e-30,2.4228485068842296e-21,1.3382096440071242e-13,6.380042118983934e-11,0.0005536960784784271,2.1405488426041073e-23,1.0885265648445325e-21,6.537533417780842e-21,3.7994948412650485e-25,1.0558135634021359e-15,2.3070466947557774e-13,1.2275244628314834e-14,1.379536824820877e-15,1.652239509715619e-24,4.93183681686031e-15,5.43103234382939e-16,2.9933142954360686e-21,2.3692572985374057e-12,4.499570996918999e-21,9.536964324536445e-22,2.3696231474068785e-16,3.76,0.0,0.670421820602314,0.9993786126365211,2.620156575599352e-05,1.4561594039334016e-08,0.013388878022963806,0.013947529485973173,2.1671443663724248e-05,4.9047177118487825e-15,0.0005626526748614039,2.390184601629854e-06,2.632283806723668e-08,1.49485207086306e-08,6.487726596046918e-17,2.5671240355498753e-09,2.385824583984457e-09,4.381780034856534e-06,6.23936618832321e-17,8.662758192922198e-09,6.054900784727842e-09,1.369838374499302e-09,2.3225017523931633e-07,2.7075654904860174e-05,4.537321046140963e-12,1.3576886211041013e-13,2.6464953111043658e-08,8.486756274428444e-10,2.0030725208752607e-09,5.187210742097258e-08,1.368505656429256e-08,1.7865340606006677e-14,3.1783747575282794e-11,5.713350043586989e-15,3.246396255674144e-08,3.0666412099394383e-09
0.03198220998555646,0.4793751797561169,7.705008421261185e-10,9.307414682552575e-10,1.0418478153136664e-09,2.43066078592381e-06,0.0,0.0,2.110992888092367e-05,2.893462708726902e-06,9.467276594352419e-06,7.318357839781034e-09,1.3863536748887234e-10,5.159491642612416e-30,2.4865686052764916e-21,1.3595731597560442e-13,6.476647263290166e-11,0.0005602579721109436,2.2276008800299857e-23,1.1079996676425247e-21,6.810134003366762e-21,3.928982528565574e-25,1.072598339548088e-15,2.3953128361290516e-13,1.2559373601462226e-14,1.4420660642852115e-15,1.738895714496066e-24,5.100019854631825e-15,5.635412650412289e-16,3.089788873340513e-21,2.4199434479469364e-12,4.673098823770954e-21,9.911581332372201e-22,2.4633336502376994e-16,3.76,0.0,0.6703369799927726,0.9993712790721788,2.6819569390898124e-05,1.487715234549771e-08,0.013466329700191145,0.014031627939412242,2.1671284618545806e-05,4.932977888347205e-15,0.0005694230814328353,2.418965389908571e-06,2.6639399908780613e-08,1.51281747242585e-08,6.565762112154212e-17,2.5981584083941825e-09,2.4142364209726605e-09,4.511628618912519e-06,6.281302780527511e-17,8.804682807830613e-09,6.1473369270698845e-09,1.3879857027518082e-09,2.359443716866892e-07,2.752791991523643e-05,4.628807496181701e-12,1.385036061172209e-13,2.7002667208049824e-08,8.616652848273519e-10,2.03454542893284e-09,5.3372969130118215e-08,1.396280151640233e-08,1.822792505247607e-14,3.2288890314149113e-11,5.804148249336478e-15,3.3184826778129537e-08,3.1133871382646696e-09
0.03217589218592202,0.4793825959365118,7.783785708601248e-10,9.40097554196144e-10,1.060875071815434e-09,2.4711574658017725e-06,0.0,0.0,2.1306935114786703e-05,2.9475065143906265e-06,9.685057247411299e-06,7.484764319538431e-09,1.411028473300118e-10,3.7641708116117776e-30,2.5512415074170617e-21,1.381130984749369e-13,6.573893416659278e-11,0.0005668554541542876,2.317390664452372e-23,1.1276973838161492e-21,7.092570885123349e-21,4.062053674761411e-25,1.0895357729366565e-15,2.4863259125061527e-13,1.284773744268053e-14,1.507053590187698e-15,1.8294813686292717e-24,5.272803073141752e-15,5.845997700251479e-16,3.18862455740042e-21,2.4713116834761808e-12,4.852138767378558e-21,1.0298316313436453e-21,2.5601491422757545e-16,3.76,0.0,0.6702521383099329,0.9993638999165009,2.7448870747886083e-05,1.5197458567553663e-08,0.01354373445737549,0.014115715725165442,2.167112458473203e-05,4.9612193644677105e-15,0.0005762328110082159,2.447854317391161e-06,2.6957795024997226e-08,1.530849615791402e-08,6.644249626185217e-17,2.629312927241728e-09,2.4428622482667918e-09,4.644607718679297e-06,6.323349246394331e-17,8.948648232887713e-09,6.240405251430527e-09,1.4062492953955045e-09,2.3966851880702763e-07,2.7985524052994556e-05,4.721514570344721e-12,1.4127474878015856e-13,2.754769714568338e-08,8.747444226329262e-10,2.066272672685851e-09,5.490744649426319e-08,1.4244316392637757e-08,1.8595430945975725e-14,3.279811480915323e-11,5.895680066096203e-15,3.391730285410188e-08,3.16045096434514e-09
0.032369574386287576,0.4793900117221507,7.862656696742322e-10,9.494734111905848e-10,1.0801090153781576e-09,2.512088373770649e-06,0.0,0.0,2.150388848167615e-05,3.002148207366653e-06,9.90668478472097e-06,7.654036815839854e-09,1.4359936516282382e-10,3.292158397356537e-30,2.618044380010753e-21,1.4028919854385902e-13,6.671772081884476e-11,0.000573488461595196,2.4116494300271e-23,1.1476208670984105e-21,7.385145231055104e-21,4.19872069299512e-25,1.1066327310676924e-15,2.5801479988854324e-13,1.3140346120539209e-14,1.5745832576100085e-15,1.924157044321744e-24,5.45027936844606e-15,6.062921817486327e-16,3.2898582509892406e-21,2.5233629191118614e-12,5.036825486847531e-21,1.0697699077731333e-21,2.6601497352047283e-16,3.76,0.0,0.6701672954425462,0.999356475154794,2.8089592901733685e-05,1.552254366915688e-08,0.013621092361955503,0.014199792842762175,2.1670963561966006e-05,4.9894421622216765e-15,0.0005830818447131362,2.47684744161061e-06,2.727802248517385e-08,1.54894602571432e-08,6.72318890863618e-17,2.6605834138873953e-09,2.471701903419551e-09,4.780766301886095e-06,6.365507373084342e-17,9.094682132654388e-09,6.334097570833394e-09,1.424627648790363e-09,2.434224145113785e-07,2.8448484574704553e-05,4.815446787742648e-12,1.4408240864427527e-13,2.810005833166869e-08,8.879119042380828e-10,2.0982522489999624e-09,5.647603879424449e-08,1.4529608867338105e-08,1.8967868307411934e-14,3.331139316385602e-11,5.98794048121084e-15,3.466149256252068e-08,3.2078285158012094e-09
