Time (s),Volume (m^3),N2,Ne,C2H6(1),O2(2),H2O(3),C(4),CH(5),CH3(18),C2H5(31),CH4(30),H(6),C2H4(29),HO2(12),H2(9),C2H5O2(40),CH3O2(36),C2H3(28),H2O2(13)
1.7937327379241294e-07,0.6514240643947423,3.76,0.0,0.5029838555807234,0.9999254310956931,0.0,1.398022847137827e-10,5.602507397198129e-09,0.026657484801254783,0.0013577813106715915,0.004579194697938695,0.0032378329652059555,0.007310063424055368,7.239026155217781e-05,0.0040598944250186475,9.857352097847978e-08,1.076325530360054e-06,1.106530180543321e-05,1.0037437035680284e-06
1.8245121475977448e-07,0.6514937805279567,3.76,0.0,0.502376023020468,0.999923025442531,0.0,1.4935222076769696e-10,5.693571891192308e-09,0.02703545922931169,0.0013904296925377636,0.004725448652986357,0.0033391229104465935,0.007622091471234378,7.472602777708691e-05,0.004264803865482402,1.0098337095565303e-07,1.092258049598318e-06,1.209681504673901e-05,1.0552882716508055e-06
1.8552915572713602e-07,0.6515643414432396,3.76,0.0,0.5017607708411365,0.9999205717433226,0.0,1.593546016688841e-10,5.784499507798814e-09,0.0274113725394041,0.0014231379455887866,0.004873592781009577,0.003441271504382081,0.007941489859494359,7.710790272349713e-05,0.00447582647566963,1.0339792836493389e-07,1.1080958033848102e-06,1.3203250110068465e-05,1.1088602222411816e-06
1.8860709669449755e-07,0.6516357477914745,3.76,0.0,0.5011380910737285,0.9999180698710208,0.0,1.6982104433700524e-10,5.8753070310381475e-09,0.027785259838508783,0.0014558934094161177,0.005023609130842351,0.003544239144256321,0.008268266792789906,7.953595644596596e-05,0.004692998585966145,1.058162370073727e-07,1.1238402244832759e-06,1.4388454770240329e-05,1.164516071967132e-06
1.916850376618591e-07,0.6517079998749644,3.76,0.0,0.5005079785504071,0.9999155197241026,0.0,1.8076316176478125e-10,5.966011285800597e-09,0.028157156136629984,0.0014886834996499984,0.005175479868936809,0.003647986210496782,0.008602427482683936,8.201023287129684e-05,0.0049163536917458135,1.0823734602910474e-07,1.1394927458270964e-06,1.565638166325982e-05,1.2223129346135615e-06
1.9476297862922063e-07,0.6517810976499014,3.76,0.0,0.499870430893415,0.9999129212264442,0.0,1.9219255855884506e-10,6.056629122290155e-09,0.02852709631185683,0.0015214957181583489,0.005329187279345837,0.003752473096274605,0.00894397416792097,8.453074996119413e-05,0.005145922461412857,1.1066031070261805e-07,1.1550547990799074e-06,1.701108707701443e-05,1.2823084853045684e-06
1.9784091959658217e-07,0.6518550407291156,3.76,0.0,0.499225448501737,0.9999102743271726,0.0,2.0412082663588648e-10,6.1471774004671145e-09,0.028895115075677064,0.0015543176631060169,0.0054847137635884976,0.003857660237071813,0.009292906136487455,8.709749989773906e-05,0.005381732746665592,1.1308419319853455e-07,1.170527813197743e-06,1.8456729581622168e-05,1.3445609235232616e-06
2.009188605639437e-07,0.6519298283851049,3.76,0.0,0.49857303453551755,0.9999075790004974,0.0,2.165595410708306e-10,6.2376729745208736e-09,0.029261246938627136,0.0015871370388528957,0.0056420418403985255,0.003963508140192193,0.009649219750122668,8.971044929143543e-05,0.005623809594969514,1.1550806334622848e-07,1.185913212996232e-06,1.99975685016905e-05,1.4091289350234546e-06
2.0399680153130524e-07,0.6520054595533342,3.76,0.0,0.4979131948982604,0.9999048352455189,0.0,2.295202560935028e-10,6.3281326774045025e-09,0.0296255261763568,0.001619941665670124,0.005801154145356675,0.004069977414153091,0.010012908471238612,9.236953941152343e-05,0.005872175264222796,1.179309993816554e-07,1.201212417726249e-06,2.163796223313474e-05,1.4760716526908642e-06
2.0707474249866678e-07,0.6520819328358042,3.76,0.0,0.49724593821683083,0.9999020430860173,0.0,2.430145012299717e-10,6.418573305462005e-09,0.029987986796184904,0.0016527194892542619,0.00596203343040798,0.0041770287978961625,0.010383962892202211,9.507468643821107e-05,0.006126849239592531,1.2035208868081384e-07,1.2164268396613794e-06,2.3382366407583806e-05,1.5454486164145301e-06
2.1015268346602832e-07,0.6521592465048789,3.76,0.0,0.4965712758192922,0.9998992025702206,0.0,2.570537775845346e-10,6.509011603178866e-09,0.03034866250422026,0.0016854585900201618,0.006124662563265436,0.004284623189756269,0.010762370766928231,9.782578173642575e-05,0.006387848252495379,1.2277042847732006e-07,1.231557882700465e-06,2.523533190776883e-05,1.617319732032085e-06
2.1323062443338986e-07,0.6522373985073703,3.76,0.0,0.4958892217106106,0.9998963137705527,0.0,2.716495542581109e-10,6.59946424808615e-09,0.03070758667311982,0.0017181471921540958,0.006289024526701955,0.004392721676128883,0.011148117044726538,0.00010062269215064307,0.006655186301691757,1.251851265626389e-07,1.2466069409884718e-06,2.7201502737643293e-05,1.6917452294151411e-06
2.163085654007514e-07,0.6523163864688694,3.76,0.0,0.4951997925462655,0.9998933767833608,0.0,2.868132648986322e-10,6.689947835848003e-09,0.031064792310553025,0.0017507736724096344,0.006455102417732783,0.0045012855597777925,0.011541183906343035,0.00010346526032030549,0.006928874676458355,1.275953019675815e-07,1.2615753975588295e-06,2.9285613751323047e-05,1.76878561976352e-06
2.1938650636811293e-07,0.6523962076983159,3.76,0.0,0.4945030076038099,0.9998903917286242,0.0,3.0255630437886586e-10,6.780478865561551e-09,0.03142031202843908,0.001783326568629726,0.0066228794466909125,0.004610276387726626,0.011941550802129169,0.00010635330501530109,0.007208921981799455,1.3000008562375156e-07,1.276464623000287e-06,3.149248824525683e-05,1.8485016521792013e-06
2.2246444733547447e-07,0.652476859192801,3.76,0.0,0.4937988887524257,0.9998873587496445,0.0,3.1889002559697845e-10,6.871073725297361e-09,0.031774178013020286,0.0018157945879794305,0.00679233893619841,0.00471965597867939,0.012349194492270923,0.00010928662149093376,0.007495334165653464,1.323986210036956e-07,1.2912759741512158e-06,3.382703541834505e-05,1.9309542695928352e-06
2.25542388302836e-07,0.6525583376425943,3.76,0.0,0.4930874604205268,0.9998842780127171,0.0,3.3582573639505276e-10,6.961748677907605e-09,0.032126421995831496,0.0018481666148748024,0.006963464320036769,0.004829386449917289,0.012764089089004612,0.00011226498186177574,0.0077881145480471516,1.3479006473859084e-07,1.3060107928241798e-06,3.629424770501176e-05,2.0162045641173144e-06
2.2862032927019755e-07,0.6526406394363835,3.76,0.0,0.49236874956146165,0.9998811497067829,0.0,3.533746965906972e-10,7.052519847128157e-09,0.03247707522562273,0.0018804317185945108,0.007136239141919798,0.004939430243621174,0.013186206100743085,0.00011528813549376016,0.008087263852146328,1.3717358721238472e-07,1.320670404563483e-06,3.8899197986504945e-05,2.104313731904342e-06
2.3169827023755909e-07,0.6527237606667221,3.76,0.0,0.4916427856173751,0.9998779740430683,0.0,3.7154811511684397e-10,7.143403203999707e-09,0.03282616844128793,0.0019125791605618847,0.00731064705417278,0.005049750152571241,0.013615514478032867,0.00011835580941383518,0.008392780237148166,1.3954837313138413e-07,1.3352561174382535e-06,4.164703668594911e-05,2.1953430275810713e-06
2.3477621120492062e-07,0.6528076971356696,3.76,0.0,0.49090960048129084,0.9998747512547025,0.0,3.9035714726480644e-10,7.234414553631801e-09,0.03317373184584945,0.0019445984012862274,0.007486671816321903,0.0051603093451779505,0.014051980661259747,0.00012146770873647156,0.008704659332957021,1.419136220683797e-07,1.3497692208735052e-06,4.4542988752903664e-05,2.289353718344802e-06
2.3785415217228216e-07,0.6528924443606218,3.76,0.0,0.4901692284574757,0.9998714815963228,0.0,4.098128920256708e-10,7.325569522332403e-09,0.03351979508154404,0.0019764791069533717,0.00766429729359818,0.005271071389800792,0.014495568630017733,0.0001246235171062862,0.009022894276582432,1.4426854898047431e-07,1.364210984521462e-06,4.7592350543389456e-05,2.3864070377943354e-06
2.409320931396437e-07,0.6529779975803143,3.76,0.0,0.4894217062201571,0.9998681653436629,0.0,4.2992638952512515e-10,7.416883545124323e-09,0.03386438720605226,0.0020082111556566406,0.007843507455360372,0.005382000278313929,0.014946239954053829,0.0001278228971560172,0.00934747575019519,1.4661238469987705e-07,1.3785826571752696e-06,5.08004866015319e-05,2.486564139576951e-06
2.4401003410700524e-07,0.6530643517609942,3.76,0.0,0.4886670727706602,0.9998648027931282,0.0,4.507086185468751e-10,7.508371853668393e-09,0.03420753666990908,0.0020397846432605323,0.008024286373441492,0.0054930604488807044,0.015403953845699075,0.00013106549097906386,0.009678392020774465,1.4894437639701186e-07,1.3928854657270771e-06,5.4172826349134935e-05,2.589886050930082e-06
2.501659160417283e-07,0.653239441546475,3.76,0.0,0.4871366396044961,0.9998579400847297,0.0,4.94322865513488e-10,7.691931169438576e-09,0.034889618258233404,0.002102417439154519,0.008390487267677004,0.0057154347488698725,0.01634033472170421,0.00013767878858673274,0.010359170197052191,1.5356990060731055e-07,1.4212892827865e-06,6.143213831477149e-05,2.8062675004055958e-06
2.5570620978297906e-07,0.6533997057890046,3.76,0.0,0.4857353667159137,0.9998516086893919,0.0,5.35971549945759e-10,7.857878849163554e-09,0.035498830045629134,0.002158149962669405,0.008725275463393398,0.005915673740921463,0.017206707574436108,0.00014377455396812752,0.01099336989383967,1.5768516270434022e-07,1.4466290285757513e-06,6.858277016108947e-05,3.012442448808677e-06
2.612465035242298e-07,0.6535624750843622,3.76,0.0,0.48431176156964817,0.9998451327956431,0.0,5.799546180712334e-10,8.024617619308888e-09,0.03610378020143595,0.002213225212073348,0.009064903209240076,0.006115807652614191,0.018095162093537898,0.0001500038797966178,0.01164780597676201,1.6175113178676452e-07,1.4717636343037613e-06,7.635245846126657e-05,3.2298097944630277e-06
2.6678679726548056e-07,0.6537277111011737,3.76,0.0,0.4828661296031551,0.9998385148188348,0.0,6.263335820449394e-10,8.192227529302233e-09,0.03670461017593624,0.0022675939346668175,0.0094092810759362,0.006315647908994304,0.0190053825383321,0.0001563640029796999,0.012322328434472677,1.6576405863349896e-07,1.4966993436131465e-06,8.477474919244907e-05,3.45871478361853e-06
2.723270910067313e-07,0.6538953731589756,3.76,0.0,0.48139879679821146,0.9998317573531845,0.0,6.751691381585096e-10,8.36078568994662e-09,0.03730145368532054,0.0023212094986411764,0.009758320557130244,0.006515012127373198,0.019937033016090133,0.00016285198663916538,0.013016765536950449,1.6972039237749956e-07,1.521442104291899e-06,9.3883580703703e-05,3.6994976801096446e-06
2.7786738474798205e-07,0.6540654184114206,3.76,0.0,0.4799101086693156,0.999824863161943,0.0,7.265211312271856e-10,8.530366126486416e-09,0.037894436504518896,0.0023740279388620817,0.010111934029640094,0.006713724390113768,0.020889758643725373,0.0001694647307803389,0.013730924790450775,1.736167842973656e-07,1.5459975572751712e-06,0.00010371321130463971,3.952492935467725e-06
2.834076784892328e-07,0.6542378019496926,3.76,0.0,0.47840042922584963,0.9998178351673445,0.0,7.804485205653051e-10,8.701039649688796e-09,0.038483676306087636,0.0024260079895755595,0.010470034712964177,0.0069116154824751495,0.02186318672692201,0.000176198983156003,0.014464593919896428,1.7745009061079586e-07,1.5703710275415176e-06,0.00011429814607218187,4.218028381701566e-06
2.8894797223048355e-07,0.6544124769606023,3.76,0.0,0.47687013991373756,0.9998106764403927,0.0,8.370093473108713e-10,8.872873744873032e-09,0.03906928254368287,0.002477111104508044,0.010832536628395327,0.007108523096093837,0.022856927950600382,0.00018305135026593206,0.015217541873102907,1.8121737429234718e-07,1.5945675168619304e-06,0.00012567306333437873,4.49642445042574e-06
2.944882659717343e-07,0.6545893948561764,3.76,0.0,0.47531963854044235,0.9998033901905239,0.0,8.962607030122744e-10,9.045932479105304e-09,0.03965135638015146,0.0025273014645995867,0.011199354558020742,0.007304291997445278,0.023870577576166747,0.00019001830845030108,0.015989519843083874,1.8491590592675096e-07,1.618591698428979e-06,0.00013787274114717703,4.7879934217655665e-06
3.0002855971298504e-07,0.6547685054165642,3.76,0.0,0.473749338189034,0.9997959797551987,0.0,9.582586992877325e-10,9.22027642616465e-09,0.04022999065839029,0.0025765459740872904,0.011570404003958819,0.0074987741620205954,0.024903716639416158,0.0001970962150182749,0.01678026230279164,1.8854316365616737e-07,1.6424479133131377e-06,0.00015093198419383752,5.0930387063733185e-06
3.055688534542358e-07,0.6549497569268559,3.76,0.0,0.4721596661263065,0.9997884485894751,0.0,1.0230584384377659e-09,9.395962608954936e-09,0.04080526991344056,0.0026248142455029115,0.011945601148151496,0.007691828874822998,0.025955913143783284,0.00020428131936073144,0.017589488047386786,1.9209683226754685e-07,1.666140168699471e-06,0.00016488555147788412,5.411854163569217e-06
3.1110914719548654e-07,0.6551330963152562,3.76,0.0,0.4705510627096974,0.9997808002556039,0.0,1.0907139849109535e-09,9.573044458914192e-09,0.04137727042389641,0.00267207857419748,0.012324862812999804,0.007883322798164411,0.027026723244041102,0.0002115697739989891,0.018416901239356343,1.9557480146258692e-07,1.6896721378379023e-06,0.00017976808516008568,5.744723458196324e-06
3.166494409367373e-07,0.6553184692882933,3.76,0.0,0.46892398029722715,0.99977303841269,0.0,1.161278337568621e-09,9.751571791924745e-09,0.041946060300715855,0.0027183139030093726,0.012708106423098714,0.008073130007770013,0.028115692416135193,0.0002189576455270117,0.019262192452322916,1.9897516335278396e-07,1.713047161640543e-06,0.0001956140408455339,6.0919194583738364e-06
3.2218973467798803e-07,0.6555058204643663,3.76,0.0,0.46727888216457314,0.9997651668064572,0.0,1.2348034027065517e-09,9.931590800074676e-09,0.04251169961120723,0.0027634977777965257,0.013095249968311715,0.008261131998438625,0.029222356609022858,0.00022644092540610128,0.020125039709481683,2.0229620923472616e-07,1.7362682518466506e-06,0.0002124576196094963,6.453703675978029e-06
3.277300284192388e-07,0.655695093504463,3.76,0.0,0.4656162414332608,0.9997571892591547,0.0,1.3113399678068925e-09,1.0113144058513093e-08,0.0430742405357655,0.0028076102945996675,0.013486211968411977,0.008447217660689814,0.03034624337459782,0.00023401554057288714,0.021005109512722497,2.0553642570606253e-07,1.7593380956652426e-06,0.000230332702031125,6.830325751359992e-06
3.332703221604895e-07,0.65588623124002,3.76,0.0,0.4639365400137693,0.9997491096596411,0.0,1.3909376760062847e-09,1.0296270546559982e-08,0.04363372755475332,0.0028506340392215027,0.0138809114394968,0.008631283230019535,0.031486872972070375,0.00024167736382379136,0.021902057858673205,2.0869449018188098e-07,1.7822590617946993e-06,0.0002492727844823117,7.222022983471587e-06
3.3881061590174027e-07,0.6560791757973762,3.76,0.0,0.46224026756703374,0.9997409319536777,0.0,1.4736450012845228e-09,1.0481005682184771e-08,0.04419019766285637,0.0028925540199972346,0.014279267862355992,0.008813232210496945,0.03264375944357159,0.00024942222394269415,0.02281553123820713,2.1176926586952522e-07,1.805033207713417e-06,0.00026931091788989477,7.629019906222831e-06
3.44350909642991e-07,0.6562738687185466,3.76,0.0,0.46052792048749724,0.9997326601344623,0.0,1.559509224393869e-09,1.0667381368923777e-08,0.04474368060819842,0.002933357594531441,0.014681201152947668,0.008992975274513034,0.03381641165814683,0.00025724591554218197,0.02374516761628224,2.1475979626120042e-07,1.82766228813242e-06,0.00029047964915956145,8.051527911548773e-06
3.4989120338424177e-07,0.6564702510780028,3.76,0.0,0.4588000009105589,0.9997242982334252,0.0,1.6485764095614758e-09,1.085542605426671e-08,0.04529419915347857,0.002973034391176945,0.01508663163511011,0.009170430140547435,0.0350043343216591,0.0002651442085921201,0.02469059738927632,2.1766529920489434e-07,1.8501477644985946e-06,0.00031281096542177335,8.489744919342747e-06
3.554314971254925e-07,0.6566682635952467,3.76,0.0,0.45705701574699326,0.9997158503113178,0.0,1.7408913820055611e-09,1.104516479851212e-08,0.04584176935637911,0.003011576226024908,0.015495480015615477,0.009345521430870748,0.03620702895044743,0.00027311285761233986,0.02565144431725013,2.2048516061337383e-07,1.8724908154350015e-06,0.0003363362412343078,8.943855094114811e-06
3.6097179086674326e-07,0.6568678467429665,3.76,0.0,0.45529947574663826,0.9997073204496073,0.0,1.836497706312191e-09,1.1236619353077627e-08,0.046386400866510094,0.0030489770161549446,0.015907667361648267,0.009518180511132365,0.0374239948069101,0.00028114761050928173,0.026627326428840876,2.2321892786907823e-07,1.8946923480035605e-06,0.0003610861888509056,9.414028607956253e-06
3.66512084607994e-07,0.6570689408506193,3.76,0.0,0.4535278945933575,0.999698712742199,0.0,1.935437665724485e-09,1.1429808247250436e-08,0.04692809723620601,0.0030852326898653886,0.016323115080768256,0.009688345313791586,0.03865472979551254,0.00028924421703957595,0.027617856896773207,2.258663029808718e-07,1.9167530096759875e-06,0.0003870908116403861,9.90042144913002e-06
3.7205237834924476e-07,0.6572714862032923,3.76,0.0,0.4517427880329937,0.9996900312875019,0.0,2.0377522423996365e-09,1.1624746882372265e-08,0.04746685624256767,0.0031203410945720785,0.016741744903394785,0.009855960147331642,0.03989873131804513,0.0002973984368866923,0.028622644882266138,2.2842713554662482e-07,1.93867320090095e-06,0.0004143793607159182,1.0403175275365712e-05
3.775926720904955e-07,0.6574754231357535,3.76,0.0,0.4499446730357341,0.9996812801808461,0.0,2.143481098690879e-09,1.1821447632469225e-08,0.048002670218237564,0.0031543019030306567,0.017163478867827625,0.01002097549315987,0.04115549708726159,0.00030560604733980296,0.0296412963468958,2.3090141557304186e-07,1.960453088158489e-06,0.000442980294810785,1.0922417310719627e-05
3.8313296583174625e-07,0.657680692121623,3.76,0.0,0.4481340669940472,0.9996724635072652,0.0,2.252662559511304e-09,1.2019919950361142e-08,0.048535526388505314,0.0031871165185006324,0.017588239307799864,0.010183347792049234,0.042424525898311846,0.0003138628505668226,0.030673414830739466,2.3328926620123108e-07,1.9820926173962986e-06,0.0004729212434153538,1.145826028466648e-05
3.88673259572997e-07,0.657887233857638,3.76,0.0,0.44631148695709344,0.9996635853346479,0.0,2.3653335958346254e-09,1.2220170478316633e-08,0.04906540721246165,0.003218787979429037,0.018015948842539434,0.010343039221916955,0.04370531835764848,0.0003221646804762459,0.03171860219587877,2.3559093638349055e-07,2.003591527746739e-06,0.0005042289731699567,1.2010802411919665e-05
3.9421355331424775e-07,0.6580949893429985,3.76,0.0,0.4444774489022632,0.999654649707265,0.0,2.481529809384955e-09,1.242220316235819e-08,0.049592290726051855,0.0032493208641884677,0.018446530369299042,0.010500017468665338,0.044997377569334,0.0003305074091649138,0.03277645933458168,2.378067935536286e-07,2.024949365428312e-06,0.0005369293574898553,1.2580127411330169e-05
3.997538470554985e-07,0.6583038999538207,3.76,0.0,0.44263246704426656,0.9996456606396731,0.0,2.60128541856363e-09,1.2626019369364578e-08,0.050116150885023775,0.003278721196360522,0.018879907058298,0.010654255491727889,0.046300209778906865,0.0003388869529512105,0.03384658684171424,2.3993731632976445e-07,2.046165497740912e-06,0.0005710473493813948,1.3166304562089965e-05
4.0529414079674924e-07,0.6585139075127341,3.76,0.0,0.4407770531819771,0.9996366221109951,0.0,2.724633245656321e-09,1.283161800616473e-08,0.050636957905915304,0.003306996351011674,0.019316002350005444,0.010805731285873347,0.047613324975175245,0.00034729927799538737,0.03492858565114963,2.419830872851016e-07,2.067239127070088e-06,0.0006066069573929854,1.3769388795363278e-05
4.10834434538e-07,0.6587249543536958,3.76,0.0,0.4389117160830317,0.9996275380595796,0.0,2.8516047053580105e-09,1.3038995639867416e-08,0.05115467860337945,0.003334154962364856,0.019754739954681463,0.01095442764072422,0.048936237450497584,0.00035574040551072293,0.03602205763614418,2.439447858187834e-07,2.0881693048217827e-06,0.0006436312246307711,1.4389420819388256e-05
4.1637472827925074e-07,0.6589369833820987,3.76,0.0,0.43703696090599853,0.9996184123780268,0.0,2.982229794647263e-09,1.3248146618723464e-08,0.051669276722300414,0.003360206833226301,0.020196043854081795,0.011100331899346571,0.05026846632027915,0.0003642064165710426,0.03712660617383356,2.458231811556082e-07,2.1089549452153018e-06,0.0006821422107567341,1.5026427276030834e-05
4.219150220205015e-07,0.6591499381302812,3.76,0.0,0.4351532886597578,0.9996092489085876,0.0,3.1165370840346143e-09,1.345906319287148e-08,0.0521807132633091,0.003385162846484502,0.020639838305222077,0.011243435717165377,0.051609536002564405,0.0003726934565217625,0.0382418366741716,2.4761912550004505e-07,2.1295948388688182e-06,0.0007221609768764903,1.5680420926731078e-05
4.2745531576175223e-07,0.6593637628085527,3.76,0.0,0.4332611956995856,0.999600051438918,0.0,3.2545537102030975e-09,1.3671735634372504e-08,0.05268894680045975,0.0034090348789566206,0.021086047846089646,0.011383734822355522,0.05295897665873671,0.0003811977390030792,0.039367357073787586,2.4933354736672485e-07,2.1500876661181263e-06,0.0007637075732150457,1.6351400865758478e-05
4.32995609503003e-07,0.6595784023518649,3.76,0.0,0.4313611732592922,0.9995908236981913,0.0,3.396305370052063e-09,1.3886152355994162e-08,0.053193933789980254,0.003431835717818005,0.021534597303184286,0.011521228778753745,0.0543163245964511,0.0003897155495952133,0.04050277829537469,2.5096744510646624e-07,2.17043201001593e-06,0.0008068010294712872,1.703935275868518e-05
4.385359032442537e-07,0.6597938024622682,3.76,0.0,0.4294537070186409,0.9995815693535501,0.0,3.541816316148578e-09,1.4102300028258807e-08,0.053695628869154556,0.003453578979812634,0.021985411800764253,0.011655920752233088,0.055681122636021624,0.0003982432490967348,0.041647714673345576,2.525218806439347e-07,2.190626368965209e-06,0.0008514593477358948,1.774424910399351e-05
4.4407619698550447e-07,0.6600099096473034,3.76,0.0,0.42753927670517217,0.9995722920068945,0.0,3.6911093535840196e-09,1.4320163694323992e-08,0.054193985144536556,0.003474279033406483,0.02243841677167002,0.011787817281379542,0.057052920441564695,0.00040677727644793956,0.04280178434659684,2.539979734402263e-07,2.2106691689464223e-06,0.0008976994978526307,1.8466049515755376e-05
4.496164907267552e-07,0.6602266712544866,3.76,0.0,0.42561835572945794,0.999562995191993,0.0,3.8442058382269855e-09,1.453972688231502e-08,0.05468895446882845,0.0034939509240121875,0.022893537969595534,0.011916928053211736,0.058431274818263504,0.0004153141513120477,0.04396460961931676,2.5539689469099416e-07,2.2305587753042398e-06,0.0009455374150994689,1.9204701025353897e-05
4.5515678446800597e-07,0.6604440355020462,3.76,0.0,0.42369141085273765,0.9995536823719066,0.0,4.001125676357493e-09,1.4760971714779597e-08,0.055180487705884046,0.003512610302382116,0.02335070148267576,0.012043265684588758,0.05981574997716795,0.0004238504763276309,0.04513581729084937,2.5671986176825725e-07,2.250293504065153e-06,0.0009949880000637162,1.9960138400261678e-05
4.606970782092567e-07,0.6606619515060829,3.76,0.0,0.42175890188582116,0.9995443569367105,0.0,4.161887325661671e-09,1.498387901498238e-08,0.05566853498341684,0.0035302733562380794,0.0238098337482585,0.012166845509859714,0.06120591776898046,0.00043238293904618633,0.046315038955691785,2.579681329117435e-07,2.269871632762783e-06,0.0010460651205839923,2.0732284477943214e-05
4.6623737195050746e-07,0.6608803693043156,3.76,0.0,0.4198212814180894,0.9995350222015054,0.0,4.326507797560799e-09,1.5208428409802418e-08,0.05615304593310412,0.0035469567451794806,0.02427086156872954,0.012287685375221565,0.06260135788830078,0.00044090831356914797,0.04750191127475605,2.591430021735223e-07,2.2892914107527055e-06,0.0010987816156316577,2.1521050513009607e-05
4.717776656917582e-07,0.66109923987659,3.76,0.0,0.4178789945753839,0.9995256814047021,0.0,4.4950026608436876e-09,1.5434598429039562e-08,0.05663396991788163,0.0035626775388876352,0.02473371212826161,0.012405805440169513,0.06400165804981603,0.00044942346189888726,0.04869607621906599,2.6024579461775633e-07,2.308551069003417e-06,0.0011531493010048352,2.2326336535821996e-05
4.77317959433009e-07,0.661318515162316,3.76,0.0,0.4159324788055471,0.99951633770657,0.0,4.667386046567033e-09,1.5662366600975814e-08,0.057111256246318264,0.0035774531586223097,0.02519831301036005,0.012521227986347265,0.06540641413792286,0.00045792533501839235,0.04989718128709122,2.6127786177566845e-07,2.327648829354456e-06,0.0012091789767095466,2.3148031720812764e-05
4.828582531742597e-07,0.6615381480750041,3.76,0.0,0.41398216369035284,0.9995069941880326,0.0,4.843670654184502e-09,1.5891709544074733e-08,0.05758485437404646,0.0035913013219871608,0.025664592216081018,0.012633977234032853,0.06681523033126148,0.00046641097371437167,0.05110487969693904,2.6224057735426695e-07,2.346582913236716e-06,0.001266880435904503,2.3986014762871542e-05
4.883985469155105e-07,0.661758092514071,3.76,0.0,0.4120284707825592,0.9994976538496986,0.0,5.023867758861939e-09,1.6122603054736434e-08,0.05805471409230257,0.0036042399909235884,0.026132478182802153,0.012744079166429244,0.06822771920362626,0.0004748775091584733,0.052318830554637326,2.6313533319599757e-07,2.3653515498537145e-06,0.0013262624752887634,2.484015426022347e-05
4.939388406567612e-07,0.6619783033740769,3.76,0.0,0.41007181346681065,0.9994883196111176,0.0,5.2079872199333085e-09,1.635502219105714e-08,0.05852078570370131,0.003616287322877549,0.02660189980342929,0.01285156136186839,0.0696435018026935,0.00048332216326119325,0.05353869899974315,2.639635354852765e-07,2.383952983825927e-06,0.0013873329068145878,2.5710309102310868e-05
5.050194281392627e-07,0.6624193489417272,3.76,0.0,0.406151217685955,0.9994696807035912,0.0,5.588025630688428e-09,1.6824334346455867e-08,0.05944136931002065,0.0036377813181984525,0.02754506797365339,0.01305878389989685,0.07248347502047545,0.0005001351689199941,0.0559948800515298,2.654259552991483e-07,2.420647340269716e-06,0.0015145653520223638,2.749805419372102e-05
5.14991956873514e-07,0.6628167691842936,3.76,0.0,0.40261651939401993,0.9994529541625915,0.0,5.943544941190369e-09,1.725167032359872e-08,0.060256456633790784,0.003654262147506366,0.02839846793792456,0.013236628536511433,0.07504708893630468,0.0005151660284974848,0.05822244930700695,2.6652879993696675e-07,2.453083373578598e-06,0.001634907542510708,2.91601967379338e-05
5.249644856077654e-07,0.6632143972066568,3.76,0.0,0.39907826193568907,0.9994362890483194,0.0,6.311862426978398e-09,1.7683535689753182e-08,0.06105853692104593,0.0036681418457782896,0.02925576046407995,0.01340647098570813,0.07761587250376496,0.0005300869294718305,0.060464270602286166,2.6743818463127057e-07,2.484951771745356e-06,0.0017607980847288462,3.0871632252886876e-05
