Time (s),Volume (m^3),N2,Ne,C2H6(1),O2(2),H2O(3),C(4),CH(5),CH3(18),C2H5(31),CH4(30),H(6),C2H4(29),HO2(12),H2(9),C2H5O2(40),CH3O2(36),C2H3(28),H2O2(13),C2H2(22),OH(8),CH2O(19),HCO(16),CO(14),O(7),CH2CHO(34),C2H5O(43),C2H(21),HCCO(20),C2H5O(101),C3H6(221),C3H6(74),CH3O(26),CH2CO(27),C3H6(55),C3H7(218),C3H7(49),C2H2O(140),CO2(15),C#CC(416),C3H5(219),C2H4(47),C3H4(2022),C3H4(2032),S(1627),CH2(S)(24)
3.3449626701079284e-07,0.3060085554668378,3.76,0.0,0.5308952531907156,0.9946747047490997,0.006827633946649976,8.709043012859832e-10,6.889594850319862e-08,0.024343880771255377,0.004049256214808984,0.013214197821084126,0.007043869881796423,0.05138633953092033,0.0006713709252930629,0.03705123105838016,1.0500411887005223e-06,3.270543030900851e-06,0.0001450992228456026,3.5558296753350606e-05,0.00029879838829801437,0.0012589637688920569,0.0004971632973202629,6.057311899260134e-05,0.00019230421688095302,0.00034761893237107564,1.4113385846864545e-05,8.645926388648463e-09,2.1054556833522693e-07,2.5651867674327987e-07,7.968457563902113e-08,2.1710112408160353e-07,5.330954701630799e-05,2.3739688185810886e-06,2.6377418805718284e-05,5.264568052703528e-10,1.8150271828052356e-08,5.8512487624981554e-08,1.698590431157463e-10,3.1190774827409e-07,3.3567700700902735e-07,4.709811035516324e-06,1.11630858430488e-09,9.887779609060737e-07,8.167687910991556e-12,1.561652008293568e-13,3.100134096290161e-05
3.3851823046879634e-07,0.3060972418832752,3.76,0.0,0.5291180760695433,0.9945138487811618,0.007053522915797264,9.205520927343432e-10,7.179004588731727e-08,0.02464596820163985,0.00408857951645406,0.013501062176557404,0.007135271091305975,0.052779667787205095,0.0006870265257330951,0.038116710651748716,1.0599909460745154e-06,3.310067566523548e-06,0.00015144312798727266,3.7127308139656754e-05,0.0003174620373577992,0.0012797408226486796,0.0005151448541538815,6.360101163704661e-05,0.00020385233673415765,0.00035303930872409385,1.4773768681267163e-05,8.754302062903582e-09,2.2684260468912632e-07,2.800650540220959e-07,8.290305586636631e-08,2.2956052278269578e-07,5.67543649968115e-05,2.4426084636770178e-06,2.809703225352075e-05,5.567041614873278e-10,1.9349208490700146e-08,6.109467489979729e-08,1.8082047911038488e-10,3.340452046463475e-07,3.660158016079196e-07,5.037620218293051e-06,1.159570769983051e-09,1.073367946126315e-06,8.906426570556062e-12,1.704009694846104e-13,3.181693502414617e-05
3.4254019392679985e-07,0.3061866427790425,3.76,0.0,0.5273263485312377,0.9943507335441928,0.007282821681724517,9.718315376546776e-10,7.474284031938772e-08,0.024949105945087674,0.0041267986901701,0.013790632098357777,0.007225310971355473,0.05418490341139352,0.0007027267729718854,0.039192911329761736,1.069638810510807e-06,3.349697777412944e-06,0.000157918050154784,3.873772661502388e-05,0.00033693870786462825,0.0013003348265868077,0.0005335825704164842,6.671706531528869e-05,0.00021592140317935733,0.00035841516951426987,1.544964312869171e-05,8.86122734451467e-09,2.440318261005888e-07,3.0528660722730286e-07,8.618823523057581e-08,2.4248628309859454e-07,6.0368944453815666e-05,2.512406432480596e-06,2.989516211362045e-05,5.880876585629518e-10,2.061185966908184e-08,6.37571555409654e-08,1.9227968336220343e-10,3.5739115888291794e-07,3.9859087618587717e-07,5.382109002249986e-06,1.2037808859878843e-09,1.1637212064753157e-06,9.699365591321316e-12,1.85664853831528e-13,3.2637290230696693e-05
3.4656215738480335e-07,0.30627673665459165,3.76,0.0,0.525520511875855,0.9941853795564249,0.0075154852331929265,1.0247381840274738e-09,7.775334225668002e-08,0.025253205048161538,0.004163918155986649,0.014082889727128232,0.0073139896442122165,0.05560162072566362,0.000718466232886913,0.0402795331918565,1.07898611575281e-06,3.3894216134560197e-06,0.00016452133930850509,4.03895240272853e-05,0.0003572452002955006,0.0013207422064965288,0.0005524799688137827,6.992119560093814e-05,0.00022852533691411275,0.00036374604764514073,1.614075542361136e-05,8.966702977351143e-09,2.6213770147091725e-07,3.3226320321328984e-07,8.953919025570745e-08,2.5588322441677354e-07,6.415848974773286e-05,2.583347633004024e-06,3.177351483843761e-05,6.206193845685891e-10,2.194047442443672e-08,6.650109617560958e-08,2.0424760746016436e-10,3.819888793224755e-07,4.335266873958948e-07,5.743755124045604e-06,1.2489280466713398e-09,1.2601209702398144e-06,1.0549474783173367e-11,2.0200829434571702e-13,3.346205090179208e-05
3.5058412084280686e-07,0.3063675021134612,3.76,0.0,0.5237010063493859,0.9940178074203542,0.007751468000200912,1.079265608808122e-09,8.082051834315751e-08,0.02555817420450711,0.004199943475095294,0.014377815984711842,0.007401309079595891,0.05702939639208959,0.0007342396402317128,0.041376278099126494,1.0880345143474231e-06,3.429226680118984e-06,0.0001712502532387148,4.2082640578719315e-05,0.00037839798249664935,0.0013409598316424045,0.0005718403027009262,7.32132465092478e-05,0.00024167802818416976,0.00036903157066324715,1.6846837386219835e-05,9.070731488552356e-09,2.811842538132992e-07,3.610760571608192e-07,9.295495660052533e-08,2.697557279888721e-07,6.812821165986351e-05,2.6554159416861625e-06,3.373375912824316e-05,6.543103771861682e-10,2.3337315016243177e-08,6.932763038529446e-08,2.1673497607971926e-10,4.0788211258191577e-07,4.709519487321025e-07,6.123032872562258e-06,1.2950003962285485e-09,1.3628578797840771e-06,1.1459820920448961e-11,2.1948377578385425e-13,3.429086040866373e-05
3.5460608430081036e-07,0.3064589178835961,3.76,0.0,0.5218682706781422,0.9938480377935596,0.007990723942370704,1.1354054786460603e-09,8.394329411243193e-08,0.025863920072786813,0.004234881264806983,0.014675390570623262,0.007487272959065345,0.058467809824432324,0.0007500419011960716,0.04248284999556357,1.0967859540331636e-06,3.46910028429435e-06,0.00017810196751346627,4.3816985627105494e-05,0.0004004131776562816,0.0013609849949499536,0.0005916665538512963,7.659299320912606e-05,0.0002553933255294129,0.00037427145517538086,1.7567607568358942e-05,9.17331705670399e-09,3.011950324423631e-07,3.9180764423628486e-07,9.643453257061493e-08,2.841077324058944e-07,7.22833211639713e-05,2.7285942447592874e-06,3.577752426278771e-05,6.891706123318229e-10,2.4804654016152784e-08,7.223785727857703e-08,2.2975227582241635e-10,4.351150558525073e-07,5.109996351184079e-07,6.520412439111678e-06,1.341985162904581e-09,1.4722298895067999e-06,1.243356754318119e-11,2.3814477314762056e-13,3.512336164398257e-05
3.5862804775881387e-07,0.3065509628370589,3.76,0.0,0.5200227416338653,0.9936760913617406,0.00823320663318568,1.19314761363032e-09,8.712055665756037e-08,0.026170347583921644,0.00426873911596624,0.01497559196255038,0.007571886543754874,0.059916443568412636,0.0007658680953196674,0.043598955203296784,1.1052426547746071e-06,3.509029478738011e-06,0.00018507358515023394,4.5592438531758954e-05,0.0004233065534954651,0.0013808153928123264,0.0006119614308370457,8.006014480706052e-05,0.00026968502496722905,0.00037946550129930697,1.830277239143092e-05,9.274465384550961e-09,3.221930878299752e-07,4.2454160953230576e-07,9.997688247779231e-08,2.9894273021955947e-07,7.662902321411963e-05,2.802864481451272e-06,3.790639858322294e-05,7.252089954364838e-10,2.6344771398550338e-08,7.523284014973512e-08,2.4330974508538134e-10,4.637323294635356e-07,5.538069811720246e-07,6.93635928260581e-06,1.3898687119183767e-09,1.588542152628914e-06,1.3473974620338622e-11,2.5804569656656067e-13,3.59591974866005e-05
3.626500112168174e-07,0.30664361600820306,3.76,0.0,0.5181648536288708,0.9935019888139008,0.008478869340024953,1.2524800534780397e-09,9.03511572590175e-08,0.026477360236909876,0.0043015255130709135,0.015278397420691073,0.0076551565459279155,0.061374883651438686,0.0007817134767967512,0.04472430269263744,1.1134070865161854e-06,3.5490011049720004e-06,0.00019216214597364437,4.740884953904392e-05,0.00044709351264453275,0.0014004491046568722,0.0006327273680008502,8.361434718205463e-05,0.00028456685962481137,0.00038461358717634,1.905202727003391e-05,9.374183574639307e-09,3.4420094906730076e-07,4.5936267665606706e-07,1.0358093987004441e-07,3.142637660900485e-07,8.117051056542808e-05,2.8782076887675967e-06,4.012192812263301e-05,7.624333562657628e-10,2.7959951616843245e-08,7.831360522050883e-08,2.5741736487840163e-10,4.937789497819484e-07,5.99515473146768e-07,7.371333511211489e-06,1.4386366032272008e-09,1.7121068971479267e-06,1.458439806271003e-11,2.792418316193352e-13,3.6798011259282077e-05
3.666719746748209e-07,0.3067368566103481,3.76,0.0,0.5162950383404303,0.9933257508196047,0.008727665099967977,1.3133891256138938e-09,9.363391396347198e-08,0.026784860382622833,0.004333249757305183,0.015583782995722405,0.007737091004748566,0.06284271990284368,0.0007975734752097484,0.045858604327813336,1.1212819477168252e-06,3.5890018345483e-06,0.0001993646356266713,4.9266040702027346e-05,0.0004717890841679387,0.0014198845724025105,0.000653966524996587,8.725518585179751e-05,0.0003000524898286306,0.00038971566357137987,1.9815057715605355e-05,9.47248000960942e-09,3.6724060385822566e-07,4.963565553213155e-07,1.0724561067973401e-07,3.3007343607058396e-07,8.591295764433711e-05,2.9546040476109293e-06,4.242561538274687e-05,8.008504466920559e-10,2.965248067332394e-08,8.148114046763709e-08,2.720848504227894e-10,5.25300302509197e-07,6.482708345814787e-07,7.825789281925486e-06,1.4882736478867492e-09,1.8432432913218052e-06,1.5768289092825467e-11,3.0178927965978193e-13,3.7639447177255704e-05
3.706939381328244e-07,0.30683066405102155,3.76,0.0,0.5144137243635132,0.9931473980082229,0.008979546791366411,1.3758595146354307e-09,9.696761410638838e-08,0.02709274949510113,0.004363921892654124,0.015891723540193976,0.00781769916660725,0.06431954624576042,0.0008134436957296301,0.047001575089333114,1.1288701447159735e-06,3.6290182085882156e-06,0.00020667799420783794,5.1163806829121605e-05,0.0004974079161965968,0.0014391205799296417,0.0006756807868752589,9.098218885148532e-05,0.0003161554936561747,0.00039477174858326794,2.0591540414901932e-05,9.569364238547963e-09,3.91333480956347e-07,5.356098482872677e-07,1.1096977621182555e-07,3.4637388779263127e-07,9.086151448406979e-05,3.0320329299970474e-06,4.481891825372487e-05,8.404659405927259e-10,3.1424643189063406e-08,8.473639453663272e-08,2.873216437261485e-10,5.583421164292173e-07,7.00223005698407e-07,8.30017421935442e-06,1.5387639603494429e-09,1.982277299070101e-06,1.702919348415774e-11,3.2574489882964034e-13,3.848315078559752e-05
3.747159015908279e-07,0.30692501794582266,3.76,0.0,0.5125213368909242,0.9929669509500859,0.009234467201204096,1.439874332699493e-09,1.0035101677187864e-07,0.027400928429996505,0.004393552635229257,0.016202192723133568,0.007896991370273096,0.06580496096181616,0.0008293199188204988,0.04815293327397047,1.1361747719706226e-06,3.6690366755304367e-06,0.00021409912451231242,5.310191645679299e-05,0.0005239642696233375,0.001458156232674341,0.0006978717646912754,9.479482960805944e-05,0.0003328893579519973,0.00039978192248551786,2.1381144278726374e-05,9.664846866986019e-09,4.16500434946511e-07,5.772099579720669e-07,1.1475229595837224e-07,3.6316682196899055e-07,9.602130073955839e-05,3.110472947123447e-06,4.730324907328681e-05,8.812844366922558e-10,3.327871948053069e-08,8.808027573686753e-08,3.0313690710436704e-10,5.929504376539923e-07,7.555261166146576e-07,8.794928854788855e-06,1.5900910149148547e-09,2.1295415257008303e-06,1.8370750657294582e-11,3.5116624078135244e-13,3.932876938367809e-05
3.787378650488314e-07,0.3070198981309688,3.76,0.0,0.5106182974198231,0.9927844301394527,0.009492379088288105,1.505415190397092e-09,1.0378285518426308e-07,0.027709297669921047,0.004422153305897314,0.016515163047651618,0.007974978937082945,0.06729856692987342,0.0008451980994850857,0.04931240067339446,1.1431990931923033e-06,3.7090436270386407e-06,0.00022162489986018023,5.5080112841673066e-05,0.000551472012814403,0.0014769909374480485,0.0007205407966032629,9.869252979410562e-05,0.00035026746980720895,0.0004047463227146939,2.2183531456921935e-05,9.758939451428342e-09,4.427617332627234e-07,6.212449930506597e-07,1.185920103085735e-07,3.8045349499469987e-07,0.00010139739979564492,3.1899019980527676e-06,4.9879973820890315e-05,9.233094642873226e-10,3.521698265001507e-08,9.15136511175857e-08,3.1953951739860636e-10,6.291716044055823e-07,8.143384544467018e-07,9.31048608655208e-06,1.6422377012771747e-09,2.2853750543883228e-06,1.9796692636891053e-11,3.7811148721433324e-13,4.017595243512278e-05
3.827598285068349e-07,0.30711528467458893,3.76,0.0,0.5087050234835511,0.9925998559792116,0.009753235242333284,1.572462267717684e-09,1.0726183902698403e-07,0.028017757556572605,0.004449735766270954,0.016830605871330995,0.008051674066319283,0.06879997184006997,0.0008610743660869523,0.050479702732495385,1.1499465234034141e-06,3.7490254320359137e-06,0.0002292521715000302,5.709811496767254e-05,0.0005799446172878832,0.0014956243825736178,0.0007436889494430368,0.0001026746621471627,0.0003683031084989137,0.00040966513902106005,2.299835831625651e-05,9.851654400879379e-09,4.7013704532738456e-07,6.678036753285134e-07,1.2248774311188945e-07,3.982347222177794e-07,0.00010699485298155155,3.2702973187858497e-06,5.2550411442193314e-05,9.665434906469978e-10,3.724169569635839e-08,9.503734562600225e-08,3.365380610541214e-10,6.670522223662893e-07,8.768224244039105e-07,9.84727066247068e-06,1.6951863734472326e-09,2.450123273841345e-06,2.1310842887706113e-11,4.0663938889506123e-13,4.1024351961945515e-05
3.867817919648384e-07,0.3072111578868264,3.76,0.0,0.5067819284076657,0.9924132487672176,0.010016988539020005,1.6409943847420693e-09,1.107866566853046e-07,0.02832620850959935,0.004476312358090506,0.017148491429190133,0.008127089735877715,0.07030878838442638,0.0008769450187841269,0.05165456868847113,1.156420611923846e-06,3.7889684688480473e-06,0.00023697777558021762,5.915561856395527e-05,0.0006093951543085764,0.0015140565184185745,0.0007673170207259777,0.00010674055324167269,0.0003870094378837732,0.0004145386087936384,2.3825276378384493e-05,9.943004882621043e-09,4.986454336920386e-07,7.169752471640104e-07,1.2643830404996695e-07,4.165108822396832e-07,0.00011281865390300689,3.3516355315108024e-06,5.531583329864417e-05,1.0109879305653193e-09,3.935510865150183e-08,9.865214134259702e-08,3.541408301142123e-10,7.066391406219498e-07,9.431445049820812e-07,1.0405698685117335e-05,1.748918901874158e-09,2.624137697612904e-06,2.291711501917225e-11,4.3680920094239104e-13,4.187362292172033e-05
3.908037554228419e-07,0.3073074983288147,3.76,0.0,0.504849421089053,0.9922246286841787,0.010283591991119336,1.7109890717429559e-09,1.1435597740979454e-07,0.028634551232250456,0.004501895845999406,0.017468788859009664,0.008201239608278706,0.07182463442529571,0.0008928065276077736,0.05283673169174223,1.162625026291347e-06,3.828859155451248e-06,0.0002447985396841507,6.125229712988498e-05,0.0006398362923478422,0.0015322875383967603,0.0007914255410757774,0.00011088948620224707,0.00040639949923783255,0.0004193670125695158,2.4663933215606917e-05,1.0033004731785865e-08,5.283053470567924e-07,7.688493796935212e-07,1.3044249088490204e-07,4.352819222433676e-07,0.00011887374290274851,3.4338926938234663e-06,5.8177462736727105e-05,1.0566431586044257e-09,4.155945574817865e-08,1.0235877679034664e-07,3.723558188082033e-10,7.479794282171446e-07,1.0134751973819166e-06,1.098617714036652e-05,1.8034167260698669e-09,2.8077757755128576e-06,2.461951135682812e-11,4.686806172457034e-13,4.2723423566858485e-05
3.948257188808454e-07,0.3074042868205895,3.76,0.0,0.5029079057969824,0.9920340157830008,0.010552998795793092,1.78242263841074e-09,1.1796845339832605e-07,0.028942686903935307,0.004526499363692301,0.01779146622881643,0.008274137942036621,0.07334713314292492,0.000908655530218219,0.0540259289097629,1.1685635371121985e-06,3.868683977831784e-06,0.00025271128892968283,6.33878029633152e-05,0.0006712802953565383,0.0015503178605001584,0.0008160147770365532,0.00011512070334834842,0.0004264862045329151,0.0004241506697350686,2.551397330265631e-05,1.012166836822158e-08,5.59134615043968e-07,8.235160820938915e-07,1.3449909158288694e-07,4.545473638110113e-07,0.00012516500165959076,3.517044347724555e-06,6.113647477113794e-05,1.1035085227251137e-09,4.385695262446934e-08,1.0615794631900765e-07,3.9119072084198355e-10,7.911203513352693e-07,1.0879889692901762e-06,1.1589103449711537e-05,1.8586608984831513e-09,3.0014006975917034e-06,2.6422121403953398e-11,5.023137090233855e-13,4.3573415785263686e-05
3.988476823388489e-07,0.30750150444799984,3.76,0.0,0.5009577819949516,0.9918414299795012,0.01082516237818736,1.8552702419583956e-09,1.2162272179515877e-07,0.029250517359881677,0.004550136363393507,0.018116490566323272,0.00834579950836092,0.07487591316338661,0.0009244888293692945,0.05522190161478471,1.1742400038325979e-06,3.908429516476029e-06,0.0002607128516359686,6.556176818885314e-05,0.000703739021799075,0.0015681481094136206,0.0008410847342455506,0.00011943340876189028,0.00044728233013829096,0.00042888993442475963,2.6375038823217354e-05,1.0209010718249704e-08,5.911504446012962e-07,8.810656120975605e-07,1.3860688625366077e-07,4.7430630944525104e-07,0.00013169724793467353,3.601065568211667e-06,6.419399587597243e-05,1.1515823592046917e-09,4.624979357022593e-08,1.1005029956088159e-07,4.1065292754770876e-10,8.361093511109324e-07,1.166864193172928e-06,1.2214865046613798e-05,1.9146321301353675e-09,3.205381191168719e-06,2.8329120186879888e-11,5.377688606043463e-13,4.442326542183296e-05
4.0286964579685243e-07,0.30759913256868016,3.76,0.0,0.4989994441821866,0.9916468910444026,0.011100036431447483,1.9295059538936105e-09,1.253174066064257e-07,0.029557945258142326,0.004572820568604964,0.018443827890128137,0.00841623951313052,0.07641060866811931,0.0009403033901105221,0.056424395256614565,1.1796583614157949e-06,3.948082471019037e-06,0.00026880006456414003,6.777380578298388e-05,0.0007372239243969961,0.0015857790992564957,0.0008666351609399074,0.0001238267707706214,0.00046880051093494627,0.0004335851916213046,2.7246770430349962e-05,1.0295047139156001e-08,6.2436941791098e-07,9.41588387956058e-07,1.4276464895273476e-07,4.945574500076933e-07,0.0001384752304725604,3.685931011298175e-06,6.735110387787868e-05,1.2008620098932687e-09,4.87401488194046e-08,1.140364409528517e-07,4.307495265329567e-10,8.82994022077144e-07,1.2502830792408333e-06,1.2863838977037096e-05,1.9713108389680077e-09,3.4200913113799604e-06,3.03447664754189e-11,5.751067032052019e-13,4.527264258045397e-05
4.0689160925485593e-07,0.30769715281714277,3.76,0.0,0.4970332817536616,0.9914504185965238,0.011377574953290224,2.0051028252792555e-09,1.2905112053189325e-07,0.02986487423425084,0.004594565930046969,0.01877344324248252,0.008485473524053022,0.07795085948628834,0.0009560963367552035,0.05763315952138613,1.184822607905402e-06,3.987629683088162e-06,0.0002769697777408461,7.002351059319312e-05,0.0007717460505312214,0.0016032118169869798,0.0008926655517714298,0.00012829992434146024,0.0004910532348286432,0.00043823685345930843,2.812880796040103e-05,1.0379793350600297e-08,6.588074916830883e-07,1.0051749020285623e-06,1.4697114938154595e-07,5.152990725327676e-07,0.00014550362406454717,3.7716149613040255e-06,7.060882794505094e-05,1.2513438407568108e-09,5.133016189271496e-08,1.1811692932489466e-07,4.514873008440014e-10,9.318220912452479e-07,1.3384316032557965e-06,1.3536391524263286e-05,2.0286771880103007e-09,3.6459102257219345e-06,3.24734009048121e-11,6.143880541652869e-13,4.612122190631659e-05
