Time (s),Volume (m^3),N2,Ne,C2H6(1),O2(2),H2O(3),C(4),CH(5),CH3(18),C2H5(31),CH4(30),H(6),C2H4(29),HO2(12),H2(9),C2H5O2(40),CH3O2(36),C2H3(28),H2O2(13),C2H2(22),OH(8),CH2O(19),HCO(16),CO(14),O(7),CH2CHO(34),C2H5O(43),C2H(21),HCCO(20),C2H5O(101),C3H6(221),C3H6(74),CH3O(26),CH2CO(27),C3H6(55),C3H7(218),C3H7(49),C2H2O(140),CO2(15),C#CC(416),C3H5(219),C2H4(47),C3H4(2022),C3H4(2032),S(1627),CH2(S)(24),CH2(T)(17),S(3168),CH2O2(165),CHO2(212),C2H2O(189)
0.0011661821932932813,0.12551810444842063,3.76,0.0,0.2806593702800132,0.7743764965930527,0.2880668687687254,2.445470043880742e-17,6.104864369378006e-13,0.0002855845578897296,0.00022727730331396586,0.02513459379932239,1.3698909336147854e-05,0.27874116138742655,0.0025864093883426888,0.09561379091755019,1.3617115110746007e-05,6.199284255488326e-06,3.408003521082001e-06,0.02121477335405614,0.0009636957281646423,1.757733182902767e-05,0.036891720627830325,9.169988815653532e-06,0.07063881216878089,1.1089217427471294e-06,1.5664498738674543e-05,2.9038732805893004e-09,3.933588531561859e-11,1.371651189932421e-07,3.089979664176859e-07,2.933547556514055e-11,0.000889649272126886,1.4113394336635027e-06,0.004933661860400947,1.5459521029369484e-13,2.1167065150313132e-07,4.1580118573429875e-07,8.270049016911696e-12,0.001514281453360867,6.6152780146491805e-06,4.558571270651086e-06,1.0393168148125212e-13,1.6283406649995933e-05,1.2470598904785078e-13,1.097570568170872e-15,6.039353250016633e-10,8.806681530500044e-09,3.964927478375752e-12,4.5035572981036194e-13,5.135112824465942e-10,6.262513930878078e-12
0.0011688567413690632,0.12554302319322702,3.76,0.0,0.2794631120897617,0.7731080016437102,0.28951718284158207,2.480527675719511e-17,6.171728783701344e-13,0.000286796905988913,0.00022722335682186928,0.02530748627506054,1.372157640202159e-05,0.27930990983913423,0.002588679077110122,0.09595381290954307,1.3589193479658623e-05,6.214174443951695e-06,3.4286860315685655e-06,0.021248275989504958,0.0009725886908962353,1.762706550722804e-05,0.03709617171685806,9.239503675786384e-06,0.07137732610617216,1.1123592624558494e-06,1.5750022803278444e-05,2.9176784671615436e-09,3.985185364962396e-11,1.3876404270400858e-07,3.1046868756159857e-07,2.9639330093005656e-11,0.0008988900878247964,1.4182986606799157e-06,0.0049704569947200666,1.5619205261140322e-13,2.1411656889677817e-07,4.184066186844653e-07,8.332238925032403e-12,0.0015318708639739343,6.723053219928339e-06,4.60848558418405e-06,1.0448161108525378e-13,1.6492431075387094e-05,1.267376860587149e-13,1.1108510170122088e-15,6.081597658964307e-10,8.868631627386178e-09,3.985549828422038e-12,4.5269807885067805e-13,5.161920363130061e-10,6.3098826058108845e-12
0.001171531289444845,0.12556796592093025,3.76,0.0,0.2782696325467986,0.7718364756976247,0.29096949920518855,2.5160224754270646e-17,6.239121164004496e-13,0.0002880070578106988,0.00022716673386533756,0.025480810985914242,1.3744290593234582e-05,0.2798732602486708,0.0025909322592003966,0.09629383332564478,1.3561077401617807e-05,6.228899392646102e-06,3.4493964670705366e-06,0.021281504479381017,0.0009815283133412418,1.7676709085601063e-05,0.03730023942939481,9.309194003477413e-06,0.0721204947780748,1.1157908549597784e-06,1.5835506429533783e-05,2.9314418466954773e-09,4.0372693549146955e-11,1.4037530996602675e-07,3.119349530456062e-07,2.994473297354772e-11,0.000908179062940778,1.4252455380739167e-06,0.005007325891273453,1.577969130626366e-13,2.165802037914475e-07,4.210080543467427e-07,8.394558711426816e-12,0.001549608560521213,6.832099406171676e-06,4.6586976872873396e-06,1.0503247754104746e-13,1.6703052320818118e-05,1.2879334262325854e-13,1.1242362321947069e-15,6.123901758905508e-10,8.930737160763021e-09,4.00612641474042e-12,4.550352295384664e-13,5.188667895577588e-10,6.35735728603714e-12
0.0011742058375206268,0.1255929324232181,3.76,0.0,0.27707895078029793,0.7705619360733843,0.2924238012819459,2.5519593702431594e-17,6.307043633639594e-13,0.0002892149792843896,0.0002271074585935914,0.025654564153211164,1.3767052796113754e-05,0.28043120415726747,0.002593168745592791,0.09663385240133451,1.35327695714771e-05,6.2434585340372866e-06,3.470134185411762e-06,0.021314457176130452,0.0009905145317041866,1.7726261093608593e-05,0.037503911411603016,9.379057032635534e-06,0.0728683165003544,1.1192164134825671e-06,1.592094545615965e-05,2.9451625225199928e-09,4.0898425833856714e-11,1.4199894145410913e-07,3.133966673395127e-07,3.025167491940579e-11,0.0009175159356755265,1.4321796584556969e-06,0.005044266910030635,1.5940974083328478e-13,2.190615794934405e-07,4.2360531678220297e-07,8.45700559255016e-12,0.0015674951911563164,6.942423922816454e-06,4.709206904857505e-06,1.0558427722781018e-13,1.69152687356973e-05,1.3087309728236926e-13,1.1377263285229924e-15,6.166263490819773e-10,8.992996400592915e-09,4.026655900420586e-12,4.57367030023337e-13,5.215353660391235e-10,6.404935984749864e-12
0.0011768803855964087,0.1256179224932005,3.76,0.0,0.2758910856604579,0.7692844003244415,0.2938800724003426,2.5883432318943556e-17,6.375498245751585e-13,0.0002904206365377555,0.00022704555511553366,0.025828741978933468,1.3789863894382564e-05,0.2809837335643134,0.002595388346018492,0.09697387037596163,1.350427268487908e-05,6.257851314241802e-06,3.4908985411768956e-06,0.021347132417609577,0.000999547278649313,1.7775720048552824e-05,0.03770717534916842,9.449089983287022e-06,0.07362078922593843,1.1226358313863621e-06,1.6006335704919096e-05,2.9588395989014537e-09,4.142907122936069e-11,1.4363495730493838e-07,3.148537350140399e-07,3.0560146470362616e-11,0.0009269004381434563,1.4391006139533846e-06,0.005081278398235977,1.610304841920434e-13,2.2156071825614617e-07,4.2619823015172957e-07,8.51957676268241e-12,0.0015855314000405296,7.054034044602674e-06,4.760012537818081e-06,1.0613700638996127e-13,1.7129078469754367e-05,1.3297708716911787e-13,1.1513214122762612e-15,6.20868078721545e-10,9.055407601107883e-09,4.047136946624066e-12,4.596933282356474e-13,5.241975893359964e-10,6.452616698710888e-12
0.0011795549336721905,0.1256429359198416,3.76,0.0,0.27470605584727903,0.7680038861962318,0.2953382958106261,2.6251789025889658e-17,6.444487063931683e-13,0.0002916239959995167,0.00022698104738078122,0.02600334064941447,1.3812724755900708e-05,0.28153084084163293,0.002597590869362691,0.09731388749114334,1.3475589430462974e-05,6.272077196310853e-06,3.5116888917368867e-06,0.021379528529938005,0.0010086264839375882,1.782508445131435e-05,0.03791001896135967,9.51929006600534e-06,0.07437791061058371,1.1260490015725946e-06,1.6091672991325295e-05,2.9724721841240342e-09,4.196465031347047e-11,1.452833773842774e-07,3.163060610690288e-07,3.0870138181301396e-11,0.0009363322975195926,1.446007995927601e-06,0.00511835869288756,1.6265909140279428e-13,2.240776414456387e-07,4.2878662015424786e-07,8.582269398061324e-12,0.001603717827979001,7.166936983412851e-06,4.811113867491171e-06,1.0669066148812813e-13,1.734447950957038e-05,1.3510544823178703e-13,1.1650215803644138e-15,6.251151575794264e-10,9.117969021322146e-09,4.0675682216991176e-12,4.620139729239737e-13,5.268532839273154e-10,6.5003974120588225e-12
0.0011822294817479724,0.1256679724942663,3.76,0.0,0.2735238797777543,0.7667204116371724,0.2967984546793155,2.66247146917081e-17,6.514012205652824e-13,0.0002928250241762783,0.00022691395940160127,0.02617835633461356,1.3835636225545443e-05,0.2820725187551814,0.0025997761236340126,0.09765390399067665,1.344672248937535e-05,6.286135655565223e-06,3.532504584059163e-06,0.021411643827259325,0.001017752074250667,1.7874352775803048e-05,0.03811243000459495,9.589654422844519e-06,0.07513967799445175,1.129455815440109e-06,1.6176953108448955e-05,2.986059383159603e-09,4.250518299859238e-11,1.4694421959975276e-07,3.1775355015248696e-07,3.11816403344608e-11,0.0009458112357951707,1.4529013940975575e-06,0.005155506120315009,1.6429550934764147e-13,2.2661236875149258e-07,4.3137031349606273e-07,8.645080654420131e-12,0.0016220551121261914,7.281139883220083e-06,4.862510153662002e-06,1.0724523872185763e-13,1.7561469669185525e-05,1.3725831513741123e-13,1.1788269144252892e-15,6.293673750273749e-10,9.180678892171564e-09,4.087948391254118e-12,4.643288125240078e-13,5.295022739623702e-10,6.548276093677754e-12
0.0011849040298237542,0.12569303200455703,3.76,0.0,0.27234457568851594,0.7654339947791023,0.2982605320957459,2.7002261734729497e-17,6.584075670260473e-13,0.0002940236877220979,0.00022684431520967924,0.026353785189948926,1.3858599129261861e-05,0.28260876042536914,0.0026019439161667386,0.09799392011919435,1.3417674525865785e-05,6.300026185006861e-06,3.5533449465088005e-06,0.021443476613259915,0.0010269239734575306,1.7923523479091554e-05,0.03831439627030051,9.660180137949171e-06,0.0759060884316949,1.1328561636075006e-06,1.626217182052743e-05,2.9996002983556683e-09,4.305068872598791e-11,1.48617499642297e-07,3.1919610663466464e-07,3.149464260577927e-11,0.0009553369702991688,1.4597803969024632e-06,0.005192718997394064,1.659396819487436e-13,2.2916491896985733e-07,4.339491364449705e-07,8.708007668434781e-12,0.0016405438862181858,7.396649824431526e-06,4.914200636647512e-06,1.0780073367793725e-13,1.778004660689722e-05,1.394358213538604e-13,1.1927374839519823e-15,6.336245172693647e-10,9.243535382645971e-09,4.108276113490825e-12,4.666376946263017e-13,5.32144382655401e-10,6.596250698405205e-12
0.001187578577899536,0.12571811423935927,3.76,0.0,0.27116816160424695,0.7641446539485057,0.2997245110664097,2.7384478634764125e-17,6.654679271334453e-13,0.0002952199535549821,0.00022677213855462738,0.026529623355439888,1.3881614289775895e-05,0.28313955934786594,0.002604094053533111,0.09833393612193168,1.3388448200375422e-05,6.313748289947894e-06,3.5742093153973246e-06,0.021475025180740136,0.0010361421024374536,1.7972595015488788e-05,0.03851590558802811,9.730864338915751e-06,0.07667713867242877,1.1362499374562287e-06,1.634732488994767e-05,3.0130940412682083e-09,4.3601187375194415e-11,1.503032340098485e-07,3.206336358678646e-07,3.180913477252332e-11,0.0009649092134348823,1.4666445928552515e-06,0.005229995631059612,1.67591553538183e-13,2.3173531106064236e-07,4.365229163850518e-07,8.771047560750428e-12,0.0016591847803132417,7.513473819060401e-06,4.966184537014546e-06,1.0835714235950815e-13,1.8000207815410954e-05,1.4163809906102955e-13,1.2067533576604055e-15,6.378863727082703e-10,9.306536675751033e-09,4.128550060035485e-12,4.689404683550183e-13,5.347794349411457e-10,6.644319170353093e-12
0.001190253125975318,0.12574321898537477,3.76,0.0,0.2699946553142149,0.7628524076892357,0.30119037450421215,2.777141401363385e-17,6.725825174318112e-13,0.00029641378889063113,0.0002266974531272665,0.02670586695416884,1.390468251744767e-05,0.28366490943503486,0.0026062263412649743,0.09867395224409006,1.3359046178466784e-05,6.327301490158927e-06,3.59509704862401e-06,0.02150628781059181,0.0010454063787456469,1.8021565814132122e-05,0.0387169458309693,9.801704149114107e-06,0.07745282512721985,1.1396370268249882e-06,1.6432408077352987e-05,3.0265397248385133e-09,4.4156698546144067e-11,1.5200144000463512e-07,3.220660433522244e-07,3.212510725951126e-11,0.0009745276721568801,1.473493569815547e-06,0.005267334317293041,1.6925107144789263e-13,2.3432356272718864e-07,4.3909148320841826e-07,8.834197433904417e-12,0.001677978420270451,7.631618801094277e-06,5.018461053108821e-06,1.0891446177786798e-13,1.8221950602837525e-05,1.4386527896827108e-13,1.2208745927594345e-15,6.4215272902697e-10,9.369681037376978e-09,4.148768909870785e-12,4.712369836694694e-13,5.374072566205795e-10,6.692479441222356e-12
0.0011929276740510998,0.12576834603013187,3.76,0.0,0.2688240744231242,0.7615572747153907,0.3026581052474798,2.8163123377007924e-17,6.797515390161753e-13,0.0002976051609999649,0.0002266202828101508,0.02688251209618806,1.3927804592148951e-05,0.2841848049254266,0.0026083405842662623,0.09901396873015877,1.332947109665518e-05,6.340685323778846e-06,3.616007457973616e-06,0.021537262774810172,0.001054716717307815,1.8070434281756008e-05,0.038917504908131006,9.872696553894136e-06,0.07823314393938861,1.1430173205298124e-06,1.6517417106473856e-05,3.039936452354912e-09,4.471724066854314e-11,1.5371213032276475e-07,3.234932335618886e-07,3.244254911862692e-11,0.0009841920491728737,1.4803269138788786e-06,0.0053047333436861185,1.70918176403547e-13,2.3692968996891548e-07,4.4165466530510706e-07,8.897454370369935e-12,0.001696925428541644,7.751091641507343e-06,5.071029366391617e-06,1.0947268717359197e-13,1.8445272132329106e-05,1.4611749059432472e-13,1.235101226165158e-15,6.464233673644761e-10,9.432966576891772e-09,4.168931321496116e-12,4.735270881876533e-13,5.400276708954447e-10,6.740729426631865e-12
0.0011956022221268816,0.12579349515731533,3.76,0.0,0.2676564363358165,0.7602592739248967,0.30412768605325236,2.855966075713855e-17,6.869751603663407e-13,0.00029879403730242977,0.00022654065130158947,0.02705955487744269,1.3950981274519664e-05,0.2846992404108598,0.0026104365871430215,0.09935398582347928,1.3299725584673285e-05,6.3538993417228015e-06,3.6369398431086104e-06,0.021567948335970307,0.001064073030160759,1.8119198808288727e-05,0.03911757076823656,9.943838513596947e-06,0.07901809096213026,1.1463907072454517e-06,1.660234768237792e-05,3.053283333671685e-09,4.528283199034323e-11,1.5543531585325903e-07,3.2491511167132806e-07,3.2761449031246374e-11,0.000993902042602272,1.4871442100922345e-06,0.005342190988850763,1.725928072968031e-13,2.395537072635918e-07,4.442122928893828e-07,8.960815436144269e-12,0.0017160264238318013,7.871899142126937e-06,5.123888638669578e-06,1.1003181335780976e-13,1.8670169410973394e-05,1.48394862154344e-13,1.2494332847383487e-15,6.506980684031283e-10,9.496391355645672e-09,4.189035966200602e-12,4.758106309957872e-13,5.426405027500614e-10,6.789067029847478e-12
0.0011982767702026634,0.1258186661521714,3.76,0.0,0.26649175824012894,0.7589584244166525,0.3055990995890305,2.896107395259118e-17,6.94253561111329e-13,0.0002999803854442163,0.00022645858217680058,0.027236991378656827,1.3974213330907674e-05,0.28520821086675086,0.0026125141535683024,0.09969400376580424,1.3269812282996023e-05,6.3669431066089085e-06,3.6578935357578e-06,0.021598342746614683,0.0010734752262165216,1.8167857775185507e-05,0.039317131404040376,1.0015127051991318e-05,0.07980766173204715,1.1497570750257907e-06,1.6687195505008797e-05,3.066579483213209e-09,4.5853491228430296e-11,1.5717100959870322e-07,3.263315833424123e-07,3.3081796523012866e-11,0.0010036573455926533,1.4939450436830167e-06,0.005379705521683256,1.7427490696678704e-13,2.4219562950003644e-07,4.4676419732924307e-07,9.024277682157731e-12,0.0017352820206984938,7.994048028187931e-06,5.177038011568261e-06,1.1059183663530037e-13,1.8896639275261464e-05,1.5069752042155568e-13,1.2638707941989015e-15,6.549766144081241e-10,9.559953548960375e-09,4.209081523092099e-12,4.780874620678066e-13,5.452455780198595e-10,6.837490145149426e-12
0.0012009513182784453,0.12584385879805707,3.76,0.0,0.26533005710877544,0.7576547454899062,0.30707232843192456,2.936741493165547e-17,7.015869585036386e-13,0.00030116417336176497,0.00022637409897245295,0.027414817665574107,1.399750150594836e-05,0.28571171164900966,0.0026145730862431474,0.10003402279661328,1.3239733807005026e-05,6.379816199696302e-06,3.678867867795988e-06,0.021628444249557382,0.0010829232112848674,1.821640954585656e-05,0.0395161748531968,1.0086559153877295e-05,0.080601851470017,1.1531163109196805e-06,1.6771956262307338e-05,3.079824014445483e-09,4.642923650550081e-11,1.589192241115039e-07,3.2774255413670487e-07,3.340358103538626e-11,0.001013457646379778,1.5007289988065761e-06,0.005417275201540166,1.759644177821105e-13,2.448554712071047e-07,4.4931021055546225e-07,9.087838140939875e-12,0.0017546928294707768,8.117544947007997e-06,5.230476606671534e-06,1.1115275346996102e-13,1.9124678391549535e-05,1.5302559069934708e-13,1.2784137653760239e-15,6.592587854013795e-10,9.62365133371165e-09,4.2290666644449415e-12,4.803574305912988e-13,5.478427216267689e-10,6.885996654237739e-12
0.0012036258663542271,0.12586907287745816,3.76,0.0,0.2641713497009294,0.7563482566418017,0.3085473550684091,2.977874293993811e-17,7.089755469322381e-13,0.0003023453691242295,0.0002262872252099547,0.027593029789260978,1.4020846517525571e-05,0.2862097384905978,0.002616613187498368,0.10037404315257512,1.3209492761426178e-05,6.39251821624211e-06,3.6998621309388555e-06,0.02165825107832029,0.0010924168880592086,1.826485246033462e-05,0.039714689199617535,1.0158131693507717e-05,0.08140065508282301,1.156468301912898e-06,1.685662562405226e-05,3.0930160397755597e-09,4.7010085024538854e-11,1.6067996801265702e-07,3.2914792950386624e-07,3.372679087874325e-11,0.001023302628358841,1.5074956586962756e-06,0.005454898278523631,1.7766127664885743e-13,2.4753324387895085e-07,4.518501654142493e-07,9.151493826449704e-12,0.001774259456182547,8.242396467028326e-06,5.284203525370966e-06,1.1171455858962878e-13,1.9354283258008725e-05,1.5537919680243566e-13,1.2930621928267536e-15,6.635443577731623e-10,9.687482743090066e-09,4.24899006558765e-12,4.826203861072127e-13,5.504317590330124e-10,6.9345844228030154e-12
0.001206300414430009,0.12589430817089928,3.76,0.0,0.2630156525978262,0.7550389775343828,0.31002416190847104,3.019511049943586e-17,7.164194514710828e-13,0.00030352394090916144,0.0002261979843302663,0.0277716237886777,1.404424906698154e-05,0.2867022874385022,0.0026186342594516467,0.10071406506745652,1.3179091749844071e-05,6.405048765834052e-06,3.7208756042722426e-06,0.021687761459001344,0.0011019561565988978,1.8313184841345293e-05,0.03991266256695789,1.0229841523323847e-05,0.08220406721441621,1.1598129341910608e-06,1.694119924500824e-05,3.1061546738098756e-09,4.759605393574981e-11,1.6245324774968822e-07,3.30547615128806e-07,3.405141398785964e-11,0.0010331919708970797,1.5142446060971378e-06,0.005492572995153043,1.7936541862537028e-13,2.5022895799145155e-07,4.54383895772406e-07,9.215241738243173e-12,0.0017939825031998468,8.368609089409636e-06,5.338217852102078e-06,1.1227724644331843e-13,1.958545023278075e-05,1.5775846127746282e-13,1.3078160622951562e-15,6.678331062254272e-10,9.751445769521796e-09,4.268850409924036e-12,4.848761790774315e-13,5.530125167289989e-10,6.983251305686055e-12
