Time (s),Volume (m^3),N2,Ne,C2H6(1),O2(2),H2O(3),C(4),CH(5),CH3(18),C2H5(31),CH4(30),H(6),C2H4(29),HO2(12),H2(9),C2H5O2(40),CH3O2(36),C2H3(28),H2O2(13),C2H2(22)
1.303469005444343e-05,0.07398455873717172,3.76,0.0,0.8442084217510357,0.9999949679290283,0.0,1.3883326549451693e-26,2.9452591660980205e-22,6.061635477183727e-07,2.016473097369354e-07,2.600999064861483e-06,3.8950307375081436e-09,4.905316891200863e-06,4.3025468816640035e-06,9.475291341880582e-07,4.878712530843981e-08,5.1449188423338014e-08,4.4673274969379386e-13,6.292877759883399e-07,1.3099926096281511e-12
1.3306015758304615e-05,0.07398455954823921,3.76,0.0,0.8442082423209817,0.9999948314356769,0.0,1.4341701347538187e-26,2.9475216127079522e-22,6.06593969801529e-07,2.0302586694234183e-07,2.66835051080191e-06,3.922383072759658e-09,5.0491237971697e-06,4.408584843543481e-06,9.754015062614701e-07,4.9121813856999545e-08,5.148687406062179e-08,4.705730774785706e-13,6.593707912945121e-07,1.4114180350941778e-12
1.35773414621658e-05,0.07398456036195122,3.76,0.0,0.8442080619232886,0.9999946941708258,0.0,1.480357216855684e-26,2.9496000497424604e-22,6.069819563880366e-07,2.043946387711551e-07,2.735748080332742e-06,3.9495473428642126e-09,5.1939105645779544e-06,4.514665250109954e-06,1.0034682547555352e-06,4.945407287093441e-08,5.152084509065915e-08,4.95115046129056e-13,6.901890058166462e-07,1.518196696055823e-12
1.3848667166026984e-05,0.07398456117828339,3.76,0.0,0.8442078805634394,0.9999945561393897,0.0,1.526889229822666e-26,2.951485054549143e-22,6.073316310593427e-07,2.0575454977645547e-07,2.803187294103211e-06,3.97654129960725e-09,5.339670553285294e-06,4.620782200990222e-06,1.0317281031696067e-06,4.9784132060924605e-08,5.1551462467441635e-08,5.203639315407896e-13,7.217428143531011e-07,1.630484672344875e-12
1.4119992869888168e-05,0.07398456199721365,3.76,0.0,0.8442076982464003,0.9999944173458306,0.0,1.5737616705423338e-26,2.953191933105744e-22,6.076467167552176e-07,2.071064343826497e-07,2.870664107990267e-06,4.003380964020645e-09,5.486397752567903e-06,4.726930345384224e-06,1.0601798953114202e-06,5.011219874635988e-08,5.157905207523935e-08,5.463250217722942e-13,7.540325730177184e-07,1.7484392255085403e-12
1.4391318573749352e-05,0.07398456281872204,3.76,0.0,0.8442075149766715,0.9999942777942,0.0,1.6209707894491467e-26,2.954775519222229e-22,6.079305747031177e-07,2.0845104564464985e-07,2.9381748708076508e-06,4.0300807946379444e-09,5.634086719745736e-06,4.833104828659891e-06,1.0888225835630858e-06,5.043846003144849e-08,5.160390813622859e-08,5.730036167812752e-13,7.870586028326405e-07,1.872218801599012e-12
1.4662644277610537e-05,0.07398456364279046,3.76,0.0,0.8442073307583329,0.9999941374881814,0.0,1.6685131921586477e-26,2.956216413505434e-22,6.081862395624263e-07,2.0978906315532932e-07,3.0057162861271382e-06,4.056653839328577e-09,5.782732524778126e-06,4.939301244142923e-06,1.117655218288399e-06,5.076308476970872e-08,5.162629628679501e-08,6.004050280102919e-13,8.208211929711636e-07,2.0019830338894e-12
1.4933969981471721e-05,0.0739845644694026,3.76,0.0,0.8442071455950843,0.9999939964311249,0.0,1.7163853331290768e-26,2.9575143709197966e-22,6.08416451148546e-07,2.111211001833694e-07,3.0732853778153726e-06,4.0831118723223756e-09,5.932330700252184e-06,5.045515589600418e-06,1.1466769382713722e-06,5.1086225337255215e-08,5.164645635445968e-08,6.285345778546541e-13,8.553206036844263e-07,2.1378927454862728e-12
1.5205295685332905e-05,0.07398456529854357,3.76,0.0,0.8442069594902826,0.9999938546260787,0.0,1.7645844604320495e-26,2.9587361303518028e-22,6.08623683073492e-07,2.1244771011717767e-07,3.1408794589205547e-06,4.109465517995748e-09,6.082877196233047e-06,5.15174422795605e-06,1.1758869620843801e-06,5.140801923371416e-08,5.166460486489666e-08,6.573975990422858e-13,8.905570689431158e-07,2.280109951814578e-12
1.547662138919409e-05,0.07398456613019994,3.76,0.0,0.8442067724469763,0.9999937120758213,0.0,1.813108224039036e-26,2.9598557198165873e-22,6.088101686065876e-07,2.1376939228328578e-07,3.2084961035791226e-06,4.1357243626144386e-09,6.234368339497248e-06,5.257983851820065e-06,1.2052845802944345e-06,5.1728590527727924e-08,5.1680937305617284e-08,6.869994339492493e-13,9.265307988222988e-07,2.4287978629572543e-12
1.5747947093055274e-05,0.07398456696435955,3.76,0.0,0.8442065844679347,0.9999935687828853,0.0,1.861953722600137e-26,2.9608522892997507e-22,6.089779240253723e-07,2.1508659720003302e-07,3.2761331216489717e-06,4.161897055166883e-09,6.386800796723224e-06,5.364231451463301e-06,1.2348691484261363e-06,5.204805116214665e-08,5.1695630169963265e-08,7.173454338684758e-13,9.632419816543817e-07,2.5841208858377056e-12
1.601927279691646e-05,0.07398456780101133,3.76,0.0,0.8442063955556754,0.999993424749583,0.0,1.911118911654756e-26,2.9618093277137245e-22,6.091287696984193e-07,2.1639973132082914e-07,3.343788535806632e-06,4.187991398473802e-09,6.540171541257829e-06,5.470484285903353e-06,1.2646400806083472e-06,5.2366502132434675e-08,5.1708842802566225e-08,7.484409582469591e-13,1.000690785972577e-06,2.7462446262371694e-12
1.6290598500777643e-05,0.07398456864014528,3.76,0.0,0.8442062057124899,0.999993279978027,0.0,1.9606023560043103e-26,2.9626993804142317e-22,6.092643491190565e-07,2.1770916131632894e-07,3.411460560870471e-06,4.214014431453313e-09,6.694477823113554e-06,5.576739856802316e-06,1.2945968438385723e-06,5.268403455052913e-08,5.1720719065442854e-08,7.802913739048449e-13,1.0388773622651355e-06,2.915335890641621e-12
1.6561924204638827e-05,0.07398456948175224,3.76,0.0,0.844206014940464,0.9999931344701508,0.0,2.0104015557135828e-26,2.9634734512203723e-22,6.09386146089308e-07,2.1901521794043847e-07,3.479147585133408e-06,4.239972503309122e-09,6.8497171418821036e-06,5.6829958849025335e-06,1.324738952805006e-06,5.3000730605284496e-08,5.173138884217212e-08,8.129020542467543e-13,1.0778018445587946e-06,3.091562687915084e-12
1.683324990850001e-05,0.07398457032582398,3.76,0.0,0.8442058232414998,0.9999929882277253,0.0,2.0605149055594125e-26,2.964235924724616e-22,6.094955002345885e-07,2.2031819952068874e-07,3.5468481535089903e-06,4.265871340556315e-09,7.005887222279707e-06,5.789250288752504e-06,1.3550659652117265e-06,5.331666442960937e-08,5.1740969395957006e-08,8.462783784743723e-13,1.1174643518481354e-06,3.2750942307984427e-12
1.7104575612361196e-05,0.07398457117235294,3.76,0.0,0.8442056306173324,0.9999928412523754,0.0,2.1109418476574722e-26,2.964965691359128e-22,6.095936210116465e-07,2.216183751095434e-07,3.6145609523143093e-06,4.291716107585266e-09,7.162985992067905e-06,5.895501165499932e-06,1.3855774775580444e-06,5.363190288338079e-08,5.174956659579494e-08,8.804257308081383e-13,1.1578649893858833e-06,3.466100937234872e-12
1.737590131622238e-05,0.07398457202133227,3.76,0.0,0.8442054370695471,0.9999926935455942,0.0,2.1616801063354843e-26,2.9655753771236775e-22,6.09681600355886e-07,2.2291598732962016e-07,3.682284795531006e-06,4.31751146126164e-09,7.321011562119433e-06,6.0017467735513784e-06,1.4162731213280172e-06,5.394650626029319e-08,5.1757276023548416e-08,9.153494997228126e-13,1.1990038498476659e-06,3.664754431524493e-12
1.7647227020083564e-05,0.07398457287275576,3.76,0.0,0.8442052425995942,0.9999925451087555,0.0,2.2127282330475268e-26,2.9661929116643807e-22,6.097604240999116e-07,2.2421125494242753e-07,3.7500186124011292e-06,4.343261600229077e-09,7.4799622084212605e-06,6.1079855169175495e-06,1.4471525595503296e-06,5.4260528926020974e-08,5.176418397345558e-08,9.510550772007336e-13,1.2408810143834118e-06,3.871227545311888e-12
1.791855272394475e-05,0.07398457372661768,3.76,0.0,0.8442050472088015,0.9999923959431269,0.0,2.2640865924373226e-26,2.9668153753855275e-22,6.098309822825814e-07,2.2550437516741624e-07,3.817761436228262e-06,4.368970309495042e-09,7.639836355826768e-06,6.214215931080525e-06,1.4782154836925253e-06,5.457401989437031e-08,5.177036835452303e-08,9.875478580071826e-13,1.2834965535664247e-06,4.085694318410819e-12
1.8189878427805933e-05,0.07398457458291285,3.76,0.0,0.8442048508983871,0.9999922460498784,0.0,2.3157530313364296e-26,2.9673040474195877e-22,6.098940784564634e-07,2.267955257757231e-07,3.885512394266714e-06,4.394641000622548e-09,7.800632563386903e-06,6.320436670234834e-06,1.5094616108571588e-06,5.488702334743988e-08,5.177589950524524e-08,1.0248332389901439e-12,1.3268505282501007e-06,4.308329999471143e-12
1.8461204131667117e-05,0.07398457544163652,3.76,0.0,0.8442046536694706,0.9999920954300935,0.0,2.36772592335899e-26,2.9678102536919493e-22,6.099504380911079e-07,2.280848669805038e-07,3.953270698592936e-06,4.420276747985831e-09,7.962349511106715e-06,6.426646495768787e-06,1.5408906812504642e-06,5.5199579105238364e-08,5.178084092917722e-08,1.0629166184053651e-12,1.3709429903412892e-06,4.5393110464934434e-12
1.8732529835528302e-05,0.07398457630278438,3.76,0.0,0.8442044555230821,0.9999919440847774,0.0,2.4200066717429394e-26,2.9683666400553927e-22,6.100007161599732e-07,2.293725431435384e-07,4.021035637863764e-06,4.4458803215870644e-09,8.124985987988838e-06,6.532844265865418e-06,1.572502455897004e-06,5.5511723049679894e-08,5.178524995904902e-08,1.1018033952688306e-12,1.4157739834984118e-06,4.77881512719727e-12
1.9003855539389486e-05,0.0739845771663524,3.76,0.0,0.8442042564601713,0.9999917920148639,0.0,2.4725932441808688e-26,2.9687677105840265e-22,6.100455039902508e-07,2.3065868431602534e-07,4.08880656987536e-06,4.471454216655536e-09,8.28854088123894e-06,6.639028926114385e-06,1.6042967145764703e-06,5.5823487507378e-08,5.178917835635907e-08,1.141498968737554e-12,1.4613435437616645e-06,5.027021119249001e-12
1.9546506947111855e-05,0.07398457890073476,3.76,0.0,0.8442038555882255,0.9999914857046694,0.0,2.5786932743484262e-26,2.969647828858502e-22,6.101206910285224e-07,2.3322681821786019e-07,4.224364150963941e-06,4.522521729258052e-09,8.618401901502299e-06,6.851355088475124e-06,1.6684318863827363e-06,5.644599144927074e-08,5.1795775508228676e-08,1.2233380994207757e-12,1.5546984748969142e-06,5.550260397920645e-12
2.0034893214061988e-05,0.0739845804699222,3.76,0.0,0.8442034916771184,0.9999912075555317,0.0,2.675224073532269e-26,2.9703900629523417e-22,6.101744176840058e-07,2.355339470409968e-07,4.34638121848495e-06,4.568401284820184e-09,8.918408326415159e-06,7.042394728560443e-06,1.726775749150524e-06,5.700521016422773e-08,5.180049240521088e-08,1.2998135484628094e-12,1.6412440369335865e-06,6.052755559761275e-12
2.052327948101212e-05,0.0739845820469023,3.76,0.0,0.8442031248083487,0.9999909270706734,0.0,2.7727323841779537e-26,2.9707594917799316e-22,6.102172369970779e-07,2.3783760452132978e-07,4.468410230043506e-06,4.61421349205824e-09,9.221376667066478e-06,7.2333786759295804e-06,1.785708113728459e-06,5.756357276545391e-08,5.180425438014534e-08,1.378993413178401e-12,1.7301828233032005e-06,6.586282117860498e-12
2.1011665747962254e-05,0.07398458363166124,3.76,0.0,0.8442027549854436,0.9999906442537702,0.0,2.8712119391489416e-26,2.9716749669545067e-22,6.102509852961084e-07,2.401381866596201e-07,4.590449191746819e-06,4.659965942971709e-09,9.527302898729809e-06,7.424302997526388e-06,1.845228166432263e-06,5.812117773279044e-08,5.1807222175158836e-08,1.4609091149186006e-12,1.8215148321033798e-06,7.151927020580796e-12
2.1500052014912387e-05,0.07398458522418642,3.76,0.0,0.8442023822115517,0.9999903591081631,0.0,2.97066979449504e-26,2.9725483528259915e-22,6.102771894140585e-07,2.424360198964637e-07,4.712496445907594e-06,4.705664893954769e-09,9.836183462487325e-06,7.615164186463343e-06,1.9053351824640853e-06,5.867810626451974e-08,5.1809529440874175e-08,1.5455920365259403e-12,1.915240014439134e-06,7.750789893984519e-12
2.198843828186252e-05,0.07398458682446721,3.76,0.0,0.8442020064895109,0.9999900716369178,0.0,3.071102453439579e-26,2.9726902112314652e-22,6.102971190969519e-07,2.447313728996146e-07,4.834550614112185e-06,4.7513154920641445e-09,1.0148015182672756e-05,7.805959090244817e-06,1.966028510136398e-06,5.9234425205745096e-08,5.181128732394679e-08,1.6330735151160546e-12,2.0113582792408376e-06,8.383983027488323e-12
2.2476824548812654e-05,0.07398458843249373,3.76,0.0,0.8442016278219046,0.9999897818428738,0.0,3.1725103597352935e-26,2.9734555215722177e-22,6.103118305657187e-07,2.4702446636102667e-07,4.956610549898917e-06,4.796921963012323e-09,1.0462795198258748e-05,7.99668485111778e-06,2.0273075577611923e-06,5.979018948231434e-08,5.1812588280222054e-08,1.7233848354859033e-12,2.1098694972693435e-06,9.052631356736193e-12
2.2965210815762787e-05,0.0739845900482574,3.76,0.0,0.8442012462111079,0.9999894897286857,0.0,3.2748993802840845e-26,2.9744076747843164e-22,6.103222027073834e-07,2.493154811357601e-07,5.078675299443235e-06,4.842487767654195e-09,1.0780520905861831e-05,8.187338856525945e-06,2.089171782759503e-06,6.034544412289345e-08,5.181350924270833e-08,1.8165572241464983e-12,2.2107735044439652e-06,9.75787244398959e-12
2.345359708271292e-05,0.07398459167175024,3.76,0.0,0.8442008616593266,0.9999891952968568,0.0,3.3782560150247476e-26,2.9743755103453996e-22,6.103289667867446e-07,2.5160456492368444e-07,5.200744069281577e-06,4.888015730280321e-09,1.1101189912960018e-05,8.377918698445151e-06,2.151620682722978e-06,6.090022591893758e-08,5.181411422236997e-08,1.9126218439598317e-12,2.3140701045755296e-06,1.0500856456164447e-11
2.3941983349663053e-05,0.07398459330296502,3.76,0.0,0.8442004741686293,0.9999888985497675,0.0,3.482577899837329e-26,2.9750651934488154e-22,6.103327311179026e-07,2.5389183781784604e-07,5.322816199510406e-06,4.933508144953511e-09,1.1424799999054275e-05,8.56842213962661e-06,2.214653787993819e-06,6.14545648030544e-08,5.181445646773452e-08,2.0116097893524278e-12,2.419759071636893e-06,1.1282746140818517e-11
2.4430369616613186e-05,0.07398459494189502,3.76,0.0,0.8442000837409739,0.9999885994896978,0.0,3.5878842444714674e-26,2.9762434966676413e-22,6.103340016836438e-07,2.5617739694120637e-07,5.444891141387121e-06,4.978966864727869e-09,1.1751349083216638e-05,8.758847085392968e-06,2.2782706554650857e-06,6.200848500100596e-08,5.1814580269799975e-08,2.1135520820133966e-12,2.5278401516619764e-06,1.2104716800320241e-11
2.491875588356332e-05,0.07398459658853392,3.76,0.0,0.8441996903782292,0.9999882981188472,0.0,3.6941570509260733e-26,2.976061057516738e-22,6.103331993984507e-07,2.584613203285937e-07,5.566968438577028e-06,5.024393376264957e-09,1.2080835196928384e-05,8.949191560033657e-06,2.342470863392033e-06,6.256200599614713e-08,5.181452247314315e-08,2.2184796670059164e-12,2.6383130643372802e-06,1.2967956264399655e-11
2.5407142150513453e-05,0.0739845982428758,3.76,0.0,0.8441992940821941,0.9999879944393515,0.0,3.8013869698362044e-26,2.9766169951717833e-22,6.103306744652376e-07,2.6074367015526777e-07,5.689047711557399e-06,5.0697888615699206e-09,1.2413256461498856e-05,9.139453687182488e-06,2.4072540070790146e-06,6.311514333144247e-08,5.18143137326286e-08,2.326423409230352e-12,2.7511775043273055e-06,1.3873664861211279e-11
2.5895528417463586e-05,0.07398459990491504,3.76,0.0,0.8441988948546133,0.9999876884532952,0.0,3.909608444041524e-26,2.978118424665209e-22,6.103267182642209e-07,2.6302449541023546e-07,5.811128644702418e-06,5.115154249460079e-09,1.2748611069373811e-05,9.329631673576252e-06,2.4726196953094553e-06,6.366790927366208e-08,5.181397955409593e-08,2.4374140902133957e-12,2.866433142374156e-06,1.4823055387030923e-11
2.638391468441372e-05,0.07398460157464626,3.76,0.0,0.8441984926971889,0.9999873801627237,0.0,4.0187966627594165e-26,2.97780808516105e-22,6.103215732101691e-07,2.653038341127062e-07,5.933210975575082e-06,5.160490258299203e-09,1.3086897268645871e-05,9.519723795596459e-06,2.53856754738768e-06,6.422031336408104e-08,5.1813541157210234e-08,2.551482405199203e-12,2.9840796262114295e-06,1.581735307470661e-11
2.6872300951363852e-05,0.07398460325206417,3.76,0.0,0.8441980876115929,0.9999870695696516,0.0,4.1289277005087745e-26,2.9781364152702056e-22,6.103154409636554e-07,2.6758171515875234e-07,6.055294486007177e-06,5.205797431168075e-09,1.34281133501592e-05,9.709728388065983e-06,2.605097190676751e-06,6.477236287717188e-08,5.181301619423006e-08,2.668658960497322e-12,3.1041165813278136e-06,1.685779556098361e-11
2.7360687218313985e-05,0.07398460493716369,3.76,0.0,0.8441976795994729,0.9999867566760708,0.0,4.240060398596246e-26,2.980071570979473e-22,6.10308489285584e-07,2.698581598626564e-07,6.177378994653069e-06,5.2510761655120846e-09,1.377225763675267e-05,9.89964383490383e-06,2.672208258544716e-06,6.532406320354725e-08,5.1812419350015744e-08,2.788974271048589e-12,3.2265436116069676e-06,1.794563285280515e-11
2.784907348526412e-05,0.07398460662993986,3.76,0.0,0.8441972686624629,0.9999864414839578,0.0,4.352166445016126e-26,2.9796801825127965e-22,6.103008577480169e-07,2.721331832409398e-07,6.299464350785907e-06,5.296326738072738e-09,1.411932847430572e-05,1.0089468561346105e-05,2.7399003886551765e-06,6.587541816903926e-08,5.1811762841925065e-08,2.9124587581895388e-12,3.3513602998632184e-06,1.9082127292670395e-11
2.8337459752214252e-05,0.07398460833038774,3.76,0.0,0.8441968548021874,0.999986123995277,0.0,4.4651941905296e-26,2.9796334920152225e-22,6.102926624775833e-07,2.744067950792681e-07,6.421550429144759e-06,5.341549325093108e-09,1.4469324224309128e-05,1.027920102749207e-05,2.808173221549548e-06,6.642643029967728e-08,5.181105683502586e-08,3.0391427475818747e-12,3.4785662082892654e-06,2.0268553523116364e-11
2.8825846019164385e-05,0.07398461003850249,3.76,0.0,0.8441964380202664,0.9999858042119875,0.0,4.5792352347493674e-26,2.9821167059866523e-22,6.102840000928113e-07,2.766790008179766e-07,6.5436371256573766e-06,5.386744019254123e-09,1.4822243257706426e-05,1.0468839722953787e-05,2.877026399471965e-06,6.697710104166267e-08,5.181030978674873e-08,3.1690564672823126e-12,3.6081608788306786e-06,2.1506198450383866e-11
2.9802618553064648e-05,0.07398461347771347,3.76,0.0,0.8441955956979723,0.9999851577694026,0.0,4.8099117290678136e-26,2.982397337278471e-22,6.102655806607676e-07,2.812191980218936e-07,6.787812043519384e-06,5.477049760111885e-09,1.553684467803451e-05,1.0847829883780612e-05,3.0164723626096458e-06,6.807741973720442e-08,5.1808719411069355e-08,3.438693511531564e-12,3.874514574520863e-06,2.4140353113839543e-11
3.0779391086964914e-05,0.0739846169475345,3.76,0.0,0.8441947417086058,0.9999845021718665,0.0,5.0445932062881417e-26,2.9836862233448943e-22,6.102460938202508e-07,2.8575375656285476e-07,7.031988574352795e-06,5.567243516743648e-09,1.626311971783408e-05,1.1226427399736991e-05,3.1582354168753055e-06,6.917637046413452e-08,5.180703498891049e-08,3.721609697977158e-12,4.150417328344316e-06,2.6995130379492885e-11
3.175616362086518e-05,0.07398462044792724,3.76,0.0,0.8441938760653335,0.9999838374351184,0.0,5.283533830738895e-26,2.9850617117398125e-22,6.102258833475875e-07,2.9028262495878515e-07,7.276166351674164e-06,5.6573242084027014e-09,1.7001055259351516e-05,1.1604620880334744e-05,3.3023126803547213e-06,7.027394118078761e-08,5.180528661226111e-08,4.0180431672456995e-12,4.435864773548925e-06,3.0081263120426014e-11
3.273293615476545e-05,0.0739846239788535,3.76,0.0,0.8441929987815202,0.9999831635750227,0.0,5.526300458545496e-26,2.9864778457825645e-22,6.102051874744619e-07,2.9480572867400444e-07,7.520345123598766e-06,5.747290312043936e-09,1.775063801509602e-05,1.198239912827406e-05,3.448701237192565e-06,7.137011411399185e-08,5.180349513428444e-08,4.328230349465032e-12,4.730852239903957e-06,3.340967670565848e-11
3.370970868866571e-05,0.07398462754027407,3.76,0.0,0.8441921098707683,0.9999824806076025,0.0,5.772743622252684e-26,2.9879480970833466e-22,6.101841700784543e-07,2.99322977141492e-07,7.764524718956589e-06,5.8371399973035785e-09,1.8511854480267765e-05,1.2359751097982583e-05,3.597398128549364e-06,7.246486750375118e-08,5.1801674899586555e-08,4.652405923494136e-12,5.035374757157043e-06,3.699148768386555e-11
3.468648122256598e-05,0.07398463113214956,3.76,0.0,0.8441912093469457,0.9999817885490647,0.0,6.023009509949796e-26,2.9894686153453723e-22,6.101629438834993e-07,3.0383426899001344e-07,8.008705022088116e-06,5.926871226832278e-09,1.9284690897807664e-05,1.2736665865076359e-05,3.7484003459693948e-06,7.35581769016864e-08,5.179983577506152e-08,4.990802778746821e-12,5.3494270577975105e-06,4.083800243608185e-11
3.5663253756466246e-05,0.07398463475443973,3.76,0.0,0.844190297224206,0.9999810874158155,0.0,6.277236440225248e-26,2.9910420108242867e-22,6.101415872101782e-07,3.083394958210741e-07,8.252885954647108e-06,6.016481828820269e-09,2.0069133233642706e-05,1.3113132604633166e-05,3.901704826695779e-06,7.465001610933703e-08,5.179798461612913e-08,5.34365197899516e-12,5.673003579267157e-06,4.496071579860616e-11
3.664002629036651e-05,0.07398463840710374,3.76,0.0,0.8441893735170006,0.999980377224473,0.0,6.53541153024182e-26,2.9926691452134874e-22,6.101201548889987e-07,3.128385446738975e-07,8.497067463744216e-06,6.105969544353834e-09,2.08651671611615e-05,1.3489140577439073e-05,4.057308450748439e-06,7.574035779049179e-08,5.1796126222030526e-08,5.7111827280796474e-12,6.006098465674847e-06,4.9371309656085495e-11
3.761679882426678e-05,0.07398464209009996,3.76,0.0,0.8441884382400864,0.9999796579918713,0.0,6.797461714571353e-26,2.9943508592608676e-22,6.100986851133869e-07,3.173312995781154e-07,8.741249514501437e-06,6.195332057234163e-09,2.1672778052121183e-05,1.3864679121776672e-05,4.215208039230384e-06,7.682917385684123e-08,5.1794263935703647e-08,6.093622337292271e-12,6.3487055691771265e-06,5.408165150579732e-11
3.8593571358167045e-05,0.07398464580338601,3.76,0.0,0.8441874914085303,0.9999789297350653,0.0,7.06336495432182e-26,2.99608797776432e-22,6.100772042558018e-07,3.218176426485576e-07,8.985432084819275e-06,6.284567015007358e-09,2.249195097079763e-05,1.4239737647985065e-05,4.375400353253268e-06,7.79164357399085e-08,5.179240006536332e-08,6.491196193928279e-12,6.700818451209202e-06,5.910379299492081e-11
3.957034389206731e-05,0.07398464954691866,3.76,0.0,0.8441865330377114,0.9999781924713311,0.0,7.333151044123986e-26,2.9978812652709335e-22,6.10055730599765e-07,3.2629745493619315e-07,9.229615161321585e-06,6.373672045314534e-09,2.3322670669877396e-05,1.4614305634487294e-05,4.53788209319535e-06,7.900211460238595e-08,5.17905362111853e-08,6.904127730694803e-12,7.062430383652707e-06,6.444996843208458e-11
4.054711642596758e-05,0.07398465332065396,3.76,0.0,0.8441855631433238,0.99997744621817,0.0,7.606846131168291e-26,2.999731456845514e-22,6.100342770294102e-07,3.3077061704484013e-07,9.473798736432949e-06,6.46264476774233e-09,2.416492158802541e-05,1.4988372625228971e-05,4.702649898279325e-06,8.008618149126725e-08,5.1788673500735716e-08,7.33263839597613e-12,7.433534349943451e-06,7.013259327369474e-11
4.1523888959867844e-05,0.0739846571245471,3.76,0.0,0.8441845817413758,0.9999766909933053,0.0,7.884448994283153e-26,3.0016392628673303e-22,6.100128527106602e-07,3.352370095212656e-07,9.71798280655143e-06,6.55148280132245e-09,2.5018687849074635e-05,1.5361928228481953e-05,4.869700346459908e-06,8.116860743469802e-08,5.17868127361332e-08,7.776947624967329e-12,7.814123046121969e-06,7.616426258538457e-11
4.250066149376811e-05,0.07398466095855248,3.76,0.0,0.8441835888481906,0.9999759268146835,0.0,8.16594893860919e-26,3.00360537417865e-22,6.099914641277713e-07,3.3969651310013465e-07,9.962167370921676e-06,6.640183769244014e-09,2.5883953262264822e-05,1.5734962116514888e-05,5.039029954511574e-06,8.224936350276896e-08,5.178495448478364e-08,8.237272811547236e-12,8.204188881859968e-06,8.255774947917465e-11
4.4454206561568636e-05,0.07398466871671354,3.76,0.0,0.8441815686549633,0.9999743716690601,0.0,8.740628480615304e-26,3.0077151980055477e-22,6.099488107310109e-07,3.485943784195313e-07,1.0450537989242885e-05,6.817165040450613e-09,2.764891521425103e-05,1.6479423756842813e-05,5.384512412667321e-06,8.440575074501392e-08,5.17812469709099e-08,9.20683026296848e-12,9.012720185146482e-06,9.648214909077478e-11
4.640775162936916e-05,0.0739846765947563,3.76,0.0,0.8441795027004684,0.999972780929273,0.0,9.330916841346741e-26,3.0120661867944964e-22,6.099063405130783e-07,3.5746326879810475e-07,1.093891061462384e-05,6.99356976862839e-09,2.9459671659184434e-05,1.722167620985936e-05,5.739068191258999e-06,8.655511414533078e-08,5.177755303040874e-08,1.0243008045449716e-11,9.859061849737397e-06,1.1201147704484606e-10
