Time (s),Volume (m^3),N2,Ne,C2H6(1),O2(2),H2O(3),C(4),CH(5),CH3(18),C2H5(31),CH4(30),H(6),C2H4(29),HO2(12),H2(9),C2H5O2(40),CH3O2(36),C2H3(28),H2O2(13),C2H2(22),OH(8),CH2O(19),HCO(16),CO(14),O(7),CH2CHO(34),C2H5O(43),C2H(21),HCCO(20),C2H5O(101),C3H6(221),C3H6(74),CH3O(26),CH2CO(27),C3H6(55),C3H7(218),C3H7(49),C2H2O(140),CO2(15),C#CC(416),C3H5(219),C2H4(47),C3H4(2022),C3H4(2032),S(1627),CH2(S)(24),CH2(T)(17),S(3168),CH2O2(165),CHO2(212),C2H2O(189),CH3CO(33),C3H3(2030),C4H7(59),C4H7(2027),H2CC(23),C3H3(3173),C3H5(76),C4H7(77),C3H5(220),C2H3O(232),S(2376),C4H7(2028),C4H6(86),C4H6(85),CH2OH(32),C4H6(3180),C4H6(4860)
5.883719090066381e-15,0.2897429191124353,3.76,0.0,0.7137394070289579,0.999999999999995,1.1224176625981555e-30,1.2986284899433981e-45,5.605241970571669e-31,3.7678001401056356e-13,5.442928630109815e-15,4.156529457693098e-21,3.7098727902940348e-16,1.085995710563459e-22,5.071940891992616e-15,1.9747858980843448e-23,6.0592230964229216e-24,9.173804579895224e-23,1.2664985411141985e-38,5.642778458618216e-25,3.8679126650223656e-44,1.1939660438263188e-23,1.0478960115242009e-23,2.4427926620763917e-36,8.329242631231946e-35,2.9728700747961727e-23,1.7712692153130903e-46,1.5042628119308105e-26,1.6435977277177395e-64,5.28303510733146e-65,2.7868681213278775e-31,1.5631619032887512e-50,5.973404619961212e-43,8.733430944625305e-25,1.8983786297114595e-50,1.2114479394738184e-52,2.4409723878317618e-46,8.232904504142301e-45,7.157074954765675e-60,9.619049267090141e-35,1.5788295372822845e-61,1.7034998372354396e-51,1.923239603217998e-38,4.202847639039432e-61,6.54961283247934e-67,1.2336213337749857e-67,3.516249939232291e-21,3.291168249389475e-27,9.00369704160705e-40,3.07817194420774e-38,2.290774814646794e-33,7.250545916418379e-63,3.692607867352553e-57,2.3055557742549057e-64,1.5684883125670822e-64,8.239954971861623e-70,1.508742941534167e-36,7.177399285988537e-77,1.2801199317902202e-54,6.55894556153722e-69,8.888392584362234e-54,2.4308706548334907e-63,2.122588705912296e-60,2.9330888377221225e-69,2.2578891868619485e-68,1.2446691142628747e-76,1.2423928367969971e-33,2.412964176237793e-70,7.282855024989467e-80
1.1772550012530735e-14,0.2897429191124454,3.76,0.0,0.7137394070287639,0.9999999999999899,8.986165622033894e-30,1.039690873718222e-44,2.243554895563405e-30,7.538873766754657e-13,1.0890587222352012e-14,9.598332051138216e-21,7.422970365673224e-16,4.346813413906667e-22,1.0148288348237137e-14,7.90429150378971e-23,2.4252681526152007e-23,3.6719122837417535e-22,1.0139693392867669e-37,2.2585819360044667e-24,6.193699401652971e-43,4.778975479338628e-23,4.194315027199567e-23,1.9557196705519302e-35,6.6684467840236425e-34,6.41854750216317e-23,2.8363397201439856e-45,6.020835815737217e-26,5.265058769456021e-63,1.6926606678434954e-63,2.231136617316102e-30,2.503926596391927e-49,4.8165396194001843e-42,3.495647660179422e-24,3.0399989776794262e-49,1.940531878750663e-51,3.507440708560241e-45,1.2759992879856952e-43,2.2921645578383963e-58,7.7032622658497435e-34,5.05851125753837e-60,2.7287722737266877e-50,1.5397293772715119e-37,1.346529098954941e-59,2.098440816418884e-65,3.9554590539005117e-66,7.035545365071638e-21,1.3173224678334748e-26,7.208953617683029e-39,2.4643976672063825e-37,1.8339875678414476e-32,2.3223513281481717e-61,1.1830792519813717e-55,7.386879297136452e-63,5.028051994832407e-63,5.280448364098144e-68,1.2079116553329638e-35,4.599289424318105e-75,2.0505738298894695e-53,4.2030521836139905e-67,1.4237968495574068e-52,7.785327117045397e-62,6.800400921317418e-59,1.8796239071595845e-67,1.4469164483058095e-66,1.5952480946427904e-74,9.946693141219267e-33,1.5462869829457662e-68,9.334119703054352e-78
2.3550211857459443e-14,0.2897429191124654,3.76,0.0,0.7137394070283759,0.9999999999999798,7.191662842594353e-29,8.320662174030556e-44,8.977120653928205e-30,1.5081020975388653e-12,2.1785907686585584e-14,2.4328592701518666e-20,1.4849170353048484e-15,1.7392918724513673e-21,2.0300983298697378e-14,3.162747360246315e-22,9.704230347569553e-23,1.4692429535896772e-21,8.114843113596323e-37,9.037269699637146e-24,9.913951444314988e-42,1.9122124730287382e-22,1.6782724139599765e-22,1.565170469105988e-34,5.336765125828394e-33,1.4721188614066644e-22,4.539994490024987e-44,2.4090100248529923e-25,1.6862160282694127e-61,5.419923195843128e-62,1.7855034914002124e-29,4.008474669732713e-48,3.907964675274884e-41,1.3987138207107945e-23,4.866361556104466e-48,3.106526925630503e-50,5.292925710811972e-44,2.0085346692210618e-42,7.33784156667818e-57,6.168430666912741e-33,1.6198124729422426e-58,4.368576779752604e-49,1.2322006930687627e-36,4.311486200005271e-58,6.71900742394061e-64,1.2691916243037816e-64,1.4074107807883924e-20,5.270985475815559e-26,5.7701883082721e-38,1.9722486301320438e-36,1.467707149796711e-31,7.436085104033562e-60,3.788157810010447e-54,2.3652548650907814e-61,1.6108901170994413e-61,3.381609020101374e-66,9.666963081207738e-35,2.945379534605967e-73,3.2828209556529553e-52,2.691625753659558e-65,2.279396676679577e-51,2.492349685679119e-60,2.177403508286169e-57,1.2037456410581723e-65,9.266249985757945e-65,2.043238745890558e-72,7.960371380182126e-32,9.902611096584793e-67,1.1955254545220366e-75
4.710553554731686e-14,0.2897429191125053,3.76,0.0,0.7137394070275999,0.9999999999999595,5.75442176410558e-28,6.657754493878961e-43,3.5914157787761255e-29,3.0165315214000465e-12,4.35765617340486e-14,6.917573567400105e-20,2.9701589674274618e-15,6.958302514830878e-21,4.060637335150283e-14,1.2653058316589065e-21,3.882322983626352e-22,5.877926538544269e-21,6.493118204233561e-36,3.6154963646472575e-23,1.5865546092719247e-40,7.650093377110578e-22,6.714183027267134e-22,1.2523747387571507e-33,4.270192570721537e-32,3.697161694674783e-22,7.265481377961619e-43,9.636740309015062e-25,5.401387734846828e-60,1.7349617253542918e-60,1.4285398401286051e-28,6.41498276737336e-47,3.2116342928912727e-40,5.595761489409872e-23,7.788989979469826e-47,4.971472643946466e-49,8.213302300388371e-43,3.1871816660568054e-41,2.348494184126867e-55,4.941249825816526e-32,5.185700154114244e-57,6.991761067425279e-48,9.858665408478426e-36,1.38009234967349e-56,2.150651861949061e-62,4.080906473421023e-63,2.815111905896979e-20,2.1087211837848573e-25,4.618362698142661e-37,1.5780689776072073e-35,1.1743242429777078e-30,2.3809660013730875e-58,1.2125735052261989e-52,7.571118244816824e-60,5.161047655298668e-60,2.1648062100644375e-64,7.735037211761726e-34,1.8856194271899927e-71,5.2540235765250934e-51,1.7231328068871397e-63,3.6480847895768453e-50,7.977177918175567e-59,6.969575928484009e-56,7.70652346872549e-64,5.932321516420971e-63,2.6161768459423432e-70,6.369496743596724e-31,6.339713867337057e-65,1.5307204383329382e-73
9.421618292703169e-14,0.2897429191125853,3.76,0.0,0.7137394070260479,0.9999999999999188,4.6039726437085015e-27,5.32664620910622e-42,1.4366695991222775e-28,6.033390297659951e-12,8.715792230495093e-14,2.204165068479371e-19,5.940650570269413e-15,2.7835495070138566e-20,8.121715406465504e-14,5.0616427829372e-21,1.5530547371091144e-21,2.351360380066692e-20,5.195005045019277e-35,1.4463162590786976e-22,2.5387443674348818e-39,3.0602850616230947e-21,2.685892228431509e-21,1.0019958179037265e-32,3.4164298277097337e-31,1.040530666891976e-21,1.1625991546417488e-41,3.854315214267969e-24,1.7314102956260465e-58,5.553075974858136e-59,1.1427256454610291e-27,1.0264052330306817e-45,2.7048034921259933e-39,2.238483100905383e-22,1.2467579064279172e-45,7.954183096841409e-48,1.293690165667702e-41,5.078297194123357e-40,7.515274858209589e-54,3.962283568803481e-31,1.6601489315177795e-55,1.1188463383726363e-46,7.886381743641451e-35,4.4169735077983494e-55,6.882547825373109e-61,1.3179529845825614e-61,5.630468703040222e-20,8.435441362214241e-25,3.697177619741404e-36,1.2625277235257e-34,9.394454455107101e-30,7.62576893522324e-57,3.880779001768002e-51,2.4231111254450463e-58,1.6545348476420674e-58,1.3855288075109373e-62,6.188614126976573e-33,1.206967291872835e-69,8.4076052717131125e-50,1.1029074856603213e-61,5.837751520046443e-49,2.552953733549267e-57,2.2304658361667267e-54,4.933035239779215e-62,3.797308026300959e-61,3.3492009752470638e-68,5.0960655170167956e-30,4.05807344503669e-63,1.9595127422019044e-71
1.8843747768646135e-13,0.28974291911274536,3.76,0.0,0.7137394070229438,0.9999999999998376,3.6833499608283474e-26,4.261418279268024e-41,5.746803189327807e-28,1.206710756433002e-11,1.7432085335060397e-13,7.690839784483813e-19,1.1881664730392046e-14,1.1134666885903463e-19,1.6243871792113567e-13,2.0247455288531123e-20,6.212464970679625e-21,9.405811512691347e-20,4.156228946694597e-34,5.785500534171678e-22,4.0621935800378203e-38,1.224162765415469e-20,1.0744009585501245e-20,8.016361412531608e-32,2.7331958572620725e-30,3.2853840761548645e-21,1.8602656522147206e-40,1.541233375307054e-23,5.558614146085709e-57,1.7773426140898052e-57,9.138804868516308e-27,1.6419160584910133e-44,2.380267856134437e-38,8.954267433835917e-22,1.9961709132069512e-44,1.2723366092327412e-46,2.053550284456371e-40,8.10829753828452e-39,2.4045686612939325e-52,3.18422683069118e-30,5.315919934671278e-54,1.7902905421225323e-45,6.3073266770693e-34,1.4135470743468981e-53,2.202201632950054e-59,4.29393817999017e-60,1.126100049096318e-19,3.3742099512050906e-24,2.961300886139622e-35,1.009994402335069e-33,7.514270311186253e-29,2.4441336370649026e-55,1.2419125307410362e-49,7.75442357539416e-57,5.31216041413008e-57,8.865869424170504e-61,4.95112121090837e-32,7.724962561263935e-68,1.3452972343799455e-48,7.058230969405632e-60,9.34097718388072e-48,8.169807403716925e-56,7.137172819089775e-53,3.157473684645005e-60,2.4304855534389186e-59,4.287197846687702e-66,4.077020816432066e-29,2.5973806559675304e-61,2.508052316595665e-69
3.768800672053207e-13,0.2897429191130654,3.76,0.0,0.7137394070167358,0.9999999999996751,2.9467450985734155e-25,3.4090539675797066e-40,2.298680806612678e-27,2.4134540954271972e-11,3.486475550568486e-13,2.8511625453531146e-18,2.376381686880686e-14,4.453969999179367e-19,3.248818553548909e-13,8.099195121691464e-20,2.4850311343910195e-20,3.762390964557041e-19,3.325106248446553e-33,2.3142473645070434e-21,6.4996621595694054e-37,4.8967421196873897e-20,4.297694066676342e-20,6.413264267505977e-31,2.1864841797399283e-29,1.1387994083030057e-20,2.97654037651386e-39,6.160619801481577e-23,1.7901999826716292e-55,5.6891355023447995e-56,7.305727919342244e-26,2.6257169561481945e-43,2.2503502284243223e-37,3.581756386628469e-21,3.1979766121075094e-43,2.0344533340188804e-45,3.272595070790417e-39,1.295962865113159e-37,7.691971023659069e-51,2.570227048021249e-29,1.703106747197949e-52,2.864589078539625e-44,5.0426590482529945e-33,4.523580663258805e-52,7.044864074347704e-58,1.4228303686254623e-58,2.2521336888809433e-19,1.3496283278469383e-23,2.374565130757308e-34,8.078935567176764e-33,6.008920287710937e-28,7.845468115081387e-54,3.9740692289922865e-48,2.481428129624102e-55,1.7109395461848535e-55,5.671519421930343e-59,3.960982781006793e-31,4.943871184461179e-66,2.1524982196446386e-47,4.516245317371984e-58,1.4945773673167992e-46,2.614359751901828e-54,2.2834347359522916e-51,2.020960586600168e-58,1.5555893216588983e-57,5.487508732034942e-64,3.2616538466137248e-28,1.6623965069287028e-59,3.2095981898002904e-67
7.537652462430394e-13,0.28974291911370537,3.76,0.0,0.7137394070043197,0.9999999999993503,2.357416354756515e-24,2.727017046461193e-39,9.194118925689508e-27,4.826940316056924e-11,6.973043169254517e-13,1.0954293427527415e-17,4.7528616421631655e-14,1.781616226092866e-18,6.497681691062886e-13,3.2397495879978565e-19,9.94018235734781e-20,1.5049635456146282e-18,2.6601872119895564e-32,9.257084163981722e-21,1.0399550531326075e-35,1.9587099194718174e-19,1.719097349991748e-19,5.1307089652583466e-30,1.7490090751482618e-28,4.20448710965394e-20,4.762654245287063e-38,2.4607288842044804e-22,5.801644553243735e-54,1.8213961679312252e-54,5.835885879499521e-25,4.1965140500418856e-42,2.3540505712086525e-36,1.4326983623023154e-20,5.1296984646994204e-42,3.2508067548863054e-44,5.225680088025425e-38,2.0724282803468462e-36,2.45964167776822e-49,2.0926159683494254e-28,5.462394766713784e-51,4.583385699691489e-43,4.0288699384039053e-32,1.4475795783103424e-50,2.2527395043238226e-56,4.8640227227190785e-57,4.503910135208926e-19,5.39790340828672e-23,1.9084195678501097e-33,6.461287486534982e-32,4.802976133641573e-27,2.5259334641804473e-52,1.2715966442901239e-46,7.939865559877656e-54,6.405522443670951e-54,3.7358722455676133e-57,3.168810704019548e-30,3.1636296509538005e-64,3.4438037277676705e-46,2.9038508469307435e-56,2.3912063894675832e-45,8.36576212025715e-53,7.303473050294838e-50,1.3210942107130527e-56,1.010399257317217e-55,7.1267749014919585e-62,2.6092896850385756e-27,1.0773642290503388e-57,4.167735141793792e-65
1e-12,0.28974291911498545,3.76,0.0,0.7137394069962077,0.999999999999138,7.74810599790654e-24,8.961566137009524e-39,1.8202706819897657e-26,6.403770589710403e-11,9.251006607807917e-13,2.139539428015603e-17,6.305579499762998e-14,3.527660377415276e-18,8.620299535035078e-13,6.4148665663514875e-19,1.9681636759961167e-19,2.9798351137869047e-18,8.743635517645341e-32,1.832920391553866e-20,6.135790570829651e-35,3.878264941272861e-19,3.403851251631434e-19,1.6863349166078027e-29,5.747447351124419e-28,8.095813530825478e-20,2.8101449676815803e-37,4.863065489666299e-22,6.60788484771687e-53,2.0284757319340154e-53,1.913523558474859e-24,2.471128296087175e-41,1.0631506057403103e-35,2.836720932826019e-20,3.040026310801582e-41,1.9134717185032894e-43,3.0804435020206475e-37,1.222433458781633e-35,2.7330091218294098e-48,7.067643130637078e-28,6.103882353297546e-50,2.704255665421503e-42,1.3214108247182968e-31,1.610749703136448e-49,2.503229709803556e-55,6.058001058052397e-56,5.974709361293271e-19,1.0686214328063673e-22,6.318086399040973e-33,2.122626371570443e-31,1.5764001887393606e-26,2.842530551087663e-51,1.414620876206945e-45,8.833142772524021e-53,7.305762889201158e-53,8.051961904486005e-56,1.0414896366017086e-29,6.825383005080393e-63,2.0316524832542273e-45,6.260809364224489e-55,1.4106962440555416e-44,9.307839839804999e-52,8.119013729470011e-49,2.8524827782609073e-55,2.1810778043802641e-54,3.028326747511022e-60,8.57564472126913e-27,2.3254863031613296e-56,1.7695609558680243e-63
1.5075356043184767e-12,0.28974291911498545,3.76,0.0,0.7137394069794875,0.9999999999987005,1.885931952071398e-23,2.1812130860492258e-38,3.677108123164252e-26,9.653910927886626e-11,1.3946312744579901e-12,4.2916444213746997e-17,9.506019665779753e-14,7.126581975553452e-18,1.2995409521503247e-12,1.2959372935997172e-18,3.9760585290724746e-19,6.019819605104046e-18,2.128275343273348e-31,3.702852929631213e-20,1.6639254925559532e-34,7.834824700395895e-19,6.876442250871882e-19,4.104650180281641e-29,1.3988971976566618e-27,1.6116560710645224e-19,7.62070459124219e-37,9.814727845309688e-22,1.9032137173346394e-52,5.834117712505053e-53,4.6547667772768006e-24,6.699603553031934e-41,2.769288065341799e-35,5.730672468647293e-20,8.248759481901384e-41,5.187440951563721e-43,8.352700421136293e-37,3.3149300800472373e-35,7.859271131814328e-48,1.732209900571935e-27,1.7559217528115457e-49,7.333508331414782e-42,3.2146592003950887e-31,4.632431228701557e-49,7.198520018353354e-55,1.754210195614203e-55,9.006299998489278e-19,2.158640626905252e-22,1.5407229527149593e-32,5.1659624640117085e-31,3.8356713700007364e-26,8.180872618009412e-51,4.0683177820517804e-45,2.5403338272212e-52,2.1044001139171075e-52,2.3878519585324414e-55,2.535042601523667e-29,2.0241683381490943e-62,5.509433979062602e-45,1.8566963749484671e-54,3.825531370581066e-44,2.676868904596444e-51,2.3348428836881737e-48,8.459678004552468e-55,6.468422566392224e-54,9.123375082111448e-60,2.0873411639584418e-26,6.896681102146077e-56,5.331050290725054e-63
3.0150763204693513e-12,0.2897429191175455,3.76,0.0,0.713739406929823,0.999999999997401,1.5087303219489616e-22,1.7443143603381648e-37,1.4704006559613097e-25,1.9307844833866214e-10,2.7893389244714285e-12,1.698642541012192e-16,1.9013128186447188e-13,2.850704698711178e-17,2.599087140448897e-12,5.1840092999136446e-18,1.5903997477663925e-18,2.4078818102849967e-17,1.70280577125484e-30,1.4811452829007362e-19,2.662247103737447e-33,3.1338939889881656e-18,2.7505981791466057e-18,3.2838237104984893e-28,1.1186119531791852e-26,6.306378391361907e-19,1.219447386027194e-35,3.903493533338264e-21,6.389008556476813e-51,1.87051842964884e-51,3.701649835917751e-23,1.0672112754815628e-39,3.633220816777763e-34,2.2921547222238607e-19,1.3329883449775405e-39,8.255833934094909e-42,1.3357578543753324e-35,5.302914964286643e-34,2.5075627385399387e-46,1.4782693462720667e-26,5.669792946082018e-48,1.1733740750067776e-40,2.558308507509504e-30,1.4824711817983464e-47,2.296968976767707e-53,6.862810663073115e-54,1.8006430034994514e-18,8.630332952097764e-22,1.254903456674447e-31,4.127831798166911e-30,3.057822628058877e-25,2.6799782244483393e-49,1.3013368062054596e-43,8.126253925925298e-51,7.029724291947874e-51,1.5221468926221362e-53,2.02800649241207e-28,1.29474156726339e-60,8.812898755801594e-44,1.1857876955532064e-52,6.11949643273326e-43,8.564775093331817e-50,7.456918001991938e-47,5.416346250189889e-53,4.140204712237426e-52,1.1672597944299002e-57,1.6697131494045243e-25,4.4140816382283915e-54,6.80967309754509e-61
6.0301577527711e-12,0.2897429191226658,3.76,0.0,0.7137394068304938,0.9999999999948018,1.2069545038475969e-21,1.3943964939697655e-36,5.878042455299558e-25,3.861568337541972e-10,5.578969162428062e-12,6.758535249607856e-16,3.803051529132997e-13,1.1403350560865718e-16,5.19818200625233e-12,2.073803919423769e-17,6.3613854342798925e-18,9.631122269006052e-17,1.362534507856805e-29,5.924591419900663e-19,4.2594672726873117e-32,1.2535241024262085e-17,1.1002520712011864e-17,2.627212922645772e-27,8.940771217817816e-26,2.494528003180958e-18,1.951536247202178e-34,1.5437602940685113e-20,2.235634946642597e-49,6.008783211715521e-50,2.9264005973617555e-22,1.6925947753696164e-38,5.175433110668773e-33,9.167669927878923e-19,2.174981175018084e-38,1.3070451216909005e-40,2.1366629838611764e-34,8.48321670202403e-33,7.977200435770669e-45,1.3291103748220485e-25,1.8468565702838822e-46,1.8774139293404082e-39,2.0254912049878819e-29,4.744448960063669e-46,7.308670513805986e-52,2.975598768726729e-52,3.598811074708185e-18,3.448739942244857e-21,1.0394988661411034e-30,3.294370998363209e-29,2.429256675392431e-24,8.966737834498168e-48,4.16089285808587e-42,2.5985830224581088e-49,2.4383866837788696e-49,9.665141829509199e-52,1.6223538362989983e-27,8.277001935239664e-59,1.4093511983973068e-42,7.557201144869186e-51,9.786782760270028e-42,2.739942067217282e-48,2.3769051989372122e-45,3.469144599468284e-51,2.6502208141986768e-50,1.4927015900640313e-55,1.335508979232659e-24,2.8252367718158942e-52,8.680414582926052e-59
9.04523918507285e-12,0.289742919127786,3.76,0.0,0.7137394067311643,0.9999999999922027,3.451085044155811e-21,3.985404535515092e-36,1.2485608569940314e-24,5.792349264688078e-10,8.368814336450865e-12,1.4339360647319893e-15,5.705107262956536e-13,2.4232888733496817e-16,7.7972793616263e-12,4.407125157413714e-17,1.3517623588074949e-17,2.046552971492625e-16,3.896526403492777e-29,1.2589765535412092e-18,1.5677435267956649e-31,2.6636881847568638e-17,2.3380532386235904e-17,7.512437580632744e-27,2.555167716178019e-25,5.283386530469912e-18,7.183756384543201e-34,3.254926229025846e-20,1.0599744900588887e-48,2.8139697943886427e-49,8.3110069724843545e-22,6.427535267793962e-38,1.919374233007418e-32,1.9479895430083415e-18,8.080162593388593e-38,4.9591568712569924e-40,8.145549927015734e-34,3.2340218382145585e-32,3.633456898740196e-44,4.039169642264862e-25,8.725971291869945e-46,7.158323158016687e-39,5.757289655881125e-29,2.2269911368089297e-45,3.412132798974791e-51,1.500754687620644e-51,5.395123149919856e-18,7.323590352773774e-21,3.0305763447456145e-30,9.406898310059929e-29,6.918418437766465e-24,4.1656771095504704e-47,1.9447004624454275e-41,1.2155640471252405e-48,1.1194071903242743e-48,5.3103665363506333e-51,4.638831462371797e-27,4.638286105707243e-58,5.372399923435183e-42,4.198782884158328e-50,3.7307826957736967e-41,1.2508224755324962e-47,1.1139292661438442e-44,1.917035825455996e-50,1.468232799982041e-49,9.694488670614095e-55,3.818289717248102e-24,1.5666795296835706e-51,5.6314115146335976e-58
1e-11,0.2897429191329062,3.76,0.0,0.7137394066997104,0.9999999999913795,4.663315190852857e-21,5.3843607827860206e-36,1.527386396484858e-24,6.403752710424095e-10,9.252319516140644e-12,1.7538199335738162e-15,6.307515861501345e-13,2.964994759744511e-16,8.620314739642472e-12,5.392376606037721e-17,1.6539002191864996e-17,2.5039803199821726e-16,5.265630093988776e-29,1.5403907645757334e-18,2.330372480653868e-31,3.259066154959311e-17,2.86067725539527e-17,1.0151480475192773e-26,3.45191269979e-25,6.459420448385008e-18,1.0679071771698018e-33,3.9699148863877466e-20,1.7801115908115172e-48,4.794430447712127e-49,1.1196400824537334e-21,9.848979140211628e-38,2.9162666393842774e-32,2.3833457379345303e-18,1.2065248684414018e-37,7.596414386142784e-40,1.2505941603999447e-33,4.965194435698341e-32,5.905089361148939e-44,5.601763756077754e-25,1.4651297860187145e-45,1.0989550280622073e-38,7.75902821013743e-29,3.72009825737974e-45,5.810297982852745e-51,2.5625465960219e-51,5.963359277999187e-18,8.958126073344828e-21,4.130339057066208e-30,1.2703425164186868e-28,9.331933000994248e-24,6.83961373185782e-47,3.3111518388559467e-41,2.0718625410953892e-48,2.0023240388488678e-48,1.0018991339866707e-50,6.2682587977069524e-27,8.528764995091218e-58,8.246867753934722e-42,7.887683789760764e-50,5.726981150539124e-41,2.0352576446682687e-47,1.8592183733862492e-44,3.6202438051038405e-50,2.7679549150607673e-49,1.9549305785633083e-54,5.159277007665387e-24,2.9517260112689896e-51,1.1351496544032719e-57
1.2060320617374598e-11,0.2897429191329062,3.76,0.0,0.7137394066318345,0.9999999999896033,7.27924027407229e-21,8.403230382369677e-36,2.1290763681322372e-24,7.723127264856251e-10,1.1158874444676322e-11,2.4441114912459387e-15,7.607480037094693e-13,4.1339658662698755e-16,1.0396379206935051e-11,7.518494311290549e-17,2.3058968798117153e-17,3.491083039647014e-16,8.220079540123398e-29,2.147666945114077e-18,3.976083251849235e-31,4.5438586264982047e-17,3.9884707509546576e-17,1.5846387933468427e-26,5.38703838716332e-25,8.997236087579604e-18,1.8221767537790212e-33,5.512820553357444e-20,3.334127311628693e-48,9.068154140753386e-49,1.7422919916739783e-21,1.7232264295321367e-37,5.067504882565776e-32,3.322820138522096e-18,2.0664842328167523e-37,1.3287469094603863e-39,2.191542378158926e-33,8.700968400303209e-32,1.080714558740418e-43,8.973754749992332e-25,2.7437822299099007e-45,1.9257124847086585e-38,1.207866842729755e-28,6.942140193291811e-45,1.0985404768724243e-50,4.8538343468786935e-51,7.189581167204276e-18,1.2485363044402077e-20,6.503565686174167e-30,1.9817146357075362e-28,1.4540162891882125e-23,1.26098199095309e-46,6.259877739042064e-41,3.9197069584305627e-48,3.907609381525427e-48,2.0179941192951968e-50,9.784472158181879e-27,1.6924201571392309e-57,1.4449809100674136e-41,1.584812631362413e-49,1.003466614181973e-40,3.7280250128886336e-47,3.467510722159905e-44,7.295671683250625e-50,5.572682788982514e-49,4.0815451782710813e-54,8.053052829722813e-24,5.940579111875473e-51,2.3695121182739775e-57
1.8090483481978097e-11,0.28974291914314665,3.76,0.0,0.7137394064331745,0.9999999999844047,1.9881416245977158e-20,2.293845675499296e-35,4.405144617937395e-24,1.1584676395851638e-09,1.6739499092761297e-11,5.056107729708107e-15,1.1412969712246676e-12,8.559265254166206e-16,1.5594584742406815e-11,1.5567665702465942e-16,4.7738908453604934e-17,7.227512799970732e-16,2.245836907632304e-28,4.4464746794516244e-18,1.3904237677975895e-30,9.407204268111511e-17,8.257714045291805e-17,4.328361820901425e-26,1.4702089108297108e-24,1.8595902842309535e-17,6.373918182276016e-33,1.1278403381481246e-19,1.700819997030659e-47,4.967086190090445e-48,4.710492611158211e-21,6.928306010323565e-37,2.0026608405796746e-31,6.878713133626094e-18,7.3283464356955164e-37,5.338077746141412e-39,8.86380010706198e-33,3.5190491257045264e-31,4.7133964318898275e-43,2.6558430880818636e-24,1.3837018772496572e-44,7.784430815683743e-38,3.269789978724484e-28,3.4198649164675466e-44,6.024254984434398e-50,2.406542423597633e-50,1.0774151852530524e-17,2.5822360383930075e-20,1.8267522340550575e-29,5.401453525758489e-28,3.947528299647388e-23,5.663735342315764e-46,3.427550468354041e-40,2.1549595358882383e-47,2.5051985460277674e-47,1.4919002839760072e-49,2.6723665322300764e-26,1.1009267012152977e-56,5.839284898760102e-41,1.1546563480198797e-48,4.055223818940199e-40,1.6316592191207942e-46,1.704002785223595e-43,5.407078021685169e-49,4.1068177059804893e-48,3.4761928973629838e-53,2.1991625781439682e-23,4.368856460011581e-50,2.016612441978799e-56
2.4120646346581595e-11,0.28974291915338707,3.76,0.0,0.7137394062345135,0.999999999979206,4.1597741619518045e-20,4.797027477315717e-35,7.487408335975869e-24,1.544621476356515e-09,2.2320914115088044e-11,8.59513624873915e-15,1.5219625398746277e-12,1.4557737284176573e-15,2.0792799437282362e-11,2.647907403564656e-16,8.118852974440316e-17,1.2291569409575123e-15,4.700323200360703e-28,7.562293223179568e-18,3.474224684200965e-30,1.599873974161426e-16,1.404435623565946e-16,9.056792311531604e-26,3.074020788471188e-24,3.15962798596024e-17,1.5930297834284036e-32,1.8966066591436903e-19,5.414705825073556e-47,1.5916863257588744e-47,9.767409561044505e-21,1.867101597097392e-36,5.362484760405383e-31,1.169765259848531e-17,1.8521699777058613e-36,1.437429412494178e-38,2.4009175777485226e-32,9.531605428494033e-31,1.3694376960274954e-42,5.934222619451765e-24,4.3946006221910323e-44,2.1078815078065636e-37,6.787772198756868e-28,1.0728917893089227e-43,1.92742257093717e-49,7.638184248953977e-50,1.4351920590271765e-17,4.387342593467762e-20,3.9154957135331766e-29,1.1280858362306813e-27,8.21559128416494e-23,1.6823255110385768e-45,1.0976485712662615e-39,6.910868054744204e-47,8.618359834138063e-47,5.524001279557049e-49,5.591342770809319e-26,4.0444383525622646e-56,1.580733804784442e-40,4.246373066181048e-48,1.0978079358207855e-39,4.753541427946131e-46,5.336023879867914e-43,2.0039246260777255e-48,1.5183488433392501e-47,1.4628981267867183e-52,4.6006859089105546e-23,1.6138915640593358e-49,8.47845956611038e-56
