Time (s),Volume (m^3),N2,Ne,C2H6(1),O2(2),H2O(3),C(4),CH(5),CH3(18),C2H5(31),CH4(30),H(6),C2H4(29),HO2(12),H2(9),C2H5O2(40),CH3O2(36),C2H3(28),H2O2(13),C2H2(22),OH(8),CH2O(19),HCO(16),CO(14),O(7),CH2CHO(34),C2H5O(43),C2H(21),HCCO(20),C2H5O(101),C3H6(221),C3H6(74),CH3O(26),CH2CO(27),C3H6(55),C3H7(218),C3H7(49),C2H2O(140),CO2(15),C#CC(416),C3H5(219),C2H4(47),C3H4(2022),C3H4(2032),S(1627),CH2(S)(24),CH2(T)(17),S(3168),CH2O2(165),CHO2(212),C2H2O(189),CH3CO(33),C3H3(2030),C4H7(59),C4H7(2027)
0.0007177965826530062,0.08680975032008176,3.76,0.0,0.0027697752408797505,0.05499292425494135,0.9031111839155962,3.938771316828356e-14,1.9678337322966347e-11,0.0003730284232097305,1.0655995759615444e-05,0.16206851603226588,5.687041357904972e-05,0.06303116835562095,0.00015551488277798568,0.5640312641404617,5.517339646565982e-09,7.476655999821074e-08,1.1360814104203685e-05,2.0589589955734125e-05,0.047367180639846095,4.054484950889825e-06,0.00202251111402568,1.7296735450937102e-06,0.8585143373831142,8.037333276093603e-07,7.727206741821964e-07,5.274099982549168e-11,1.3525638629166164e-08,1.5691566152936894e-06,4.5646164305178485e-09,1.211409980577483e-09,0.0011239964820920528,2.272339742885573e-08,0.001599118412552189,5.918399591719545e-12,9.456639361015375e-08,4.1977158873026314e-08,1.7144260932492854e-10,0.062202834480985396,0.0007677522352943699,2.4578680165322655e-05,5.000110344492169e-12,0.0005160252880411596,6.676711594697824e-10,6.974643163462652e-14,9.209634699115684e-10,5.349122701925664e-08,2.2642239712959346e-13,7.024690897987703e-14,1.706882508312263e-10,1.6356926576140548e-10,4.402671269778064e-09,9.356961017471906e-05,1.4449971273286992e-08,1.7232796287442324e-10
0.0007198897310399338,0.08681128520682788,3.76,0.0,0.002763629010043681,0.054824051305754365,0.9032402764739325,3.927135291374877e-14,1.9571535366137133e-11,0.0003721301077196786,1.0616208599822835e-05,0.16207515672483178,5.673641565756918e-05,0.06294725186695305,0.00015483003222399914,0.5640911620496599,5.480170037062204e-09,7.435615105086326e-08,1.1334587714771649e-05,2.0481333161433777e-05,0.04737055920886637,4.039340314511101e-06,0.002015946539687612,1.7206429319323754e-06,0.8586723824708463,7.996662980799314e-07,7.685015787353178e-07,5.24712718954829e-11,1.347069155832291e-08,1.5623220007327494e-06,4.5413090136313285e-09,1.2083437803755144e-09,0.001121882064869365,2.256998142773906e-08,0.0015950744614065561,5.904509260145364e-12,9.41656881215152e-08,4.181377191215026e-08,1.7100053112289113e-10,0.062234256167759315,0.0007675964382503498,2.451995585840325e-05,4.991031790705944e-12,0.0005161820004153762,6.67401714916209e-10,6.939897205477614e-14,9.169816523639644e-10,5.331806335229607e-08,2.249922699243158e-13,6.980321736688265e-14,1.696299707233296e-10,1.6312294590778558e-10,4.392758019749317e-09,9.340107051792992e-05,1.43971483059411e-08,1.716980069754682e-10
0.0007219828794268614,0.0868128119547524,3.76,0.0,0.0027575124913226915,0.05465612428719398,0.9033685949017124,3.930208674327372e-14,1.9465566629171796e-11,0.0003712362592991955,1.0576684769358379e-05,0.16208177252498615,5.660305423303479e-05,0.0628637708643638,0.00015414972851814687,0.5641508003415289,5.443352036201943e-09,7.394903908580972e-08,1.130848943788241e-05,2.0373953884469032e-05,0.04737394819473726,4.024299283204709e-06,0.002009421884859795,1.7116842874822954e-06,0.8588295018294324,7.956291446207416e-07,7.643163545924075e-07,5.220380519872888e-11,1.3416119939759302e-08,1.5555311301277559e-06,4.518196910308353e-09,1.2052970035130109e-09,0.001119779394872045,2.2417964945729145e-08,0.0015910518320120868,5.890704458105993e-12,9.376786742284137e-08,4.1651514316826134e-08,1.7056082374849353e-10,0.06226554566274737,0.0007674421470871789,2.4461551746591668e-05,4.982007031282229e-12,0.0005163389235544382,6.671344446700017e-10,6.905411111092636e-14,9.130281738700615e-10,5.3145850832312994e-08,2.235745957994734e-13,6.93633892641481e-14,1.6858089057401822e-10,1.6267915336545015e-10,4.382890147767544e-09,9.323325409932778e-05,1.4344679347805399e-08,1.7107227292166612e-10
0.0007240760278137891,0.08681433062804272,3.76,0.0,0.002751425461277419,0.05448913545839454,0.9034961456711015,3.9094789777854525e-14,1.9360421322488542e-11,0.00037034684470814536,1.0537421809796407e-05,0.16208836371346608,5.647032491609532e-05,0.06278072177352838,0.00015347393075919555,0.5642101809127039,5.4068813432447305e-09,7.354518907712022e-08,1.1282518325445102e-05,2.026744245855951e-05,0.04737734746860194,4.009360861283266e-06,0.0020029367957949914,1.7027968480320808e-06,0.8589857032384561,7.916215799545252e-07,7.601646411687683e-07,5.193857392115828e-11,1.3361920290969011e-08,1.548783636158511e-06,4.495277890971616e-09,1.202269468496738e-09,0.0011176883701262666,2.226733175692156e-08,0.0015870503484123168,5.876984397676848e-12,9.337290255214827e-08,4.149037501940805e-08,1.7012346740350594e-10,0.062296703897796235,0.0007672893468251583,2.440346511649732e-05,4.973035591252906e-12,0.0005164960522697734,6.668693278165944e-10,6.87118231303648e-14,9.09102761183313e-10,5.297458266159177e-08,2.221692338579151e-13,6.892738095732167e-14,1.6754090611985027e-10,1.6223786615193028e-10,4.3730673493702315e-09,9.306615551485397e-05,1.4292560990479032e-08,1.7045072006479576e-10
0.0007261691762007167,0.08681584129278974,3.76,0.0,0.0027453676984011475,0.054323077148380555,0.9036229351952048,3.8585537097394646e-14,1.9256090900379432e-11,0.00036946183097995967,1.0498417292145644e-05,0.16209493056739466,5.633822331449482e-05,0.06269810105333443,0.00015280259844105838,0.564269305643529,5.370753764690709e-09,7.314456662746234e-08,1.1256673432728426e-05,2.0161789336090175e-05,0.04738075690239918,3.994524063667165e-06,0.0019964909222140383,1.6939798617113363e-06,0.8591409944057264,7.876433200167178e-07,7.56046083852999e-07,5.167555279498209e-11,1.3308089162886574e-08,1.542079153688784e-06,4.472549773222662e-09,1.1992609960955497e-09,0.001115608889663779,2.2118065963259252e-08,0.0015830698363331385,5.863348300393365e-12,9.298076497570209e-08,4.1330343125527345e-08,1.6968844248326497e-10,0.06232773179717338,0.0007671380226368804,2.4345693280293984e-05,4.964117000495756e-12,0.0005166533814336674,6.666063436699836e-10,6.837208274990415e-14,9.052051625934818e-10,5.2804254000299045e-08,2.20776043603333e-13,6.849514885916881e-14,1.6650991347227903e-10,1.617990625198874e-10,4.363289321534697e-09,9.289976940990849e-05,1.424078987439642e-08,1.6983330833909423e-10
0.0007282623245876443,0.0868173440147181,3.76,0.0,0.002739338983894221,0.05415794178394739,0.9037489698044562,3.843212792683249e-14,1.915256938818427e-11,0.0003685811854848103,1.0459668830573757e-05,0.16210147335887423,5.620674507398182e-05,0.06261590520913894,0.00015213569161857845,0.5643281763915755,5.334965184313167e-09,7.274713796831326e-08,1.1230953823732287e-05,2.005698514236225e-05,0.047384176369185106,3.979787922057553e-06,0.001990083918673864,1.6852325917015817e-06,0.859295382938649,7.836940862598555e-07,7.519603350450194e-07,5.141471703305256e-11,1.3254623169984177e-08,1.5354173230947254e-06,4.4500104161772136e-09,1.1962714100542113e-09,0.0011135408539208168,2.1970151978900528e-08,0.0015791101238389203,5.849795400309696e-12,9.259142671572805e-08,4.1171407932261805e-08,1.692557296546683e-10,0.06235863027456525,0.0007669881599089547,2.4288233585882006e-05,4.955250796604194e-12,0.0005168109060053928,6.663454718748789e-10,6.803486511056092e-14,9.013350892402139e-10,5.2634855494482507e-08,2.1939489407543926e-13,6.806665234316749e-14,1.654878156848248e-10,1.613627210521632e-10,4.3535557634535785e-09,9.273409049653204e-05,1.4189362697947446e-08,1.6921999836994482e-10
0.000730355472974572,0.08681883885719863,3.76,0.0,0.0027333391014418146,0.05399372188163778,0.9038742557534378,3.846299626825893e-14,1.9049847991592233e-11,0.0003677048759555356,1.0421174057853816e-05,0.16210799235535828,5.607588593327219e-05,0.06253413078895649,0.00015147317084823717,0.5643867949935352,5.299511508997981e-09,7.235286952186768e-08,1.1205358580660772e-05,1.995302064297473e-05,0.04738760574305432,3.965151478682897e-06,0.0019837154441702904,1.6765543052753602e-06,0.8594488763524843,7.797736017321381e-07,7.479070492132135e-07,5.115604200187599e-11,1.3201518952478514e-08,1.5287977887413504e-06,4.4276576922432545e-09,1.193300535674013e-09,0.0011114841646195342,2.182357430031381e-08,0.0015751710411327827,5.836324938854275e-12,9.220485995387501e-08,4.1013558804448244e-08,1.6882530981572946e-10,0.06238940023396694,0.000766839744218906,2.423108341531875e-05,4.946436521179058e-12,0.0005169686210207957,6.660866922837674e-10,6.770014548584418e-14,8.974922495598729e-10,5.246637741364281e-08,2.1802565458002097e-13,6.76418508589452e-14,1.6447451598212982e-10,1.6092882055236306e-10,4.343866378241386e-09,9.256911355062686e-05,1.4138276185815334e-08,1.6861075109629559e-10
0.0007324486213614996,0.08682032588336437,3.76,0.0,0.0027273678368591684,0.0538304100349643,0.9039987992317253,3.8076978708743215e-14,1.894791665916095e-11,0.0003668328704808049,1.0382930636783885e-05,0.16211448782031274,5.5945641639434104e-05,0.06245277437733488,0.00015081499711314458,0.5644451632681917,5.264388725457918e-09,7.19617282468915e-08,1.1179886791563188e-05,1.9849886714355075e-05,0.047391044899013954,3.950613787121741e-06,0.001977385161498508,1.6679442811097123e-06,0.8596014820835034,7.758815930050036e-07,7.43885885943873e-07,5.08995035063007e-11,1.3148773188863728e-08,1.5222201977306755e-06,4.405489511684139e-09,1.190348200622578e-09,0.001109438724582058,2.1678317693167684e-08,0.0015712524202553437,5.822936167392329e-12,9.182103729617954e-08,4.085678526811034e-08,1.6839716407558774e-10,0.06242004257102868,0.0007666927613059359,2.4174240180072837e-05,4.937673721546684e-12,0.0005171265215796292,6.658299849956779e-10,6.736789948747545e-14,8.936764052930966e-10,5.229881547125615e-08,2.1666818936056163e-13,6.722070228739517e-14,1.6346991398918215e-10,1.604973400817409e-10,4.334220871744221e-09,9.240483340443772e-05,1.4087527109003133e-08,1.6800552800954163e-10
0.0007345417697484272,0.08682180515579035,3.76,0.0,0.0027214249779903017,0.05366799891066891,0.9041226063670609,3.783313957915721e-14,1.8846769403787735e-11,0.00036596513744738946,1.034493625927881e-05,0.16212096001347803,5.5816007960687396e-05,0.06237183259355181,0.000150161131802437,0.5645032830172371,5.2295928718486636e-09,7.157368153973339e-08,1.1154537548605792e-05,1.9747574344753427e-05,0.04739449371294481,3.936173912375195e-06,0.0019710927370574535,1.6594018082887725e-06,0.8597532074928649,7.720177905631971e-07,7.398965097228493e-07,5.0645077669737603e-11,1.3096382602901753e-08,1.5156842014769108e-06,4.383503812271458e-09,1.1874142346387947e-09,0.0011074044376766505,2.153436713581463e-08,0.0015673540950012568,5.809628346108689e-12,9.143993171711908e-08,4.07010769825156e-08,1.679712737453835e-10,0.06245055817342881,0.0007665471970672764,2.4117701318120964e-05,4.928961950289781e-12,0.0005172846028435406,6.655753303415169e-10,6.70381030776143e-14,8.898873105165731e-10,5.21321642432304e-08,2.15322367179717e-13,6.680316591609032e-14,1.6247391265202108e-10,1.6006825893748865e-10,4.324618952152047e-09,9.224124494323005e-05,1.4037112276809905e-08,1.6740429105776462e-10
0.0007364256032966622,0.08682312992277866,3.76,0.0,0.00271610051823874,0.053522593016494084,0.9042334082286768,3.79287535544778e-14,1.875640138799809e-11,0.0003651878047452382,1.031095236283015e-05,0.16212676530153508,5.569985628413147e-05,0.062299336729715736,0.0001495763051544874,0.5645553797768584,5.198552901650937e-09,7.122705871401064e-08,1.1131827268282009e-05,1.9656188297447644e-05,0.047397605801193184,3.923260893818727e-06,0.0019654616511318246,1.6517707569981337e-06,0.8598890137077003,7.685642635617439e-07,7.363329746151005e-07,5.041788125550387e-11,1.3049532065804624e-08,1.5098370826766823e-06,4.363871021274599e-09,1.184789231488319e-09,0.001105583036808317,2.1405916038711824e-08,0.00156386281911479,5.797719914124812e-12,9.109923767068126e-08,4.0561841855358244e-08,1.675898855377863e-10,0.06247791458449894,0.0007664173906946902,2.4067074486678776e-05,4.921164618889013e-12,0.0005174270265370667,6.653478800649887e-10,6.674336098587026e-14,8.864997529922921e-10,5.198294779605972e-08,2.1412098064795795e-13,6.643044016530705e-14,1.6158478994527317e-10,1.596841203907965e-10,4.316014251923973e-09,9.20946025347684e-05,1.399202209831887e-08,1.668665548359407e-10
0.0007383094368448971,0.08682444850413289,3.76,0.0,0.002710798745302493,0.0533779055908555,0.9043436229400339,3.771074688945379e-14,1.8666654950768804e-11,0.00036441388469219386,1.0277166695574043e-05,0.16213255213060723,5.5584192813428616e-05,0.06222717159179072,0.00014899490985830974,0.5646072779641,5.1677717778900954e-09,7.088289318887188e-08,1.1109214880709585e-05,1.9565454123136766e-05,0.04740072552341705,3.910425691747422e-06,0.0019598607253013675,1.6441933458648467e-06,0.8600241180171592,7.651331744916885e-07,7.327946793525571e-07,5.0192360068863764e-11,1.30029642505712e-08,1.5040231260352024e-06,4.3443829284222935e-09,1.182178849457453e-09,0.001103770524447502,2.127850015510044e-08,0.001560387730920329,5.78587593157376e-12,9.076070353674009e-08,4.042345392780016e-08,1.6721029590050258e-10,0.06250516968825086,0.0007662887121076975,2.4016690318000894e-05,4.913407942113278e-12,0.0005175695893001509,6.651220626370385e-10,6.645056658689171e-14,8.831334423039743e-10,5.1834455575011005e-08,2.129288322309399e-13,6.60605804949881e-14,1.6070249110114154e-10,1.5930189393340884e-10,4.307444413017417e-09,9.194851263906621e-05,1.3947197831435324e-08,1.6633198982281787e-10
0.000740193270393132,0.08682576094410835,3.76,0.0,0.002705519508936304,0.05323393144714233,0.9044532548336353,3.732155254741124e-14,1.8577525029503395e-11,0.0003636433548576,1.0243577628903327e-05,0.16213832068198694,5.546901453954342e-05,0.062155334790768985,0.0001484169186637133,0.5646589788552714,5.137246730510171e-09,7.054116204325579e-08,1.1086699742321032e-05,1.947536551081523e-05,0.04740385279106984,3.897667647443617e-06,0.0019542897242131475,1.6366690749144745e-06,0.8601585256241243,7.617243330503871e-07,7.292813880706416e-07,4.996849738042831e-11,1.295667684233623e-08,1.4982420846329766e-06,4.3250380887993214e-09,1.1795829685362931e-09,0.0011019668327865292,2.1152108950868497e-08,0.001556928713045167,5.774095876933891e-12,9.042431028618117e-08,4.0285905916873785e-08,1.6683249163704142e-10,0.06253232411447401,0.0007661611513669918,2.396654700351734e-05,4.90569160393429e-12,0.0005177122877422141,6.648978641849637e-10,6.615970292368502e-14,8.797882163284579e-10,5.1686684947489324e-08,2.1174582797179606e-13,6.569355775735186e-14,1.598269466739268e-10,1.5892156495450695e-10,4.2989092277087855e-09,9.18029716394796e-05,1.3902637228381982e-08,1.6580056921168673e-10
0.000742077103941367,0.08682706728653662,3.76,0.0,0.002700262660262694,0.05309066544810585,0.9045623082003023,3.737350078690085e-14,1.8489008176716095e-11,0.0003628761930041485,1.0210183551145217e-05,0.16214407113449628,5.5354318490173835e-05,0.06208382396101907,0.00014784230459520252,0.5647104837151562,5.106975026764931e-09,7.02018426179588e-08,1.1064281217276333e-05,1.938591622519268e-05,0.0474069875162145,3.884986109048186e-06,0.001948748414937624,1.6291974495154479e-06,0.8602922416808843,7.583375506379053e-07,7.257928674943804e-07,4.974627667009009e-11,1.2910667547446695e-08,1.492493713669057e-06,4.305835075567054e-09,1.177001469958059e-09,0.0011001718947198484,2.102673201974733e-08,0.0015534856492920685,5.762379234091906e-12,9.00900390943623e-08,4.0149190618321987e-08,1.664564596826879e-10,0.06255937848757466,0.0007660346986396667,2.3916642752424472e-05,4.898015291378553e-12,0.0005178551185149061,6.646752709809247e-10,6.587075319712463e-14,8.764638832947508e-10,5.1539629872183434e-08,2.1057187988623257e-13,6.53293446579983e-14,1.5895809155946718e-10,1.5854311898983816e-10,4.290408489858431e-09,9.16579759543105e-05,1.3858338066137032e-08,1.6527226649107823e-10
0.0007439609374896019,0.08682836757482264,3.76,0.0,0.0026950280517455834,0.05294810250487835,0.9046707872899831,3.7341644852948226e-14,1.8401097103650926e-11,0.00036211237708809197,1.0176982869051357e-05,0.16214980366452716,5.524010173023427e-05,0.06201263675981814,0.0001472710409461864,0.5647617937972713,5.076953969500079e-09,6.986491251704483e-08,1.1041958678704345e-05,1.929710010599881e-05,0.04741012961152014,3.872380432054601e-06,0.0019432365669204209,1.6217779807725335e-06,0.8604252712901357,7.54972640708234e-07,7.223288869982852e-07,4.9525681627430845e-11,1.2864934097519097e-08,1.4867777703758278e-06,4.286772480001858e-09,1.1744342362432165e-09,0.001098385643828714,2.090235908462716e-08,0.001550058424607268,5.750725492471388e-12,8.975787135855345e-08,4.001330090904819e-08,1.660821871025172e-10,0.06258633342669681,0.000765909344194922,2.3866975792497956e-05,4.8903786947346675e-12,0.0005179980783104777,6.644542694440111e-10,6.558370079523354e-14,8.731602359373689e-10,5.139328244587406e-08,2.094069029306783e-13,6.496791481135904e-14,1.5809586277616774e-10,1.5816654172328564e-10,4.281941994908426e-09,9.151352203626165e-05,1.3814298148169673e-08,1.6474705546545633e-10
0.0007458447710378368,0.08682966185197043,3.76,0.0,0.0026898155371777887,0.05280623757653608,0.904778696312138,3.6863522749753117e-14,1.8313785184474828e-11,0.00036135188526854244,1.0143974005187828e-05,0.16215551844607526,5.512636132400365e-05,0.06194177086712927,0.00014670310128013706,0.5648129103439659,5.047180896171008e-09,6.95303496030185e-08,1.101973150069166e-05,1.920891106825886e-05,0.047413278990265484,3.859849978841336e-06,0.001937753951956243,1.6144101858958188e-06,0.8605576195054596,7.516294188772239e-07,7.188892188607216e-07,4.930669614200409e-11,1.281947424818431e-08,1.4810940145581782e-06,4.2678489106508425e-09,1.1718811512141196e-09,0.0010966080143742156,2.0778979994586335e-08,0.0015466469250735174,5.739134147069043e-12,8.942778868596174e-08,3.987822974511861e-08,1.6570966109108173e-10,0.06261318954574328,0.000765785078403421,2.3817544369484405e-05,4.882781507570307e-12,0.0005181411638617196,6.642348461334389e-10,6.529852930244261e-14,8.698771245089193e-10,5.124764087817779e-08,2.082508044902961e-13,6.460923948042478e-14,1.572401918739393e-10,1.5779181898763634e-10,4.273509540020617e-09,9.136960637179942e-05,1.3770515300703223e-08,1.6422491021064762e-10
0.0007477286045860718,0.08683095016045542,3.76,0.0,0.002684624971827505,0.052665065675359925,0.9048860394313231,3.6606474354911145e-14,1.8227069383516704e-11,0.00036059469591577764,1.0111155398672036e-05,0.16216121565051175,5.501309436494043e-05,0.06187122398807388,0.00014613845945574843,0.5648638345851482,5.0176531793002e-09,6.919813200273337e-08,1.0997599063237349e-05,1.912134310789948e-05,0.04741643556640518,3.847394118835818e-06,0.001932300344441113,1.6070935875490425e-06,0.8606892913259543,7.483077025154291e-07,7.154736379401492e-07,4.9089304309191086e-11,1.2774285776452291e-08,1.475442208301031e-06,4.249062993839285e-09,1.169342099972152e-09,0.0010948389413714876,2.0656584727430887e-08,0.0015432510380406796,5.7276046984953466e-12,8.909977288829314e-08,3.974397016253116e-08,1.6533886898462052e-10,0.06263994745278575,0.0007656618917506762,2.3768346748026227e-05,4.8752234265495216e-12,0.000518284371946583,6.64016987759668e-10,6.501522246659372e-14,8.666143817227752e-10,5.110270127709114e-08,2.0710349741921958e-13,6.42532916334919e-14,1.563910144329108e-10,1.574189367725448e-10,4.265110924151267e-09,9.122622548527684e-05,1.3726987373055388e-08,1.6370580507790105e-10
0.0007496124381343067,0.08683223254261693,3.76,0.0,0.002679456212051592,0.05252458185286864,0.9049928207789527,3.6777503306250417e-14,1.814094508278176e-11,0.0003598407875464919,1.007852550482696e-05,0.16216689544727717,5.4900297980148124e-05,0.061800993846319846,0.0001455770895501424,0.5649145677415721,4.988368225215487e-09,6.886823807953798e-08,1.0975560754067062e-05,1.9034390283061417e-05,0.04741959925440033,3.835012227642318e-06,0.0019268755206913676,1.599827713463976e-06,0.8608202917105313,7.450073107625082e-07,7.120819214992696e-07,4.8873490414290715e-11,1.2729366481116704e-08,1.4698221153504975e-06,4.230413372297514e-09,1.1668169687104571e-09,0.0010930783603908551,2.0535163377066762e-08,0.0015398706517846718,5.716136652016987e-12,8.877380597197206e-08,3.9610515268279777e-08,1.649697982249342e-10,0.06266660775160947,0.0007655397748058397,2.3719381207399537e-05,4.867704151106032e-12,0.0005184276993762476,6.638006811570769e-10,6.4733764195869e-14,8.633718108242785e-10,5.095845638560937e-08,2.0596489938552882e-13,6.390004572719706e-14,1.555482694971823e-10,1.5704788118889618e-10,4.2567459473401864e-09,9.10833759286228e-05,1.3683712238423929e-08,1.6318971470326486e-10
0.0007514962716825416,0.08683350904016139,3.76,0.0,0.0026743091154761696,0.05238478120633707,0.9050990444477967,3.672541914327091e-14,1.805540482360633e-11,0.0003590901388653899,1.0046082795105912e-05,0.16217255800354793,5.478796931485813e-05,0.06173107818716343,0.00014501896589705682,0.5649651110233338,4.959323471875651e-09,6.854064644120822e-08,1.0953615965704041e-05,1.8948046723291545e-05,0.04742276996930791,3.822703687664404e-06,0.0019214792592606193,1.592612096887584e-06,0.8609506255712476,7.417280647772774e-07,7.087138493831206e-07,4.8659238931473447e-11,1.2684714184679625e-08,1.4642335018126006e-06,4.211898705070183e-09,1.1643056448336124e-09,0.0010913262076492332,2.041470615695303e-08,0.0015365056556594279,5.704729518109441e-12,8.84498701444685e-08,3.947785824439387e-08,1.6460243637650117e-10,0.06269317104099749,0.0007654187182342254,2.3670646044292646e-05,4.860223383726899e-12,0.0005185711430004344,6.635859132950327e-10,6.445413858194466e-14,8.601492353496326e-10,5.081490100227208e-08,2.0483492587828245e-13,6.354947554033731e-14,1.5471189454220383e-10,1.5667863848845594e-10,4.248414411200599e-09,9.09410542858133e-05,1.3640687792703882e-08,1.6267661399347036e-10
0.0007533801052307766,0.08683477969451722,3.76,0.0,0.002669183541036815,0.05224565888025335,0.9052047144907726,3.6271606672371615e-14,1.797044284715908e-11,0.00035834272876822496,1.0013825755717961e-05,0.16217820348419223,5.467610552450179e-05,0.06166147477819966,0.00014446406309548057,0.5650154656295023,4.930516391347042e-09,6.821533594164822e-08,1.0931764093418523e-05,1.8862306631593804e-05,0.04742594762680357,3.8104678877031316e-06,0.0019161113410066466,1.585446276451137e-06,0.8610802977718415,7.384697874886841e-07,7.053692040154995e-07,4.8446534528401263e-11,1.2640326729858733e-08,1.458676135974147e-06,4.193517667913796e-09,1.1618080169489565e-09,0.0010895824200303958,2.029520340066556e-08,0.0015331559401376353,5.693382812459969e-12,8.812794780489833e-08,3.934599234718014e-08,1.6423677112987214e-10,0.06271963791454521,0.000765298712802171,2.362213957238004e-05,4.8527808298538255e-12,0.0005187146997091635,6.633726712780117e-10,6.41763298801783e-14,8.5694650319877e-10,5.0672032421405207e-08,2.0371349042586873e-13,6.320155424529727e-14,1.5388182565904142e-10,1.5631119506527941e-10,4.24011611895473e-09,9.079925717375204e-05,1.3597911953079006e-08,1.6216647810913898e-10
0.0007552639387790115,0.08683604454668273,3.76,0.0,0.0026640793489522926,0.052107210065365214,0.9053098349217565,3.603002432946858e-14,1.7886056128640932e-11,0.0003575985363302146,9.981752888988947e-06,0.16218383205183315,5.456470379258759e-05,0.061592181408860594,0.00014391235600194692,0.565065632748327,4.901944488050283e-09,6.78922856773183e-08,1.0910004538536624e-05,1.877716428177328e-05,0.04742913214317209,3.79830422312144e-06,0.0019107715490424085,1.5783297960389968e-06,0.8612093131287163,7.352323035948579e-07,7.020477702870478e-07,4.823536206230598e-11,1.2596201980874544e-08,1.4531497880959274e-06,4.175268952959503e-09,1.1593239748444254e-09,0.0010878469350707046,2.0176645559997895e-08,0.0015298213967873142,5.682096055869421e-12,8.7808021549929e-08,3.9214910906840576e-08,1.638727902990905e-10,0.06274600896076368,0.0007651797493754911,2.357386012186739e-05,4.845376197892642e-12,0.000518858366431884,6.631609423477771e-10,6.390032250828115e-14,8.537634461741792e-10,5.052984601544449e-08,2.0260051065233903e-13,6.285625628719082e-14,1.5305800193079842e-10,1.559455374523601e-10,4.23185087529644e-09,9.065798124175294e-05,1.3555382659596119e-08,1.6165928248355733e-10
0.0007571477723272464,0.08683730363736068,3.76,0.0,0.0026589964005572187,0.05196942999263399,0.9054144097206678,3.6198289545038216e-14,1.7802240253785765e-11,0.00035685754078364657,9.949862712646055e-06,0.16218944386713693,5.4453761332286346e-05,0.061523195887559216,0.00014336381969723303,0.5651156135586743,4.873605297265965e-09,6.75714749728759e-08,1.0888336709113478e-05,1.869261401038579e-05,0.047432323435234555,3.786212095409962e-06,0.0019054596684426504,1.5712622044111843e-06,0.861337676417123,7.320154395385194e-07,6.987493353936782e-07,4.802570656916431e-11,1.2552337823312048e-08,1.4476542303203097e-06,4.157151267777827e-09,1.156853409379365e-09,0.001086119690872951,2.005902319843545e-08,0.0015265019181217123,5.6708687737402465e-12,8.749007416122297e-08,3.908460732242881e-08,1.6351048180562017e-10,0.06277228476375593,0.000765061818904958,2.3525806038083635e-05,4.838009198937616e-12,0.0005190021401320486,6.629507138681148e-10,6.362610104180571e-14,8.505998789373135e-10,5.0388335138245245e-08,2.014959076669521e-13,6.251355719118437e-14,1.5224036496909514e-10,1.555816523050506e-10,4.223618486159324e-09,9.051722316714161e-05,1.3513097874386617e-08,1.6115500281339326e-10
0.0007590316058754814,0.08683855700666471,3.76,0.0,0.0026539345585564894,0.05183231394241168,0.905518442825734,3.6064094183889436e-14,1.771898779194928e-11,0.00035611972156923547,9.918153760862438e-06,0.1621950390883646,5.4343275376360486e-05,0.06145451604601474,0.00014281842953783012,0.5651654092278879,4.8454963865276415e-09,6.725288339671914e-08,1.0866760018222975e-05,1.8608650228409285e-05,0.047435521420475336,3.7741909130736455e-06,0.0019001754866873094,1.5642430559167067e-06,0.8614653923617847,7.288190238154256e-07,6.954736891614919e-07,4.781755327620735e-11,1.2508732166907656e-08,1.442189237309468e-06,4.139163336461093e-09,1.1543962126806404e-09,0.001084400626234635,1.994232699777209e-08,0.0015231973978160852,5.659700496950775e-12,8.717408862508654e-08,3.895507506931714e-08,1.6314983370258061e-10,0.06279846590220003,0.0007649449124450645,2.3477975684916424e-05,4.83067954731837e-12,0.000519146017814488,6.627419733453347e-10,6.335365024271607e-14,8.474556394773897e-10,5.0247495530631144e-08,2.003995998354417e-13,6.217343162806861e-14,1.5142885440015908e-10,1.552195264282306e-10,4.215418759307652e-09,9.037697966193154e-05,1.3471055582910238e-08,1.6065361507352566e-10
0.0007609154394237163,0.08683980469451906,3.76,0.0,0.0026488936869533217,0.05169585724183313,0.9056219381357178,3.5575763213264694e-14,1.7636293644339662e-11,0.00035538505832228916,9.886624582077643e-06,0.16220061787152776,5.423324316835815e-05,0.06138613973799924,0.00014227616114001658,0.565215020912367,4.817615355714131e-09,6.693649075611349e-08,1.0845273881777275e-05,1.852526741677999e-05,0.047438726017013,3.7622400907835983e-06,0.0018949187935290426,1.5572719100685881e-06,0.8615924656395961,7.256428865951962e-07,6.922206238730796e-07,4.76108875956018e-11,1.2465382940630664e-08,1.436754585787491e-06,4.121303899073445e-09,1.1519522780452586e-09,0.0010826896806106659,1.9826547755554382e-08,0.001519907730652057,5.648590761462981e-12,8.68600481124171e-08,3.882630769520321e-08,1.6279083416742179e-10,0.06282455294960929,0.0007648290211500409,2.3430367442974973e-05,4.8233869602326236e-12,0.0005192899965233121,6.625347084182454e-10,6.308295502805105e-14,8.443305896853043e-10,5.0107325384792815e-08,1.9931150365019612e-13,6.183585368995023e-14,1.5062340853217765e-10,1.54859146766118e-10,4.207251504180035e-09,9.02372474712122e-05,1.3429253791154019e-08,1.6015509548364305e-10
