Time (s),Volume (m^3),N2,Ne,C2H6(1),O2(2),H2O(3),C(4),CH(5),CH3(18),C2H5(31),CH4(30),H(6),C2H4(29),HO2(12),H2(9),C2H5O2(40),CH3O2(36),C2H3(28),H2O2(13),C2H2(22),OH(8),CH2O(19),HCO(16),CO(14),O(7),CH2CHO(34),C2H5O(43)
6.68609042674673e-08,0.10798487171646612,3.76,0.0,0.5304121531521784,0.9968405723308614,0.0032199582580262455,3.2219002254285794e-11,3.186157426347983e-09,0.02238891630308784,0.003766816587935386,0.00994149642294057,0.0056876327210245705,0.02856213861722846,0.0006927655383821893,0.01904545876010097,1.7065335986964299e-06,5.505119930984635e-06,7.58704643831204e-05,2.2596775251991053e-05,9.821217616355666e-05,0.0010711632780194505,0.00022233985734105416,2.1232484793580652e-05,5.3794049213836206e-05,0.00027532825675196683,9.870214992437438e-06,2.1004811721661868e-08
6.755338580178266e-08,0.10800206754756263,3.76,0.0,0.5294355314671157,0.9967545872807536,0.003322472348759682,3.310909928698322e-11,3.2242578884126194e-09,0.02258386321626321,0.00381339911653142,0.010124091926526298,0.005771805210089295,0.029288530957624594,0.0007088818198520887,0.019566278406768868,1.7277249708121595e-06,5.55240012454231e-06,7.933375388929677e-05,2.3492656883407706e-05,0.00010406850446170522,0.0010912515841200118,0.000228453093602076,2.2289979577664175e-05,5.66094814829468e-05,0.0002800304702205922,1.0388003513767417e-05,2.1273554863230724e-08
6.824586733609802e-08,0.10801942965079972,3.76,0.0,0.5284494253200617,0.9966673522384135,0.0034268236494322825,3.4013189205614934e-11,3.2627527376147882e-09,0.022779241179456254,0.0038595441718067875,0.010308025109469952,0.005855603124632493,0.030023431218250986,0.000725141939459745,0.02009395499162764,1.7487069161153847e-06,5.5997412559797505e-06,8.289948765477125e-05,2.4413628953537016e-05,0.00011019179366695333,0.001111363438333967,0.00023469288292966926,2.3384308737737075e-05,5.954439147777281e-05,0.000284732493361796,1.092478547637089e-05,2.1540253463414013e-08
6.893834887041338e-08,0.10803695633121996,3.76,0.0,0.5274539315540989,0.9965788710969622,0.003533010751484242,3.49313141094058e-11,3.3016468438644104e-09,0.022975062119699116,0.0039052399989482596,0.010493291376888089,0.005939006823581906,0.030766738634585115,0.0007415423534518222,0.020628423971101456,1.76947379318751e-06,5.6471467285857764e-06,8.656844160055665e-05,2.535999117738912e-05,0.0001165899597233655,0.0011314936170983402,0.00024106093403667263,2.4516054690955463e-05,6.260250327039798e-05,0.0002894333347553916,1.1480875591827023e-05,2.180484665323606e-08
6.963083040472874e-08,0.108054645853213,3.76,0.0,0.5264491495272894,0.9964891479864671,0.0036410317069636,3.5863513031644536e-11,3.3409447562489017e-09,0.02317133648933223,0.003950475365922273,0.010679886136717548,0.006021997395737592,0.03151835013594116,0.0007580794889894921,0.021169618986341905,1.7900202114093794e-06,5.694619575470498e-06,9.034132709947677e-05,2.6332034407494914e-05,0.00012327098136157938,0.0011516369904566333,0.00024755894335125696,2.5685785169270498e-05,6.578759763657266e-05,0.000294132030108094,1.2056579736893167e-05,2.206727626743277e-08
7.03233119390441e-08,0.10807249644247365,3.76,0.0,0.525435181007559,0.9963981872646661,0.0037508840394054675,3.6809821787962455e-11,3.3806507037333094e-09,0.023368073279843894,0.003995239563320249,0.010867804789510615,0.00610455666200577,0.0322781604563188,0.0007747497482178014,0.0217174719492831,1.8103410311886316e-06,5.74216246207303e-06,9.421879047720623e-05,2.733004038943388e-05,0.00013024289524873564,0.0011717885253885016,0.0002541885936809663,2.689405264240133e-05,6.910351066991034e-05,0.0002988276426369166,1.2652194556628612e-05,2.2327486841021725e-08
7.101579347335946e-08,0.10809050628795472,3.76,0.0,0.5244121300672896,0.9963059935077169,0.0038625647550570353,3.777027283084765e-11,3.4207685963885327e-09,0.023565280038054404,0.0040395224032765955,0.011057042718424514,0.006186667176234884,0.03304606224510348,0.0007915495122678001,0.02227191312855318,1.8304313637291277e-06,5.789777689306159e-06,9.820141264317763e-05,2.8354281532206598e-05,0.0001375137910962241,0.0011919432889066423,0.0002609515528897356,2.814139377182828e-05,7.255413233095878e-05,0.0003035192633936872,1.3268007085696661e-05,2.2585425601132298e-08
7.170827500767482e-08,0.10810867354381173,3.76,0.0,0.5233801029778147,0.9962125715009917,0.003976070354422239,3.8744895111040734e-11,3.461302027129074e-09,0.02376296288454285,0.004083314217492937,0.011247595279423293,0.006268312224697127,0.03382194617742498,0.0008084751451850363,0.022832871235088835,1.8502865703578107e-06,5.837467197314394e-06,0.00010228970884957014,2.9405020693656675e-05,0.00014509180673486473,0.0012120964509188602,0.0002678494725901817,2.9428328896609265e-05,7.614340493401112e-05,0.0003082060115314945,1.390429438857666e-05,2.2841042454273636e-08
7.240075654199018e-08,0.10812699633133574,3.76,0.0,0.522339208104,0.9961179262299311,0.004091396844099732,3.9733713946397365e-11,3.5022542739406084e-09,0.023961126534209704,0.00412660585440403,0.011439457791708999,0.006349475824261885,0.03460570106398775,0.000825522997778443,0.023400273507305443,1.8699022614253748e-06,5.88523256982034e-06,0.00010648412857617735,3.0482510981097537e-05,0.00015298512316702163,0.0012322432868540991,0.000274883986853399,3.075536155170088e-05,7.98753215746425e-05,0.00031288703451406053,1.4561323219343238e-05,2.309428996922997e-08
7.309323807630554e-08,0.10814547274087179,3.76,0.0,0.5212895557990903,0.9960220628709687,0.004208539748887762,4.073675089874082e-11,3.5436283025766287e-09,0.024159774318864957,0.0041693886755224474,0.011632625528398187,0.006430142719310421,0.03539721396019471,0.0008426894113840738,0.02397404579568144,1.8892742947979878e-06,5.93307503903307e-06,0.00011078505553856063,3.158699556725161e-05,0.00016120195960499112,0.0012523791800520404,0.00028205671093841793,3.2122978019344156e-05,8.375392450106981e-05,0.00031756150826919616,1.5239349701595134e-05,2.3345123355786026e-08
7.447820114493626e-08,0.10818287864394024,3.76,0.0,0.5191644296246415,0.9958267034965012,0.004448254568806201,4.278554595637052e-11,3.6276520273561295e-09,0.024558528858272855,0.004253395852639826,0.0120228574836171,0.00658992898108765,0.037003053872437394,0.0008773632613237404,0.02514039738332232,1.927272044828802e-06,6.028994473278756e-06,0.00011970763836609177,3.387786969462889e-05,0.0001786392306185175,0.0012926002232382858,0.00029682314814034774,3.498181888394657e-05,9.196759370385075e-05,0.0003268876545313569,1.6659365239738418e-05,2.3839381622457575e-08
7.57246679067039e-08,0.10821704961944452,3.76,0.0,0.5172230097404822,0.9956467697241042,0.00467015572765275,4.4678223000782134e-11,3.7047393532791536e-09,0.024919069697800753,0.004327185832560636,0.012378481432992864,0.006731899560947261,0.038473676989713566,0.0009089384349751144,0.02621112992702675,1.9606001491223877e-06,6.115591002872794e-06,0.00012810472767879822,3.603420739467093e-05,0.00019552227501793012,0.0013287177038652396,0.0003106013947264455,3.769808352775209e-05,9.990306074618823e-05,0.0003352511058064986,1.8011532862818314e-05,2.427556150522422e-08
7.697113466847154e-08,0.10825168741629118,3.76,0.0,0.5152550118786008,0.9954629776423854,0.004897851778434383,4.6617119218277325e-11,3.783225480856269e-09,0.025281170511274962,0.004399215807933581,0.012738257762960514,0.0068720562400614036,0.03996761063736394,0.000940840791641619,0.027301293478851258,1.9930854575066774e-06,6.202441050782366e-06,0.00013684988798581547,3.828131819708116e-05,0.00021358257192434732,0.0013647330663074013,0.0003248515725037493,4.055257360583759e-05,0.0001083787200533296,0.00034358182740896673,1.9435200881384155e-05,2.4703340684967472e-08
7.821760143023918e-08,0.10828678002161422,3.76,0.0,0.5132611378953441,0.9952753631892799,0.0051313008708633884,4.860221157912678e-11,3.863116924429152e-09,0.02564480433680909,0.004469453203308632,0.013102156112758525,0.007010335533205229,0.04148414663791348,0.0009730491123766966,0.028410416236494554,2.0247124306032516e-06,6.289539920951863e-06,0.00014594302247380428,4.0620242417154324e-05,0.0002328687861557584,0.0014006235175907295,0.0003395822629030795,4.3547454515277325e-05,0.00011741969094127523,0.0003518760436125358,2.0931444174506386e-05,2.5122549292836142e-08
7.946406819200682e-08,0.10832231524630069,3.76,0.0,0.5112421024026244,0.9950839636242108,0.005370457126110107,5.0633430985139895e-11,3.9444172735787894e-09,0.026009932068836204,0.004537870296938812,0.013470144994097948,0.007146680969920989,0.043022566671826225,0.0010055423445082163,0.029538018233000493,2.0554678859897664e-06,6.376879782069993e-06,0.00015538338361181745,4.305190671118162e-05,0.00025342959288783394,0.001436367507705037,0.00035480175752379897,4.6684686530946935e-05,0.00012705146295431498,0.0003601302720093468,2.2501207928654546e-05,2.5533042272928502e-08
8.071053495377446e-08,0.10835828074982688,3.76,0.0,0.50919863095594,0.9948888173796087,0.0056152708886155565,5.2710661538142735e-11,4.027127303540372e-09,0.026376503126925736,0.004604444047564013,0.013842191666814378,0.007281042871188806,0.04458214409347632,0.0010382996549593532,0.03068361273597725,2.0853409170349815e-06,6.4644498303704965e-06,0.00016516959094501255,4.557712314569236e-05,0.00027531358886294214,0.0014719447366336885,0.00037051803902815627,4.996602204130867e-05,0.00013729985845541153,0.00036834131834270924,2.4145305263555885e-05,2.5934698457721563e-08
8.19570017155421e-08,0.10839466407580828,3.76,0.0,0.5071314583004009,0.9946899639187656,0.005865688978156859,5.483374014427185e-11,4.111245093626468e-09,0.026744456152583362,0.004669155907355946,0.014218262026512052,0.007413378103227126,0.04616214567630267,0.001071300479520856,0.031846707589873964,2.1143228046007356e-06,6.552236461193874e-06,0.00017529965162939415,4.819658874890819e-05,0.0002985692059484048,0.0015073361544586316,0.0003867387632948534,5.339300389510096e-05,0.00014819099450297504,0.00037650627006208714,2.586441560849659e-05,2.632741957792321e-08
8.320346847730973e-08,0.10843145267783919,3.76,0.0,0.5050413266785355,0.9944874436001899,0.006121654940857873,5.7002456449102145e-11,4.196766152022919e-09,0.02711371972593561,0.00473199162404731,0.014598320504064165,0.007543649812863055,0.047761833284452666,0.0011045245681341163,0.03302680649929296,2.142406923030402e-06,6.640223447201623e-06,0.00018577098335623707,5.091088551325508e-05,0.00032324462734067863,0.001542523955137037,0.00040347124286113135,5.6966964791238874e-05,0.00015975124424038315,0.0003846224887737322,2.7659083795266415e-05,2.6711129217880063e-08
8.444993523907737e-08,0.10846863394862828,3.76,0.0,0.5029289842049909,0.99428129754882,0.0063831092980615005,5.9216553086881e-11,4.283683545598553e-09,0.027484213097379213,0.004792941033980609,0.014982329977299001,0.0076718271468954324,0.04938046546619007,0.0011379520261053811,0.03422341024965072,2.169588641306128e-06,6.72839212188978e-06,0.00019658043941309905,5.372048083802971e-05,0.0003493877067455211,0.001577491564197705,0.00042072243171945354,6.068902769061895e-05,0.00017200719796573255,0.0003926876016784714,2.952971986273783e-05,2.708577172664007e-08
8.569640200084501e-08,0.10850619524545915,3.76,0.0,0.5007951833116714,0.9940715675342517,0.006649989791792413,6.147572621667025e-11,4.371988033101937e-09,0.027855846926858586,0.00485199784884152,0.015370251694741032,0.0077978849594756575,0.05101729896653854,0.0011715633513236972,0.035436017863281995,2.1958652207494353e-06,6.816721566408766e-06,0.00020772433548577317,5.6625728379926436e-05,0.0003770458908230943,0.001612223620936981,0.00043849891149544434,6.456010717841036e-05,0.00018498562410690036,0.0004006994921579639,3.147659953656341e-05,2.7451311102267206e-08
8.694286876261265e-08,0.10854412391522898,3.76,0.0,0.49864067926659167,0.9938582958561321,0.006922231625703157,6.377962632464351e-11,4.461668200615924e-09,0.028228524024859317,0.004909159438192175,0.015762045211337068,0.007921803510770166,0.05267159015678948,0.0012053394675339134,0.036664127689152254,2.2212357103245264e-06,6.905188798066427e-06,0.00021919847787221672,5.962686928514939e-05,0.0004062661451512348,0.0016467059556032207,0.0004568068790335009,6.858091171581001e-05,0.00019871343029901308,0.00040865628964526526,3.3499865351723925e-05,2.7807729856748812e-08
8.818933552438029e-08,0.10858240731745553,3.76,0.0,0.4964662287684354,0.9936415252367496,0.007199767700550904,6.612785927249582e-11,4.552710598182491e-09,0.02860214008958381,0.004964426609820484,0.016157668335937465,0.00804356816004477,0.05434259637985339,0.0012392617537641557,0.037907238425434586,2.2457008405359707e-06,6.993768958994347e-06,0.00023099819279664486,6.272403377441862e-05,0.0004370948838934654,0.0016809255620956842,0.0004756521353981854,7.275194671162459e-05,0.00021321762474692412,0.00041655635891555044,3.559952837848322e-05,2.815502787087775e-08
8.943580228614793e-08,0.10862103284607094,3.76,0.0,0.4942725886181736,0.9934212987208165,0.007482528843408627,6.851998756970656e-11,4.645099876561177e-09,0.028976584435752132,0.005017803389566607,0.016557077090278944,0.008163169055771302,0.05602957721096211,0.0012733120700123386,0.039164850074640746,2.2692629167522256e-06,7.0824355036950844e-06,0.00024311835655015305,6.591724305468034e-05,0.000469577903316391,0.0017148705666600744,0.0004950400762926899,7.707351834817986e-05,0.00022852527803259528,0.00042439828891606044,3.7775470513133057e-05,2.849322125153147e-08
9.068226904791557e-08,0.10865998794957445,3.76,0.0,0.49206051446839516,0.9931976595823712,0.0077704440299016546,7.095553184215084e-11,4.738818923095512e-09,0.029351740710766825,0.005069296802234429,0.016960225679126653,0.008280600825224737,0.05773179563393794,0.0013074727793242736,0.04043646483158007,2.2919257127702724e-06,7.171160384254087e-06,0.0002555534261822025,6.920641152956132e-05,0.0005037603192656632,0.0017485301930770787,0.0005149756838846478,8.154573809141108e-05,0.0002446634855188975,0.000432180881251025,4.002744729104789e-05,2.88223411973797e-08
9.192873580968321e-08,0.10869926014979703,3.76,0.0,0.4898307596505329,0.9929706512386909,0.008063440598834022,7.343397246854329e-11,4.8338489958130106e-09,0.02972748759437288,0.00511891665505707,0.01736706647117993,0.008395862265858972,0.05944851913371413,0.0013417267664113533,0.0417215879047881,2.3136943653706457e-06,7.259914232099304e-06,0.00026829747047570085,7.25913492800766e-05,0.0005396865086811216,0.0017818947248380488,0.0005354635200212881,8.616852781310741e-05,0.000261659330492796,0.0004399031384317269,4.23550911772537e-05,2.9142432877742503e-08
9.317520257145085e-08,0.10873883705918107,3.76,0.0,0.48758407407961285,0.9927403171710686,0.008361444458657295,7.59547513576427e-11,4.93016985501274e-09,0.030103699478330255,0.005166675325047517,0.017777549990283924,0.008508956040582074,0.0611790207063551,0.001376057452972963,0.0430197282725103,2.334575270538636e-06,7.348666535297146e-06,0.00028134420095312664,7.607176478666893e-05,0.0005774000551972849,0.0018149554647988182,0.000556507720806687,9.094162545131327e-05,0.0002795398481800041,0.0004475642519964835,4.475791528730145e-05,2.9453554335102943e-08
9.442166933321849e-08,0.10877870639667202,3.76,0.0,0.4853212032356466,0.992506700852258,0.008664380285340025,7.85172738409521e-11,5.02775989168284e-09,0.030480247123156928,0.0052125875513648065,0.01819162491644774,0.008619888378781339,0.06292257978830477,0.0014104488098981094,0.04433039937470293,2.354575981928248e-06,7.43738581051668e-06,0.00029468700268803314,7.964726786450987e-05,0.0006169436988406699,0.001847704692782076,0.0005781119925061607,9.586459113597156e-05,0.0002983319907480905,0.00045516359059646845,4.723531749059043e-05,2.9755775416791392e-08
9.566813609498613e-08,0.10881885600222675,3.76,0.0,0.48304288722031297,0.9922698456803674,0.008972171711299784,8.112091065615755e-11,5.126596252157514e-09,0.030856998289517,0.00525667023364923,0.018609238096133986,0.008728668784678444,0.06467848310701911,0.0014448853665283182,0.045653119742861084,2.3737051120613973e-06,7.526039768929471e-06,0.00030831896472138435,8.331737278495819e-05,0.0006583592898035097,0.0018801356215745173,0.0006002796087360417,0.00010093681370878815,0.0003180625933995361,0.00046270068813388237,4.978658484834754e-05,3.004917673674383e-08
9.691460285675377e-08,0.10885927385000323,3.76,0.0,0.48074985988719365,0.9920297949189583,0.00928474150515003,8.376499999701205e-11,5.226654958519244e-09,0.031233818342292437,0.005298942237123284,0.019030334561259694,0.008835309754348522,0.06644602545546609,0.0014793522171682929,0.046987413569745264,2.3919722366788755e-06,7.61459547543571e-06,0.0003222329099041,8.708150155707151e-05,0.0007016877462473478,0.0019122423517390586,0.0006230134088915282,0.00010615751756877913,0.00033875834164217666,0.00047017523202965843,5.241089833908814e-05,3.033384867393353e-08
9.81610696185214e-08,0.10889994806027294,3.76,0.0,0.4784428480435231,0.9917865916430773,0.009602011742092055,8.6448849606652e-11,5.327911024356648e-09,0.031610570825769825,0.0053394242051210015,0.01945485755632833,0.008939826502531716,0.06822451039324347,0.0015138350250339463,0.048332811221291,2.409387802591782e-06,7.703019500715716e-06,0.0003364214240063705,9.093898734395546e-05,0.0007469690160675611,0.0019440198256372972,0.0006463157977605124,0.00011152576977742788,0.0003604457398118679,0.00047758705168937036,5.510733782516665e-05,3.060989041252832e-08
