Time (s),Volume (m^3),N2,Ne,C2H6(1),O2(2),H2O(3),C(4),CH(5),CH3(18),C2H5(31),CH4(30),C2H4(29),H(6),H2(9),C2H3(28),C2H2(22),HO2(12),CH3O2(36),C2H5O2(40),OH(8),O(7),CH2O(19),H2O2(13),HCO(16)
2.196447822857819e-08,0.8388430277858846,3.76,0.0,0.8501417606843158,0.9999970452045709,7.736078864098333e-08,3.8026608802558225e-16,4.434314408744533e-11,0.00202609307880515,3.344744318059325e-05,3.715810193210928e-05,1.2091933658761386e-05,1.3501973668126751e-05,2.1548736208411888e-06,1.4086584343427256e-11,7.701663966486971e-13,2.380591655652435e-06,5.33588948524614e-08,2.122130246061094e-09,4.733606866072062e-07,1.2764304065848726e-07,3.519847597388944e-07,3.541183078002707e-09,1.3855833726147876e-11
2.223699673296261e-08,0.8388450060001966,3.76,0.0,0.850127886844087,0.9999969990326729,8.043054157427893e-08,4.0191440081958605e-16,4.511632708828323e-11,0.0020507456577927388,3.413103899215341e-05,3.807944183003457e-05,1.2490286924423244e-05,1.3860958910171156e-05,2.234321020886596e-06,1.4947286648360864e-11,8.265278291267111e-13,2.410849702036136e-06,5.438006854800862e-08,2.1746248813985266e-09,4.866597069047701e-07,1.3204206249837401e-07,3.6071880904982474e-07,3.6301451516260944e-09,1.4453804672812778e-11
2.250951523734703e-08,0.8388469853803665,3.76,0.0,0.8501139998970497,0.9999969525642518,8.358604699753375e-08,4.2451914166461504e-16,4.589094991419387e-11,0.002075386442487407,3.4819930386184314e-05,3.9011905514884426e-05,1.2896731186009378e-05,1.4225770023269796e-05,2.3158684901557905e-06,1.5850269211175345e-11,8.863146321748948e-13,2.4411337808227645e-06,5.5405248866192943e-08,2.227663617471395e-09,5.001931994169583e-07,1.3654470714209119e-07,3.6955861746659974e-07,3.7202342238964974e-09,1.5071310851583817e-11
2.278203374173145e-08,0.838848965935542,3.76,0.0,0.8501000998131022,0.9999969057965993,8.682880976765833e-08,4.481103385549942e-16,4.666695101073617e-11,0.0021000154368428334,3.551408612002982e-05,3.995548726893738e-05,1.331132874408126e-05,1.4596432808909948e-05,2.399549837312004e-06,1.6797127387082947e-11,9.496942687172226e-13,2.471444187761902e-06,5.6434333730163614e-08,2.2812426567468535e-09,5.139634734804739e-07,1.4115223689686946e-07,3.785041423173628e-07,3.811451487521619e-09,1.5708826016568328e-11
2.305455224611587e-08,0.8388509476748255,3.76,0.0,0.8500861865619446,0.9999968587269917,9.016034887111057e-08,4.727185940269701e-16,4.74442727798514e-11,0.002124632644814048,3.621347555384003e-05,4.091018137648549e-05,1.3734141491467135e-05,1.4972972476840625e-05,2.485399039237972e-06,1.778949901904189e-11,1.0168405588396325e-12,2.5017812182937622e-06,5.746722387284177e-08,2.335358166891016e-09,5.279728514366436e-07,1.4586591250170748e-07,3.875553411471892e-07,3.9037981511800525e-09,1.6366832834563452e-11
2.3327070750500292e-08,0.8388529306072602,3.76,0.0,0.8500722601130837,0.9999968113526906,9.358219744005697e-08,4.983750601657762e-16,4.822285968743663e-11,0.0021492380703576064,3.691806863286371e-05,4.187598212382838e-05,1.4165230925078507e-05,1.5355413664060154e-05,2.5734502345950073e-06,1.8829064525210773e-11,1.087933696634331e-12,2.5321451673479776e-06,5.8503822572864855e-08,2.3900067634067782e-09,5.422236691026533e-07,1.5068699166628644e-07,3.967121717157572e-07,3.997275439693239e-09,1.7045822963315814e-11
2.3599589254884712e-08,0.8388549147418678,3.76,0.0,0.8500583204358767,0.9999967636709471,9.709590413150613e-08,5.251113963801478e-16,4.900265560109707e-11,0.002173831717432605,3.762783575456024e-05,4.285288379927655e-05,1.4604658236546535e-05,1.574378057454306e-05,2.6637376780107214e-06,1.9917548988662806e-11,1.1631603893543742e-12,2.5625363294520776e-06,5.954403463388394e-08,2.4451853151112664e-09,5.567182729914384e-07,1.5561672356266947e-07,4.0597459199604606e-07,4.091884593349041e-09,1.7746297371766182e-11
2.3872107759269132e-08,0.8388569000875954,3.76,0.0,0.8500443674995366,0.9999967156790028,1.007030334450522e-07,5.529597870070338e-16,4.9783604975096876e-11,0.002198413590000825,3.834274774882189e-05,4.3840880693155597e-05,1.5052484325814262e-05,1.6138096999199468e-05,2.756295733892572e-06,2.105672364353995e-11,1.2427141598736366e-12,2.592954998929788e-06,6.058776638488252e-08,2.5008904882785147e-09,5.714590188526862e-07,1.6065634903141463e-07,4.153425601797756e-07,4.187626867601708e-09,1.8468766560724964e-11
2.4144626263653552e-08,0.838858886653307,3.76,0.0,0.8500304012730826,0.9999966673740842,1.0440516416854325e-07,5.819530214478918e-16,5.056565758159528e-11,0.0022229836920255723,3.9062776034091005e-05,4.4839967097803446e-05,1.5508769694636082e-05,1.653838615052099e-05,2.851158931112282e-06,2.2248405359580867e-11,1.3267956897854749e-12,2.6234014699298278e-06,6.163492704955284e-08,2.557118611438268e-09,5.864482737398357e-07,1.6580710831004965e-07,4.248160346876684e-07,4.284503533721924e-09,1.9213750526244913e-11
2.4417144768037972e-08,0.8388608744478637,3.76,0.0,0.8500164217253482,0.9999966187534035,1.082038894327406e-07,6.121244697128673e-16,5.134876652185898e-11,0.002247542027471894,3.978789259543134e-05,4.585013730756411e-05,1.5973574461277092e-05,1.69446706860088e-05,2.948361955108379e-06,2.3494456805170957e-11,1.4156128512546723e-12,2.653876036231193e-06,6.268542844851358e-08,2.6138661445843557e-09,6.016884164021328e-07,1.71070239392524e-07,4.3439497416732406e-07,4.382515878950614e-09,1.998177885459641e-11
2.4689663272422392e-08,0.838862863480057,3.76,0.0,0.8500024288250152,0.9999965698141619,1.121008177317285e-07,6.435080240348287e-16,5.213288446761519e-11,0.002272088600307458,4.0518069872339604e-05,4.687138561878573e-05,1.6446958436846352e-05,1.735697282668612e-05,3.047939608761339e-06,2.4796787667777555e-11,1.5093807235379694e-12,2.6843789911422687e-06,6.373918400288729e-08,2.6711299676477222e-09,6.171818358430602e-07,1.7644697254949994e-07,4.4407933748839885e-07,4.481665206154552e-09,2.0773390950560296e-11
2.4962181776806812e-08,0.838864853758656,3.76,0.0,0.8499884225406431,0.9999965205535535,1.1609757388725781e-07,6.761380722642223e-16,5.291796235922486e-11,0.002296623414503227,4.1253280669079476e-05,4.790370632982429e-05,1.69289811864855e-05,1.7775314451123646e-05,3.1499267816739576e-06,2.615735649516022e-11,1.608321791672848e-12,2.7149106276305925e-06,6.479610809259005e-08,2.728907116617635e-09,6.329309291247498e-07,1.8193852692692496e-07,4.538690837427966e-07,4.5819528333021615e-09,2.158913631500212e-11
2.5234700281191232e-08,0.8388668452923407,3.76,0.0,0.8499744028406342,0.9999964709687612,1.2019579807184913e-07,7.10049578382641e-16,5.370395448632076e-11,0.002321146474032607,4.1993498267050005e-05,4.894709374104698e-05,1.7419701952875448e-05,1.819971697570362e-05,3.2543584900959486e-06,2.7578171240286207e-11,1.712666401750896e-12,2.745471238546443e-06,6.585611719585247e-08,2.787194209736539e-09,6.489381018147551e-07,1.8754611709300737e-07,4.637641722564475e-07,4.683380093692383e-09,2.2429574627719495e-11
2.5507218785575653e-08,0.8388688380897625,3.76,0.0,0.8499603696932089,0.9999964210569533,1.2439714493007457e-07,7.452781109693209e-16,5.4490819498459365e-11,0.002345657782870925,4.273869649918856e-05,5.000154215482541e-05,1.7919179605282428e-05,1.863020127612927e-05,3.3612699027052585e-06,2.9061288805128434e-11,1.8226529232968042e-12,2.7760611164692736e-06,6.691913043721392e-08,2.8459877773911783e-09,6.65205769660667e-07,1.9327095612494134e-07,4.737645625929667e-07,4.78594833647739e-09,2.3295275755600017e-11
2.5779737289960073e-08,0.8388708321595197,3.76,0.0,0.849946323066421,0.999996370815286,1.2870328388326892e-07,7.818598077155005e-16,5.52785177442326e-11,0.0023701573449958404,4.348884970275041e-05,5.106704587552975e-05,1.8427472671513683e-05,1.9066787737563205e-05,3.4706963239074463e-06,3.060881544770261e-11,1.938527774856141e-12,2.8066805535219525e-06,6.798506907776434e-08,2.9052847213297462e-09,6.817363585782106e-07,1.9911425279487015e-07,4.838702145505547e-07,4.889658926704773e-09,2.4186819885980606e-11
2.6052255794344493e-08,0.8388728275101947,3.76,0.0,0.8499322629282032,0.9999963202409077,1.3311590052177618e-07,8.198313082427129e-16,5.606700752782011e-11,0.0023946451643884303,4.424393257731546e-05,5.21435992095302e-05,1.8944639434686007e-05,1.9509496404336638e-05,3.582673144565419e-06,3.2222908643767695e-11,2.0605454973324612e-12,2.837329841382567e-06,6.905385533991073e-08,2.965082351059011e-09,6.985323022605174e-07,2.0507720513922147e-07,4.940810881570571e-07,4.9945132447131e-09,2.5104797826870125e-11
2.6324774298728913e-08,0.838874824150309,3.76,0.0,0.849918189246372,0.9999962693309601,1.3763669698199866e-07,8.592297749743263e-16,5.685624721868852e-11,0.0024191212450332985,4.500392016719618e-05,5.323119646520516e-05,1.9470737945427518e-05,1.9958346997300916e-05,3.6972358368172275e-06,3.390577899859188e-11,2.1889691555525355e-12,2.8680092715879757e-06,7.012541250202813e-08,3.0253776793789947e-09,7.155960402509876e-07,2.1116100122775548e-07,5.04397143675999e-07,5.100512685697833e-09,2.6049811262974582e-11
2.6597292803113333e-08,0.8388768220883187,3.76,0.0,0.8499041019885855,0.9999962180825726,1.422673905212874e-07,9.000929684333724e-16,5.764619910648762e-11,0.0024435855909175483,4.576878800034391e-05,5.4329831952937186e-05,2.0005825927046243e-05,2.0413358766761924e-05,3.814420002671487e-06,3.565968974599507e-11,2.3240706666779283e-12,2.898719135505972e-06,7.119966608872491e-08,3.086167428329224e-09,7.329300199651915e-07,2.173668258889225e-07,5.148183416159204e-07,5.207658660355227e-09,2.7022472739807857e-11
2.6869811307497753e-08,0.8388788213326451,3.76,0.0,0.8498900011223235,0.9999961664928609,1.470097128031764e-07,9.424592659138106e-16,5.843682956712155e-11,0.002468038206030428,4.653851214306552e-05,5.543949998510521e-05,2.0549960737967676e-05,2.0874550434892714e-05,3.934261392845035e-06,3.748695634164703e-11,2.4661309352973096e-12,2.9294597241474376e-06,7.227654422552273e-08,3.147448448378629e-09,7.505366982402711e-07,2.2369586271024096e-07,5.253446427328746e-07,5.315952595369807e-09,2.80234056914953e-11
2.7142329811882173e-08,0.8388808218916831,3.76,0.0,0.8498758866149277,0.9999961145589318,1.5186541095859674e-07,9.86367590293803e-16,5.922810461835626e-11,0.0024924790943642874,4.73130690788431e-05,5.656019487608057e-05,2.110319945417549e-05,2.1341940323941004e-05,4.05679586435429e-06,3.938994761920584e-11,2.6154398481915917e-12,2.960231328025928e-06,7.335597652447983e-08,3.20921810335405e-09,7.6841854004199e-07,2.3014928787377662e-07,5.35976008024045e-07,5.425395933095064e-09,2.9053244675546694e-11
2.7414848316266593e-08,0.838882823773811,3.76,0.0,0.8498617584336537,0.9999960622778867,1.5683624936565758e-07,1.0318573411591633e-15,6.001998723502547e-11,0.002516908259915806,4.809243554330384e-05,5.76919109422359e-05,2.1665598981893233e-05,2.1815546529673494e-05,4.182059323706953e-06,4.137108863272367e-11,2.772296484577086e-12,2.9910342373839433e-06,7.443789286369312e-08,3.2714738124201294e-09,7.865780147203087e-07,2.367282635586342e-07,5.467123987238466e-07,5.535990130578308e-09,3.0112635767281294e-11
2.7687366820651013e-08,0.8388848269873072,3.76,0.0,0.8498476165456317,0.9999960096468197,1.61924008488469e-07,1.0789684780601237e-15,6.081244227567819e-11,0.0025413257066850357,4.8876588650212603e-05,5.883464250194693e-05,2.223721597171166e-05,2.2295386787414213e-05,4.310087771430138e-06,4.343286090766618e-11,2.937009566028495e-12,3.021868742336298e-06,7.552222459660501e-08,3.3342126592879957e-09,8.050175969714655e-07,2.4343394485122424e-07,5.575537763150536e-07,5.647736659927181e-09,3.120223661473718e-11
2.7959885325035434e-08,0.8388868315404348,3.76,0.0,0.8498334609178213,0.9999959566628115,1.6713048342664639e-07,1.127741596283159e-15,6.160543989749668e-11,0.002565731438674402,4.966550602885142e-05,5.998838387558673e-05,2.2818106724748424e-05,2.2781478326724388e-05,4.440917350025898e-06,4.557780179157057e-11,3.1098977671013596e-12,3.05273513279227e-06,7.660890569453283e-08,3.3974315165465603e-09,8.23739769068489e-07,2.5026748618976007e-07,5.685001025378407e-07,5.760637009013732e-09,3.232271641783467e-11
2.8232403829419854e-08,0.8388888374414215,3.76,0.0,0.8498192915170347,0.9999959033229316,1.724574843220188e-07,1.178217875106588e-15,6.23989514631876e-11,0.0025901254598892738,5.0459165757000335e-05,6.1153129385516e-05,2.3408327238028687e-05,2.327383794279961e-05,4.574584320102078e-06,4.780850468437562e-11,3.2912896814000422e-12,3.083633698177713e-06,7.769787198838485e-08,3.461127729853174e-09,8.427470210900989e-07,2.5723003712458326e-07,5.79551339384644e-07,5.874692681572236e-09,3.347475607151795e-11
2.8504922333804274e-08,0.8388908446984626,3.76,0.0,0.8498051083099802,0.9999958496242434,1.7790683779288935e-07,1.2304390082685792e-15,6.319294652219889e-11,0.002614507774339039,5.1257546220755185e-05,6.232887335608769e-05,2.4007933300113302e-05,2.3772482144054867e-05,4.711125011907159e-06,5.0127621249739155e-11,3.4815239753916468e-12,3.114564727538198e-06,7.87890600661136e-08,3.5252989383288504e-09,8.620418481826658e-07,2.643227363165749e-07,5.907074490953367e-07,5.989905196486022e-09,3.465904849710565e-11
2.8777440838188694e-08,0.838892853319718,3.76,0.0,0.8497909112632719,0.9999957955638059,1.8348038737035576e-07,1.2844472037560956e-15,6.398739381720704e-11,0.002638878386037303,5.206062608409954e-05,6.351561011365371e-05,2.4616980511963956e-05,2.4277427183334667e-05,4.850575815434917e-06,5.2537863161105096e-11,3.680949732895051e-12,3.1455285097462155e-06,7.988240719076441e-08,3.5899426022674626e-09,8.816267488969899e-07,2.7154671127372177e-07,6.019683941600112e-07,6.106276087400734e-09,3.58762988876201e-11
2.9049959342573114e-08,0.8388948633132869,3.76,0.0,0.8497767003433915,0.9999957411386677,1.8917999232104942e-07,1.34028526437797e-15,6.478226558626924e-11,0.0026632372990009756,5.286838441131027e-05,6.471333398656497e-05,2.5235524203447957e-05,2.478868892791922e-05,4.992973223556159e-06,5.504200217596926e-11,3.889926877243257e-12,3.1765253335766773e-06,8.097785243336226e-08,3.655055773641087e-09,9.01504226403049e-07,2.789030848134424e-07,6.13334137329231e-07,6.223806903158749e-09,3.712722475575338e-11
2.9322477846957534e-08,0.8388968746872235,3.76,0.0,0.849762475516658,0.9999956863458657,1.950075264466494e-07,1.3979966317067594e-15,6.557753805286466e-11,0.0026875845172496244,5.368080076178587e-05,6.592203930515867e-05,2.5863619368329807e-05,2.530628275980763e-05,5.138353864629054e-06,5.764286908777457e-11,4.1088263219681685e-12,3.2075554874255913e-06,8.207533729842846e-08,3.720635717511076e-09,9.216767911156924e-07,2.863929785450664e-07,6.248046416187068e-07,6.342499208597668e-09,3.8412555912238426e-11
2.9594996351341954e-08,0.8388988874495709,3.76,0.0,0.8497482367492601,0.9999956311824271,2.009648789993032e-07,1.4576253219377625e-15,6.637318762631859e-11,0.002711920044806324,5.4497855084656825e-05,6.714172040175477e-05,2.6501320735990002e-05,2.583022368718976e-05,5.286754465640234e-06,6.034335488927504e-11,4.338030023425522e-12,3.23861925920786e-06,8.317480475948222e-08,3.786680199699689e-09,9.421469595428483e-07,2.9401750754658845e-07,6.363798703039675e-07,6.462354584265981e-09,3.973303470411069e-11
2.9867514855726374e-08,0.8389009016083843,3.76,0.0,0.849733984007335,0.9999955756453782,2.0705395726019116e-07,1.5192158014655955e-15,6.716918672058094e-11,0.0027362438856994215,5.531952747923595e-05,6.837237161066989e-05,2.7148682935015558e-05,2.6360526596501154e-05,5.438211769534773e-06,6.314641455858533e-11,4.577931173667385e-12,3.2697169366645095e-06,8.427619745279206e-08,3.8531868706047215e-09,9.629172491055171e-07,3.0177777051049247e-07,6.480597869108371e-07,6.583374625007157e-09,4.108941651019457e-11
3.0140033360110794e-08,0.8389029171716003,3.76,0.0,0.8497197172569265,0.9999955197317408,2.1327668534470724e-07,1.582813065887946e-15,6.796550801918598e-11,0.0027605560439616086,5.614579831866666e-05,6.961398726821777e-05,2.7805760408831973e-05,2.6897206121127203e-05,5.592762578766633e-06,6.605506712184373e-11,4.828934632847687e-12,3.3008488074206255e-06,8.53794588154776e-08,3.9201530766707635e-09,9.839901794074045e-07,3.0967485623264806e-07,6.598443552252221e-07,6.7055609404067195e-09,4.248246978860078e-11
3.0412551864495215e-08,0.8389049341471542,3.76,0.0,0.849705436463926,0.9999954634385244,2.1963500216370296e-07,1.6484627521169732e-15,6.876212882918104e-11,0.002784856523628522,5.697664844061245e-05,7.086656171269972e-05,2.847260728542343e-05,2.7440276439897982e-05,5.750443821711245e-06,6.907239435192782e-11,5.091457289125946e-12,3.3320151588314087e-06,8.648453463467594e-08,3.987576140588661e-09,1.0053682755818364e-06,3.1770985230825726e-07,6.717335393053292e-07,6.828915155826204e-09,4.391297599585832e-11
3.0685070368879635e-08,0.8389069525429187,3.76,0.0,0.8496911415940614,0.9999954067627261,2.2613086089920634e-07,1.716211155255492e-15,6.955903027001809e-11,0.002809145328738585,5.7812059178080366e-05,7.213008928439435e-05,2.9149277356059464e-05,2.7989751244869317e-05,5.911292563086422e-06,7.22015404497542e-11,5.3659282011603746e-12,3.3632162777775067e-06,8.75913731697657e-08,4.055453830156083e-09,1.0270540696781486e-06,3.2588384583247195e-07,6.837273034841492e-07,6.953438912854738e-09,4.538172966021871e-11
3.0957588873264055e-08,0.8389089723668154,3.76,0.0,0.8496768326129918,0.999995349701339,2.3276623194957325e-07,1.786105059907667e-15,7.035619007455195e-11,0.002833422463335218,5.8652012067164305e-05,7.340456432556522e-05,2.983582427470226e-05,2.8545644049701034e-05,6.075345902416677e-06,7.544571559910471e-11,5.652788622094142e-12,3.394452450810068e-06,8.869992275588053e-08,4.123784145879467e-09,1.049050095642359e-06,3.341979101722016e-07,6.958256123547172e-07,7.0791338679064805e-09,4.688953889074756e-11
3.1230107377648475e-08,0.8389109936266831,3.76,0.0,0.8496625094863317,0.9999952922513575,2.3954310387265667e-07,1.858191696695491e-15,7.1153582232559e-11,0.002857687931467421,5.9496488766376785e-05,7.468998118047084e-05,3.053230161313025e-05,2.910796827396904e-05,6.24264094660962e-06,7.880819823211632e-11,5.95249231666264e-12,3.425723964357984e-06,8.981013129721839e-08,4.1925648705716974e-09,1.0713588868847127e-06,3.42653102326745e-07,7.080284307680453e-07,7.206001691586429e-09,4.843722568238731e-11
3.1502625882032895e-08,0.8389130163302677,3.76,0.0,0.8496481721795471,0.9999952344097641,2.4646348012154914e-07,1.9325189482331605e-15,7.195118675890459e-11,0.0028819417371872802,6.03454713864641e-05,7.598633419536032e-05,3.123876263586646e-05,2.967673689397005e-05,6.4132149253838394e-06,8.2292333291804e-11,6.265506203715722e-12,3.457031104713348e-06,9.092194914233801e-08,4.261793461811098e-09,1.0939829807664743e-06,3.512504791012237e-07,7.203357238550356e-07,7.334044070086762e-09,5.0025625734365605e-11
