Time (s),Volume (m^3),N2,Ne,C2H6(1),O2(2),H2O(3),C(4),CH(5),CH3(18),C2H5(31),CH4(30),H(6),C2H4(29),HO2(12),H2(9),C2H5O2(40),CH3O2(36),C2H3(28),H2O2(13),C2H2(22),OH(8),CH2O(19),HCO(16),CO(14),O(7),CH2CHO(34),C2H5O(43),C2H(21),HCCO(20),C2H5O(101)
2.1157005310608603e-08,0.09604968044380739,3.76,0.0,0.5406237346932832,0.999636905490393,0.00019327922214057582,8.660037713697062e-12,3.6951496741140378e-09,0.014289793357017438,0.0011651669337640754,0.002464653305461935,0.001526016892858555,0.003523932530985115,0.00010801022830889886,0.0017865589900809197,4.598616687224272e-07,3.161516005825094e-06,1.654090800792825e-06,1.2149151720294782e-06,8.213430535254407e-07,0.0002041938494010467,3.8239436740918066e-05,3.543353063924246e-07,1.319215753133975e-06,6.299311952959504e-05,1.0520440186816453e-07,4.2313685101333455e-09,1.1138824260039971e-10,2.3532043032302335e-11,7.338729870229677e-09
2.1547845908941794e-08,0.09605545573569764,3.76,0.0,0.5402635776942716,0.9996192156076336,0.0002062680643634974,9.162264915545132e-12,3.756892915127286e-09,0.014508363728925411,0.0012002454889386486,0.002550681663794963,0.0015814988950394594,0.0036955847203914154,0.00011219464440830546,0.0018864934600689655,4.740657132849135e-07,3.212885411473237e-06,1.8158813590446904e-06,1.282552930600322e-06,9.188290909616019e-07,0.00021371074101472396,3.9725646004256446e-05,3.892349921689667e-07,1.4288463284356768e-06,6.558885397131217e-05,1.1703858767263057e-07,4.360041313620075e-09,1.3137086785870395e-10,2.7924990184568594e-11,7.674577688038843e-09
2.1938686507274984e-08,0.09606131730056805,3.76,0.0,0.5398979257974007,0.9996009530753982,0.0002198516866727323,9.681978558913027e-12,3.818367134375775e-09,0.014725594096820257,0.0012357042810100557,0.002637981354779363,0.0016378257940411524,0.0038723413784576923,0.00011649085116740607,0.0019899656074628424,4.884284360869596e-07,3.2639186158555554e-06,1.9900003139347735e-06,1.3531819153645547e-06,1.0257755658724367e-06,0.00022345614188408222,4.124544686030947e-05,4.268961443433794e-07,1.5454504561507368e-06,6.823298038262014e-05,1.2993862106452335e-07,4.490208704886407e-09,1.5444165046079814e-10,3.303105654826681e-11,8.024673976025041e-09
2.2329527105608174e-08,0.09606726603423059,3.76,0.0,0.5395267257869214,0.999582109813,0.0002340438829187534,1.0219352349099542e-11,3.879581583024329e-09,0.01494150550284738,0.0012715356524902793,0.002726542955667096,0.001694986188481818,0.004054255643520045,0.00012090009991767643,0.00209702450936756,5.029466780314244e-07,3.314620083842151e-06,2.1771167941593273e-06,1.42690586579135e-06,1.1428981803417194e-06,0.00023342912773826428,4.279928844357801e-05,4.674826575265171e-07,1.6693514783088865e-06,7.092506872539442e-05,1.4397651451949103e-07,4.621849145228503e-09,1.8100173043954602e-10,3.8949047372915416e-11,8.389635446384952e-09
2.2720367703941364e-08,0.09607330281292474,3.76,0.0,0.5391499255567028,0.9995626778514581,0.0002488583698782516,1.0774554177126037e-11,3.940545676641718e-09,0.015156119276282442,0.0013077317755482599,0.002816357134407718,0.0017529684155498633,0.004241379449293151,0.00012542360009969254,0.002207718319823229,5.176172069735164e-07,3.364994349961103e-06,2.3779201878504103e-06,1.503830831750572e-06,1.2709512373845634e-06,0.000243628684776131,4.43876314518528e-05,5.111646752713015e-07,1.8008836833964868e-06,7.366467937561421e-05,1.5922744104004495e-07,4.754940665719829e-09,2.114943545934936e-10,4.5789141948466874e-11,8.77009637245365e-09
2.3111208302274554e-08,0.09607942849290982,3.76,0.0,0.538767474136287,0.9995426493357404,0.00026430878150101466,1.1347746252066135e-11,4.001268992910146e-09,0.015369457025107438,0.0013442846549478755,0.002907414650517321,0.0018117605523922042,0.0044337634983485355,0.00013006251859735784,0.0023220942514123127,5.32436718858502e-07,3.4150460168780957e-06,2.5931200366283816e-06,1.5840651666121681e-06,1.4107288039026302e-06,0.0002540537118896099,4.601094814589355e-05,5.581186590979431e-07,1.940392632932207e-06,7.645136306772319e-05,1.757697810094256e-07,4.889460876569483e-09,2.464081904287747e-10,5.3673935490804706e-11,9.166708430043144e-09
2.3502048900607744e-08,0.0960856439100657,3.76,0.0,0.5383793217165594,0.9995220165269852,0.00028040866329113453,1.1939085237524861e-11,4.061761269167403e-09,0.015581540627044787,0.0013811861312197887,0.0029997063559197065,0.0018713504180282493,0.004631457236070101,0.00013481797909109956,0.0024401985570736283,5.474018389618417e-07,3.4647797537472736e-06,2.8234458982660312e-06,1.6677195180157442e-06,1.5630658676177308e-06,0.00026470302275979045,4.7669722346718384e-05,6.085274513267685e-07,2.0882354948462676e-06,7.928466085010742e-05,1.936851657450017e-07,5.025386977050208e-09,2.862807998013375e-10,6.273955093921936e-11,9.580140511770061e-09
2.3892889498940935e-08,0.09609194987950238,3.76,0.0,0.5379854196750007,0.9995007718046943,0.0002971714668147876,1.2548722392217984e-11,4.122032399787152e-09,0.015792392220057152,0.0014184278840628918,0.0030932231957567953,0.0019317255757762455,0.004834508825124539,0.00013969106143163268,0.0025620765121616724,5.625091232296755e-07,3.514200294433755e-06,3.0696471776518915e-06,1.7549068162491919e-06,1.7288394861712622e-06,0.00027557534783941587,4.936444943015946e-05,6.625803314877391e-07,2.2447813833356927e-06,8.216410405343458e-05,2.1305851760135133e-07,5.162695765988483e-09,3.317022720736214e-10,7.313682334586514e-11,1.0011078514452994e-08
2.4283730097274125e-08,0.09609834719517885,3.76,0.0,0.5375857206004894,0.9994789076688927,0.00031461054432795066,1.3176803714573625e-11,4.182092433403599e-09,0.01600203419232159,0.0014560014359715706,0.0031879562091652876,0.00199287333617879,0.005042965120483234,0.00014468280103583728,0.002687772396788584,5.777550597179213e-07,3.563312435608888e-06,3.332492925780281e-06,1.8457422601788092e-06,1.908969926570668e-06,0.0002866693362344655,5.109563631834712e-05,7.204730660825498e-07,2.41041170485835e-06,8.508921427315828e-05,2.339780864768758e-07,5.301363652801582e-09,3.8331901606238976e-10,8.503255953657233e-11,1.0460225099569053e-08
2.4674570695607315e-08,0.09610483662953187,3.76,0.0,0.5371801783176181,0.9994564167422533,0.00033273914351847106,1.3823470091252895e-11,4.241951569987286e-09,0.016210489171687638,0.0014938981560852092,0.003283896530016694,0.0020547807604144913,0.005256871645031521,0.000149794188306231,0.0028173294784846134,5.931360701284944e-07,3.6121210347197264e-06,3.612771606541626e-06,1.9403433006774394e-06,2.1044217931612466e-06,0.0002979835574965347,5.2863801467792224e-05,7.824079514832367e-07,2.585520509917863e-06,8.805950336711442e-05,2.565354825821305e-07,5.441366669059221e-09,4.418377094724273e-10,9.861087570666814e-11,1.0928299426562913e-08
2.5065411293940505e-08,0.09611141893311531,3.76,0.0,0.5367687479104962,0.999433291772177,0.00035157040235772043,1.4488857449463093e-11,4.301620157779347e-09,0.016417780014630068,0.0015321092642560546,0.0033810353876178936,0.0021174346641828763,0.005476272565800512,0.0001550261680754683,0.0029507899952119676,6.086485114410765e-07,3.660631007834421e-06,3.911290831145816e-06,2.0388296215016612e-06,2.316205142292308e-06,0.0003095165033369237,5.4669474853740504e-05,8.485938497600726e-07,2.770514850277244e-06,9.107447346891401e-05,2.808257053325127e-07,5.5826804805587e-09,5.08029403855121e-10,1.1407461558142818e-10,1.1416036858947517e-08
2.5456251892273695e-08,0.09611809483425034,3.76,0.0,0.5363513857460008,0.9994095256328301,0.0003711173440576296,1.5173096912916492e-11,4.361108690092111e-09,0.01662392979470819,0.0015706258353310261,0.00347936410736939,0.002180821622049372,0.005701210670856287,0.0001603796390772458,0.0030881951387659286,6.242886776386417e-07,3.7088473273653882e-06,4.228877060081372e-06,2.1413231175741884e-06,2.5453765818322165e-06,0.0003212665892727386,5.651319795047574e-05,9.192462172417258e-07,2.9658151412203673e-06,9.413361701770081e-05,3.0694716823298417e-07,5.725280399901637e-09,5.827337824090587e-10,1.31646851716172e-10,1.1924188643342464e-08
2.5847092490606886e-08,0.0961248650386873,3.76,0.0,0.5359280494964497,0.9993851113271309,0.0003913928721294582,1.5876314961269303e-11,4.420427801984391e-09,0.01682896179054519,0.0016094388036425621,0.0035788741113785675,0.0022449279722369154,0.005931727346880504,0.0001658554534449446,0.003229585038596341,6.400528015247477e-07,3.7567750196724725e-06,4.566375272582592e-06,2.247947870632836e-06,2.7930403536770397e-06,0.00033323215621473167,5.839552370725181e-05,9.945871256214418e-07,3.1718555284622078e-06,9.72364168047113e-05,3.350017196279757e-07,5.86914139954955e-09,6.668635672097241e-10,1.5157247244941413e-10,1.2453521561590985e-08
2.6237933088940076e-08,0.09613173022927927,3.76,0.0,0.5354986981616577,0.9993600419886833,0.0004124097655412535,1.6598633592858584e-11,4.479588266820514e-09,0.017032899473341898,0.001648538967703295,0.003679556919025226,0.002309739821850472,0.006167862557475863,0.00017145441623928195,0.003374998746081462,6.559370566304971e-07,3.8044191625486683e-06,4.924648603642607e-06,2.358830122212662e-06,3.060349397395988e-06,0.000345411472005955,6.0317016519539194e-05,1.0748452754342353e-06,3.3890842592927173e-06,0.0001003823460369187,3.650946591955418e-07,6.014238125339911e-09,7.614090717340177e-10,1.7411985695670152e-10,1.3004817556052032e-08
2.6628773687273266e-08,0.09613869106566834,3.76,0.0,0.535063292090353,0.9993343108836512,0.0004341806739715734,1.7340170490540165e-11,4.538600992722527e-09,0.01723576649394071,0.0016879169950990154,0.0037814041474768375,0.002375243052520565,0.006409654822228721,0.00017717728500618438,0.003524474219285035,6.719375592089711e-07,3.851784882591299e-06,5.304577948675187e-06,2.474098243933193e-06,3.348506393161467e-06,0.0003578027329196211,6.227825219527682e-05,1.1602560017417625e-06,3.6179640575247004e-06,0.00010357086841789181,3.97334750071083e-07,6.160544910448911e-09,8.674428938243385e-10,1.9958264078070342e-10,1.3578873328260953e-08
2.7019614285606456e-08,0.09614574818398455,3.76,0.0,0.5346217930009183,0.9993079114125761,0.0004567181131575971,1.810103919041803e-11,4.597477018925499e-09,0.01743758666945633,0.001727563427574025,0.003884407512150981,0.0024414233264517357,0.0066571411965604494,0.00018302476936603375,0.0036780483082263045,6.880503703147989e-07,3.8988773524618245e-06,5.707061535995469e-06,2.5938827050680817e-06,3.658764782119232e-06,0.0003704040651239099,6.42798179158269e-05,1.2510612718738237e-06,3.858972501801532e-06,0.00010680143824588394,4.3183422649254897e-07,6.30803578977879e-09,9.861247435017251e-10,2.2828157413047244e-10,1.4176499911276359e-08
2.7410454883939646e-08,0.09615290219655853,3.76,0.0,0.5341741640014268,0.999280837112127,0.0004800344603362306,1.8881349253245087e-11,4.65622751204626e-09,0.017638383969491248,0.001767468686302488,0.0039885588271225516,0.002508266092861613,0.006910357252398017,0.0001889975306353745,0.003835756740691549,7.042714979663274e-07,3.945701788037703e-06,6.133014467360209e-06,2.7183160373802605e-06,3.99242976236382e-06,0.00038321352612086614,6.632231219133636e-05,1.3475096750883617e-06,4.11260240680562e-06,0.00011007350052908258,4.6870879686599e-07,6.456684514746837e-09,1.1187063992886909e-09,2.6056647514872503e-10,1.4798522216062038e-08
2.7801295482272836e-08,0.09616015369164764,3.76,0.0,0.533720369608946,0.9992530816567837,0.0005041419497772301,1.9681206438266993e-11,4.714863762276308e-09,0.017838182501954868,0.0018076230773389603,0.004093850005473402,0.0025757565947959462,0.007169337059693368,0.00019509618148210708,0.003997634108614601,7.205968993876592e-07,3.992263445459963e-06,6.583368226879669e-06,2.8475327972114445e-06,4.350859258697587e-06,0.0003962291061659809,6.840634481021479e-05,1.4498564040253478e-06,4.3793622068937e-06,0.00011338649111787848,5.08077642157659e-07,6.606464568458752e-09,1.2665367859502691e-09,2.9681828024180677e-10,1.5445778552267934e-08
2.8192136080606027e-08,0.09616750323317638,3.76,0.0,0.5332603757680807,0.9992246388604501,0.0005290526684077747,2.050071287927434e-11,4.773397179509954e-09,0.01803700649850641,0.0018480167972408396,0.00420027305958218,0.0026438798763046764,0.007434113168819987,0.00020132128561512911,0.004163713855052656,7.370224833276451e-07,4.0385676180805035e-06,7.059070158684611e-06,2.9816695248207382e-06,4.73546486436938e-06,0.00040944872967450753,7.053253678244656e-05,1.5583632278439302e-06,4.659776341670985e-06,0.00011673983685394597,5.500634095265674e-07,6.757349181243606e-09,1.4310671658164142e-09,3.374511934541546e-10,1.6119120123852478e-08
2.8582976678939217e-08,0.09617495136049167,3.76,0.0,0.5327941498687289,0.9991955026779952,0.0005547785515282915,2.1339967262623584e-11,4.831839289419177e-09,0.018234880299642476,0.0018886399388550873,0.0043078201013522594,0.002712620789963754,0.007704716593873936,0.0002076733575093146,0.004334028261782436,7.535441124527504e-07,4.08461963331333e-06,7.561082913802795e-06,3.120864700973068e-06,5.147712753011271e-06,0.00042287025662003837,7.270152027646219e-05,1.6732984569466881e-06,4.9543856430029494e-06,0.00012013295573585985,5.947922011194417e-07,6.909311346523481e-09,1.6138564351144948e-09,3.82914936747741e-10,1.681941050007362e-08
2.8973817277272407e-08,0.09618249858813271,3.76,0.0,0.5323216607630205,0.9991656672067148,0.0005813313786196912,2.219906500698468e-11,4.890201729486838e-09,0.01843182833945138,0.0019294824972611877,0.004416483342375718,0.002781964004727172,0.007981176796905258,0.00021415286216665578,0.0045086084375405705,7.701576058105495e-07,4.130424849394232e-06,8.090383866770394e-06,3.2652587007841763e-06,5.589124559018298e-06,0.00043649148393035483,7.491393854930283e-05,1.7949368992097265e-06,5.263747722951065e-06,0.00012356525710091812,6.423935579583744e-07,7.0623238369961695e-09,1.8165765160183485e-09,4.336971029167167e-10,1.7547525062420687e-08
2.9364657875605597e-08,0.09619014540561646,3.76,0.0,0.5318428787814191,0.9991351266877159,0.0006087227692424751,2.3078098444571952e-11,4.948496245010229e-09,0.018627875130057134,0.0019705343758619127,0.004526255094031506,0.0028518940140933213,0.008263521673104523,0.00022076021491432014,0.0046874843069307365,7.868587413604231e-07,4.1759886520536284e-06,8.647964502574806e-06,3.414993744835002e-06,6.0612782246465475e-06,0.0004503101468850818,7.717044586982104e-05,1.923559807652636e-06,5.5884373621069425e-06,0.00012703614182279263,6.930004388601124e-07,7.216359221108108e-09,2.0410178344126852e-09,4.90325612728008e-10,1.8304350428102497e-08
2.9755498473938787e-08,0.09619789227723863,3.76,0.0,0.5313577757479593,0.9991038755072212,0.0006369641790284508,2.3977157003615704e-11,5.006734685087047e-09,0.018823045245776732,0.0020117853926130843,0.004637127767516017,0.0029223951445694787,0.008551777536967725,0.0002274957812403017,0.00487068460001887,8.036432585678669e-07,4.221316451107566e-06,9.234829774596319e-06,3.5702138475743803e-06,6.565808812139021e-06,0.00046432392051921933,7.947170743467028e-05,2.0594548194980393e-06,5.929046897788126e-06,0.00013054500252459084,7.467491943348638e-07,7.3713898797883725e-09,2.2890948726831415e-09,5.533712777302255e-10,1.909078385077424e-08
3.014633907227198e-08,0.09620573964189078,3.76,0.0,0.5308663249945973,0.999071908197787,0.0006660668957660442,2.4896327391834143e-11,5.064928998596106e-09,0.019017363307015568,0.0020532252863831825,0.0047490938738044206,0.002993451564417929,0.00884596910946149,0.00023435987666727657,0.005058236842636413,8.205068610586559e-07,4.266413676972021e-06,9.851997434286196e-06,3.7310647630351535e-06,7.104409279226947e-06,0.0004785304210361897,8.181839927684605e-05,2.2029158865864716e-06,6.286186611548283e-06,0.0001340912238068755,8.037795354217023e-07,7.52738802341758e-09,2.5628517861784934e-09,6.234504700163989e-10,1.9907732599248956e-08
3.053717967060517e-08,0.09621368791289353,3.76,0.0,0.5303685013746545,0.9990392194394371,0.0006960420355804001,2.583569378066947e-11,5.123091230185146e-09,0.019210853963926012,0.0020948437234332945,0.004862146023541269,0.003065047292666902,0.009146119506208928,0.0002413527666651939,0.005250167347410251,8.374452193289617e-07,4.31128577710595e-06,1.0500497333388047e-05,3.897693927894895e-06,7.678831216396391e-06,0.000492927207233622,8.421120816655277e-05,2.3542431971286225e-06,6.660485115445153e-06,0.00013767418249015597,8.642344974271089e-07,7.684325709007683e-09,2.864468071357199e-09,7.012279000612027e-10,2.0756113314988945e-08
3.092802026893836e-08,0.0962217374778464,3.76,0.0,0.5298642812753324,0.99900580406071,0.000726900539209673,2.67953379900566e-11,5.181233516278174e-09,0.019403541879855428,0.0021366303040076333,0.004976276926858987,0.0031371662083692093,0.009452250226715,0.00024847466660306186,0.005446501205536598,8.544539735073737e-07,4.355938212388661e-06,1.1181370699577133e-05,4.070250401918547e-06,8.29088554435632e-06,0.0005075117819446976,8.665083150418128e-05,2.5137430887935612e-06,7.052589736500965e-06,0.00014129324787133619,9.28260398542863e-07,7.842174857563397e-09,3.196264273029421e-09,7.874195035807392e-10,2.1636851349223928e-08
3.131886086727155e-08,0.09622988869849436,3.76,0.0,0.5293536426292801,0.9989716570396131,0.0007586531683790631,2.777533967350024e-11,5.239368081114786e-09,0.019595451714610135,0.0021785745690245297,0.005091479393123055,0.0032097920600912193,0.009764381144648695,0.00025572574174030974,0.005647262279314755,8.715287361646465e-07,4.400376453437292e-06,1.1895669386458832e-05,4.248884805826352e-06,8.942443170194247e-06,0.000522281593497504,8.913797720519515e-05,2.6817279531482788e-06,7.463166898782511e-06,0.0001449477819935749,9.960067933293718e-07,8.000907271595483e-09,3.5607077175416233e-09,8.827954381829062e-10,2.255088008059746e-08
3.170970146560474e-08,0.0962381419106112,3.76,0.0,0.5288365649251981,0.9989367735044902,0.0007913105022743037,2.8775776503243577e-11,5.297507232833852e-09,0.019786608107562536,0.002220666006857575,0.005207746330602782,0.0032829084756145124,0.010082530499197585,0.0002631061072580308,0.005852473195455205,8.886650951668711e-07,4.444605976870389e-06,1.2644455098932482e-05,4.433749256636419e-06,9.635435600759387e-06,0.0005372340371944795,9.16733635767359e-05,2.858516131480848e-06,7.892902502521482e-06,0.00014863713992899503,1.0676264210605645e-06,8.160494652760147e-09,3.960418258227597e-09,9.881831903892302e-10,2.3499140214294974e-08
