Time (s),Volume (m^3),N2,Ne,C2H6(1),O2(2),H2O(3),C(4),CH(5),CH3(18),C2H5(31),CH4(30),H(6),C2H4(29),HO2(12),H2(9),C2H5O2(40),CH3O2(36),C2H3(28),H2O2(13),C2H2(22),OH(8),CH2O(19),HCO(16),CO(14),O(7)
1.5824373649112231e-06,0.08747405794876156,3.76,0.0,0.7790312777027837,0.9943300917726313,0.004581393673553366,1.5515185362301144e-16,2.2254392197388877e-13,0.0012705102205855417,0.0011205438737260773,0.0044363968162559626,0.00034058684416669627,0.03273787611040337,0.0024445924190195792,0.024611196379725628,6.954399611564499e-06,3.363162223832279e-06,5.931676247383178e-06,0.0007727953644035445,3.2157581485028724e-05,4.704612418208148e-05,0.00013877537615653496,3.695285938704552e-06,0.0001011837472277451,1.231155716204637e-05
1.6110912844334713e-06,0.08748935512736883,3.76,0.0,0.7778321492052497,0.9941465904700747,0.004766434364182849,1.6290001533765428e-16,2.310541966623267e-13,0.0012907495439745283,0.0011332046144621113,0.004580673336706305,0.0003443528532198636,0.03383183122014907,0.002491203135047736,0.025412536722628807,7.030843652087143e-06,3.4157052202828167e-06,6.223871862518889e-06,0.0008089438954558721,3.4506819595007684e-05,4.80666409183566e-05,0.00014630872641388672,3.880092743584796e-06,0.00010848674189456716,1.2455334946058313e-05
1.6397452039557195e-06,0.08750481711102874,3.76,0.0,0.7766198681016429,0.9939611713514013,0.004955344404491411,1.7088841233789438e-16,2.3974447267699654e-13,0.0013109655964009053,0.0011456968855831672,0.004727113234303138,0.00034807283324634806,0.034937587452998776,0.0025368853018817024,0.02622147808098719,7.106158291454888e-06,3.4681344145051624e-06,6.523739541717819e-06,0.0008456781572606251,3.697337781545339e-05,4.9090815051364785e-05,0.0001541279448391172,4.070020660975146e-06,0.00011615093452026138,1.2597673938244382e-05
1.6683991234779676e-06,0.08752044161524201,3.76,0.0,0.7753946196978212,0.9937738469742033,0.00514813048647973,1.7912003202058094e-16,2.486152978878891e-13,0.001331159514025629,0.0011580247743772718,0.004875705614849193,0.00035174828745872044,0.036054949411197364,0.002581641878452587,0.027037874204185342,7.180369837974339e-06,3.520452494158773e-06,6.831295011007251e-06,0.0008829716973284143,3.9560434617045736e-05,5.011839041848935e-05,0.00016223839574769624,4.265101299417954e-06,0.00012418625273682627,1.2738628685332892e-05
1.6970530430002158e-06,0.0875362263978914,3.76,0.0,0.7741565864934148,0.9935846286862671,0.005344798142916231,1.875977793424901e-16,2.576671725265688e-13,0.001351332317869721,0.0011701919184021168,0.005026439558770531,0.00035538057012177035,0.03718372501996704,0.002625477625565884,0.027861582360106184,7.253501764759364e-06,3.5726618624078185e-06,7.146550825183136e-06,0.0009207980580344833,4.227117561864463e-05,5.114910338036147e-05,0.00017064539300367464,4.465364746296624e-06,0.00013260268062969125,1.2878248334861497e-05
1.725706962522464e-06,0.08755216925373574,3.76,0.0,0.7729059485549087,0.9933935267384976,0.005545351724754914,1.9632446739187842e-16,2.669005431943732e-13,0.001371484879788638,0.0011822015381569339,0.005179304111274539,0.00035897089726379366,0.03832372514872363,0.0026683989480736497,0.02869246300419677,7.325574918735036e-06,3.624764545201691e-06,7.4695162586716875e-06,0.0009591308354611154,4.510879208207511e-05,5.218268408304587e-05,0.00017935419631599303,4.670839466857366e-06,0.00014141025536976674,1.301657701742804e-05
1.7543608820447122e-06,0.0875682680093514,3.76,0.0,0.7716428838598435,0.9932005503913223,0.005749794383517312,2.053028081732385e-16,2.763157973555006e-13,0.0013916178937137702,0.0011940564680199574,0.005334288268960742,0.00036252035676724,0.039474763262209195,0.002710413745469116,0.029530379474367034,7.396607718494118e-06,3.676762112988149e-06,7.800197204777397e-06,0.0009979437340391815,4.807647937483093e-05,5.321885763248552e-05,0.0001883700074499014,4.881552207693999e-06,0.00015061906366253073,1.3153654206475723e-05
1.7830148015669604e-06,0.08758452051849429,3.76,0.0,0.7703675686135169,0.9930057080148358,0.00595812805829392,2.1453540392213548e-16,2.8591325831846433e-13,0.0014117318517549592,0.0012057591855621523,0.005491380963471023,0.00036602991788074003,0.04063665509994079,0.0027515312706579377,0.03037519771021557,7.4666163417012794e-06,3.728655615740569e-06,8.13859608369549e-06,0.00103721061712979,5.11774354037537e-05,5.425734518719345e-05,0.00019769796637235585,5.097527904737409e-06,0.0001602392380232152,1.3289515057155628e-05
1.8116687210892085e-06,0.08760092465785815,3.76,0.0,0.7690801775394865,0.9928090071829323,0.006170353467042132,2.240247385179808e-16,2.956931806578798e-13,0.0014318270247801275,0.0012173118393335907,0.005650571042721317,0.00036950044018971593,0.0418092183824771,0.0027917619966545413,0.031226785995173388,7.535614902657407e-06,3.7804455302410944e-06,8.484711759742135e-06,0.0010769055536931956,5.4414859022851974e-05,5.529786497402158e-05,0.00020734314734969985,5.318789596059469e-06,0.00017028095288734965,1.3424190725621447e-05
1.8403226406114567e-06,0.08761747832320906,3.76,0.0,0.7677808841451343,0.9926104547616705,0.00638647010187571,2.3377316921814943e-16,3.056557461007992e-13,0.0014519034471036757,0.0012287162752100025,0.005811847250215697,0.00037293268208031316,0.04299227254307826,0.0028311174909439237,0.03208501472022803,7.603615620580957e-06,3.832131718603793e-06,8.838539468161133e-06,0.001117002861196888,5.77919484185853e-05,5.6340133231728844e-05,0.00021731055501558703,5.54535833997178e-06,0.00018075442056647532,1.3557708670085055e-05
1.868976560133705e-06,0.087634179425876,3.76,0.0,0.7664698609634861,0.9924100569921095,0.0066064762280582025,2.437829189878137e-16,3.158010598776288e-13,0.0014719609049299363,0.0012399740613811326,0.005975198202902502,0.0003763273087288773,0.04418563848340345,0.0028696102972445253,0.03294975616796374,7.670628979122739e-06,3.883713397062045e-06,9.200070751733336e-06,0.0011574771449176214,6.131189947608516e-05,5.738386508707814e-05,0.00022760512042670496,5.777253138707106e-06,0.0001916698870596554,1.369009293485419e-05
1.897630479655953e-06,0.08765102588957852,3.76,0.0,0.7651472797724367,0.9922078195678383,0.006830368886430337,2.540560690855882e-16,3.2612914748855926e-13,0.0014919989282164564,0.0012510865120552933,0.006140612367990982,0.00037968489964595146,0.045389138351970656,0.002907253824407131,0.033820884315731936,7.73666387758755e-06,3.935189114094969e-06,9.56929340728711e-06,0.0011983033337934833,6.497790412986233e-05,5.8428775367550286e-05,0.00023823169712324237,6.014490867756078e-06,0.00020303762773194196,1.3821364418406565e-05
1.9262843991782013e-06,0.08766801564757237,3.76,0.0,0.763813311792465,0.992003747707426,0.007058143899017506,2.645945520420538e-16,3.3663995189864985e-13,0.0015120167856428506,0.001262054709944892,0.006308078039107982,0.0003830059558004947,0.046602595344175296,0.0029440622421850874,0.034698274656839084,7.801727774278906e-06,3.986556737025344e-06,9.946191442169352e-06,0.0012394567129826051,6.879314870257192e-05,5.9474579354232686e-05,0.0002491950572102916,6.2570862109572975e-06,0.00021486794287110564,1.395154112645558e-05
1.9549383187004492e-06,0.08768514664009491,3.76,0.0,0.7624681278638867,0.9917978462219971,0.0072897958775774005,2.754001452969504e-16,3.4733333116665196e-13,0.0015320134823907504,0.001272879527588971,0.0064775833121383675,0.00038629090634716384,0.047825833522721614,0.0029800503836108962,0.03558180403869785,7.8658268223259e-06,4.037813446276318e-06,1.033074504078031e-05,0.001280912953284878,7.276081223543234e-05,6.0520993478354504e-05,0.0002604998874756771,6.505051601541739e-06,0.0002271711531340664,1.4080638410883597e-05
1.983592238222697e-06,0.08770241681209433,3.76,0.0,0.7611118986046611,0.9915901195781474,0.007525318234860449,2.864744652030907e-16,3.5820905645883474e-13,0.0015519877604576722,0.0012835616475630751,0.006649116061059391,0.0003895401149771504,0.0490586776573675,0.0030152336537142823,0.03647135051693735,7.928965998313437e-06,4.088955736522396e-06,1.072293054122892e-05,0.001322648137582015,7.688406481394008e-05,6.156773596470971e-05,0.0002721507855590767,6.7583971692965434e-06,0.00023995759489478112,1.4208669195305555e-05
2.012246157744945e-06,0.08771982411122609,3.76,0.0,0.7597447945497402,0.9913805719564013,0.007764703198367763,2.9781896145811824e-16,3.692668104495543e-13,0.0015719381012437492,0.0012941015816226816,0.006822663914047231,0.00039275388591126966,0.050300953082926085,0.0030496279443182257,0.037366793224515,7.991149224013429e-06,4.1399794240147766e-06,1.112272042201349e-05,0.0013646387844494059,8.116606589254264e-05,6.261452742477036e-05,0.0002841522561866358,7.017130693890109e-06,0.0002532376155056382,1.4335644187941796e-05
2.040900077267193e-06,0.08773736648610159,3.76,0.0,0.7583669862729076,0.9911692073054066,0.008007941826402382,3.094349122446224e-16,3.8050618611755303e-13,0.0015918627301663053,0.0013044996888221204,0.006998214230103442,0.0003959324695524655,0.05155248557450958,0.003083249554652136,0.038268012254919284,8.052379481488673e-06,4.1908796594054865e-06,1.1530083298559493e-05,0.001406861869090582,8.56099626219001e-05,6.366109140208975e-05,0.000296508707484487,7.281257564343339e-06,0.00026702156848448663,1.446157208244092e-05
2.069553996789441e-06,0.08775504188477386,3.76,0.0,0.7569786444920429,0.9909560293920626,0.008255024026219868,3.213234198152621e-16,3.9192668588857006e-13,0.0016117596230730883,0.0013147561926468018,0.007175754076420243,0.0003990760678133657,0.05281310123903996,0.003116115117524795,0.03917488855859377,8.112658921813852e-06,4.241650945438965e-06,1.194498392947647e-05,0.0014492948417419516,9.021888818230973e-05,6.47071548725507e-05,0.00030922444738375475,7.550780744651647e-06,0.0002813198086393532,1.4586459747239296e-05
2.098207916311689e-06,0.08777284825344579,3.76,0.0,0.7555799401587096,0.9907410418477698,0.008505938574094018,3.3348540649939774e-16,4.0352772111537395e-13,0.001631626514239874,0.001324871197193546,0.007355270206676867,0.00040218483913313866,0.054082626422084536,0.0031482415308034853,0.04008730385175201,8.17198896763838e-06,4.292287158921266e-06,1.2367383232367038e-05,0.0014919156436919334,9.49959601268205e-05,6.575244870180072e-05,0.0003223036801288291,7.825700745563342e-06,0.00029614268714284924,1.4710312403974575e-05
2.126861835833937e-06,0.08779078353538713,3.76,0.0,0.7541710445329445,0.9905242482109841,0.008760673137122551,3.459216114448102e-16,4.1530861191101053e-13,0.001651460905752097,0.0013348447024316013,0.007536749040434201,0.00040525890319688564,0.05536088762910604,0.003179645893949989,0.04100514053678689,8.230370409803237e-06,4.342781576415662e-06,1.2797238308921121e-05,0.0015347027210547805,9.994427873749948e-05,6.67967080619751e-05,0.0003357505028999113,8.106015602468331e-06,0.00031150054656823987,1.4833133795432494e-05
2.155515755356185e-06,0.08780884567004739,3.76,0.0,0.7527521292441148,0.9903056519662561,0.009019214296605977,3.5863258786460594e-16,4.2726858728618684e-13,0.0016712600780832256,0.0013446766185750535,0.007720176643771349,0.0004082983453700492,0.056647711460245616,0.0032103454493690106,0.04192828163351165,8.287803498212496e-06,4.393126903149851e-06,1.3234502478984334e-05,0.0015776350364351485,0.00010506692539822268,6.783967280974304e-05,0.00034956890256000945,8.3917208592987e-06,0.00032740371589904445,1.4954926343487451e-05
2.184169674878433e-06,0.08782703259235108,3.76,0.0,0.751323366338672,0.9900852565799315,0.009281547572841067,3.716187006603043e-16,4.3940678556902275e-13,0.001691021101695114,0.0013543667795959057,0.007905538711285841,0.00041130322085961186,0.0579429245577857,0.0032403575283300443,0.04285661072050094,8.344288027150268e-06,4.443315304654866e-06,1.3679125323297481e-05,0.001620692078614989,0.00011036696098725702,6.888108782766853e-05,0.00036376275253570357,8.682809558328297e-06,0.0003438625055238203,1.507569129746495e-05
2.212823594400681e-06,0.08784534223216349,3.76,0.0,0.7498849283156199,0.9898630655326823,0.009547657451177999,3.848801247778019e-16,4.517222551317879e-13,0.001710740849497565,0.0013639149559060725,0.008092820549558497,0.00041427355861321666,0.05924635356546805,0.0032696995012295896,0.043790011885831814,8.399823415227506e-06,4.493338440689215e-06,1.4131052734571444e-05,0.0016638538703897235,0.00011584742429278731,6.992070333072462e-05,0.0003783358098401582,8.979272235756709e-06,0.0003608872022275241,1.5195428873321696e-05
2.241477513922929e-06,0.08786377251391463,3.76,0.0,0.7484369881504949,0.9896390823490361,0.009817527409197885,3.984168441234737e-16,4.642139553790737e-13,0.001730416010015804,0.0013733208662356831,0.008282007062164871,0.00041720936496685327,0.060557825098868256,0.0032983887319667908,0.044728369686553505,8.454408780138342e-06,4.543187501033593e-06,1.4590226976506804e-05,0.0017071009746759062,0.0001215113304544177,7.09582751396887e-05,0.0003932917122460272,9.281096922941676e-06,0.00037848806419057854,1.531413838402553e-05
2.270131433445177e-06,0.08788232135637027,3.76,0.0,0.7469797193086228,0.9894133106240627,0.010091139944874261,4.1222865077376304e-16,4.768807579587164e-13,0.0017500431011254224,0.0013825841887343308,0.008473082736297557,0.00042011062705135156,0.061877165726054575,0.003326442536212016,0.045671569116242344,8.508043008400973e-06,4.59285324277171e-06,1.5056586750355264e-05,0.001750414499007782,0.00012736166943353968,7.199356492312965e-05,0.00040863397561506225,9.588269153112243e-06,0.00039667531600648246,1.5431818361505008e-05
2.3274392724896732e-06,0.08791976637015195,3.76,0.0,0.7440378918911524,0.9889564164180995,0.010649518019761014,4.406757344119961e-16,5.02734726584097e-13,0.0017891383792634418,0.0014006816397015378,0.008860837371813396,0.0004258093892436003,0.06453876026954228,0.003380712670842213,0.04757203489451273,8.612452819616415e-06,4.69159586814516e-06,1.601060033763563e-05,0.0018371679740890013,0.00013963347093273805,7.405637550180651e-05,0.00044049102468947545,1.0218585966054774e-05,0.0004348496900495105,1.566408059630189e-05
2.37901632762972e-06,0.08795385136453149,3.76,0.0,0.741360093288089,0.9885391331247831,0.011164663306696633,4.672129010168226e-16,5.265890877957823e-13,0.0018241218120056185,0.0014164779859822685,0.009216112950746404,0.00043081971902828465,0.06695936666282001,0.0034275540872655136,0.04929786692568563,8.703155053555281e-06,4.779737068788866e-06,1.6893101926234518e-05,0.0019152949556300357,0.00015134512012911143,7.59028361805192e-05,0.0004705164135874173,1.0803963937183354e-05,0.00047131379125264804,1.5869568744922065e-05
2.4305933827697666e-06,0.08798828786768466,3.76,0.0,0.7386547892975399,0.9881161163690567,0.0116916207178329,4.946293914160727e-16,5.509893980946157e-13,0.001858889069489713,0.0014318065064738874,0.009577248071567701,0.00043571736020465036,0.0694027693954625,0.0034726001459406378,0.051037615264297995,8.790754097735056e-06,4.867124917268675e-06,1.779777695812145e-05,0.0019933683898887954,0.00016370600623124562,7.773848337894147e-05,0.0005018424719577432,1.1406330570211443e-05,0.0005098347545445769,1.6071673914523625e-05
2.4821704379098133e-06,0.08802306356300912,3.76,0.0,0.7359230077380111,0.9876873922784811,0.012230256725938847,5.229171574760852e-16,5.759261427854431e-13,0.0018934155881815081,0.0014466650579889736,0.009944136060893562,0.0004405019122682015,0.07186795588285817,0.0035159458324135256,0.052790623148212784,8.875242602756712e-06,4.953695038368982e-06,1.8724150310799515e-05,0.002071297885041054,0.00017673246747031444,7.956216037462269e-05,0.0005344850059459286,1.2025513902459662e-05,0.0005504703541030974,1.6270372582442243e-05
2.53374749304986e-06,0.08805816607245169,3.76,0.0,0.7331657797002726,0.9872529890291011,0.012780429976096621,5.520662570882043e-16,6.013890531427202e-13,0.0019276761779260356,0.0014610517155689432,0.010316665394936277,0.0004451729715389078,0.07435391428578186,0.0035576834244263676,0.054556237979400374,8.956614801097068e-06,5.039381656037724e-06,1.9671716903608677e-05,0.0021489986818147787,0.00019044046858201623,8.137278192537648e-05,0.0005684583886582174,1.26613179636197e-05,0.0005932776315626451,1.6465640196052182e-05
2.5853245481899066e-06,0.08809358300993397,3.76,0.0,0.7303841385750275,0.9868129369922767,0.013341991888064661,5.820649155611212e-16,6.273671557007219e-13,0.0019616452866116916,0.0014749648729920305,0.010694719730104054,0.0004497301626689676,0.07685963430485979,0.003597902195328743,0.05633381161107688,9.034867122481944e-06,5.1241183017625634e-06,2.063994384156214e-05,0.0022263915512425094,0.00020484557877877805,8.316933482664496e-05,0.0006037755395500228,1.3313523639832158e-05,0.0006383128130454844,1.6657452330074353e-05
2.6369016033299533e-06,0.08812930196575283,3.76,0.0,0.7275791189408538,0.9863672688313381,0.013914787256659629,6.128996013117922e-16,6.538488267961829e-13,0.001995297252922612,0.0014884033252283932,0.01107817798585074,0.00045417316490911045,0.07938410810592414,0.0036366881874233662,0.058122700736025455,9.109998693446443e-06,5.207838488180449e-06,2.1628272698716124e-05,0.0023034026691641798,0.00021996295141846303,8.495087788893115e-05,0.0006404479100662407,1.3981889672691131e-05,0.0006856312298364691,1.684578566273323e-05
2.68847865847e-06,0.08816531053858483,3.76,0.0,0.7247517553455488,0.9859160195554564,0.014498654846417871,6.445551189716321e-16,6.808218522471693e-13,0.0020286065448264523,0.0015013663347280034,0.011466914474683091,0.0004585017336818292,0.08192633134498888,0.003674124045323132,0.05992226735263972,9.182011733471282e-06,5.290476343101653e-06,2.2636121856858207e-05,0.0023799634718226024,0.0002358073054070845,8.671654137344897e-05,0.0006784854753125527,1.466615374920104e-05,0.000735287243003086,1.7030618787583447e-05
2.7400557136100467e-06,0.0882015963434213,3.76,0.0,0.7219030810025375,0.9854592265347807,0.01509342797721983,6.770147025200964e-16,7.082734830675614e-13,0.0020615479814749824,0.0015138536827430723,0.011860799076833947,0.00046271571783667806,0.08448530427219228,0.0037102889042050476,0.06173187929357603,9.250911856137147e-06,5.371967197152161e-06,2.3662888873871404e-05,0.002456010495076002,0.00025239290840051116,8.846552597459356e-05,0.0007178967317408981,1.536603366048246e-05,0.000787334172302056,1.7211932872941924e-05
2.7916327687500934e-06,0.08823814703161217,3.76,0.0,0.7190341264334789,0.9849969294838833,0.015698935097201206,7.10260110458396e-16,7.361904919799313e-13,0.002094096936355708,0.0015258657075945849,0.012259697454441549,0.00046681507319501465,0.08706003288537734,0.0037452583236117078,0.06355091079519856,9.316708287533334e-06,5.452248118399384e-06,2.4707952884528795e-05,0.002531485201366771,0.00026973356180709485,9.019710145945567e-05,0.0007586887005367297,1.608122851669251e-05,0.0008418242295591465,1.7389712192304753e-05
2.84320982389014e-06,0.088274950306632,3.76,0.0,0.7161459180814327,0.9845291704187168,0.01631500034010953,7.442717465475972e-16,7.645592376333779e-13,0.0021262295205503154,0.0015374033312276836,0.012663471300556136,0.00047079987277660185,0.0896495301105392,0.0037791042599443405,0.06537874309122219,9.379414010137841e-06,5.531258392195817e-06,2.5770677017294794e-05,0.0026063337975239286,0.00028784258760290976,9.191060497532691e-05,0.0008008669364635849,1.681142002457186e-05,0.0008988084567133167,1.7563944539982365e-05
2.8947868790301867e-06,0.08831199394201385,3.76,0.0,0.7132394769151664,0.9840559935915946,0.01694144406497667,7.790287770436465e-16,7.933657217067285e-13,0.0021579227456957843,0.001548468075288846,0.013071978617942426,0.0004746703140501201,0.09225281699016653,0.0038118950716735404,0.0672147650170364,9.439045840879189e-06,5.6089399454831765e-06,2.6850410779703013e-05,0.002680507045972153,0.000306732816954816,9.360543907716163e-05,0.0008444355418740585,1.7556273807091057e-05,0.0009583366686717551,1.773462154086901e-05
2.9463639341702334e-06,0.0883492657980807,3.76,0.0,0.7103158170410361,0.983577445407719,0.017578083376440613,8.145092241426897e-16,8.225956392655642e-13,0.0021891546666461268,0.001559062067735024,0.013485074023066304,0.00047842672352332887,0.09486892386446986,0.0038436955527184247,0.06905837361429425,9.49562445008316e-06,5.6852377146504735e-06,2.7946492403233357e-05,0.0027539600712559605,0.0003264165806340759,9.528106956021571e-05,0.0008893971855916896,1.8315440738229448e-05,0.0010204574010877748,1.7901738866041592e-05
2.99794098931028e-06,0.08838675383872159,3.76,0.0,0.7073759443374735,0.9830935743266974,0.018224732624359627,8.506900988795364e-16,8.522344424864639e-13,0.0022199045039327,0.001569188041184403,0.013902609070672242,0.0004820695590133263,0.09749689153168446,0.0038745669895561543,0.07090897472624809,9.549174328374318e-06,5.760099958012002e-06,2.905825114663961e-05,0.002826652163688367,0.00034690570118647124,9.693702311480727e-05,0.0009357531263214748,1.9088558287007313e-05,0.0010852178630929045,1.8065296368371912e-05
3.0495180444503268e-06,0.08842444614748693,3.76,0.0,0.7044208551257598,0.9826044307522875,0.01888120388156764,8.875475490723616e-16,8.822673995964084e-13,0.00225015274633006,0.0015788493242212733,0.014324432594464892,0.0004855994099140216,0.10013577237488462,0.003904567237840351,0.07276598357520085,9.59972370973585e-06,5.8334785146138625e-06,3.0185009528571054e-05,0.0028985465818381923,0.0003682114868163708,9.85728848141032e-05,0.000983503240237244,1.987525187275599e-05,0.0011526638949817972,1.822529814672706e-05
3.1010950995903734e-06,0.08846233094314508,3.76,0.0,0.7014515348890683,0.9821100669133143,0.019547307398841487,9.250569282827593e-16,9.126796308184356e-13,0.0022798812341341245,0.0015880498266572151,0.014750391059488293,0.0004890169957680431,0.10278463144449378,0.003933750814643288,0.07462882531471811,9.647304457880738e-06,5.9053290102215415e-06,3.132608547249785e-05,0.002969610355412375,0.0003903447269307094,0.00010018829551752311,0.0010326460523758863,2.067513621347759e-05,0.0012228399308290738,1.8381752547712466e-05
3.15267215473042e-06,0.08850039659444128,3.76,0.0,0.698468957049498,0.9816105367382613,0.02022285203650748,9.631929054628833e-16,9.434561632481391e-13,0.0023090732240545705,0.0015967940196248704,0.01518032892203966,0.0004923231633963979,0.10544254748779126,0.003962169003021987,0.07649693555082963,9.691951920808491e-06,5.9756110130930475e-06,3.248079437193177e-05,0.0030398140898076544,0.0004133156892812708,0.00010178294922979313,0.001083178771461064,2.1487816650784187e-05,0.0012957889659853258,1.853467211743005e-05
3.204249209870467e-06,0.08853863163399216,3.76,0.0,0.6954740818106352,0.9811058957256552,0.020907645672453047,1.0019296750779976e-15,9.745820006792213e-13,0.0023377134367896404,0.001605086911431772,0.015614088993269597,0.0004955188827945935,0.10810861391865831,0.0039898699661119,0.07836976082786777,9.733704759259174e-06,6.044288143552173e-06,3.3648451057309566e-05,0.003109131773360719,0.0004371341186377136,0.00010335659038894298,0.0011350973277830514,2.2312890451451333e-05,0.0013715525293532206,1.8684073510203048e-05
3.2558262650105135e-06,0.08857702477123881,3.76,0.0,0.6924678550716159,0.9805962008120803,0.021601495586437452,1.0412410027688102e-15,1.006042141882265e-12,0.002365788088435998,0.001612934019966344,0.016051512802960487,0.0004986052420214064,0.11078193972231068,0.004016898868328646,0.08024675907561238,9.772604755132726e-06,6.1113281401010445e-06,3.4828371643669275e-05,0.00317754058815218,0.0004618092369156382,0.00010490901112618684,0.0011883964137655346,2.3149948081041258e-05,0.0014501706603205452,1.8829977357379445e-05
3.30740332015056e-06,0.08861556490442096,3.76,0.0,0.6894512074174565,0.9800815102394324,0.022304208820723422,1.0811002171609905e-15,1.037821603445851e-12,0.00239328490693929,0.0016203413423060112,0.016492440960285137,0.0005015834413003475,0.11346165029091529,0.00404329800153506,0.0821274000152033,9.808696603749144e-06,6.176702884940301e-06,3.601987527754743e-05,0.003245020725094532,0.00048734974467929207,0.0001064400485693689,0.0012430695268500931,2.399857443727232e-05,0.0015316818902129498,1.8972408106613723e-05
