Time (s),Volume (m^3),N2,Ne,C2H6(1),O2(2),H2O(3),C(4),CH(5),CH3(18),C2H5(31),CH4(30),H(6),C2H4(29),HO2(12),H2(9),C2H5O2(40),CH3O2(36),C2H3(28),H2O2(13),C2H2(22),OH(8),CH2O(19),HCO(16),CO(14),O(7),CH2CHO(34),C2H5O(43),C2H(21),HCCO(20),C2H5O(101),C3H6(221),C3H6(74),CH3O(26),CH2CO(27),C3H6(55),C3H7(218),C3H7(49),C2H2O(140),CO2(15),C#CC(416)
1.1879629967968227e-06,0.21573660625144056,3.76,0.0,0.058819964974777005,0.8486935567605118,0.17752386683974514,1.3289461377989558e-08,6.167356854393101e-07,0.03884016936639957,0.0009249412692886221,0.12904796857969272,0.00997431319957261,0.33636747081193774,0.004453310829717396,0.45344179230814874,2.40063227418852e-07,5.1602326693459325e-06,0.0019383715774666803,0.0009636325466748702,0.09114597277235553,0.0030918289509435635,0.013814847011712447,0.0016362222996209096,0.08623011576713135,0.0008114235548609361,0.00016698319336156905,1.822954412085821e-08,9.038064173972428e-05,0.0007553107026347608,1.456833945982975e-06,1.0404214495393302e-05,0.017318478624462036,1.564076836962579e-05,0.0067668247884408,2.6348993012752866e-08,6.31295230258359e-06,4.005599423724295e-06,4.400459563060725e-08,0.000476808094745901,0.001070363685922718
1.1918608759929962e-06,0.2157686192685999,3.76,0.0,0.058404096904714736,0.8481951600741839,0.1780697957617549,1.3336814311788193e-08,6.190514667834077e-07,0.03877943239401028,0.0009190373499317733,0.12912956417391794,0.009966293841281776,0.3361249598786968,0.004452397505194595,0.4540950684991718,2.3841081782792568e-07,5.148333016823893e-06,0.0019364662066506137,0.0009626425674655703,0.09151261252055028,0.0030907230877688647,0.013816464480305114,0.0016346332978787509,0.08665549002304783,0.0008103787380072007,0.00016668122732190892,1.8197025477423403e-08,9.058363400026609e-05,0.0007578817086882499,1.4550266921698683e-06,1.039920745282223e-05,0.01734622404617173,1.5610890487324674e-05,0.0067891459152445415,2.6341845661050888e-08,6.316858772817863e-06,4.005882853926414e-06,4.413882929959799e-08,0.00048025186279572723,0.0010759030185195494
1.1957587551891698e-06,0.21580050613907298,3.76,0.0,0.05799190215424161,0.847697500532621,0.17861493980838802,1.3384005287321253e-08,6.213558566223579e-07,0.038719166553717065,0.0009131922224375789,0.12921020340569608,0.00995836863458809,0.33588038806101733,0.00445143498271614,0.45474514182381714,2.367754705797931e-07,5.1365166774706015e-06,0.0019345602759156329,0.0009616374348529635,0.09187864505994107,0.0030896266454978525,0.013817877256930794,0.001633034836172346,0.08708058442689784,0.0008093356699270226,0.00016637956504359552,1.8164605312873292e-08,9.078542419293003e-05,0.000760440078148632,1.453217215500273e-06,1.0394185246455959e-05,0.017373655134637855,1.5581066350025292e-05,0.006811384793967291,2.633461548653117e-08,6.320697999089373e-06,4.006138185276307e-06,4.427257661442201e-08,0.000483703856801715,0.0010814352960710136
1.1996566343853434e-06,0.21583226789865045,3.76,0.0,0.057583342075557,0.8472005747694374,0.1791593034449667,1.3431036465926953e-08,6.236489044925896e-07,0.038659368546107985,0.0009074051780177653,0.12928989625917808,0.009950536978463537,0.3356337865927021,0.004450423831958015,0.4553920375208065,2.3515696917613652e-07,5.124782978876497e-06,0.0019326539163880849,0.0009606173890125327,0.09224407124102088,0.003088539643065878,0.013819087474130956,0.001631427155479211,0.08750539700381119,0.0008082943965777164,0.0001660782199392893,1.8132283582917404e-08,9.098602310838233e-05,0.0007629858973551244,1.4514056498557881e-06,1.038914824158645e-05,0.01740077418512377,1.5551296999944838e-05,0.0068335415532079415,2.6327303671831966e-08,6.324470986066305e-06,4.006365938271573e-06,4.440583827564771e-08,0.0004871640549914901,0.0010869604688148104
1.203554513581517e-06,0.21586390557127813,3.76,0.0,0.05717837851044607,0.8467043794261877,0.1797028911102918,1.3477909807446683e-08,6.25930708369175e-07,0.038600035081331294,0.0009016755174167555,0.1293686525915619,0.009942798272878766,0.3353851862591632,0.004449364617272502,0.456035780559684,2.335551001774498e-07,5.11313125256866e-06,0.0019307472557491196,0.0009595826677644103,0.09260889193327614,0.0030874620978029893,0.01382009724368208,0.0016298104922988891,0.08792992583129496,0.0008072549625458193,0.0001657772050319329,1.810006023205117e-08,9.118544216250658e-05,0.000765519252702548,1.4495921262144508e-06,1.0384096791508747e-05,0.01742758347648975,1.552158344488023e-05,0.006855616323101266,2.631991136977336e-08,6.328178723739361e-06,4.006566624737165e-06,4.453861499087531e-08,0.0004906324359236981,0.0010924784879946614
1.2074523927776906e-06,0.21589542016858412,3.76,0.0,0.05677697378274968,0.8462089111526874,0.18024570721668676,1.3524627753316074e-08,6.282013698040372e-07,0.038541162879762995,0.0008960025509305886,0.1294464821349476,0.00993515191929278,0.3351346174047741,0.004448257897727523,0.4566763956437187,2.3196965323115925e-07,5.101560834089345e-06,0.0019288404182947285,0.0009585335065795507,0.09297310802508985,0.003086394025421744,0.013820908656809325,0.0016281850786943222,0.08835416903817256,0.0008062174111543934,0.00016547653296318786,1.806793519157146e-08,9.13836928021432e-05,0.0007680402306127576,1.4477767724145044e-06,1.0379031237428893e-05,0.017454085271229502,1.549192665869498e-05,0.006877609235273903,2.6312439703166918e-08,6.331822184495604e-06,4.006740745794583e-06,4.4670907474474284e-08,0.0004941089784872195,0.0010979893058414845
1.2113502719738641e-06,0.2159268126912187,3.76,0.0,0.05637909068912314,0.8457141666076216,0.18078775615006334,1.3571193142280205e-08,6.304609447618213e-07,0.038482748672961274,0.0008903855984653706,0.12952339449854441,0.009927597321395844,0.33488210994176404,0.0044471042271317825,0.457313907213224,2.3040042111736697e-07,5.090071063075507e-06,0.0019269335250006905,0.000957470138588743,0.09333672042396006,0.0030853354400705063,0.013821523784451886,0.0016265511421550284,0.08877812480304935,0.0008051817845429614,0.00016517621600302455,1.8035908381509235e-08,9.15807856876132e-05,0.0007705489175024103,1.445959713315589e-06,1.037395190901498e-05,0.017480281815518913,1.546232758229028e-05,0.00689952042279385,2.6304889766064896e-08,6.335402323079124e-06,4.006888792479114e-06,4.4802716447435244e-08,0.0004975936618976499,0.0011034928755521895
1.2152481511700377e-06,0.2159580841281315,3.76,0.0,0.05598469249456843,0.8452201424586854,0.18132904226996613,1.3617608366469014e-08,6.327094842066648e-07,0.038424789203876805,0.000884823989227873,0.12959939916989424,0.009920133884660919,0.3346276933549077,0.004445904154054698,0.45794833944827107,2.2884719960884055e-07,5.078661283260699e-06,0.0019250266936054461,0.0009563927945870513,0.09369973005519666,0.003084286354438505,0.013821944677381515,0.0016249089057484803,0.08920179135369827,0.0008041481235880736,0.00016487626605631058,1.8003979712096526e-08,9.17767314670996e-05,0.0007730453997694588,1.444141071051208e-06,1.0368859124901094e-05,0.017506175339233147,1.5432787124485525e-05,0.006921350020137044,2.6297262624913672e-08,6.338920079628933e-06,4.00701124732685e-06,4.493404263732387e-08,0.0005010864656894195,0.001108989151276033
1.2191460303662113e-06,0.21598923545686066,3.76,0.0,0.05559374292565529,0.8447268353827426,0.18186956990964165,1.3663875419172663e-08,6.349470601508518e-07,0.03836728122720819,0.0008793170614704472,0.1296745055166718,0.009912761016116775,0.3343713967084377,0.004444658221865106,0.45857971627222904,2.2730978736546677e-07,5.067330842512059e-06,0.001923120038705427,0.0009553017030405698,0.09406213786071557,0.0030832467797874664,0.01382217336639032,0.0016232585883419678,0.08962516696619734,0.0008031164679197471,0.000164576694672152,1.797214908241582e-08,9.197154118208439e-05,0.0007755297637698278,1.442320964928805e-06,1.0363753192922613e-05,0.017531768055984616,1.5403306162710176e-05,0.006943098163140993,2.6289559319102098e-08,6.342376378867657e-06,4.007108583460075e-06,4.5064886778062386e-08,0.0005045873697095518,0.0011144780880951205
1.223043909562385e-06,0.21602026764426854,3.76,0.0,0.05520620616393691,0.8442342420661945,0.1824093433760872,1.3709996390759544e-08,6.371737705055678e-07,0.038310221509978315,0.0008738641625399099,0.12974872278827473,0.00990547812497028,0.3341132486523709,0.0044433669687534965,0.4592080613540999,2.257879860025686e-07,5.056079092872945e-06,0.0019212136718024409,0.0009541970900943652,0.09442394479933035,0.0030822167259399427,0.013822211862486057,0.0016216004045527183,0.0900482499638934,0.0008020868560312262,0.00016427751305051852,1.7940416381607564e-08,9.216522550187235e-05,0.0007780020957945456,1.440499511464145e-06,1.0358634410273838e-05,0.01755706216317174,1.5373885543633983e-05,0.00696476498896916,2.6281780861329728e-08,6.345772128400953e-06,4.007181263902975e-06,4.519524960976496e-08,0.0005080963541160284,0.001119959642009288
1.2269417887585585e-06,0.2160511816456812,3.76,0.0,0.05482204683897228,0.843742359205085,0.1829483669501436,1.3755973817416806e-08,6.393897075591977e-07,0.038253606831882864,0.0008684646485728826,0.12982206011769556,0.009898284622205582,0.33385327742966336,0.004442030927777282,0.4598333981123761,2.242815999508294e-07,5.044905390591904e-06,0.0019193077013953932,0.0009530791795805941,0.09478515184524379,0.0030811962013030255,0.013822062157086604,0.001619934565007449,0.09047103871656603,0.000801059325285867,0.00016397873205377023,1.7908781487479864e-08,9.235779538372324e-05,0.000780462482050612,1.4386768244520686e-06,1.0353503064218714e-05,0.017582059842017956,1.534452608400457e-05,0.006986350636063068,2.6273928239207148e-08,6.349108221655474e-06,4.0072297438490586e-06,4.5325131878687795e-08,0.000511613399375778,0.0011254337699156288
1.230839667954732e-06,0.21608197840585974,3.76,0.0,0.054441230021184776,0.8432511835055881,0.18348664488654529,1.3801810359579848e-08,6.415949290874096e-07,0.038197433985989696,0.0008631178846659423,0.1298945265231919,0.009891179921397967,0.3335915108829018,0.004440650626888188,0.4604557497173191,2.2279043652125163e-07,5.0338090961913294e-06,0.0019174022330171927,0.0009519481930282277,0.09514575998869956,0.003080185212940442,0.01382172622224093,0.001618261276161414,0.0908935316392236,0.0008000339119732546,0.00016368036221253848,1.787724426935294e-08,9.254926106272841e-05,0.0007829110086351816,1.4368530150778087e-06,1.0348359432032733e-05,0.017606763257636826,1.531522857121083e-05,0.007007855244107651,2.626600241516881e-08,6.352385535956416e-06,4.007254468838232e-06,4.545453433700613e-08,0.0005151384862601725,0.0011309004295934379
1.2347375471509056e-06,0.2161126588589119,3.76,0.0,0.05406372121670065,0.8427607116840928,0.18402418141399576,1.3847508228466373e-08,6.437894785963481e-07,0.03814169977891515,0.0008578232445090722,0.12996613090971643,0.00988416343813036,0.33332797645972045,0.004439226588962266,0.4610751390942113,2.2131430576948506e-07,5.0227895744591114e-06,0.0019154973693266165,0.0009508043496700525,0.09550577023439205,0.0030791837666638397,0.013821206010771605,0.0016165807405163057,0.09131572719146039,0.0007990106512370509,0.00016338241373366522,1.78458045874053e-08,9.273963300231583e-05,0.0007853477615216834,1.435028191987695e-06,1.0343203781540125e-05,0.017631174559066175,1.5285993764227985e-05,0.0070292789539934284,2.625800432767603e-08,6.355604934827419e-06,4.007255876279404e-06,4.558345774273709e-08,0.0005186715958386095,0.001136359579688276
1.2386354263470792e-06,0.21614322392804947,3.76,0.0,0.0536894863590153,0.8422709404674134,0.184560980735276,1.3893069216592464e-08,6.459734403202905e-07,0.03808640103121258,0.0008525801102034658,0.13003688207109065,0.009877234590036064,0.33306270122109477,0.0044377593318560195,0.46169158892735696,2.198530204346151e-07,5.011846194487574e-06,0.0019135932101987875,0.0009496478664550762,0.09586518360059366,0.003078191867033307,0.01382050345652488,0.0016148931568010269,0.09173762387638033,0.000797989577135284,0.00016308489651046412,1.7814462291931528e-08,9.292892190427256e-05,0.000787772826533743,1.4332024612570337e-06,1.033803637142933e-05,0.017655295879344324,1.5256822394313986e-05,0.007050621907765668,2.6249934891952814e-08,6.358767266884145e-06,4.007234394956859e-06,4.5711902859535155e-08,0.0005222127094699842,0.001141811179689621
1.2425333055432528e-06,0.2161736745263442,3.76,0.0,0.05331849180368526,0.8417818665931355,0.18509704702731386,1.3938495427500403e-08,6.48146919852491e-07,0.03803153457784098,0.0008473878723999788,0.13010678869124498,0.009870392797457422,0.332795711846275,0.00443624936842548,0.46230512166175775,2.1840639601113024e-07,5.0009783297168335e-06,0.0019116898527459585,0.0009484789580575887,0.09622400111974584,0.0030772095173646225,0.01381962047453986,0.0016131987198302275,0.09215922023969716,0.0007969707227220217,0.00016278782012732156,1.778321722502051e-08,9.311713788645784e-05,0.0007901862893284965,1.43137592647166e-06,1.033285745135538e-05,0.017679129335570015,1.5227715165364436e-05,0.007071884248601037,2.624179500023671e-08,6.36187336539992e-06,4.007190444854603e-06,4.583987045658285e-08,0.0005257618088037536,0.001147255189920015
1.2464311847394264e-06,0.21620401155699337,3.76,0.0,0.05295070432378157,0.8412934868096806,0.1856323844412526,1.3983789513116357e-08,6.503099894244323e-07,0.0379770972683747,0.0008422459299740906,0.13017585934545703,0.00986363748305501,0.33252703463752986,0.004434697206551639,0.46291575950584585,2.1697425063324983e-07,4.990185357903678e-06,0.001909787391393381,0.0009472978368848273,0.09658222383725387,0.0030762367197849326,0.013818558961177639,0.001611497620678427,0.09258051486917243,0.0007959541200210834,0.0001624911938666445,1.7752069220566673e-08,9.330429116062478e-05,0.0007925882353873394,1.4295486888588813e-06,1.032766726244713e-05,0.017702677028941315,1.5198672754906336e-05,0.007093066120775295,2.6233585522923786e-08,6.364924050871102e-06,4.007124438701628e-06,4.596736130852675e-08,0.0005293188757792433,0.0011526915715216806
1.2503290639356e-06,0.21623423591213242,3.76,0.0,0.05258609110226947,0.8408057978765969,0.18616699710255974,1.4028953927785718e-08,6.524627027603096e-07,0.03792308596743596,0.0008371536899899473,0.1302441025022729,0.00985696807202066,0.3322566955275334,0.004433103349186312,0.46352352443484846,2.155564050273814e-07,4.97946666118305e-06,0.001907885917947693,0.0009461047130898338,0.09693985281110933,0.0030752734752949405,0.013817320794358696,0.0016097900467168832,0.09300150639352274,0.000794939800046022,0.0001621950267173028,1.7721018103972338e-08,9.349039180304896e-05,0.0007949787499916736,1.4277208472308383e-06,1.0322466037410893e-05,0.01772594104484122,1.5169695814592522e-05,0.007114167669621462,2.6225307308834082e-08,6.367920129331206e-06,4.007036780552857e-06,4.609437619530228e-08,0.0005328838926182772,0.0011581202864377241
1.2542269431317736e-06,0.21626434847499104,3.76,0.0,0.05222461972694936,0.8403187965647116,0.1867008891111008,1.4073990592350498e-08,6.546051297950782e-07,0.03786949755491295,0.000832110567536727,0.13031152652482986,0.009850383992052366,0.3319847200844096,0.004431468294379495,0.46412843819330957,2.1415268248376104e-07,4.968821626061745e-06,0.0019059855216587613,0.0009448997945810205,0.09729688911130774,0.0030743197837961884,0.013815907833718055,0.0016080761817046784,0.09342219348172544,0.0007939277928175536,0.00016189932738043024,1.769006369337631e-08,9.367544986245856e-05,0.0007973579182092577,1.4258924981256987e-06,1.0317254000842047e-05,0.01774892345289388,1.5140784970880198e-05,0.0071351890414991055,2.6216961185922233e-08,6.370862392988056e-06,4.0069278665863685e-06,4.6220915901989904e-08,0.0005364568418194426,0.0011635412973988806
1.2581248223279471e-06,0.21629435011810175,3.76,0.0,0.05186625818413721,0.8398324796563554,0.18723406454124808,1.411890140061563e-08,6.56737369246584e-07,0.03781632892627842,0.0008271159856587108,0.13037813967246167,0.009843884673534302,0.33171113351788173,0.004429792535318188,0.46473052229793266,2.1276290884081233e-07,4.9582496434487e-06,0.0019040862892768303,0.0009436832870339029,0.09765333381951305,0.0030733756441149347,0.013814321920804094,0.0016063562058260441,0.09384257484211447,0.0007929181274011418,0.00016160410427693033,1.7659205799309538e-08,9.385947519863395e-05,0.0007997258248766214,1.4240637358064703e-06,1.0312031369551343e-05,0.01777162630704029,1.5111940825582134e-05,0.007156130383760112,2.620854796202528e-08,6.373751620733629e-06,4.006798085582014e-06,4.6346981218725826e-08,0.0005400377061549065,0.0011689545679078423
1.2620227015241207e-06,0.21632424170471365,3.76,0.0,0.0515109748531145,0.8393468439454689,0.18776652744198058,1.416368873820223e-08,6.58859517892289e-07,0.037763576992817946,0.0008221693751734735,0.13044395010215462,0.00983746954941925,0.3314359606848088,0.0044280765603624764,0.46532979804045754,2.1138691239990258e-07,4.9477501086522265e-06,0.0019021883051173057,0.0009424553939023593,0.09800918802828391,0.003072441054033163,0.013812564879250415,0.0016046302958169613,0.09426264922166719,0.0007919108319222835,0.00016130936555462265,1.7628444224395267e-08,9.404247772418896e-05,0.0008020825545855583,1.4222346522892402e-06,1.030679835281398e-05,0.01779405164560699,1.5083163956510365e-05,0.007176991844715428,2.6200068425450145e-08,6.376588578653688e-06,4.006647818806915e-06,4.6472572940577987e-08,0.0005436264686694936,0.0011743600622245135
1.2659205807202943e-06,0.2163540240871883,3.76,0.0,0.051158738553221866,0.8388618862394286,0.18829828183352448,1.4208355182871981e-08,6.609716229244729e-07,0.03771123868422745,0.0008172701755542162,0.130508965856204,0.009831138055878878,0.3311592260474618,0.004426320852420202,0.4659262864598165,2.1002452418782818e-07,4.937322421879311e-06,0.0019002916507904685,0.0009412163161308027,0.09836445284233379,0.003071516010162462,0.013810638512535842,0.0016028986245276687,0.09468241541032761,0.0007909059334981388,0.00016101511905936447,1.7597778763520308e-08,9.422446714817039e-05,0.0008044281916346408,1.4204053371734835e-06,1.030155515136594e-05,0.01781620148925924,1.5054454916001425e-05,0.007197773573727503,2.6191523342377206e-08,6.379374018384652e-06,4.006477439166113e-06,4.6597691867919836e-08,0.0005472231127137936,0.0011797577454545985
1.2698184599164679e-06,0.2163836981173616,3.76,0.0,0.05080951841067011,0.8383776033554066,0.18882933171565844,1.4252902757218999e-08,6.630737440813628e-07,0.03765931094357695,0.0008124178325303914,0.13057319489702607,0.009824889631095426,0.33088095379325644,0.004424525890555749,0.4665200084181634,2.0867557753904794e-07,4.9269659872493275e-06,0.0018983964060394157,0.0009399662528849094,0.09871912937433554,0.003070600508312123,0.013808544609993105,0.0016011613621192634,0.09510187222776639,0.0007899034585670456,0.00016072137242439434,1.7567209214290215e-08,9.44054531659353e-05,0.0008067628201003919,1.418575878695604e-06,1.029630195855697e-05,0.017838077846153693,1.5025814234232124e-05,0.007218475720877406,2.6182913460319945e-08,6.3821086791428505e-06,4.006287312240992e-06,4.672233880448236e-08,0.0005508276218484805,0.001185147583286555
1.2737163391126415e-06,0.2164132646173082,3.76,0.0,0.050463283927569026,0.8378939921226018,0.18935968106320816,1.4297333253210859e-08,6.651659637001632e-07,0.037607790730334455,0.000807611799204282,0.1306366450889709,0.009818723716235624,0.3306011677734836,0.004422692149134764,0.4671109845607806,2.0733990749613283e-07,4.916680212930164e-06,0.0018965026483264758,0.0009387054011526132,0.09907321874668255,0.003069694543394551,0.013806284943608018,0.0015994186754696982,0.09552101852996837,0.0007889034325987099,0.00016042813303460333,1.7536735346519132e-08,9.458544537455217e-05,0.000809086523769465,1.4167463619826597e-06,1.0291038966017684e-05,0.017859682709108458,1.499724242445198e-05,0.007239098437110883,2.6174239520336002e-08,6.384793290572735e-06,4.006077799191007e-06,4.684651456011623e-08,0.0005544399798912258,0.001190529542126749
1.277614218308815e-06,0.21644272441715942,3.76,0.0,0.05012000498951262,0.837411049382793,0.18988933382525358,1.4341648696210829e-08,6.67248374156601e-07,0.037556675021111756,0.0008028515363178438,0.13069932419641578,0.009812639755449446,0.33031989149677665,0.004420820097692642,0.4676992353112586,2.0601735176662256e-07,4.9064645117246935e-06,0.0018946104528269436,0.0009374339556795592,0.09942672209142035,0.003068798109423744,0.013803861267598257,0.0015976707281112794,0.09593985320978253,0.0007879058801250553,0.00016013540801642446,1.750635694033833e-08,9.476445327843257e-05,0.0008113993861155837,1.414916870852005e-06,1.0285766354749132e-05,0.017881018055163057,1.4968739975840622e-05,0.00725964187424366,2.6165502237170616e-08,6.387428568522634e-06,4.005849252316316e-06,4.6970219948047466e-08,0.0005580601709246608,0.001195903589108265
1.2815120975049886e-06,0.21647207833449664,3.76,0.0,0.04977965185555638,0.8369287719903675,0.1904182939254961,1.438585138206456e-08,6.693210584909832e-07,0.037505960809778124,0.0007981365120953719,0.1307612398863891,0.009806637195759698,0.33003714813846874,0.00441891020102275,0.4682847808767853,2.0470775061149508e-07,4.896318301087396e-06,0.001892719892498644,0.0009361521090069262,0.09977964054969084,0.0030679111994834766,0.013801275318796578,0.001595917680327411,0.0963583751957289,0.0007869108248515549,0.00015984320424612436,1.7476073768496228e-08,9.494248628351264e-05,0.0008137014902958459,1.4130874870978303e-06,1.0280484299106426e-05,0.017902085845828208,1.4940307353990856e-05,0.007280106184923725,2.615670230787717e-08,6.390015215310643e-06,4.005602016451833e-06,4.709345578607626e-08,0.0005616881792911264,0.0012012696920682625
1.2854099767011622e-06,0.21650132717722315,3.76,0.0,0.04944219514780024,0.8364471568123094,0.19094656526269893,1.4429943586304957e-08,6.713840844353186e-07,0.03745564510748228,0.0007934662019892266,0.1308223997312722,0.009800715487061977,0.3297529605503962,0.004416962919274569,0.4688676412536707,2.0341094657148004e-07,4.886241002961949e-06,0.0018908310381563433,0.0009348600515136111,0.1001319752711409,0.00306703380573896,0.01379852881705722,0.0015941596892657586,0.09677658345077367,0.0007859182897025874,0.00015955152836105184,1.7445885596017992e-08,9.511955371842206e-05,0.0008159929191456658,1.4112582904038812e-06,1.0275192967606027e-05,0.017922888027368668,1.4911945003640488e-05,0.007300491522590136,2.6147840413967043e-08,6.392553921481197e-06,4.0053364299697565e-06,4.721622289633883e-08,0.0005653239895848563,0.0012066278195252736
1.2893078558973358e-06,0.21653047173629109,3.76,0.0,0.049107605803297885,0.8359662007267524,0.1914741517138653,1.447392735246164e-08,6.734375130778437e-07,0.037405724940599766,0.0007888400875664794,0.13088281122124315,0.00979487408207801,0.3294673513043203,0.0044149787085513,0.4694478362547832,2.0212678378167652e-07,4.876232042954706e-06,0.0018889439587943687,0.000933557971690854,0.10048372741257504,0.003066165919679341,0.013795623467448588,0.0015923969093720556,0.09719447696757837,0.0007849282968121587,0.00015926038679680768,1.7415792174451943e-08,9.529566482378985e-05,0.0008182737551969739,1.4094293583528792e-06,1.026989252605274e-05,0.017943426532729217,1.4883653355219447e-05,0.00732079804134764,2.6138917228663248e-08,6.395045369405482e-06,4.005052826964698e-06,4.733852210539902e-08,0.000568967586616404,0.0012119779405877634
1.2932057350935094e-06,0.21655951282109465,3.76,0.0,0.048775855158333756,0.8354859006263772,0.19200105712795373,1.4517804538305962e-08,6.754814159185172e-07,0.03735619735542896,0.0007842576586647241,0.13094248174249826,0.009789112436505047,0.32918034261677676,0.004412958019781602,0.47002538546013384,2.0085510970361167e-07,4.86629085230683e-06,0.0018870587210721127,0.0009322460556092622,0.10083489813958392,0.003065307531765509,0.01379256095622339,0.0015906294916448035,0.09761205477626593,0.000783940867545094,0.00015896978572418256,1.7385793273910055e-08,9.54708287487834e-05,0.0008205440806008167,1.4076007675629879e-06,1.0264583126739661e-05,0.017963703277799076,1.4855432808977239e-05,0.007341025896147816,2.6129933392105605e-08,6.397490222969865e-06,4.0047515296583276e-06,4.746035424249106e-08,0.0005726189554724783,0.0012173200251039604
1.297103614289683e-06,0.21658845119620646,3.76,0.0,0.04844691490308774,0.8350062534169949,0.19252728532897007,1.456157704786445e-08,6.775158824240973e-07,0.037307059416261924,0.0007797184119851364,0.13100141858885997,0.009783430009227352,0.32889195639040253,0.004410901299288101,0.4706003082428072,1.9959577343286664e-07,4.856416866400995e-06,0.0018851753896049132,0.0009309244871856987,0.10118548862519941,0.0030644586316104193,0.013789342952887513,0.001588857584083717,0.09802931593992403,0.0007829560224814332,0.0001586797310941094,1.7355888635867274e-08,9.564505457751695e-05,0.0008228039771498318,1.4057725917062685e-06,1.0259264921695525e-05,0.01798372016323483,1.4827283750679893e-05,0.007361175242663357,2.61208895411579e-08,6.399889137748456e-06,4.004432857175927e-06,4.75817201425382e-08,0.0005762780814838756,0.0012226540435802409
1.3010014934858565e-06,0.21661728764336002,3.76,0.0,0.04812075706615623,0.8345272560173741,0.19305284011667,1.4605247028320138e-08,6.795410025552585e-07,0.03725830820508107,0.0007752218507919347,0.13105962896592943,0.009777826262330857,0.32860221422811187,0.004408808988940536,0.4711726237773486,1.9834862617043903e-07,4.846609524916163e-06,0.001883294027119565,0.0009295934482534418,0.10153550004930431,0.003063619208132792,0.013785971110842917,0.00158708133183301,0.09844625955291868,0.0007819737814300849,0.00015839022864208346,1.7326077997836738e-08,9.581835128459726e-05,0.0008250535262708333,1.4039449027063235e-06,1.0253938058116993e-05,0.018003479074952446,1.4799206549041366e-05,0.0073812462372368085,2.6111786299518507e-08,6.402242761121358e-06,4.004097124268285e-06,4.7702620644183596e-08,0.0005799449502172124,0.0012279799671446707
1.3048993726820301e-06,0.21664602292214866,3.76,0.0,0.04779735400096974,0.8340489053589565,0.19357772526736247,1.464881673303539e-08,6.81556844219989e-07,0.03720994082121335,0.0007707674846627864,0.1311171199945243,0.009772300660975801,0.3283111374455642,0.004406681526316715,0.47174235104736145,1.9711352111736066e-07,4.836868271730927e-06,0.0018814146945437679,0.0009282531186333764,0.10188493359801534,0.0030627892495921553,0.013782447067973897,0.0015853008773236258,0.09886288473945093,0.0007809941634603146,0.00015810128390323836,1.7296361105614984e-08,9.599072779294034e-05,0.0008272928090241297,1.4021177714307112e-06,1.0248602674759623e-05,0.018022981884625977,1.4771201554993107e-05,0.007401239036835962,2.6102624269785296e-08,6.404551727698288e-06,4.003744636849638e-06,4.7823056588824054e-08,0.000583619547465432,0.0012332977675218939
1.3087972518782037e-06,0.21667465778976272,3.76,0.0,0.04747667838618444,0.8335711983861493,0.1941019445336811,1.4692288166940302e-08,6.835634591061498e-07,0.03716195438169117,0.0007663548296678919,0.13117389871058546,0.00976685267338206,0.3280187470709907,0.0044045193446741885,0.4723095088448065,1.9589031352566779e-07,4.827192555131988e-06,0.001879537451003569,0.0009269036761153675,0.10223379046356108,0.0030619687435567565,0.013778772446571438,0.0015835163602538585,0.09927919065341272,0.0007800171869346235,0.00015781290221312754,1.726673769234271e-08,9.616219290151501e-05,0.0008295219060907477,1.400291266690813e-06,1.0243258906866027e-05,0.01804223044955246,1.474326910089733e-05,0.00742115379904404,2.6093404044059362e-08,6.4068166599912655e-06,4.0033756947299796e-06,4.794302882188057e-08,0.0005873018592463117,0.0012386074170306096
1.3126951310743773e-06,0.21670319299356625,3.76,0.0,0.04715870322547281,0.8330941320565332,0.1946255016444242,1.4735663002450326e-08,6.855609148754548e-07,0.03711434602149054,0.0007619834083613108,0.13122997206523385,0.009761481770782772,0.32772506384572575,0.004402322872935115,0.4728741157698807,1.9467886066869708e-07,4.817581827835988e-06,0.001877662353835097,0.0009255452964472943,0.10258207184393923,0.0030611576768974857,0.013774948853291039,0.0015817279176193388,0.09969517647822068,0.0007790428695164147,0.0001575250887097127,1.7237207481408963e-08,9.633275538090492e-05,0.0008317408977616535,1.3984654553447407e-06,1.0237906886571953e-05,0.018061226612562205,1.4715409501757435e-05,0.007440990682047599,2.6084126205127422e-08,6.409038171428627e-06,4.002990593861265e-06,4.806253819272456e-08,0.0005909918718005233,0.0012439088885808152
1.3165930102705509e-06,0.21673162927284675,3.76,0.0,0.04684340188940427,0.8326177033428741,0.1951484003012302,1.4778943016729863e-08,6.875493159999405e-07,0.037067112896248214,0.0007576527505109186,0.1312853469138375,0.009756187428052523,0.3274301081877278,0.004400092535094924,0.47343619020576994,1.934790221028598e-07,4.808035547470989e-06,0.0018757894583771597,0.0009241781530575068,0.10292977894352039,0.0030603560357062016,0.013770977877070186,0.0015799356833648569,0.10011084143038865,0.0007780712281095848,0.00015723784830949344,1.7207770201858652e-08,9.650242385974985e-05,0.0008339498638744907,1.396640402871395e-06,1.0232546738017686e-05,0.01807997220003629,1.4687623054284964e-05,0.007460749844697518,2.6074791315423833e-08,6.4112168644483725e-06,4.002589622872136e-06,4.818158555381425e-08,0.0005946895716220129,0.0012492021557474072
