Time (s),Volume (m^3),N2,Ne,C2H6(1),O2(2),H2O(3),C(4),CH(5),CH3(18),C2H5(31),CH4(30),H(6),C2H4(29),HO2(12),H2(9),C2H5O2(40),CH3O2(36),C2H3(28),H2O2(13),C2H2(22),OH(8),CH2O(19),HCO(16),CO(14),O(7),CH2CHO(34),C2H5O(43),C2H(21),HCCO(20),C2H5O(101),C3H6(221),C3H6(74),CH3O(26),CH2CO(27),C3H6(55),C3H7(218),C3H7(49),C2H2O(140),CO2(15),C#CC(416),C3H5(219),C2H4(47),C3H4(2022)
6.777704735992623e-08,0.45571159793696936,3.76,0.0,0.745857189352351,0.9999954247768975,7.376489208697519e-07,5.367310095739684e-17,1.8268670307123407e-12,0.0010360208497646362,3.760597769656469e-05,5.249315894268384e-05,2.1187471726183573e-05,3.10130044427604e-05,2.7842428561017418e-06,1.0578420248233124e-05,1.2886810298660421e-08,1.640565684971284e-07,8.233585546193913e-11,9.88007109725122e-09,9.805615901855247e-12,1.2324283504256971e-06,7.023301996941233e-07,5.0218576969997204e-11,4.561547296293115e-10,5.153997575101015e-07,3.458667065318968e-12,3.5019266564977156e-11,2.013873252081695e-18,1.4107629457851277e-18,4.692110376225869e-11,4.334824758788634e-15,4.596178033635578e-11,1.9912285878042163e-08,3.1372870164699377e-13,1.3989769886714926e-17,1.386633184269445e-13,1.5282028067602152e-12,1.1217312713069745e-18,9.962489002074189e-13,3.630921537101608e-17,1.6722582293563743e-14,5.921577687543708e-14,1.5423426855404997e-16
6.914112363087512e-08,0.4557126453770135,3.76,0.0,0.7458432693627584,0.9999952639990765,7.90588709351049e-07,5.762891361925519e-17,1.8640910669586123e-12,0.0010557935113629593,3.888516730471323e-05,5.4589874852995056e-05,2.2143961904476862e-05,3.270218879589597e-05,2.853259396997705e-06,1.1274917649493218e-05,1.3359710095466063e-08,1.6788938446866496e-07,9.11851233772025e-11,1.0308518176770904e-08,1.1060567936000545e-11,1.2972430868673383e-06,7.308819940956543e-07,5.464592134226871e-11,4.985178181629816e-10,5.426615679720661e-07,3.892360439621749e-12,3.621500399826849e-11,2.4155425678238817e-18,1.7055482195473196e-18,4.854248673218277e-11,4.863118992728174e-15,5.040940708040128e-11,2.034821856078943e-08,3.5981345140487245e-13,1.562721415699004e-17,1.4951132820013956e-13,1.6442916818357164e-12,1.2809924526988144e-18,1.0387988750326627e-12,4.247833544321014e-17,1.916550760479481e-14,6.245113587642654e-14,1.800523180082277e-16
7.186927617277291e-08,0.4557147541272078,3.76,0.0,0.7458152045986256,0.9999949305784026,9.048303259894343e-07,6.613029426909672e-17,1.938309599947445e-12,0.0010952151926034114,4.149843363281756e-05,5.890195014145984e-05,2.4124388198251215e-05,3.625209716667019e-05,2.993622968393327e-06,1.2761932682826339e-05,1.4327248995445672e-08,1.7553543416575564e-07,1.1123254935757584e-10,1.1197761790094756e-08,1.398287098693331e-11,1.433326206912709e-06,7.896582205220481e-07,6.448138014182746e-11,5.924497364820525e-10,5.996875309726743e-07,4.897480431594442e-12,3.865794781885791e-11,3.4411022321670945e-18,2.4670073244741844e-18,5.1856793544298355e-11,6.084391861661171e-15,6.031387249661463e-11,2.1219017580620408e-08,4.697236388828691e-13,1.9394121165493297e-17,1.7303391665858937e-13,1.895405477469906e-12,1.658513891571832e-18,1.1265790628690008e-12,5.764843320966139e-17,2.4992002211040688e-14,6.925142426879025e-14,2.433550576910221e-16
7.432461346048092e-08,0.4557166681691783,3.76,0.0,0.7457896858080453,0.9999946165669436,1.0176777434670953e-06,7.447955315371027e-17,2.0048455667827217e-12,0.0011305541747500983,4.391279282813215e-05,6.291761736197451e-05,2.5983689536768207e-05,3.9646987410815424e-05,3.1226887283525207e-06,1.421137850950125e-05,1.522272470230368e-08,1.8239379227559903e-07,1.3223989685919782e-10,1.2035704337052751e-08,1.7148733701189585e-11,1.5632908457402552e-06,8.444604438468932e-07,7.455631404936455e-11,6.883167685003623e-10,6.538859120144269e-07,5.9798222416437665e-12,4.0915127836215464e-11,4.68153763453634e-18,3.4007947682353968e-18,5.4921187607460306e-11,7.396086079324315e-15,7.047607198644448e-11,2.200156971794401e-08,5.922412101820239e-13,2.3417169789561827e-17,1.9639837722479608e-13,2.1441149506274975e-12,2.0762872615103545e-18,1.2086462403969811e-12,7.51941417418095e-17,3.148889516733673e-14,7.57559099525129e-14,3.1632234374868847e-16
7.677995074818893e-08,0.4557185979183858,3.76,0.0,0.7457639155153727,0.9999942889061921,1.1405866426598164e-06,8.351827006087985e-17,2.0711356216513244e-12,0.0011657604898129609,4.638614223672908e-05,6.706048912465897e-05,2.7915878519719963e-05,4.3236196720468864e-05,3.254439154315782e-06,1.57704733307697e-05,1.6141503524966325e-08,1.8922959354803433e-07,1.563971724245472e-10,1.2910142241385178e-08,2.0902652243968885e-11,1.7004905976691803e-06,9.010627056367122e-07,8.591424300684432e-11,7.958777308244176e-10,7.108301431300222e-07,7.2556975222075405e-12,4.3227621457379644e-11,6.309037416611984e-18,4.641585591723306e-18,5.8062812074355187e-11,8.93936962750777e-15,8.193442281282231e-11,2.278307290568049e-08,7.413430895018646e-13,2.812721309249889e-17,2.2196769470138975e-13,2.4155988653644975e-12,2.581343189323456e-18,1.2936297368269307e-12,9.728934549013977e-17,3.940005985479894e-14,8.263379120052887e-14,4.0793089961977643e-16
7.923528803589695e-08,0.4557205437511989,3.76,0.0,0.7457378891645932,0.999993947162319,1.2741065496729102e-06,9.327337608827723e-17,2.1371808225653765e-12,0.0012008345912880916,4.891836517995682e-05,7.133008490517281e-05,2.9920960054957518e-05,4.702441196719598e-05,3.3889611224395384e-06,1.7443427116538903e-05,1.7083513478237237e-08,1.9604231821241166e-07,1.840607429785226e-10,1.3821928771001586e-08,2.5331409319971824e-11,1.8450524111159573e-06,9.594618805968434e-07,9.868451693848245e-11,9.161038592218378e-10,7.705390682714773e-07,8.751952520790661e-12,4.559531849095629e-11,8.426617460500785e-18,6.275931470210778e-18,6.128171497743145e-11,1.0746640433790769e-14,9.480483236520561e-11,2.3563584434745584e-08,9.21698308011068e-13,3.3617810350671517e-17,2.4986634949216203e-13,2.7111010064594193e-12,3.1883676318234913e-18,1.381544147973294e-12,1.2492199112529443e-16,4.897730038757424e-14,8.989410602796517e-14,5.221708714226255e-16
8.169062532360496e-08,0.45572250604345327,3.76,0.0,0.7457116021872643,0.9999935909014348,1.418796253299958e-06,1.0377156527415586e-16,2.2029822449571565e-12,0.0012357769353998009,5.1509363454381355e-05,7.572592595541241e-05,3.199892893464305e-05,5.101631150868894e-05,3.5263413578582273e-06,1.923444930169054e-05,1.8048693411845263e-08,2.0283155870440468e-07,2.1561470995362736e-10,1.4771948052451332e-08,3.05314584728351e-11,1.9970961065248347e-06,1.0196549847522276e-06,1.1300612838060795e-10,1.0500090834010652e-09,8.330293128966862e-07,1.0498120609283535e-11,4.801812652951567e-11,1.1160232859715757e-17,8.410978249293618e-18,6.457798471330956e-11,1.2853693652047688e-14,1.0920948520185258e-10,2.4343163959340874e-08,1.1386123644347868e-12,3.999214418843534e-17,2.802215077766142e-13,3.031890560640092e-12,3.913946530545301e-18,1.472406610186185e-12,1.5925554251227272e-16,6.050782423143308e-14,9.754587785860969e-14,6.637316971664996e-16
8.414596261131297e-08,0.4557244851702589,3.76,0.0,0.7456850500038444,0.9999932196896542,1.5752232759831266e-06,1.1503929404748161e-16,2.2685409821534734e-12,0.001270587981220185,5.415905458481126e-05,8.024753530805853e-05,3.414977173221876e-05,5.521656655235947e-05,3.666666434346034e-06,2.114774824260641e-05,1.9036991479084843e-08,2.0959699885791463e-07,2.5147210429195137e-10,1.5761115313535957e-08,3.660966524939322e-11,2.156734608378104e-06,1.0816391763601124e-06,1.2902815995764175e-10,1.1986501678261383e-09,8.983154945121497e-07,1.2526588722801614e-11,5.0495968339696174e-11,1.4662915814496382e-17,1.1178491806115588e-17,6.795174690889602e-11,1.5299961273293706e-14,1.252769852641096e-10,2.5121873284249756e-08,1.3980897337879604e-12,4.7363691677466605e-17,3.131630027056641e-13,3.3792618620796018e-12,4.776739932502241e-18,1.5662369907882482e-12,2.0165353164344303e-16,7.431794174483285e-14,1.0559811842118201e-13,8.380987043020847e-16
8.660129989902098e-08,0.4557264815063145,3.76,0.0,0.7456582280248786,0.9999928330931483,1.7439633632403072e-06,1.2710278186660048e-16,2.333858145884238e-12,0.0013052681907844176,5.686736942761736e-05,8.489443778161069e-05,3.637346838371479e-05,5.962984231270651e-05,3.8100227740571427e-06,2.3187530774559707e-05,2.00483637994873e-08,2.16338396951183e-07,2.920760896743414e-10,1.679037713436892e-08,4.368408040386718e-11,2.3240741917683508e-06,1.1454117567181653e-06,1.4691023904316735e-10,1.3631268583659379e-09,9.664104171052692e-07,1.487276756436357e-11,5.3028779587531755e-11,1.9119497432960706e-17,1.4739516761616157e-17,7.140316175123295e-11,1.8128761040693308e-14,1.4314249841504112e-10,2.5899776208824513e-08,1.7069002404728205e-12,5.585692133781481e-17,3.48823316861766e-13,3.754534146800451e-12,5.797665998080225e-18,1.6630580881858667e-12,2.537067002166151e-16,9.077702594856844e-14,1.1405983026406983e-13,1.0516598174140452e-15
8.905663718672899e-08,0.4557284954258659,3.76,0.0,0.7456311316520616,0.9999924306781866,1.9255999918809137e-06,1.3998801276171214e-16,2.398934866813712e-12,0.001339818029202467,5.963425007681964e-05,8.966615998588387e-05,3.866999350038068e-05,6.426079899056141e-05,3.956496647281096e-06,2.5358001852632007e-05,2.1082773289339213e-08,2.230555719231902e-07,3.379011730041742e-10,1.7860711706619704e-08,5.1884744629043667e-11,2.499214739354891e-06,1.2109701708928944e-06,1.6682299925947718e-10,1.5445820386395899e-09,1.0373252504191618e-06,1.757526536379428e-11,5.561650685088884e-11,2.4751967700142136e-17,1.9289734835063107e-17,7.493242172076534e-11,2.1387552384356128e-14,1.629478953750049e-10,2.6676938415707007e-08,2.0726492898003425e-12,6.56080100024513e-17,3.8733756579668956e-13,4.159051310614339e-12,7.000093766226128e-18,1.7628958416820787e-12,3.1726286385106065e-16,1.1030173635084677e-13,1.2294000893895398e-13,1.3118228314865352e-15
9.1511974474437e-08,0.4557305273028329,3.76,0.0,0.7456037562791822,0.9999920120111705,2.120723897930059e-06,1.5372073760994357e-16,2.4637722950716125e-12,0.001374237964767638,6.245964804689229e-05,9.456223032796736e-05,4.103931743949649e-05,6.911409258962918e-05,4.106174172164186e-06,2.766336426566892e-05,2.2140188645879625e-08,2.2974839233322654e-07,3.894544219240174e-10,1.8973129101018557e-08,6.135452569198322e-11,2.6822500058348276e-06,1.278312008385989e-06,1.8894854887193097e-10,1.7442018987004401e-09,1.111069694269004e-06,2.0676065168491395e-11,5.825910589416068e-11,3.182553894570858e-17,2.506560685607516e-17,7.853974969310278e-11,2.5128200559281472e-14,1.8484189511857106e-10,2.7453427393419393e-08,2.503852114385535e-12,7.676558238604183e-17,4.288434825125947e-13,4.5941816690541e-12,8.410045635260263e-18,1.865779551416325e-12,3.9445971591410865e-16,1.333605195105321e-13,1.3224764488756188e-13,1.6271441136585759e-15
9.396731176214501e-08,0.45573257751084434,3.76,0.0,0.7455760972929764,0.999991576658659,2.3299326246210104e-06,1.6832647686137678e-16,2.5283716007684344e-12,0.0014085284690626054,6.534352268719366e-05,9.958217901862411e-05,4.348140717808292e-05,7.419437559697776e-05,4.259141314334716e-06,3.010781840669045e-05,2.322058346050688e-08,2.3641676738422e-07,4.4727668855207635e-10,2.0128671542913955e-08,7.224998772609831e-11,2.873267885960421e-06,1.3474350037655012e-06,2.134809458017675e-10,1.963216119210343e-09,1.1876521287349346e-06,2.4220705480338154e-11,6.095654016515607e-11,4.065547480584845e-17,3.235138045833105e-17,8.222539734615404e-11,2.940725018753226e-14,2.0898020879549965e-10,2.8229312376503648e-08,3.010012065909533e-12,8.949147667382668e-17,4.73481402709197e-13,5.061317719717506e-12,1.0056410249971934e-17,1.9717421085555245e-12,4.877607378946333e-16,1.6047839178748827e-13,1.4199172508671166e-13,2.0074693644541264e-15
9.642264904985302e-08,0.45573464642329403,3.76,0.0,0.7455481500738942,0.9999911241873893,2.5538300907282193e-06,1.8383052356338458e-16,2.5927339745005225e-12,0.0014426900170633938,6.828583979534344e-05,0.00010472553807911925,4.599622702180742e-05,7.950629754674185e-05,4.4154838863875715e-06,3.2695562087795726e-05,2.4323935442984572e-08,2.4306063955591227e-07,5.119438389152294e-10,2.1328413695753296e-08,8.474229285092324e-11,3.0723506830972774e-06,1.418337037277653e-06,2.4062667911592675e-10,2.202898073674512e-09,1.2670797509655146e-06,2.8258464116997253e-11,6.370877948126121e-11,5.161475309502877e-17,4.14870554274393e-17,8.598964383044071e-11,3.42862063579403e-14,2.355256842413985e-10,2.900466429526712e-08,3.6017030297245366e-12,1.0396153165206695e-16,5.213942507861348e-13,5.561875907854942e-12,1.1971164879881572e-17,2.0808202359833766e-12,5.999944125342589e-16,1.9224201262481963e-13,1.5218123448471603e-13,2.4640872036689533e-15
9.887798633756104e-08,0.45573673441337575,3.76,0.0,0.745519909996798,0.9999906541642938,2.79302617913434e-06,2.002579465787754e-16,2.656860627854903e-12,0.0014767230872415624,7.128657040337631e-05,0.00010999184134846804,4.858373917433094e-05,8.505450548240484e-05,4.575287547199472e-06,3.5430790390489045e-05,2.5450225742090384e-08,2.496799785472729e-07,5.84067987493701e-10,2.2573462952344512e-08,9.901813519025775e-11,3.279575376031194e-06,1.4910161354475682e-06,2.7060515681725944e-10,2.464565050845792e-09,1.3493586994726818e-06,3.2842545170393147e-11,6.651579887841141e-11,6.514263495659856e-17,5.2877404700367364e-17,8.983279466925564e-11,3.9831823052212916e-14,2.646484511376573e-10,2.9779555733319164e-08,4.290656024678799e-12,1.2036639422513056e-16,5.727275266001774e-13,6.097296393879921e-12,1.4189607382075543e-17,2.1930547397103313e-12,7.343969358047753e-16,2.293050559967877e-13,1.628251572610173e-13,3.009896327338196e-15
9.999999999999998e-08,0.4557388418541141,3.76,0.0,0.7455069063965135,0.9999904334172492,2.9075918747994867e-06,2.0807894394197267e-16,2.686086402381213e-12,0.0014922325157817281,7.267725072739358e-05,0.00011243918091365892,4.9790340893020087e-05,8.766979084783565e-05,4.6494884046212885e-06,3.673094561648731e-05,2.597253738508489e-08,2.526966431265502e-07,6.19684591077814e-10,2.315780439294005e-08,1.061902496691376e-10,3.3770008756399774e-06,1.5248193217598736e-06,2.8531037291080733e-10,2.5918270629531132e-09,1.3879082899435333e-06,3.513466780626216e-11,6.781675068630434e-11,7.231692006194037e-17,5.896077133983396e-17,9.161535265687881e-11,4.26074262707504e-14,2.7886275819229867e-10,3.013352417960479e-08,4.641354468222153e-12,1.2856264142983093e-16,5.973641721708777e-13,6.3539707656992085e-12,1.5314920484333683e-17,2.245405342382762e-12,8.041827842550019e-16,2.4820107822758535e-13,1.678428242276926e-13,3.292939831137393e-15
1.0133332362526905e-07,0.4557388418541141,3.76,0.0,0.7454913724315965,0.9999901661565123,3.0481363454061795e-06,2.176335939402996e-16,2.720752793915961e-12,0.0015106281616647712,7.434568971776496e-05,0.00011538062449109743,5.12439041850248e-05,9.084364432870039e-05,4.738637801057204e-06,3.831769554510523e-05,2.6599438352175854e-08,2.562747763443767e-07,6.642987364209234e-10,2.3864959733791434e-08,1.1528070752188885e-10,3.4950138823870925e-06,1.5654704716734691e-06,3.036491998131195e-10,2.749578498956571e-09,1.4344941667224768e-06,3.80302689644244e-11,6.937757760765467e-11,8.175421714329248e-17,6.70021567686076e-17,9.3755180861021e-11,4.611640040146813e-14,2.9652606687622725e-10,3.055406089303332e-08,5.089850067118592e-12,1.3891235108330797e-16,6.276292929650893e-13,6.6690428218902796e-12,1.675059871729945e-17,2.308490771276971e-12,8.946586372912566e-16,2.72393888524573e-13,1.7393247793565184e-13,3.659587040574853e-15
1.0378866091297706e-07,0.4557409691183906,3.76,0.0,0.7454625327438216,0.9999896597314035,3.3197812460387576e-06,2.3598209627299604e-16,2.784411727769291e-12,0.0015444057260958722,7.746317619509942e-05,0.00012089142500491496,5.3976681292181185e-05,9.687835718375763e-05,4.905619996583558e-06,4.136046683337014e-05,2.777155959555694e-08,2.6284504323066885e-07,7.533244188443434e-10,2.520407779598308e-08,1.3375070071132533e-10,3.7187333172016765e-06,1.6416983668201779e-06,3.4000554191362076e-10,3.0593442931980645e-09,1.5224905008233345e-06,4.388326490461553e-11,7.229409826164943e-11,1.0205104748049236e-16,8.442745174244106e-17,9.775715815957677e-11,5.3218089996773385e-14,3.313436631834043e-10,3.132825556726081e-08,6.013607368129929e-12,1.598221832952468e-16,6.862501638463317e-13,7.278602089359923e-12,1.969681563670626e-17,2.427178101408056e-12,1.0849743207322554e-15,3.223135623167832e-13,1.8551218234575403e-13,4.429837976032133e-15
1.0624399820068507e-07,0.45574311657896144,3.76,0.0,0.7454333862951579,0.9999891344565519,3.6085863859673287e-06,2.553278702192346e-16,2.8478387069994935e-12,0.0015780562700906955,8.063901073571554e-05,0.00012652378222977696,5.6782028678299996e-05,0.00010316328554181025,5.076319325446796e-06,4.4563290508351445e-05,2.896657767095914e-08,2.6939080455333805e-07,8.518733459587311e-10,2.6592024543504178e-08,1.5466733604859573e-10,3.950796245312128e-06,1.7196982898183734e-06,3.7993533570333817e-10,3.3953130277155935e-09,1.6133512970892935e-06,5.0467667108877175e-11,7.526534601179167e-11,1.2673288694216486e-16,1.0581869045874867e-16,1.0183910651092891e-10,6.12212071386225e-14,3.6929409355656587e-10,3.21022171145834e-08,7.0776929292260795e-12,1.8333604052787085e-16,7.487432932218935e-13,7.927484118281487e-12,2.3075013096689275e-17,2.549171405172477e-12,1.310097741407023e-15,3.799541303367233e-13,1.975732585085792e-13,5.339528829850202e-15
1.0869933548839308e-07,0.455745284608472,3.76,0.0,0.7454039284439297,0.9999885898997751,3.9151817848500156e-06,2.756951218144312e-16,2.911035032183186e-12,0.001611580287094657,8.387317597901616e-05,0.00013227723735634953,5.9659903652482235e-05,0.00010970306945592349,5.250820820842961e-06,4.793034972668432e-05,3.01844822590101e-08,2.759120980836847e-07,9.607150572067456e-10,2.8030041350824434e-08,1.7828943056289432e-10,4.19126092642389e-06,1.7994688582747684e-06,4.237146641155066e-10,3.7589803332174354e-09,1.7070794802571283e-06,5.785431270450855e-11,7.82913079424255e-11,1.566107054931999e-16,1.3195490346501116e-16,1.0600142962336818e-10,7.021655105000373e-14,4.105780815651252e-10,3.287602443622989e-08,8.29941859587013e-12,2.0971233682099328e-16,8.152643646075294e-13,8.617221627385493e-12,2.693629714163068e-17,2.674530558898545e-12,1.5754004413246683e-15,4.462972916755343e-13,2.1012469739535313e-13,6.4099699611597315e-15
1.1115467277610109e-07,0.4557474735794654,3.76,0.0,0.7453741545455534,0.9999880256291289,4.24020166153647e-06,2.9710784978453566e-16,2.974002027379831e-12,0.00164497827453828,8.716565568701657e-05,0.00013815133343535494,6.26102627721006e-05,0.00011650234764853373,5.429209355745104e-06,5.146582448905848e-05,3.142526417728042e-08,2.824089718560204e-07,1.0806615731602946e-09,2.9519403890624238e-08,2.048964953950863e-10,4.4401815520132055e-06,1.8810088390962361e-06,4.716350575401657e-10,4.151887221103943e-09,1.8036773781151834e-06,6.611894268085682e-11,8.137197247041468e-11,1.926210028601726e-16,1.6374477464111155e-16,1.1024455465197293e-10,8.030173325025381e-14,4.5540437006676627e-10,3.364975795423077e-08,9.697751627539347e-12,2.392286693408832e-16,8.859715812587312e-13,9.349369905076878e-12,3.133640839979978e-17,2.8033209491013712e-12,1.88693516933138e-15,5.224233741389562e-13,2.231754936296105e-13,7.665149723920255e-15
