Time (s),Volume (m^3),N2,Ne,C2H6(1),O2(2),H2O(3),C(4),CH(5),CH3(18),C2H5(31),CH4(30),C2H4(29),H(6),H2(9),C2H3(28),C2H2(22),HO2(12),CH3O2(36),C2H5O2(40),OH(8),O(7)
1.7888269879212941e-06,0.7759320992524257,3.76,0.0,0.897202742657572,0.996043948017223,0.006113946663845494,6.160850241215317e-12,3.445377908765149e-11,0.014689589432733269,0.0038030895372658325,0.012344894291307319,0.06136591549375987,0.0038105868772335227,0.0493237038222559,0.00012183255335732401,0.0002866436735870588,0.0006514238149790052,1.925058138022852e-06,1.0378663851378417e-06,0.0003658248772584377,0.00012355894544521963
1.8201500443459598e-06,0.7762563683809688,3.76,0.0,0.8944558582767619,0.9958930476707628,0.006368309405417243,6.553364670958506e-12,3.582444635386434e-11,0.015013241747368745,0.0038482205602664624,0.012779326283233887,0.06365657228220772,0.0038642512227364664,0.05118610946540618,0.00012897711496058484,0.0003115207227273514,0.0006708644669907,1.9668884558286688e-06,1.049755681657749e-06,0.0003721494928558574,0.00012568353794435613
1.8514731007706255e-06,0.7765840342849818,3.76,0.0,0.8916792123242596,0.9957403248226053,0.006626610747697396,6.9602117862802246e-12,3.722486001024175e-11,0.015337869069118546,0.0038918507974873826,0.013222006231376086,0.06597223413159425,0.00391674758138206,0.05306857890788302,0.00013631127716335107,0.0003378543748051923,0.0006902180051683779,2.0088092530860655e-06,1.0612110478279311e-06,0.0003783805686775241,0.00012778298747538058
1.8827961571952912e-06,0.7769149770767422,3.76,0.0,0.8888738111383319,0.9955858322331071,0.0068887687123413205,7.381291474759201e-12,3.865472227041176e-11,0.01566324478543091,0.003934023550915363,0.013672889181606187,0.06831195123194189,0.0039681207776763525,0.05497034503252432,0.00014383149711999697,0.00036568412872058613,0.0007094701588049509,2.050789195331298e-06,1.0722451599706565e-06,0.0003845217578360577,0.00012985867728746459
1.9141192136199567e-06,0.7772490805082904,3.76,0.0,0.8860406359946882,0.9954296206183704,0.007154704001032137,7.816478969862864e-12,4.011374531134255e-11,0.01598915028850409,0.003974780730653982,0.014131922992279134,0.07067480046859753,0.004018413954973882,0.056890666845078756,0.00015153422078304171,0.0003950488448946,0.0007286074347270651,2.0927980721451805e-06,1.082870313727604e-06,0.00039057660956542684,0.00013191194643560585
1.9454422700446224e-06,0.7775862315920119,3.76,0.0,0.8831806438265015,0.9952717387223545,0.007424339918361698,8.265626391435347e-12,4.160165118725752e-11,0.016315375160549664,0.004014162744210118,0.014599048670362338,0.07305988454886161,0.0040676684588125,0.05882882853535479,0.0001594158922991105,0.0004259867392571077,0.0007476170963047124,2.13480683004653e-06,1.0930983897032058e-06,0.000396548549336501,0.00013394408454358095
1.976765326469288e-06,0.7779263206653215,3.76,0.0,0.8802947680065228,0.9951122333930456,0.007697602281989136,8.728564343993735e-12,4.3118171499854555e-11,0.016641717261088103,0.00405220842716258,0.015074200709337226,0.07546633107385134,0.0041159237631065325,0.06078413849258717,0.000167472961147006,0.00045853537887745387,0.0007664871415800298,2.1767875905908425e-06,1.10294083120386e-06,0.00040244086389294704,0.00013595632802260358
2.008088382893954e-06,0.7782692411614996,3.76,0.0,0.8773839191693238,0.9949511496611264,0.007974419323479101,9.205103554541222e-12,4.466304695671149e-11,0.016967982734359566,0.004088955007401488,0.015557307426321682,0.07789329157762732,0.004163217431831595,0.06275592829467103,0.00017570188740232925,0.0004927316788344935,0.0007852062808386104,2.2187136562582464e-06,1.1124086318442697e-06,0.0004082566904822121,0.00013794985753201583
2.0394114393186195e-06,0.7786148895328305,3.76,0.0,0.8744489860584038,0.994788530820063,0.00825472158206707,9.695036538171106e-12,4.623602686135377e-11,0.01729398594683987,0.00412443809880821,0.016048291296447522,0.08033994054900225,0.0042095851121481224,0.0647435516852792,0.00018409914534354068,0.0005286119000721644,0.0008037639138350092,2.260559505600087e-06,1.1215123318178441e-06,0.00041399900989779576,0.00013992579656371017
2.070734495743285e-06,0.7789631651050447,3.76,0.0,0.8714908363781221,0.9946244185061868,0.008538441794470608,1.0198139275722257e-11,4.783686851792017e-11,0.017619549371001783,0.00415869171771257,0.016547069282158874,0.0828054744558228,0.004255060552135876,0.06674638355680867,0.00019266122577004714,0.0005662116478875091,0.0008221501069544632,2.3023007800098445e-06,1.1302620208782852e-06,0.00041967064269961046,0.00014188521094451523
2.102057552167951e-06,0.7793139699596434,3.76,0.0,0.8685103176355686,0.9944588527777249,0.008825514783125241,1.071417288970778e-11,4.9465336569474406e-11,0.017944503427090714,0.004191748317494571,0.01705355315568595,0.08528911078621518,0.004299675638032997,0.06876381895241941,0.00020138463728754135,0.0006055658708012069,0.0008403555705159457,2.3439142638627305e-06,1.1386673466909234e-06,0.0004252742480880712,0.00014382910908307872
2.1333806085926166e-06,0.779667208808193,3.76,0.0,0.865508257962098,0.994291872192052,0.009115877344660489,1.1242885307035182e-11,5.1121202351998945e-11,0.018268686293021,0.004223638837130247,0.017567649813551803,0.08779008711674005,0.004343460446619358,0.070795272096122,0.00021026590679740358,0.0006467088596326785,0.0008583716363541532,2.385377859521133e-06,1.1467375273581588e-06,0.0004308123249414379,0.00014575844281147348
2.1647036650172823e-06,0.7800227888761984,3.76,0.0,0.862485466907974,0.9941235138807042,0.009409468139866818,1.1784012899255597e-11,5.280424326182299e-11,0.018591943689773086,0.004254392760531159,0.018089261582399527,0.09030766021375893,0.004386443309562159,0.07284017545652609,0.00021930157936507182,0.0006896742466676951,0.0008761902357650562,2.426670558316748e-06,1.1544813671955992e-06,0.00043628721463017593,0.0001476741087130321
2.196026721441948e-06,0.7803806197901954,3.76,0.0,0.8594427362048898,0.993953813621777,0.009706227586207096,1.2337282091498185e-11,5.451424210025377e-11,0.01891412864909977,0.0042840381837421495,0.018618286515598135,0.09284110517296945,0.0044286508867338835,0.07489797884866675,0.00022848821763946607,0.0007344950048289466,0.0008938038778809427,2.467772408540167e-06,1.1619072748812884e-06,0.00044170110526984137,0.0001495769498396254
2.2273497778666137e-06,0.7807406134707862,3.76,0.0,0.8563808404918279,0.9937828059093841,0.010006097753804033,1.2902410931785376e-11,5.625098643972507e-11,0.019235101269640772,0.004312601887447264,0.019154618680171546,0.0953897146012903,0.004470108245754782,0.07696814857768826,0.00023782240097522676,0.0007812034467762749,0.0009112056285326795,2.508664481366661e-06,1.1690232832361918e-06,0.000447056037107605,0.0001514677577251035
2.2586728342912794e-06,0.7811026840308758,3.76,0.0,0.8533005380009269,0.993610524019934,0.010309022265673241,1.3479110613955444e-11,5.8014268060542936e-11,0.019554728466799582,0.004340109412542209,0.019698148433744195,0.0979527978440699,0.004510838945331426,0.07905016662705958,0.0002473007243920025,0.0008298312238864052,0.0009283890896416829,2.549328835534755e-06,1.1758370699935734e-06,0.00045235390875657873,0.0001533472746071064
2.289995890715945e-06,0.7814667476798091,3.76,0.0,0.8502025712015774,0.9934370000750994,0.010614946202738833,1.4067086948207415e-11,5.980388241609179e-11,0.01987288372058658,0.004366585136975413,0.020248762691380564,0.10052968025906694,0.0045508651204816675,0.08114352989257663,0.0002569197974747682,0.0008804093250905993,0.0009453483791643727,2.589748481426036e-06,1.1823559790261955e-06,0.00045759648402658585,0.000155216195785489
2.3213189471406108e-06,0.7818327226335386,3.76,0.0,0.847087667402331,0.9932622651014383,0.010923816013952177,1.4666041773598213e-11,6.161962810352432e-11,0.020189446824644585,0.004392052352442568,0.02080634518235368,0.10311970253732648,0.004590207568160942,0.08324774946219549,0.0002666762432951675,0.0009329680755724799,0.0009620781115948372,2.6299073450501764e-06,1.1885870416061101e-06,0.0004627853991451548,0.00015707517206249618
2.383965059989942e-06,0.7825700888751174,3.76,0.0,0.8408098854503403,0.9929092810245742,0.01155018540598725,1.5895682280077817e-11,6.532872095710243e-11,0.02081734585800779,0.004440049439668986,0.0219419352988727,0.10833660247582148,0.004666918283242934,0.08748686893224161,0.000286587807261633,0.001044145497467438,0.0009948297340910686,2.7093827951473285e-06,1.2002123139324705e-06,0.00047300820096063493,0.00016076568550292664
2.4466111728392736e-06,0.7833141655453422,3.76,0.0,0.8344727276179926,0.9925518001536251,0.012187726320702396,1.7165616966375354e-11,6.913998205439303e-11,0.021437580956549056,0.004484268087721078,0.02310393402575658,0.11359850697153298,0.0047411138731106315,0.0917638730792272,0.0003070086364909053,0.0011635927598305819,0.0010266100982419238,2.7876435687637885e-06,1.210763665680721e-06,0.000483033136056256,0.00016442322503807435
2.509257285688605e-06,0.784064362555635,3.76,0.0,0.8280815186272663,0.9921900366103644,0.012836051652058748,1.8473446601521183e-11,7.305187242364999e-11,0.022049393396289675,0.004524862889379959,0.024291320458418104,0.11890063458646252,0.004812920898595552,0.0960752981566973,0.00032791211886185013,0.0012915284148439473,0.0010573921317793178,2.864590496001375e-06,1.2202881448615904e-06,0.0004928694616301811,0.0001680516447411527
2.565638787253003e-06,0.7847443064339328,3.76,0.0,0.8222874577454534,0.9918609543092939,0.013428457342168338,1.9680949658083594e-11,7.665735356058829e-11,0.02259225994908959,0.004558418831144714,0.025380807027064647,0.12370314564687868,0.004875598358680507,0.09998228703532831,0.0003471160555649983,0.0014141000361867712,0.0010842250624701984,2.9326466623266453e-06,1.2280185178657465e-06,0.0005015674640109404,0.00017129511993143126
2.622020288817401e-06,0.7854283549380939,3.76,0.0,0.8164573767925772,0.9915287047467877,0.014029035027166818,2.0915582175877907e-11,8.034200962335234e-11,0.023127307961216464,0.004589254419183018,0.026489224672446597,0.1285313038444387,0.004936506298850762,0.10391220036190259,0.0003666703461234815,0.0015438596853578927,0.0011102212381513188,2.999510789461723e-06,1.2349827885410972e-06,0.0005101241064943177,0.00017451990930405972
2.6784017903817992e-06,0.7861161287293157,3.76,0.0,0.8105947641511965,0.9911934194106075,0.01463753084885337,2.217574804879655e-11,8.41047430460095e-11,0.02365413722227784,0.004617462948726677,0.027615778823347297,0.13338200706453646,0.004995711815527865,0.10786284711343129,0.00038655594278482337,0.001680944234269592,0.0011353729823652028,3.0651326596286264e-06,1.2412095272286538e-06,0.0005185437416865733,0.00017772793914028217
2.7347832919461973e-06,0.7868072611210546,3.76,0.0,0.80470299450666,0.9908552232791141,0.015253698245925897,2.345992763018386e-11,8.794445902049707e-11,0.02417238902212943,0.004643133356944778,0.028759665757422018,0.13825226206320618,0.005053276222190463,0.11183212773060898,0.000406753932355109,0.0018254834286829417,0.001159675845353131,3.1294680118135743e-06,1.246725990886978e-06,0.0005268301893783634,0.00018092092775508936
2.7911647935105954e-06,0.7875013996161293,3.76,0.0,0.7987853325819109,0.9905142353063223,0.01587729737891405,2.4766686933624998e-11,9.186006482291611e-11,0.02468174341788991,0.004666350852493155,0.029920075404525136,0.14313918004978698,0.0051092558611783405,0.11581802889252345,0.00042724555570761304,0.001977599886540835,0.0011831283492909858,3.1924781287198507e-06,1.2515582992374498e-06,0.0005349868238032184,0.00018410041319936616
2.8475462950749935e-06,0.7881982043152167,3.76,0.0,0.7928449362764028,0.9901705688488326,0.016508094661276847,2.609468447378744e-11,9.585046920672128e-11,0.025181916758612352,0.004687197438205468,0.031096193924258355,0.14803997294137533,0.005163702798087586,0.11981861900285048,0.0004480122308308317,0.0021374091077899465,0.001205731746091356,3.2541294612050543e-06,1.255731580927253e-06,0.00054301664948228,0.0001872677773077771
2.9039277966393916e-06,0.7888973478501197,3.76,0.0,0.7868848593940752,0.9898243320487116,0.017145862370976254,2.7442676072056373e-11,9.991458239931598e-11,0.02567265941759891,0.004705752347122959,0.03228720609300223,0.15295195009225143,0.005216665419896799,0.1238320441978918,0.0004690355775702945,0.0023050194965876705,0.0012274897860382642,3.314393283451227e-06,1.2592700955042082e-06,0.0005509223662665745,0.000190424266499263
2.9603092982037897e-06,0.7895985148396861,3.76,0.0,0.7809080540527464,0.9894756281786063,0.017790378329195018,2.8809517804664712e-11,1.040513171386534e-10,0.026153753707085756,0.004722092399561542,0.033492297513066226,0.15787251540440933,0.005268188948942302,0.12785652478761475,0.0004902974434195208,0.002480532396659753,0.0012484084967505317,3.3732453750908385e-06,1.2621973334391566e-06,0.000558706424763695,0.00019357100990985413
3.0166907997681878e-06,0.7903014015848561,3.76,0.0,0.7749173728298108,0.989124555952754,0.01844142563704933,3.0194167243098116e-11,1.0825958948186812e-10,0.026625011956161092,0.004736292290387949,0.03471065665010019,0.1627991647620986,0.005318315879969435,0.13189035207831953,0.000511779929680862,0.0026640421400279985,0.0012684959724315555,3.4306657275611533e-06,1.2645360965970648e-06,0.0005663710736989509,0.0001967090352312389
3.073072301332586e-06,0.7910057156993597,3.76,0.0,0.7689155706871658,0.9887712098068191,0.019098792463422345,3.159568311696035e-11,1.125383191023297e-10,0.027086274733787937,0.004748424816929226,0.03594147670371324,0.16772948374408062,0.005367086347265688,0.13593188553558774,0.0005334654174809043,0.0028556361091517297,0.0012877621734144987,3.4866382724927717e-06,1.2663085619732157e-06,0.0005739184001519401,0.00019983928228853388
3.129453802896984e-06,0.7917111758105202,3.76,0.0,0.762905306732618,0.9884156801509238,0.019762271875164154,3.301322361639596e-11,1.1688643074776056e-10,0.027537409194286874,0.004758561058103071,0.037183957321377116,0.17266114555294998,0.005414538433155595,0.13997955022869388,0.0005553365929727089,0.0030553948122517744,0.0013062187357332203,3.541150629004474e-06,1.267536332072153e-06,0.0005813503630906768,0.00020296261450819132
3.185835304461382e-06,0.7924175112714226,3.76,0.0,0.7568891458745362,0.9880580536002538,0.020431661700488837,3.444604359064109e-11,1.2130285643927703e-10,0.027978307524463647,0.004766770513084473,0.03843730616679943,0.17759190910215283,0.0054607084289949055,0.144031834497573,0.0005773764712214898,0.003263391971415491,0.0013238787903693903,3.5941938667525932e-06,1.2682404743139484e-06,0.000588668820847134,0.00020607982873482327
3.24221680602578e-06,0.7931244619005543,3.76,0.0,0.7508695604120295,0.9876984131865993,0.021106764417720074,3.589349082594692e-11,1.2578653591897487e-10,0.028408885476663544,0.0047731212070241755,0.03970074035200521,0.18251961721511767,0.00550563105601413,0.14808728779783376,0.0005995684184117241,0.003479694622874232,0.001340756791937372,3.645762282452941e-06,1.2684415511923972e-06,0.0005958755537318729,0.00020919166380639978
3.298598307590178e-06,0.7938317777290503,3.76,0.0,0.744848931586407,0.987336838553028,0.021787387064020777,3.735500154046888e-11,1.3033641675649633e-10,0.02882908097722887,0.004777679770325211,0.040973487739677156,0.18744219490715183,0.005549339650748758,0.15214451869518925,0.0006218961721849205,0.003704363228719121,0.0013568683567024644,3.69585318850371e-06,1.2681596431077917e-06,0.0006029722828925462,0.0002122988079619246
3.3549798091545763e-06,0.7945392187571925,3.76,0.0,0.7388295511119322,0.9869734061333996,0.022473341160423724,3.883009532092821e-11,1.3495145740828347e-10,0.029238852802040128,0.004780511496381773,0.042254788121357884,0.19235764772945782,0.005591866320266893,0.15620219298742818,0.0006443438600040454,0.003937451799236423,0.0013722301098523287,3.7444667125381317e-06,1.2674143655994647e-06,0.0006099606858329722,0.0002154019050823453
3.4113613107189744e-06,0.7952465547170652,3.76,0.0,0.7328136227023875,0.9866081893183778,0.0231644426498095,4.0318369709627234e-11,1.3963062981925072e-10,0.029638179311497266,0.004781680381528157,0.043543894277449514,0.19726406015678236,0.0056332420727319395,0.16025903193315394,0.0006668960154844856,0.004179008025008247,0.0013868595418868198,3.7916056067123145e-06,1.2662248818359823e-06,0.0006168424086822493,0.00021850156000088178
3.4677428122833725e-06,0.7959535648414912,3.76,0.0,0.7268032636081785,0.9862412586095042,0.023860511844266782,4.181949446994363e-11,1.4437291722021374e-10,0.03002705723814748,0.00478124915102707,0.044840072925321536,0.20215959400131334,0.005673496927453951,0.16431381056814875,0.00068953759263548,0.004429073417894621,0.001400774873943573,3.837275065706414e-06,1.264609911197114e-06,0.0006236190757039507,0.00022159834317886463
3.5241243138477706e-06,0.7966600376373917,3.76,0.0,0.7208005061745891,0.9858726817626742,0.024561373378679852,4.333320561585764e-11,1.4917731406444782e-10,0.03040550052181236,0.004779279274842284,0.04614260556161135,0.2070424868389295,0.005712660007248602,0.16836535609389014,0.0007122539779959788,0.00468768345998827,0.0014139949318639788,3.881482552710354e-06,1.262587735218108e-06,0.0006302922968676915,0.00022469279479913983
3.5805058154121687e-06,0.7973657706619621,3.76,0.0,0.7148072994273456,0.9855025239220728,0.025266856168431554,4.4859299549353176e-11,1.5404283348791349e-10,0.030773539188716618,0.0047758309758979675,0.04745078920426833,0.21191105043878602,0.005750759615885342,0.17241254632659941,0.0007350310007130823,0.004954867759619339,0.0014265390288036768,3.9242376328620675e-06,1.2601762017507257e-06,0.0006368636739326252,0.00022778542821251144
3.6368873169765667e-06,0.7980705703002495,3.76,0.0,0.7088255106886876,0.985130847745418,0.02597679336988465,4.6397627414436987e-11,1.5896850875367997e-10,0.031131218272206693,0.004770963232465891,0.04876393703951337,0.21676366919084955,0.005787823303442969,0.1764543081980352,0.0007578549406456499,0.005230650213497596,0.001438426856179987,3.9655518137244844e-06,1.2573927275810561e-06,0.0006433348049736039,0.0002308767328618237
3.693268818540965e-06,0.7987742515435475,3.76,0.0,0.7028569272254309,0.9847577135212358,0.026691022342366293,4.794808931442152e-11,1.639533824885696e-10,0.03147859677319617,0.0047647337761609395,0.05008137897878123,0.2215987985276169,0.0058238779215827804,0.18048961630117777,0.0007807125345725692,0.005515049174106804,0.0014496783827269756,4.005438392483429e-06,1.2542542999026154e-06,0.0006497072874114003,0.00023396717691124858
3.749650320105363e-06,0.799476637768643,3.76,0.0,0.6969032579292811,0.9843831792788181,0.02740938461030871,4.9510628544779225e-11,1.6899650959624872e-10,0.03181574665882864,0.004757199087200173,0.05140246213070838,0.22641496333708921,0.005858949670001991,0.18451749147518975,0.0008035909805998184,0.0058080776214992835,0.0014603137614051297,4.043912309613221e-06,1.2507774772314963e-06,0.0006559827200647507,0.00023705720960516625
3.806031821669761e-06,0.8001775605179681,3.76,0.0,0.6909661350285495,0.9840073008914746,0.028131725824581195,5.1085226699087687e-11,1.7409697975475156e-10,0.03214275189819454,0.004748414388286303,0.05272655119316022,0.231210756365264,0.0058930641354126255,0.18853699942486718,0.000826477940887105,0.0061097433386738745,0.0014703532438919893,4.080990008791437e-06,1.246978390062385e-06,0.0006621627046490299,0.0002401472632378489
3.8624133232341595e-06,0.8008768592804599,3.76,0.0,0.6850471158294167,0.9836301321735981,0.028857895722575393,5.267189934000748e-11,1.7925390990472316e-10,0.032459707534305174,0.00473843363790777,0.05405302877014423,0.235984836607859,0.005926246324575703,0.19254724937073892,0.0008493615428021279,0.006420049089757848,0.0014798171023650032,4.116689302886428e-06,1.242872741414448e-06,0.0006682488466147137,0.00024323775479435434
3.918794824798558e-06,0.8015743812729181,3.76,0.0,0.6791476844839874,0.9832517249719991,0.02958774808670107,5.427069074308084e-11,1.844664040535493e-10,0.03276671879183518,0.0047273095235981786,0.055381295618288535,0.24073592769204505,0.005958520692483717,0.19654739272718647,0.0008722303785826382,0.0067389928002496305,0.001488725558278602,4.151029245891233e-06,1.2384758074905093e-06,0.0006742427551610813,0.00024632908747506625
3.975176326362956e-06,0.8022699812219694,3.76,0.0,0.6732692537817278,0.9828721292518898,0.030321140700779996,5.588166868720222e-11,1.897335766816108e-10,0.03306390022030836,0.004715093455751326,0.056710770827431166,0.2454628162494927,0.005989911166243414,0.20053662180688966,0.0008950735036138782,0.007066567738617119,0.0014970987178294453,4.184030010705127e-06,1.2338024385830237e-06,0.000680146042754088,0.00024942165212792257
4.031557827927354e-06,0.8029635211469355,3.76,0.0,0.6674131669605183,0.9824913931778813,0.03105793530397982,5.750492222009235e-11,1.95054632158913e-10,0.03335137487242199,0.004701835562547278,0.0580408919397589,0.2501643502823723,0.006020441165226391,0.2045141685502276,0.0009178804334749287,0.007402762698594087,0.0015049565137940407,4.21571277266418e-06,1.2288670602931858e-06,0.0006859603245830693,0.0002525158284196708
4.087939329491752e-06,0.803654870143876,3.76,0.0,0.661580699533439,0.9821095631903358,0.031797997542345476,5.914056004815011e-11,2.0042880927752024e-10,0.03362927351718433,0.004687584686318825,0.0593711150118299,0.2548394375243528,0.006050133618279254,0.2084793032784129,0.0009406411398758302,0.007747562181570999,0.00151231865341501,4.246099598717165e-06,1.2236836752049193e-06,0.0006916872178493326,0.0002556119857548516
4.14432083105615e-06,0.8043439041709854,3.76,0.0,0.6557730611272955,0.9817266840773877,0.0325411969180623,6.078870375423707e-11,2.058552241116025e-10,0.03389773388755667,0.0046723883815002745,0.06070091462368361,0.25948704379899157,0.006079010978621653,0.21243133346956353,0.0009633460455385675,0.008100946578519737,0.0015192045720101896,4.275213342145569e-06,1.2182658650780528e-06,0.0006973283405522193,0.0002587104841744904
4.200702332620548e-06,0.8050305058355384,3.76,0.0,0.649991397328833,0.9813427990429044,0.03328740673629908,6.244948129104177e-11,2.113329995683012e-10,0.0341568999623059,0.004656292914280823,0.06202978383908875,0.2641061913780341,0.006107095236704679,0.2163696025574012,0.0009859860180982964,0.008462892350924086,0.0015256333919800404,4.303077542731006e-06,1.2126267935009835e-06,0.00070288530997388,0.0002618116752845612
4.257083834184946e-06,0.8057145641826718,3.76,0.0,0.6442367915345011,0.9809579497706477,0.03403650404947853,6.412303264093257e-11,2.1686159193375765e-10,0.03440692128173834,0.0046393432641314855,0.06335723412082753,0.26869595734212975,0.006134407931258868,0.22029348875242277,0.0010085523631817826,0.008833372210229446,0.0015316238868898263,4.329716332271412e-06,1.2067792090361462e-06,0.0007083597413764045,0.0002649159029863379
4.313465335749344e-06,0.8063959744863068,3.76,0.0,0.6385102667996752,0.9805721764848773,0.0347883695992426,6.580951532247687e-11,2.224405017555242e-10,0.03464795229691402,0.004621583127326415,0.06468279520477617,0.2732554719465565,0.006160970158933123,0.22420240388537632,0.0010310368167933792,0.00921235529538061,0.0015371944503051753,4.355154345338052e-06,1.2007354489495155e-06,0.0007137532468480605,0.0002680235039550458
4.369846837313742e-06,0.8070746380424653,3.76,0.0,0.6328127876834554,0.9801855180076295,0.03554288775652073,6.750908423386673e-11,2.2806857071638236e-10,0.03488015175187425,0.004603054922420506,0.06600601493640058,0.27778391699467264,0.006186802582887496,0.22809579227301227,0.0010534315370274386,0.00959980734806053,0.001542363069065565,4.379416635155073e-06,1.194507443478274e-06,0.0007190674337782616,0.0002711348081527363
4.42622833887814e-06,0.8077504619652037,3.76,0.0,0.6271452620854231,0.9797980118128784,0.03629994645971447,6.922187298284076e-11,2.3374461383286304e-10,0.03510368209834881,0.004583799797553241,0.06732645907312428,0.2822805242217073,0.006211925440478563,0.23197312960628416,0.0010757290951358604,0.009995690885266783,0.001547147300687909,4.402528594476688e-06,1.188106720551184e-06,0.0007243039030297519,0.0002742501394921895
4.4826098404425385e-06,0.8084233589853843,3.76,0.0,0.6215085430708815,0.9794096940777753,0.037059437150838,7.094803353440361e-11,2.394689949010293e-10,0.03531870894234223,0.0045638576395512585,0.06864371105585965,0.28674457369122586,0.006236358550116359,0.2358339218611818,0.0010979224661092153,0.010399965368894818,0.0015515642545995034,4.4245158813320395e-06,1.1815444109784285e-06,0.000729464247487632,0.0002773698163396627
4.527353733120707e-06,0.8089552270193996,3.76,0.0,0.6170577462506371,0.979100973964351,0.037663823712833985,7.232754299176159e-11,2.4404636800576196e-10,0.03548341202373529,0.004547568401144969,0.069686534396589,0.29026358765235954,0.006255270451485706,0.23888573064354462,0.0011154563848749413,0.010726737316450685,0.0015548191723522716,4.441181520516181e-06,1.1762287472689917e-06,0.0007335063269298716,0.00027984886629331645
4.572097625798876e-06,0.8094851615143892,3.76,0.0,0.612627232706677,0.978791781690433,0.03826962461840569,7.371568484497706e-11,2.4865284601511504e-10,0.03564295067764268,0.004530889589245153,0.07072690387412682,0.2937613561405711,0.006273769703394497,0.24192660662682816,0.0011329173626614419,0.011058743549757949,0.0015578613824681626,4.457168117146234e-06,1.170823283682574e-06,0.0007375022486824266,0.0002823310043069038
4.608290527373102e-06,0.8099123807285997,3.76,0.0,0.6090585175882991,0.9785413449074415,0.03876065174253584,7.484489656564167e-11,2.523998318565234e-10,0.03576828040363621,0.004517125778859719,0.07156652643662495,0.2965749189061382,0.006288438090488811,0.24437820000816926,0.0011469859603671017,0.011331113181462474,0.001560172009231144,4.4696116503491276e-06,1.166388619034816e-06,0.0007407012782854107,0.0002843411452938583
4.644483428947329e-06,0.8103382924691672,3.76,0.0,0.6055034876206864,0.9782906184538298,0.039252546039768424,7.597982639758905e-11,2.561660110934633e-10,0.03589033280611143,0.004503128469694186,0.07240432741579206,0.2993742349468831,0.0063028474811345075,0.2468223977795197,0.0011610033575922584,0.011606878807195978,0.0015623527406300691,4.481626296411974e-06,1.1619010991110847e-06,0.0007438710302584667,0.00028635348626131695
4.680676330521556e-06,0.8107628791456143,3.76,0.0,0.6019623145217973,0.9780396106335909,0.03974528236856354,7.71205200142295e-11,2.599513078252051e-10,0.03600915374843814,0.004488906895214572,0.07324021481784426,0.3021591613826448,0.006317002684653752,0.24925909890359513,0.0011749681014673475,0.011886026867787614,0.0015644075898184286,4.4932189518306465e-06,1.1573632590988887e-06,0.0007470119139459422,0.0002883681062491621
4.716869232095782e-06,0.811186123963122,3.76,0.0,0.5984351621635812,0.97778832956687,0.0402388361262746,7.826702635369701e-11,2.6375511574645826e-10,0.036124789244317446,0.004474470086406259,0.07407409940513977,0.30492956225558276,0.006330908443719418,0.25168820663969527,0.001188878799111775,0.012168543417076275,0.001566340485975081,4.504396507723997e-06,1.1527775720843164e-06,0.0007501243363213939,0.0002903850835532346
4.753062133670009e-06,0.8116080109029624,3.76,0.0,0.5949221867569287,0.977536783193985,0.04073318324145868,7.941938459205633e-11,2.675772922477385e-10,0.03623728541685786,0.004459826873810208,0.07490589465714535,0.3076853083683486,0.006344569434988003,0.25410962844017904,0.0012027341164242641,0.012454414137940033,0.0015681552742118994,4.515165844538783e-06,1.1481464498787572e-06,0.0007532087017824181,0.00029240449577584487
4.789255035244236e-06,0.812028524701783,3.76,0.0,0.591423537035135,0.9772849792794264,0.04122830016617374,8.057763022379816e-11,2.7141800194944955e-10,0.036346688458344927,0.004444985889466447,0.07573551673158686,0.31042627712357834,0.006357990269691145,0.25652327584776835,0.0012165327768805427,0.01274362435814275,0.001569855715472334,4.525533826842734e-06,1.1434722438035543e-06,0.0007562654120138925,0.00029442641987300434
4.825447936818462e-06,0.8124476508334624,3.76,0.0,0.5879393544356085,0.9770329254157839,0.041724163868242854,8.174180261911173e-11,2.7527704319327637e-10,0.03645304459127909,0.004429955568988262,0.07656288442519747,0.3131523523648032,0.006371175494107895,0.2589290643940945,0.0012302735603352084,0.013036159065946126,0.0015714454865047905,4.535507298436356e-06,1.1387572455043188e-06,0.0007592948659248565,0.0002964509321665983
4.861640838392689e-06,0.8128653754902712,3.76,0.0,0.5844697732792697,0.9767806290275111,0.042220751823496286,8.291194171941514e-11,2.7915407700063363e-10,0.03655640003154587,0.004414744153823682,0.07738791913335587,0.3158634242193149,0.006384129590012145,0.26132691350012094,0.0012439553018171099,0.013332002925388038,0.0015729281800182734,4.54509307780435e-06,1.1340036878216031e-06,0.0007622974595679411,0.00029847810834502227
4.897833739966916e-06,0.8132816855639382,3.76,0.0,0.5810149209474463,0.9765280973745394,0.042718042008003144,8.408808512556512e-11,2.830490827274439e-10,0.03665680095375653,0.004399359693582654,0.07821054480870838,0.3185593889432484,0.006396856975189578,0.2637167463785166,0.0012575768903166325,0.013631140291206264,0.0015743073050139042,4.554297953800513e-06,1.1292137456773031e-06,0.0007652735860111334,0.0003005080234796413
