Time (s),Volume (m^3),N2,Ne,C2H6(1),O2(2),H2O(3),C(4),CH(5),CH3(18),C2H5(31),CH4(30),C2H4(29),H(6),H2(9),C2H3(28),C2H2(22),HO2(12),CH3O2(36),C2H5O2(40),OH(8),O(7),CH2O(19),H2O2(13),HCO(16),CO(14),C2H5O(43),CH2CHO(34),C2H(21),CH3O(26),HCCO(20),C3H6(255),C3H6(60),C3H6(51),C3H5(214)
1.771386430434573e-05,0.8187406737513574,3.76,0.0,0.14674023072500023,0.8553605844298886,0.1625814708763634,4.0934500264129634e-11,5.114962460917858e-09,0.017645219672154096,0.0008532417508925555,0.13517525332986058,0.473049008863488,0.0034959880249435535,0.4986423161237642,0.0006993499287625775,0.04544595534014863,0.004170441957636681,2.2247435842403144e-06,2.3070359636430923e-07,0.0008031830668651913,0.0002434421354448259,0.016703989143905754,0.001998226985563378,0.0007361778760404731,0.09549864618796672,5.066005505689313e-09,0.00022823357551557706,4.732555821561618e-06,1.2677607764311723e-05,0.00012875682358613386,6.424022891911518e-07,0.01013833715166733,2.0293372814678074e-09,0.0007035354425634518
1.7835863101211494e-05,0.8190397537315164,3.76,0.0,0.14517665476198677,0.8542756702200486,0.16367737012373587,4.1408391627484e-11,5.182500229955534e-09,0.01757943562930149,0.0008434398834522082,0.13550839756802824,0.47340073892589574,0.0034858430045719077,0.5002842348648685,0.0006989148159554255,0.04589436217187877,0.004175592758586781,2.2128119910872806e-06,2.2776761346867167e-07,0.0008021927095134751,0.0002430341242922004,0.016749541812894304,0.0019996063738997897,0.0007358234890179465,0.09651494964140793,5.0465367255569205e-09,0.00022775382067913194,4.76419342689856e-06,1.2641418280835546e-05,0.00013006794935860764,6.418097291439067e-07,0.01020688038392807,2.0283951593140254e-09,0.0007072655086079945
1.795786189807726e-05,0.8193363771287004,3.76,0.0,0.14363489654045897,0.8531939982516438,0.1647696573364281,4.188237407722173e-11,5.250137500456553e-09,0.01751453363264628,0.0008338006678370112,0.1358368292227107,0.4737350161807398,0.0034758142440157527,0.5019107649190141,0.0006984585966180722,0.04634208772589692,0.004180494344198914,2.2010362952491965e-06,2.2488399490986526e-07,0.0008011932665719137,0.00024262377667801416,0.016794001842465704,0.0020008129285772652,0.0007354363208800045,0.09753037216278138,5.027181918588854e-09,0.00022726804799966824,4.795562538996651e-06,1.2605067608341011e-05,0.00013137426198137577,6.412138005384422e-07,0.01027486100222298,2.0274360489059914e-09,0.0007109610540324328
1.806766081525645e-05,0.8196012678161668,3.76,0.0,0.14226565229158541,0.8522232617835246,0.16574963998210968,4.230901663063164e-11,5.311090859658115e-09,0.01745686400693659,0.0008252616987074089,0.13612846161677628,0.4740212432639528,0.003466886663788449,0.5033616788205958,0.0006980305174152478,0.04674444856593962,0.004184696238970559,2.19056921173567e-06,2.2233256151958746e-07,0.0008002862935334964,0.0002422525693642168,0.01683309439108757,0.002001753537599485,0.0007350606224211209,0.09844346826095647,5.00985895979034e-09,0.0002268259284059829,4.823566609134545e-06,1.2572224140376638e-05,0.00013254579438289895,6.406748839407965e-07,0.01033556625015011,2.026559265333913e-09,0.0007142578739437554
1.817745973243564e-05,0.8198642239531149,3.76,0.0,0.1409134978103066,0.8512551441009111,0.1667267201254408,4.2735693411636985e-11,5.3721160801579114e-09,0.017399886648598616,0.0008168494255077191,0.13641641157127674,0.4742938857802497,0.0034580512079418146,0.5048004861456711,0.0006975863776399994,0.047146239900379465,0.004188702837088732,2.1802242460573373e-06,2.1982179877347484e-07,0.0007993725001541563,0.00024187965861926047,0.016871325462886503,0.0020025587616125744,0.0007346598061912184,0.0993557939876007,4.992626352612682e-09,0.00022637933966632425,4.851355876607068e-06,1.2539268259883845e-05,0.000133713367236246,6.40133774544349e-07,0.010395822717110918,2.0256704088484244e-09,0.0007175273680748108
1.8287258649614828e-05,0.8201252710045481,3.76,0.0,0.13957816539894252,0.850289641222957,0.16770090887904782,4.316239677673627e-11,5.433210131117611e-09,0.01734359121312935,0.0008085615320344721,0.13670074081996167,0.4745531970074094,0.0034493069056531086,0.5062273518972329,0.0006971266467581584,0.04754745382178657,0.004192517196853634,2.1699994705812234e-06,2.1735090943798667e-07,0.0007984521304425622,0.00024150512966452493,0.016908706017643653,0.0020032307660115545,0.0007342345253611797,0.10026732364272341,4.975483149706977e-09,0.00022592846482463651,4.878931626536838e-06,1.2506208055802786e-05,0.00013487695434513203,6.395907215293371e-07,0.010455633683683033,2.0247702639913555e-09,0.0007207698306321325
1.8397057566794017e-05,0.8203844339398175,3.76,0.0,0.13825939248181676,0.8493267488931301,0.1686722174122181,4.3589123201192755e-11,5.494368574170784e-09,0.017287967467603048,0.0008003957498098566,0.1369815098015052,0.4747994250930026,0.0034406527862194934,0.5076424381601923,0.0006966517813019642,0.04794808270615157,0.00419614234249017,2.1598929849282226e-06,2.1491911316885174e-07,0.0007975254215300894,0.00024112906506555348,0.016945246887775597,0.0020037717034431515,0.0007337854167641134,0.10117803227195579,4.958428431042285e-09,0.00022547348145534924,4.9062951523821585e-06,1.2473051359253192e-05,0.0001360365311211653,6.390459563969497e-07,0.010515002424699313,2.0238595633998544e-09,0.0007239855514069976
1.8506856483973207e-05,0.8206417372791966,3.76,0.0,0.13695692144939933,0.848366462597145,0.16964065694315525,4.4015853308297734e-11,5.555587285832727e-09,0.01723300529520521,0.0007923498571196897,0.1372587777021675,0.4750328132151713,0.0034320878799331714,0.509045904182044,0.000696162225364403,0.048348119201257436,0.0041995812638934826,2.1499029165818536e-06,2.1252564762072655e-07,0.0007965926039350703,0.0002407515448578353,0.016980958779422413,0.0020041837128941756,0.0007333131014367063,0.10208789563864731,4.941461347433273e-09,0.00022501456188969072,4.933447755040241e-06,1.2439805689712758e-05,0.00013719207450678392,6.38499682532153e-07,0.010573932206921387,2.0229389561620246e-09,0.0007271748158388362
1.8616655401152396e-05,0.8208972051208067,3.76,0.0,0.1356704995415631,0.8474087775758118,0.17060623873356331,4.444256955880488e-11,5.616862915909263e-09,0.017178694697853193,0.000784421677961725,0.13753260248768012,0.4752535997030672,0.0034236112188199062,0.510437906433835,0.0006956584109549831,0.048747556218153215,0.004202836916524127,2.140027420834884e-06,2.101697675091018e-07,0.0007956539017709056,0.0002403726466225622,0.017015852273390735,0.0020044689190668766,0.0007328181850350892,0.10299689020327064,4.924581034048469e-09,0.00022455187337389295,4.960390742851429e-06,1.2406478284275145e-05,0.00013834356292145842,6.379521040532056e-07,0.010632426287472374,2.0220090927199423e-09,0.0007303379050693439
1.8726454318331585e-05,0.8211508611681849,3.76,0.0,0.1343998788066295,0.8464536888293307,0.17156897408702987,4.4869269024647934e-11,5.6781922411157565e-09,0.017125025796713832,0.0007766090812543319,0.13780304091421502,0.4754620180795,0.003415221837178544,0.5118185986318414,0.0006951407581964262,0.04914638692818264,0.0042059122212977085,2.1302646803979153e-06,2.0785074367553728e-07,0.0007947095329020265,0.0002399924455122162,0.01704993782549286,0.0020046294321840463,0.0007323012580855643,0.1039049931162038,4.907786597942803e-09,0.00022408557813606838,4.987125431352933e-06,1.2373076133859918e-05,0.00013949097624043507,6.374034285059813e-07,0.010690487913389236,2.021070633261021e-09,0.0007334750959749937
1.8836253235510775e-05,0.8214027286414289,3.76,0.0,0.13314481595927952,0.845501191132576,0.17252887434265335,4.5295946590615404e-11,5.739571265452177e-09,0.017071988834946934,0.0007689099798059305,0.13807014856713146,0.47565829720710184,0.0034069187722308,0.5131881318120904,0.0006946096757669562,0.0495446047527172,0.004208810064540169,2.1206129057156854e-06,2.055678631632513e-07,0.0007937597091766407,0.0002396110143539622,0.01708322576785054,0.0020046673472576175,0.0007317628964516243,0.1048121821928642,4.891077226036539e-09,0.0002236158335815293,5.01365314036194e-06,1.2339605974346717e-05,0.0001406342957271855,6.36853831511549e-07,0.010748120319894467,2.020124143730368e-09,0.0007365866612382668
1.8946052152689964e-05,0.821652830417497,3.76,0.0,0.13190507231585158,0.8445512790419277,0.1734859508723701,4.572257937986518e-11,5.800995955975341e-09,0.01701957417864921,0.0007613223296598797,0.1383339798784198,0.47584266135510217,0.0033987010645733376,0.514546654364508,0.0006940655611629148,0.04994220335848025,0.00421153329788212,2.1110703349051425e-06,2.0332042939523925e-07,0.0007928046365938719,0.0002392284237082546,0.017115726309497037,0.0020045847437718824,0.0007312036616485788,0.10571843590236253,4.874452155502797e-09,0.00022314279239699347,5.039975194501711e-06,1.2306074273320784e-05,0.00014177350400099628,6.363034692120267e-07,0.010805326729641199,2.019170131748716e-09,0.0007396728693905651
1.9055851069869153e-05,0.821901188913131,3.76,0.0,0.13068041364511299,0.8436039469108352,0.1744402150747204,4.614915627554623e-11,5.862463458530316e-09,0.016967772319088394,0.0007538441289260531,0.1385945881671351,0.47601533035277244,0.0033905677588864378,0.5158943121116538,0.0006935088011640739,0.05033917664689165,0.004214084738221212,2.1016352336401788e-06,2.01107760763539e-07,0.0007918445155572117,0.00023884474197684546,0.01714744953779975,0.0020043836849613405,0.0007306241013882646,0.10662373334160927,4.857910521520905e-09,0.00022266660277055038,5.066092922621212e-06,1.2272487273629707e-05,0.0001429085849653149,6.357525280727536e-07,0.010862110350980959,2.0182091936732416e-09,0.0007427339848965612
1.9165649987048343e-05,0.822147826182919,3.76,0.0,0.1294706100762743,0.8426591888991364,0.17539167837105102,4.65756750185373e-11,5.923970540160893e-09,0.016916573873812284,0.0007464734169156229,0.13885202566443683,0.47617651968390945,0.003382517904413624,0.5172312483574772,0.0006929397720883926,0.05073551874761562,0.004216467167805091,2.0923058950442767e-06,1.9892919070786913e-07,0.0007908795410098038,0.00023846003545333346,0.01717840541949284,0.0020040662174012685,0.0007300247498620712,0.10752805421955154,4.8414515572949225e-09,0.00022218740850387807,5.0920076566905414e-06,1.2238850994987022e-05,0.000144039523767951,6.352011567034346e-07,0.010918474377073887,2.017241814322175e-09,0.0007457702682072242
1.9264469012509613e-05,0.82236834599809,3.76,0.0,0.12839430144545264,0.8418111025833916,0.17624561001902544,4.6959483894670367e-11,5.979357592443522e-09,0.016871003539868434,0.000739930091044299,0.13908105069304225,0.47631194962084794,0.0033753436043725362,0.518425440536389,0.0006924174586549014,0.05109168230093555,0.004218469121851449,2.083998528678347e-06,1.969970930830668e-07,0.0007900070710109969,0.00023811297651886085,0.017205617772617282,0.002003682644950424,0.0007294688428046998,0.10834109176274316,4.826708559140745e-09,0.0002217536800901245,5.115158460435676e-06,1.2208541002207199e-05,0.00014505381584413562,6.347046690073845e-07,0.010968845872971906,2.0163660407487336e-09,0.0007484819037237126
1.9363288037970883e-05,0.8225875047072664,3.76,0.0,0.1273296811105876,0.8409650919104489,0.17709729055196005,4.734322594239623e-11,6.034771004360688e-09,0.016825907813774597,0.0007334709025699316,0.13930758541549781,0.4764384032626093,0.0033682354479047613,0.5196111633840084,0.0006918857640282193,0.051447326047471556,0.004220338382281324,2.075774263738471e-06,1.950916222293982e-07,0.000789130958063845,0.00023776518502607947,0.017232223648949798,0.0020032078931392005,0.0007288976979048776,0.10915330838030061,4.81203136216331e-09,0.00022131772982274115,5.138146894148063e-06,1.2178199860587818e-05,0.00014606473256534538,6.342080508275565e-07,0.011018882374989339,2.015485762557079e-09,0.0007511738172434152
1.9462107063432153e-05,0.8228053176249112,3.76,0.0,0.12627659023467808,0.8401211522521671,0.17794672833116718,4.7726893207216546e-11,6.090208803237573e-09,0.016781280120264398,0.0007270945045118227,0.13953166573464418,0.47655602899794575,0.003361192753013307,0.5207885163072955,0.0006913449419266105,0.051802446159617196,0.004222076905454551,2.067631912331713e-06,1.9321232220339138e-07,0.0007882513336141182,0.00023741670516067996,0.01725823006732748,0.002002643417989448,0.0007283116778171425,0.10996469049687371,4.797419406635069e-09,0.00022087965386775014,5.160973933441414e-06,1.2147831512796676e-05,0.0001470722655444553,6.337114049622793e-07,0.01106858617634048,2.0146013157162125e-09,0.0007538461905058409
1.9560926088893423e-05,0.8230217997785994,3.76,0.0,0.12523487260576033,0.8392792788762906,0.178793931724074,4.8110483697002964e-11,6.145668944916834e-09,0.016737113968274594,0.0007207995747561428,0.13975332690323244,0.4766649726064378,0.0033542148417069393,0.5219575971868435,0.0006907952399621093,0.05215703894320893,0.004223686625192414,2.0595703041738116e-06,1.9135874612638999e-07,0.0007873683259494521,0.00023706757988953576,0.017283643970291265,0.0020019906636516067,0.0007277111372075696,0.11077522489862704,4.7828721896808395e-09,0.00022043954583819797,5.183640554092127e-06,1.2117439771763989e-05,0.00014807640710504818,6.332148132896139e-07,0.011117959558171568,2.0137129743279048e-09,0.0007564992027717776
1.9659745114354693e-05,0.8232369660170724,3.76,0.0,0.12420437462268641,0.8384394669478021,0.1796389091038131,4.8493993098609716e-11,6.201148526860384e-09,0.016693402950885408,0.0007145848157988412,0.13997260352764257,0.476765377273259,0.003347301040191405,0.5231185023845742,0.0006902368997354224,0.05251110083652395,0.004225169452711552,2.0515882864833103e-06,1.8953045618257905e-07,0.0007864820602730483,0.00023671785098014093,0.017308472224226715,0.0020012510623530397,0.0007270964228891902,0.11158489873078749,4.768389222469286e-09,0.0002199974968279722,5.2061477323619075e-06,1.2087028317047012e-05,0.00014907715027329637,6.327183532612846e-07,0.011167004789430857,2.012820998657668e-09,0.0007591330308402591
1.9758564139815963e-05,0.8234508309056183,3.76,0.0,0.12318494520105017,0.8376017115376513,0.18048166884580671,4.8877408657512886e-11,6.256644636158831e-09,0.016650140745498435,0.0007084489539900962,0.14018952959334624,0.4768573836852532,0.0033404506790678233,0.524271326794344,0.0006896701570683684,0.052864628403940024,0.004226527276867555,2.043684723834148e-06,1.8772702308036675e-07,0.0007855926588126198,0.00023636755905377685,0.01733272162067853,0.002000426034071336,0.0007264678740728432,0.1123936994819618,4.753969949271937e-09,0.00021955359551887433,5.228496444477864e-06,1.2056600706610242e-05,0.00015007448873956744,6.322221240268905e-07,0.011215724126138757,2.011925712460087e-09,0.0007617478491024934
1.9857383165277234e-05,0.8236634088416642,3.76,0.0,0.1221764357691554,0.836766007623054,0.1813222193278116,4.926071906941281e-11,6.3121560350879095e-09,0.016607321113661897,0.0007023907393035425,0.14040413846582614,0.47694113003529787,0.003333663093523843,0.5254161638442568,0.0006890952420745233,0.053217618335650786,0.004227761964077107,2.0358584979342917e-06,1.8594802581864139e-07,0.0007847002408817047,0.00023601674359493852,0.017356398876352278,0.001999516986529741,0.0007258258224746479,0.1132016149834512,4.739613850127342e-09,0.00021910792820192639,5.25068766688317e-06,1.2026160389744502e-05,0.00015106841685488017,6.317262078112605e-07,0.011264119811412539,2.0110273903182168e-09,0.0007643438295580941
1.9956202190738504e-05,0.823874713951168,3.76,0.0,0.1211787001993445,0.8359323500936359,0.1821605689276444,4.964392572424789e-11,6.36768094534774e-09,0.016564937900918595,0.000696408944810971,0.1406164629090198,0.4770167520923522,0.0033269376234749287,0.526553105533839,0.0006885123793545813,0.05357006744308987,0.004228875358487761,2.0281085075812846e-06,1.841930519593772e-07,0.0007838049229738599,0.00023566544299744027,0.017379510634121405,0.0019985253149819387,0.0007251705925353389,0.1140086333979111,4.725320497566777e-09,0.00021866057886519346,5.272722375087139e-06,1.199571069419081e-05,0.00015205892960198393,6.312306570546628e-07,0.011312194075024123,2.010126218024863e-09,0.0007669211418634366
2.0055021216199774e-05,0.8240847601729957,3.76,0.0,0.12019159473333041,0.83510073375807,0.18299672602067574,5.002702697957705e-11,6.423215938095797e-09,0.016522985036540705,0.0006905023660394716,0.1408265351054371,0.477084383277623,0.0033202736137085418,0.5276822424745091,0.0006879217881930944,0.05392197265398426,0.00422986928218744,2.0204336684641367e-06,1.8246169719293682e-07,0.000782906818862328,0.00023531369460859163,0.017402063464157392,0.001997452401994418,0.0007245025016533126,0.11481474320703391,4.711089380769382e-09,0.00021821162928153666,5.294601543811474e-06,1.1965254832892943e-05,0.0001530460225659654,6.307355543387203e-07,0.011359949132884371,2.009222469173121e-09,0.0007694799533775081
2.0153840241661044e-05,0.8242935612298858,3.76,0.0,0.11921497796470283,0.8342711533454715,0.18383069897939697,5.041000829524699e-11,6.478758805123235e-09,0.016481456533268594,0.0006846698207135862,0.14103438666077156,0.47714415468247157,0.003313670413991073,0.5288036638992344,0.000687323682625699,0.05427333101122973,0.004230745535239445,2.0128329129558042e-06,1.8075356495654492e-07,0.0007820060396429602,0.0002349615347393809,0.017424063864200603,0.0019962996174163667,0.0007238218602743329,0.11561993320873007,4.696920010661447e-09,0.00021776115903460183,5.316326147177243e-06,1.19347959194105e-05,0.0001540296919272612,6.302409691415227e-07,0.011407387187018614,2.008316379765134e-09,0.0007720204291818324
2.0242777364576187e-05,0.8244804287397048,3.76,0.0,0.11834487570761573,0.8335262672698286,0.1845794141242704,5.075458121788862e-11,6.528753185397551e-09,0.016444438827622043,0.0006794828689658815,0.14121958007620788,0.4771913353290779,0.003307778993549114,0.5298064190689649,0.0006867791355592494,0.05458908362004193,0.004231435024632797,2.006054705432693e-06,1.792357797842808e-07,0.0007811931408461653,0.0002346442682360539,0.017443397208986983,0.001995194942960697,0.0007231988034510235,0.11634380876721621,4.684220012775627e-09,0.00021735449969326754,5.335746940965319e-06,1.1907382777053446e-05,0.00015491206448425599,6.297963271653994e-07,0.011449812206222177,2.007499047802439e-09,0.0007742913150005368
2.033171448749133e-05,0.8246663083235622,3.76,0.0,0.1174830567824952,0.8327830220123836,0.1853263729961682,5.109905236133423e-11,6.578751398866916e-09,0.016407755824298792,0.0006743541128738183,0.14140302216207115,0.4772323462427756,0.0033019358400115315,0.5308030590002324,0.0006862288199487014,0.054904388974963636,0.004232031922467287,1.9993348991724823e-06,1.7773621190660702e-07,0.0007803782404637112,0.00023432672209552726,0.017462292926450792,0.001994027652241768,0.000722566043527733,0.11706692272588241,4.671569338507828e-09,0.00021694672638899082,5.355044033016341e-06,1.1879971722413623e-05,0.00015579165931953095,6.293521935594193e-07,0.01149198380997342,2.00668012889861e-09,0.0007765475979918056
2.0420651610406472e-05,0.824851209554436,3.76,0.0,0.11662942280785742,0.8320414135807561,0.18607158168731242,5.1443421054449826e-11,6.628751282336262e-09,0.01637140333039217,0.000669282734888311,0.14158473480913872,0.47726727833479693,0.003296140490229578,0.5317936459797646,0.0006856728814956754,0.05521924514763581,0.004232537495719687,1.9926727499219807e-06,1.7625458815476536e-07,0.000779561414236828,0.0002340089207606123,0.01748075560584103,0.001992798717022573,0.0007219237930681443,0.11778926754567809,4.658967640972523e-09,0.00021653789283554003,5.374218130339418e-06,1.1852564813298712e-05,0.00015666847480923278,6.28908616516574e-07,0.011533903573774377,2.005859786701698e-09,0.0007787893939135979
2.0509588733321615e-05,0.8250351418938071,3.76,0.0,0.11578387685361023,0.8313014379380795,0.18681504628537127,5.1787670835830126e-11,6.678751543555445e-09,0.01633537720689975,0.0006642679310505303,0.14176473955415586,0.47729622108133635,0.003290392484627161,0.5327782414400486,0.0006851114627608897,0.05553365027928228,0.004232952997148408,1.9860675239552545e-06,1.7479064008797063e-07,0.0007787427363220948,0.00023369088805724538,0.01749878979032363,0.0019915091005092496,0.0007212722604439684,0.11851083588009391,4.6464146224259e-09,0.00021612805143500784,5.393269939282818e-06,1.1825164049864362e-05,0.0001575425096818461,6.284656226880423e-07,0.011575573063582692,2.0050381223178422e-09,0.0007810168171053618
2.0598525856236758e-05,0.8252181146457082,3.76,0.0,0.11494632338411177,0.8305630910075699,0.18755677287188188,5.213179390969117e-11,6.728751273642007e-09,0.01629967336805317,0.0006593089105839429,0.14194305759499318,0.47731926258134205,0.0032846913672217163,0.5337569059906251,0.0006845447032994761,0.05584760257708312,0.004233279665530467,1.9795184979594494e-06,1.7334410404915608e-07,0.0007779222793491936,0.00023337264722720505,0.017516399977970564,0.0019901597572432573,0.0007206116499966042,0.11923162056605786,4.633909977707871e-09,0.00021571725334597355,5.4122001645261335e-06,1.1797771369184746e-05,0.00015841376299633342,6.280232458167653e-07,0.01161699383556742,2.0042152562547163e-09,0.0007832299805298663
2.06874629791519e-05,0.8254001370226549,3.76,0.0,0.11411666826416998,0.8298263686720714,0.1882967675224196,5.2475808097985844e-11,6.778748527383925e-09,0.016264287781353276,0.0006544048958015408,0.14211970978903923,0.477336489550582,0.003279036685719041,0.5347296994148064,0.0006839727396719245,0.056161100314538866,0.004233518725600921,1.9730249589631096e-06,1.7191472116036796e-07,0.0007771001144419171,0.0002330542209278598,0.017533590621642153,0.0019887516331146397,0.0007199421620588676,0.11995161462484907,4.621453338186265e-09,0.0002153055484795646,5.431009509465772e-06,1.1770388645378713e-05,0.00015928223414403512,6.275815489030433e-07,0.011658167436111491,2.0033913930634905e-09,0.0007854289957695417
2.0776400102067043e-05,0.8255812180820572,3.76,0.0,0.11329481871541482,0.8290912667774701,0.18903503630545093,5.281970252717866e-11,6.8287415650193705e-09,0.0162292164669695,0.0006495551217730313,0.14229471666477603,0.47734798736590545,0.0032734279915206054,0.5356966806937417,0.0006833957055597479,0.0564741418287153,0.004233671388242553,1.96658620416678e-06,1.7050223684062137e-07,0.0007762763112668478,0.00023273563125697277,0.01755036612974743,0.0019872856652918365,0.0007192639930837654,0.1206708112551673,4.6090444406596455e-09,0.00021489298555269043,5.449698676122708e-06,1.174301770260896e-05,0.00016014792283178253,6.271405411873531e-07,0.011699095401741813,2.00256658335586e-09,0.0007876139730658832
2.0856443512690673e-05,0.8257433936139739,3.76,0.0,0.11256175226915868,0.8284310570882811,0.18969800760260835,5.3129089788972797e-11,6.87373088376427e-09,0.01619791773953365,0.0006452360788215316,0.14245083281489454,0.4773535064863183,0.003268419118116307,0.5365620425774756,0.000682872147830437,0.05675548779563254,0.004233735904570563,1.960837592571905e-06,1.6924524240961694e-07,0.0007755335441309344,0.00023244877869956607,0.01756511275436958,0.001985917605396123,0.0007186463780501971,0.12131740093840347,4.597917001310455e-09,0.0002145209846116912,5.466416752681485e-06,1.1718395390244629e-05,0.00016092466364907954,6.267442526620523e-07,0.011735721814818576,2.0018235476195333e-09,0.0007895685402439453
2.0936486923314302e-05,0.8259048203777318,3.76,0.0,0.11183486847839168,0.8277721534872885,0.1903595902686227,5.3438368321319537e-11,6.918715054338298e-09,0.01616686756324326,0.0006409598212255672,0.14260564714238444,0.47735451349923386,0.0032634468123122727,0.5374227856609864,0.0006823446825648701,0.05703646179835297,0.004233732272146744,1.9551322968117265e-06,1.6800155392806903e-07,0.0007747895540921659,0.0002321618266260677,0.017579529806601053,0.001984504114955843,0.0007180220253813264,0.12196333461810151,4.5868277631399176e-09,0.00021414836106326508,5.4830385618046875e-06,1.169378530402592e-05,0.00016169915089254996,6.26348575196644e-07,0.011772151606104383,2.0010799319033506e-09,0.0007915119034327207
2.101653033393793e-05,0.8260655047398417,3.76,0.0,0.11111410243583424,0.8271145528762388,0.1910197887103958,5.374753993882685e-11,6.963692907157758e-09,0.016136063144660054,0.0006367258169708512,0.14275917395317422,0.47735106795481896,0.0032585107548849285,0.5382789513252966,0.0006818134014810854,0.05731706275098726,0.004233661345311599,1.9494698252537574e-06,1.667709949424355e-07,0.0007740443890432773,0.00023187479003712778,0.017593620409499376,0.0019830458589445025,0.0007173910705501278,0.12260860769038391,4.575776514007632e-09,0.0002137751480484655,5.4995646119101076e-06,1.1669188660493106e-05,0.0001624713849706964,6.259535288573106e-07,0.011808385874918781,2.0003358101953187e-09,0.0007934441402817065
2.109657374456156e-05,0.8262254529899116,3.76,0.0,0.1103993900723427,0.8264582521365351,0.19167860732891043,5.405659923854274e-11,7.008663391188661e-09,0.016105501723950994,0.0006325335418745371,0.14291142735114365,0.47734322857766803,0.003253610629121798,0.5391305804540512,0.0006812783945585533,0.05759728960610616,0.004233523969539098,1.943849692660995e-06,1.6555339173943442e-07,0.0007732980960025709,0.00023158768359786923,0.017607387657924363,0.0019815434965621504,0.0007167536466746969,0.12325321565956905,4.564763042924331e-09,0.00021340137798855032,5.515995410244755e-06,1.1644606643940008e-05,0.00016324136647960315,6.255591338735083e-07,0.011844425713969287,1.99959125672277e-09,0.0007953653276034223
2.117661715518519e-05,0.8263846713438735,3.76,0.0,0.10969066814170161,0.825803248130359,0.1923360505188735,5.436554189946359e-11,7.05362557833478e-09,0.016075180574598006,0.0006283824794460231,0.14306242124213278,0.4773310532822242,0.0032487461208321766,0.53997771344198,0.0006807397500810381,0.05787714135379875,0.0042333209815067,1.9382714201218997e-06,1.6434857333150784e-07,0.0007725507211355176,0.00023130052164727034,0.01762083461882598,0.001979997681222514,0.0007161098845710938,0.12389715413578502,4.55378714145311e-09,0.00021302708260384888,5.532331462857538e-06,1.1620040405949214e-05,0.00016400909619719055,6.25165409193432e-07,0.01188027220932356,1.9988463419409427e-09,0.0007972755413865699
2.1336703976432446e-05,0.826700942859415,3.76,0.0,0.10829094660443868,0.8244971176786546,0.19364682815827444,5.498307067707086e-11,7.143521174783682e-09,0.016015248348273985,0.0006202019641877592,0.14336068516376294,0.47729392264906706,0.003239122712521395,0.5416586501879253,0.0006796518933848375,0.05843571566847764,0.004232721471923427,1.9272385706853656e-06,1.6197662018505965e-07,0.0007710529064489292,0.00023072608699595105,0.01764677980835144,0.0019767782763447706,0.000714803857771738,0.12518300556266376,4.531947231050166e-09,0.00021227703935723592,5.564721348887072e-06,1.1570959714772767e-05,0.00016553780424275025,6.243800412808102e-07,0.011951389479880524,1.9973556939938537e-09,0.0008010633482628496
2.148025877600252e-05,0.826982130892223,3.76,0.0,0.10705553644110306,0.823330249612819,0.19481760783932403,5.55364107904137e-11,7.2240955677836335e-09,0.015962296085142706,0.0006130014393168711,0.14362399790385463,0.4772464383589308,0.0032306111841043186,0.5431510966124461,0.0006786648517555085,0.0589353211741706,0.004231968844897304,1.9174828205734407e-06,1.5989145532893404e-07,0.0007697065332483854,0.0002302109214606989,0.017668986156699675,0.0019737499192491845,0.0007136124014287972,0.1263337491575063,4.512488495284729e-09,0.00021160296796082082,5.593449082659654e-06,1.1527012068793855e-05,0.00016690099532726954,6.236782272152436e-07,0.01201451552754792,1.996018396955168e-09,0.000804423404220729
2.1623813575572593e-05,0.8272610637477279,3.76,0.0,0.10583845532871719,0.8221675033403116,0.195984030893163,5.608934056563963e-11,7.3046285921622004e-09,0.01591007609725446,0.0006059258473854782,0.14388346521705214,0.4771858651614648,0.0032222094901380627,0.5446296825948788,0.0006776673978830823,0.05943370619203491,0.004231017684314527,1.9078546085713217e-06,1.5784489443094083e-07,0.0007683573553222079,0.00022969578444143358,0.017690208348072316,0.0019705916076302775,0.000712402475364385,0.12748227622640174,4.493147524861973e-09,0.00021092766574382709,5.621879810065272e-06,1.14831315505497e-05,0.00016825696326981933,6.229788196533968e-07,0.01207703612750973,1.9946808950555637e-09,0.0008077492992079564
2.1767368375142666e-05,0.827537774799435,3.76,0.0,0.10463936623860105,0.8210088601835998,0.1971461224138062,5.664184591717936e-11,7.385114940783096e-09,0.015858573810565626,0.00059897246808268,0.14413916066112833,0.47711250980461506,0.0032139159092844137,0.5460946245780655,0.0006766599848163559,0.05993086614062135,0.004229872510648811,1.8983513887824373e-06,1.5583604203154633e-07,0.000767005610734997,0.00022918074791280037,0.017710463109242063,0.0019673069038331826,0.0007111747574639886,0.12862856498112338,4.4739232186847275e-09,0.00021025129252073014,5.650016402308481e-06,1.1439323753999479e-05,0.00016960571848901408,6.222818969869708e-07,0.012138957306451717,1.993343499080386e-09,0.0008110414435506938
