Time (s),Volume (m^3),N2,Ne,C2H6(1),O2(2),H2O(3),C(4),CH(5),CH3(18),C2H5(31),CH4(30),H(6),C2H4(29),HO2(12),H2(9),C2H5O2(40),CH3O2(36),C2H3(28),H2O2(13),C2H2(22),OH(8),CH2O(19),HCO(16),CO(14),O(7),CH2CHO(34),C2H5O(43),C2H(21),HCCO(20),C2H5O(101),C3H6(221),C3H6(74),CH3O(26),CH2CO(27),C3H6(55),C3H7(218),C3H7(49)
2.7776573389935445e-07,0.09629026533357103,3.76,0.0,0.6580614910733474,0.9999984323767435,2.3044367779815498e-07,9.764565009234654e-24,1.2812795173091178e-17,1.5531174638210778e-05,2.4614371655164414e-06,2.6262002116038858e-06,3.6949773752429594e-07,2.4814159578907088e-06,1.230739818150306e-06,1.3928790808786145e-06,4.663978930421004e-08,1.1743902012588403e-07,1.7771029720311517e-13,9.868530848120507e-09,3.226781643384635e-14,2.9466876890653187e-08,5.135409483949258e-08,4.033899998943721e-13,5.674089132848646e-12,1.441262745103623e-08,1.2732072048788018e-13,2.8422166031070033e-13,6.425612078913345e-23,2.376310200045279e-21,3.873868358476199e-12,1.2169323685167915e-19,3.3002859352349555e-13,1.845386931745971e-10,1.8095301098584926e-14,5.466454014076442e-22,3.823838752957009e-15,7.816747938284098e-14
2.895628747009451e-07,0.09629027577466334,3.76,0.0,0.6580606526190812,0.9999983067713233,2.580546665448234e-07,1.0856701371277638e-23,1.3272136391232799e-17,1.6085158838695322e-05,2.627974434266782e-06,2.841529844731126e-06,3.9630267398721116e-07,2.7609877374260624e-06,1.3298421146385324e-06,1.559060015377156e-06,4.994150469367739e-08,1.2195689033199812e-07,2.119849436173232e-13,1.1004491938574602e-08,4.012864791205561e-14,3.160592718189203e-08,5.5599488768731836e-08,4.616121886482954e-13,6.6329905115868236e-12,1.550308324172541e-08,1.5706559277891148e-13,3.0347497096707993e-13,8.614182073180176e-23,3.3129542127878067e-21,4.137291016847003e-12,1.4947433134502671e-19,3.9740308523239186e-13,1.924691997768287e-10,2.329169946431032e-14,6.693767127063621e-22,4.435696662122978e-15,9.038799822474911e-14
3.013600155025358e-07,0.09629028645291934,3.76,0.0,0.6580597919442697,0.999998174892891,2.876236498072993e-07,1.2013630464198599e-23,1.3725215891142395e-17,1.6631534660387192e-05,2.798127898345313e-06,3.064355692525128e-06,4.2375794233979095e-07,3.0590983854264807e-06,1.4340173743872358e-06,1.7370180792396126e-06,5.3319723107816175e-08,1.2641271497222498e-07,2.5105568259300833e-13,1.2231085979944033e-08,4.9470748744596116e-14,3.37967479816859e-08,5.999680550381656e-08,5.261548824254394e-13,7.706255475557715e-12,1.6621584486518666e-08,1.920691560769645e-13,3.231475006699941e-13,1.1408808893109543e-22,4.555927954771453e-21,4.406514254130816e-12,1.820524474963596e-19,4.749255583989015e-13,2.004498716237519e-10,2.967262582984481e-14,8.12923532893053e-22,5.112876358169867e-15,1.038806186093098e-13
3.131571563041265e-07,0.09629029737325463,3.76,0.0,0.6580589088020643,0.9999980366068163,3.191965703855615e-07,1.323548364775255e-23,1.4172123723529872e-17,1.7170406311487022e-05,2.9717552100379564e-06,3.2945750701737893e-06,4.5183853695596497e-07,3.376139701935106e-06,1.54337705480932e-06,1.9270300944678972e-06,5.6771477453628325e-08,1.3080734238758577e-07,2.953504273641305e-13,1.3552960564002565e-08,6.04966832142135e-14,3.603740054591416e-08,6.454437846994584e-08,5.974910894496128e-13,8.902405353124048e-12,1.7767065069055586e-08,2.329762444331511e-13,3.432228304567429e-13,1.4941315416780178e-22,6.18629432466363e-21,4.681317296692556e-12,2.200014582487172e-19,5.636133555846947e-13,2.084880031732689e-10,3.744246053150623e-14,9.797270721090994e-22,5.858970816240385e-15,1.1871308348985802e-13
3.2495429710571715e-07,0.09629030854039003,3.76,0.0,0.6580580029574262,0.9999978917838269,3.528176407926047e-07,1.452228728447609e-23,1.4612948964224744e-17,1.7701876665285374e-05,3.1487175828738975e-06,3.532086706032863e-06,4.805200737183486e-07,3.71248799010551e-06,1.6580278944737305e-06,2.1293621634208563e-06,6.029387456154922e-08,1.3514161020863374e-07,3.4531304701362824e-13,1.4974869713677316e-08,7.342665740855088e-14,3.83259959519152e-08,6.924057690376082e-08,6.761097741211347e-13,1.0230266637373245e-11,1.8938485317782872e-08,2.804758275486272e-13,3.636849553010662e-13,1.9364762411135352e-22,8.301790166345688e-21,4.961485193434756e-12,2.639333946895649e-19,6.645356861196223e-13,2.1659085518669136e-10,4.683001911444615e-14,1.1723869974858971e-21,6.6775625351326784e-15,1.3495286172792175e-13
3.3675143790730783e-07,0.09629031995885662,3.76,0.0,0.6580570741868154,0.9999977402998748,3.885293878090537e-07,1.587396928874492e-23,1.5047779720943223e-17,1.8226047275218907e-05,3.32887971644926e-06,3.7767907232813017e-06,5.097787769980569e-07,4.06850444520571e-06,1.7780720311365166e-06,2.3442699357341993e-06,6.388409362597046e-08,1.3941634539325518e-07,4.0140278310811824e-13,1.6501670090800124e-08,8.849915477642618e-14,4.0660694014202556e-08,7.4083805513298e-08,7.625151797429174e-13,1.1698973966436726e-11,2.013483145046554e-08,3.353012155395506e-13,3.845182753382587e-13,2.485569268624257e-22,1.1019305660266377e-20,5.246808689416209e-12,3.1449858046754864e-19,7.788133596337457e-13,2.2476564390647796e-10,5.809017389535096e-14,1.3936618823189008e-21,7.572217851017534e-15,1.5266704422190122e-13
3.485485787088985e-07,0.09629033163300048,3.76,0.0,0.6580561222778875,0.9999975820360043,4.263726960775403e-07,1.729036538758197e-23,1.5476703139700703e-17,1.874301838969687e-05,3.5121097227742547e-06,4.028588621788188e-06,5.395914668935855e-07,4.444535535455604e-06,1.9036071173290526e-06,2.5719988696912154e-06,6.753938467750682e-08,1.4363236426898576e-07,4.640936465556509e-13,1.8138317291370736e-08,1.0597154785191782e-13,4.303970222225787e-08,7.907250412253217e-08,8.572261370163487e-13,1.3317973162613787e-11,2.135511502985615e-08,3.9823013025427193e-13,4.0570758726424986e-13,3.161647988074298e-22,1.4477586760489432e-20,5.537084101667645e-12,3.7238565265208597e-19,9.076184453797603e-13,2.330195309923322e-10,7.150548015989756e-14,1.646469202771508e-21,8.546481639590985e-15,1.7192224729617809e-13
3.603457195104892e-07,0.09629034356698726,3.76,0.0,0.6580551470291953,0.9999974168782251,4.663868507456683e-07,1.8771225104198052e-23,1.589980541083599e-17,1.9252888966626438e-05,3.6982790541058442e-06,4.287383260190724e-06,5.699355467288253e-07,4.8409133748206954e-06,2.0347264335394675e-06,2.8127844881222595e-06,7.12570670862246e-08,1.4779047266034058e-07,5.338737972689967e-13,1.9889862225911264e-08,1.2612068541369943e-13,4.546127470417747e-08,8.420514730163576e-08,9.607753608755524e-13,1.5097024302073745e-11,2.2598372431352314e-08,4.700846476306104e-13,4.272380759046341e-13,3.987777672513151e-22,1.884016597321413e-20,5.832113197180122e-12,4.383214736583141e-19,1.0521738619776322e-12,2.4135961417844496e-10,8.738780250566498e-14,1.9338849009107716e-21,9.60387239661962e-15,1.9278452301550485e-13
3.7214286031207986e-07,0.09629035576480705,3.76,0.0,0.6580541482499007,0.9999972447173843,5.086095791754179e-07,2.0316217473876548e-23,1.6317171774733486e-17,1.975575668770288e-05,3.8872624322450815e-06,4.553078838180115e-06,6.007889908017606e-07,5.25795608787956e-06,2.1715189990231823e-06,3.0668526289140717e-06,7.503452809534681e-08,1.5189146604600177e-07,6.112449096318142e-13,2.176144758262084e-08,1.492434544056115e-13,4.792371121314676e-08,8.948024398399861e-08,1.0737087381593213e-12,1.7046204788462047e-11,2.3863664321694904e-08,5.517310157205281e-13,4.4909530595164336e-13,4.990105626025245e-22,2.4298525695283682e-20,6.131703073071326e-12,5.1307093921277295e-19,1.2137529020358234e-12,2.4979291860923084e-10,1.0607993695975446e-13,2.2591425341891695e-21,1.0747877677503456e-14,2.15319276005217e-13
3.8394000111367054e-07,0.09629036823027862,3.76,0.0,0.6580531257594869,0.9999970654490454,5.530770917431523e-07,2.19249365020339e-23,1.6728886527340876e-17,2.0251717972545362e-05,4.078937779270689e-06,4.825580878990868e-06,6.321303323738469e-07,5.69596816692791e-06,2.3140696802920003e-06,3.3344196902409024e-06,7.886922138483737e-08,1.5593612967765668e-07,6.967215270624038e-13,2.3758304370562956e-08,1.756573160817678e-13,5.0425356132779685e-08,9.489633707112412e-08,1.1965846089943003e-12,1.9175912403083003e-11,2.5150075147569237e-08,6.440793539954383e-13,4.71265213866187e-13,6.198124012208922e-22,3.107549642735331e-20,6.435666038923109e-12,5.974366870062983e-19,1.3936786965232884e-12,2.583263888215113e-10,1.2795722436605714e-13,2.6256320303150768e-21,1.1981949873034174e-14,2.3959118645085207e-13
3.957371419152612e-07,0.09629038096705383,3.76,0.0,0.6580520793874812,0.9999968789733663,5.998241217510651e-07,2.359690637434938e-23,1.7135033025508595e-17,2.0740867992680577e-05,4.273186149668555e-06,5.1047962120901845e-06,6.63938651894718e-07,6.155240821499787e-06,2.462459297335525e-06,3.6156928706375775e-06,8.275866566407547e-08,1.5992523866891353e-07,7.908304085729957e-13,2.5885748540025286e-08,2.0570081600089244e-13,5.296459750111521e-08,1.004520030265432e-07,1.3299730447312713e-12,2.1496868306030333e-11,2.645671263397032e-08,7.480832401645232e-13,4.937340999406406e-13,7.6449408352339845e-22,3.9428890742420096e-20,6.743819501259194e-12,6.922587108100577e-19,1.5933236237736227e-12,2.669668813474549e-10,1.534291506445355e-13,3.0368980669605875e-21,1.33095023043184e-14,2.6566413903095235e-13
4.075342827168519e-07,0.09629039397862203,3.76,0.0,0.6580510089731835,0.999996685194981,6.488839644661915e-07,2.5331586428146567e-23,1.753569369214351e-17,2.1223300685341324e-05,4.469891663817801e-06,5.390632956065372e-06,6.961935654593186e-07,6.636052320466778e-06,2.6167647276223656e-06,3.910870404020071e-06,8.670044329280958e-08,1.63859558096108e-07,8.941098696551209e-13,2.814917767755609e-08,2.3973406761311174e-13,5.5539866054918854e-08,1.0614585145980076e-07,1.474455124802203e-12,2.402011996626657e-11,2.7782707292645745e-08,8.647391906898401e-13,5.164886205181271e-13,9.36755843469982e-22,4.965537307488192e-20,7.055985850128612e-12,7.984138853422182e-19,1.8141086675533977e-12,2.7572115790852123e-10,1.8294092987295644e-13,3.496638097606658e-21,1.473390562453422e-14,2.9360115750878925e-13
4.1933142351844257e-07,0.09629040726831424,3.76,0.0,0.6580499143653988,0.9999964840228858,7.002885153029914e-07,2.7128375893802517e-23,1.7930950021197254e-17,2.1699108767079548e-05,4.66894144280273e-06,5.683000501707081e-06,7.288752134928077e-07,7.138668326854788e-06,2.7770590079226104e-06,4.220141789746728e-06,9.06921989297014e-08,1.677398431193037e-07,1.0071091196056737e-12,3.0554067773532254e-08,2.781392092574393e-13,5.8149634294400585e-08,1.1197652470146829e-07,1.6306222144434562e-12,2.675704400167905e-11,2.912721194050621e-08,9.95086040967742e-13,5.395157803650244e-13,1.1407158785006505e-21,6.209456458399779e-20,7.371992347772819e-12,9.16815407355493e-19,2.057502728199705e-12,2.845958791681684e-10,2.169750664717986e-13,4.008700045424821e-21,1.6258484513736867e-14,3.2346434467524196e-13
4.3112856432003324e-07,0.09629042083930728,3.76,0.0,0.6580487954221766,0.9999962753703246,7.540683071673994e-07,2.8986618414885167e-23,1.8320882582534683e-17,2.2168383747224107e-05,4.870225544524377e-06,5.981809495285674e-06,7.619642496569243e-07,7.663342225515297e-06,2.943411433992501e-06,4.543688017812907e-06,9.473163820787295e-08,1.7156683910154457e-07,1.1303875974351222e-12,3.310597006021939e-08,3.213208344589617e-13,6.079241556688364e-08,1.1794269737007812e-07,1.7990752451174866e-12,2.971934891177483e-11,3.0489401227502986e-08,1.1402042311584323e-12,5.628029251939252e-13,1.380939490311759e-21,7.713338122703517e-20,7.69167101936096e-12,1.0484121582141011e-18,2.3250218906499102e-12,2.9359759901516167e-10,2.5605289297506193e-13,4.5770796862796984e-21,1.788651465042897e-14,3.553148273651565e-13
4.5472284592321454e-07,0.09629044883715548,3.76,0.0,0.6580464840063321,0.9999958352973672,8.688691492993335e-07,3.288458483992738e-23,1.9085094089404352e-17,2.308769448336511e-05,5.279071260644904e-06,6.598400590215685e-06,8.292896027080784e-07,8.779817747448293e-06,3.2945497795285276e-06,5.234287719808864e-06,1.0294468739787464e-07,1.79063897019472e-07,1.410067164411122e-12,3.867337402272066e-08,4.2374651040969525e-13,6.61712695081129e-08,1.3027639823677793e-07,2.175286411847512e-12,3.636860994252889e-11,3.3263638738199864e-08,1.4792793071156184e-12,6.101082139206423e-13,1.990852977182342e-21,1.1682218716096298e-19,8.341396163523495e-12,1.3551609542370467e-18,2.9387310213192908e-12,3.120076858105324e-10,3.516280327309811e-13,5.899496647789978e-21,2.1465770387908192e-14,4.2521701494267805e-13
4.7595769936607774e-07,0.09629047502612004,3.76,0.0,0.6580443192612186,0.9999954128612966,9.805929145300109e-07,3.659534975279107e-23,1.975546668420108e-17,2.3893624710786566e-05,5.653628792984334e-06,7.174491055811758e-06,8.910917337292686e-07,9.862385462310579e-06,3.631915133767638e-06,5.906296569259591e-06,1.104776957290694e-07,1.8563628120581066e-07,1.7027320749081617e-12,4.4243941874065865e-08,5.367974972729435e-13,7.111103348129098e-08,1.418274862015256e-07,2.5620936452365117e-12,4.3248091252503553e-11,3.58130849006747e-08,1.846625510788288e-12,6.534518993243099e-13,2.7198078498904867e-21,1.664491282181115e-19,8.9371162767341e-12,1.6865858879449006e-18,3.5897244661610815e-12,3.290744865394604e-10,4.609727201459815e-13,7.325283157569697e-21,2.5072669217551767e-14,4.955170918215053e-13
4.971925528089409e-07,0.09629050216927572,3.76,0.0,0.6580420738578434,0.9999949650220054,1.10042881042313e-06,4.049290884331946e-23,2.040980155699632e-17,2.467975705903399e-05,6.0338434513071984e-06,7.770117838016907e-06,9.539352582116999e-07,1.1019833384096046e-05,3.989825682778868e-06,6.627004547804489e-06,1.1813216943172022e-07,1.9204716404008352e-07,2.03779985052203e-12,5.038028090588275e-08,6.72682657502354e-13,7.613641312217146e-08,1.5379840853775815e-07,2.9984153997823806e-12,5.105532615231376e-11,3.840794334692344e-08,2.2804422329657852e-12,6.974559600579978e-13,3.660874424392911e-21,2.331845167917299e-19,9.5423284602799e-12,2.0770694008261193e-18,4.344532810504244e-12,3.4664930603646154e-10,5.96697463956241e-13,9.00210470644406e-21,2.9063186359775085e-14,5.731572044165624e-13
5.18427406251804e-07,0.0962905302800763,3.76,0.0,0.6580397472702934,0.9999944914130937,1.2285102688305456e-06,4.4571945377497143e-23,2.1048535795679082e-17,2.5446583283475003e-05,6.4191722734809055e-06,8.384803086405505e-06,1.0177245207902362e-06,1.2253235990822178e-05,4.368562683366056e-06,7.397187487421291e-06,1.2589676729396758e-07,1.9830055197456176e-07,2.4188165647413473e-12,5.7117093884618626e-08,8.346205270909637e-13,8.124010095829759e-08,1.6618254379391507e-07,3.4880098008295653e-12,5.987090755983731e-11,4.104413112353467e-08,2.7884116436901128e-12,7.42057991221892e-13,4.86084953089965e-21,3.216483930534982e-19,1.0156211638707359e-11,2.5333271909092257e-18,5.213594816717328e-12,3.6476592674066937e-10,7.634376924571716e-13,1.095816916303561e-20,3.3454344672367915e-14,6.584529751767351e-13
5.396622596946672e-07,0.09629055937067164,3.76,0.0,0.6580373390508015,0.9999939917045381,1.3649591246639728e-06,4.8826852211238186e-23,2.1672097158051352e-17,2.6194583494074154e-05,6.809098450360602e-06,9.018080860545004e-06,1.082368440663602e-06,1.356356267936013e-05,4.768375375513334e-06,8.217548268744472e-06,1.3376069126598504e-07,2.0440035689473075e-07,2.8493841616784975e-12,6.448964361534673e-08,1.0260905155829112e-12,8.641515131028305e-08,1.7897357302039606e-07,4.034680706385411e-12,6.977907814535943e-11,4.3717759866926556e-08,3.3785696853696065e-12,7.871986194409536e-13,6.373680879229779e-21,4.373793056455893e-19,1.0777986710948249e-11,3.062377363626476e-18,6.207775049775392e-12,3.8345671052795745e-10,9.663472730139255e-13,1.3222943345467925e-20,3.826249244171687e-14,7.517068895604516e-13
5.608971131375303e-07,0.09629058945194323,3.76,0.0,0.6580348488257097,0.9999934656009293,1.509886193376238e-06,5.325178618156218e-23,2.2280904159694688e-17,2.6924226388580434e-05,7.203130315223959e-06,9.669496844868058e-06,1.1477803356445637e-06,1.4951682862456125e-05,5.189482538124566e-06,9.088720329612519e-06,1.4171366551952623e-07,2.1035039801248012e-07,3.3331490259823525e-12,7.253370362280635e-08,1.2508366527952049e-12,9.165496584744901e-08,1.9216547088203345e-07,4.642265797067722e-12,8.086775379587969e-11,4.6425128318661975e-08,4.059281734121672e-12,8.328213845151636e-13,8.261059635029525e-21,5.869509315598522e-19,1.140691481435726e-11,3.671519514438726e-18,7.338345547721089e-12,4.0275256018956484e-10,1.2111210710825241e-12,1.582706853147571e-20,4.350328197385877e-14,8.532079206864639e-13
5.821319665803935e-07,0.09629062053358613,3.76,0.0,0.6580322762915974,0.9999929128397814,1.6633918250315337e-06,5.784071658589567e-23,2.2875366163722222e-17,2.7635969482153125e-05,7.600800368900517e-06,1.0338608069505364e-05,1.2138777523448304e-06,1.6418370865280622e-05,5.632073984603566e-06,1.0011271036642404e-05,1.4974591624834668e-07,2.161544037084493e-07,3.873790971783536e-12,8.128551069768391e-08,1.5128705089934145e-12,9.69532796697546e-08,2.057524967380836e-07,5.314625174799712e-12,9.32285402183149e-11,4.9162715102653366e-08,4.8392170598591116e-12,8.788726252660531e-13,1.059301213447654e-20,7.780941378775756e-19,1.2042295651559381e-11,4.368312402111353e-18,8.616967046428524e-12,4.226828930150153e-10,1.5040158329717697e-12,1.880227046160778e-20,4.919165405385882e-14,9.632312691962192e-13
6.033668200232566e-07,0.09629065262415633,3.76,0.0,0.6580296212115609,0.9999923331899052,1.8255664362851947e-06,6.25874704597517e-23,2.345588347229865e-17,2.833025933366054e-05,8.001664338544615e-06,1.1024982636855175e-05,1.2805823021523184e-06,1.796431063256483e-05,6.096312001538432e-06,1.0985704927314e-05,1.5784815216659867e-07,2.2181601335516846e-07,4.47501268892755e-12,9.078171920317536e-08,1.8164733405119301e-12,1.0230414788668258e-07,2.1972918572665154e-07,6.055630504042803e-12,1.0695674269339224e-10,5.192717174942229e-08,5.7273223989204215e-12,9.253013693376493e-13,1.3448482263055781e-20,1.019823766478882e-18,1.2683465876434407e-11,5.160551524207393e-18,1.0055669913473669e-11,4.4327562267197626e-10,1.8518693712642313e-12,2.2181268902342607e-20,5.534182753941986e-14,1.0820381832440367e-12
6.246016734661197e-07,0.09629068573113335,3.76,0.0,0.6580268834116478,0.9999917264498457,1.9964910204622715e-06,6.748577343270923e-23,2.4022847420242987e-17,2.9007531768665176e-05,8.405300269780201e-06,1.1728199453942066e-05,1.3478195029658198e-06,1.9590100247772445e-05,6.582332730887941e-06,1.2012466823503247e-05,1.6601154569901736e-07,2.273387791274196e-07,5.140529681134425e-12,1.0105935712801773e-07,2.166197473674155e-12,1.0770193268742919e-07,2.3409033987414394e-07,6.8691547170357665e-12,1.2215136886628733e-10,5.471531596580429e-08,6.732794855049735e-12,9.72059226924134e-13,1.6915901308130884e-20,1.3225695135617102e-18,1.3329797539156725e-11,6.056246236424821e-18,1.1666834870695437e-11,4.6455714851858773e-10,2.262117974082269e-12,2.599768541760522e-20,6.196729300017734e-14,1.2098758492787303e-12
