Time (s),Volume (m^3),N2,Ne,C2H6(1),O2(2),H2O(3),C(4),CH(5),CH3(18),C2H5(31),CH4(30),H(6),C2H4(29),HO2(12),H2(9),C2H5O2(40),CH3O2(36),C2H3(28),H2O2(13),C2H2(22),OH(8),CH2O(19),HCO(16),CO(14),O(7),CH2CHO(34),C2H5O(43),C2H(21),HCCO(20),C2H5O(101),C3H6(221),C3H6(74),CH3O(26),CH2CO(27),C3H6(55),C3H7(218),C3H7(49),C2H2O(140),CO2(15),C#CC(416),C3H5(219),C2H4(47),C3H4(2022),C3H4(2032),S(1627),CH2(S)(24),CH2(T)(17),S(3168),CH2O2(165),CHO2(212),C2H2O(189),CH3CO(33),C3H3(2030),C4H7(59)
1.0872327817049912e-06,0.05057971354762616,3.76,0.0,0.687222194704099,0.9999992569417777,2.054310030606696e-08,2.083892755966325e-29,2.0164018850549933e-21,7.012964314368791e-07,1.8761312666163685e-07,3.117421481315617e-07,4.535168285664488e-09,4.927872551587304e-07,6.300533304503609e-07,1.0234890392547392e-07,3.6932919150946705e-08,4.921606218658268e-08,5.300117289127909e-16,1.2593032738487736e-08,2.302584451104811e-16,3.16250854040771e-10,7.495430634561494e-09,4.4202699069890705e-15,1.5708239931845815e-13,1.6388715028436452e-10,1.933727907868097e-15,6.5694621929872976e-15,1.4826021709413428e-27,4.37737764580553e-24,2.867637973921397e-13,3.052726442585339e-23,1.1737876899094386e-14,6.527216891982826e-12,1.6878465730306604e-15,2.40114039471104e-25,1.723363362063909e-16,4.2473512282918894e-15,3.433909278909017e-24,5.0726171600959826e-14,9.332657226452737e-24,6.085025106208419e-21,6.894731665804603e-20,7.579396970413561e-23,1.6686156696170604e-31,9.049700494045355e-30,6.654242540440283e-17,9.608935437215542e-17,1.399237491982753e-19,1.5702367834319675e-20,8.983198072706488e-18,1.978500526877805e-24,3.741382167933512e-22,4.720676990969798e-28,7.771491929090317e-23
1.1461336260629285e-06,0.05057971389154175,3.76,0.0,0.6872221058119635,0.9999991984748707,2.267405633720588e-08,2.242343761203735e-29,2.0880876890091525e-21,7.261677235263587e-07,1.9517284303438447e-07,3.422454783691667e-07,4.7208191985637655e-09,5.435894638307555e-07,6.819473647476296e-07,1.1291295254968711e-07,3.848733656608213e-08,5.1055582080931e-08,6.132984629167381e-16,1.4327803747414467e-08,2.815196882984718e-16,3.2941032327092255e-10,8.232480950987107e-09,4.907892846306525e-15,1.834856753887649e-13,1.7067198889810336e-10,2.289706322120468e-15,6.834654304985503e-15,1.885789768060648e-27,5.772630915635862e-24,2.983584220938113e-13,3.68960633002768e-23,1.4253013821831147e-14,6.85171437440771e-12,2.1192644839538423e-15,2.9067505387086875e-25,1.9830077527267312e-16,4.868842909108795e-15,4.250378058072938e-24,5.760959937076125e-14,1.2504636704584307e-23,7.88545411506623e-21,7.605544034109127e-20,1.0377676484673595e-22,2.2358038234275296e-31,1.1353046808568848e-29,7.132248756451979e-17,1.03146550392203e-16,1.5044690964229521e-19,1.6881269598801045e-20,9.643962877088467e-18,2.4841031400512736e-24,4.429561470896433e-22,7.12830281490837e-28,1.0066927097577719e-22
1.199144385985072e-06,0.050579714205541866,3.76,0.0,0.6872220243433543,0.999999144577808,2.4665240510830324e-08,2.3848765563300711e-29,2.150164145963452e-21,7.477006318772746e-07,2.0177270248134026e-07,3.705902288827897e-07,4.882954172716297e-09,5.910231067378416e-07,7.298680077423862e-07,1.2277758813449055e-07,3.9844442380803505e-08,5.264819419289107e-08,6.946852557107561e-16,1.6007322872184756e-08,3.3431622942955773e-16,3.4095129271253503e-10,8.917855446500216e-09,5.36723917363229e-15,2.0957075531078243e-13,1.7659553503498837e-10,2.6432702493098315e-15,7.066179314089034e-15,2.3151187568673724e-27,7.305301653683152e-24,3.084813326761822e-13,4.335857366576934e-23,1.6816884999946374e-14,7.14304198086154e-12,2.572963338616906e-15,3.420665965603648e-25,2.233364093491579e-16,5.466663450524337e-15,5.0996798858045156e-24,6.422246966425578e-14,1.6054390898755438e-23,9.839828714382204e-21,8.269225182073696e-20,1.357672376291244e-22,2.870555264301454e-31,1.377395986722323e-29,7.561775443936263e-17,1.0949866391603487e-16,1.5992599423042898e-19,1.7943146148822476e-20,1.0238829862497668e-17,3.0158015722031897e-24,5.113195563256809e-22,1.0155308576558904e-27,1.254918695371723e-22
1.2521551459072156e-06,0.05057971452365672,3.76,0.0,0.6872219415272173,0.9999990895065681,2.67241592502457e-08,2.5270517110067264e-29,2.21001431488399e-21,7.684571478580146e-07,2.0818499548922152e-07,3.9974823630542623e-07,5.040533187100159e-09,6.400306000720708e-07,7.789003743298794e-07,1.3297057554500072e-07,4.1162996738353175e-08,5.4183386982017256e-08,7.823099476415607e-16,1.780154810359794e-08,3.9394021288701744e-16,3.522173775968315e-10,9.623372440936647e-09,5.845785676147105e-15,2.3794458018763116e-13,1.8235087333773596e-10,3.0292955374360697e-15,7.291128417011647e-15,2.8144812660887098e-27,9.138052279728607e-24,3.1831697625246865e-13,5.055394914670343e-23,1.9683495230568773e-14,7.433806006819867e-12,3.0947419321724183e-15,3.9937511177909884e-25,2.499401030188454e-16,6.100617070462289e-15,6.067158052896512e-24,7.123088297165968e-14,2.0374452443498518e-23,1.2153719688056357e-20,8.95492814125959e-20,1.7547194359639242e-22,3.64306294878612e-31,1.655678207327685e-29,7.989827516825894e-17,1.1583948130761322e-16,1.6939437140401013e-19,1.900377419269194e-20,1.0832755256388706e-17,3.6272676039793765e-24,5.859741008707888e-22,1.4256258597425897e-27,1.5476225031546554e-22
1.305165905829359e-06,0.05057971484576822,3.76,0.0,0.6872218574017114,0.9999990332943299,2.8849213063461456e-08,2.6686207752675877e-29,2.267718071430507e-21,7.884651875993699e-07,2.1441515412741528e-07,4.296901902942276e-07,5.193687067379754e-09,6.905672654207884e-07,8.290067519324315e-07,1.4348269075832102e-07,4.244408926587192e-08,5.566322496206015e-08,8.763069158994627e-16,1.9712988505644516e-08,4.609013187124378e-16,3.632197630082539e-10,1.0348356912097656e-08,6.3433315805719196e-15,2.686915131161529e-13,1.879428493460663e-10,3.448704541967818e-15,7.509691963880545e-15,3.390999056870002e-27,1.1309876087521116e-23,3.278736670958444e-13,5.852073783166462e-23,2.2870304884672742e-14,7.724105047361164e-12,3.690663466508018e-15,4.629237348418618e-25,2.780969223443713e-16,6.770318755158978e-15,7.16242752536736e-24,7.86339038970518e-14,2.558391867967719e-23,1.48716643336939e-20,9.662027757856531e-20,2.242722157053021e-22,4.574627448633836e-31,1.9733632388919192e-29,8.415694700340546e-17,1.2215881169859869e-16,1.7883616328724347e-19,2.0061380396064987e-20,1.1424787591732912e-17,4.325603732597356e-24,6.671022257477019e-22,1.9743493945214028e-27,1.889938358266466e-22
1.3581766657515026e-06,0.050579715171761866,3.76,0.0,0.6872217720036758,0.9999989759732775,3.1038868388130734e-08,2.8093618917382175e-29,2.323352416845687e-21,8.077516645477379e-07,2.2046861766504138e-07,4.6038783452902336e-07,5.342547017390574e-09,7.425897297700503e-07,8.801505369220856e-07,1.543049788608145e-07,4.368881583359818e-08,5.708969849464479e-08,9.768034108069743e-16,2.1744060926486615e-08,5.357198198586486e-16,3.7396946327382605e-10,1.1092158429195032e-08,6.859676006966241e-15,3.0189469723785484e-13,1.933763191683227e-10,3.902359525235508e-15,7.722060584225725e-15,4.0520759170020264e-27,1.3862308117764002e-23,3.371597325507883e-13,6.72967255652117e-23,2.6394565880144087e-14,8.01402385657778e-12,4.366955404762347e-15,5.33030307550788e-25,3.077889139607028e-16,7.475318542375527e-15,8.39532118686921e-24,8.643000003206836e-14,3.181316973033568e-23,1.8041089439616732e-20,1.0389917143234497e-19,2.8371584269162816e-22,5.688567472572426e-31,2.3337497765928463e-29,8.83874827837675e-17,1.2844760938700218e-16,1.8823725566976248e-19,2.1114388558139576e-20,1.2014082184251087e-17,5.118104793480503e-24,7.54874911584799e-22,2.700180201579899e-27,2.287268150980097e-22
1.411187425673646e-06,0.05057971550152631,3.76,0.0,0.6872216853686666,0.9999989175746058,3.32916564989995e-08,2.949077784134892e-29,2.3769915836878673e-21,8.263425254549548e-07,2.26350803131803e-07,4.918139288130772e-07,5.487243872411157e-09,7.960559254195259e-07,9.322962325913443e-07,1.6542875410305728e-07,4.489827178577097e-08,5.846472645373033e-08,1.0839200495495417e-15,2.3897092735566996e-08,6.189260262660421e-16,3.844772938322501e-10,1.1854150226772024e-08,7.394618621278296e-15,3.3763609495442827e-13,1.9865612244194553e-10,4.391066247087254e-15,7.928424150410255e-15,4.805385613424891e-27,1.683940755692386e-23,3.4618346759547026e-13,7.691888849207505e-23,3.027329275535127e-14,8.303634724970895e-12,5.129998728009005e-15,6.100069219499299e-25,3.3899549497099995e-16,8.215110138582383e-15,9.775875105507586e-24,9.461711022578991e-14,3.920424143843473e-23,2.1712304210553736e-20,1.1138007672815305e-19,3.5552751324887825e-22,7.010286584668575e-31,2.740217674837418e-29,9.25843441844597e-17,1.3469788061834124e-16,1.9758515455169992e-19,2.2161403576201043e-20,1.2599892444079566e-17,6.0122453794655076e-24,8.494523364070974e-22,3.650115742191712e-27,2.745275109614271e-22
1.4641981855957896e-06,0.05057971583495371,3.76,0.0,0.6872215975309928,0.9999988581285293,3.560617226630078e-08,3.087593841272357e-29,2.428707137233771e-21,8.442627850633286e-07,2.3206708114209794e-07,5.239422125529997e-07,5.627907485037945e-09,8.509250831707402e-07,9.854094417616526e-07,1.7684559855372666e-07,4.6073546356258193e-08,5.979015879181533e-08,1.1977712799658184e-15,2.6174324548914253e-08,7.110597683461455e-16,3.947538491065331e-10,1.2633728315625118e-08,7.947960212241816e-15,3.75996526807951e-13,2.0378706011340634e-10,4.915577528973351e-15,8.128970926264917e-15,5.658859938000921e-27,2.0287736497530522e-23,3.5495309751952267e-13,8.742335634619095e-23,3.452323777469649e-14,8.592998735581486e-12,5.986317863630234e-15,6.941595471649134e-25,3.7169381045586195e-16,8.989138768041771e-15,1.1314314861430431e-23,1.0319270714286598e-13,4.791117512899664e-23,2.5938486501291398e-20,1.1905728890813394e-19,4.416192205945665e-22,8.567335777138752e-31,3.1962226581841055e-29,9.674268008369276e-17,1.409025976616602e-16,2.0686885297569134e-19,2.3201196567154026e-20,1.3181561866164718e-17,7.01566804687475e-24,9.509845363497963e-22,4.88110413540101e-27,3.269877313489522e-22
1.5172089455179331e-06,0.0505797161719395,3.76,0.0,0.6872215085237537,0.9999987976642936,3.798107279674344e-08,3.224756261367409e-29,2.4785680729524385e-21,8.615365595600613e-07,2.376227561728323e-07,5.567473695403582e-07,5.764666223238001e-09,9.071577199887849e-07,1.0394568549945818e-06,1.8854735960227143e-07,4.7215718089821386e-08,6.10677790122057e-08,1.3184658189389392e-15,2.8577912932724535e-08,8.126699165174938e-16,4.0480948544456357e-10,1.3430310628385209e-08,8.519503213972315e-15,4.1705570994303896e-13,2.0877387629185616e-10,5.476596755173592e-15,8.323886872463629e-15,6.620677030668302e-27,2.4256336200415584e-23,3.634767474708947e-13,9.884538292970712e-23,3.9160869596622945e-14,8.882166931213806e-12,6.942571255228493e-15,7.857877188665758e-25,4.058590584168211e-16,9.796808332119143e-15,1.3021042823691273e-23,1.1215385468076829e-13,5.810034534067214e-23,3.0775663190950887e-20,1.2692528337640026e-19,5.441006072427076e-22,1.0389472102299343e-30,3.7052913666082695e-29,1.0085826738163374e-16,1.4705561647135776e-16,2.1607870721571634e-19,2.4232691005530003e-20,1.3758516357115304e-17,8.136172272973356e-24,1.0596120554048094e-21,6.461642031610965e-27,3.867241102629567e-22
1.5702197054400766e-06,0.05057971651238247,3.76,0.0,0.687221418378875,0.9999987362101912,4.0415075977968646e-08,3.360430378191775e-29,2.52664091019962e-21,8.781870988083382e-07,2.430230508225378e-07,5.902049940239351e-07,5.89764656872072e-09,9.647156218824847e-07,1.0944062350064954e-06,2.0052614646536396e-07,4.832585116328451e-08,6.229930655120954e-08,1.446107064637395e-15,3.110993307641558e-08,9.243139358407186e-16,4.146543085535959e-10,1.4243336199379052e-08,9.109052178245476e-15,4.608922960800116e-13,2.1362124374575226e-10,6.074781283951339e-15,8.513355092016766e-15,7.699250325779632e-27,2.8796701957754806e-23,3.7176241814331765e-13,1.112193240337566e-22,4.420235533309122e-14,9.171181387348433e-12,8.005542574910033e-15,8.851842911255556e-25,4.4146478587358817e-16,1.0637487963674335e-14,1.4906626401566684e-23,1.214972604101256e-13,6.995076567193648e-23,3.628268506715277e-20,1.3497871310395147e-19,6.652892310997399e-22,1.2508713389583691e-30,4.271016742094869e-29,1.0492745708957949e-16,1.531516014341027e-16,2.2520632121538816e-19,2.525494980388445e-20,1.433025722031686e-17,9.381704165871242e-24,1.1754665818316585e-21,8.473550880470886e-27,4.543774481886124e-22
1.6232304653622201e-06,0.050579716856184696,3.76,0.0,0.6872213271271455,0.9999986737935792,4.290695895807224e-08,3.494499103868546e-29,2.5729897823092433e-21,8.942368174211923e-07,2.482730932571887e-07,6.242915580012286e-07,6.026972795645823e-09,1.023561823192383e-06,1.1502263982432836e-06,2.127743259445379e-07,4.940499242640925e-08,6.348639907661235e-08,1.5807934813175527e-15,3.377238142496961e-08,1.046557472858618e-15,4.2429816447876984e-10,1.5072264376708403e-08,9.716414190725257e-15,5.075839089595082e-13,2.1833375231810454e-10,6.710745735343647e-15,8.697555387895791e-15,8.903217921952496e-27,3.3962757422458783e-23,3.79817966376614e-13,1.245786235053214e-22,4.966354560169654e-14,9.460076181234312e-12,9.18213255229094e-15,9.926352507127166e-25,4.784831595038908e-16,1.1510517991457223e-14,1.6981787225325567e-23,1.3121932352460573e-13,8.365437388225413e-23,4.2521196989557185e-20,1.4321240573090612e-19,8.077207324469584e-22,1.4959389251792422e-30,4.897053738102263e-29,1.089471256001589e-16,1.5918595744266075e-16,2.342444394624259e-19,2.6267163358049625e-20,1.4896354822531413e-17,1.076034689682008e-23,1.2986715651454056e-21,1.1013940657987261e-26,5.306120584676413e-22
1.6762412252843637e-06,0.05057971720325152,3.76,0.0,0.6872212347982526,0.9999986104408985,4.545555658263217e-08,3.626861393127612e-29,2.6176765231004694e-21,9.097073247243858e-07,2.533779072820075e-07,6.589843796818447e-07,6.152766715533403e-09,1.0836605831286551e-06,1.2068871942926806e-06,2.2528451761021597e-07,5.045416903610079e-08,6.463065470423125e-08,1.7226189602576583e-15,3.6567178263078576e-08,1.1799739725147424e-15,4.3375063348424577e-10,1.5916574065131705e-08,1.034139923513954e-14,5.572071811983938e-13,2.2291589974650502e-10,7.385065134429163e-15,8.876663913073424e-15,1.0241432255966401e-26,3.9810828699298866e-23,3.87651089806854e-13,1.3895580382710798e-22,5.555996228845345e-14,9.748878280493957e-12,1.0479351397735299e-14,1.1084195745671882e-24,5.168852121753466e-16,1.2415215335680295e-14,1.925739114434253e-23,1.4131617864813326e-13,9.941629709220708e-23,4.955560390834567e-20,1.5162136028389116e-19,9.74158884185007e-22,1.7778188531400072e-30,5.587115336637118e-29,1.1291462709992303e-16,1.6515476395344177e-16,2.4318684831660625e-19,2.726863849633008e-20,1.5456442450618006e-17,1.228031182835684e-23,1.4293428053520705e-21,1.419737147323233e-26,6.161151245428636e-22
1.7292519852065072e-06,0.050579717553491436,3.76,0.0,0.6872211414208179,0.9999985461776945,4.8059759805230535e-08,3.7574308816988376e-29,2.6607607501197627e-21,9.246194536529732e-07,2.583424046198156e-07,6.942615930767275e-07,6.275147477821121e-09,1.1449773601739154e-06,1.2643594836284159e-06,2.3804958854011623e-07,5.147438659060444e-08,6.57336141345824e-08,1.8716731590239686e-15,3.9496170246415066e-08,1.3251443230802108e-15,4.4302102634582886e-10,1.6775762998357988e-08,1.0983820517612791e-14,6.098377905090909e-13,2.2737208450256315e-10,8.098277901532246e-15,9.050852898229401e-15,1.1722950523371577e-26,4.6399618557325984e-23,3.952693149205106e-13,1.5438246126741511e-22,6.190678874660735e-14,1.0037608362816515e-11,1.1904311789603638e-14,1.2328091284307972e-24,5.56641065808136e-16,1.3350878387682766e-14,2.1744439035911737e-23,1.5178373582724925e-13,1.174550980428257e-22,5.745303328981221e-20,1.602007435946355e-19,1.1676055113519655e-21,2.1004203358612245e-30,6.34496886694692e-29,1.1682775037643336e-16,1.710547145867181e-16,2.520282844329208e-19,2.8258788232061655e-20,1.6010210680342644e-17,1.394993030301343e-23,1.567589015953492e-21,1.8158223108277972e-26,7.115960719133638e-22
1.7822627451286507e-06,0.05057971790681605,3.76,0.0,0.687221047022431,0.9999984810286383,5.071851408218138e-08,3.8861346559047036e-29,2.7022999450343738e-21,9.389932886132497e-07,2.631713791098147e-07,7.301021186790107e-07,6.394231418888512e-09,1.2074787847671922e-06,1.3226151140207119e-06,2.510626476986528e-07,5.2466627699743916e-08,6.679676271265765e-08,2.0280418179596154e-15,4.256113287705178e-08,1.4826565275066321e-15,4.5211838270394796e-10,1.764934703972294e-08,1.1643494751687441e-14,6.655504952520568e-13,2.3170660038976285e-10,8.850888688259008e-15,9.220290447028721e-15,1.335702568387027e-26,5.379018122665641e-23,4.0267998806864345e-13,1.7088926770318578e-22,6.871886221809933e-14,1.032628155712875e-11,1.346422239747646e-14,1.3660686147343742e-24,5.977201323373857e-16,1.4316791427316725e-14,2.4454058410832747e-23,1.6261771696231148e-13,1.380030032575357e-22,6.62832943922327e-20,1.689458864780236e-19,1.3913102684949306e-21,2.4678969972375613e-30,7.174432605730274e-29,1.2068468103471354e-16,1.7688306424274137e-16,2.60764349610342e-19,2.923712227383838e-20,1.6557402442507463e-17,1.5777646059828895e-23,1.71351236190236e-21,2.3053282912392993e-26,8.177859569521818e-22
1.8352735050507942e-06,0.05057971826314005,3.76,0.0,0.6872209516296851,0.9999984150175499,5.3430817761593715e-08,4.0129120008307925e-29,2.742349530694282e-21,9.528481923440391e-07,2.678695025497237e-07,7.664856351996562e-07,6.510131952557966e-09,1.2711326306686052e-06,1.381626895933995e-06,2.643170400404356e-07,5.3431850928386865e-08,6.7821532414233e-08,2.1918070552079017e-15,4.5763772920465534e-08,1.6531053995503814e-15,4.610514711623693e-10,1.8536859510139063e-08,1.2320242401378702e-14,7.244191693036556e-13,2.3592363264724885e-10,9.643371058300851e-15,9.38514038923494e-15,1.515309776405777e-26,6.204589822487282e-23,4.0989026901524244e-13,1.8850597480285632e-22,7.601066826745718e-14,1.0614908113377033e-11,1.5166381912829328e-14,1.5084555479101193e-24,6.400912952681803e-16,1.5312228606331908e-14,2.7397495680039495e-23,1.7381368894764584e-13,1.6130611403134622e-22,7.611883483215501e-20,1.7785227972552141e-19,1.6487802648198889e-21,2.8846506469485066e-30,8.079372637447564e-29,1.2448396360471266e-16,1.826375769198876e-16,2.6939143264146917e-19,3.020323827431634e-20,1.7097808164895315e-17,1.7772008245000877e-23,1.8672089664818168e-21,2.9064562093117457e-26,9.354368745399112e-22
1.8882842649729377e-06,0.05057971862238107,3.76,0.0,0.6872208552682073,0.999998348167421,5.6195720476652954e-08,4.137713299821855e-29,2.780962945034563e-21,9.662028318134252e-07,2.724413219079763e-07,8.033925523198408e-07,6.622959495183914e-09,1.3359077853964563e-06,1.4413685772262898e-06,2.77806340419354e-07,5.4370990051377274e-08,6.880930376121513e-08,2.3630476432338663e-15,4.9105730761752456e-08,1.837092283015842e-15,4.698287908260606e-10,1.9437850542185618e-08,1.3013887889130448e-14,7.865168362133512e-13,2.400272553087336e-10,1.0476170011547633e-14,9.545562182058895e-15,1.7120785876780876e-26,7.123245546628096e-23,4.169071266002872e-13,2.0726142050012306e-22,8.379633702747704e-14,1.0903494017435502e-11,1.7018173559206794e-14,1.660220255155524e-24,6.83723073514236e-16,1.6336457521804747e-14,3.0586109084123565e-23,1.8536709376731915e-13,1.8762460119905286e-22,8.703469486624657e-20,1.869155699687821e-19,1.9437895279352416e-21,3.355334765189654e-30,9.063699973178873e-29,1.2822446690171968e-16,1.8831647715086593e-16,2.7790663727969776e-19,3.1156813757137393e-20,1.76312612444777e-17,1.994166498406367e-23,2.0287693899085594e-21,3.6402350226355986e-26,1.0653213881624533e-21
