Time (s),Volume (m^3),N2,Ne,C2H6(1),O2(2),H2O(3),C(4),CH(5),CH3(18),C2H5(31),CH4(30),H(6),C2H4(29),HO2(12),H2(9),C2H5O2(40),CH3O2(36),C2H3(28),H2O2(13),C2H2(22),OH(8),CH2O(19),HCO(16),CO(14),O(7),CH2CHO(34)
0.0006103493244462138,0.4458729337930749,3.76,0.0,0.7120259365954691,0.9996869743070915,0.00010110390813335031,4.480478018523739e-27,6.4143322577719135e-21,2.3607108334146408e-06,3.95299972846813e-06,7.668868483946919e-05,3.179297892904247e-07,0.0006463635242137683,0.00014920516293381246,0.0003232231137333052,1.6131771132832588e-07,3.547027999160359e-08,4.3519795588431065e-11,0.00011204939938568916,1.0780878125650192e-09,3.98503501098262e-08,1.9131523067745694e-06,5.120252988774804e-11,8.1111602403556e-08,9.920893968420153e-09,6.907067851063525e-10
0.0006252932998286727,0.4458747253170156,3.76,0.0,0.711989646512317,0.9996707734388844,0.00010832379069107907,5.0028292126038006e-27,6.896674412404017e-21,2.363035374976699e-06,4.1061268281028746e-06,7.865454725674254e-05,3.3016211185814106e-07,0.0006814789264816185,0.00015503856415592806,0.0003406129941549207,1.6756432081754095e-07,3.550441084667954e-08,4.780036556312832e-11,0.00011876834543444263,1.204472819339131e-09,4.2001244805789806e-08,1.9660617574316533e-06,5.6045158876938214e-11,9.0193400142574e-08,1.0303823231998292e-08,7.586258366379258e-10
0.0006402372752111317,0.4458765869429429,3.76,0.0,0.711951972042843,0.999653992990389,0.00011593057316172801,5.585475032387039e-27,7.417694123318059e-21,2.3655930901140195e-06,4.263373520870376e-06,8.062379299960481e-05,3.4271660937753817e-07,0.0007179718645290169,0.00016098739957300388,0.0003586679299707863,1.739787425414594e-07,3.5542012759650585e-08,5.243108016262628e-11,0.00012575703261873074,1.3433523803308027e-09,4.423434614967471e-08,2.019581189648884e-06,6.127246408342826e-11,1.0013431182753212e-07,1.0696934673003174e-08,8.321121194204156e-10
0.0006551812505935906,0.44587852069042666,3.76,0.0,0.7119128745644416,0.9996366198010559,0.0001239389555535251,6.234740041596202e-27,7.979926075234595e-21,2.368397854707862e-06,4.424769541300781e-06,8.259664945837959e-05,3.555951547748047e-07,0.0007558807479384614,0.0001670503166828131,0.00037740523719519375,1.805621657329399e-07,3.558329312553362e-08,5.743505124201819e-11,0.00013302256142631988,1.4957619884965858e-09,4.655167547696674e-08,2.0737621964420784e-06,6.690940247220516e-11,1.1100258809191197e-07,1.1100294876910428e-08,9.115349779845612e-10
0.0006701252259760495,0.4458805286010057,3.76,0.0,0.7118723150864863,0.999618640736574,0.0001323639953498007,6.957510731150208e-27,8.586026610086655e-21,2.371463970149878e-06,4.590341120330466e-06,8.457335581653606e-05,3.687993276013478e-07,0.0007952443478581879,0.00017322571305726742,0.00039684232062883116,1.8731563535096806e-07,3.562846569877615e-08,6.283648921908171e-11,0.00014057207352564328,1.6628072427780363e-09,4.8955256480009164e-08,2.1286597559392895e-06,7.29821150438402e-11,1.2287089708514575e-07,1.1513961550124572e-08,9.972815046010265e-10
0.0006850692013585085,0.44588261273738306,3.76,0.0,0.7118302542802137,0.9996000427005242,0.0001412211074769441,7.761273862673342e-27,9.238776339787269e-21,2.374806149261667e-06,4.760110941126151e-06,8.655416338614852e-05,3.823304114984254e-07,0.0008361017668190164,0.00017951174023590036,0.000416996657677068,1.9424005024705462e-07,3.56777503798192e-08,6.866072370765552e-11,0.0001484127360582951,1.8456673565105236e-09,5.1447110806442506e-08,2.1843323845291497e-06,7.951795110250368e-11,1.3581653228611145e-07,1.1937983436075134e-08,1.089756891626168e-09
0.0007000131767409674,0.4458847751817828,3.76,0.0,0.7117866525092805,0.9995808126455079,0.00015052606348556647,8.654155808403433e-27,9.941082641615325e-21,2.3784395006590383e-06,4.934098112000611e-06,8.853933593404547e-05,3.9618939308940695e-07,0.0008784924078621768,0.00018590630897771592,0.00043788578205188365,2.0133616203155598e-07,3.573137297807638e-08,7.493422285207271e-11,0.0001565517254865584,2.0455987468190357e-09,5.402925358954209e-08,2.240842291991455e-06,8.654549134215877e-11,1.4992162438638016e-07,1.2372400275354643e-08,1.1893847605444095e-09
0.0007149571521234264,0.4458870180347085,3.76,0.0,0.7117414698608859,0.9995609375836852,0.0001602949899179214,9.644963357537584e-27,1.0695982017637602e-20,2.382379511678918e-06,5.112318156881124e-06,9.052914999752983e-05,4.10376962329878e-07,0.0009224559430888816,0.00019240709589712706,0.0004595272674241399,2.0860457465977336e-07,3.578956495311692e-08,8.168461126145546e-11,0.00016499621105462345,2.263938703331733e-09,5.670368893403077e-08,2.2982555384251868e-06,9.409456969839387e-11,1.6527335712411873e-07,1.2817242811061529e-08,1.2966074672227041e-09
0.0007299011275058853,0.44588934341346576,3.76,0.0,0.7116946661772868,0.9995404045966508,0.00017054436586409711,1.0743226325407843e-26,1.150664229407697e-20,2.386642030050793e-06,5.294783023805929e-06,9.252389518870842e-05,4.2489351436504497e-07,0.0009680322817988574,0.0001990115514532474,0.0004819387111136142,2.1604574475320123e-07,3.585256313687202e-08,8.894068600768724e-11,0.0001737533379561656,2.5021091303769224e-09,5.947240536728041e-08,2.3566421926475984e-06,1.0219629353768059e-10,1.8196418673557277e-07,1.3272532840181402e-08,1.4118863821817108e-09
0.0007448451028883443,0.4458917534507491,3.76,0.0,0.7116462010875584,0.999519200844596,0.00018129101970377391,1.1959240960597493e-26,1.2376364693014968e-20,2.3912432444471015e-06,5.481501111222472e-06,9.452387448654838e-05,4.397391528503105e-07,0.0010152615383718778,0.00020571690926371092,0.0005051377178981466,2.236599826502817e-07,3.592060943880071e-08,9.673243122124013e-11,0.00018283021029837004,2.761620358064059e-09,6.233737129430475e-08,2.4160764917856146e-06,1.1088306256154379e-10,2.0009206476138734e-07,1.3738283310325917e-08,1.5357021450871992e-09
0.0007597890782708032,0.4458942502931703,3.76,0.0,0.7115960340394425,0.9994973135747054,0.00019255212503768552,1.3304114673306427e-26,1.3308585760689094e-20,2.396199664037645e-06,5.672477311257321e-06,9.652940451591103e-05,4.5491369465129824e-07,0.0010641840000479613,0.000212520196693821,0.0005291418840212717,2.3144745415477706e-07,3.5993950535880776e-08,1.0509103142233906e-10,0.0001922338739585818,3.0440750175187583e-09,6.53005304921672e-08,2.4766370017813722e-06,1.2018858659601713e-10,2.1976066393880328e-07,1.4214498459707507e-08,1.6685548942399238e-09
0.0007747330536532622,0.44589683609979497,3.76,0.0,0.7115441243311402,0.9994747301287465,0.0002043451958137173,1.4789812548258562e-26,1.4306879124466782e-20,2.4015280972066853e-06,5.867713069530603e-06,9.854081581289414e-05,4.7041667590295296e-07,0.0011148400947507292,0.00021941824666091048,0.0005539687814706507,2.3940818295775e-07,3.60728375498992e-08,1.1404888282413873e-10,0.0002019712994305181,3.3511719759994355e-09,6.836379764589881e-08,2.538406778561124e-06,1.3014790169493496e-10,2.4107960694903343e-07,1.4701173998666171e-08,1.810964471538591e-09
0.0007896770290357211,0.44589951304066533,3.76,0.0,0.7114904311429074,0.9994514379498309,0.00021668808065895104,1.6429204428171617e-26,1.5374957128985596e-20,2.407245629635195e-06,6.067206460918546e-06,0.00010055845307592184,4.862473593525498e-07,0.0011672703590986067,0.0002264077105738609,0.000579635942596972,2.475420537125863e-07,3.6157525715000756e-08,1.236396032422249e-10,0.00021204936476327505,3.684710327303218e-09,7.152905396659108e-08,2.6014735296143937e-06,1.4079738497171653e-10,2.641646977806535e-07,1.5198297331144805e-08,1.96347060271276e-09
0.0008046210044181801,0.4459022832953287,3.76,0.0,0.7114349135683087,0.9994274245883156,0.0002295989564341481,1.8236113183102885e-26,1.6516672333918557e-20,2.4133696019260406e-06,6.27095228021903e-06,0.00010258267540214106,5.024047428808608e-07,0.001221515406747933,0.00023348507231268735,0.0006061608451405266,2.558488157250483e-07,3.6248274038160326e-08,1.3389804110031912e-10,0.00022247483870026493,4.046593433048956e-09,7.479814293657672e-08,2.665929775738381e-06,1.5217476862426826e-10,2.891381554742017e-07,1.5705847813708904e-08,2.126633053854093e-09
0.000819564979800639,0.44590514905137074,3.76,0.0,0.7113775306449908,0.9994026777068479,0.00024309632103287974,2.0225364665672738e-26,1.7736018835572428e-20,2.419917586943585e-06,6.478942146518869e-06,0.00010461385650881523,5.188875691233594e-07,0.0012776158972084555,0.00024064666313792244,0.0006335608977285164,2.643280872004461e-07,3.6345344955276124e-08,1.448602824686325e-10,0.00023325436412752822,4.438833010242519e-09,7.817286617721773e-08,2.731873012710336e-06,1.6431915241086297e-10,3.161288500184767e-07,1.622379704825452e-08,2.301031765667727e-09
0.000834508955183098,0.44590811250296175,3.76,0.0,0.7113182413848449,0.9993771850845428,0.000257198985451971,2.2412837993899796e-26,1.9037133484788872e-20,2.4269073670497964e-06,6.691164620088051e-06,0.00010665238493952024,5.356943360706734e-07,0.0013356125052633356,0.0002478886774076228,0.0006618534258999668,2.7297936000251104e-07,3.644900398551917e-08,1.565636567424166e-10,0.00024439444194017087,4.8635532605125785e-09,8.165497947639305e-08,2.7994058726632026e-06,1.7727101490131386e-10,3.4527254018088957e-07,1.6752109205246504e-08,2.487266965895211e-09
0.0008494529305655569,0.4459111758494202,3.76,0.0,0.7112570048034386,0.9993509346203111,0.0002719260651642939,2.4815516998479354e-26,2.0424296984622688e-20,2.434356911409616e-06,6.907605330462628e-06,0.00010869866425506222,5.528233085126281e-07,0.0013955458911163474,0.00025520718896936514,0.0006910556587084996,2.818020048773823e-07,3.6559519386508056e-08,1.690467420072376e-10,0.00025590141543364175,5.322995037113506e-09,8.524618902968995e-08,2.8686362849628358e-06,1.9107222440775784e-10,3.7671211307786e-07,1.729074137470811e-08,2.685959261731439e-09
0.0008643969059480158,0.44591434129380153,3.76,0.0,0.7111937799486033,0.9993239143353526,0.0002872969708293707,2.7451543128916374e-26,2.190193481082252e-20,2.442284353536195e-06,7.128247114249966e-06,0.00011075311320914784,5.70272530234098e-07,0.0014574566713794607,0.000262598168086141,0.0007211847159466404,2.907952770721406e-07,3.667716181303445e-08,1.8234936864838091e-10,0.0002677814553233426,5.819520045875515e-09,8.894814787999435e-08,2.939677636403285e-06,2.0576604866247442e-10,4.105978253114227e-07,1.7839643940283435e-08,2.8977497142462655e-09
0.0008793408813304748,0.4459176110415125,3.76,0.0,0.7111285259280767,0.9992961123748502,0.0003033313983815467,3.034026839313834e-26,2.3474618054131272e-20,2.4507079692455698e-06,7.353070161121477e-06,0.00011281616590895053,5.880398368174155e-07,0.00152138539100394,0.0002700574987480273,0.000752257596028673,2.9995832228549774e-07,3.6802203981789705e-08,1.96512621555986e-10,0.0002800405454918587,6.3556150760058526e-09,9.276245258207074e-08,3.0126489305470143e-06,2.2139716327021553e-10,4.470875455064452e-07,1.8398760972126142e-08,3.1232998951410357e-09
0.0008942848567129337,0.4459209872989585,3.76,0.0,0.7110612019361099,0.9992675170088938,0.00032004931853928646,3.3502309721597e-26,2.5147064168619646e-20,2.459646155155269e-06,7.582052166402649e-06,0.00011488827196081532,6.061228688887991e-07,0.00158737249624704,0.00027758099621697586,0.0007842911645621688,3.0929018289791793e-07,3.693492034405499e-08,2.1157884279676324e-10,0.00029268446955734,6.933896257648358e-09,9.669064015514497e-08,3.087674946061379e-06,2.3801166044171056e-10,4.863469981062452e-07,1.8968030635726815e-08,3.3632919282825605e-09
0.0009092288320953927,0.44592447227222654,3.76,0.0,0.7109917672789605,0.9992381166326891,0.00033747096578274596,3.695960433964729e-26,2.6924137540662355e-20,2.469117407858964e-06,7.815168488706208e-06,0.00011696989660143632,6.245190857174028e-07,0.0016554583087543763,0.00028516442465006335,0.000817302143631081,3.187898044055843e-07,3.7075586768530696e-08,2.275916329165521e-10,0.0003057187983492454,7.557113343372973e-09,1.0073418529544895e-07,3.164886393923523e-06,2.556570569439491e-10,5.285500083088025e-07,1.954738561163622e-08,3.618428518887882e-09
0.0009241728074778516,0.44592806816580793,3.76,0.0,0.7109201813992065,0.9992078997660931,0.00035561682684975707,4.0735464732777935e-26,2.881085001193715e-20,2.479140303913991e-06,8.052392311047121e-06,0.00011906152081492145,6.432257790276785e-07,0.0017256830008255135,0.00029280351464711974,0.0008513071018060969,3.2845604199107487e-07,3.722448023627098e-08,2.445958505687999e-10,0.00031914887836900383,8.22815401007665e-09,1.0489449785763971e-07,3.244420073373926e-06,2.7438230067032023e-10,5.738787480332825e-07,2.0136753521416533e-08,3.889432969930502e-09
0.0009391167828603106,0.44593177718136146,3.76,0.0,0.7108464038988246,0.999176855052541,0.0003745076288026379,4.4854635854676484e-26,3.0812361340526525e-20,2.4897334807266628e-06,8.293694803826271e-06,0.00012116364143623017,6.622400868549244e-07,0.0017980865719173778,0.0003004939805716802,0.0008863224448909728,3.3828766718223676e-07,3.738187854891384e-08,2.62637613507756e-10,0.000332979821303401,8.950048179206383e-09,1.0917292067808391e-07,3.32641902652624e-06,2.9423777811904257e-10,6.225239828327819e-07,2.07360573576333e-08,4.177049188201612e-09
0.0009540607582427695,0.44593560151652184,3.76,0.0,0.7107703945609978,0.9991449712574223,0.0003941643267203554,4.934335251834434e-26,3.29339794705924e-20,2.500915618411615e-06,8.539045288214054e-06,0.00012327677124152525,6.815590073660023e-07,0.0018727088264272381,0.00030823153749935894,0.0009223644074066939,3.4828337452658297e-07,3.754806005156706e-08,2.8176429883699796e-10,0.0003472164946479164,9.725972353891537e-09,1.1357072769877102e-07,3.411032691563993e-06,3.152753217647597e-10,6.74685319697354e-07,2.134521591299514e-08,4.4820416839299975e-09
0.0009690047336252285,0.4459395433637551,3.76,0.0,0.7106921133706188,0.9991122372659716,0.0004146080910721286,5.422939556869928e-26,3.5181160792747923e-20,2.5127054227188604e-06,8.788411398562538e-06,0.00012540143902602875,7.011794125308268e-07,0.0019495893527844135,0.00031601191765490746,0.0009594490448087993,3.5844178821615005e-07,3.772330337166661e-08,3.020245409169058e-10,0.00036186351348602613,1.055925396999713e-08,1.1808912237504593e-07,3.4984170544535333e-06,3.375482156294929e-10,7.30571455690265e-07,2.1964144203760115e-08,4.805195562335309e-09
0.0009839487090076873,0.4459436049092604,3.76,0.0,0.7106115205334783,0.9990786420807405,0.00043586029482918883,5.954215215932308e-26,3.755951038148634e-20,2.5251216090570503e-06,9.041759242435192e-06,0.00012753818967000636,7.21098061486183e-07,0.0020287675038674984,0.0003238308862087082,0.0009975922264273739,3.6876146862862667e-07,3.790788717412827e-08,3.2346823153723767e-10,0.0003769252334586121,1.1453375759845348e-08,1.2272923645251536e-07,3.5887347991281643e-06,3.611112022902079e-10,7.904004273830574e-07,2.2592753886730784e-08,5.147316508900696e-09
0.0009988926843901463,0.4459477883319212,3.76,0.0,0.7105285764941297,0.9990441748187201,0.00045794250037188447,6.531267479268939e-26,4.007478201030774e-20,2.5381828876267667e-06,9.299053557052328e-06,0.0001296875841935228,7.413116135404736e-07,0.002110282378751923,0.00033168425631461456,0.001036809629113554,3.792409187240234e-07,3.810208993324259e-08,3.4614652035257953e-10,0.00039240574494538415,1.2411980128895716e-08,1.2749212906187523e-07,3.682155456123598e-06,3.860204907495952e-10,8.543998610870365e-07,2.3230953665763244e-08,5.509230773599622e-09
0.0009999999999999998,0.445952095802307,3.76,0.0,0.7105223358767916,0.9990415858700421,0.00045961236930359663,6.575936470116531e-26,4.0266768228454284e-20,2.5391768848602244e-06,9.318274548066083e-06,0.00012984736851548415,7.428210347675886e-07,0.0021164165091199765,0.0003322674287642097,0.001039758726981128,3.800237384612565e-07,3.811687036119162e-08,3.4787749508496706e-10,0.00039356958899247765,1.2485680289364041e-08,1.2784996235610514e-07,3.6892060099206387e-06,3.8792136653220363e-10,8.593145075015879e-07,2.327862192367902e-08,5.536858646799059e-09
0.0010138366597726052,0.445952095802307,3.76,0.0,0.7104432419524422,0.9990088247081802,0.0004808764462492679,7.157373748033918e-26,4.273287819527305e-20,2.5519079497140886e-06,9.560257861130242e-06,0.00013185019980062248,7.61816640742741e-07,0.0021941728057814185,0.00033956790328347225,0.0010771167315712655,3.898785902378644e-07,3.8306189721961826e-08,3.701118117373376e-10,0.00040830886846801443,1.3438873542684976e-08,1.3237878608046277e-07,3.7788555496304106e-06,4.123337617241292e-10,9.228072238655139e-07,2.3878649682598298e-08,5.891785150791663e-09
0.0010287806351550641,0.44595652948172193,3.76,0.0,0.7103554778788559,0.9989725810852893,0.0005046840338471755,7.835989974868292e-26,4.553985026639582e-20,2.5663154551211064e-06,9.825334601038434e-06,0.00013402662991359232,7.826096398809302e-07,0.002280477326946405,0.0003474777778006703,0.0011185288093486776,4.0067288965696923e-07,3.852046401810218e-08,3.954177646198401e-10,0.00042463815131246166,1.453803092310402e-08,1.373901198613663e-07,3.879018742950042e-06,4.401101746230245e-10,9.958700753263078e-07,2.4535745893374355e-08,6.295846955154588e-09
0.001043724610537523,0.44596109152130603,3.76,0.0,0.7102652455283682,0.9989354333905848,0.0005293873140196744,8.570756714791613e-26,4.8501898158536676e-20,2.581424020690086e-06,1.0094245290454552e-05,0.00013621748419794397,8.036870438922583e-07,0.0023692341835425718,0.0003554099181109034,0.0011610609304600183,4.1162218393632775e-07,3.8745189527093176e-08,4.221192942344397e-10,0.0004413968653560331,1.5713600056358766e-08,1.4252696927634086e-07,3.982835982371138e-06,4.694103768134646e-10,1.0738463202326133e-06,2.520214442826078e-08,6.722304000972757e-09
0.001058668585919982,0.4459657840611835,3.76,0.0,0.7101725064532884,0.9988973711653476,0.0005550084737372784,9.365504539185186e-26,5.162537026540187e-20,2.597252209938002e-06,1.036695064294572e-05,0.0001384233885787408,8.250452326532201e-07,0.002460481303074443,0.000363360461108366,0.0012047279516050715,4.22724805905208e-07,3.8980642021385235e-08,4.5027256834159837e-10,0.0004585880060735379,1.696990600991511e-08,1.477900999774945e-07,4.090505639451398e-06,5.002965091169553e-10,1.1570044619414675e-06,2.5877745928299737e-08,7.172064579569161e-09
